категорія	類別	категорія	類別	N;INAN;NOM;FEM;SG	N
договори	條約	договори	條約	N;INAN;NOM;MASC;PL	N
мартин	海鷗	мартина	海鷗	N;ANIM;NOM;MASC;SG	N
мартин	鷗	мартина	鷗	N;ANIM;NOM;MASC;SG	N
метали	金屬	метати	金屬	N;INAN;NOM;MASC;PL	N
метали	金屬	метати	金屬	N;INAN;NOM;MASC;PL	N
модулі	單元	модула	單元	N;INAN;NOM;MASC;PL	N
дозволити	啟用	дозволити	啟用	V;PFV;NFIN	V
дозволити	允許	дозволити	允許	V;PFV;NFIN	V
величезна	巨大	величезний	巨大	ADJ;NOM;FEM;SG	ADJ
двадцяти	二十	двадцять	二十	NUM;GEN	NUM
подією	事件	подія	事件	N;INAN;INS;FEM;SG	N
подією	活動	подія	活動	N;INAN;INS;FEM;SG	N
вершину	頂點	вершина	頂點	N;INAN;ACC;FEM;SG	N
рука	手臂	рука	手臂	N;INAN;NOM;FEM;SG	N
рука	臂	рука	臂	N;INAN;NOM;FEM;SG	N
рука	胳膊	рука	胳膊	N;INAN;NOM;FEM;SG	N
рука	手	рука	手	N;INAN;NOM;FEM;SG	N
реальність	現實	реальність	現實	N;INAN;NOM;FEM;SG	N
школярів	學童	школяр	學童	N;ANIM;ACC;MASC;PL	N
тридцять	三十	тридцять	三十	NUM;NOM	NUM
подію	事件	подія	事件	N;INAN;ACC;FEM;SG	N
подію	活動	подія	活動	N;INAN;ACC;FEM;SG	N
диски	磁碟	диск	磁碟	N;INAN;NOM;MASC;PL	N
диски	cd	диск	cd	N;INAN;NOM;MASC;PL	N
жанрів	流派	жанр	流派	N;INAN;GEN;MASC;PL	N
суперників	對手	суперник	對手	N;ANIM;ACC;MASC;PL	N
суперників	對手	суперник	對手	N;ANIM;ACC;MASC;PL	N
крива	曲線	криво	曲線	N;INAN;NOM;FEM;SG	N
самець	男性	самець	男性	N;ANIM;NOM;MASC;SG	N
самець	男	самець	男	N;ANIM;NOM;MASC;SG	N
різновидів	口味	різновид	口味	N;INAN;GEN;MASC;PL	N
різновидів	風味	різновид	風味	N;INAN;GEN;MASC;PL	N
тяжіння	地心	тяжіння	地心	N;INAN;NOM;NEUT;SG	N
тяжіння	引力	тяжіння	引力	N;INAN;NOM;NEUT;SG	N
тяжіння	重力	тяжіння	重力	N;INAN;NOM;NEUT;SG	N
вимова	讀音	вимовий	讀音	N;INAN;NOM;FEM;SG	N
включати	包括	включати	包括	V;IPFV;NFIN	V
митці	藝術	митка	藝術	N;ANIM;NOM;MASC;PL	N
митці	藝人	митка	藝人	N;ANIM;NOM;MASC;PL	N
підлітків	青少	підліток	青少	N;ANIM;ACC;MASC;PL	N
підлітків	少年	підліток	少年	N;ANIM;ACC;MASC;PL	N
підлітків	青少	підліток	青少	N;ANIM;ACC;MASC;PL	N
мідь	銅礦	мідь	銅礦	N;INAN;NOM;MASC;SG	N
мідь	銅	мідь	銅	N;INAN;NOM;MASC;SG	N
воїн	戰士	воїн	戰士	N;ANIM;NOM;MASC;SG	N
воїн	勇士	воїн	勇士	N;ANIM;NOM;MASC;SG	N
вісь	軸線	вісь	軸線	N;INAN;NOM;FEM;SG	N
вісь	軸	вісь	軸	N;INAN;NOM;FEM;SG	N
вісь	軸心	вісь	軸心	N;INAN;NOM;FEM;SG	N
колон	結腸	колон	結腸	N;INAN;GEN;FEM;PL	N
колон	冒號	колон	冒號	N;INAN;GEN;FEM;PL	N
податок	稅務	податок	稅務	N;INAN;NOM;MASC;SG	N
податок	稅	податок	稅	N;INAN;NOM;MASC;SG	N
податок	稅	податок	稅	N;INAN;NOM;MASC;SG	N
податок	稅金	податок	稅金	N;INAN;NOM;MASC;SG	N
прокурора	檢察	прокурор	檢察	N;ANIM;ACC;MASC;SG	N
рядка	線	рядок	線	N;INAN;GEN;MASC;SG	N
рядка	線路	рядок	線路	N;INAN;GEN;MASC;SG	N
шахтар	礦	шахтар	礦	N;INAN;NOM;FEM;SG	N
колеги	同事	колега	同事	N;ANIM;NOM;MASC;PL	N
підтримати	支援	підтримати	支援	V;PFV;NFIN	V
дослівно	逐字	дослівно	逐字	N;INAN;NOM;NEUT;SG	N
дзеркала	鏡子	дзеркало	鏡子	N;INAN;NOM;NEUT;SG	N
публікація	動態	публікація	動態	N;INAN;NOM;FEM;SG	N
публікація	故事	публікація	故事	N;INAN;NOM;FEM;SG	N
кора	地殼	кора	地殼	N;INAN;NOM;FEM;SG	N
звіти	報告	звіт	報告	N;INAN;NOM;MASC;PL	N
надгробок	墓碑	надгробок	墓碑	N;INAN;NOM;MASC;SG	N
правосуддя	正義	правосуддя	正義	N;INAN;NOM;MASC;SG	N
правосуддя	司法	правосуддя	司法	N;INAN;NOM;MASC;SG	N
сміття	垃圾	сміття	垃圾	N;INAN;NOM;NEUT;SG	N
сміття	垃圾	сміття	垃圾	N;INAN;NOM;NEUT;SG	N
літом	夏日	літо	夏日	N;INAN;INS;NEUT;SG	N
колесо	輪	колесо	輪	N;INAN;NOM;NEUT;SG	N
колесо	車輪	колесо	車輪	N;INAN;NOM;NEUT;SG	N
колесо	輪胎	колесо	輪胎	N;INAN;NOM;NEUT;SG	N
колесо	胎	колесо	胎	N;INAN;NOM;NEUT;SG	N
приток	支流	приток	支流	N;INAN;GEN;FEM;PL	N
череп	骷髏	череп	骷髏	N;INAN;NOM;MASC;SG	N
череп	頭顱	череп	頭顱	N;INAN;NOM;MASC;SG	N
череп	頭骨	череп	頭骨	N;INAN;NOM;MASC;SG	N
колона	柱	колоно	柱	N;INAN;NOM;FEM;SG	N
колона	專欄	колоно	專欄	N;INAN;NOM;FEM;SG	N
колона	欄	колоно	欄	N;INAN;NOM;FEM;SG	N
піднімається	上升	підніматися	上升	V;IPFV;IND;SG;3;PRS;FIN	V
купол	穹	купол	穹	N;INAN;NOM;MASC;SG	N
купол	圓頂	купол	圓頂	N;INAN;NOM;MASC;SG	N
багатства	財富	багатство	財富	N;INAN;NOM;NEUT;SG	N
тренування	培訓	тренування	培訓	N;INAN;NOM;NEUT;SG	N
малювання	畫	малювання	畫	N;INAN;NOM;NEUT;SG	N
малювання	油畫	малювання	油畫	N;INAN;NOM;NEUT;SG	N
малювання	繪畫	малювання	繪畫	N;INAN;NOM;NEUT;SG	N
малювання	繪圖	малювання	繪圖	N;INAN;NOM;NEUT;SG	N
малювання	圖畫	малювання	圖畫	N;INAN;NOM;NEUT;SG	N
малювання	繪畫	малювання	繪畫	N;INAN;NOM;NEUT;SG	N
сімейство	家人	сімейство	家人	N;INAN;NOM;NEUT;SG	N
сімейство	家屬	сімейство	家屬	N;INAN;NOM;NEUT;SG	N
сімейство	家庭	сімейство	家庭	N;INAN;NOM;NEUT;SG	N
прийоми	技巧	прийом	技巧	N;INAN;NOM;MASC;PL	N
урану	鈾	уран	鈾	N;INAN;GEN;MASC;SG	N
перевагою	優點	перевага	優點	N;INAN;INS;FEM;SG	N
перевагою	優勢	перевага	優勢	N;INAN;INS;FEM;SG	N
зібрано	建	зібрати	建	V;PFV;IND;0;FIN	V
зібрано	編譯	зібрати	編譯	V;PFV;IND;0;FIN	V
зібрано	收集	зібрати	收集	V;PFV;IND;0;FIN	V
переконати	說服	переконати	說服	V;PFV;NFIN	V
фотограф	攝影	фотограф	攝影	N;ANIM;NOM;MASC;SG	N
стрічку	帶子	стрічка	帶子	N;INAN;ACC;FEM;SG	N
стрічку	膠帶	стрічка	膠帶	N;INAN;ACC;FEM;SG	N
стрічку	磁帶	стрічка	磁帶	N;INAN;ACC;FEM;SG	N
попит	需求	попит	需求	N;INAN;NOM;MASC;SG	N
записати	撰寫	записати	撰寫	V;PFV;NFIN	V
записати	寫	записати	寫	V;PFV;NFIN	V
записати	寫信	записати	寫信	V;PFV;NFIN	V
записати	寫入	записати	寫入	V;PFV;NFIN	V
записати	記錄	записати	記錄	V;PFV;NFIN	V
записати	燒錄	записати	燒錄	V;PFV;NFIN	V
записати	燃燒	записати	燃燒	V;PFV;NFIN	V
записати	燒死	записати	燒死	V;PFV;NFIN	V
уникати	避免	уникати	避免	V;IPFV;NFIN	V
дружба	友情	дружба	友情	N;INAN;NOM;FEM;SG	N
дружба	友情	дружба	友情	N;INAN;NOM;FEM;SG	N
дружба	友誼	дружба	友誼	N;INAN;NOM;FEM;SG	N
могилу	墳	могила	墳	N;INAN;ACC;FEM;SG	N
могилу	墓	могила	墓	N;INAN;ACC;FEM;SG	N
могилу	墳	могила	墳	N;INAN;ACC;FEM;SG	N
курорт	度	курорт	度	N;INAN;NOM;MASC;SG	N
чай	茶葉	чай	茶葉	N;INAN;NOM;MASC;SG	N
чай	茶	чай	茶	N;INAN;NOM;MASC;SG	N
вірус	病毒	вірус	病毒	N;INAN;NOM;MASC;SG	N
висловлювання	輸出	висловлювання	輸出	N;INAN;NOM;NEUT;SG	N
розрив	間隙	розрив	間隙	N;INAN;NOM;MASC;SG	N
розрив	缺口	розрив	缺口	N;INAN;NOM;MASC;SG	N
розрив	差距	розрив	差距	N;INAN;NOM;MASC;SG	N
куля	球體	куля	球體	N;INAN;NOM;FEM;SG	N
куля	子	куля	子	N;INAN;NOM;FEM;SG	N
куля	彈頭	куля	彈頭	N;INAN;NOM;FEM;SG	N
легенд	傳奇	легенд	傳奇	N;INAN;GEN;FEM;PL	N
ресторан	飯店	ресторан	飯店	N;INAN;NOM;MASC;SG	N
ресторан	餐廳	ресторан	餐廳	N;INAN;NOM;MASC;SG	N
ресторан	餐館	ресторан	餐館	N;INAN;NOM;MASC;SG	N
згоду	核	згоду	核	N;INAN;ACC;FEM;SG	N
коробки	方	коробка	方	N;INAN;NOM;FEM;PL	N
лави	岩漿	лава	岩漿	N;INAN;NOM;FEM;PL	N
лави	熔岩	лава	熔岩	N;INAN;NOM;FEM;PL	N
фарби	畫	фарба	畫	N;INAN;NOM;FEM;PL	N
фарби	油漆	фарба	油漆	N;INAN;NOM;FEM;PL	N
фарби	顏料	фарба	顏料	N;INAN;NOM;FEM;PL	N
собака	犬	собака	犬	N;ANIM;NOM;MASC;SG	N
собака	狗	собака	狗	N;ANIM;NOM;MASC;SG	N
шолом	頭盔	шолом	頭盔	N;INAN;NOM;MASC;SG	N
шолом	盔	шолом	盔	N;INAN;NOM;MASC;SG	N
пропаганда	宣傳	пропаганда	宣傳	N;INAN;NOM;FEM;SG	N
впливати	影響	впливати	影響	V;IPFV;NFIN	V
впливати	影響	впливати	影響	V;IPFV;NFIN	V
підприємстві	設施	підприємство	設施	N;INAN;DAT;NEUT;SG	N
ліцензію	執照	ліцензія	執照	N;INAN;ACC;FEM;SG	N
ліцензію	執照	ліцензія	執照	N;INAN;ACC;FEM;SG	N
ліцензію	駕照	ліцензія	駕照	N;INAN;ACC;FEM;SG	N
сумнів	疑問	сумнів	疑問	N;INAN;ACC;MASC;SG	N
підтверджено	確認	підтверджити	確認	V;PFV;IND;0;FIN	V
підтверджено	核定	підтверджити	核定	V;PFV;IND;0;FIN	V
підтверджено	核准	підтверджити	核准	V;PFV;IND;0;FIN	V
підтверджено	批准	підтверджити	批准	V;PFV;IND;0;FIN	V
заарештовано	被	заарештовано	被	V;PFV;IND;0;FIN	V;PASS
континенту	大洲	континент	大洲	N;INAN;GEN;MASC;SG	N
континенту	大陸	континент	大陸	N;INAN;GEN;MASC;SG	N
зла	惡	зло	惡	N;INAN;NOM;NEUT;SG	N
зла	邪惡	зло	邪惡	N;INAN;NOM;NEUT;SG	N
глядача	觀眾	глядач	觀眾	N;ANIM;ACC;MASC;SG	N
холодна	寒冷	холодний	寒冷	ADJ;NOM;FEM;SG	ADJ
фільтр	篩選	фільтр	篩選	N;INAN;NOM;MASC;SG	N
фільтр	過濾	фільтр	過濾	N;INAN;NOM;MASC;SG	N
сильна	強壯	сильний	強壯	ADJ;NOM;FEM;SG	ADJ
сильна	強烈	сильний	強烈	ADJ;NOM;FEM;SG	ADJ
сильна	堅強	сильний	堅強	ADJ;NOM;FEM;SG	ADJ
мера	市長	мера	市長	N;ANIM;NOM;MASC;SG	N
мера	鎮長	мера	鎮長	N;ANIM;NOM;MASC;SG	N
ярмарок	公平	ярмарка	公平	N;INAN;NOM;MASC;SG	N
ліцензія	執照	ліцензія	執照	N;INAN;NOM;FEM;SG	N
ліцензія	執照	ліцензія	執照	N;INAN;NOM;FEM;SG	N
ліцензія	駕照	ліцензія	駕照	N;INAN;NOM;FEM;SG	N
пісок	沙子	пісок	沙子	N;INAN;NOM;MASC;SG	N
пісок	砂	пісок	砂	N;INAN;NOM;MASC;SG	N
пера	羽	перо	羽	N;INAN;NOM;NEUT;PL	N
пера	羽毛	перо	羽毛	N;INAN;NOM;NEUT;PL	N
ворог	敵軍	ворог	敵軍	N;INAN;NOM;MASC;SG	N
ворог	敵方	ворог	敵方	N;INAN;NOM;MASC;SG	N
ворог	敵	ворог	敵	N;INAN;NOM;MASC;SG	N
ворог	敵人	ворог	敵人	N;INAN;NOM;MASC;SG	N
девіз	座右	девіз	座右	N;INAN;NOM;MASC;SG	N
девіз	箴言	девіз	箴言	N;INAN;NOM;MASC;SG	N
девіз	格言	девіз	格言	N;INAN;NOM;MASC;SG	N
лицарі	騎士	лицар	騎士	N;ANIM;NOM;MASC;PL	N
завершити	完成	завершити	完成	V;PFV;NFIN	V
завершити	結束	завершити	結束	V;PFV;NFIN	V
завершити	完成	завершити	完成	V;PFV;NFIN	V
підняти	提升	підняти	提升	V;PFV;NFIN	V
підняти	加註	підняти	加註	V;PFV;NFIN	V
спорядження	背包	спорядження	背包	N;INAN;NOM;NEUT;SG	N
спорядження	裝備	спорядження	裝備	N;INAN;NOM;NEUT;SG	N
спорядження	齒輪	спорядження	齒輪	N;INAN;NOM;NEUT;SG	N
наміри	意圖	намір	意圖	N;INAN;NOM;MASC;PL	N
наміри	意向	намір	意向	N;INAN;NOM;MASC;PL	N
черепаха	海龜	черепах	海龜	N;ANIM;NOM;FEM;SG	N
черепаха	烏龜	черепах	烏龜	N;ANIM;NOM;FEM;SG	N
черепаха	龜	черепах	龜	N;ANIM;NOM;FEM;SG	N
черепаха	烏龜	черепах	烏龜	N;ANIM;NOM;FEM;SG	N
черепаха	龜	черепах	龜	N;ANIM;NOM;FEM;SG	N
синонім	同義	синонім	同義	N;INAN;NOM;MASC;SG	N
кінематограф	攝影	кінематограф	攝影	N;INAN;NOM;MASC;SG	N
кінематограф	電影	кінематограф	電影	N;INAN;NOM;MASC;SG	N
кінематограф	電影	кінематограф	電影	N;INAN;NOM;MASC;SG	N
кінематограф	戲院	кінематограф	戲院	N;INAN;NOM;MASC;SG	N
страв	菜	страва	菜	N;INAN;GEN;FEM;PL	N
гільдії	公會	гільдія	公會	N;INAN;NOM;FEM;PL	N
схему	框架	схем	框架	N;INAN;ACC;FEM;SG	N
рукописи	手稿	рукопис	手稿	N;INAN;NOM;MASC;PL	N
збираються	聚集	збиратися	聚集	V;IPFV;IND;PL;3;PRS;FIN	V
привілеї	特權	привілея	特權	N;INAN;NOM;MASC;PL	N
фраза	片語	фраза	片語	N;INAN;NOM;FEM;SG	N
міфи	神話	міф	神話	N;INAN;NOM;MASC;PL	N
фольклор	民謠	фольклор	民謠	N;INAN;NOM;MASC;SG	N
фольклор	民間	фольклор	民間	N;INAN;NOM;MASC;SG	N
фольклор	民俗	фольклор	民俗	N;INAN;NOM;MASC;SG	N
фольклор	民俗	фольклор	民俗	N;INAN;NOM;MASC;SG	N
скарби	寶物	скарб	寶物	N;INAN;NOM;MASC;PL	N
скарби	財寶	скарб	財寶	N;INAN;NOM;MASC;PL	N
скарби	寶藏	скарб	寶藏	N;INAN;NOM;MASC;PL	N
страйк	罷工	страйк	罷工	N;INAN;NOM;MASC;SG	N
платівки	紀錄	платівка	紀錄	N;INAN;NOM;FEM;PL	N
рибу	魚類	риба	魚類	N;ANIM;ACC;FEM;SG	N
рибу	魚	риба	魚	N;ANIM;ACC;FEM;SG	N
рибу	魚兒	риба	魚兒	N;ANIM;ACC;FEM;SG	N
оригінал	原文	оригінал	原文	N;INAN;NOM;MASC;SG	N
оригінал	原件	оригінал	原件	N;INAN;NOM;MASC;SG	N
оригінал	原創	оригінал	原創	N;INAN;NOM;MASC;SG	N
оригінал	原始	оригінал	原始	N;INAN;NOM;MASC;SG	N
підвищує	增加	підвищувати	增加	V;IPFV;IND;SG;3;PRS;FIN	V
камер	相機	камерти	相機	N;INAN;GEN;FEM;PL	N
стелі	天花	стеля	天花	N;INAN;NOM;FEM;PL	N
стелі	上限	стеля	上限	N;INAN;NOM;FEM;PL	N
підвищити	增加	підвищити	增加	V;PFV;NFIN	V
підвищити	提高	підвищити	提高	V;PFV;NFIN	V
змії	蛇	змія	蛇	N;ANIM;NOM;FEM;PL	N
змії	蛇	змія	蛇	N;ANIM;NOM;FEM;PL	N
провідник	指南	провідник	指南	N;ANIM;NOM;MASC;SG	N
провідник	指引	провідник	指引	N;ANIM;NOM;MASC;SG	N
провідник	嚮導	провідник	嚮導	N;ANIM;NOM;MASC;SG	N
партизан	黨派	партизаний	黨派	N;INAN;NOM;MASC;SG	N
партизан	游擊	партизаний	游擊	N;INAN;NOM;MASC;SG	N
ютери	機器	ютер	機器	N;INAN;NOM;MASC;PL	N
шеф	廚師	шеф	廚師	N;ANIM;NOM;MASC;SG	N
шеф	首席	шеф	首席	N;ANIM;NOM;MASC;SG	N
шеф	科長	шеф	科長	N;ANIM;NOM;MASC;SG	N
обряд	儀式	обряд	儀式	N;INAN;NOM;MASC;SG	N
обряд	禮	обряд	禮	N;INAN;NOM;MASC;SG	N
боксери	拳擊	боксер	拳擊	N;INAN;NOM;MASC;PL	N
дзвін	鐘聲	дзвін	鐘聲	N;INAN;NOM;MASC;SG	N
дзвін	鐘	дзвін	鐘	N;INAN;NOM;MASC;SG	N
дзвін	鈴	дзвін	鈴	N;INAN;NOM;MASC;SG	N
проміжок	區間	проміжок	區間	N;INAN;NOM;MASC;SG	N
проміжок	間歇	проміжок	間歇	N;INAN;NOM;MASC;SG	N
проміжок	間	проміжок	間	N;INAN;NOM;MASC;SG	N
удари	水龍	удар	水龍	N;INAN;NOM;MASC;PL	N
холодний	寒冷	холодний	寒冷	ADJ;NOM;MASC;SG	ADJ
кавалерії	騎兵	кавалерія	騎兵	N;INAN;ACC;FEM;PL	N
сорок	四十	сорок	四十	NUM;NOM	NUM
відпочинок	娛樂	відпочинок	娛樂	N;INAN;NOM;MASC;SG	N
відпочинок	休閒	відпочинок	休閒	N;INAN;NOM;MASC;SG	N
автомат	機械	автомат	機械	N;INAN;NOM;MASC;SG	N
автомат	機	автомат	機	N;INAN;NOM;MASC;SG	N
автомат	機器	автомат	機器	N;INAN;NOM;MASC;SG	N
апостол	使徒	апостол	使徒	N;ANIM;NOM;MASC;SG	N
калію	鉀	калія	鉀	N;INAN;ACC;FEM;SG	N
цифр	位	цифра	位	N;INAN;GEN;FEM;PL	N
замінено	取代	замінити	取代	V;PFV;IND;0;FIN	V
спираючись	倚	спиратися	倚	V;IPFV;PRS;V.CVB	V
товариш	同志	товариш	同志	N;ANIM;NOM;MASC;SG	N
вирішують	解決	вирішувати	解決	V;IPFV;IND;PL;3;PRS;FIN	V
нараховується	授予	нараховуватися	授予	V;IPFV;IND;SG;3;PRS;FIN	V
організми	生物	організм	生物	N;INAN;NOM;MASC;PL	N
більшим	更大	більший	更大	ADJ;INS;RL;NEUT;SG	ADJ
труси	內褲	труси	內褲	N;INAN;NOM	N
труси	拳擊	труси	拳擊	N;INAN;NOM	N
пишеться	拼寫	писатися	拼寫	V;IPFV;IND;SG;3;PRS;FIN	V
павільйон	館	павільйний	館	N;INAN;NOM;MASC;SG	N
подарунок	禮物	подарунок	禮物	N;INAN;NOM;MASC;SG	N
подарунок	禮品	подарунок	禮品	N;INAN;NOM;MASC;SG	N
подарунок	天賦	подарунок	天賦	N;INAN;NOM;MASC;SG	N
подарунок	現任	подарунок	現任	N;INAN;NOM;MASC;SG	N
блиск	閃耀	блиска	閃耀	N;INAN;NOM;MASC;SG	N
продати	賣	продати	賣	V;PFV;NFIN	V
продати	出售	продати	出售	V;PFV;NFIN	V
помічника	助手	помічник	助手	N;ANIM;ACC;MASC;SG	N
помічника	助理	помічник	助理	N;ANIM;ACC;MASC;SG	N
рівність	平等	рівність	平等	N;INAN;NOM;FEM;SG	N
іноземців	外國	іноземець	外國	N;ANIM;ACC;MASC;PL	N
іноземців	外籍	іноземець	外籍	N;ANIM;ACC;MASC;PL	N
захоплено	捕捉	захоплено	捕捉	V;PFV;IND;0;FIN	V
захоплено	捕獲	захоплено	捕獲	V;PFV;IND;0;FIN	V
фаза	階段	фаза	階段	N;INAN;NOM;FEM;SG	N
прочитати	讀	прочитати	讀	V;PFV;NFIN	V
прочитати	讀取	прочитати	讀取	V;PFV;NFIN	V
мовознавство	語言	мовознавство	語言	N;INAN;NOM;NEUT;SG	N
електроніка	電子	електроніка	電子	N;INAN;NOM;FEM;SG	N
електроніка	電子	електроніка	電子	N;INAN;NOM;FEM;SG	N
перетворити	轉換	перетворити	轉換	V;PFV;NFIN	V
перетворити	轉換	перетворити	轉換	V;PFV;NFIN	V
перетворити	變換	перетворити	變換	V;PFV;NFIN	V
