על	sobre	על	sobre	ADP	ADP
טיעון	argumentação	טיעון	argumentação	N;MASC;SG	N;FEM;SG
פיצוץ	explosão	פיצוץ	explosão	N;MASC;SG	N;FEM;SG
מעביר	transferindo	העביר	transferir	V;MASC;SG;V.PTCP;ACT	V;V.MSDR
הושלם	completou	הושלם	completar	V;MASC;SG;3;PST;PASS	V;IND;SG;3;PST;FIN
הושלם	concluída	הושלם	concluído	V;MASC;SG;3;PST;PASS	V;FEM;SG;V.PTCP
הושלם	concluído	הושלם	concluir	V;MASC;SG;3;PST;PASS	V;MASC;SG;V.PTCP
טמפרטורה	temperatura	טמפרטורה	temperatura	N;FEM;SG	N;FEM;SG
עכבר	ratinho	עכבר	ratinho	N;MASC;SG	N;MASC;SG
עכבר	rato	עכבר	rato	N;MASC;SG	N;MASC;SG
עכבר	ratinho	עכבר	ratinho	N;MASC;SG	N;MASC;SG
עכבר	mouse	עכבר	mouse	N;MASC;SG	N;MASC;SG
פיזיקאי	físico	פיזיקאי	físico	N;MASC;SG	N;MASC;SG
מעשית	prático	מעשי	prático	ADJ;FEM;SG	ADJ;MASC;SG
לשרוד	sobreviver	שרד	sobreviver	V;NFIN;ACT	V;NFIN
לשרוד	sobrevive	שרד	sobreviver	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
לשרוד	sobrevivem	שרד	sobreviver	V;NFIN;ACT	V;IND;PL;3;PRS;FIN
לשרוד	sobreviva	שרד	sobrevivo	V;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
פריצת	avanço	פריצה	avanço	N;PSSD;FEM;SG	N;MASC;SG
מציעה	oferecendo	הציע	oferecer	V;FEM;SG;V.PTCP;ACT	V;V.MSDR
מציעה	sugerindo	הציע	sugerir	V;FEM;SG;V.PTCP;ACT	V;V.MSDR
טיוטה	rascunho	טיוטה	rascunho	N;FEM;SG	N;MASC;SG
טיוטה	draft	טיוטה	draft	N;FEM;SG	N;MASC;SG
דיג	pescaria	דיג	pescaria	N;MASC;SG	N;FEM;SG
דיג	pesca	דיג	pesca	N;MASC;SG	N;FEM;SG
להשמיד	destruam	השמיד	destruar	V;NFIN;ACT	V;SBJV;PL;3;PRS;FIN
להשמיד	destrua	השמיד	destrua	V;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
להשמיד	destrói	השמיד	destruir	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
להשמיד	destruir	השמיד	destruir	V;NFIN;ACT	V;NFIN
להשמיד	exterminar	השמיד	exterminar	V;NFIN;ACT	V;NFIN
שותפים	parceiras	שותף	parceira	N;MASC;PL	N;FEM;PL
שותפים	sócios	שותף	sócio	N;MASC;PL	N;MASC;PL
שותפים	parceiros	שותף	parceiro	N;MASC;PL	N;MASC;PL
משחקת	jogar	משחקה	jogar	V;FEM;SG;V.PTCP;ACT	V;NFIN
משחקת	tocando	משחקה	tocar	V;FEM;SG;V.PTCP;ACT	V;V.MSDR
משחקת	jogando	משחקה	jogar	V;FEM;SG;V.PTCP;ACT	V;V.MSDR
משחקת	brincando	משחקה	brincar	V;FEM;SG;V.PTCP;ACT	V;V.MSDR
הליכה	caminhada	הליכה	caminhar	N;FEM;SG	N;FEM;SG
הליכה	caminhada	הליכה	caminhar	N;FEM;SG	N;FEM;SG
הליכה	caminhada	הליכה	caminhar	N;FEM;SG	N;FEM;SG
הליכה	passeio	הליכה	passeio	N;FEM;SG	N;MASC;SG
כתובה	escrita	כתוב	escrita	N;FEM;SG	N;FEM;SG
חימוש	armamento	חימוש	armamento	N;MASC;SG	N;MASC;SG
ממד	dimensão	ממד	dimensão	N;MASC;SG	N;FEM;SG
מביאה	trazendo	הביא	trazer	V;FEM;SG;V.PTCP;ACT	V;V.MSDR
איטי	lento	איטי	lento	ADJ;MASC;SG	ADJ;MASC;SG
איטי	lenta	איטי	lento	ADJ;MASC;SG	ADJ;FEM;SG
תלבושת	figurino	תלבושת	figurino	N;FEM;SG	N;MASC;SG
תלבושת	fantasia	תלבושת	fantasia	N;FEM;SG	N;FEM;SG
תלבושת	roupa	תלבושת	roupa	N;FEM;SG	N;FEM;SG
תסריט	argumento	תסריט	argumento	N;MASC;SG	N;MASC;SG
תסריט	guião	תסריט	guião	N;MASC;SG	N;MASC;SG
תסריט	roteiro	תסריט	roteiro	N;MASC;SG	N;MASC;SG
תסריט	guião	תסריט	guião	N;MASC;SG	N;MASC;SG
תסריט	roteiro	תסריט	roteiro	N;MASC;SG	N;MASC;SG
תסריט	script	תסריט	script	N;MASC;SG	N;MASC;SG
מתמטיקאי	matemático	מתמטיקני	matemático	N;MASC;SG	N;MASC;SG
בקרה	controle	בקרה	controle	N;FEM;SG	N;MASC;SG
בקרה	control	בקרה	control	N;FEM;SG	N;MASC;SG
בקרה	controlo	בקרה	controlo	N;FEM;SG	N;MASC;SG
נפשות	almas	נפש	alma	N;FEM;PL	N;FEM;PL
אלכוהול	álcool	אלכוהול	álcool	N;MASC;SG	N;MASC;SG
אלכוהול	alcool	אלכוהול	alcool	N;MASC;SG	N;MASC;SG
סידור	acordo	סידור	acordo	N;MASC;SG	N;MASC;SG
סידור	arranjo	סידור	arranjo	N;MASC;SG	N;MASC;SG
סידור	convénio	סידור	convénio	N;MASC;SG	N;MASC;SG
וילה	villa	וילה	villa	N;FEM;SG	N;MASC;SG
מוגבלות	limited	מוגבל	limited	N;FEM;SG	N;MASC;SG
תיירים	turistas	תייר	turista	N;MASC;PL	N;MASC;PL
תיירים	turistas	תייר	turista	N;MASC;PL	N;MASC;PL
בטיחות	segurança	בטיחות	segurança	N;FEM;SG	N;FEM;SG
עיקרון	princípio	עיקרון	princípio	N;MASC;SG	N;MASC;SG
עיקרון	principio	עיקרון	principio	N;MASC;SG	N;MASC;SG
לחלופין	alternativamente	לחלופין	alternativamente	ADV	ADV
כבישים	caminhos	כביש	caminho	N;MASC;PL	N;MASC;PL
כבישים	estradas	כביש	estrada	N;MASC;PL	N;FEM;PL
תקדים	precedente	תקדים	precedente	N;MASC;SG	N;MASC;SG
ביטויים	frases	ביטוי	frase	N;MASC;PL	N;FEM;PL
ביטויים	expressões	ביטוי	expressão	N;MASC;PL	N;FEM;PL
בניינים	edifícios	בניין	edifício	N;MASC;PL	N;MASC;PL
בניינים	imóveis	בניין	imóvel	N;MASC;PL	N;MASC;PL
בניינים	prédios	בניין	prédio	N;MASC;PL	N;MASC;PL
אדומה	vermelha	אדום	vermelho	N;FEM;SG	N;FEM;SG
אדומה	vermelho	אדום	vermelho	N;FEM;SG	N;MASC;SG
אדומה	red	אדום	red	N;FEM;SG	N;MASC;SG
תחתית	fundo	תחתית	fundo	N;FEM;SG	N;MASC;SG
תחתית	bottom	תחתית	bottom	N;FEM;SG	N;MASC;SG
עדיפות	prioridade	עדיפות	prioridade	N;FEM;SG	N;FEM;SG
עדיפות	preferência	עדיפות	preferência	N;FEM;SG	N;FEM;SG
גליל	cilindro	גליל	cilindro	N;MASC;SG	N;MASC;SG
גליל	rola	גליל	rola	N;MASC;SG	N;FEM;SG
גליל	role	גליל	role	N;MASC;SG	N;MASC;SG
גליל	roll	גליל	roll	N;MASC;SG	N;MASC;SG
גליל	rolo	גליל	rolo	N;MASC;SG	N;MASC;SG
התפלגות	repartição	התפלגות	repartição	N;FEM;SG	N;FEM;SG
התפלגות	distribuição	התפלגות	distribuição	N;FEM;SG	N;FEM;SG
עשור	década	עשור	década	N;MASC;SG	N;FEM;SG
לעורר	provocar	עורר	provocar	V;NFIN;ACT	V;NFIN
לעורר	provoque	עורר	provoque	V;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
יקר	precioso	יקר	precioso	ADJ;MASC;SG	ADJ;MASC;SG
יקר	preciosa	יקר	precioso	ADJ;MASC;SG	ADJ;FEM;SG
יקר	caro	יקר	caro	ADJ;MASC;SG	ADJ;MASC;SG
יקר	dispendioso	יקר	dispendioso	ADJ;MASC;SG	ADJ;MASC;SG
רצועות	trilhas	רצועה	trilha	N;FEM;PL	N;FEM;PL
רצועות	trilhos	רצועה	trilho	N;FEM;PL	N;MASC;PL
רצועות	faixas	רצועה	faixa	N;FEM;PL	N;FEM;PL
רצועות	correias	רצועה	correia	N;FEM;PL	N;FEM;PL
רצועות	alças	רצועה	alça	N;FEM;PL	N;FEM;PL
רצועות	cintas	רצועה	cinta	N;FEM;PL	N;FEM;PL
רצועות	tiras	רצועה	tira	N;FEM;PL	N;FEM;PL
מתמטית	matemático	מתמטי	matemático	N;FEM;SG	N;MASC;SG
תאגיד	corporation	תאגיד	corporation	N;MASC;SG	N;MASC;SG
תאגיד	corporação	תאגיד	corporação	N;MASC;SG	N;FEM;SG
תאגיד	corporativa	תאגיד	corporativo	N;MASC;SG	N;FEM;SG
משפיע	afetando	השפיע	afetar	V;MASC;SG;V.PTCP;ACT	V;V.MSDR
משפיע	afectando	השפיע	afectar	V;MASC;SG;V.PTCP;ACT	V;V.MSDR
בניה	construção	בניה	construção	N;FEM;SG	N;FEM;SG
כיתות	classes	כיתות	classe	N;FEM;PL	N;FEM;PL
כיתות	turmas	כיתות	turma	N;FEM;PL	N;FEM;PL
כיתות	aulas	כיתות	aula	N;FEM;PL	N;FEM;PL
בגדים	roupas	בגד	roupa	N;MASC;PL	N;FEM;PL
בגדים	roupas	בגד	roupa	N;MASC;PL	N;FEM;PL
חגיגות	celebrações	חגיגה	celebração	N;FEM;PL	N;FEM;PL
חגיגות	comemorações	חגיגה	comemoração	N;FEM;PL	N;FEM;PL
זמין	disponível	זמין	disponível	ADJ;MASC;SG	ADJ;MASC;SG
זמין	disponivel	זמין	disponivel	ADJ;MASC;SG	ADJ;MASC;SG
חלבון	proteína	חלבון	proteína	N;MASC;SG	N;FEM;SG
פנטזיה	fantasy	פנטזיה	fantasy	N;FEM;SG	N;MASC;SG
פנטזיה	fantasia	פנטזיה	fantasia	N;FEM;SG	N;FEM;SG
שריפה	fire	שריף	fire	N;FEM;SG	N;MASC;SG
שריפה	fogueira	שריף	fogueira	N;FEM;SG	N;FEM;SG
שריפה	fogo	שריף	fogo	N;FEM;SG	N;MASC;SG
שריפה	incêndio	שריף	incêndio	N;FEM;SG	N;MASC;SG
תלויים	depender	תלוי	depender	V;MASC;PL;V.PTCP;ACT	V;NFIN
חזקות	fortes	חזק	forte	ADJ;FEM;PL	ADJ;MASC;PL
יתרונות	benefícios	יתרון	benefício	N;MASC;PL	N;MASC;PL
יתרונות	prestações	יתרון	prestação	N;MASC;PL	N;FEM;PL
יתרונות	vantagens	יתרון	vantagem	N;MASC;PL	N;FEM;PL
יתרונות	prós	יתרון	prós	N;MASC;PL	N;MASC;PL
יתרונות	pros	יתרון	pro	N;MASC;PL	N;MASC;PL
יתרונות	vantagens	יתרון	vantagem	N;MASC;PL	N;FEM;PL
חומצות	ácidos	חומץ	ácido	N;FEM;PL	N;MASC;PL
השערה	conjectura	השערה	conjectura	N;FEM;SG	N;FEM;SG
היציאה	saida	היציא	saida	N;FEM;SG	N;FEM;SG
היציאה	saída	היציא	saída	N;FEM;SG	N;FEM;SG
פלדה	aço	פלד	aço	N;FEM;SG	N;MASC;SG
פלדה	siderurgia	פלד	siderurgia	N;FEM;SG	N;FEM;SG
הובס	derrotou	הובס	derrotar	V;MASC;SG;3;PST;PASS	V;IND;SG;3;PST;FIN
הובס	derrotado	הובס	derrotar	V;MASC;SG;3;PST;PASS	V;MASC;SG;V.PTCP
הובס	vencido	הובס	vencer	V;MASC;SG;3;PST;PASS	V;MASC;SG;V.PTCP
הובס	derrotada	הובס	derrotar	V;MASC;SG;3;PST;PASS	V;FEM;SG;V.PTCP
אמני	artistas	אמן	artista	N;PSSD;MASC;PL	N;MASC;PL
ספג	absorveu	ספג	absorver	V;MASC;SG;3;PST;ACT	V;IND;SG;3;PST;FIN
ספג	absorvido	ספג	absorver	V;MASC;SG;3;PST;ACT	V;MASC;SG;V.PTCP
ספג	absorvida	ספג	absorver	V;MASC;SG;3;PST;ACT	V;FEM;SG;V.PTCP
גוון	gwen	גוון	gwen	N;MASC;SG	N;FEM;SG
חלש	fraco	חלש	fraco	ADJ;MASC;SG	ADJ;MASC;SG
חלש	fraca	חלש	fraco	ADJ;MASC;SG	ADJ;FEM;SG
תעודות	certificados	תעודה	certificar	N;FEM;PL	N;MASC;PL
תעודות	certidões	תעודה	certidão	N;FEM;PL	N;FEM;PL
ספריה	biblioteca	ספריה	biblioteca	N;FEM;SG	N;FEM;SG
עצמים	objectos	עצם	objecto	N;MASC;PL	N;MASC;PL
עצמים	objetos	עצם	objeto	N;MASC;PL	N;MASC;PL
השפיע	influenciou	השפיע	influenciar	V;MASC;SG;3;PST;ACT	V;IND;SG;3;PST;FIN
השפיע	influenciada	השפיע	influenciar	V;MASC;SG;3;PST;ACT	V;FEM;SG;V.PTCP
השפיע	influenciado	השפיע	influenciar	V;MASC;SG;3;PST;ACT	V;MASC;SG;V.PTCP
השפיע	afetado	השפיע	afetar	V;MASC;SG;3;PST;ACT	V;MASC;SG;V.PTCP
השפיע	afetada	השפיע	afetado	V;MASC;SG;3;PST;ACT	V;FEM;SG;V.PTCP
השפיע	afectado	השפיע	afectar	V;MASC;SG;3;PST;ACT	V;MASC;SG;V.PTCP
חסימה	bloqueio	חסימה	bloqueio	N;FEM;SG	N;MASC;SG
חסימה	bloqueio	חסימה	bloqueio	N;FEM;SG	N;MASC;SG
חסימה	bloco	חסימה	bloco	N;FEM;SG	N;MASC;SG
חסימה	block	חסימה	block	N;FEM;SG	N;MASC;SG
דיור	moradia	דיור	moradia	N;MASC;SG	N;FEM;SG
דיור	habitação	דיור	habitação	N;MASC;SG	N;FEM;SG
דיור	dior	דיור	dior	N;MASC;SG	N;MASC;SG
רעש	ruído	רעש	ruído	N;MASC;SG	N;MASC;SG
רעש	barulho	רעש	barulho	N;MASC;SG	N;MASC;SG
זכרונות	lembranças	זכרון	lembrança	N;MASC;PL	N;FEM;PL
זכרונות	memórias	זכרון	memória	N;MASC;PL	N;FEM;PL
זכרונות	recordações	זכרון	recordação	N;MASC;PL	N;FEM;PL
המיקום	localização	המיקום	localização	N;MASC;SG	N;FEM;SG
פריטים	itens	פריט	item	N;MASC;PL	N;MASC;PL
פריטים	artigos	פריט	artigo	N;MASC;PL	N;MASC;PL
תרבויות	culturas	תרבות	cultura	N;FEM;PL	N;FEM;PL
תרבויות	civilizações	תרבות	civilização	N;FEM;PL	N;FEM;PL
נלקחו	tomadas	נלקח	tomar	V;PL;3;PST;MID	V;FEM;PL;V.PTCP
נלקחו	tiradas	נלקח	tirar	V;PL;3;PST;MID	V;FEM;PL;V.PTCP
פרלמנט	parlamento	פרלמנט	parlamento	N;MASC;SG	N;MASC;SG
הובא	trouxe	הובא	trazer	V;MASC;SG;3;PST;PASS	V;IND;SG;3;PST;FIN
הובא	trazido	הובא	trazer	V;MASC;SG;3;PST;PASS	V;MASC;SG;V.PTCP
לאשר	confirmar	אישר	confirmar	V;NFIN;ACT	V;NFIN
לאשר	confirmem	אישר	confirmar	V;NFIN;ACT	V;SBJV;PL;3;PRS;FIN
לאשר	confirme	אישר	confirmar	V;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
לאשר	aprovar	אישר	aprovar	V;NFIN;ACT	V;NFIN
לאשר	aprova	אישר	aprovar	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
לאשר	aprove	אישר	aprovar	V;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
אווירי	antena	אווירי	antena	N;MASC;SG	N;FEM;SG
אווירי	aéreo	אווירי	aéreo	N;MASC;SG	N;MASC;SG
אווירי	aérea	אווירי	aéreo	N;MASC;SG	N;FEM;SG
סגירת	fechamento	סגירה	fechamento	N;PSSD;FEM;SG	N;MASC;SG
סגירת	fecho	סגירה	fecho	N;PSSD;FEM;SG	N;MASC;SG
סגירת	encerramento	סגירה	encerramento	N;PSSD;FEM;SG	N;MASC;SG
חמישים	cinquenta	חמישים	cinquenta	NUM;SG	NUM
חמישים	cinqüenta	חמישים	cinqüenta	NUM;SG	NUM
תעמולה	propaganda	תעמולה	propaganda	N;FEM;SG	N;FEM;SG
הרבייה	reprodução	הרבייה	reprodução	N;FEM;SG	N;FEM;SG
הרבייה	reprodutiva	הרבייה	reprodutivo	N;FEM;SG	N;FEM;SG
מערות	grutas	מערה	gruta	N;FEM;PL	N;FEM;PL
מערות	cavernas	מערה	caverna	N;FEM;PL	N;FEM;PL
ריח	cheiro	ריח	cheirar	N;MASC;SG	N;MASC;SG
ריח	odor	ריח	odor	N;MASC;SG	N;MASC;SG
ריח	aroma	ריח	aroma	N;MASC;SG	N;MASC;SG
ריח	perfume	ריח	perfume	N;MASC;SG	N;MASC;SG
ריח	odor	ריח	odor	N;MASC;SG	N;MASC;SG
ריח	cheiro	ריח	cheirar	N;MASC;SG	N;MASC;SG
חשב	pensamento	חשב	pensamento	N;MASC;SG	N;MASC;SG
מוזיאונים	museus	מוזיאון	museu	N;MASC;PL	N;MASC;PL
מכוונת	intencional	מכוון	intencional	ADJ;FEM;SG	ADJ;MASC;SG
כבשה	ovelha	כבש	ovelha	N;FEM;SG	N;FEM;SG
ראויים	merecedores	ראוי	merecedor	ADJ;MASC;PL	ADJ;MASC;PL
ראויים	dignos	ראוי	digno	ADJ;MASC;PL	ADJ;MASC;PL
ראויים	merecedores	ראוי	merecedor	ADJ;MASC;PL	ADJ;MASC;PL
לבסס	estabeleçam	ביסס	estabelecer	V;NFIN;ACT	V;SBJV;PL;3;PRS;FIN
לבסס	estabelecer	ביסס	estabelecer	V;NFIN;ACT	V;NFIN
לבסס	estabeleça	ביסס	estabelecer	V;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
שרד	sobreviveu	שרד	sobreviver	V;MASC;SG;3;PST;ACT	V;IND;SG;3;PST;FIN
שרד	sobrevivido	שרד	sobrevivido	V;MASC;SG;3;PST;ACT	V;MASC;SG;V.PTCP
יוונים	gregos	יוון	grego	N;MASC;PL	N;MASC;PL
יוונים	gregos	יוון	grego	N;MASC;PL	N;MASC;PL
פרסומים	postagens	פרסום	postagem	N;MASC;PL	N;FEM;PL
פרסומים	posts	פרסום	postar	N;MASC;PL	N;MASC;PL
פרסומים	publicações	פרסום	publicação	N;MASC;PL	N;FEM;PL
פרסומים	publicações	פרסום	publicação	N;MASC;PL	N;FEM;PL
שורשים	raízes	שורש	raíz	N;MASC;PL	N;FEM;PL
מתקדמת	avançado	התקדם	avançar	V;FEM;SG;V.PTCP	V;MASC;SG;V.PTCP
מתקדמת	avançada	התקדם	avançar	V;FEM;SG;V.PTCP	V;FEM;SG;V.PTCP
חוב	dívida	חוב	dívida	N;MASC;SG	N;FEM;SG
מפעלים	fábricas	מפעל	fábrica	N;MASC;PL	N;FEM;PL
המוכרים	vendedores	המוכר	vendedor	N;MASC;PL	N;MASC;PL
המוכרים	sellers	המוכר	seller	N;MASC;PL	N;MASC;PL
יוצרו	fabricados	הוצר	fabricar	V;PL;3;PST;PASS	V;MASC;PL;V.PTCP
יוצרו	fabricadas	הוצר	fabricar	V;PL;3;PST;PASS	V;FEM;PL;V.PTCP
תומכת	suportando	תמך	suportar	V;FEM;SG;V.PTCP;ACT	V;V.MSDR
תומכת	apoiar	תמך	apoiar	V;FEM;SG;V.PTCP;ACT	V;NFIN
תומכת	apoiando	תמך	apoiar	V;FEM;SG;V.PTCP;ACT	V;V.MSDR
לגדול	crescer	גדל	crescer	V;NFIN;ACT	V;NFIN
לגדול	cresce	גדל	crescer	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
לגדול	crescem	גדל	crescer	V;NFIN;ACT	V;IND;PL;3;PRS;FIN
לגדול	cresçam	גדל	crescer	V;NFIN;ACT	V;SBJV;PL;3;PRS;FIN
לגדול	cresça	גדל	cresco	V;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
מחר	amanhã	מחר	amanhã	ADV	ADV
ההכרזה	anuncio	ההכרזה	anuncio	N;FEM;SG	N;MASC;SG
ההכרזה	anúncio	ההכרזה	anúncio	N;FEM;SG	N;MASC;SG
פציעה	lesão	פציעה	lesão	N;FEM;SG	N;FEM;SG
פציעה	prejuízo	פציעה	prejuízo	N;FEM;SG	N;MASC;SG
פציעה	ferimento	פציעה	ferimento	N;FEM;SG	N;MASC;SG
אחורי	posterior	אחורי	posterior	ADJ;MASC;SG	ADJ;MASC;SG
צירוף	combinação	צירוף	combinação	N;MASC;SG	N;FEM;SG
סיסמה	password	סיסמה	password	N;FEM;SG	N;FEM;SG
סיסמה	senha	סיסמה	ser	N;FEM;SG	N;FEM;SG
לצייר	desenhar	צייר	desenhar	V;NFIN;ACT	V;NFIN
לצייר	desenhe	צייר	desenhe	V;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
לצייר	desenha	צייר	desenhar	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
ישב	sentado	ישב	sentar	V;MASC;SG;3;PST	V;MASC;SG;V.PTCP
פשרה	compromisso	פשרה	compromisso	N;FEM;SG	N;MASC;SG
הזמין	ordenou	הזמין	ordenar	V;MASC;SG;3;PST;ACT	V;IND;SG;3;PST;FIN
הזמין	ordenado	הזמין	ordenado	V;MASC;SG;3;PST;ACT	V;MASC;SG;V.PTCP
מפריע	interrompendo	הפריע	interromper	V;MASC;SG;V.PTCP;ACT	V;V.MSDR
נאמנות	fidelidade	נאמנות	fidelidade	N;FEM;SG	N;FEM;SG
נאמנות	fidelidade	נאמנות	fidelidade	N;FEM;SG	N;FEM;SG
נאמנות	lealdade	נאמנות	lealdade	N;FEM;SG	N;FEM;SG
סל	cesto	סל	cesto	N;MASC;SG	N;MASC;SG
סל	cesta	סל	cesta	N;MASC;SG	N;FEM;SG
בידור	entretenimento	בידור	entretenimento	N;MASC;SG	N;MASC;SG
בידור	entertainment	בידור	entertainment	N;MASC;SG	N;MASC;SG
תיקו	tie	תיקו	tie	N;MASC;SG	N;MASC;SG
תיקו	empate	תיקו	empate	N;MASC;SG	N;MASC;SG
תיקו	gravata	תיקו	gravata	N;MASC;SG	N;FEM;SG
תיקו	empate	תיקו	empate	N;MASC;SG	N;MASC;SG
תיקו	sorteio	תיקו	sorteio	N;MASC;SG	N;MASC;SG
הספק	fornecedor	הספק	fornecedor	N;MASC;SG	N;MASC;SG
הספק	vendedor	הספק	vendedor	N;MASC;SG	N;MASC;SG
הספק	fornecedor	הספק	fornecedor	N;MASC;SG	N;MASC;SG
עלילה	trama	עלילה	trama	N;FEM;SG	N;FEM;SG
עלילה	conspiração	עלילה	conspiração	N;FEM;SG	N;FEM;SG
עלילה	parcela	עלילה	parcela	N;FEM;SG	N;FEM;SG
עלילה	enredo	עלילה	enredo	N;FEM;SG	N;MASC;SG
עלילה	narrativa	עלילה	narrativa	N;FEM;SG	N;FEM;SG
טס	tess	טס	tess	N;MASC;SG	N;FEM;SG
אימץ	abraçou	אימץ	abraçar	V;MASC;SG;3;PST;ACT	V;IND;SG;3;PST;FIN
תצלום	fotografa	תצלום	fotografar	N;MASC;SG	N;FEM;SG
תצלום	fotografia	תצלום	fotografia	N;MASC;SG	N;FEM;SG
גרים	grimm	גר	grimm	N;MASC;PL	N;MASC;PL
ארבעים	quarenta	ארבעים	quarenta	NUM;SG	NUM
מציינים	observados	ציין	observar	V;MASC;PL;V.PTCP;ACT	V;MASC;PL;V.PTCP
מציינים	observadas	ציין	observar	V;MASC;PL;V.PTCP;ACT	V;FEM;PL;V.PTCP
התגלתה	descoberto	התגלה	descobrir	V;FEM;SG;3;PST	V;MASC;SG;V.PTCP
הודה	confessou	הודה	confessar	V;MASC;SG;3;PST;ACT	V;IND;SG;3;PST;FIN
הודה	confessado	הודה	confessar	V;MASC;SG;3;PST;ACT	V;MASC;SG;V.PTCP
הודה	admitida	הודה	admitir	V;MASC;SG;3;PST;ACT	V;FEM;SG;V.PTCP
הודה	admitido	הודה	admitir	V;MASC;SG;3;PST;ACT	V;MASC;SG;V.PTCP
הודה	admitiu	הודה	admitir	V;MASC;SG;3;PST;ACT	V;IND;SG;3;PST;FIN
שליח	messenger	שליח	messenger	N;MASC;SG	N;MASC;SG
שליח	mensageiro	שליח	mensageiro	N;MASC;SG	N;MASC;SG
כפרים	vilas	כפר	vila	N;MASC;PL	N;FEM;PL
כפרים	aldeias	כפר	aldeia	N;MASC;PL	N;FEM;PL
ניסוח	trocadilho	ניסוח	trocadilho	N;MASC;SG	N;MASC;SG
ניסוח	formulação	ניסוח	formulação	N;MASC;SG	N;FEM;SG
ניסוח	redacção	ניסוח	redacção	N;MASC;SG	N;FEM;SG
ניסוח	redacção	ניסוח	redacção	N;MASC;SG	N;FEM;SG
מידות	medições	מידה	medição	N;FEM;PL	N;FEM;PL
מידות	dimensões	מידה	dimensão	N;FEM;PL	N;FEM;PL
מידות	tamanhos	מידה	tamanho	N;FEM;PL	N;MASC;PL
חבלה	sabotagem	חבלה	sabotagem	N;FEM;SG	N;FEM;SG
נהנה	aproveitando	נהנה	aproveitar	V;MASC;SG;V.PTCP;MID	V;V.MSDR
נהנה	curtindo	נהנה	curtir	V;MASC;SG;V.PTCP;MID	V;V.MSDR
נהנה	desfrutando	נהנה	desfrutar	V;MASC;SG;V.PTCP;MID	V;V.MSDR
שוטר	cop	שוטר	cop	N;MASC;SG	N;MASC;SG
שוטר	agente	שוטר	agente	N;MASC;SG	N;MASC;SG
שוטר	policial	שוטר	policial	N;MASC;SG	N;MASC;SG
שוטר	policia	שוטר	policia	N;MASC;SG	N;FEM;SG
שוטר	policial	שוטר	policial	N;MASC;SG	N;MASC;SG
נתנה	deu	נתן	dar	V;FEM;SG;3;PST	V;IND;SG;3;PST;FIN
להתחרות	competir	התחרה	competir	V;NFIN	V;NFIN
פרישה	aposentadoria	פרישה	aposentadoria	N;FEM;SG	N;FEM;SG
פרישה	reforma	פרישה	reforma	N;FEM;SG	N;FEM;SG
קלפים	cartões	קלף	cartão	N;MASC;PL	N;MASC;PL
קלפים	cartas	קלף	carta	N;MASC;PL	N;FEM;PL
קלפים	cards	קלף	cards	N;MASC;PL	N;MASC;PL
מניעה	prevenção	מניעה	prevenção	N;FEM;SG	N;FEM;SG
סוחרים	comerciantes	סוחר	comerciante	N;MASC;PL	N;MASC;PL
סוחרים	traficantes	סוחר	traficante	N;MASC;PL	N;MASC;PL
סוחרים	mercadores	סוחר	mercador	N;MASC;PL	N;MASC;PL
סוחרים	comerciantes	סוחר	comerciante	N;MASC;PL	N;MASC;PL
סוחרים	traficantes	סוחר	traficante	N;MASC;PL	N;MASC;PL
סוחרים	revendedores	סוחר	revendedor	N;MASC;PL	N;MASC;PL
סוחרים	concessionários	סוחר	concessionário	N;MASC;PL	N;MASC;PL
גלגלים	rodas	גלגל	roda	N;MASC;PL	N;FEM;PL
הבונים	castores	הבון	castor	N;MASC;PL	N;MASC;PL
אפליה	discriminação	אפליה	discriminação	N;FEM;SG	N;FEM;SG
הבטיח	prometido	הבטיח	prometer	V;MASC;SG;3;PST;ACT	V;MASC;SG;V.PTCP
הבטיח	prometida	הבטיח	prometer	V;MASC;SG;3;PST;ACT	V;FEM;SG;V.PTCP
הבטיח	prometeu	הבטיח	prometer	V;MASC;SG;3;PST;ACT	V;IND;SG;3;PST;FIN
נהרסו	destruídos	נהרס	destruir	V;PL;3;PST;MID	V;MASC;PL;V.PTCP
נהרסו	arrasaram	נהרס	arrasar	V;PL;3;PST;MID	V;IND;PL;3;FIN
פקודה	comando	פקודה	comando	N;FEM;SG	N;MASC;SG
פקודה	ordem	פקודה	ordem	N;FEM;SG	N;FEM;SG
פקודה	encomenda	פקודה	encomenda	N;FEM;SG	N;FEM;SG
מוערך	valorizada	הוערך	valorizar	V;MASC;SG;V.PTCP;PASS	V;FEM;SG;V.PTCP
מוערך	valorizado	הוערך	valorizado	V;MASC;SG;V.PTCP;PASS	V;MASC;SG;V.PTCP
