che	那	che	那	DET	DET
estinzione	絕種	estinzione	絕種	N;FEM;SG	N
trattare	對待	trattare	對待	V;NFIN	V
catene	枷鎖	catena	枷鎖	N;FEM;PL	N
catene	鎖鏈	catena	鎖鏈	N;FEM;PL	N
catene	鏈	catena	鏈	N;FEM;PL	N
catene	鏈	catena	鏈	N;FEM;PL	N
catene	鐵鍊	catena	鐵鍊	N;FEM;PL	N
catene	鏈	catena	鏈	N;FEM;PL	N
catene	連鎖	catena	連鎖	N;FEM;PL	N
catene	鏈	catena	鏈	N;FEM;PL	N
rimuovere	刪除	rimuovere	刪除	V;NFIN	V
rimuovere	移除	rimuovere	移除	V;NFIN	V
eyes	眼神	eyes	眼神	N	N
eyes	眼睛	eyes	眼睛	N	N
eyes	眼	eyes	眼	N	N
ultimate	終極	ultimato	終極	N;FEM;PL	N
face	臉	face	臉	N	N
face	臉部	face	臉部	N	N
sinonimi	同義	sinonimo	同義	N;MASC;PL	N
sinonimi	同義	sinonimo	同義	N;MASC;PL	N
vettore	載體	vettore	載體	N;MASC;SG	N
vettore	向量	vettore	向量	N;MASC;SG	N
vettore	航空	vettore	航空	N;MASC;SG	N
vettore	載體	vettore	載體	N;MASC;SG	N
fabbricato	捏造	fabbricato	捏造	N;MASC;SG	N
sensibilità	敏感	sensibilità	敏感	N;FEM	N
sensibilità	感性	sensibilità	感性	N;FEM	N
sensibilità	敏感	sensibilità	敏感	N;FEM	N
gola	喉	gola	喉	N;FEM;SG	N
gola	喉嚨	gola	喉嚨	N;FEM;SG	N
gola	嗓子	gola	嗓子	N;FEM;SG	N
gola	咽喉	gola	咽喉	N;FEM;SG	N
gola	峽谷	gola	峽谷	N;FEM;SG	N
annuario	年	annuario	年	N;MASC;SG	N
annuario	年	annuario	年	N;MASC;SG	N
songs	歌曲	songs	歌曲	N;MASC	N
songs	歌	songs	歌	N;MASC	N
soap	皂	soap	皂	N;FEM	N
soap	肥皂	soap	肥皂	N;FEM	N
condotti	導管	condurre	導管	V;MASC;PL;PST;V.PTCP	V
gatti	貓	gatto	貓	N;MASC;PL	N
cintura	腰帶	cintura	腰帶	N;FEM;SG	N
cintura	皮帶	cintura	皮帶	N;FEM;SG	N
uccisione	殺戮	uccisione	殺戮	N;FEM;SG	N
parchi	公園	parco	公園	N;MASC;PL	N
attacca	攻擊	attaccare	攻擊	V;IND;SG;3;PRS;FIN	V
trovati	找到	trovare	找到	V;MASC;PL;PST;V.PTCP	V
trovati	發現	trovare	發現	V;MASC;PL;PST;V.PTCP	V
cook	廚師	cook	廚師	N;MASC;SG	N
lotte	樂天	lotta	樂天	N;FEM;PL	N
materie	科目	materia	科目	N;FEM;PL	N
birra	啤酒	birra	啤酒	N;FEM;SG	N
stanze	客房	stanza	客房	N;FEM;PL	N
stanze	房間	stanza	房間	N;FEM;PL	N
dita	手指	dito	手指	N;FEM;PL	N
dita	指頭	dito	指頭	N;FEM;PL	N
dita	手指	dito	手指	N;FEM;PL	N
altopiano	高地	altopiare	高地	N;MASC;SG	N
altopiano	高原	altopiare	高原	N;MASC;SG	N
altopiano	高原	altopiare	高原	N;MASC;SG	N
elegante	高雅	elegante	高雅	ADJ;SG	ADJ
operaio	工人	operaio	工人	N;MASC;SG	N
adiacente	鄰近	adiacente	鄰近	N;MASC;SG	N
adiacente	毗鄰	adiacente	毗鄰	N;MASC;SG	N
volare	飛行	volare	飛行	V;NFIN	V
democratici	民主	democratico	民主	N;MASC;PL	N
sentimento	感覺	sentimento	感覺	N;MASC;SG	N
sentimento	感情	sentimento	感情	N;MASC;SG	N
tubi	管道	tubo	管道	N;MASC;PL	N
tubi	水管	tubo	水管	N;MASC;PL	N
tubi	軟管	tubo	軟管	N;MASC;PL	N
scafo	船體	scafo	船體	N;MASC;SG	N
money	金錢	money	金錢	N	N
money	錢	money	錢	N	N
cifre	位	cifra	位	N;FEM;PL	N
cifre	數字	cifra	數字	N;FEM;PL	N
consorzio	財團	consorzio	財團	N;MASC;SG	N
inviare	送出	inviare	送出	V;NFIN	V
scarso	稀少	scarso	稀少	ADJ;MASC;SG	ADJ
rookie	新手	rookie	新手	N;MASC	N
rookie	新秀	rookie	新秀	N;MASC	N
vasi	壺	vaso	壺	N;MASC;PL	N
vasi	鍋	vaso	鍋	N;MASC;PL	N
vasi	花瓶	vaso	花瓶	N;MASC;PL	N
picture	照片	pictura	照片	N	N
picture	圖片	pictura	圖片	N	N
stili	樣式	stile	樣式	N;MASC;PL	N
stili	風格	stile	風格	N;MASC;PL	N
legenda	傳奇	legenda	傳奇	N;FEM;SG	N
povertà	貧窮	povertà	貧窮	N;FEM	N
povertà	貧困	povertà	貧困	N;FEM	N
fibre	纖維	fibra	纖維	N;FEM;PL	N
fibre	纖維	fibra	纖維	N;FEM;PL	N
fibre	纖維	fibra	纖維	N;FEM;PL	N
ettari	公頃	ettaro	公頃	N;MASC;PL	N
ettari	公頃	ettaro	公頃	N;MASC;PL	N
crociata	十字	crociata	十字	N;FEM;SG	N
crociata	十字	crociata	十字	N;FEM;SG	N
concorrenza	競爭	concorrenza	競爭	N;FEM;SG	N
concorrenza	競賽	concorrenza	競賽	N;FEM;SG	N
sorgenti	彈簧	sorgente	彈簧	N;FEM;PL	N
sorgenti	來源	sorgente	來源	N;FEM;PL	N
jedi	絕地	jedi	絕地	N	N
competenze	能力	competenza	能力	N;FEM;PL	N
competenze	技能	competenza	技能	N;FEM;PL	N
competenze	專長	competenza	專長	N;FEM;PL	N
stadi	階段	stadio	階段	N;MASC;PL	N
prezzi	物價	prezzo	物價	N;MASC;PL	N
prezzi	價格	prezzo	價格	N;MASC;PL	N
rinuncia	棄權	rinunciare	棄權	V;IND;SG;3;PRS;FIN	V
sacri	神聖	sacro	神聖	ADJ;MASC;PL	ADJ
enzima	酶	enzima	酶	N;MASC;SG	N
poetessa	詩人	poetessa	詩人	N;FEM;SG	N
gang	幫派	gang	幫派	N	N
gang	黑幫	gang	黑幫	N	N
gang	幫派	gang	幫派	N	N
lana	羊毛	lana	羊毛	N;FEM;SG	N
disastro	災害	disastro	災害	N;MASC;SG	N
disastro	災難	disastro	災難	N;MASC;SG	N
testimoni	證人	testimonio	證人	N;MASC;PL	N
testimoni	證人	testimonio	證人	N;MASC;PL	N
diffusi	瀰	diffondere	瀰	V;MASC;PL;PST;V.PTCP	V
quattordici	十四	quattordici	十四	NUM	NUM
camere	客房	camera	客房	N;FEM;PL	N
camere	房間	camera	房間	N;FEM;PL	N
alimentari	雜貨	alimentare	雜貨	N;MASC;PL	N
vicinanza	親近	vicinanza	親近	N;FEM;SG	N
qualifiche	資歷	qualifica	資歷	N;FEM;PL	N
cresta	山脊	crestare	山脊	N;FEM;SG	N
cresta	嶺	crestare	嶺	N;FEM;SG	N
straniera	外國	straniero	外國	N;FEM;SG	N
straniera	老外	straniero	老外	N;FEM;SG	N
straniera	外國	straniero	外國	N;FEM;SG	N
straniera	外籍	straniero	外籍	N;FEM;SG	N
muri	牆壁	muro	牆壁	N;MASC;PL	N
muri	城牆	muro	城牆	N;MASC;PL	N
muri	牆	muro	牆	N;MASC;PL	N
short	短期	short	短期	N	N
short	矮	short	矮	N	N
abbigliamento	服裝	abbigliamento	服裝	N;MASC;SG	N
abbigliamento	服飾	abbigliamento	服飾	N;MASC;SG	N
abbigliamento	服裝	abbigliamento	服裝	N;MASC;SG	N
abbigliamento	衣物	abbigliamento	衣物	N;MASC;SG	N
abbigliamento	衣服	abbigliamento	衣服	N;MASC;SG	N
abbigliamento	服裝	abbigliamento	服裝	N;MASC;SG	N
abbigliamento	衣物	abbigliamento	衣物	N;MASC;SG	N
abbigliamento	衣服	abbigliamento	衣服	N;MASC;SG	N
serpente	蛇	serpente	蛇	N;MASC;SG	N
felicità	幸福	felicità	幸福	N;FEM	N
peggio	最	peggio	最	ADV	ADV
peggio	最	peggio	最	ADV	ADV
rivolte	騷亂	rivolgere	騷亂	V;FEM;PL;PST;V.PTCP	V
rivolte	騷亂	rivolgere	騷亂	V;FEM;PL;PST;V.PTCP	V
rivolte	騷亂	rivolgere	騷亂	V;FEM;PL;PST;V.PTCP	V
cornice	幀	cornice	幀	N;FEM;SG	N
cornice	框框	cornice	框框	N;FEM;SG	N
cornice	框架	cornice	框架	N;FEM;SG	N
cornice	框	cornice	框	N;FEM;SG	N
capitan	機長	capitano	機長	N;SG	N
capitan	隊長	capitano	隊長	N;SG	N
lapide	墓碑	lapide	墓碑	N;FEM;SG	N
lapide	墓碑	lapide	墓碑	N;FEM;SG	N
hits	命中	hits	命中	N;MASC	N
sapienza	智慧	sapienza	智慧	N;FEM;SG	N
vampiro	吸血	vampiro	吸血	N;MASC;SG	N
strisce	條	striscia	條	N;FEM;PL	N
strisce	花臉	striscia	花臉	N;FEM;PL	N
strisce	條紋	striscia	條紋	N;FEM;PL	N
maturità	成熟	maturità	成熟	N;FEM	N
recitazione	演技	recitazione	演技	N;FEM;SG	N
miracolo	奇蹟	miracolo	奇蹟	N;MASC;SG	N
miracolo	奇跡	miracolo	奇跡	N;MASC;SG	N
corda	繩	corda	繩	N;FEM;SG	N
corda	繩子	corda	繩子	N;FEM;SG	N
corda	繩索	corda	繩索	N;FEM;SG	N
corda	和弦	corda	和弦	N;FEM;SG	N
corda	弦	corda	弦	N;FEM;SG	N
ninja	忍者	ninja	忍者	N	N
ninja	忍者	ninja	忍者	N	N
incinta	孕婦	incinto	孕婦	N;FEM;SG	N
annessione	併	annessione	併	N;FEM;SG	N
gallerie	畫廊	galleria	畫廊	N;FEM;PL	N
gallerie	地道	galleria	地道	N;FEM;PL	N
gallerie	隧道	galleria	隧道	N;FEM;PL	N
confermata	確認	confermare	確認	V;FEM;SG;PST;V.PTCP	V
human	人類	human	人類	N	N
vestiti	服裝	vestito	服裝	N;MASC;PL	N
vestiti	衣物	vestito	衣物	N;MASC;PL	N
vestiti	衣服	vestito	衣服	N;MASC;PL	N
trophy	戰利	trophy	戰利	N;MASC	N
trophy	獎	trophy	獎	N;MASC	N
trophy	獎杯	trophy	獎杯	N;MASC	N
carnevale	狂	carnevale	狂	N;MASC;SG	N
impulso	脈搏	impulso	脈搏	N;MASC;SG	N
impulso	脈	impulso	脈	N;MASC;SG	N
impulso	衝動	impulso	衝動	N;MASC;SG	N
eco	回聲	eco	回聲	N;FEM;SG	N
eco	回音	eco	回音	N;FEM;SG	N
ricognizione	偵查	ricognizione	偵查	N;FEM;SG	N
ricognizione	偵查	ricognizione	偵查	N;FEM;SG	N
mind	頭腦	mind	頭腦	N;MASC	N
mind	心靈	mind	心靈	N;MASC	N
lento	緩慢	lento	緩慢	ADJ;MASC;SG	ADJ
venduta	賣	vendere	賣	V;FEM;SG;PST;V.PTCP	V
venduta	售出	vendere	售出	V;FEM;SG;PST;V.PTCP	V
public	公眾	public	公眾	N	N
fortificazioni	工事	fortificazione	工事	N;FEM;PL	N
radiazione	輻射	radiazione	輻射	N;FEM;SG	N
visitatori	遊客	visitatore	遊客	N;MASC;PL	N
visitatori	訪客	visitatore	訪客	N;MASC;PL	N
visitatori	訪客	visitatore	訪客	N;MASC;PL	N
saltare	跳躍	saltare	跳躍	V;NFIN	V
saltare	跳過	saltare	跳過	V;NFIN	V
saltare	蹦	saltare	蹦	V;NFIN	V
saltare	跳躍	saltare	跳躍	V;NFIN	V
laguna	潟湖	laguna	潟湖	N;FEM;SG	N
nominata	提名	nominare	提名	V;FEM;SG;PST;V.PTCP	V
butler	管家	butlere	管家	N;MASC;SG	N
apostoli	使徒	apostolo	使徒	N;MASC;PL	N
vendute	賣	vendere	賣	V;FEM;PL;PST;V.PTCP	V
vendute	售出	vendere	售出	V;FEM;PL;PST;V.PTCP	V
volti	臉	volto	臉	N;MASC;PL	N
volti	面孔	volto	面孔	N;MASC;PL	N
miniere	礦業	miniera	礦業	N;FEM;PL	N
miniere	採礦	miniera	採礦	N;FEM;PL	N
miniere	地雷	miniera	地雷	N;FEM;PL	N
uniche	獨特	unico	獨特	ADJ;FEM;PL	ADJ
uniche	獨一	unico	獨一	ADJ;FEM;PL	ADJ
missile	火箭	missile	火箭	N;MASC;SG	N
missile	導彈	missile	導彈	N;MASC;SG	N
pugno	拳	pugno	拳	N;MASC;SG	N
pugno	拳頭	pugno	拳頭	N;MASC;SG	N
astronomia	天文	astronomia	天文	N;FEM;SG	N
corruzione	行賄	corruzione	行賄	N;FEM;SG	N
corruzione	腐敗	corruzione	腐敗	N;FEM;SG	N
direttiva	指令	direttiva	指令	N;FEM;SG	N
spettro	鬼	spettro	鬼	N;MASC;SG	N
spettro	鬼	spettro	鬼	N;MASC;SG	N
spettro	幽靈	spettro	幽靈	N;MASC;SG	N
spettro	光譜	spettro	光譜	N;MASC;SG	N
spettro	頻譜	spettro	頻譜	N;MASC;SG	N
genera	生成	generare	生成	V;IND;SG;3;PRS;FIN	V
genera	生成	generare	生成	V;IND;SG;3;PRS;FIN	V
illuminazione	照明	illuminazione	照明	N;FEM;SG	N
illuminazione	照明	illuminazione	照明	N;FEM;SG	N
incrociatori	巡洋	incrociatore	巡洋	N;MASC;PL	N
dovere	職責	dovere	職責	N;MASC;SG	N
mezzogiorno	正午	mezzogiorno	正午	N;MASC;SG	N
mezzogiorno	中午	mezzogiorno	中午	N;MASC;SG	N
mezzogiorno	正午	mezzogiorno	正午	N;MASC;SG	N
mezzogiorno	中午	mezzogiorno	中午	N;MASC;SG	N
mangiare	吃	mangiare	吃	V;NFIN	V
mangiare	飲食	mangiare	飲食	V;NFIN	V
mangiare	進食	mangiare	進食	V;NFIN	V
mangiare	吃	mangiare	吃	V;NFIN	V
mangiare	吃	mangiare	吃	V;NFIN	V
trappola	圈	trappola	圈	N;FEM;SG	N
trappola	陷阱	trappola	陷阱	N;FEM;SG	N
esposta	曝光	esporre	曝光	V;FEM;SG;PST;V.PTCP	V
meccanismi	機制	meccanismo	機制	N;MASC;PL	N
fattoria	農場	fattoria	農場	N;FEM;SG	N
marinai	水兵	marinaio	水兵	N;MASC;PL	N
marinai	海員	marinaio	海員	N;MASC;PL	N
camp	難民	camp	難民	N	N
camp	營	camp	營	N	N
camp	營地	camp	營地	N	N
barriera	屏障	barriera	屏障	N;FEM;SG	N
petrolio	油	petrolio	油	N;MASC;SG	N
petrolio	石油	petrolio	石油	N;MASC;SG	N
petrolio	機油	petrolio	機油	N;MASC;SG	N
petrolio	石油	petrolio	石油	N;MASC;SG	N
avanguardia	先鋒	avanguardia	先鋒	N;FEM;SG	N
avanguardia	前衛	avanguardia	前衛	N;FEM;SG	N
avanguardia	前鋒	avanguardia	前鋒	N;FEM;SG	N
arancione	橙	arancione	橙	N;MASC;SG	N
arancione	橘色	arancione	橘色	N;MASC;SG	N
arancione	橘子	arancione	橘子	N;MASC;SG	N
arancione	橙	arancione	橙	N;MASC;SG	N
arancione	橘	arancione	橘	N;MASC;SG	N
elite	精英	elite	精英	N	N
incisione	刻字	incisione	刻字	N;FEM;SG	N
incisione	刻	incisione	刻	N;FEM;SG	N
incisione	刻字	incisione	刻字	N;FEM;SG	N
incisione	腐蝕	incisione	腐蝕	N;FEM;SG	N
incisione	切口	incisione	切口	N;FEM;SG	N
stand	看台	stand	看台	N;MASC	N
stand	站	stand	站	N;MASC	N
stand	攤位	stand	攤位	N;MASC	N
protetto	保護	protetto	保護	V;MASC;SG;PST;V.PTCP	V
carburante	燃料	carburante	燃料	N;MASC;SG	N
carburante	燃油	carburante	燃油	N;MASC;SG	N
rabbia	怒	rabbia	怒	N;FEM;SG	N
rabbia	怒	rabbia	怒	N;FEM;SG	N
rabbia	狂	rabbia	狂	N;FEM;SG	N
rabbia	怒	rabbia	怒	N;FEM;SG	N
rabbia	怒	rabbia	怒	N;FEM;SG	N
uscite	出口	uscire	出口	N;FEM;PL	N
uscite	出口	uscire	出口	N;FEM;PL	N
giovedì	週	giovedì	週	N;MASC	N
giovedì	星期	giovedì	星期	N;MASC	N
imparare	學習	imparare	學習	V;NFIN	V
imparare	學習	imparare	學習	V;NFIN	V
dignità	尊嚴	dignità	尊嚴	N;FEM	N
ridotte	減少	ridurre	減少	V;FEM;PL;PST;V.PTCP	V
cacciatori	獵人	cacciatore	獵人	N;MASC;PL	N
cavità	腔	cavità	腔	N;FEM	N
cavità	蛀牙	cavità	蛀牙	N;FEM	N
debito	債務	debito	債務	N;MASC;SG	N
debito	借方	debito	借方	N;MASC;SG	N
adventures	冒險	adventures	冒險	N	N
falco	獵鷹	falco	獵鷹	N;MASC;SG	N
falco	雕	falco	雕	N;MASC;SG	N
ristampa	重	ristampare	重	N;FEM;SG	N
lirica	歌詞	lirica	歌詞	N;FEM;SG	N
lirica	抒情	lirica	抒情	N;FEM;SG	N
storm	暴風	storm	暴風	N	N
storm	風暴	storm	風暴	N	N
storm	暴風	storm	暴風	N	N
fretta	急	fretta	急	N;FEM;SG	N
portaerei	航空	portare	航空	N;FEM;SG	N
portaerei	載體	portare	載體	N;FEM;SG	N
polemica	爭議	polemica	爭議	N;FEM;SG	N
prestazione	績效	prestazione	績效	N;FEM;SG	N
prestazione	業績	prestazione	業績	N;FEM;SG	N
digitali	數碼	digitale	數碼	N;MASC;PL	N
digitali	數位	digitale	數位	N;MASC;PL	N
ferita	傷口	ferito	傷口	N;FEM;SG	N
controlla	檢查	controllare	檢查	V;IND;SG;3;PRS;FIN	V
installato	安裝	installare	安裝	V;MASC;SG;PST;V.PTCP	V
reliquie	遺跡	reliquia	遺跡	N;FEM;PL	N
reliquie	遺物	reliquia	遺物	N;FEM;PL	N
reliquie	遺跡	reliquia	遺跡	N;FEM;PL	N
reliquie	文物	reliquia	文物	N;FEM;PL	N
dolci	甜食	dolce	甜食	N;PL	N
dolci	糖果	dolce	糖果	N;PL	N
dolci	蛋糕	dolce	蛋糕	N;PL	N
dolci	甜蜜	dolce	甜蜜	N;PL	N
dolci	甜	dolce	甜	N;PL	N
dolci	甜點	dolce	甜點	N;PL	N
pole	竿	pole	竿	N;FEM;SG	N
pole	鋼管	pole	鋼管	N;FEM;SG	N
quotidiani	報章	quotidiano	報章	N;MASC;PL	N
quotidiani	報刊	quotidiano	報刊	N;MASC;PL	N
evil	惡	evile	惡	N	N
evil	邪惡	evile	邪惡	N	N
censura	責難	censurare	責難	N;FEM;SG	N
censura	審查	censurare	審查	N;FEM;SG	N
ombre	影	ombra	影	N;FEM;PL	N
ombre	影子	ombra	影子	N;FEM;PL	N
ombre	陰影	ombra	陰影	N;FEM;PL	N
ombre	影	ombra	影	N;FEM;PL	N
ombre	影子	ombra	影子	N;FEM;PL	N
ombre	陰影	ombra	陰影	N;FEM;PL	N
ombre	暗影	ombra	暗影	N;FEM;PL	N
margini	比值	margine	比值	N;MASC;PL	N
incrocio	路口	incrocio	路口	N;MASC;SG	N
catturati	被	catturare	被	V;MASC;PL;PST;V.PTCP	V;PASS
eastern	東方	eastern	東方	N;SG	N
eastern	東部	eastern	東部	N;SG	N
rod	杖	rod	杖	N;MASC	N
mammiferi	哺乳	mammifero	哺乳	N;MASC;PL	N
mammiferi	哺乳	mammifero	哺乳	N;MASC;PL	N
superstiti	生	superstite	生	N;MASC;PL	N
biologia	生物	biologia	生物	N;FEM;SG	N
biologia	生物	biologia	生物	N;FEM;SG	N
sonata	奏鳴	sonato	奏鳴	N;FEM;SG	N
crema	奶油	crema	奶油	N;FEM;SG	N
crema	霜	crema	霜	N;FEM;SG	N
profeta	先知	profeto	先知	N;MASC;SG	N
cartone	紙	cartone	紙	N;MASC;SG	N
cartone	紙板	cartone	紙板	N;MASC;SG	N
brigate	旅	brigato	旅	N;FEM;PL	N
incredibile	神奇	incredibile	神奇	ADJ;SG	ADJ
comunicare	溝通	comunicare	溝通	V;NFIN	V
comunicare	溝通	comunicare	溝通	V;NFIN	V
assegnazione	任務	assegnazione	任務	N;FEM;SG	N
sfruttamento	剝削	sfruttamento	剝削	N;MASC;SG	N
bond	鍵	bond	鍵	N	N
bond	債券	bond	債券	N	N
rap	饒舌	rap	饒舌	N;MASC	N
rap	說唱	rap	說唱	N;MASC	N
visite	訪問	visita	訪問	V;IND;PL;3;PRS;FIN	V
generare	產生	generare	產生	V;NFIN	V
generare	生成	generare	生成	V;NFIN	V
generare	生成	generare	生成	V;NFIN	V
valvole	閥	valvola	閥	N;FEM;PL	N
valvole	閥門	valvola	閥門	N;FEM;PL	N
valvole	閥	valvola	閥	N;FEM;PL	N
valvole	閥門	valvola	閥門	N;FEM;PL	N
pink	粉	pink	粉	N	N
pink	粉色	pink	粉色	N	N
pink	粉紅	pink	粉紅	N	N
pink	粉紅	pink	粉紅	N	N
acquistare	購買	acquistare	購買	V;NFIN	V
acquistare	購買	acquistare	購買	V;NFIN	V
acquistare	買	acquistare	買	V;NFIN	V
trascorso	花費	trascorrere	花費	V;MASC;SG;PST;V.PTCP	V
parodia	嘲諷	parodia	嘲諷	N;FEM;SG	N
ordina	排序	ordinare	排序	V;IND;SG;3;PRS;FIN	V
ordina	訂單	ordinare	訂單	V;IND;SG;3;PRS;FIN	V
ordina	命令	ordinare	命令	V;IND;SG;3;PRS;FIN	V
ordina	訂購	ordinare	訂購	V;IND;SG;3;PRS;FIN	V
marketing	行銷	marketing	行銷	N;MASC	N
etica	倫理	etica	倫理	N;FEM;SG	N
etica	倫理	etica	倫理	N;FEM;SG	N
etica	倫理	etica	倫理	N;FEM;SG	N
convoglio	船隊	convoglio	船隊	N;MASC;SG	N
convoglio	車隊	convoglio	車隊	N;MASC;SG	N
turni	輪班	turno	輪班	N;MASC;PL	N
collaborazioni	協作	collaborazione	協作	N;FEM;PL	N
collaborazioni	協作	collaborazione	協作	N;FEM;PL	N
trampolino	跳板	trampolino	跳板	N;MASC;SG	N
trampolino	彈簧	trampolino	彈簧	N;MASC;SG	N
edilizia	施工	edilizia	施工	N;FEM;SG	N
edilizia	建築	edilizia	建築	N;FEM;SG	N
plastica	塑料	plastica	塑料	N;FEM;SG	N
plastica	塑膠	plastica	塑膠	N;FEM;SG	N
plastica	塑料	plastica	塑料	N;FEM;SG	N
plastica	塑膠	plastica	塑膠	N;FEM;SG	N
vantaggi	福利	vantaggio	福利	N;MASC;PL	N
vantaggi	優點	vantaggio	優點	N;MASC;PL	N
vantaggi	長處	vantaggio	長處	N;MASC;PL	N
vantaggi	優勢	vantaggio	優勢	N;MASC;PL	N
vantaggi	優點	vantaggio	優點	N;MASC;PL	N
vantaggi	優勢	vantaggio	優勢	N;MASC;PL	N
gun	槍支	gun	槍支	N	N
gun	槍	gun	槍	N	N
gun	炮	gun	炮	N	N
adottare	領養	adottare	領養	V;NFIN	V
adottare	收養	adottare	收養	V;NFIN	V
distribuiti	分布	distribuire	分布	V;MASC;PL;PST;V.PTCP	V
fair	公平	fair	公平	N;MASC	N
original	原文	original	原文	N;SG	N
original	原件	original	原件	N;SG	N
original	原創	original	原創	N;SG	N
original	原始	original	原始	N;SG	N
diamante	金剛	diamante	金剛	N;MASC;SG	N
diamante	鑽石	diamante	鑽石	N;MASC;SG	N
quote	定額	quota	定額	N;FEM;PL	N
caos	混沌	caos	混沌	N;MASC	N
caos	混亂	caos	混亂	N;MASC	N
planet	行星	planet	行星	N;MASC	N
planet	星球	planet	星球	N;MASC	N
shaw	肖	shaw	肖	N;MASC;SG	N
imperatori	皇帝	imperatore	皇帝	N;MASC;PL	N
imperatori	天皇	imperatore	天皇	N;MASC;PL	N
globe	全球	globa	全球	N;MASC	N
volontario	自願	volontario	自願	N;MASC;SG	N
volontario	義工	volontario	義工	N;MASC;SG	N
riservata	預留	riservare	預留	V;FEM;SG;PST;V.PTCP	V
riservata	保留	riservare	保留	V;FEM;SG;PST;V.PTCP	V
misteriosa	神秘	misterioso	神秘	ADJ;FEM;SG	ADJ
tradurre	翻譯	tradurre	翻譯	V;NFIN	V
tradurre	翻譯	tradurre	翻譯	V;NFIN	V
doctor	醫師	doctor	醫師	N;MASC	N
doctor	醫生	doctor	醫生	N;MASC	N
doctor	博士	doctor	博士	N;MASC	N
applicato	套用	applicare	套用	V;MASC;SG;PST;V.PTCP	V
precipitazioni	雨量	precipitazione	雨量	N;FEM;PL	N
ricostruire	重建	ricostruire	重建	V;NFIN	V
ricostruire	重建	ricostruire	重建	V;NFIN	V
membrana	膜	membrana	膜	N;FEM;SG	N
banche	銀行	banca	銀行	N;FEM;PL	N
piombo	鉛	piombo	鉛	N;MASC;SG	N
faro	燈塔	faro	燈塔	N;MASC;SG	N
uovo	蛋	uovo	蛋	N;MASC;SG	N
uovo	雞蛋	uovo	雞蛋	N;MASC;SG	N
rifiuti	廢物	rifiuto	廢物	N;MASC;PL	N
rifiuti	廢物	rifiuto	廢物	N;MASC;PL	N
entrate	收入	entrata	收入	N;FEM;PL	N
entrate	收益	entrata	收益	N;FEM;PL	N
entrate	稅	entrata	稅	N;FEM;PL	N
entrate	收入	entrata	收入	N;FEM;PL	N
incidenti	事故	incidente	事故	N;MASC;PL	N
incidenti	事件	incidente	事件	N;MASC;PL	N
applicare	適用	applicare	適用	V;NFIN	V
finanze	財務	finanza	財務	N;FEM;PL	N
finanze	財務	finanza	財務	N;FEM;PL	N
grasso	油脂	grasso	油脂	N;MASC;SG	N
grasso	肥	grasso	肥	N;MASC;SG	N
grasso	脂	grasso	脂	N;MASC;SG	N
grasso	胖	grasso	胖	N;MASC;SG	N
aggregato	合計	aggregare	合計	V;MASC;SG;PST;V.PTCP	V
aggregato	合計	aggregare	合計	V;MASC;SG;PST;V.PTCP	V
cacciatore	獵人	cacciatore	獵人	N;MASC;SG	N
mattoni	磚頭	mattone	磚頭	N;MASC;PL	N
mattoni	磚	mattone	磚	N;MASC;PL	N
mattoni	磚塊	mattone	磚塊	N;MASC;PL	N
mattoni	磚頭	mattone	磚頭	N;MASC;PL	N
mattoni	磚	mattone	磚	N;MASC;PL	N
mattoni	磚塊	mattone	磚塊	N;MASC;PL	N
seta	蠶絲	seta	蠶絲	N;FEM;SG	N
seta	絲綢	seta	絲綢	N;FEM;SG	N
liberali	自由	liberale	自由	N;PL	N
sonno	睡眠	sonno	睡眠	N;MASC;SG	N
shadow	影	shadow	影	N	N
shadow	影子	shadow	影子	N	N
shadow	陰影	shadow	陰影	N	N
shadow	暗影	shadow	暗影	N	N
occupare	佔據	occupare	佔據	V;NFIN	V
occupare	佔用	occupare	佔用	V;NFIN	V
occupare	佔領	occupare	佔領	V;NFIN	V
eccezionale	傑出	eccezionale	傑出	ADJ;SG	ADJ
chiostro	迴廊	chiostro	迴廊	N;MASC;SG	N
incisioni	刻字	incisione	刻字	N;FEM;PL	N
rischi	危害	rischio	危害	N;MASC;PL	N
rischi	風險	rischio	風險	N;MASC;PL	N
rischi	風險	rischio	風險	N;MASC;PL	N
fusto	莖	fusto	莖	N;MASC;SG	N
rumore	噪聲	rumore	噪聲	N;MASC;SG	N
rumore	噪音	rumore	噪音	N;MASC;SG	N
rinascita	復興	rinascita	復興	N;FEM;SG	N
rinascita	振興	rinascita	振興	N;FEM;SG	N
scout	童軍	scout	童軍	N;MASC	N
scout	童子	scout	童子	N;MASC	N
scout	童軍	scout	童軍	N;MASC	N
attrazione	景點	attrazione	景點	N;FEM;SG	N
nana	奶媽	nana	奶媽	N;FEM;SG	N
meriti	優點	merito	優點	N;MASC;PL	N
molecola	分子	molecola	分子	N;FEM;SG	N
square	平方	square	平方	N;MASC	N
square	方塊	square	方塊	N;MASC	N
square	方形	square	方形	N;MASC	N
square	廣場	square	廣場	N;MASC	N
steel	鋼鐵	steel	鋼鐵	N	N
steel	鋼	steel	鋼	N	N
magica	神奇	magico	神奇	ADJ;FEM;SG	ADJ
magica	神奇	magico	神奇	ADJ;FEM;SG	ADJ
bacio	接吻	bacio	接吻	N;MASC;SG	N
bacio	吻	bacio	吻	N;MASC;SG	N
bacio	親	bacio	親	N;MASC;SG	N
