met	مع	met	مَعَ	ADP	ADP;ACC
volhoubare	مستدام	volhoubaar	مُستَدَام	ADJ;NOM	ADJ;NOM;INDF;MASC;SG
avonture	مغامرات	avonture	مغامرات	N;PL	N;NOM;INDF;PL
avonture	المغامرات	avonture	مُغَامِرَة	N;PL	N;NOM;DEF;PL
betaling	الدفع	betaling	دَفع	N;SG	N;NOM;DEF;SG
betaling	السداد	betaling	سَدَاد	N;SG	N;NOM;DEF;SG
betaling	دفعة	betaling	دَفعَة	N;SG	N;NOM;INDF;SG
betaling	الدفعة	betaling	دَفعَة	N;SG	N;NOM;DEF;SG
uitdrukkings	التعابير	uitdrukking	تَعبِير	N;PL	N;NOM;DEF;PL
uitdrukkings	تعابير	uitdrukking	تَعبِير	N;PL	N;NOM;INDF;PL
hoofgebou	وزارة	hoofbou	وِزَارَة	N;SG	N;NOM;INDF;SG
hoofgebou	الوزارة	hoofbou	وِزَارَة	N;SG	N;NOM;DEF;SG
sjokolade	الشوكولاتة	sjokolade	شُوكُولَات	N;SG	N;NOM;DEF;SG
duikboot	غواصة	duikboot	غَوَّاصَة	N;SG	N;NOM;INDF;SG
duikboot	الغواصة	duikboot	غَوَّاصَة	N;SG	N;NOM;DEF;SG
dokters	الاطباء	dokter	طَبِيب	N;PL	N;NOM;DEF;PL
dokters	اطباء	dokter	طَبِيب	N;PL	N;NOM;INDF;PL
koepel	فوهة	koepel	فَوهَة	N;SG	N;NOM;INDF;SG
helde	الابطال	held	بَطَل	N;PL	N;NOM;DEF;PL
helde	ابطال	held	بَطَل	N;PL	N;NOM;INDF;PL
gemonteer	شنت	monteer	شَنّ	V;PST;V.PTCP	V;PFV;FEM;SG;3;ACT
geïsoleerde	معزول	isoleer	مَعزُول	ADJ;NOM	ADJ;NOM;INDF;MASC;SG
geïsoleerde	معزولة	isoleer	مَعزُول	ADJ;NOM	ADJ;NOM;INDF;FEM;SG
houer	حاوية	houer	حَاوِيَة	N;SG	N;NOM;INDF;SG
houer	الحاوية	houer	حَاوِيَة	N;SG	N;NOM;DEF;SG
muntstukke	عملات	muntstuk	عُملَة	N;PL	N;NOM;INDF;PL
muntstukke	العملات	muntstuk	عُملَة	N;PL	N;NOM;DEF;PL
misdade	جرائم	misdade	جَرِيمَة	N;PL	N;NOM;INDF;PL
misdade	الجرائم	misdade	جَرِيمَة	N;PL	N;NOM;DEF;PL
staking	اضراب	staking	ضَرب	N;SG	N;NOM;INDF;SG
staking	الاضراب	staking	ضَرَب	N;SG	N;NOM;DEF;SG
staking	الضربة	staking	ضَربَة	N;SG	N;NOM;DEF;SG
emigrasie	الهجرة	emigrasie	هِجرَة	N;SG	N;NOM;DEF;SG
basisse	الاسس	basis	أَسَاس	N;PL	N;NOM;DEF;PL
uitnodiging	دعوة	uitnodiging	دَعوَة	N;SG	N;NOM;INDF;SG
uitnodiging	الدعوة	uitnodiging	دَعوَة	N;SG	N;NOM;DEF;SG
bepalings	المصطلحات	bepaling	مُصطَلَح	N;PL	N;NOM;DEF;PL
bepalings	الشروط	bepaling	شَرط	N;PL	N;NOM;DEF;PL
bepalings	شروط	bepaling	شَرط	N;PL	N;NOM;INDF;PL
cap	قبعة	cap	قِبعَة	N;SG	N;NOM;INDF;SG
oefening	التدريب	oefening	تَدرِيب	N;SG	N;NOM;DEF;SG
oefening	تدريب	oefening	تَدرِيب	N;SG	N;NOM;INDF;SG
vlek	بقعة	vlek	بقعة	N;SG	N;NOM;INDF;SG
vlek	البقعة	vlek	بَقعَة	N;SG	N;NOM;DEF;SG
spasie	الولاية	spasie	وِلَايَة	N;SG	N;NOM;DEF;SG
spasie	دولة	spasie	دَولَة	N;SG	N;NOM;INDF;SG
spasie	ولاية	spasie	وِلَايَة	N;SG	N;NOM;INDF;SG
spasie	الحالة	spasie	حَالَة	N;SG	N;NOM;DEF;SG
spasie	الدولة	spasie	دَولَة	N;SG	N;NOM;DEF;SG
spasie	استبدال	spasie	اِستِبدَال	N;SG	N;NOM;INDF;SG
spasie	مساحة	spasie	مِسَاحَة	N;SG	N;NOM;INDF;SG
spasie	الفضاء	spasie	فَضَاء	N;SG	N;NOM;DEF;SG
spasie	فضاء	spasie	فَضَاء	N;SG	N;NOM;INDF;SG
spasie	حيز	spasie	حَيِّز	N;SG	N;NOM;INDF;SG
kliënt	عميل	kliënt	عَمِيل	N;SG	N;NOM;INDF;SG
kliënt	العميل	kliënt	عَمِيل	N;SG	N;NOM;DEF;SG
kliënt	زبون	kliënt	زبون	N;SG	N;NOM;INDF;SG
kliënt	الزبون	kliënt	زَبن	N;SG	N;NOM;DEF;SG
notasie	تدوين	notasie	تَدوِين	N;SG	N;NOM;INDF;SG
onttrekking	استرجاع	onttrekking	اِستِرجَاع	N;SG	N;NOM;INDF;SG
ammunisie	الذخيرة	ammunisie	ذَخِيرَة	N;SG	N;NOM;DEF;SG
ammunisie	ذخيرة	ammunisie	ذَخِيرَة	N;SG	N;NOM;INDF;SG
uitnemendheid	التفوق	uitnemendheid	تَفَوُّق	N;SG	N;NOM;DEF;SG
uitnemendheid	الامتياز	uitnemendheid	اِمتِيَاز	N;SG	N;NOM;DEF;SG
uitnemendheid	التميز	uitnemendheid	تَمَيُّز	N;SG	N;NOM;DEF;SG
administrateurs	المسؤولين	administrateur	مَسؤُول	N;PL	N;NOM;DEF;PL
uitgenooi	دعا	uitnooi	دَعَا	V;PST;V.PTCP	V;PFV;MASC;SG;3;ACT
uitgenooi	دعيت	uitnooi	دَعَا	V;PST;V.PTCP	V;PFV;FEM;SG;3;ACT
geskrap	حذفت	geskrap	حَذَف	V;PST;V.PTCP	V;PFV;FEM;SG;3;ACT
poorte	موانئ	poort	مِينَاء	N;PL	N;NOM;INDF;PL
poorte	الموانئ	poort	مِينَاء	N;PL	N;NOM;DEF;PL
beskikking	التخلص	beskikking	تَخَلُّص	N;SG	N;NOM;DEF;SG
entiteit	كيان	entiteit	كِيَان	N;SG	N;NOM;INDF;SG
entiteit	الكيان	entiteit	كِيَان	N;SG	N;NOM;DEF;SG
lag	الضحك	lag	ضَحِك	N;SG	N;NOM;DEF;SG
lag	ضحكة	lag	ضَحكَة	N;SG	N;NOM;INDF;SG
beskikbaarheid	توافر	beskikbaarheid	تَوَافُر	N;SG	N;NOM;INDF;SG
gewoonte	العادة	gewoonte	عَادَة	N;SG	N;NOM;DEF;SG
gewoonte	عادة	gewoonte	عَادَة	N;SG	N;ACC;INDF;SG
amptenaar	مسؤول	amptenaar	مَسؤُول	N;SG	N;NOM;INDF;SG
geeste	ارواح	s	ارواح	N;PL	N;NOM;INDF;PL
geeste	الارواح	s	رُوح	N;PL	N;NOM;DEF;PL
beperking	القيد	beperking	قَيد	N;SG	N;NOM;DEF;SG
beperking	تقييد	beperking	تَقيِيد	N;SG	N;NOM;INDF;SG
beperking	التقييد	beperking	تَقيِيد	N;SG	N;NOM;DEF;SG
omgang	جماع	omgang	جَمَاع	N;SG	N;NOM;INDF;SG
omgang	الجماع	omgang	جِمَاع	N;SG	N;NOM;DEF;SG
vertrou	وثقت	vertrou	وَثَّق	V;PRS	V;PFV;FEM;SG;3;ACT
mededingers	المنافسين	mededinger	مُنَافِس	N;PL	N;NOM;DEF;PL
meting	القياس	meting	قِيَاس	N;SG	N;NOM;DEF;SG
meting	قياس	meting	قِيَاس	N;SG	N;NOM;INDF;SG
draad	السلكية	draad	سَلَكِيّ	N;SG	N;NOM;DEF;SG
draad	خيط	draad	خَيط	N;SG	N;NOM;INDF;SG
draad	الخيط	draad	خَيط	N;SG	N;NOM;DEF;SG
netwerke	شبكات	netwerk	شَبَكَة	N;PL	N;NOM;INDF;PL
netwerke	الشبكات	netwerk	شَبَكَة	N;PL	N;NOM;DEF;PL
venster	نافذة	venster	نَافِذ	N;SG	N;NOM;INDF;SG
venster	النافذة	venster	نَافِذ	N;SG	N;NOM;DEF;SG
gesteel	سرقت	steel	سَرَق	V;PST;V.PTCP	V;PFV;FEM;SG;3;ACT
gesteel	سرق	steel	سِرق	V;PST;V.PTCP	V;PFV;MASC;SG;3;ACT
daargestel	انشئت	daarstel	أَنشَأ	V;PST;V.PTCP	V;PFV;FEM;SG;3;PASS
ketting	سلسلة	ketting	سِلسِلَة	N;SG	N;NOM;INDF;SG
ketting	السلسلة	ketting	سِلسِلَة	N;SG	N;NOM;DEF;SG
komposisie	التشكيل	komposisie	تَشكِيل	N;SG	N;NOM;DEF;SG
komposisie	تشكيل	komposisie	تَشكِيل	N;SG	N;NOM;INDF;SG
komposisie	تكوين	komposisie	تَكوِين	N;SG	N;NOM;INDF;SG
komposisie	التكوين	komposisie	تَكوِين	N;SG	N;NOM;DEF;SG
noot	فاتورة	noot	فَاتُورَة	N;SG	N;NOM;INDF;SG
noot	الفاتورة	noot	فَاتُورَة	N;SG	N;NOM;DEF;SG
skoot	طلقة	skoot	طَلَقَة	N;SG	N;NOM;INDF;SG
kriminele	جنائية	krimineel	جِنَائِيّ	ADJ;NOM	ADJ;NOM;INDF;FEM;SG
adjunk	النائب	adjunk	نَائِب	N;SG	N;NOM;DEF;SG
adjunk	نائب	adjunk	نَائِب	N;SG	N;NOM;INDF;SG
inskrywings	مداخل	inskrywing	مَدخَل	N;PL	N;NOM;INDF;PL
inskrywings	مدخلات	inskrywing	مدخلات	N;PL	N;NOM;INDF;PL
inskrywings	المدخلات	inskrywing	مُدخِلَة	N;PL	N;NOM;DEF;PL
geldige	سارية	geldig	سَارِي	ADJ;NOM	ADJ;NOM;INDF;FEM;SG
geldige	صالحة	geldig	صَالِح	ADJ;NOM	ADJ;NOM;INDF;FEM;SG
organe	الاعضاء	organe	عُضو	N;PL	N;NOM;DEF;PL
organe	اعضاء	organe	عُضو	N;PL	N;NOM;INDF;PL
sekuriteit	الامن	sekuriteit	أَمن	N;SG	N;NOM;DEF;SG
sekuriteit	الامنية	sekuriteit	أُمنِيَّة	N;SG	N;NOM;DEF;SG
sekuriteit	السر	sekuriteit	سُرّ	N;SG	N;NOM;DEF;SG
mes	السكين	mes	سَكِين	N;SG	N;NOM;DEF;SG
koeie	الابقار	koeie	إِبقَار	N;PL	N;NOM;DEF;PL
isolasie	عزلة	isolasie	عُزلَة	N;SG	N;NOM;INDF;SG
isolasie	العزل	isolasie	عَزل	N;SG	N;NOM;DEF;SG
isolasie	العزلة	isolasie	عُزلَة	N;SG	N;NOM;DEF;SG
uitdagings	تحديات	uitdaging	تَحَدِّي	N;PL	N;NOM;INDF;PL
uitdagings	التحديات	uitdaging	تَحَدِّي	N;PL	N;NOM;DEF;PL
plastiek	البلاستيك	plastiek	بلَاستِيك	N;SG	N;NOM;DEF;SG
plastiek	البلاستيك	plastiek	بلَاستِيك	N;SG	N;NOM;DEF;SG
registreer	اشترك	registreer	اِشتَرَك	V;PRS	V;PFV;MASC;SG;3;ACT
registreer	اشتركوا	registreer	اِشتَرَك	V;PRS	V;PFV;MASC;PL;3;ACT
registreer	سجل	registreer	سَجَّل	V;PRS	V;PFV;MASC;SG;3;ACT
departemente	الادارات	departement	إِدَارَة	N;PL	N;NOM;DEF;PL
departemente	الاقسام	departement	قِسم	N;PL	N;NOM;DEF;PL
departemente	ادارات	departement	إِدَارَة	N;PL	N;NOM;INDF;PL
blaar	ورقة	blaar	وَرَقَة	N;SG	N;NOM;INDF;SG
sosialisme	الاشتراكية	sosialisme	اِشتِرَاكِيَّة	N;SG	N;NOM;DEF;SG
sosialisme	للاشتراكية	sosialisme	للاشتراكية	N;SG	N;NOM;DEF;SG
liberalisme	الليبرالية	liberalisme	لِيبِرَالِيّ	N;SG	N;NOM;DEF;SG
innerlike	الداخلية	innerlik	دَاخِلِيّ	ADJ;NOM	ADJ;NOM;DEF;FEM;SG
innerlike	داخلي	innerlik	دَاخِلِيّ	ADJ;NOM	ADJ;NOM;INDF;MASC;SG
innerlike	داخلية	innerlik	دَاخِلِيّ	ADJ;NOM	ADJ;NOM;INDF;FEM;SG
innerlike	الداخلي	innerlik	دَاخِلِيّ	ADJ;NOM	ADJ;NOM;DEF;MASC;SG
mondelinge	شفوية	mondeling	شَفوِيّ	ADJ;NOM	ADJ;NOM;INDF;FEM;SG
mondelinge	الشفوية	mondeling	شَفوِيّ	ADJ;NOM	ADJ;NOM;DEF;FEM;SG
mondelinge	شفوي	mondeling	شَفوِيّ	ADJ;NOM	ADJ;NOM;INDF;MASC;SG
afgekeur	رفض	afkeur	رَفَض	V;PST;V.PTCP	V;PFV;MASC;SG;3;ACT
reservoir	الخزان	reservoir	خَزَّان	N;SG	N;NOM;DEF;SG
reservoir	خزان	reservoir	خَزَّان	N;SG	N;NOM;INDF;SG
vierkantige	مربعة	vierkantig	مُرَبَّع	ADJ;NOM	ADJ;NOM;INDF;FEM;SG
vierkantige	مربع	vierkantig	مُرَبَّع	ADJ;NOM	ADJ;NOM;INDF;MASC;SG
gehore	الجماهير	gehore	جُمهُور	N;PL	N;NOM;DEF;PL
oorlewendes	الناجين	oorlewende	الناجين	N;PL	N;NOM;DEF;PL
oorlewendes	الناجون	oorlewende	نَاجُون	N;PL	N;NOM;DEF;PL
sluipmoord	اغتيال	sluipmoord	اِغتِيَال	N;SG	N;NOM;INDF;SG
sluipmoord	الاغتيال	sluipmoord	اِغتِيَال	N;SG	N;NOM;DEF;SG
mandaat	الولاية	mandaat	وِلَايَة	N;SG	N;NOM;DEF;SG
bestuurders	سائقين	bestuurder	سَائِق	N;PL	N;NOM;INDF;PL
bestuurders	السائقين	bestuurder	سَائِق	N;PL	N;NOM;DEF;PL
bestuurders	المديرون	bestuurder	مُدِير	N;PL	N;NOM;DEF;PL
bestuurders	مديرو	bestuurder	مُدِير	N;PL	N;NOM;INDF;PL
bestuurders	المديرين	bestuurder	مُدِير	N;PL	N;NOM;DEF;PL
plasing	منشور	plasing	مَنشُور	N;SG	N;NOM;INDF;SG
plasing	النشر	plasing	نَشر	N;SG	N;NOM;DEF;SG
plasing	المنشور	plasing	مَنشُور	N;SG	N;NOM;DEF;SG
plasing	موضع	plasing	مَوضِع	N;SG	N;NOM;INDF;SG
plasing	الموضع	plasing	مُوَضَّع	N;SG	N;NOM;DEF;SG
realiteit	واقع	realiteit	وَاقِع	N;SG	N;NOM;INDF;SG
realiteit	واقعا	realiteit	وَاقِع	N;SG	N;ACC;INDF;SG
realiteit	الواقع	realiteit	وَاقِع	N;SG	N;NOM;DEF;SG
doeltreffendheid	كفاءة	doeltreffendheid	كَفَاءَة	N;SG	N;NOM;INDF;SG
doeltreffendheid	الكفاءة	doeltreffendheid	كَفَاءَة	N;SG	N;NOM;DEF;SG
doeltreffendheid	الفعالية	doeltreffendheid	فَعَّالِيَّة	N;SG	N;NOM;DEF;SG
doeltreffendheid	فعالية	doeltreffendheid	فَعَّالِيَّة	N;SG	N;NOM;INDF;SG
doeltreffendheid	الفعالية	doeltreffendheid	فَعَّالِيَّة	N;SG	N;NOM;DEF;SG
ape	القرود	ape	قَرد	N;PL	N;NOM;DEF;PL
ape	قرود	ape	قَرد	N;PL	N;NOM;INDF;PL
omskakeling	تحويل	omskakeling	تَحوِيل	N;SG	N;NOM;INDF;SG
omskakeling	التحويل	omskakeling	تَحوِيل	N;SG	N;NOM;DEF;SG
telefoon	الهاتف	telefoon	هَاتِف	N;SG	N;NOM;DEF;SG
skakering	نبرة	skakering	نَبرَة	N;SG	N;NOM;INDF;SG
skakering	لهجة	skakering	لَهجَة	N;SG	N;NOM;INDF;SG
skakering	نغمة	skakering	نَغمَة	N;SG	N;NOM;INDF;SG
kroeë	حانات	kroeg	حَانَة	N;PL	N;NOM;INDF;PL
kroeë	الحانات	kroeg	حَانَة	N;PL	N;NOM;DEF;PL
kroeë	حانات	kroeg	حَانَة	N;PL	N;NOM;INDF;PL
kroeë	الحانات	kroeg	حَانَة	N;PL	N;NOM;DEF;PL
kroeë	قضبان	kroeg	قَضِيب	N;PL	N;NOM;INDF;PL
kroeë	القضبان	kroeg	قَضَب	N;PL	N;NOM;DEF;PL
funksionele	وظيفية	funksioneel	وَظِيفِيّ	ADJ;NOM	ADJ;NOM;INDF;FEM;SG
funksionele	وظيفي	funksioneel	وظيفي	ADJ;NOM	ADJ;NOM;INDF;MASC;SG
sous	صلصة	sous	صَلصَة	N;SG	N;NOM;INDF;SG
sous	الصلصة	sous	صُلصَة	N;SG	N;NOM;DEF;SG
weeklikse	الاسبوعية	weekliks	أُسبُوعِيّ	ADJ;NOM	ADJ;NOM;DEF;FEM;SG
weeklikse	اسبوعي	weekliks	أُسبُوعِيّ	ADJ;NOM	ADJ;NOM;INDF;MASC;SG
weeklikse	الاسبوعي	weekliks	أُسبُوعِيّ	ADJ;NOM	ADJ;NOM;DEF;MASC;SG
weeklikse	اسبوعية	weekliks	أُسبُوعِيّ	ADJ;NOM	ADJ;NOM;INDF;FEM;SG
aantreklike	جذاب	aantreklik	جَذب	ADJ;NOM	ADJ;NOM;INDF;MASC;SG
aantreklike	جذابة	aantreklik	جَذبَة	ADJ;NOM	ADJ;NOM;INDF;FEM;SG
magiese	سحري	magies	سِحرِيّ	ADJ;NOM	ADJ;NOM;INDF;MASC;SG
frase	جملة	frase	جُملَة	N;SG	N;NOM;INDF;SG
frase	العبارة	frase	عِبَارَة	N;SG	N;NOM;DEF;SG
frase	عبارة	frase	عِبَارَة	N;SG	N;NOM;INDF;SG
stempel	ختم	stempel	خَتَم	V;PRS	V;PFV;MASC;SG;3;ACT
seleksie	انتقاء	seleksie	اِنتِقَاء	N;SG	N;NOM;INDF;SG
seleksie	الانتقاء	seleksie	اِنتِقَاء	N;SG	N;NOM;DEF;SG
seleksie	اختيار	seleksie	اِختِيَار	N;SG	N;NOM;INDF;SG
seleksie	الاختيار	seleksie	اِختِيَار	N;SG	N;NOM;DEF;SG
seleksie	التحديد	seleksie	تَحدِيد	N;SG	N;NOM;DEF;SG
afgelaai	حملت	aflaai	حَمَل	V;PST;V.PTCP	V;PFV;FEM;SG;3;ACT
afgelaai	حمل	aflaai	حَمَل	V;PST;V.PTCP	V;PFV;MASC;SG;3;ACT
afgelaai	نزلت	aflaai	نَزَل	V;PST;V.PTCP	V;PFV;FEM;SG;3;ACT
opinie	الراي	opinie	رَأي	N;SG	N;NOM;DEF;SG
vaardigheid	مهارة	vaardigheid	مَهَارَة	N;SG	N;NOM;INDF;SG
vaardigheid	المهارة	vaardigheid	مَهَارَة	N;SG	N;NOM;DEF;SG
bemarking	تسويق	bemarking	تَسوِيق	N;SG	N;NOM;INDF;SG
bemarking	التسويق	bemarking	تَسوِيق	N;SG	N;NOM;DEF;SG
ambassade	سفارة	ambassade	سِفَارَة	N;SG	N;NOM;INDF;SG
ambassade	السفارة	ambassade	سِفَارَة	N;SG	N;NOM;DEF;SG
hek	البوابة	hek	بَوَّابَة	N;SG	N;NOM;DEF;SG
hek	بوابة	hek	بَوَّابَة	N;SG	N;NOM;INDF;SG
geïnterpreteer	فسرت	interpreteer	فَسَّر	V;PST;V.PTCP	V;PFV;FEM;SG;3;ACT
nommers	الارقام	nommer	رَقم	N;PL	N;NOM;DEF;PL
nommers	ارقام	nommer	رَقم	N;PL	N;NOM;INDF;PL
wenke	نصائح	wenk	نَصِيحَة	N;PL	N;NOM;INDF;PL
wenke	النصائح	wenk	نَصِيحَة	N;PL	N;NOM;DEF;PL
wenke	تلميحات	wenk	تَلمِيح	N;PL	N;NOM;INDF;PL
dialoog	حوار	dialoog	حِوَار	N;SG	N;NOM;INDF;SG
dialoog	الحوار	dialoog	حِوَار	N;SG	N;NOM;DEF;SG
kabel	الكابل	kabel	كَابِل	N;SG	N;NOM;DEF;SG
voorvaders	الاجداد	voorvader	الاجداد	N;PL	N;NOM;DEF;PL
eksklusiewe	حصرية	eksklusief	حصرية	ADJ;NOM	ADJ;NOM;INDF;FEM;SG
beampte	الضابط	beampte	ضَابِط	N;SG	N;NOM;DEF;SG
beampte	ضابط	beampte	ضَابِط	N;SG	N;NOM;INDF;SG
konsentrasies	تركيزات	konsentrasie	تَركِيز	N;PL	N;NOM;INDF;PL
slawiërs	السلاف	slawiër	سَلَاف	N;PL	N;NOM;DEF;PL
voorvoegsel	سابقة	voorvoegsel	سَابِقَة	N;SG	N;NOM;INDF;SG
walvis	الحوت	walvis	حُوت	N;SG	N;NOM;DEF;SG
sleutels	المفاتيح	sleutels	مُفَاتِيح	N;PL	N;NOM;DEF;PL
sleutels	مفاتيح	sleutels	مِفتَاح	N;PL	N;NOM;INDF;PL
hardeware	الاجهزة	hardewaar	جِهَاز	N;PL	N;NOM;DEF;PL
hardeware	اجهزة	hardewaar	جِهَاز	N;PL	N;NOM;INDF;PL
hardeware	معدات	hardewaar	مُعَدَّات	N;PL	N;NOM;INDF;PL
uitdaging	التحدي	uitdaging	تَحَدِّي	N;SG	N;NOM;DEF;SG
uitdaging	تحدي	uitdaging	تَحَدِّي	N;SG	N;NOM;INDF;SG
gelykheid	المساواة	gelykheid	مُسَاوَاة	N;SG	N;NOM;DEF;SG
parade	موكب	parade	مَوكِب	N;SG	N;NOM;INDF;SG
bosbou	الحراجة	bosbou	حَرَاجَة	N;SG	N;NOM;DEF;SG
uitgeput	استنفدت	uitsut	اِستَنفَد	V;PST;V.PTCP	V;PFV;FEM;SG;3;ACT
uitgeput	استنزفت	uitsut	اِستَنزَف	V;PST;V.PTCP	V;PFV;FEM;SG;3;ACT
realistiese	واقعي	realisties	وَاقِعِيّ	ADJ;NOM	ADJ;NOM;INDF;MASC;SG
realistiese	واقعية	realisties	وَاقِعِيَّة	ADJ;NOM	ADJ;NOM;INDF;FEM;SG
pype	الانابيب	pyap	أُنبُوب	N;PL	N;NOM;DEF;PL
pype	انابيب	pyap	أُنبُوب	N;PL	N;NOM;INDF;PL
opgelaai	رفعت	oplaai	رَفَع	V;PST;V.PTCP	V;PFV;FEM;SG;3;ACT
ontspanning	الترفيه	ontspanning	تَرفِيه	N;SG	N;NOM;DEF;SG
promosie	الترويج	promosie	تَروِيج	N;SG	N;NOM;DEF;SG
promosie	الترقية	promosie	تُرقِيّ	N;SG	N;NOM;DEF;SG
promosie	ترويج	promosie	تَروِيج	N;SG	N;NOM;INDF;SG
promosie	تعزيز	promosie	تَعزِيز	N;SG	N;NOM;INDF;SG
promosie	ترقية	promosie	تَرقِيَة	N;SG	N;NOM;INDF;SG
fortuin	ثروة	fortuin	ثَروَة	N;SG	N;NOM;INDF;SG
monopolie	الاحتكار	monopolie	اِحتِكَار	N;SG	N;NOM;DEF;SG
monopolie	احتكار	monopolie	اِحتِكَار	N;SG	N;NOM;INDF;SG
diamond	الماس	diamond	مَاس	N;SG	N;NOM;DEF;SG
diamond	الماسة	diamond	مَاسَّة	N;SG	N;NOM;DEF;SG
romp	الجذع	romp	جِذَّة	N;SG	N;NOM;DEF;SG
romp	جذع	romp	جَذع	N;SG	N;NOM;INDF;SG
tekening	رسمة	tekening	رَسمَة	N;SG	N;NOM;INDF;SG
tekening	رسم	tekening	رَسم	N;SG	N;NOM;INDF;SG
tekening	الرسم	tekening	رَسم	N;SG	N;NOM;DEF;SG
lawa	الحمم	lawa	حَمم	N;SG	N;NOM;DEF;SG
swembad	المسبح	swembad	مُسبَح	N;SG	N;NOM;DEF;SG
swembad	مسبح	swembad	مُسبَح	N;SG	N;NOM;INDF;SG
swembad	بركة	swembad	بَرَكَة	N;SG	N;NOM;INDF;SG
deelnemer	مشارك	deelnemer	مَشرَكَة	N;SG	N;NOM;INDF;SG
formate	الاشكال	formaat	شَكل	N;PL	N;NOM;DEF;PL
formate	اشكال	formaat	شَكل	N;PL	N;NOM;INDF;PL
bord	اللوح	bord	لَوح	N;SG	N;NOM;DEF;SG
versterkte	عزز	versterk	عَزَّز	V;PRS	V;PFV;MASC;SG;3;ACT
plig	الواجب	plig	وَاجِب	N;SG	N;NOM;DEF;SG
plig	واجب	plig	وَاجِب	N;SG	N;NOM;INDF;SG
wedersydse	متبادل	wedersyds	مُتَبَادَل	ADJ;NOM	ADJ;NOM;INDF;MASC;SG
wedersydse	المتبادل	wedersyds	مُتَبَادَل	ADJ;NOM	ADJ;NOM;DEF;MASC;SG
wedersydse	متبادلة	wedersyds	مُتَبَادَل	ADJ;NOM	ADJ;NOM;INDF;FEM;SG
motivering	التحفيز	motivering	تَحفِيز	N;SG	N;NOM;DEF;SG
motivering	حافز	motivering	حَافِز	N;SG	N;NOM;INDF;SG
motivering	الحافز	motivering	حَافِز	N;SG	N;NOM;DEF;SG
motivering	الدافع	motivering	دَافِع	N;SG	N;NOM;DEF;SG
simfonie	سيمفونية	simfonie	سيمفونية	N;SG	N;NOM;INDF;SG
sinagoge	كنيس	sinagog	كنيس	N;SG	N;NOM;INDF;SG
tenk	دبابة	tenk	دَبَّابَة	N;SG	N;NOM;INDF;SG
tenk	الدبابة	tenk	دَبَّابَة	N;SG	N;NOM;DEF;SG
tenk	خزان	tenk	خَزَّان	N;SG	N;NOM;INDF;SG
stoel	الكرسي	stoel	كُرسِيّ	N;SG	N;NOM;DEF;SG
oorweging	النظر	oorweging	نَظَر	N;SG	N;NOM;DEF;SG
oorweging	الاعتبار	oorweging	اِعتِبَار	N;SG	N;NOM;DEF;SG
edik	المرسوم	edik	مَرسُوم	N;SG	N;NOM;DEF;SG
edik	مرسوم	edik	مرسوم	N;SG	N;NOM;INDF;SG
vertonings	العروض	vertoning	عَرض	N;PL	N;NOM;DEF;PL
vertonings	عروض	vertoning	عَرض	N;PL	N;NOM;INDF;PL
vertonings	العروض	vertoning	عَرض	N;PL	N;NOM;DEF;PL
lening	قرض	lening	قَرض	N;SG	N;NOM;INDF;SG
lening	القرض	lening	قَرض	N;SG	N;NOM;DEF;SG
spesifikasies	مواصفات	spesifikasie	مُوَاصَفَة	N;PL	N;NOM;INDF;PL
spesifikasies	المواصفات	spesifikasie	مُوَاصَفَة	N;PL	N;NOM;DEF;PL
opgehou	توقفت	ophou	تَوَقَّف	V;PST;V.PTCP	V;PFV;FEM;SG;3;ACT
diaspora	شتات	diaspora	شِتَات	N;SG	N;NOM;INDF;SG
diaspora	الشتات	diaspora	شَتَات	N;SG	N;NOM;DEF;SG
konferensies	المؤتمرات	konferensie	مُؤتَمَر	N;PL	N;NOM;DEF;PL
konferensies	مؤتمرات	konferensie	مُؤتَمَر	N;PL	N;NOM;INDF;PL
inkwisisie	الاستقصاء	inkwisisie	اِستِقصَاء	N;SG	N;NOM;DEF;SG
diktator	الدكتاتور	diktator	دُكتَاتُور	N;SG	N;NOM;DEF;SG
arriveer	يصل	arriveer	وَصَل	V;PRS	V;IPFV;MASC;IND;SG;3;FIN;ACT
kritieke	حرجة	kritiek	حَرِج	ADJ;NOM	ADJ;NOM;INDF;FEM;SG
aankondiging	الاعلان	aankondiging	إِعلَان	N;SG	N;NOM;DEF;SG
aankondiging	اعلان	aankondiging	إِعلَان	N;SG	N;NOM;INDF;SG
regters	قضاة	regter	قَاضِي	N;PL	N;NOM;INDF;PL
regters	القضاة	regter	قَاضِي	N;PL	N;NOM;DEF;PL
diskriminasie	التمييز	diskriminasie	تَميِيز	N;SG	N;NOM;DEF;SG
diskriminasie	تمييز	diskriminasie	تَميِيز	N;SG	N;NOM;INDF;SG
verpligtinge	الالتزامات	verpligting	اِلتِزَام	N;PL	N;NOM;DEF;PL
verpligtinge	التزامات	verpligting	اِلتِزَام	N;PL	N;NOM;INDF;PL
genereer	تولد	genereer	تَوَلُّد	V;PRS	V;IPFV;FEM;IND;SG;3;FIN;ACT
eskader	سرب	eskader	سَرب	N;SG	N;NOM;INDF;SG
eskader	السرب	eskader	سِرب	N;SG	N;NOM;DEF;SG
allah	الله	allah	اَللّٰه	N;SG	N;NOM;DEF;SG
rustige	السلمية	rustig	سِلمِيّ	ADJ;NOM	ADJ;NOM;DEF;FEM;SG
