категория	類別	категория	類別	N;INAN;NOM;FEM;SG	N
консульство	領事	консульство	領事	N;INAN;NOM;NEUT;SG	N
матрицы	矩陣	матрица	矩陣	N;INAN;NOM;FEM;PL	N
матрицы	母體	матрица	母體	N;INAN;NOM;FEM;PL	N
матрицы	矩陣	матрица	矩陣	N;INAN;NOM;FEM;PL	N
вызывать	召喚	вызывать	召喚	V;IPFV;NFIN;ACT	V
взрослые	成人	взрослый	成人	N;ANIM;NOM;MASC;PL	N
взрослые	成人	взрослый	成人	N;ANIM;NOM;MASC;PL	N
взрослые	成年	взрослый	成年	N;ANIM;NOM;MASC;PL	N
арестованы	被	арестовывать	被	V;PFV;PL;PST;V.PTCP;PASS	V;PASS
знакомство	熟人	знакомство	熟人	N;INAN;NOM;NEUT;SG	N
компонент	元件	компонент	元件	N;INAN;NOM;MASC;SG	N
удобства	設施	удобство	設施	N;INAN;NOM;NEUT;PL	N
спутники	衛星	спутник	衛星	N;INAN;NOM;MASC;PL	N
спутники	衛星	спутник	衛星	N;INAN;NOM;MASC;PL	N
спутники	衛星	спутник	衛星	N;INAN;NOM;MASC;PL	N
опытом	經驗	опыт	經驗	N;INAN;INS;MASC;SG	N
опытом	體驗	опыт	體驗	N;INAN;INS;MASC;SG	N
наблюдение	觀測	наблюдение	觀測	N;INAN;NOM;NEUT;SG	N
наблюдение	監督	наблюдение	監督	N;INAN;NOM;NEUT;SG	N
наблюдение	觀測	наблюдение	觀測	N;INAN;NOM;NEUT;SG	N
деда	爺爺	дед	爺爺	N;ANIM;ACC;MASC;SG	N
деда	祖父	дед	祖父	N;ANIM;ACC;MASC;SG	N
черепа	頭骨	череп	頭骨	N;INAN;NOM;MASC;PL	N
черепа	骷髏	череп	骷髏	N;INAN;NOM;MASC;PL	N
черепа	頭顱	череп	頭顱	N;INAN;NOM;MASC;PL	N
черепа	頭骨	череп	頭骨	N;INAN;NOM;MASC;PL	N
интеграции	整合	интеграция	整合	N;INAN;NOM;FEM;PL	N
женщину	女人	женщина	女人	N;ANIM;ACC;FEM;SG	N
женщину	女	женщина	女	N;ANIM;ACC;FEM;SG	N
женщину	女子	женщина	女子	N;ANIM;ACC;FEM;SG	N
актер	男	актер	男	N;ANIM;NOM;MASC;SG	N
актер	演員	актер	演員	N;ANIM;NOM;MASC;SG	N
мальчиков	男生	мальчик	男生	N;ANIM;GEN;MASC;PL	N
мальчиков	男孩	мальчик	男孩	N;ANIM;GEN;MASC;PL	N
костей	骨	кость	骨	N;INAN;GEN;FEM;PL	N
костей	骨骼	кость	骨骼	N;INAN;GEN;FEM;PL	N
костей	骨頭	кость	骨頭	N;INAN;GEN;FEM;PL	N
парков	公園	парк	公園	N;INAN;GEN;MASC;PL	N
сделки	行業	сделка	行業	N;INAN;NOM;FEM;PL	N
попробуйте	嘗試	пробовать	嘗試	V;PFV;IMP;PL;2;FIN;ACT	V
попробуйте	試試	пробовать	試試	V;PFV;IMP;PL;2;FIN;ACT	V
девиз	座右	девиз	座右	N;INAN;NOM;MASC;SG	N
девиз	箴言	девиз	箴言	N;INAN;NOM;MASC;SG	N
девиз	格言	девиз	格言	N;INAN;NOM;MASC;SG	N
девиз	口號	девиз	口號	N;INAN;NOM;MASC;SG	N
девиз	標語	девиз	標語	N;INAN;NOM;MASC;SG	N
сек	秒	секунда	秒	N;INAN;NOM;FEM;SG	N
салон	沙龍	салон	沙龍	N;INAN;NOM;MASC;SG	N
земледелия	農耕	земледелие	農耕	N;INAN;NOM;NEUT;PL	N
земледелия	耕作	земледелие	耕作	N;INAN;NOM;NEUT;PL	N
земледелия	務	земледелие	務	N;INAN;NOM;NEUT;PL	N
земледелия	農業	земледелие	農業	N;INAN;NOM;NEUT;PL	N
частное	私人	частный	私人	ADJ;NOM;NEUT;SG	ADJ
риска	風險	риск	風險	N;INAN;GEN;MASC;SG	N
зеркало	鏡	зеркало	鏡	N;INAN;NOM;NEUT;SG	N
зеркало	鏡子	зеркало	鏡子	N;INAN;NOM;NEUT;SG	N
беседы	對話	беседа	對話	N;INAN;NOM;FEM;PL	N
беседы	面試	беседа	面試	N;INAN;NOM;FEM;PL	N
грей	灰色	грей	灰色	N;INAN;NOM;MASC;SG	N
грей	灰	грей	灰	N;INAN;NOM;MASC;SG	N
вертолёт	直升	вертолет	直升	N;INAN;NOM;MASC;SG	N
реакций	反應	реакция	反應	N;INAN;GEN;FEM;PL	N
реакций	心情	реакция	心情	N;INAN;GEN;FEM;PL	N
украшения	珠寶	украшение	珠寶	N;INAN;NOM;NEUT;PL	N
украшения	首飾	украшение	首飾	N;INAN;NOM;NEUT;PL	N
украшения	珠寶	украшение	珠寶	N;INAN;NOM;NEUT;PL	N
украшения	首飾	украшение	首飾	N;INAN;NOM;NEUT;PL	N
украшения	裝飾	украшение	裝飾	N;INAN;NOM;NEUT;PL	N
правду	真理	правда	真理	N;INAN;ACC;FEM;SG	N
правду	事實	правда	事實	N;INAN;ACC;FEM;SG	N
правду	真相	правда	真相	N;INAN;ACC;FEM;SG	N
уровни	關卡	уровень	關卡	N;INAN;NOM;MASC;PL	N
брони	盔甲	броня	盔甲	N;INAN;NOM;FEM;SG	N
брони	裝甲	броня	裝甲	N;INAN;NOM;FEM;SG	N
зомби	僵屍	зомби	僵屍	N;INAN;NOM;FEM;PL	N
зомби	僵屍	зомби	僵屍	N;INAN;NOM;FEM;PL	N
поворот	扭	поворот	扭	N;INAN;NOM;MASC;SG	N
поворот	扭曲	поворот	扭曲	N;INAN;NOM;MASC;SG	N
поворот	支點	поворот	支點	N;INAN;NOM;MASC;SG	N
гражданства	國籍	гражданство	國籍	N;INAN;GEN;NEUT;SG	N
молитвы	禱告	молитва	禱告	N;INAN;NOM;FEM;PL	N
феномен	現象	феномен	現象	N;INAN;NOM;MASC;SG	N
феномен	現象	феномен	現象	N;INAN;NOM;MASC;SG	N
руды	礦石	руда	礦石	N;INAN;NOM;FEM;PL	N
руды	礦石	руда	礦石	N;INAN;NOM;FEM;PL	N
истины	真理	истина	真理	N;INAN;NOM;FEM;PL	N
эмблемы	國徽	эмблем	國徽	N;INAN;NOM;FEM;PL	N
нефть	油	нефть	油	N;INAN;NOM;FEM;SG	N
нефть	石油	нефть	石油	N;INAN;NOM;FEM;SG	N
нефть	機油	нефть	機油	N;INAN;NOM;FEM;SG	N
нефть	石油	нефть	石油	N;INAN;NOM;FEM;SG	N
снег	下雪	снег	下雪	N;INAN;NOM;MASC;SG	N
снег	下雪	снег	下雪	N;INAN;NOM;MASC;SG	N
показывать	展示	показывать	展示	V;IPFV;NFIN;ACT	V
показывать	顯示	показывать	顯示	V;IPFV;NFIN;ACT	V
преступников	罪犯	преступник	罪犯	N;ANIM;GEN;MASC;PL	N
шар	氣球	шар	氣球	N;INAN;NOM;MASC;SG	N
шар	球	шар	球	N;INAN;NOM;MASC;SG	N
подарок	現任	подарок	現任	N;INAN;NOM;MASC;SG	N
подарок	禮物	подарок	禮物	N;INAN;NOM;MASC;SG	N
подарок	禮品	подарок	禮品	N;INAN;NOM;MASC;SG	N
подарок	天賦	подарок	天賦	N;INAN;NOM;MASC;SG	N
очко	分數	очко	分數	N;INAN;NOM;NEUT;SG	N
очко	得分	очко	得分	N;INAN;NOM;NEUT;SG	N
очко	角	очко	角	N;INAN;NOM;NEUT;SG	N
очко	點	очко	點	N;INAN;NOM;NEUT;SG	N
стрелка	射手	стрелка	射手	N;INAN;NOM;FEM;SG	N
стрелка	箭頭	стрелка	箭頭	N;INAN;NOM;FEM;SG	N
стрелка	箭號	стрелка	箭號	N;INAN;NOM;FEM;SG	N
стрелка	箭	стрелка	箭	N;INAN;NOM;FEM;SG	N
жидкость	液體	жидкость	液體	N;INAN;NOM;FEM;SG	N
жидкость	液	жидкость	液	N;INAN;NOM;FEM;SG	N
жидкость	流體	жидкость	流體	N;INAN;NOM;FEM;SG	N
жидкость	液體	жидкость	液體	N;INAN;NOM;FEM;SG	N
жидкость	液	жидкость	液	N;INAN;NOM;FEM;SG	N
жидкость	液態	жидкость	液態	N;INAN;NOM;FEM;SG	N
свойство	地產	свойство	地產	N;INAN;NOM;NEUT;SG	N
свойство	屬性	свойство	屬性	N;INAN;NOM;NEUT;SG	N
свойство	財產	свойство	財產	N;INAN;NOM;NEUT;SG	N
свойство	物業	свойство	物業	N;INAN;NOM;NEUT;SG	N
этаж	下限	этаж	下限	N;INAN;NOM;MASC;SG	N
этаж	地板	этаж	地板	N;INAN;NOM;MASC;SG	N
луга	草原	луг	草原	N;INAN;NOM;MASC;PL	N
луга	草甸	луг	草甸	N;INAN;NOM;MASC;PL	N
курорт	度	курорт	度	N;INAN;NOM;MASC;SG	N
вектор	載體	вектор	載體	N;INAN;NOM;MASC;SG	N
вектор	向量	вектор	向量	N;INAN;NOM;MASC;SG	N
закончить	完成	закончить	完成	V;PFV;NFIN;ACT	V
барабанщик	鼓手	барабанщик	鼓手	N;ANIM;NOM;MASC;SG	N
нож	刀	нож	刀	N;INAN;NOM;MASC;SG	N
нож	刀子	нож	刀子	N;INAN;NOM;MASC;SG	N
нож	小刀	нож	小刀	N;INAN;NOM;MASC;SG	N
акция	動作	акция	動作	N;INAN;NOM;FEM;SG	N
акция	行動	акция	行動	N;INAN;NOM;FEM;SG	N
навыки	技能	навык	技能	N;INAN;NOM;MASC;PL	N
навыки	技藝	навык	技藝	N;INAN;NOM;MASC;PL	N
навыки	技巧	навык	技巧	N;INAN;NOM;MASC;PL	N
навыки	技能	навык	技能	N;INAN;NOM;MASC;PL	N
санкции	懲罰	санкция	懲罰	N;INAN;NOM;FEM;PL	N
санкции	處罰	санкция	處罰	N;INAN;NOM;FEM;PL	N
санкции	刑罰	санкция	刑罰	N;INAN;NOM;FEM;PL	N
санкции	制裁	санкция	制裁	N;INAN;NOM;FEM;PL	N
спасение	儲蓄	спасение	儲蓄	N;INAN;NOM;NEUT;SG	N
кросс	十字	кросс	十字	N;INAN;NOM;MASC;SG	N
кросс	十字	кросс	十字	N;INAN;NOM;MASC;SG	N
кросс	交叉	кросс	交叉	N;INAN;NOM;MASC;SG	N
снимок	快照	снимок	快照	N;INAN;NOM;MASC;SG	N
кисти	畫筆	кисть	畫筆	N;INAN;NOM;FEM;PL	N
кисти	刷子	кисть	刷子	N;INAN;NOM;FEM;PL	N
фильтр	篩選	фильтр	篩選	N;INAN;NOM;MASC;SG	N
фильтр	過濾	фильтр	過濾	N;INAN;NOM;MASC;SG	N
электроники	電子	электроника	電子	N;INAN;NOM;FEM;SG	N
колеса	輪	колесо	輪	N;INAN;NOM;NEUT;PL	N
колеса	車輪	колесо	車輪	N;INAN;NOM;NEUT;PL	N
колеса	輪	колесо	輪	N;INAN;NOM;NEUT;PL	N
колеса	車輪	колесо	車輪	N;INAN;NOM;NEUT;PL	N
аудио	音訊	аудио	音訊	N;INAN;NOM;MASC;SG	N
компакт	協約	компакт	協約	N;INAN;NOM;MASC;SG	N
компакт	緊湊	компакт	緊湊	N;INAN;NOM;MASC;SG	N
компакт	契約	компакт	契約	N;INAN;NOM;MASC;SG	N
продал	賣	продать	賣	V;PFV;MASC;IND;SG;PST;FIN;ACT	V
продал	售出	продать	售出	V;PFV;MASC;IND;SG;PST;FIN;ACT	V
акул	鯊魚	акул	鯊魚	N;ANIM;GEN;MASC;PL	N
реализм	現實	реализм	現實	N;INAN;NOM;MASC;SG	N
поляки	極地	поляк	極地	N;ANIM;NOM;MASC;PL	N
четверть	季度	четверть	季度	N;INAN;NOM;FEM;SG	N
приобрести	購買	приобрести	購買	V;PFV;NFIN;ACT	V
буддизм	佛教	буддизм	佛教	N;INAN;NOM;MASC;SG	N
ген	基因	ген	基因	N;INAN;NOM;MASC;SG	N
призы	獎品	приз	獎品	N;INAN;NOM;MASC;PL	N
призы	獎	приз	獎	N;INAN;NOM;MASC;PL	N
призы	獎杯	приз	獎杯	N;INAN;NOM;MASC;PL	N
мятеж	叛亂	мятеж	叛亂	N;INAN;NOM;MASC;SG	N
мятеж	起義	мятеж	起義	N;INAN;NOM;MASC;SG	N
мятеж	叛亂	мятеж	叛亂	N;INAN;NOM;MASC;SG	N
мятеж	叛變	мятеж	叛變	N;INAN;NOM;MASC;SG	N
мятеж	叛亂	мятеж	叛亂	N;INAN;NOM;MASC;SG	N
мятеж	叛逆	мятеж	叛逆	N;INAN;NOM;MASC;SG	N
подъёма	母音	подъем	母音	N;INAN;GEN;MASC;SG	N
максимальное	最大	максимальный	最大	ADJ;NOM;NEUT;SG	ADJ
максимальное	最大	максимальный	最大	ADJ;NOM;NEUT;SG	ADJ
миф	神話	миф	神話	N;INAN;NOM;MASC;SG	N
убежище	庇護	убежище	庇護	N;INAN;NOM;NEUT;SG	N
мышь	滑鼠	мышь	滑鼠	N;INAN;NOM;FEM;SG	N
мышь	鼠	мышь	鼠	N;INAN;NOM;FEM;SG	N
тенденция	趨勢	тенденция	趨勢	N;INAN;NOM;FEM;SG	N
тенденция	傾向	тенденция	傾向	N;INAN;NOM;FEM;SG	N
тезис	命題	тезис	命題	N;INAN;NOM;MASC;SG	N
тезис	論文	тезис	論文	N;INAN;NOM;MASC;SG	N
потребности	需求	потребность	需求	N;INAN;NOM;FEM;PL	N
катера	船隻	катер	船隻	N;INAN;NOM;MASC;PL	N
катера	艇	катер	艇	N;INAN;NOM;MASC;PL	N
подтверждена	確認	подтвердить	確認	V;PFV;FEM;SG;PST;V.PTCP;PASS	V
координации	坐標	координация	坐標	N;INAN;NOM;FEM;PL	N
отделений	分行	отделение	分行	N;INAN;GEN;NEUT;PL	N
отделений	樹枝	отделение	樹枝	N;INAN;GEN;NEUT;PL	N
отделений	分支	отделение	分支	N;INAN;GEN;NEUT;PL	N
чистый	乾淨	чистый	乾淨	ADJ;NOM;MASC;SG	ADJ
чистый	純潔	чистый	純潔	ADJ;NOM;MASC;SG	ADJ
погода	天氣	погода	天氣	N;INAN;NOM;FEM;SG	N
погода	氣象	погода	氣象	N;INAN;NOM;FEM;SG	N
суды	法庭	суд	法庭	N;INAN;NOM;MASC;PL	N
суды	法院	суд	法院	N;INAN;NOM;MASC;PL	N
герцогства	公國	герцогство	公國	N;INAN;NOM;NEUT;PL	N
банкноты	紙幣	банкнот	紙幣	N;INAN;NOM;FEM;PL	N
банкноты	鈔	банкнот	鈔	N;INAN;NOM;FEM;PL	N
болота	沼澤	болото	沼澤	N;INAN;NOM;NEUT;PL	N
болота	沼澤	болото	沼澤	N;INAN;NOM;NEUT;PL	N
избегать	避免	избегать	避免	V;IPFV;NFIN;ACT	V
избегать	避免	избегать	避免	V;IPFV;NFIN;ACT	V
окружности	圈	окружность	圈	N;INAN;NOM;FEM;PL	N
окружности	圈子	окружность	圈子	N;INAN;NOM;FEM;PL	N
окружности	圓圈	окружность	圓圈	N;INAN;NOM;FEM;PL	N
окружности	圓周	окружность	圓周	N;INAN;NOM;FEM;PL	N
пригороде	郊區	пригород	郊區	N;INAN;ESS;MASC;SG	N
пригороде	郊區	пригород	郊區	N;INAN;ESS;MASC;SG	N
празднование	慶典	празднование	慶典	N;INAN;NOM;NEUT;SG	N
дождь	下雨	дождь	下雨	N;INAN;NOM;MASC;SG	N
дождь	雨	дождь	雨	N;INAN;NOM;MASC;SG	N
дождь	下雨	дождь	下雨	N;INAN;NOM;MASC;SG	N
дождь	雨水	дождь	雨水	N;INAN;NOM;MASC;SG	N
уменьшается	遞減	уменьшаться	遞減	V;IPFV;IND;SG;3;PRS;FIN;MID	V
продать	賣	продать	賣	V;PFV;NFIN;ACT	V
продать	出售	продать	出售	V;PFV;NFIN;ACT	V
колесо	輪	колесо	輪	N;INAN;NOM;NEUT;SG	N
колесо	車輪	колесо	車輪	N;INAN;NOM;NEUT;SG	N
клиент	客戶	клиент	客戶	N;ANIM;NOM;MASC;SG	N
клиент	顧客	клиент	顧客	N;ANIM;NOM;MASC;SG	N
клиент	客戶	клиент	客戶	N;ANIM;NOM;MASC;SG	N
прибыла	抵達	прибыть	抵達	V;PFV;FEM;IND;SG;PST;FIN;ACT	V
прибыла	到	прибыть	到	V;PFV;FEM;IND;SG;PST;FIN;ACT	V
быков	公牛	бык	公牛	N;ANIM;GEN;MASC;PL	N
шум	噪聲	шум	噪聲	N;INAN;NOM;MASC;SG	N
шум	噪音	шум	噪音	N;INAN;NOM;MASC;SG	N
сталь	鋼鐵	сталь	鋼鐵	N;INAN;NOM;FEM;SG	N
сталь	鋼	сталь	鋼	N;INAN;NOM;FEM;SG	N
скот	牲畜	скот	牲畜	N;INAN;NOM;MASC;SG	N
скот	畜牧	скот	畜牧	N;INAN;NOM;MASC;SG	N
скот	牛	скот	牛	N;INAN;NOM;MASC;SG	N
серп	鐮刀	серп	鐮刀	N;INAN;NOM;MASC;SG	N
кальция	鈣	кальций	鈣	N;INAN;NOM;MASC;SG	N
ева	夏娃	ева	夏娃	N;ANIM;NOM;FEM;SG	N
заболевание	病	заболевание	病	N;INAN;NOM;NEUT;SG	N
заболевание	疾病	заболевание	疾病	N;INAN;NOM;NEUT;SG	N
заболевание	病	заболевание	病	N;INAN;NOM;NEUT;SG	N
заболевание	疾病	заболевание	疾病	N;INAN;NOM;NEUT;SG	N
ствол	槍管	ствол	槍管	N;INAN;NOM;MASC;SG	N
ствол	槍支	ствол	槍支	N;INAN;NOM;MASC;SG	N
ствол	槍	ствол	槍	N;INAN;NOM;MASC;SG	N
ствол	炮	ствол	炮	N;INAN;NOM;MASC;SG	N
братства	義氣	братство	義氣	N;INAN;NOM;NEUT;PL	N
цифра	圖	цифра	圖	N;INAN;NOM;FEM;SG	N
отражения	思考	отражение	思考	N;INAN;NOM;NEUT;PL	N
водителя	司機	водитель	司機	N;ANIM;ACC;MASC;SG	N
металлургии	冶金	металлургия	冶金	N;INAN;NOM;FEM;SG	N
спектра	光譜	спектр	光譜	N;INAN;GEN;MASC;SG	N
спектра	頻譜	спектр	頻譜	N;INAN;GEN;MASC;SG	N
норт	北方	норт	北方	N;INAN;NOM;MASC;SG	N
норт	北	норт	北	N;INAN;NOM;MASC;SG	N
норт	北部	норт	北部	N;INAN;NOM;MASC;SG	N
домохозяйства	住戶	домохозяйство	住戶	N;INAN;NOM;NEUT;PL	N
домохозяйства	家用	домохозяйство	家用	N;INAN;NOM;NEUT;PL	N
домохозяйства	住戶	домохозяйство	住戶	N;INAN;NOM;NEUT;PL	N
нести	攜	нести	攜	V;IPFV;NFIN;ACT	V
побег	越獄	побег	越獄	N;INAN;NOM;MASC;SG	N
атомов	原子	атом	原子	N;INAN;GEN;MASC;PL	N
измерений	計量	измерение	計量	N;INAN;GEN;NEUT;PL	N
спора	爭端	спор	爭端	N;INAN;GEN;MASC;SG	N
спора	糾紛	спор	糾紛	N;INAN;GEN;MASC;SG	N
спора	爭議	спор	爭議	N;INAN;GEN;MASC;SG	N
производительность	績效	производительность	績效	N;INAN;NOM;FEM;SG	N
производительность	業績	производительность	業績	N;INAN;NOM;FEM;SG	N
заняты	忙	занять	忙	V;PFV;PL;PST;V.PTCP;PASS	V
заняты	忙	занять	忙	V;PFV;PL;PST;V.PTCP;PASS	V
регент	攝政	регент	攝政	N;ANIM;NOM;MASC;SG	N
двигаться	移動	двигаться	移動	V;IPFV;NFIN;MID	V
двигаться	感動	двигаться	感動	V;IPFV;NFIN;MID	V
уважение	尊重	уважение	尊重	N;INAN;NOM;NEUT;SG	N
эскадрилья	中隊	эскадрилье	中隊	N;INAN;NOM;FEM;SG	N
подтверждаю	確認	подтверждать	確認	V;IPFV;IND;SG;1;PRS;FIN;ACT	V
змей	蛇	змей	蛇	N;ANIM;NOM;MASC;SG	N
змей	蛇	змей	蛇	N;ANIM;NOM;MASC;SG	N
авария	意外	авария	意外	N;INAN;NOM;FEM;SG	N
авария	事故	авария	事故	N;INAN;NOM;FEM;SG	N
вождь	首席	вождь	首席	N;ANIM;NOM;MASC;SG	N
вождь	科長	вождь	科長	N;ANIM;NOM;MASC;SG	N
квартале	季度	квартал	季度	N;INAN;ESS;MASC;SG	N
включено	包括	включить	包括	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V
включено	啟用	включить	啟用	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V
костюмы	服裝	костюм	服裝	N;INAN;NOM;MASC;PL	N
костюмы	戲服	костюм	戲服	N;INAN;NOM;MASC;PL	N
костюмы	西裝	костюм	西裝	N;INAN;NOM;MASC;PL	N
бан	饅頭	бан	饅頭	N;INAN;NOM;MASC;SG	N
бан	包子	бан	包子	N;INAN;NOM;MASC;SG	N
повстанцы	叛亂	повстанец	叛亂	N;ANIM;NOM;MASC;PL	N
повстанцы	叛亂	повстанец	叛亂	N;ANIM;NOM;MASC;PL	N
повстанцы	叛亂	повстанец	叛亂	N;ANIM;NOM;MASC;PL	N
повстанцы	叛亂	повстанец	叛亂	N;ANIM;NOM;MASC;PL	N
повстанцы	叛軍	повстанец	叛軍	N;ANIM;NOM;MASC;PL	N
доводы	論證	довод	論證	N;INAN;NOM;MASC;PL	N
доводы	參數	довод	參數	N;INAN;NOM;MASC;PL	N
доводы	論點	довод	論點	N;INAN;NOM;MASC;PL	N
бронза	青銅	бронза	青銅	N;INAN;NOM;FEM;SG	N
бронза	銅	бронза	銅	N;INAN;NOM;FEM;SG	N
шаги	步驟	шаг	步驟	N;INAN;NOM;MASC;PL	N
шаги	腳步	шаг	腳步	N;INAN;NOM;MASC;PL	N
шаги	腳步	шаг	腳步	N;INAN;NOM;MASC;PL	N
вставить	插入	вставить	插入	V;PFV;NFIN;ACT	V
вину	罪惡	вина	罪惡	N;INAN;ACC;FEM;SG	N
вину	內疚	вина	內疚	N;INAN;ACC;FEM;SG	N
квалификация	資歷	квалификация	資歷	N;INAN;NOM;FEM;SG	N
