como	hogyan	como	hogyan	ADV	ADV
créditos	hitelek	crédito	hitel	N;MASC;PL	N;NOM;PL
sábado	szombaton	sábado	szombat	N;MASC;SG	N;ON+ESS;SG
sábado	szombat	sábado	szombat	N;MASC;SG	N;NOM;SG
normandia	normandia	normandia	normandia	N;FEM;SG	N;NOM;SG
rebeldes	felkelők	rebelde	felkelő	N;MASC;PL	N;NOM;PL
rebeldes	lázadók	rebelde	lázadó	N;MASC;PL	N;NOM;PL
rebeldes	lázadók	rebelde	lázadó	N;MASC;PL	N;NOM;PL
subespécie	alfaj	subespécie	alfaj	N;FEM;SG	N;NOM;SG
sócio	társ	sócio	társ	N;MASC;SG	N;NOM;SG
sócio	partner	sócio	partner	N;MASC;SG	N;NOM;SG
sócio	társa	sócio	társ	N;MASC;SG	N;NOM;SG
sócio	társam	sócio	társ	N;MASC;SG	N;NOM;SG
disposição	rendelkezés	disposição	rendelkezés	N;FEM;SG	N;NOM;SG
disposição	elrendezés	disposição	elrendezés	N;FEM;SG	N;NOM;SG
disposição	hangulatban	disposição	hangulat	N;FEM;SG	N;IN+ESS;SG
disposição	hangulat	disposição	hangulat	N;FEM;SG	N;NOM;SG
explosão	robbanás	explosão	robbanás	N;FEM;SG	N;NOM;SG
explosão	robbantás	explosão	robbantás	N;FEM;SG	N;NOM;SG
parecer	véleményt	parecer	vélemény	N;MASC;SG	N;ACC;SG
laranja	narancs	laranja	narancs	N;FEM;SG	N;NOM;SG
registrado	bejegyzett	registrar	bejegyzett	V;MASC;SG;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
registrado	regisztrált	registrar	regisztrált	V;MASC;SG;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
registrado	nyilvántartott	registrar	nyilvántartott	V;MASC;SG;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
registrado	rögzített	registrar	rögzített	V;MASC;SG;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
registrado	regisztrált	registrar	regisztrált	V;MASC;SG;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
registrado	nyilvántartott	registrar	nyilvántartott	V;MASC;SG;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
organismo	élőlény	organismo	élőlény	N;MASC;SG	N;NOM;SG
organismo	organizmus	organismo	organizmus	N;MASC;SG	N;NOM;SG
seguro	biztosítás	seguro	biztosítás	N;MASC;SG	N;NOM;SG
seguro	biztonságban	seguro	biztonság	N;MASC;SG	N;IN+ESS;SG
seguro	széf	seguro	széf	N;MASC;SG	N;NOM;SG
seguro	biztonság	seguro	biztonság	N;MASC;SG	N;NOM;SG
seguro	biztosíték	seguro	biztosíték	N;MASC;SG	N;NOM;SG
seguro	biztosítás	seguro	biztosítás	N;MASC;SG	N;NOM;SG
investimento	beruházás	investimento	beruházás	N;MASC;SG	N;NOM;SG
investimento	befektetés	investimento	befektetés	N;MASC;SG	N;NOM;SG
investimento	beruházás	investimento	beruházás	N;MASC;SG	N;NOM;SG
investimento	befektetés	investimento	befektetés	N;MASC;SG	N;NOM;SG
investimento	beruházás	investimento	beruházás	N;MASC;SG	N;NOM;SG
investimento	befektetés	investimento	befektetés	N;MASC;SG	N;NOM;SG
preços	árak	preço	ár	N;MASC;PL	N;NOM;PL
preços	árak	preço	ár	N;MASC;PL	N;NOM;PL
procedimento	eljárás	procedimento	eljárás	N;MASC;SG	N;NOM;SG
descrever	ismertesse	descrever	ismertesse	V;NFIN	V;DEF;IND;SG;3;PRS;FIN;ACT
descrever	leírni	descrever	le+ír	V;NFIN	V;NFIN;ACT
mantida	tartott	manter	tart	V;FEM;SG;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
mantida	tartotta	manter	tart	V;FEM;SG;V.PTCP	V;DEF;IND;SG;3;PST;FIN;ACT
mantida	megtartotta	manter	meg+tart	V;FEM;SG;V.PTCP	V;DEF;IND;SG;3;PST;FIN;ACT
mantida	megtartott	manter	megtartott	V;FEM;SG;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
comida	étel	comida	étel	N;FEM;SG	N;NOM;SG
comida	élelem	comida	élel	N;FEM;SG	N;NOM;SG
comida	táplálék	comida	táplálék	N;FEM;SG	N;NOM;SG
comida	élelmiszer	comida	élelmiszer	N;FEM;SG	N;NOM;SG
conduta	magatartás	conduta	magatartás	N;FEM;SG	N;NOM;SG
instrução	utasítás	instrução	utasítás	N;FEM;SG	N;NOM;SG
amador	amatőr	amador	amatőr	N;MASC;SG	N;NOM;SG
raiz	gyökér	raiz	gyökér	N;FEM;SG	N;NOM;SG
concessão	koncessziós	concessão	koncessziós	N;FEM;SG	N;NOM;SG
concessão	koncesszió	concessão	koncesszió	N;FEM;SG	N;NOM;SG
braços	karok	braço	karok	N;MASC;PL	N;NOM;PL
braços	karokat	braço	karok	N;MASC;PL	N;ACC;PL
braços	fegyverek	braço	fegyver	N;MASC;PL	N;NOM;PL
tecido	szövet	tecido	szövet	N;MASC;SG	N;NOM;SG
tecido	szövet	tecido	szövet	N;MASC;SG	N;NOM;SG
célula	cella	célula	cella	N;FEM;SG	N;NOM;SG
célula	sejt	célula	sejt	N;FEM;SG	N;NOM;SG
substância	anyag	substância	anyag	N;FEM;SG	N;NOM;SG
sétima	hetedik	sétimo	hetedik	ADJ;FEM;SG	ADJ;NOM;SG
espetáculo	látványosság	espetáculo	látványosság	N;MASC;SG	N;NOM;SG
empregados	alkalmazottak	empregado	alkalmazott	N;MASC;PL	N;NOM;PL
empregados	munkavállalók	empregado	munkavállaló	N;MASC;PL	N;NOM;PL
empregados	munkatársak	empregado	munkatárs	N;MASC;PL	N;NOM;PL
asa	szárnyat	asa	szárny	N;FEM;SG	N;ACC;SG
asa	szárnya	asa	szárny	N;FEM;SG	N;NOM;SG
asa	szárny	asa	szárny	N;FEM;SG	N;NOM;SG
associações	szövetségek	associação	szövetség	N;FEM;PL	N;NOM;PL
sofrer	szenved	sofrer	szenved	V;NFIN	V;INDF;IND;SG;3;PRS;FIN;ACT
domínios	tartományok	domínio	tartomány	N;MASC;PL	N;NOM;PL
atinge	eléri	atingir	eléri	V;IND;SG;3;PRS;FIN	V;DEF;IND;SG;3;PRS;FIN;ACT
segmento	szegmens	segmento	szegmens	N;MASC;SG	N;NOM;SG
confirmado	megerősített	confirmar	meg+erősít	V;MASC;SG;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
confirmado	megerősítette	confirmar	meg+erősít	V;MASC;SG;V.PTCP	V;DEF;IND;SG;3;PST;FIN;ACT
confirmado	igazolt	confirmar	igazolt	V;MASC;SG;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
otomano	oszmán	otomano	oszmán	N;MASC;SG	N;NOM;SG
arts	művészet	art	művészet	N;MASC;SG	N;NOM;SG
arts	művészeti	art	művészeti	N;MASC;SG	N;NOM;SG
continuidade	folytonosság	continuidade	folytonosság	N;FEM;SG	N;NOM;SG
mapas	térképeket	mapa	térkép	N;MASC;PL	N;ACC;PL
mapas	térképek	mapa	térkép	N;MASC;PL	N;NOM;PL
meta	gól	meta	gól	N;FEM;SG	N;NOM;SG
meta	cél	meta	cél	N;FEM;SG	N;NOM;SG
ovos	tojások	ovo	tojás	N;MASC;PL	N;NOM;PL
sigla	rövidítés	sigla	rövidítés	N;FEM;SG	N;NOM;SG
sigla	rövidítés	sigla	rövidítés	N;FEM;SG	N;NOM;SG
corrupção	korrupció	corrupção	korrupció	N;FEM;SG	N;NOM;SG
teorema	tétel	teorema	tétel	N;MASC;SG	N;NOM;SG
autorização	engedélyezés	autorização	engedélyezés	N;FEM;SG	N;NOM;SG
autorização	felhatalmazás	autorização	felhatalmazás	N;FEM;SG	N;NOM;SG
autorização	engedélyezés	autorização	engedélyezés	N;FEM;SG	N;NOM;SG
autorização	felhatalmazás	autorização	felhatalmazás	N;FEM;SG	N;NOM;SG
inácio	ignatius	inácio	ignatius	N;MASC;SG	N;NOM;SG
monarca	uralkodó	monarca	uralkodó	N;MASC;SG	N;NOM;SG
virgínia	virginiában	virgínia	virginia	N;FEM;SG	N;IN+ESS;SG
embaixador	nagykövet	embaixador	nagykövet	N;MASC;SG	N;NOM;SG
acção	művelet	acção	művelet	N;FEM;SG	N;NOM;SG
acção	fellépés	acção	fellépés	N;FEM;SG	N;NOM;SG
acção	cselekvési	acção	cselekvési	N;FEM;SG	N;NOM;SG
acção	cselekvés	acção	cselekvés	N;FEM;SG	N;NOM;SG
resumo	absztrakt	resumo	absztrakt	N;MASC;SG	N;NOM;SG
negociações	tárgyalások	negociação	tárgyalás	N;FEM;PL	N;NOM;PL
negociações	tárgyalások	negociação	tárgyalás	N;FEM;PL	N;NOM;PL
pão	kenyér	pão	kenyér	N;MASC;SG	N;NOM;SG
pão	kenyeret	pão	kenyér	N;MASC;SG	N;ACC;SG
roll	tekercs	roll	tekercs	N;MASC;SG	N;NOM;SG
marcação	jelölés	marcação	jelölés	N;FEM;SG	N;NOM;SG
marcação	kinevezés	marcação	kinevezés	N;FEM;SG	N;NOM;SG
marcação	időpont	marcação	időpont	N;FEM;SG	N;NOM;SG
vingança	bosszú	vingança	bosszú	N;FEM;SG	N;NOM;SG
vingança	bosszú	vingança	bosszú	N;FEM;SG	N;NOM;SG
continuação	folytatás	continuação	folytatás	N;FEM;SG	N;NOM;SG
continuação	folytatása	continuação	folytatás	N;FEM;SG	N;NOM;SG
continuação	folytatás	continuação	folytatás	N;FEM;SG	N;NOM;SG
continuação	folytatása	continuação	folytatás	N;FEM;SG	N;NOM;SG
continuação	folytatás	continuação	folytatás	N;FEM;SG	N;NOM;SG
reprodução	tenyésztés	reprodução	tenyésztés	N;FEM;SG	N;NOM;SG
reprodução	lejátszás	reprodução	lejátszás	N;FEM;SG	N;NOM;SG
reprodução	reprodukciós	reprodução	reprodukciós	N;FEM;SG	N;NOM;SG
estudiosos	tudósok	estudioso	tudós	N;MASC;PL	N;NOM;PL
mota	bicikli	mota	bicikli	N;MASC;SG	N;NOM;SG
mota	kerékpár	mota	kerékpár	N;MASC;SG	N;NOM;SG
mota	motor	mota	motor	N;MASC;SG	N;NOM;SG
mota	motorkerékpár	mota	motorkerékpár	N;MASC;SG	N;NOM;SG
mota	motoros	mota	motoros	N;MASC;SG	N;NOM;SG
mota	motor	mota	motor	N;MASC;SG	N;NOM;SG
vazio	üresen	vazio	üres	ADJ;MASC;SG	ADJ;FRML;SG
century	évszázad	century	évszázad	N;MASC;SG	N;NOM;SG
century	század	century	század	N;MASC;SG	N;NOM;SG
box	láda	box	lád	N;MASC;SG	N;NOM;SG
box	doboz	box	doboz	N;MASC;SG	N;NOM;SG
cair	zuhan	cair	zuhan	V;NFIN	V;INDF;IND;SG;3;PRS;FIN;ACT
coordenação	koordináció	coordenação	koordináció	N;FEM;SG	N;NOM;SG
trânsito	közlekedés	trânsito	közlekedés	N;MASC;SG	N;NOM;SG
trânsito	forgalom	trânsito	forgalom	N;MASC;SG	N;NOM;SG
trânsito	dugó	trânsito	dugó	N;MASC;SG	N;NOM;SG
viajou	utazott	viajar	utazik	V;IND;SG;3;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
viajou	utazott	viajar	utazik	V;IND;SG;3;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
permissão	engedélyt	permissão	engedély	N;FEM;SG	N;ACC;SG
permissão	jogosultság	permissão	jogosultság	N;FEM;SG	N;NOM;SG
prisioneiros	rabok	prisioneiro	rab	N;MASC;PL	N;NOM;PL
prisioneiros	foglyok	prisioneiro	fogyy	N;MASC;PL	N;NOM;PL
artificial	mesterséges	artificial	mesterséges	ADJ;MASC;SG	ADJ;NOM;SG
placas	lemezek	placa	lemez	N;FEM;PL	N;NOM;PL
infante	csecsemő	infante	csecsemő	N;MASC;SG	N;NOM;SG
câmera	kamera	câmera	kamera	N;FEM;SG	N;NOM;SG
câmera	fényképezőgép	câmera	fényképezőgép	N;FEM;SG	N;NOM;SG
atualização	frissítés	atualização	frissítés	N;FEM;SG	N;NOM;SG
atualização	frissítés	atualização	frissítés	N;FEM;SG	N;NOM;SG
atualização	frissítése	atualização	frissítés	N;FEM;SG	N;NOM;SG
atualização	frissítés	atualização	frissítés	N;FEM;SG	N;NOM;SG
atualização	frissítése	atualização	frissítés	N;FEM;SG	N;NOM;SG
falou	beszélt	falar	beszél	V;IND;SG;3;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
falou	beszélt	falar	beszél	V;IND;SG;3;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
falou	beszélt	falar	beszél	V;IND;SG;3;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
semifinal	elődöntőben	semifinal	elődöntő	N;FEM;SG	N;IN+ESS;SG
semifinal	elődöntő	semifinal	elődöntő	N;FEM;SG	N;NOM;SG
instruções	utasításokat	instrução	utasítás	N;FEM;PL	N;ACC;PL
instruções	utasítások	instrução	utasítás	N;FEM;PL	N;NOM;PL
fantasma	szellem	fantasma	szellem	N;MASC;SG	N;NOM;SG
interação	eljegyzési	interação	eljegyzési	N;FEM;SG	N;NOM;SG
interação	eljegyzés	interação	eljegyzés	N;FEM;SG	N;NOM;SG
interação	aktivitás	interação	aktivitás	N;FEM;SG	N;NOM;SG
interação	kölcsönhatás	interação	kölcsönhatás	N;FEM;SG	N;NOM;SG
acadêmico	akadémiai	acadêmico	akadémiai	N;MASC;SG	N;NOM;SG
concepção	fogantatás	concepção	fogantatás	N;FEM;SG	N;NOM;SG
concepção	dizájn	concepção	dizájn	N;FEM;SG	N;NOM;SG
concepção	tervezés	concepção	tervezés	N;FEM;SG	N;NOM;SG
fria	hidegen	fria	hideg	N;FEM;SG	N;ON+ESS;SG
horror	horror	horror	horror	N;MASC;SG	N;NOM;SG
horror	rémület	horror	rémület	N;MASC;SG	N;NOM;SG
cinturão	öv	cinturão	öv	N;MASC;SG	N;NOM;SG
lutou	küzdött	lutar	küzdött	V;IND;SG;3;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
lutou	harcolt	lutar	harcol	V;IND;SG;3;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
lutou	küzdött	lutar	küzdött	V;IND;SG;3;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
implementação	végrehajtás	implementação	végrehajtás	N;FEM;SG	N;NOM;SG
implementação	végrehajtására	implementação	végrehajtás	N;FEM;SG	N;ON+ALL;SG
implementação	megvalósítás	implementação	megvalósítás	N;FEM;SG	N;NOM;SG
rosário	rózsafüzér	rosário	rózsafüzér	N;MASC;SG	N;NOM;SG
matou	megölte	matar	megöl	V;IND;SG;3;PST;FIN	V;DEF;IND;SG;3;PST;FIN;ACT
aquisição	beszerzés	aquisição	beszerzés	N;FEM;SG	N;NOM;SG
aquisição	megszerzése	aquisição	megszerzés	N;FEM;SG	N;NOM;SG
antecessor	elődje	antecessor	előd	N;MASC;SG	N;NOM;SG
viúva	özvegye	viúva	özvegy	N;FEM;SG	N;NOM;SG
consulado	konzulátus	consulado	konzulátus	N;MASC;SG	N;NOM;SG
setores	ágazatok	setor	ágazat	N;MASC;PL	N;NOM;PL
setores	szektorok	setor	szektor	N;MASC;PL	N;NOM;PL
adicionar	hozzáadása	adicionar	hozzáadás	V;NFIN	V;DEF;IND;SG;3;PRS;FIN;ACT
contribuiu	hozzájárult	contribuir	hozzájárul	V;IND;SG;3;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
sky	égbolt	sky	égbol	N;MASC;SG	N;NOM;SG
mel	méz	mel	méz	N;MASC;SG	N;NOM;SG
escolhida	választott	escolher	választott	V;FEM;SG;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
escolhida	kiválasztott	escolher	kiválasztott	V;FEM;SG;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
ferroviário	sín	ferroviário	sín	N;MASC;SG	N;NOM;SG
ferroviário	vasút	ferroviário	vasút	N;MASC;SG	N;NOM;SG
ferroviário	vasúti	ferroviário	vasúti	N;MASC;SG	N;NOM;SG
cauda	farka	cauda	farka	N;FEM;SG	N;NOM;SG
cauda	farok	cauda	far	N;FEM;SG	N;NOM;SG
leal	lojális	leal	lojális	ADJ;MASC;SG	ADJ;NOM;SG
leal	hűséges	leal	hűséges	ADJ;MASC;SG	ADJ;NOM;SG
estabelecida	letelepedett	estabelecer	letelepedik	V;FEM;SG;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
vence	győz	vencer	győz	V;IND;SG;3;PRS;FIN	V;INDF;IND;SG;3;PRS;FIN;ACT
esconder	elrejteni	esconder	elrejt	V;NFIN	V;NFIN;ACT
esconder	bujkál	esconder	bujkál	V;NFIN	V;INDF;IND;SG;3;PRS;FIN;ACT
intervalo	szünet	intervalo	szünet	N;MASC;SG	N;NOM;SG
intervalo	tartomány	intervalo	tartomány	N;MASC;SG	N;NOM;SG
intervalo	távolság	intervalo	távolság	N;MASC;SG	N;NOM;SG
intervalo	intervallum	intervalo	intervallum	N;MASC;SG	N;NOM;SG
antiguidade	rangidős	antiguidade	rangidős	N;FEM;SG	N;NOM;SG
antiguidade	ókor	antiguidade	ókor	N;FEM;SG	N;NOM;SG
sentimentos	érzéseit	sentimento	érzés	N;MASC;PL	N;ACC;PL
sentimentos	érzések	sentimento	érzés	N;MASC;PL	N;NOM;PL
sentimentos	érzelmek	sentimento	érzelem	N;MASC;PL	N;NOM;PL
interpreta	értelmezni	interpretar	értelmez	V;IND;SG;3;PRS;FIN	V;NFIN;ACT
cantores	énekesek	cantor	énekes	N;MASC;PL	N;NOM;PL
discografia	diszkográfia	discografia	diszkográfia	N;FEM;SG	N;NOM;SG
variedades	fajták	variedade	fajta	N;FEM;PL	N;NOM;PL
substituída	helyettesített	substituir	helyettesít	V;FEM;SG;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
substituída	levált	substituir	levál	V;FEM;SG;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
force	erő	forcer	erő	N;MASC;SG	N;NOM;SG
dentes	fogak	dente	fog	N;MASC;PL	N;NOM;PL
demanda	küldetés	demanda	küldetés	N;FEM;SG	N;NOM;SG
demanda	kereslet	demanda	kereslet	N;FEM;SG	N;NOM;SG
demanda	követelés	demanda	követelés	N;FEM;SG	N;NOM;SG
tocou	megérintette	tocar	meg+érint	V;IND;SG;3;PST;FIN	V;DEF;IND;SG;3;PST;FIN;ACT
tocou	megérintett	tocar	megérintett	V;IND;SG;3;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
tocou	játszott	tocar	játszik	V;IND;SG;3;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
adotado	elfogadott	adotar	el+fogadott	V;MASC;SG;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
retirou	visszavonta	retirar	visszavont	V;IND;SG;3;PST;FIN	V;DEF;IND;SG;3;PST;FIN;ACT
congregação	gyülekezet	congregação	gyülekezet	N;FEM;SG	N;NOM;SG
cirílico	cirill	cirílico	cirill	N;MASC;SG	N;NOM;SG
incidente	incidens	incidente	incidens	N;MASC;SG	N;NOM;SG
ética	erkölcs	ética	erkölcs	N;FEM;SG	N;NOM;SG
ética	etika	ética	etika	N;FEM;SG	N;NOM;SG
cura	ellenszer	cura	ellenszer	N;FEM;SG	N;NOM;SG
cura	gyógymód	cura	gyógymód	N;FEM;SG	N;NOM;SG
cura	gyógyír	cura	gyógyír	N;FEM;SG	N;NOM;SG
cura	gyógyítás	cura	gyógyítás	N;FEM;SG	N;NOM;SG
cura	gyógyulást	cura	gyógyulás	N;FEM;SG	N;ACC;SG
cura	gyógyulás	cura	gyógyulás	N;FEM;SG	N;NOM;SG
pesquisadores	kutatói	pesquisador	kutató	N;MASC;PL	N;NOM;PL
pesquisadores	kutatók	pesquisador	kutató	N;MASC;PL	N;NOM;PL
eleita	megválasztott	eleger	megválasztott	V;FEM;SG;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
marcados	megjelöltek	marcar	meg+jelöl	V;MASC;PL;V.PTCP	V;INDF;IND;PL;3;PST;FIN;ACT
marcados	megjelöltek	marcar	meg+jelöl	V;MASC;PL;V.PTCP	V;INDF;IND;PL;3;PST;FIN;ACT
alegria	örömöt	alegria	öröm	N;FEM;SG	N;ACC;SG
alexandria	alexandria	alexandria	alexandria	N;FEM;SG	N;NOM;SG
roda	volán	roda	volán	N;FEM;SG	N;NOM;SG
roda	kereket	roda	kerek	N;FEM;SG	N;ACC;SG
roda	kerék	roda	kerék	N;FEM;SG	N;NOM;SG
preocupação	aggodalmát	preocupação	aggodalom	N;FEM;SG	N;ACC;SG
preocupação	aggodalom	preocupação	aggodalom	N;FEM;SG	N;NOM;SG
conversa	társalgás	conversa	társalgás	N;FEM;SG	N;NOM;SG
conversa	beszélgetés	conversa	beszélgetés	N;FEM;SG	N;NOM;SG
conversa	beszélgetést	conversa	beszélgetés	N;FEM;SG	N;ACC;SG
conversa	beszélgetés	conversa	beszélgetés	N;FEM;SG	N;NOM;SG
conversa	társalgás	conversa	társalgás	N;FEM;SG	N;NOM;SG
conversa	beszélgetés	conversa	beszélgetés	N;FEM;SG	N;NOM;SG
conversa	csevegés	conversa	csevegés	N;FEM;SG	N;NOM;SG
buscar	hozd	buscar	hozd	V;NFIN	V;DEF;IMP;SG;1;PRS;FIN;ACT
conquistas	eredmények	conquista	eredmény	N;FEM;PL	N;NOM;PL
conquistas	hódítások	conquista	hódítás	N;FEM;PL	N;NOM;PL
ameaçada	veszélyeztetett	ameaçar	veszélyeztet	V;FEM;SG;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
ameaçada	fenyegetett	ameaçar	fenyeget	V;FEM;SG;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
passagens	jegyek	passagem	jegy	N;FEM;PL	N;NOM;PL
passagens	jegyeket	passagem	jegy	N;FEM;PL	N;ACC;PL
canta	énekelni	canta	énekel	V;IND;SG;3;PRS;FIN	V;NFIN;ACT
canta	énekel	canta	én	V;IND;SG;3;PRS;FIN	V;INDF;IND;SG;3;PRS;FIN;ACT
canta	dalol	canta	dalol	V;IND;SG;3;PRS;FIN	V;INDF;IND;SG;3;PRS;FIN;ACT
canta	énekel	canta	én	V;IND;SG;3;PRS;FIN	V;INDF;IND;SG;3;PRS;FIN;ACT
canta	énekli	canta	énekel	V;IND;SG;3;PRS;FIN	V;DEF;IND;SG;3;PRS;FIN;ACT
entrevistas	interjúk	entrevista	interjúk	N;FEM;PL	N;NOM;PL
sacerdote	pap	sacerdote	pap	N;MASC;SG	N;NOM;SG
sacerdote	lelkész	sacerdote	lelkész	N;MASC;SG	N;NOM;SG
sacerdote	pap	sacerdote	pap	N;MASC;SG	N;NOM;SG
vender	eladni	vender	elad	V;NFIN	V;NFIN;ACT
preservação	megőrzése	preservação	megőrzés	N;FEM;SG	N;NOM;SG
preservação	megőrzése	preservação	megőrzés	N;FEM;SG	N;NOM;SG
essencial	elengedhetetlen	essencial	elengedhetetlen	ADJ;MASC;SG	ADJ;NOM;SG
típico	jellemző	típico	jellemző	ADJ;MASC;SG	ADJ;NOM;SG
vidro	üveg	vidro	üveg	N;MASC;SG	N;NOM;SG
vidro	pohár	vidro	pohár	N;MASC;SG	N;NOM;SG
disputas	viták	disputa	vita	N;FEM;PL	N;NOM;PL
voluntários	önkéntesek	voluntário	önkéntes	N;MASC;PL	N;NOM;PL
positiva	pozitív	positivo	pozitív	ADJ;FEM;SG	ADJ;NOM;SG
estocolmo	stockholm	estocolmo	stockholm	N;MASC;SG	N;NOM;SG
aparelho	berendezés	aparelho	berendezés	N;MASC;SG	N;NOM;SG
aparelho	szerkezet	aparelho	szerkezet	N;MASC;SG	N;NOM;SG
aparelho	eszköz	aparelho	eszköz	N;MASC;SG	N;NOM;SG
aparelho	készülék	aparelho	készülék	N;MASC;SG	N;NOM;SG
aparelho	berendezés	aparelho	berendezés	N;MASC;SG	N;NOM;SG
aparelho	készülék	aparelho	készülék	N;MASC;SG	N;NOM;SG
aparelho	műszer	aparelho	műszer	N;MASC;SG	N;NOM;SG
earth	föld	earth	föld	N;MASC;SG	N;NOM;SG
usina	üzem	usina	üz	N;FEM;SG	N;NOM;SG
usina	növény	usina	növény	N;FEM;SG	N;NOM;SG
variante	változat	variante	változat	N;FEM;SG	N;NOM;SG
ocupações	foglalkozások	ocupação	foglalkozás	N;FEM;PL	N;NOM;PL
genética	genetikai	genético	genetikai	N;FEM;SG	N;NOM;SG
genética	genetikus	genético	genetikus	N;FEM;SG	N;NOM;SG
genética	genetika	genético	genetika	N;FEM;SG	N;NOM;SG
declínio	csökkenés	declínio	csökkenés	N;MASC;SG	N;NOM;SG
declínio	visszaesés	declínio	visszaesés	N;MASC;SG	N;NOM;SG
camadas	rétegek	camada	réteg	N;FEM;PL	N;NOM;PL
battle	harc	battle	harc	N;MASC;SG	N;NOM;SG
battle	csata	battle	csata	N;MASC;SG	N;NOM;SG
válida	érvényes	válido	érvényes	ADJ;FEM;SG	ADJ;NOM;SG
esperado	várt	esperar	vár	V;MASC;SG;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
basquetebol	kosárlabda	basquetebol	kosárlabda	N;MASC;SG	N;NOM;SG
cachoeira	vízesés	cachoeira	vízesés	N;FEM;SG	N;NOM;SG
surpresa	meglepetés	surpresa	meglepetés	N;FEM;SG	N;NOM;SG
quintal	udvar	quintal	udvar	N;MASC;SG	N;NOM;SG
quintal	hajógyár	quintal	hajógyár	N;MASC;SG	N;NOM;SG
quintal	udvaron	quintal	udvar	N;MASC;SG	N;ON+ESS;SG
quintal	udvar	quintal	udvar	N;MASC;SG	N;NOM;SG
kid	gyerek	kid	gyerek	N;MASC;SG	N;NOM;SG
astrônomo	csillagász	astrônomo	csillagász	N;MASC;SG	N;NOM;SG
moedas	érméket	moeda	érmék	N;FEM;PL	N;ACC;PL
moedas	érmék	moeda	érmék	N;FEM;PL	N;NOM;PL
moedas	valuták	moeda	valuta	N;FEM;PL	N;NOM;PL
afluentes	mellékfolyói	afluente	mellékfolyói	N;MASC;PL	N;NOM;PL
cantando	énekelni	cantar	énekel	V;V.MSDR	V;NFIN;ACT
cantando	énekel	cantar	én	V;V.MSDR	V;INDF;IND;SG;3;PRS;FIN;ACT
radical	radikális	radical	radikális	ADJ;MASC;SG	ADJ;NOM;SG
favorável	kedvező	favorável	kedvező	ADJ;MASC;SG	ADJ;NOM;SG
favorável	kedvező	favorável	kedvező	ADJ;MASC;SG	ADJ;NOM;SG
luxemburgo	luxemburgban	luxemburgo	luxemburg	N;MASC;SG	N;IN+ESS;SG
abandonar	elhagyni	abandonar	elhagyni	V;NFIN	V;NFIN;ACT
beatriz	beatriz	beatriz	beatriz	N;FEM;SG	N;NOM;SG
beatriz	beatrix	beatriz	beatrix	N;FEM;SG	N;NOM;SG
pontes	hidak	ponte	híd	N;FEM;PL	N;NOM;PL
pontes	hidakat	ponte	híd	N;FEM;PL	N;ACC;PL
relógio	óra	relógio	óra	N;MASC;SG	N;NOM;SG
relógio	óra	relógio	óra	N;MASC;SG	N;NOM;SG
monstro	szörnyeteg	monstro	szörnyeteg	N;MASC;SG	N;NOM;SG
monstro	szörny	monstro	szörny	N;MASC;SG	N;NOM;SG
law	jog	law	jog	N;MASC;SG	N;NOM;SG
law	törvény	law	törvény	N;MASC;SG	N;NOM;SG
jonas	jonah	jona	jonah	N;MASC;SG	N;NOM;SG
executar	végrehajtani	executar	végrehajt	V;NFIN	V;NFIN;ACT
secreta	titok	secreto	titok	N;FEM;SG	N;NOM;SG
pernas	lábak	perna	láb	N;FEM;PL	N;NOM;PL
pernas	lábai	perna	láb	N;FEM;PL	N;NOM;PL
pernas	lábakat	perna	láb	N;FEM;PL	N;ACC;PL
