この	ini	この	ini	DET	DET
カウンター	penghitung	カウンター	penhitung	N	N;SG
両手	tangan	両手	tangan	N	N;SG
センサー	sensor	センサー	sensor	N	N;SG
センサー	sensor	センサー	sensor	N	N;SG
勝者	pemenang	勝者	penmenang	N	N;SG
勝者	pemenang	勝者	penmenang	N	N;SG
原稿	manuskrip	原稿	manuskrip	N	N
原稿	naskah	原稿	naskah	N	N;SG
ギャング	gangster	ギャング	gangster	N	N
ギャング	geng	ギャング	geng	N	N;SG
ギャング	gang	ギャング	gang	N	N
ギャング	geng	ギャング	geng	N	N;SG
ギャング	gang	ギャング	gang	N	N
動詞	predikat	動詞	predikat	N	N
レバー	tuas	レバー	tuas	N	N
レバー	hati	レバー	hati	N	N;SG
自信	keyakinan	自信	keyakinan	N	N;SG
マーチ	maret	マーチ	maret	N	N;SG
レイアウト	layout	レイアウト	layout	N	N
屋外	outdoor	屋外	outdoor	N	N
屋外	outdoor	屋外	outdoor	N	N
仮説	hipotesis	仮説	hipotesis	N	N
孤独	kesepian	孤独	kesepian	N	N
孤独	kesendirian	孤独	kesendirian	N	N;SG
孤独	kesepian	孤独	kesepian	N	N
孤独	kesendirian	孤独	kesendirian	N	N;SG
バラード	balada	バラード	balada	N	N
バラード	ballad	バラード	ballad	N	N
押す	mendorong	押す	mendorong	V	V;SG;ACT
ニックネーム	julukan	ニックネーム	julukan	N	N;SG
ニックネーム	julukan	ニックネーム	julukan	N	N;SG
等しい	sama	等しい	sama	ADJ	ADJ;SG
等しい	setara	等しい	setara	ADJ	ADJ;SG
等しい	setara	等しい	setara	ADJ	ADJ;SG
カスタム	kustom	カスタム	kustom	N	N
カスタム	gubahan	カスタム	gubahan	N	N
カスタム	ubahan	カスタム	ubahan	N	N;SG
アーチ	lengkungan	アーチ	lengkungan	N	N;SG
アーチ	lengkungan	アーチ	lengkungan	N	N;SG
容器	kontainer	容器	kontainer	N	N;SG
容器	wadah	容器	wadah	N	N;SG
容器	kontainer	容器	kontainer	N	N;SG
容器	wadah	容器	wadah	N	N;SG
アンソロジー	antologi	アンソロジー	antologi	N	N
告発	menuduh	告発	mentuduh	V	V;SG;ACT
屋上	atap	屋上	atap	N	N;SG
屋上	atap	屋上	atap	N	N;SG
墓所	kubur	墓所	kubur	N	N;SG
墓所	kuburan	墓所	kuburan	N	N;SG
墓所	makam	墓所	makam	N	N;SG
墓所	kuburan	墓所	kuburan	N	N;SG
墓所	makam	墓所	makam	N	N;SG
動機	motif	動機	motif	N	N;SG
ラボ	laboratorium	ラボ	laboratorium	N	N
フィクション	fiksi	フィクション	fiksi	N	N
選択	pilihan	選択	pilihan	N	N;SG
自伝	otobiografi	自伝	otobiografi	N	N;SG
プロセッサ	prosesor	プロセッサ	prosesor	N	N;SG
プロセッサ	pengolah	プロセッサ	penolah	N	N;SG
プロセッサ	prosesor	プロセッサ	prosesor	N	N;SG
遠い	jauh	遠い	jauh	ADJ	ADJ;SG
遠い	jauh	遠い	jauh	ADJ	ADJ;SG
運転	sopir	運転	sopir	N	N
運転	supir	運転	supir	N	N
運転	sopir	運転	sopir	N	N
運転	penggerak	運転	pengerak	N	N;SG
運転	pengemudi	運転	pengemudi	N	N;SG
スマイル	senyum	スマイル	senyum	N	N;SG
暴動	kerusuhan	暴動	kerusuhan	N	N;SG
暴動	kerusuhan	暴動	kerusuhan	N	N;SG
暴動	kerusuhan	暴動	kerusuhan	N	N;SG
サイレント	sunyi	サイレント	sunyi	N	N
内装	interior	内装	interior	N	N;SG
ムスリム	muslim	ムスリム	muslim	N	N;SG
ムスリム	muslim	ムスリム	muslim	N	N;SG
アサ	ganja	アサ	ganja	N	N
プラスチック	plastic	プラスチック	plastic	N	N
プラスチック	plastik	プラスチック	plastik	N	N
プラスチック	plastic	プラスチック	plastic	N	N
プラスチック	plastik	プラスチック	plastik	N	N
血管	vaskular	血管	vaskular	N	N
引数	argumen	引数	argumen	N	N;SG
エビ	udang	エビ	udang	N	N;SG
麻薬	narkotik	麻薬	narkotik	N	N;SG
麻薬	narkotika	麻薬	narkotika	N	N;SG
麻薬	narkoba	麻薬	narkoba	N	N;SG
総統	führer	総統	führer	N	N
土壌	tanah	土壌	tanah	N	N;SG
土壌	tanahnya	土壌	tanah	N	N;SG
感動	terkesan	感動	terkesan	V	V;SG;PASS
感動	mengharukan	感動	menharukan	V	V;SG;ACT
感動	menyentuh	感動	mensentuh	V	V;SG;ACT
パラメータ	parameter	パラメータ	parameter	N	N;SG
パラメータ	parameter	パラメータ	parameter	N	N;SG
高地	highland	高地	highland	N	N
高地	pegunungan	高地	pegunungan	N	N;SG
ドック	dermaga	ドック	dermaga	N	N;SG
ドック	dermaga	ドック	dermaga	N	N;SG
飲食店	restoran	飲食店	restoran	N	N;SG
システムズ	sistem	システムズ	sistem	N	N;SG
セクション	daerah	セクション	daerah	N	N;SG
セクション	bagian	セクション	bagian	N	N;SG
セクション	seksi	セクション	seksi	N	N;SG
セクション	bagian	セクション	bagian	N	N;SG
レッスン	pelajaran	レッスン	pelajaran	N	N;SG
レッスン	pelajaran	レッスン	pelajaran	N	N;SG
摂取	tertelan	摂取	tertelan	V	V;SG;PASS
シール	segel	シール	segel	N	N;SG
シール	meterai	シール	meterai	N	N;SG
アルミニウム	aluminium	アルミニウム	aluminium	N	N;SG
アルミニウム	alumunium	アルミニウム	alumunium	N	N;SG
アルミニウム	aluminium	アルミニウム	aluminium	N	N;SG
アルミニウム	alumunium	アルミニウム	alumunium	N	N;SG
メンテナンス	pemeliharaan	メンテナンス	penpeliharaan	N	N;SG
メンテナンス	perawatan	メンテナンス	penrawatan	N	N;SG
プロペラ	propeller	プロペラ	propeller	N	N
重い	berat	重い	berat	ADJ	ADJ;SG
木製	kayu	木製	kayu	N	N;SG
タバコ	rokok	タバコ	rokok	N	N;SG
タバコ	tembakau	タバコ	tembakau	N	N;SG
タバコ	rokok	タバコ	rokok	N	N;SG
主権	kedaulatan	主権	kedaulatan	N	N;SG
主権	kedaulatan	主権	kedaulatan	N	N;SG
寿司	sushi	寿司	sushi	N	N
取り消し	batalkan	取り消し	batalkan	V	V;SG;ACT
取り消し	batalkan	取り消し	batalkan	V	V;SG;ACT
推力	dorong	推力	dorong	N	N;SG;ACT
推力	dorongan	推力	dorongan	N	N;SG
スパイク	spike	スパイク	spike	N	N
宣教	misionaris	宣教	misionaris	N	N
宣教	misionaris	宣教	misionaris	N	N
頂上	ktt	頂上	ktt	N	N;SG
判例	preseden	判例	preseden	N	N;SG
通話	panggil	通話	panggil	V	V;SG;ACT
ハードウェア	hardware	ハードウェア	hardware	N	N
指標	metrik	指標	metrik	N	N
レモン	lemon	レモン	lemon	N	N;SG
服装	pakaian	服装	pakaian	N	N;SG
服装	outfit	服装	outfit	N	N
服装	pakaian	服装	pakaian	N	N;SG
服装	busana	服装	busana	N	N;SG
工廠	arsenal	工廠	arsenal	N	N
ヒント	persenan	ヒント	persenan	N	N;SG
ヒント	tips	ヒント	tips	N	N;SG
ヒント	kiat	ヒント	kiat	N	N;SG
ヒント	petunjuk	ヒント	petunjuk	N	N;SG
ヒント	tips	ヒント	tips	N	N;SG
ヒント	kiat	ヒント	kiat	N	N;SG
ヒント	petunjuk	ヒント	petunjuk	N	N;SG
ラインナップ	barisan	ラインナップ	barisan	N	N;SG
硬貨	koin	硬貨	koin	N	N;SG
硬貨	koin	硬貨	koin	N	N;SG
時々	kadang	時々	kadang	ADV	ADV
歩道	trotoar	歩道	trotoar	N	N
僧侶	biksu	僧侶	biksu	N	N
僧侶	biarawan	僧侶	biarawan	N	N
静か	sepi	静か	sepi	ADJ	ADJ
静か	tenang	静か	tenang	ADJ	ADJ;SG
急性	akut	急性	akut	N	N;SG
種子	biji	種子	biji	N	N;SG
種子	benih	種子	benih	N	N;SG
種子	bibit	種子	bibit	N	N;SG
種子	biji	種子	biji	N	N;SG
種子	benih	種子	benih	N	N;SG
種子	bibit	種子	bibit	N	N;SG
劇作家	dramawan	劇作家	dramawan	N	N
乗り換え	mentransfer	乗り換える	mentransfer	V	V;SG;ACT
コンプレックス	komplek	コンプレックス	komplek	N	N;SG
コンプレックス	kompleks	コンプレックス	kompleks	N	N;SG
キーワード	keyword	キーワード	keyword	N	N
シンプル	simple	シンプル	simple	ADJ	ADJ
シンプル	simpel	シンプル	simpel	ADJ	ADJ;SG
シンプル	sederhana	シンプル	sederhana	ADJ	ADJ;SG
宗派	sekte	宗派	sekte	N	N
サポーター	pendukung	サポーター	pendukung	N	N;SG
サポーター	pendukung	サポーター	pendukung	N	N;SG
サポーター	supporter	サポーター	supporter	N	N
ビー	lebah	ビー	lebah	N	N;SG
サーカス	sirkus	サーカス	sirkus	N	N;SG
クマ	pikul	クマ	pikul	N	N;SG;ACT
クライマックス	klimaks	クライマックス	klimaks	N	N
書道	kaligrafi	書道	kaligrafi	N	N
準拠	mematuhi	準拠	menpatuhi	V	V;SG;ACT
巡礼	ziarah	巡礼	ziarah	N	N
セミナー	seminar	セミナー	seminar	N	N
セミナー	seminar	セミナー	seminar	N	N
最悪	terburuk	最悪	terburuk	ADJ	ADJ;RL;SG
キューブ	kubus	キューブ	kubus	N	N;SG
キューブ	kubus	キューブ	kubus	N	N;SG
エリート	elit	エリート	elit	N	N;SG
エリート	elite	エリート	elite	N	N;SG
棄権	adidaya	棄権	adidaya	N	N;SG
ストライク	mogok	ストライク	mogok	N	N;SG
ストライク	coret	ストライク	coret	N	N;SG;ACT
レポーター	wartawan	レポーター	wartawan	N	N;SG
レポーター	reporter	レポーター	reporter	N	N;SG
安価	murah	安価	murah	ADJ	ADJ;SG
バーナー	pembakar	バーナー	penbakar	N	N;SG
積分	integral	積分	integral	N	N
有罪	bersalah	有罪	bersalah	V	V;SG;ACT
初心	pemula	初心	pemula	N	N;SG
初心	pemula	初心	pemula	N	N;SG
初心	pemula	初心	pemula	N	N;SG
トリック	trik	トリック	trik	N	N;SG
トリック	tipuan	トリック	tipuan	N	N;SG
トリック	trik	トリック	trik	N	N;SG
物流	logistik	物流	logistik	N	N
アンケート	kuesioner	アンケート	kuesioner	N	N;SG
アンケート	angket	アンケート	angket	N	N;SG
アンケート	angket	アンケート	angket	N	N;SG
アンケート	survey	アンケート	survey	N	N
アンケート	survei	アンケート	survei	N	N;SG
アンケート	survei	アンケート	survei	N	N;SG
アンケート	polling	アンケート	polling	N	N;SG
アンケート	angket	アンケート	angket	N	N;SG
随筆	esai	随筆	esai	N	N;SG;ACT
随筆	esai	随筆	esai	N	N;SG;ACT
欠点	kekurangan	欠点	kekurangan	N	N;SG
調印	menandatangani	調印	mentandatangani	V	V;SG;ACT
キャンディ	permen	キャンディ	permen	N	N;SG
フライト	penerbangan	フライト	penterbangan	N	N;SG
フライト	penerbangan	フライト	penterbangan	N	N;SG
フック	kait	フック	kait	N	N;SG
フック	kail	フック	kail	N	N
フック	pengait	フック	penait	N	N;SG
フック	kait	フック	kait	N	N;SG
ノブ	kenop	ノブ	kenop	N	N;SG
置換	pengganti	置換	penganti	N	N;SG
置換	penggantian	置換	pengantian	N	N;SG
置換	pergantian	置換	pergantian	N	N;SG
置換	penggantian	置換	pengantian	N	N;SG
置換	substitusi	置換	substitusi	N	N;SG
実体	entitas	実体	entitas	N	N;SG
アーキテクチャ	arsitektur	アーキテクチャ	arsitektur	N	N;SG
アーキテクチャ	arsitektur	アーキテクチャ	arsitektur	N	N;SG
チーズ	keju	チーズ	keju	N	N;SG
チーズ	keju	チーズ	keju	N	N;SG
伴奏	iringan	伴奏	iringan	N	N;SG
リフト	angkat	リフト	angkat	N	N;SG;ACT
リフト	lift	リフト	lift	N	N
ホーン	terompet	ホーン	terompet	N	N;SG
ホーン	klakson	ホーン	klakson	N	N
ホーン	tanduk	ホーン	tanduk	N	N
プラチナ	platinum	プラチナ	platinum	N	N
邸宅	residences	邸宅	residences	N	N
メロディー	melodi	メロディー	melodi	N	N;SG
スペクトル	spektrum	スペクトル	spektrum	N	N;SG
代謝	metabolisme	代謝	metabolisme	N	N;SG
切手	stempel	切手	stempel	N	N;SG
切手	cap	切手	cap	N	N
切手	perangko	切手	perangko	N	N
切手	perangko	切手	perangko	N	N
切手	stempel	切手	stempel	N	N;SG
賃金	upah	賃金	upah	N	N;SG
賃金	pahala	賃金	pahala	N	N;SG
賃金	upah	賃金	upah	N	N;SG
大砲	meriam	大砲	meriam	N	N;SG
大砲	artileri	大砲	artileri	N	N;SG
話者	pembicara	話者	penbicara	N	N;SG
ライブラリ	pustaka	ライブラリ	pustaka	N	N
ライブラリ	perpustakaan	ライブラリ	perpustakaan	N	N;SG
ライブラリ	library	ライブラリ	library	N	N;SG
ライブラリ	pustaka	ライブラリ	pustaka	N	N
ライブラリ	perpustakaan	ライブラリ	perpustakaan	N	N;SG
スーパー	supermarket	スーパー	supermarket	N	N
スーパー	supermarket	スーパー	supermarket	N	N
弾圧	penindasan	弾圧	pentindasan	N	N;SG
転生	reinkarnasi	転生	reinkarnasi	N	N
シャイ	pemalu	シャイ	pemalu	ADJ	ADJ;SG
コメンテーター	komentator	コメンテーター	komentator	N	N;SG
円盤	cakram	円盤	cakram	N	N;SG
ウェブ	web	ウェブ	web	N	N
寸法	dimensi	寸法	dimensi	N	N;SG
寸法	dimensi	寸法	dimensi	N	N;SG
テナント	penyewa	テナント	pensewa	N	N;SG
申し出	menawarkan	申し出る	mentawarkan	V	V;SG;ACT
申し出	tawarkan	申し出る	tawarkan	V	V;SG;ACT
リットル	liter	リットル	liter	N	N;SG
リットル	liter	リットル	liter	N	N;SG
リットル	liter	リットル	liter	N	N;SG
お	uang	お	uang	N	N;SG
条項	clause	条項	clause	N	N
条項	klausul	条項	klausul	N	N;SG
条項	clause	条項	clause	N	N
条項	klausul	条項	klausul	N	N;SG
条項	rezeki	条項	rezeki	N	N;SG
条項	rezekinya	条項	rezeki	N	N;SG
食べ物	makanan	食べ物	makanan	N	N;SG
食べ物	pangan	食べ物	pangan	N	N;SG
凍結	pembekuan	凍結	penbekuan	N	N;SG
凍結	kedinginan	凍結	kedinginan	N	N;SG
習慣	kebiasaan	習慣	kebiasaan	N	N;SG
ズーム	perbesar	ズーム	perbesar	N	N;SG
ズーム	pembesaran	ズーム	penbesaran	N	N;SG
プラント	tanaman	プラント	tanaman	N	N;SG
プラント	tumbuhan	プラント	tumbuhan	N	N;SG
書物	pembukuan	書物	penbukuan	N	N;SG
書物	buku	書物	buku	N	N;SG
書物	kitab	書物	kitab	N	N;SG
書物	buku	書物	buku	N	N;SG
甘い	manis	甘い	manis	ADJ	ADJ;SG
煙突	cerobong	煙突	cerobong	N	N;SG
煙突	cerobong	煙突	cerobong	N	N;SG
サミット	ktt	サミット	ktt	N	N;SG
レシピ	resep	レシピ	resep	N	N;SG
レシピ	resep	レシピ	resep	N	N;SG
決闘	duel	決闘	duel	N	N
バグ	kutu	バグ	kutu	N	N
バグ	kutu	バグ	kutu	N	N
バグ	serangga	バグ	serangga	N	N;SG
バグ	bugs	バグ	bugs	N	N
分ける	membagi	分ける	menbagi	V	V;SG;ACT
分ける	pecah	分ける	pecah	V	V;SG;ACT
徴収	mengkoleksi	徴収	menkoleksi	V	V;SG;ACT
徴収	mengumpulkan	徴収	menkumpulkan	V	V;SG;ACT
徴収	kumpulkan	徴収	kumpulkan	V	V;SG;ACT
スケジュール	penjadwalan	スケジュール	penjadwalan	N	N;SG
スケジュール	jadwal	スケジュール	jadwal	N	N;SG
スケジュール	jadwal	スケジュール	jadwal	N	N;SG
フレーズ	frase	フレーズ	frase	N	N
フレーズ	frasa	フレーズ	frasa	N	N
フレーズ	frase	フレーズ	frase	N	N
フレーズ	terjemahan	フレーズ	terjemahan	N	N;SG
フレーズ	frasa	フレーズ	frasa	N	N
弱点	kelemahan	弱点	kelemahan	N	N;SG
メガネ	gelas	メガネ	gelas	N	N;SG
メガネ	kacamata	メガネ	kacamata	N	N
メガネ	kacamatanya	メガネ	kacamatanya	N	N
呼吸	bernafas	呼吸	bernafas	V	V;SG;ACT
呼吸	bernafas	呼吸	bernafas	V	V;SG;ACT
貸切	piagam	貸切	piagam	N	N;SG
斜面	kemiringan	斜面	kemiringan	N	N;SG
斜面	lereng	斜面	lereng	N	N;SG
慢性	kronis	慢性	kronis	N	N;SG
愛人	nyonya	愛人	nyonya	N	N
愛人	selingkuhan	愛人	selingkuhan	N	N
インパクト	dampak	インパクト	dampak	N	N;SG
インパクト	benturan	インパクト	benturan	N	N;SG
先祖	leluhur	先祖	leluhur	N	N
先祖	leluhur	先祖	leluhur	N	N
収穫	memanen	収穫	menpanen	V	V;SG;ACT
量子	kuantum	量子	kuantum	N	N;SG
ヒューマン	manusiawi	ヒューマン	manusiawi	N	N
ヒューマン	manusia	ヒューマン	manusia	N	N;SG
レスラー	pegulat	レスラー	pegulat	N	N;SG
レスラー	pegulat	レスラー	pegulat	N	N;SG
オーダー	pesanan	オーダー	pesanan	N	N;SG
オーダー	pemesanan	オーダー	penpesanan	N	N;SG
オーダー	urutan	オーダー	urutan	N	N;SG
オーダー	perintah	オーダー	perintah	N	N;SG
オーダー	pesanan	オーダー	pesanan	N	N;SG
ツリー	pohon	ツリー	pohon	N	N;SG
使徒	rasul	使徒	rasul	N	N;SG
使徒	rasul	使徒	rasul	N	N;SG
小銃	senapan	小銃	senapan	N	N;SG
小銃	senapan	小銃	senapan	N	N;SG
長老	sesepuh	長老	sesepuh	N	N
長老	ketua	長老	ketua	N	N;SG
長老	tetua	長老	tetua	N	N
長老	penatua	長老	penatua	N	N
長老	sesepuh	長老	sesepuh	N	N
長老	tetua	長老	tetua	N	N
長老	penatua	長老	penatua	N	N
貯金	tabungan	貯金	tabungan	N	N;SG
貯金	penghematan	貯金	penhematan	N	N;SG
プロトコル	protokol	プロトコル	protokol	N	N;SG
プロトコル	protokol	プロトコル	protokol	N	N;SG
家畜	peternakan	家畜	peternakan	N	N;SG
家畜	beternak	家畜	beternak	N	N
家畜	ternak	家畜	ternak	N	N;SG
応答	tanggapi	応答	tanggapi	V	V;SG;ACT
応答	menanggapi	応答	mentanggapi	V	V;SG;ACT
洗礼	baptis	洗礼	baptis	N	N
洗礼	baptisan	洗礼	baptisan	N	N
洗礼	pembaptisan	洗礼	penbaptisan	N	N
振る	berjabat	振る	berjabat	V	V;SG;ACT
振る	goyangkan	振る	goyangkan	V	V;SG;ACT
ホース	selang	ホース	selang	N	N;SG
コンサルタント	konsultan	コンサルタント	konsultan	N	N;SG
コンサルタント	konsultasi	コンサルタント	konsultasi	N	N;SG
コンサルタント	konsultansi	コンサルタント	konsultansi	N	N;SG
コンサルタント	konsultan	コンサルタント	konsultan	N	N;SG
シャッター	shutter	シャッター	shutter	N	N
暴言	mengutuk	暴言	menkutuk	V	V;SG;ACT
遊撃手	shortstop	遊撃手	shortstop	N	N
財閥	zaibatsu	財閥	zaibatsu	N	N
美容	keindahan	美容	keindahan	N	N;SG
美容	cantiknya	美容	cantik	N	N;SG
美容	kecantikan	美容	kecantikan	N	N;SG
ベーシスト	bassist	ベーシスト	bassist	N	N
補正	mengimbangi	補正	menimbangi	V	V;SG;ACT
遅い	terlambat	遅い	terlambat	ADJ	ADJ;SG
遅い	telat	遅い	telat	ADJ	ADJ;SG
遅い	lambat	遅い	lambat	ADJ	ADJ;SG
遅い	lamban	遅い	lamban	ADJ	ADJ;SG
テクニック	teknik	テクニック	teknik	N	N;SG
テクニック	teknik	テクニック	teknik	N	N;SG
続行	lanjutkan	続行	lanjutkan	V	V;SG;ACT
勝つ	menangkan	勝つ	mentangkan	V	V;SG;ACT
中毒	ketagihan	中毒	ketagihan	N	N;SG
中毒	kecanduan	中毒	kecanduan	N	N;SG
ボイラー	ketel	ボイラー	ketel	N	N
ボイラー	ketel	ボイラー	ketel	N	N
ハット	topi	ハット	topi	N	N;SG
尊重	hormati	尊重	hormati	V	V;SG;ACT
エンジニアリング	teknik	エンジニアリング	teknik	N	N;SG
エンジニアリング	rekayasa	エンジニアリング	rekayasa	N	N;SG
カメラマン	kameramen	カメラマン	kameramen	N	N;SG
カメラマン	fotografer	カメラマン	fotografer	N	N;SG
半導体	semiconductor	半導体	semiconductor	N	N
半導体	semiconductors	半導体	semiconductors	N	N
体格	fisik	体格	fisik	N	N;SG
ライス	padi	ライス	padi	N	N;SG
ライス	nasi	ライス	nasi	N	N;SG
ライス	nyampe	ライス	nyampe	N	N
ライス	beras	ライス	beras	N	N;SG
互換性	kompatibilitas	互換性	kompatibilitas	N	N;SG
互換性	kesesuaian	互換性	kesesuaian	N	N;SG
プラグ	steker	プラグ	steker	N	N
プラグ	colokan	プラグ	colokan	N	N;SG
拡散	difusi	拡散	difusi	N	N;SG
拡散	sebar	拡散	sebar	N	N;SG;ACT
拡散	penyebaran	拡散	pensebaran	N	N;SG
メモ	catatan	メモ	catatan	N	N;SG
メモ	catatan	メモ	catatan	N	N;SG
メモ	memo	メモ	memo	N	N;SG
お	notifikasi	お	notifikasi	N	N
お	pemberitahuan	お	penberitahuan	N	N;SG
お	pengingat	お	peningat	N	N;SG
お	pengumuman	お	penumuman	N	N;SG
お	notifikasi	お	notifikasi	N	N
お	pemberitahuan	お	penberitahuan	N	N;SG
木星	jupiter	木星	jupiter	N	N
椅子	kursi	椅子	kursi	N	N;SG
椅子	ketua	椅子	ketua	N	N;SG
椅子	kursi	椅子	kursi	N	N;SG
車	kondektur	車	kondektur	N	N
車	konduktor	車	konduktor	N	N;SG
リール	reel	リール	reel	N	N
リール	rel	リール	rel	N	N
宰相	kanselir	宰相	kanselir	N	N;SG
ダスト	debu	ダスト	debu	N	N;SG
スライド	slide	スライド	slide	N	N;SG
スライド	seluncuran	スライド	seluncuran	N	N;SG
スライド	slide	スライド	slide	N	N;SG
スライド	geser	スライド	geser	N	N
歌曲	lagu	歌曲	lagu	N	N;SG
摂政	kabupaten	摂政	kabupaten	N	N;SG
摂政	bupati	摂政	bupati	N	N
摂政	bupati	摂政	bupati	N	N
ストレス	stres	ストレス	stres	N	N;SG
ストレス	stres	ストレス	stres	N	N;SG
カクテル	koktail	カクテル	koktail	N	N;SG
遅延	menunda	遅延	mentunda	V	V;SG;ACT
遅延	tunda	遅延	tunda	V	V;SG;ACT
遅延	ditunda	遅延	ditunda	V	V;SG;PASS
遅延	tertunda	遅延	tertunda	V	V;SG;PASS
講堂	auditorium	講堂	auditorium	N	N
褐色	coklat	褐色	coklat	N	N;SG
モザイク	mosaik	モザイク	mosaik	N	N;SG
非	informal	非	informal	N	N
店長	manajer	店長	manajer	N	N;SG
店長	pengelola	店長	penkelola	N	N;SG
スープ	sup	スープ	sup	N	N;SG
スープ	sup	スープ	sup	N	N;SG
便利	nyaman	便利	nyaman	ADJ	ADJ;SG
創始	pendiri	創始	pendiri	N	N;SG
ティッシュ	jaringan	ティッシュ	jaringan	N	N;SG
泥棒	pencuri	泥棒	pencuri	N	N;SG
カセット	kaset	カセット	kaset	N	N
