kategória	kategorie	kategória	kategorie	N;NOM;FEM;SG	N;NOM;FEM;SG
klasický	klassisch	klasický	klassisch	ADJ;ANIM;NOM;MASC;SG	ADJ
klasický	klassiker	klasický	klassik	ADJ;ANIM;NOM;MASC;SG	ADJ
vytváranie	schaffung	vytváranie	schaffung	N;NOM;NEUT;SG	N
hádzanárske	handball	hádzanársky	handball	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ
rovnica	gleichung	rovnica	gleichung	N;NOM;FEM;SG	N;SG
potrebný	notwendig	potrebný	notwendig	ADJ;INAN;NOM;MASC;SG	ADJ
potrebný	erforderlich	potrebný	erforderlich	ADJ;INAN;NOM;MASC;SG	ADJ
spotreba	konsum	spotreb	konsum	N;NOM;FEM;SG	N;SG
spotreba	verzehr	spotreb	verzehr	N;NOM;FEM;SG	N;SG
vystúpenie	leistung	vystúpenie	leistung	N;NOM;NEUT;SG	N;NOM;FEM;SG
vystúpenie	vortrag	vystúpenie	vortragen	N;NOM;NEUT;SG	N;SG
vystúpenie	ansprache	vystúpenie	ansprechen	N;NOM;NEUT;SG	N;NOM;FEM;SG
vystúpenie	sprache	vystúpenie	sprechen	N;NOM;NEUT;SG	N;NOM;FEM;SG
vládne	regierungen	vládnuť	regierung	V;IPFV;IND;SG;3;POS;PRS;FIN	V;NFIN
vládne	regierungsbehörden	vládnuť	regierungsbehörden	V;IPFV;IND;SG;3;POS;PRS;FIN	V;NFIN
vládne	regiert	vládnuť	regieren	V;IPFV;IND;SG;3;POS;PRS;FIN	V;V.PTCP
vládne	herrscht	vládnuť	herrschen	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
vládne	herrschen	vládnuť	herrschen	V;IPFV;IND;SG;3;POS;PRS;FIN	V;NFIN
vládne	regierungen	vládnuť	regierung	V;IPFV;IND;SG;3;POS;PRS;FIN	V;NFIN
výnimočne	ausnahmsweise	výnimočne	ausnahmsweise	ADV	ADV
všade	überall	všade	überall	ADV	ADV
zimný	wintersaison	zimný	wintersaison	ADJ;INAN;NOM;MASC;SG	ADJ
nasledovalo	gefolgt	nasledovať	folgen	V;IPFV;NEUT;SG;POS;PST;V.PTCP	V;V.PTCP
nasledovalo	abonniert	nasledovať	abonnieren	V;IPFV;NEUT;SG;POS;PST;V.PTCP	V;V.PTCP
nasledovalo	folgte	nasledovať	folgen	V;IPFV;NEUT;SG;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
menovanie	termin	menovanie	termin	N;NOM;NEUT;SG	N;SG
menovanie	berufung	menovanie	berufung	N;NOM;NEUT;SG	N
menovanie	bestellung	menovanie	bestellung	N;NOM;NEUT;SG	N;NOM;FEM;SG
neznámy	unbekanntes	neznámy	unbekannt	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;NEUT;SG
neznámy	unbekannter	neznámy	unbekannt	ADJ;ANIM;NOM;MASC;SG	ADJ
neznámy	unbekannt	neznámy	unbekannt	ADJ;ANIM;NOM;MASC;SG	ADJ
študovala	untersucht	študovať	untersuchen	V;IPFV;FEM;SG;POS;PST;V.PTCP	V;V.PTCP
študovala	studierte	študovať	studieren	V;IPFV;FEM;SG;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
študovala	studiert	študovať	studieren	V;IPFV;FEM;SG;POS;PST;V.PTCP	V;V.PTCP
spôsobiť	verursachen	spôsobiť	verursachen	V;PFV;POS;NFIN	V;NFIN
spôsobiť	zufügen	spôsobiť	zufügen	V;PFV;POS;NFIN	V;NFIN
grant	zuschuss	grant	zuschessen	N;ANIM;NOM;MASC;SG	N
výmena	umtausch	výmena	umtausch	N;NOM;FEM;SG	N
výmena	ersetzung	výmena	Ersetzung	N;NOM;FEM;SG	N;NOM;FEM;SG
zachovanie	erhaltung	zachovanie	erhaltung	N;NOM;NEUT;SG	N;SG
zachovanie	konservierung	zachovanie	konservierung	N;NOM;NEUT;SG	N;NOM;FEM;SG
zachovanie	erhaltung	zachovanie	erhaltung	N;NOM;NEUT;SG	N;SG
zachovanie	konservierung	zachovanie	konservierung	N;NOM;NEUT;SG	N;NOM;FEM;SG
zachovanie	erhaltung	zachovanie	erhaltung	N;NOM;NEUT;SG	N;SG
zachovanie	konservierung	zachovanie	konservierung	N;NOM;NEUT;SG	N;NOM;FEM;SG
zachovanie	wartung	zachovanie	wartung	N;NOM;NEUT;SG	N;NOM;SG
domáca	haushälterin	domáci	haushälterin	ADJ;NOM;FEM;SG	ADJ;NOM
domáca	innenraum	domáci	innenraum	ADJ;NOM;FEM;SG	ADJ
domáca	inländischen	domáci	inländisch	ADJ;NOM;FEM;SG	ADJ
domáca	startseite	domáci	startseite	ADJ;NOM;FEM;SG	ADJ
domáca	vermieterin	domáci	vermieterin	ADJ;NOM;FEM;SG	ADJ
zrušený	aufgehoben	zrušený	aufheben	ADJ;INAN;NOM;MASC;SG	ADJ;V.PTCP
zrušený	aufgehobenen	zrušený	aufgehoben	ADJ;INAN;NOM;MASC;SG	ADJ
duch	geistes	duch	geist	N;ANIM;NOM;MASC;SG	N;NOM;NEUT;SG
čestný	ehrenhaft	čestný	ehrenhaft	ADJ;ANIM;NOM;MASC;SG	ADJ
čestný	ehrenwerte	čestný	ehrenwert	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;SG
čestný	ehrenmitglied	čestný	ehrenmitglied	ADJ;ANIM;NOM;MASC;SG	ADJ
čestný	ehrenamtlich	čestný	ehrenamtlich	ADJ;ANIM;NOM;MASC;SG	ADJ
stupne	abschlüsse	stupeň	abschlüß	N;INAN;NOM;MASC;PL	N;NOM;PL
lokálne	lokal	lokálny	lokal	ADJ;NOM;NEUT;SG	ADJ
lokálne	örtlich	lokálny	örtlich	ADJ;NOM;NEUT;SG	ADJ
lokálne	lokal	lokálny	lokal	ADJ;NOM;NEUT;SG	ADJ
lokálne	lokales	lokálny	lokal	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
zobraziť	anzeigen	zobraziť	anzeigen	V;PFV;POS;NFIN	V;NFIN
zobraziť	anzeigen	zobraziť	anzeigen	V;PFV;POS;NFIN	V;NFIN
zobraziť	zeigen	zobraziť	zeigen	V;PFV;POS;NFIN	V;NFIN
zobraziť	zeigt	zobraziť	zeigen	V;PFV;POS;NFIN	V;IND;SG;3;PRS;FIN
zobraziť	zeige	zobraziť	zeigen	V;PFV;POS;NFIN	V;IND;SG;3;PRS;FIN
zobraziť	anzeigen	zobraziť	anzeigen	V;PFV;POS;NFIN	V;NFIN
zadná	rückseite	zadný	rückseite	ADJ;NOM;FEM;SG	ADJ
belgický	belgisches	belgický	belgisch	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;NEUT;SG
belgický	belgischen	belgický	belgisch	ADJ;ANIM;NOM;MASC;SG	ADJ
moderná	modernen	moderný	modern	ADJ;NOM;FEM;SG	ADJ
moderná	modern	moderný	modern	ADJ;NOM;FEM;SG	ADJ
moderná	moderner	moderný	modern	ADJ;NOM;FEM;SG	ADJ
moderná	moderne	moderný	modern	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
moderná	modernes	moderný	modern	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
obyčajná	gewöhnlichen	obyčajný	gewöhnlich	ADJ;NOM;FEM;SG	ADJ
obyčajná	normalen	obyčajný	normal	ADJ;NOM;FEM;SG	ADJ
dosiahlo	erzielt	dosiahnuť	erzielen	V;PFV;NEUT;SG;POS;PST;V.PTCP	V;V.PTCP
dosiahlo	erreicht	dosiahnuť	erreichen	V;PFV;NEUT;SG;POS;PST;V.PTCP	V;V.PTCP
dosiahlo	erreichte	dosiahnuť	erreichen	V;PFV;NEUT;SG;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
ekonomický	wirtschaftlich	ekonomický	wirtschaftlich	ADJ;ANIM;NOM;MASC;SG	ADJ
zlom	bruch	zlom	bruch	N;INS;NEUT;SG	N;SG
ukázali	zeigten	ukázať	zeigen	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;IND;PL;3;PST;FIN
odstránenie	umzug	odstránenie	umzugen	N;NOM;NEUT;SG	N;SG
odstránenie	beseitigung	odstránenie	Beseitigung	N;NOM;NEUT;SG	N;NOM;FEM;SG
odstránenie	löschung	odstránenie	löschung	N;NOM;NEUT;SG	N;NOM;FEM;SG
odstránenie	ausscheidung	odstránenie	ausscheidung	N;NOM;NEUT;SG	N;NOM;FEM;SG
odstránenie	eliminierung	odstránenie	eliminierung	N;NOM;NEUT;SG	N;NOM;FEM;SG
odstránenie	ausschaltung	odstránenie	ausschaltung	N;NOM;NEUT;SG	N;FEM;SG
odstránenie	beseitigung	odstránenie	Beseitigung	N;NOM;NEUT;SG	N;NOM;FEM;SG
spôsobila	verursachte	spôsobiť	verursachen	V;PFV;FEM;SG;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
spôsobila	hervorgerufen	spôsobiť	hervorrufen	V;PFV;FEM;SG;POS;PST;V.PTCP	V;V.PTCP
spôsobila	verursacht	spôsobiť	verursachen	V;PFV;FEM;SG;POS;PST;V.PTCP	V;V.PTCP
nórsky	norwegisch	nórsk	norwegisch	ADJ;ANIM;NOM;MASC;SG	ADJ
nórsky	norwegischer	nórsk	norwegisch	ADJ;ANIM;NOM;MASC;SG	ADJ
nórsky	norwegischen	nórsk	norwegisch	ADJ;ANIM;NOM;MASC;SG	ADJ
relácie	tagungen	relácia	tagung	N;NOM;FEM;PL	N;NOM;FEM;PL
vzal	nahm	vziať	nehmen	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
vysiela	sendungen	vysieť	sendungen	V;IPFV;IND;SG;3;POS;PRS;FIN	V;NFIN
vysiela	übertragungen	vysieť	übertragungen	V;IPFV;IND;SG;3;POS;PRS;FIN	V;NFIN
vysiela	abgibt	vysieť	abgeben	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
vysiela	emittiert	vysieť	emittieren	V;IPFV;IND;SG;3;POS;PRS;FIN	V;V.PTCP
duchovný	geistlichen	duchovný	geistlich	ADJ;ANIM;NOM;MASC;SG	ADJ
výhra	sieg	výhra	seigen	N;NOM;FEM;SG	N;NOM;SG
výhra	gewinn	výhra	gewinn	N;NOM;FEM;SG	N
odchádza	blättern	odchádzať	blättern	V;IPFV;IND;SG;3;POS;PRS;FIN	V;NFIN
odchádza	verlässt	odchádzať	verlassen	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
odchádza	verlassen	odchádzať	verlassen	V;IPFV;IND;SG;3;POS;PRS;FIN	V;NFIN
odchádza	weggehen	odchádzať	weggehen	V;IPFV;IND;SG;3;POS;PRS;FIN	V;NFIN
skutočný	tatsächlich	skutočný	tatsächlich	ADJ;ANIM;NOM;MASC;SG	ADJ
skutočný	tatsächlicher	skutočný	tatsächlich	ADJ;ANIM;NOM;MASC;SG	ADJ
skutočný	tatsächlichen	skutočný	tatsächlich	ADJ;ANIM;NOM;MASC;SG	ADJ
koncepcia	konzeption	koncepcia	konzeption	N;NOM;FEM;SG	N;SG
koncepcia	konzept	koncepcia	konzept	N;NOM;FEM;SG	N;NOM;NEUT;SG
koncepcia	begriff	koncepcia	begreifen	N;NOM;FEM;SG	N;MASC;SG
koncepcia	konzeption	koncepcia	konzeption	N;NOM;FEM;SG	N;SG
koncepcia	konzept	koncepcia	konzept	N;NOM;FEM;SG	N;NOM;NEUT;SG
nasledovala	gefolgt	nasledovať	folgen	V;IPFV;FEM;SG;POS;PST;V.PTCP	V;V.PTCP
nasledovala	abonniert	nasledovať	abonnieren	V;IPFV;FEM;SG;POS;PST;V.PTCP	V;V.PTCP
nasledovala	folgte	nasledovať	folgen	V;IPFV;FEM;SG;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
myslí	meint	myslieť	meinen	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
myslí	glaubt	myslieť	glauben	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
myslí	denkt	myslieť	denken	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
značné	beträchtlich	značný	beträchtlich	ADJ;NOM;NEUT;SG	ADJ
kapitoly	kapitel	kapitola	kapitel	N;NOM;FEM;PL	N
konečná	endgültig	konečný	endgültig	ADJ;NOM;FEM;SG	ADJ
konečná	endgültigen	konečný	endgültig	ADJ;NOM;FEM;SG	ADJ
konečná	letzte	konečný	letzt	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
pripojené	angeschlossen	pripojený	anschließen	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;V.PTCP
pripojené	verbunden	pripojený	verbinden	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;V.PTCP
pripojené	verbunden	pripojený	verbinden	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;V.PTCP
pripojené	angeschlossen	pripojený	anschließen	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;V.PTCP
pripojené	verbundene	pripojený	verbunden	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;SG
funkčné	funktional	funkčný	funktional	ADJ;NOM;NEUT;SG	ADJ
funkčné	funktionsfähig	funkčný	funktionsfähig	ADJ;NOM;NEUT;SG	ADJ
funkčné	funktionell	funkčný	funktionell	ADJ;NOM;NEUT;SG	ADJ
funkčné	funktionalen	funkčný	funktional	ADJ;NOM;NEUT;SG	ADJ
funkčné	funktionstüchtig	funkčný	funktionstüchtig	ADJ;NOM;NEUT;SG	ADJ
získa	erwirbt	získa	erwerben	V;PFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
prijať	empfangen	prijať	empfangen	V;PFV;POS;NFIN	V;V.PTCP
prijať	erhält	prijať	erhalten	V;PFV;POS;NFIN	V;IND;SG;3;PRS;FIN
prijať	adoptieren	prijať	adoptieren	V;PFV;POS;NFIN	V;NFIN
prijať	annehmen	prijať	annehmen	V;PFV;POS;NFIN	V;NFIN
prijať	akzeptiere	prijať	akzeptieren	V;PFV;POS;NFIN	V;IND;SG;3;FIN
prijať	akzeptiert	prijať	akzeptieren	V;PFV;POS;NFIN	V;V.PTCP
prijať	akzeptieren	prijať	akzeptieren	V;PFV;POS;NFIN	V;NFIN
právomoci	kräfte	právomoc	krafen	N;NOM;FEM;PL	N
zrušenie	aufhebung	zrušenie	aufhebung	N;NOM;NEUT;SG	N;NOM;FEM;SG
zrušenie	abschaffung	zrušenie	abschaffung	N;NOM;NEUT;SG	N;NOM;FEM;SG
zrušenie	löschung	zrušenie	löschung	N;NOM;NEUT;SG	N;NOM;FEM;SG
zrušenie	annullierung	zrušenie	annullierung	N;NOM;NEUT;SG	N;NOM;FEM;SG
zrušenie	widerruf	zrušenie	widerrufen	N;NOM;NEUT;SG	N
zrušenie	widerruf	zrušenie	widerrufen	N;NOM;NEUT;SG	N
zrušenie	entzug	zrušenie	entzagen	N;NOM;NEUT;SG	N
zrušenie	rücknahme	zrušenie	rücknahm	N;NOM;NEUT;SG	N;SG
kamene	steine	kameň	stein	N;INAN;NOM;MASC;PL	N
kamene	steine	kameň	stein	N;INAN;NOM;MASC;PL	N
kontrola	inspektion	kontrola	inspektion	N;NOM;FEM;SG	N;NOM;SG
testy	tests	test	tests	N;INAN;NOM;MASC;PL	N
materská	mutterschaft	materský	mutterschaft	ADJ;NOM;FEM;SG	ADJ
materská	muttergesellschaft	materský	muttergesellschaft	ADJ;NOM;FEM;SG	ADJ
šťastie	glück	šťastie	glück	N;NOM;NEUT;SG	N;NOM;SG
šťastie	glück	šťastie	glück	N;NOM;NEUT;SG	N;NOM;SG
šťastie	glück	šťastie	glück	N;NOM;NEUT;SG	N;NOM;SG
továreň	werk	továreň	werk	N;NOM;FEM;SG	N;NOM;NEUT;SG
oznámila	kündigte	oznámiť	kündigen	V;PFV;FEM;SG;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
oznámila	verkündet	oznámiť	verkünden	V;PFV;FEM;SG;POS;PST;V.PTCP	V;V.PTCP
oznámila	bekanntgegeben	oznámiť	bekanntgeben	V;PFV;FEM;SG;POS;PST;V.PTCP	V;V.PTCP
oznámila	angekündigt	oznámiť	ankündigen	V;PFV;FEM;SG;POS;PST;V.PTCP	V;V.PTCP
vyrábajú	produzieren	vyrábať	produzieren	V;IPFV;IND;PL;3;POS;PRS;FIN	V;NFIN
podstatné	erheblich	podstatný	erheblich	ADJ;NOM;NEUT;SG	ADJ
oddelení	abteilungen	oddelenie	abteilingen	N;NOM;NEUT;PL	N;NOM;FEM;PL
predchádzajúce	früheren	predchádzajúci	früh	ADJ;NOM;NEUT;SG;POS;V.PTCP;ACT	ADJ
predchádzajúce	vorheriger	predchádzajúci	vorherig	ADJ;NOM;NEUT;SG;POS;V.PTCP;ACT	ADJ
umožnilo	ermöglicht	umožniť	ermöglichen	V;PFV;NEUT;SG;POS;PST;V.PTCP	V;V.PTCP
existovať	existieren	existovať	existieren	V;IPFV;POS;NFIN	V;NFIN
existovať	existiert	existovať	existieren	V;IPFV;POS;NFIN	V;IND;SG;3;PRS;FIN
vysvetliť	erkläre	vysvetliť	erklären	V;PFV;POS;NFIN	V;IND;SG;3;PRS;FIN
vysvetliť	erklären	vysvetliť	erklären	V;PFV;POS;NFIN	V;NFIN
vysvetliť	erläutern	vysvetliť	erläutern	V;PFV;POS;NFIN	V;NFIN
vysvetliť	erläuterte	vysvetliť	erläutern	V;PFV;POS;NFIN	V;IND;SG;3;PST;FIN
vysvetliť	erklärt	vysvetliť	erklären	V;PFV;POS;NFIN	V;V.PTCP
vysvetliť	erklärten	vysvetliť	erklärt	V;PFV;POS;NFIN	V;IND;PL;3;PST;FIN
vysvetliť	erläutert	vysvetliť	erläutern	V;PFV;POS;NFIN	V;V.PTCP
vysvetliť	erklärte	vysvetliť	erklären	V;PFV;POS;NFIN	V;IND;SG;3;PST;FIN
plánované	planmäßig	plánovaný	planmäßig	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ
plánované	geplanten	plánovaný	geplant	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ
plánované	geplanten	plánovaný	geplant	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ
židovské	jüdischen	židovský	jüdisch	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
židovské	jüdisch	židovský	jüdisch	ADJ;NOM;NEUT;SG	ADJ
židovské	jüdischer	židovský	jüdisch	ADJ;NOM;NEUT;SG	ADJ
ukončené	fertig	ukončený	fertig	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ
prešlo	weitergegeben	prejsť	weitergeben	V;PFV;NEUT;SG;POS;PST;V.PTCP	V;V.PTCP
prešlo	bestanden	prejsť	bestehen	V;PFV;NEUT;SG;POS;PST;V.PTCP	V;V.PTCP
prešlo	vergangen	prejsť	vergehen	V;PFV;NEUT;SG;POS;PST;V.PTCP	V;V.PTCP
prešlo	übergeben	prejsť	übergeben	V;PFV;NEUT;SG;POS;PST;V.PTCP	V;V.PTCP
označený	markiert	označený	markieren	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;V.PTCP
označený	markierte	označený	markiert	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;SG
arabských	arabisch	arabský	arabisch	ADJ;GEN;MASC;PL	ADJ
úsilie	aufwand	úsilie	aufwinden	N;NOM;NEUT;SG	N
demokracie	demokratien	demokracia	demokratien	N;NOM;FEM;PL	N;NOM;PL
označená	markiert	označený	markieren	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;V.PTCP
označená	markierte	označený	markiert	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;NOM;SG
označená	markiert	označený	markieren	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;V.PTCP
označená	gekennzeichnet	označený	kennzeichnen	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;V.PTCP
označená	markierte	označený	markiert	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;NOM;SG
nariadil	befohlen	nariadiť	befohlen	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;V.PTCP
nariadil	bestellte	nariadiť	bestellen	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
nariadil	bestellt	nariadiť	bestellen	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;V.PTCP
veriacich	gläubig	veriaci	gläubig	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;ACT	ADJ
veriacich	gläubigen	veriaci	gläubig	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;ACT	ADJ
spolupracuje	zusammenarbeiten	spolupracovať	zusammenarbeiten	V;IPFV;IND;SG;3;POS;PRS;FIN	V;NFIN
spolupracuje	mitarbeiten	spolupracovať	mitarbeiten	V;IPFV;IND;SG;3;POS;PRS;FIN	V;NFIN
spolupracuje	kooperieren	spolupracovať	kooperieren	V;IPFV;IND;SG;3;POS;PRS;FIN	V;NFIN
spolupracuje	kooperiert	spolupracovať	kooperieren	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
spolupracuje	zusammenarbeiten	spolupracovať	zusammenarbeiten	V;IPFV;IND;SG;3;POS;PRS;FIN	V;NFIN
spolupracuje	mitarbeiten	spolupracovať	mitarbeiten	V;IPFV;IND;SG;3;POS;PRS;FIN	V;NFIN
spolupracuje	kooperieren	spolupracovať	kooperieren	V;IPFV;IND;SG;3;POS;PRS;FIN	V;NFIN
zvýšiť	vergrößern	zvýšiť	vergrößern	V;PFV;POS;NFIN	V;NFIN
zvýšiť	erhöhen	zvýšiť	erhöhen	V;PFV;POS;NFIN	V;NFIN
zvýšiť	anheben	zvýšiť	anheben	V;PFV;POS;NFIN	V;NFIN
zvýšiť	erhöhen	zvýšiť	erhöhen	V;PFV;POS;NFIN	V;NFIN
autobusy	buslinien	autobus	buslinien	N;INAN;NOM;MASC;PL	N;PL
účet	konto	účet	konto	N;INAN;NOM;MASC;SG	N;NOM;SG
účet	account	účet	account	N;INAN;NOM;MASC;SG	N;SG
pripravuje	bereitet	pripravovať	bereiten	V;IPFV;IND;SG;3;POS;PRS;FIN	V;V.PTCP
maľba	lackierung	maľba	lackierung	N;NOM;FEM;SG	N;NOM;FEM;SG
doplniť	ergänzen	doplniť	ergänzen	V;PFV;POS;NFIN	V;NFIN
doplniť	auffüllen	doplniť	auffüllen	V;PFV;POS;NFIN	V;NFIN
doplniť	ergänzen	doplniť	ergänzen	V;PFV;POS;NFIN	V;NFIN
doplniť	auffüllen	doplniť	auffüllen	V;PFV;POS;NFIN	V;NFIN
spôsobil	verursachte	spôsobiť	verursachen	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
spôsobil	hervorgerufen	spôsobiť	hervorrufen	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;V.PTCP
spôsobil	verursacht	spôsobiť	verursachen	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;V.PTCP
upraviť	editieren	upraviť	editieren	V;PFV;POS;NFIN	V;NFIN
upraviť	bearbeiten	upraviť	bearbeiten	V;PFV;POS;NFIN	V;NFIN
upraviť	anpassen	upraviť	anpassen	V;PFV;POS;NFIN	V;NFIN
upraviť	ändern	upraviť	ändern	V;PFV;POS;NFIN	V;NFIN
upraviť	abändern	upraviť	abändern	V;PFV;POS;NFIN	V;NFIN
upraviť	verändern	upraviť	verändern	V;PFV;POS;NFIN	V;NFIN
upraviť	modifizieren	upraviť	modifizieren	V;PFV;POS;NFIN	V;NFIN
časové	zeitlichen	časový	zeitlich	ADJ;NOM;NEUT;SG	ADJ
časové	zeitlicher	časový	zeitlich	ADJ;NOM;NEUT;SG	ADJ
podarí	gelingt	podariť	gelingen	V;PFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
rozličné	verschieden	rozličný	verschieden	ADJ;NOM;NEUT;SG	ADJ
rozličné	verschiedenes	rozličný	verschieden	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
rozličné	sonstiges	rozličný	sonstig	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
rozličné	verschiedenes	rozličný	verschieden	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
mail	mail	maiť	mail	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
ťahu	schub	ťaha	schaben	N;INAN;GEN;MASC;SG	N
osobná	persönliches	osobný	persönlich	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
osobná	persönlicher	osobný	persönlich	ADJ;NOM;FEM;SG	ADJ
osobná	persönlich	osobný	persönlich	ADJ;NOM;FEM;SG	ADJ
osobná	personenverkehr	osobný	personenverkehr	ADJ;NOM;FEM;SG	ADJ
čin	gesetz	čin	gesetz	N;INAN;NOM;MASC;SG	N;NOM;NEUT;SG
právny	rechtlichen	právny	rechtlich	ADJ;INAN;NOM;MASC;SG	ADJ
právny	rechtliches	právny	rechtlich	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;NEUT;SG
právny	rechtsgrundlage	právny	rechtsgrundlage	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;FEM;SG
voľba	auswahl	voľba	auswahl	N;NOM;FEM;SG	N;NOM;SG
nedávno	kürzlich	nedávno	kürzlich	ADV	ADV
nedávno	neulich	nedávno	neulich	ADV	ADV
prijatie	quittung	prijatie	quittangen	N;NOM;NEUT;SG	N;SG
prijatie	zulassung	prijatie	zulassung	N;NOM;NEUT;SG	N
prijatie	abnahme	prijatie	abnehmen	N;NOM;NEUT;SG	N;SG
prijatie	verabschiedung	prijatie	verabschiedung	N;NOM;NEUT;SG	N;SG
novinári	journalisten	novinár	journalist	N;ANIM;NOM;MASC;PL	N
položka	rubrik	položka	rubrik	N;NOM;FEM;SG	N;SG
zničený	zerstörte	zničený	zerstört	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;SG
kontexte	zusammenhang	kontext	zusammenhang	N;INAN;NOM;MASC;SG	N
vedená	geführte	vedený	geführt	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;SG
podnet	ansporn	podnet	ansporn	N;INAN;NOM;MASC;SG	N
alternatívny	alternativen	alternatívny	alternativ	ADJ;INAN;NOM;MASC;SG	ADJ
alternatívny	alternativer	alternatívny	alternativ	ADJ;INAN;NOM;MASC;SG	ADJ
alternatívny	alternativ	alternatívny	alternativ	ADJ;INAN;NOM;MASC;SG	ADJ
alternatívny	stellvertreter	alternatívny	stellvertreter	ADJ;INAN;NOM;MASC;SG	ADJ
alternatívny	abwechselnd	alternatívny	abwechselnd	ADJ;INAN;NOM;MASC;SG	ADJ
bane	minen	baňa	mine	N;NOM;FEM;PL	N;NOM;PL
centier	zentren	centrum	zentren	N;GEN;NEUT;PL	N
centier	zentren	centrum	zentren	N;GEN;NEUT;PL	N
páry	paaren	pára	paaren	N;INAN;NOM;MASC;PL	N;NOM;PL
páry	paaren	pára	paaren	N;INAN;NOM;MASC;PL	N;NOM;PL
vplyvy	einflüsse	vplyv	einfluß	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
vplyvy	einfluß	vplyv	einfluß	N;INAN;NOM;MASC;PL	N
vplyvy	effekte	vplyv	effekt	N;INAN;NOM;MASC;PL	N;NOM;PL
vplyvy	effekt	vplyv	effekt	N;INAN;NOM;MASC;PL	N
