bija	είχε	būt	έχω	V;FH;IND;3;POS;PST;FIN;ACT	V;IPFV;IND;SG;3;PST;FIN;ACT
atrasta	βρήκε	atrast	βρίσκω	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
atrasta	βρέθηκε	atrast	βρίσκω	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
priekšmeti	αντικείμενα	priekšmets	αντικείμενο	N;NOM;MASC;PL	N;NOM;NEUT;PL
priekšmeti	υπήκοοι	priekšmets	υπήκοοι	N;NOM;MASC;PL	N;NOM;MASC;PL
priekšmeti	θεματα	priekšmets	θέμα	N;NOM;MASC;PL	N;NOM;NEUT;PL
priekšmeti	αντικείμενα	priekšmets	αντικείμενο	N;NOM;MASC;PL	N;NOM;NEUT;PL
individuālā	ατομική	individuāls	ατομικός	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
individuālā	ατομικό	individuāls	ατομικός	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
notikums	αγώνισμα	notikums	αγώνισμα	N;NOM;MASC;SG	N;NOM;NEUT;SG
notikums	γεγονός	notikums	γεγονός	N;NOM;MASC;SG	N;NOM;NEUT;SG
notikums	συμβάν	notikums	συμβάν	N;NOM;MASC;SG	N;NOM;NEUT;SG
ietekmēt	επηρεάσει	ietekmēt	επηρεάζω	V;POS;NFIN	V;PFV;IND;SG;3;FIN;ACT
ietekmēt	επηρεάζουν	ietekmēt	επηρεάζω	V;POS;NFIN	V;IPFV;IND;PL;3;PRS;FIN;ACT
izsaka	εκφράζει	izsacīt	εκφράζω	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
radīta	δημιουργήθηκε	radīt	δημιουργώ	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
radīta	δημιούργησε	radīt	δημιουργώ	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
seja	πρόσωπο	seja	πρόσωπο	N;NOM;FEM;SG	N;NOM;NEUT;SG
seja	προσωπο	seja	προσωπο	N;NOM;FEM;SG	N;NOM;NEUT;SG
kazas	κατσίκες	kaza	κατσίκη	N;NOM;FEM;PL	N;NOM;FEM;PL
ceremonijas	τελετές	ceremonija	τελετής	N;NOM;FEM;PL	N;NOM;FEM;PL
turpinot	συνεχίζονται	turpināt	συνεχίζω	V;V.CVB	V;IPFV;IND;PL;3;PRS;FIN;PASS
turpinot	συνεχίζεται	turpināt	συνεχίζω	V;V.CVB	V;IPFV;IND;SG;3;PRS;FIN;PASS
piemērota	ενδεδειγμένη	piemērot	ενδείκνυμαι	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
deklarāciju	διακήρυξη	deklarācija	διακήρυξη	N;ACC;FEM;SG	N;ACC;FEM;SG
deklarāciju	δήλωση	deklarācija	δήλωση	N;ACC;FEM;SG	N;ACC;FEM;SG
autonomais	αυτόνομη	autonoms	αυτόνομος	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
autonomais	αυτόνομο	autonoms	αυτόνομος	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
aplis	κύκλος	aplis	κύκλος	N;NOM;MASC;SG	N;NOM;MASC;SG
komēta	κομήτης	komēts	κόμητος	N;NOM;FEM;SG	N;NOM;MASC;SG
komēta	κομήτη	komēts	κόμητος	N;NOM;FEM;SG	N;NOM;MASC;SG
kristāli	κρυστάλλους	kristāli	κρύσταλλος	N;NOM;MASC;PL	N;NOM;MASC;PL
kristāli	κρύσταλλοι	kristāli	κρύσταλλος	N;NOM;MASC;PL	N;NOM;MASC;PL
bākas	φάροι	bākties	φάρος	N;NOM;FEM;PL	N;NOM;MASC;PL
ģeogrāfija	γεωγραφία	ģeogrāfija	γεωγραφία	N;NOM;FEM;SG	N;NOM;FEM;SG
starpība	διαφορά	starpība	διαφορά	N;NOM;FEM;SG	N;NOM;FEM;SG
starpība	διαφορα	starpība	διαφορά	N;NOM;FEM;SG	N;NOM;FEM;SG
starpība	περιθώριο	starpība	περιθώριο	N;NOM;FEM;SG	N;NOM;NEUT;SG
šķiedras	ίνες	šķiedra	ίνος	N;NOM;FEM;PL	N;NOM;FEM;PL
šķiedras	ίνες	šķiedra	ίνος	N;NOM;FEM;PL	N;NOM;FEM;PL
šķiedras	ίνες	šķiedra	ίνος	N;NOM;FEM;PL	N;NOM;FEM;PL
kolekcijas	συλλογές	kolekcija	συλλογή	N;NOM;FEM;PL	N;NOM;FEM;PL
senāts	γερουσία	senāts	γερουσία	N;NOM;MASC;SG	N;NOM;FEM;SG
nācijas	έθνη	nācija	έθνος	N;NOM;FEM;PL	N;NOM;NEUT;PL
lappuses	σελίδες	lappuse	σελίδα	N;NOM;FEM;PL	N;NOM;FEM;PL
apvienošanās	συγχώνευση	apvienošanās	συγχώνευση	N;NOM;FEM;SG	N;NOM;FEM;SG
sekot	ακολούθησε	sekot	ακολουθώ	V;POS;NFIN	V;PFV;IND;SG;3;PST;FIN;ACT
sekot	ακολουθήστε	sekot	ακολουθώ	V;POS;NFIN	V;PFV;IND;PL;2;FIN;PASS
sekot	ακολουθείστε	sekot	ακολουθώ	V;POS;NFIN	V;IPFV;IND;PL;2;FIN;ACT
kāpas	αμμόλοφους	kāpa	αμμόλοφος	N;NOM;FEM;PL	N;NOM;MASC;PL
dizains	σχέδιο	dizains	σχέδιο	N;NOM;MASC;SG	N;NOM;NEUT;SG
dizains	σχεδιασμός	dizains	σχεδιασμός	N;NOM;MASC;SG	N;NOM;MASC;SG
wta	wta	wta	wta	N	N
teātri	θέατρα	teātris	θέατρο	N;NOM;MASC;PL	N;NOM;NEUT;PL
ūdeņi	ύδατα	ūdens	ύδωρ	N;NOM;MASC;PL	N;NOM;NEUT;PL
ūdeņi	νερά	ūdens	νερό	N;NOM;MASC;PL	N;NOM;NEUT;PL
statuja	άγαλμα	statujs	άγαλμα	N;NOM;FEM;SG	N;NOM;NEUT;SG
dalīta	κοινοποίησε	dalīt	κοινοποιώ	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
dalīta	κοινοποιήθηκε	dalīt	κοινοποιώ	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
sudrabs	ασήμι	sudrabs	ασήμι	N;NOM;MASC;SG	N;NOM;NEUT;SG
uzmanība	προσοχή	uzmanība	προσοχή	N;NOM;FEM;SG	N;NOM;FEM;SG
palmu	παλάμη	palma	παλάμα	N;NOM;MASC;SG	N;NOM;FEM;SG
iesaukts	κατατάχθηκε	iesaukt	κατατάσσω	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
zems	χαμηλό	zems	χαμηλός	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
zems	χαμηλή	zems	χαμηλός	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
zems	χαμηλός	zems	χαμηλός	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
mala	άκρη	mala	άκρη	N;NOM;FEM;SG	N;NOM;FEM;SG
žurkas	ποντίκια	žurka	ποντίκι	N;NOM;FEM;PL	N;NOM;NEUT;PL
spārna	πτέρυγα	spārns	πτέρυγα	N;NOM;MASC;SG	N;NOM;FEM;SG
spārna	φτερό	spārns	φτερός	N;NOM;MASC;SG	N;NOM;NEUT;SG
uzvarētāja	νικήτρια	uzvarētājs	νικήτριος	N;NOM;MASC;SG	N;NOM;FEM;SG
uzvarētāja	νικητής	uzvarētājs	νικητής	N;NOM;MASC;SG	N;NOM;MASC;SG
dvēseles	ψυχές	dvēsele	ψυχή	N;NOM;FEM;PL	N;NOM;FEM;PL
ģitāras	κιθάρες	ģitāra	κιθάρα	N;NOM;FEM;PL	N;NOM;FEM;PL
zemūdens	υποβρύχιο	zemūdens	υποβρύχιο	N;NOM;MASC;SG	N;NOM;NEUT;SG
jomas	περιοχές	joma	περιοχή	N;NOM;FEM;PL	N;NOM;FEM;PL
stāvs	δάπεδο	stāvs	δάπεδο	N;NOM;MASC;SG	N;NOM;NEUT;SG
stāvs	πάτωμα	stāvs	πάτωμα	N;NOM;MASC;SG	N;NOM;NEUT;SG
stāvs	όροφος	stāvs	όροφος	N;NOM;MASC;SG	N;NOM;MASC;SG
apstiprina	εγκρίνει	apstiprināt	εγκρίνω	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
apstiprina	επιβεβαιώνει	apstiprināt	επιβεβαιώνω	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
apstiprina	εγκρίνει	apstiprināt	εγκρίνω	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
serveris	εξυπηρετητή	serveris	εξυπηρετητής	N;NOM;MASC;SG	N;NOM;MASC;SG
serveris	διακομιστής	serveris	διακομιστής	N;NOM;MASC;SG	N;NOM;MASC;SG
neatkarīgas	ανεξάρτητοι	neatkarīga	ανεξάρτητος	ADJ;NOM;FEM;PL	ADJ;NOM;MASC;PL
neatkarīgas	ανεξάρτητες	neatkarīga	ανεξάρτητος	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;PL
maršruti	δρομολόγια	maršruti	δρομολόγιο	N;NOM;MASC;PL	N;NOM;NEUT;PL
maršruti	διαδρομές	maršruti	διαδρομή	N;NOM;MASC;PL	N;NOM;FEM;PL
pabeigt	τελειώσω	pabeigt	τελειώνω	V;POS;NFIN	V;PFV;IND;SG;1;FIN;ACT
pabeigt	ολοκληρώθηκε	pabeigt	ολοκληρώνω	V;POS;NFIN	V;PFV;IND;SG;3;PST;FIN;PASS
peld	πετώντας	peldēt	πετώ	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;V.CVB;ACT
vīrietis	άνδρας	vīrietis	άντρας	N;NOM;MASC;SG	N;NOM;MASC;SG
vīrietis	άρρεν	vīrietis	άρρεν	N;NOM;MASC;SG	N;NOM;MASC;SG
vīrietis	άνθρωπος	vīrietis	άνθρωπος	N;NOM;MASC;SG	N;NOM;MASC;SG
personīgi	προσωπικά	personīgi	προσωπικά	ADV	ADV
personīgi	προσωπικα	personīgi	προσωπικά	ADV	ADV
papildināt	συμπληρώνουν	papildināt	συμπληρώνω	V;POS;NFIN	V;IPFV;IND;PL;3;PRS;FIN;ACT
komplekti	σύνολα	komplekts	σύνολο	N;NOM;MASC;PL	N;NOM;NEUT;PL
radīti	δημιουργήθηκαν	radīt	δημιουργώ	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	V;PFV;IND;PL;3;PST;FIN;PASS
gnu	gnu	gnu	gnu	N	N;NOM;FEM;SG
būtiska	απαραίτητος	būtiska	απαραίτητος	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
būtiska	ουσιώδης	būtiska	ουσιώδης	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
būtiska	απαραίτητο	būtiska	απαραίτητος	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
uzvedību	συμπεριφορά	uzvedība	συμπεριφορά	N;ACC;FEM;SG	N;ACC;FEM;SG
uzvedību	συμπεριφορα	uzvedība	συμπεριφορα	N;ACC;FEM;SG	N;ACC;FEM;SG
uzvedību	συμπεριφορά	uzvedība	συμπεριφορά	N;ACC;FEM;SG	N;ACC;FEM;SG
novērojumi	παρατηρήσεις	novērojums	παρατήρηση	N;NOM;MASC;PL	N;NOM;FEM;PL
kaimiņu	γείτονα	kaimiņš	γείτονας	N;ACC;MASC;SG	N;ACC;MASC;SG
nepabeigti	ημιτελή	nepabeigti	ημιτελής	ADV	ADV
sakot	λέγοντας	sacīt	λέγω	V;V.CVB	V;IPFV;V.CVB;ACT
atspoguļo	αντικατοπτρίζουν	atspogulot	αντικατοπτρίζω	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;PL;3;PRS;FIN;ACT
atspoguļo	αντανακλά	atspogulot	αντανακλά	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
atspoguļo	αντικατοπτρίζει	atspogulot	αντικατοπτρίζω	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
rekonstrukcija	ανακαίνιση	rekonstrukcija	ανακαίνιση	N;NOM;FEM;SG	N;NOM;FEM;SG
rekonstrukcija	ανακατασκευή	rekonstrukcija	ανακατασκευή	N;NOM;FEM;SG	N;NOM;FEM;SG
jumts	σκεπή	jumts	σκεπή	N;NOM;MASC;SG	N;NOM;FEM;SG
jumts	στέγη	jumts	στέγος	N;NOM;MASC;SG	N;NOM;FEM;SG
teorētiski	θεωρητικά	teorētiski	θεωρητικός	ADV	ADV
teorētiski	θεωρητικά	teorētiski	θεωρητικός	ADV	ADV
viesnīca	ξενοδοχείο	viesnīca	ξενοδοχείο	N;NOM;FEM;SG	N;NOM;NEUT;SG
vulkāna	ηφαίστειο	vulkāns	ηφαίστειο	N;NOM;MASC;SG	N;NOM;NEUT;SG
pasākums	μέτρο	pasākums	μέτρο	N;NOM;MASC;SG	N;NOM;NEUT;SG
peles	ποντίκια	pele	ποντίκι	N;NOM;FEM;PL	N;NOM;NEUT;PL
konstrukcija	κατασκευή	konstrukcija	κατασκευή	N;NOM;FEM;SG	N;NOM;FEM;SG
konstrukcija	σχέδιο	konstrukcija	σχέδιο	N;NOM;FEM;SG	N;NOM;NEUT;SG
konstrukcija	σχεδιασμός	konstrukcija	σχεδιασμός	N;NOM;FEM;SG	N;NOM;MASC;SG
patstāvīgi	ανεξάρτητα	patstāvīgs	ανεξάρτητα	ADV	ADV
vēstule	μήνυμα	vēstule	μήνυμα	N;NOM;FEM;SG	N;NOM;NEUT;SG
vēstule	γράμμα	vēstule	γράμμα	N;NOM;FEM;SG	N;NOM;NEUT;SG
vēstule	γραμμα	vēstule	γραμμα	N;NOM;FEM;SG	N;NOM;NEUT;SG
iegūto	αποκτήσει	iegūt	αποκτώ	V;PFV;ACC;DEF;MASC;SG;PST;V.PTCP	V;PFV;NFIN;ACT
iegūto	αποκτήθηκε	iegūt	αποκτώ	V;PFV;ACC;DEF;MASC;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
atjaunošana	ανακαίνιση	atjaunošana	ανακαίνιση	N;NOM;FEM;SG	N;NOM;FEM;SG
koledža	κολλέγιο	koledža	κολλέγιο	N;NOM;FEM;SG	N;NOM;NEUT;SG
koledža	κολέγιο	koledža	κολέγιο	N;NOM;FEM;SG	N;NOM;NEUT;SG
komunikācijas	επικοινωνίες	komunikācija	επικοινωνία	N;NOM;FEM;PL	N;NOM;FEM;PL
iemesli	λόγοι	iemesls	λόγος	N;NOM;MASC;PL	N;NOM;MASC;PL
iemesli	αιτίες	iemesls	αιτία	N;NOM;MASC;PL	N;NOM;FEM;PL
iemesli	αίτια	iemesls	αίτιο	N;NOM;MASC;PL	N;NOM;NEUT;PL
lejupielāde	κατέβασμα	lejupielāde	κατέβασμα	N;NOM;FEM;SG	N;NOM;NEUT;SG
lejupielāde	κατέβασμα	lejupielāde	κατέβασμα	N;NOM;FEM;SG	N;NOM;NEUT;SG
leņķis	γωνία	leņķis	γωνία	N;NOM;MASC;SG	N;NOM;FEM;SG
ainas	σκηνές	aina	σκηνός	N;NOM;FEM;PL	N;NOM;FEM;PL
veidošana	σχηματισμός	veidošana	σχηματισμός	N;NOM;FEM;SG	N;NOM;MASC;SG
korpusu	κύτη	korpuss	κύτη	N;ACC;FEM;SG	N
ozola	βελανιδιά	ozols	βελανιδία	N;NOM;FEM;SG	N;NOM;FEM;SG
lapsas	αλεπούδες	lapsa	αλεπούδα	N;NOM;FEM;PL	N;NOM;FEM;PL
viktorija	βικτώρια	viktorija	βικτώριο	N;NOM;FEM;SG	N;NOM;FEM;SG
tramvaji	τραμ	tramvajs	τραμ	N;NOM;MASC;PL	N
vienkāršs	απλός	vienkāršs	απλός	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
vienkāršs	απλή	vienkāršs	απλός	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
vienkāršs	απλό	vienkāršs	απλός	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
vienkāršs	απλό	vienkāršs	απλός	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
valūtas	νομίσματα	valūta	νόμισμα	N;NOM;FEM;PL	N;NOM;NEUT;PL
ķēdes	αλυσίδες	ķēde	αλυσίδα	N;NOM;FEM;PL	N;NOM;FEM;PL
ķēdes	αλυσίδες	ķēde	αλυσίδα	N;NOM;FEM;PL	N;NOM;FEM;PL
iznīcināt	καταστρέψει	iznīcināt	καταστρέφω	V;POS;NFIN	V;PFV;IND;SG;3;FIN;ACT
būvēts	κατασκευάστηκε	būvēt	κατασκευάζω	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
būvēts	έχτισε	būvēt	χτίζω	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
būvēts	χτίστηκε	būvēt	χτίζω	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
būvēts	χτισμένο	būvēt	χτίζω	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
arhīva	αρχείο	arhīvs	αρχείο	N;NOM;MASC;SG	N;NOM;NEUT;SG
prakse	ιατρείο	prakse	ιατρείο	N;NOM;FEM;SG	N;NOM;NEUT;SG
geto	γκέτο	geta	γκέτο	N	N;NOM;NEUT;SG
geto	γκέτο	geta	γκέτο	N	N;NOM;NEUT;SG
konstatēts	εντοπίστηκε	konstatēt	εντοπίζω	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
infrastruktūras	υποδομές	infrastruktūra	υποδομή	N;NOM;FEM;PL	N;NOM;FEM;PL
infrastruktūras	υποδομές	infrastruktūra	υποδομή	N;NOM;FEM;PL	N;NOM;FEM;PL
aitas	πρόβατα	aita	πρόβατα	N;NOM;FEM;PL	N;NOM;NEUT;PL
sindroms	σύνδρομο	sindroms	σύνδρομος	N;NOM;MASC;SG	N;NOM;NEUT;SG
pilnīga	πλήρη	pilnīga	πλήρης	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
pilnīga	πλήρης	pilnīga	πλήρης	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
mhz	mhz	mhz	mhz	N	N
rozā	ροζ	rozā	ροζ	N	N;NOM;FEM;SG
īpatnības	ιδιαιτερότητες	īpatnība	ιδιαιτερότητα	N;NOM;FEM;PL	N;NOM;FEM;PL
īpatnības	ιδιαιτερότητες	īpatnība	ιδιαιτερότητα	N;NOM;FEM;PL	N;NOM;FEM;PL
bumba	μπαλάκι	bumba	μπαλάκι	N;NOM;FEM;SG	N;NOM;NEUT;SG
bumba	μπάλα	bumba	μπάλα	N;NOM;FEM;SG	N;NOM;FEM;SG
bumba	βόμβα	bumba	βόμβα	N;NOM;FEM;SG	N;NOM;FEM;SG
zaķis	λαγός	zaķis	λαγός	N;NOM;MASC;SG	N;NOM;MASC;SG
zaķis	κουνελάκι	zaķis	κουνελάκι	N;NOM;MASC;SG	N;NOM;NEUT;SG
ieteica	πρότεινε	ieteikt	προτείνω	V;FH;IND;3;POS;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
fosilijas	απολιθώματα	fosilija	απολίθωμα	N;NOM;FEM;PL	N;NOM;NEUT;PL
lampas	φανοί	lampa	φανός	N;NOM;FEM;PL	N;NOM;MASC;PL
lampas	λάμπες	lampa	λάμπα	N;NOM;FEM;PL	N;NOM;FEM;PL
lampas	λαμπτήρες	lampa	λαμπτήρας	N;NOM;FEM;PL	N;NOM;MASC;PL
students	μαθήτρια	students	μαθήτρια	N;NOM;MASC;SG	N;NOM;FEM;SG
students	σπουδαστής	students	σπουδαστής	N;NOM;MASC;SG	N;NOM;MASC;SG
students	μαθητής	students	μαθητής	N;NOM;MASC;SG	N;NOM;MASC;SG
students	φοιτήτρια	students	φοιτήτρια	N;NOM;MASC;SG	N;NOM;FEM;SG
students	φοιτητής	students	φοιτητής	N;NOM;MASC;SG	N;NOM;MASC;SG
runājot	μιλώντας	runāt	μιλώ	V;V.CVB	V;IPFV;V.CVB;ACT
kopienu	κοινότητα	kopiena	κοινότητα	N;ACC;MASC;SG	N;ACC;FEM;SG
profesionāli	επαγγελματικά	profesionāli	επαγγελματικά	ADV	ADV
profesionāli	επαγγελματικά	profesionāli	επαγγελματικά	ADV	ADV
vienkārša	απλός	vienkārša	απλός	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
vienkārša	απλή	vienkārša	απλός	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
vienkārša	απλό	vienkārša	απλός	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
vienkārša	απλό	vienkārša	απλός	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
izvēlēta	επιλεγμένη	izvēlēt	επιλέγω	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
izvēlēta	επιλεγμένο	izvēlēt	επιλέγω	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
izvēlēta	επιλέχθηκε	izvēlēt	επιλέχομαι	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
ienaidnieki	εχθροί	ienaidnieks	εχθρός	N;NOM;MASC;PL	N;NOM;MASC;PL
iekļaut	συμπεριλάβετε	iekļaut	συμπεριλαμβάνω	V;POS;NFIN	V;PFV;IND;PL;2;FIN;ACT
iekļaut	περιλαμβάνουν	iekļaut	περιλαμβάνω	V;POS;NFIN	V;IPFV;IND;PL;3;PRS;FIN;ACT
viļņi	κύματα	vilnis	κύμα	N;NOM;MASC;PL	N;NOM;NEUT;PL
nejauši	τυχαία	nejauši	τυχαίος	ADV	ADV
nejauši	τυχαία	nejauši	τυχαίος	ADV	ADV
uztvert	αντιλαμβάνονται	uztvert	αντιλαμβάνω	V;POS;NFIN	V;IPFV;IND;PL;3;PRS;FIN;PASS
parādīja	έδειξε	parādīt	δείχνω	V;FH;IND;3;POS;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
shēmas	καθεστώτα	shēma	καθεστώτα	N;NOM;FEM;PL	N;NOM;NEUT;PL
shēmas	διαγράμματα	shēma	διάγραμμα	N;NOM;FEM;PL	N;NOM;NEUT;PL
paketes	πακέτα	pakete	πακέτα	N;NOM;FEM;PL	N;NOM;NEUT;PL
piektdienā	παρασκευή	piektdiena	παρασκευή	N;ESS;FEM;SG	N;FEM
pasniedzēji	καθηγητές	pasniedzējs	καθηγητής	N;NOM;MASC;PL	N;NOM;MASC;PL
pasniedzēji	διδάσκοντες	pasniedzējs	διδάσκων	N;NOM;MASC;PL	N;NOM;MASC;PL
pasniedzēji	δάσκαλοι	pasniedzējs	δάσκαλος	N;NOM;MASC;PL	N;NOM;MASC;PL
pasniedzēji	καθηγητές	pasniedzējs	καθηγητής	N;NOM;MASC;PL	N;NOM;MASC;PL
pasniedzēji	εκπαιδευτές	pasniedzējs	εκπαιδευτής	N;NOM;MASC;PL	N;NOM;MASC;PL
tango	τανγκό	tango	τανγκός	N	N;NOM;NEUT;SG
tango	ταγκό	tango	ταγκός	N	N;NOM;NEUT;SG
brauciens	βόλτα	brauciens	βόλτα	N;NOM;MASC;SG	N;NOM;FEM;SG
brauciens	ταξιδι	brauciens	ταξιδι	N;NOM;MASC;SG	N;NOM;FEM;SG
brauciens	ταξίδι	brauciens	ταξίδι	N;NOM;MASC;SG	N;NOM;NEUT;SG
brauciens	ταξιδι	brauciens	ταξιδι	N;NOM;MASC;SG	N;NOM;FEM;SG
brauciens	εκδρομή	brauciens	εκδρομή	N;NOM;MASC;SG	N;NOM;FEM;SG
brauciens	ταξίδι	brauciens	ταξίδι	N;NOM;MASC;SG	N;NOM;NEUT;SG
neatkarība	ανεξαρτησία	neatkarība	ανεξαρτησία	N;NOM;FEM;SG	N;NOM;FEM;SG
revīzijas	έλεγχοι	revīzija	έλεγχος	N;NOM;FEM;PL	N;NOM;MASC;PL
virskārta	γαρνιτούρα	virskārta	γαρνιτούρα	N;NOM;FEM;SG	N;NOM;FEM;SG
ieeja	είσοδος	ieeja	είσοδος	N;NOM;FEM;SG	N;NOM;FEM;SG
redze	οπτασία	redze	οπτασία	N;NOM;FEM;SG	N;NOM;FEM;SG
redze	όραμα	redze	όραμα	N;NOM;FEM;SG	N;NOM;NEUT;SG
priekšroku	προτίμηση	priekšroka	προτίμηση	N;ACC;FEM;SG	N;ACC;FEM;SG
aktīvā	δραστική	aktīva	δραστικός	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
aktīvā	ενεργός	aktīva	ενεργός	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
aktīvā	ενεργή	aktīva	ενεργή	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
izdodas	πετύχει	izdoties	πετυχαίνω	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	V;PFV;NFIN;ACT
apdraudēta	απείλησε	apdraudēt	απειλώ	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
zosis	χήνες	zost	χήνη	N;NOM;FEM;PL	N;NOM;FEM;PL
piekraste	ακτή	piekraste	ακτός	N;NOM;FEM;SG	N;NOM;FEM;SG
piekraste	ακτή	piekraste	ακτός	N;NOM;FEM;SG	N;NOM;FEM;SG
piekraste	ακτογραμμή	piekraste	ακτογραμμή	N;NOM;FEM;SG	N;NOM;FEM;SG
daudzveidība	ποικιλία	daudzveidība	ποικιλία	N;NOM;FEM;SG	N;NOM;FEM;SG
daudzveidība	ποικιλομορφία	daudzveidība	ποικιλομορφία	N;NOM;FEM;SG	N;NOM;FEM;SG
daudzveidība	πολυμορφία	daudzveidība	πολυμορφία	N;NOM;FEM;SG	N;NOM;FEM;SG
apskates	έλεγχοι	apskate	έλεγχος	N;NOM;FEM;PL	N;NOM;MASC;PL
apskates	επιθεωρήσεις	apskate	επιθεώρηση	N;NOM;FEM;PL	N;NOM;FEM;PL
mavericks	μάβερικς	mavericks	μάβερικς	N;NOM;MASC;SG	N
zaļa	πράσινη	zaļš	πράσινος	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
zaļa	πράσινος	zaļš	πράσινος	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
mošeja	τζαμί	mošeja	τζαμί	N;NOM;FEM;SG	N;NOM;NEUT;SG
mošeja	τέμενος	mošeja	τέμενος	N;NOM;FEM;SG	N;NOM;NEUT;SG
serveri	διακομιστές	serveris	διακομιστής	N;NOM;MASC;PL	N;NOM;MASC;PL
raksturu	χαρακτήρα	raksturs	χαρακτήρας	N;ACC;MASC;SG	N;ACC;MASC;SG
skar	αγγίζει	skart	αγγίζω	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
kopijas	αντίγραφα	kopija	αντίγραφο	N;NOM;FEM;PL	N;NOM;NEUT;PL
