dari	от	dari	от	ADP	ADP
properti	имущество	properti	имущество	N;SG	N;INDF;NEUT;SG
properti	свойство	properti	свойство	N;SG	N;INDF;NEUT;SG
pertambangan	добив	pertambangan	добив	N;SG	N;INDF;MASC;SG
ditinggalkan	изоставено	ditinggalkan	изоставя	V;SG;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
ditinggalkan	изоставен	ditinggalkan	изоставя	V;SG;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
ditinggalkan	изоставена	ditinggalkan	изоставя	V;SG;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
favorit	фаворит	favorit	фаворит	N;SG	N;INDF;MASC;SG
favorit	любимка	favorit	любимка	N;SG	N;INDF;FEM;SG
terbakar	изгорена	terbakar	изгоря	V;SG;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
terbakar	изгорено	terbakar	изгоря	V;SG;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
terbakar	изгорен	terbakar	изгоря	V;SG;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
terbakar	изгори	terbakar	изгоря	V;SG;PASS	V;PFV;IMP;SG;2;FIN
dinominasikan	номиниран	dinominasikan	номинирам	V;SG;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
dinominasikan	номинирана	dinominasikan	номинирам	V;SG;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
tombol	бутон	tombol	бутон	N;SG	N;INDF;MASC;SG
tombol	батън	tombol	батън	N;SG	N;INDF;MASC;SG
tombol	копче	tombol	копче	N;SG	N;INDF;NEUT;SG
aljazair	алжир	aljazair	алжир	N	N;INDF;MASC;SG
diusulkan	предложена	diusulkan	предложа	V;SG;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
diusulkan	предложен	diusulkan	предложа	V;SG;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
diusulkan	предложено	diusulkan	предложа	V;SG;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
menyebarkan	разположи	mensebarkan	разположа-(се)	V;SG;ACT	V;PFV;IMP;SG;2;FIN
menyebarkan	разпространява	mensebarkan	разпространявам-(се)	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
ramai	оживен	ramai	оживен	ADJ;SG	ADJ;INDF;MASC;SG
pidato	реч	pidato	реч	N;SG	N;INDF;FEM;SG
pidato	говор	pidato	говор	N;SG	N;INDF;MASC;SG
salinan	копиране	salinan	копиране	N;SG	N;INDF;NEUT;SG
salinan	копие	salinan	копие	N;SG	N;INDF;NEUT;SG
pengukuran	измерване	penukuran	измерване	N;SG	N;INDF;NEUT;SG
pengukuran	оценяване	penukuran	оценяване	N;SG	N;INDF;NEUT;SG
pengukuran	измерване	penukuran	измерване	N;SG	N;INDF;NEUT;SG
penjelajah	изследовател	penjelajah	изследовател	N;SG	N;INDF;MASC;SG
pemrograman	програмист	penprograman	програмист	N;SG	N;INDF;MASC;SG
pemrograman	програмирането	penprograman	програмиране	N;SG	N;DEF;NEUT;SG
pemrograman	програмиране	penprograman	програмиране	N;SG	N;INDF;NEUT;SG
fraksi	фракция	fraksi	фракция	N;SG	N;INDF;FEM;SG
fraksi	фракция	fraksi	фракция	N;SG	N;INDF;FEM;SG
dihentikan	прекъсната	dihentikan	прекъсна-(се)	V;SG;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
dihentikan	прекратен	dihentikan	прекратя	V;SG;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
dihentikan	прекратена	dihentikan	прекратя	V;SG;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
dihentikan	прекратено	dihentikan	прекратя	V;SG;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
dihentikan	спрян	dihentikan	спра-(се)	V;SG;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
dihentikan	спряна	dihentikan	спра-(се)	V;SG;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
minta	питай	minta	питам-(се)	V;SG;ACT	V;IPFV;IMP;SG;2;FIN
minta	попитай	minta	попитам	V;SG;ACT	V;PFV;IMP;SG;2;FIN
deputi	заместник	deputi	заместник	N;SG	N;INDF;MASC;SG
menegaskan	отстоява	mentegaskan	отстоявам	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
menegaskan	потвърждава	mentegaskan	потвърждавам	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
ciptaan	създаване	ciptaan	създаване	N;SG	N;INDF;NEUT;SG
ciptaan	създаването	ciptaan	създаване	N;SG	N;DEF;NEUT;SG
dendam	злоба	dendam	злоб	N;SG	N;INDF;FEM;SG
dendam	отмъщението	dendam	отмъщение	N;SG	N;DEF;NEUT;SG
dendam	отмъщение	dendam	отмъщение	N;SG	N;INDF;NEUT;SG
dendam	мъст	dendam	мъст	N;SG	N;INDF;FEM;SG
dendam	мъст	dendam	мъст	N;SG	N;INDF;FEM;SG
dendam	отмъщение	dendam	отмъщение	N;SG	N;INDF;NEUT;SG
dendam	отмъщението	dendam	отмъщение	N;SG	N;DEF;NEUT;SG
dendam	вендета	dendam	вендета	N;SG	N;INDF;FEM;SG
tanggapan	реакция	tanggapan	реакция	N;SG	N;INDF;FEM;SG
tanggapan	реакция	tanggapan	реакция	N;SG	N;INDF;FEM;SG
tanggapan	отговор	tanggapan	отговор	N;SG	N;INDF;MASC;SG
tanggapan	повлияване	tanggapan	повлияване	N;SG	N;INDF;NEUT;SG
cair	течност	cair	течност	N;SG	N;INDF;FEM;SG
cair	течен	cair	течен	N;SG	N;INDF;MASC;SG
pengiriman	внасяне	penkiriman	внасяне	N;SG	N;INDF;NEUT;SG
pengiriman	представяне	penkiriman	представяне	N;SG	N;INDF;NEUT;SG
pengiriman	подаване	penkiriman	подаване	N;SG	N;INDF;NEUT;SG
pengiriman	подчинение	penkiriman	подчинение	N;SG	N;INDF;NEUT;SG
pengiriman	доставяне	penkiriman	доставяне	N;SG	N;INDF;NEUT;SG
pengiriman	доставката	penkiriman	доставка	N;SG	N;DEF;FEM;SG
pengiriman	доставка	penkiriman	доставка	N;SG	N;INDF;FEM;SG
pengiriman	корабоплаването	penkiriman	корабоплаване	N;SG	N;DEF;NEUT;SG
pengiriman	корабоплаване	penkiriman	корабоплаване	N;SG	N;INDF;NEUT;SG
pengiriman	доставка	penkiriman	доставка	N;SG	N;INDF;FEM;SG
pengiriman	пратка	penkiriman	пратка	N;SG	N;INDF;FEM;SG
saran	съвет	saran	съвет	N;SG	N;INDF;MASC;SG
saran	предложение	saran	предложение	N;SG	N;INDF;NEUT;SG
rezim	режим	rezim	режим	N;SG	N;INDF;MASC;SG
laju	ставка	laju	ставка	N;SG	N;INDF;FEM;SG
tongkat	пръчка	tongkat	пръчка	N;SG	N;INDF;FEM;SG
tongkat	пръчица	tongkat	пръчица	N;SG	N;INDF;FEM;SG
tongkat	пръчка	tongkat	пръчка	N;SG	N;INDF;FEM;SG
tongkat	стик	tongkat	стик	N;SG	N;INDF;MASC;SG
larutan	разтвор	larutan	разтвор	N;SG	N;INDF;MASC;SG
larutan	решение	larutan	решение	N;SG	N;INDF;NEUT;SG
klaim	иск	klaim	иск	N;SG	N;INDF;MASC;SG
klaim	твърдение	klaim	твърдение	N;SG	N;INDF;NEUT;SG
klaim	претенция	klaim	претенция	N;SG	N;INDF;FEM;SG
pembakaran	горене	penbakaran	горене	N;SG	N;INDF;NEUT;SG
pembakaran	изгаряне	penbakaran	изгаряне	N;SG	N;INDF;NEUT;SG
pembakaran	палеж	penbakaran	палеж	N;SG	N;INDF;MASC;SG
pembakaran	горене	penbakaran	горене	N;SG	N;INDF;NEUT;SG
pembakaran	парене	penbakaran	парене	N;SG	N;INDF;NEUT;SG
pembakaran	горяща	penbakaran	горящ	N;SG	N;INDF;FEM;SG
pembakaran	изгаряне	penbakaran	изгаряне	N;SG	N;INDF;NEUT;SG
spesial	специална	spesial	специален	ADJ;SG	ADJ;INDF;FEM;SG
spesial	специален	spesial	специален	ADJ;SG	ADJ;INDF;MASC;SG
jendela	windows	jendela	windows	N;SG	N;INDF;MASC;SG
jendela	прозореца	jendela	прозорец	N;SG	N;DEF;MASC;SG
jendela	прозорецът	jendela	прозорец	N;SG	N;DEF;MASC;SG
jendela	прозорец	jendela	прозорец	N;SG	N;INDF;MASC;SG
perisai	щит	perisai	щит	N;SG	N;INDF;MASC;SG
penggabungan	обединяване	pengabungan	обединяване	N;SG	N;INDF;NEUT;SG
penggabungan	сливане	pengabungan	сливане	N;SG	N;INDF;NEUT;SG
mental	умствена	mental	умствен	N;SG	N;INDF;FEM;SG
pisau	ножът	pisau	нож	N;SG	N;DEF;MASC;SG
pisau	нож	pisau	нож	N;SG	N;INDF;MASC;SG
tabung	тръбичка	tabung	тръбичка	N;SG	N;INDF;FEM;SG
tabung	туба	tabung	туб	N;SG	N;INDF;FEM;SG
tabung	тръба	tabung	тръба	N;SG	N;INDF;FEM;SG
ulasan	преглед	ulasan	преглед	N;SG	N;INDF;MASC;SG
ulasan	преразглеждане	ulasan	преразглеждане	N;SG	N;INDF;NEUT;SG
koordinat	координиране	koordinat	координиране	N;SG	N;INDF;NEUT;SG
sisik	везни	sisik	везен	N	N;INDF;MASC;PL
sisik	люспи	sisik	люспа	N	N;INDF;FEM;PL
subjek	субект	subjek	субект	N;SG	N;INDF;MASC;SG
subjek	обект	subjek	обект	N;SG	N;INDF;MASC;SG
atlantik	атлантик	atlantik	атлантик	N;SG	N;INDF;MASC;SG
diesel	дизел	diesel	дизел	N	N;INDF;MASC;SG
diesel	дизелов	diesel	дизелов	N	N;INDF;MASC;SG
menandakan	указва	mentandakan	указвам	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
elang	орел	elang	орел	N	N;INDF;MASC;SG
elang	хоук	elang	хоук	N	N;INDF;MASC;SG
elang	ястреб	elang	ястреб	N	N;INDF;MASC;SG
elang	орли	elang	оръл	N	N;INDF;MASC;PL
elang	орлите	elang	орел	N	N;DEF;MASC;PL
elang	хоукс	elang	хоукс	N	N;INDF;MASC;SG
elang	ястребите	elang	ястреба	N	N;DEF;FEM;PL
elang	ястреби	elang	ястреба	N	N;INDF;MASC;PL
elang	сокол	elang	сокол	N	N;INDF;MASC;SG
diselesaikan	разрешен	diselesaikan	разреша	V;SG;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
diselesaikan	решен	diselesaikan	реша	V;SG;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
diselesaikan	решено	diselesaikan	реша	V;SG;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
diselesaikan	завършена	diselesaikan	завърша	V;SG;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
diselesaikan	завършен	diselesaikan	завърша	V;SG;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
diselesaikan	завършено	diselesaikan	завърша	V;SG;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
diselesaikan	решен	diselesaikan	реша	V;SG;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
diselesaikan	разрешен	diselesaikan	разреша	V;SG;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
linux	linux	linux	linux	N	N;INDF;MASC;SG
terancam	застрашена	terancam	застраша	V;SG;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
terancam	заплашен	terancam	заплашен	V;SG;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
terancam	заплаши	terancam	заплаша	V;SG;PASS	V;PFV;IMP;SG;2;PST;FIN
puluhan	дузина	puluhan	дузина	N;SG	N;INDF;FEM;SG
bertentangan	противоречи	bertentangan	противореча-(си)	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
papirus	папируси	papirus	папирус	N	N;INDF;FEM;PL
papirus	папирус	papirus	папирус	N	N;INDF;MASC;SG
asrama	общежитие	asrama	общежитие	N;SG	N;INDF;NEUT;SG
asrama	общежитието	asrama	общежитие	N;SG	N;DEF;NEUT;SG
asrama	общежитие	asrama	общежитие	N;SG	N;INDF;NEUT;SG
asrama	хостел	asrama	хостел	N;SG	N;INDF;MASC;SG
asrama	общежитие	asrama	общежитие	N;SG	N;INDF;NEUT;SG
tepung	брашно	tepung	брашно	N;SG	N;INDF;NEUT;SG
ekspor	износ	ekspor	износ	N;SG	N;INDF;MASC;SG
ekspor	изнасяне	ekspor	изнасяне	N;SG	N;INDF;NEUT;SG
ekspor	износ	ekspor	износ	N;SG	N;INDF;MASC;SG
perlahan	бавно	perlahan	бавно	ADV	ADV
perlahan	бавно	perlahan	бавно	ADV	ADV
host	домакин	host	домакин	N	N;INDF;MASC;SG
host	приемник	host	приемник	N	N;INDF;MASC;SG
host	приемници	host	приемник	N	N;INDF;MASC;PL
host	домакини	host	домакин	N	N;INDF;MASC;PL
pastor	пасторе	pastor	пастор	N	N;INDF;MASC;SG
pastor	пастор	pastor	пастор	N	N;INDF;MASC;SG
pastor	пасторът	pastor	пастор	N	N;DEF;MASC;SG
kemanusiaan	човечеството	kemanusiaan	човечество	N;SG	N;DEF;NEUT;SG
kemanusiaan	човечество	kemanusiaan	човечество	N;SG	N;INDF;NEUT;SG
kemanusiaan	човечност	kemanusiaan	човечност	N;SG	N;INDF;FEM;SG
kristal	кристъл	kristal	кристъл	N;SG	N;INDF;MASC;SG
kristal	кристал	kristal	кристал	N;SG	N;INDF;MASC;SG
jeruk	оранжев	jeruk	оранжев	N;SG	N;INDF;MASC;SG
jeruk	портокал	jeruk	портокал	N;SG	N;INDF;MASC;SG
jeruk	грейпфрут	jeruk	грейпфрут	N;SG	N;INDF;MASC;SG
jeruk	мандарина	jeruk	мандарина	N;SG	N;INDF;FEM;SG
kreatif	творческа	kreatif	творчески	ADJ;SG	ADJ;INDF;FEM;SG
kreatif	творчески	kreatif	творчески	ADJ;SG	ADJ;INDF;MASC;SG
kreatif	креативен	kreatif	креативен	ADJ;SG	ADJ;INDF;MASC;SG
ejaan	правописа	ejaan	правопишс	N	N;DEF;MASC;SG
ejaan	правопис	ejaan	правопис	N	N;INDF;MASC;SG
gudang	бараката	gudang	барака	N;SG	N;DEF;FEM;SG
gudang	навес	gudang	навес	N;SG	N;INDF;MASC;SG
gudang	барака	gudang	барака	N;SG	N;INDF;FEM;SG
gudang	склад	gudang	склад	N;SG	N;INDF;MASC;SG
gudang	хранилище	gudang	хранилище	N;SG	N;INDF;NEUT;SG
gudang	плевня	gudang	плевнея	N;SG	N;INDF;FEM;SG
gudang	хамбар	gudang	хамбар	N;SG	N;INDF;MASC;SG
gudang	плевнята	gudang	плевнея	N;SG	N;DEF;FEM;SG
gudang	обор	gudang	обор	N;SG	N;INDF;MASC;SG
pergantian	замяна	pergantian	замяна	N;SG	N;INDF;FEM;SG
pergantian	заместване	pergantian	заместване	N;SG	N;INDF;NEUT;SG
palang	кръст	palang	кръст	N;SG;ACT	N;INDF;MASC;SG
palang	кръста	palang	кръст	N;SG;ACT	N;DEF;MASC;SG
transaksi	сделка	transaksi	сделка	N	N;INDF;FEM;SG
transaksi	транзакция	transaksi	транзакция	N	N;INDF;FEM;SG
transaksi	транзакции	transaksi	транзакция	N	N;INDF;FEM;PL
transaksi	операции	transaksi	операция	N	N;INDF;FEM;PL
transaksi	трансакции	transaksi	трансакция	N	N;INDF;FEM;PL
transaksi	сделки	transaksi	сделка	N	N;INDF;FEM;PL
komposer	композитор	komposer	композитор	N;SG	N;INDF;MASC;SG
raga	рага	raga	раг	N;SG	N;INDF;MASC;SG
kanal	канал	kanal	канал	N	N;INDF;MASC;SG
kanal	канали	kanal	канал	N	N;INDF;MASC;PL
kanal	канал	kanal	канал	N	N;INDF;MASC;SG
kanal	каналът	kanal	канал	N	N;DEF;MASC;SG
prasarana	инфраструктура	prasarana	инфраструктура	N;SG	N;INDF;FEM;SG
ucapan	реч	ucapan	реч	N;SG	N;INDF;FEM;SG
ucapan	говор	ucapan	говор	N;SG	N;INDF;MASC;SG
samurai	самурай	samurai	самурай	N	N;INDF;MASC;SG
samurai	самураи	samurai	самурай	N	N;INDF;MASC;PL
kerusuhan	бунт	kerusuhan	бунт	N;SG	N;INDF;MASC;SG
napoleon	менует	napoleon	менует	N	N;INDF;MASC;SG
napoleon	наполеон	napoleon	наполеон	N	N;INDF;MASC;SG
tsunami	цунами	tsunami	цунам	N	N;INDF;FEM;PL
kru	кру	kru	круг	N;SG	N;INDF;NEUT;SG
kru	екипаж	kru	екипаж	N;SG	N;INDF;MASC;SG
ditarik	оттеглено	ditarik	оттегля-(се)	V;SG;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
ditarik	отменено	ditarik	отменя	V;SG;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
jalanan	улица	jalanan	улица	N;SG	N;INDF;FEM;SG
jalanan	стрийт	jalanan	стрийт	N;SG	N;INDF;MASC;SG
jalanan	улицата	jalanan	улица	N;SG	N;DEF;FEM;SG
menaklukkan	завладее	mentaklukkan	завладея	V;SG;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
angkat	повдигане	angkat	повдигане	N;SG;ACT	N;INDF;NEUT;SG
mutiara	пърл	mutiara	пърл	N;SG	N;INDF;MASC;SG
mutiara	перла	mutiara	пера	N;SG	N;INDF;FEM;SG
prosedur	процедура	prosedur	процедура	N;SG	N;INDF;FEM;SG
nasib	съдба	nasib	съдба	N;SG	N;INDF;FEM;SG
nasib	съдбата	nasib	съдба	N;SG	N;DEF;FEM;SG
maksimal	максимална	maksimal	максимален	ADJ;SG	ADJ;INDF;FEM;SG
maksimal	максимален	maksimal	максимален	ADJ;SG	ADJ;INDF;MASC;SG
tenang	тих	tenang	тих	ADJ;SG	ADJ;INDF;MASC;SG
tenang	спокойна	tenang	спокоен	ADJ;SG	ADJ;INDF;FEM;SG
irama	ритъм	irama	ритъм	N;SG	N;INDF;MASC;SG
larangan	забрана	larangan	забрана	N;SG	N;INDF;FEM;SG
vatikan	ватикана	vatikan	ватикан	N;SG	N;DEF;MASC;SG
busana	облекло	busana	облекло	N;SG	N;INDF;NEUT;SG
busana	мода	busana	мода	N;SG	N;INDF;FEM;SG
busana	модата	busana	мода	N;SG	N;DEF;FEM;SG
busana	облекло	busana	облекло	N;SG	N;INDF;NEUT;SG
css	css	css	css	N	N;INDF;PL
pendaratan	разтоварване	pendaratan	разтоварване	N;SG	N;INDF;NEUT;SG
pendaratan	кацане	pendaratan	кацане	N;SG	N;INDF;NEUT;SG
pendaratan	приземяване	pendaratan	приземяване	N;SG	N;INDF;NEUT;SG
pendaratan	разтоварване	pendaratan	разтоварване	N;SG	N;INDF;NEUT;SG
pendaratan	приземяването	pendaratan	приземяване	N;SG	N;DEF;NEUT;SG
komplek	комплекс	komplek	комплекс	N;SG	N;INDF;MASC;SG
topeng	маска	topeng	маска	N;SG	N;INDF;FEM;SG
topeng	маската	topeng	маска	N;SG	N;DEF;FEM;SG
kekristenan	християнството	kekristenan	християнство	N;SG	N;DEF;NEUT;SG
pacar	гадже	pacar	гадже	N;SG	N;INDF;NEUT;SG
pacar	приятелката	pacar	приятелка	N;SG	N;DEF;FEM;SG
pacar	приятелка	pacar	приятелка	N;SG	N;INDF;FEM;SG
pacar	гадже	pacar	гадже	N;SG	N;INDF;NEUT;SG
pacar	гаджето	pacar	гадже	N;SG	N;DEF;NEUT;SG
kanon	канон	kanon	канон	N	N;INDF;MASC;SG
konsumsi	потребление	konsumsi	потребление	N;SG	N;INDF;NEUT;SG
konsumsi	консумация	konsumsi	консумация	N;SG	N;INDF;FEM;SG
silsilah	родословие	silsilah	родословие	N	N;INDF;NEUT;SG
silsilah	родословието	silsilah	родословие	N	N;DEF;NEUT;SG
diperbolehkan	позволено	diperbolehkan	позволя-(си)	V;SG;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
diperbolehkan	разрешено	diperbolehkan	разреша	V;SG;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
netral	безпристрастен	netral	безпристрастен	ADJ;SG	ADJ;INDF;MASC;SG
netral	неутрална	netral	неутрален	ADJ;SG	ADJ;INDF;FEM;SG
netral	неутрален	netral	неутрален	ADJ;SG	ADJ;INDF;MASC;SG
kediaman	пребиваване	kediaman	пребиваване	N;SG	N;INDF;NEUT;SG
kediaman	резиденция	kediaman	резиденция	N;SG	N;INDF;FEM;SG
perempat	каютата	perempat	каюта	N	N;DEF;FEM;SG
optik	оптика	optik	оптика	N;SG	N;INDF;FEM;SG
pelayan	келнер	penlayan	келнер	N;SG	N;INDF;MASC;SG
pelayan	сервитьор	penlayan	сервитьор	N;SG	N;INDF;MASC;SG
keindahan	красавица	keindahan	красавица	N;SG	N;INDF;FEM;SG
keindahan	прелест	keindahan	прелест	N;SG	N;INDF;FEM;SG
keindahan	красота	keindahan	красота	N;SG	N;INDF;FEM;SG
seksi	сечение	seksi	сечение	N;SG	N;INDF;NEUT;SG
seksi	секция	seksi	секция	N;SG	N;INDF;FEM;SG
seksi	раздел	seksi	раздел	N;SG	N;INDF;MASC;SG
dipaksa	принуден	dipaksa	принудя-(се)	V;SG;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
dipublikasikan	публикуван	dipublikasikan	публикувам	V;SG;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
dipublikasikan	публикувана	dipublikasikan	публикувам	V;SG;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
dipublikasikan	публикувано	dipublikasikan	публикувам	V;SG;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
editing	редактиране	editing	редактиране	N	N;INDF;NEUT;SG
editing	монтаж	editing	монтаж	N	N;INDF;MASC;SG
