hän	sy	hän	sy	PRO;NOM;SG;3	PRO;NOM;SG;3
idean	idee	idea	idee	N;GEN;SG	N;SG
oppilaita	studente	oppilas	student	N;PRT;PL	N;PL
oppilaita	leerders	oppilas	leerder	N;PRT;PL	N;PL
barcelonassa	barcelona	barcelona	barcelona	N;IN+ESS;SG	N;SG
aste	graad	aste	graad	N;NOM;SG	N;SG
opiskelijoita	studente	opiskelija	student	N;PRT;PL	N;PL
perustuslaki	grondwet	perustus#laki	grondwet	N;NOM;SG	N;SG
kehä	sirkel	kehä	sirkel	N;NOM;SG	N;SG
kehä	ring	kehä	ring	N;NOM;SG	N;SG
samankaltainen	soortgelyke	samankaltainen	soortgelyk	ADJ;NOM;SG	ADJ;NOM
sielun	siel	sielu	siel	N;GEN;SG	N;SG
merkintä	inskrywing	merkintä	inskrywing	N;NOM;SG	N;SG
osapuolet	kante	osa#puoli	kant	N;NOM;PL	N;PL
osapuolet	partytjies	osa#puoli	partytjie	N;NOM;PL	N;PL
osapuolet	partye	osa#puoli	party	N;NOM;PL	N;PL
rikos	misdaad	rikos	misdaad	N;NOM;SG	N;SG
act	wet	act	wet	N;NOM;SG	N;SG
muinainen	antieke	muinainen	antiek	ADJ;NOM;SG	ADJ;NOM
saapunut	gearriveer	saapua	arriveer	V;NOM;SG;V.PTCP;ACT	V;PST;V.PTCP
saapunut	aangekom	saapua	aankom	V;NOM;SG;V.PTCP;ACT	V;PST;V.PTCP
jalan	voet	jalka	voet	N;GEN;SG	N;SG
elementtejä	elemente	elementti	element	N;PRT;PL	N;PL
vakava	ernstige	vakava	ernstig	ADJ;NOM;SG	ADJ;NOM
säteilyn	straling	säteily	straling	N;GEN;SG	N;SG
sijoitukset	beleggings	sijoitus	belegging	N;NOM;PL	N;PL
kotimaan	bantoestan	koti#maa	bantoestan	N;GEN;SG	N;SG
uskonnolliset	godsdienstige	uskonnollinen	godsdienstig	ADJ;NOM;PL	ADJ;NOM
uskonnolliset	religieuse	uskonnollinen	religieus	ADJ;NOM;PL	ADJ;NOM
uskonnolliset	gelowige	uskonnollinen	gelowig	ADJ;NOM;PL	ADJ;NOM
muokkaus	redigering	muokkaus	redigering	N;NOM;SG	N;SG
muokkaus	wysiging	muokkaus	wysiging	N;NOM;SG	N;SG
tullaan	oppad	tulla	oppad	V;IND;PRS;FIN;PASS	V;PRS
perustelut	argumente	perustelu	argument	N;NOM;PL	N;PL
lihaa	vleis	liha	vleis	N;PRT;SG	N;SG
komitea	komitee	komitea	komitee	N;NOM;SG	N;SG
kalat	visse	kala	visse	N;NOM;PL	N;PL
reittiä	roete	reittiä	roet	N;PRT;SG	N;SG
tavata	ontmoet	tavata	ontmoet	V;SG;NFIN;ACT	V;PRS
saapuvat	daag	saapua	daag	V;IND;PL;3;PRS;FIN;ACT	V;PRS
saapuvat	aankom	saapua	aankom	V;IND;PL;3;PRS;FIN;ACT	V;PRS
kriteerit	kriteria	kriteeri	kriterium	N;NOM;PL	N;PL
menetelmiä	metodes	menetelmä	metode	N;PRT;PL	N;PL
lopputulos	uitkoms	loppu#tulos	uitkoms	N;NOM;SG	N;SG
lopputulos	uitslag	loppu#tulos	uitslag	N;NOM;SG	N;SG
lopputulos	resultaat	loppu#tulos	resultaat	N;NOM;SG	N;SG
paloi	geskryf	palaa	skryf	V;IND;SG;3;PST;FIN;ACT	V;PST;V.PTCP
diamond	diamond	diamond	diamond	N;NOM;SG	N;SG
diamond	diamant	diamond	diamant	N;NOM;SG	N;SG
komission	kommissie	komissio	kommissie	N;GEN;SG	N;SG
siirtyminen	oorgang	siirtyminen	oorgang	N;NOM;SG	N;SG
siirtyminen	verskuiwing	siirtyminen	verskuiwing	N;NOM;SG	N;SG
siirtyminen	migrasie	siirtyminen	migrasie	N;NOM;SG	N;SG
skotlannissa	skotland	skotlanti	skotland	N;IN+ESS;SG	N;SG
skotlanti	skotland	skotlanti	skotland	N;NOM;SG	N;SG
sähkön	elektrisiteit	sähkö	elektrisiteit	N;GEN;SG	N;SG
tähtiä	sterre	tähti	sterr	N;PRT;PL	N;PL
talot	huise	talo	huis	N;NOM;PL	N;PL
oireet	simptome	oire	simptome	N;NOM;PL	N;PL
munia	eiers	muna	eiers	N;PRT;PL	N;PL
vedet	waters	vesi	waters	N;NOM;PL	N;PL
jaksoista	episodes	jakso	episode	N;IN+ABL;PL	N;PL
ampua	skiet	ampua	skiet	V;SG;NFIN;ACT	V;PRS
suun	mond	suu	mond	N;GEN;SG	N;SG
kiinnostus	belangstelling	kiinnostus	belangstelling	N;NOM;SG	N;SG
kiinnostus	rente	kiinnostus	rente	N;NOM;SG	N;SG
veto	bie	veto	bie	N;NOM;SG	N;SG
serkku	niggie	serkku	niggie	N;NOM;SG	N;SG
käyttäytyminen	gedrag	käyttäytyminen	gedrag	N;NOM;SG	N;SG
käyttäytyminen	optrede	käyttäytyminen	optrede	N;NOM;SG	N;SG
käyttäytyminen	gedrag	käyttäytyminen	gedrag	N;NOM;SG	N;SG
tukikohta	basis	tuki#kohta	basis	N;NOM;SG	N;SG
hieno	oulike	hieno	oulike	ADJ;NOM;SG	ADJ;NOM
esittäjä	kunstenaar	esittäjä	kunstenaar	N;NOM;SG	N;SG
esittäjä	skrywer	esittäjä	skrywer	N;NOM;SG	N;SG
esittäjä	outeur	esittäjä	outeur	N;NOM;SG	N;SG
valitut	gekose	valita	koos	V;NOM;PL;V.PTCP;PASS	V;PST;V.PTCP
valitut	gekies	valita	kies	V;NOM;PL;V.PTCP;PASS	V;PST;V.PTCP
valitut	gemerk	valita	merk	V;NOM;PL;V.PTCP;PASS	V;PST;V.PTCP
muotokuva	portret	muoto#kuva	portret	N;NOM;SG	N;SG
kuvaaja	fotograaf	kuvaaja	fotograaf	N;NOM;SG	N;SG
atlas	atlas	atlas	atlas	N;NOM;SG	N;SG
toimiala	sektor	toimi#ala	sektor	N;NOM;SG	N;SG
prototyyppi	prototipe	proto#tyyppi	prototip	N;NOM;SG	N;SG
osallistuneet	deelgeneem	osallistua	deelneneem	V;NOM;PL;V.PTCP;ACT	V;PST;V.PTCP
hylätty	afgekeur	hylätä	afkeur	V;NOM;SG;V.PTCP;PASS	V;PST;V.PTCP
hylätty	verwerp	hylätä	verwerp	V;NOM;SG;V.PTCP;PASS	V;PRS
sanakirja	woordeboek	sana#kirja	woordeboek	N;NOM;SG	N;SG
tower	toring	tower	toring	N;NOM;SG	N;SG
poistaminen	verwydering	poistaminen	verwydering	N;NOM;SG	N;SG
poistaminen	eliminasie	poistaminen	eliminasie	N;NOM;SG	N;SG
ylläpito	onderhoud	ylläpito	onderhoud	N;NOM;SG	N;SG
ylläpito	instandhouding	ylläpito	instandhouding	N;NOM;SG	N;SG
korosti	gemerk	korostaa	merk	V;IND;SG;3;PST;FIN;ACT	V;PST;V.PTCP
tekijöitä	faktore	tekijä	faktor	N;PRT;PL	N;PL
taiteilijoiden	kunstenaars	taiteilija	kunstenaar	N;GEN;PL	N;PL
rataa	snit	rata	snit	N;PRT;SG	N;SG
rataa	baan	rata	baan	N;PRT;SG	N;SG
öljyn	olie	öljy	olie	N;GEN;SG	N;SG
mahdollisuudet	moontlikhede	mahdollisuus	moontlikheid	N;NOM;PL	N;PL
klubi	klub	klubi	klub	N;NOM;SG	N;SG
tuomio	vonnis	tuomio	vonnis	N;NOM;SG	N;SG
markkina	markplein	markki	markplein	N;NOM;SG	N;SG
markkina	mark	markki	mark	N;NOM;SG	N;SG
kullan	goud	kulta	goud	N;GEN;SG	N;SG
vakio	standaard	vakio	standaard	N;NOM;SG	N;SG
joet	riviere	joki	rivier	N;NOM;PL	N;PL
leikkaus	chirurgie	leikkaus	chirurgie	N;NOM;SG	N;SG
leijona	leeu	leijona	leeu	N;NOM;SG	N;SG
ehdotettu	voorgestel	ehdottaa	voorstel	V;NOM;SG;V.PTCP;PASS	V;PST;V.PTCP
toimitettiin	afgelewer	toimittaa	aflewer	V;IND;PST;FIN;PASS	V;PST;V.PTCP
salama	weerlig	salama	weerlig	N;NOM;SG	N;SG
vastasivat	geantwoord	vastata	geantwoord	V;IND;PL;3;PST;FIN;ACT	V;PST;V.PTCP
asennettu	gemonteer	asentaa	monteer	V;NOM;SG;V.PTCP;PASS	V;PST;V.PTCP
asennettu	geïnstalleer	asentaa	installeer	V;NOM;SG;V.PTCP;PASS	V;PST;V.PTCP
asennettu	geinstalleer	asentaa	installeer	V;NOM;SG;V.PTCP;PASS	V;PST;V.PTCP
käsitelty	behandel	käsitellä	behandel	V;NOM;SG;V.PTCP;PASS	V;PRS
käsitelty	geprosesseer	käsitellä	prosesseer	V;NOM;SG;V.PTCP;PASS	V;PST;V.PTCP
käsitelty	hanteer	käsitellä	hanteer	V;NOM;SG;V.PTCP;PASS	V;PRS
yksittäiset	individuele	yksittäinen	individueel	ADJ;NOM;PL	ADJ;NOM
käytännöt	praktyke	käytäntö	praktyak	N;NOM;PL	N;PL
käytännöt	beleide	käytäntö	beleid	N;NOM;PL	N;PL
iän	ouderdom	ikä	ouderdom	N;GEN;SG	N;SG
kuulostaa	klink	kuulostaa	klink	V;IND;SG;3;PRS;FIN;ACT	V;PRS
vene	boot	vene	boot	N;NOM;SG	N;SG
aasia	asië	aasia	asië	N;NOM;SG	N;SG
kohtalo	lot	kohtalo	lot	N;NOM;SG	N;SG
kauas	ver	kauas	ver	ADV	ADV
maalattu	ingekleur	maalata	inkleur	V;NOM;SG;V.PTCP;PASS	V;PST;V.PTCP
maalattu	geverf	maalata	verf	V;NOM;SG;V.PTCP;PASS	V;PST;V.PTCP
kamera	kamera	kamera	kamera	N;NOM;SG	N;SG
ohjaajat	mentors	ohjaaja	mentors	N;NOM;PL	N;PL
perusta	fondament	perusta	fondament	N;NOM;SG	N;SG
perusta	basis	perusta	basis	N;NOM;SG	N;SG
perusta	grondslag	perusta	grondslag	N;NOM;SG	N;SG
suunnitelmien	reëlings	suunnitelma	reëling	N;GEN;PL	N;PL
suunnitelmien	planne	suunnitelma	plan	N;GEN;PL	N;PL
nimityksiä	afsprake	nimitys	afspraak	N;PRT;PL	N;PL
ketjun	ketting	ketju	ketting	N;GEN;SG	N;SG
luopua	ontken	luopua	ontken	V;SG;NFIN;ACT	V;PRS
ilmoitetaan	dui	ilmoittaa	dui	V;IND;PRS;FIN;PASS	V;PRS
hoitoa	behandeling	hoito	behandeling	N;PRT;SG	N;SG
kangas	broek	kangas	broek	N;NOM;SG	N;SG
yliopistojen	universiteite	yli#opisto	universiteit	N;GEN;PL	N;PL
alalaji	subspesie	ala#laji	subspesie	N;NOM;SG	N;SG
ilmoitettu	gerapporteer	ilmoittaa	rapporteer	V;NOM;SG;V.PTCP;PASS	V;PST;V.PTCP
ilmoitettu	verklaar	ilmoittaa	verklaar	V;NOM;SG;V.PTCP;PASS	V;PRS
ilmoitettu	aangekondig	ilmoittaa	aankondig	V;NOM;SG;V.PTCP;PASS	V;PST;V.PTCP
ilmoitettu	aangekondig	ilmoittaa	aankondig	V;NOM;SG;V.PTCP;PASS	V;PST;V.PTCP
laitteet	toebehore	laite	toebehore	N;NOM;PL	N;PL
laitteet	toestelle	laite	toestel	N;NOM;PL	N;PL
laitteet	toestelle	laite	toestel	N;NOM;PL	N;PL
tuhoaa	verweer	tuhota	verweer	V;IND;SG;3;PRS;FIN;ACT	V;PRS
öljyä	olie	öljy	olie	N;PRT;SG	N;SG
yksilöitä	individue	yksilö	individu	N;PRT;PL	N;PL
bulgaria	bulgaars	bulgari	bulgaars	N;NOM;SG	N;SG
harvemmin	selde	harvemmin	selde	ADV	ADV
suunta	rigting	suunta	rigting	N;NOM;SG	N;SG
suunta	oriëntasie	suunta	oriëntasie	N;NOM;SG	N;SG
uni	slaap	uni	slaap	N;NOM;SG	N;SG
uni	droom	uni	droom	N;NOM;SG	N;SG
trumpetti	trompet	trumpetti	trompet	N;NOM;SG	N;SG
pintaan	oppervlak	pinta	oppervlak	N;IN+ALL;SG	N;SG
luonnollinen	natuurlike	luonnollinen	natuurlik	ADJ;NOM;SG	ADJ;NOM
hyökkäykset	aanvalle	hyökkäys	aanval	N;NOM;PL	N;PL
lueteltu	gelys	luetella	lys	V;NOM;SG;V.PTCP;PASS	V;PST;V.PTCP
taito	vaardigheid	taito	vaardigheid	N;NOM;SG	N;SG
pudotti	gegooi	pudottaa	mooi	V;IND;SG;3;PST;FIN;ACT	V;PST;V.PTCP
federaation	federasie	federaatio	federasie	N;GEN;SG	N;SG
ratkaisua	oplossing	ratkaisu	oplossing	N;PRT;SG	N;SG
kommentit	opmerkings	kommentti	opmerking	N;NOM;PL	N;PL
väliaikainen	tydelike	väli#aikainen	tydelik	ADJ;NOM;SG	ADJ;NOM
terveys	gesondheid	terveys	gesondheid	N;NOM;SG	N;SG
kuullut	aangehoor	kuulla	aanhoor	V;NOM;SG;V.PTCP;ACT	V;PST;V.PTCP
vaatimuksia	vereistes	vaatimus	vereiste	N;PRT;PL	N;PL
maanjäristys	aardbewing	maan#järistys	aardbewing	N;NOM;SG	N;SG
papua	boontjie	papu	boontjie	N;PRT;SG	N;SG
näytetään	vertoon	näyttää	vertoon	V;IND;PRS;FIN;PASS	V;PRS
opposition	opposisie	oppositio	opposisie	N;GEN;SG	N;SG
taitava	vaardige	taitava	vaardig	ADJ;NOM;SG	ADJ;NOM
suuntaa	rigting	suunta	rigting	N;PRT;SG	N;SG
taloustieteilijä	ekonoom	talous#tieteilijä	ekonoom	N;NOM;SG	N;SG
madonna	madonna	madontaa	madonna	N;NOM;SG	N;SG
järjestys	orde	järjestys	orde	N;NOM;SG	N;SG
järjestys	volgorde	järjestys	volgorde	N;NOM;SG	N;SG
järjestys	bestelling	järjestys	bestelling	N;NOM;SG	N;SG
iho	vel	iho	vel	N;NOM;SG	N;SG
asuntoja	woonstelle	asunto	woonstel	N;PRT;PL	N;PL
standardin	standaard	standardi	standaard	N;GEN;SG	N;SG
nykyaikainen	kontemporêre	nykyaikainen	kontemporêre	ADJ;NOM;SG	ADJ;NOM
kuolla	sterf	kuolla	sterf	V;SG;NFIN;ACT	V;PRS
etuja	voordele	etu	voordeel	N;PRT;PL	N;PL
etuja	voordele	etu	voordeel	N;PRT;PL	N;PL
tuomittu	gevonnis	tuomita	gevonnis	V;NOM;SG;V.PTCP;PASS	V;PRS
mitattuna	gemeet	mitata	meet	V;FRML;SG;V.PTCP;PASS	V;PST;V.PTCP
kokoelmat	versamelings	kokoelma	versameling	N;NOM;PL	N;PL
kukka	blom	kukka	blom	N;NOM;SG	N;SG
maalauksia	skilderye	maalaus	skilderye	N;PRT;PL	N;PL
kopio	duplikaat	kopio	duplikaat	N;NOM;SG	N;SG
kopio	kopiereg	kopio	kopiereg	N;NOM;SG	N;SG
tukholmaan	stockholm	tukholma	stockholm	N;IN+ALL;SG	N;SG
korvaa	oordra	korva	oordra	V;IMP;SG;2;FIN;ACT	V;PRS
taloutta	ekonomie	talous	ekonomie	N;PRT;SG	N;SG
katoaa	verdwyning	kadota	verdwyning	V;IND;SG;3;PRS;FIN;ACT	V;PRS
hurrikaani	orkaan	hurrikaani	orkaan	N;NOM;SG	N;SG
miekka	swaard	miekka	swaard	N;NOM;SG	N;SG
laatua	kwaliteit	laatu	kwaliteit	N;PRT;SG	N;SG
laatua	gehalte	laatu	gehalte	N;PRT;SG	N;SG
puhelin	foon	puhelin	foon	N;NOM;SG	N;SG
puhelin	telefoon	puhelin	telefoon	N;NOM;SG	N;SG
pyydettiin	aangevra	pyytää	aanvra	V;IND;PST;FIN;PASS	V;PST;V.PTCP
senttiä	sent	sentti	sent	N;PRT;SG	N;SG
henkilöstö	personeel	henkilöstö	personeel	N;NOM;SG	N;SG
yksitoista	elf	yksi#toista	elf	NUM;NOM;SG	NUM
standardi	standaard	standardi	standaard	N;NOM;SG	N;SG
suunnan	rigting	suunta	rigting	N;GEN;SG	N;SG
keinoja	wyses	keino	wyses	N;PRT;PL	N;PL
keinoja	maniere	keino	manier	N;PRT;PL	N;PL
puuttua	inmeng	puuttua	inmeng	V;SG;NFIN;ACT	V;PRS
pastori	pastor	pastori	pastor	N;NOM;SG	N;SG
väliä	materie	väli	materie	N;PRT;SG	N;SG
ilmoituksen	kennisgewing	ilmoitus	kennisgewing	N;GEN;SG	N;SG
järvet	mere	järvi	baie	N;NOM;PL	N;PL
kapasiteetti	kapasiteit	kapasiteetti	kapasiteit	N;NOM;SG	N;SG
metroasema	stasie	metro#asema	stasie	N;NOM;SG	N;SG
työntekijöitä	werknemers	työ#tekijä	werknemer	N;PRT;PL	N;PL
työntekijöitä	werkers	työ#tekijä	werker	N;PRT;PL	N;PL
työntekijöitä	workers	työ#tekijä	worker	N;PRT;PL	N;PL
floridassa	florida	florita	florida	N;IN+ESS;SG	N;SG
kaupunginjohtaja	burgemeester	kaupungin#johtaja	burgemeester	N;NOM;SG	N;SG
pintaa	oppervlak	pinta	oppervlak	N;PRT;SG	N;SG
lentoyhtiö	lugredery	lento#yhtiö	lugredery	N;NOM;SG	N;SG
lentoyhtiö	lugdiens	lento#yhtiö	lugdiens	N;NOM;SG	N;SG
konsertti	konsert	konsertti	konsert	N;NOM;SG	N;SG
ratkaisuja	oplossings	ratkaisu	oplossing	N;PRT;PL	N;PL
juristi	prokureur	juristaa	prokureur	N;NOM;SG	N;SG
juristi	dronkbestuur	juristaa	dronkbestuur	N;NOM;SG	N;SG
kriisin	krisis	kriisi	krisis	N;GEN;SG	N;SG
aikuiset	volwassenes	aikuinen	volwassene	N;NOM;PL	N;PL
kansat	nasies	kansa	nasie	N;NOM;PL	N;PL
yhteiskunnallinen	maatskaplike	yhteis#kunnallinen	maatskaplik	ADJ;NOM;SG	ADJ;NOM
yhteiskunnallinen	sosiale	yhteis#kunnallinen	sosiaal	ADJ;NOM;SG	ADJ;NOM
rumpuja	dromme	rumpu	dromm	N;PRT;PL	N;PL
rumpuja	drums	rumpu	drum	N;PRT;PL	N;PL
finaali	finale	finaali	finaal	N;NOM;SG	N;SG
epävirallinen	informele	epä#virallinen	informeel	ADJ;NOM;SG	ADJ;NOM
mielipide	opinie	mieli#pide	opinie	N;NOM;SG	N;SG
mielipide	mening	mieli#pide	mening	N;NOM;SG	N;SG
potilas	geduldig	potilas	geduldig	N;NOM;SG	N;SG
vero	belasting	vero	belasting	N;NOM;SG	N;SG
hiekka	sand	hiekka	sand	N;NOM;SG	N;SG
hiekka	sands	hiekka	sands	N;NOM;SG	N;SG
konsertissa	konsert	konsertti	konsert	N;IN+ESS;SG	N;SG
mainittiin	genoem	mainita	noem	V;IND;PST;FIN;PASS	V;PST;V.PTCP
tykki	kanon	tykki	kanon	N;NOM;SG	N;SG
crystal	kristal	crystal	kristal	N;NOM;SG	N;SG
rauhaa	vrede	rauha	vrede	N;PRT;SG	N;SG
polttoaineen	brandstof	poltto#aine	brandstof	N;GEN;SG	N;SG
muunnos	omskakeling	muunnos	omskakeling	N;NOM;SG	N;SG
muunnos	variant	muunnos	variant	N;NOM;SG	N;SG
muunnos	transformasie	muunnos	transformasie	N;NOM;SG	N;SG
omistajan	eienaar	omistaja	eienaar	N;GEN;SG	N;SG
laivat	bote	laiva	bote	N;NOM;PL	N;PL
laivat	skepe	laiva	skeep	N;NOM;PL	N;PL
leski	weduwee	leski	weduwee	N;NOM;SG	N;SG
leski	weduwee	leski	weduwee	N;NOM;SG	N;SG
tuotu	ingevoer	tuoda	invoer	V;NOM;SG;V.PTCP;PASS	V;PST;V.PTCP
muisti	geheue	muistaa	heue	N;NOM;SG	N;SG
muisti	herinnering	muistaa	herinnering	N;NOM;SG	N;SG
neuvottelut	samesprekings	neuvottelu	samespreking	N;NOM;PL	N;PL
neuvottelut	onderhandelings	neuvottelu	onderhandeling	N;NOM;PL	N;PL
neuvottelut	onderhandelinge	neuvottelu	onderhandeling	N;NOM;PL	N;PL
vähentynyt	afgeneem	vähentyä	afneem	V;NOM;SG;V.PTCP;ACT	V;PST;V.PTCP
vähentynyt	verminder	vähentyä	verminder	V;NOM;SG;V.PTCP;ACT	V;PRS
tavoitteet	doelwitte	tavoite	doelwit	N;NOM;PL	N;PL
tavoitteet	doele	tavoite	doele	N;NOM;PL	N;PL
osavaltiot	provinsies	osa#valtio	provinsie	N;NOM;PL	N;PL
osavaltiot	deelstate	osa#valtio	deelstaat	N;NOM;PL	N;PL
osavaltiot	state	osa#valtio	staat	N;NOM;PL	N;PL
ateena	athene	ate	athene	N;NOM;SG	N;SG
liikkeet	skuiwe	liike	skuif	N;NOM;PL	N;PL
liikkeet	winkels	liike	winkels	N;NOM;PL	N;PL
veturi	lokomotief	veturi	lokomotief	N;NOM;SG	N;SG
view	aansig	view	aansig	N;NOM;SG	N;SG
tilastoja	statistieke	tilasto	statistiek	N;PRT;PL	N;PL
tilastoja	statistieke	tilasto	statistiek	N;PRT;PL	N;PL
perustella	regverdig	perustella	regverdig	V;SG;NFIN;ACT	V;PRS
järjestöjen	organisasies	järjestö	organisasie	N;GEN;PL	N;PL
muodosta	konstrueer	muoto	konstrueer	V;IMP;SG;2;FIN;ACT	V;PRS
berliiniin	berlyn	berliini	berlyn	N;IN+ALL;SG	N;SG
oranssi	lemoen	oranssi	lemoen	N;NOM;SG	N;SG
rajojen	grense	raja	grens	N;GEN;PL	N;PL
menetelmän	metode	menetelmä	metode	N;GEN;SG	N;SG
raita	snit	raita	snit	N;NOM;SG	N;SG
raita	baan	raita	baan	N;NOM;SG	N;SG
tutkinto	diploma	tutkinto	diploma	N;NOM;SG	N;SG
tutkinto	graad	tutkinto	graad	N;NOM;SG	N;SG
seelanti	seelandse	seelanti	seelands	N;NOM;SG	N;SG
arviointi	beoordeling	arviointi	beoordeling	N;NOM;SG	N;SG
lakeja	wette	laki	wet	N;PRT;PL	N;PL
solun	sel	solu	sel	N;GEN;SG	N;SG
perinne	tradisie	perinne	tradisie	N;NOM;SG	N;SG
junan	trein	juna	trein	N;GEN;SG	N;SG
vänrikki	vaandel	vänrikki	vaandel	N;NOM;SG	N;SG
vuosikymmeniä	dekades	vuosikymmen	dekade	N;PRT;PL	N;PL
piirre	eienskap	piirre	eienskap	N;NOM;SG	N;SG
palveluja	dienste	palvelu	diens	N;PRT;PL	N;PL
leen	lee	lehrä	lee	N;GEN;SG	N;SG
haluttu	gesoek	haluta	gesoek	V;NOM;SG;V.PTCP;PASS	V;PST;V.PTCP
newton	newton	newto	newton	N;NOM;SG	N;SG
päiviä	dae	päivä	dag	N;PRT;PL	N;PL
matkailu	reis	matkailu	reis	N;NOM;SG	N;SG
matkailu	toerisme	matkailu	toerisme	N;NOM;SG	N;SG
galleria	galery	galleri	galery	N;PRT;SG	N;SG
galleria	galleria	galleri	galleria	N;PRT;SG	N;SG
jälkeläisiä	afstammelinge	jälkeläinen	afstammeling	N;PRT;PL	N;PL
avaa	oopmaak	avata	oopmaak	V;IMP;SG;2;FIN;ACT	V;PRS
majakka	vuurtoring	majakka	vuurtoring	N;NOM;SG	N;SG
vuosittainen	maandelikse	vuosittainen	maandeliks	ADJ;NOM;SG	ADJ;NOM
vuosittainen	jaarlikse	vuosittainen	jaarliks	ADJ;NOM;SG	ADJ;NOM
ruutu	skerm	ruutua	skerm	N;NOM;SG	N;SG
negatiivinen	negatiewe	negatiivinen	negatief	ADJ;NOM;SG	ADJ;NOM
mission	missie	missio	missie	N;NOM;SG	N;SG
puhetta	spraak	puhe	spraak	N;PRT;SG	N;SG
puhetta	toespraak	puhe	toespraak	N;PRT;SG	N;SG
runon	gediggie	runo	gediggie	N;GEN;SG	N;SG
onnen	geluk	onni	geluk	N;GEN;SG	N;SG
romahti	ineengestort	romahtaa	ineenstort	V;IND;SG;3;PST;FIN;ACT	V;PST;V.PTCP
romahti	ingevou	romahtaa	invou	V;IND;SG;3;PST;FIN;ACT	V;PST;V.PTCP
kilpi	plaat	kilpi	plaat	N;NOM;SG	N;SG
kilpi	skild	kilpi	skild	N;NOM;SG	N;SG
kilpi	skuld	kilpi	skuld	N;NOM;SG	N;SG
kuvio	patroon	kuvio	patroon	N;NOM;SG	N;SG
kuvio	grafiek	kuvio	grafiek	N;NOM;SG	N;SG
asianajaja	prokureur	asian#ajaja	prokureur	N;NOM;SG	N;SG
asianajaja	dronkbestuur	asian#ajaja	dronkbestuur	N;NOM;SG	N;SG
vaiheita	fases	vaihe	fase	N;PRT;PL	N;PL
vaiheita	stappe	vaihe	stap	N;PRT;PL	N;PL
latvia	letland	latvi	letland	N;NOM;SG	N;SG
mainos	reklame	mainos	reklame	N;NOM;SG	N;SG
mainos	advertering	mainos	advertering	N;NOM;SG	N;SG
mestarit	masters	mestari	master	N;NOM;PL	N;PL
taistella	veg	taistella	veg	V;SG;NFIN;ACT	V;PRS
luonnosta	konsep	luonnos	konsep	N;IN+ABL;SG	N;SG
luonnosta	aard	luonnos	aard	N;IN+ABL;SG	N;SG
luonnosta	prent	luonnos	prent	N;IN+ABL;SG	N;SG
luonnosta	natuur	luonnos	natuur	N;IN+ABL;SG	N;SG
kehon	lyf	keho	lyf	N;GEN;SG	N;SG
kehon	liggaam	keho	liggaam	N;GEN;SG	N;SG
näyttelijöitä	akteurs	näyttelijä	akteur	N;PRT;PL	N;PL
tunnukset	simbole	tunnus	simbool	N;NOM;PL	N;PL
tunnukset	tekens	tunnus	tekens	N;NOM;PL	N;PL
vangit	gevangenes	vanki	gevangene	N;NOM;PL	N;PL
massan	pulp	massa	pulp	N;GEN;SG	N;SG
rintama	voorkant	rintama	voorkant	N;NOM;SG	N;SG
metallia	metaal	metalli	metaal	N;PRT;SG	N;SG
kehittyneet	ontwikkel	kehittyä	ontwikkel	V;NOM;PL;V.PTCP;ACT	V;PRS
kehittyneet	gevorderd	kehittyä	gevorderd	V;NOM;PL;V.PTCP;ACT	V;PST
portland	portland	portland	portland	N;NOM;SG	N;SG
maisema	landskap	maisema	landskap	N;NOM;SG	N;SG
lisääntyminen	voortplanting	lisääntyminen	voortplanting	N;NOM;SG	N;SG
päiväntasaajan	ewenaar	päivän#tasaaja	ewenaar	N;GEN;SG	N;SG
yleiset	gemeenskaplike	yleinen	gemeenskaplik	ADJ;NOM;PL	ADJ;NOM
perinteiset	tradisionele	perinteinen	tradisioneel	ADJ;NOM;PL	ADJ;NOM
korkeakoulu	universiteit	korkea#koulu	universiteit	N;NOM;SG	N;SG
korkeakoulu	kollege	korkea#koulu	kollege	N;NOM;SG	N;SG
huuliharppu	mondfluitjie	huuli#harppu	mondfluitjie	N;NOM;SG	N;SG
kiva	oulike	kiva	oulike	ADJ;NOM;SG	ADJ;NOM
hoidon	behandeling	hoito	behandeling	N;GEN;SG	N;SG
kilpailijat	mededingers	kilpailija	mededinger	N;NOM;PL	N;PL
käsikirja	handleiding	käsi#kirja	handleiding	N;NOM;SG	N;SG
käsikirja	hand	käsi#kirja	hand	N;NOM;SG	N;SG
etsivä	speurder	etsivä	speurder	N;NOM;SG	N;SG
etäisyydet	afstande	etäisyys	afstande	N;NOM;PL	N;PL
uhri	slagoffer	uhri	slagoffer	N;NOM;SG	N;SG
pääasiallisesti	hoofsaaklik	pää#asiallisesti	hoofsaaklik	ADV	ADV
pakottaa	forseer	pakottaa	forseer	V;IND;SG;3;PRS;FIN;ACT	V;PRS
pakottaa	dwing	pakottaa	dwing	V;IND;SG;3;PRS;FIN;ACT	V;PRS
kohtalon	lot	kohtalo	lot	N;GEN;SG	N;SG
taiteellinen	artistieke	taiteellinen	artistiek	ADJ;NOM;SG	ADJ;NOM
galaxy	sterrestelsel	galaxy	sterrestelsel	N;NOM;SG	N;SG
koripallo	basketball	kori#pallo	basketball	N;NOM;SG	N;SG
pystytetty	opgerig	pystyttää	opgerig	V;NOM;SG;V.PTCP;PASS	V;PST;V.PTCP
omaisuutta	eiendom	omaisuus	eiendom	N;PRT;SG	N;SG
