une	ένας	un	ένας	DET;INDF;FEM;SG	DET;NOM;INDF;MASC;SG
ailier	αβανταδόρος	ailier	αβανταδόρος	N;MASC;SG	N;NOM;MASC;SG
ailier	πτέρυγα	ailier	πτέρυγα	N;MASC;SG	N;NOM;FEM;SG
ailier	φτερό	ailier	φτερός	N;MASC;SG	N;NOM;NEUT;SG
robe	φόρεμα	robe	φόρεμα	N;FEM;SG	N;NOM;NEUT;SG
golf	γκολφ	golf	γκολφ	N;MASC;SG	N;NOM;NEUT;SG
normalement	φυσιολογικά	normalement	φυσιολογικά	ADV	ADV
normalement	κανονικά	normalement	κανονικά	ADV	ADV
mystère	μυστήριο	mystère	μυστήριο	N;MASC;SG	N;NOM;NEUT;SG
phénomènes	φαινόμενα	phénomène	φαινόμενο	N;MASC;PL	N;NOM;NEUT;PL
phénomènes	φαινομένων	phénomène	φαινόμενο	N;MASC;PL	N;GEN;NEUT;PL
similaires	παρόμοιες	similaire	παρόμοιος	ADJ;MASC;PL	ADJ;NOM;FEM;PL
sage	σοφό	sage	σοφός	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
sage	σοφή	sage	σοφή	ADJ;MASC;SG	ADJ;NOM;FEM;SG
vaisseaux	σκάφη	vaisseau	σκάφος	N;MASC;PL	N;NOM;NEUT;PL
vaisseaux	πλοία	vaisseau	πλοίο	N;MASC;PL	N;NOM;NEUT;PL
vaisseaux	καράβια	vaisseau	καράβιος	N;MASC;PL	N;NOM;NEUT;PL
vaisseaux	σκάφη	vaisseau	σκάφος	N;MASC;PL	N;NOM;NEUT;PL
vaisseaux	πλοία	vaisseau	πλοίο	N;MASC;PL	N;NOM;NEUT;PL
béton	τσιμέντο	béton	τσίμει	N;MASC;SG	N;NOM;NEUT;SG
béton	σκυροδέματος	béton	σκύροδεμα	N;MASC;SG	N;GEN;NEUT;SG
béton	σκυρόδεμα	béton	σκυρόδεμα	N;MASC;SG	N;NOM;NEUT;SG
lions	λιοντάρια	lion	λιοντάριο	N;MASC;PL	N;NOM;NEUT;PL
idéal	ιδανικός	idéal	ιδανικός	ADJ;MASC;SG	ADJ;NOM;MASC;SG
idéal	ιδανική	idéal	ιδανικός	ADJ;MASC;SG	ADJ;NOM;FEM;SG
idéal	ιδανικό	idéal	ιδανικός	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
particules	σωματίδια	particule	σωματίδιο	N;FEM;PL	N;NOM;NEUT;PL
particules	σωματίδια	particule	σωματίδιο	N;FEM;PL	N;NOM;NEUT;PL
baby	μωρό	baby	μωρός	N;MASC;SG	N;NOM;NEUT;SG
shakespeare	σαίξπηρ	shakespear	σαίξπηρ	N;MASC;SG	N;NOM;FEM;SG
masters	αφέντες	master	αφήντης	N;MASC;PL	N;NOM;MASC;PL
refusé	αρνήθηκε	refuser	αρνιέμαι	V;MASC;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
refusé	απορρίφθηκε	refuser	απορρίπτω	V;MASC;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
refusé	απέρριψε	refuser	απορρίπτω	V;MASC;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
refusé	αρνήθηκε	refuser	αρνιέμαι	V;MASC;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
refusé	απορρίφθηκε	refuser	απορρίπτω	V;MASC;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
refusé	αρνήθηκε	refuser	αρνιέμαι	V;MASC;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
coureurs	δρομείς	coureur	δρομή	N;MASC;PL	N;NOM;MASC;PL
coureurs	καβαλάρηδες	coureur	καβαλάρηδα	N;MASC;PL	N;NOM;MASC;PL
coureurs	ιππείς	coureur	ιππές	N;MASC;PL	N;NOM;MASC;PL
coureurs	αναβάτες	coureur	αναβάτης	N;MASC;PL	N;NOM;MASC;PL
coureurs	δρομείς	coureur	δρομή	N;MASC;PL	N;NOM;MASC;PL
rencontré	γνωρίσει	rencontrer	γνωρίζω	V;MASC;SG;PST;V.PTCP	V;PFV;NFIN;ACT
triomphe	θρίαμβος	triomphe	θρίαμβος	N;MASC;SG	N;NOM;MASC;SG
triomphe	θρίαμβο	triomphe	θρίαμβο	N;MASC;SG	N;NOM;NEUT;SG
reconnaît	αναγνωρίζει	reconnaître	αναγνωρίζω	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
reconnaît	αναγνωρίζει	reconnaître	αναγνωρίζω	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
reconnaît	αναγνωρίζει	reconnaître	αναγνωρίζω	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
hip	ισχίο	hip	ισχίο	N;MASC;SG	N;NOM;NEUT;SG
mineurs	ανηλίκων	mineur	ανήλικος	N;MASC;PL	N;GEN;NEUT;PL
mineurs	ανηλίκους	mineur	ανήλικος	N;MASC;PL	N;ACC;MASC;PL
mineurs	ανθρακωρύχοι	mineur	ανθρακωρύχος	N;MASC;PL	N;NOM;MASC;PL
commis	δεσμεύτηκε	commettre	δεσμεύω	V;MASC;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
commis	διαπράξει	commettre	διαπράττω	V;MASC;SG;PST;V.PTCP	V;PFV;NFIN;ACT
faciliter	διευκολύνοντας	faciliter	διευκολύνω	V;NFIN	V;IPFV;V.CVB;ACT
faciliter	διευκολύνει	faciliter	διευκολύνω	V;NFIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
aval	κατάντη	aval	κατάντης	N;MASC;SG	N
montrant	δείχνοντας	montrer	δείχνω	V;PRS;V.PTCP	V;IPFV;V.CVB;ACT
physicien	γιατρός	physicien	γιατρός	N;MASC;SG	N;NOM;MASC;SG
physicien	ιατρός	physicien	ιατρός	N;MASC;SG	N;NOM;MASC;SG
immense	τεράστια	immense	τεράστιος	ADJ;MASC;SG	ADJ;NOM;FEM;SG
immense	τεράστιος	immense	τεράστιος	ADJ;MASC;SG	ADJ;NOM;MASC;SG
immense	τεράστιο	immense	τεράστιος	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
dangereux	επικίνδυνος	dangereux	επικίνδυνος	ADJ;MASC;SG	ADJ;NOM;MASC;SG
dangereux	επικίνδυνο	dangereux	επικίνδυνος	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
dangereux	επικίνδυνη	dangereux	επικίνδυνος	ADJ;MASC;SG	ADJ;NOM;FEM;SG
dangereux	επικίνδυνο	dangereux	επικίνδυνος	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
dangereux	επικίνδυνος	dangereux	επικίνδυνος	ADJ;MASC;SG	ADJ;NOM;MASC;SG
modes	τρόποι	mode	τρόπος	N;MASC;PL	N;NOM;MASC;PL
utilité	χρησιμότητα	utilité	χρησιμότητα	N;FEM;SG	N;ACC;FEM;SG
utilité	χρησιμότητα	utilité	χρησιμότητα	N;FEM;SG	N;ACC;FEM;SG
utilité	χρησιμότητας	utilité	χρησιμότητα	N;FEM;SG	N;GEN;FEM;SG
fief	φέουδο	fief	φέουδος	N;MASC;SG	N;NOM;NEUT;SG
adoption	υιοθέτηση	adoption	υιοθέτηση	N;FEM;SG	N;ACC;FEM;SG
adoption	έγκριση	adoption	έγκριση	N;FEM;SG	N;ACC;FEM;SG
adoption	υιοθεσία	adoption	υιοθεσία	N;FEM;SG	N;NOM;FEM;SG
usines	εργοστάσια	usine	εργοστάσιο	N;FEM;PL	N;NOM;NEUT;PL
panneau	σημάδι	panneau	σημάδι	N;MASC;SG	N;NOM;NEUT;SG
panneau	πάνελ	panneau	πάνελ	N;MASC;SG	N;NOM;NEUT;SG
pomme	μήλο	pomme	μήλος	N;FEM;SG	N;NOM;NEUT;SG
inscriptions	επιγραφές	inscription	επιγραφή	N;FEM;PL	N;NOM;FEM;PL
inscriptions	εγγραφές	inscription	εγγραφή	N;FEM;PL	N;NOM;FEM;PL
inscriptions	καταχωρίσεις	inscription	κατάχωριση	N;FEM;PL	N;NOM;FEM;PL
messieurs	κύριοι	messieur	κύριος	N;MASC;PL	N;VOC;MASC;PL
justification	αιτιολογία	justification	αιτιολογία	N;FEM;SG	N;NOM;FEM;SG
justification	αιτιολόγηση	justification	αιτιολόγηση	N;FEM;SG	N;ACC;FEM;SG
justification	σκεπτικό	justification	σκεπτικός	N;FEM;SG	N;NOM;NEUT;SG
reconnaître	αναγνωρίσει	reconnaître	αναγνωρίζω	V;NFIN	V;PFV;NFIN;ACT
reconnaître	αναγνωρίζοντας	reconnaître	αναγνωρίζω	V;NFIN	V;IPFV;V.CVB;ACT
reconnaître	αναγνωρίζοντας	reconnaître	αναγνωρίζω	V;NFIN	V;IPFV;V.CVB;ACT
principauté	πριγκιπάτο	principauté	πριγκιπάτο	N;FEM;SG	N;NOM;NEUT;SG
volant	πέταγμα	volant	πέταγμα	N;MASC;SG	N;NOM;NEUT;SG
volant	ιπτάμενο	volant	ιπτάμενος	N;MASC;SG	N;NOM;NEUT;SG
dents	δόντια	dent	δόντια	N;FEM;PL	N;NOM;NEUT;PL
dents	βαθουλώματα	dent	βαθόύλωμα	N;FEM;PL	N;NOM;NEUT;PL
australienne	αυστραλός	australien	αυστραλός	ADJ;FEM;SG	ADJ;NOM;MASC;SG
algérien	αλγερινή	algérien	αλγερινός	ADJ;MASC;SG	ADJ;NOM;FEM;SG
richesse	πλούτο	richesse	πλούτος	N;FEM;SG	N;ACC;MASC;SG
acquiert	αποκτά	acquérir	αποκτά	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
ports	λιμένες	port	λιμένος	N;MASC;PL	N;NOM;MASC;PL
ports	θύρες	port	θύρα	N;MASC;PL	N;NOM;FEM;PL
ports	λιμάνια	port	λιμάνια	N;MASC;PL	N;NOM;NEUT;PL
mardi	τριτη	mardi	τρίτος	N;MASC;SG	N;ACC;FEM;SG
infrastructures	υποδομές	infrastructure	υποδομή	N;FEM;PL	N;NOM;FEM;PL
infrastructures	υποδομών	infrastructure	υποδομή	N;FEM;PL	N;GEN;FEM;PL
infrastructures	υποδομές	infrastructure	υποδομή	N;FEM;PL	N;NOM;FEM;PL
exploration	εξερεύνηση	exploration	εξερεύνηση	N;FEM;SG	N;ACC;FEM;SG
travaillant	δουλεύοντας	travailler	δουλεύω	V;PRS;V.PTCP	V;IPFV;V.CVB;ACT
cerveau	εγκέφαλος	cerveau	εγκέφαλος	N;MASC;SG	N;NOM;MASC;SG
cerveau	εγκέφαλο	cerveau	εγκέφαλος	N;MASC;SG	N;ACC;MASC;SG
cerveau	μυαλό	cerveau	μυαλός	N;MASC;SG	N;NOM;NEUT;SG
cerveau	μυαλό	cerveau	μυαλός	N;MASC;SG	N;NOM;NEUT;SG
voter	ψηφίστε	voter	ψηφίζω	V;NFIN	V;PFV;IMP;PL;2;FIN;ACT
décède	πεθαίνει	décéder	πεθαίνω	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
diplomate	διπλωμάτης	diplomate	διπλωμάτης	N;MASC;SG	N;NOM;MASC;SG
diplomate	διπλωμάτη	diplomate	διπλώματος	N;MASC;SG	N;ACC;MASC;SG
maternelle	μητρικό	maternel	μητρικός	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
relatif	σχετικός	relatif	σχετικός	ADJ;MASC;SG	ADJ;NOM;MASC;SG
relatif	σχετική	relatif	σχετικός	ADJ;MASC;SG	ADJ;NOM;FEM;SG
relatif	σχετικό	relatif	σχετικός	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
journées	ημέρες	journée	ημέρα	N;FEM;PL	N;NOM;FEM;PL
journées	μέρες	journée	μέρα	N;FEM;PL	N;NOM;FEM;PL
sommets	κορυφές	sommet	κορυφή	N;MASC;PL	N;NOM;FEM;PL
urbaines	αστικές	urbain	αστικός	ADJ;FEM;PL	ADJ;NOM;FEM;PL
écologique	οικολογική	écologique	οικολογικός	ADJ;MASC;SG	ADJ;NOM;FEM;SG
écologique	οικολογικό	écologique	οικολογικός	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
réside	κατοικεί	résider	κατοικώ	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
profondément	βαθιά	profondément	βαθύς	ADV	ADV
sentiment	συναίσθημα	sentiment	συναίσθημα	N;MASC;SG	N;NOM;NEUT;SG
sentiment	αίσθηση	sentiment	αίσθηση	N;MASC;SG	N;ACC;FEM;SG
sentiment	αίσθημα	sentiment	αίσθημα	N;MASC;SG	N;NOM;NEUT;SG
sentiment	συναίσθημα	sentiment	συναίσθημα	N;MASC;SG	N;NOM;NEUT;SG
architectes	αρχιτέκτονες	architecte	αρχιτέκτονας	N;MASC;PL	N;NOM;MASC;PL
transformer	μετατρέψει	transformer	μετατρέπω	V;NFIN	V;PFV;NFIN;ACT
médical	ιατρικό	médical	ιατρικός	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
médical	ιατρική	médical	ιατρικός	ADJ;MASC;SG	ADJ;NOM;FEM;SG
publiées	δημοσιευθεί	publier	δημοσιεύω	V;FEM;PL;PST;V.PTCP	V;PFV;NFIN;PASS
habitude	συνήθεια	habitude	συνήθεια	N;FEM;SG	N;NOM;FEM;SG
habitude	συνήθειο	habitude	συνήθειο	N;FEM;SG	N;NOM;NEUT;SG
modeste	ταπεινός	modeste	ταπεινός	ADJ;MASC;SG	ADJ;NOM;MASC;SG
modeste	ταπεινή	modeste	ταπεινός	ADJ;MASC;SG	ADJ;NOM;FEM;SG
modeste	ταπεινό	modeste	ταπεινός	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
interface	διεπαφή	interface	διεπαφή	N;FEM;SG	N;NOM;FEM;SG
interface	διασύνδεση	interface	διασύνδεση	N;FEM;SG	N;ACC;FEM;SG
fantôme	φάντασμα	fantôme	φάντασμα	N;MASC;SG	N;NOM;NEUT;SG
fantôme	φάντασμα	fantôme	φάντασμα	N;MASC;SG	N;NOM;NEUT;SG
marchands	έμποροι	marchand	έμπορος	N;MASC;PL	N;NOM;MASC;PL
ottoman	οθωμανική	ottoman	οθωμανικός	ADJ;MASC;SG	ADJ;NOM;FEM;SG
imaginaire	φανταστικός	imaginaire	φανταστικός	ADJ;MASC;SG	ADJ;NOM;MASC;SG
lens	φακός	lens	φακός	N;MASC;SG	N;NOM;MASC;SG
lens	φακό	lens	φακός	N;MASC;SG	N;ACC;MASC;SG
interventions	ομιλίες	intervention	ομιλία	N;FEM;PL	N;NOM;FEM;PL
interventions	παρεμβάσεις	intervention	παρέμβαση	N;FEM;PL	N;NOM;FEM;PL
collectivités	κοινότητες	collectivité	κοινότητα	N;FEM;PL	N;NOM;FEM;PL
témoignage	μαρτυρία	témoignage	μαρτυρία	N;MASC;SG	N;NOM;FEM;SG
témoignage	κατάθεση	témoignage	κατάθεση	N;MASC;SG	N;ACC;FEM;SG
témoignage	μαρτυρία	témoignage	μαρτυρία	N;MASC;SG	N;NOM;FEM;SG
nage	κολύμπι	nage	κολύμπι	N;FEM;SG	N;NOM;NEUT;SG
décrite	περιγράφηκε	décrire	περιγράφω	V;FEM;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
satellites	δορυφόρους	satellite	δορύφορος	N;MASC;PL	N;NOM;MASC;PL
wrestling	πάλη	wrestling	πάλη	N;MASC;SG	N;NOM;FEM;SG
resta	παρέμενε	rester	παραμένω	V;IND;SG;3;PST;FIN	V;IPFV;IND;SG;3;PST;FIN;ACT
resta	παρέμεινε	rester	παραμένω	V;IND;SG;3;PST;FIN	V;PFV;IND;SG;3;PST;FIN;ACT
circonstances	συνθήκες	circonstance	συνθήκη	N;FEM;PL	N;NOM;FEM;PL
circonstances	περιστάσεις	circonstance	περίσταση	N;FEM;PL	N;NOM;FEM;PL
chancelier	καγκελάριος	chancelier	καγκελάριος	N;MASC;SG	N;NOM;MASC;SG
gratte	φαγούρα	gratte	φαγούρα	N;FEM;SG	N;NOM;FEM;SG
gratte	ουρανοξύστη	gratte	ουρανοξύστης	N;FEM;SG	N;NOM;NEUT;SG
désignation	ονομασία	désignation	ονομασία	N;FEM;SG	N;NOM;FEM;SG
désignation	χαρακτηρισμός	désignation	χαρακτηρισμός	N;FEM;SG	N;NOM;MASC;SG
heart	καρδιά	heart	καρδιός	N;MASC;SG	N;NOM;FEM;SG
heart	καρδία	heart	καρδία	N;MASC;SG	N;ACC;FEM;SG
heart	καρδια	heart	καρδι	N;MASC;SG	N;ACC;FEM;SG
déclin	παρακμή	déclin	παρακμή	N;MASC;SG	N;NOM;FEM;SG
déclin	πτώση	déclin	πτώση	N;MASC;SG	N;ACC;FEM;SG
thermique	θερμική	thermique	θερμικός	ADJ;MASC;SG	ADJ;NOM;FEM;SG
énorme	τεράστια	énorme	τεράστιος	ADJ;MASC;SG	ADJ;NOM;FEM;SG
énorme	τεράστιος	énorme	τεράστιος	ADJ;MASC;SG	ADJ;NOM;MASC;SG
énorme	τεράστιο	énorme	τεράστιος	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
énorme	τεράστια	énorme	τεράστιος	ADJ;MASC;SG	ADJ;NOM;FEM;SG
énorme	τεράστιος	énorme	τεράστιος	ADJ;MASC;SG	ADJ;NOM;MASC;SG
énorme	τεράστιο	énorme	τεράστιος	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
réformes	μεταρρυθμίσεις	réforme	μεταρρύθμιση	N;FEM;PL	N;NOM;FEM;PL
réformes	μεταρρυθμίσεις	réforme	μεταρρύθμιση	N;FEM;PL	N;NOM;FEM;PL
pôles	πόλους	pôle	πόλος	N;MASC;PL	N;NOM;MASC;PL
partenaires	συνέταιροι	partenaire	συνέταιρος	N;MASC;PL	N;NOM;MASC;PL
partenaires	εταίροι	partenaire	εταίρος	N;MASC;PL	N;NOM;MASC;PL
partenaires	συνεργάτες	partenaire	συνεργάτης	N;MASC;PL	N;NOM;MASC;PL
partenaires	εταίρων	partenaire	εταίρος	N;MASC;PL	N;GEN;MASC;PL
tombeau	τάφος	tombeau	τάφος	N;MASC;SG	N;NOM;MASC;SG
tombeau	τάφο	tombeau	τάφος	N;MASC;SG	N;ACC;MASC;SG
bruit	θόρυβος	bruit	θόρυβος	N;MASC;SG	N;NOM;MASC;SG
bruit	θόρυβο	bruit	θόρυβο	N;MASC;SG	N;ACC;MASC;SG
devise	νόμισμα	devise	νόμισμα	N;FEM;SG	N;NOM;NEUT;SG
devise	ρητό	devise	ρητός	N;FEM;SG	N;NOM;NEUT;SG
devise	σύνθημα	devise	σύνθημα	N;FEM;SG	N;NOM;NEUT;SG
universel	καθολική	universel	καθολικός	ADJ;MASC;SG	ADJ;NOM;FEM;SG
finir	τελειώσω	finir	τελειώνω	V;NFIN	V;PFV;IND;SG;1;FIN;ACT
annie	άννυ	annie	άννος	N;FEM;SG	N
mercredi	τετάρτη	mercredi	τετάρτη	N;MASC;SG	N;NOM;FEM;SG
limiter	περιορίζοντας	limiter	περιορίζω	V;NFIN	V;IPFV;V.CVB;ACT
sons	ήχους	son	ήχος	N;MASC;PL	N;ACC;MASC;PL
sons	ήχοι	son	ήχος	N;MASC;PL	N;NOM;MASC;PL
sons	γιοι	son	γιος	N;MASC;PL	N;NOM;MASC;PL
sons	γιοί	son	γιοί	N;MASC;PL	N;NOM;MASC;PL
sons	γιους	son	γιος	N;MASC;PL	N;NOM;MASC;PL
circuits	κυκλώματα	circuit	κύκλωμα	N;MASC;PL	N;NOM;NEUT;PL
circuits	κυκλωμάτων	circuit	κύκλωμα	N;MASC;PL	N;GEN;NEUT;PL
circuits	εκδρομές	circuit	εκδρομή	N;MASC;PL	N;NOM;FEM;PL
circuits	περιοδείες	circuit	περιοδείο	N;MASC;PL	N;NOM;FEM;PL
circuits	ξεναγήσεις	circuit	ξενάγηση	N;MASC;PL	N;NOM;FEM;PL
clinique	κλινική	clinique	κλινικός	ADJ;FEM;SG	ADJ;NOM;FEM;SG
clinique	κλινική	clinique	κλινικός	ADJ;FEM;SG	ADJ;NOM;FEM;SG
clinique	κλινικό	clinique	κλινικός	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
équation	εξίσωση	équation	εξίσωση	N;FEM;SG	N;NOM;FEM;SG
gouvernements	κυβερνήσεις	gouvernement	κυβέρνηση	N;MASC;PL	N;NOM;FEM;PL
cirque	τσίρκο	cirque	τσίρκο	N;MASC;SG	N;NOM;NEUT;SG
dépit	πείσμα	dépit	πείσμα	N;MASC;SG	N;NOM;NEUT;SG
progression	πρόοδος	progression	πρόοδος	N;FEM;SG	N;NOM;FEM;SG
progression	πρόοδο	progression	πρόοδος	N;FEM;SG	N;ACC;FEM;SG
intégrée	ολοκληρωμένη	intégrer	ολοκληρώνω	V;FEM;SG;PST;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
intégrée	ολοκληρωμένο	intégrer	ολοκληρώνω	V;FEM;SG;PST;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
intégrée	ενσωματωμένη	intégrer	ενσωματώνω	V;FEM;SG;PST;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
intégrée	ενσωματωμένο	intégrer	ενσωματωμένος	V;FEM;SG;PST;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
tendances	τάσεις	tendance	τάση	N;FEM;PL	N;NOM;FEM;PL
électeurs	εκλογείς	électeur	εκλογέας	N;MASC;PL	N;NOM;MASC;PL
variantes	παραλλαγές	variante	παραλλαγή	N;FEM;PL	N;NOM;FEM;PL
variantes	διακυμάνσεις	variante	διακύμανση	N;FEM;PL	N;NOM;FEM;PL
variantes	παραλλαγές	variante	παραλλαγή	N;FEM;PL	N;NOM;FEM;PL
aéronautique	αεροναυτική	aéronautique	αεροναυτικός	ADJ;MASC;SG	ADJ;NOM;FEM;SG
aéronautique	αεροδιαστημική	aéronautique	αεροδιαστημικός	ADJ;MASC;SG	ADJ;NOM;FEM;SG
aigle	αετός	aigle	αετός	N;MASC;SG	N;NOM;MASC;SG
suspension	εναιώρημα	suspension	εναιώρημα	N;FEM;SG	N;NOM;NEUT;SG
suspension	ανάρτηση	suspension	ανάρτηση	N;FEM;SG	N;ACC;FEM;SG
suspension	αναστολή	suspension	αναστολή	N;FEM;SG	N;ACC;FEM;SG
royaumes	βασίλεια	royaume	βασίλεια	N;MASC;PL	N;NOM;NEUT;PL
royaumes	βασίλεια	royaume	βασίλεια	N;MASC;PL	N;NOM;NEUT;PL
pen	πένα	pen	πένας	N;MASC;SG	N;NOM;FEM;SG
pen	στυλό	pen	στυλός	N;MASC;SG	N;NOM;NEUT;SG
gravure	χάραξη	gravure	χάραξη	N;FEM;SG	N;ACC;FEM;SG
gravure	χάραξης	gravure	χάραξη	N;FEM;SG	N;GEN;FEM;SG
gravure	χαλκογραφία	gravure	χαλκογραφία	N;FEM;SG	N;NOM;FEM;SG
gravure	καύση	gravure	καύση	N;FEM;SG	N;NOM;FEM;SG
gravure	κάψιμο	gravure	κάψιμο	N;FEM;SG	N;NOM;NEUT;SG
rangs	σειρές	rang	σειρός	N;MASC;PL	N;NOM;FEM;PL
rangs	γραμμές	rang	γραμμή	N;MASC;PL	N;NOM;FEM;PL
flag	σημαία	flag	σημαία	N;MASC;SG	N;NOM;FEM;SG
prière	προσευχή	prière	προσευχής	N;FEM;SG	N;NOM;FEM;SG
xvie	xvi	xvie	xvi	N;MASC;SG	N
nationalités	εθνικοτήτων	nationalité	εθνικότητα	N;FEM;PL	N;GEN;FEM;PL
colonisation	αποικισμού	colonisation	αποικισμός	N;FEM;SG	N;GEN;MASC;SG
colonisation	αποικισμό	colonisation	αποικισμός	N;FEM;SG	N;ACC;MASC;SG
appeler	καλέστε	appeler	καλώ	V;NFIN	V;PFV;IMP;PL;2;FIN;ACT
appeler	κάλεσε	appeler	καλώ	V;NFIN	V;PFV;IND;SG;3;PST;FIN;ACT
appeler	καλώ	appeler	καλώ	V;NFIN	V;IPFV;IND;SG;1;PRS;FIN;ACT
appeler	καλεί	appeler	καλώ	V;NFIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
appeler	καλώντας	appeler	καλώ	V;NFIN	V;IPFV;V.CVB;ACT
fameux	διάσημη	fameux	διάσημος	ADJ;MASC;SG	ADJ;NOM;FEM;SG
religions	θρησκείες	religion	θρησκεία	N;FEM;PL	N;NOM;FEM;PL
volontaire	εθελοντική	volontaire	εθελοντικός	ADJ;MASC;SG	ADJ;NOM;FEM;SG
volontaire	εκούσια	volontaire	εκούσιος	ADJ;MASC;SG	ADJ;NOM;FEM;SG
chaud	καυτός	chaud	καυτός	ADJ;MASC;SG	ADJ;NOM;MASC;SG
chaud	ζεστή	chaud	ζεστός	ADJ;MASC;SG	ADJ;NOM;FEM;SG
chaud	ζεστός	chaud	ζεστός	ADJ;MASC;SG	ADJ;NOM;MASC;SG
fans	ανεμιστήρες	fan	ανεμιστήρας	N;MASC;PL	N;NOM;MASC;PL
fans	θαυμαστές	fan	θαυμαστής	N;MASC;PL	N;NOM;MASC;PL
fans	οπαδοί	fan	οπαδός	N;MASC;PL	N;NOM;MASC;PL
adjectifs	επίθετα	adjectif	επίθετα	N;MASC;PL	N;NOM;NEUT;PL
attraction	προσέλκυση	attraction	προσέλκυση	N;FEM;SG	N;NOM;FEM;SG
attraction	έλξης	attraction	έλξη	N;FEM;SG	N;GEN;FEM;SG
attraction	έλξη	attraction	έλξη	N;FEM;SG	N;NOM;FEM;SG
poètes	ποιητές	poète	ποιητής	N;MASC;PL	N;NOM;MASC;PL
tri	διαλογής	tri	διαλογή	N;MASC;SG	N;GEN;FEM;SG
tri	διαλογή	tri	διαλογή	N;MASC;SG	N;NOM;FEM;SG
tri	ταξινόμηση	tri	ταξινόμηση	N;MASC;SG	N;ACC;FEM;SG
abandonner	εγκαταλείψτε	abandonner	εγκαταλείπω	V;NFIN	V;PFV;IND;PL;2;FIN;ACT
abandonner	εγκαταλείψει	abandonner	εγκαταλείπω	V;NFIN	V;PFV;IND;SG;3;FIN;ACT
colère	θυμός	colère	θυμός	N;FEM;SG	N;NOM;MASC;SG
colère	θυμό	colère	θυμός	N;FEM;SG	N;NOM;NEUT;SG
colère	οργή	colère	οργή	N;FEM;SG	N;ACC;FEM;SG
colère	οργή	colère	οργή	N;FEM;SG	N;ACC;FEM;SG
colère	θυμός	colère	θυμός	N;FEM;SG	N;NOM;MASC;SG
colère	οργή	colère	οργή	N;FEM;SG	N;ACC;FEM;SG
dépasse	υπερβαίνει	dépasser	υπερβαίνω	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
réactions	αντιδράσεις	réaction	αντίδραση	N;FEM;PL	N;NOM;FEM;PL
symbolique	συμβολική	symbolique	συμβολικός	ADJ;MASC;SG	ADJ;NOM;FEM;SG
symbolique	συμβολικό	symbolique	συμβολικός	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
attendant	περιμένω	attendre	περιμένω	V;PRS;V.PTCP	V;IPFV;IND;SG;1;PRS;FIN;ACT
attendant	περιμένοντας	attendre	περιμένω	V;PRS;V.PTCP	V;IPFV;V.CVB;ACT
attendant	περιμένει	attendre	περιμένω	V;PRS;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;ACT
transforme	μετατρέψει	transformer	μετατρέπω	V;IND;SG;3;PRS;FIN	V;PFV;NFIN;ACT
