den	den	den	den	PRO;DEF;MASC+FEM;SG	PRO;ACC;MASC+FEM;SG;3
sjukhuset	hospitalet	sjukhus	hospital	N;NOM;DEF;NEUT;SG	N;DEF;NEUT;SG
legend	sagn	legend	sagn	N;NOM;INDF;MASC+FEM;SG	N;INDF;NEUT;SG
scener	scener	scen	scene	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
tillgänglig	tilgængeligt	tillgänglig	tilgængeligt	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;INDF;NEUT;SG
tillgänglig	tilgængelig	tillgänglig	tilgængelig	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;INDF;MASC+FEM;SG
tillgänglig	disponible	tillgänglig	disponibel	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;SG
tyskt	tysk	tysk	tysk	ADJ;NOM;INDF;NEUT;SG	ADJ;INDF;SG
community	fællesskab	community	fællesskab	N;NOM;INDF;MASC+FEM;SG	N;INDF;NEUT;SG
snabba	hurtige	snabb	hurtig	ADJ;NOM;PL	ADJ;PL
snabba	hurtige	snabb	hurtig	ADJ;NOM;PL	ADJ;PL
målvakt	målmand	målvakt	målmand	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
målvakt	målmand	målvakt	målmand	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
robusta	robuste	robust	robust	ADJ;NOM;PL	ADJ;PL
atlanten	atlanterhavet	atlant	atlanterhavet	N;NOM;DEF;MASC+FEM;SG	N;DEF;NEUT;SG
woman	kvinde	woman	kvinde	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
conrad	conrad	conrad	conrad	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
målning	maleri	målning	maleri	N;NOM;INDF;MASC+FEM;SG	N;INDF;NEUT;SG
målning	maling	målning	maling	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
målning	maler	målning	male	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
religiös	religiøs	religiös	religiøs	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;INDF;MASC+FEM;SG
noter	noter	nota	note	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
noter	sedler	nota	sedle	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
classic	klassiker	classic	klassiker	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
geografiskt	geografisk	geografisk	geografisk	ADV	ADV
geografiskt	geografisk	geografisk	geografisk	ADV	ADV
geografiskt	geografisk	geografisk	geografisk	ADV	ADV
upptäcker	opdager	upptäcka	opdage	V;IND;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
upptäcker	opdage	upptäcka	opdage	V;IND;PRS;FIN;ACT	V;NFIN;ACT
upptäcker	opdage	upptäcka	opdage	V;IND;PRS;FIN;ACT	V;NFIN;ACT
upptäcker	opdager	upptäcka	opdage	V;IND;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
torra	tørre	torr	tør	ADJ;NOM;PL	ADJ;PL
stödde	støttede	stödje	støtte	V;IND;PST;FIN;ACT	V;IND;PST;FIN;ACT
stödde	understøttet	stödje	understøtte	V;IND;PST;FIN;ACT	V;INDF;SG;PST;V.PTCP
stödde	støttet	stödje	støtte	V;IND;PST;FIN;ACT	V;INDF;SG;PST;V.PTCP
stödde	understøttede	stödje	understøttet	V;IND;PST;FIN;ACT	V;PL;PST;V.PTCP
ritade	trak	rita	trække	V;IND;PST;FIN;ACT	V;IND;PST;FIN;ACT
ritade	tegnede	rita	tegne	V;IND;PST;FIN;ACT	V;IND;PST;FIN;ACT
påverkan	virkning	påverkan	virkning	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
påverkan	indvirkning	påverkan	indvirkning	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
påverkan	indflydelse	påverkan	indflydelse	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
påverkan	påvirkning	påverkan	påvirkning	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
skulptur	skulptur	skulptur	skulptur	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
guerrero	guerrero	guerrero	guerrero	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
utgivare	udgivere	utgivare	udgiver	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
utgivare	forlæggere	utgivare	forlægger	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
talade	talt	tala	tale	V;PST;V.PTCP;ACT	V;INDF;SG;PST;V.PTCP
talade	snakket	tala	snakke	V;PST;V.PTCP;ACT	V;INDF;SG;PST;V.PTCP
talade	talte	tala	tale	V;PST;V.PTCP;ACT	V;IND;PST;FIN;ACT
talade	snakkede	tala	snakke	V;PST;V.PTCP;ACT	V;IND;PST;FIN;ACT
talade	talte	tala	tale	V;PST;V.PTCP;ACT	V;IND;PST;FIN;ACT
kol	kul	kol	kul	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
kol	stenkul	kol	stenkul	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
kol	kol	kol	kol	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
kol	trækul	kol	trækul	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
kol	kulstof	kol	kulstof	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
kol	kul	kol	kul	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
pianist	pianist	pianist	pianist	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
offer	opofrelse	offer	opofrelse	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
offer	ofring	offer	ofring	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
offer	aflivning	offer	aflivning	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
offer	offer	offer	offer	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
offer	skadelidte	offer	skadelidt	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
offer	offer	offer	offer	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
förteckning	indeks	förteckning	indeks	N;NOM;INDF;MASC+FEM;SG	N;INDF;NEUT;SG
förteckning	liste	förteckning	liste	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
förteckning	list	förteckning	list	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
rika	rige	rik	rig	ADJ;NOM;PL	ADJ;PL
rika	velhavende	rik	velhavende	ADJ;NOM;PL	ADJ
kapacitet	kapacitet	kapacitet	kapacitet	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
kapacitet	evne	kapacitet	evne	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
kapacitet	formåen	kapacitet	formåen	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
kapacitet	kapacitet	kapacitet	kapacitet	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
kapacitet	kapacitet	kapacitet	kapacitet	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
australiska	australske	australisk	australsk	ADJ;NOM;PL	ADJ;PL
personlig	personlig	personlig	personlig	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;INDF;MASC+FEM;SG
nutida	nutidige	nutida	nutidig	ADJ;NOM	ADJ;PL
nutida	moderne	nutida	moderne	ADJ;NOM	ADJ
insats	betjening	insats	betjening	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
insats	operation	insats	operation	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
insats	drift	insats	drift	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
insats	anstrengelse	insats	anstrengelse	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
insats	indsats	insats	indsats	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
skicka	sende	skicka	sende	V;IMP;FIN;ACT	V;NFIN;ACT
skicka	indsende	skicka	indsende	V;IMP;FIN;ACT	V;NFIN;ACT
skicka	sende	skicka	sende	V;IMP;FIN;ACT	V;NFIN;ACT
skicka	send	skicka	send	V;IMP;FIN;ACT	V;IMP
utställningen	udstillingen	utställning	udstilling	N;NOM;DEF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
länken	linket	länk	linke	N;NOM;DEF;MASC+FEM;SG	N;DEF;NEUT;SG
orsak	grund	orsak	grund	N;NOM;INDF;MASC+FEM;SG	N;INDF;NEUT;SG
orsak	begrundelse	orsak	begrundelse	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
orsak	årsag	orsak	årsag	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
orsak	årsag	orsak	årsag	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
kyrkogård	kirkegård	kyrkogård	kirkegård	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
kyrkogård	kirkegård	kyrkogård	kirkegård	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
trafiken	trafikken	trafik	trafik	N;NOM;DEF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
konkurs	konkurs	konkurs	konkurs	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
konkurs	konkurs	konkurs	konkurs	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
konkurs	fallit	konkurs	fallit	N;NOM;INDF;MASC+FEM;SG	N;INDF;NEUT;SG
konkurs	bankerot	konkurs	bankerot	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
läser	læse	läsa	læse	V;IND;PRS;FIN;ACT	V;NFIN;ACT
läser	læser	läsa	læse	V;IND;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
läser	læser	läsa	læse	V;IND;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
läser	læse	läsa	læse	V;IND;PRS;FIN;ACT	V;NFIN;ACT
tempel	tempel	tempel	tempel	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
mötet	mødet	möte	møde	N;NOM;DEF;NEUT;SG	N;DEF;NEUT;SG
eds	eds	eds	eds	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
litteraturen	litteraturen	litteratur	litteratur	N;NOM;DEF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
erfarenhet	oplevelse	erfarenhet	oplevelse	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
erfarenhet	erfaring	erfarenhet	erfaring	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
euro	euros	euro	euros	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
euro	euro	euro	euro	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
euro	euro	euro	euro	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
karolinska	karolinska	karolinsk	karolinska	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
china	porcelæn	chin	porcelæn	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
flytande	flydende	flyta	flydende	ADJ;NOM;PRS;V.PTCP	ADJ
flytande	svævende	flyta	svævende	ADJ;NOM;PRS;V.PTCP	ADJ
flytande	flydende	flyta	flydende	ADJ;NOM;PRS;V.PTCP	ADJ
institutioner	institutioner	institution	institution	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
hell	helvede	hell	helvede	N;NOM;INDF;MASC+FEM;SG	N;INDF;NEUT;SG
hell	hagl	hell	hagl	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
landkreis	landkreis	landkreis	landkreis	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
kön	køn	kön	køn	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
kön	køn	kön	køn	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
kön	sex	kön	sex	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
capensis	capensis	capensis	capensis	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
tänkte	tænkt	tänka	tænke	V;IND;PST;FIN;ACT	V;INDF;SG;PST;V.PTCP
tänkte	tænkte	tänka	tænke	V;IND;PST;FIN;ACT	V;IND;PST;FIN;ACT
tänkte	troede	tänka	tro	V;IND;PST;FIN;ACT	V;IND;PST;FIN;ACT
tänkte	tænkte	tänka	tænke	V;IND;PST;FIN;ACT	V;IND;PST;FIN;ACT
tänkte	tænke	tänka	tænke	V;IND;PST;FIN;ACT	V;NFIN;ACT
revolution	revolution	revolution	revolution	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
revolution	omvæltning	revolution	omvæltning	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
australisk	australsk	australisk	australsk	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;INDF;SG
byggnaderna	bygningerne	byggnad	bygning	N;NOM;DEF;MASC+FEM;PL	N;DEF;MASC+FEM;PL
hav	søs	hav	søs	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
hav	hav	hav	hav	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
hav	hav	hav	hav	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
string	snor	string	snor	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
svenskar	svenskere	svensk	svensker	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
utgåvan	udgaven	utgåva	udgave	N;NOM;DEF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
styrelseordförande	formand	styrelseordförande	formand	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
styrelseordförande	bestyrelsesformand	styrelseordförande	bestyrelsesformand	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
varor	råvarer	vara	råvare	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
varor	handelsvarer	vara	handelsvar	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
varor	varer	vara	vare	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
kyrkogården	kirkegården	kyrkogård	kirkegård	N;NOM;DEF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
muslimska	muslimske	muslimsk	muslimsk	ADJ;NOM;PL	ADJ;PL
personligen	personligt	personligen	personligt	ADV	ADV
tillägg	supplering	tillägg	supplering	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
tillägg	supplement	tillägg	supplement	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
tillägg	kosttilskud	tillägg	kosttilskud	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
tillägg	tilføjelse	tillägg	tilføjelse	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
tillägg	tilsætning	tillägg	tilsætning	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
tillägg	tillæg	tillägg	tillæg	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
tillägg	appendiks	tillägg	appendiks	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
sjunga	syng	sjung	syng	V;IMP;FIN;ACT	V;IMP
sjunga	synge	sjung	synge	V;IMP;FIN;ACT	V;NFIN;ACT
sjunga	synge	sjung	synge	V;IMP;FIN;ACT	V;NFIN;ACT
sjunga	syngende	sjung	synge	V;IMP;FIN;ACT	V;PRS;V.PTCP
hej	hejsa	hej	hejsa	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
hej	hej	hej	hej	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
hej	hej	hej	hej	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
hej	halløj	hej	halløj	N;NOM;INDF;MASC+FEM;SG	N;INDF;NEUT;SG
experiment	eksperimenter	experiment	eksperiment	N;NOM;INDF;NEUT;PL	N;INDF;MASC+FEM;PL
experiment	eksperimenter	experiment	eksperiment	N;NOM;INDF;NEUT;PL	N;INDF;MASC+FEM;PL
ungersk	ungarsk	ungersk	ungarsk	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;INDF;SG
självständiga	uafhængige	självständig	uafhængig	ADJ;NOM;PL	ADJ;PL
winter	vinter	winter	vinter	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
vin	vin	vin	vin	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
vin	vin	vin	vin	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
facebook	facebook	facebook	facebook	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
spridning	udbredelse	spridning	udbredelse	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
spridning	spredning	spridning	spredning	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
spridning	udbredelse	spridning	udbredelse	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
spridning	formidling	spridning	formidling	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
spridning	spredning	spridning	spredning	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
spridning	spredning	spridning	spredning	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
spridning	spredning	spridning	spredning	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
teologi	teologi	teologi	teologi	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
husen	husene	hus	hus	N;NOM;DEF;NEUT;PL	N;DEF;NEUT;PL
rang	rang	rang	rang	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
rang	rank	rang	rank	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
drogs	trukket	dra	trække	V;IND;PST;FIN;PASS	V;INDF;SG;PST;V.PTCP
drogs	hevet	dra	hive	V;IND;PST;FIN;PASS	V;INDF;SG;PST;V.PTCP
nivåer	niveauer	nivå	niveaue	N;NOM;INDF;MASC+FEM;PL	N;INDF;NEUT;PL
mod	mod	mod	mod	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
mod	heltemod	mod	heltemod	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
mod	tapperhed	mod	tapperhed	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
mod	mod	mod	mod	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
motorväg	motorvej	motorväg	motorvej	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
motorväg	motorvej	motorväg	motorvej	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
motorväg	motorvej	motorväg	motorvej	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
motorväg	hovedvej	motorväg	hovedvej	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
motorväg	highway	motorväg	highway	N;NOM;INDF;MASC+FEM;SG	N;INDF;NEUT;SG
motorväg	landevej	motorväg	landevej	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
pool	pulje	pool	pulje	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
pool	bassin	pool	bassin	N;NOM;INDF;MASC+FEM;SG	N;INDF;NEUT;SG
pool	swimmingpool	pool	swimmingpool	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
pool	pool	pool	pool	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
pool	billard	pool	billard	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
vackra	smukke	vacker	smukke	ADJ;NOM;PL	ADJ;PL
teolog	teolog	teolog	teolog	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
tillverkare	producenter	tillverkare	producent	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
tillverkare	fabrikanter	tillverkare	fabrikant	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
tillverkare	fremstillere	tillverkare	fremstillere	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
tillverkare	fremstillere	tillverkare	fremstillere	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
highland	højland	highland	højland	N;NOM;INDF;MASC+FEM;SG	N;INDF;NEUT;SG
highland	highland	highland	highland	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
popularitet	popularitet	popularitet	popularitet	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
helen	helena	hel	helena	N;NOM;DEF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
helen	helen	hel	hel	N;NOM;DEF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
camponotus	camponotus	camponotus	camponotus	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
graf	diagram	graf	diagram	N;NOM;INDF;MASC+FEM;SG	N;INDF;NEUT;SG
graf	figur	graf	figur	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
graf	graf	graf	graf	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
graf	graf	graf	graf	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
jämförelse	sammenligning	jämförelse	sammenligning	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
verkstad	workshop	verkstad	workshop	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
verkstad	værksted	verkstad	værksted	N;NOM;INDF;MASC+FEM;SG	N;INDF;NEUT;SG
läs	læse	läsa	læse	V;IMP;FIN;ACT	V;NFIN;ACT
läs	læs	läsa	læs	V;IMP;FIN;ACT	V;IMP
läs	læst	läsa	læse	V;IMP;FIN;ACT	V;INDF;SG;PST;V.PTCP
läs	lær	läsa	lær	V;IMP;FIN;ACT	V;IMP
flitigt	flittigt	flitig	flittigt	ADV	ADV
oak	egetræ	oak	egetræ	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
oak	eg	oak	eg	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
oak	oak	oak	oak	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
sammanslagning	sammensmeltning	sammanslagning	sammensmeltning	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
sammanslagning	fusion	sammanslagning	fusion	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
sammanslagning	sammenslutning	sammanslagning	sammenslutning	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
sammanslagning	sammenlægning	sammanslagning	sammenlægning	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
sammanslagning	fletning	sammanslagning	fletning	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
sammanslagning	sammensmeltning	sammanslagning	sammensmeltning	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
sammanslagning	fusion	sammanslagning	fusion	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
liberal	liberal	liberal	liberal	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
fars	farce	fara	farce	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
producera	producere	producera	producere	V;IMP;FIN;ACT	V;NFIN;ACT
palatset	paladset	palats	palads	N;NOM;DEF;NEUT;SG	N;DEF;NEUT;SG
ball	bal	ball	bal	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
ball	bold	ball	bold	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
ball	kugle	ball	kugle	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
juridiska	lovlige	juridisk	lovlig	ADJ;NOM;PL	ADJ;PL
juridiska	juridiske	juridisk	juridisk	ADJ;NOM;PL	ADJ;PL
skillnader	uoverensstemmelser	skillnad	uoverensstemmelse	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
skillnader	forskelle	skillnad	forskel	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
skillnader	uligheder	skillnad	ulighed	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
skillnader	forskelle	skillnad	forskel	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
skillnader	skævheder	skillnad	skævhed	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
klotter	kruseduller	klott	krusedul	N;NOM;INDF;MASC+FEM;PL	N;INDF;NEUT;PL
base	base	base	base	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
hoppade	sprunget	hoppa	springe	V;IND;PST;FIN;ACT	V;INDF;SG;PST;V.PTCP
hoppade	sprang	hoppa	springe	V;IND;PST;FIN;ACT	V;IND;PST;FIN;ACT
hoppade	hoppet	hoppa	hoppe	V;IND;PST;FIN;ACT	V;INDF;SG;PST;V.PTCP
hoppade	hoppede	hoppa	hoppe	V;IND;PST;FIN;ACT	V;IND;PST;FIN;ACT
hoppade	sprunget	hoppa	springe	V;IND;PST;FIN;ACT	V;INDF;SG;PST;V.PTCP
hoppade	sprang	hoppa	springe	V;IND;PST;FIN;ACT	V;IND;PST;FIN;ACT
lindley	lindley	lindley	lindley	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
nytta	fordel	nytta	fordel	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
nytta	ydelse	nytta	ydelse	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
deltagarna	deltagerne	deltagare	deltager	N;NOM;DEF;MASC+FEM;PL	N;DEF;MASC+FEM;PL
döptes	døbt	döpa	døb	V;IND;PST;FIN;PASS	V;INDF;SG;PST;V.PTCP
skulpturer	skulpturer	skulptur	skulptur	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
skulpturer	skulpturer	skulptur	skulptur	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
felaktigt	forkert	felaktig	forkert	ADJ;NOM;INDF;NEUT;SG	ADJ;INDF;SG
felaktigt	ukorrekt	felaktig	ukorrekt	ADJ;NOM;INDF;NEUT;SG	ADJ;INDF;SG
felaktigt	upræcis	felaktig	upræcis	ADJ;NOM;INDF;NEUT;SG	ADJ;INDF;MASC+FEM;SG
felaktigt	upræcist	felaktig	upræcist	ADJ;NOM;INDF;NEUT;SG	ADJ;INDF;NEUT;SG
positivt	positivt	positiv	positiv	ADJ;NOM;INDF;NEUT;SG	ADJ;INDF;NEUT;SG
positivt	positiv	positiv	positiv	ADJ;NOM;INDF;NEUT;SG	ADJ;INDF;MASC+FEM;SG
positivt	positivt	positiv	positiv	ADJ;NOM;INDF;NEUT;SG	ADJ;INDF;NEUT;SG
amanda	amanda	amand	amanda	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
gap	kløft	gap	kløft	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
