med	so	med	s	ADP	ADP;INS
basket	basketbal	bask	basketbať	N;NOM;INDF;NEUT;SG	N;NOM;FEM;SG
pubescens	pubescens	pubesc	pubescens	N;NOM;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
nordligaste	najsevernejší	nordlig	oeverný	ADJ;NOM;DEF;RL	ADJ;ANIM;NOM;RL;MASC;SG
rådgivare	poradcovia	rådgivare	poradca	N;NOM;INDF;MASC+FEM;PL	N;ANIM;NOM;MASC;PL
stoppa	zastaviť	stoppa	zastaviť	V;IMP;FIN;ACT	V;PFV;POS;NFIN
congress	kongres	congress	kongres	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
verkligheten	skutočnosť	verklighet	skutočnosť	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;SG
verkligheten	realita	verklighet	realita	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;SG
vinster	výhry	vinst	výhra	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;PL
vinster	zisky	vinst	ziska	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
vinster	výhry	vinst	výhra	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;PL
vinster	zisky	vinst	ziska	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
leddes	viedlo	leda	viesť	V;IND;PST;FIN;PASS	V;IPFV;NEUT;SG;POS;PST;V.PTCP
leddes	viedol	leda	viesť	V;IND;PST;FIN;PASS	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
montaña	montaña	monta	montav	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
valt	zvolené	välja	zvolený	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
valt	vybratý	välja	vybratý	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
valt	zvolená	välja	zvolený	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
valt	vybraný	välja	vybraný	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
valt	vybraté	välja	vybratý	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
valt	zvolený	välja	zvolený	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
stranden	pláž	strand	pláž	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;SG
stranden	pláži	strand	plážiť	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;SG
försvara	obhajovať	försvara	obhajovať	V;IMP;NFIN;ACT	V;IPFV;POS;NFIN
försvara	brániť	försvara	brániť	V;IMP;NFIN;ACT	V;IPFV;POS;NFIN
försvara	ubrániť	försvara	ubrániť	V;IMP;NFIN;ACT	V;PFV;POS;NFIN
försvara	obhájiť	försvara	obhájiť	V;IMP;NFIN;ACT	V;PFV;POS;NFIN
räknar	počíta	räkna	počítať	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
räknar	počítam	räkna	počítať	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;1;POS;PRS;FIN
ställe	miesto	ställe	miesto	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;SG
ställe	place	ställe	placať	N;NOM;INDF;NEUT;SG	N;NOM;MASC;SG
avsked	odstúpenie	avsked	odstúpenie	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;SG
avsked	výpoveď	avsked	výpoveď	N;NOM;INDF;NEUT;SG	N;NOM;FEM;SG
avsked	lúčenie	avsked	lúčenie	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;SG
majoriteten	väčšina	majoritet	väčšina	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;SG
landsbygden	vidiek	landsbygd	vidiek	N;NOM;DEF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
styre	riadenie	styre	riadenie	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;SG
off	voľno	off	voľno	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
konsten	umenie	konst	umenie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
ber	modliť	be	modliť	V;IMP;FIN;ACT	V;IPFV;POS;NFIN
djupt	hlboko	djup	hlboko	ADV	ADV
djupt	hlboko	djup	hlboko	ADV	ADV
villkor	termíny	villkor	termín	N;NOM;INDF;NEUT;PL	N;INAN;NOM;MASC;PL
villkor	pojmy	villkor	pojem	N;NOM;INDF;NEUT;PL	N;INAN;NOM;MASC;PL
villkor	výrazy	villkor	výraz	N;NOM;INDF;NEUT;PL	N;INAN;NOM;MASC;PL
villkor	podmienky	villkor	podmienka	N;NOM;INDF;NEUT;PL	N;NOM;FEM;PL
villkor	podmienky	villkor	podmienka	N;NOM;INDF;NEUT;PL	N;NOM;FEM;PL
villkor	podmienky	villkor	podmienka	N;NOM;INDF;NEUT;PL	N;NOM;FEM;PL
ändamål	účel	ändamål	účel	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
flotta	námorníctvo	flotta	námorníctvo	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
flotta	flotila	flotta	flotiť	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
nigra	nigra	nigrn	nigra	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
skärgård	súostrovie	skärgård	súostrovie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
arbetare	robotníci	arbetare	robotník	N;NOM;INDF;MASC+FEM;PL	N;ANIM;NOM;MASC;PL
arbetare	pracovníci	arbetare	pracovník	N;NOM;INDF;MASC+FEM;PL	N;ANIM;NOM;MASC;PL
störst	najväčšia	stor	veľký	ADJ;NOM;INDF;RL	ADJ;NOM;RL;FEM;SG
störst	najväčší	stor	veľký	ADJ;NOM;INDF;RL	ADJ;ANIM;NOM;RL;MASC;SG
störst	najväčší	stor	veľký	ADJ;NOM;INDF;RL	ADJ;ANIM;NOM;RL;MASC;SG
störst	najväčšia	stor	veľký	ADJ;NOM;INDF;RL	ADJ;NOM;RL;FEM;SG
anknytning	príslušnosť	anknytning	príslušnosť	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
anknytning	spojenie	anknytning	spojenie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
anknytning	pripojenie	anknytning	pripojenie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
skrivet	písomné	skriva	písomný	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG
skrivet	napísané	skriva	napísaný	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
skrivet	písomná	skriva	písomný	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;NOM;FEM;SG
processen	proces	process	proces	N;NOM;DEF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
motorer	motory	motor	motor	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
motorer	motory	motor	motor	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
senaten	senát	senat	senát	N;NOM;DEF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
garonne	garonne	garonne	garonne	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
någonting	niečo	någonting	niečo	PRO;INDF;NEUT;SG	PRO;NOM;NEUT;SG
någonting	čosi	någonting	čosi	PRO;INDF;NEUT;SG	PRO;NOM;NEUT;SG
anställning	zamestnanie	anställning	zamestnanie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
anställning	zamestnanosť	anställning	zamestnanosť	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
rummet	miestnosť	rum	miestnosť	N;NOM;DEF;NEUT;SG	N;NOM;FEM;SG
rummet	izba	rum	izba	N;NOM;DEF;NEUT;SG	N;NOM;FEM;SG
myndigheterna	autority	myndighet	autorita	N;NOM;DEF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
myndigheterna	úrady	myndighet	úrad	N;NOM;DEF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
myndigheterna	orgány	myndighet	orgán	N;NOM;DEF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
medverkande	zúčastnené	medverkande	zúčastnený	ADJ;NOM;PRS;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
medverkande	zúčastnení	medverkande	zúčastnenie	ADJ;NOM;PRS;V.PTCP	ADJ;ANIM;NOM;MASC;PL;POS;V.PTCP;PASS
medverkande	zúčastnený	medverkande	zúčastnený	ADJ;NOM;PRS;V.PTCP	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
kördes	bežal	köra	bežať	V;IND;PST;FIN;PASS	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
kördes	bežala	köra	bežať	V;IND;PST;FIN;PASS	V;IPFV;FEM;SG;POS;PST;V.PTCP
cear	ceará	cear	cearý	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
sjukhuset	nemocnica	sjukhus	nemocnica	N;NOM;DEF;NEUT;SG	N;NOM;FEM;SG
legend	legenda	legend	legenda	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
scener	scény	scen	scéna	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;PL
tillgänglig	dostupný	tillgänglig	dostupný	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;ANIM;NOM;MASC;SG
tillgänglig	dostupná	tillgänglig	dostupný	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
tillgänglig	dostupné	tillgänglig	dostupný	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
tyskt	nemecká	tysk	nemecko	ADJ;NOM;INDF;NEUT;SG	ADJ;NOM;FEM;SG
tyskt	nemecké	tysk	nemecký	ADJ;NOM;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
tyskt	nemecký	tysk	nemecký	ADJ;NOM;INDF;NEUT;SG	ADJ;ANIM;NOM;MASC;SG
community	spoločenstvo	community	spoločenstvo	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
community	komunita	community	komunita	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
målvakt	brankár	målvakt	brankár	N;NOM;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
atlanten	atlantic	atlant	atlantica	N;NOM;DEF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
atlanten	atlantik	atlant	atlantik	N;NOM;DEF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
woman	žena	woman	žena	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
målning	maľovanie	målning	maľovanie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
målning	obraz	målning	obraz	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
målning	maľba	målning	maľba	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
religiös	náboženské	religiös	náboženský	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
religiös	náboženský	religiös	náboženský	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;ANIM;NOM;MASC;SG
religiös	náboženská	religiös	náboženský	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
noter	noty	nota	noty	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
noter	poznámky	nota	poznámka	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;PL
festivalen	slávnosti	festival	slávnosť	N;NOM;DEF;NEUT;PL	N;NOM;FEM;PL
classic	klasika	classic	klasik	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
geografiskt	geograficky	geografisk	geograficky	ADV	ADV
upptäcker	zistí	upptäcka	zistiť	V;IND;PRS;FIN;ACT	V;PFV;IND;SG;3;POS;PRS;FIN
upptäcker	zisťuje	upptäcka	zisťovať	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
upptäcker	objavovať	upptäcka	objavovať	V;IND;PRS;FIN;ACT	V;IPFV;POS;NFIN
upptäcker	objaviť	upptäcka	objaviť	V;IND;PRS;FIN;ACT	V;PFV;POS;NFIN
upptäcker	objaví	upptäcka	objaviť	V;IND;PRS;FIN;ACT	V;PFV;IND;SG;3;POS;PRS;FIN
stödde	podporil	stödje	podporiť	V;IND;PST;FIN;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
ritade	nakreslila	rita	nakresliť	V;IND;PST;FIN;ACT	V;PFV;FEM;SG;POS;PST;V.PTCP
påverkan	dosah	påverkan	dosah	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
påverkan	vplyv	påverkan	vplyv	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
påverkan	náraz	påverkan	náraz	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
påverkan	ovplyvnenie	påverkan	ovplyvnenie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
påverkan	ovplyvňovanie	påverkan	ovplyvňovanie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
påverkan	vplyv	påverkan	vplyv	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
skulptur	socha	skulptur	socha	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
herat	herát	hera	herát	N;NOM;DEF;NEUT;SG	N;NOM;MASC;SG
talade	prehovoril	tala	prehovoriť	V;PST;V.PTCP;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
talade	hovoril	tala	hovoriť	V;PST;V.PTCP;ACT	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
talade	prehovoril	tala	prehovoriť	V;PST;V.PTCP;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
talade	hovoril	tala	hovoriť	V;PST;V.PTCP;ACT	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
talade	prehovorila	tala	prehovoriť	V;PST;V.PTCP;ACT	V;PFV;FEM;SG;POS;PST;V.PTCP
talade	rozprával	tala	rozprávať	V;PST;V.PTCP;ACT	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
kol	uhlík	kol	uhlík	N;NOM;INDF;NEUT;SG	N;ANIM;NOM;MASC;SG
pianist	klavirista	pianist	klavirista	N;NOM;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
offer	obeta	offer	obet	N;NOM;INDF;NEUT;SG	N;NOM;FEM;SG
offer	obeť	offer	obeť	N;NOM;INDF;NEUT;SG	N;NOM;FEM;SG
offer	obeť	offer	obeť	N;NOM;INDF;NEUT;SG	N;NOM;FEM;SG
förteckning	index	förteckning	index	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
förteckning	zoznam	förteckning	zoznam	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
avslutas	skončí	avsluta	skončiť	V;IND;PRS;FIN;PASS	V;PFV;IND;SG;3;POS;PRS;FIN
avslutas	končí	avsluta	končiť	V;IND;PRS;FIN;PASS	V;IPFV;IND;SG;3;POS;PRS;FIN
kapacitet	schopnosť	kapacitet	schopnosť	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
kapacitet	kapacita	kapacitet	kapacita	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
personlig	osobný	personlig	osobný	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;ANIM;NOM;MASC;SG
personlig	osobná	personlig	osobný	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
personlig	osobné	personlig	osobný	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
nutida	súčasné	nutida	súčasný	ADJ;NOM	ADJ;NOM;NEUT;SG
nutida	súčasná	nutida	súčasný	ADJ;NOM	ADJ;NOM;FEM;SG
nutida	súčasný	nutida	súčasný	ADJ;NOM	ADJ;ANIM;NOM;MASC;SG
insats	fungovanie	insats	fungovanie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
insats	operácia	insats	operácia	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
insats	prevádzka	insats	prevádzka	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
insats	snaha	insats	snaha	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
insats	úsilie	insats	úsilie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
skicka	predložiť	skicka	predložiť	V;IMP;FIN;ACT	V;PFV;POS;NFIN
skicka	odoslať	skicka	odoslať	V;IMP;FIN;ACT	V;PFV;POS;NFIN
skicka	pošli	skicka	poslať	V;IMP;FIN;ACT	V;PFV;IMP;SG;2;POS;FIN
skicka	poslať	skicka	poslať	V;IMP;FIN;ACT	V;PFV;IMP;2;POS;NFIN
skicka	odoslať	skicka	odoslať	V;IMP;FIN;ACT	V;PFV;POS;NFIN
utställningen	výstava	utställning	výstava	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;SG
utställningen	výstava	utställning	výstava	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;SG
länken	spojenie	länk	spojenie	N;NOM;DEF;MASC+FEM;SG	N;NOM;NEUT;SG
länken	súvislosť	länk	súvislosť	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;SG
länken	odkaz	länk	odkaz	N;NOM;DEF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
länken	link	länk	link	N;NOM;DEF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
orsak	rozum	orsak	rozum	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
orsak	príčina	orsak	príčina	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
orsak	dôvod	orsak	dôvod	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
orsak	dovod	orsak	dovod	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
orsak	príčina	orsak	príčina	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
kyrkogård	cintorín	kyrkogård	cintorina	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
kyrkogård	cintorín	kyrkogård	cintorina	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
trafiken	premávka	trafik	premávka	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;SG
trafiken	doprava	trafik	doprava	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;SG
konkurs	bankrot	konkurs	bankrot	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
konkurs	konkurz	konkurs	konkurz	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
konkurs	úpadok	konkurs	úpadok	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
läser	čítať	läsa	čítať	V;IND;PRS;FIN;ACT	V;IPFV;POS;NFIN
läser	číta	läsa	čít	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
läser	prečíta	läsa	prečítať	V;IND;PRS;FIN;ACT	V;PFV;IND;SG;3;POS;PRS;FIN
läser	čítam	läsa	čítať	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;1;POS;PRS;FIN
utförd	vykonaný	utföra	vykonaný	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
utförd	popravený	utföra	popravený	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
utförd	vykonané	utföra	vykonaný	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
utförd	vykonávané	utföra	vykonávaný	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
utförd	vykonaná	utföra	vykonaný	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
utförd	vykonávané	utföra	vykonávaný	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
utförd	vykonaná	utföra	vykonaný	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
tempel	chrám	tempel	chrám	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
mötet	stretko	möte	stretko	N;NOM;DEF;NEUT;SG	N;NOM;NEUT;SG
mötet	schôdza	möte	schôdza	N;NOM;DEF;NEUT;SG	N;NOM;FEM;SG
mötet	zasadnutie	möte	zasadnutie	N;NOM;DEF;NEUT;SG	N;NOM;NEUT;SG
mötet	stretnutie	möte	stretnutie	N;NOM;DEF;NEUT;SG	N;NOM;NEUT;SG
litteraturen	literatúra	litteratur	literatúra	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;SG
erfarenhet	skúsenosť	erfarenhet	skúsenosť	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
erfarenhet	prax	erfarenhet	prax	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
erfarenhet	zážitok	erfarenhet	zážitok	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
know	vediet	know	vediet	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
flytande	plávajúce	flyta	plávajúci	ADJ;NOM;PRS;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;ACT
flytande	kvapalný	flyta	kvapalný	ADJ;NOM;PRS;V.PTCP	ADJ;INAN;NOM;MASC;SG
flytande	kvapalné	flyta	kvapalný	ADJ;NOM;PRS;V.PTCP	ADJ;NOM;NEUT;SG
flytande	tekuté	flyta	tekutý	ADJ;NOM;PRS;V.PTCP	ADJ;NOM;NEUT;SG
institutioner	inštitúcie	institution	inštitúcia	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;PL
hell	peklo	hell	peklo	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
hell	čert	hell	čert	N;NOM;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
hell	zdravas	hell	zdravas	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
landkreis	landkreis	landkreis	landkreis	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
kön	pohlavie	kön	pohlavie	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;SG
kön	pohlavie	kön	pohlavie	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;SG
kön	sex	kön	sex	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
utsedd	určené	utse	určený	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
utsedd	určený	utse	určený	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
utsedd	vymenovaný	utse	vymenovaný	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
utsedd	vymenovaná	utse	vymenovaný	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
utsedd	menovaný	utse	menovaný	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
capensis	capensis	capensis	capensis	N;NOM;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
cerros	cerros	cerros	cerros	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
tänkte	myslel	tänka	myslieť	V;IND;PST;FIN;ACT	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
tänkte	mysleli	tänka	myslieť	V;IND;PST;FIN;ACT	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP
tänkte	myslela	tänka	myslieť	V;IND;PST;FIN;ACT	V;IPFV;FEM;SG;POS;PST;V.PTCP
tänkte	myslel	tänka	myslieť	V;IND;PST;FIN;ACT	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
revolution	revolúcia	revolution	revolúcia	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
båtar	člny	båta	člna	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
båtar	lode	båta	loď	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;PL
australisk	austrálsky	australisk	austrálsky	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;ANIM;NOM;MASC;SG
byggnaderna	budovy	byggnad	budova	N;NOM;DEF;MASC+FEM;PL	N;NOM;FEM;PL
hav	more	hav	more	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;SG
hav	mori	hav	more	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;SG
hav	mora	hav	mora	N;NOM;INDF;NEUT;SG	N;NOM;FEM;SG
hav	oceán	hav	oceán	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
string	reťazec	string	reťazec	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
sovjetisk	sovietsky	sovjetisk	sovietsky	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;ANIM;NOM;MASC;SG
utgåvan	edícia	utgåva	edícia	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;SG
utgåvan	vydanie	utgåva	vydanie	N;NOM;DEF;MASC+FEM;SG	N;NOM;NEUT;SG
styrelseordförande	predseda	styrelseordförande	predseda	N;NOM;INDF;NEUT;SG	N;ANIM;NOM;MASC;SG
varor	komodity	vara	komodita	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
varor	tovary	vara	tovar	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
kyrkogården	cintorín	kyrkogård	cintorina	N;NOM;DEF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
extremt	extrémne	extrem	extrémne	ADV	ADV
extremt	krajne	extrem	krajne	ADV	ADV
extremt	mimoriadne	extrem	mimoriadne	ADV	ADV
extremt	extrémne	extrem	extrémne	ADV	ADV
personligen	osobne	personligen	osobne	ADV	ADV
tillägg	príplatok	tillägg	príplatok	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
tillägg	doplnok	tillägg	doplnok	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
tillägg	doplnenie	tillägg	doplnenie	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;SG
tillägg	pridávanie	tillägg	pridávanie	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;SG
tillägg	pridanie	tillägg	pridanie	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;SG
tillägg	dodatok	tillägg	dodatok	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
tillägg	doplnok	tillägg	doplnok	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
