من	från	مِن	från	ADP	ADP
متكاملة	integrerat	مُتَكَامِل	integrerad	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
مصانع	fabriker	مَصنَع	fabrik	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
العميل	klienten	عَمِيل	klient	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
العميل	kunden	عَمِيل	kund	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
سائق	chaufför	سَائِق	chaufför	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
نداء	överklagande	نِدَاء	överklagande	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
نداء	överklagan	نِدَاء	överklaga	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
نداء	call	نِدَاء	call	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
نداء	samtal	نِدَاء	samtal	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
يخدم	servera	خَدَم	servera	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;NFIN;ACT
يخدم	tjänar	خَدَم	tjäna	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IND;PRS;FIN;ACT
يخدم	serverar	خَدَم	servera	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IND;PRS;FIN;ACT
تكريم	hyllning	تَكرِيم	hyllning	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
زلزال	jordskalv	زِلزَال	jordskalv	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
زلزال	jordbävning	زِلزَال	jordbävning	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
الرائد	majoren	رَائِد	major	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
ندوة	symposium	نَدوَة	symposium	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
ندوة	seminarium	نَدوَة	seminarium	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
البلديات	kommunerna	بَلَدِيَّة	kommun	N;NOM;DEF;PL	N;NOM;DEF;MASC+FEM;PL
قانوني	rättsligt	قانوني	rättslig	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;INDF;NEUT;SG
قانوني	rättslig	قانوني	rättslig	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
قانوني	lagligt	قانوني	laglig	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;INDF;NEUT;SG
معارض	mässor	مَعرِض	mässa	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
معارض	utställningar	مَعرِض	utställning	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
معارض	gallerier	مَعرِض	gallerium	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
معارض	utställningar	مَعرِض	utställning	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
معارض	mässor	مَعرِض	mässa	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
الحرير	siden	حَرِير	sid	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
الجسد	body	جَسَد	body	N;NOM;DEF;SG	N
الجسد	kroppen	جَسَد	kropp	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
المتبقية	kvarvarande	مُتَبَقِّي	kvarvarande	ADJ;NOM;DEF;FEM;SG	ADJ;NOM
المتبقية	återstående	مُتَبَقِّي	återstående	ADJ;NOM;DEF;FEM;SG	ADJ;NOM
المتبقية	resterande	مُتَبَقِّي	resterande	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;PRS;V.PTCP
المواطن	medborgaren	مُوَاطِن	medborgare	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
عظيمة	härligt	عَظِيمَة	härlig	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;INDF;NEUT;SG
خليط	blandning	خليط	blandning	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
انتشر	sprida	اِنتَشَر	sprida	V;PFV;MASC;SG;3;ACT	V;IMP;NFIN;ACT
انتشر	spridit	اِنتَشَر	spridit	V;PFV;MASC;SG;3;ACT	V;V.CVB;ACT
انتشر	sprid	اِنتَشَر	sprid	V;PFV;MASC;SG;3;ACT	V;IMP;FIN;ACT
التمرد	upproret	تَمَرُّد	uppror	N;NOM;DEF;SG	N;NOM;DEF;NEUT;SG
المفاصل	lederna	مُفَاصِل	leda	N;NOM;DEF;PL	N;NOM;DEF;MASC+FEM;PL
جلسة	session	جَلسَة	session	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
ديمقراطية	demokratiskt	دِيمُقرَاطِيّ	demokratisk	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;INDF;NEUT;SG
ديمقراطية	demokratisk	دِيمُقرَاطِيّ	demokratisk	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
سلبية	negativt	سَلبِيّ	negativ	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;INDF;NEUT;SG
سلبية	negativ	سَلبِيّ	negativ	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
صخور	rockar	صُخُور	rocka	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
صخور	klippor	صُخُور	klippa	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
صخور	stenar	صُخُور	sten	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
استاذ	professor	استاذ	professor	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
مجزرة	blodbad	مُجَزِّر	blodba	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
خرق	överträdelse	خَرِق	överträdelse	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
ثماني	åtta	ثَمَانِيَة	åtta	NUM;NOM;INDF;FEM	NUM;NOM
تغيرات	ändringar	تَغَيُّر	ändring	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
تغيرات	förändringar	تَغَيُّر	förändring	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
بيئية	miljömässigt	بيئية	miljömässig	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;INDF;NEUT;SG
جلب	hämtar	جَلب	hämta	V;PFV;MASC;SG;3;ACT	V;IND;PRS;FIN;ACT
جلب	hämta	جَلب	hämta	V;PFV;MASC;SG;3;ACT	V;IMP;FIN;ACT
مختصر	kortfattad	مُختَصِر	kortfattad	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
مختصر	förkortat	مُختَصِر	förkorta	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
صفراء	gul	صَفِير	gul	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
سقف	tak	سَقف	tak	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
سقف	tak	سَقف	tak	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
الدرقية	sköldkörteln	دِرقِيّ	sköldkört	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
التردد	frekvensen	تَرَدُّد	frekvens	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
مقاتلة	kämpe	مُقَاتَلَة	kämpe	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
مقاتلة	fighter	مُقَاتَلَة	fight	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
العقبة	hindret	عَقَبَة	hindret	N;NOM;DEF;SG	N;NOM;DEF;NEUT;SG
حية	levande	حَيَّة	levande	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;PRS;V.PTCP
بركة	damm	بَرَكَة	damm	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
بركة	poolen	بَرَكَة	pool	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
بركة	pool	بَرَكَة	pool	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
بركة	biljard	بَرَكَة	biljard	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
تخصيص	tilldelning	تَخصِيص	tilldelning	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
تخصيص	fördelning	تَخصِيص	fördelning	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
عملاق	jätte	عِملَاق	jätte	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
احترام	respekt	اِحتِرَام	respekt	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
الخلق	skapelsen	خَلق	skapelse	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
الخلق	skapandet	خَلق	skapande	N;NOM;DEF;SG	N;NOM;DEF;NEUT;SG
جنوبية	sydlig	جَنُوبِيّ	sydlig	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
النمر	pantern	نَمَر	pant	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
التدفق	flödet	تَدَفُّق	flöd	N;NOM;DEF;SG	N;NOM;DEF;NEUT;SG
محلي	lokalt	مَحَلِّيّ	lokal	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;INDF;NEUT;SG
بوصة	tums	بُوصَة	tums	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
بوصة	tum	بُوصَة	tum	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
بوصة	tum	بُوصَة	tum	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
المولد	generatorn	مَولِد	generator	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
مساحات	mellanslag	مَسَّاحَة	mellanslag	N;NOM;INDF;PL	N;NOM;INDF;NEUT;PL
مساحات	blanksteg	مَسَّاحَة	blanksteg	N;NOM;INDF;PL	N;NOM;INDF;NEUT;PL
مساحات	utrymmen	مَسَّاحَة	utrymme	N;NOM;INDF;PL	N;NOM;INDF;NEUT;PL
سواحل	kuster	سَاحِل	kust	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
سيئة	dåligt	سَيِّئ	dålig	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;INDF;NEUT;SG
سيئة	dålig	سَيِّئ	dålig	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
الانتفاضة	intifadan	اِنتِفَاضَة	intifada	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
الجدران	väggarna	جِدَار	vägg	N;NOM;DEF;PL	N;NOM;DEF;MASC+FEM;PL
الانضمام	anslutningen	اِنضِمَام	anslutning	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
مميز	särskild	مُمَيَّز	särskild	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
مميز	speciell	مُمَيَّز	speciell	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
الوثيقة	dokumentet	وَثِيقَة	dokument	N;NOM;DEF;SG	N;NOM;DEF;NEUT;SG
عينة	prov	عَيِّنَة	prov	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
عينة	stickprov	عَيِّنَة	stickprov	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
عينة	urval	عَيِّنَة	urval	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
ممتازة	förträffligt	مُمتَاز	förträfflig	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;INDF;NEUT;SG
ممتازة	utmärkt	مُمتَاز	utmärkt	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
مرتبط	anslutet	مُرتَبِط	ansluta	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
مرتبط	ansluten	مُرتَبِط	ansluta	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
مرتبط	länkat	مُرتَبِط	länka	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
مرتبط	länkad	مُرتَبِط	länkad	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
غابة	skog	غَابَة	skog	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
غابة	skogs	غَابَة	skoga	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
غابة	forest	غَابَة	forest	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
غابة	djungel	غَابَة	djungel	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
ادارة	management	إِدَارَة	management	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
ادارة	ledning	إِدَارَة	ledning	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
ادارة	hantering	إِدَارَة	hantering	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
ادارة	förvaltning	إِدَارَة	förvaltning	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
ذراع	arm	ذِرَاع	arm	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
ناتج	output	نَاتِج	output	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
ناتج	produktion	نَاتِج	produktion	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
ناتج	utdata	نَاتِج	utdata	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
قصف	bombardemang	قَصف	bombardemang	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
اعتقال	gripande	اِعتِقَال	gripande	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
اعتقال	arrest	اِعتِقَال	arrest	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
اعتقال	grip	اِعتِقَال	grip	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
اعتقال	arrestering	اِعتِقَال	arrestering	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
عملة	valuta	عُملَة	valut	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
عملة	slant	عُملَة	slan	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
القبول	antagningen	قُبُول	antagning	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
النوعية	kvaliteten	نَوعِيَّة	kvalitet	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
رؤوس	huvuden	رَأس	huvud	N;NOM;INDF;PL	N;NOM;INDF;NEUT;PL
يغطي	täcker	غَطَّى	täcka	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IND;PRS;FIN;ACT
يغطي	omfattar	غَطَّى	omfatta	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IND;PRS;FIN;ACT
المصانع	fabrikerna	مَصنَع	fabrik	N;NOM;DEF;PL	N;NOM;DEF;MASC+FEM;PL
حافة	kant	حَافّ	kunna	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
حافة	edge	حَافّ	edge	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
خارطة	karta	خَارِطَة	karta	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
الحلول	lösningarna	حَلّ	lösning	N;NOM;DEF;PL	N;NOM;DEF;MASC+FEM;PL
مبكرة	tidig	مُبَكِّر	tidig	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
صيانة	underhåll	صِيَانَة	underhåll	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
سمعت	hörde	سَمَع	höra	V;PFV;FEM;SG;3;ACT	V;IND;PST;FIN;ACT
لتر	liter	لِتر	liter	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
لتر	liters	لِتر	lita	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
المحترفين	professionella	مُحتَرِف	professionell	ADJ;NOM;DEF;MASC;PL	ADJ;NOM;PL
المحترفين	yrkesverksamma	مُحتَرِف	yrkesverksam	ADJ;NOM;DEF;MASC;PL	ADJ;NOM;PL
كلب	hund	كُلب	hund	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
الفك	käken	فِكّ	käk	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
المصنع	fabriken	مَصنَع	fabrik	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
المصنع	tillverkaren	مَصنَع	tillverkare	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
قنبلة	bomb	قُنبُلَة	bomb	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
تحضير	beredning	تَحضِير	beredning	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
تحضير	förberedelse	تَحضِير	förberedelse	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
تحضير	förberedelse	تَحضِير	förberedelse	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
المراجعة	revisionen	مُرَاجَعَة	revision	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
ضعيف	svagt	ضَعِيف	svag	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;INDF;NEUT;SG
ضعيف	klen	ضَعِيف	kle	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
ضعيف	svag	ضَعِيف	svag	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
انسحاب	reträtt	اِنسِحَاب	reträtt	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
اهتم	bryr	اِهتَمّ	bryra	V;PFV;MASC;SG;3;ACT	V;IMP;FIN;ACT
استعمل	använda	اِستَعمَل	använda	V;PFV;MASC;SG;3;ACT	V;IMP;FIN;ACT
استعمل	använd	اِستَعمَل	använda	V;PFV;MASC;SG;3;ACT	V;IMP;FIN;ACT
استعمل	använda	اِستَعمَل	använda	V;PFV;MASC;SG;3;ACT	V;IMP;FIN;ACT
استعمل	använt	اِستَعمَل	använda	V;PFV;MASC;SG;3;ACT	V;V.CVB;ACT
تغييرات	ändringar	تَغيِير	ändring	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
تغييرات	förändringar	تَغيِير	förändring	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
دبابات	stridsvagnar	دَبَّابَة	stridsvagen	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
دبابات	tankar	دَبَّابَة	tanka	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
رسام	konstnär	رَسَّام	konstnär	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
رسام	målare	رَسَّام	mål	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
الفصول	kapitlen	فَصل	kapitel	N;NOM;DEF;PL	N;NOM;DEF;NEUT;PL
الفصول	klasserna	فَصل	klass	N;NOM;DEF;PL	N;NOM;DEF;MASC+FEM;PL
الطيار	piloten	طَيَّار	pilot	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
الممالك	kungarikena	مَملَكَة	kungarik	N;NOM;DEF;PL	N;NOM;DEF;MASC+FEM;PL
ممر	korridor	مَمَرّ	korrida	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
مواصفات	specifikationer	مُوَاصَفَة	specifikation	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
مواصفات	specifikationer	مُوَاصَفَة	specifikation	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
نظير	peer	نَظِير	peer	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
نظير	inbördes	نَظِير	inbördes	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
نظير	isotop	نَظِير	isotop	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
الجرعة	dosen	جُرعَة	dos	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
نشط	aktiv	نَشِط	aktiv	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
ذيل	svans	ذَيل	svans	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
ذيل	stjärt	ذَيل	stjärta	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
موضوعات	teman	موضوعات	teman	N;NOM;INDF;PL	N;NOM;INDF;NEUT;PL
موضوعات	ämnen	موضوعات	ämne	N;NOM;INDF;PL	N;NOM;INDF;NEUT;PL
موضوعات	försökspersoner	موضوعات	försöksperson	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
موضوعات	ämnen	موضوعات	ämne	N;NOM;INDF;PL	N;NOM;INDF;NEUT;PL
موضوعات	undersåtar	موضوعات	undersåte	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
حزمة	förpackning	حُزمَة	förpackning	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
حزمة	flock	حُزمَة	flock	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
حزمة	pack	حُزمَة	pack	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
حزمة	bunt	حُزمَة	bunt	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
حزمة	förpackning	حُزمَة	förpackning	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
حزمة	paket	حُزمَة	paket	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
شرقية	östlig	شَرقِيّ	östlig	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
مظهر	utseende	مَظهَر	utseende	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
اشترك	prenumerera	اِشتَرَك	prenumerera	V;PFV;MASC;SG;3;ACT	V;IMP;FIN;ACT
اشترك	teckna	اِشتَرَك	tecken	V;PFV;MASC;SG;3;ACT	V;IMP;FIN;ACT
وقود	drivmedel	وَقُود	drivmedel	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
وقود	bränsle	وَقُود	bränsle	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
مصالح	intressen	مَصلَحَة	intresse	N;NOM;INDF;PL	N;NOM;INDF;NEUT;PL
السياح	turisterna	سَائِح	turist	N;NOM;DEF;PL	N;NOM;DEF;MASC+FEM;PL
شرقا	öst	شِرق	öst	N;ACC;INDF;SG	N
تربة	jord	تَربَة	jord	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
رائحة	doft	رَائِحَة	doft	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
رائحة	lukt	رَائِحَة	lukt	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
غطاء	omslag	غِطَاء	omslag	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
غابات	skogar	غَابَة	skoga	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
غابات	skogar	غَابَة	skoga	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
الثورية	revolutionerande	ثُورِيّ	revolutionerande	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;PRS;V.PTCP
مظاهرات	demonstrationer	مُظَاهَرَة	demonstration	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
معادن	mineraler	مَعدِن	mineral	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
معادن	mineralämnen	مَعدِن	mineralämne	N;NOM;INDF;PL	N;NOM;INDF;NEUT;PL
معادن	metaller	مَعدِن	metall	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
المؤسس	grundaren	مُؤَسِّس	grundare	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
استقرار	stabilitet	اِستِقرَار	stabilitet	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
الذكرى	minnet	ذِكرَى	minn	N;NOM;DEF;SG	N;NOM;DEF;NEUT;SG
التاج	kronan	تَاج	krona	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
الجريدة	tidningen	جَرِيد	tidning	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
المظاهرات	protesterna	المظاهرات	protest	N;NOM;DEF;PL	N;NOM;DEF;MASC+FEM;PL
المظاهرات	demonstrationerna	المظاهرات	demonstration	N;NOM;DEF;PL	N;NOM;DEF;MASC+FEM;PL
تسويق	marknadsföring	تَسوِيق	marknadsföring	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
صف	klass	صَفّ	klass	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
صف	rad	صَفّ	rad	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
صف	row	صَفّ	row	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
توازن	jämvikt	تَوَازُن	jämvik	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
توازن	balans	تَوَازُن	balans	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
توازن	behållning	تَوَازُن	behållning	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
نقلت	överförde	نَقَل	överföra	V;PFV;FEM;SG;3;ACT	V;IND;PST;FIN;ACT
الشحنة	sändningen	شَحنَة	sändning	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
اعضاء	medlemmar	عُضو	medlem	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
اعضاء	ledamöter	عُضو	ledamot	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
استخراج	utvinning	اِستِخرَاج	utvinning	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
استخراج	extraktion	اِستِخرَاج	extraktion	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
استخراج	utdrag	اِستِخرَاج	utdrag	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
استخراج	extrakt	اِستِخرَاج	extrakt	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
التسلسل	sekvensen	تَسَلسُل	sekvens	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
روماني	rumänsk	رُومَانِيّ	rumänsk	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
روماني	romersk	رُومَانِيّ	romersk	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
حيز	rymd	حَيِّز	rymd	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
حيز	utrymme	حَيِّز	utrymme	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
يقتل	dödar	قَتَل	döda	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IND;PRS;FIN;ACT
حفلات	konserter	حَفلَة	konsert	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
حفلات	fester	حَفلَة	fest	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
حفلات	parter	حَفلَة	part	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
حفلات	partier	حَفلَة	parti	N;NOM;INDF;PL	N;NOM;INDF;NEUT;PL
تقليدية	traditionellt	تَقلِيدِيّ	traditionell	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;INDF;NEUT;SG
تقليدية	traditionell	تَقلِيدِيّ	traditionell	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
تقليدية	traditionsenligt	تَقلِيدِيّ	traditionsenlig	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;INDF;NEUT;SG
