dan	y	dan	y	CONJ	CONJ
memohon	rogó	menmohon	rogar	V;SG;ACT	V;IND;SG;3;PST;FIN
memohon	suplicó	menmohon	suplicar	V;SG;ACT	V;IND;SG;3;PST;FIN
memohon	rogar	menmohon	rogar	V;SG;ACT	V;NFIN
memohon	mendigar	menmohon	mendigar	V;SG;ACT	V;NFIN
memohon	rogando	menmohon	rogar	V;SG;ACT	V;V.MSDR
memohon	ruego	menmohon	ruego	V;SG;ACT	V;IND;SG;1;PRS;FIN
memohon	mendigar	menmohon	mendigar	V;SG;ACT	V;NFIN
memohon	ruega	menmohon	ruega	V;SG;ACT	V;IND;SG;3;PRS;FIN
memohon	suplicar	menmohon	suplicar	V;SG;ACT	V;NFIN
memohon	rogar	menmohon	rogar	V;SG;ACT	V;NFIN
memohon	suplica	menmohon	suplicar	V;SG;ACT	V;IND;SG;3;PRS;FIN
merencanakan	tramando	menrencanakan	tramar	V;SG;ACT	V;V.MSDR
merencanakan	planificar	menrencanakan	planificar	V;SG;ACT	V;NFIN
instruksi	instrucción	instruksi	instrucción	N;SG	N;FEM;SG
bekerjasama	cooperar	bekerjasama	cooperar	V;SG;ACT	V;NFIN
inspirasi	inspiraciones	inspirasi	inspiración	N	N;FEM;PL
inspirasi	inspiración	inspirasi	inspiración	N	N;FEM;SG
pengantar	introducción	penantar	introducción	N;SG	N;FEM;SG
pengantar	prefacio	penantar	prefacio	N;SG	N;MASC;SG
pengantar	prólogo	penantar	prólogo	N;SG	N;MASC;SG
pengantar	prefacio	penantar	prefacio	N;SG	N;MASC;SG
pengantar	prólogo	penantar	prólogo	N;SG	N;MASC;SG
memasak	cocinar	menpasak	cocinar	V;SG;ACT	V;NFIN
memasak	cocinando	menpasak	cocinar	V;SG;ACT	V;V.MSDR
memasak	cocinar	menpasak	cocinar	V;SG;ACT	V;NFIN
dikembalikan	regresó	dikembalikan	regresar	V;SG;PASS	V;IND;SG;3;PST;FIN
merancang	diseñar	menrancang	diseñar	V;SG;ACT	V;NFIN
merancang	diseñando	menrancang	diseñar	V;SG;ACT	V;V.MSDR
teratur	organizada	teratur	organizado	ADJ;SG	ADJ;FEM;SG;V.PTCP
teratur	organizado	teratur	organizado	ADJ;SG	ADJ;MASC;SG;V.PTCP
menu	menu	menu	menu	N;SG	N;MASC
menu	menú	menu	menú	N;SG	N;MASC;SG
menu	menú	menu	menú	N;SG	N;MASC;SG
blackberry	blackberry	blackberry	blackberry	N	N;MASC;SG
blackberry	moras	blackberry	mora	N	N;FEM;PL
didapatkan	adquirió	didapatkan	adquirir	V;SG;PASS	V;IND;SG;3;PST;FIN
ritus	rito	ritus	rito	N	N;MASC;SG
ritus	ritos	ritus	rito	N	N;MASC;PL
afghanistan	afganistán	afghanistan	afganistán	N;SG	N;MASC;SG
afghanistan	afgano	afghanistan	afgano	N;SG	N;MASC;SG
keseimbangan	balanza	keseimbangan	balanza	N;SG	N;FEM;SG
keseimbangan	balance	keseimbangan	balance	N;SG	N;MASC;SG
keseimbangan	saldo	keseimbangan	saldo	N;SG	N;MASC;SG
keseimbangan	equilibrio	keseimbangan	equilibrio	N;SG	N;MASC;SG
keseimbangan	equilibrio	keseimbangan	equilibrio	N;SG	N;MASC;SG
madu	honey	madu	honey	N;SG	N;SG
madu	miel	madu	miel	N;SG	N;FEM;SG
madu	cariño	madu	cariño	N;SG	N;MASC;SG
madu	mead	madu	mead	N;SG	N;SG
berjanji	prometer	berjanji	prometer	V;SG;ACT	V;NFIN
berjanji	prometí	berjanji	prometer	V;SG;ACT	V;IND;SG;1;PST;FIN
hidung	nariz	hidung	nariz	N;SG	N;FEM;SG
hidung	nariz	hidung	nariz	N;SG	N;FEM;SG
pelawak	humorista	penlawak	humorista	N	N;SG
pelawak	comediante	penlawak	comediante	N	N;SG
sabuk	cinto	sabuk	cinto	N;SG	N;MASC;SG
sabuk	cinturón	sabuk	cinturón	N;SG	N;MASC;SG
kartun	caricatura	kartun	caricatura	N;SG	N;FEM;SG
lapis	capa	lapis	capa	N;SG;ACT	N;FEM;SG
lapis	lapis	lapis	lapi	N;SG;ACT	N;MASC
sirip	aleta	sirip	aletar	N;SG	N;FEM;SG
sirip	fin	sirip	fin	N;SG	N;MASC;SG
konfigurasi	configuración	konfigurasi	configuración	N;SG	N;FEM;SG
perdebatan	debate	perdebatan	debate	N;SG	N;MASC;SG
perdebatan	debate	perdebatan	debate	N;SG	N;MASC;SG
pujian	elogio	pujian	elogio	N;SG	N;MASC;SG
pujian	alabanza	pujian	alabanza	N;SG	N;FEM;SG
pengamat	observador	pengamat	observador	N;SG	N;MASC;SG
detektif	detective	detektif	detective	N;SG	N;SG
penaklukan	conquista	pentaklukan	conquista	N;SG	N;FEM;SG
misa	masas	misa	masa	N	N;FEM;PL
misa	misas	misa	misa	N	N;FEM;PL
misa	mass	misa	mass	N	N
misa	masa	misa	masa	N	N;FEM;SG
misa	misa	misa	misa	N	N;FEM;SG
bendahara	tesorero	bendahara	tesorero	N;SG	N;MASC;SG
diplomatik	diplomático	diplomatik	diplomático	N;SG	N;MASC;SG
diplomatik	diplomacia	diplomatik	diplomacia	N;SG	N;FEM;SG
lembaran	hoja	lembaran	hoja	N;SG	N;FEM;SG
lembaran	chapa	lembaran	chapa	N;SG	N;FEM;SG
lembaran	sábana	lembaran	sábana	N;SG	N;FEM;SG
penerbang	volante	penterbang	volante	N;SG	N;MASC;SG
penerbang	volador	penterbang	volador	N;SG	N;MASC;SG
penerbang	folleto	penterbang	folleto	N;SG	N;MASC;SG
penerbang	aeronauta	penterbang	aeronauta	N;SG	N;FEM;SG
prosesor	procesador	prosesor	procesador	N;SG	N;MASC;SG
prosesor	transformador	prosesor	transformador	N;SG	N;MASC;SG
kontroversial	polémica	kontroversial	polémica	N;SG	N;FEM;SG
reaktor	reactor	reaktor	reactor	N;SG	N;MASC;SG
panduan	guía	panduan	guía	N;SG	N;FEM;SG
panduan	guia	panduan	guia	N;SG	N;FEM;SG
konvensional	convencional	konvensional	convencional	ADJ;SG	ADJ;SG
akting	actuación	akting	actuación	N;SG	N;FEM;SG
ikon	iconos	ikon	icono	N	N;MASC;PL
ikon	icono	ikon	icono	N	N;MASC;SG
ikon	icon	ikon	icon	N	N
ikon	ícono	ikon	ícono	N	N;MASC;SG
radikal	rad	radikal	rad	N;SG	N
teleskop	telescopio	teleskop	telescopio	N;SG	N;MASC;SG
meridian	meridiano	menridian	meridiano	N;SG	N;MASC;SG
rokok	cigarro	rokok	cigarro	N;SG	N;MASC;SG
rokok	cigarrillo	rokok	cigarrillo	N;SG	N;MASC;SG
rokok	tabaco	rokok	tabaco	N;SG	N;MASC;SG
rokok	cigarrillo	rokok	cigarrillo	N;SG	N;MASC;SG
duet	dueto	duet	dueto	N	N;MASC;SG
duet	dúo	duet	dúo	N	N;MASC;SG
deskripsi	descripción	deskripsi	descripción	N;SG	N;FEM;SG
mendominasi	dominando	mendominasi	dominar	V;SG;ACT	V;V.MSDR
mendominasi	dominar	mendominasi	dominar	V;SG;ACT	V;NFIN
mendominasi	domina	mendominasi	dominar	V;SG;ACT	V;IND;SG;3;PRS;FIN
menutupi	cubriendo	mentutupi	cubrir	V;SG;ACT	V;V.MSDR
penyiar	locutor	pennyiar	locutor	N;SG	N;MASC;SG
penyiar	emisora	pennyiar	emisora	N;SG	N;FEM;SG
penyiar	locutor	pennyiar	locutor	N;SG	N;MASC;SG
irigasi	irrigación	irigasi	irrigación	N;SG	N;FEM;SG
irigasi	regadío	irigasi	regadío	N;SG	N;MASC;SG
irigasi	riego	irigasi	riego	N;SG	N;MASC;SG
lintang	latitud	lintang	latitud	N	N;FEM;SG
lintang	latitudes	lintang	latitud	N	N;FEM;PL
lambung	hull	lambung	hull	N;SG	N;MASC;SG
lambung	casco	lambung	casco	N;SG	N;MASC;SG
lambung	estomago	lambung	estomago	N;SG	N;MASC;SG
lambung	estómago	lambung	estómago	N;SG	N;MASC;SG
dokumentasi	documentación	dokumentasi	documentación	N;SG	N;FEM;SG
kerbau	búfalos	kerbau	búfalo	N	N;MASC;PL
kerbau	búfalo	kerbau	búfalo	N	N;MASC;SG
kerbau	buffalo	kerbau	buffalo	N	N;MASC;SG
kerbau	búfalos	kerbau	búfalo	N	N;MASC;PL
pencari	buscador	pencari	buscador	N;SG	N;MASC;SG
pengangkatan	rapto	penangkatan	rapto	N;SG	N;MASC;SG
pengangkatan	elevación	penangkatan	elevación	N;SG	N;FEM;SG
pengangkatan	altitud	penangkatan	altitud	N;SG	N;FEM;SG
pistol	pistolas	pistol	pistola	N	N;FEM;PL
pistol	pistola	pistol	pistola	N	N;FEM;SG
pistol	gun	pistol	gun	N	N
pistol	pistola	pistol	pistola	N	N;FEM;SG
pistol	arma	pistol	arma	N	N;FEM;SG
pengawal	guardia	penawal	guardia	N;SG	N;SG
pengawal	guardia	penawal	guardia	N;SG	N;SG
menyarankan	sugirió	mensarankan	sugerir	V;SG;ACT	V;IND;SG;3;PST;FIN
menyarankan	recomienda	mensarankan	recomendar	V;SG;ACT	V;IND;SG;3;PRS;FIN
menyarankan	sugiera	mensarankan	sugerir	V;SG;ACT	V;SBJV;SG;3;PRS;FIN
menyarankan	sugerir	mensarankan	sugerir	V;SG;ACT	V;NFIN
menyarankan	sugiere	mensarankan	sugerir	V;SG;ACT	V;IND;SG;3;PRS;FIN
menyarankan	sugiere	mensarankan	sugerir	V;SG;ACT	V;IND;SG;3;PRS;FIN
menyarankan	recomendar	mensarankan	recomendar	V;SG;ACT	V;NFIN
menyarankan	recomiendo	mensarankan	recomender	V;SG;ACT	V;V.MSDR
menyarankan	recomienda	mensarankan	recomendar	V;SG;ACT	V;IND;SG;3;PRS;FIN
menyarankan	sugerir	mensarankan	sugerir	V;SG;ACT	V;NFIN
menyarankan	sugiriendo	mensarankan	sugerir	V;SG;ACT	V;V.MSDR
mendengarkan	escuchaba	mendengarkan	escuchar	V;SG;ACT	V;IND;SG;3;IPFV;FIN
mendengarkan	escuché	mendengarkan	escuchar	V;SG;ACT	V;IND;SG;1;PST;FIN
mendengarkan	escuchando	mendengarkan	escuchar	V;SG;ACT	V;V.MSDR
mendengarkan	escucho	mendengarkan	escuchar	V;SG;ACT	V;IND;SG;1;PRS;FIN
mendengarkan	escuchar	mendengarkan	escuchar	V;SG;ACT	V;NFIN
mendengarkan	escuche	mendengarkan	escuche	V;SG;ACT	V;IMP;SG;3;FIN
mendengarkan	escuchar	mendengarkan	escuchar	V;SG;ACT	V;NFIN
mendengarkan	escucha	mendengarkan	escuchar	V;SG;ACT	V;IND;SG;3;PRS;FIN
cari	buscar	cari	buscar	V;SG;ACT	V;NFIN
cari	busque	cari	buscar	V;SG;ACT	V;IMP;SG;3;FIN
cari	encontrar	cari	encontrar	V;SG;ACT	V;NFIN
cari	encuentra	cari	encontrar	V;SG;ACT	V;IND;SG;3;PRS;FIN
cari	encuentre	cari	encontrar	V;SG;ACT	V;SBJV;SG;3;PRS;FIN
prize	premio	prize	premio	N	N;MASC;SG
imigran	inmigrante	imigran	inmigrante	N;SG	N;SG
sampel	ejemplo	sampel	ejemplo	N;SG	N;MASC;SG
dugaan	conjetura	dugaan	conjetura	N;SG	N;FEM;SG
dugaan	suposición	dugaan	suposición	N;SG	N;FEM;SG
entri	entrada	entri	entrada	N;SG	N;FEM;SG
bertepatan	coincidiendo	bertepatan	coincidir	V;SG;ACT	V;V.MSDR
bertepatan	coincidir	bertepatan	coincidir	V;SG;ACT	V;NFIN
bertepatan	coincidió	bertepatan	coincidir	V;SG;ACT	V;IND;SG;3;PST;FIN
veteran	veterano	veteran	veterano	N	N;MASC;SG
veteran	veteranos	veteran	veterano	N	N;MASC;PL
veteran	veteranos	veteran	veterano	N	N;MASC;PL
koneksi	conexion	koneksi	conexion	N;SG	N;FEM;SG
koneksi	conexión	koneksi	conexión	N;SG	N;FEM;SG
dapur	cocinas	dapur	cocina	N	N;FEM;PL
dapur	cocina	dapur	cocina	N	N;FEM;SG
meledak	explotó	menledak	explotar	V;SG;ACT	V;IND;SG;3;PST;FIN
meledak	explote	menledak	explotar	V;SG;ACT	V;IMP;SG;3;FIN
meledak	explotar	menledak	explotar	V;SG;ACT	V;NFIN
meledak	explotando	menledak	explotar	V;SG;ACT	V;V.MSDR
kubah	bóvedas	kubah	bóveda	N	N;FEM;PL
kubah	dome	kubah	dome	N	N;MASC;SG
kubah	cúpula	kubah	cúpula	N	N;FEM;SG
kubah	domo	kubah	domo	N	N;MASC;SG
kubah	bóveda	kubah	bóveda	N	N;FEM;SG
diundang	invita	diundang	invitar	V;SG;PASS	V;IND;SG;3;PRS;FIN
berdoa	orar	berdoa	orar	V;SG;ACT	V;NFIN
berdoa	rezar	berdoa	rezar	V;SG;ACT	V;NFIN
berdoa	orar	berdoa	orar	V;SG;ACT	V;NFIN
berdoa	rezando	berdoa	rezar	V;SG;ACT	V;V.MSDR
berdoa	orando	berdoa	orando	V;SG;ACT	V;V.MSDR
jenazah	cadaver	jenazah	cadaver	N;SG	N;MASC;SG
jenazah	cadáver	jenazah	cadáver	N;SG	N;MASC;SG
jenazah	cadaver	jenazah	cadaver	N;SG	N;MASC;SG
jenazah	cadáver	jenazah	cadáver	N;SG	N;MASC;SG
pembelian	compra	penbelian	compra	N;SG	N;FEM;SG
pembelian	adquisición	penbelian	adquisición	N;SG	N;FEM;SG
pembelian	compra	penbelian	compra	N;SG	N;FEM;SG
panel	panel	panel	panel	N;SG	N;MASC;SG
jaksa	fiscalía	jaksa	fiscalía	N;SG	N;FEM;SG
jaksa	inquisidor	jaksa	inquisidor	N;SG	N;MASC;SG
jaksa	fiscal	jaksa	fiscal	N;SG	N;SG
jaksa	fiscalía	jaksa	fiscalía	N;SG	N;FEM;SG
jaksa	procurador	jaksa	procurador	N;SG	N;MASC;SG
penderitaan	agonía	penderitaan	agonía	N;SG	N;FEM;SG
penderitaan	sufrimiento	penderitaan	sufrimiento	N;SG	N;MASC;SG
realitas	realidad	realitas	realidad	N;SG	N;FEM;SG
realitas	reality	realitas	reality	N;SG	N;MASC;SG
liturgi	liturgia	liturgi	liturgia	N	N;FEM;SG
asin	sal	asin	sal	N;SG	N;FEM;SG
beasiswa	beca	beasiswa	beca	N;SG	N;FEM;SG
konsisten	coherente	konsisten	coherente	ADJ;SG	ADJ;SG
konsisten	consistente	konsisten	consistente	ADJ;SG	ADJ;SG
konsisten	consecuente	konsisten	consecuente	ADJ;SG	ADJ;SG
kutipan	cita	kutipan	cita	N;SG	N;FEM;SG
kutipan	cotización	kutipan	cotización	N;SG	N;FEM;SG
ditingkatkan	mejoró	ditingkatkan	mejorar	V;SG;PASS	V;IND;SG;3;PST;FIN
farmasi	farmacia	farmasi	farmacia	N;SG	N;FEM;SG
kriminal	delincuente	kriminal	delincuente	N;SG	N;SG
kriminal	delito	kriminal	delito	N;SG	N;MASC;SG
kriminal	delincuencia	kriminal	delincuencia	N;SG	N;FEM;SG
kriminal	crimen	kriminal	crimen	N;SG	N;MASC;SG
kriminal	criminalidad	kriminal	criminalidad	N;SG	N;FEM;SG
pengelola	gerente	penkelola	gerente	N;SG	N;SG
pengelola	administrador	penkelola	administrador	N;SG	N;MASC;SG
pengelola	gestor	penkelola	gestor	N;SG	N;MASC;SG
pengelola	manager	penkelola	manager	N;SG	N;FEM;SG
pengelola	responsable	penkelola	responsable	N;SG	N;SG
pengelola	mantenedor	penkelola	mantenedor	N;SG	N;MASC;SG
sumpah	juramento	sumpah	juramento	N;SG	N;MASC;SG
individual	individuos	individual	individuo	N	N;MASC;PL
individual	individuo	individual	individuo	N	N;MASC;SG
proklamasi	proclamación	proklamasi	proclamación	N	N;FEM;SG
utuh	intacta	utuh	intacto	ADJ;SG	ADJ;FEM;SG
utuh	intacto	utuh	intacto	ADJ;SG	ADJ;MASC;SG
utuh	entera	utuh	entero	ADJ;SG	ADJ;FEM;SG
utuh	entero	utuh	entero	ADJ;SG	ADJ;MASC;SG
seratus	cien	seratus	cien	NUM	NUM;PL
nasionalis	nacionalista	nasionalis	nacionalista	N;SG	N;SG
ideal	ideal	ideal	ideal	ADJ;SG	ADJ;SG
pengantin	novia	pengantin	novia	N;SG	N;FEM;SG
saus	salsa	saus	salsar	N;SG	N;FEM;SG
saus	sauce	saus	sauce	N;SG	N;MASC;SG
terapi	terapia	terapi	terapia	N;SG	N;FEM;SG
dekan	decano	dekan	decano	N;SG	N;MASC;SG
penggerak	propulsión	pengerak	propulsión	N;SG	N;FEM;SG
penggerak	controlador	pengerak	controlador	N;SG	N;MASC;SG
penggerak	driver	pengerak	driver	N;SG	N;MASC;SG
penggerak	chofer	pengerak	chofer	N;SG	N;MASC;SG
penggerak	conductor	pengerak	conductor	N;SG	N;MASC;SG
penggerak	chófer	pengerak	chófer	N;SG	N;MASC;SG
navigasi	navegación	navigasi	navegación	N;SG	N;FEM;SG
relief	socorro	relief	socorro	N;SG	N;MASC;SG
relief	relevo	relief	relevo	N;SG	N;MASC;SG
relief	relieve	relief	relieve	N;SG	N;MASC;SG
relief	alivio	relief	alivio	N;SG	N;MASC;SG
lereng	ladera	lereng	ladera	N;SG	N;FEM;SG
memperkirakan	estimar	menperkirakan	estimar	V;SG;ACT	V;NFIN
memperkirakan	estimar	menperkirakan	estimar	V;SG;ACT	V;NFIN
finansial	financiero	finansial	financiero	ADJ;SG	ADJ;MASC;SG
finansial	financial	finansial	financial	ADJ;SG	ADJ;SG
finansial	financiera	finansial	financiero	ADJ;SG	ADJ;FEM;SG
flora	flora	flora	flora	N	N;FEM;SG
tokugawa	tokugawa	tokugawa	tokugawa	N	N;SG
sebelas	once	sebelas	once	NUM	NUM;PL
penentuan	determinación	pententuan	determinación	N;SG	N;FEM;SG
penentuan	predestinación	pententuan	predestinación	N;SG	N;FEM;SG
ftv	ftv	ftv	ftv	N	N;FEM
limbah	desperdicio	limbah	desperdicio	N;SG	N;MASC;SG
limbah	residuo	limbah	residuo	N;SG	N;MASC;SG
eurovision	eurovisión	eurovision	eurovisión	N	N;FEM;SG
kapur	tiza	kapur	tiza	N	N;FEM;SG
kapur	lima	kapur	lima	N	N;FEM;SG
kapur	cal	kapur	cal	N	N;FEM;SG
racun	veneno	racun	veneno	N;SG	N;MASC;SG
racun	toxina	racun	toxina	N;SG	N;FEM;SG
racun	veneno	racun	veneno	N;SG	N;MASC;SG
orbital	orbitales	orbital	orbital	N	N;MASC;PL
bensin	gasolina	bensin	gasolina	N;SG	N;FEM;SG
bensin	gasolina	bensin	gasolina	N;SG	N;FEM;SG
udang	gamba	udang	gamba	N;SG	N;FEM;SG
udang	camarón	udang	camarón	N;SG	N;MASC;SG
udang	gamba	udang	gamba	N;SG	N;FEM;SG
kavaleri	caballería	kavaleri	caballería	N;SG	N;FEM;SG
bantu	ayuda	bantu	ayuda	N;SG;ACT	N;FEM;SG
peluang	casualidad	peluang	casualidad	N;SG	N;FEM;SG
peluang	chance	peluang	chance	N;SG	N;FEM;SG
peluang	oportunidad	peluang	oportunidad	N;SG	N;FEM;SG
peluang	oportunidad	peluang	oportunidad	N;SG	N;FEM;SG
beton	hormigón	beton	hormigón	N;SG	N;MASC;SG
beton	cemento	beton	cemento	N;SG	N;MASC;SG
melengkapi	completar	menlengkapi	completar	V;SG;ACT	V;NFIN
melengkapi	complementar	menlengkapi	complementar	V;SG;ACT	V;NFIN
melengkapi	completar	menlengkapi	completar	V;SG;ACT	V;NFIN
melengkapi	completando	menlengkapi	completar	V;SG;ACT	V;V.MSDR
kolaborasi	colaboración	kolaborasi	colaboración	N;SG	N;FEM;SG
sertifikasi	titulación	sertifikasi	titulación	N;SG	N;FEM;SG
sertifikasi	certificación	sertifikasi	certificación	N;SG	N;FEM;SG
kostum	disfraz	kostum	disfraz	N;SG	N;MASC;SG
kostum	traje	kostum	traje	N;SG	N;MASC;SG
kostum	vestuario	kostum	vestuario	N;SG	N;MASC;SG
kostum	vestuario	kostum	vestuario	N;SG	N;MASC;SG
mawar	rose	mawar	rose	N;SG	N
mawar	rosa	mawar	rosa	N;SG	N;FEM;SG
mawar	roses	mawar	ros	N;SG	N;MASC
medium	medium	medium	medium	N	N
medium	médium	medium	médium	N	N;MASC;SG
mencerminkan	reflexiona	mencerminkan	reflexionar	V;SG;ACT	V;IND;SG;3;PRS;FIN
mencerminkan	reflejar	mencerminkan	reflejar	V;SG;ACT	V;NFIN
mencerminkan	reflexionar	mencerminkan	reflexionar	V;SG;ACT	V;NFIN
mencerminkan	refleje	mencerminkan	reflejar	V;SG;ACT	V;SBJV;SG;3;FIN
mencerminkan	reflejar	mencerminkan	reflejar	V;SG;ACT	V;NFIN
mencerminkan	reflexionar	mencerminkan	reflexionar	V;SG;ACT	V;NFIN
mencerminkan	reflexionando	mencerminkan	reflexionar	V;SG;ACT	V;V.MSDR
mencerminkan	reflejando	mencerminkan	reflejar	V;SG;ACT	V;V.MSDR
mencerminkan	reflejando	mencerminkan	reflejar	V;SG;ACT	V;V.MSDR
legendaris	legendarios	legendaris	legendario	N	N;MASC;PL
anthrax	ántrax	anthrax	ántrax	N;SG	N;MASC;SG
dipertahankan	defendió	dipertahankan	defender	V;SG;PASS	V;IND;SG;3;PST;FIN
koin	moneda	koin	moneda	N;SG	N;FEM;SG
laser	laser	laser	laser	N	N;SG
laser	láser	laser	láser	N	N;MASC;SG
laser	láseres	laser	láser	N	N;MASC;PL
laser	láser	laser	láser	N	N;MASC;SG
laser	láseres	laser	láser	N	N;MASC;PL
diperiksa	examinó	diperiksa	examinar	V;SG;PASS	V;IND;SG;3;PST;FIN
diperiksa	inspeccionó	diperiksa	inspeccionar	V;SG;PASS	V;IND;SG;3;PST;FIN
layang	cometa	layang	cometer	N;SG;ACT	N;SG
layang	kite	layang	kite	N;SG;ACT	N
sekuel	secuela	sekuel	secuelo	N;SG	N;FEM;SG
nintendo	nintendo	nintendo	nintendo	N	N;MASC;SG
kemiskinan	pobreza	kemiskinan	pobreza	N;SG	N;FEM;SG
tembakau	tabaco	tembakau	tabaco	N;SG	N;MASC;SG
slogan	consigna	slogan	consigna	N;SG	N;FEM;SG
slogan	eslogan	slogan	eslogan	N;SG	N;MASC;SG
slogan	lema	slogan	lema	N;SG	N;MASC;SG
meluas	extiende	menluas	extender	V;SG;ACT	V;IND;SG;3;PRS;FIN
berlatih	entrenando	berlatih	entrenar	V;SG;ACT	V;V.MSDR
berlatih	practicando	berlatih	practicar	V;SG;ACT	V;V.MSDR
berlatih	practicar	berlatih	practicar	V;SG;ACT	V;NFIN
berlatih	practica	berlatih	practicar	V;SG;ACT	V;IND;SG;3;PRS;FIN
berlatih	practicar	berlatih	practicar	V;SG;ACT	V;NFIN
berlatih	practique	berlatih	practicar	V;SG;ACT	V;IMP;SG;3;FIN
berlatih	practicar	berlatih	practicar	V;SG;ACT	V;NFIN
suaranya	voice	suara	voice	N;SG	N
suaranya	voz	suara	voz	N;SG	N;FEM;SG
penghasilan	ingreso	penhasilan	ingreso	N;SG	N;MASC;SG
penghasilan	renta	penhasilan	renta	N;SG	N;FEM;SG
perhimpunan	asociación	perhimpunan	asociación	N;SG	N;FEM;SG
perhimpunan	association	perhimpunan	association	N;SG	N;FEM;SG
gang	pasarela	gang	pasarela	N	N;FEM;SG
gang	callejones	gang	callejón	N	N;MASC;PL
gang	pandilla	gang	pandilla	N	N;FEM;SG
gang	banda	gang	banda	N	N;FEM;SG
gang	gang	gang	gang	N	N
gang	callejón	gang	callejón	N	N;MASC;SG
gang	alley	gang	alley	N	N;SG
gang	pandillas	gang	pandilla	N	N;FEM;PL
gang	bandas	gang	banda	N	N;FEM;PL
cermin	espejo	cermin	espejo	N;SG	N;MASC;SG
cermin	mirror	cermin	mirror	N;SG	N;MASC;SG
deklarasi	declaración	deklarasi	declaración	N;SG	N;FEM;SG
menyiapkan	preparando	mensiapkan	preparar	V;SG;ACT	V;V.MSDR
ambil	agarra	ambil	agarra	V;SG;ACT	V;IND;SG;3;PRS;FIN
ambil	agarrar	ambil	agarrar	V;SG;ACT	V;NFIN
ambil	tomar	ambil	tomar	V;SG;ACT	V;NFIN
ambil	toma	ambil	tomar	V;SG;ACT	V;IND;SG;3;PRS;FIN
ambil	tome	ambil	tomar	V;SG;ACT	V;IMP;SG;3;FIN
menyatukan	unir	mensatukan	unir	V;SG;ACT	V;NFIN
menyatukan	uniendo	mensatukan	unir	V;SG;ACT	V;V.MSDR
tragedi	tragedia	tragedi	tragedia	N;SG	N;FEM;SG
konservasi	conservación	konservasi	conservación	N;SG	N;FEM;SG
asmara	romance	asmara	romance	N;SG	N;MASC;SG
asmara	romanticismo	asmara	romanticismo	N;SG	N;MASC;SG
asmara	asmara	asmara	asmar	N;SG	N;FEM;SG
pelopor	pioneer	pelopor	pioneer	N;SG	N;SG
diploma	diploma	diploma	diploma	N	N;MASC;SG
diploma	diplomas	diploma	diploma	N	N;MASC;PL
penyerahan	abdicación	penserahan	abdicación	N;SG	N;FEM;SG
penyerahan	presentación	penserahan	presentación	N;SG	N;FEM;SG
penyerahan	sumisión	penserahan	sumisión	N;SG	N;FEM;SG
penyerahan	sometimiento	penserahan	sometimiento	N;SG	N;MASC;SG
paksa	fuerza	paksa	fuerza	N;SG;ACT	N;FEM;SG
paksa	force	paksa	force	N;SG;ACT	N
ditawarkan	ofrecí	ditawarkan	ofrecer	V;SG;PASS	V;IND;SG;1;PST;FIN
ditawarkan	ofreció	ditawarkan	ofrecer	V;SG;PASS	V;IND;SG;3;PST;FIN
evaluasi	evaluación	evaluasi	evaluación	N;SG	N;FEM;SG
membalas	contestó	menbalas	contestar	V;SG;ACT	V;IND;SG;3;PST;FIN
membalas	respondió	menbalas	responder	V;SG;ACT	V;IND;SG;3;PST;FIN
pemanfaatan	utilización	penmanfaatan	utilización	N;SG	N;FEM;SG
terbitan	publicación	terbitan	publicación	N;SG	N;FEM;SG
terbitan	editorial	terbitan	editorial	N;SG	N;FEM;SG
terbitan	publicación	terbitan	publicación	N;SG	N;FEM;SG
intel	inteligencia	intel	inteligencia	N	N;FEM;SG
intel	intel	intel	intel	N	N;SG
proposal	propuesta	proposal	propuesta	N;SG	N;FEM;SG
proposal	proposición	proposal	proposición	N;SG	N;FEM;SG
lisan	verbal	lisan	verbal	ADJ;SG	ADJ;SG
kelemahan	debilidad	kelemahan	debilidad	N;SG	N;FEM;SG
kelemahan	inconveniente	kelemahan	inconveniente	N;SG	N;MASC;SG
kelemahan	reintegro	kelemahan	reintegro	N;SG	N;MASC;SG
almarhum	difuntos	almarhum	difunto	N	N;MASC;PL
almarhum	difuntos	almarhum	difunto	N	N;MASC;PL
janda	viudo	janda	viudo	N;SG	N;MASC;SG
janda	viuda	janda	viuda	N;SG	N;FEM;SG
janda	viuda	janda	viuda	N;SG	N;FEM;SG
transit	tránsito	transit	tránsito	N	N;MASC;SG
transit	transito	transit	transito	N	N;MASC;SG
transit	tránsitos	transit	tránsito	N	N;MASC;PL
mengikat	obligar	menikat	obligar	V;SG;ACT	V;NFIN
mengikat	atar	menikat	atar	V;SG;ACT	V;NFIN
mengikat	atando	menikat	atar	V;SG;ACT	V;V.MSDR
futsal	futsal	futsal	futsal	N	N;MASC;SG
astronom	astrónomo	astronom	astrónomo	N;SG	N;MASC;SG
identik	idéntica	identik	idéntico	ADJ;SG	ADJ;FEM;SG
identik	idéntico	identik	idéntico	ADJ;SG	ADJ;MASC;SG
kebaikan	bondad	kebaikan	bondad	N;SG	N;FEM;SG
kebaikan	gentileza	kebaikan	gentileza	N;SG	N;FEM;SG
kebaikan	amabilidad	kebaikan	amabilidad	N;SG	N;FEM;SG
kebaikan	bondad	kebaikan	bondad	N;SG	N;FEM;SG
pandai	listo	pandai	listo	ADJ;SG	ADJ;MASC;SG
pandai	astuto	pandai	astuto	ADJ;SG	ADJ;MASC;SG
