kategória	categoria	kategória	categoria	N;NOM;FEM;SG	N;FEM;SG
rokovania	negociações	rokovanie	negociação	N;NOM;NEUT;PL	N;FEM;PL
rokovania	negociações	rokovanie	negociação	N;NOM;NEUT;PL	N;FEM;PL
rýchly	rápido	rýchly	rápido	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
rýchly	rápido	rýchly	rápido	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
uhlíka	carbono	uhlík	carbono	N;ANIM;ACC;MASC;SG	N;MASC;SG
nemocnica	hospital	nemocnica	hospital	N;NOM;FEM;SG	N;MASC;SG
meny	moedas	mena	moeda	N;NOM;FEM;PL	N;FEM;PL
meny	divisas	mena	divisa	N;NOM;FEM;PL	N;FEM;PL
zloženia	composições	zloženie	composição	N;NOM;NEUT;PL	N;FEM;PL
priame	direta	priamy	direto	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
dôvody	motivos	dôvod	motivo	N;INAN;NOM;MASC;PL	N;MASC;PL
dôvody	razões	dôvod	razão	N;INAN;NOM;MASC;PL	N;FEM;PL
dôvody	fundamentos	dôvod	fundamento	N;INAN;NOM;MASC;PL	N;MASC;PL
dôvody	motivos	dôvod	motivo	N;INAN;NOM;MASC;PL	N;MASC;PL
dôvody	fundamentos	dôvod	fundamento	N;INAN;NOM;MASC;PL	N;MASC;PL
charlie	charlie	charlie	charlie	N;ANIM;NOM;MASC;SG	N;MASC;SG
krátka	curto	krátka	curto	ADJ;NOM;FEM;SG	ADJ;MASC;SG
krátka	curta	krátka	curto	ADJ;NOM;FEM;SG	ADJ;FEM;SG
revue	revue	revu	revuar	N;NOM;FEM;SG	N;MASC;SG
kariet	cartões	kariet	cartão	N;GEN;FEM;PL	N;MASC;PL
kariet	cartas	kariet	carta	N;GEN;FEM;PL	N;FEM;PL
kariet	cards	kariet	cards	N;GEN;FEM;PL	N;MASC;PL
kariet	guias	kariet	guia	N;GEN;FEM;PL	N;FEM;PL
kariet	abas	kariet	aba	N;GEN;FEM;PL	N;FEM;PL
kariet	separadores	kariet	separador	N;GEN;FEM;PL	N;MASC;PL
zúčastnila	frequentou	zúčastniť	frequentar	V;PFV;FEM;SG;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
zúčastnila	compareceu	zúčastniť	comparecer	V;PFV;FEM;SG;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
zúčastnila	participei	zúčastniť	participar	V;PFV;FEM;SG;POS;PST;V.PTCP	V;IND;SG;1;PST;FIN
zúčastnila	participou	zúčastniť	participar	V;PFV;FEM;SG;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
rastislav	rastislau	rastislav	rastislaum	N;ANIM;NOM;MASC;SG	N;MASC;SG
synonymá	sinónimos	synonsmý	sinónimo	N;NOM;FEM;PL	N;MASC;PL
princa	principe	princ	principe	N;ANIM;ACC;MASC;SG	N;MASC;SG
princa	prince	princ	prince	N;ANIM;ACC;MASC;SG	N;MASC;SG
princa	príncipe	princ	príncipe	N;ANIM;ACC;MASC;SG	N;MASC;SG
správny	correcta	správny	correcto	ADJ;INAN;NOM;MASC;SG	ADJ;FEM;SG
správny	correto	správny	correto	ADJ;INAN;NOM;MASC;SG	ADJ;MASC;SG
priemyselné	industrial	priemyselný	industrial	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
pacientov	doentes	pacient	doente	N;INAN;GEN;MASC;PL	N;MASC;PL
pacientov	pacientes	pacient	paciente	N;INAN;GEN;MASC;PL	N;MASC;PL
jasnosť	clareza	jasnosť	clareza	N;NOM;FEM;SG	N;FEM;SG
jasnosť	claridade	jasnosť	claridade	N;NOM;FEM;SG	N;FEM;SG
manažment	gerência	manažment	gerência	N;INAN;NOM;MASC;SG	N;FEM;SG
manažment	gestão	manažment	gestão	N;INAN;NOM;MASC;SG	N;FEM;SG
manažment	gerenciamento	manažment	gerenciamento	N;INAN;NOM;MASC;SG	N;MASC;SG
príchod	chegada	príchod	chegada	N;INAN;NOM;MASC;SG	N;FEM;SG
priniesla	trouxe	priniesť	trazer	V;PFV;FEM;SG;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
priniesla	trazido	priniesť	trazer	V;PFV;FEM;SG;POS;PST;V.PTCP	V;MASC;SG;V.PTCP
nariadenie	portaria	nariadenie	portaria	N;NOM;NEUT;SG	N;FEM;SG
sklon	gradiente	sklon	gradiente	N;INAN;NOM;MASC;SG	N;MASC;SG
sklon	ladeira	sklon	ladeira	N;INAN;NOM;MASC;SG	N;FEM;SG
sklon	encosta	sklon	encosta	N;INAN;NOM;MASC;SG	N;FEM;SG
sklon	inclinação	sklon	inclinação	N;INAN;NOM;MASC;SG	N;FEM;SG
sklon	declive	sklon	declive	N;INAN;NOM;MASC;SG	N;MASC;SG
sklon	inclinação	sklon	inclinação	N;INAN;NOM;MASC;SG	N;FEM;SG
ukončenie	completação	ukončenie	completação	N;NOM;NEUT;SG	N;FEM;SG
ukončenie	finalização	ukončenie	finalização	N;NOM;NEUT;SG	N;FEM;SG
ukončenie	conclusão	ukončenie	conclusão	N;NOM;NEUT;SG	N;FEM;SG
ukončenie	terminação	ukončenie	terminação	N;NOM;NEUT;SG	N;FEM;SG
ukončenie	cessação	ukončenie	cessação	N;NOM;NEUT;SG	N;FEM;SG
ukončenie	rescisão	ukončenie	rescisão	N;NOM;NEUT;SG	N;FEM;SG
príčin	causas	príčina	causa	N;GEN;FEM;PL	N;FEM;PL
celosvetovo	mundialmente	celosvetov	mundialmente	ADV	ADV
celosvetovo	globalmente	celosvetov	globalmente	ADV	ADV
dusík	nitrogénio	dusík	nitrogénio	N;INAN;NOM;MASC;SG	N;MASC;SG
dusík	azoto	dusík	azoto	N;INAN;NOM;MASC;SG	N;MASC;SG
dusík	nitrogênio	dusík	nitrogênio	N;INAN;NOM;MASC;SG	N;MASC;SG
ihneď	imediatamente	ihneď	imediatamente	ADV	ADV
ihneď	instantaneamente	ihneď	instantaneamente	ADV	ADV
slovania	eslavos	slovanie	eslavo	N;ANIM;NOM;MASC;PL	N;MASC;PL
marse	marte	marsa	marte	N;INAN;NOM;MASC;SG	N;MASC;SG
marse	mars	marsa	mar	N;INAN;NOM;MASC;SG	N;MASC;SG
alternatívne	alternativo	alternatívne	alternativo	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
alternatívne	alternativo	alternatívne	alternativo	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
odstrániť	remova	odstrániť	removo	V;PFV;POS;NFIN	V;SBJV;SG;3;PRS;FIN
odstrániť	remover	odstrániť	remover	V;PFV;POS;NFIN	V;NFIN
odstrániť	eliminar	odstrániť	eliminar	V;PFV;POS;NFIN	V;NFIN
odstrániť	apagar	odstrániť	apagar	V;PFV;POS;NFIN	V;NFIN
odstrániť	excluir	odstrániť	excluir	V;PFV;POS;NFIN	V;NFIN
odstrániť	apaga	odstrániť	apagar	V;PFV;POS;NFIN	V;IND;SG;3;PRS;FIN
odstrániť	eliminar	odstrániť	eliminar	V;PFV;POS;NFIN	V;NFIN
ťah	impulso	ťah	impulso	N;INAN;NOM;MASC;SG	N;MASC;SG
občianstvo	cidadania	občianstvo	cidadania	N;NOM;NEUT;SG	N;FEM;SG
ľahké	facil	ľahký	facil	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
ľahké	fácil	ľahký	fácil	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
opatrenia	precauções	opatrenie	precaução	N;NOM;NEUT;PL	N;FEM;PL
opatrenia	medidas	opatrenie	medida	N;NOM;NEUT;PL	N;FEM;PL
silná	poderosa	silný	poderoso	ADJ;NOM;FEM;SG	ADJ;FEM;SG
silná	poderoso	silný	poderoso	ADJ;NOM;FEM;SG	ADJ;MASC;SG
silná	forte	silný	forte	ADJ;NOM;FEM;SG	ADJ;MASC;SG
atmosféra	atmosfera	atmosféra	atmosfera	N;NOM;FEM;SG	N;FEM;SG
možný	possivel	možný	possivel	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
možný	possível	možný	possível	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
definuje	define	definovať	definir	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
štatút	status	štatút	status	N;INAN;NOM;MASC;SG	N;MASC;SG
štatút	estatuto	štatút	estatuto	N;INAN;NOM;MASC;SG	N;MASC;SG
štatút	estado	štatút	estado	N;INAN;NOM;MASC;SG	N;MASC;SG
štatút	estatuto	štatút	estatuto	N;INAN;NOM;MASC;SG	N;MASC;SG
prax	estágio	prax	estágio	N;NOM;FEM;SG	N;MASC;SG
prax	prática	prax	prática	N;NOM;FEM;SG	N;FEM;SG
prax	pratica	prax	praticar	N;NOM;FEM;SG	N;FEM;SG
prax	experiência	prax	experiência	N;NOM;FEM;SG	N;FEM;SG
prax	experiencia	prax	experienciar	N;NOM;FEM;SG	N;FEM;SG
prax	vivência	prax	vivência	N;NOM;FEM;SG	N;FEM;SG
akékoľvek	qualquer	akýkoľvek	qualquer	DET;NOM;NEUT;SG	DET;FEM;SG
zálive	golfo	záliva	golfo	N;NOM;FEM;SG	N;MASC;SG
zálive	baia	záliva	baia	N;NOM;FEM;SG	N;FEM;SG
zálive	baía	záliva	baía	N;NOM;FEM;SG	N;FEM;SG
zálive	bay	záliva	bay	N;NOM;FEM;SG	N;FEM;SG
firiem	firmas	firma	firma	N;GEN;FEM;PL	N;FEM;PL
nebezpečenstvo	perigo	nebezpečenstvo	perigo	N;NOM;NEUT;SG	N;MASC;SG
nebezpečenstvo	hazard	nebezpečenstvo	hazard	N;NOM;NEUT;SG	N;MASC;SG
nebezpečenstvo	perigo	nebezpečenstvo	perigo	N;NOM;NEUT;SG	N;MASC;SG
koncepcie	noções	koncepcia	noção	N;NOM;FEM;PL	N;FEM;PL
koncepcie	conceitos	koncepcia	conceito	N;NOM;FEM;PL	N;MASC;PL
dne	fundo	deň	fundo	N;NOM;NEUT;SG	N;MASC;SG
dne	bottom	deň	bottom	N;NOM;NEUT;SG	N;MASC;SG
chuť	gosto	chuť	gosto	N;NOM;FEM;SG	N;MASC;SG
chuť	sabor	chuť	sabor	N;NOM;FEM;SG	N;MASC;SG
chuť	sabor	chuť	sabor	N;NOM;FEM;SG	N;MASC;SG
chuť	sabor	chuť	sabor	N;NOM;FEM;SG	N;MASC;SG
prejsť	passe	prejsť	passar	V;PFV;POS;NFIN	V;SBJV;SG;3;PRS;FIN
prejsť	passar	prejsť	passar	V;PFV;POS;NFIN	V;NFIN
prejsť	passa	prejsť	passar	V;PFV;POS;NFIN	V;IND;SG;3;PRS;FIN
zlé	ruim	zlý	ruim	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
zlé	mau	zlý	mau	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
zlé	má	zlý	má	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
chcela	procurada	chcieť	procurar	V;IPFV;FEM;SG;POS;PST;V.PTCP	V;FEM;SG;V.PTCP
chcela	procurado	chcieť	procurar	V;IPFV;FEM;SG;POS;PST;V.PTCP	V;MASC;SG;V.PTCP
valley	valley	valli	valley	N;INAN;NOM;MASC;SG	N;MASC;SG
fond	fund	fond	fund	N;INAN;NOM;MASC;SG	N;MASC;SG
fond	fundo	fond	fundo	N;INAN;NOM;MASC;SG	N;MASC;SG
útokov	atentados	útok	atentado	N;INAN;GEN;MASC;PL	N;MASC;PL
útokov	ataques	útok	ataque	N;INAN;GEN;MASC;PL	N;MASC;PL
normy	normas	norma	norma	N;NOM;FEM;PL	N;FEM;PL
normy	normas	norma	norma	N;NOM;FEM;PL	N;FEM;PL
normy	padrões	norma	padrão	N;NOM;FEM;PL	N;MASC;PL
motív	motivo	motív	motivo	N;INAN;NOM;MASC;SG	N;MASC;SG
motív	motivo	motív	motivo	N;INAN;NOM;MASC;SG	N;MASC;SG
motív	característica	motív	característica	N;INAN;NOM;MASC;SG	N;FEM;SG
motív	funcionalidade	motív	funcionalidade	N;INAN;NOM;MASC;SG	N;FEM;SG
sekcia	seção	sekcia	seção	N;NOM;FEM;SG	N;FEM;SG
sekcia	secção	sekcia	secção	N;NOM;FEM;SG	N;FEM;SG
zastúpenie	representação	zastúpenie	representação	N;NOM;NEUT;SG	N;FEM;SG
rozlíšenie	resolução	rozlíšenie	resolução	N;NOM;NEUT;SG	N;FEM;SG
čítanie	leitura	čítanie	leitura	N;NOM;NEUT;SG	N;FEM;SG
prípady	casos	prípad	caso	N;INAN;NOM;MASC;PL	N;MASC;PL
prípady	processos	prípad	processo	N;INAN;NOM;MASC;PL	N;MASC;PL
gitaru	guitarra	gitara	guitarra	N;ACC;FEM;SG	N;FEM;SG
gitaru	violão	gitara	violão	N;ACC;FEM;SG	N;MASC;SG
odmeny	recompensas	odmena	recompensa	N;NOM;FEM;PL	N;FEM;PL
odmeny	remunerações	odmena	remuneração	N;NOM;FEM;PL	N;FEM;PL
kongres	congresso	kongres	congresso	N;INAN;NOM;MASC;SG	N;MASC;SG
zlepšenie	melhoramento	zlepšenie	melhoramento	N;NOM;NEUT;SG	N;MASC;SG
zlepšenie	aperfeiçoamento	zlepšenie	aperfeiçoamento	N;NOM;NEUT;SG	N;MASC;SG
zlepšenie	melhoria	zlepšenie	melhoria	N;NOM;NEUT;SG	N;FEM;SG
zlepšenie	melhoria	zlepšenie	melhoria	N;NOM;NEUT;SG	N;FEM;SG
kvalita	qualidade	kvalita	qualidade	N;NOM;FEM;SG	N;FEM;SG
duša	alma	duša	alma	N;NOM;FEM;SG	N;FEM;SG
duša	soul	duša	soul	N;NOM;FEM;SG	N;MASC;SG
duša	espírito	duša	espírito	N;NOM;FEM;SG	N;MASC;SG
duša	spirit	duša	spirit	N;NOM;FEM;SG	N;MASC;SG
duša	espirito	duša	espirito	N;NOM;FEM;SG	N;MASC;SG
kombinácia	combinação	kombinácia	combinação	N;NOM;FEM;SG	N;FEM;SG
hity	sucessos	hity	sucesso	N;INAN;NOM;MASC;PL	N;MASC;PL
hity	hits	hity	hit	N;INAN;NOM;MASC;PL	N;MASC;PL
hity	acertos	hity	acerto	N;INAN;NOM;MASC;PL	N;MASC;PL
strach	fear	strach	fear	N;INAN;NOM;MASC;SG	N;MASC;SG
strach	medo	strach	medo	N;INAN;NOM;MASC;SG	N;MASC;SG
strach	medo	strach	medo	N;INAN;NOM;MASC;SG	N;MASC;SG
pozorovanie	observação	pozorovanie	observação	N;NOM;NEUT;SG	N;FEM;SG
nízka	baixa	nízko	baixa	N;NOM;FEM;SG	N;FEM;SG
nízka	low	nízko	low	N;NOM;FEM;SG	N;MASC;SG
paláci	palácio	palác	palácio	N;INAN;ESS;MASC;SG	N;MASC;SG
paláci	palace	palác	palace	N;INAN;ESS;MASC;SG	N;MASC;SG
biblie	bíblias	biblia	bíblia	N;NOM;FEM;PL	N;FEM;PL
rudy	minérios	ruda	minério	N;NOM;FEM;PL	N;MASC;PL
rudy	minérios	ruda	minério	N;NOM;FEM;PL	N;MASC;PL
výchova	nutri	výchova	nutrir	N;NOM;FEM;SG	N;MASC;SG
výchova	educação	výchova	educação	N;NOM;FEM;SG	N;FEM;SG
výchova	ensino	výchova	ensino	N;NOM;FEM;SG	N;MASC;SG
zásady	princípios	zásada	princípio	N;NOM;FEM;PL	N;MASC;PL
zásady	principios	zásada	principio	N;NOM;FEM;PL	N;MASC;PL
deviatich	nove	devať	nove	NUM;GEN;MASC;PL	NUM
spoločenstiev	comunidades	spoločenstvo	comunidade	N;GEN;NEUT;PL	N;FEM;PL
prudko	bruscamente	prudko	bruscamente	ADV	ADV
prudko	acentuadamente	prudko	acentuadamente	ADV	ADV
indiana	indiana	indian	indiana	N;ANIM;NOM;MASC;SG	N;FEM;SG
preklady	traduções	preklad	tradução	N;INAN;NOM;MASC;PL	N;FEM;PL
preklady	traduções	preklad	tradução	N;INAN;NOM;MASC;PL	N;FEM;PL
vytváranie	criação	vytváranie	criação	N;NOM;NEUT;SG	N;FEM;SG
vytváranie	criação	vytváranie	criação	N;NOM;NEUT;SG	N;FEM;SG
pôdu	solo	pôda	solo	N;ACC;FEM;SG	N;MASC;SG
rovnica	equação	rovnica	equação	N;NOM;FEM;SG	N;FEM;SG
potrebný	necessário	potrebný	necessário	ADJ;INAN;NOM;MASC;SG	ADJ;MASC;SG
potrebný	necessária	potrebný	necessário	ADJ;INAN;NOM;MASC;SG	ADJ;FEM;SG
spotreba	consumo	spotreb	consumo	N;NOM;FEM;SG	N;MASC;SG
sex	sex	sex	sexta-feira	N;INAN;NOM;MASC;SG	N;MASC;SG
sex	sexo	sex	sexo	N;INAN;NOM;MASC;SG	N;MASC;SG
vystúpenie	performance	vystúpenie	performance	N;NOM;NEUT;SG	N;FEM;SG
vystúpenie	atuação	vystúpenie	atuação	N;NOM;NEUT;SG	N;FEM;SG
vystúpenie	desempenho	vystúpenie	desempenho	N;NOM;NEUT;SG	N;MASC;SG
vystúpenie	discurso	vystúpenie	discurso	N;NOM;NEUT;SG	N;MASC;SG
vládne	reina	vládnuť	reina	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
výnimočne	excepcionalmente	výnimočne	excepcionalmente	ADV	ADV
turistika	turismo	turistika	turismo	N;NOM;FEM;SG	N;MASC;SG
turistika	caminhada	turistika	caminhar	N;NOM;FEM;SG	N;FEM;SG
severovýchod	nordeste	severovýchod	nordeste	N;INAN;NOM;MASC;SG	N;MASC;SG
vetra	vento	vetra	vento	N;INAN;NOM;MASC;SG	N;MASC;SG
vetra	wind	vetra	wind	N;INAN;NOM;MASC;SG	N;MASC;SG
médií	media	médieť	media	N;GEN;FEM;PL	N;MASC;PL
elizabeth	isabel	elizabet	isabel	N;NOM;FEM;SG	N;FEM;SG
elizabeth	elizabeth	elizabet	elizabeth	N;NOM;FEM;SG	N;FEM;SG
dôchodku	aposentadoria	dôchodok	aposentadoria	N;INAN;GEN;MASC;SG	N;FEM;SG
dôchodku	reforma	dôchodok	reforma	N;INAN;GEN;MASC;SG	N;FEM;SG
akcia	acção	akcia	acção	N;NOM;FEM;SG	N;FEM;SG
akcia	action	akcia	action	N;NOM;FEM;SG	N;MASC;SG
akcia	ação	akcia	ação	N;NOM;FEM;SG	N;FEM;SG
ruchu	turismo	rucho	turismo	N;NOM;NEUT;SG	N;MASC;SG
nasledovalo	seguido	nasledovať	seguir	V;IPFV;NEUT;SG;POS;PST;V.PTCP	V;MASC;SG;V.PTCP
nasledovalo	seguiu	nasledovať	seguir	V;IPFV;NEUT;SG;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
menovanie	nomeação	menovanie	nomeação	N;NOM;NEUT;SG	N;FEM;SG
menovanie	marcação	menovanie	marcação	N;NOM;NEUT;SG	N;FEM;SG
luna	luna	luna	luna	N;NOM;FEM;SG	N;FEM;SG
študovala	estudou	študovať	estudar	V;IPFV;FEM;SG;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
študovala	estudado	študovať	estudar	V;IPFV;FEM;SG;POS;PST;V.PTCP	V;MASC;SG;V.PTCP
študovala	estudada	študovať	estudar	V;IPFV;FEM;SG;POS;PST;V.PTCP	V;FEM;SG;V.PTCP
soli	sais	soli	sais	N;NOM;FEM;PL	N;MASC;PL
križovatka	cruzamento	križovatko	cruzamento	N;NOM;FEM;SG	N;MASC;SG
križovatka	travessia	križovatko	travessia	N;NOM;FEM;SG	N;FEM;SG
križovatka	intersecção	križovatko	intersecção	N;NOM;FEM;SG	N;FEM;SG
križovatka	cruzamento	križovatko	cruzamento	N;NOM;FEM;SG	N;MASC;SG
križovatka	junction	križovatko	junction	N;NOM;FEM;SG	N;MASC;SG
križovatka	junção	križovatko	junção	N;NOM;FEM;SG	N;FEM;SG
križovatka	encruzilhada	križovatko	encruzilhada	N;NOM;FEM;SG	N;FEM;SG
spôsobiť	cause	spôsobiť	cause	V;PFV;POS;NFIN	V;SBJV;SG;3;PRS;FIN
spôsobiť	infligir	spôsobiť	infligir	V;PFV;POS;NFIN	V;NFIN
grant	subvenção	grant	subvenção	N;ANIM;NOM;MASC;SG	N;FEM;SG
grant	grant	grant	grant	N;ANIM;NOM;MASC;SG	N;MASC;SG
výmena	intercâmbio	výmena	intercâmbio	N;NOM;FEM;SG	N;MASC;SG
výmena	troca	výmena	troca	N;NOM;FEM;SG	N;FEM;SG
výmena	câmbio	výmena	câmbio	N;NOM;FEM;SG	N;MASC;SG
výmena	intercâmbio	výmena	intercâmbio	N;NOM;FEM;SG	N;MASC;SG
výmena	troca	výmena	troca	N;NOM;FEM;SG	N;FEM;SG
výmena	swap	výmena	swap	N;NOM;FEM;SG	N;MASC;SG
výmena	substituto	výmena	substituto	N;NOM;FEM;SG	N;MASC;SG
výmena	substituição	výmena	substituição	N;NOM;FEM;SG	N;FEM;SG
vstupe	angra	vstup	angra	N;INAN;NOM;MASC;SG	N;MASC;SG
vstupe	enseada	vstup	enseada	N;INAN;NOM;MASC;SG	N;FEM;SG
zachovanie	preservação	zachovanie	preservação	N;NOM;NEUT;SG	N;FEM;SG
zachovanie	conservação	zachovanie	conservação	N;NOM;NEUT;SG	N;FEM;SG
zachovanie	preservação	zachovanie	preservação	N;NOM;NEUT;SG	N;FEM;SG
zachovanie	conservação	zachovanie	conservação	N;NOM;NEUT;SG	N;FEM;SG
zachovanie	manutenção	zachovanie	manutenção	N;NOM;NEUT;SG	N;FEM;SG
zachovanie	retenção	zachovanie	retenção	N;NOM;NEUT;SG	N;FEM;SG
hudobníkov	músicos	hudobník	músico	N;ANIM;ACC;MASC;PL	N;MASC;PL
domáca	doméstico	domáci	doméstico	ADJ;NOM;FEM;SG	ADJ;MASC;SG
domáca	interno	domáci	interno	ADJ;NOM;FEM;SG	ADJ;MASC;SG
oka	oka	oko	oka	N;GEN;NEUT;SG	N;MASC;SG
oka	eye	oko	eye	N;GEN;NEUT;SG	N;MASC;SG
oka	olho	oko	olho	N;GEN;NEUT;SG	N;MASC;SG
explorer	explorer	explorer	explorer	N;NOM;MASC;SG	N;MASC;SG
explorer	explorador	explorer	explorador	N;NOM;MASC;SG	N;MASC;SG
dominik	dominik	dominik	dominik	N;ANIM;NOM;MASC;SG	N;MASC;SG
dominik	dominic	dominik	dominic	N;ANIM;NOM;MASC;SG	N;MASC;SG
chelsea	chelsea	chelsea	chelsea	N;ANIM;NOM;MASC;SG	N;MASC;SG
študent	aluno	študent	aluno	N;ANIM;NOM;MASC;SG	N;MASC;SG
študent	aluna	študent	aluna	N;ANIM;NOM;MASC;SG	N;FEM;SG
študent	estudante	študent	estudante	N;ANIM;NOM;MASC;SG	N;MASC;SG
študent	student	študent	student	N;ANIM;NOM;MASC;SG	N;MASC;SG
duch	ghost	duch	ghost	N;ANIM;NOM;MASC;SG	N;MASC;SG
duch	fantasma	duch	fantasma	N;ANIM;NOM;MASC;SG	N;MASC;SG
duch	espírito	duch	espírito	N;ANIM;NOM;MASC;SG	N;MASC;SG
duch	spirit	duch	spirit	N;ANIM;NOM;MASC;SG	N;MASC;SG
duch	espirito	duch	espirito	N;ANIM;NOM;MASC;SG	N;MASC;SG
čestný	honorável	čestný	honorável	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
čestný	honroso	čestný	honroso	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
čestný	honorário	čestný	honorário	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
pľúc	pulmões	pľúca	pulmão	N;GEN;NEUT;PL	N;MASC;PL
pľúc	pulmões	pľúca	pulmão	N;GEN;NEUT;PL	N;MASC;PL
ulicu	rua	ulica	rua	N;ACC;FEM;SG	N;FEM;SG
ulicu	street	ulica	street	N;ACC;FEM;SG	N;MASC;SG
stupne	graus	stupeň	grau	N;INAN;NOM;MASC;PL	N;MASC;PL
stupne	graus	stupeň	grau	N;INAN;NOM;MASC;PL	N;MASC;PL
prepravu	carruagem	preprav	carruagem	N;ACC;FEM;SG	N;FEM;SG
hit	hit	hit	hit	N;INAN;NOM;MASC;SG	N;MASC;SG
zobraziť	ver	zobraziť	ver	V;PFV;POS;NFIN	V;NFIN
zobraziť	visualizar	zobraziť	visualizar	V;PFV;POS;NFIN	V;NFIN
zobraziť	exibir	zobraziť	exibir	V;PFV;POS;NFIN	V;NFIN
zobraziť	mostra	zobraziť	mostrar	V;PFV;POS;NFIN	V;IND;SG;3;PRS;FIN
zobraziť	mostrar	zobraziť	mostrar	V;PFV;POS;NFIN	V;NFIN
juniorov	juniores	junior	júnior	N;INAN;GEN;MASC;PL	N;MASC;PL
moderná	moderno	moderný	moderno	ADJ;NOM;FEM;SG	ADJ;MASC;SG
vietor	vento	vietor	vento	N;INAN;NOM;MASC;SG	N;MASC;SG
vietor	wind	vietor	wind	N;INAN;NOM;MASC;SG	N;MASC;SG
obyčajná	vulgar	obyčajný	vulgar	ADJ;NOM;FEM;SG	ADJ;MASC;SG
dosiahlo	alcançada	dosiahnuť	alcançar	V;PFV;NEUT;SG;POS;PST;V.PTCP	V;FEM;SG;V.PTCP
dosiahlo	alcançado	dosiahnuť	alcançar	V;PFV;NEUT;SG;POS;PST;V.PTCP	V;MASC;SG;V.PTCP
ekonomický	econômico	ekonomický	econômico	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
ekonomický	econômica	ekonomický	econômico	ADJ;ANIM;NOM;MASC;SG	ADJ;FEM;SG
stephan	stephan	stephan	stephan	N;ANIM;NOM;MASC;SG	N;MASC;SG
trvanie	duração	trvanie	duração	N;NOM;NEUT;SG	N;FEM;SG
zlom	break	zlom	break	N;INS;NEUT;SG	N;MASC;SG
zlom	quebra	zlom	quebra	N;INS;NEUT;SG	N;FEM;SG
zlom	pausa	zlom	pausa	N;INS;NEUT;SG	N;FEM;SG
zlom	avanço	zlom	avanço	N;INS;NEUT;SG	N;MASC;SG
zlom	malvado	zlom	malvado	N;INS;NEUT;SG	N;MASC;SG
zlom	evil	zlom	evil	N;INS;NEUT;SG	N;MASC;SG
zlom	maldade	zlom	maldade	N;INS;NEUT;SG	N;FEM;SG
ukázali	mostraram	ukázať	mostrar	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;IND;PL;3;FIN
takých	tais	taký	tal	DET;ANIM;GEN;MASC;PL	DET;FEM;PL
odstránenie	afastamento	odstránenie	afastamento	N;NOM;NEUT;SG	N;MASC;SG
odstránenie	remoção	odstránenie	remoção	N;NOM;NEUT;SG	N;FEM;SG
odstránenie	eliminação	odstránenie	eliminação	N;NOM;NEUT;SG	N;FEM;SG
odstránenie	exclusão	odstránenie	exclusão	N;NOM;NEUT;SG	N;FEM;SG
odstránenie	apagamento	odstránenie	apagamento	N;NOM;NEUT;SG	N;MASC;SG
odstránenie	supressão	odstránenie	supressão	N;NOM;NEUT;SG	N;FEM;SG
odstránenie	eliminação	odstránenie	eliminação	N;NOM;NEUT;SG	N;FEM;SG
spôsobila	causado	spôsobiť	causar	V;PFV;FEM;SG;POS;PST;V.PTCP	V;MASC;SG;V.PTCP
spôsobila	causou	spôsobiť	causar	V;PFV;FEM;SG;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
spôsobila	causada	spôsobiť	causar	V;PFV;FEM;SG;POS;PST;V.PTCP	V;FEM;SG;V.PTCP
trance	trance	trianec	trance	N;INAN;NOM;MASC;SG	N;MASC;SG
trance	transe	trianec	transe	N;INAN;NOM;MASC;SG	N;MASC;SG
relácie	sessões	relácia	sessão	N;NOM;FEM;PL	N;FEM;PL
relácie	espetáculos	relácia	espetáculo	N;NOM;FEM;PL	N;MASC;PL
relácie	espectáculos	relácia	espectáculo	N;NOM;FEM;PL	N;MASC;PL
relácie	shows	relácia	show	N;NOM;FEM;PL	N;MASC;PL
