kategória	kategoria	kategória	kategoria	N;NOM;FEM;SG	N;NOM;FEM;SG
umelecká	artystyczny	umelecký	artystyczny	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
opakovane	wielokrotnie	opakovane	wielokrotnie	ADV	ADV
potvrdenie	zatwierdzanie	potvrdenie	zatwierdzać	N;NOM;NEUT;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
potvrdenie	zatwierdzenie	potvrdenie	zatwierdzenie	N;NOM;NEUT;SG	N;NOM;NEUT;SG
potvrdenie	potwierdzenie	potvrdenie	potwierdzenie	N;NOM;NEUT;SG	N;NOM;NEUT;SG
potvrdenie	potwierdzenie	potvrdenie	potwierdzenie	N;NOM;NEUT;SG	N;NOM;NEUT;SG
potvrdenie	zaświadczenie	potvrdenie	zaświadczenie	N;NOM;NEUT;SG	N;NOM;NEUT;SG
potvrdenie	świadectwo	potvrdenie	świadectwo	N;NOM;NEUT;SG	N;NOM;NEUT;SG
nútený	zmuszony	nútený	zmusić	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
napísať	napisać	napísať	napisać	V;PFV;POS;NFIN	V;PFV;NFIN;ACT
napísať	napisz	napísať	napisać	V;PFV;POS;NFIN	V;PFV;IMP;SG;2;FIN;ACT
kalendár	terminarz	kalendár	terminarz	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
kalendár	kalendarz	kalendár	kalendarz	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
tvár	twarz	tvár	twarz	N;NOM;FEM;SG	N;NOM;FEM;SG
kríza	kryzys	kríza	kryzys	N;NOM;FEM;SG	N;NOM;MASC;SG
protokol	protokół	protoknúť	protokól	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
vnútorný	wewnętrzny	vnútorný	wewnętrzny	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;MASC;SG
vnútorný	wewnętrzne	vnútorný	wewnętrzny	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;NEUT;SG
vnútorný	wewnętrzna	vnútorný	wewnętrzny	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;SG
vnútorný	wewnętrzny	vnútorný	wewnętrzny	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;MASC;SG
vnútorný	wewnętrzna	vnútorný	wewnętrzny	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;SG
drží	trzyma	držať	trzymać	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
klasická	klasyczna	klasický	klasyczny	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
klasická	klasyczny	klasický	klasyczny	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
klasická	klasyczne	klasický	klasyczny	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
klasická	klasyczny	klasický	klasyczny	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
klasická	klasyczne	klasický	klasyczny	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
latinskej	łacińskiej	latinský	łaciński	ADJ;GEN;FEM;SG	ADJ;GEN;FEM;SG
vlak	pociąg	vlak	pociąg	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
jednota	jedność	jednota	jedność	N;NOM;FEM;SG	N;NOM;FEM;SG
jednota	zjednoczenie	jednota	zjednoczenie	N;NOM;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
špecifické	szczególne	špecifický	szczególny	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
špecifické	konkretne	špecifický	konkretny	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
špecifické	specyficzne	špecifický	specyficzny	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
scéna	scena	scéna	scena	N;NOM;FEM;SG	N;NOM;FEM;SG
kladie	kładzie	kladie	kłaść	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
kladie	stawia	kladie	stawiać	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
dostupný	dostępny	dostupný	dostępny	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;MASC;SG
dostupný	dostępna	dostupný	dostępny	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;SG
dostupný	dostępne	dostupný	dostępny	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;NEUT;SG
silver	srebrne	silver	srebrny	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
mlyn	wiatrak	mlyn	wiatrak	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
mlyn	młyn	mlyn	młyn	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
zamerané	skoncentrowany	zameraný	skoncentrować	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
zamerané	skupiona	zameraný	skupić	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
zamerané	skupiony	zameraný	skupić	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
pevné	solidne	pevný	solidny	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
pevné	solidna	pevný	solidny	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
pevné	solidny	pevný	solidny	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
široká	szeroka	široký	szeroki	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
široká	szerokie	široký	szeroki	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
široká	szeroki	široký	szeroki	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
široká	szeroki	široký	szeroki	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
široká	szeroka	široký	szeroki	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
široká	szerokie	široký	szeroki	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
zástupcovia	agenci	zástupca	agent	N;ANIM;NOM;MASC;PL	N;NOM;MASC;PL
zástupcovia	przedstawiciele	zástupca	przedstawiciel	N;ANIM;NOM;MASC;PL	N;NOM;MASC;PL
moderný	nowoczesne	moderný	nowoczesny	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;NEUT;SG
moderný	nowoczesny	moderný	nowoczesny	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;MASC;SG
moderný	nowoczesna	moderný	nowoczesny	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;SG
mandát	upoważnienie	mandát	upoważnić	N;INAN;NOM;MASC;SG	N;NOM;NEUT;SG
prejavy	przemówienia	prejav	przemówienie	N;INAN;NOM;MASC;PL	N;NOM;NEUT;PL
kontroly	kontrole	kontrola	kontrola	N;NOM;FEM;PL	N;NOM;FEM;PL
kontroly	kontrole	kontrola	kontrola	N;NOM;FEM;PL	N;NOM;FEM;PL
kontroly	inspekcje	kontrola	inspekcja	N;NOM;FEM;PL	N;NOM;FEM;PL
kontroly	kontrole	kontrola	kontrola	N;NOM;FEM;PL	N;NOM;FEM;PL
vybrané	wyświetlane	vybraný	wyświetlać	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
vybrané	prezentowane	vybraný	prezentować	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
vybrané	polecane	vybraný	polecać	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
vybrané	rekomendowane	vybraný	rekomendować	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
vybrané	wybrany	vybraný	wybrać	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
vybrané	zaznaczone	vybraný	zaznaczyć	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
vybrané	wybrane	vybraný	wybrać	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
vybrané	wybrana	vybraný	wybrać	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
dánska	duńskie	dánsky	duński	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
dánska	duński	dánsky	duński	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
producenti	producenci	producent	producent	N;ANIM;NOM;MASC;PL	N;NOM;MASC;PL
diskusiu	dyskusję	diskusia	dyskusja	N;ACC;FEM;SG	N;ACC;FEM;SG
set	zestaw	set	zestawić	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
set	komplet	set	komplet	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
opevnenia	fortyfikacje	opevnenie	fortyfikacja	N;NOM;NEUT;PL	N;NOM;FEM;PL
spôsoby	sposoby	spôsob	sposób	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
spôsoby	sposoby	spôsob	sposób	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
dosiahnutie	osiągnięcie	dosiahnutie	osiągnięcie	N;NOM;NEUT;SG	N;NOM;NEUT;SG
dosiahnutie	osiągnięcia	dosiahnutie	osiągnięcie	N;NOM;NEUT;SG	N;NOM;NEUT;SG
dosiahnutie	osiąganie	dosiahnutie	osiągać	N;NOM;NEUT;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
dosiahnutie	osiąganie	dosiahnutie	osiągać	N;NOM;NEUT;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
individuálne	pojedynczo	individuálne	pojedynczo	ADV	ADV
individuálne	indywidualnie	individuálne	indywidualnie	ADV	ADV
individuálne	indywidualnie	individuálne	indywidualnie	ADV	ADV
software	oprogramowanie	softareň	oprogramowanie	N;INAN;NOM;MASC;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
grafické	graficzny	grafický	graficzny	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
grafické	graficzne	grafický	graficzny	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
grafické	graficzny	grafický	graficzny	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
grafické	graficzne	grafický	graficzny	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
záliv	zatoka	záliv	zatokać	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
záliv	zatoka	záliv	zatokać	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
záliv	zatoka	záliv	zatokać	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
regióny	regiony	región	regić	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
regióny	rejony	región	rejon	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
výrazné	charakterystyczny	výrazný	charakterystyczny	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
výrazné	charakterystyczne	výrazný	charakterystyczny	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
výrazné	wyraziste	výrazný	wyrazisty	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
výrazné	znaczny	výrazný	znaczny	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
profesionálne	profesjonalnie	profesionálny	profesjonalnie	ADV	ADV
ročné	roczne	ročný	roczny	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
ročné	roczna	ročný	roczny	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
ročné	coroczne	ročný	coroczny	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
ročné	roczny	ročný	roczny	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
ročné	roczne	ročný	roczny	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
ročné	roczna	ročný	roczny	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
prísne	ściśle	prísne	ściśle	ADV	ADV
nájdené	znaleziona	nájdený	znaleźć	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
nájdené	znaleziony	nájdený	znaleźć	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
nájdené	znalezione	nájdený	znaleźć	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
zabrániť	zapobiec	zabrániť	zapobiec	V;PFV;POS;NFIN	V;PFV;NFIN;ACT
zabrániť	uniknąć	zabrániť	uniknąć	V;PFV;POS;NFIN	V;PFV;NFIN;ACT
typická	typowe	typický	typowy	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
typická	typowa	typický	typowy	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
typická	typowy	typický	typowy	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
hrdinu	bohatera	hrdina	bohatera	N;ANIM;ACC;MASC;SG	N;ACC;MASC;SG
erupcie	erupcje	erupcia	erupcja	N;NOM;FEM;PL	N;NOM;FEM;PL
vnútorná	wewnętrzny	vnútorný	wewnętrzny	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
vnútorná	wewnętrzne	vnútorný	wewnętrzny	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
vnútorná	wewnętrzna	vnútorný	wewnętrzny	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
vnútorná	wewnętrzny	vnútorný	wewnętrzny	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
vnútorná	wewnętrzna	vnútorný	wewnętrzny	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
verejný	publiczne	verejný	publiczny	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;NEUT;SG
verejný	publiczna	verejný	publiczny	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;SG
verejný	publiczny	verejný	publiczny	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;MASC;SG
ivanovič	iwanowicz	ivanovič	iwanowicz	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
informačné	informacyjny	informačný	informacyjny	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
informačné	informacyjne	informačný	informacyjny	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
indický	indyjskie	indický	indyjski	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;NEUT;SG
indický	indyjska	indický	indyjski	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;SG
indický	indyjski	indický	indyjski	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;MASC;SG
hĺbka	głębokość	hĺbka	głębokość	N;NOM;FEM;SG	N;NOM;FEM;SG
maršal	marszałek	maršať	marszałek	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
maršal	marszałek	maršať	marszałek	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
vedcov	naukowców	vedec	naukowiec	N;ANIM;ACC;MASC;PL	N;ACC;MASC;PL
tvary	kształty	tvar	kształt	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
príprava	przygotowanie	príprava	przygotowanie	N;NOM;FEM;SG	N;NOM;NEUT;SG
príprava	przygotowania	príprava	przygotowanie	N;NOM;FEM;SG	N;NOM;NEUT;SG
príprava	przygotowywanie	príprava	przygotowywać	N;NOM;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
príprava	przygotowanie	príprava	przygotowanie	N;NOM;FEM;SG	N;NOM;NEUT;SG
príprava	przygotowywanie	príprava	przygotowywać	N;NOM;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
rohu	rogu	roh	róg	N;INAN;GEN;MASC;SG	N;GEN;MASC;SG
chaty	czaty	chaty	czata	N;NOM;FEM;PL	N;NOM;MASC;PL
chaty	domki	chaty	domek	N;NOM;FEM;PL	N;NOM;MASC;PL
chyba	błąd	chyba	błąd	N;NOM;FEM;SG	N;NOM;MASC;SG
chyba	błąd	chyba	błąd	N;NOM;FEM;SG	N;NOM;MASC;SG
španielske	hiszpańskie	španielsky	hiszpański	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
španielske	hiszpańska	španielsky	hiszpański	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
španielske	hiszpański	španielsky	hiszpański	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
povesť	reputacja	povesť	reputacja	N;NOM;FEM;SG	N;NOM;FEM;SG
informácia	informacja	informácia	informacja	N;NOM;FEM;SG	N;NOM;FEM;SG
slovak	anglik	slovak	anglik	N;NOM;NEUT;SG	N;NOM;MASC;SG
pevne	szczelnie	pevne	szczelnie	ADV	ADV
pevne	ciasno	pevne	ciasno	ADV	ADV
pevne	mocno	pevne	mocno	ADV	ADV
staroveké	starożytny	staroveký	starożytny	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
staroveké	starożytna	staroveký	starożytny	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
staroveké	starożytne	staroveký	starożytny	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
kúpil	kupił	kúpiť	kupić	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;ACT
kúpil	kupiła	kúpiť	kupić	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;PFV;FEM;IND;SG;PST;FIN;ACT
turistický	turystyczna	turistický	turystyczny	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;FEM;SG
turistický	turystyczny	turistický	turystyczny	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;MASC;SG
turistický	turystyczna	turistický	turystyczny	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;FEM;SG
nahradené	zastąpiona	nahradený	zastąpić	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
nahradené	zastąpiony	nahradený	zastąpić	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
nahradené	zastąpione	nahradený	zastąpić	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
nahradené	zastąpiona	nahradený	zastąpić	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
nahradené	zastąpiony	nahradený	zastąpić	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
nahradené	zastąpione	nahradený	zastąpić	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
nahradené	zastąpiony	nahradený	zastąpić	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
nahradené	zastąpiona	nahradený	zastąpić	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
nahradené	zastąpione	nahradený	zastąpić	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
škótska	szkocka	škótsky	szkocki	N;NOM;FEM;SG	N;NOM;FEM;SG
škótska	szkocka	škótsky	szkocki	N;NOM;FEM;SG	N;NOM;FEM;SG
škótska	szkocki	škótsky	szkocki	N;NOM;FEM;SG	N;NOM;MASC;SG
prirodzený	naturalne	prirodzený	naturalny	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;NEUT;SG
prirodzený	naturalny	prirodzený	naturalny	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;MASC;SG
prirodzený	naturalna	prirodzený	naturalny	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;FEM;SG
hrubý	niegrzeczny	hrubý	niegrzeczny	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;MASC;SG
hrubý	niegrzeczne	hrubý	niegrzeczny	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;NEUT;SG
absolútne	absolutnie	absolútny	absolutnie	ADV	ADV
hľadanie	wyszukiwanie	hľadanie	wyszukiwać	N;NOM;NEUT;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
hľadanie	wyszukiwarka	hľadanie	wyszukiwarka	N;NOM;NEUT;SG	N;NOM;FEM;SG
ponuku	ofertę	ponuka	oferta	N;ACC;FEM;SG	N;ACC;FEM;SG
zriadenie	ustanowienie	zriadenie	ustanowienie	N;NOM;NEUT;SG	N;NOM;NEUT;SG
ročná	coroczne	ročný	coroczny	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
ročná	roczny	ročný	roczny	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
ročná	roczne	ročný	roczny	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
ročná	roczna	ročný	roczny	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
metoda	metodego	metod	metody	N;ANIM;ACC;MASC;SG	N;ACC;MASC;SG
popisuje	opisuje	popisovať	opisywać	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
niekoho	ktoś	niekto	ktoś	PRO;ANIM;NOM;MASC;SG	PRO;NOM;MASC;SG
niekoho	ktoś	niekto	ktoś	PRO;ANIM;NOM;MASC;SG	PRO;NOM;MASC;SG
zničená	zniszczona	zničený	zniszczyć	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
zničená	zniszczone	zničený	zniszczyć	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
zničená	zniszczony	zničený	zniszczyć	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
zničená	załamany	zničený	załamać	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
zničená	załamana	zničený	załamać	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
zničená	zniszczony	zničený	zniszczyć	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
zničená	zniszczona	zničený	zniszczyć	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
zničená	zrujnowany	zničený	zrujnować	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
business	biznes	business	biznes	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
business	interes	business	interes	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
zodpovednosť	zobowiązanie	zodpovednosť	zobowiązanie	N;NOM;FEM;SG	N;NOM;NEUT;SG
zodpovednosť	odpowiedzialność	zodpovednosť	odpowiedzialność	N;NOM;FEM;SG	N;NOM;FEM;SG
zodpovednosť	odpowiedzialność	zodpovednosť	odpowiedzialność	N;NOM;FEM;SG	N;NOM;FEM;SG
zodpovednosť	odpowiedzialność	zodpovednosť	odpowiedzialność	N;NOM;FEM;SG	N;NOM;FEM;SG
zodpovednosť	odpowiedzialność	zodpovednosť	odpowiedzialność	N;NOM;FEM;SG	N;NOM;FEM;SG
rokovania	negocjacje	rokovanie	negocjacja	N;NOM;NEUT;PL	N;NOM;FEM;PL
rokovania	obrady	rokovanie	obrad	N;NOM;NEUT;PL	N;NOM;MASC;PL
rokovania	negocjacje	rokovanie	negocjacja	N;NOM;NEUT;PL	N;NOM;FEM;PL
rokovania	negocjacje	rokovanie	negocjacja	N;NOM;NEUT;PL	N;NOM;FEM;PL
rýchly	szybkie	rýchly	szybki	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;NEUT;SG
rýchly	szybki	rýchly	szybki	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;MASC;SG
rýchly	szybkie	rýchly	szybki	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;NEUT;SG
rýchly	szybki	rýchly	szybki	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;MASC;SG
rýchly	szybka	rýchly	szybki	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;SG
nemocnica	szpital	nemocnica	szpital	N;NOM;FEM;SG	N;NOM;MASC;SG
zloženia	kompozycje	zloženie	kompozycja	N;NOM;NEUT;PL	N;NOM;FEM;PL
priame	bezpośrednia	priamy	bezpośredni	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
priame	bezpośrednie	priamy	bezpośrednie	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
dôvody	powody	dôvod	powód	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
dôvody	zarzuty	dôvod	zarzut	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
zložený	złożone	zložený	złożyć	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
zložený	złożona	zložený	złożyć	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
zložený	złożony	zložený	złożyć	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
zložený	złożona	zložený	złożyć	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
zložený	złożony	zložený	złożyć	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
krátka	krótki	krátka	krótki	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
krátka	krótkie	krátka	krótki	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
krátka	krótka	krátka	krótki	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
zúčastnila	udział	zúčastniť	udział	V;PFV;FEM;SG;POS;PST;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;ACT
rýchlejšie	szybciej	rýchlo	szybko	ADV;CMPR	ADV;CMPR
správny	poprawna	správny	poprawny	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;FEM;SG
správny	poprawny	správny	poprawny	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;MASC;SG
správny	poprawne	správny	poprawny	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;NEUT;SG
priemyselné	przemysłowy	priemyselný	przemysłowy	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
priemyselné	przemysłowe	priemyselný	przemysłowy	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
