dari	از	dari	از	ADP	ADP
tawaran	بید	tawaran	بید#بین	N;SG	N;SG
tawaran	توجیه	tawaran	توجیه	N;SG	N;SG
tawaran	پیشکش	tawaran	پیشکش	N;SG	N;SG
tawaran	پیشنهاد	tawaran	پیشنهاد	N;SG	N;SG
tawaran	تقدیم	tawaran	تقدیم	N;SG	N;SG
brothers	برادرهای	brothers	برادر	N	N;PL
brothers	برادران	brothers	برادر	N	N;PL
brothers	برادرها	brothers	برادر	N	N;PL
membran	غشای	membran	غشا	N;SG	N;SG
mewah	دلخوشی	mewah	دلخوشی	N;SG	N;SG
mewah	luxury	mewah	None	N;SG	N;SG
mewah	محبوبی	mewah	محبوبی	N;SG	N;SG
mewah	پندار	mewah	پندار	N;SG	N;SG
mewah	گمان	mewah	گمان	N;SG	N;SG
mewah	لوکس	mewah	لوکس	N;SG	N;SG
mewah	مجلل	mewah	مجلل	N;SG	N;SG
perkara	چیز	perkara	چیز	N;SG	N;SG
kekasih	lover	kekasih	lover	N;SG	N;SG
intelijen	هوش	intelijen	هوش	N;SG	N;SG
intelijen	هوشی	intelijen	هوشی	N;SG	N;SG
diinginkan	خواست	diinginkan	خواست#خواه	V;SG;PASS	V;SG;3;PST
penghuni	ساکن	penhuni	ساکن	N;SG	N;SG
pembunuh	آدمکش	penbunuh	آدمکش	N;SG	N;SG
pembunuh	قاتل	penbunuh	قاتل	N;SG	N;SG
pembunuh	آدمکش	penbunuh	آدمکش	N;SG	N;SG
basah	خیس	basah	None	ADJ;SG	ADJ
tegangan	ولتاژ	tegangan	ولتاژ	N;SG	N;SG
resimen	هنگ	resimen	هنگ	N	N;SG
pupuk	کود	pupuk	None	N	N;SG
pupuk	کود	pupuk	None	N	N;SG
pupuk	کودهای	pupuk	کود	N	N;PL
chapter	سوره	chapter	سوره	N	N;SG
chapter	فصل	chapter	فصل	N	N;SG
penciptaan	آفرینش	penciptaan	آفرینش	N;SG	N;SG
penciptaan	ایجاد	penciptaan	ایجاد	N;SG	N;SG
penciptaan	خلقت	penciptaan	خلقت	N;SG	N;SG
duri	خار	duri	خار	N;SG	N;SG
permata	جواهری	permata	جواهر	N;SG	N;SG
permata	جواهر	permata	جواهر	N;SG	N;SG
permata	جواهر	permata	جواهر	N;SG	N;SG
penyelidikan	تحقیق	penselidikan	تحقیق	N;SG	N;SG
penyelidikan	تحقیق	penselidikan	تحقیق	N;SG	N;SG
penyelidikan	استعلام	penselidikan	None	N;SG	N;SG
transisi	انتقال	transisi	انتقال	N;SG	N;SG
transisi	گذار	transisi	گذار	N;SG	N;SG
sutra	سوترا	sutra	سوترا	N	N;SG
sutra	سیلک	sutra	سیلک	N	N;SG
sutra	ابریشم	sutra	ابریشم	N	N;SG
sutra	پرنیان	sutra	پرنی	N	N;SG
sutra	ابریشمی	sutra	ابریشمی	N	N;SG
sutra	حریر	sutra	None	N	N;SG
pidana	جرم	pidana	جرم	N	N;SG
pidana	جنایتکار	pidana	جنایتکار	N	N;SG
pidana	مجرم	pidana	None	N	N;SG
pidana	تبهکار	pidana	تبهکار	N	N;SG
pidana	کیفری	pidana	کیفری	N	N;SG
pidana	جرم	pidana	جرم	N	N;SG
pidana	جنایت	pidana	جنایت	N	N;SG
pidana	جرایم	pidana	None	N	N;PL
pidana	جُرم	pidana	جُرم	N	N;SG
penjual	سلرز	penjual	سلرز	N;SG	N;SG
letusan	فوران	letusan	فوران	N;SG	N;SG
bendungan	دم	bendungan	دم	N;SG	N;SG
bendungan	سد	bendungan	سد	N;SG	N;SG
menguntungkan	مفید	menguntungkan	مفید	ADJ;SG	ADJ
tembaga	مس	tembaga	مس	N;SG	N;SG
pengeboman	گذاری	pengeboman	گذاری	N	N;SG
pengeboman	بمباران	pengeboman	بمبار	N	N;SG
pengeboman	بمبگذاری	pengeboman	بمبگذاری	N	N;SG
pengeboman	بمباران	pengeboman	بمبار	N	N;SG
kastil	قصری	kastil	قصری	N	N;SG
kastil	قصر	kastil	None	N	N;SG
kastil	کاستل	kastil	کاستل	N	N;SG
kastil	کستل	kastil	کستل	N	N;SG
kastil	قلعه	kastil	قلعه	N	N;SG
sinema	سینما	sinema	سینما	N;SG	N;SG
sinema	سینمای	sinema	سینما	N;SG	N;SG
sinema	cinema	sinema	cinema	N;SG	N;SG
lintasan	مسیر	lintasan	مسیر	N;SG	N;SG
gulungan	رولز	gulungan	رولز	N;SG	N;SG
gulungan	لغزش	gulungan	لغزش	N;SG	N;SG
gulungan	کتیبه	gulungan	کتیبه	N;SG	N;SG
gulungan	طومار	gulungan	طومار	N;SG	N;SG
pelayaran	قایقرانی	penlayaran	قایقرانی	N;SG	N;SG
pelayaran	دریانوردی	penlayaran	دریانوردی	N;SG	N;SG
pelayaran	کروز	penlayaran	کروز	N;SG	N;SG
fashion	فشن	fashion	فشن	N	N;SG
fashion	مد	fashion	مد	N	N;SG
fashion	fashion	fashion	None	N	N;SG
fashion	مُد	fashion	مُد	N	N;SG
matang	بالغ	matang	بالغ	ADJ;SG	ADJ
permulaan	ابتدای	permulaan	ابتدا	N;SG	N;SG
permulaan	آغاز	permulaan	آغاز	N;SG	N;SG
panah	پیکان	panah	پیکان	N;SG	N;SG
panah	تیر	panah	تیر	N;SG	N;SG
panah	ارو	panah	ارو	N;SG	N;SG
religius	دینی	religius	دین	N	N;SG
menyajikan	میزند	mensajikan	میزند	V;SG;ACT	V;SG;3;PRS
arsenal	آرسنال	arsenal	آرسنال	N	N;SG
arsenal	arsenal	arsenal	arsenal	N	N;SG
menghitung	شمارش	menhitung	شمارش	N;SG;ACT	N;SG
menghitung	محاسبه	menhitung	None	N;SG;ACT	N;SG
menghitung	محاسبه	menhitung	None	N;SG;ACT	N;SG
menghitung	شمردن	menhitung	شمردن	N;SG;ACT	N;SG
menghitung	شمارش	menhitung	شمارش	N;SG;ACT	N;SG
kawah	دهانه	kawah	دهانه	N;SG	N;SG
keterampilan	مهارتش	keterampilan	مهارتش	N;SG	N;SG
keterampilan	مهارت	keterampilan	مهارت	N;SG	N;SG
keterampilan	مهارتی	keterampilan	مهارتی	N;SG	N;SG
keterampilan	مهارت	keterampilan	مهارت	N;SG	N;SG
patah	شکسته	patah	شکسته	ADJ;SG	ADJ;SG;3;V.PTCP
ksatria	شوالیه	ksatria	شوالیه	N;SG	N;SG
ksatria	نایت	ksatria	نایت	N;SG	N;SG
koordinasi	مختصات	koordinasi	مختصه	N;SG	N;SG
koordinasi	هماهنگی	koordinasi	هماهنگی	N;SG	N;SG
koordinasi	رابط	koordinasi	رابط	N;SG	N;SG
penamaan	نامگذاری	pennamaan	نامگذاری	N;SG	N;SG
nyaman	راحت	nyaman	راحت	ADJ;SG	ADJ
tama	تاما	tama	تاما	N;SG	N;SG
ala	الا	ala	None		
ala	ala	ala	ala		
pagar	پرچین	pagar	پرچین	N;SG	N;SG
pagar	نرده	pagar	کرد#کن	N;SG	N;SG
pagar	حصار	pagar	حصار	N;SG	N;SG
pagar	حصاری	pagar	حصاری	N;SG	N;SG
pemisahan	جداسازی	penpisahan	جداسازی	N;SG	N;SG
pemisahan	جدایی	penpisahan	جدایی	N;SG	N;SG
pemisahan	تفکیک	penpisahan	تفکیک	N;SG	N;SG
pemisahan	فراق	penpisahan	فراق	N;SG	N;SG
renault	رنو	renault	رنو	N	N;SG
perluasan	گسترش	perluasan	گسترش	N;SG	N;SG
perluasan	انبساط	perluasan	انبساط	N;SG	N;SG
perluasan	بسط	perluasan	بسط	N;SG	N;SG
jajaran	صف	jajaran	صف	N;SG	N;SG
lingkup	دامنه	lingkup	None	N;SG	N;SG
mayat	لاشه	mayat	لاشه	N;SG	N;SG
mayat	نعش	mayat	نعش	N;SG	N;SG
kecantikan	زیبایی	kecantikan	زیبایی	N;SG	N;SG
miliknya	تختی	milik	تختی	N;SG;ACT	N;SG
amal	امل	amal	امل	N;SG	N;SG
amal	صدقه	amal	صدقه	N;SG	N;SG
amal	خیریه	amal	خیریه	N;SG	N;SG
amal	زکات	amal	None	N;SG	N;SG
amal	صدقه	amal	صدقه	N;SG	N;SG
amal	خیریه	amal	خیریه	N;SG	N;SG
arondisemen	arrondissements	arondisemen	arrondissements	N	N;SG
modifikasi	تغییر	modifikasi	تغییر	N;SG	N;SG
modifikasi	تغییریافته	modifikasi	تغییریافته	N;SG	N;SG
inovasi	نوآوری	inovasi	None	N;SG	N;SG
inovasi	نوآوری	inovasi	None	N;SG	N;SG
otomotif	خودکار	otomotif	خودکار	N;SG	N;SG
otomotif	خودرو	otomotif	خودرو	N;SG	N;SG
otomotif	خودروسازی	otomotif	خودروسازی	N;SG	N;SG
otomotif	اتومبیل	otomotif	اتومبیل	N;SG	N;SG
otomotif	خودرو	otomotif	خودرو	N;SG	N;SG
sumbangan	اهداء	sumbangan	هدع	N;SG	N;SG
sumbangan	اهدا	sumbangan	اهدا	N;SG	N;SG
sumbangan	عضو	sumbangan	عضو	N;SG	N;SG
sumbangan	اهدا	sumbangan	اهدا	N;SG	N;SG
perlengkapan	آذوقه	perlengkapan	آذوقه	N;SG	N;SG
spesifikasi	مشخصات	spesifikasi	مشخصه	N	N;PL
spesifikasi	مشخصاتی	spesifikasi	مشخص	N	N;PL
spesifikasi	مشخصاتش	spesifikasi	مشخص	N	N;PL
spesifikasi	مشخصات	spesifikasi	مشخصه	N	N;PL
keunggulan	مزیت	keunggulan	مزیت	N;SG	N;SG
penghubung	بست	penhubung	بست	N;SG	N;SG
penghubung	رابط	penhubung	رابط	N;SG	N;SG
penyelesaian	تکمیل	penselesaian	تکمیل	N;SG	N;SG
penyelesaian	سازش	penselesaian	سازش	N;SG	N;SG
penyelesaian	قرارگاه	penselesaian	قرارگاه	N;SG	N;SG
penyelesaian	توافق	penselesaian	توافق	N;SG	N;SG
perintis	pacer	penrintis	pacer	N;SG	N;SG
minoritas	اقلیت	minoritas	اقلیت	N;SG	N;SG
varietas	جوره	varietas	جوره	N;SG	N;SG
varietas	تنوع	varietas	تنوع	N;SG	N;SG
pengepungan	محاصره	penkepungan	محاصره	N;SG	N;SG
jambu	اورشلیم	jambu	اورشلیم	N;SG	N;SG
jambu	قدس	jambu	None	N;SG	N;SG
akal	عقل	akal	عقل	N;SG	N;SG
akal	حس	akal	حس	N;SG	N;SG
teritori	قلمروی	teritori	قلمروی	N;SG	N;SG
teritori	قلمرو	teritori	قلمرو	N;SG	N;SG
jangkauan	گستره	jangkauan	گستره	N;SG	N;SG
ideologi	ایدئولوژی	ideologi	ایدئولوژی	N	N;SG
berkunjung	برسد	berkunjung	رسید#رس	V;SG;ACT	V;SBJV;SG;3;PRS
mamalia	ممل	mamalia	ممل	N;SG	N;SG
mamalia	پستاندار	mamalia	پستاندار	N;SG	N;SG
algoritma	الگوریتم	algoritma	الگوریتم	N;SG	N;SG
klien	مشتری	klien	مشتری	N;SG	N;SG
klien	کارخواه	klien	کارخواه	N;SG	N;SG
klien	موکل	klien	موکل	N;SG	N;SG
sponsor	حامی	sponsor	حامی	N;SG	N;SG
sponsor	اسپانسر	sponsor	اسپانسر	N;SG	N;SG
sponsor	مولای	sponsor	مولای	N;SG	N;SG
sponsor	حامی	sponsor	حامی	N;SG	N;SG
rangers	تکاور	rangers	تکاور	N	N;SG
ketakutan	خوف	ketakutan	خوف	N;SG	N;SG
ketakutan	ترس	ketakutan	None	N;SG	N;SG
penglihatan	بصیرت	penlihatan	بصیرت	N;SG	N;SG
penglihatan	دید	penlihatan	دید#بین	N;SG	N;SG
penglihatan	ویژن	penlihatan	ویژن	N;SG	N;SG
penglihatan	بینایی	penlihatan	بینایی	N;SG	N;SG
penyerangan	حمله	penserangan	حمله	N;SG	N;SG
penyerangan	تهاجم	penserangan	تهاجم	N;SG	N;SG
penyerangan	حمله	penserangan	حمله	N;SG	N;SG
penyerangan	تجاوز	penserangan	None	N;SG	N;SG
penyerangan	یورش	penserangan	یورش	N;SG	N;SG
input	ورودی	input	ورودی	N	N;SG
instruksi	دستورالعمل	instruksi	دستورالعمل	N;SG	N;SG
instruksi	دستورالعمل	instruksi	دستورالعمل	N;SG	N;SG
inspirasi	الهام	inspirasi	None	N	N;SG
inspirasi	الهام	inspirasi	None	N	N;SG
inspirasi	الهام	inspirasi	None	N	N;SG
pengantar	معرفی	penantar	معرفی	N;SG	N;SG
pengantar	مقدمه	penantar	مقدمه	N;SG	N;SG
pengantar	آشنایی	penantar	آشنایی	N;SG	N;SG
dikembalikan	بازگشته	dikembalikan	بازگشته	V;SG;PASS	V;SG;3;V.PTCP
ditanam	بلغزد	ditanam	بلغزد	V;SG;PASS	V;IMP;SG;2
ditanam	کاشته	ditanam	کاشت#کار	V;SG;PASS	V;SG;3;V.PTCP
blackberry	b	blackberry	b	N	N;SG
ritus	مناسک	ritus	None	N	N;PL
afghanistan	افغانستان	afghanistan	افغانستان	N;SG	N;SG
afghanistan	افغانی	afghanistan	افغانی	N;SG	N;SG
teguh	استوار	teguh	استوار	ADJ;SG	ADJ
tani	تانی	tani	None	N;SG	N;SG
keseimbangan	میزان	keseimbangan	میزان	N;SG	N;SG
keseimbangan	تعادل	keseimbangan	تعادل	N;SG	N;SG
keseimbangan	توازن	keseimbangan	توازن	N;SG	N;SG
keseimbangan	موازنه	keseimbangan	موازنه	N;SG	N;SG
keseimbangan	تعادل	keseimbangan	تعادل	N;SG	N;SG
madu	هانی	madu	هانی	N;SG	N;SG
madu	عسلی	madu	عسل	N;SG	N;SG
madu	عسل	madu	عسل	N;SG	N;SG
madu	مید	madu	مید	N;SG	N;SG
hidung	دماغ	hidung	دماغ	N;SG	N;SG
hidung	بینی	hidung	بینی	N;SG	N;SG
pelawak	کمدین	penlawak	کمدین	N	N;SG
sabuk	کمربند	sabuk	کمربند	N;SG	N;SG
kartun	کارتون	kartun	کارتون	N;SG	N;SG
kartun	کارتون	kartun	کارتون	N;SG	N;SG
lapis	لایه	lapis	لایه	N;SG;ACT	N;SG
konfigurasi	پیکربندی	konfigurasi	پیکربندی	N;SG	N;SG
perdebatan	مناظره	perdebatan	مناظره	N;SG	N;SG
perdebatan	مناظره	perdebatan	مناظره	N;SG	N;SG
pujian	سپاس	pujian	سپاس	N;SG	N;SG
pujian	حمد	pujian	حمد	N;SG	N;SG
pujian	ستایش	pujian	ستایش	N;SG	N;SG
pujian	تعارف	pujian	None	N;SG	N;SG
pujian	تعریف	pujian	تعریف	N;SG	N;SG
pengamat	ناظر	pengamat	ناظر	N;SG	N;SG
detektif	کارگاه	detektif	کارگاه	N;SG	N;SG
detektif	کارآگاه	detektif	کارآگاه	N;SG	N;SG
detektif	کاراگاه	detektif	کاراگاه	N;SG	N;SG
penaklukan	فتح	pentaklukan	فتح	N;SG	N;SG
misa	جرم	misa	جرم	N	N;SG
misa	توده	misa	None	N	N;SG
persis	دقیقأ	persis	دقیقأ	;SG	
bendahara	گنجور	bendahara	گنجور	N;SG	N;SG
diplomatik	دیپلماتیک	diplomatik	دیپلماتیک	N;SG	N;SG
lembaran	ورقه	lembaran	None	N;SG	N;SG
lembaran	برگه	lembaran	برگه	N;SG	N;SG
lembaran	ملافه	lembaran	ملافه	N;SG	N;SG
penerbang	هوانورد	penterbang	هوانورد	N;SG	N;SG
prosesor	پرداز	prosesor	پرداز	N;SG	N;SG
prosesor	پردازنده	prosesor	پردازنده	N;SG	N;SG
prosesor	پردازشگر	prosesor	پردازشگر	N;SG	N;SG
reaktor	راکتور	reaktor	راکتور	N;SG	N;SG
reaktor	رآکتور	reaktor	رآکتور	N;SG	N;SG
panduan	راهنما	panduan	None	N;SG	N;SG
panduan	هدایت	panduan	هدایت	N;SG	N;SG
panduan	راهبر	panduan	راهبر	N;SG	N;SG
konvensional	متعارف	konvensional	متعارف	ADJ;SG	ADJ
akting	بازیگری	akting	بازیگر	N;SG	N;SG
akting	رفتار	akting	رفتار	N;SG	N;SG
ikon	شمایل	ikon	شمایل	N	N;SG
ikon	نماد	ikon	نماد	N	N;SG
radikal	رادیکال	radikal	رادیکال	N;SG	N;SG
radikal	راد	radikal	راد	N;SG	N;SG
radikal	rad	radikal	rad	N;SG	N;SG
teleskop	تلسکوپ	teleskop	تلسکوپ	N;SG	N;SG
rokok	سیگار	rokok	سیگار	N;SG	N;SG
rokok	سیگار	rokok	سیگار	N;SG	N;SG
duet	دونفری	duet	دونفری	N	N;SG
deskripsi	شرح	deskripsi	شرح	N;SG	N;SG
deskripsi	توصیف	deskripsi	توصیف	N;SG	N;SG
penyiar	منادی	pennyiar	None	N;SG	N;SG
penyiar	بانگ	pennyiar	None	N;SG	N;SG
irigasi	آبیاری	irigasi	آبیاری	N;SG	N;SG
lambung	هال	lambung	هال	N;SG	N;SG
lambung	بدنه	lambung	بدنه	N;SG	N;SG
lambung	شکم	lambung	شکم	N;SG	N;SG
lambung	معده	lambung	معده	N;SG	N;SG
kerbau	بوفالو	kerbau	None	N	N;SG
pencari	جستجوگر	pencari	جستجوگر	N;SG	N;SG
pengangkatan	خلسه	penangkatan	خلسه	N;SG	N;SG
pengangkatan	بلندی	penangkatan	بلندی	N;SG	N;SG
pistol	تفنگ	pistol	None	N	N;SG
pistol	تفنگی	pistol	تفنگی	N	N;SG
pistol	اسلحه	pistol	اسلحه	N	N;PL
pengawal	گارد	penawal	گاشت#گار	N;SG	N;SG
pengawal	محافظین	penawal	محافظین	N;SG	N;SG
pengawal	بادیگارد	penawal	باد#باش	N;SG	N;SG
pengawal	نگهبانی	penawal	None	N;SG	N;SG
pengawal	گارد	penawal	گاشت#گار	N;SG	N;SG
prize	جایزه	prize	جایزه	N	N;SG
imigran	مهاجرتی	imigran	مهاجرتی	N;SG	N;SG
imigran	مهاجری	imigran	مهاجری	N;SG	N;SG
imigran	مهاجر	imigran	مهاجر	N;SG	N;SG
sampel	نمونه	sampel	نمونه	N;SG	N;SG
dugaan	منتسب	dugaan	منتسب	N;SG	N;SG
entri	مدخل	entri	مدخل	N;SG	N;SG
entri	ورودی	entri	ورودی	N;SG	N;SG
entri	ورود	entri	ورود	N;SG	N;SG
veteran	ایثارگران	veteran	None	N	N;PL
koneksi	ارتباط	koneksi	ارتباط	N;SG	N;SG
koneksi	اتصال	koneksi	اتصال	N;SG	N;SG
dapur	آشپزخانه	dapur	آشپزخانه	N	N;SG
kubah	گنبد	kubah	گنبد	N	N;SG
kubah	طاق	kubah	طاق	N	N;SG
jenazah	لاشه	jenazah	لاشه	N;SG	N;SG
jenazah	نعش	jenazah	نعش	N;SG	N;SG
pembelian	خریدار	penbelian	خریدار	N;SG	N;SG
pembelian	خرید	penbelian	خرید	N;SG	N;SG
pembelian	خریداری	penbelian	خریداری	N;SG	N;SG
pembelian	خریدار	penbelian	خریدار	N;SG	N;SG
pembelian	خریدن	penbelian	خریدن	N;SG	N;SG
pembelian	خرید	penbelian	خرید	N;SG	N;SG
panel	تابلو	panel	تابلو	N;SG	N;SG
panel	پانل	panel	پانل	N;SG	N;SG
panel	پنل	panel	پنل	N;SG	N;SG
panel	تابلوی	panel	تابلو	N;SG	N;SG
jaksa	دادستان	jaksa	None	N;SG	N;SG
jaksa	پیگرد	jaksa	None	N;SG	N;SG
jaksa	دادستان	jaksa	None	N;SG	N;SG
penderitaan	رنج	penderitaan	رنج	N;SG	N;SG
penderitaan	رنج	penderitaan	رنج	N;SG	N;SG
realitas	واقعیت	realitas	واقعیت	N;SG	N;SG
asin	شوره	asin	شوره	N;SG	N;SG
asin	شور	asin	شور	N;SG	N;SG
asin	سالت	asin	None	N;SG	N;SG
asin	نمکی	asin	نمکی	N;SG	N;SG
asin	نمک	asin	نمک	N;SG	N;SG
asin	آسین	asin	آسین	N;SG	N;SG
beasiswa	تحقیقی	beasiswa	تحقیقی	N;SG	N;SG
beasiswa	بورسیه	beasiswa	بورسیه	N;SG	N;SG
kutipan	نقل	kutipan	نقل	N;SG	N;SG
farmasi	داروئی	farmasi	داروئی	N;SG	N;SG
farmasi	داروسازی	farmasi	داروسازی	N;SG	N;SG
farmasi	دارویی	farmasi	دارویی	N;SG	N;SG
farmasi	داروسازی	farmasi	داروسازی	N;SG	N;SG
farmasi	داروخانه	farmasi	داروخانه	N;SG	N;SG
farmasi	داروسازی	farmasi	داروسازی	N;SG	N;SG
farmasi	داروئی	farmasi	داروئی	N;SG	N;SG
kriminal	جنایتکار	kriminal	جنایتکار	N;SG	N;SG
kriminal	مجرم	kriminal	None	N;SG	N;SG
kriminal	تبهکار	kriminal	تبهکار	N;SG	N;SG
kriminal	کیفری	kriminal	کیفری	N;SG	N;SG
kriminal	جرم	kriminal	جرم	N;SG	N;SG
kriminal	جنایت	kriminal	جنایت	N;SG	N;SG
kriminal	جُرم	kriminal	جُرم	N;SG	N;SG
pengelola	مدیر	penkelola	مدیر	N;SG	N;SG
pengelola	نگهدارنده	penkelola	None	N;SG	N;SG
daring	online	daring	online	N	N;SG
daring	برخط	daring	برخط	N	N;SG
daring	آنلاین	daring	آنلاین	N	N;SG
sumpah	نذر	sumpah	نذر	N;SG	N;SG
sumpah	نذری	sumpah	نذری	N;SG	N;SG
sumpah	قسم	sumpah	None	N;SG	N;SG
sumpah	سوگند	sumpah	سوگند	N;SG	N;SG
individual	شخصی	individual	شخص	N	N;SG
individual	فرد	individual	فرد	N	N;SG
utuh	کل	utuh	کل	ADJ;SG	ADJ
seratus	صد	seratus	صد	NUM	NUM
pengantin	عروس	pengantin	None	N;SG	N;SG
pengantin	عروس	pengantin	None	N;SG	N;SG
saus	سس	saus	سس	N;SG	N;SG
terapi	درمانی	terapi	درمان	N;SG	N;SG
terapi	معالجه	terapi	معالجه	N;SG	N;SG
terapi	درمان	terapi	درمان	N;SG	N;SG
dekan	دین	dekan	دین	N;SG	N;SG
penggerak	محرکه	pengerak	محرکه	N;SG	N;SG
penggerak	پیشرانش	pengerak	پیشرانش	N;SG	N;SG
penggerak	راننده	pengerak	راننده	N;SG	N;SG
penggerak	گرداننده	pengerak	گرداننده	N;SG	N;SG
navigasi	ناوبری	navigasi	ناوبری	N;SG	N;SG
relief	امداد	relief	امداد	N;SG	N;SG
lereng	شیب	lereng	شیب	N;SG	N;SG
lereng	سراشیبی	lereng	سراشیبی	N;SG	N;SG
finansial	مالی	finansial	مالی	ADJ;SG	ADJ
finansial	مالی	finansial	مالی	ADJ;SG	ADJ
flora	فلورا	flora	فلورا	N	N;SG
tokugawa	توکوگاوا	tokugawa	توکوگاوا	N	N;SG
sebelas	یازده	sebelas	None	NUM	NUM
penentuan	عزم	pententuan	عزم	N;SG	N;SG
limbah	اتلاف	limbah	None	N;SG	N;SG
limbah	زباله	limbah	زباله	N;SG	N;SG
limbah	تلف	limbah	None	N;SG	N;SG
limbah	اسراف	limbah	None	N;SG	N;SG
limbah	فاضلاب	limbah	فاضلاب	N;SG	N;SG
eurovision	یوروویژن	eurovision	یوروویژن	N	N;SG
kapur	گچ	kapur	گچ	N	N;SG
kapur	کرتاسه	kapur	کرتاسه	N	N;SG
kapur	آهک	kapur	آهک	N	N;SG
kapur	لایم	kapur	لایم	N	N;SG
racun	زهر	racun	زهر	N;SG	N;SG
racun	زهر	racun	زهر	N;SG	N;SG
racun	مسموم	racun	None	N;SG	N;SG
racun	استنشاق	racun	استنشاق	N;SG	N;SG
termuda	جوانترین	termuda	جوان	ADJ;RL;SG	ADJ;RL
vertikal	عمودی	vertikal	عمودی	N;SG	N;SG
vertikal	عمودی	vertikal	عمودی	N;SG	N;SG
genggam	دستی	genggam	دست	N;SG;ACT	N;SG
orbital	اوربیتال	orbital	اوربیتال	N	N;SG
orbital	مداری	orbital	مداری	N	N;SG
bensin	بنزینی	bensin	بنزینی	N;SG	N;SG
bensin	بنزین	bensin	None	N;SG	N;SG
udang	خرچنگی	udang	خرچنگی	N;SG	N;SG
udang	میگوی	udang	میگو	N;SG	N;SG
udang	میگو	udang	میگو	N;SG	N;SG
udang	میگوی	udang	میگو	N;SG	N;SG
kavaleri	سواره	kavaleri	سواره	N;SG	N;SG
terendah	پایینترین	terrendah	پایین	ADJ;RL;SG	ADJ;RL
bantu	کمک	bantu	کمک	N;SG;ACT	N;SG
bantu	بانتو	bantu	None	N;SG;ACT	N;SG
peluang	شانس	peluang	شانس	N;SG	N;SG
peluang	فرصت	peluang	فرصت	N;SG	N;SG
peluang	فرصتی	peluang	فرصت	N;SG	N;SG
peluang	فرصت	peluang	فرصت	N;SG	N;SG
beton	بتون	beton	بتون	N;SG	N;SG
beton	بتن	beton	بتن	N;SG	N;SG
kolaborasi	همکاری	kolaborasi	همکاری	N;SG	N;SG
sertifikasi	گواهی	sertifikasi	گواهی	N;SG	N;SG
mawar	رز	mawar	رز	N;SG	N;SG
mawar	رُز	mawar	رُز	N;SG	N;SG
koin	سکه	koin	سکه	N;SG	N;SG
koin	سکه	koin	سکه	N;SG	N;SG
tegas	استوار	tegas	استوار	ADJ;SG	ADJ
laser	لیزر	laser	لیزر	N	N;SG
laser	لیزری	laser	لیزری	N	N;SG
diperiksa	برآمد	diperiksa	رسید#رآ	V;SG;PASS	V;SG;3;PST
layang	کایت	layang	کایت	N;SG;ACT	N;SG
layang	بادبادک	layang	بادبادک	N;SG;ACT	N;SG
layang	بادبادک	layang	بادبادک	N;SG;ACT	N;SG
sekuel	دنباله	sekuel	دنباله	N;SG	N;SG
nintendo	نینتندو	nintendo	None	N	N;SG
kemiskinan	فقر	kemiskinan	فقر	N;SG	N;SG
tembakau	دخانیات	tembakau	None	N;SG	N;SG
tembakau	تنباکو	tembakau	None	N;SG	N;SG
tembakau	توتون	tembakau	توتون	N;SG	N;SG
slogan	شعار	slogan	شعار	N;SG	N;SG
suaranya	صدا	suara	صدا	N;SG	N;SG
suaranya	صدای	suara	صدا	N;SG	N;SG
penghasilan	درآمد	penhasilan	درآمد	N;SG	N;SG
penghasilan	درآمدی	penhasilan	درآمدی	N;SG	N;SG
penghasilan	درآمد	penhasilan	درآمد	N;SG	N;SG
perhimpunan	انجمن	perhimpunan	انجمن	N;SG	N;SG
gang	گنگ	gang	گنگ	N	N;SG
