על	despre	על	despre	ADP	ADP;ACC
ריקוד	dans	ריקוד	dans	N;MASC;SG	N;INDF;MASC;SG
ריקוד	dansul	ריקוד	dans	N;MASC;SG	N;DEF;MASC;SG
קפיצה	salt	קפיצה	salt	N;FEM;SG	N;INDF;MASC;SG
הנעה	propulsia	הנעה	propulsie	N;FEM;SG	N;DEF;FEM;SG
הנעה	propulsie	הנעה	propulsie	N;FEM;SG	N;INDF;FEM;SG
דרישה	cerința	דרישה	cerință	N;FEM;SG	N;DEF;FEM;SG
דרישה	cerință	דרישה	cerință	N;FEM;SG	N;INDF;FEM;SG
דרישה	cererea	דרישה	cerere	N;FEM;SG	N;DEF;FEM;SG
דרישה	cerere	דרישה	cerere	N;FEM;SG	N;INDF;FEM;SG
להסיק	deduce	הסיק	deduce	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
להסיק	deduc	הסיק	deduce	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
להסיק	încheie	הסיק	încheia	V;NFIN;ACT	V;IND;SG;3;PST;FIN
הידיעה	știind	הידיע	ști	V;FEM;SG;3;PST;ACT	V;V.MSDR
הידיעה	stiind	הידיע	sti	V;FEM;SG;3;PST;ACT	V;V.MSDR
זמנים	timpuri	זמן	timp	N;MASC;PL	N;INDF;FEM;PL
זמנים	timpurile	זמן	timp	N;MASC;PL	N;DEF;FEM;PL
זמנים	vremuri	זמן	vreme	N;MASC;PL	N;INDF;FEM;PL
להגיב	răspunde	הגיב	răspunde	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
בנויה	structurată	בנה	structura	ADJ;FEM;SG	ADJ;INDF;FEM;SG
בנויה	structurat	בנה	structura	ADJ;FEM;SG	ADJ;INDF;MASC;SG
בנויה	construit	בנה	construi	ADJ;FEM;SG	ADJ;INDF;MASC;SG
בנויה	construită	בנה	construi	ADJ;FEM;SG	ADJ;INDF;FEM;SG
בנויה	construită	בנה	construi	ADJ;FEM;SG	ADJ;INDF;FEM;SG
שווים	egali	שווה	egal	ADJ;MASC;PL	ADJ;INDF;MASC;PL
שווים	egali	שווה	egal	ADJ;MASC;PL	ADJ;INDF;MASC;PL
שווים	egale	שווה	egal	ADJ;MASC;PL	ADJ;INDF;FEM;PL
גלגל	roată	גלגל	roată	N;MASC;SG	N;INDF;FEM;SG
גלגל	roata	גלגל	roată	N;MASC;SG	N;DEF;FEM;SG
אזהרה	avertizare	אזהרה	avertizare	N;FEM;SG	N;INDF;FEM;SG
אזהרה	avertisment	אזהרה	avertisment	N;FEM;SG	N;INDF;MASC;SG
מפקדים	căpitani	מפקד	căpitan	N;MASC;PL	N;INDF;MASC;PL
מפקדים	căpitanii	מפקד	căpitan	N;MASC;PL	N;DEF;MASC;PL
לאט	încet	לאט	încet	ADV	ADV
לאט	ușor	לאט	ușor	ADV	ADV
לאט	usor	לאט	usor	ADV	ADV
השקעות	investitii	השקעה	investitii	N;FEM;PL	N;INDF;FEM;PL
השקעות	investițiile	השקעה	investiție	N;FEM;PL	N;DEF;FEM;PL
השקעות	investiții	השקעה	investiție	N;FEM;PL	N;INDF;FEM;PL
מבוגרים	adulți	מבוגר	adult	N;MASC;PL	N;INDF;MASC;PL
אומנות	arta	אומנות	artă	N;FEM;SG	N;DEF;FEM;SG
אומנות	artă	אומנות	artă	N;FEM;SG	N;INDF;FEM;SG
אומנות	art	אומנות	art	N;FEM;SG	N;INDF;MASC;SG
בחוץ	out	בחוץ	out		
הליך	procedură	הליך	procedură	N;MASC;SG	N;INDF;FEM;SG
הליך	procedura	הליך	procedură	N;MASC;SG	N;DEF;FEM;SG
מיידי	imediată	מיידי	imediat	ADJ;MASC;SG	ADJ;INDF;FEM;SG
בעייתי	problematică	בעייתי	problematic	ADJ;MASC;SG	ADJ;INDF;FEM;SG
תרופה	medicament	תרופה	medicament	N;FEM;SG	N;INDF;MASC;SG
תרופה	medicina	תרופה	medicină	N;FEM;SG	N;DEF;FEM;SG
תרופה	medicină	תרופה	medicină	N;FEM;SG	N;INDF;FEM;SG
תרופה	remediu	תרופה	remediu	N;FEM;SG	N;INDF;MASC;SG
תרופה	remediul	תרופה	remediu	N;FEM;SG	N;DEF;MASC;SG
תרופה	leac	תרופה	leac	N;FEM;SG	N;INDF;MASC;SG
תרופה	cura	תרופה	cură	N;FEM;SG	N;INDF;FEM;SG
תרופה	drog	תרופה	drog	N;FEM;SG	N;INDF;MASC;SG
תרופה	drogul	תרופה	drog	N;FEM;SG	N;DEF;MASC;SG
תרופה	medicament	תרופה	medicament	N;FEM;SG	N;INDF;MASC;SG
לאמץ	adopte	אימץ	adopta	V;NFIN;ACT	V;SBJV;3;PRS;FIN
לאמץ	adopt	אימץ	adopt	V;NFIN;ACT	V;IND;SG;1;PRS;FIN
לאמץ	adopta	אימץ	adopta	V;NFIN;ACT	V;IND;SG;3;IPFV;FIN
לאמץ	adoptă	אימץ	adopta	V;NFIN;ACT	V;IND;SG;3;PST;FIN
מאכל	mancare	מאכל	mancare	N;MASC;SG	N;INDF;FEM;SG
מאכל	mâncare	מאכל	mâncare	N;MASC;SG	N;INDF;FEM;SG
מאכל	alimentare	מאכל	alimentare	N;MASC;SG	N;INDF;FEM;SG
מאכל	hrană	מאכל	hrană	N;MASC;SG	N;INDF;FEM;SG
היבטים	aspecte	היבט	aspect	N;MASC;PL	N;INDF;FEM;PL
הצגה	performanta	הצגה	performant	N;FEM;SG	N;DEF;FEM;SG
הצגה	performanța	הצגה	performanță	N;FEM;SG	N;DEF;FEM;SG
הצגה	performanță	הצגה	performanță	N;FEM;SG	N;INDF;FEM;SG
הצגה	prezentare	הצגה	prezentare	N;FEM;SG	N;INDF;FEM;SG
הצגה	prezentarea	הצגה	prezentare	N;FEM;SG	N;DEF;FEM;SG
הצגה	spectacol	הצגה	spectacol	N;FEM;SG	N;INDF;MASC;SG
חדרים	camerele	חדר	cameră	N;MASC;PL	N;DEF;FEM;PL
חדרים	camere	חדר	cameră	N;MASC;PL	N;INDF;FEM;PL
הפסדים	pierderile	הפסד	pierdere	N;MASC;PL	N;DEF;FEM;PL
הפסדים	pierderi	הפסד	pierdere	N;MASC;PL	N;INDF;FEM;PL
זעם	furie	זעם	furie	N;MASC;SG	N;INDF;FEM;SG
זעם	furia	זעם	furie	N;MASC;SG	N;DEF;FEM;SG
זעם	furie	זעם	furie	N;MASC;SG	N;INDF;FEM;SG
בוגרים	seniori	בוגר	senior	N;MASC;PL	N;INDF;MASC;PL
בוגרים	adulți	בוגר	adult	N;MASC;PL	N;INDF;MASC;PL
בוגרים	alumni	בוגר	alumni	N;MASC;PL	N;INDF;MASC;PL
עצומה	enormă	עצום	enorm	ADJ;FEM;SG	ADJ;INDF;FEM;SG
עצומה	enorma	עצום	enorm	ADJ;FEM;SG	ADJ;DEF;FEM;SG
שכבה	strat	שכבה	strat	N;FEM;SG	N;INDF;MASC;SG
שכבה	stratul	שכבה	strat	N;FEM;SG	N;DEF;MASC;SG
דק	subtire	None	subtire		
דק	subțire	None	subțire		
מושלם	perfectă	מושלם	perfect	ADJ;MASC;SG	ADJ;INDF;FEM;SG
ממשיכים	continuând	המשיך	continua	V;MASC;PL;V.PTCP;ACT	V;V.MSDR
הערכות	evaluări	הערכה	evaluare	N;FEM;PL	N;INDF;FEM;PL
הערכות	evaluările	הערכה	evaluare	N;FEM;PL	N;DEF;FEM;PL
הערכות	estimările	הערכה	estimare	N;FEM;PL	N;DEF;FEM;PL
הערכות	estimări	הערכה	estimare	N;FEM;PL	N;INDF;FEM;PL
הערכות	evaluări	הערכה	evaluare	N;FEM;PL	N;INDF;FEM;PL
הערכות	evaluările	הערכה	evaluare	N;FEM;PL	N;DEF;FEM;PL
הכפרים	sate	הכפר	sat	N;MASC;PL	N;INDF;FEM;PL
הכפרים	satele	הכפר	sat	N;MASC;PL	N;DEF;FEM;PL
הצדקה	justificare	הצדקה	justificare	N;FEM;SG	N;INDF;FEM;SG
הצדקה	justificarea	הצדקה	justificare	N;FEM;SG	N;DEF;FEM;SG
הדתות	religiile	הדתה	religie	N;FEM;PL	N;DEF;FEM;PL
הדתות	religii	הדתה	religie	N;FEM;PL	N;INDF;FEM;PL
להזכיר	menționez	הזכיר	menționa	V;NFIN;ACT	V;IND;SG;1;PRS;FIN
הרפתקאות	aventură	הרפתקאות	aventură	N;FEM;SG	N;INDF;FEM;SG
הרפתקאות	aventura	הרפתקאות	aventură	N;FEM;SG	N;DEF;FEM;SG
מדידה	măsurare	מדידה	măsurare	N;FEM;SG	N;INDF;FEM;SG
מדידה	măsurarea	מדידה	măsurare	N;FEM;SG	N;DEF;FEM;SG
מדידה	măsurare	מדידה	măsurare	N;FEM;SG	N;INDF;FEM;SG
מדידה	măsurarea	מדידה	măsurare	N;FEM;SG	N;DEF;FEM;SG
מדידה	măsura	מדידה	măsură	N;FEM;SG	N;DEF;FEM;SG
מדידה	măsură	מדידה	măsură	N;FEM;SG	N;INDF;FEM;SG
מדידה	masura	מדידה	masură	N;FEM;SG	N;DEF;FEM;SG
חפירות	săpături	חפירות	săpătură	N;FEM;PL	N;INDF;FEM;PL
חפירות	săpăturile	חפירות	săpătură	N;FEM;PL	N;DEF;FEM;PL
חפירות	săpături	חפירות	săpătură	N;FEM;PL	N;INDF;FEM;PL
ציונות	sionismul	ציונות	sionism	N;FEM;SG	N;DEF;MASC;SG
ציונות	sionist	ציונות	sionist	N;FEM;SG	N;INDF;MASC;SG
רציני	serioasă	רציני	serios	ADJ;MASC;SG	ADJ;INDF;FEM;SG
רציני	serioasa	רציני	serios	ADJ;MASC;SG	ADJ;DEF;FEM;SG
תביעה	acuzare	תביעה	acuzare	N;FEM;SG	N;INDF;FEM;SG
תביעה	acuzarea	תביעה	acuzare	N;FEM;SG	N;DEF;FEM;SG
מגבלות	limitările	מגבלה	limitare	N;FEM;PL	N;DEF;FEM;PL
מגבלות	limitări	מגבלה	limitare	N;FEM;PL	N;INDF;FEM;PL
מגבלות	restricții	מגבלה	restricție	N;FEM;PL	N;INDF;FEM;PL
מגבלות	limite	מגבלה	limită	N;FEM;PL	N;INDF;FEM;PL
מגבלות	limitele	מגבלה	limită	N;FEM;PL	N;DEF;FEM;PL
כפתור	nasture	כפתור	nastur	N;MASC;SG	N;INDF;MASC;SG
כפתור	buton	כפתור	buton	N;MASC;SG	N;INDF;MASC;SG
כפתור	button	כפתור	button	N;MASC;SG	N;INDF;MASC;SG
כפתור	butonul	כפתור	buton	N;MASC;SG	N;DEF;MASC;SG
שומן	grasa	שומן	grasă	N;MASC;SG	N;DEF;FEM;SG
שומן	grăsime	שומן	grăsime	N;MASC;SG	N;INDF;FEM;SG
שומן	gras	שומן	gras	N;MASC;SG	N;INDF;MASC;SG
מעצר	arest	מעצר	arest	N;MASC;SG	N;INDF;MASC;SG
מעצר	arestarea	מעצר	arestare	N;MASC;SG	N;DEF;FEM;SG
מעצר	arestare	מעצר	arestare	N;MASC;SG	N;INDF;FEM;SG
מעצר	bustul	מעצר	bust	N;MASC;SG	N;DEF;MASC;SG
מעצר	bust	מעצר	bust	N;MASC;SG	N;INDF;MASC;SG
דתיות	religioase	דתי	religios	ADJ;FEM;PL	ADJ;INDF;FEM;PL
דיבור	vorbitul	דיבור	vorbit	N;MASC;SG	N;DEF;MASC;SG
דיבור	discurs	דיבור	discurs	N;MASC;SG	N;INDF;MASC;SG
דיבור	discursul	דיבור	discurs	N;MASC;SG	N;DEF;MASC;SG
דיבור	vorbire	דיבור	vorbire	N;MASC;SG	N;INDF;FEM;SG
דיבור	vorbirea	דיבור	vorbire	N;MASC;SG	N;DEF;FEM;SG
קדוש	sfinte	קדוש	sfânt		
מקדם	coeficientul	מקדם	coeficient	N;MASC;SG	N;DEF;MASC;SG
מקדם	coeficient	מקדם	coeficient	N;MASC;SG	N;INDF;MASC;SG
מקדם	promovarea	מקדם	promovare	N;MASC;SG	N;DEF;FEM;SG
מקדם	promotor	מקדם	promotor	N;MASC;SG	N;INDF;MASC;SG
ההסתברות	probabilitate	ההסתברות	probabilitate	N;FEM;SG	N;INDF;FEM;SG
ההסתברות	probabilitatea	ההסתברות	probabilitate	N;FEM;SG	N;DEF;FEM;SG
להדגיש	subliniez	הדגיש	sublinia	V;NFIN;ACT	V;IND;SG;1;PRS;FIN
להדגיש	evidențiază	הדגיש	evidenția	V;NFIN;ACT	V;IND;3;PRS;FIN
התחלה	start	התחלה	start	N;FEM;SG	N;INDF;MASC;SG
התחלה	pornire	התחלה	pornire	N;FEM;SG	N;INDF;FEM;SG
התחלה	început	התחלה	început	N;FEM;SG	N;INDF;MASC;SG
אלופים	campionii	אלוף	campion	N;MASC;PL	N;DEF;MASC;PL
אלופים	campioni	אלוף	campion	N;MASC;PL	N;INDF;MASC;PL
אלופים	campionilor	אלוף	campion	N;MASC;PL	N;DEF;MASC;PL
ועדות	comisii	ועדה	comisie	N;FEM;PL	N;INDF;FEM;PL
ועדות	comitete	ועדה	comitet	N;FEM;PL	N;INDF;FEM;PL
ועדות	comisiile	ועדה	comisie	N;FEM;PL	N;DEF;FEM;PL
ועדות	comitetele	ועדה	comitet	N;FEM;PL	N;DEF;FEM;PL
הנצחה	memorial	הנצחה	memorial	N;FEM;SG	N;INDF;MASC;SG
הנצחה	memorialul	הנצחה	memorial	N;FEM;SG	N;DEF;MASC;SG
הנצחה	comemorare	הנצחה	comemorare	N;FEM;SG	N;INDF;FEM;SG
הנצחה	comemorarea	הנצחה	comemorare	N;FEM;SG	N;DEF;FEM;SG
ייחודיים	unice	ייחודי	unic	ADJ;MASC;PL	ADJ;INDF;FEM;PL
ייחודיים	unici	ייחודי	unică	ADJ;MASC;PL	ADJ;INDF;MASC;PL
ההבדלים	diferente	ההבדל	diferent	N;MASC;PL	N;INDF;FEM;PL
ההבדלים	diferențe	ההבדל	diferență	N;MASC;PL	N;INDF;FEM;PL
ההבדלים	diferențele	ההבדל	diferență	N;MASC;PL	N;DEF;FEM;PL
שאל	intreaba	שאל	intreba	N;MASC;SG	N;DEF;FEM;SG
שאל	intrebat	שאל	intreba	N;MASC;SG	N;INDF;MASC;SG
התקווה	speranta	התקווה	sperant	N	N;DEF;FEM;SG
התקווה	speranța	התקווה	speranță	N	N;DEF;FEM;SG
התקווה	speranță	התקווה	speranță	N	N;INDF;FEM;SG
תעשיות	industriile	תעשייה	industrie	N;FEM;PL	N;DEF;FEM;PL
תעשיות	industrii	תעשייה	industrie	N;FEM;PL	N;INDF;FEM;PL
מינור	minora	מינור	minoră	N;MASC;SG	N;DEF;FEM;SG
כימיה	chimie	כימיה	chimie	N;FEM;SG	N;INDF;FEM;SG
כימיה	chimia	כימיה	chimie	N;FEM;SG	N;DEF;FEM;SG
התפשטות	răspândirea	התפשטות	răspândire	N;FEM;SG	N;DEF;FEM;SG
התפשטות	răspândire	התפשטות	răspândire	N;FEM;SG	N;INDF;FEM;SG
התפשטות	expansiune	התפשטות	expansiune	N;FEM;SG	N;INDF;FEM;SG
התפשטות	extinderea	התפשטות	extindere	N;FEM;SG	N;DEF;FEM;SG
התפשטות	expansiunea	התפשטות	expansiune	N;FEM;SG	N;DEF;FEM;SG
התפשטות	extindere	התפשטות	extindere	N;FEM;SG	N;INDF;FEM;SG
בקשות	cereri	בקשה	cerere	N;FEM;PL	N;INDF;FEM;PL
בקשות	solicitări	בקשה	solicitare	N;FEM;PL	N;INDF;FEM;PL
בקשות	cererile	בקשה	cerere	N;FEM;PL	N;DEF;FEM;PL
בקרוב	curând	בקרוב	curând	ADV	ADV
מלאכותית	artificial	מלאכותי	artificial	ADV	ADV
הגדרות	setările	הגדרה	setare	N;FEM;PL	N;DEF;FEM;PL
הגדרות	setări	הגדרה	setară	N;FEM;PL	N;INDF;FEM;PL
התחלת	început	התחלה	început	N;FEM;SG	N;INDF;MASC;SG
תלות	dependenta	תלות	dependenta	N;FEM;SG	N;DEF;FEM;SG
תלות	dependența	תלות	dependență	N;FEM;SG	N;DEF;FEM;SG
תלות	dependența	תלות	dependență	N;FEM;SG	N;DEF;FEM;SG
עצב	tupeu	עצב	tupeu		
ראיה	dovadă	ראייה	dovadă	N;FEM;SG	N;INDF;FEM;SG
ראיה	dovada	ראייה	dovadă	N;FEM;SG	N;DEF;FEM;SG
עופרת	plumbul	עפר	plumb	N;FEM;SG	N;DEF;MASC;SG
עופרת	plumb	עפר	plumb	N;FEM;SG	N;INDF;MASC;SG
תווים	note	תווים	notă	N;MASC;PL	N;INDF;FEM;PL
תווים	caractere	תווים	caracter	N;MASC;PL	N;INDF;FEM;PL
תווים	caracterele	תווים	caracter	N;MASC;PL	N;DEF;FEM;PL
תווים	personajele	תווים	personaj	N;MASC;PL	N;DEF;FEM;PL
תווים	personaje	תווים	personaj	N;MASC;PL	N;INDF;FEM;PL
אלקטרונים	electronii	אלקטרון	electron	N;MASC;PL	N;DEF;MASC;PL
אלקטרונים	electroni	אלקטרון	electron	N;MASC;PL	N;INDF;MASC;PL
רעב	foamete	רעב	foamete	N;MASC;SG	N;INDF;FEM;SG
רעב	foamea	רעב	foame	N;MASC;SG	N;DEF;FEM;SG
לחשוף	dezvaluie	חשף	dezvalui	V;NFIN;ACT	V;IND;3;PRS;FIN
לחשוף	dezvăluie	חשף	dezvălui	V;NFIN;ACT	V;IND;3;PRS;FIN
לחשוף	expune	חשף	expune	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
לחשוף	expun	חשף	expune	V;NFIN;ACT	V;IND;PL;3;PRS;FIN
נחש	ghici	נחש	ghic		
שווי	pac	שווי	pac		
מכוסה	acoperit	מכוסה	acoperi	ADJ;MASC;SG	ADJ;INDF;MASC;SG
מכוסה	acoperită	מכוסה	acoperi	ADJ;MASC;SG	ADJ;INDF;FEM;SG
מסוכן	periculoasa	מסוכן	periculos	ADJ;MASC;SG	ADJ;DEF;FEM;SG
מסוכן	periculoasă	מסוכן	periculos	ADJ;MASC;SG	ADJ;INDF;FEM;SG
מסוכן	periculos	מסוכן	periculos	ADJ;MASC;SG	ADJ;INDF;MASC;SG
מסוכן	riscant	מסוכן	riscant	ADJ;MASC;SG	ADJ;INDF;MASC;SG
מסוכן	riscantă	מסוכן	riscantă	ADJ;MASC;SG	ADJ;INDF;FEM;SG
אדריכל	arhitect	אדריכל	arhitect	N;MASC;SG	N;INDF;MASC;SG
להשקיע	investească	השקיע	investi	V;NFIN;ACT	V;SBJV;3;PRS;FIN
להשקיע	investesc	השקיע	investi	V;NFIN;ACT	V;IND;PL;3;PRS;FIN
להשקיע	investi	השקיע	investi	V;NFIN;ACT	V;IND;SG;3;PST;FIN
לקוח	clientul	לקוח	client	N;MASC;SG	N;DEF;MASC;SG
לקוח	client	לקוח	client	N;MASC;SG	N;INDF;MASC;SG
לקוח	clientul	לקוח	client	N;MASC;SG	N;DEF;MASC;SG
לקוח	client	לקוח	client	N;MASC;SG	N;INDF;MASC;SG
המסה	liturghie	המסה	liturghie	N;FEM;SG	N;INDF;FEM;SG
המסה	mass	המסה	mass	N;FEM;SG	N
המסה	masă	המסה	masă	N;FEM;SG	N;INDF;FEM;SG
המסה	masa	המסה	masă	N;FEM;SG	N;DEF;FEM;SG
סיביות	biți	סיביות	bit	N;FEM;PL	N;INDF;MASC;PL
להעריך	evaluează	העריך	evalua	V;NFIN;ACT	V;IND;3;PRS;FIN
זורם	curgând	זרם	curge	V;MASC;SG;V.PTCP;ACT	V;V.MSDR
טיעון	argumentul	טיעון	argument	N;MASC;SG	N;DEF;MASC;SG
טיעון	argument	טיעון	argument	N;MASC;SG	N;INDF;MASC;SG
פיצוץ	explozia	פיצוץ	explozie	N;MASC;SG	N;DEF;FEM;SG
פיצוץ	explozie	פיצוץ	explozie	N;MASC;SG	N;INDF;FEM;SG
טמפרטורה	temperatura	טמפרטורה	temperatură	N;FEM;SG	N;DEF;FEM;SG
טמפרטורה	temperatură	טמפרטורה	temperatură	N;FEM;SG	N;INDF;FEM;SG
הראשונית	inițial	הראשונית	inițial	ADV	ADV
פיזיקאי	fizicianul	פיזיקאי	fizician	N;MASC;SG	N;DEF;MASC;SG
פיזיקאי	fizician	פיזיקאי	fizician	N;MASC;SG	N;INDF;MASC;SG
מציעה	oferind	הציע	oferi	V;FEM;SG;V.PTCP;ACT	V;V.MSDR
מציעה	sugerând	הציע	sugera	V;FEM;SG;V.PTCP;ACT	V;V.MSDR
טיוטה	schiţa	טיוטה	schigă	N;FEM;SG	N;DEF;FEM;SG
טיוטה	schiţă	טיוטה	schiţă	N;FEM;SG	N;INDF;FEM;SG
דיג	pescuit	דיג	pescuit	N;MASC;SG	N;INDF;MASC;SG
דיג	pescuitul	דיג	pescuit	N;MASC;SG	N;DEF;MASC;SG
חופשיים	liberi	חופשי	liber	ADJ;MASC;PL	ADJ;INDF;MASC;PL
להשמיד	distruge	השמיד	distruge	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
להשמיד	extermina	השמיד	extermina	V;NFIN;ACT	V;IND;SG;3;IPFV;FIN
שותפים	parteneri	שותף	partener	N;MASC;PL	N;INDF;MASC;PL
שותפים	partenerii	שותף	partener	N;MASC;PL	N;DEF;MASC;PL
משחקת	jucând	משחקה	juca	V;FEM;SG;V.PTCP;ACT	V;V.MSDR
הליכה	mersul	הליכה	mers	N;FEM;SG	N;DEF;MASC;SG
הליכה	plimbare	הליכה	plimbare	N;FEM;SG	N;INDF;FEM;SG
הליכה	walk	הליכה	walk	N;FEM;SG	N;INDF;MASC;SG
כתובה	scris	כתוב	scris	N;FEM;SG	N;INDF;MASC;SG
חימוש	armamentul	חימוש	armament	N;MASC;SG	N;DEF;MASC;SG
חימוש	armament	חימוש	armament	N;MASC;SG	N;INDF;MASC;SG
חימוש	armare	חימוש	armare	N;MASC;SG	N;INDF;FEM;SG
ממד	dimensiune	ממד	dimensiune	N;MASC;SG	N;INDF;FEM;SG
ממד	dimensiunea	ממד	dimensiune	N;MASC;SG	N;DEF;FEM;SG
מביאה	aducând	הביא	aduce	V;FEM;SG;V.PTCP;ACT	V;V.MSDR
איטי	lentă	איטי	lent	ADJ;MASC;SG	ADJ;INDF;FEM;SG
תלבושת	costumul	תלבושת	costum	N;FEM;SG	N;DEF;MASC;SG
תלבושת	costum	תלבושת	costum	N;FEM;SG	N;INDF;MASC;SG
תלבושת	tinuta	תלבושת	tinuta	N;FEM;SG	N;DEF;FEM;SG
תסריט	scenariul	תסריט	scenariu	N;MASC;SG	N;DEF;MASC;SG
תסריט	scenariu	תסריט	scenariu	N;MASC;SG	N;INDF;MASC;SG
תסריט	scenariul	תסריט	scenariu	N;MASC;SG	N;DEF;MASC;SG
תסריט	scenariu	תסריט	scenariu	N;MASC;SG	N;INDF;MASC;SG
תסריט	script	תסריט	script	N;MASC;SG	N;INDF;MASC;SG
מתמטיקאי	matematician	מתמטיקני	matematician	N;MASC;SG	N;INDF;MASC;SG
בקרה	control	בקרה	control	N;FEM;SG	N;INDF;MASC;SG
בקרה	controlul	בקרה	control	N;FEM;SG	N;DEF;MASC;SG
נפשות	sufletele	נפש	suflet	N;FEM;PL	N;DEF;FEM;PL
נפשות	suflete	נפש	suflet	N;FEM;PL	N;INDF;FEM;PL
אלכוהול	alcool	אלכוהול	alcool	N;MASC;SG	N;INDF;MASC;SG
אלכוהול	alcoolul	אלכוהול	alcool	N;MASC;SG	N;DEF;MASC;SG
ענן	cloud	ענן	cloud		
סידור	aranjamentul	סידור	aranjament	N;MASC;SG	N;DEF;MASC;SG
סידור	aranjament	סידור	aranjament	N;MASC;SG	N;INDF;MASC;SG
וילה	vilă	וילה	vilă	N;FEM;SG	N;INDF;FEM;SG
וילה	vila	וילה	vilă	N;FEM;SG	N;DEF;FEM;SG
וילה	villa	וילה	villa	N;FEM;SG	N;DEF;FEM;SG
מוגבלות	limited	מוגבל	limited	N;FEM;SG	N;INDF;MASC;SG
תיירים	turistii	תייר	turist	N;MASC;PL	N;DEF;MASC;PL
תיירים	turisti	תייר	turisti	N;MASC;PL	N;INDF;MASC;PL
בטיחות	siguranță	בטיחות	siguranță	N;FEM;SG	N;INDF;FEM;SG
בטיחות	siguranța	בטיחות	siguranță	N;FEM;SG	N;DEF;FEM;SG
בטיחות	siguranta	בטיחות	sigurantă	N;FEM;SG	N;DEF;FEM;SG
עיקרון	principiul	עיקרון	principiu	N;MASC;SG	N;DEF;MASC;SG
עיקרון	principiu	עיקרון	principiu	N;MASC;SG	N;INDF;MASC;SG
לחלופין	alternativ	לחלופין	alternativ	ADV	ADV
כבישים	drumuri	כביש	drum	N;MASC;PL	N;INDF;FEM;PL
תקדים	precedent	תקדים	precedent	N;MASC;SG	N;INDF;MASC;SG
ביטויים	frazele	ביטוי	frază	N;MASC;PL	N;DEF;FEM;PL
ביטויים	fraze	ביטוי	frază	N;MASC;PL	N;INDF;FEM;PL
ביטויים	expresii	ביטוי	expresie	N;MASC;PL	N;INDF;FEM;PL
ביטויים	expresiile	ביטוי	expresie	N;MASC;PL	N;DEF;FEM;PL
ביטויים	expresii	ביטוי	expresie	N;MASC;PL	N;INDF;FEM;PL
בניינים	clădiri	בניין	clădire	N;MASC;PL	N;INDF;FEM;PL
בניינים	cladiri	בניין	cladire	N;MASC;PL	N;INDF;FEM;PL
אדומה	rosu	אדום	rosu	N;FEM;SG	N;INDF;MASC;SG
אדומה	roşu	אדום	roşu	N;FEM;SG	N;INDF;MASC;SG
אדומה	red	אדום	red	N;FEM;SG	N;INDF;MASC;SG
אדומה	roșu	אדום	roșu	N;FEM;SG	N;INDF;MASC;SG
עדיפות	prioritatea	עדיפות	prioritate	N;FEM;SG	N;DEF;FEM;SG
עדיפות	prioritate	עדיפות	prioritate	N;FEM;SG	N;INDF;FEM;SG
עדיפות	preferință	עדיפות	preferință	N;FEM;SG	N;INDF;FEM;SG
גליל	cilindru	גליל	cilindru	N;MASC;SG	N;INDF;MASC;SG
גליל	butelie	גליל	butelie	N;MASC;SG	N;INDF;FEM;SG
גליל	rola	גליל	rola	N;MASC;SG	N;DEF;FEM;SG
גליל	roll	גליל	roll	N;MASC;SG	N;INDF;MASC;SG
התפלגות	distributie	התפלגות	distributie	N;FEM;SG	N;INDF;FEM;SG
התפלגות	distribuţia	התפלגות	distribugie	N;FEM;SG	N;DEF;FEM;SG
התפלגות	distribuția	התפלגות	distribuție	N;FEM;SG	N;DEF;FEM;SG
התפלגות	distribuire	התפלגות	distribuire	N;FEM;SG	N;INDF;FEM;SG
התפלגות	distribuție	התפלגות	distribuție	N;FEM;SG	N;INDF;FEM;SG
עשור	decadă	עשור	decădea	N;MASC;SG	N;INDF;FEM;SG
עשור	deceniu	עשור	deceniu	N;MASC;SG	N;INDF;MASC;SG
יקר	dragă	יקר	drag	ADJ;MASC;SG	ADJ;INDF;FEM;SG
יקר	prețios	יקר	prețios	ADJ;MASC;SG	ADJ;INDF;MASC;SG
יקר	pretios	יקר	pretios	ADJ;MASC;SG	ADJ;INDF;MASC;SG
יקר	scumpa	יקר	scumpa	ADJ;MASC;SG	ADJ;DEF;FEM;SG
יקר	scumpă	יקר	scump	ADJ;MASC;SG	ADJ;INDF;FEM;SG
רצועות	piese	רצועה	piesă	N;FEM;PL	N;INDF;FEM;PL
רצועות	urme	רצועה	urmă	N;FEM;PL	N;INDF;FEM;PL
רצועות	curele	רצועה	cure	N;FEM;PL	N;INDF;FEM;PL
תאגיד	corporation	תאגיד	corporation	N;MASC;SG	N;INDF;MASC;SG
משפיע	afectând	השפיע	afecta	V;MASC;SG;V.PTCP;ACT	V;V.MSDR
מיתר	string	מיתר	stringe		
בניה	constructie	בניה	constructie	N;FEM;SG	N;INDF;FEM;SG
בניה	construcție	בניה	construcție	N;FEM;SG	N;INDF;FEM;SG
כיתות	clasele	כיתות	clasă	N;FEM;PL	N;DEF;FEM;PL
