ve	un	ve	un	CONJ	CONJ
azınlık	minoritāte	azınlık	minoritāte	N;NOM;SG;3	N;NOM;FEM;SG
fakülte	fakultāte	fakül	fakultāte	N;NOM;SG;3	N;NOM;FEM;SG
konfederasyonu	konfederāciju	konfederasyon	konfederācija	N;ACC;SG;3	N;ACC;FEM;SG
makaleler	izstrādājumi	makale	izstrādājums	N;NOM;PL;3	N;NOM;MASC;PL
makaleler	panti	makale	pants	N;NOM;PL;3	N;NOM;MASC;PL
futbolcular	futbolisti	futbolcu	futbolists	N;NOM;PL;3	N;NOM;MASC;PL
danışma	apspriešana	danış	apspriešana	N;NOM;SG;3	N;NOM;FEM;SG
bağışıklık	neaizskaramība	bağışıklık	neaizskaramība	N;NOM;SG;3	N;NOM;FEM;SG
bağışıklık	imunitāte	bağışıklık	imunitāte	N;NOM;SG;3	N;NOM;FEM;SG
akışı	plūsma	akış	plūsma	N;NOM;SG;3	N;NOM;FEM;SG
gerektirir	pieprasīt	gerek	pieprasīt	V;IPFV;IND;SG;3;POS;CAUS	V;POS;NFIN
gerektirir	prasīt	gerek	prasīt	V;IPFV;IND;SG;3;POS;CAUS	V;POS;NFIN
sorular	jautājumi	soru	jautājums	N;NOM;PL;3	N;NOM;MASC;PL
araplar	arābi	arap	arābs	N;NOM;PL;3	N;NOM;MASC;PL
çiçeği	zieds	çiçek	zieds	N;NOM;SG;3	N;NOM;MASC;SG
gözler	actiņas	göz	actiņa	N;NOM;PL;3	N;NOM;FEM;PL
gözler	acis	göz	acs	N;NOM;PL;3	N;NOM;FEM;PL
yöntemler	metodoloģijas	yöntem	metodoloģija	N;NOM;PL;3	N;NOM;FEM;PL
yöntemler	metodikas	yöntem	metodika	N;NOM;PL;3	N;NOM;FEM;PL
yöntemler	metodes	yöntem	metode	N;NOM;PL;3	N;NOM;FEM;PL
denizcilik	jūras	denizcilik	jūra	N;NOM;SG;3	N;NOM;FEM;SG
balıkçılık	zveja	balıkçılık	zveja	N;NOM;SG;3	N;NOM;FEM;SG
balıkçılık	zivsaimniecība	balıkçılık	zivsaimniecība	N;NOM;SG;3	N;NOM;FEM;SG
balıkçılık	zvejniecība	balıkçılık	zvejniecība	N;NOM;SG;3	N;NOM;FEM;SG
balıkçılık	zveja	balıkçılık	zveja	N;NOM;SG;3	N;NOM;FEM;SG
balıkçılık	zivsaimniecība	balıkçılık	zivsaimniecība	N;NOM;SG;3	N;NOM;FEM;SG
balıkçılık	zvejniecība	balıkçılık	zvejniecība	N;NOM;SG;3	N;NOM;FEM;SG
balıkçılık	zveja	balıkçılık	zveja	N;NOM;SG;3	N;NOM;FEM;SG
balıkçılık	zivsaimniecība	balıkçılık	zivsaimniecība	N;NOM;SG;3	N;NOM;FEM;SG
balıkçılık	zvejniecība	balıkçılık	zvejniecība	N;NOM;SG;3	N;NOM;FEM;SG
taraftar	fans	taraf	fans	N;NOM;SG;3	N;NOM;MASC;SG
taraftar	ventilators	taraf	ventilators	N;NOM;SG;3	N;NOM;MASC;SG
kapatıldı	slēgta	kapa	slēgta	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
kapatıldı	slēgts	kapa	slēgt	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
yıldızları	zvaigznes	yıldız	zvaigzne	N;NOM;PL;3	N;NOM;FEM;PL
üniversiteler	augstskolas	üniversite	augstskola	N;NOM;PL;3	N;NOM;FEM;PL
üniversiteler	universitātes	üniversite	universitāte	N;NOM;PL;3	N;NOM;FEM;PL
üniversiteler	kolēģijas	üniversite	kolēģija	N;NOM;PL;3	N;NOM;FEM;PL
üniversiteler	koledžas	üniversite	koledža	N;NOM;PL;3	N;NOM;FEM;PL
dikkatli	piesardzīgs	dikkatli	piesardzīgs	ADJ	ADJ;NOM;MASC;SG
dikkatli	piesardzīga	dikkatli	piesardzīga	ADJ	ADJ;NOM;FEM;SG
araştırmacılar	pētnieki	araştır	pētnieks	N;NOM;PL;3	N;NOM;MASC;PL
araştırmacılar	izmeklētāji	araştır	izmeklētājs	N;NOM;PL;3	N;NOM;MASC;PL
araştırmacılar	pētnieki	araştır	pētnieks	N;NOM;PL;3	N;NOM;MASC;PL
yetenek	prasme	yetenek	prasme	N;NOM;SG;3	N;NOM;FEM;SG
yetenek	talants	yetenek	talants	N;NOM;SG;3	N;NOM;MASC;SG
yetenek	spēja	yetenek	spēja	N;NOM;SG;3	N;NOM;FEM;SG
malzemeler	sastāvdaļas	malzeme	sastāvdaļa	N;NOM;PL;3	N;NOM;FEM;PL
malzemeler	materiāli	malzeme	materiāls	N;NOM;PL;3	N;NOM;MASC;PL
malzemeler	piegādes	malzeme	piegāde	N;NOM;PL;3	N;NOM;FEM;PL
listeler	saraksti	liste	saraksts	N;NOM;PL;3	N;NOM;MASC;PL
sesleri	skaņas	ses	skaņa	N;NOM;PL;3	N;NOM;FEM;PL
sesleri	balsis	ses	balss	N;NOM;PL;3	N;NOM;FEM;PL
ölçüm	mērīšana	ölçüm	mērīšana	N;NOM;SG;3	N;NOM;FEM;SG
ölçüm	mērīšanas	ölçüm	mērīšana	N;NOM;SG;3	N;NOM;FEM;SG
ölçüm	pasākums	ölçüm	pasākums	N;NOM;SG;3	N;NOM;MASC;SG
ölçüm	mērīšana	ölçüm	mērīšana	N;NOM;SG;3	N;NOM;FEM;SG
ölçüm	mērījums	ölçüm	mērījums	N;NOM;SG;3	N;NOM;MASC;SG
strateji	stratēģija	strateji	stratēģija	N;NOM;SG;3	N;NOM;FEM;SG
kuruluşlar	organizācijas	kuruluş	organizācija	N;NOM;PL;3	N;NOM;FEM;PL
kuruluşlar	organizācijas	kuruluş	organizācija	N;NOM;PL;3	N;NOM;FEM;PL
kuruluşlar	institūcijas	kuruluş	institūcija	N;NOM;PL;3	N;NOM;FEM;PL
kuruluşlar	iestādes	kuruluş	iestāde	N;NOM;PL;3	N;NOM;FEM;PL
üretildi	ražota	üre	ražot	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
üretildi	saražots	üre	saražot	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
üretildi	ražots	üre	ražot	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
yükleme	augšupielādēt	yükle	augšupielādēt	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;POS;NFIN
yükleme	instalēt	yükle	instalēt	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;POS;NFIN
yükleme	uzstādīt	yükle	uzstādīt	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;POS;NFIN
yükleme	lejupielādēt	yükle	lejupielādēt	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;POS;NFIN
mail	pasts	mail	pasts		
bak	ieskaties	bak	ieskatīties	V;PFV;IMP;SG;2;POS;PRS	V;IMP;SG;2;POS;REFL;FIN;ACT
bak	izskaties	bak	izskatīties	V;PFV;IMP;SG;2;POS;PRS	V;IMP;SG;2;POS;REFL;FIN;ACT
bak	skaties	bak	skatīties	V;PFV;IMP;SG;2;POS;PRS	V;IMP;SG;2;POS;REFL;FIN;ACT
pennsylvania	pensilvānija	pennsylvani	pensilvānija	N;NOM;SG;3	N;NOM;FEM;SG
görüntüler	attēli	görüntü	attēls	N;NOM;PL;3	N;NOM;MASC;PL
ağzı	mute	ağzı	mute	N;NOM;SG;3	N;NOM;FEM;SG
işlemler	darbības	işlem	darbība	N;NOM;PL;3	N;NOM;FEM;PL
işlemler	operācijas	işlem	operācija	N;NOM;PL;3	N;NOM;FEM;PL
işlemler	darījumi	işlem	darījums	N;NOM;PL;3	N;NOM;MASC;PL
arı	ari	arı	arī		
kurumlar	institūcijas	kurum	institūcija	N;NOM;PL;3	N;NOM;FEM;PL
kurumlar	iestādes	kurum	iestāde	N;NOM;PL;3	N;NOM;FEM;PL
öneri	ieteikums	öneri	ieteikums	N;NOM;SG;3	N;NOM;MASC;SG
öneri	ierosinājums	öneri	ierosinājums	N;NOM;SG;3	N;NOM;MASC;SG
öneri	ieteikums	öneri	ieteikums	N;NOM;SG;3	N;NOM;MASC;SG
öneri	priekšlikums	öneri	priekšlikums	N;NOM;SG;3	N;NOM;MASC;SG
rehberi	direktorija	rehber	direktorija	N;NOM;SG;3	N;NOM;FEM;SG
rehberi	mape	rehber	mape	N;NOM;SG;3	N;NOM;FEM;SG
rehberi	rokasgrāmata	rehber	rokasgrāmata	N;NOM;SG;3	N;NOM;FEM;SG
rehberi	ceļvedis	rehber	ceļvests	N;NOM;SG;3	N;NOM;MASC;SG
hizmetler	dienesti	hizmet	dienests	N;NOM;PL;3	N;NOM;MASC;PL
hizmetler	pakalpojumi	hizmet	pakalpojums	N;NOM;PL;3	N;NOM;MASC;PL
başlıklar	temati	başlık	temats	N;NOM;PL;3	N;NOM;MASC;PL
başlıklar	tēmas	başlık	tēma	N;NOM;PL;3	N;NOM;FEM;PL
başlıklar	galvenes	başlık	galvene	N;NOM;PL;3	N;NOM;FEM;PL
başlıklar	virsraksti	başlık	virsraksts	N;NOM;PL;3	N;NOM;MASC;PL
başlıklar	virsraksti	başlık	virsraksts	N;NOM;PL;3	N;NOM;MASC;PL
palace	pils	palace	pils	N;NOM;SG;3	N;NOM;FEM;SG
düşmüş	samazinājies	düş	samazināties	V;PFV;NFH;IND;SG;3;POS;PST	V;PFV;NOM;INDF;MASC;SG;REFL;PST;V.PTCP
denklemi	vienādojums	denklem	vienādojums	N;NOM;SG;3	N;NOM;MASC;SG
benfica	benfica	benfica	benfics	N;NOM;SG;3	N;NOM;FEM;SG
ilkeleri	principi	ilke	princips	N;NOM;PL;3	N;NOM;MASC;PL
ilkeleri	politikas	ilke	politika	N;NOM;PL;3	N;NOM;FEM;PL
denetimi	revīzija	denetim	revīzija	N;NOM;SG;3	N;NOM;FEM;SG
denetimi	audits	denetim	audits	N;NOM;SG;3	N;NOM;MASC;SG
anlaşmazlık	konflikts	anlaşmazlık	konflikts	N;NOM;SG;3	N;NOM;MASC;SG
anlaşmazlık	strīds	anlaşmazlık	strīds	N;NOM;SG;3	N;NOM;MASC;SG
okullar	skolas	okul	skola	N;NOM;PL;3	N;NOM;FEM;PL
kardeşleri	brāļi	kardeş	brālis	N;NOM;PL;3	N;NOM;MASC;PL
çabaları	pūles	çaba	pūle	N;NOM;PL;3	N;NOM;FEM;PL
çabaları	centieni	çaba	centieni	N;NOM;PL;3	N;NOM;MASC;PL
çabaları	pūliņi	çaba	pūliņš	N;NOM;PL;3	N;NOM;MASC;PL
hikaye	stāsts	hika	stāsts	N;NOM;SG;3	N;NOM;MASC;SG
karışımı	maisījums	karışım	maisījums	N;NOM;SG;3	N;NOM;MASC;SG
cenazesi	apbedīšanas	cenaze	apbedīšana	N;NOM;SG;3	N;NOM;FEM;SG
hücreler	elementi	hücre	elements	N;NOM;PL;3	N;NOM;MASC;PL
hücreler	šūnas	hücre	šūna	N;NOM;PL;3	N;NOM;FEM;PL
ormanları	meži	orman	mežs	N;NOM;PL;3	N;NOM;MASC;PL
gazeteciler	žurnālisti	gazeteci	žurnālists	N;NOM;PL;3	N;NOM;MASC;PL
şartlar	apstākļi	şart	apstāklis	N;NOM;PL;3	N;NOM;MASC;PL
şartlar	nosacījumi	şart	nosacījums	N;NOM;PL;3	N;NOM;MASC;PL
şartlar	stāvokļi	şart	stāvoklis	N;NOM;PL;3	N;NOM;MASC;PL
şartlar	prasības	şart	prasība	N;NOM;PL;3	N;NOM;FEM;PL
şartlar	apzīmējumi	şart	apzīmējums	N;NOM;PL;3	N;NOM;MASC;PL
şartlar	termini	şart	termins	N;NOM;PL;3	N;NOM;MASC;PL
selamlar	sveicieni	selam	sveiciens	N;NOM;PL;3	N;NOM;MASC;PL
depremi	zemestrīces	deprem	zemestrīce	N;NOM;SG;3	N;NOM;FEM;SG
depremi	zemestrīce	deprem	zemestrīce	N;NOM;SG;3	N;NOM;FEM;SG
seçti	izvēlējās	seç	izvēlēties	V;PFV;IND;SG;3;POS;PST	V;FH;IND;3;POS;REFL;PST;FIN;ACT
öğrenmek	mācīties	öğren	mācīties	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;POS;REFL;NFIN
garden	dārzs	garden	dārzs	N;NOM;SG;3	N;NOM;MASC;SG
garden	dārziņš	garden	dārziņš	N;NOM;SG;3	N;NOM;MASC;SG
destekler	balsti	destek	balsts	N;NOM;PL;3	N;NOM;MASC;PL
kendiliğinden	spontāni	kendiliğinden	spontāns	ADV	ADV
kendiliğinden	spontāni	kendiliğinden	spontāns	ADV	ADV
temsilciler	pārstāvji	temsilci	pārstāvis	N;NOM;PL;3	N;NOM;MASC;PL
sesler	skaņas	ses	skaņa	N;NOM;PL;3	N;NOM;FEM;PL
sesler	balsis	ses	balss	N;NOM;PL;3	N;NOM;FEM;PL
vatandaşlık	pilsonība	vatandaşlık	pilsonība	N;NOM;SG;3	N;NOM;FEM;SG
veritabanı	datubāze	verit	datubāze	N;NOM;SG;3	N;NOM;FEM;SG
yazarlık	rakstīšana	yazarlık	rakstīšana	N;NOM;SG;3	N;NOM;FEM;SG
insanlık	cilvēce	insanlık	cilvēce	N;NOM;SG;3	N;NOM;FEM;SG
insanlık	cilvēce	insanlık	cilvēce	N;NOM;SG;3	N;NOM;FEM;SG
element	elements	element	elements	N;NOM;SG;3	N;NOM;MASC;SG
çevrilmiş	tulkots	çevir	tulkot	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
havayolu	aviokompānija	havayolu	aviokompānija	N;NOM;SG;3	N;NOM;FEM;SG
havayolu	aviosabiedrība	havayolu	aviosabiedrība	N;NOM;SG;3	N;NOM;FEM;SG
dedesi	vectēvs	dede	vectēvs	N;NOM;SG;3	N;NOM;MASC;SG
sinagogu	sinagoga	sinagogu	sinagogs	N;NOM;SG;3	N;NOM;FEM;SG
planları	plānus	plan	plāns	N;ACC;PL;3	N;ACC;MASC;PL
messier	mesjē	messier	mesje	N;NOM;SG;3	N
biliyor	zina	bil	zināt	V;PROG;IND;SG;3;POS;INFM;PRS	V;FH;IND;3;POS;PRS;FIN;ACT
biliyor	zināt	bil	zināt	V;PROG;IND;SG;3;POS;INFM;PRS	V;POS;NFIN
peynir	siers	peynir	siers	N;NOM;SG;3	N;NOM;MASC;SG
peynir	siers	peynir	siers	N;NOM;SG;3	N;NOM;MASC;SG
modeller	modeļi	model	modelis	N;NOM;PL;3	N;NOM;MASC;PL
modeller	paraugi	model	paraugs	N;NOM;PL;3	N;NOM;MASC;PL
modeller	modeles	model	modele	N;NOM;PL;3	N;NOM;FEM;PL
değiştirilmiş	izmainīts	değiş	izmainīt	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
değiştirilmiş	modificēts	değiş	modificēt	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
değiştirilmiş	pārveidota	değiş	pārveidot	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
değiştirilmiş	mainīts	değiş	mainīt	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
değiştirilmiş	pārveidots	değiş	pārveidot	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
geçiyor	iztur	geç	izturēt	V;PROG;IND;SG;3;POS;INFM;PRS	V;FH;IND;3;POS;PRS;FIN;ACT
şablonlar	veidnes	şablon	veidne	N;NOM;PL;3	N;NOM;FEM;PL
şablonlar	sagataves	şablon	sagatave	N;NOM;PL;3	N;NOM;FEM;PL
silindi	svītrots	sil	svītrot	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
geliştirildi	attīstīta	geliş	attīstīt	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
geliştirildi	izstrādāts	geliş	izstrādāt	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
tanrıça	dieviete	tanrıç	dieviete	N;NOM;SG;3	N;NOM;FEM;SG
hafıza	atmiņa	hafız	atmiņa	N;NOM;SG;3	N;NOM;FEM;SG
amaçlar	nolūki	amaç	nolūks	N;NOM;PL;3	N;NOM;MASC;PL
tankı	tvertne	tankı	tvertne	N;NOM;SG;3	N;NOM;FEM;SG
station	stacija	station	stacija	N;NOM;SG;3	N;NOM;FEM;SG
koşullar	apstākļi	koş	apstāklis	N;NOM;PL;3	N;NOM;MASC;PL
koşullar	nosacījumi	koş	nosacījums	N;NOM;PL;3	N;NOM;MASC;PL
koşullar	stāvokļi	koş	stāvoklis	N;NOM;PL;3	N;NOM;MASC;PL
koşullar	apzīmējumi	koş	apzīmējums	N;NOM;PL;3	N;NOM;MASC;PL
koşullar	termini	koş	termins	N;NOM;PL;3	N;NOM;MASC;PL
niye	kādēļ	niye	kādēļ	ADV	ADV
niye	kāpēc	niye	kāpēc	ADV	ADV
tower	tornis	tower	tornis	N;NOM;SG;3	N;NOM;MASC;SG
sohbet	saruna	sohbet	saruna	N;NOM;SG;3	N;NOM;FEM;SG
yöneticileri	vadītāji	yönetici	vadītājs	N;NOM;PL;3	N;NOM;MASC;PL
yöneticileri	pārvaldnieki	yönetici	pārvaldnieks	N;NOM;PL;3	N;NOM;MASC;PL
yöneticileri	administratori	yönetici	administrators	N;NOM;PL;3	N;NOM;MASC;PL
yöneticileri	administratori	yönetici	administrators	N;NOM;PL;3	N;NOM;MASC;PL
dizayn	dizaina	dizayn	dizains	N;NOM;SG;3	N;NOM;MASC;SG
dizayn	dizains	dizayn	dizains	N;NOM;SG;3	N;NOM;MASC;SG
dizayn	projektēšana	dizayn	projektēšana	N;NOM;SG;3	N;NOM;FEM;SG
dizayn	konstrukcija	dizayn	konstrukcija	N;NOM;SG;3	N;NOM;FEM;SG
tepkiler	reakcijas	tepki	reakcija	N;NOM;PL;3	N;NOM;FEM;PL
tepkiler	atbildes	tepki	atbilde	N;NOM;PL;3	N;NOM;FEM;PL
korudu	aizsargāta	koru	aizsargāt	V;PFV;IND;SG;3;POS;PST	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
korudu	aizsargāts	koru	aizsargāt	V;PFV;IND;SG;3;POS;PST	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
muhafazakar	konservatīvā	muhafazak	konservatīva	ADJ	ADJ;NOM;FEM;SG
muhafazakar	konservatīvo	muhafazak	konservatīva	ADJ	ADJ;ACC;MASC;SG
düşünerek	domāt	düşün	domāt	V;PFV;IND;POS;PRS;V.CVB	V;POS;NFIN
önerilen	ieteicams	öner	ieteikt	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;NOM;INDF;MASC;SG;PRS;V.PTCP;PASS
çevrildi	tulkots	çevir	tulkot	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
adaylar	kandidāti	aday	kandidāts	N;NOM;PL;3	N;NOM;MASC;PL
adaylar	kandidatūras	aday	kandidatūra	N;NOM;PL;3	N;NOM;FEM;PL
adaylar	nominācijas	aday	nominācija	N;NOM;PL;3	N;NOM;FEM;PL
adaylar	kandidāti	aday	kandidāts	N;NOM;PL;3	N;NOM;MASC;PL
adaylar	kandidāti	aday	kandidāts	N;NOM;PL;3	N;NOM;MASC;PL
adaylar	pretendenti	aday	pretendents	N;NOM;PL;3	N;NOM;MASC;PL
üyelik	dalība	üyelik	dalība	N;NOM;SG;3	N;NOM;FEM;SG
üyelik	parakstīšanās	üyelik	parakstīšanās	N;NOM;SG;3	N;NOM;FEM;SG
üyelik	pieraksts	üyelik	pieraksts	N;NOM;SG;3	N;NOM;MASC;SG
aniden	pēkšņi	aniden	pēkšņi	ADV	ADV
garanti	garantija	garanti	garantija	N;NOM;SG;3	N;NOM;FEM;SG
garanti	garantija	garanti	garantija	N;NOM;SG;3	N;NOM;FEM;SG
kalmak	uzturas	kal	uzturēties	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
parçacıklar	daļiņas	parçacık	daļiņa	N;NOM;PL;3	N;NOM;FEM;PL
çalışıyor	strādāt	çalış	strādāt	V;PROG;IND;SG;3;POS;INFM;PRS	V;POS;NFIN
çalışıyor	strādā	çalış	strādāt	V;PROG;IND;SG;3;POS;INFM;PRS	V;FH;IND;3;POS;PRS;FIN;ACT
faaliyetler	darbības	faaliyet	darbība	N;NOM;PL;3	N;NOM;FEM;PL
faaliyetler	aktivitātes	faaliyet	aktivitāte	N;NOM;PL;3	N;NOM;FEM;PL
gezegenler	planētas	gezegen	planēta	N;NOM;PL;3	N;NOM;FEM;PL
yasaları	likumi	yasa	likums	N;NOM;PL;3	N;NOM;MASC;PL
basket	grozs	basket	grozs	N;NOM;SG;3	N;NOM;MASC;SG
basket	basketbols	basket	basketbols	N;NOM;SG;3	N;NOM;MASC;SG
basket	basketball	basket	basketball	N;NOM;SG;3	N;NOM;FEM;SG
camp	nometne	camp	nometne	N;NOM;SG;3	N;NOM;FEM;SG
istatistiksel	statistiskais	istatistiksel	statistisks	ADJ	ADJ;NOM;MASC;SG
kabilesi	cilts	kabile	cilts	N;NOM;SG;3	N;NOM;FEM;SG
temsilcileri	pārstāvji	temsilci	pārstāvis	N;NOM;PL;3	N;NOM;MASC;PL
bireyler	indivīdi	birey	indivīds	N;NOM;PL;3	N;NOM;MASC;PL
bireyler	privātpersonas	birey	privātpersona	N;NOM;PL;3	N;NOM;FEM;PL
detayları	detaļas	detay	detaļa	N;NOM;PL;3	N;NOM;FEM;PL
halı	paklājs	hal	paklājs	N;NOM;SG;3	N;NOM;MASC;SG
sıkıntısı	deficīts	sıkıntı	deficīts	N;NOM;SG;3	N;NOM;MASC;SG
sıkıntısı	trūkums	sıkıntı	trūkums	N;NOM;SG;3	N;NOM;MASC;SG
sıkıntısı	iztrūkums	sıkıntı	iztrūkums	N;NOM;SG;3	N;NOM;MASC;SG
nişancı	šāvējs	nişancı	šāvējs	N;NOM;SG;3	N;NOM;MASC;SG
nişancı	snaiperis	nişancı	snaiperis	N;NOM;SG;3	N;NOM;MASC;SG
tamamlanmış	pabeigts	tamamla	pabeigt	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
tamamlanmış	pabeigta	tamamla	pabeigt	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
tamamlanmış	aizpildīt	tamamla	aizpildīt	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;POS;NFIN
tamamlanmış	pabeigt	tamamla	pabeigt	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;POS;NFIN
tamamlanmış	pabeigts	tamamla	pabeigt	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
tamamlanmış	pabeigta	tamamla	pabeigt	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
kayıtlar	ieraksti	kayıt	ierakste	N;NOM;PL;3	N;NOM;MASC;PL
kayıtlar	pieraksti	kayıt	pieraksts	N;NOM;PL;3	N;NOM;MASC;PL
gösteriler	izrādes	göster	izrāde	N;NOM;PL;3	N;NOM;FEM;PL
gösteriler	demonstrācijas	göster	demonstrācija	N;NOM;PL;3	N;NOM;FEM;PL
nedenleri	cēloņus	neden	cēlonis	N;ACC;PL;3	N;ACC;MASC;PL
dosyaları	faili	dosya	faile	N;NOM;PL;3	N;NOM;MASC;PL
dosyaları	datnes	dosya	datne	N;NOM;PL;3	N;NOM;FEM;PL
paketi	pakete	paket	pakete	N;NOM;SG;3	N;NOM;FEM;SG
paketi	pakotne	paket	pakotne	N;NOM;SG;3	N;NOM;FEM;SG
yatak	gulta	yatak	gulta	N;NOM;SG;3	N;NOM;FEM;SG
akrabalık	saistība	akrabalık	saistība	N;NOM;SG;3	N;NOM;FEM;SG
temizlik	tīrība	temizlik	tīrība	N;NOM;SG;3	N;NOM;FEM;SG
temizlik	sakopšana	temizlik	sakopšana	N;NOM;SG;3	N;NOM;FEM;SG
temizlik	tīrīšana	temizlik	tīrīšana	N;NOM;SG;3	N;NOM;FEM;SG
çiftliği	rančo	çiftlik	ranco	N;ACC;SG;3	N
zirvesi	samits	zirve	samits	N;NOM;SG;3	N;NOM;MASC;SG
mountain	kalns	mountain	kalns	N;NOM;SG;3	N;NOM;MASC;SG
kanıtlar	pierādījumi	kanıt	pierādījums	N;NOM;PL;3	N;NOM;MASC;PL
tanıtımı	veicināšana	tanıtım	veicināšana	N;NOM;SG;3	N;NOM;FEM;SG
tanıtımı	popularizēšana	tanıtım	popularizēšana	N;NOM;SG;3	N;NOM;FEM;SG
çekirdeği	kodols	çekir	kodols	N;NOM;SG;3	N;NOM;MASC;SG
çekirdeği	kodols	çekir	kodols	N;NOM;SG;3	N;NOM;MASC;SG
üstünlük	pārākums	üstünlük	pārākums	N;NOM;SG;3	N;NOM;MASC;SG
üstünlük	pārsvars	üstünlük	pārsvars	N;NOM;SG;3	N;NOM;MASC;SG
patinaj	slidošanas	patinaj	slidošana	N;NOM;SG;3	N;NOM;FEM;SG
belgeler	dokumenti	belge	dokuments	N;NOM;PL;3	N;NOM;MASC;PL
belgeler	dokumenti	belge	dokuments	N;NOM;PL;3	N;NOM;MASC;PL
geyik	alnis	geyik	alnis	N;NOM;SG;3	N;NOM;MASC;SG
geyik	briedis	geyik	briedis	N;NOM;SG;3	N;NOM;MASC;SG
noktalar	punkti	nokta	punkts	N;NOM;PL;3	N;NOM;MASC;PL
noktalar	punkti	nokta	punkts	N;NOM;PL;3	N;NOM;MASC;PL
noktalar	plankumi	nokta	plankums	N;NOM;PL;3	N;NOM;MASC;PL
koltuk	sēdeklis	koltuk	sēdeklis	N;NOM;SG;3	N;NOM;MASC;SG
koltuk	krēsls	koltuk	krēsls	N;NOM;SG;3	N;NOM;MASC;SG
kayak	slēpošana	kayak	slēpošana	N;NOM;SG;3	N;NOM;FEM;SG
çevreleyen	apņem	çevrele	apņemt	V;PFV;IND;POS;PRS;V.PTCP	V;FH;IND;3;POS;PRS;FIN;ACT
fikirleri	viedokļi	fikir	viedoklis	N;NOM;PL;3	N;NOM;MASC;PL
fikirleri	atzinumi	fikir	atzinums	N;NOM;PL;3	N;NOM;MASC;PL
fikirleri	idejas	fikir	ideja	N;NOM;PL;3	N;NOM;FEM;PL
politikalar	politikas	politika	politika	N;NOM;PL;3	N;NOM;FEM;PL
dosyası	faila	dosya	faila	N;NOM;SG;3	N;NOM;MASC;SG
dosyası	fails	dosya	fails	N;NOM;SG;3	N;NOM;MASC;SG
cehennem	elle	cehenne	elle	N;NOM;SG;3	N;NOM;FEM;SG
yıkıldı	nojaukta	yıkıl	nojaukt	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
kompozisyon	sastāvs	kompozisyon	sastāvs	N;NOM;SG;3	N;NOM;MASC;SG
savundu	aizstāvēja	savun	aizstāvēt	V;PFV;IND;SG;3;POS;PST	V;FH;IND;3;POS;PST;FIN;ACT
bozukluğu	traucējums	bozukluk	traucējums	N;NOM;SG;3	N;NOM;MASC;SG
