con	مع	con	مَعَ	ADP	ADP;ACC
playas	الشواطئ	playa	شَاطِئ	N;FEM;PL	N;NOM;DEF;PL
síntesis	الموجز	síntesis	مُوجز	N;FEM	N;NOM;DEF;SG
síntesis	الملخص	síntesis	مُلخَص	N;FEM	N;NOM;DEF;SG
síntesis	ملخص	síntesis	مُلخَص	N;FEM	N;NOM;INDF;SG
síntesis	موجز	síntesis	مُوجَز	N;FEM	N;NOM;INDF;SG
docente	استاذ	docente	استاذ	N;SG	N;NOM;INDF;SG
docente	المعلم	docente	مُعلِم	N;SG	N;NOM;DEF;SG
docente	معلم	docente	مُعَلِّم	N;SG	N;NOM;INDF;SG
docente	مدرس	docente	مُدَرِّس	N;SG	N;NOM;INDF;SG
docente	معلمة	docente	مُعَلِّم	N;SG	N;NOM;INDF;SG
way	الطريق	way	طَرِيق	N	N;NOM;DEF;SG
way	طريقة	way	طَرِيقَة	N	N;NOM;INDF;SG
way	الطريقة	way	طَرِيقَة	N	N;NOM;DEF;SG
piragüismo	التجديف	piragüismo	تَجدِيف	N;MASC;SG	N;NOM;DEF;SG
dirigentes	قادة	dirigente	قَائِد	N;PL	N;NOM;INDF;PL
dirigentes	الزعماء	dirigente	زَعِيم	N;PL	N;NOM;DEF;PL
dirigentes	القادة	dirigente	قَائِد	N;PL	N;NOM;DEF;PL
dirigentes	زعماء	dirigente	زَعِيم	N;PL	N;NOM;INDF;PL
evaluación	تقييم	evaluación	تَقيِيم	N;FEM;SG	N;NOM;INDF;SG
evaluación	التقييم	evaluación	تَقيِيم	N;FEM;SG	N;NOM;DEF;SG
evaluación	تقييم	evaluación	تَقيِيم	N;FEM;SG	N;NOM;INDF;SG
evaluación	التقييم	evaluación	تَقيِيم	N;FEM;SG	N;NOM;DEF;SG
modos	السبل	modos	سَبِيل	N;MASC;PL	N;NOM;DEF;PL
modos	سبل	modos	سَبِيل	N;MASC;PL	N;NOM;INDF;PL
modos	طرق	modos	طَرِيقَة	N;MASC;PL	N;NOM;INDF;PL
modos	وسائط	modos	وَسِيطَة	N;MASC;PL	N;NOM;INDF;PL
inscripción	النقش	inscripción	نَقش	N;FEM;SG	N;NOM;DEF;SG
inscripción	نقش	inscripción	نَقش	N;FEM;SG	N;NOM;INDF;SG
inscripción	الالتحاق	inscripción	اِلتِحَاق	N;FEM;SG	N;NOM;DEF;SG
inscripción	تسجيل	inscripción	تَسجِيل	N;FEM;SG	N;NOM;INDF;SG
inscripción	التسجيل	inscripción	تَسجِيل	N;FEM;SG	N;NOM;DEF;SG
descubrir	اكتشف	descubrir	اِكتَشَف	V;NFIN	V;PFV;MASC;SG;3;PASS
descubrir	يكتشف	descubrir	اِكتَشَف	V;NFIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
enfoque	نهج	enfoque	نَهج	N;MASC;SG	N;NOM;INDF;SG
enfoque	النهج	enfoque	نَهج	N;MASC;SG	N;NOM;DEF;SG
enfoque	الاقتراب	enfoque	اِقتِرَاب	N;MASC;SG	N;NOM;DEF;SG
enfoque	التركيز	enfoque	تَركِيز	N;MASC;SG	N;NOM;DEF;SG
enfoque	تركيز	enfoque	تَركِيز	N;MASC;SG	N;NOM;INDF;SG
industrias	صناعات	industria	صِنَاعَة	N;FEM;PL	N;NOM;INDF;PL
industrias	الصناعات	industria	صِنَاعَة	N;FEM;PL	N;NOM;DEF;PL
mejoras	التحسينات	mejora	تَحسِين	N;FEM;PL	N;NOM;DEF;PL
mejoras	تحسينات	mejora	تَحسِين	N;FEM;PL	N;NOM;INDF;PL
mejoras	التحسينات	mejora	تَحسِين	N;FEM;PL	N;NOM;DEF;PL
mejoras	تحسينات	mejora	تَحسِين	N;FEM;PL	N;NOM;INDF;PL
mejoras	الترقيات	mejora	تُرقِيّ	N;FEM;PL	N;NOM;DEF;PL
mejoras	ترقيات	mejora	تَرقِيَة	N;FEM;PL	N;NOM;INDF;PL
abadía	الدير	abadía	دَير	N;FEM;SG	N;NOM;DEF;SG
crédito	ائتمان	crédito	اِئتِمَان	N;MASC;SG	N;NOM;INDF;SG
crédito	الائتمان	crédito	اِئتِمَان	N;MASC;SG	N;NOM;DEF;SG
crédito	رصيد	crédito	رَصِيد	N;MASC;SG	N;NOM;INDF;SG
irak	العراق	irak	عِرَاق	N;FEM;SG	N;NOM;DEF;SG
irak	عراق	irak	عِرَاق	N;FEM;SG	N;NOM;INDF;SG
queen	ملكة	quear	مَلِكَة	N;SG	N;NOM;INDF;SG
queen	الملكة	quear	مَلِكَة	N;SG	N;NOM;DEF;SG
institucional	مؤسسية	institucional	مَؤسِسِيّ	ADJ;SG	ADJ;NOM;INDF;FEM;SG
operador	مشغل	operador	مُشَغِّل	N;MASC;SG	N;NOM;INDF;SG
operador	المشغل	operador	مُشَغَّل	N;MASC;SG	N;NOM;DEF;SG
investigador	الباحث	investigador	بَاحِث	N;MASC;SG	N;NOM;DEF;SG
investigador	باحث	investigador	بَاحِث	N;MASC;SG	N;NOM;INDF;SG
negociaciones	المفاوضات	negociación	مُفَاوَضَة	N;FEM;PL	N;NOM;DEF;PL
negociaciones	مفاوضات	negociación	مُفَاوَضَة	N;FEM;PL	N;NOM;INDF;PL
negociaciones	المفاوضات	negociación	مُفَاوَضَة	N;FEM;PL	N;NOM;DEF;PL
negociaciones	مفاوضات	negociación	مُفَاوَضَة	N;FEM;PL	N;NOM;INDF;PL
inclinación	الميل	inclinación	مِيل	N;FEM;SG	N;NOM;DEF;SG
inclinación	الزخرف	inclinación	زَخرَف	N;FEM;SG	N;NOM;DEF;SG
judía	اليهودية	judío	يَهُودِيّ	ADJ;FEM;SG	ADJ;NOM;DEF;FEM;SG
judía	يهودية	judío	يَهُودِيّ	ADJ;FEM;SG	ADJ;NOM;INDF;FEM;SG
judía	يهودي	judío	يَهُودِيّ	ADJ;FEM;SG	ADJ;NOM;INDF;MASC;SG
judía	اليهودي	judío	يَهُودِيّ	ADJ;FEM;SG	ADJ;NOM;DEF;MASC;SG
judía	يهودي	judío	يَهُودِيّ	ADJ;FEM;SG	ADJ;NOM;INDF;MASC;SG
amante	الحبيب	amante	الحبيب	N;SG	N;NOM;DEF;SG
amante	عاشقة	amante	عَاشِق	N;SG	N;NOM;INDF;SG
amante	العاشق	amante	عَاشِق	N;SG	N;NOM;DEF;SG
stadium	استاد	stadium	استاد	N;MASC;SG	N;NOM;INDF;SG
stadium	ملعب	stadium	مَلعَب	N;MASC;SG	N;NOM;INDF;SG
stadium	الملعب	stadium	مَلعَب	N;MASC;SG	N;NOM;DEF;SG
arroz	الارز	arroz	أَرز	N;MASC;SG	N;NOM;DEF;SG
arroz	الرز	arroz	رُزّ	N;MASC;SG	N;NOM;DEF;SG
dificultad	صعوبة	dificultad	صُعُوبَة	N;FEM;SG	N;NOM;INDF;SG
dificultad	الصعوبة	dificultad	صُعُوبَة	N;FEM;SG	N;NOM;DEF;SG
secundario	ثانوي	secundario	ثَانَوِيّ	ADJ;MASC;SG	ADJ;NOM;INDF;MASC;SG
secundario	ثانوية	secundario	ثَانَوِيّ	ADJ;MASC;SG	ADJ;NOM;INDF;FEM;SG
hilo	الغزل	hilo	غَزل	N;MASC;SG	N;NOM;DEF;SG
hilo	خيط	hilo	خَيط	N;MASC;SG	N;NOM;INDF;SG
hilo	الخيط	hilo	خَيط	N;MASC;SG	N;NOM;DEF;SG
belga	البلجيكي	belga	بِلجِيكِيّ	N;SG	N;NOM;DEF;SG
épocas	اوقات	época	وَقت	N;FEM;PL	N;NOM;INDF;PL
épocas	المرات	época	مَرَّة	N;FEM;PL	N;NOM;DEF;PL
épocas	مرات	época	مَرَّة	N;FEM;PL	N;NOM;INDF;PL
épocas	الاوقات	época	وَقت	N;FEM;PL	N;NOM;DEF;PL
terminado	منتهي	terminar	منتهي	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC;SG
propone	يقترح	proponer	اِقتَرَح	V;IND;SG;3;PRS;FIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
dragón	التنين	dragón	تَنَيَّن	N;MASC;SG	N;NOM;DEF;SG
armamento	تسلح	armamento	سَلَح	N;MASC;SG	N;NOM;INDF;SG
armamento	تسليح	armamento	تَسلِيح	N;MASC;SG	N;NOM;INDF;SG
armamento	التسلح	armamento	تَسَلُّح	N;MASC;SG	N;NOM;DEF;SG
armamento	التسلح	armamento	تَسَلُّح	N;MASC;SG	N;NOM;DEF;SG
profunda	عميقا	profundo	عَمِيق	ADJ;FEM;SG	ADJ;ACC;INDF;MASC;SG
profunda	عميق	profundo	عَمِيق	ADJ;FEM;SG	ADJ;NOM;INDF;MASC;SG
profunda	عميقة	profundo	عَمِيق	ADJ;FEM;SG	ADJ;NOM;INDF;FEM;SG
link	الرابط	link	رَابِط	N;MASC;SG	N;NOM;DEF;SG
link	وصلة	link	وِصلَة	N;MASC;SG	N;NOM;INDF;SG
link	ربط	link	رَبط	N;MASC;SG	N;NOM;INDF;SG
link	رابط	link	رابط	N;MASC;SG	N;NOM;INDF;SG
recepción	تسلم	recepción	تَسَلُّم	N;FEM;SG	N;NOM;INDF;SG
recepción	الاستلام	recepción	اِستِلَام	N;FEM;SG	N;NOM;DEF;SG
recepción	استلام	recepción	اِستِلَام	N;FEM;SG	N;NOM;INDF;SG
recepción	ايصال	recepción	إِيصَال	N;FEM;SG	N;NOM;INDF;SG
recepción	استقبال	recepción	اِستِقبَال	N;FEM;SG	N;NOM;INDF;SG
recepción	الاستقبال	recepción	اِستِقبَال	N;FEM;SG	N;NOM;DEF;SG
destacada	المميز	destacado	مُمَيَّز	ADJ;FEM;SG;V.PTCP	ADJ;NOM;DEF;MASC;SG
destacada	الموصى	destacado	مُوَصَّى	ADJ;FEM;SG;V.PTCP	ADJ;NOM;DEF;MASC;SG
igualdad	المساواة	igualdad	مُسَاوَاة	N;FEM;SG	N;NOM;DEF;SG
conductor	سائق	conductor	سَائِق	N;MASC;SG	N;NOM;INDF;SG
conductor	السائق	conductor	سَائِق	N;MASC;SG	N;NOM;DEF;SG
conductor	موصل	conductor	مُوَصَّل	N;MASC;SG	N;NOM;INDF;SG
conductor	الموصل	conductor	مَوصِل	N;MASC;SG	N;NOM;DEF;SG
sabor	ذوق	sabor	ذَوق	N;MASC;SG	N;NOM;INDF;SG
sabor	الذوق	sabor	ذَوق	N;MASC;SG	N;NOM;DEF;SG
sabor	نكهة	sabor	نَكهَة	N;MASC;SG	N;NOM;INDF;SG
sabor	النكهة	sabor	نَكهَة	N;MASC;SG	N;NOM;DEF;SG
sabor	نكهة	sabor	نَكهَة	N;MASC;SG	N;NOM;INDF;SG
sabor	النكهة	sabor	نَكهَة	N;MASC;SG	N;NOM;DEF;SG
síntomas	اعراض	síntoma	اعراض	N;MASC;PL	N;NOM;INDF;PL
síntomas	الاعراض	síntoma	عُرض	N;MASC;PL	N;NOM;DEF;PL
legión	فيلق	legión	فِيلق	N;FEM;SG	N;NOM;INDF;SG
legión	الفيلق	legión	فَيلَق	N;FEM;SG	N;NOM;DEF;SG
licenciatura	البكالوريوس	licenciatura	البكالوريوس	N;FEM;SG	N;NOM;DEF;SG
licenciatura	بدرجة	licenciatura	بدرجة	N;FEM;SG	N;NOM;INDF;SG
licenciatura	درجة	licenciatura	دَرَجَة	N;FEM;SG	N;NOM;INDF;SG
licenciatura	الدرجة	licenciatura	دَرَجَة	N;FEM;SG	N;NOM;DEF;SG
festivales	المهرجانات	festival	مَهرَجَان	N;MASC;PL	N;NOM;DEF;PL
túnel	نفق	túnel	نَفَق	N;MASC;SG	N;NOM;INDF;SG
túnel	النفق	túnel	نَفَق	N;MASC;SG	N;NOM;DEF;SG
soberanía	السيادة	soberanía	سِيَادَة	N;FEM;SG	N;NOM;DEF;SG
expertos	خبراء	experto	خَبِير	N;MASC;PL	N;NOM;INDF;PL
expertos	الخبراء	experto	خَبِير	N;MASC;PL	N;NOM;DEF;PL
tecnológico	تكنولوجية	tecnológico	تِكنُولُوجِيّ	ADJ;MASC;SG	ADJ;NOM;INDF;FEM;SG
prima	قسط	prima	قِسط	N;FEM;SG	N;NOM;INDF;SG
manifestaciones	المظاهرات	manifestación	المظاهرات	N;FEM;PL	N;NOM;DEF;PL
manifestaciones	مظاهرات	manifestación	مُظَاهَرَة	N;FEM;PL	N;NOM;INDF;PL
manifestaciones	مظاهر	manifestación	مَظهَر	N;FEM;PL	N;NOM;INDF;PL
manifestaciones	تجمعات	manifestación	تَجَمُّع	N;FEM;PL	N;NOM;INDF;PL
manifestaciones	التجمعات	manifestación	تَجَمُّع	N;FEM;PL	N;NOM;DEF;PL
bolsa	الكيس	bolsa	كَيس	N;FEM;SG	N;NOM;DEF;SG
bolsa	حقيبة	bolsa	حَقِيبَة	N;FEM;SG	N;NOM;INDF;SG
bolsa	الحقيبة	bolsa	حَقِيبَة	N;FEM;SG	N;NOM;DEF;SG
bolsa	شنطة	bolsa	شَنطَة	N;FEM;SG	N;NOM;INDF;SG
bolsa	المحفظة	bolsa	مُحَفَّظ	N;FEM;SG	N;NOM;DEF;SG
bolsa	محفظة	bolsa	مَحفَظَة	N;FEM;SG	N;NOM;INDF;SG
bolsa	شنطة	bolsa	شَنطَة	N;FEM;SG	N;NOM;INDF;SG
paralelo	متوازية	paralelo	مُتَوَازِي	ADJ;MASC;SG	ADJ;NOM;INDF;FEM;SG
paralelo	موازية	paralelo	مُوَازِي	ADJ;MASC;SG	ADJ;NOM;INDF;FEM;SG
fragmentos	شظايا	fragmento	شَظِيَّة	N;MASC;PL	N;NOM;INDF;PL
fragmentos	الشظايا	fragmento	شَظِيَّة	N;MASC;PL	N;NOM;DEF;PL
acuerdos	الاتفاقات	acuerdo	اِتِّفَاق	N;MASC;PL	N;NOM;DEF;PL
acuerdos	اتفاقات	acuerdo	اِتِّفَاق	N;MASC;PL	N;NOM;INDF;PL
moon	القمر	moon	قَمَر	N	N;NOM;DEF;SG
escenarios	سيناريوهات	escenario	سِينَارِيُو	N;MASC;PL	N;NOM;INDF;PL
crece	ينمو	crecer	نَمَا	V;IND;SG;3;PRS;FIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
crece	تنمو	crecer	نَمَا	V;IND;SG;3;PRS;FIN	V;IPFV;FEM;IND;SG;3;FIN;ACT
crece	ينمو	crecer	نَمَا	V;IND;SG;3;PRS;FIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
diálogo	حوار	diálogo	حِوَار	N;MASC;SG	N;NOM;INDF;SG
diálogo	الحوار	diálogo	حِوَار	N;MASC;SG	N;NOM;DEF;SG
diálogo	حوار	diálogo	حِوَار	N;MASC;SG	N;NOM;INDF;SG
diálogo	الحوار	diálogo	حِوَار	N;MASC;SG	N;NOM;DEF;SG
lema	شعار	lema	شِعَار	N;MASC;SG	N;NOM;INDF;SG
lema	شعار	lema	شِعَار	N;MASC;SG	N;NOM;INDF;SG
diplomático	الدبلوماسي	diplomático	دِبلُومَاسِيّ	N;MASC;SG	N;NOM;DEF;SG
diplomático	الدبلوماسي	diplomático	دِبلُومَاسِيّ	N;MASC;SG	N;NOM;DEF;SG
diplomático	الدبلوماسية	diplomático	دِبلُومَاسِيَّة	N;MASC;SG	N;NOM;DEF;SG
socio	شريك	socio	شَرِيك	N;MASC;SG	N;NOM;INDF;SG
socio	شريكة	socio	شَرِيكَة	N;MASC;SG	N;NOM;INDF;SG
socio	الشريك	socio	شَرِيك	N;MASC;SG	N;NOM;DEF;SG
version	النسخة	version	نُسخَة	N;FEM;SG	N;NOM;DEF;SG
version	اصدار	version	إِصدَار	N;FEM;SG	N;NOM;INDF;SG
version	الاصدار	version	إِصدَار	N;FEM;SG	N;NOM;DEF;SG
identificación	التعرف	identificación	تَعَرُّف	N;FEM;SG	N;NOM;DEF;SG
identificación	التعريف	identificación	تَعرِيف	N;FEM;SG	N;NOM;DEF;SG
identificación	الهوية	identificación	هُوِيَّة	N;FEM;SG	N;NOM;DEF;SG
identificación	التحديد	identificación	تَحدِيد	N;FEM;SG	N;NOM;DEF;SG
electricidad	الكهرباء	electricidad	كَهرَبَاء	N;FEM;SG	N;NOM;DEF;SG
electricidad	كهرباء	electricidad	كَهرَبَاء	N;FEM;SG	N;NOM;INDF;SG
electricidad	كهربائي	electricidad	كَهرَبَائِيّ	N;FEM;SG	N;NOM;INDF;SG
electricidad	كهربائي	electricidad	كَهرَبَائِيّ	N;FEM;SG	N;NOM;INDF;SG
sesiones	الجلسات	sesión	جَلسَة	N;FEM;PL	N;NOM;DEF;PL
sesiones	الدورات	sesión	دَورَة	N;FEM;PL	N;NOM;DEF;PL
sesiones	جلسات	sesión	جَلسَة	N;FEM;PL	N;NOM;INDF;PL
tránsito	العبور	tránsito	عُبُور	N;MASC;SG	N;NOM;DEF;SG
tránsito	عبور	tránsito	عُبُور	N;MASC;SG	N;NOM;INDF;SG
tránsito	المرور	tránsito	مُرُور	N;MASC;SG	N;NOM;DEF;SG
típica	نموذجية	típico	نَمُوذَجِيّ	ADJ;FEM;SG	ADJ;NOM;INDF;FEM;SG
típica	نموذجي	típico	نَمُوذَجِيّ	ADJ;FEM;SG	ADJ;NOM;INDF;MASC;SG
atmósfera	الجو	atmósfera	جَوّ	N;FEM;SG	N;NOM;DEF;SG
pobladores	المستوطنون	poblador	مُستَوطِن	N;MASC;PL	N;NOM;DEF;PL
pobladores	المستوطنين	poblador	مُستَوطِن	N;MASC;PL	N;NOM;DEF;PL
explicar	فسر	explicar	فَسَّر	V;NFIN	V;PFV;MASC;SG;3;ACT
explicar	اشرح	explicar	أَشرَح	V;NFIN	V;PFV;MASC;SG;3;ACT
vacío	الفراغ	vacío	فَرَاغ	N;MASC;SG	N;NOM;DEF;SG
vacío	فراغ	vacío	فَرَاغ	N;MASC;SG	N;NOM;INDF;SG
vacío	فراغ	vacío	فَرَاغ	N;MASC;SG	N;NOM;INDF;SG
requisitos	المتطلبات	requisito	مُتَطَلَّبَات	N;MASC;PL	N;NOM;DEF;PL
requisitos	متطلبات	requisito	مُتَطَلَّبَات	N;MASC;PL	N;NOM;INDF;PL
requisitos	الاحتياجات	requisito	اِحتِيَاج	N;MASC;PL	N;NOM;DEF;PL
requisitos	الشروط	requisito	شَرط	N;MASC;PL	N;NOM;DEF;PL
movie	الفيلم	movie	فِيلم	N;SG	N;NOM;DEF;SG
movie	فيلم	movie	فِيلم	N;SG	N;NOM;INDF;SG
movie	الفلم	movie	فَلَّم	N;SG	N;NOM;DEF;SG
elevada	عالي	elevado	عَالِي	ADJ;FEM;SG;V.PTCP	ADJ;NOM;INDF;MASC;SG
elevada	مرتفع	elevado	مُرتَفِع	ADJ;FEM;SG;V.PTCP	ADJ;NOM;INDF;MASC;SG
elevada	عالية	elevado	عَالِي	ADJ;FEM;SG;V.PTCP	ADJ;NOM;INDF;FEM;SG
elevada	عاليا	elevado	عَالِي	ADJ;FEM;SG;V.PTCP	ADJ;ACC;INDF;MASC;SG
nieve	الثلج	nieve	ثَلج	N;FEM;SG	N;NOM;DEF;SG
pares	ازواج	par	زَوج	N;MASC;PL	N;NOM;INDF;PL
pares	النظراء	par	نَظِير	N;MASC;PL	N;NOM;DEF;PL
colina	التل	colina	تَلّ	N;FEM;SG	N;NOM;DEF;SG
cuerda	حبل	cuerda	حَبل	N;FEM;SG	N;NOM;INDF;SG
cuerda	الحبل	cuerda	حَبل	N;FEM;SG	N;NOM;DEF;SG
cuerda	سلسلة	cuerda	سِلسِلَة	N;FEM;SG	N;NOM;INDF;SG
cuerda	خيط	cuerda	خَيط	N;FEM;SG	N;NOM;INDF;SG
cuerda	السلسلة	cuerda	سِلسِلَة	N;FEM;SG	N;NOM;DEF;SG
espectáculos	عروض	espectáculo	عَرض	N;MASC;PL	N;NOM;INDF;PL
espectáculos	العروض	espectáculo	عَرض	N;MASC;PL	N;NOM;DEF;PL
señores	السادة	señor	سَيِّد	N;MASC;PL	N;NOM;DEF;PL
señores	اللوردات	señor	اللوردات	N;MASC;PL	N;NOM;DEF;PL
aplica	تطبق	aplicar	طَبَّق	V;IND;SG;3;PRS;FIN	V;IPFV;FEM;IND;SG;3;FIN;ACT
aplica	ينطبق	aplicar	اِنطَبَق	V;IND;SG;3;PRS;FIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
aplica	يسري	aplicar	يسري	V;IND;SG;3;PRS;FIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
promocional	الترويجية	promocional	تَروِيجِيّ	ADJ;SG	ADJ;NOM;DEF;FEM;SG
promocional	ترويجية	promocional	تَروِيجِيّ	ADJ;SG	ADJ;NOM;INDF;FEM;SG
chicas	بنات	chica	بِنَة	N;FEM;PL	N;NOM;INDF;PL
chicas	البنات	chica	بِنت	N;FEM;PL	N;NOM;DEF;PL
chicas	فتيات	chica	فَتَاة	N;FEM;PL	N;NOM;INDF;PL
chicas	لبنات	chica	لِبنَات	N;FEM;PL	N;NOM;INDF;PL
chicas	الفتيات	chica	فَتَاة	N;FEM;PL	N;NOM;DEF;PL
sentimientos	المشاعر	sentimiento	مَشعَر	N;MASC;PL	N;NOM;DEF;PL
sentimientos	مشاعر	sentimiento	مَشعَر	N;MASC;PL	N;NOM;INDF;PL
project	مشروع	project	مَشرُوع	N	N;NOM;INDF;SG
project	المشروع	project	مَشرُوع	N	N;NOM;DEF;SG
poderoso	قوي	poderoso	قَوِيّ	ADJ;MASC;SG	ADJ;NOM;INDF;MASC;SG
poderoso	قوية	poderoso	قَوِيّ	ADJ;MASC;SG	ADJ;NOM;INDF;FEM;SG
provisional	مؤقتا	provisional	مُؤَقَّت	ADJ;SG	ADJ;ACC;INDF;MASC;SG
funda	اسست	funda	أَسَاس	V;IND;SG;3;PRS;FIN	V;PFV;FEM;SG;3;PASS
funda	تاسست	funda	تَاسَس	V;IND;SG;3;PRS;FIN	V;PFV;FEM;SG;3;ACT
funda	تاسس	funda	تَاسِس	V;IND;SG;3;PRS;FIN	V;PFV;MASC;SG;3;ACT
venganza	الاسترداد	venganza	اِستِردَاد	N;FEM;SG	N;NOM;DEF;SG
venganza	انتقام	venganza	اِنتِقَام	N;FEM;SG	N;NOM;INDF;SG
venganza	الانتقام	venganza	اِنتِقَام	N;FEM;SG	N;NOM;DEF;SG
official	مسؤول	official	مَسؤُول	N	N;NOM;INDF;SG
exitosa	ناجحة	exitoso	نَاجِح	ADJ;FEM;SG	ADJ;NOM;INDF;FEM;SG
exitosa	الناجحة	exitoso	نَاجِح	ADJ;FEM;SG	ADJ;NOM;DEF;FEM;SG
exitosa	ناجح	exitoso	نَاجِح	ADJ;FEM;SG	ADJ;NOM;INDF;MASC;SG
clínica	العيادة	clínica	عِيَادَة	N;FEM;SG	N;NOM;DEF;SG
clínica	عيادة	clínica	عِيَادَة	N;FEM;SG	N;NOM;INDF;SG
observación	ملاحظة	observación	مُلَاحِظَة	N;FEM;SG	N;NOM;INDF;SG
observación	الملاحظة	observación	مُلَاحَظَة	N;FEM;SG	N;NOM;DEF;SG
explosión	الانفجار	explosión	اِنفِجَار	N;FEM;SG	N;NOM;DEF;SG
explosión	الانفجار	explosión	اِنفِجَار	N;FEM;SG	N;NOM;DEF;SG
explosión	انفجار	explosión	اِنفِجَار	N;FEM;SG	N;NOM;INDF;SG
armado	المسلحة	armado	مُسَلَّح	ADJ;MASC;SG;V.PTCP	ADJ;NOM;DEF;FEM;SG
armado	مسلحة	armado	مُسَلَّح	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;FEM;SG
acusado	متهم	acusado	مُتَّهَم	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC;SG
acusado	المتهم	acusado	مُتَّهَم	ADJ;MASC;SG;V.PTCP	ADJ;NOM;DEF;MASC;SG
acusado	متهم	acusado	مُتَّهَم	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC;SG
acusado	المتهمة	acusado	مُتَّهَم	ADJ;MASC;SG;V.PTCP	ADJ;NOM;DEF;FEM;SG
acusado	المتهم	acusado	مُتَّهَم	ADJ;MASC;SG;V.PTCP	ADJ;NOM;DEF;MASC;SG
mínima	الادنى	mínimo	أَدنَى	ADJ;FEM;SG	ADJ;NOM;DEF;MASC;SG
mínima	دنيا	mínimo	دَنِيّ	ADJ;FEM;SG	ADJ;ACC;INDF;MASC;SG
renovación	الترميم	renovación	تَرمِيم	N;FEM;SG	N;NOM;DEF;SG
renovación	التجديد	renovación	تَجدِيد	N;FEM;SG	N;NOM;DEF;SG
renovación	تجديد	renovación	تَجدِيد	N;FEM;SG	N;NOM;INDF;SG
renovación	التجديد	renovación	تَجدِيد	N;FEM;SG	N;NOM;DEF;SG
diosa	الالهة	diosa	أَلَّه	N;FEM;SG	N;NOM;DEF;SG
acepta	يقبل	aceptar	قَبِل	V;IND;SG;3;PRS;FIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
acepta	يتقبل	aceptar	تَقَبَّل	V;IND;SG;3;PRS;FIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
acepta	تقبل	aceptar	قَبِل	V;IND;SG;3;PRS;FIN	V;IPFV;FEM;IND;SG;3;FIN;ACT
acepta	اقبل	aceptar	أَقبَل	V;IND;SG;3;PRS;FIN	V;PFV;MASC;SG;3;ACT
ventana	نافذة	ventana	نَافِذ	N;FEM;SG	N;NOM;INDF;SG
ventana	النافذة	ventana	نَافِذ	N;FEM;SG	N;NOM;DEF;SG
rusos	الروس	ruso	رُوسِيّ	N;MASC;PL	N;NOM;DEF;PL
reservas	تحفظات	reserva	تَحَفُّظ	N;FEM;PL	N;NOM;INDF;PL
reservas	التحفظات	reserva	تَحَفُّظ	N;FEM;PL	N;NOM;DEF;PL
reservas	الاحتياطيات	reserva	اِحتِيَاطِيّ	N;FEM;PL	N;NOM;DEF;PL
reservas	احتياطيات	reserva	اِحتِيَاطِيّ	N;FEM;PL	N;NOM;INDF;PL
variaciones	الاختلافات	variación	اِختِلَاف	N;FEM;PL	N;NOM;DEF;PL
variaciones	اختلافات	variación	اِختِلَاف	N;FEM;PL	N;NOM;INDF;PL
lluvias	الامطار	lluvia	مِطر	N;FEM;PL	N;NOM;DEF;PL
ventanas	النوافذ	ventana	نَافِذ	N;FEM;PL	N;NOM;DEF;PL
ventanas	نوافذ	ventana	نَافِذ	N;FEM;PL	N;NOM;INDF;PL
beneficio	الربح	beneficio	رِبح	N;MASC;SG	N;NOM;DEF;SG
beneficio	ربح	beneficio	ربح	N;MASC;SG	N;NOM;INDF;SG
beneficio	الاستحقاق	beneficio	اِستِحقَاق	N;MASC;SG	N;NOM;DEF;SG
beneficio	استحقاق	beneficio	اِستِحقَاق	N;MASC;SG	N;NOM;INDF;SG
beneficio	منفعة	beneficio	منفعة	N;MASC;SG	N;NOM;INDF;SG
descarga	تحميل	descarga	تَحمِيل	N;FEM;SG	N;NOM;INDF;SG
descarga	تنزيل	descarga	تَنزِيل	N;FEM;SG	N;NOM;INDF;SG
herencia	تراث	herencia	تُرَاث	N;FEM;SG	N;NOM;INDF;SG
herencia	التراث	herencia	تُرَاث	N;FEM;SG	N;NOM;DEF;SG
herencia	تراث	herencia	تُرَاث	N;FEM;SG	N;NOM;INDF;SG
herencia	التراث	herencia	تُرَاث	N;FEM;SG	N;NOM;DEF;SG
herencia	الارث	herencia	أَرث	N;FEM;SG	N;NOM;DEF;SG
herencia	الميراث	herencia	مِيرَاث	N;FEM;SG	N;NOM;DEF;SG
herencia	الارث	herencia	أَرث	N;FEM;SG	N;NOM;DEF;SG
herencia	الوراثة	herencia	وَرَاثَة	N;FEM;SG	N;NOM;DEF;SG
herencia	ميراث	herencia	مِيرَاث	N;FEM;SG	N;NOM;INDF;SG
aeronaves	طائرات	aeronave	طَائِرَة	N;FEM;PL	N;NOM;INDF;PL
