jako	como	jako	como	CONJ	CONJ
úspěšná	exitoso	úspěšný	exitoso	ADJ;NOM;FEM;SG;POS	ADJ;MASC;SG
úspěšná	exitosa	úspěšný	exitoso	ADJ;NOM;FEM;SG;POS	ADJ;FEM;SG
přesvědčit	convencer	přesvědčit	convencer	V;PFV;POS;NFIN	V;NFIN
přesvědčit	convence	přesvědčit	convencer	V;PFV;POS;NFIN	V;IND;SG;3;PRS;FIN
přesvědčit	convencer	přesvědčit	convencer	V;PFV;POS;NFIN	V;NFIN
přesvědčit	persuadir	přesvědčit	persuadir	V;PFV;POS;NFIN	V;NFIN
spoluautor	coautor	spoluautor	coautor	N;ANIM;NOM;MASC;SG;POS	N;MASC;SG
křižovatce	intersección	křižovatka	intersección	N;DAT;FEM;SG;POS	N;FEM;SG
křižovatce	cruce	křižovatka	cruce	N;DAT;FEM;SG;POS	N;MASC;SG
křižovatce	cruce	křižovatka	cruce	N;DAT;FEM;SG;POS	N;MASC;SG
osad	asentamientos	osada	asentamiento	N;GEN;FEM;PL;POS	N;MASC;PL
osad	liquidaciones	osada	liquidación	N;GEN;FEM;PL;POS	N;FEM;PL
krizi	crisis	krize	crisis	N;ACC;FEM;SG;POS	N;FEM
stavět	construya	stavět	construir	V;IPFV;POS;NFIN	V;IMP;SG;3;FIN
stavět	construir	stavět	construir	V;IPFV;POS;NFIN	V;NFIN
stavět	construye	stavět	construir	V;IPFV;POS;NFIN	V;IND;SG;3;PRS;FIN
oheň	incendio	oheň	incendio	N;INAN;NOM;MASC;SG;POS	N;MASC;SG
oheň	fuego	oheň	fuego	N;INAN;NOM;MASC;SG;POS	N;MASC;SG
závodník	racer	závodník	racer	N;ANIM;NOM;MASC;SG;POS	N;MASC;SG
dar	donativo	dar	donativo	N;INAN;NOM;MASC;SG;POS	N;MASC;SG
dar	donación	dar	donación	N;INAN;NOM;MASC;SG;POS	N;FEM;SG
dar	obsequio	dar	obsequio	N;INAN;NOM;MASC;SG;POS	N;MASC;SG
dar	regalo	dar	regalo	N;INAN;NOM;MASC;SG;POS	N;MASC;SG
punk	punk	punk	punk	N;INAN;NOM;MASC;SG;POS	N;SG
výzkumy	investigaciones	výzkum	investigación	N;INAN;NOM;MASC;PL;POS	N;FEM;PL
výzkumy	investigaciones	výzkum	investigación	N;INAN;NOM;MASC;PL;POS	N;FEM;PL
uvolnění	liberación	uvolnění	liberación	N;NOM;NEUT;SG;POS	N;FEM;SG
uvolnění	lanzamiento	uvolnění	lanzamiento	N;NOM;NEUT;SG;POS	N;MASC;SG
uvolnění	excarcelación	uvolnění	excarcelación	N;NOM;NEUT;SG;POS	N;FEM;SG
uvolnění	relajo	uvolnění	relajo	N;NOM;NEUT;SG;POS	N;MASC;SG
uvolnění	relajación	uvolnění	relajación	N;NOM;NEUT;SG;POS	N;FEM;SG
uvolnění	relax	uvolnění	relax	N;NOM;NEUT;SG;POS	N;SG
slavnosti	festivales	slavnost	festival	N;NOM;FEM;PL;POS	N;MASC;PL
slavnosti	festejos	slavnost	festejo	N;NOM;FEM;PL;POS	N;MASC;PL
slavnosti	fiestas	slavnost	fiesta	N;NOM;FEM;PL;POS	N;FEM;PL
slavnosti	festividades	slavnost	festividad	N;NOM;FEM;PL;POS	N;FEM;PL
dotaz	consulta	dotaz	consulta	N;INAN;NOM;MASC;SG;POS	N;FEM;SG
dotaz	investigación	dotaz	investigación	N;INAN;NOM;MASC;SG;POS	N;FEM;SG
dotaz	cuestión	dotaz	cuestión	N;INAN;NOM;MASC;SG;POS	N;FEM;SG
dotaz	interrogante	dotaz	interrogante	N;INAN;NOM;MASC;SG;POS	N;SG
dotaz	pregunta	dotaz	pregunta	N;INAN;NOM;MASC;SG;POS	N;FEM;SG
provozní	operativo	provozní	operativo	ADJ;NOM;MASC;SG;POS	ADJ;MASC;SG
provozní	operativa	provozní	operativo	ADJ;NOM;MASC;SG;POS	ADJ;FEM;SG
provozní	operacional	provozní	operacional	ADJ;NOM;MASC;SG;POS	ADJ;SG
provozní	operativo	provozní	operativo	ADJ;NOM;MASC;SG;POS	ADJ;MASC;SG
provozní	operativa	provozní	operativo	ADJ;NOM;MASC;SG;POS	ADJ;FEM;SG
podstatné	sustancial	podstatný	sustancial	ADJ;NOM;NEUT;SG;POS	ADJ;SG
podstatné	substancial	podstatný	substancial	ADJ;NOM;NEUT;SG;POS	ADJ;SG
podstatné	imprescindible	podstatný	imprescindible	ADJ;NOM;NEUT;SG;POS	ADJ;SG
podstatné	indispensable	podstatný	indispensable	ADJ;NOM;NEUT;SG;POS	ADJ;SG
podstatné	esencial	podstatný	esencial	ADJ;NOM;NEUT;SG;POS	ADJ;SG
nutně	necesariamente	nutně	necesariamente	ADV;POS	ADV
vymezení	definición	vymezení	definición	N;NOM;NEUT;SG;POS	N;FEM;SG
vymezení	delimitación	vymezení	delimitación	N;NOM;NEUT;SG;POS	N;FEM;SG
vymezení	demarcación	vymezení	demarcación	N;NOM;NEUT;SG;POS	N;FEM;SG
vymezení	delimitación	vymezení	delimitación	N;NOM;NEUT;SG;POS	N;FEM;SG
sobotu	sábado	sobota	sábado	N;ACC;FEM;SG;POS	N
děkan	decano	děkan	decano	N;ANIM;NOM;MASC;SG;POS	N;MASC;SG
diváky	espectadores	divák	espectador	N;ANIM;ACC;MASC;PL;POS	N;MASC;PL
diváky	espectadores	divák	espectador	N;ANIM;ACC;MASC;PL;POS	N;MASC;PL
diváky	televidentes	divák	televidente	N;ANIM;ACC;MASC;PL;POS	N;PL
schopný	capaz	schopný	capaz	ADJ;ANIM;NOM;MASC;SG;POS	ADJ;SG
schopný	capaz	schopný	capaz	ADJ;ANIM;NOM;MASC;SG;POS	ADJ;SG
kostí	bones	kost	bone	N;INS;FEM;SG;POS	N
kostí	hueso	kost	hueso	N;INS;FEM;SG;POS	N;MASC;SG
kostí	bone	kost	bone	N;INS;FEM;SG;POS	N
trio	trio	trio	trio	N;NOM;NEUT;SG;POS	N;MASC;SG
trio	trío	trio	trío	N;NOM;NEUT;SG;POS	N;MASC;SG
ježíš	jesús	ježit	jesú	N;ANIM;NOM;MASC;SG;POS	N;MASC;SG
ježíš	jesus	ježit	jesus	N;ANIM;NOM;MASC;SG;POS	N
teologické	teológica	teologický	teológico	ADJ;NOM;NEUT;SG;POS	ADJ;FEM;SG
disney	disney	disney	disney	N;FEM;SG;POS	N;MASC;SG
automobily	coches	automobil	coche	N;INAN;NOM;MASC;PL;POS	N;MASC;PL
automobily	automóviles	automobil	automóvil	N;INAN;NOM;MASC;PL;POS	N;MASC;PL
automobily	carros	automobil	carro	N;INAN;NOM;MASC;PL;POS	N;MASC;PL
automobily	autos	automobil	auto	N;INAN;NOM;MASC;PL;POS	N;MASC;PL
automobily	automóviles	automobil	automóvil	N;INAN;NOM;MASC;PL;POS	N;MASC;PL
doplnění	adición	doplnění	adición	N;NOM;NEUT;SG;POS	N;FEM;SG
doplnění	reposición	doplnění	reposición	N;NOM;NEUT;SG;POS	N;FEM;SG
doplnění	complemento	doplnění	complemento	N;NOM;NEUT;SG;POS	N;MASC;SG
doplnění	suplemento	doplnění	suplemento	N;NOM;NEUT;SG;POS	N;MASC;SG
korunu	corona	koruna	corona	N;ACC;FEM;SG;POS	N;FEM;SG
biologie	biología	biologie	biología	N;NOM;FEM;SG;POS	N;FEM;SG
nebezpečné	peligroso	bezpečný	peligroso	ADJ;NOM;NEUT;SG;NEG	ADJ;MASC;SG
nebezpečné	peligrosa	bezpečný	peligroso	ADJ;NOM;NEUT;SG;NEG	ADJ;FEM;SG
nebezpečné	peligroso	bezpečný	peligroso	ADJ;NOM;NEUT;SG;NEG	ADJ;MASC;SG
nebezpečné	peligrosa	bezpečný	peligroso	ADJ;NOM;NEUT;SG;NEG	ADJ;FEM;SG
nebezpečné	insegura	bezpečný	insegurar	ADJ;NOM;NEUT;SG;NEG	ADJ;FEM;SG
nebezpečné	inseguro	bezpečný	inseguro	ADJ;NOM;NEUT;SG;NEG	ADJ;MASC;SG
savců	mamíferos	savec	mamífero	N;ANIM;GEN;MASC;PL;POS	N;MASC;PL
savců	mamíferos	savec	mamífero	N;ANIM;GEN;MASC;PL;POS	N;MASC;PL
řadách	rangos	řada	rango	N;DAT;FEM;PL;POS	N;MASC;PL
řadách	filas	řada	fila	N;DAT;FEM;PL;POS	N;FEM;PL
příjem	ingesta	příjem	ingesto	N;INAN;NOM;MASC;SG;POS	N;FEM;SG
příjem	ingestión	příjem	ingestión	N;INAN;NOM;MASC;SG;POS	N;FEM;SG
příjem	recibimiento	příjem	recibimiento	N;INAN;NOM;MASC;SG;POS	N;MASC;SG
příjem	acogida	příjem	acogida	N;INAN;NOM;MASC;SG;POS	N;FEM;SG
příjem	recepción	příjem	recepción	N;INAN;NOM;MASC;SG;POS	N;FEM;SG
příjem	ingreso	příjem	ingreso	N;INAN;NOM;MASC;SG;POS	N;MASC;SG
příjem	renta	příjem	renta	N;INAN;NOM;MASC;SG;POS	N;FEM;SG
křižník	crucero	křižník	crucero	N;INAN;NOM;MASC;SG;POS	N;MASC;SG
zázemí	trasfondo	zázemí	trasfondo	N;NOM;NEUT;SG;POS	N;MASC;SG
zázemí	fondo	zázemí	fondo	N;NOM;NEUT;SG;POS	N;MASC;SG
arcibiskupa	arzobispo	arcibiskup	arzobispo	N;ANIM;ACC;MASC;SG;POS	N;MASC;SG
odstoupil	dimitió	odstoupit	dimitir	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT	V;IND;SG;3;PST;FIN
odstoupil	renunció	odstoupit	renunciar	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT	V;IND;SG;3;PST;FIN
mateřské	materno	mateřský	materno	ADJ;NOM;NEUT;SG;POS	ADJ;MASC;SG
mateřské	maternal	mateřský	maternal	ADJ;NOM;NEUT;SG;POS	ADJ;SG
sociologie	sociología	sociologie	sociología	N;NOM;FEM;SG;POS	N;FEM;SG
obcích	comunas	obec	comuna	N;DAT;FEM;PL;POS	N;FEM;PL
trvalé	duradera	trvalý	duradero	ADJ;NOM;NEUT;SG;POS	ADJ;FEM;SG
trvalé	duradero	trvalý	duradero	ADJ;NOM;NEUT;SG;POS	ADJ;MASC;SG
trvalé	permanente	trvalý	permanente	ADJ;NOM;NEUT;SG;POS	ADJ;SG
trvalé	duradera	trvalý	duradero	ADJ;NOM;NEUT;SG;POS	ADJ;FEM;SG
trvalé	duradero	trvalý	duradero	ADJ;NOM;NEUT;SG;POS	ADJ;MASC;SG
mluvčí	vocero	mluvčí	vocero	N;ANIM;NOM;MASC;SG;POS	N;MASC;SG
mluvčí	portavoz	mluvčí	portavoz	N;ANIM;NOM;MASC;SG;POS	N;SG
mluvčí	vocero	mluvčí	vocero	N;ANIM;NOM;MASC;SG;POS	N;MASC;SG
mluvčí	portavoz	mluvčí	portavoz	N;ANIM;NOM;MASC;SG;POS	N;SG
mluvčí	altavoz	mluvčí	altavoz	N;ANIM;NOM;MASC;SG;POS	N;MASC;SG
mluvčí	orador	mluvčí	orador	N;ANIM;NOM;MASC;SG;POS	N;MASC;SG
mluvčí	parlante	mluvčí	parlante	N;ANIM;NOM;MASC;SG;POS	N;SG
mluvčí	oradora	mluvčí	oradora	N;ANIM;NOM;MASC;SG;POS	N;FEM;SG
nepřímo	indirectamente	přímo	indirectamente	ADV;NEG	ADV
slovní	verbal	slovní	verbal	ADJ;NOM;MASC;SG;POS	ADJ;SG
užitečné	util	užitečný	util	ADJ;NOM;NEUT;SG;POS	ADJ;SG
užitečné	útil	užitečný	útil	ADJ;NOM;NEUT;SG;POS	ADJ;SG
užitečné	servicial	užitečný	servicial	ADJ;NOM;NEUT;SG;POS	ADJ;SG
užitečné	útil	užitečný	útil	ADJ;NOM;NEUT;SG;POS	ADJ;SG
chata	casita	chata	casita	N;NOM;FEM;SG;POS	N;FEM;SG
chata	cabaña	chata	cabaña	N;NOM;FEM;SG;POS	N;FEM;SG
chata	chalet	chata	chalet	N;NOM;FEM;SG;POS	N;MASC;SG
chata	cabaña	chata	cabaña	N;NOM;FEM;SG;POS	N;FEM;SG
chata	camarote	chata	camarote	N;NOM;FEM;SG;POS	N;MASC;SG
chata	cabina	chata	cabina	N;NOM;FEM;SG;POS	N;FEM;SG
ponorky	submarinos	ponorka	submarino	N;NOM;FEM;PL;POS	N;MASC;PL
ponorky	submarinos	ponorka	submarino	N;NOM;FEM;PL;POS	N;MASC;PL
ponorky	submarinos	ponorka	submarino	N;NOM;FEM;PL;POS	N;MASC;PL
překážek	vallas	překážka	valla	N;GEN;FEM;PL;POS	N;FEM;PL
překážek	obstáculos	překážka	obstáculo	N;GEN;FEM;PL;POS	N;MASC;PL
záchranu	ahorro	záchrana	ahorro	N;ACC;FEM;SG;POS	N;MASC;SG
záchranu	rescate	záchrana	rescate	N;ACC;FEM;SG;POS	N;MASC;SG
záchranu	salvamento	záchrana	salvamento	N;ACC;FEM;SG;POS	N;MASC;SG
hmyz	insecto	hmyz	insecto	N;INAN;NOM;MASC;SG;POS	N;MASC;SG
žáci	alumnos	žák	alumno	N;ANIM;NOM;MASC;PL;POS	N;MASC;PL
žáci	estudiantes	žák	estudiante	N;ANIM;NOM;MASC;PL;POS	N;PL
žáci	alumnos	žák	alumno	N;ANIM;NOM;MASC;PL;POS	N;MASC;PL
žáci	pupilas	žák	pupila	N;ANIM;NOM;MASC;PL;POS	N;FEM;PL
rejstřík	index	rejstřík	index	N;INAN;NOM;MASC;SG;POS	N
rejstřík	indice	rejstřík	indicir	N;INAN;NOM;MASC;SG;POS	N;MASC;SG
rejstřík	índice	rejstřík	índice	N;INAN;NOM;MASC;SG;POS	N;MASC;SG
rejstřík	registro	rejstřík	registro	N;INAN;NOM;MASC;SG;POS	N;MASC;SG
rejstřík	secretaría	rejstřík	secretaría	N;INAN;NOM;MASC;SG;POS	N;FEM;SG
kandidátů	candidatas	kandidát	candidata	N;ANIM;GEN;MASC;PL;POS	N;FEM;PL
kandidátů	candidaturas	kandidát	candidatura	N;ANIM;GEN;MASC;PL;POS	N;FEM;PL
kandidátů	candidatos	kandidát	candidato	N;ANIM;GEN;MASC;PL;POS	N;MASC;PL
členka	miembro	členka	miembro	N;NOM;FEM;SG;POS	N;MASC;SG
ilustrace	ilustración	ilustrace	ilustración	N;NOM;FEM;SG;POS	N;FEM;SG
interakce	interacción	interakce	interacción	N;NOM;FEM;SG;POS	N;FEM;SG
interakce	interacción	interakce	interacción	N;NOM;FEM;SG;POS	N;FEM;SG
uložení	ahorro	uložení	ahorro	N;NOM;NEUT;SG;POS	N;MASC;SG
uložení	imposición	uložení	imposición	N;NOM;NEUT;SG;POS	N;FEM;SG
představit	introducir	představit	introducir	V;PFV;POS;NFIN	V;NFIN
myslel	pensó	myslet	pensar	V;MASC;SG;POS;PST;V.PTCP;ACT	V;IND;SG;3;PST;FIN
kontroverzní	controvertida	kontroverzní	controvertido	ADJ;NOM;MASC;SG;POS	ADJ;FEM;SG;V.PTCP
kontroverzní	controversial	kontroverzní	controversial	ADJ;NOM;MASC;SG;POS	ADJ;SG
kontroverzní	polémico	kontroverzní	polémico	ADJ;NOM;MASC;SG;POS	ADJ;MASC;SG
kontroverzní	controvertido	kontroverzní	controvertido	ADJ;NOM;MASC;SG;POS	ADJ;MASC;SG;V.PTCP
lawrence	lorenzo	lawrence	lorenzo	N;NOM;FEM;SG;POS	N;MASC;SG
lawrence	lawrence	lawrence	lawrence	N;NOM;FEM;SG;POS	N;SG
variant	variantes	varianta	variante	N;GEN;FEM;PL;POS	N;FEM;PL
poloostrově	península	poloostrov	península	N;INAN;DAT;MASC;SG;POS	N;FEM;SG
podpis	señal	podpis	señal	N;INAN;NOM;MASC;SG;POS	N;FEM;SG
podpis	firma	podpis	firma	N;INAN;NOM;MASC;SG;POS	N;FEM;SG
podpis	signo	podpis	signo	N;INAN;NOM;MASC;SG;POS	N;MASC;SG
podpis	firma	podpis	firma	N;INAN;NOM;MASC;SG;POS	N;FEM;SG
vzácné	rara	vzácný	raro	ADJ;NOM;NEUT;SG;POS	ADJ;FEM;SG
vzácné	raro	vzácný	raro	ADJ;NOM;NEUT;SG;POS	ADJ;MASC;SG
doporučuje	recomienda	doporučovat	recomendar	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
doporučuje	recomienda	doporučovat	recomendar	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
intenzivní	intensivo	intenzívní	intensivo	ADJ;NOM;MASC;SG;POS	ADJ;MASC;SG
intenzivní	intensiva	intenzívní	intensivo	ADJ;NOM;MASC;SG;POS	ADJ;FEM;SG
intenzivní	intenso	intenzívní	intenso	ADJ;NOM;MASC;SG;POS	ADJ;MASC;SG
intenzivní	intensa	intenzívní	intenso	ADJ;NOM;MASC;SG;POS	ADJ;FEM;SG
intenzivní	intenso	intenzívní	intenso	ADJ;NOM;MASC;SG;POS	ADJ;MASC;SG
slavný	famosa	slavný	famoso	ADJ;ANIM;NOM;MASC;SG;POS	ADJ;FEM;SG
slavný	famoso	slavný	famoso	ADJ;ANIM;NOM;MASC;SG;POS	ADJ;MASC;SG
modelka	maqueta	modelka	maqueta	N;NOM;FEM;SG;POS	N;FEM;SG
modelka	modelo	modelka	modelo	N;NOM;FEM;SG;POS	N;MASC;SG
pacientů	pacientes	pacient	paciente	N;ANIM;GEN;MASC;PL;POS	N;PL
čtenář	reader	čtenář	reader	N;ANIM;NOM;MASC;SG;POS	N;MASC;SG
čtenář	lector	čtenář	lector	N;ANIM;NOM;MASC;SG;POS	N;MASC;SG
scénu	escena	scéna	escena	N;ACC;FEM;SG;POS	N;FEM;SG
type	type	typ	type	N;INAN;NOM;MASC;SG;POS	N
type	tipo	typ	tipo	N;INAN;NOM;MASC;SG;POS	N;MASC;SG
upraven	ajustada	upravený	ajustado	ADJ;MASC;SG;POS;V.PTCP;PASS	ADJ;FEM;SG;V.PTCP
upraven	ajustado	upravený	ajustado	ADJ;MASC;SG;POS;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
ignác	ignacio	ignác	ignacio	N;ANIM;NOM;MASC;SG;POS	N;MASC;SG
plní	realiza	plnit	realizar	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
plní	efectúa	plnit	efectuar	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
kampaně	campañas	kampaň	campaña	N;NOM;FEM;PL;POS	N;FEM;PL
kampaně	campañas	kampaň	campaña	N;NOM;FEM;PL;POS	N;FEM;PL
hospodářský	económico	hospodářský	económico	ADJ;INAN;NOM;MASC;SG;POS	ADJ;MASC;SG
hospodářský	economico	hospodářský	economico	ADJ;INAN;NOM;MASC;SG;POS	ADJ;MASC;SG
hospodářský	económica	hospodářský	económico	ADJ;INAN;NOM;MASC;SG;POS	ADJ;FEM;SG
objevovat	descubrir	objevovat	descubrir	V;IPFV;POS;NFIN	V;NFIN
objevovat	descubra	objevovat	descubrir	V;IPFV;POS;NFIN	V;IND;SG;3;PRS;FIN
objevovat	descubre	objevovat	descubrir	V;IPFV;POS;NFIN	V;IND;SG;3;PRS;FIN
objevovat	descubren	objevovat	descubrir	V;IPFV;POS;NFIN	V;IND;PL;3;PRS;FIN
oxidu	óxido	oxid	óxido	N;INAN;GEN;MASC;SG;POS	N;MASC;SG
meč	espada	meč	espada	N;INAN;NOM;MASC;SG;POS	N;FEM;SG
koule	esfera	koule	esfera	N;NOM;FEM;SG;POS	N;FEM;SG
univerzální	universal	univerzální	universal	ADJ;NOM;MASC;SG;POS	ADJ;SG
univerzální	versátil	univerzální	versátil	ADJ;NOM;MASC;SG;POS	ADJ;SG
kočka	bombón	kočka	bombón	N;NOM;FEM;SG;POS	N;MASC;SG
kočka	gato	kočka	gato	N;NOM;FEM;SG;POS	N;MASC;SG
kočka	gata	kočka	gata	N;NOM;FEM;SG;POS	N;FEM;SG
kočka	cat	kočka	cat	N;NOM;FEM;SG;POS	N
rizika	riesgos	riziko	riesgo	N;NOM;NEUT;PL;POS	N;MASC;PL
rizika	riesgos	riziko	riesgo	N;NOM;NEUT;PL;POS	N;MASC;PL
inženýrství	ingeniería	inženýrství	ingeniería	N;NOM;NEUT;SG;POS	N;FEM;SG
vajíčka	huevos	vajíčko	huevo	N;NOM;NEUT;PL;POS	N;MASC;PL
vajíčka	óvulos	vajíčko	óvulo	N;NOM;NEUT;PL;POS	N;MASC;PL
jídlo	alimentación	jídlo	alimentación	N;NOM;NEUT;SG;POS	N;FEM;SG
jídlo	alimento	jídlo	alimento	N;NOM;NEUT;SG;POS	N;MASC;SG
jídlo	comida	jídlo	comida	N;NOM;NEUT;SG;POS	N;FEM;SG
jídlo	sémola	jídlo	sémola	N;NOM;NEUT;SG;POS	N;FEM;SG
kongres	congreso	kongres	congreso	N;INAN;NOM;MASC;SG;POS	N;MASC;SG
inteligence	inteligencia	inteligence	inteligencia	N;NOM;FEM;SG;POS	N;FEM;SG
komunismu	comunismo	komunismus	comunismo	N;INAN;GEN;MASC;SG;POS	N;MASC;SG
centimetrů	centímetros	centimetr	centímetro	N;INAN;GEN;MASC;PL;POS	N;MASC;PL
námořních	náuticas	námořní	náutica	ADJ;GEN;MASC;PL;POS	ADJ;FEM;PL
sad	huerto	sad	huerto	N;INAN;NOM;MASC;SG;POS	N;MASC;SG
sad	huerta	sad	huerta	N;INAN;NOM;MASC;SG;POS	N;FEM;SG
reorganizace	reorganización	reorganizace	reorganización	N;NOM;FEM;SG;POS	N;FEM;SG
reorganizace	reorganización	reorganizace	reorganización	N;NOM;FEM;SG;POS	N;FEM;SG
pták	pajaro	pták	pajaro	N;ANIM;NOM;MASC;SG;POS	N;MASC;SG
pták	pájaro	pták	pájaro	N;ANIM;NOM;MASC;SG;POS	N;MASC;SG
pták	ave	pták	ave	N;ANIM;NOM;MASC;SG;POS	N;FEM;SG
skok	jump	skok	jump	N;INAN;NOM;MASC;SG;POS	N
skok	salto	skok	salto	N;INAN;NOM;MASC;SG;POS	N;MASC;SG
baby	bebe	baby	beber	N;FEM;SG;POS	N;MASC;SG
baby	nena	baby	nena	N;FEM;SG;POS	N;FEM;SG
baby	bebé	baby	bebé	N;FEM;SG;POS	N;MASC;SG
baby	nene	baby	nene	N;FEM;SG;POS	N;MASC;SG
baby	baby	baby	baby	N;FEM;SG;POS	N
náboj	balazo	náboj	balazo	N;INAN;NOM;MASC;SG;POS	N;MASC;SG
náboj	bala	náboj	bala	N;INAN;NOM;MASC;SG;POS	N;FEM;SG
obchodník	comerciante	obchodník	comerciante	N;ANIM;NOM;MASC;SG;POS	N;SG
obchodník	mercante	obchodník	mercante	N;ANIM;NOM;MASC;SG;POS	N;SG
obchodník	mercader	obchodník	mercader	N;ANIM;NOM;MASC;SG;POS	N;MASC;SG
obchodník	empresario	obchodník	empresario	N;ANIM;NOM;MASC;SG;POS	N;MASC;SG
obchodník	comerciante	obchodník	comerciante	N;ANIM;NOM;MASC;SG;POS	N;SG
obchodník	distribuidor	obchodník	distribuidor	N;ANIM;NOM;MASC;SG;POS	N;MASC;SG
obchodník	comerciante	obchodník	comerciante	N;ANIM;NOM;MASC;SG;POS	N;SG
obchodník	concesionario	obchodník	concesionario	N;ANIM;NOM;MASC;SG;POS	N;MASC;SG
uměle	artificialmente	uměle	artificialmente	ADV;POS	ADV
psů	perros	pes	perro	N;ANIM;GEN;MASC;PL;POS	N;MASC;PL
příležitostně	ocasionalmente	příležitostně	ocasionalmente	ADV;POS	ADV
příležitostně	ocasionalmente	příležitostně	ocasionalmente	ADV;POS	ADV
uskupení	agrupamiento	uskupení	agrupamiento	N;NOM;NEUT;SG;POS	N;MASC;SG
uskupení	agrupación	uskupení	agrupación	N;NOM;NEUT;SG;POS	N;FEM;SG
nastává	ocurre	nastávat	ocurrir	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
rozumí	comprende	rozumět	comprender	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
rozumí	entiende	rozumět	entender	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
břeh	shore	břeh	shorar	N;INAN;NOM;MASC;SG;POS	N;SG
břeh	orilla	břeh	orilla	N;INAN;NOM;MASC;SG;POS	N;FEM;SG
stan	tienda	stan	tienda	N;INAN;NOM;MASC;SG;POS	N;FEM;SG
stan	carpa	stan	carpa	N;INAN;NOM;MASC;SG;POS	N;FEM;SG
financování	financiación	financování	financiación	N;NOM;NEUT;SG;POS	N;FEM;SG
financování	financiamiento	financování	financiamiento	N;NOM;NEUT;SG;POS	N;MASC;SG
financování	financiación	financování	financiación	N;NOM;NEUT;SG;POS	N;FEM;SG
financování	financiamiento	financování	financiamiento	N;NOM;NEUT;SG;POS	N;MASC;SG
financování	financiación	financování	financiación	N;NOM;NEUT;SG;POS	N;FEM;SG
financování	financiamiento	financování	financiamiento	N;NOM;NEUT;SG;POS	N;MASC;SG
vzdálené	lejano	vzdálený	lejano	ADJ;NOM;NEUT;SG;POS	ADJ;MASC;SG
vzdálené	lejana	vzdálený	lejano	ADJ;NOM;NEUT;SG;POS	ADJ;FEM;SG
vzdálené	distante	vzdálený	distante	ADJ;NOM;NEUT;SG;POS	ADJ;SG
vzdálené	remota	vzdálený	remoto	ADJ;NOM;NEUT;SG;POS	ADJ;FEM;SG
vzdálené	remoto	vzdálený	remoto	ADJ;NOM;NEUT;SG;POS	ADJ;MASC;SG
tance	bailes	tanec	bail	N;INAN;NOM;MASC;PL;POS	N;MASC;PL
tance	danzas	tanec	danza	N;INAN;NOM;MASC;PL;POS	N;FEM;PL
básníka	poeta	básník	poeta	N;ANIM;ACC;MASC;SG;POS	N;MASC;SG
básníka	poetisa	básník	poetisa	N;ANIM;ACC;MASC;SG;POS	N;FEM;SG
ilustrátor	ilustrador	ilustrátor	ilustrador	N;ANIM;NOM;MASC;SG;POS	N;MASC;SG
akademický	académico	akademický	académico	ADJ;INAN;NOM;MASC;SG;POS	ADJ;MASC;SG
akademický	académica	akademický	académico	ADJ;INAN;NOM;MASC;SG;POS	ADJ;FEM;SG
brazilský	brasilero	brazilský	brasilero	ADJ;ANIM;NOM;MASC;SG;POS	ADJ;MASC;SG
brazilský	brasileña	brazilský	brasileño	ADJ;ANIM;NOM;MASC;SG;POS	ADJ;FEM;SG
afrika	africa	afrika	africar	N;NOM;FEM;SG;POS	N;FEM;SG
afrika	áfrica	afrika	áfrico	N;NOM;FEM;SG;POS	N;FEM;SG
manželé	maridos	manžel	marido	N;ANIM;NOM;MASC;PL;POS	N;MASC;PL
manželé	esposos	manžel	esposo	N;ANIM;NOM;MASC;PL;POS	N;MASC;PL
manželé	casadas	manžel	casada	N;ANIM;NOM;MASC;PL;POS	N;FEM;PL
porážku	matanza	porážka	matanza	N;ACC;FEM;SG;POS	N;FEM;SG
porážku	masacre	porážka	masacre	N;ACC;FEM;SG;POS	N;FEM;SG
ponorek	submarinos	ponorka	submarino	N;GEN;FEM;PL;POS	N;MASC;PL
protokolu	protocolo	protokol	protocolo	N;INAN;DAT;MASC;SG;POS	N;MASC;SG
vegetace	vegetación	vegetace	vegetación	N;NOM;FEM;SG;POS	N;FEM;SG
tropické	tropicales	tropický	tropical	ADJ;NOM;MASC;PL;POS	ADJ;PL
tichý	silenciosa	tichý	silencioso	ADJ;ANIM;NOM;MASC;SG;POS	ADJ;FEM;SG
tichý	silencioso	tichý	silencioso	ADJ;ANIM;NOM;MASC;SG;POS	ADJ;MASC;SG
počítá	cuenta	počítat	contar	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
