ini	इस	ini	यह	DET	DET;ACC;SG;3
deputi	डिप्टी	deputi	डिप्टी	N;SG	N;NOM;MASC;SG;3
ciptaan	निर्माण	ciptaan	निर्माण	N;SG	N;NOM;MASC;SG;3
ciptaan	सृष्टि	ciptaan	सृष्टि	N;SG	N;NOM;FEM;SG;3
dendam	प्रतिशोध	dendam	प्रतिशोध	N;SG	N;NOM;FEM;SG;3
dendam	वेंडेट्टा	dendam	वेंडेट्टा	N;SG	N;NOM;FEM;SG;3
tanggapan	reaction	tanggapan	ओुओठी	N;SG	N;NOM;MASC;SG;3
tanggapan	अभिक्रिया	tanggapan	अभिक्रिया	N;SG	N;NOM;FEM;SG;3
tanggapan	प्रतिक्रिया	tanggapan	प्रतिक्रिया	N;SG	N;NOM;FEM;SG;3
tanggapan	प्रतिक्रिया	tanggapan	प्रतिक्रिया	N;SG	N;NOM;FEM;SG;3
tanggapan	अनुक्रिया	tanggapan	अनुक्रिया	N;SG	N;NOM;FEM;SG;3
tanggapan	जवाब	tanggapan	जवाब	N;SG	N;NOM;MASC;SG;3
cair	तरल	cair	तरल	N;SG	N;NOM;MASC;SG;3
cair	द्रव	cair	द्रव	N;SG	N;NOM;MASC;SG;3
pengiriman	सबमिशन	penkiriman	सबमिशन	N;SG	N;NOM;MASC;SG;3
pengiriman	डिलीवरी	penkiriman	डिलीवरी	N;SG	N;NOM;FEM;SG;3
pengiriman	वितरण	penkiriman	वितरण	N;SG	N;NOM;MASC;SG;3
pengiriman	डिलीवरी	penkiriman	डिलीवरी	N;SG	N;NOM;FEM;SG;3
pengiriman	शिपिंग	penkiriman	शिपिंग	N;SG	N;NOM;FEM;SG;3
pengiriman	शिपमेंट	penkiriman	शिपमेंट	N;SG	N;NOM;MASC;SG;3
saran	सलाह	saran	सलाह	N;SG	N;NOM;FEM;SG;3
saran	सुझाव	saran	सुझाव	N;SG	N;NOM;MASC;SG;3
saran	सुझाव	saran	सुझाव	N;SG	N;NOM;MASC;SG;3
saran	सुझाव	saran	सुझाव	N;SG	N;NOM;MASC;SG;3
rezim	शासन	rezim	शासन	N;SG	N;NOM;MASC;SG;3
laju	दर	laju	दर	N;SG	N;NOM;FEM;SG;3
laju	रेट	laju	रेट	N;SG	N;NOM;MASC;SG;3
larutan	हल	larutan	हल	N;SG	N;NOM;MASC;SG;3
larutan	समाधान	larutan	समाधान	N;SG	N;NOM;MASC;SG;3
larutan	समाधान	larutan	समाधान	N;SG	N;NOM;MASC;SG;3
klaim	दावा	klaim	दावा	N;SG	N;NOM;MASC;SG;3
klaim	अर्जी	klaim	अर्जी	N;SG	N;NOM;FEM;SG;3
klaim	दावे	klaim	दावा	N;SG	N;NOM;MASC;SG;3
klaim	दावा	klaim	दावा	N;SG	N;NOM;MASC;SG;3
pembakaran	दहन	penbakaran	दहन	N;SG	N;NOM;MASC;SG;3
pembakaran	आगजनी	penbakaran	आगजनी	N;SG	N;NOM;FEM;SG;3
spesial	विशेष	spesial	विशेष	ADJ;SG	ADJ;NOM
spesial	खास	spesial	खास	ADJ;SG	ADJ;NOM
jendela	विंडोज़	jendela	विंडोज़	N;SG	N;NOM;MASC;SG;3
jendela	विंडो	jendela	विंडो	N;SG	N;NOM;MASC;SG;3
jendela	खिड़की	jendela	खिड़की	N;SG	N;NOM;FEM;SG;3
perisai	शील्ड	perisai	शील्ड	N;SG	N;NOM;MASC;SG;3
penggabungan	विलय	pengabungan	विलय	N;SG	N;NOM;MASC;SG;3
penggabungan	विलय	pengabungan	विलय	N;SG	N;NOM;MASC;SG;3
mental	मानसिक	mental	मानसिक	N;SG	N;NOM;MASC;SG;3
mental	दिमागी	mental	दिमागी	N;SG	N;NOM;MASC;SG;3
mental	मानसिक	mental	मानसिक	N;SG	N;NOM;MASC;SG;3
pisau	ब्लेड	pisau	ब्लेड	N;SG	N;NOM;MASC;SG;3
seluler	मोबाइल	seluler	मोबाइल	N;SG	N;NOM;MASC;SG;3
seluler	सेल्यूलर	seluler	सेल्यूलर	N;SG	N;NOM;MASC;SG;3
tabung	नलिका	tabung	नलिका	N;SG	N;NOM;FEM;SG;3
tabung	ट्यूब	tabung	ट्यूब	N;SG	N;NOM;MASC;SG;3
ulasan	समीक्षा	ulasan	समीक्षा	N;SG	N;NOM;FEM;SG;3
ulasan	समीक्षा	ulasan	समीक्षा	N;SG	N;NOM;FEM;SG;3
ulasan	पुनर्विलोकन	ulasan	पुनर्विलोकन	N;SG	N;NOM;MASC;SG;3
virtual	आभासी	virtual	आभासी	N	N;NOM;MASC;SG;3
koordinat	निर्देशांक	koordinat	निर्देशांक	N;SG	N;NOM;MASC;SG;3
koordinat	निर्देशांक	koordinat	निर्देशांक	N;SG	N;NOM;MASC;SG;3
subjek	विषय	subjek	विषय	N;SG	N;NOM;MASC;SG;3
subjek	विषय	subjek	विषय	N;SG	N;NOM;MASC;SG;3
diesel	डीजल	diesel	डीजल	N	N;NOM;MASC;SG;3
diesel	डीज़ल	diesel	डीज़ल	N	N;NOM;MASC;SG;3
elang	त्रिभुज	elang	त्रिभुज	N	N;NOM;MASC;SG;3
elang	ईगल्स	elang	ईगल्स	N	N;NOM;MASC;PL;3
elang	चीलों	elang	चील	N	N;ACC;MASC;PL;3
linux	लिनक्स	linux	लिनक्स	N	N;NOM;MASC;SG;3
papirus	papyrus	papirus	मुठुआ	N	N;NOM;MASC;SG;3
asrama	शयनागार	asrama	शयनागार	N;SG	N;NOM;MASC;SG;3
asrama	छात्रावास	asrama	छात्रावास	N;SG	N;NOM;MASC;SG;3
asrama	शयनकक्ष	asrama	शयनकक्ष	N;SG	N;NOM;MASC;SG;3
asrama	होस्टल	asrama	होस्टल	N;SG	N;NOM;MASC;SG;3
asrama	हॉस्टल	asrama	हॉस्टल	N;SG	N;NOM;MASC;SG;3
tepung	आटा	tepung	आटा	N;SG	N;NOM;MASC;SG;3
ekspor	निर्यात	ekspor	निर्यात	N;SG	N;NOM;MASC;SG;3
ekspor	निर्यात	ekspor	निर्यात	N;SG	N;NOM;MASC;SG;3
perlahan	धीरे	perlahan	धीरे	ADV	ADV
host	मेज़बान	host	मेज़बान	N	N;NOM;MASC;SG;3
host	होस्ट	host	होस्ट	N	N;NOM;MASC;SG;3
host	मेजबान	host	मेजबान	N	N;NOM;MASC;SG;3
host	होस्ट	host	होस्ट	N	N;NOM;MASC;SG;3
pastor	पादरी	pastor	पादरी	N	N;NOM;MASC;SG;3
kemanusiaan	इंसानियत	kemanusiaan	इंसानियत	N;SG	N;NOM;MASC;SG;3
kemanusiaan	मानवता	kemanusiaan	मानवता	N;SG	N;NOM;FEM;SG;3
kemanusiaan	मानविकी	kemanusiaan	मानविकी	N;SG	N;NOM;MASC;SG;3
kemanusiaan	मानवता	kemanusiaan	मानवता	N;SG	N;NOM;FEM;SG;3
kristal	क्रिस्टल	kristal	क्रिस्टल	N;SG	N;NOM;MASC;SG;3
jeruk	संतरा	jeruk	संतरा	N;SG	N;NOM;FEM;SG;3
jeruk	संतरे	jeruk	संतरा	N;SG	N;NOM;MASC;SG;3
kreatif	रचनात्मक	kreatif	रचनात्मक	ADJ;SG	ADJ
ejaan	वर्तनी	ejaan	वर्तनी	N	N;NOM;FEM;SG;3
ejaan	स्पेलिंग	ejaan	स्पेलिंग	N	N;NOM;FEM;SG;3
gudang	शेड	gudang	शेड	N;SG	N;NOM;MASC;SG;3
gudang	गोदाम	gudang	गोदाम	N;SG	N;NOM;MASC;SG;3
gudang	खलिहान	gudang	खलिहान	N;SG	N;NOM;MASC;SG;3
pergantian	प्रतिस्थापन	pergantian	प्रतिस्थापन	N;SG	N;NOM;MASC;SG;3
palang	पार	palang	पार	N;SG;ACT	N;NOM;MASC;SG;3
transaksi	लेनदेन	transaksi	लेनदेन	N	N;NOM;MASC;SG;3
transaksi	लेनदेन	transaksi	लेनदेन	N	N;NOM;MASC;SG;3
transaksi	ट्रांजेक्शन	transaksi	ट्रांजेक्शन	N	N;NOM;MASC;SG;3
raga	राग	raga	राग	N;SG	N;NOM;MASC;SG;3
kanal	नहर	kanal	नहर	N	N;NOM;FEM;SG;3
kanal	नहरों	kanal	नहर	N	N;ACC;FEM;PL;3
kanal	नहरें	kanal	नहर	N	N;NOM;FEM;PL;3
kanal	चैनल	kanal	चैनल	N	N;NOM;MASC;SG;3
kanal	चैनलों	kanal	चैनल	N	N;ACC;MASC;PL;3
kanal	चैनल्स	kanal	चैनल	N	N;NOM;MASC;PL;3
kanal	नहरों	kanal	नहर	N	N;ACC;FEM;PL;3
kanal	चैनल	kanal	चैनल	N	N;NOM;MASC;SG;3
prasarana	अवसंरचना	prasarana	अवसंरचना	N;SG	N;NOM;FEM;SG;3
ucapan	भाषण	ucapan	भाषण	N;SG	N;NOM;MASC;SG;3
kerusuhan	दंगे	kerusuhan	दंगा	N;SG	N;NOM;MASC;SG;3
kerusuhan	अशांति	kerusuhan	अशान्ति	N;SG	N;NOM;FEM;SG;3
napoleon	napoleonic	napoleon	napoleonic	N	N;NOM;MASC;SG;3
napoleon	napoléon	napoleon	आुमतुआ	N	N;NOM;MASC;SG;3
napoleon	नेपोलियन	napoleon	नेपोलियन	N	N;NOM;MASC;SG;3
tsunami	सुनामी	tsunami	सुनामी	N	N;NOM;FEM;SG;3
kru	दल	kru	दल	N;SG	N;NOM;MASC;SG;3
jalanan	सड़क	jalanan	सड़क	N;SG	N;NOM;FEM;SG;3
jalanan	गली	jalanan	गली	N;SG	N;NOM;FEM;SG;3
sulung	ज्येष्ठ	sulung	ज्येष्ठ	N;SG	N;NOM;MASC;SG;3
angkat	वृद्धि	angkat	वृद्धि	N;SG;ACT	N;NOM;FEM;SG;3
angkat	लिफ्ट	angkat	लिफ्ट	N;SG;ACT	N;NOM;FEM;SG;3
prosedur	प्रक्रिया	prosedur	प्रक्रिया	N;SG	N;NOM;FEM;SG;3
prosedur	कार्यविधि	prosedur	कार्यविधि	N;SG	N;NOM;FEM;SG;3
nasib	तकदीर	nasib	तकदीर	N;SG	N;NOM;FEM;SG;3
nasib	भाग्य	nasib	भाग्य	N;SG	N;NOM;MASC;SG;3
juventus	जुवेंटस	juventus	जुवेंटस	N	N;NOM;MASC;SG;3
maksimal	अधिकतम	maksimal	अधिकतम	ADJ;SG	ADJ
maksimal	अधिकतम	maksimal	अधिकतम	ADJ;SG	ADJ
tenang	शांत	tenang	शांत	ADJ;SG	ADJ
tenang	शांत	tenang	शांत	ADJ;SG	ADJ
airbus	एयरलाइन	airbus	एयरलाइन	N;SG	N;NOM;FEM;SG;3
airbus	एयरोस्पेस	airbus	एयरोस्पेस	N;SG	N;NOM;MASC;SG;3
airbus	एयरबस	airbus	एयरबस	N;SG	N;NOM;MASC;SG;3
busana	परिधान	busana	परिधान	N;SG	N;NOM;MASC;SG;3
busana	वस्त्र	busana	वस्त्र	N;SG	N;NOM;MASC;SG;3
busana	फैशन	busana	फैशन	N;SG	N;NOM;MASC;SG;3
busana	फ़ैशन	busana	फ़ैशन	N;SG	N;NOM;MASC;SG;3
busana	पहनावा	busana	पहनावा	N;SG	N;NOM;MASC;SG;3
pendaratan	अवतरण	pendaratan	अवतरण	N;SG	N;NOM;MASC;SG;3
pendaratan	लैंडिंग	pendaratan	लैंडिंग	N;SG	N;NOM;FEM;SG;3
mengelilingi	घेर	menkelilingi	घेर	V;SG;ACT	V;ACT
komplek	परिसर	komplek	परिसर	N;SG	N;NOM;MASC;SG;3
topeng	मुखौटा	topeng	मुखौटा	N;SG	N;NOM;MASC;SG;3
pacar	गर्लफ्रेंड	pacar	गर्लफ्रेंड	N;SG	N;NOM;FEM;SG;3
pacar	प्रेमी	pacar	प्रेमी	N;SG	N;NOM;MASC;SG;3
pacar	बॉयफ्रेंड	pacar	बॉयफ्रेंड	N;SG	N;NOM;MASC;SG;3
konsumsi	उपभोग	konsumsi	उपभोग	N;SG	N;NOM;MASC;SG;3
konsumsi	खपत	konsumsi	खपत	N;SG	N;NOM;FEM;SG;3
silsilah	वंशावली	silsilah	वंशावली	N	N;NOM;FEM;SG;3
netral	निष्पक्ष	netral	निष्पक्ष	ADJ;SG	ADJ
netral	निष्पक्ष	netral	निष्पक्ष	ADJ;SG	ADJ
kediaman	आवास	kediaman	आवास	N;SG	N;NOM;MASC;SG;3
kediaman	निवास	kediaman	निवास	N;SG	N;NOM;MASC;SG;3
optik	ऑप्टिकल	optik	ऑप्टिकल	N;SG	N;NOM;MASC;SG;3
optik	प्रकाशिकी	optik	प्रकाशिकी	N;SG	N;NOM;FEM;SG;3
optik	ऑप्टिक	optik	ऑप्टिक	N;SG	N;NOM;MASC;SG;3
pelayan	वेटर	penlayan	वेटर	N;SG	N;NOM;MASC;SG;3
keindahan	ब्यूटी	keindahan	ब्यूटी	N;SG	N;NOM;MASC;SG;3
keindahan	सुन्दरता	keindahan	सुन्दरता	N;SG	N;NOM;FEM;SG;3
keindahan	सुंदरता	keindahan	सुंदरता	N;SG	N;NOM;FEM;SG;3
keindahan	सौंदर्य	keindahan	सौंदर्य	N;SG	N;NOM;MASC;SG;3
seksi	सेक्सी	seksi	सेक्सी	N;SG	N;NOM;FEM;SG;3
seksi	धारा	seksi	धारा	N;SG	N;NOM;FEM;SG;3
seksi	खंड	seksi	खंड	N;SG	N;NOM;MASC;SG;3
seksi	अनुभाग	seksi	अनुभाग	N;SG	N;NOM;MASC;SG;3
seksi	खण्ड	seksi	खण्ड	N;SG	N;NOM;MASC;SG;3
editing	सम्पादन	editing	सम्पादन	N	N;NOM;MASC;SG;3
editing	संपादन	editing	संपादन	N	N;NOM;MASC;SG;3
etika	शिष्टाचार	etika	शिष्टाचार	N;SG	N;NOM;MASC;SG;3
etika	नैतिकता	etika	नैतिकता	N;SG	N;NOM;FEM;SG;3
etika	आचार	etika	आचार	N;SG	N;NOM;MASC;SG;3
ketat	कड़ा	ketat	कड़ा	ADJ;SG	ADJ;NOM;MASC;SG
ketat	सख्त	ketat	सख्त	ADJ;SG	ADJ
jendral	सेनापतियों	jendral	सेनापती	N	N;ACC;MASC;PL;3
jendral	जनरल	jendral	जनरल	N	N;NOM;MASC;SG;3
jendral	सामान्य	jendral	सामान्य	N	N;NOM;MASC;SG;3
truk	ट्रक	truk	ट्रक	N;SG	N;NOM;MASC;SG;3
truk	ट्रक	truk	ट्रक	N;SG	N;NOM;MASC;SG;3
berapi	ज्वालामुखी	berrapi	ज्वालामुखी	N;SG;ACT	N;NOM;MASC;SG;3
alkohol	शराब	alkohol	शराब	N;SG	N;NOM;FEM;SG;3
alkohol	दारू	alkohol	दारू	N;SG	N;NOM;MASC;SG;3
sempit	सीमित	sempit	सीमित	ADJ;SG	ADJ
misionaris	प्रचारकों	misionaris	प्रचारक	N	N;ACC;MASC;PL;3
misionaris	मिशनरी	misionaris	मिशनरी	N	N;NOM;FEM;SG;3
kerugian	नुकसान	kerugian	नुकसान	N;SG	N;NOM;MASC;SG;3
kerugian	घाटा	kerugian	घाटा	N;SG	N;NOM;MASC;SG;3
kerugian	नुकसान	kerugian	नुकसान	N;SG	N;NOM;MASC;SG;3
panen	खेती	panen	खेती	N;SG	N;NOM;FEM;SG;3
panen	कटाई	panen	कटाई	N;SG	N;NOM;FEM;SG;3
panen	कटाई	panen	कटाई	N;SG	N;NOM;FEM;SG;3
publikasi	प्रकाशन	publikasi	प्रकाशन	N	N;NOM;MASC;SG;3
publikasi	प्रकाशन	publikasi	प्रकाशन	N	N;NOM;MASC;SG;3
seminar	संगोष्ठी	seminar	संगोष्ठी	N	N;NOM;FEM;SG;3
seminar	सेमिनार	seminar	सेमिनार	N	N;NOM;MASC;SG;3
santri	विद्यार्थी	santri	विद्यार्थी	N;SG	N;NOM;MASC;SG;3
kerajinan	हस्तशिल्प	kerajinan	हस्तशिल्प	N;SG	N;NOM;MASC;SG;3
tembakan	शॉट	tembakan	शॉट	N;SG	N;NOM;MASC;SG;3
mingguan	साप्ताहिक	mingguan	साप्ताहिक	N;SG	N;NOM;MASC;SG;3
plastik	प्लास्टिक	plastik	प्लास्टिक	N	N;NOM;MASC;SG;3
plastik	प्लास्टिक	plastik	प्लास्टिक	N	N;NOM;MASC;SG;3
nyanyian	जाप	nyanyian	जाप	N;SG	N;NOM;MASC;SG;3
kontemporer	समकालीन	kontemporer	समकालीन	N	N;NOM;MASC;SG;3
mitos	मिथकों	mitos	मिथक	N	N;ACC;MASC;PL;3
mitos	मिथक	mitos	मिथक	N	N;NOM;MASC;SG;3
penyelenggara	होस्टिंग	penselenggara	होस्टिंग	N;SG	N;NOM;MASC;SG;3
penyelenggara	मेज़बान	penselenggara	मेज़बान	N;SG	N;NOM;MASC;SG;3
penyelenggara	होस्ट	penselenggara	होस्ट	N;SG	N;NOM;MASC;SG;3
penyelenggara	मेजबान	penselenggara	मेजबान	N;SG	N;NOM;MASC;SG;3
penyelenggara	होस्ट	penselenggara	होस्ट	N;SG	N;NOM;MASC;SG;3
penyelenggara	आयोजक	penselenggara	आयोजक	N;SG	N;NOM;MASC;SG;3
potensial	क्षमता	potensial	क्षमता	N;SG	N;NOM;FEM;SG;3
segmen	खण्ड	segmen	खण्ड	N;SG	N;NOM;MASC;SG;3
segmen	सेगमेंट	segmen	सेगमेंट	N;SG	N;NOM;MASC;SG;3
segmen	खण्ड	segmen	खण्ड	N;SG	N;NOM;MASC;SG;3
kapan	कब	kapan	कब	PRO	PRO
residence	आवास	residence	आवास	N	N;NOM;MASC;SG;3
residence	निवास	residence	निवास	N	N;NOM;MASC;SG;3
pewaris	उत्तराधिकारी	penwaris	उत्तराधिकारी	N;SG	N;NOM;MASC;SG;3
pewaris	वारिस	penwaris	वारिस	N;SG	N;NOM;MASC;SG;3
pewaris	विरासत	penwaris	विरासत	N;SG	N;NOM;FEM;SG;3
base	बेस	base	बेस	N	N;NOM;MASC;SG;3
base	आधार	base	आधार	N	N;NOM;MASC;SG;3
pembayaran	भुगतान	penbayaran	भुगतान	N;SG	N;NOM;MASC;SG;3
pembayaran	भुगतान	penbayaran	भुगतान	N;SG	N;NOM;MASC;SG;3
pembayaran	भुगतान	penbayaran	भुगतान	N;SG	N;NOM;MASC;SG;3
kerabat	रिश्तेदार	kerabat	रिश्तेदार	N;SG	N;NOM;MASC;SG;3
peduli	चिंतित	peduli	चिंतित	ADJ;SG	ADJ
sayur	सब्जी	sayur	सब्जी	N;SG	N;NOM;FEM;SG;3
sayur	सब्ज़ी	sayur	सब्ज़ी	N;SG	N;NOM;FEM;SG;3
sayur	सब्ज़ी	sayur	सब्ज़ी	N;SG	N;NOM;FEM;SG;3
tahapan	स्टेज	tahapan	स्टेज	N;SG	N;NOM;MASC;SG;3
tahapan	चरण	tahapan	चरण	N;SG	N;NOM;MASC;SG;3
segar	ताजा	segar	ताजा	ADJ;SG	ADJ;NOM;MASC;SG
segar	तरोताज़ा	segar	तरोताज़ा	ADJ;SG	ADJ
fotografi	फोटोग्राफी	fotografi	फोटोग्राफी	N;SG	N;NOM;FEM;SG;3
fotografi	फ़ोटोग्राफ़ी	fotografi	फामटोग्राफ़ी	N;SG	N;NOM;FEM;SG;3
fotografi	छायाचित्र	fotografi	छायाचित्र	N;SG	N;NOM;MASC;SG;3
respon	प्रतिक्रिया	respon	प्रतिक्रिया	N;SG	N;NOM;FEM;SG;3
respon	अनुक्रिया	respon	अनुक्रिया	N;SG	N;NOM;FEM;SG;3
respon	जवाब	respon	जवाब	N;SG	N;NOM;MASC;SG;3
display	प्रदर्शन	display	प्रदर्शन	N	N;NOM;MASC;SG;3
display	प्रदर्शक	display	प्रदर्शक	N	N;NOM;MASC;SG;3
vitamin	विटामिन	vitamin	विटामिन	N	N;NOM;MASC;SG;3
vitamin	विटामिन	vitamin	विटामिन	N	N;NOM;MASC;SG;3
string	तार	string	तार	N	N;NOM;MASC;SG;3
string	स्ट्रिंग्स	string	स्ट्रिंग	N	N;NOM;MASC;PL;3
string	वाक्यांश	string	वाक्यांश	N	N;NOM;MASC;SG;3
string	स्ट्रिंग	string	स्ट्रिंग	N	N;NOM;FEM;SG;3
pembantaian	नरसंहार	penbantaian	नरसंहार	N;SG	N;NOM;MASC;SG;3
pembantaian	वध	penbantaian	वध	N;SG	N;NOM;MASC;SG;3
pinggir	किनारे	pinggir	किनारा	N;SG	N;NOM;MASC;SG;3
akurat	सटीक	akurat	सटीक	ADJ;SG	ADJ
campur	मिश्रण	campur	मिश्रण	N;SG;ACT	N;NOM;MASC;SG;3
campur	रीमिक्स	campur	रीमिक्स	N;SG;ACT	N;NOM;MASC;SG;3
campur	मिश्रण	campur	मिश्रण	N;SG;ACT	N;NOM;MASC;SG;3
silinder	बेलन	silinder	बेलन	N;SG	N;NOM;MASC;SG;3
silinder	सिलेंडर	silinder	सिलेंडर	N;SG	N;NOM;MASC;SG;3
sarang	घोसला	sarang	घोसला	N;SG	N;NOM;FEM;SG;3
sarang	घोंसला	sarang	घोंसला	N;SG	N;NOM;MASC;SG;3
personal	व्यक्तिगत	personal	व्यक्तिगत	ADJ;SG	ADJ
personal	निजी	personal	निजी	ADJ;SG	ADJ;NOM
terowongan	सुरंग	terowongan	सुरंग	N;SG	N;NOM;FEM;SG;3
waktunya	वक़्त	waktu	वक़्त	N;SG	N;NOM;MASC;SG;3
waktunya	वक्त	waktu	वक्त	N;SG	N;NOM;MASC;SG;3
waktunya	समय	waktu	समय	N;SG	N;NOM;MASC;SG;3
kehutanan	वानिकी	kehutanan	वानिकी	N;SG	N;NOM;MASC;SG;3
leher	गला	leher	गला	N;SG	N;NOM;MASC;SG;3
leher	गर्दन	leher	गर्दन	N;SG	N;NOM;FEM;SG;3
kedaulatan	संप्रभुता	kedaulatan	संप्रभुता	N;SG	N;NOM;FEM;SG;3
kedaulatan	प्रभुता	kedaulatan	प्रभुता	N;SG	N;NOM;FEM;SG;3
ekspresi	एक्सप्रेशन	ekspresi	एक्सप्रेशन	N;SG	N;NOM;MASC;SG;3
ekspresi	अभिव्यक्ति	ekspresi	अभिव्यक्ति	N;SG	N;NOM;FEM;SG;3
rumit	जटिल	rumit	जटिल	ADJ;SG	ADJ
rumit	जटिल	rumit	जटिल	ADJ;SG	ADJ
penerapan	कार्यान्वयन	penterapan	कार्यान्वयन	N;SG	N;NOM;MASC;SG;3
penerapan	क्रियान्वयन	penterapan	क्रियान्वयन	N;SG	N;NOM;MASC;SG;3
praktis	व्यावहारिक	praktis	व्यावहारिक	ADJ;SG	ADJ;NOM
mal	मॉल	mal	मॉल	N	N;NOM;MASC;SG;3
mal	मॉल	mal	मॉल	N	N;NOM;MASC;SG;3
