hän	그녀는	hän	그녀+는	PRO;NOM;SG;3	PRO
asemat	직위	asema	직위	N;NOM;PL	N
asemat	입장	asema	입장	N;NOM;PL	N
asemat	포지션	asema	포지션	N;NOM;PL	N
taiteilijoita	음악가	taiteilija	음악가	N;PRT;PL	N
taiteilijoita	예술가	taiteilija	예술가	N;PRT;PL	N
taiteilijoita	아티스트	taiteilija	아티스트	N;PRT;PL	N
taiteilijoita	아티스트가	taiteilija	아티스트+가	N;PRT;PL	N
pysähtyi	중단됨	pysähtyä	중단+되+ㄴ	V;IND;SG;3;PST;FIN;ACT	V
laukaisu	출시	laukaisu	출시	N;NOM;SG	N
laukaisu	실행	laukaisu	실행	N;NOM;SG	N
laukaisu	발사	laukaisu	발사	N;NOM;SG	N
vastuu	책임	vastuu	책임	N;NOM;SG	N
vastuu	책임	vastuu	책임	N;NOM;SG	N
vastuu	책임감	vastuu	책임감	N;NOM;SG	N
kulutus	소비	kulutus	소비	N;NOM;SG	N
turvallisuus	안보	turvallisuus	안보	N;NOM;SG	N
turvallisuus	보안	turvallisuus	보안	N;NOM;SG	N
turvallisuus	안전	turvallisuus	안전	N;NOM;SG	N
turvallisuus	안전성	turvallisuus	안전성	N;NOM;SG	N
turbo	터보	turbo	터보	N;NOM;SG	N
lasku	거부	lasku	거부	N;NOM;SG	N
lasku	쇠퇴	lasku	쇠퇴	N;NOM;SG	N
lasku	감소	lasku	감소	N;NOM;SG	N
lasku	착륙	lasku	착륙	N;NOM;SG	N
kalastusta	낚시	kalastus	낚시	N;PRT;SG	N
värejä	색깔	väri	색깔	N;PRT;PL	N
ketju	사슬	ketju	사슬	N;NOM;SG	N
ketju	연쇄	ketju	연쇄	N;NOM;SG	N
ranger	레인저	ranger	레인저	N;NOM;SG	N
tiedemies	과학자	tiede#mies	과학자	N;NOM;SG	N
vartalo	시체	vartalo	시체	N;NOM;SG	N
vartalo	몸매	vartalo	몸매	N;NOM;SG	N
vartalo	몸매가	vartalo	몸매+가	N;NOM;SG	N
vartalo	몸통	vartalo	몸통	N;NOM;SG	N
isäntä	주최	isäntä	주최	N;NOM;SG	N
isäntä	마스터스	isäntä	마스터스	N;NOM;SG	N
laajuus	범위	laajuus	범위	N;NOM;SG	N
lama	침체	lama	침체	N;NOM;SG	N
lama	우울증	lama	우울증	N;NOM;SG	N
piirteet	특성	piirre	특성	N;NOM;PL	N
piirteet	특징	piirre	특징	N;NOM;PL	N
piirteet	특징	piirre	특징	N;NOM;PL	N
piirteet	기능	piirre	기능	N;NOM;PL	N
kapinallisten	반군	kapinallinen	반군	N;GEN;PL	N
fanien	팬들	fanien	팬+들	N;GEN;PL	N
kirjailijoita	작가	kirjailija	작가	N;PRT;PL	N
palkkaa	고용	palkka	고용	N;PRT;SG	N
palkkaa	고용	palkka	고용	N;PRT;SG	N
hiili	석탄	hiili	석탄	N;NOM;SG	N
hiili	탄소	hiili	탄소	N;NOM;SG	N
vastuuta	책임	vastuu	책임	N;PRT;SG	N
vastuuta	책임감	vastuu	책임감	N;PRT;SG	N
huumeiden	마약	huume	마약	N;GEN;PL	N
huumeiden	약물	huume	약물	N;GEN;PL	N
huumeiden	의약품	huume	의약품	N;GEN;PL	N
vankien	죄수	vanki	죄수	N;GEN;PL	N
funk	펑크	funk	펑크	N;NOM;SG	N
hevoset	말들	hevonen	말+들	N;NOM;PL	N
sävellykset	작곡	sävellys	작곡	N;NOM;PL	N
läpimurto	돌파	läpi#murto	돌파	N;NOM;SG	N
pelko	공포	pelko	공포	N;NOM;SG	N
pelko	공포증	pelko	공포증	N;NOM;SG	N
ilmoitus	공지	ilmoitus	공지	N;NOM;SG	N
ilmoitus	발표	ilmoitus	발표	N;NOM;SG	N
ilmoitus	공지	ilmoitus	공지	N;NOM;SG	N
ilmoitus	공지사항	ilmoitus	공지+사항	N;NOM;SG	N
ilmoitus	알림	ilmoitus	알리+ㅁ	N;NOM;SG	N
ilmoitus	선언	ilmoitus	선언	N;NOM;SG	N
sankarit	영웅	sankari	영웅	N;NOM;PL	N
tarinoiden	스토리	tarina	스토리	N;GEN;PL	N
tarinoiden	소식	tarina	소식	N;GEN;PL	N
piiritys	포위전	piiritys	포위전	N;NOM;SG	N
omistajat	소유자	omistaja	소유자	N;NOM;PL	N
kirjeitä	편지	kirje	편지	N;PRT;PL	N
ohjauksen	스티어링	ohjaus	스티어링	N;GEN;SG	N
ohjauksen	핸들링	ohjaus	핸들링	N;GEN;SG	N
kunnia	명예	kunnia	명예	N;NOM;SG	N
kunnia	명예	kunnia	명예	N;NOM;SG	N
ansaitsi	획득한	ansaita	획득+하+ㄴ	V;IND;SG;3;PST;FIN;ACT	V
vastapäätä	반대	vasta#pää	반대	N;PRT;SG	N
veri	혈액	veri	혈액	N;NOM;SG	N
kitaran	기타	kitara	기타	N;GEN;SG	N
esineet	객체	esine	객체	N;NOM;PL	N
esineet	개체	esine	개체	N;NOM;PL	N
esineet	물체	esine	물체	N;NOM;PL	N
esineet	천체	esine	천체	N;NOM;PL	N
rannan	해변	ranta	해변	N;GEN;SG	N
rajattu	제한된	rajata	제한+되+ㄴ	V;NOM;SG;V.PTCP;PASS	V
julkaistut	출판됨	julkaista	출판+되+ㄴ	V;NOM;PL;V.PTCP;PASS	V
matkustaja	여객	matkustaja	여객	N;NOM;SG	N
matkustaja	승객	matkustaja	승객	N;NOM;SG	N
hautausmaan	묘지	hautaus#maa	묘지	N;GEN;SG	N
pyyntö	요청	pyyntö	요청	N;NOM;SG	N
rinta	흉부	rinta	흉부	N;NOM;SG	N
rinta	가슴이	rinta	가슴+이	N;NOM;SG	N
rinta	가슴	rinta	가슴	N;NOM;SG	N
rinta	유방	rinta	유방	N;NOM;SG	N
rinta	가슴	rinta	가슴	N;NOM;SG	N
näkökulma	관점	näkö#kulma	관점	N;NOM;SG	N
sieni	곰팡이	sieni	곰팡이	N;NOM;SG	N
sieni	스폰지	sieni	스폰지	N;NOM;SG	N
syvyys	농도	syvyys	농도	N;NOM;SG	N
konsertteja	연주회	konsertti	연주회	N;PRT;PL	N
konsertteja	콘서트	konsertti	콘서트	N;PRT;PL	N
työkaluja	도구	työ#kalu	도구	N;PRT;PL	N
liikkeeseen	순환	liike	순환	N;IN+ALL;SG	N
sotia	전쟁	sota	전쟁	N;PRT;PL	N
vaihtoehtoja	대안	vaihto#ehto	대안	N;PRT;PL	N
videoita	비디오	video	비디오	N;PRT;PL	N
verrata	비교하기	verrata	비교+하+기	V;SG;NFIN;ACT	V
itsenäisyyttä	독립	itsenäisyys	독립	N;PRT;SG	N
itsenäisyyttä	독립운동	itsenäisyys	독립+운동	N;PRT;SG	N
kansalaisia	시민	kansa#lainen	시민	N;PRT;PL	N
kansalaisia	시민들	kansa#lainen	시민+들	N;PRT;PL	N
käsitteitä	개념	käsite	개념	N;PRT;PL	N
massaa	미사	massa	미사	N;PRT;SG	N
massaa	질량	massa	질량	N;PRT;SG	N
microsoftin	마이크로소프트	microsoft	마이크로소프트	N;GEN;SG	N
lähtö	출발	lähtö	출발	N;NOM;SG	N
lähtö	출국	lähtö	출국	N;NOM;SG	N
päätöksiä	결정	päätös	결정	N;PRT;PL	N
islamilaisen	이슬람	islamilainen	이슬람	N;GEN;SG	N
ikuisesti	영원히	ikuisesti	영원+히	ADV	ADV
vatsa	복부	vatsa	복부	N;NOM;SG	N
vatsa	위장	vatsa	위장	N;NOM;SG	N
vatsa	복부	vatsa	복부	N;NOM;SG	N
aukko	조리개	aukko	조리개	N;NOM;SG	N
aukko	구멍	aukko	구멍	N;NOM;SG	N
aukko	구멍이	aukko	구멍+이	N;NOM;SG	N
aukko	간격	aukko	간격	N;NOM;SG	N
päätä	머리	pää	머리	N;PRT;SG	N
päätä	결정	pää	결정	N;PRT;SG	N
arvioita	추정치	arvio	추정치	N;PRT;PL	N
arvioita	추정	arvio	추정	N;PRT;PL	N
tykit	총기	tykki	총기	N;NOM;PL	N
tykit	대포	tykki	대포	N;NOM;PL	N
puuttuminen	부재	puuttuminen	부재	N;NOM;SG	N
puuttuminen	부족	puuttuminen	부족	N;NOM;SG	N
bosnian	보스니아인	bosnia	보스니아인	N;GEN;SG	N
huomautus	발언	huomautus	발언	N;NOM;SG	N
circuit	서킷	circuit	서킷	N;NOM;SG	N
circuit	회로	circuit	회로	N;NOM;SG	N
pelaamisen	게임	pelaaminen	게임	N;GEN;SG	N
jalkaa	발발	jalka	발발	N;PRT;SG	N
ulkoasu	배치	ulko#asu	배치	N;NOM;SG	N
ulkoasu	외모	ulko#asu	외모	N;NOM;SG	N
ulkoasu	모양	ulko#asu	모양	N;NOM;SG	N
ulkoasu	출연	ulko#asu	출연	N;NOM;SG	N
ohjelmiston	소프트웨어	ohjelmisto	소프트웨어	N;GEN;SG	N
tunneli	터널	tunnella	터널	N;NOM;SG	N
tuodaan	가져옴	tuoda	가져오+ㄹ	V;IND;PRS;FIN;PASS	V
luoja	제작자	luoja	제작자	N;NOM;SG	N
luoja	작성자	luoja	작성자	N;NOM;SG	N
kirkkoja	교회	kirkko	교회	N;PRT;PL	N
teorioita	이론	teoria	이론	N;PRT;PL	N
talojen	주택	talo	주택	N;GEN;PL	N
lukko	잠금	lukko	잠금	N;NOM;SG	N
kampanjan	전역	kampanja	전역	N;GEN;SG	N
terveydenhuollon	의료	terveyden#huolto	의료	N;GEN;SG	N
puhdasta	깨끗한	puhdas	깨끗하+ㄴ	ADJ;PRT;SG	ADJ
vahvistettu	확인됨	vahvistaa	확인+되+ㄴ	V;NOM;SG;V.PTCP;PASS	V
vahvistettu	확인됨	vahvistaa	확인+되+ㄴ	V;NOM;SG;V.PTCP;PASS	V
täytä	채우기	täyttää	채우+기	V;IMP;SG;2;FIN;ACT	V
muslimien	이슬람교	muslimi	이슬람교	N;GEN;PL	N
muslimien	무슬림	muslimi	무슬림	N;GEN;PL	N
muslimien	무슬림	muslimi	무슬림	N;GEN;PL	N
joulukuu	적위	joulukuu	적위	N;NOM;SG	N
vaihteli	다양하다	vaihdella	다양+하+다	V;IND;SG;3;PST;FIN;ACT	V
neuvoa	경보	neuvo	경보	N;PRT;SG	N
neuvoa	자문	neuvo	자문	N;PRT;SG	N
neuvoa	조언	neuvo	조언	N;PRT;SG	N
suoja	보호	suoja	보호	N;NOM;SG	N
suoja	방패	suoja	방패	N;NOM;SG	N
jälkiä	트랙	jälki	트랙	N;PRT;PL	N
arkkitehdit	건축가	arkkitehti	건축가	N;NOM;PL	N
kuvioita	패턴	kuvio	패턴	N;PRT;PL	N
yhtäkkiä	갑자기	yhtäkkiä	갑자기	ADV	ADV
osapuoli	파티	osa#puoli	파티	N;NOM;SG	N
vertaa	비교하기	vertaa	비교+하+기	V;IMP;SG;2;FIN;ACT	V
jupiter	목성	jupiter	목성	N;NOM;SG	N
jupiter	목성의	jupiter	목성+의	N;NOM;SG	N
velho	마술사	velho	마술사	N;NOM;SG	N
asukas	주민	asukas	주민	N;NOM;SG	N
kaivos	광산	kaivos	광산	N;NOM;SG	N
kaivos	마이닝	kaivos	마이닝	N;NOM;SG	N
kaivos	광업	kaivos	광업	N;NOM;SG	N
kaivos	광산	kaivos	광산	N;NOM;SG	N
kokemuksia	경험	kokemus	경험	N;PRT;PL	N
kokemuksia	체험	kokemus	체험	N;PRT;PL	N
kokemuksia	경험	kokemus	경험	N;PRT;PL	N
kokemuksia	체험	kokemus	체험	N;PRT;PL	N
hiiri	생쥐	hiiri	생쥐	N;NOM;SG	N
hiiri	생쥐	hiiri	생쥐	N;NOM;SG	N
työntekijä	직원	työ#tekijä	직원	N;NOM;SG	N
työntekijä	노동자	työ#tekijä	노동자	N;NOM;SG	N
työntekijä	근로자	työ#tekijä	근로자	N;NOM;SG	N
romaaneja	소설	romaani	소설	N;PRT;PL	N
perintö	문화유산	perintö	문화유산	N;NOM;SG	N
perintö	상속	perintö	상속	N;NOM;SG	N
häät	결혼식	häät	결혼식	N;NOM;PL	N
häät	결혼식	häät	결혼식	N;NOM;PL	N
häät	웨딩	häät	웨딩	N;NOM;PL	N
virus	바이러스성	virus	바이러스성	N;NOM;SG	N
legendan	전설	legenda	전설	N;GEN;SG	N
ehdokkaat	후보	ehdokas	후보	N;NOM;PL	N
ehdokkaat	후보	ehdokas	후보	N;NOM;PL	N
ehdokkaat	후보자	ehdokas	후보자	N;NOM;PL	N
paineen	압력	paine	압력	N;GEN;SG	N
paineen	압박	paine	압박	N;GEN;SG	N
iskut	공격	isku	공격	N;NOM;PL	N
mcdonald	맥도널드	mcdonald	맥도널드	N;NOM;SG	N
kuviot	패턴	kuvio	패턴	N;NOM;PL	N
esityksiä	공연	esitys	공연	N;PRT;PL	N
esityksiä	발표	esitys	발표	N;PRT;PL	N
asetus	법령	asetus	법령	N;NOM;SG	N
asetus	설정	asetus	설정	N;NOM;SG	N
asetus	규제	asetus	규제	N;NOM;SG	N
asetus	규정	asetus	규정	N;NOM;SG	N
uros	남성	uros	남성	N;NOM;SG	N
olosuhteet	조건	olo#suhteet	조건	N;NOM;PL	N
happea	산소	happea	산소	N;PRT;SG	N
tehtävien	작업	tehtävä	작업	N;GEN;PL	N
tehtävien	태스크	tehtävä	태스크	N;GEN;PL	N
nähtävyydet	관광지	nähtävyys	관광지	N;NOM;PL	N
nähtävyydet	명소	nähtävyys	명소	N;NOM;PL	N
nähtävyydet	관광지	nähtävyys	관광지	N;NOM;PL	N
nähtävyydet	관광	nähtävyys	관광	N;NOM;PL	N
liiketoiminnan	업체	liike#toiminta	업체	N;GEN;SG	N
liiketoiminnan	사업	liike#toiminta	사업	N;GEN;SG	N
swan	백조	swan	백조	N;NOM;SG	N
yksityiskohtia	세부사항	yksityis#kohta	세부+사항	N;PRT;PL	N
komisario	경감	komisario	경감	N;NOM;SG	N
komisario	조사관	komisario	조사관	N;NOM;SG	N
filmi	필름	filmi	필름	N;NOM;SG	N
filmi	영화	filmi	영화	N;NOM;SG	N
lääke	의학	lääke	의학	N;NOM;SG	N
lääke	마약	lääke	마약	N;NOM;SG	N
lääke	약물	lääke	약물	N;NOM;SG	N
lääke	의약품	lääke	의약품	N;NOM;SG	N
kaasu	가스	kaasu	가스	N;NOM;SG	N
lassi	켈빈	lassi	켈빈	N;NOM;SG	N
keskusteluissa	논의	keskustelu	논의	N;IN+ESS;PL	N
keskusteluissa	논쟁	keskustelu	논쟁	N;IN+ESS;PL	N
näkyvissä	표시됨	näkyä	표시+되+ㄴ	V;IN+ESS;PL;V.PTCP;ACT	V
huolto	유지보수	huolto	유지보수	N;NOM;SG	N
huolto	정비	huolto	정비	N;NOM;SG	N
huolto	점검	huolto	점검	N;NOM;SG	N
kommunistit	공산주의자	kommunisti	공산주의자	N;NOM;PL	N
kommunistit	공산주의자	kommunisti	공산주의자	N;NOM;PL	N
lippua	깃발	lippu	깃발	N;PRT;SG	N
lippua	국기	lippu	국기	N;PRT;SG	N
lippua	플래그	lippu	플래그	N;PRT;SG	N
ratsuväen	기병대	ratsu#väki	기병대	N;GEN;SG	N
ratsuväen	기병	ratsu#väki	기병	N;GEN;SG	N
järjestäjä	후원	järjestäjä	후원	N;NOM;SG	N
järjestäjä	주최	järjestäjä	주최	N;NOM;SG	N
opiskelee	공부하기	opiskella	공부+하+기	V;IND;SG;3;PRS;FIN;ACT	V
säteily	방사능	säteily	방사능	N;NOM;SG	N
säteily	방사선	säteily	방사선	N;NOM;SG	N
säteily	방사성	säteily	방사성	N;NOM;SG	N
kiista	논란	kiista	논란	N;NOM;SG	N
kiista	논쟁	kiista	논쟁	N;NOM;SG	N
kiista	분쟁	kiista	분쟁	N;NOM;SG	N
päiväkirja	학술	päivä#kirja	학술	N;NOM;SG	N
päiväkirja	학술지	päivä#kirja	학술지	N;NOM;SG	N
päiväkirja	저널	päivä#kirja	저널	N;NOM;SG	N
päiväkirja	일기	päivä#kirja	일기	N;NOM;SG	N
lähdön	출발	lähtö	출발	N;GEN;SG	N
lähdön	출국	lähtö	출국	N;GEN;SG	N
operaattori	작용소	operaattori	작용소	N;NOM;SG	N
operaattori	연산자	operaattori	연산자	N;NOM;SG	N
operaattori	항공사	operaattori	항공사	N;NOM;SG	N
operaattori	통신사	operaattori	통신사	N;NOM;SG	N
systeemi	체계	systeemi	체계	N;NOM;SG	N
systeemi	시스템	systeemi	시스템	N;NOM;SG	N
oikeudenkäynti	재판	oikeuden#käynti	재판	N;NOM;SG	N
kouluja	학교	koulu	학교	N;PRT;PL	N
saavutuksia	성취	saavutus	성취	N;PRT;PL	N
saavutuksia	달성	saavutus	달성	N;PRT;PL	N
saavutuksia	업적	saavutus	업적	N;PRT;PL	N
saavutuksia	기록	saavutus	기록	N;PRT;PL	N
vastuun	책임	vastuu	책임	N;GEN;SG	N
vastuun	책임감	vastuu	책임감	N;GEN;SG	N
osoitettu	할당된	osoittaa	할당+되+ㄴ	V;NOM;SG;V.PTCP;PASS	V
puut	나무들	puu	나무+들	N;NOM;PL	N
puut	나무	puu	나무	N;NOM;PL	N
intro	소개	intro	소개	N;NOM;SG	N
hevosia	말들	hevonen	말+들	N;PRT;PL	N
tuho	재난	tuho	재난	N;NOM;SG	N
tuho	파괴	tuho	파괴	N;NOM;SG	N
lukuja	수치	luku	수치	N;PRT;PL	N
reaktion	반응	reaktio	반응	N;GEN;SG	N
reaktion	공감	reaktio	공감	N;GEN;SG	N
uutinen	뉴스	uutinen	뉴스	N;NOM;SG	N
uutinen	소식	uutinen	소식	N;NOM;SG	N
poikia	소년	poika	소년	N;PRT;PL	N
poikia	소년들	poika	소년+들	N;PRT;PL	N
poikia	보이즈	poika	보이즈	N;PRT;PL	N
poikia	아들들	poika	아들+들	N;PRT;PL	N
rangaistus	페널티	rangaistus	페널티	N;NOM;SG	N
rangaistus	징벌	rangaistus	징벌	N;NOM;SG	N
rangaistus	처벌	rangaistus	처벌	N;NOM;SG	N
hinnan	가격	hinta	가격	N;GEN;SG	N
mitsubishi	미쓰비시	mitsubishi	미쓰비시	N;NOM;SG	N
kriisi	위기	kriisi	위기	N;NOM;SG	N
ehdot	조건	ehto	조건	N;NOM;PL	N
ehdot	약관	ehto	약관	N;NOM;PL	N
ehdot	용어	ehto	용어	N;NOM;PL	N
varastaa	훔쳐	varastaa	훔치+어	V;IND;SG;PRS;FIN;ACT	V
yliopistot	대학	yli#opisto	대학	N;NOM;PL	N
putken	튜브	putki	튜브	N;GEN;SG	N
luotain	탐사	luotain	탐사	N;NOM;SG	N
target	타깃	tarki	타깃	N;NOM;SG	N
target	대상	tarki	대상	N;NOM;SG	N
target	타겟	tarki	타산	N;NOM;SG	N
kohtaus	장면	kohtaus	장면	N;NOM;SG	N
kohtaus	발작	kohtaus	발작	N;NOM;SG	N
maasto	지형	maasto	지형	N;NOM;SG	N
esitykset	공연	esitys	공연	N;NOM;PL	N
esitykset	발표	esitys	발표	N;NOM;PL	N
ytimen	커널	ydin	커널	N;GEN;SG	N
uskontojen	종교	uskonto	종교	N;GEN;PL	N
ajoneuvon	차량	ajo#neuvo	차량	N;GEN;SG	N
metsästäjä	사냥꾼	metsästäjä	사냥꾼	N;NOM;SG	N
kameran	사진기	kamera	사진기	N;GEN;SG	N
alhainen	낮은	alhainen	낮+ㄴ	ADJ;NOM;SG	ADJ
alhainen	낮음	alhainen	낮+ㅁ	ADJ;NOM;SG	ADJ
toimet	활동	toimi	활동	N;NOM;PL	N
toimet	행동	toimi	행동	N;NOM;PL	N
toimet	활동	toimi	활동	N;NOM;PL	N
toimet	동작	toimi	동작	N;NOM;PL	N
toimet	액션	toimi	액션	N;NOM;PL	N
serbien	세르비아인	serbi	세르비아인	N;GEN;PL	N
onnistuneesti	성공적으로	onnistuneesti	성공+적+으로	ADV	ADV
keskusteluja	채팅	keskustelu	채팅	N;PRT;PL	N
keskusteluja	논쟁	keskustelu	논쟁	N;PRT;PL	N
keskusteluja	대화	keskustelu	대화	N;PRT;PL	N
keskusteluja	논의	keskustelu	논의	N;PRT;PL	N
todennäköisyys	확률	toden#näköisyys	확률	N;NOM;SG	N
todennäköisyys	확률	toden#näköisyys	확률	N;NOM;SG	N
salin	체육관	sali	체육관	N;GEN;SG	N
suoritettu	완료되었습니다	suorittaa	완료+되+었+습니다	V;NOM;SG;V.PTCP;PASS	V
matematiikka	수학	matematiikka	수학	N;NOM;SG	N
matematiikka	수학	matematiikka	수학	N;NOM;SG	N
matematiikka	산술	matematiikka	산술	N;NOM;SG	N
matematiikka	수학	matematiikka	수학	N;NOM;SG	N
näyttelyssä	전시관	näyttely	전시관	N;IN+ESS;SG	N
näyttelyssä	박람회	näyttely	박람회	N;IN+ESS;SG	N
näyttelyssä	전시회	näyttely	전시회	N;IN+ESS;SG	N
kasvatus	번식	kasvatus	번식	N;NOM;SG	N
kasvatus	사육	kasvatus	사육	N;NOM;SG	N
vuokra	렌트	vuokra	렌트	N;NOM;SG	N
vuokra	임대	vuokra	임대	N;NOM;SG	N
vuokra	임대료	vuokra	임대료	N;NOM;SG	N
vuokra	임대	vuokra	임대	N;NOM;SG	N
vuokra	렌트	vuokra	렌트	N;NOM;SG	N
mittakaavassa	축척	mitta#kaava	축척	N;IN+ESS;SG	N
mittakaavassa	규모	mitta#kaava	규모	N;IN+ESS;SG	N
läpimitta	직경	läpi#mitta	직경	N;NOM;SG	N
valvonta	통제	valvonta	통제	N;NOM;SG	N
valvonta	제어	valvonta	제어	N;NOM;SG	N
valvonta	감시	valvonta	감시	N;NOM;SG	N
painava	무거운	painava	무겁+ㄴ	ADJ;NOM;SG	ADJ
taisto	전투	taisto	전투	N;NOM;SG	N
tuhoutunut	파괴됨	tuhoutua	파괴+되+ㄴ	V;NOM;SG;V.PTCP;ACT	V
löydä	찾기	löydä	찾+기	V;IMP;SG;2;FIN;ACT	V
löydä	찾기	löydä	찾+기	V;IMP;SG;2;FIN;ACT	V
luontoa	자연	luonto	자연	N;PRT;SG	N
vankeja	죄수	vanki	죄수	N;PRT;PL	N
viiva	대시	viiva	대시	N;NOM;SG	N
uudistus	개혁개방	uudistus	개혁+개방	N;NOM;SG	N
uudistus	개혁	uudistus	개혁	N;NOM;SG	N
yhdistäminen	병합	yhdistäminen	병합	N;NOM;SG	N
yhdistäminen	통합	yhdistäminen	통합	N;NOM;SG	N
yhdistäminen	연결	yhdistäminen	연결	N;NOM;SG	N
vieraita	방문자	vieras	방문자	N;PRT;PL	N
vieraita	방문객	vieras	방문객	N;PRT;PL	N
vieraita	참석자	vieras	참석자	N;PRT;PL	N
vieraita	손님들	vieras	손님+들	N;PRT;PL	N
manga	만화	manga	만화	N;NOM;SG	N
manga	만화가	manga	만화+가	N;NOM;SG	N
kulttuurien	문화	kulttuuri	문화	N;GEN;PL	N
debyytti	데뷔	debyyttää	데뷔	N;NOM;SG	N
raskaansarjan	헤비웨이트	raskaan#sarja	헤비웨이트	N;GEN;SG	N
toimitus	배송	toimitus	배송	N;NOM;SG	N
toimitus	발송	toimitus	발송	N;NOM;SG	N
toimitus	게재	toimitus	게재	N;NOM;SG	N
toimitus	배송	toimitus	배송	N;NOM;SG	N
toimitus	배달	toimitus	배달	N;NOM;SG	N
vika	단층	vika	단층	N;NOM;SG	N
vika	결함	vika	결함	N;NOM;SG	N
ilmiötä	현상	ilmiö	현상	N;PRT;SG	N
ilmiötä	현상	ilmiö	현상	N;PRT;SG	N
kaasun	가스	kaasu	가스	N;GEN;SG	N
journalisti	언론인	journalisti	언론인	N;NOM;SG	N
rahoitusta	금융	rahoitus	금융	N;PRT;SG	N
rahoitusta	자금	rahoitus	자금	N;PRT;SG	N
vision	시력	visio	시력	N;GEN;SG	N
vision	시각	visio	시각	N;GEN;SG	N
haku	검색	haku	검색	N;NOM;SG	N
myrskyn	폭풍	myrsky	폭풍	N;GEN;SG	N
pimeä	어둡게	pimeä	어둡+게	ADJ;NOM;SG	ADJ
pimeä	어두운	pimeä	어둡+ㄴ	ADJ;NOM;SG	ADJ
iskujen	공격	isku	공격	N;GEN;PL	N
tuomarina	판사	tuomari	판사	N;FRML;SG	N
pohjaa	아래쪽	pohja	아래+쪽	N;PRT;SG	N
pohjaa	아래	pohja	아래	N;PRT;SG	N
veljet	형제들	veli	형제+들	N;NOM;PL	N
kutsun	초청	kutsu	초청	N;GEN;SG	N
piirtää	그리기	piirtää	그리+기	V;IND;SG;FIN;ACT	V
piirtää	그리기	piirtää	그리+기	V;IND;SG;FIN;ACT	V
kirjastossa	도서관	kirjasto	도서관	N;IN+ESS;SG	N
kirkkaus	밝기	kirkkaus	밝+기	N;NOM;SG	N
munat	달걀	muna	달걀	N;NOM;PL	N
munat	달걀	muna	달걀	N;NOM;PL	N
tuomioistuin	법정	tuomio#istuin	법정	N;NOM;SG	N
tuomioistuin	재판소	tuomio#istuin	재판소	N;NOM;SG	N
yhtälö	방정식	yhtälö	방정식	N;NOM;SG	N
nestettä	수액	neste	수액	N;PRT;SG	N
nestettä	액체	neste	액체	N;PRT;SG	N
nestettä	액체	neste	액체	N;PRT;SG	N
nestettä	리퀴드	neste	리퀴드	N;PRT;SG	N
päätökset	결정	päätös	결정	N;NOM;PL	N
koiria	개들	koira	개+들	N;PRT;PL	N
ranskalaisia	프랑스인	ranska#lainen	프랑스인	N;PRT;PL	N
suunnitelmia	계획	suunnitelma	계획	N;PRT;PL	N
polttaa	굽기	polttaa	굽+기	V;IND;SG;3;PRS;FIN;ACT	V
taitoja	스킬	taito	스키+ㄹ	N;PRT;PL	N
taitoja	솜씨	taito	솜씨	N;PRT;PL	N
prikaati	여단	prikaati	여단	N;NOM;SG	N
liha	고기	liha	고기	N;NOM;SG	N
liha	육체	liha	육체	N;NOM;SG	N
nesteen	수액	neste	수액	N;GEN;SG	N
nesteen	액체	neste	액체	N;GEN;SG	N
nesteen	액체	neste	액체	N;GEN;SG	N
nesteen	리퀴드	neste	리퀴드	N;GEN;SG	N
demokratia	민주주의	demokratia	민주주의	N;NOM;SG	N
demokratia	민주화	demokratia	민주화	N;NOM;SG	N
tumman	어둡게	tumma	어둡+게	ADJ;GEN;SG	ADJ
tumman	어두운	tumma	어둡+ㄴ	ADJ;GEN;SG	ADJ
halu	욕구	halu	욕구	N;NOM;SG	N
diesel	디젤	diesel	디젤	N;NOM;SG	N
vanki	포로	vanki	포로	N;NOM;SG	N
sää	날씨	sää	날씨	N;NOM;SG	N
työttömyys	실업	työttömyys	실업	N;NOM;SG	N
koulut	학교	koulu	학교	N;NOM;PL	N
toteutus	구현	toteutus	구현	N;NOM;SG	N
toteutus	처형	toteutus	처형	N;NOM;SG	N
toteutus	실행	toteutus	실행	N;NOM;SG	N
rengas	반지	rengas	반지	N;NOM;SG	N
rengas	소환	rengas	소환	N;NOM;SG	N
luokitus	평가	luokitus	평가	N;NOM;SG	N
luokitus	분류법	luokitus	분류법	N;NOM;SG	N
luokitus	분류	luokitus	분류	N;NOM;SG	N
säteilyä	방사능	säteily	방사능	N;PRT;SG	N
säteilyä	방사선	säteily	방사선	N;PRT;SG	N
säteilyä	방사성	säteily	방사성	N;PRT;SG	N
lue	읽기	lukea	읽+기	V;IMP;SG;2;FIN;ACT	V
lue	읽는다	lukea	읽+는다	V;IMP;SG;2;FIN;ACT	V
lue	읽고	lukea	읽+고	V;IMP;SG;2;FIN;ACT	V
torpedo	어뢰	torpedo	어뢰	N;NOM;SG	N
askel	단계	askel	단계	N;NOM;SG	N
valmistajan	제조업체	valmistaja	제조업체	N;GEN;SG	N
valmistajan	제조사	valmistaja	제조사	N;GEN;SG	N
työkalu	공구	työ#kalu	공구	N;NOM;SG	N
työkalu	도구	työ#kalu	도구	N;NOM;SG	N
psykologi	심리학자	psykologi	심리학자	N;NOM;SG	N
maaperän	토양	maa#perä	토양	N;GEN;SG	N
sielu	영혼	sielu	영혼	N;NOM;SG	N
pako	탈출	pako	탈출	N;NOM;SG	N
