con	ar	con	ar	ADP	ADP
privados	privātie	privado	privāts	ADJ;MASC;PL;V.PTCP	ADJ;NOM;MASC;PL
celebrar	svinam	celebrar	svins	V;NFIN	V;FH;IND;PL;1;POS;PRS;FIN;ACT
simultáneamente	vienlaikus	simultáneamente	vienlaikus	ADV	ADV
simultáneamente	vienlaikus	simultáneamente	vienlaikus	ADV	ADV
simultáneamente	vienlaicīgi	simultáneamente	vienlaicīgi	ADV	ADV
intelectuales	intelektuāļi	intelectual	intelektuāli	N;PL	N;NOM;MASC;PL
alcaldía	mērs	alcaldía	mērs	N;FEM;SG	N;NOM;MASC;SG
macho	vīrietis	macho	vīrietis	N;MASC;SG	N;NOM;MASC;SG
alumno	skolēns	alumno	skolēns	N;MASC;SG	N;NOM;MASC;SG
alumno	skolēnu	alumno	skolēns	N;MASC;SG	N;ACC;MASC;SG
alumno	students	alumno	students	N;MASC;SG	N;NOM;MASC;SG
alumno	studenta	alumno	students	N;MASC;SG	N;GEN;MASC;SG
alumno	studentu	alumno	students	N;MASC;SG	N;ACC;MASC;SG
reemplazo	nomaiņa	reemplazo	nomaiņa	N;MASC;SG	N;NOM;FEM;SG
reemplazo	aizvietošana	reemplazo	aizvietošana	N;MASC;SG	N;NOM;FEM;SG
reemplazo	aizstāšana	reemplazo	aizstāšana	N;MASC;SG	N;NOM;FEM;SG
décimo	desmitais	décimo	desmits	ADJ;MASC;SG	ADJ;NOM;DEF;MASC;SG
décimo	desmitā	décimo	desmitais	ADJ;MASC;SG	ADJ;NOM;DEF;FEM;SG
clasificaciones	klasifikācijas	clasificación	klasifikācija	N;FEM;PL	N;NOM;FEM;PL
clasificaciones	reitingiem	clasificación	reitings	N;FEM;PL	N;DAT;MASC;PL
clasificaciones	reitingi	clasificación	reitings	N;FEM;PL	N;NOM;MASC;PL
capas	slāņi	capa	slānis	N;FEM;PL	N;NOM;MASC;PL
capas	apmetņi	capa	apmetne	N;FEM;PL	N;NOM;MASC;PL
interacción	mijiedarbība	interacción	mijiedarbība	N;FEM;SG	N;NOM;FEM;SG
interacción	mijiedarbība	interacción	mijiedarbība	N;FEM;SG	N;NOM;FEM;SG
interacción	iesaistīšanās	interacción	iesaistīšanās	N;FEM;SG	N;NOM;FEM;SG
interacción	iesaiste	interacción	iesaiste	N;FEM;SG	N;NOM;FEM;SG
perfecto	perfekta	perfecto	perfekts	ADJ;MASC;SG	ADJ;NOM;FEM;SG
perfecto	ideāla	perfecto	ideāla	ADJ;MASC;SG	ADJ;NOM;FEM;SG
perfecto	perfekts	perfecto	perfekts	ADJ;MASC;SG	ADJ;NOM;MASC;SG
mhz	mhz	mhz	mhz	N;FEM;SG	N
girls	meitenes	girls	meitene	N	N;NOM;FEM;PL
girls	meitenēm	girls	meitene	N	N;DAT;FEM;PL
universitarios	universitātes	universitario	universitāte	N;MASC;PL	N;NOM;FEM;PL
tiros	šāvieni	tiro	šāviens	N;MASC;PL	N;NOM;MASC;PL
persa	farsi	persa	farsi	N;MASC;SG	N;NOM;MASC;SG
civilización	civilizācija	civilización	civilizācija	N;FEM;SG	N;NOM;FEM;SG
civilización	civilizācija	civilización	civilizācija	N;FEM;SG	N;NOM;FEM;SG
complejos	kompleksi	complejo	komplekss	N;MASC;PL	N;NOM;MASC;PL
colegios	skolas	colegio	skola	N;MASC;PL	N;NOM;FEM;PL
colegios	skolām	colegio	skola	N;MASC;PL	N;DAT;FEM;PL
colegios	kolēģijas	colegio	kolēģija	N;MASC;PL	N;NOM;FEM;PL
colegios	koledžas	colegio	koledža	N;MASC;PL	N;NOM;FEM;PL
enfrentamientos	sadursmes	enfrentamiento	sadursme	N;MASC;PL	N;NOM;FEM;PL
enfrentamientos	konfrontācijas	enfrentamiento	konfrontācija	N;MASC;PL	N;NOM;FEM;PL
iluminación	apgaismojums	iluminación	apgaismojums	N;FEM;SG	N;NOM;MASC;SG
iluminación	apgaismojums	iluminación	apgaismojums	N;FEM;SG	N;NOM;MASC;SG
participando	piedalās	participar	piedalīties	V;V.MSDR	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
sustancias	vielas	sustancia	viela	N;FEM;PL	N;NOM;FEM;PL
entero	vesels	entero	vesels	ADJ;MASC;SG	ADJ;NOM;MASC;SG
entero	vesela	entero	vesela	ADJ;MASC;SG	ADJ;NOM;FEM;SG
impulso	stimuls	impulso	stimuls	N;MASC;SG	N;NOM;MASC;SG
impulso	impulss	impulso	impulss	N;MASC;SG	N;NOM;MASC;SG
impulso	impulss	impulso	impulss	N;MASC;SG	N;NOM;MASC;SG
impulso	impulsu	impulso	impulss	N;MASC;SG	N;ACC;MASC;SG
computadora	datoram	computador	dators	N;FEM;SG	N;DAT;MASC;SG
computadora	datoru	computador	dators	N;FEM;SG	N;ACC;MASC;SG
computadora	dators	computador	dators	N;FEM;SG	N;NOM;MASC;SG
lectores	lasītājiem	lector	lasītājs	N;MASC;PL	N;DAT;MASC;PL
lectores	lasītāji	lector	lasītājs	N;MASC;PL	N;NOM;MASC;PL
catedrático	profesore	catedrático	profesore	N;MASC;SG	N;NOM;FEM;SG
catedrático	profesors	catedrático	profesors	N;MASC;SG	N;NOM;MASC;SG
elevación	pacēlumu	elevación	pacēlums	N;FEM;SG	N;ACC;MASC;SG
elevación	pacēluma	elevación	pacēlums	N;FEM;SG	N;GEN;MASC;SG
elevación	pacēlums	elevación	pacēlums	N;FEM;SG	N;NOM;MASC;SG
móviles	mob	móvil	mēb	N;MASC;PL	N
integra	integrē	integrar	integrēt	V;IND;SG;3;PRS;FIN	V;FH;IND;3;POS;PRS;FIN;ACT
rotación	rotācija	rotación	rotācija	N;FEM;SG	N;NOM;FEM;SG
estabilidad	stabilitāte	estabilidad	stabilitāte	N;FEM;SG	N;NOM;FEM;SG
estabilidad	stabilitāti	estabilidad	stabilitāte	N;FEM;SG	N;ACC;FEM;SG
dependiente	atkarīgs	dependiente	atkarīgs	ADJ;SG	ADJ;NOM;MASC;SG
dependiente	atkarīga	dependiente	atkarīga	ADJ;SG	ADJ;NOM;FEM;SG
curva	līkne	curva	līkne	N;FEM;SG	N;NOM;FEM;SG
curva	līkumu	curva	līkums	N;FEM;SG	N;ACC;MASC;SG
alabama	alabama	alabama	alabams	N;FEM;SG	N;NOM;MASC;SG
maestría	māka	maestría	māka	N;FEM;SG	N;NOM;FEM;SG
hidrógeno	ūdeņraža	hidrógeno	ūdeņradis	N;MASC;SG	N;GEN;MASC;SG
hidrógeno	ūdeņradis	hidrógeno	ūdeņradis	N;MASC;SG	N;NOM;MASC;SG
krai	novads	krai	novads	N;MASC;SG	N;NOM;MASC;SG
criminal	noziedzīgu	criminal	noziedzīgs	ADJ;SG	ADJ;ACC;MASC;SG
fabricante	izgatavotājs	fabricante	izgatavotājs	N;SG	N;NOM;MASC;SG
fabricante	ražotājs	fabricante	ražotājs	N;SG	N;NOM;MASC;SG
adquisición	iegāde	adquisición	iegāde	N;FEM;SG	N;NOM;FEM;SG
adquisición	pirkums	adquisición	pirkums	N;FEM;SG	N;NOM;MASC;SG
adquisición	pirkšana	adquisición	pirkšana	N;FEM;SG	N;NOM;FEM;SG
adquisición	iegāde	adquisición	iegāde	N;FEM;SG	N;NOM;FEM;SG
adquisición	iegūšana	adquisición	iegūšana	N;FEM;SG	N;NOM;FEM;SG
adquisición	iegādi	adquisición	iegāde	N;FEM;SG	N;ACC;FEM;SG
cuadrado	laukumā	cuadrado	laukums	N;MASC;SG	N;ESS;MASC;SG
guerreros	kareivji	guerrero	kareivji	N;MASC;PL	N;NOM;MASC;PL
positivo	pozitīvā	positivo	pozitīvs	ADJ;MASC;SG	ADJ;NOM;FEM;SG
positivo	pozitīva	positivo	pozitīvs	ADJ;MASC;SG	ADJ;NOM;FEM;SG
positivo	pozitīvais	positivo	pozitīvs	ADJ;MASC;SG	ADJ;NOM;MASC;SG
positivo	pozitīvs	positivo	pozitīvs	ADJ;MASC;SG	ADJ;NOM;MASC;SG
combatir	apkarotu	combatir	apkarot	V;NFIN	V;COND;POS;FIN;ACT
modificación	grozījums	modificación	grozījums	N;FEM;SG	N;NOM;MASC;SG
modificación	modifikācija	modificación	modifikācija	N;FEM;SG	N;NOM;FEM;SG
modificación	grozījums	modificación	grozījums	N;FEM;SG	N;NOM;MASC;SG
ginebra	džins	ginebra	džins	N;FEM;SG	N;NOM;MASC;SG
luces	gaismas	luz	gaisma	N;FEM;PL	N;NOM;FEM;PL
concluyó	secināts	concluir	secināt	V;IND;SG;3;PST;FIN	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
concluyó	noslēdza	concluir	noslēgt	V;IND;SG;3;PST;FIN	V;FH;IND;3;POS;PST;FIN;ACT
concluyó	secināja	concluir	secināt	V;IND;SG;3;PST;FIN	V;FH;IND;3;POS;PST;FIN;ACT
concluyó	noslēgts	concluir	noslēgt	V;IND;SG;3;PST;FIN	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
interiores	iekšējie	interior	iekšējs	ADJ;PL	ADJ;NOM;MASC;PL
sindicato	savienība	sindicato	savienība	N;MASC;SG	N;NOM;FEM;SG
sindicato	sindikāta	sindicato	sindikāts	N;MASC;SG	N;NOM;MASC;SG
períodos	periodi	período	periods	N;MASC;PL	N;NOM;MASC;PL
inclusión	iekļaušana	inclusión	iekļaušana	N;FEM;SG	N;NOM;FEM;SG
suspensión	apturēšana	suspensión	apturēšana	N;FEM;SG	N;NOM;FEM;SG
suspensión	suspensija	suspensión	suspensija	N;FEM;SG	N;NOM;FEM;SG
desplazamiento	pārvietojums	desplazamiento	pārvietojums	N;MASC;SG	N;NOM;MASC;SG
proporcionar	sniegt	proporcionar	sniegt	V;NFIN	V;POS;NFIN
berlin	berlīne	berlin	berlīne	N;MASC;SG	N;NOM;FEM;SG
reveló	atklājās	revelar	atklāties	V;IND;SG;3;PST;FIN	V;FH;IND;3;POS;REFL;PST;FIN;ACT
reveló	atklāja	revelar	atklāt	V;IND;SG;3;PST;FIN	V;FH;IND;3;POS;PST;FIN;ACT
históricamente	vēsturiski	históricamente	vēsturiski	ADV	ADV
huelga	streiks	huelga	streiks	N;FEM;SG	N;NOM;MASC;SG
centrocampista	pussargs	centrocampista	pussargs	N;SG	N;NOM;MASC;SG
distinta	atšķirīgs	distinto	atšķirīgs	ADJ;FEM;SG	ADJ;NOM;MASC;SG
eddie	edijs	eddie	edijs	N;MASC;SG	N;NOM;MASC;SG
claudia	klaudija	claudia	klaudija	N;FEM;SG	N;NOM;FEM;SG
capitales	galvaspilsētas	capital	galvaspilsēta	N;MASC;PL	N;NOM;FEM;PL
huesos	kaulus	hueso	kauls	N;MASC;PL	N;ACC;MASC;PL
huesos	kauli	hueso	kauli	N;MASC;PL	N;NOM;MASC;PL
vídeos	video	vídeo	video	N;MASC;PL	N
salsa	salsas	salsar	salsas	N;FEM;SG	N;NOM;FEM;SG
salsa	mērce	salsar	mērce	N;FEM;SG	N;NOM;FEM;SG
salsa	mērcē	salsar	mērce	N;FEM;SG	N;ESS;FEM;SG
salsa	mērci	salsar	mērce	N;FEM;SG	N;ACC;FEM;SG
alfabeto	alfabēts	alfabeto	alfabēt	N;MASC;SG	N;NOM;MASC;SG
manuscrito	manuskriptu	manuscrito	manuskripts	N;MASC;SG	N;ACC;FEM;SG
visitó	apmeklēja	visitar	apmeklēt	V;IND;SG;3;PST;FIN	V;FH;IND;3;POS;PST;FIN;ACT
horizontal	horizontāls	horizontal	horizontāls	ADJ;SG	ADJ;NOM;MASC;SG
horizontal	horizontālo	horizontal	horizontāla	ADJ;SG	ADJ;ACC;MASC;SG
horizontal	horizontālā	horizontal	horizontāla	ADJ;SG	ADJ;NOM;FEM;SG
horizontal	horizontāla	horizontal	horizontāla	ADJ;SG	ADJ;NOM;FEM;SG
octavo	astotā	octavo	astots	ADJ;MASC;SG	ADJ;NOM;DEF;FEM;SG
octavo	astotais	octavo	astots	ADJ;MASC;SG	ADJ;NOM;DEF;MASC;SG
ampliar	paplašināties	ampliar	paplašināties	V;NFIN	V;POS;REFL;NFIN
ampliar	palielināt	ampliar	palielināt	V;NFIN	V;POS;NFIN
ampliar	paplašināt	ampliar	paplašināt	V;NFIN	V;POS;NFIN
ampliar	izvērst	ampliar	izvērst	V;NFIN	V;POS;NFIN
ampliar	paplašinās	ampliar	paplašināt	V;NFIN	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
ampliar	paplašināt	ampliar	paplašināt	V;NFIN	V;POS;NFIN
cartel	plakātu	cartel	plakāta	N;MASC;SG	N;ACC;MASC;SG
cartel	plakāts	cartel	plakāt	N;MASC;SG	N;NOM;MASC;SG
cartel	stendu	cartel	stends	N;MASC;SG	N;ACC;MASC;SG
cartel	kartelis	cartel	kartelis	N;MASC;SG	N;NOM;MASC;SG
cartel	karteļa	cartel	kartelis	N;MASC;SG	N;NOM;MASC;SG
arm	roka	arm	roka	N	N;NOM;FEM;SG
granja	saimniecība	granja	saimniecība	N;FEM;SG	N;NOM;FEM;SG
granja	audzētava	granja	audzētava	N;FEM;SG	N;NOM;FEM;SG
granja	ferma	granja	ferma	N;FEM;SG	N;NOM;FEM;SG
patas	kājas	pata	kāja	N;FEM;PL	N;NOM;FEM;PL
patas	kājiņas	pata	kājiņa	N;FEM;PL	N;NOM;FEM;PL
masters	kapteiņi	master	kapteini	N;MASC;PL	N;NOM;MASC;PL
masters	saimnieki	master	saimnieks	N;MASC;PL	N;NOM;MASC;PL
préstamo	kredīts	préstamo	kredīts	N;MASC;SG	N;NOM;MASC;SG
préstamo	aizņēmums	préstamo	aizņēmums	N;MASC;SG	N;NOM;MASC;SG
préstamo	aizdevums	préstamo	aizdevums	N;MASC;SG	N;NOM;MASC;SG
estatuto	nolikums	estatuto	nolikums	N;MASC;SG	N;NOM;MASC;SG
dream	sapnis	dream	sapnis	N	N;NOM;MASC;SG
liderazgo	vadība	liderazgo	vadība	N;MASC;SG	N;NOM;FEM;SG
space	telpa	spacer	telpa	N	N;NOM;FEM;SG
space	kosmoss	spacer	kosmoss	N	N;NOM;MASC;SG
célula	šūna	célula	šūna	N;FEM;SG	N;NOM;FEM;SG
lineal	lineāro	lineal	lineārs	ADJ;SG	ADJ;ACC;MASC;SG
lineal	lineārā	lineal	lineārs	ADJ;SG	ADJ;ESS;FEM;SG
adquirir	iegādāties	adquirir	iegādāties	V;NFIN	V;POS;REFL;NFIN
adquirir	iegūt	adquirir	iegūt	V;NFIN	V;POS;NFIN
expulsión	izraidīšana	expulsión	izraidīšana	N;FEM;SG	N;NOM;FEM;SG
expulsión	izraidīšanu	expulsión	izraidīšana	N;FEM;SG	N;ACC;FEM;SG
expulsión	deportāciju	expulsión	deportācija	N;FEM;SG	N;ACC;FEM;SG
linda	smuka	linda	smuka	ADJ;FEM;SG	ADJ;NOM;FEM;SG
linda	smuks	linda	smuks	ADJ;FEM;SG	ADJ;NOM;MASC;SG
linda	smuka	linda	smuka	ADJ;FEM;SG	ADJ;NOM;FEM;SG
linda	jauka	linda	jauka	ADJ;FEM;SG	ADJ;NOM;FEM;SG
genes	gēni	gen	gēns	N;MASC;PL	N;NOM;MASC;PL
plana	plakana	plano	plakana	ADJ;FEM;SG	ADJ;NOM;FEM;SG
observaciones	piezīmes	observación	piezīme	N;FEM;PL	N;NOM;FEM;PL
observaciones	piezīmes	observación	piezīme	N;FEM;PL	N;NOM;FEM;PL
observaciones	novērojumi	observación	novērojums	N;FEM;PL	N;NOM;MASC;PL
observaciones	novērojumus	observación	novērojums	N;FEM;PL	N;ACC;MASC;PL
observaciones	apsvērumi	observación	apsvērums	N;FEM;PL	N;NOM;MASC;PL
observaciones	piezīmes	observación	piezīme	N;FEM;PL	N;NOM;FEM;PL
observaciones	komentāri	observación	komentārs	N;FEM;PL	N;NOM;MASC;PL
observaciones	apsvērumi	observación	apsvērums	N;FEM;PL	N;NOM;MASC;PL
observaciones	atsauksmes	observación	atsauksme	N;FEM;PL	N;NOM;FEM;PL
desembocadura	muti	desembocadura	mute	N;FEM;SG	N;ACC;FEM;SG
desembocadura	mutē	desembocadura	mute	N;FEM;SG	N;ESS;FEM;SG
desembocadura	mute	desembocadura	mute	N;FEM;SG	N;NOM;FEM;SG
alice	alise	alice	alise	N;FEM;SG	N;NOM;FEM;SG
rayo	stars	rayo	stars	N;MASC;SG	N;NOM;MASC;SG
rayo	zibens	rayo	zibens	N;MASC;SG	N;NOM;MASC;SG
físicos	fiziskās	físico	fiziska	ADJ;MASC;PL	ADJ;NOM;FEM;PL
físicos	fiziskie	físico	fizisks	ADJ;MASC;PL	ADJ;NOM;MASC;PL
organiza	organizēt	organizar	organizēt	V;IND;SG;3;PRS;FIN	V;POS;NFIN
bombas	sūkņi	bomba	sūknis	N;FEM;PL	N;NOM;MASC;PL
bombas	bumbas	bomba	bumba	N;FEM;PL	N;NOM;FEM;PL
retratos	portretus	retrato	portresis	N;MASC;PL	N;ACC;MASC;PL
loco	trakais	loco	traks	ADJ;MASC;SG	ADJ;NOM;MASC;SG
loco	trakā	loco	traka	ADJ;MASC;SG	ADJ;NOM;FEM;SG
loco	dusmīga	loco	dusmīga	ADJ;MASC;SG	ADJ;NOM;FEM;SG
exitoso	veiksmīga	exitoso	veiksmīga	ADJ;MASC;SG	ADJ;NOM;FEM;SG
exitoso	sekmīga	exitoso	sekmīga	ADJ;MASC;SG	ADJ;NOM;FEM;SG
exitoso	veiksmīgs	exitoso	veiksmīgs	ADJ;MASC;SG	ADJ;NOM;MASC;SG
exitoso	veiksmīgu	exitoso	veiksmīga	ADJ;MASC;SG	ADJ;ACC;MASC;SG
harrison	harisons	harrison	harisons	N;MASC;SG	N;NOM;MASC;SG
formalmente	formāli	formalmente	formāli	ADV	ADV
sound	skaņu	sound	skaņa	N	N;ACC;FEM;SG
sound	skaņa	sound	skaņa	N	N;NOM;FEM;SG
sound	skaņas	sound	skaņa	N	N;NOM;FEM;PL
novio	puisis	novio	puisis	N;MASC;SG	N;NOM;MASC;SG
rechazo	atteikums	rechazo	atteikums	N;MASC;SG	N;NOM;MASC;SG
rechazo	noraidījums	rechazo	noraidījums	N;MASC;SG	N;NOM;MASC;SG
rechazo	noraidīšanu	rechazo	noraidīšana	N;MASC;SG	N;ACC;FEM;SG
eligió	izvēlējās	elegir	izvēlēties	V;IND;SG;3;PST;FIN	V;FH;IND;3;POS;REFL;PST;FIN;ACT
firmar	parakstīt	firmar	parakstīt	V;NFIN	V;POS;NFIN
describir	aprakstīt	describir	aprakstīt	V;NFIN	V;POS;NFIN
describir	raksturot	describir	raksturēt	V;NFIN	V;POS;NFIN
describir	apraksta	describir	apraksts	V;NFIN	V;FH;IND;3;POS;PRS;FIN;ACT
expresiones	izteiksmes	expresión	izteiksme	N;FEM;PL	N;NOM;FEM;PL
songs	dziesmas	songs	dziesma	N	N;NOM;FEM;PL
ruptura	šķiršanās	ruptura	šķiršanās	N;FEM;SG	N;NOM;FEM;SG
ruptura	pārrāvums	ruptura	pārrāvums	N;FEM;SG	N;NOM;MASC;SG
ruptura	plīsums	ruptura	plīsums	N;FEM;SG	N;NOM;MASC;SG
emisora	raidorganizācija	emisora	raidorganizācija	N;FEM;SG	N;NOM;FEM;SG
filósofos	filozofi	filósofo	filozofs	N;MASC;PL	N;NOM;MASC;PL
adolescente	teen	adolescente	teen	N;SG	N;NOM;FEM;SG
adolescente	pusaudzis	adolescente	pusaudzis	N;SG	N;NOM;MASC;SG
inés	agnese	inés	agnese	N;FEM;SG	N;NOM;FEM;SG
prototipo	prototips	prototipo	prototips	N;MASC;SG	N;NOM;MASC;SG
dinámica	dinamika	dinámica	dinamika	N;FEM;SG	N;NOM;FEM;SG
dinámica	dinamiku	dinámica	dinamika	N;FEM;SG	N;ACC;FEM;SG
dinámica	dinamika	dinámica	dinamika	N;FEM;SG	N;NOM;FEM;SG
variación	maiņa	variación	maiņa	N;FEM;SG	N;NOM;FEM;SG
latitud	platuma	latitud	platums	N;FEM;SG	N;GEN;MASC;SG
latitud	platums	latitud	platums	N;FEM;SG	N;NOM;MASC;SG
óleo	eļļa	óleo	eļļa	N;MASC;SG	N;NOM;FEM;SG
óleo	nafta	óleo	nafta	N;MASC;SG	N;NOM;FEM;SG
usted	tu	tú	tu	PRO;SG;2;FORM	PRO;NOM;SG;2
usted	tevi	tú	tu	PRO;SG;2;FORM	PRO;ACC;SG;2
usted	tev	tú	tu	PRO;SG;2;FORM	PRO;DAT;SG;2
caudal	plūsma	caudal	plūsma	N;MASC;SG	N;NOM;FEM;SG
irlandés	īru	irlandés	īrs	N;MASC;SG	N;NOM;MASC;SG
anchura	platumā	anchura	platums	N;FEM;SG	N;ESS;MASC;SG
anchura	platums	anchura	platums	N;FEM;SG	N;NOM;MASC;SG
utilidad	lietderību	utilidad	lietderība	N;FEM;SG	N;ACC;FEM;SG
beatles	beatles	beatle	beatle	N;MASC;PL	N;NOM;FEM;PL
receptor	receptoru	receptor	receptors	N;MASC;SG	N;ACC;MASC;SG
receptor	receptora	receptor	receptors	N;MASC;SG	N;NOM;MASC;SG
receptor	uztvērēja	receptor	uztvērēt	N;MASC;SG	N;NOM;MASC;SG
receptor	uztvērējs	receptor	uztvērējs	N;MASC;SG	N;NOM;MASC;SG
receptor	saņēmējs	receptor	saņēmējs	N;MASC;SG	N;NOM;MASC;SG
receptor	saņēmēja	receptor	saņēmējs	N;MASC;SG	N;GEN;MASC;SG
personalmente	personiski	personalmente	personiski	ADV	ADV
personalmente	personīgi	personalmente	personīgi	ADV	ADV
desapareció	izgaisa	desaparecer	izgaisīt	V;IND;SG;3;PST;FIN	V;FH;IND;3;POS;PST;FIN;ACT
desapareció	pazuda	desaparecer	pazust	V;IND;SG;3;PST;FIN	V;FH;IND;3;POS;PST;FIN;ACT
prólogo	priekšvārds	prólogo	priekšvārds	N;MASC;SG	N;NOM;MASC;SG
prólogo	priekšvārdā	prólogo	priekšvārda	N;MASC;SG	N;ESS;MASC;SG
prólogo	prologs	prólogo	prologs	N;MASC;SG	N;NOM;MASC;SG
xbox	xbox	xbox	xbox	N	N
force	spēkā	force	spēks	N	N;ESS;MASC;SG
force	spēka	force	spēks	N	N;GEN;MASC;SG
force	spēks	force	spēks	N	N;NOM;MASC;SG
tramos	iedaļas	tramo	iedaļa	N;MASC;PL	N;NOM;FEM;PL
tramos	nodaļas	tramo	nodaļa	N;MASC;PL	N;NOM;FEM;PL
tramos	sekcijas	tramo	sekcija	N;MASC;PL	N;NOM;FEM;PL
tramos	sadaļas	tramo	sadaļa	N;MASC;PL	N;NOM;FEM;PL
campeona	čempions	campeona	čempions	N;FEM;SG	N;NOM;MASC;SG
campeona	čempions	campeona	čempions	N;FEM;SG	N;NOM;MASC;SG
lgbt	lgbt	lgbt	lgbt	N;SG	N
automáticamente	automātiski	automáticamente	automātiski	ADV	ADV
centre	centrs	centre	centrs	N;MASC;SG	N;NOM;MASC;SG
centre	centrā	centre	centrs	N;MASC;SG	N;ESS;MASC;SG
centre	centra	centre	centrs	N;MASC;SG	N;GEN;MASC;SG
necesarias	nepieciešami	necesario	nepieciešams	ADJ;FEM;PL	ADJ;NOM;MASC;PL
colaboradores	partneri	colaborador	partneris	N;MASC;PL	N;NOM;MASC;PL
colaboradores	partneriem	colaborador	partneris	N;MASC;PL	N;DAT;MASC;PL
caras	sejas	cara	seja	N;FEM;PL	N;NOM;FEM;PL
turín	turīna	turín	turīna	N;MASC;SG	N;NOM;FEM;SG
lesiones	bojājumi	lesión	bojājums	N;FEM;PL	N;NOM;MASC;PL
lesiones	traumas	lesión	trauma	N;FEM;PL	N;NOM;FEM;PL
lesiones	zaudējumi	lesión	zaudējums	N;FEM;PL	N;NOM;MASC;PL
lesiones	ievainojumi	lesión	ievainojums	N;FEM;PL	N;NOM;MASC;PL
lesiones	traumas	lesión	trauma	N;FEM;PL	N;NOM;FEM;PL
disminución	kritums	disminución	kritums	N;FEM;SG	N;NOM;MASC;SG
disminución	samazinājums	disminución	samazinājums	N;FEM;SG	N;NOM;MASC;SG
apoyó	atbalstīta	apoyar	atbalstīt	V;IND;SG;3;PST;FIN	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
apoyó	atbalstīts	apoyar	atbalstīt	V;IND;SG;3;PST;FIN	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
aceptación	pieņemšana	aceptación	pieņemšana	N;FEM;SG	N;NOM;FEM;SG
aceptación	pieņemšana	aceptación	pieņemšana	N;FEM;SG	N;NOM;FEM;SG
libras	mārciņas	libra	mārciņa	N;MASC;PL	N;NOM;FEM;PL
modificar	mainīt	modificar	mainīt	V;NFIN	V;POS;NFIN
modificar	pārveidot	modificar	pārveidot	V;NFIN	V;POS;NFIN
modificar	izmaina	modificar	izmainīt	V;NFIN	V;FH;IND;3;POS;PRS;FIN;ACT
modificar	izmainīt	modificar	izmainīt	V;NFIN	V;POS;NFIN
modificar	groza	modificar	grozīt	V;NFIN	V;FH;IND;3;POS;PRS;FIN;ACT
modificar	grozīt	modificar	grozīt	V;NFIN	V;POS;NFIN
land	zemi	land	zeme	N	N;ACC;FEM;SG
land	zeme	land	zeme	N	N;NOM;FEM;SG
land	zemes	land	zeme	N	N;NOM;FEM;PL
terrestres	sauszemes	terrestre	sauszeme	N;PL	N;NOM;FEM;PL
soviéticos	padomju	soviético	padome	N;MASC;PL	N;GEN;FEM;PL
pérdidas	zudumi	pérdida	zudums	N;FEM;PL	N;NOM;MASC;PL
pérdidas	zaudējumi	pérdida	zaudējums	N;FEM;PL	N;NOM;MASC;PL
pérdidas	zudumi	pérdida	zudums	N;FEM;PL	N;NOM;MASC;PL
pérdidas	zaudējumi	pérdida	zaudējums	N;FEM;PL	N;NOM;MASC;PL
fenómenos	parādības	fenómeno	parādība	N;MASC;PL	N;NOM;FEM;PL
conecta	pieslēgties	conectar	pieslēgties	V;IND;SG;3;PRS;FIN	V;POS;REFL;NFIN
bus	autobuss	bus	autobuss	N;MASC;SG	N;NOM;MASC;SG
mini	mini	mini	mīt		
master	kapteinis	master	kapteinis	N;MASC;SG	N;NOM;MASC;SG
master	meistars	master	meistars	N;MASC;SG	N;NOM;MASC;SG
master	saimnieks	master	saimnieks	N;MASC;SG	N;NOM;MASC;SG
robinson	robinsons	robinson	robinsons	N;MASC;SG	N;NOM;MASC;SG
finanzas	finanses	finanzas	finanses	N;FEM;PL	N;NOM;FEM;PL
finanzas	finanses	finanzas	finanses	N;FEM;PL	N;NOM;FEM;PL
sinfónica	simfoniskais	sinfónico	simfonisks	ADJ;FEM;SG	ADJ;NOM;MASC;SG
boxeo	boksa	boxeo	bokss	N;MASC;SG	N;NOM;MASC;SG
boxeo	bokss	boxeo	bokss	N;MASC;SG	N;NOM;MASC;SG
renault	renault	renault	renault	N;MASC;SG	N
comparte	dalīties	compartir	dalīties	V;IND;SG;3;PRS;FIN	V;POS;REFL;NFIN
jerry	džerijs	jerry	džerijs	N;MASC;SG	N;NOM;MASC;SG
antropología	antropoloģija	antropología	antropoloģija	N;FEM;SG	N;NOM;FEM;SG
favorable	labvēlīgs	favorable	labvēlīgs	ADJ;SG	ADJ;NOM;MASC;SG
favorable	labvēlīga	favorable	labvēlīga	ADJ;SG	ADJ;NOM;FEM;SG
favorable	labvēlīgs	favorable	labvēlīgs	ADJ;SG	ADJ;NOM;MASC;SG
significativa	nozīmīgu	significativo	nozīmīgs	ADJ;FEM;SG	ADJ;ACC;MASC;SG
significativa	nozīmīga	significativo	nozīmīga	ADJ;FEM;SG	ADJ;NOM;FEM;SG
significativa	nozīmīgs	significativo	nozīmīgs	ADJ;FEM;SG	ADJ;NOM;MASC;SG
fiel	uzticīgs	fiel	uzticīgs	ADJ;SG	ADJ;NOM;MASC;SG
rodaje	filmēšana	rodaje	filmēšana	N;MASC;SG	N;NOM;FEM;SG
