एक	satu	एक	satu	NUM	NUM
केस	kasus	केस	kasus	N;NOM;MASC;SG;3	N;SG
मोड	moda	मोड	moda	N;NOM;MASC;SG;3	N;SG
मोड	modus	मोड	modus	N;NOM;MASC;SG;3	N;SG
लड़के	bocah	लड़का	bocah	N;NOM;MASC;PL;3	N
लेनदेन	transaksi	लेनदेन	transaksi	N;NOM;MASC;SG;3	N
लेनदेन	transaksi	लेनदेन	transaksi	N;NOM;MASC;SG;3	N
बटन	kancing	बटन	kancing	N;NOM;MASC;SG;3	N;SG
बटन	tombol	बटन	tombol	N;NOM;MASC;SG;3	N;SG
बटन	kancing	बटन	kancing	N;NOM;MASC;SG;3	N;SG
बटन	tombol	बटन	tombol	N;NOM;MASC;SG;3	N;SG
उपक्रम	kegiatan	उपक्रम	kegiatan	N;NOM;MASC;SG;3	N;SG
उपक्रम	aktifitas	उपक्रम	aktifitas	N;NOM;MASC;SG;3	N;SG
फ्रेम	bingkai	फ्रेम	bingkai	N;NOM;MASC;SG;3	N;SG
फ्रेम	frame	फ्रेम	frame	N;NOM;MASC;SG;3	N
फ्रेम	bingkai	फ्रेम	bingkai	N;NOM;MASC;SG;3	N;SG
फ्रेम	frame	फ्रेम	frame	N;NOM;MASC;SG;3	N
खुराक	dosis	खुराक	dosis	N;NOM;FEM;SG;3	N
खुराक	dosisnya	खुराक	dosis	N;NOM;FEM;SG;3	N
इंस्टीट्यूट	institut	इंस्टीट्यूट	institut	N;NOM;MASC;SG;3	N
उपलब्धता	ketersediaan	उपलब्धता	ketersediaan	N;NOM;FEM;SG;3	N;SG
ताकत	kekuatan	ताकत	kekuatan	N;NOM;FEM;SG;3	N;SG
चौड़ी	lebar	चौड़ी	lebar	ADJ;NOM;FEM;SG	ADJ;SG
विक्रेता	vendor	विक्रेता	vendor	N;NOM;MASC;SG;3	N;SG
विक्रेता	vendor	विक्रेता	vendor	N;NOM;MASC;SG;3	N;SG
विक्रेता	penjual	विक्रेता	penjual	N;NOM;MASC;SG;3	N;SG
विक्रेता	penjual	विक्रेता	penjual	N;NOM;MASC;SG;3	N;SG
विक्रेता	salesman	विक्रेता	salesman	N;NOM;MASC;SG;3	N;SG
विक्रेता	penjual	विक्रेता	penjual	N;NOM;MASC;SG;3	N;SG
विंडोज़	jendela	विंडोज़	jendela	N;NOM;MASC;SG;3	N;SG
गैलरी	galeri	गैलरी	galeri	N;NOM;FEM;SG;3	N;SG
गैलरी	galeri	गैलरी	galeri	N;NOM;FEM;SG;3	N;SG
गेहूँ	gandum	गेहूँ	gandum	N;NOM;MASC;SG;3	N;SG
कर्नल	kolonel	कर्नल	kolonel	N;NOM;MASC;SG;3	N;SG
गर्भावस्था	kehamilan	गर्भावस्था	kehamilan	N;NOM;MASC;SG;3	N;SG
संरक्षक	guardians	संरक्षक	guardians	N;NOM;MASC;SG;3	N
संरक्षक	pelindung	संरक्षक	penlindung	N;NOM;MASC;SG;3	N;SG
संरक्षक	penjaga	संरक्षक	penjaga	N;NOM;MASC;SG;3	N;SG
अध्यापक	guru	अध्यापक	guru	N;NOM;MASC;SG;3	N;SG
अवशोषण	penyerapan	अवशोषण	penserapan	N;NOM;MASC;SG;3	N;SG
युद्धों	peperangan	युद्ध	peperangan	N;ACC;MASC;PL;3	N
गेम्स	permainan	गेम्स	permainan	N;NOM;MASC;SG;3	N;SG
गेम्स	game	गेम्स	game	N;NOM;MASC;SG;3	N;SG
अनुशासन	disiplin	अनुशासन	disiplin	N;NOM;MASC;SG;3	N;SG
वाद्य	instrumental	वाद्य	instrumental	N;NOM;MASC;SG;3	N
सम	genap	सम	genap		
कपास	katun	कपास	katun	N;NOM;MASC;SG;3	N
कपास	kapas	कपास	kapas	N;NOM;MASC;SG;3	N;SG
कपास	cotton	कपास	cotton	N;NOM;MASC;SG;3	N
घूर्णन	rotasi	घूर्णन	rotasi	N;NOM;MASC;SG;3	N
घूर्णन	putaran	घूर्णन	putaran	N;NOM;MASC;SG;3	N;SG
घूर्णन	putar	घूर्णन	putar	N;NOM;MASC;SG;3	N;SG
बाण	panah	बाण	panah	N;NOM;MASC;SG;3	N;SG
भूख	nafsu	भूख	nafsu	N;NOM;FEM;SG;3	N;SG
भूख	kelaparan	भूख	kelaparan	N;NOM;FEM;SG;3	N;SG
ग्रंथि	kelenjar	ग्रंथि	kelenjar	N;NOM;FEM;SG;3	N;SG
रिश्ता	hubungan	रिश्ता	hubungan	N;NOM;MASC;SG;3	N;SG
रिश्ता	relasi	रिश्ता	relasi	N;NOM;MASC;SG;3	N;SG
रिश्ता	hubungan	रिश्ता	hubungan	N;NOM;MASC;SG;3	N;SG
आधी	setengahnya	आधा	setengah	N;NOM;FEM;SG;3	N;SG
छाप	tayangan	छाप	tayangan	N;NOM;FEM;SG;3	N;SG
छाप	kesan	छाप	kesan	N;NOM;FEM;SG;3	N;SG
शपथ	sumpah	शपथ	sumpah	N;NOM;FEM;SG;3	N;SG
गिरने	berjatuhan	गिर	berjatuhan	V;NFIN;ACT	V;SG;ACT
गिरने	jatuh	गिर	jatuh	V;NFIN;ACT	V;SG;ACT
निवारण	pencegahan	निवारण	pencegahan	N;NOM;MASC;SG;3	N;SG
जनन	reproduksi	जनन	reproduksi	N;NOM;MASC;SG;3	N;SG
आरक्षण	pemesanan	आरक्षण	penpesanan	N;NOM;MASC;SG;3	N;SG
आरक्षण	pemesanan	आरक्षण	penpesanan	N;NOM;MASC;SG;3	N;SG
विश्राम	relaksasi	विश्राम	relaksasi	N;NOM;FEM;SG;3	N;SG
चर	variable	चर	variable	N;NOM;MASC;SG;3	N;SG
चर	variabel	चर	variabel	N;NOM;MASC;SG;3	N;SG
चर	variabel	चर	variabel	N;NOM;MASC;SG;3	N;SG
चर	varian	चर	varian	N;NOM;MASC;SG;3	N;SG
चर	variant	चर	variant	N;NOM;MASC;SG;3	N;SG
चैनलों	kanal	चैनल	kanal	N;ACC;MASC;PL;3	N
आगामी	mendatang	आगामी	mendatang	ADJ	ADJ;SG
बुखार	demam	बुखार	demam	N;NOM;MASC;SG;3	N;SG
शोर	noise	शोर	noise	N;NOM;MASC;SG;3	N
शोर	bising	शोर	bising	N;NOM;MASC;SG;3	N;SG
शोर	kebisingan	शोर	kebisingan	N;NOM;MASC;SG;3	N;SG
शोर	derau	शोर	derau	N;NOM;MASC;SG;3	N;SG
शिविर	kemah	शिविर	kemah	N;NOM;MASC;SG;3	N;SG
शिविर	perkemahan	शिविर	perkemahan	N;NOM;MASC;SG;3	N
शिविर	kamp	शिविर	kamp	N;NOM;MASC;SG;3	N;SG
दांत	gigi	दांत	gigi	N;NOM;MASC;SG;3	N;SG
दांत	giginya	दांत	gigi	N;NOM;MASC;SG;3	N;SG
पुनर्निर्माण	rekonstruksi	पुनर्निर्माण	rekonstruksi	N;NOM;MASC;SG;3	N;SG
जेट	jet	जेट	jet	N;NOM;MASC;SG;3	N;SG
राष्ट्रीयता	kewarganegaraan	राष्ट्रीयता	kewarganegaraan	N;NOM;FEM;SG;3	N;SG
राष्ट्रीयता	kebangsaan	राष्ट्रीयता	kebangsaan	N;NOM;FEM;SG;3	N;SG
राष्ट्रीयता	kewarganegaraan	राष्ट्रीयता	kewarganegaraan	N;NOM;FEM;SG;3	N;SG
राष्ट्रीयता	kebangsaan	राष्ट्रीयता	kebangsaan	N;NOM;FEM;SG;3	N;SG
ब्रदर्स	brothers	ब्रदर्स	brothers	N;NOM;MASC;PL;3	N
ब्रदर्स	bros	ब्रदर्स	bros	N;NOM;MASC;PL;3	N
फील्ड	bidang	फील्ड	bidang	N;NOM;MASC;SG;3	N;SG
फील्ड	lapangan	फील्ड	lapangan	N;NOM;MASC;SG;3	N;SG
फील्ड	medan	फील्ड	medan	N;NOM;MASC;SG;3	N;SG
फील्ड	kolom	फील्ड	kolom	N;NOM;MASC;SG;3	N;SG
उद्गम	asal	उद्गम	asal	N;NOM;MASC;SG;3	N;SG
प्रयोक्ता	pemakai	प्रयोक्ता	penpakai	N;NOM;MASC;SG;3	N;SG
प्रयोक्ता	pengguna	प्रयोक्ता	penguna	N;NOM;MASC;SG;3	N;SG
स्टोर	toko	स्टोर	toko	N;NOM;MASC;SG;3	N;SG
स्टोर	simpan	स्टोर	simpan	N;NOM;MASC;SG;3	N;SG;ACT
स्टोर	toko	स्टोर	toko	N;NOM;MASC;SG;3	N;SG
डांस	dansa	डांस	dansa	N;NOM;MASC;SG;3	N;SG
डांस	tari	डांस	tari	N;NOM;MASC;SG;3	N;SG
डांस	tarian	डांस	tarian	N;NOM;MASC;SG;3	N;SG
राजदूत	duta	राजदूत	duta	N;NOM;MASC;SG;3	N;SG
ग्यारह	sebelas	ग्यारह	sebelas	NUM	NUM
मृदा	tanah	मृदा	tanah	N;NOM;MASC;SG;3	N;SG
मृदा	tanahnya	मृदा	tanah	N;NOM;MASC;SG;3	N;SG
रेशम	sutera	रेशम	sutera	N;NOM;MASC;SG;3	N
रेशम	sutra	रेशम	sutra	N;NOM;MASC;SG;3	N
रेत	papak	रेत	papak	N;NOM;MASC;SG;3	N
दलित	dalit	दलित	dalit	N;NOM;MASC;SG;3	N
संकाय	fakultas	संकाय	fakultas	N;NOM;MASC;SG;3	N;SG
प्रोजेक्ट	proyek	प्रोजेक्ट	proyek	N;NOM;MASC;SG;3	N;SG
प्रोजेक्ट	projek	प्रोजेक्ट	projek	N;NOM;MASC;SG;3	N;SG
प्रोजेक्ट	proyek	प्रोजेक्ट	proyek	N;NOM;MASC;SG;3	N;SG
संज्ञानात्मक	kognitif	संज्ञानात्मक	kognitif	N;NOM;MASC;SG;3	N
कस्बा	kotamadya	कस्बा	kotamadya	N;NOM;MASC;SG;3	N;SG
कस्बा	kota	कस्बा	kota	N;NOM;MASC;SG;3	N;SG
आरेख	diagram	आरेख	diagram	N;NOM;MASC;SG;3	N;SG
वास्तु	arsitek	वास्तु	arsitek	N;NOM;MASC;SG;3	N;SG
वास्तु	arsitektur	वास्तु	arsitektur	N;NOM;MASC;SG;3	N;SG
मिर्च	merica	मिर्च	merica	N;NOM;FEM;SG;3	N;SG
मिर्च	paprika	मिर्च	paprika	N;NOM;FEM;SG;3	N
स्थिरता	stabilitas	स्थिरता	stabilitas	N;NOM;FEM;SG;3	N;SG
स्थिरता	kestabilan	स्थिरता	kestabilan	N;NOM;FEM;SG;3	N;SG
स्थिरता	keberlanjutan	स्थिरता	keberlanjutan	N;NOM;FEM;SG;3	N;SG
स्राव	pengosongan	स्राव	penosongan	N;NOM;MASC;SG;3	N;SG
स्राव	debit	स्राव	debit	N;NOM;MASC;SG;3	N;SG
स्राव	sekresi	स्राव	sekresi	N;NOM;MASC;SG;3	N
देरी	penundaan	देरी	pentundaan	N;NOM;FEM;SG;3	N;SG
देरी	keterlambatan	देरी	keterlambatan	N;NOM;FEM;SG;3	N;SG
देरी	penundaan	देरी	pentundaan	N;NOM;FEM;SG;3	N;SG
देरी	keterlambatan	देरी	keterlambatan	N;NOM;FEM;SG;3	N;SG
नारियल	kelapa	नारियल	kelapa	N;NOM;MASC;SG;3	N;SG
भेदभाव	diskriminasi	भेदभाव	diskriminasi	N;NOM;MASC;SG;3	N;SG
घंटा	jam	घंटा	jam	N;NOM;MASC;SG;3	N;SG
घंटा	jam	घंटा	jam	N;NOM;MASC;SG;3	N;SG
मुखिया	ketua	मुखिया	ketua	N;NOM;MASC;SG;3	N;SG
मुखिया	kepala	मुखिया	kepala	N;NOM;MASC;SG;3	N;SG
मानवता	kemanusiaan	मानवता	kemanusiaan	N;NOM;FEM;SG;3	N;SG
मानवता	kemanusiaan	मानवता	kemanusiaan	N;NOM;FEM;SG;3	N;SG
मानवता	humaniora	मानवता	humaniora	N;NOM;FEM;SG;3	N
सहकारी	koperasi	सहकारी	koperasi	N;NOM	N;SG
दुश्मन	musuh	दुश्मन	musuh	N;NOM;MASC;SG;3	N;SG
दुश्मन	musuh	दुश्मन	musuh	N;NOM;MASC;SG;3	N;SG
लीटर	liter	लीटर	liter	N;NOM;MASC;SG;3	N;SG
लीटर	liter	लीटर	liter	N;NOM;MASC;SG;3	N;SG
गुर्दे	ginjal	गुर्दा	ginjal	N;NOM;MASC;SG;3	N;SG
मीनार	tower	मीनार	tower	N;NOM;FEM;SG;3	N
मीनार	menara	मीनार	menara	N;NOM;FEM;SG;3	N;SG
द्वितीयक	sekunder	द्वितीयक	sekunder	N;NOM;MASC;SG;3	N;SG
वक़्त	kali	वक़्त	kali	N;NOM;MASC;SG;3	N;SG
वक़्त	waktu	वक़्त	waktu	N;NOM;MASC;SG;3	N;SG
वक़्त	waktunya	वक़्त	waktu	N;NOM;MASC;SG;3	N;SG
डेटाबेस	database	डेटाबेस	database	N;NOM;MASC;SG;3	N
विशेषज्ञता	konsentrasi	विशेषज्ञता	konsentrasi	N;NOM;FEM;SG;3	N;SG
विशेषज्ञता	jurusan	विशेषज्ञता	jurusan	N;NOM;FEM;SG;3	N;SG
विशेषज्ञता	keahlian	विशेषज्ञता	keahlian	N;NOM;FEM;SG;3	N;SG
विनिर्माण	manufaktur	विनिर्माण	manufaktur	N;NOM;MASC;SG;3	N
विनिर्माण	pabrikasi	विनिर्माण	pabrikasi	N;NOM;MASC;SG;3	N;SG
फाइबर	serat	फाइबर	serat	N;NOM;MASC;SG;3	N;SG
परेशानी	kesukaran	परेशानी	kesukaran	N;NOM;FEM;SG;3	N;SG
परेशानी	kesempitan	परेशानी	kesempitan	N;NOM;FEM;SG;3	N
परेशानी	kesusahan	परेशानी	kesusahan	N;NOM;FEM;SG;3	N;SG
परेशानी	kesulitan	परेशानी	kesulitan	N;NOM;FEM;SG;3	N;SG
परेशानी	masalah	परेशानी	masalah	N;NOM;FEM;SG;3	N;SG
परेशानी	kesulitan	परेशानी	kesulitan	N;NOM;FEM;SG;3	N;SG
संतुलित	seimbang	संतुलित	seimbang	ADJ	ADJ;SG
दिमाग	otak	दिमाग	otak	N;NOM;MASC;SG;3	N;SG
दिमाग	pikiran	दिमाग	pikiran	N;NOM;MASC;SG;3	N;SG
दिमाग	otak	दिमाग	otak	N;NOM;MASC;SG;3	N;SG
गढ़	benteng	गढ़	benteng	N;NOM;MASC;SG;3	N
जागरूकता	kesadaran	जागरूकता	kesadaran	N;NOM;FEM;SG;3	N;SG
अस्थि	tulang	अस्थि	tulang	N;NOM;MASC;SG;3	N;SG
कुंजी	kunci	कुंजी	kunci	N;NOM;FEM;SG;3	N;SG
कुंजी	kunci	कुंजी	kunci	N;NOM;FEM;SG;3	N;SG
स्क्वायर	persegi	स्क्वायर	persegi	N;NOM;MASC;SG;3	N;SG
स्क्वायर	kuadrat	स्क्वायर	kuadrat	N;NOM;MASC;SG;3	N;SG
मंदी	resesi	मंदी	resesi	N;NOM;FEM;SG;3	N;SG
निर्देशांक	koordinat	निर्देशांक	koordinat	N;NOM;MASC;SG;3	N;SG
निर्देशांक	koordinasi	निर्देशांक	koordinasi	N;NOM;MASC;SG;3	N;SG
निर्देशांक	koordinat	निर्देशांक	koordinat	N;NOM;MASC;SG;3	N;SG
जरुरत	persyaratan	जरुरत	persyaratan	N;NOM;FEM;SG;3	N;SG
औजार	perkakas	औजार	perkakas	N;NOM;MASC;SG;3	N;SG
औजार	alat	औजार	alat	N;NOM;MASC;SG;3	N;SG
प्रसंस्करण	pemrosesan	प्रसंस्करण	penprosesan	N;NOM;MASC;SG;3	N;SG
प्रसंस्करण	pengolahan	प्रसंस्करण	penolahan	N;NOM;MASC;SG;3	N;SG
मन्त्र	mantra	मन्त्र	mantra	N;NOM;MASC;SG;3	N
मुद्दा	masalah	मुद्दा	masalah	N;NOM;MASC;SG;3	N;SG
मुद्दा	isu	मुद्दा	isu	N;NOM;MASC;SG;3	N;SG
स्वाधीनता	kebebasan	स्वाधीनता	kebebasan	N;NOM;FEM;SG;3	N;SG
एयरलाइन	airbus	एयरलाइन	airbus	N;NOM;FEM;SG;3	N;SG
एयरलाइन	maskapai	एयरलाइन	maskapai	N;NOM;FEM;SG;3	N
एयरलाइन	airlines	एयरलाइन	airlines	N;NOM;FEM;SG;3	N
सब्जी	sayuran	सब्जी	sayuran	N;NOM;FEM;SG;3	N;SG
सब्जी	nabati	सब्जी	nabati	N;NOM;FEM;SG;3	N;SG
सब्जी	sayur	सब्जी	sayur	N;NOM;FEM;SG;3	N;SG
आत्मकथा	otobiografi	आत्मकथा	otobiografi	N;NOM;FEM;SG;3	N;SG
सवारी	tumpangan	सवारी	tumpangan	N;NOM;FEM;SG;3	N;SG
कपड़ा	tekstil	कपडा	tekstil	N;NOM;MASC;SG;3	N;SG
कपड़ा	kain	कपडा	kain	N;NOM;MASC;SG;3	N;SG
कपड़ा	tekstil	कपडा	tekstil	N;NOM;MASC;SG;3	N;SG
गोद	pangkuan	गोद	pangkuan	N;NOM;FEM;SG;3	N;SG
छुट्टी	liburan	छुट्टी	liburan	N;NOM;FEM;SG;3	N;SG
छुट्टी	libur	छुट्टी	libur	N;NOM;FEM;SG;3	N;SG
छुट्टी	liburan	छुट्टी	liburan	N;NOM;FEM;SG;3	N;SG
सम्पत्ति	properti	सम्पत्ति	properti	N;NOM;FEM;SG;3	N;SG
प्रस्थान	pemberangkatan	प्रस्थान	penberangkatan	N;NOM;MASC;SG;3	N;SG
प्रस्थान	keberangkatan	प्रस्थान	keberangkatan	N;NOM;MASC;SG;3	N;SG
दहन	pembakaran	दहन	penbakaran	N;NOM;MASC;SG;3	N;SG
पालतू	peliharaan	पालतू	peliharaan	N;NOM;MASC;SG;3	N;SG
पालतू	piaraan	पालतू	piaraan	N;NOM;MASC;SG;3	N;SG
पालतू	peliharaan	पालतू	peliharaan	N;NOM;MASC;SG;3	N;SG
पालतू	piaraan	पालतू	piaraan	N;NOM;MASC;SG;3	N;SG
यूनिट	satuan	यूनिट	satuan	N;NOM;FEM;SG;3	N;SG
यूनिट	unit	यूनिट	unit	N;NOM;FEM;SG;3	N;SG
यूनिट	satuan	यूनिट	satuan	N;NOM;FEM;SG;3	N;SG
यूनिट	unit	यूनिट	unit	N;NOM;FEM;SG;3	N;SG
कविताएँ	puisi	कविता	puisi	N;NOM;FEM;PL;3	N
दीर्घा	galeri	दीर्घा	galeri	N;NOM;FEM;SG;3	N;SG
शॉट	bidikan	शॉट	bidikan	N;NOM;MASC;SG;3	N;SG
शॉट	tembakan	शॉट	tembakan	N;NOM;MASC;SG;3	N;SG
कोर्स	kursus	कोर्स	kursus	N;NOM;MASC;SG;3	N;SG
वस्तुएं	item	वस्तु	item	N;NOM;FEM;PL;3	N
भोज	perjamuan	भोज	perjamuan	N;NOM;MASC;SG;3	N
प्रसव	persalinan	प्रसव	persalinan	N;NOM;MASC;SG;3	N;SG
उपेक्षा	kelalaian	उपेक्षा	kelalaian	N;NOM;FEM;SG;3	N;SG
क्षतिग्रस्त	rusak	क्षतिग्रस्त	rusak	ADJ	ADJ;SG
नाव	kapal	नाव	kapal	N;NOM;FEM;SG;3	N;SG
नाव	perahu	नाव	perahu	N;NOM;FEM;SG;3	N;SG
शर्करा	karbohidrat	शर्करा	karbohidrat	N;NOM;MASC;SG;3	N;SG
विघटन	pembubaran	विघटन	penbubaran	N;NOM;MASC;SG;3	N;SG
अनौपचारिक	informal	अनौपचारिक	informal	N;NOM;MASC;SG;3	N
स्तूप	stupa	स्तूप	stupa	N;NOM;MASC;SG;3	N
लहर	lambaian	लहर	lambaian	N;NOM;FEM;SG;3	N;SG
सल्फेट	sulfat	सल्फेट	sulfat	N;NOM;MASC;SG;3	N
कूद	loncat	कूद	loncat	N;NOM;FEM;SG;3	N;SG;ACT
कूद	lompat	कूद	lompat	N;NOM;FEM;SG;3	N;SG
कूद	lompat	कूद	lompat	N;NOM;FEM;SG;3	N;SG
प्रत्यय	akhiran	प्रत्यय	akhiran	N;NOM;MASC;SG;3	N;SG
प्रत्यय	akhiran	प्रत्यय	akhiran	N;NOM;MASC;SG;3	N;SG
ऊन	wol	ऊन	wol	N;NOM;MASC;SG;3	N;SG
ब्रह्मांड	semesta	ब्रह्मांड	semesta	N;NOM;MASC;SG;3	N;SG
ब्रह्मांड	kosmos	ब्रह्मांड	kosmos	N;NOM;MASC;SG;3	N
हीरो	pahlawan	हीरो	pahlawan	N;NOM;MASC;SG;3	N;SG
विकृत	merosot	विकृत	merosot	ADJ	ADJ;SG
एयरपोर्ट	bandara	एयरपोर्ट	bandara	N;NOM;MASC;SG;3	N;SG
एयरपोर्ट	bandara	एयरपोर्ट	bandara	N;NOM;MASC;SG;3	N;SG
रिक्त	nol	रिक्त	nol		
वादक	drumer	वादक	drumer	N;NOM;MASC;SG;3	N
वादक	drummer	वादक	drummer	N;NOM;MASC;SG;3	N
संवर्धन	pengayaan	संवर्धन	penkayaan	N;NOM;MASC;SG;3	N;SG
नियंत्रक	pengontrol	नियंत्रक	penontrol	N;NOM;MASC;SG;3	N;SG
नियंत्रक	kontrol	नियंत्रक	kontrol	N;NOM;MASC;SG;3	N;SG;ACT
नियंत्रक	kendali	नियंत्रक	kendali	N;NOM;MASC;SG;3	N;SG
पाचन	pencernaan	पाचन	pencernaan	N;NOM;MASC;SG;3	N;SG
बाइबिल	alkitab	बाइबिल	alkitab	N;NOM;MASC;SG;3	N;SG
स्थाई	permanen	स्थाई	permanen	ADJ;NOM	ADJ;SG
वोल्टेज	tegangan	वोल्टेज	tegangan	N;NOM;MASC;SG;3	N;SG
दरअसल	sebenarnya	दरअसल	sebenarnya	ADV	ADV
रोज	mawar	रोज	mawar	N;NOM;MASC;SG;3	N;SG
रोज	harian	रोज	harian	N;NOM;MASC;SG;3	N;SG
खोलने	membuka	खोल	menbuka	V;NFIN;ACT	V;SG;ACT
खुलासा	pengungkapan	खुलासा	penungkapan	N;NOM;MASC;SG;3	N;SG
जरूर	harus	जरूर	harus	ADV	ADV;SG;ACT
प्रशासक	pengurus	प्रशासक	penurus	N;NOM;MASC;SG;3	N;SG
प्रशासक	pengurus	प्रशासक	penurus	N;NOM;MASC;SG;3	N;SG
प्रशासक	administrator	प्रशासक	administrator	N;NOM;MASC;SG;3	N;SG
बलिदान	pengorbanan	बलिदान	penorbanan	N;NOM;MASC;SG;3	N;SG
बलिदान	kurban	बलिदान	kurban	N;NOM;MASC;SG;3	N
बलिदान	pengorbanan	बलिदान	penorbanan	N;NOM;MASC;SG;3	N;SG
बलिदान	pengorbanannya	बलिदान	penorbanan	N;NOM;MASC;SG;3	N;SG
स्ट्रोक	sapuan	स्ट्रोक	sapuan	N;NOM;MASC;SG;3	N;SG
नाटककार	dramawan	नाटककार	dramawan	N;NOM;MASC;SG;3	N
परिदृश्य	palestina	परिदृश्य	palestina	N;NOM;MASC;SG;3	N;SG
