que	at	que	at	CONJ	CONJ
queen	dronningen	quear	dronning	N;SG	N;DEF;MASC;SG
queen	queen	quear	que	N;SG	N;DEF;MASC;SG
queen	dronning	quear	dronning	N;SG	N;INDF;FEM;SG
visitante	besøkende	visitante	besøkende	N;SG	N;INDF;FEM;SG
institucional	institusjonell	institucional	institusjonell	ADJ;SG	ADJ;INDF;SG
operador	operatør	operador	operatør	N;MASC;SG	N;INDF;MASC;SG
investigador	forsker	investigador	forske	N;MASC;SG	N;INDF;MASC;SG
negociaciones	forhandlinger	negociación	forhandlinger	N;FEM;PL	N;INDF;FEM;PL
negociaciones	forhandler	negociación	forhandle	N;FEM;PL	N;INDF;FEM;PL
negociaciones	forhandlinger	negociación	forhandlinger	N;FEM;PL	N;INDF;FEM;PL
negociaciones	forhandlinger	negociación	forhandlinger	N;FEM;PL	N;INDF;FEM;PL
negociaciones	forhandlingene	negociación	forhandling	N;FEM;PL	N;DEF;FEM;PL
serrano	serrano	serrano	serrano	N;MASC;SG	N;INDF;MASC;SG
inclinación	tilt	inclinación	tilt	N;FEM;SG	N;INDF;MASC;SG
federales	føderale	federal	føderal	ADJ;PL	ADJ;PL
judía	jødisk	judío	jødisk	ADJ;FEM;SG	ADJ;INDF;SG
escritas	skriftlige	escrito	skriftlig	ADJ;FEM;PL;V.PTCP	ADJ;PL
amante	elskeren	amante	elsker	N;SG	N;DEF;MASC;SG
wayne	wayne	wayne	wayne	N;MASC;SG	N;INDF;MASC;SG
holanda	nederland	holanda	nederland	N;FEM;SG	N;INDF;NEUT;SG
holanda	holland	holanda	holland	N;FEM;SG	N;INDF;MASC;SG
stadium	stadion	stadium	stadion	N;MASC;SG	N;INDF;NEUT;SG
stadium	stadium	stadium	stadium	N;MASC;SG	N;INDF;NEUT;SG
arroz	rice	arroz	rice	N;MASC;SG	N
arroz	ris	arroz	ris	N;MASC;SG	N;INDF;MASC;SG
sicilia	sicilia	sicilia	sicilia	N;FEM;SG	N
secundario	sekundær	secundario	sekundær	ADJ;MASC;SG	ADJ;INDF;SG
hilo	garn	hilo	garn	N;MASC;SG	N;INDF;NEUT;SG
hilo	tråden	hilo	tråd	N;MASC;SG	N;DEF;MASC;SG
hilo	tråd	hilo	tråd	N;MASC;SG	N;INDF;MASC;SG
belga	belgias	belga	belgias	N;SG	N;INDF;MASC;SG
operativo	operativ	operativo	operativ	ADJ;MASC;SG	ADJ;INDF;SG
épocas	tidspunkter	época	tidspunkt	N;FEM;PL	N;INDF;FEM;PL
épocas	tider	época	tid	N;FEM;PL	N;INDF;FEM;PL
épocas	tidene	época	tid	N;FEM;PL	N;DEF;FEM;PL
épocas	ganger	época	gange	N;FEM;PL	N;INDF;MASC;PL
terminado	fullført	terminar	fullføre	ADJ;MASC;SG;V.PTCP	ADJ;INDF;NEUT;SG;V.PTCP
terminado	gjennomført	terminar	gjennomføre	ADJ;MASC;SG;V.PTCP	ADJ;INDF;NEUT;SG;V.PTCP
terminado	ferdig	terminar	ferdig	ADJ;MASC;SG;V.PTCP	ADJ;INDF;NEUT;SG
propone	foreslår	proponer	foreslå	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
cabildo	cabildo	cabildo	cabildo	N;MASC;SG	N;INDF;MASC;SG
dragón	drage	dragón	drage	N;MASC;SG	N;INDF;MASC;SG
dragón	dragon	dragón	dragon	N;MASC;SG	N;INDF;MASC;SG
organizada	organisert	organizado	organisere	ADJ;FEM;SG;V.PTCP	ADJ;INDF;SG;V.PTCP
organizada	organisert	organizado	organisere	ADJ;FEM;SG;V.PTCP	ADJ;INDF;SG;V.PTCP
armamento	armament	armamento	armament	N;MASC;SG	N;INDF;MASC;SG
napoleón	napoleon	napoleón	napoleon	N;MASC;SG	N;INDF;MASC;SG
link	link	link	link	N;MASC;SG	N;INDF;MASC;SG
link	kobling	link	kobling	N;MASC;SG	N;INDF;FEM;SG
link	lenke	link	lenke	N;MASC;SG	N;INDF;MASC;SG
recepción	kvittering	recepción	kvittering	N;FEM;SG	N;INDF;FEM;SG
recepción	mottakelse	recepción	mottakels	N;FEM;SG	N;INDF;MASC;SG
recepción	resepsjonen	recepción	resepsjon	N;FEM;SG	N;DEF;MASC;SG
recepción	resepsjon	recepción	resepsjon	N;FEM;SG	N;INDF;MASC;SG
recepción	mottak	recepción	mottak	N;FEM;SG	N;INDF;NEUT;SG
parroquias	menigheter	parroquia	menigheter	N;FEM;PL	N;INDF;FEM;PL
igualdad	likeverd	igualdad	likeverd	N;FEM;SG	N;INDF;FEM;SG
igualdad	likhet	igualdad	likhet	N;FEM;SG	N;INDF;NEUT;SG
igualdad	likestilling	igualdad	likestilling	N;FEM;SG	N;INDF;FEM;SG
conductor	sjåfør	conductor	sjåfør	N;MASC;SG	N;INDF;MASC;SG
conductor	dirigent	conductor	dirigent	N;MASC;SG	N;INDF;MASC;SG
sabor	smak	sabor	smak	N;MASC;SG	N;INDF;MASC;SG
sabor	smakebit	sabor	smakebit	N;MASC;SG	N;INDF;MASC;SG
síntomas	symptomer	síntoma	symptom	N;MASC;PL	N;INDF;NEUT;PL
detenido	arrestert	detenido	arrestere	ADJ;MASC;SG;V.PTCP	ADJ;INDF;SG;V.PTCP
detenido	oppholdt	detenido	opphold	ADJ;MASC;SG;V.PTCP	ADJ;INDF;NEUT;SG;V.PTCP
legión	legion	legión	legion	N;FEM;SG	N;INDF;MASC;SG
golden	golden	golden	gold	N;MASC;SG	N;DEF;MASC;SG
golden	gyllen	golden	gyll	N;MASC;SG	N;INDF;MASC;SG
golden	gyllent	golden	gyllent	N;MASC;SG	N;INDF;NEUT;SG
nominado	nominert	nominar	nominere	ADJ;MASC;SG;V.PTCP	ADJ;INDF;SG;V.PTCP
alcanzado	nådd	alcanzado	nå	ADJ;MASC;SG;V.PTCP	ADJ;INDF;NEUT;SG;V.PTCP
alcanzado	oppnådd	alcanzado	oppnå	ADJ;MASC;SG;V.PTCP	ADJ;INDF;NEUT;SG;V.PTCP
licenciatura	ungkar	licenciatura	ungke	N;FEM;SG	N;INDF;MASC;SG
licenciatura	bachelor	licenciatura	bachelor	N;FEM;SG	N;INDF;MASC;SG
licenciatura	grad	licenciatura	grad	N;FEM;SG	N;INDF;FEM;SG
elegidos	utvalgte	elegido	utvalg	ADJ;MASC;PL;V.PTCP	ADJ;PL
pabellón	paviljong	pabellón	paviljong	N;MASC;SG	N;INDF;MASC;SG
christopher	christopher	christopher	christopher	N;MASC;SG	N;INDF;MASC;SG
springer	springer	springer	springe	N	N;INDF;MASC;SG
túnel	tunnel	túnel	tunnel	N;MASC;SG	N;INDF;MASC;SG
missouri	missouri	missouri	missouri	N;MASC;SG	N;INDF;MASC;SG
surge	oppstår	surgir	oppstå	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
baviera	bayern	baver	baye	N;FEM;SG	N;INDF;MASC;SG
soberanía	suverenitet	soberanía	suverenitet	N;FEM;SG	N;INDF;MASC;SG
necesarios	nødvendige	necesario	nødvendig	ADJ;MASC;PL	ADJ;PL
alaska	alaskan	alaska	alaskan	N;FEM;SG	N;INDF;MASC;SG
alaska	alaska	alaska	alaske	N;FEM;SG	N;DEF;FEM;SG
asesino	killer	asesino	killer	N;MASC;SG	N;INDF;MASC;SG
asesino	drapsmann	asesino	drapsmann	N;MASC;SG	N;INDF;MASC;SG
asesino	morder	asesino	morde	N;MASC;SG	N;INDF;MASC;SG
asesino	morder	asesino	morde	N;MASC;SG	N;INDF;MASC;SG
asesino	snikmorder	asesino	snikmorder	N;MASC;SG	N;INDF;NEUT;SG
permanece	forblir	permanecer	forblir	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
tecnológico	teknologisk	tecnológico	teknologisk	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
prima	premium	prima	premium	N;FEM;SG	N;INDF;MASC;SG
prima	prima	prima	prima	N;FEM;SG	N;INDF;MASC;SG
prima	fetter	prima	fetter	N;FEM;SG	N;INDF;MASC;SG
prima	kusine	prima	kusine	N;FEM;SG	N;INDF;MASC;SG
manifestaciones	manifestasjoner	manifestación	manifestasjon	N;FEM;PL	N;INDF;FEM;PL
bolsa	pose	bolsa	pose	N;FEM;SG	N;INDF;MASC;SG
bolsa	veske	bolsa	veske	N;FEM;SG	N;INDF;FEM;SG
bolsa	bag	bolsa	bag	N;FEM;SG	N
bolsa	sekk	bolsa	sekk	N;FEM;SG	N;INDF;MASC;SG
bolsa	veske	bolsa	veske	N;FEM;SG	N;INDF;FEM;SG
elegida	valgt	elegido	velg	ADJ;FEM;SG;V.PTCP	ADJ;INDF;NEUT;SG;V.PTCP
elegida	utvalgt	elegido	utvalg	ADJ;FEM;SG;V.PTCP	ADJ;INDF;NEUT;SG
elegida	valgt	elegido	velg	ADJ;FEM;SG;V.PTCP	ADJ;INDF;NEUT;SG;V.PTCP
masas	massene	masa	masse	N;FEM;PL	N;DEF;FEM;PL
paralelo	parallell	paralelo	parallell	ADJ;MASC;SG	ADJ;INDF;SG
empezar	begynne	empezar	begynne	V;NFIN	V;NFIN
empezar	starte	empezar	starte	V;NFIN	V;NFIN
empezar	begynne	empezar	begynne	V;NFIN	V;NFIN
demostrar	bevise	demostrar	bevise	V;NFIN	V;NFIN
demostrar	demonstrere	demostrar	demonstrere	V;NFIN	V;NFIN
demostrado	vist	demostrado	vise	ADJ;MASC;SG;V.PTCP	ADJ;INDF;NEUT;SG;V.PTCP
demostrado	bevist	demostrado	bevise	ADJ;MASC;SG;V.PTCP	ADJ;INDF;NEUT;SG;V.PTCP
demostrado	påvist	demostrado	påvise	ADJ;MASC;SG;V.PTCP	ADJ;INDF;NEUT;SG;V.PTCP
demostrado	bevist	demostrado	bevise	ADJ;MASC;SG;V.PTCP	ADJ;INDF;NEUT;SG;V.PTCP
demostrado	demonstrert	demostrado	demonstrere	ADJ;MASC;SG;V.PTCP	ADJ;INDF;SG;V.PTCP
fragmentos	fragmenter	fragmento	fragmenter	N;MASC;PL	N;INDF;FEM;PL
disputado	omstridt	disputado	omstridd	ADJ;MASC;SG;V.PTCP	ADJ;INDF;NEUT;SG
ballet	ballett	ballet	ballett	N;MASC;SG	N;INDF;MASC;SG
moon	måne	moon	måne	N	N;INDF;MASC;SG
moon	månen	moon	måne	N	N;DEF;MASC;SG
moon	moon	moon	moon	N	N;INDF;SG
escenarios	scenarier	escenario	scenarium	N;MASC;PL	N;INDF;MASC;PL
crece	gror	crecer	gror	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
anuales	årlige	anual	årlig	ADJ;PL	ADJ;PL
diálogo	dialog	diálogo	dialog	N;MASC;SG	N;INDF;MASC;SG
lema	motto	lema	motto	N;MASC;SG	N;INDF;NEUT;SG
lema	slagord	lema	slagord	N;MASC;SG	N;INDF;NEUT;SG
lema	parolen	lema	parol	N;MASC;SG	N;DEF;MASC;SG
observa	observerer	observar	observere	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
observa	observere	observar	observere	V;IND;SG;3;PRS;FIN	V;NFIN
informó	rapporterte	informar	rapportere	V;IND;SG;3;PST;FIN	V;IND;PST;FIN
diplomático	diplomater	diplomático	diplomater	N;MASC;SG	N;INDF;MASC;SG
diplomático	diplomat	diplomático	diplomat	N;MASC;SG	N;INDF;MASC;SG
malasia	malaysia	malasio	malaysia	N;FEM;SG	N;INDF;MASC;SG
adams	adams	adams	adams	N;MASC;SG	N;INDF;MASC;SG
marinos	sjømenn	marino	sjømann	N;MASC;PL	N;INDF;MASC;PL
socio	partner	socio	partner	N;MASC;SG	N;INDF;MASC;SG
socio	partneren	socio	partner	N;MASC;SG	N;DEF;MASC;SG
socio	kompanjong	socio	kompanjong	N;MASC;SG	N;INDF;MASC;SG
condesa	grevinnen	condesar	grevinne	N;FEM;SG	N;DEF;MASC;SG
condesa	grevinne	condesar	grevinne	N;FEM;SG	N;INDF;FEM;SG
mencionar	nevner	mencionar	nevne	V;NFIN	V;IND;PRS;FIN
mencionar	nevner	mencionar	nevne	V;NFIN	V;IND;PRS;FIN
mencionar	nevne	mencionar	nevne	V;NFIN	V;NFIN
version	versjonen	version	versjon	N;FEM;SG	N;DEF;MASC;SG
version	versjon	version	versjon	N;FEM;SG	N;INDF;MASC;SG
identificación	identifisering	identificación	identifisering	N;FEM;SG	N;INDF;FEM;SG
identificación	identifikasjon	identificación	identifikasjon	N;FEM;SG	N;INDF;MASC;SG
electricidad	elektrisitet	electricidad	elektrisitet	N;FEM;SG	N;INDF;MASC;SG
sesiones	økter	sesión	økter	N;FEM;PL	N;INDF;MASC;PL
sesiones	sessions	sesión	sessions	N;FEM;PL	N;INDF
tránsito	transit	tránsito	transit	N;MASC;SG	N;INDF;MASC;SG
tránsito	vikeplikt	tránsito	vikeplikt	N;MASC;SG	N;INDF;MASC;SG
tránsito	trafikk	tránsito	trafikk	N;MASC;SG	N;INDF;MASC;SG
tránsito	trafikken	tránsito	trafikk	N;MASC;SG	N;DEF;MASC;SG
típica	typisk	típico	typisk	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
atmósfera	atmosfære	atmósfera	atmosfære	N;FEM;SG	N;INDF;MASC;SG
atmósfera	stemning	atmósfera	stemning	N;FEM;SG	N;INDF;FEM;SG
atmósfera	atmosfæren	atmósfera	atmosfære	N;FEM;SG	N;DEF;MASC;SG
madonna	madonna	madonna	madonna	N;FEM;SG	N;INDF;MASC;SG
explicar	forklarer	explicar	forklare	V;NFIN	V;IND;PRS;FIN
explicar	forklare	explicar	forklare	V;NFIN	V;NFIN
explicar	forklare	explicar	forklare	V;NFIN	V;NFIN
explicar	forklar	explicar	forkle	V;NFIN	V;IND;PRS;FIN
colectivo	kollektivet	colectivo	kollektiv	N;MASC;SG	N;DEF;NEUT;SG
vacío	tomrommet	vacío	tomrom	N;MASC;SG	N;DEF;NEUT;SG
vacío	tomrom	vacío	tomrom	N;MASC;SG	N;INDF;NEUT;SG
vacío	tomt	vacío	tomt	N;MASC;SG	N;INDF;FEM;SG
vacío	vacuum	vacío	vacuum	N;MASC;SG	N
vacío	vakuum	vacío	vakuum	N;MASC;SG	N;INDF;NEUT;SG
requisitos	forutsetninger	requisito	forutsetning	N;MASC;PL	N;INDF;FEM;PL
requisitos	kravene	requisito	krav	N;MASC;PL	N;DEF;FEM;PL
movie	movie	movie	movie	N;SG	N;INDF
movie	film	movie	film	N;SG	N;INDF;MASC;SG
diana	diana	diano	dian	N;FEM;SG	N;INDF;FEM;SG
diana	diane	diano	diane	N;FEM;SG	N;INDF;MASC;SG
únicos	unike	único	unik	ADJ;MASC;PL	ADJ;PL
elevada	høgt	elevado	høg	ADJ;FEM;SG;V.PTCP	ADJ;INDF;NEUT;SG
nieve	snøvær	nieve	snøvær	N;FEM;SG	N;INDF;MASC;SG
nieve	snø	nieve	snø	N;FEM;SG	N;INDF;MASC;SG
pares	likemenn	par	likemenn	N;MASC;PL	N;INDF;MASC;PL
comunistas	kommunistene	comunista	kommunist	N;PL	N;DEF;FEM;PL
colina	ås	colina	ås	N;FEM;SG	N;INDF;MASC;SG
cuerda	tau	cuerda	tau	N;FEM;SG	N;INDF;NEUT;SG
cuerda	rep	cuerda	rep	N;FEM;SG	N;INDF;MASC;SG
espectáculos	serier	espectáculo	serie	N;MASC;PL	N;INDF;FEM;PL
aplica	gjelder	aplicar	gjelde	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
aplica	gjelder	aplicar	gjelde	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
chicas	girls	chica	girl	N;FEM;PL	N
chicas	jentene	chica	jente	N;FEM;PL	N;DEF;FEM;PL
chicas	jenter	chica	jente	N;FEM;PL	N;INDF;FEM;PL
vizcaya	vizcaya	vizcaya	vizcay	N;FEM;SG	N;INDF;MASC;SG
jane	jane	janer	jane	N;FEM;SG	N;INDF;FEM;SG
relacionada	relatert	relacionado	relatere	ADJ;FEM;SG;V.PTCP	ADJ;INDF;SG;V.PTCP
aparato	apparat	aparato	apparat	N;MASC;SG	N;INDF;NEUT;SG
variables	variablene	variable	variabel	N;FEM;PL	N;DEF;MASC;PL
project	project	project	project	N	N;INDF;NEUT;SG
project	prosjekt	project	prosjekt	N	N;INDF;NEUT;SG
poderoso	mektig	poderoso	mektig	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
poderoso	kraftfull	poderoso	kraftfull	ADJ;MASC;SG	ADJ;INDF;SG
poderoso	mektig	poderoso	mektig	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
poderoso	kraftig	poderoso	kraftig	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
nacionalista	nasjonalisme	nacionalista	nasjonalisme	N;SG	N;INDF;MASC;SG
provisional	provisorisk	provisional	provisorisk	ADJ;SG	ADJ;INDF;NEUT;SG
provisional	provisorisk	provisional	provisorisk	ADJ;SG	ADJ;INDF;NEUT;SG
barón	baron	barón	baron	N;MASC;SG	N;INDF;MASC;SG
venganza	hevn	venganza	hevn	N;FEM;SG	N;INDF;SG
venganza	hevnen	venganza	havn	N;FEM;SG	N;DEF;MASC;SG
venganza	hevn	venganza	hevn	N;FEM;SG	N;INDF;SG
venganza	hevn	venganza	hevn	N;FEM;SG	N;INDF;SG
sajonia	sachsen	sajonia	sachs	N;FEM;SG	N;DEF;MASC;SG
official	official	official	official	N	N
clínica	klinikk	clínica	klinikk	N;FEM;SG	N;INDF;MASC;SG
clínica	clinic	clínica	clinic	N;FEM;SG	N
harvard	harvard	harvard	harvard	N;FEM;SG	N;INDF;MASC;SG
observación	observasjon	observación	observasjon	N;FEM;SG	N;INDF;MASC;SG
bajista	bassist	bajista	bassist	N;SG	N;INDF;MASC;SG
explosión	blast	explosión	blast	N;FEM;SG	N;INDF;NEUT;SG
explosión	eksplosjon	explosión	eksplosjon	N;FEM;SG	N;INDF;MASC;SG
armado	armert	armado	armere	ADJ;MASC;SG;V.PTCP	ADJ;INDF;NEUT;SG
acusado	beskyldt	acusado	beskyld	ADJ;MASC;SG;V.PTCP	ADJ;INDF;NEUT;SG;V.PTCP
acusado	saksøkte	acusado	saksøkkje	ADJ;MASC;SG;V.PTCP	ADJ;INDF;SG;V.PTCP
acusado	tiltalte	acusado	tiltale	ADJ;MASC;SG;V.PTCP	ADJ;DEF;SG;V.PTCP
mínima	minimal	mínimo	minimal	ADJ;FEM;SG	ADJ;INDF;SG
mínima	minimalt	mínimo	minimal	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
renovación	renovering	renovación	renovering	N;FEM;SG	N;INDF;FEM;SG
renovación	oppussing	renovación	oppussing	N;FEM;SG	N;INDF;FEM;SG
renovación	fornyelse	renovación	fornyelse	N;FEM;SG	N;INDF;MASC;SG
diosa	gudinne	diosa	gudinne	N;FEM;SG	N;INDF;FEM;SG
acepta	godtar	aceptar	godt	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
acepta	aksepterer	aceptar	akseptere	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
acepta	godtar	aceptar	godt	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
acepta	godta	aceptar	godta	V;IND;SG;3;PRS;FIN	V;NFIN
acepta	akseptere	aceptar	akseptere	V;IND;SG;3;PRS;FIN	V;NFIN
acepta	aksepterer	aceptar	akseptere	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
ventana	windows	ventana	windows	N;FEM;SG	N;INDF;MASC;SG
ventana	vinduer	ventana	vindu	N;FEM;SG	N;INDF;MASC;SG
ventana	vindu	ventana	vindu	N;FEM;SG	N;INDF;NEUT;SG
rusos	russer	ruso	russer	N;MASC;PL	N;INDF;FEM;PL
reservas	bestillinger	reserva	bestilling	N;FEM;PL	N;INDF;FEM;PL
sat	sittet	sat	sittet	N;MASC;SG	N;INDF;MASC;SG
sat	lø	sat	lø	N;MASC;SG	N;INDF;MASC;SG
beneficio	profitt	beneficio	profitt	N;MASC;SG	N;INDF;MASC;SG
beneficio	fortjeneste	beneficio	fortjeneste	N;MASC;SG	N;INDF;FEM;SG
beneficio	benefit	beneficio	benefit	N;MASC;SG	N;INDF;MASC;SG
descarga	nedlasting	descarga	nedlasting	N;FEM;SG	N;INDF;FEM;SG
visitar	besøke	visitar	besøke	V;NFIN	V;NFIN
visitar	besøker	visitar	besøke	V;NFIN	V;IND;PRS;FIN
herencia	arv	herencia	arv	N;FEM;SG	N;INDF;MASC;SG
herencia	legacy	herencia	legacy	N;FEM;SG	N;INDF;NEUT;SG
herencia	arven	herencia	arv	N;FEM;SG	N;DEF;MASC;SG
herencia	arv	herencia	arv	N;FEM;SG	N;INDF;MASC;SG
herencia	arven	herencia	arv	N;FEM;SG	N;DEF;MASC;SG
herencia	arv	herencia	arv	N;FEM;SG	N;INDF;MASC;SG
gijón	gijón	gijón	gijón	N;MASC;SG	N;INDF;MASC;SG
vueltas	runder	vuelta	runder	N;FEM;PL	N;INDF;FEM;PL
plato	tallerken	plato	tallerk	N;MASC;SG	N;DEF;MASC;SG
plato	platon	plato	platon	N;MASC;SG	N;INDF;MASC;SG
añade	legger	añadir	legg	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
gravedad	tyngdekraften	gravedad	tyngdekraft	N;FEM;SG	N;DEF;MASC;SG
gravedad	tyngdekraft	gravedad	tyngdekraft	N;FEM;SG	N;INDF;FEM;SG
gravedad	tyngde	gravedad	tyngd	N;FEM;SG	N;INDF;FEM;SG
gravedad	gravitasjon	gravedad	gravitasjon	N;FEM;SG	N;INDF;MASC;SG
gravedad	gravity	gravedad	gravity	N;FEM;SG	N;INDF;MASC;SG
competir	konkurrerer	competir	konkurrere	V;NFIN	V;IND;PRS;FIN
competir	konkurrere	competir	konkurrere	V;NFIN	V;NFIN
competir	konkurrerer	competir	konkurrere	V;NFIN	V;IND;PRS;FIN
planos	planene	plano	plan	N;MASC;PL	N;DEF;MASC;PL
planos	planer	plano	plan	N;MASC;PL	N;INDF;MASC;PL
planos	flyene	plano	fly	N;MASC;PL	N;DEF;FEM;PL
líquido	væske	líquido	væske	N;MASC;SG	N;INDF;FEM;SG
líquido	flytende	líquido	flytende	N;MASC;SG	N;INDF;MASC;SG
líquido	væske	líquido	væske	N;MASC;SG	N;INDF;FEM;SG
pozo	grop	pozo	grop	N;MASC;SG	N;INDF;FEM;SG
pozo	pit	pozo	pit	N;MASC;SG	N;INDF;MASC;SG
pozo	vell	pozo	vell	N;MASC;SG	N;INDF;NEUT;SG
pozo	pozo	pozo	pozo	N;MASC;SG	N;INDF;MASC;SG
plataformas	plattformer	plataforma	plattform	N;FEM;PL	N;INDF;FEM;PL
pecho	brystkasse	pecho	brystkasse	N;MASC;SG	N;INDF;FEM;SG
pecho	brystet	pecho	bryst	N;MASC;SG	N;DEF;NEUT;SG
pecho	bryst	pecho	bryste	N;MASC;SG	N;INDF;FEM;SG
constelación	stjernebilde	constelación	stjernebilde	N;FEM;SG	N;INDF;MASC;SG
explicación	forklaring	explicación	forklaring	N;FEM;SG	N;INDF;FEM;SG
conclusión	fullføring	conclusión	fullføring	N;FEM;SG	N;INDF;FEM;SG
conclusión	konklusjon	conclusión	konklusjon	N;FEM;SG	N;INDF;MASC;SG
conclusión	konklusjonen	conclusión	konklusjon	N;FEM;SG	N;DEF;MASC;SG
prestigio	prestisje	prestigio	prestisje	N;MASC;SG	N;INDF;MASC;SG
campesinos	bønder	campesino	bonde	N;MASC;PL	N;INDF;MASC;PL
campesinos	bøndene	campesino	bonde	N;MASC;PL	N;DEF;MASC;PL
campesinos	bønder	campesino	bonde	N;MASC;PL	N;INDF;MASC;PL
story	hendelse	story	hendelse	N	N;INDF;MASC;SG
story	story	story	story	N	N;INDF;MASC;SG
story	historie	story	historie	N	N;INDF;FEM;SG
biblia	bibel	biblia	bibel	N;FEM;SG	N;INDF;MASC;SG
biblia	bibelen	biblia	bibel	N;FEM;SG	N;DEF;MASC;SG
seria	alvorlig	serio	alvorlig	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
seria	seriøs	serio	seriøs	ADJ;FEM;SG	ADJ;INDF;SG
antología	anthology	antología	anthology	N;FEM;SG	N;INDF;NEUT;SG
inspiración	inspirasjon	inspiración	inspirasjon	N;FEM;SG	N;INDF;MASC;SG
negativa	negativt	negativo	negativ	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
negativa	negativ	negativo	negativ	ADJ;FEM;SG	ADJ;INDF;SG
impresión	print	impresión	prin	N;FEM;SG	N;INDF;MASC;SG
impresión	prege	impresión	prege	N;FEM;SG	N;INDF;NEUT;SG
impresión	preg	impresión	preg	N;FEM;SG	N;INDF;NEUT;SG
impresión	avtrykk	impresión	avtrykk	N;FEM;SG	N;INDF;NEUT;SG
impresión	utskrift	impresión	utskrift	N;FEM;SG	N;INDF;FEM;SG
impresión	trykking	impresión	trykking	N;FEM;SG	N;INDF;FEM;SG
impresión	inntrykk	impresión	inntrykk	N;FEM;SG	N;INDF;NEUT;SG
fría	kulde	fría	kulde	N	N;INDF;NEUT;SG
fría	forkjølelse	fría	forkjølelse	N	N;INDF;MASC;SG
teléfono	telefon	teléfono	telefon	N;MASC;SG	N;INDF;MASC;SG
teléfono	telefon	teléfono	telefon	N;MASC;SG	N;INDF;MASC;SG
ideología	ideologi	ideología	ideologi	N;FEM;SG	N;INDF;MASC;SG
ideología	ideologien	ideología	ideologi	N;FEM;SG	N;DEF;MASC;SG
patricia	patricia	patricia	patricia	N;FEM;SG	N;INDF;MASC;SG
georges	georges	george	georges	N	N;INDF;NEUT;SG
cómic	tegneserier	cómic	tegneserie	N;MASC;SG	N;INDF;NEUT;SG
cómic	tegneserie	cómic	tegneserie	N;MASC;SG	N;INDF;MASC;SG
cómic	comic	cómic	comic	N;MASC;SG	N
huelva	huelva	huelva	huelve	N;FEM;SG	N;INDF;FEM;SG
ball	ball	ball	ball	N;MASC;SG	N;INDF;MASC;SG
logros	bragder	logro	bragd	N;MASC;PL	N;INDF;FEM;PL
comprar	kjøpe	comprar	kjøpe	V;NFIN	V;IMP;NFIN
comprar	kjøper	comprar	kjøpe	V;NFIN	V;IND;PRS;FIN
comprar	kjøpe	comprar	kjøpe	V;NFIN	V;IMP;NFIN
enterrado	begravd	enterrado	begravd	ADJ;MASC;SG;V.PTCP	ADJ;INDF;NEUT;SG;V.PTCP
enterrado	gravlagt	enterrado	gravleggje	ADJ;MASC;SG;V.PTCP	ADJ;INDF;SG;V.PTCP
herido	skadd	herido	skade	ADJ;MASC;SG;V.PTCP	ADJ;INDF;SG;V.PTCP
herido	skada	herido	skade	ADJ;MASC;SG;V.PTCP	ADJ;INDF;SG;V.PTCP
herido	skadd	herido	skade	ADJ;MASC;SG;V.PTCP	ADJ;INDF;SG;V.PTCP
herido	skadd	herido	skade	ADJ;MASC;SG;V.PTCP	ADJ;INDF;SG;V.PTCP
herido	vondt	herido	vond	ADJ;MASC;SG;V.PTCP	ADJ;INDF;NEUT;SG
mental	mental	mental	mental	ADJ;SG	ADJ;INDF;SG
mental	psykisk	mental	psykisk	ADJ;SG	ADJ;INDF;NEUT;SG
mental	mentalt	mental	mental	ADJ;SG	ADJ;INDF;NEUT;SG
mental	psykisk	mental	psykisk	ADJ;SG	ADJ;INDF;NEUT;SG
polémica	kontroverser	polémica	kontrovers	N;FEM;SG	N;INDF;MASC;SG
crónicas	krønikene	crónica	krønike	N;FEM;PL	N;DEF;FEM;PL
alegre	muntert	alegre	muntere	ADJ;SG	ADJ;INDF;SG;V.PTCP
alegre	lystig	alegre	lystig	ADJ;SG	ADJ;INDF;NEUT;SG
alegre	gledelig	alegre	gledelig	ADJ;SG	ADJ;INDF;SG
relativa	relativ	relativo	relativ	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
relativa	relativt	relativo	relativ	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
