על	despre	על	despre	ADP	ADP;ACC
ממשלות	guverne	ממשלה	guvern	N;FEM;PL	N;INDF;FEM;PL
ממשלות	guvernele	ממשלה	guvern	N;FEM;PL	N;DEF;FEM;PL
חשד	suspectata	חשד	suspectat	N;MASC;SG	N;DEF;FEM;SG
חשד	suspiciune	חשד	suspiciune	N;MASC;SG	N;INDF;FEM;SG
חשד	suspiciunea	חשד	suspiciune	N;MASC;SG	N;DEF;FEM;SG
משיכה	atractie	משיכה	atractie	N;FEM;SG	N;INDF;FEM;SG
קדושים	sfinti	קדוש	sfinti	N;MASC;PL	N;INDF;MASC;PL
קדושים	sfinti	קדוש	sfinti	N;MASC;PL	N;INDF;MASC;PL
קדושים	sfintii	קדוש	sfânt	N;MASC;PL	N;DEF;MASC;PL
צמוד	strans	צמוד	strans		
צמוד	strans	צמוד	strans		
נגישות	accesibilitatea	נגישה	accesibilitate	N;FEM;SG	N;DEF;FEM;SG
מיליונים	milioane	מיליונים	milion	NUM;MASC;PL	NUM;INDF;FEM;PL
גבעה	colina	גבעה	colină	N;FEM;SG	N;DEF;FEM;SG
גבעה	dealul	גבעה	deal	N;FEM;SG	N;DEF;MASC;SG
גבעה	deal	גבעה	deal	N;FEM;SG	N;INDF;MASC;SG
דיווחים	rapoarte	דיווח	raport	N;MASC;PL	N;INDF;FEM;PL
דיווחים	rapoartele	דיווח	raport	N;MASC;PL	N;DEF;FEM;PL
מגמה	trend	מגמה	trend	N;FEM;SG	N;INDF;MASC;SG
מגמה	tendinta	מגמה	tendintă	N;FEM;SG	N;DEF;FEM;SG
מגמה	magma	מגמה	magmă	N;FEM;SG	N;DEF;FEM;SG
להכריז	anunta	הכריז	anunta	V;NFIN;ACT	V;IND;SG;3;IPFV;FIN
להכריז	anunta	הכריז	anunta	V;NFIN;ACT	V;IND;SG;3;IPFV;FIN
דלת	usa	דלת	usa	N;FEM;SG	N;DEF;FEM;SG
דלת	usa	דלת	usa	N;FEM;SG	N;DEF;FEM;SG
דלת	usa	דלת	usa	N;FEM;SG	N;DEF;FEM;SG
דלת	usa	דלת	usa	N;FEM;SG	N;DEF;FEM;SG
חיזוק	intarirea	חיזוק	intarire	N;MASC;SG	N;DEF;FEM;SG
חיזוק	consolidare	חיזוק	consolidare	N;MASC;SG	N;INDF;FEM;SG
חיזוק	consolidarea	חיזוק	consolidare	N;MASC;SG	N;DEF;FEM;SG
מגדלים	turnuri	מגדל	turn	N;MASC;PL	N;INDF;FEM;PL
מגדלים	turnurile	מגדל	turn	N;MASC;PL	N;DEF;FEM;PL
מגדלים	crescatorii	מגדל	crescatoriu	N;MASC;PL	N;DEF;MASC;PL
מיותרת	inutila	מיותר	inutil	ADJ;FEM;SG	ADJ;DEF;FEM;SG
חמים	calde	חם	cald	ADJ;MASC;PL	ADJ;INDF;FEM;PL
העדר	cireada	העדר	cireadă	N;MASC;SG	N;DEF;FEM;SG
העדר	turma	העדר	turmă	N;MASC;SG	N;DEF;FEM;SG
העדר	turma	העדר	turmă	N;MASC;SG	N;DEF;FEM;SG
סולם	scara	סולם	scară	N;MASC;SG	N;DEF;FEM;SG
סולם	scara	סולם	scară	N;MASC;SG	N;DEF;FEM;SG
בגרות	maturitate	בגרות	maturitate	N;FEM;SG	N;INDF;FEM;SG
בגרות	maturitatea	בגרות	maturitate	N;FEM;SG	N;DEF;FEM;SG
בגרות	scadenta	בגרות	scadent	N;FEM;SG	N;DEF;FEM;SG
זרימה	flux	זרימה	flux	N;FEM;SG	N;INDF;MASC;SG
זרימה	fluxul	זרימה	flux	N;FEM;SG	N;DEF;MASC;SG
זרימה	debit	זרימה	debit	N;FEM;SG	N;INDF;MASC;SG
ליווי	acompaniament	ליווי	acompaniament	N;MASC;SG	N;INDF;MASC;SG
ליווי	escorta	ליווי	escorta	N;MASC;SG	N;DEF;FEM;SG
ליווי	escorta	ליווי	escorta	N;MASC;SG	N;DEF;FEM;SG
ליווי	escorta	ליווי	escorta	N;MASC;SG	N;DEF;FEM;SG
ריצה	rularea	ריצה	rulare	N;FEM;SG	N;DEF;FEM;SG
ריצה	alergand	ריצה	alergand	N;FEM;SG	N;INDF;MASC;SG
ריצה	alergare	ריצה	alergare	N;FEM;SG	N;INDF;FEM;SG
ריצה	jogging	ריצה	jogging	N;FEM;SG	N;INDF;MASC;SG
תוספות	extensii	תוספת	extensie	N;FEM;PL	N;INDF;FEM;PL
לחדור	patrunde	חדר	patrunde	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
לחדור	penetra	חדר	penetru	V;NFIN;ACT	V;IND;SG;3;IPFV;FIN
לחדור	infiltra	חדר	infiltra	V;NFIN;ACT	V;IND;SG;3;IPFV;FIN
מסקנות	concluziile	מסקנה	concluzie	N;FEM;PL	N;DEF;FEM;PL
מסקנות	concluzii	מסקנה	concluzie	N;FEM;PL	N;INDF;FEM;PL
חתימה	semnare	חתימה	semnare	N;FEM;SG	N;INDF;FEM;SG
חתימה	semnarea	חתימה	semnare	N;FEM;SG	N;DEF;FEM;SG
חתימה	autograful	חתימה	autograf	N;FEM;SG	N;DEF;MASC;SG
חתימה	autograf	חתימה	autograf	N;FEM;SG	N;INDF;MASC;SG
חתימה	semnatura	חתימה	semnatură	N;FEM;SG	N;DEF;FEM;SG
חתימה	semnatura	חתימה	semnatură	N;FEM;SG	N;DEF;FEM;SG
חתימה	semnatura	חתימה	semnatură	N;FEM;SG	N;DEF;FEM;SG
מהומות	revoltele	מהומה	revolt	N;FEM;PL	N;DEF;FEM;PL
מהומות	revolte	מהומה	revolta	N;FEM;PL	N;INDF;FEM;PL
לקוחות	clienti	לקוח	client	N;MASC;PL	N;INDF;MASC;PL
לקוחות	clienti	לקוח	client	N;MASC;PL	N;INDF;MASC;PL
לקוחות	clientii	לקוח	client	N;MASC;PL	N;DEF;MASC;PL
לקוחות	clienti	לקוח	client	N;MASC;PL	N;INDF;MASC;PL
לקוחות	clientii	לקוח	client	N;MASC;PL	N;DEF;MASC;PL
מדען	cercetator	מדען	cercetator	N;MASC;SG	N;INDF;MASC;SG
מדען	savant	מדען	savant	N;MASC;SG	N;INDF;MASC;SG
קוטר	diametrul	קוטר	diametru	N;MASC;SG	N;DEF;MASC;SG
קוטר	diametru	קוטר	diametru	N;MASC;SG	N;INDF;MASC;SG
במילואים	rezervele	במילואים	rezervă	N	N;DEF;FEM;PL
במילואים	rezerve	במילואים	rezervă	N	N;INDF;FEM;PL
השלכות	repercusiuni	השלכה	repercusiune	N;FEM;PL	N;INDF;FEM;PL
השלכות	consecintele	השלכה	consecint	N;FEM;PL	N;DEF;FEM;PL
יבשה	uscata	יבשה	uscată	N;FEM;SG	N;DEF;FEM;SG
לחדש	reinnoi	חידש	reinnoi	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
שימושי	util	שימושים	util	ADJ;MASC;SG	ADJ;INDF;MASC;SG
שימושי	folositor	שימושים	folositor	ADJ;MASC;SG	ADJ;INDF;MASC;SG
שימושי	utila	שימושים	utila	ADJ;MASC;SG	ADJ;DEF;FEM;SG
שימושי	folositoare	שימושים	folositor	ADJ;MASC;SG	ADJ;INDF;FEM
מגנטי	magnetica	מגנטי	magnetică	N;MASC;SG	N;DEF;FEM;SG
הצהרת	declaratie	הצהרה	declaratie	N;FEM;SG	N;INDF;FEM;SG
הצהרת	declaratia	הצהרה	declaratie	N;FEM;SG	N;DEF;FEM;SG
הרצאה	prelegere	הרצאה	prelegere	N;FEM;SG	N;INDF;FEM;SG
הכנס	introdu	הכנס	introdu		
הכנס	introduceti	הכנס	introduce		
הכנס	enter	הכנס	enter		
מפורסמת	celebra	מפורסם	celebra	ADJ;FEM;SG	ADJ;DEF;FEM;SG
מפורסמת	faimoasa	מפורסם	faimos	ADJ;FEM;SG	ADJ;DEF;FEM;SG
מפורסמת	faimos	מפורסם	faimos	ADJ;FEM;SG	ADJ;INDF;MASC;SG
מפורסמת	celebru	מפורסם	celebru	ADJ;FEM;SG	ADJ;INDF;MASC;SG
יפנים	japonezi	יפנים	japonez	N;MASC;PL	N;INDF;MASC;PL
אבדות	pierderile	אבדה	pierdere	N;FEM;PL	N;DEF;FEM;PL
אבדות	pierderi	אבדה	pierdere	N;FEM;PL	N;INDF;FEM;PL
אבדות	victime	אבדה	victimă	N;FEM;PL	N;INDF;FEM;PL
אבדות	pierderi	אבדה	pierdere	N;FEM;PL	N;INDF;FEM;PL
השב	raspunde	השב	raspunde		
מנוחה	odihna	מנוחה	odihnă	N;FEM;SG	N;DEF;FEM;SG
מנוחה	odihna	מנוחה	odihnă	N;FEM;SG	N;DEF;FEM;SG
הבקשה	solicitare	הבקשה	solicitare	N;FEM;SG	N;INDF;FEM;SG
הבקשה	cererea	הבקשה	cerere	N;FEM;SG	N;DEF;FEM;SG
הבקשה	cerere	הבקשה	cerere	N;FEM;SG	N;INDF;FEM;SG
נוחה	convenabila	נוח	convenabil	ADJ;FEM;SG	ADJ;DEF;FEM;SG
נוחה	confortabila	נוח	confortabil	ADJ;FEM;SG	ADJ;DEF;FEM;SG
נושאות	transportatorii	נשא	transportator	N;FEM;PL	N;DEF;MASC;PL
נושאות	transportatori	נשא	transportator	N;FEM;PL	N;INDF;MASC;PL
נושאות	portavioane	נשא	portavion	N;FEM;PL	N;INDF;FEM;PL
נפגעים	victime	נפגע	victimă	N;MASC;PL	N;INDF;FEM;PL
נפגעים	pierderi	נפגע	pierdere	N;MASC;PL	N;INDF;FEM;PL
הכרחי	necesara	הכרחי	necesar	ADJ;MASC;SG	ADJ;DEF;FEM;SG
הכרחי	necesara	הכרחי	necesar	ADJ;MASC;SG	ADJ;DEF;FEM;SG
הכרחי	esentiala	הכרחי	esentială	ADJ;MASC;SG	ADJ;DEF;FEM;SG
הכרחי	esential	הכרחי	esential	ADJ;MASC;SG	ADJ;INDF;MASC;SG
הכרחי	esential	הכרחי	esential	ADJ;MASC;SG	ADJ;INDF;MASC;SG
הסברים	explicatii	הסבר	explicat	N;MASC;PL	N;INDF;FEM;PL
הסברים	explicatii	הסבר	explicat	N;MASC;PL	N;INDF;FEM;PL
דיכוי	reprimarea	דיכוי	reprimare	N;MASC;SG	N;DEF;FEM;SG
דיכוי	represiune	דיכוי	represiune	N;MASC;SG	N;INDF;FEM;SG
דיכוי	represiunea	דיכוי	represiune	N;MASC;SG	N;DEF;FEM;SG
דיכוי	opresiune	דיכוי	opresiune	N;MASC;SG	N;INDF;FEM;SG
דיכוי	suprimarea	דיכוי	suprimare	N;MASC;SG	N;DEF;FEM;SG
להסתיר	ascunde	הסתיר	ascunde	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
הבחנה	distinctie	הבחנה	distinctie	N;FEM;SG	N;INDF;FEM;SG
הבחנה	distinctia	הבחנה	distinctie	N;FEM;SG	N;DEF;FEM;SG
הבחנה	discernamant	הבחנה	discernamant	N;FEM;SG	N;INDF;MASC;SG
תעלות	tuneluri	תעלה	tunel	N;FEM;PL	N;INDF;FEM;PL
תעלות	tunelele	תעלה	tune	N;FEM;PL	N;DEF;FEM;PL
תעלות	tunelurile	תעלה	tunel	N;FEM;PL	N;DEF;FEM;PL
תעלות	tunele	תעלה	tună	N;FEM;PL	N;DEF;FEM;PL
טורפים	pradatorii	טורף	pradator	N;MASC;PL	N;DEF;MASC;PL
נדחה	respinse	נדחה	respinge	V;MASC;SG;3;PST;MID	V;IND;SG;3;PST;FIN
עדין	blanda	עדין	blandă	ADJ;MASC;SG	ADJ;DEF;FEM;SG
עדין	bland	עדין	bland	ADJ;MASC;SG	ADJ;INDF;MASC;SG
עדין	delicata	עדין	delicată	ADJ;MASC;SG	ADJ;DEF;FEM;SG
עדין	delicata	עדין	delicată	ADJ;MASC;SG	ADJ;DEF;FEM;SG
עדין	delicat	עדין	delicat	ADJ;MASC;SG	ADJ;INDF;MASC;SG
עדין	tandru	עדין	tandru	ADJ;MASC;SG	ADJ;INDF;MASC;SG
עדין	subtil	עדין	subtil	ADJ;MASC;SG	ADJ;INDF;MASC;SG
עדין	subtila	עדין	subtila	ADJ;MASC;SG	ADJ;DEF;FEM;SG
שכנה	vecin	שכן	vecin	N;FEM;SG	N;INDF;MASC;SG
שכנה	vecina	שכן	vecina	N;FEM;SG	N;DEF;FEM;SG
שכנה	vecin	שכן	vecin	N;FEM;SG	N;INDF;MASC;SG
שכנה	vecinul	שכן	vecin	N;FEM;SG	N;DEF;MASC;SG
שכנה	vecina	שכן	vecina	N;FEM;SG	N;DEF;FEM;SG
כיפה	cupola	כיפה	cupola	N;FEM;SG	N;DEF;FEM;SG
כיפה	domul	כיפה	dom	N;FEM;SG	N;DEF;MASC;SG
כיפה	dom	כיפה	dom	N;FEM;SG	N;INDF;MASC;SG
דירות	apartamente	דירה	apartament	N;FEM;PL	N;INDF;FEM;PL
דירות	apartamente	דירה	apartament	N;FEM;PL	N;INDF;FEM;PL
דירות	apartamentele	דירה	apartament	N;FEM;PL	N;DEF;FEM;PL
ענפים	ramuri	ענף	ram	N;MASC;PL	N;INDF;FEM;PL
ענפים	crengi	ענף	creangă	N;MASC;PL	N;INDF;FEM;PL
ענפים	sucursale	ענף	sucursală	N;MASC;PL	N;INDF;FEM;PL
ענפים	ramurile	ענף	ram	N;MASC;PL	N;DEF;FEM;PL
אנטישמיות	antisemitismului	אנטישמיות	antisemitism	N;FEM;SG	N;DEF;MASC;SG
נשלחה	trimise	נשלח	trimite	V;FEM;SG;3;PST;MID	V;IND;SG;3;PST;FIN
שגיאה	eroare	שגיאה	eroare	N;FEM;SG	N;INDF;FEM;SG
לומד	studiind	למד	studia	V;MASC;SG;V.PTCP;ACT	V;V.MSDR
קורסים	cursuri	קורס	curs	N;MASC;PL	N;INDF;FEM;PL
קורסים	clasele	קורס	clasă	N;MASC;PL	N;DEF;FEM;PL
קורסים	clase	קורס	clasă	N;MASC;PL	N;INDF;FEM;PL
קורסים	cursuri	קורס	curs	N;MASC;PL	N;INDF;FEM;PL
רפורמות	reforme	רפורמה	reformă	N;FEM;PL	N;INDF;FEM;PL
רפורמות	reformele	רפורמה	reformă	N;FEM;PL	N;DEF;FEM;PL
האבולוציה	evolutia	האבולוציה	evolutie	N	N;DEF;FEM;SG
האבולוציה	evolutie	האבולוציה	evolutie	N	N;INDF;FEM;SG
האבולוציה	evolutia	האבולוציה	evolutie	N	N;DEF;FEM;SG
האבולוציה	evolutia	האבולוציה	evolutie	N	N;DEF;FEM;SG
ירקות	legume	ירק	legumă	N;MASC;PL	N;INDF;FEM;PL
ירקות	vegetale	ירק	vegetal	N;MASC;PL	N;INDF;FEM;PL
ירקות	legume	ירק	legumă	N;MASC;PL	N;INDF;FEM;PL
ירקות	legumele	ירק	legumă	N;MASC;PL	N;DEF;FEM;PL
תחמושת	munitie	תחמושת	munitie	N;FEM;SG	N;INDF;FEM;SG
תחמושת	munitie	תחמושת	munitie	N;FEM;SG	N;INDF;FEM;SG
נטו	neta	נטו	neta		
יציבה	postura	יציב	postură	N;FEM;SG	N;DEF;FEM;SG
יציבה	postura	יציב	postură	N;FEM;SG	N;DEF;FEM;SG
יציבה	grajd	יציב	grajd	N;FEM;SG	N;INDF;MASC;SG
אוטובוס	bus	אוטובוס	bus	N;MASC;SG	N;INDF;MASC;SG
אוטובוס	autocar	אוטובוס	autocar	N;MASC;SG	N;INDF;MASC;SG
אוטובוס	autobuz	אוטובוס	autobuz	N;MASC;SG	N;INDF;MASC;SG
אוטובוס	autobuzul	אוטובוס	autobuz	N;MASC;SG	N;DEF;MASC;SG
חושבת	gandind	חשב	gandi	V;FEM;SG;V.PTCP;ACT	V;V.MSDR
רגישות	sensibilitate	רגישות	sensibilitate	N;FEM;SG	N;INDF;FEM;SG
רגישות	sensibilitatea	רגישות	sensibilitate	N;FEM;SG	N;DEF;FEM;SG
רגישות	sensibilitate	רגישות	sensibilitate	N;FEM;SG	N;INDF;FEM;SG
משרדים	birourile	משרד	birou	N;MASC;PL	N;DEF;FEM;PL
משרדים	oficii	משרד	oficii	N;MASC;PL	N;INDF;FEM;PL
משרדים	birouri	משרד	birou	N;MASC;PL	N;INDF;FEM;PL
חוברות	pamflete	חוברת	pamflet	N;FEM;PL	N;INDF;FEM;PL
ציונים	notele	ציון	notă	N;MASC;PL	N;DEF;FEM;PL
ציונים	gradele	ציון	grad	N;MASC;PL	N;DEF;FEM;PL
עימות	confruntare	עימות	confruntare	N;FEM;SG	N;INDF;FEM;SG
עימות	confruntarea	עימות	confruntare	N;FEM;SG	N;DEF;FEM;SG
עימות	conflictul	עימות	conflict	N;FEM;SG	N;DEF;MASC;SG
עימות	conflict	עימות	conflict	N;FEM;SG	N;INDF;MASC;SG
עימות	dezbatere	עימות	dezbatere	N;FEM;SG	N;INDF;FEM;SG
עימות	dezbaterea	עימות	dezbatere	N;FEM;SG	N;DEF;FEM;SG
אסורה	interzisa	אסורה	interzisa	N;FEM;SG	N;DEF;FEM;SG
אסורה	interzisa	אסורה	interzisa	N;FEM;SG	N;DEF;FEM;SG
המנון	imnul	המנון	imn	N;MASC;SG	N;DEF;MASC;SG
המנון	imn	המנון	imn	N;MASC;SG	N;INDF;MASC;SG
מוסרי	moral	מוסרי	moral	ADJ;MASC;SG	ADJ;INDF;MASC;SG
קטלוג	catalog	קטלוג	catalog	N;MASC;SG	N;INDF;MASC;SG
קטלוג	catalogul	קטלוג	catalog	N;MASC;SG	N;DEF;MASC;SG
קטלוג	catalog	קטלוג	catalog	N;MASC;SG	N;INDF;MASC;SG
קטלוג	catalogul	קטלוג	catalog	N;MASC;SG	N;DEF;MASC;SG
אונס	viol	אונס	viol	N;MASC;SG	N;INDF;MASC;SG
אונס	rapita	אונס	rapita	N;MASC;SG	N;DEF;FEM;SG
אונס	violul	אונס	viol	N;MASC;SG	N;DEF;MASC;SG
אחידות	uniformitatea	אחיד	uniformitate	N;FEM;SG	N;DEF;FEM;SG
להרוס	distruge	הרס	distruge	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
להפחית	scade	הפחית	scădea	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
להפחית	reduce	הפחית	reduce	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
לחיצה	click	לחיצה	click	N;FEM;SG	N;INDF;MASC;SG
מיפוי	cartografiere	מיפוי	cartografier	N;MASC;SG	N;INDF;FEM;SG
להשוות	compara	השווה	compara	V;NFIN;ACT	V;IND;SG;3;IPFV;FIN
להשוות	compara	השווה	compara	V;NFIN;ACT	V;IND;SG;3;IPFV;FIN
מחלוקות	disputele	מחלוקת	dispută	N;FEM;PL	N;DEF;FEM;PL
מחלוקות	litigii	מחלוקת	litigiu	N;FEM;PL	N;INDF;FEM;PL
מחלוקות	litigiile	מחלוקת	litigiu	N;FEM;PL	N;DEF;FEM;PL
מחלוקות	dispute	מחלוקת	dispută	N;FEM;PL	N;INDF;FEM;PL
הסכום	sum	הסכום	sum		
הרשאות	permisiunile	הרשאה	permisiune	N;FEM;PL	N;DEF;FEM;PL
הרשאות	permisiuni	הרשאה	permisiune	N;FEM;PL	N;INDF;FEM;PL
כבדה	greu	כבד	greu	ADV	ADV
פיזי	fizica	פיזי	fizică	N;MASC;SG	N;DEF;FEM;SG
מושבה	colonia	מושבה	colonie	N;FEM;SG	N;DEF;FEM;SG
מושבה	colonie	מושבה	colonie	N;FEM;SG	N;INDF;FEM;SG
האינדיאנים	indieni	האינדיאני	indian	N;MASC;PL	N;INDF;MASC;PL
האינדיאנים	indienii	האינדיאני	indien	N;MASC;PL	N;DEF;MASC;PL
השלמה	completarea	השלמה	completare	N;FEM;SG	N;DEF;FEM;SG
השלמה	finalizarea	השלמה	finalizare	N;FEM;SG	N;DEF;FEM;SG
השלמה	finalizare	השלמה	finalizare	N;FEM;SG	N;INDF;FEM;SG
השלמה	completare	השלמה	completare	N;FEM;SG	N;INDF;FEM;SG
השלמה	acceptarea	השלמה	acceptare	N;FEM;SG	N;DEF;FEM;SG
השלמה	acceptare	השלמה	acceptare	N;FEM;SG	N;INDF;FEM;SG
תאומים	gemene	תא	gemen	N;MASC;PL	N;INDF;FEM;PL
תאומים	gemenele	תא	gemenă	N;MASC;PL	N;DEF;FEM;PL
תאומים	gemenii	תא	gemeniu	N;MASC;PL	N;DEF;MASC;PL
טורפדו	torpila	טורפדו	torpilă	N;MASC;SG	N;DEF;FEM;SG
טורפדו	torpila	טורפדו	torpilă	N;MASC;SG	N;DEF;FEM;SG
סוגיות	probleme	סוגיות	problemă	N;FEM;PL	N;INDF;FEM;PL
סוגיות	aspecte	סוגיות	aspect	N;FEM;PL	N;INDF;FEM;PL
סוגיות	chestiuni	סוגיות	chestiune	N;FEM;PL	N;INDF;FEM;PL
כינור	vioara	כינור	vioară	N;MASC;SG	N;DEF;FEM;SG
כינור	vioara	כינור	vioară	N;MASC;SG	N;DEF;FEM;SG
הדדית	reciproc	הדדי	reciproc	ADV	ADV
מודלים	modelele	מודל	model	N;MASC;PL	N;DEF;FEM;PL
מודלים	manechine	מודל	manechine	N;MASC;PL	N;INDF;FEM;PL
מודלים	modele	מודל	model	N;MASC;PL	N;INDF;FEM;PL
מירי	miri	מירי	mir		
תרגומים	traduceri	תרגום	traducere	N;MASC;PL	N;INDF;FEM;PL
בוחרים	alegatorii	בוחר	alegatoriu	N;MASC;PL	N;DEF;MASC;PL
בוחרים	alegatorilor	בוחר	alegator	N;MASC;PL	N;DEF;MASC;PL
בוחרים	alegatori	בוחר	alegator	N;MASC;PL	N;INDF;MASC;PL
הכנה	preparat	הכנה	prepara	N;FEM;SG	N;INDF;MASC;SG
הכנה	pregatire	הכנה	pregatire	N;FEM;SG	N;INDF;FEM;SG
הכנה	pregatire	הכנה	pregatire	N;FEM;SG	N;INDF;FEM;SG
הכנה	pregatirea	הכנה	pregatire	N;FEM;SG	N;DEF;FEM;SG
מתרגם	translator	מתרגם	translator	N;MASC;SG	N;INDF;MASC;SG
מתרגם	traducator	מתרגם	traducator	N;MASC;SG	N;INDF;MASC;SG
מתרגם	interpret	מתרגם	interpret	N;MASC;SG	N;INDF;MASC;SG
מתקפה	ofensiva	מתקפה	ofensiva	N;FEM;SG	N;DEF;FEM;SG
מתקפה	ofensiva	מתקפה	ofensiva	N;FEM;SG	N;DEF;FEM;SG
מנהיגות	conducerea	מנהיגות	conducere	N;FEM;SG	N;DEF;FEM;SG
מנהיגות	conducere	מנהיגות	conducere	N;FEM;SG	N;INDF;FEM;SG
נכסים	proprietati	נכס	proprietati	N;MASC;PL	N;INDF;FEM;PL
נכסים	proprietati	נכס	proprietati	N;MASC;PL	N;INDF;FEM;PL
נכסים	activele	נכס	activ	N;MASC;PL	N;DEF;FEM;PL
מסורות	traditiile	מסור	traditie	N;FEM;PL	N;DEF;FEM;PL
כוונת	intentie	כוונה	intentie	N;FEM;SG	N;INDF;FEM;SG
כוונת	intentia	כוונה	intentie	N;FEM;SG	N;DEF;FEM;SG
כוונת	intentie	כוונה	intentie	N;FEM;SG	N;INDF;FEM;SG
עיירות	orase	עיירה	oras	N;FEM;PL	N;INDF;FEM;PL
אסטרטגיה	strategie	אסטרטגיה	strategie	N;FEM;SG	N;INDF;FEM;SG
אסטרטגיה	strategia	אסטרטגיה	strategie	N;FEM;SG	N;DEF;FEM;SG
סטודנט	studenta	סטודנט	studenta	N;MASC;SG	N;DEF;FEM;SG
סטודנט	eleva	סטודנט	elevă	N;MASC;SG	N;DEF;FEM;SG
סטודנט	elev	סטודנט	elev	N;MASC;SG	N;INDF;MASC;SG
סטודנט	student	סטודנט	student	N;MASC;SG	N;INDF;MASC;SG
שמעתי	auzit	שמע	auzi	V;SG;1;PST;ACT	V;MASC;SG;V.PTCP
משקאות	bauturi	משקה	baut	N;MASC;PL	N;INDF;FEM;PL
משקאות	bauturi	משקה	baut	N;MASC;PL	N;INDF;FEM;PL
משקאות	bauturile	משקה	baut	N;MASC;PL	N;DEF;FEM;PL
משקאות	bauturi	משקה	baut	N;MASC;PL	N;INDF;FEM;PL
משקאות	bauturi	משקה	baut	N;MASC;PL	N;INDF;FEM;PL
חטיבות	regimente	חטיבה	regiment	N;FEM;PL	N;INDF;FEM;PL
חטיבות	brigazi	חטיבה	brigaz	N;FEM;PL	N;INDF;FEM;PL
רביעיית	cvartet	רביעיית	cvartet	N;FEM;SG	N;INDF;MASC;SG
ממושכת	prelungit	ממושך	prelungi	ADJ;FEM;SG	ADJ;INDF;MASC;SG
ממושכת	prelungita	ממושך	prelungita	ADJ;FEM;SG	ADJ;DEF;FEM;SG
המלצות	trimiteri	המלצה	trimitere	N;FEM;PL	N;INDF;FEM;PL
המלצות	recomandarile	המלצה	recomandaril	N;FEM;PL	N;DEF;FEM;PL
זרימת	flux	זרימה	flux	N;FEM;SG	N;INDF;MASC;SG
זרימת	fluxul	זרימה	flux	N;FEM;SG	N;DEF;MASC;SG
זרימת	debit	זרימה	debit	N;FEM;SG	N;INDF;MASC;SG
מלאכותי	artificiale	מלאכותי	artificial	ADJ;MASC	ADJ;INDF;FEM;PL
מלאכותי	artificiala	מלאכותי	artificială	ADJ;MASC	ADJ;DEF;FEM;SG
מלאכותי	artificiala	מלאכותי	artificială	ADJ;MASC	ADJ;DEF;FEM;SG
ביצועים	performante	ביצוע	performant	N;MASC;PL	N;INDF;FEM;PL
ציפורים	pasari	ציפור	pasar	N;MASC;PL	N;INDF;MASC;PL
ציפורים	pasarile	ציפור	pasarilă	N;MASC;PL	N;DEF;FEM;PL
ציפורים	pasari	ציפור	pasar	N;MASC;PL	N;INDF;MASC;PL
ציפורים	pasarile	ציפור	pasarilă	N;MASC;PL	N;DEF;FEM;PL
טהור	pure	טהור	pur		
נסיבות	imprejurari	נסיבה	imprejurare	N;FEM;PL	N;INDF;FEM;PL
נסיבות	circumstantele	נסיבה	circumstant	N;FEM;PL	N;DEF;FEM;PL
נסיבות	circumstante	נסיבה	circumstant	N;FEM;PL	N;INDF;FEM;PL
סירות	barci	סירה	barcă	N;FEM;PL	N;INDF;FEM;PL
סירות	barci	סירה	barcă	N;FEM;PL	N;INDF;FEM;PL
סניפים	ramuri	סניף	ram	N;MASC;PL	N;INDF;FEM;PL
סניפים	crengi	סניף	creangă	N;MASC;PL	N;INDF;FEM;PL
סניפים	sucursale	סניף	sucursală	N;MASC;PL	N;INDF;FEM;PL
סניפים	ramurile	סניף	ram	N;MASC;PL	N;DEF;FEM;PL
גופנית	fizic	גופני	fizic	ADV	ADV
שיפוץ	renovarea	שיפוץ	renovare	N;MASC;SG	N;DEF;FEM;SG
שיפוץ	renovare	שיפוץ	renovare	N;MASC;SG	N;INDF;FEM;SG
שיפוץ	renovare	שיפוץ	renovare	N;MASC;SG	N;INDF;FEM;SG
פגישה	programare	פגישה	programare	N;FEM;SG	N;INDF;FEM;SG
פגישה	numire	פגישה	numire	N;FEM;SG	N;INDF;FEM;SG
פגישה	numirea	פגישה	numire	N;FEM;SG	N;DEF;FEM;SG
פגישה	intalnire	פגישה	intalnire	N;FEM;SG	N;INDF;FEM;SG
פגישה	intalnirea	פגישה	intalnire	N;FEM;SG	N;DEF;FEM;SG
פגישה	intalnire	פגישה	intalnire	N;FEM;SG	N;INDF;FEM;SG
פיצויים	compensatii	פיצוי	compensat	N;MASC;PL	N;INDF;FEM;PL
פיצויים	daune	פיצוי	daună	N;MASC;PL	N;INDF;FEM;PL
פיצויים	despagubiri	פיצוי	despagubire	N;MASC;PL	N;INDF;FEM;PL
פיצויים	pagube	פיצוי	pagubă	N;MASC;PL	N;INDF;FEM;PL
חיבורים	legaturi	חיבור	legatură	N;MASC;PL	N;INDF;FEM;PL
חיבורים	conexiuni	חיבור	conexiune	N;MASC;PL	N;INDF;FEM;PL
חיבורים	eseuri	חיבור	eseu	N;MASC;PL	N;INDF;FEM;PL
