من	od	مِن	od	ADP	ADP;GEN
المسابقات	súťaže	مُسَابَقَة	súťaž	N;NOM;DEF;PL	N;NOM;FEM;PL
المسابقات	súťaže	مُسَابَقَة	súťaž	N;NOM;DEF;PL	N;NOM;FEM;PL
المظاهرات	protesty	المظاهرات	protest	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
المظاهرات	demonštrácie	المظاهرات	demonštrácia	N;NOM;DEF;PL	N;NOM;FEM;PL
المظاهرات	ukážky	المظاهرات	ukážka	N;NOM;DEF;PL	N;NOM;FEM;PL
القوائم	zoznamy	قَائِمَة	zoznam	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
تسويق	marketing	تَسوِيق	marketing	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
تسويق	obchodovanie	تَسوِيق	obchodovanie	N;NOM;INDF;SG	N;NOM;NEUT;SG
صف	trieda	صَفّ	trieda	N;NOM;INDF;SG	N;NOM;FEM;SG
صف	riadok	صَفّ	riadok	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
صف	rad	صَفّ	rad	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
المعدن	metal	مَعدِن	metať	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
المعدن	kov	مَعدِن	kov	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
التدخين	fajčenie	تَدخِين	fajčenie	N;NOM;DEF;SG	N;NOM;NEUT;SG
توازن	zostatok	تَوَازُن	zostatok	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
توازن	rovnováha	تَوَازُن	rovnováhať	N;NOM;INDF;SG	N;NOM;FEM;SG
توازن	vyváženie	تَوَازُن	vyváženie	N;NOM;INDF;SG	N;NOM;NEUT;SG
توازن	saldo	تَوَازُن	saldo	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
توازن	vyváženosť	تَوَازُن	vyváženosť	N;NOM;INDF;SG	N;NOM;FEM;SG
التبادل	výmena	تَبَادُل	výmena	N;NOM;DEF;SG	N;NOM;FEM;SG
التبادل	burza	تَبَادُل	burza	N;NOM;DEF;SG	N;NOM;FEM;SG
الشحنة	zásielka	شَحنَة	zásielka	N;NOM;DEF;SG	N;NOM;FEM;SG
الشحنة	zásielka	شَحنَة	zásielka	N;NOM;DEF;SG	N;NOM;FEM;SG
الشحنة	preprava	شَحنَة	preprava	N;NOM;DEF;SG	N;NOM;FEM;SG
التعليمات	inštrukcie	تَعلِيم	inštrukcia	N;NOM;DEF;PL	N;NOM;FEM;PL
التعليمات	pokyny	تَعلِيم	pokyn	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
التعليمات	pokyny	تَعلِيم	pokyn	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
التعليمات	inštrukcie	تَعلِيم	inštrukcia	N;NOM;DEF;PL	N;NOM;FEM;PL
الراحة	komfort	رَاحَة	komfort	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الراحة	pohodlie	رَاحَة	pohodlie	N;NOM;DEF;SG	N;NOM;NEUT;SG
الراحة	odpočinok	رَاحَة	odpočinok	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الراحة	oddych	رَاحَة	oddych	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الراحة	zvyšok	رَاحَة	zvyšok	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الانتحار	samovražda	اِنتِحَار	samovražda	N;NOM;DEF;SG	N;NOM;FEM;SG
اعضاء	orgány	عُضو	orgán	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
اعضاء	poslanci	عُضو	poslanec	N;NOM;INDF;PL	N;ANIM;NOM;MASC;PL
اعضاء	členovia	عُضو	člen	N;NOM;INDF;PL	N;ANIM;NOM;MASC;PL
القيصر	cézar	قَيصَر	cézar	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG
القيصر	caesar	قَيصَر	caesar	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG
استخراج	ťažba	اِستِخرَاج	ťažba	N;NOM;INDF;SG	N;NOM;FEM;SG
استخراج	extrakcia	اِستِخرَاج	extrakcia	N;NOM;INDF;SG	N;NOM;FEM;SG
استخراج	extrakt	اِستِخرَاج	extrakt	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
استخراج	výťažok	اِستِخرَاج	výťažok	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
الرطوبة	vlhkosť	رُطُوبَة	vlhkosť	N;NOM;DEF;SG	N;NOM;FEM;SG
الرطوبة	vlhkosť	رُطُوبَة	vlhkosť	N;NOM;DEF;SG	N;NOM;FEM;SG
التسلسل	postupnosť	تَسَلسُل	postupnosť	N;NOM;DEF;SG	N;NOM;FEM;SG
التسلسل	sekvencia	تَسَلسُل	sekvencia	N;NOM;DEF;SG	N;NOM;FEM;SG
روماني	rumunský	رُومَانِيّ	rumunský	ADJ;NOM;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
روماني	rumunská	رُومَانِيّ	rumunský	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG
روماني	rumunské	رُومَانِيّ	rumunský	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG
روماني	rímske	رُومَانِيّ	rímsky	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG
روماني	rímsky	رُومَانِيّ	rímsky	ADJ;NOM;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
روماني	rímska	رُومَانِيّ	rímsky	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG
حيز	priestor	حَيِّز	priestor	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
يقتل	zabíja	قَتَل	zabíjať	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
حفلات	koncerty	حَفلَة	koncert	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
حفلات	večierky	حَفلَة	večierka	N;NOM;INDF;PL	N;NOM;FEM;PL
حفلات	strany	حَفلَة	strana	N;NOM;INDF;PL	N;NOM;FEM;PL
تقليدية	tradičné	تَقلِيدِيّ	tradičný	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;NEUT;SG
تقليدية	tradičná	تَقلِيدِيّ	tradičný	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;SG
تقليدية	tradičný	تَقلِيدِيّ	tradičný	ADJ;NOM;INDF;FEM;SG	ADJ;INAN;NOM;MASC;SG
المجرة	galaxy	مَجرَة	galaxa	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
المجرة	galaxia	مَجرَة	galaxia	N;NOM;DEF;SG	N;NOM;FEM;SG
المرشح	filter	مُرَشَّح	filter	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
المرشح	záujemca	مُرَشَّح	záujemca	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG
المرشح	uchádzač	مُرَشَّح	uchádzač	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG
المرشح	kandidát	مُرَشَّح	kandidát	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG
المحدد	špecifikovaný	مُحَدَّد	špecifikovaný	ADJ;NOM;DEF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
المحدد	špecifikovaná	مُحَدَّد	špecifikovaný	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
المحدد	špecifikované	مُحَدَّد	špecifikovaný	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
الغطاء	kryt	غِطَاء	kryt	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الغطاء	krytie	غِطَاء	krytie	N;NOM;DEF;SG	N;NOM;NEUT;SG
الغطاء	pokrytie	غِطَاء	pokrytie	N;NOM;DEF;SG	N;NOM;NEUT;SG
متصلة	pripojený	مُتَّصِل	pripojený	ADJ;NOM;INDF;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
متصلة	pripojené	مُتَّصِل	pripojený	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
الخيمة	stan	خِيمَة	stan	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الملاحة	navigácia	مِلَاحَة	navigácia	N;NOM;DEF;SG	N;NOM;FEM;SG
المصارعة	wrestling	مُصَارَعَة	wrestling	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
التحقق	overenie	تَحَقُّق	overenie	N;NOM;DEF;SG	N;NOM;NEUT;SG
التحقق	overovanie	تَحَقُّق	overovanie	N;NOM;DEF;SG	N;NOM;NEUT;SG
التحقق	overenie	تَحَقُّق	overenie	N;NOM;DEF;SG	N;NOM;NEUT;SG
التحقق	kontrola	تَحَقُّق	kontrola	N;NOM;DEF;SG	N;NOM;FEM;SG
وكالات	agentúry	وِكَالَة	agentúra	N;NOM;INDF;PL	N;NOM;FEM;PL
جمعيات	združenia	جَمعِيَّة	združenie	N;NOM;INDF;PL	N;NOM;NEUT;PL
جمعيات	asociácie	جَمعِيَّة	asociácia	N;NOM;INDF;PL	N;NOM;FEM;PL
جمعيات	združení	جَمعِيَّة	združenie	N;NOM;INDF;PL	N;NOM;NEUT;PL
فقر	chudoba	فَقر	chudoba	N;NOM;INDF;SG	N;NOM;FEM;SG
غربية	západný	غَربِيّ	západný	ADJ;NOM;INDF;FEM;SG	ADJ;ANIM;NOM;MASC;SG
غربية	západná	غَربِيّ	západný	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;SG
غربية	západné	غَربِيّ	západný	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;NEUT;SG
يساهم	prispieva	سَاهَم	prispievať	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
تلقت	dostala	تَلَقَّى	dostať	V;PFV;FEM;SG;3;ACT	V;PFV;FEM;SG;POS;PST;V.PTCP
تلقت	získala	تَلَقَّى	získať	V;PFV;FEM;SG;3;ACT	V;PFV;FEM;SG;POS;PST;V.PTCP
الشر	zlo	شَرّ	zlo	N;NOM;DEF;SG	N;NOM;NEUT;SG
العينة	vzorka	عَينَة	vzorka	N;NOM;DEF;SG	N;NOM;FEM;SG
العينة	ukážka	عَينَة	ukážka	N;NOM;DEF;SG	N;NOM;FEM;SG
العينة	exemplár	عَينَة	exemplár	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
العينة	vzorka	عَينَة	vzorka	N;NOM;DEF;SG	N;NOM;FEM;SG
التصفيات	playoff	تَصفِيَة	playoff	N;NOM;DEF;PL	N;NOM;FEM;PL
مزارع	farmy	مَزرَعَة	farma	N;NOM;INDF;PL	N;NOM;FEM;PL
المجد	sláva	مَجد	slávať	N;NOM;DEF;SG	N;NOM;FEM;SG
مسرحي	divadelné	مُسرَحِي	divadelný	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG
خرائط	mapy	خَرِيطَة	mapy	N;NOM;INDF;PL	N;NOM;FEM;PL
حمى	horúčka	حُمَّى	horúčka	N;NOM;INDF;SG	N;NOM;FEM;SG
مولد	generátor	مَولِد	generátor	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
مرسوم	edikt	مرسوم	edikt	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
مرسوم	vyhláška	مرسوم	vyhláška	N;NOM;INDF;SG	N;NOM;FEM;SG
مرسوم	dekrét	مرسوم	dekrét	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
مرسوم	vyhláška	مرسوم	vyhláška	N;NOM;INDF;SG	N;NOM;FEM;SG
مرسوم	dekrét	مرسوم	dekrét	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
السهول	roviny	سُهُول	rovina	N;NOM;DEF;PL	N;NOM;FEM;PL
الاحتفاظ	zachovanie	اِحتِفَاظ	zachovanie	N;NOM;DEF;SG	N;NOM;NEUT;SG
الاحتفاظ	ponechanie	اِحتِفَاظ	ponechanie	N;NOM;DEF;SG	N;NOM;NEUT;SG
الاحتفاظ	zadržanie	اِحتِفَاظ	zadržanie	N;NOM;DEF;SG	N;NOM;NEUT;SG
الوسيط	sprostredkovateľ	وَسِيط	sprostredkovateľ	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG
الوسيط	sprostredkovateľ	وَسِيط	sprostredkovateľ	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG
الوسيط	maklér	وَسِيط	maklér	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG
الوسيط	sprostredkovateľ	وَسِيط	sprostredkovateľ	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG
القصف	bombardovanie	قَصف	bombardovanie	N;NOM;DEF;SG	N;NOM;NEUT;SG
القصف	bombardovanie	قَصف	bombardovanie	N;NOM;DEF;SG	N;NOM;NEUT;SG
ينطبق	uplatňuje	اِنطَبَق	uplatňovať	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
ينطبق	platí	اِنطَبَق	platiť	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
كهرباء	elektrina	كَهرَبَاء	elektrina	N;NOM;INDF;SG	N;NOM;FEM;SG
الخطط	plány	خُطَّة	plán	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
المدفعية	delostrelectvo	مَدفَعِيّ	delostrelectvo	N;NOM;DEF;SG	N;NOM;NEUT;SG
اللحوم	mäsa	لَحم	mäso	N;NOM;DEF;PL	N;NOM;NEUT;PL
عقوبة	trest	عُقُوبَة	trest	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
عقوبة	pokuta	عُقُوبَة	pokut	N;NOM;INDF;SG	N;NOM;FEM;SG
عقوبة	sankcia	عُقُوبَة	sankcia	N;NOM;INDF;SG	N;NOM;FEM;SG
عقوبة	treste	عُقُوبَة	trest	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
عقوبة	trest	عُقُوبَة	trest	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
عقوبة	potrestanie	عُقُوبَة	potrestanie	N;NOM;INDF;SG	N;NOM;NEUT;SG
ترخيص	licencia	تَرخِيص	licencia	N;NOM;INDF;SG	N;NOM;FEM;SG
مقسمة	rozdelená	مُقَسَّم	rozdelený	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
مقسمة	rozdelený	مُقَسَّم	rozdelený	ADJ;NOM;INDF;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
مقسمة	rozdelené	مُقَسَّم	rozdelený	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
طباعة	tlač	طِبَاعَة	tlač	N;NOM;INDF;SG	N;NOM;FEM;SG
طباعة	tlač	طِبَاعَة	tlač	N;NOM;INDF;SG	N;NOM;FEM;SG
طباعة	potlač	طِبَاعَة	potlač	N;NOM;INDF;SG	N;NOM;FEM;SG
القيود	obmedzení	قَيد	obmedzenie	N;NOM;DEF;PL	N;NOM;NEUT;PL
القيود	obmedzenia	قَيد	obmedzenie	N;NOM;DEF;PL	N;NOM;NEUT;PL
القيود	obmedzení	قَيد	obmedzenie	N;NOM;DEF;PL	N;NOM;NEUT;PL
القيود	obmedzenia	قَيد	obmedzenie	N;NOM;DEF;PL	N;NOM;NEUT;PL
القيود	obmedzenia	قَيد	obmedzenie	N;NOM;DEF;PL	N;NOM;NEUT;PL
التحويل	presun	تَحوِيل	presun	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
التحويل	prenos	تَحوِيل	prenos	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
التحويل	prevod	تَحوِيل	prevod	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
التحويل	konverzia	تَحوِيل	konverzia	N;NOM;DEF;SG	N;NOM;FEM;SG
التحويل	prevod	تَحوِيل	prevod	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
التحويل	prepočet	تَحوِيل	prepočet	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
التحويل	premena	تَحوِيل	premena	N;NOM;DEF;SG	N;NOM;FEM;SG
التحويل	premena	تَحوِيل	premena	N;NOM;DEF;SG	N;NOM;FEM;SG
التحويل	transformácia	تَحوِيل	transformácia	N;NOM;DEF;SG	N;NOM;FEM;SG
تخفيض	pokles	تَخفِيض	pokles	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
تخفيض	zníženie	تَخفِيض	zníženie	N;NOM;INDF;SG	N;NOM;NEUT;SG
السطحية	povrchová	سَطحِيّ	povrchový	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;FEM;SG
السطحية	povrchové	سَطحِيّ	povrchový	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;NEUT;SG
السطحية	povrchné	سَطحِيّ	povrchný	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;NEUT;SG
قلوب	srdcia	قَلب	srdce	N;NOM;INDF;PL	N;NOM;NEUT;PL
الطين	blato	طِين	blato	N;NOM;DEF;SG	N;NOM;NEUT;SG
الطين	blate	طِين	blat	N;NOM;DEF;SG	N;NOM;NEUT;SG
انتفاضة	povstanie	اِنتِفَاضَة	povstanie	N;NOM;INDF;SG	N;NOM;NEUT;SG
الضرر	poškodenie	ضَرر	poškodenie	N;NOM;DEF;SG	N;NOM;NEUT;SG
سهولة	jednoduchosť	سُهُولَة	jednoduchosť	N;NOM;INDF;SG	N;NOM;FEM;SG
الاستراتيجية	stratégia	إِسترَاتِيجِيَّة	stratégia	N;NOM;DEF;SG	N;NOM;FEM;SG
السعادة	štastie	سَعَادَة	štastie	N;NOM;DEF;SG	N;NOM;NEUT;SG
السعادة	šťastie	سَعَادَة	šťastie	N;NOM;DEF;SG	N;NOM;NEUT;SG
التبريد	chladenie	تَبرِيد	chladenie	N;NOM;DEF;SG	N;NOM;NEUT;SG
التبريد	chladenie	تَبرِيد	chladenie	N;NOM;DEF;SG	N;NOM;NEUT;SG
الحفر	vŕtanie	حَفر	vŕtanie	N;NOM;DEF;SG	N;NOM;NEUT;SG
نسبية	relatívny	نِسبِيّ	relatívny	ADJ;NOM;INDF;FEM;SG	ADJ;INAN;NOM;MASC;SG
نسبية	relatívna	نِسبِيّ	relatívny	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;SG
البشرة	koža	بَشَرَة	koža	N;NOM;DEF;SG	N;NOM;FEM;SG
البشرة	pleť	بَشَرَة	pleť	N;NOM;DEF;SG	N;NOM;FEM;SG
البشرة	skin	بَشَرَة	skin	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
المختصة	príslušné	مُختَصّ	príslušný	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;NEUT;SG
المختصة	príslušná	مُختَصّ	príslušný	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;FEM;SG
المختصة	kompetentné	مُختَصّ	kompetentný	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;NEUT;SG
المختصة	príslušný	مُختَصّ	príslušný	ADJ;NOM;DEF;FEM;SG	ADJ;INAN;NOM;MASC;SG
عقيدة	dogma	عَقِيدَة	dogma	N;NOM;INDF;SG	N;NOM;FEM;SG
عقيدة	vyznanie	عَقِيدَة	vyznanie	N;NOM;INDF;SG	N;NOM;NEUT;SG
الضعف	slabosť	ضُعف	slabosť	N;NOM;DEF;SG	N;NOM;FEM;SG
الخلافات	odlišnosti	خِلَاف	odlišnosť	N;NOM;DEF;PL	N;NOM;FEM;PL
الخلافات	rozdiely	خِلَاف	rozdiel	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
الخلافات	nezhody	خِلَاف	nezhod	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
معاملة	transakcia	مُعَامَلَة	transakcia	N;NOM;INDF;SG	N;NOM;FEM;SG
معاملة	liečenie	مُعَامَلَة	liečenie	N;NOM;INDF;SG	N;NOM;NEUT;SG
معاملة	zaobchádzanie	مُعَامَلَة	zaobchádzanie	N;NOM;INDF;SG	N;NOM;NEUT;SG
معاملة	spracovanie	مُعَامَلَة	spracovanie	N;NOM;INDF;SG	N;NOM;NEUT;SG
معاملة	ošetrenie	مُعَامَلَة	ošetrenie	N;NOM;INDF;SG	N;NOM;NEUT;SG
معاملة	liečba	مُعَامَلَة	liečba	N;NOM;INDF;SG	N;NOM;FEM;SG
عملات	mince	عُملَة	minca	N;NOM;INDF;PL	N;NOM;FEM;PL
عملات	meny	عُملَة	mena	N;NOM;INDF;PL	N;NOM;FEM;PL
ثقب	diera	ثَقب	diera	N;NOM;INDF;SG	N;NOM;FEM;SG
تعليمات	inštrukcie	تَعلِيم	inštrukcia	N;NOM;INDF;PL	N;NOM;FEM;PL
تعليمات	pokyny	تَعلِيم	pokyn	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
تعليمات	pokyny	تَعلِيم	pokyn	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
تعليمات	inštrukcie	تَعلِيم	inštrukcia	N;NOM;INDF;PL	N;NOM;FEM;PL
مجهول	neznámy	مَجهُول	neznámy	ADJ;NOM;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
مجهول	neznáme	مَجهُول	neznámy	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG
مجهول	neznáma	مَجهُول	neznámy	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG
مجهول	anonymný	مَجهُول	anonymný	ADJ;NOM;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
مجهول	anonymné	مَجهُول	anonymný	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG
يموت	umiera	مَات	umierať	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
جماعي	kolektívne	جَمَاعِيّ	kolektívne	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG
استقال	ukončiť	اِستَقَال	ukončiť	V;PFV;MASC;SG;3;ACT	V;PFV;POS;NFIN
استقال	skončiť	اِستَقَال	skončiť	V;PFV;MASC;SG;3;ACT	V;PFV;POS;NFIN
يواجه	čeliť	وَاجَه	čeliť	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IPFV;POS;NFIN
يواجه	čelí	وَاجَه	čelo	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
منتظمة	pravidelné	مُنتَظِم	pravidelný	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;NEUT;SG
منتظمة	pravidelná	مُنتَظِم	pravidelný	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;SG
منتظمة	pravidelný	مُنتَظِم	pravidelný	ADJ;NOM;INDF;FEM;SG	ADJ;ANIM;NOM;MASC;SG
مشاعر	pocity	مَشعَر	pocit	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
مشاعر	city	مَشعَر	cit	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
حقائق	fakty	حَقِيقَة	fakt	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
التقليد	tradícia	تَقلِيد	tradícia	N;NOM;DEF;SG	N;NOM;FEM;SG
الحفلات	večierky	حَفلَة	večierka	N;NOM;DEF;PL	N;NOM;FEM;PL
الحفلات	strany	حَفلَة	strana	N;NOM;DEF;PL	N;NOM;FEM;PL
اللجان	provízie	لَجنَة	provízia	N;NOM;DEF;PL	N;NOM;FEM;PL
اللجان	výbory	لَجنَة	výbor	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
لاعبين	aktéri	لَاعِب	aktér	N;NOM;INDF;PL	N;ANIM;NOM;MASC;PL
لاعبين	hráči	لَاعِب	hráčiť	N;NOM;INDF;PL	N;ANIM;NOM;MASC;PL
لاعبين	prehrávače	لَاعِب	prehrávač	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
محاضرات	prednášky	مُحَاضِرَة	prednáška	N;NOM;INDF;PL	N;NOM;FEM;PL
صناعي	syntetický	صِنَاعِيّ	syntetický	ADJ;NOM;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG
صناعي	syntetické	صِنَاعِيّ	syntetický	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG
صناعي	priemyselný	صِنَاعِيّ	priemyselný	ADJ;NOM;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
صناعي	priemyselná	صِنَاعِيّ	priemyselný	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG
صناعي	priemyselné	صِنَاعِيّ	priemyselný	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG
الواجب	povinnosť	وَاجِب	povinnosť	N;NOM;DEF;SG	N;NOM;FEM;SG
الواجب	clo	وَاجِب	clo	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
مستقبلات	receptory	مُستَقبَل	receptor	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
محاكاة	simulácia	مُحَاكَاة	simulácia	N;NOM;INDF;SG	N;NOM;FEM;SG
الغالبية	väčšina	غَالِبِيَّة	väčšina	N;NOM;DEF;SG	N;NOM;FEM;SG
خيار	uhorka	خِيَار	uhorka	N;NOM;INDF;SG	N;NOM;FEM;SG
خيار	opcia	خِيَار	opcia	N;NOM;INDF;SG	N;NOM;FEM;SG
خيار	možnosť	خِيَار	možnosť	N;NOM;INDF;SG	N;NOM;FEM;SG
خيار	možnost	خِيَار	možnost	N;NOM;INDF;SG	N;NOM;FEM;SG
خيار	voľba	خِيَار	voľba	N;NOM;INDF;SG	N;NOM;FEM;SG
خيار	výber	خِيَار	výber	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
خيار	voľba	خِيَار	voľba	N;NOM;INDF;SG	N;NOM;FEM;SG
حيوي	nevyhnutné	حَيَوِيّ	nevyhnutný	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG
المرتفعات	výšky	مُرتَفِع	výška	N;NOM;DEF;PL	N;NOM;FEM;PL
صلبة	pevný	صُلبَة	pevný	ADJ;NOM;INDF;FEM;SG	ADJ;ANIM;NOM;MASC;SG
صلبة	pevné	صُلبَة	pevný	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;NEUT;SG
صلبة	pevná	صُلبَة	pevný	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;SG
الوالي	prefekt	الوالي	prefekt	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG
المنامة	manáma	مَنَامَة	manám	N;NOM;DEF;SG	N;NOM;FEM;SG
محلات	obchody	مَحَلّ	obchod	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
محلات	predajne	مَحَلّ	predajňa	N;NOM;INDF;PL	N;NOM;FEM;PL
محلات	obchody	مَحَلّ	obchod	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
محلات	predajne	مَحَلّ	predajňa	N;NOM;INDF;PL	N;NOM;FEM;PL
الشعبة	delenie	شُعبَة	delenie	N;NOM;DEF;SG	N;NOM;NEUT;SG
الشعبة	divízia	شُعبَة	divízium	N;NOM;DEF;SG	N;NOM;FEM;SG
الشعبة	rozdelenie	شُعبَة	rozdelenie	N;NOM;DEF;SG	N;NOM;NEUT;SG
عاصفة	búrka	عَاصِفَة	búrka	N;NOM;INDF;SG	N;NOM;FEM;SG
الرضا	uspokojenie	رِضَا	uspokojenie	N;NOM;DEF;SG	N;NOM;NEUT;SG
الرضا	spokojnosť	رِضَا	spokojnosť	N;NOM;DEF;SG	N;NOM;FEM;SG
التوافق	kompatibilita	تَوَافُق	kompatibilita	N;NOM;DEF;SG	N;NOM;FEM;SG
