ve	og	ve	og	CONJ	CONJ
puanlar	bedømmelser	puan	bedømmelse	N;NOM;PL;3	N;INDF;MASC+FEM;PL
puanlar	punkterne	puan	punkt	N;NOM;PL;3	N;DEF;NEUT;PL
puanlar	pointer	puan	pointer	N;NOM;PL;3	N;INDF;MASC+FEM;PL
puanlar	punkter	puan	punkt	N;NOM;PL;3	N;INDF;NEUT;PL
mekanizması	mekanismen	mekaniz	mekanisme	N;NOM;SG;3	N;DEF;MASC+FEM;SG
mekanizması	mekanisme	mekaniz	mekanisme	N;NOM;SG;3	N;INDF;MASC+FEM;SG
getirilmiş	bragt	getir	bringe	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;INDF;SG;PST;V.PTCP
catherine	cathrine	cather	cathrin	N;DAT;SG;3	N;INDF;MASC+FEM;SG
catherine	catherine	cather	catherin	N;DAT;SG;3	N;INDF;MASC+FEM;SG
güzellik	skønhed	güzellik	skønhed	N;NOM;SG;3	N;INDF;MASC+FEM;SG
güzellik	skønheden	güzellik	skønheden	N;NOM;SG;3	N;DEF;MASC+FEM;SG
müşteri	kunden	müşteri	kunde	N;NOM;SG;3	N;DEF;MASC+FEM;SG
müşteri	kunde	müşteri	kunde	N;NOM;SG;3	N;INDF;MASC+FEM;SG
müşteri	klienten	müşteri	klient	N;NOM;SG;3	N;DEF;MASC+FEM;SG
müşteri	kunden	müşteri	kunde	N;NOM;SG;3	N;DEF;MASC+FEM;SG
müşteri	klient	müşteri	klient	N;NOM;SG;3	N;INDF;MASC+FEM;SG
müşteri	kunde	müşteri	kunde	N;NOM;SG;3	N;INDF;MASC+FEM;SG
ayıran	adskiller	ayır	adskille	V;PFV;IND;POS;PRS;V.PTCP	V;IND;PRS;FIN;ACT
imzalandı	undertegnet	imzala	undertegne	V;PFV;IND;SG;3;POS;PST;PASS	V;INDF;SG;PST;V.PTCP
imzalandı	undertegnede	imzala	undertegne	V;PFV;IND;SG;3;POS;PST;PASS	V;DEF;SG;PST;V.PTCP
imzalandı	underskrevet	imzala	underskrive	V;PFV;IND;SG;3;POS;PST;PASS	V;INDF;SG;PST;V.PTCP
imzalandı	signeret	imzala	signere	V;PFV;IND;SG;3;POS;PST;PASS	V;INDF;SG;PST;V.PTCP
ilkesi	princip	ilke	princip	N;NOM;SG;3	N;INDF;NEUT;SG
ilkesi	princippet	ilke	princip	N;NOM;SG;3	N;DEF;NEUT;SG
dostu	venskabelig	dost	venskabelig	ADJ;NOM;SG;3	ADJ;INDF;MASC+FEM;SG
dostu	venlig	dost	venlig	ADJ;NOM;SG;3	ADJ;INDF;MASC+FEM;SG
dostu	venligt	dost	venligt	ADJ;NOM;SG;3	ADJ;INDF;NEUT;SG
saldırılar	attentater	sal	attentat	N;NOM;PL;3	N;INDF;NEUT;PL
okulları	skoler	okul	skole	N;NOM;PL;3	N;INDF;MASC+FEM;PL
okulları	skolerne	okul	skole	N;NOM;PL;3	N;DEF;MASC+FEM;PL
kolları	underarme	kol	underarme	N;ACC;PL;3	N;INDF;MASC+FEM;PL
kolları	ærmer	kol	ærme	N;ACC;PL;3	N;INDF;NEUT;PL
kolları	ærmerne	kol	ærme	N;ACC;PL;3	N;DEF;NEUT;PL
kolları	armene	kol	arm	N;ACC;PL;3	N;DEF;MASC+FEM;PL
kolları	arme	kol	arm	N;ACC;PL;3	N;INDF;MASC+FEM;PL
kolları	våben	kol	våben	N;ACC;PL;3	N;INDF;NEUT;PL
fotoğraflar	fotos	fotoğraf	fotos	N;NOM;PL;3	N;INDF;NEUT;PL
fotoğraflar	fotografier	fotoğraf	fotografi	N;NOM;PL;3	N;INDF;NEUT;PL
fotoğraflar	billeder	fotoğraf	billede	N;NOM;PL;3	N;INDF;NEUT;PL
fotoğraflar	fotos	fotoğraf	fotos	N;NOM;PL;3	N;INDF;NEUT;PL
fotoğraflar	fotografier	fotoğraf	fotografi	N;NOM;PL;3	N;INDF;NEUT;PL
fotoğraflar	billeder	fotoğraf	billede	N;NOM;PL;3	N;INDF;NEUT;PL
kazanmak	vinder	kazan	vinde	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IND;PRS;FIN;ACT
kazanmak	vinde	kazan	vinde	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN;ACT
kazanmak	vinde	kazan	vinde	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN;ACT
kazanmak	vinder	kazan	vinde	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IND;PRS;FIN;ACT
kazanmak	vindende	kazan	vinde	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;PRS;V.PTCP
pasaport	pas	pasaport	pas	N;NOM;SG;3	N;INDF;NEUT;SG
pasaport	pas	pasaport	pas	N;NOM;SG;3	N;INDF;NEUT;SG
eşitlik	paritet	eşitlik	paritet	N;NOM;SG;3	N;INDF;MASC+FEM;SG
eşitlik	ligning	eşitlik	ligning	N;NOM;SG;3	N;INDF;MASC+FEM;SG
eşitlik	ligestilling	eşitlik	ligestilling	N;NOM;SG;3	N;INDF;MASC+FEM;SG
eşitlik	lighed	eşitlik	lighed	N;NOM;SG;3	N;INDF;MASC+FEM;SG
eşitlik	ligebehandling	eşitlik	ligebehandling	N;NOM;SG;3	N;INDF;MASC+FEM;SG
kampı	lejren	kampı	lejr	N;ACC;SG;3	N;DEF;MASC+FEM;SG
kampı	lejr	kampı	lejr	N;ACC;SG;3	N;INDF;MASC+FEM;SG
taburu	bataljon	tabur	bataljon	N;NOM;SG;3	N;INDF;MASC+FEM;SG
yasemin	jasmine	yasem	jasmine	N;GEN;SG;3	N;INDF;MASC+FEM;SG
öğrendi	lærte	öğren	lære	V;PFV;IND;SG;3;POS;PST	V;IND;PST;FIN;ACT
öğrendi	lært	öğren	lære	V;PFV;IND;SG;3;POS;PST	V;INDF;SG;PST;V.PTCP
penaltı	straf	penaltı	straf	N;NOM;SG;3	N;INDF;MASC+FEM;SG
penaltı	sanktion	penaltı	sanktion	N;NOM;SG;3	N;INDF;MASC+FEM;SG
kalitesi	kvalitet	kalite	kvalitet	N;NOM;SG;3	N;INDF;MASC+FEM;SG
kalitesi	kvaliteten	kalite	kvalitet	N;NOM;SG;3	N;DEF;MASC+FEM;SG
projeler	projekter	proje	projekt	N;NOM;PL;3	N;INDF;NEUT;PL
projeler	projekterne	proje	projekt	N;NOM;PL;3	N;DEF;NEUT;PL
patates	kartoffel	patates	kartoffel	N;NOM;SG;3	N;INDF;MASC+FEM;SG
büyükelçiliği	ambassade	büyükelçilik	ambassade	N;NOM;SG;3	N;INDF;MASC+FEM;SG
büyükelçiliği	ambassaden	büyükelçilik	ambassad	N;NOM;SG;3	N;DEF;MASC+FEM;SG
etiketi	etikette	etiket	etikette	N;NOM;SG;3	N;INDF;MASC+FEM;SG
etiketi	etiket	etiket	etike	N;NOM;SG;3	N;INDF;MASC+FEM;SG
etiketi	label	etiket	label	N;NOM;SG;3	N;INDF;NEUT;SG
görüntüleri	optagelser	görüntü	optagelse	N;NOM;PL;3	N;INDF;MASC+FEM;PL
yaşamak	leve	yaşa	leve	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN;ACT
hastalıklar	sygdomme	hastalık	sygdom	N;NOM;PL;3	N;INDF;MASC+FEM;PL
hastalıklar	sygdomme	hastalık	sygdom	N;NOM;PL;3	N;INDF;MASC+FEM;PL
çiftlik	gård	çiftlik	gård	N;NOM;SG;3	N;INDF;MASC+FEM;SG
çiftlik	ranch	çiftlik	ranch	N;NOM;SG;3	N;INDF;MASC+FEM;SG
çiftlik	ranchen	çiftlik	ranche	N;NOM;SG;3	N;DEF;MASC+FEM;SG
yüzyıllar	århundreder	yüzyıl	århundrede	N;NOM;PL;3	N;INDF;NEUT;PL
görelilik	relativitet	görelilik	relativitet	N;NOM;SG;3	N;INDF;MASC+FEM;SG
düzenlemeler	redigerer	düzenle	redigere	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IND;PRS;FIN;ACT
gemiler	bådene	gemi	båd	N;NOM;PL;3	N;DEF;MASC+FEM;PL
gemiler	skibe	gemi	skib	N;NOM;PL;3	N;INDF;NEUT;PL
gemiler	fartøjer	gemi	fartøj	N;NOM;PL;3	N;INDF;NEUT;PL
gemiler	skibe	gemi	skib	N;NOM;PL;3	N;INDF;NEUT;PL
listeleri	lister	liste	liste	N;ACC;PL;3	N;INDF;MASC+FEM;PL
listeleri	fortegnelser	liste	fortegnelse	N;ACC;PL;3	N;INDF;MASC+FEM;PL
silahları	våben	silah	våben	N;NOM;PL;3	N;INDF;NEUT;PL
silahları	geværer	silah	gevære	N;NOM;PL;3	N;INDF;MASC+FEM;PL
silahları	våben	silah	våben	N;NOM;PL;3	N;INDF;NEUT;PL
silahları	pistoler	silah	pistol	N;NOM;PL;3	N;INDF;MASC+FEM;PL
silahları	skydevåben	silah	skydevåben	N;NOM;PL;3	N;INDF;NEUT;PL
silahları	kanoner	silah	kanon	N;NOM;PL;3	N;INDF;MASC+FEM;PL
takvimi	kalenderen	takvim	kalender	N;NOM;SG;3	N;DEF;MASC+FEM;SG
takvimi	kalender	takvim	kalende	N;NOM;SG;3	N;INDF;MASC+FEM;SG
kararlar	resolutioner	karar	resolution	N;NOM;PL;3	N;INDF;MASC+FEM;PL
kararlar	beslutninger	karar	beslutning	N;NOM;PL;3	N;INDF;MASC+FEM;PL
kararlar	afgørelser	karar	afgørelse	N;NOM;PL;3	N;INDF;MASC+FEM;PL
kararlar	beslutninger	karar	beslutning	N;NOM;PL;3	N;INDF;MASC+FEM;PL
istenilen	ønskes	iste	ønske	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;IND;PRS;FIN;PASS
girmek	indtaster	gir	indtaste	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IND;PRS;FIN;ACT
manhattan	manhattan	manhat	manhattan	N;AT+ABL;SG;3	N;INDF;MASC+FEM;SG
giderler	udgifter	git	udgift	N;NOM;PL;3	N;INDF;MASC+FEM;PL
giderler	udgifter	git	udgift	N;NOM;PL;3	N;INDF;MASC+FEM;PL
dayanıklı	resistente	dayanıklı	resistent	ADJ	ADJ;PL
dayanıklı	modstandsdygtige	dayanıklı	modstandsdygtig	ADJ	ADJ;PL
dayanıklı	resistent	dayanıklı	resistent	ADJ	ADJ;INDF;SG
dayanıklı	holdbar	dayanıklı	holdbar	ADJ	ADJ;INDF;MASC+FEM;SG
dayanıklı	varig	dayanıklı	varig	ADJ	ADJ;INDF;MASC+FEM;SG
dayanıklı	varige	dayanıklı	varig	ADJ	ADJ;PL
dayanıklı	holdbart	dayanıklı	holdbart	ADJ	ADJ;INDF;NEUT;SG
dayanıklı	varigt	dayanıklı	varig	ADJ	ADJ;INDF;NEUT;SG
dayanıklı	robust	dayanıklı	robust	ADJ	ADJ;INDF;SG
dayanıklı	solidt	dayanıklı	solid	ADJ	ADJ;INDF;NEUT;SG
kurallara	forordninger	kural	forordning	N;DAT;PL;3	N;INDF;MASC+FEM;PL
kurallara	regulativer	kural	regulativ	N;DAT;PL;3	N;INDF;NEUT;PL
işlemci	cpu	işlemci	cpu	N;NOM;SG;3	N;INDF;MASC+FEM;SG
işlemci	processor	işlemci	processor	N;NOM;SG;3	N;INDF;MASC+FEM;SG
azınlık	mindretallet	azınlık	mindretal	N;NOM;SG;3	N;DEF;NEUT;SG
azınlık	minoritet	azınlık	minoritet	N;NOM;SG;3	N;INDF;MASC+FEM;SG
azınlık	mindretal	azınlık	mindretal	N;NOM;SG;3	N;INDF;NEUT;SG
azınlık	mindretal	azınlık	mindretal	N;NOM;SG;3	N;INDF;NEUT;SG
fakülte	fakultet	fakül	fakulte	N;NOM;SG;3	N;DEF;NEUT;SG
fakülte	fakultetet	fakül	fakultetet	N;NOM;SG;3	N;DEF;NEUT;SG
çıkmak	dater	çık	dater	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IND;PRS;FIN;ACT
konfederasyonu	forbund	konfederasyon	forbund	N;ACC;SG;3	N;INDF;NEUT;SG
şekilleri	former	şekil	form	N;ACC;PL;3	N;INDF;MASC+FEM;PL
şekilleri	figurer	şekil	figur	N;ACC;PL;3	N;INDF;MASC+FEM;PL
makaleler	artikler	makale	artikel	N;NOM;PL;3	N;INDF;MASC+FEM;PL
makaleler	genstande	makale	genstand	N;NOM;PL;3	N;INDF;MASC+FEM;PL
makaleler	artiklerne	makale	artikel	N;NOM;PL;3	N;DEF;MASC+FEM;PL
makaleler	stile	makale	stile	N;NOM;PL;3	N;INDF;MASC+FEM;PL
futbolcular	fodboldspillere	futbolcu	fodboldspiller	N;NOM;PL;3	N;INDF;MASC+FEM;PL
danışma	høring	danış	høring	N;NOM;SG;3	N;INDF;MASC+FEM;SG
danışma	konsultation	danış	konsultation	N;NOM;SG;3	N;INDF;MASC+FEM;SG
danışma	samråd	danış	samråd	N;NOM;SG;3	N;INDF;NEUT;SG
bağışıklık	immunisering	bağışıklık	immunisering	N;NOM;SG;3	N;INDF;MASC+FEM;SG
bağışıklık	immunitet	bağışıklık	immunitet	N;NOM;SG;3	N;INDF;MASC+FEM;SG
çözümü	løsning	çözüm	løsning	N;ACC;SG;3	N;INDF;MASC+FEM;SG
çözümü	opløsning	çözüm	opløsning	N;ACC;SG;3	N;INDF;MASC+FEM;SG
akışı	strømning	akış	strømning	N;NOM;SG;3	N;INDF;MASC+FEM;SG
akışı	flow	akış	flow	N;NOM;SG;3	N;INDF;NEUT;SG
akışı	strøm	akış	strøm	N;NOM;SG;3	N;INDF;MASC+FEM;SG
sorular	forespørgsler	soru	forespørgsel	N;NOM;PL;3	N;INDF;MASC+FEM;PL
sorular	henvendelser	soru	henvendelse	N;NOM;PL;3	N;INDF;MASC+FEM;PL
sorular	undersøgelser	soru	undersøgelse	N;NOM;PL;3	N;INDF;MASC+FEM;PL
sorular	spørgsmål	soru	spørgsmål	N;NOM;PL;3	N;INDF;NEUT;PL
koleksiyonu	samling	koleksiyonu	samling	N;ACC;SG;3	N;INDF;MASC+FEM;SG
koleksiyonu	opsamling	koleksiyonu	opsamling	N;ACC;SG;3	N;INDF;MASC+FEM;SG
koleksiyonu	afhentning	koleksiyonu	afhentning	N;ACC;SG;3	N;INDF;MASC+FEM;SG
koleksiyonu	indsamling	koleksiyonu	indsamling	N;ACC;SG;3	N;INDF;MASC+FEM;SG
koleksiyonu	opkrævning	koleksiyonu	opkrævning	N;ACC;SG;3	N;INDF;MASC+FEM;SG
araplar	arabere	arap	araber	N;NOM;PL;3	N;INDF;MASC+FEM;PL
araplar	araberne	arap	arab	N;NOM;PL;3	N;DEF;NEUT;PL
çiçeği	blomst	çiçek	blomst	N;NOM;SG;3	N;INDF;MASC+FEM;SG
çiçeği	blomsten	çiçek	blomst	N;NOM;SG;3	N;DEF;MASC+FEM;SG
yurtdışında	udlandet	yurtdışı	udland	N;ESS;SG;3	N;DEF;NEUT;SG
yurtdışında	udenlands	yurtdışı	udenlands	N;ESS;SG;3	N;INDF;MASC+FEM;SG
gözler	øjnene	göz	øje	N;NOM;PL;3	N;DEF;NEUT;PL
gözler	øjne	göz	øje	N;NOM;PL;3	N;INDF;NEUT;PL
elden	eftersyn	el	eftersyn	N;AT+ABL;SG;3	N;INDF;NEUT;SG
yöntemler	metoderne	yöntem	metoder	N;NOM;PL;3	N;DEF;MASC+FEM;PL
yöntemler	metoder	yöntem	metoder	N;NOM;PL;3	N;INDF;MASC+FEM;PL
denizcilik	marinesoldat	denizcilik	marinesoldat	N;NOM;SG;3	N;INDF;MASC+FEM;SG
denizcilik	marine	denizcilik	marine	N;NOM;SG;3	N;INDF;MASC+FEM;SG
balıkçılık	fiskeri	balıkçılık	fiskeri	N;NOM;SG;3	N;INDF;NEUT;SG
balıkçılık	fiskeriet	balıkçılık	fiskeri	N;NOM;SG;3	N;DEF;NEUT;SG
balıkçılık	fiskeri	balıkçılık	fiskeri	N;NOM;SG;3	N;INDF;NEUT;SG
balıkçılık	fiskeri	balıkçılık	fiskeri	N;NOM;SG;3	N;INDF;NEUT;SG
balıkçılık	fisker	balıkçılık	fisker	N;NOM;SG;3	N;INDF;MASC+FEM;SG
taraftar	ventilator	taraf	ventilator	N;NOM;SG;3	N;INDF;NEUT;SG
taraftar	fan	taraf	fan	N;NOM;SG;3	N;INDF;MASC+FEM;SG
kapatıldı	lukket	kapa	lukke	V;PFV;IND;SG;3;POS;PST;PASS	V;INDF;SG;PST;V.PTCP
yıldızları	stjernerne	yıldız	stjerne	N;NOM;PL;3	N;DEF;MASC+FEM;PL
yıldızları	stjerner	yıldız	stjerne	N;NOM;PL;3	N;INDF;MASC+FEM;PL
blog	blog	blog	blog	N;NOM;SG;3	N;INDF;MASC+FEM;SG
blog	blogger	blog	blogge	N;NOM;SG;3	N;INDF;MASC+FEM;SG
blog	bloggen	blog	blog	N;NOM;SG;3	N;DEF;MASC+FEM;SG
üniversiteler	universiteter	üniversite	universitet	N;NOM;PL;3	N;INDF;MASC+FEM;PL
üniversiteler	universiteterne	üniversite	universitet	N;NOM;PL;3	N;DEF;MASC+FEM;PL
üniversiteler	kollegier	üniversite	kollegi	N;NOM;PL;3	N;INDF;MASC+FEM;PL
kelebek	sommerfugl	kelebek	sommerfugl	N;NOM;SG;3	N;INDF;MASC+FEM;SG
dikkatli	forsigtig	dikkatli	forsigtig	ADJ	ADJ;INDF;MASC+FEM;SG
dikkatli	omhyggelig	dikkatli	omhyggelig	ADJ	ADJ;INDF;MASC+FEM;SG
dikkatli	opmærksom	dikkatli	opmærksom	ADJ	ADJ;INDF;MASC+FEM;SG
dikkatli	opmærksomme	dikkatli	opmærksom	ADJ	ADJ;PL
dikkatli	forsigtig	dikkatli	forsigtig	ADJ	ADJ;INDF;MASC+FEM;SG
araştırmacılar	forskere	araştır	forsker	N;NOM;PL;3	N;INDF;MASC+FEM;PL
araştırmacılar	forskerne	araştır	forsker	N;NOM;PL;3	N;DEF;MASC+FEM;PL
araştırmacılar	efterforskere	araştır	efterforsker	N;NOM;PL;3	N;INDF;MASC+FEM;PL
araştırmacılar	efterforskerne	araştır	efterforske	N;NOM;PL;3	N;DEF;MASC+FEM;PL
yetenek	dygtighed	yetenek	dygtighed	N;NOM;SG;3	N;INDF;MASC+FEM;SG
yetenek	færdighed	yetenek	færdighed	N;NOM;SG;3	N;INDF;MASC+FEM;SG
yetenek	talent	yetenek	talent	N;NOM;SG;3	N;INDF;NEUT;SG
yetenek	talentet	yetenek	talent	N;NOM;SG;3	N;DEF;NEUT;SG
yetenek	evnen	yetenek	evne	N;NOM;SG;3	N;DEF;MASC+FEM;SG
yetenek	evne	yetenek	evne	N;NOM;SG;3	N;INDF;MASC+FEM;SG
malzemeler	indholdsstoffer	malzeme	indholdsstof	N;NOM;PL;3	N;INDF;NEUT;PL
malzemeler	ingredienser	malzeme	ingrediens	N;NOM;PL;3	N;INDF;MASC+FEM;PL
malzemeler	materialer	malzeme	materiale	N;NOM;PL;3	N;INDF;NEUT;PL
malzemeler	forsyninger	malzeme	forsyning	N;NOM;PL;3	N;INDF;MASC+FEM;PL
malzemeler	leveringer	malzeme	levering	N;NOM;PL;3	N;INDF;MASC+FEM;PL
malzemeler	leverancer	malzeme	leverance	N;NOM;PL;3	N;INDF;MASC+FEM;PL
listeler	lister	liste	liste	N;NOM;PL;3	N;INDF;MASC+FEM;PL
listeler	fortegnelser	liste	fortegnelse	N;NOM;PL;3	N;INDF;MASC+FEM;PL
sesleri	stemmer	ses	stemme	N;NOM;PL;3	N;INDF;MASC+FEM;PL
ölçüm	måling	ölçüm	måling	N;NOM;SG;3	N;INDF;MASC+FEM;SG
ölçüm	måling	ölçüm	måling	N;NOM;SG;3	N;INDF;MASC+FEM;SG
ölçüm	foranstaltning	ölçüm	foranstaltning	N;NOM;SG;3	N;INDF;MASC+FEM;SG
ölçüm	måling	ölçüm	måling	N;NOM;SG;3	N;INDF;MASC+FEM;SG
yenildi	besejret	yenil	besejre	V;PFV;IND;SG;3;POS;PST;PASS	V;INDF;SG;PST;V.PTCP
yenildi	slået	yenil	slå	V;PFV;IND;SG;3;POS;PST;PASS	V;INDF;SG;PST;V.PTCP
strateji	strategien	strateji	strategi	N;NOM;SG;3	N;DEF;MASC+FEM;SG
strateji	strategi	strateji	strategi	N;NOM;SG;3	N;INDF;MASC+FEM;SG
kuruluşlar	organisationer	kuruluş	organisation	N;NOM;PL;3	N;INDF;MASC+FEM;PL
kuruluşlar	organisationerne	kuruluş	organisation	N;NOM;PL;3	N;DEF;MASC+FEM;PL
kuruluşlar	organisationer	kuruluş	organisation	N;NOM;PL;3	N;INDF;MASC+FEM;PL
kuruluşlar	organisationerne	kuruluş	organisation	N;NOM;PL;3	N;DEF;MASC+FEM;PL
kuruluşlar	institutioner	kuruluş	institution	N;NOM;PL;3	N;INDF;MASC+FEM;PL
kuruluşlar	institutionerne	kuruluş	institution	N;NOM;PL;3	N;DEF;MASC+FEM;PL
üretildi	fremstillet	üre	fremstille	V;PFV;IND;SG;3;POS;PST;PASS	V;INDF;SG;PST;V.PTCP
üretildi	produceret	üre	producere	V;PFV;IND;SG;3;POS;PST;PASS	V;INDF;SG;PST;V.PTCP
yükleme	overføre	yükle	overføre	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN;ACT
yükleme	uploader	yükle	uploade	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IND;PRS;FIN;ACT
yükleme	overfører	yükle	overføre	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IND;PRS;FIN;ACT
yükleme	overføre	yükle	overføre	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN;ACT
yükleme	installerer	yükle	installere	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IND;PRS;FIN;ACT
yükleme	installere	yükle	installere	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN;ACT
yükleme	downloade	yükle	downloat	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN;ACT
yükleme	downloader	yükle	downloade	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IND;PRS;FIN;ACT
bak	se	bak	se	V;PFV;IMP;SG;2;POS;PRS	V;NFIN;ACT
yapıların	konstruktioner	yapı	konstruktion	N;GEN;PL;3	N;INDF;MASC+FEM;PL
yapıların	strukturer	yapı	struktur	N;GEN;PL;3	N;INDF;MASC+FEM;PL
yapıların	bygværker	yapı	bygværker	N;GEN;PL;3	N;INDF;NEUT;PL
pennsylvania	pennsylvania	pennsylvani	pennsylvania	N;NOM;SG;3	N;INDF;MASC+FEM;SG
görüntüler	billeder	görüntü	billede	N;NOM;PL;3	N;INDF;NEUT;PL
görüntüler	optagelser	görüntü	optagelse	N;NOM;PL;3	N;INDF;MASC+FEM;PL
görüntüler	skærme	görüntü	skærme	N;NOM;PL;3	N;INDF;MASC+FEM;PL
ağzı	mund	ağzı	mund	N;NOM;SG;3	N;INDF;MASC+FEM;SG
ağzı	munden	ağzı	mund	N;NOM;SG;3	N;DEF;MASC+FEM;SG
işlemler	transaktioner	işlem	transaktion	N;NOM;PL;3	N;INDF;MASC+FEM;PL
işlemler	operationer	işlem	operation	N;NOM;PL;3	N;INDF;MASC+FEM;PL
işlemler	transaktioner	işlem	transaktion	N;NOM;PL;3	N;INDF;MASC+FEM;PL
kurumlar	institutioner	kurum	institution	N;NOM;PL;3	N;INDF;MASC+FEM;PL
kurumlar	institutionerne	kurum	institution	N;NOM;PL;3	N;DEF;MASC+FEM;PL
öneri	henstilling	öneri	henstilling	N;NOM;SG;3	N;INDF;MASC+FEM;SG
öneri	anbefaling	öneri	anbefaling	N;NOM;SG;3	N;INDF;MASC+FEM;SG
öneri	forslaget	öneri	forslag	N;NOM;SG;3	N;DEF;NEUT;SG
işleyen	fungerende	işle	fungerende	V;PFV;IND;POS;PRS;V.PTCP	V;PRS;V.PTCP
işleyen	velfungerende	işle	velfungerende	V;PFV;IND;POS;PRS;V.PTCP	V;PRS;V.PTCP
rehberi	mappe	rehber	mappe	N;NOM;SG;3	N;INDF;MASC+FEM;SG
rehberi	mappen	rehber	map	N;NOM;SG;3	N;DEF;MASC+FEM;SG
rehberi	vejledningen	rehber	vejledning	N;NOM;SG;3	N;DEF;MASC+FEM;SG
rehberi	guide	rehber	guide	N;NOM;SG;3	N;INDF;MASC+FEM;SG
rehberi	vejledning	rehber	vejledning	N;NOM;SG;3	N;INDF;MASC+FEM;SG
hizmetler	tjenester	hizmet	tjenester	N;NOM;PL;3	N;INDF;MASC+FEM;PL
hizmetler	tjenesteydelser	hizmet	tjenesteydelse	N;NOM;PL;3	N;INDF;MASC+FEM;PL
hizmetler	ydelser	hizmet	ydelse	N;NOM;PL;3	N;INDF;MASC+FEM;PL
hizmetler	serviceydelser	hizmet	serviceydelse	N;NOM;PL;3	N;INDF;MASC+FEM;PL
başlıklar	emner	başlık	emne	N;NOM;PL;3	N;INDF;NEUT;PL
başlıklar	emnerne	başlık	emne	N;NOM;PL;3	N;DEF;NEUT;PL
başlıklar	overskrifter	başlık	overskrift	N;NOM;PL;3	N;INDF;MASC+FEM;PL
başlıklar	titler	başlık	titel	N;NOM;PL;3	N;INDF;MASC+FEM;PL
başlıklar	bannere	başlık	bannere	N;NOM;PL;3	N;INDF;MASC+FEM;PL
başlıklar	overskrifter	başlık	overskrift	N;NOM;PL;3	N;INDF;MASC+FEM;PL
başlıklar	overskrifterne	başlık	overskrift	N;NOM;PL;3	N;DEF;MASC+FEM;PL
palace	slot	palace	slå	N;NOM;SG;3	N;INDF;NEUT;SG
palace	paladset	palace	palads	N;NOM;SG;3	N;DEF;NEUT;SG
palace	palads	palace	palads	N;NOM;SG;3	N;INDF;NEUT;SG
palace	palace	palace	palace	N;NOM;SG;3	N;INDF;MASC+FEM;SG
düşmüş	faldt	düş	falde	V;PFV;NFH;IND;SG;3;POS;PST	V;IND;PST;FIN;ACT
düşmüş	faldet	düş	falde	V;PFV;NFH;IND;SG;3;POS;PST	V;INDF;SG;PST;V.PTCP
düşmüş	væltede	düş	vælte	V;PFV;NFH;IND;SG;3;POS;PST	V;IND;PST;FIN;ACT
düşmüş	faldet	düş	falde	V;PFV;NFH;IND;SG;3;POS;PST	V;INDF;SG;PST;V.PTCP
denklemi	ligning	denklem	ligning	N;NOM;SG;3	N;INDF;MASC+FEM;SG
ilkeleri	principper	ilke	princip	N;NOM;PL;3	N;INDF;MASC+FEM;PL
ilkeleri	principperne	ilke	princip	N;NOM;PL;3	N;DEF;MASC+FEM;PL
ilkeleri	politikker	ilke	politik	N;NOM;PL;3	N;INDF;MASC+FEM;PL
ilkeleri	politikkerne	ilke	politik	N;NOM;PL;3	N;DEF;MASC+FEM;PL
denetimi	audit	denetim	audit	N;NOM;SG;3	N;INDF;MASC+FEM;SG
denetimi	revision	denetim	revision	N;NOM;SG;3	N;INDF;MASC+FEM;SG
anlaşmazlık	uoverensstemmelse	anlaşmazlık	uoverensstemmelse	N;NOM;SG;3	N;INDF;MASC+FEM;SG
anlaşmazlık	uenigheden	anlaşmazlık	uenighed	N;NOM;SG;3	N;DEF;MASC+FEM;SG
anlaşmazlık	uenighed	anlaşmazlık	uenighed	N;NOM;SG;3	N;INDF;MASC+FEM;SG
anlaşmazlık	uenighed	anlaşmazlık	uenighed	N;NOM;SG;3	N;INDF;MASC+FEM;SG
anlaşmazlık	konflikten	anlaşmazlık	konflikt	N;NOM;SG;3	N;DEF;MASC+FEM;SG
anlaşmazlık	konflikt	anlaşmazlık	konflikt	N;NOM;SG;3	N;INDF;MASC+FEM;SG
anlaşmazlık	tvist	anlaşmazlık	tvist	N;NOM;SG;3	N;INDF;NEUT;SG
anlaşmazlık	strid	anlaşmazlık	strid	N;NOM;SG;3	N;INDF;MASC+FEM;SG
