uma	ühe	um	üks	NUM	NUM;GEN;SG
mistério	müstika	mistério	müstika	N;MASC;SG	N;NOM;SG
mistério	müsteerium	mistério	müsteerium	N;MASC;SG	N;NOM;SG
mistério	mõistatus	mistério	mõistatus	N;MASC;SG	N;NOM;SG
legado	pärand	legado	pärand	N;MASC;SG	N;NOM;SG
revolucionário	revolutsiooniline	revolucionário	revolutsiooniline	ADJ;MASC;SG	ADJ;NOM;SG
entradas	sisendid	entrada	sisend	N;FEM;PL	N;NOM;PL
entradas	sisendite	entrada	sisend	N;FEM;PL	N;GEN;PL
entradas	kirjed	entrada	kirje	N;FEM;PL	N;NOM;PL
ruim	halb	ruim	halb	ADJ;MASC;SG	ADJ;NOM;SG
ruim	paha	ruim	paha	ADJ;MASC;SG	ADJ;NOM;SG
croácia	horvaatia	croácia	horvaatia	N;FEM;SG	N;NOM;SG
variantes	variandid	variante	variant	N;FEM;PL	N;NOM;PL
amy	amy	amy	amy	N;FEM;SG	N;NOM;SG
eficiente	efektiivne	eficiente	efektiivne	ADJ;MASC;SG	ADJ;NOM;SG
eficiente	tõhus	eficiente	tõhus	ADJ;MASC;SG	ADJ;NOM;SG
hierarquia	hierarhia	hierarquia	hierarhia	N;FEM;SG	N;NOM;SG
demonstrar	demonstreerida	demonstrar	demonstreerima	V;NFIN	V;NFIN
abadia	abbey	abadia	abbey	N;FEM;SG	N;NOM;SG
abadia	klooster	abadia	klooster	N;FEM;SG	N;NOM;SG
walt	walt	walt	walt	N;MASC;SG	N;NOM;SG
encontraram	leiti	encontrar	leidma	V;IND;PL;3;FIN	V;IND;PST;FIN;PASS
encontraram	leitud	encontrar	leidma	V;IND;PL;3;FIN	V;PST;V.PTCP;PASS
spencer	spencer	spencer	spencer	N;MASC;SG	N;NOM;SG
terry	terry	terry	terry	N;MASC;SG	N;NOM;SG
polêmica	vaidlus	polêmica	vaidlus	N;FEM;SG	N;NOM;SG
crescer	kasvab	crescer	kasvama	V;NFIN	V;IND;SG;3;PRS;FIN;ACT
crescer	kasvavad	crescer	kasvama	V;NFIN	V;IND;PL;3;PRS;FIN;ACT
crescer	kasvama	crescer	kasvama	V;NFIN	V;IN+ALL;V.CVB;ACT
crescer	kasva	crescer	kasvama	V;NFIN	V;IMP;SG;2;PRS;FIN;ACT
organizou	korraldatud	organizar	korraldama	V;IND;SG;3;PST;FIN	V;PST;V.PTCP;PASS
secreto	saladus	secreto	saladus	N;MASC;SG	N;NOM;SG
secreto	secret	secreto	secret	N;MASC;SG	N;NOM;SG
mágico	nõustaja	mágico	nõustaja	N;MASC;SG	N;NOM;SG
mágico	võlur	mágico	võlur	N;MASC;SG	N;NOM;SG
mágico	mustkunstnik	mágico	must_kunstnik	N;MASC;SG	N;NOM;SG
mágico	maag	mágico	maag	N;MASC;SG	N;NOM;SG
mágico	võlur	mágico	võlur	N;MASC;SG	N;NOM;SG
mágico	võlu	mágico	võlu	N;MASC;SG	N;NOM;SG
mágico	magic	mágico	magic	N;MASC;SG	N;NOM;SG
mágico	maagia	mágico	maagia	N;MASC;SG	N;NOM;SG
protocolo	protokoll	protocolo	protokoll	N;MASC;SG	N;NOM;SG
cristiano	cristiano	cristiano	cristiano	N;MASC;SG	N;NOM;SG
cristiano	christian	cristiano	christian	N;MASC;SG	N;NOM;SG
cristiano	kristlane	cristiano	kristlane	N;MASC;SG	N;NOM;SG
lema	moto	lema	moto	N;MASC;SG	N;NOM;SG
clemente	clemente	clemente	clemente	N;MASC;SG	N;NOM;SG
clemente	clement	clemente	clement	N;MASC;SG	N;NOM;SG
localizados	asuvad	localizar	asuma	V;MASC;PL;V.PTCP	V;IND;PL;3;PRS;FIN;ACT
son	poja	son	poeg	N;MASC;SG	N;NOM;SG
son	poeg	son	poeg	N;MASC;SG	N;NOM;SG
germânico	germaani	germânico	germaani	ADJ;MASC;SG	ADJ
ângulo	nurk	ângulo	nurk	N;MASC;SG	N;NOM;SG
procedimentos	protseduurid	procedimento	protseduur	N;MASC;PL	N;NOM;PL
típica	tüüpiline	típico	tüüpiline	ADJ;FEM;SG	ADJ;NOM;SG
johannes	johannes	johanne	johanne	N;MASC;SG	N;NOM;SG
murray	murray	murray	murray	N;MASC;SG	N;NOM;SG
famosas	kuulsad	famoso	kuulma	ADJ;FEM;PL	ADJ;NOM;PL
fantasy	fantaasia	fantasy	fantaasia	N;MASC;SG	N;NOM;SG
tommy	tommy	tommy	tommy	N;MASC;SG	N;NOM;SG
metais	metallid	metal	metall	N;MASC;PL	N;NOM;PL
carey	carey	carey	carey	N;FEM;SG	N;NOM;SG
broadway	broadway	broadway	broadway	N;FEM;SG	N;NOM;SG
dick	munn	dick	munn	N;MASC;SG	N;NOM;SG
dick	dick	dick	dick	N;MASC;SG	N;NOM;SG
africanos	aafriklased	africano	aafriklane	N;MASC;PL	N;NOM;PL
testemunhas	tunnistajad	testemunha	tunnistaja	N;FEM;PL	N;NOM;PL
determinação	määramine	determinação	määramine	N;FEM;SG	N;NOM;SG
determinação	kindlaksmääramine	determinação	kindlaks_määramine	N;FEM;SG	N;NOM;SG
nicolas	nicolas	nicola	nicolas	N;MASC;SG	N;NOM;SG
fighting	võitlemine	fighting	võitlemine	N;MASC;SG	N;NOM;SG
fighting	võitlus	fighting	võitlus	N;MASC;SG	N;NOM;SG
minerais	mineraalid	mineral	mineraal	N;MASC;PL	N;NOM;PL
separado	eraldatud	separar	eraldama	V;MASC;SG;V.PTCP	V;PST;V.PTCP;PASS
decoração	dekoratsioon	decoração	dekoratsioon	N;FEM;SG	N;NOM;SG
decoração	sisekujundus	decoração	sise_kujundus	N;FEM;SG	N;NOM;SG
secret	saladus	secret	saladus	N;MASC;SG	N;NOM;SG
secret	secret	secret	secret	N;MASC;SG	N;NOM;SG
herschel	herschel	herschel	herschel	N;MASC;SG	N;NOM;SG
diretora	direktor	diretora	direktor	N;FEM;SG	N;NOM;SG
diretora	režissöör	diretora	režissöör	N;FEM;SG	N;NOM;SG
diretora	lavastaja	diretora	lavastaja	N;FEM;SG	N;NOM;SG
diretora	direktriss	diretora	direktriss	N;FEM;SG	N;IN+ESS;SG
moléculas	molekulid	molécula	molekul	N;FEM;PL	N;NOM;PL
previsão	prognoosimise	previsão	prognoosi=mine	N;FEM;SG	N;GEN;SG
previsão	ennustus	previsão	ennustus	N;FEM;SG	N;NOM;SG
previsão	prognoos	previsão	prognoos	N;FEM;SG	N;NOM;SG
previsão	ennustus	previsão	ennustus	N;FEM;SG	N;NOM;SG
comentou	kommenteeris	comentar	kommenteerima	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN;ACT
julio	julio	julio	julio	N;MASC;SG	N;NOM;SG
acre	aaker	acrir	aaker	N;MASC;SG	N;NOM;SG
melhoria	parandamine	melhoria	parandamine	N;FEM;SG	N;NOM;SG
melhoria	täiustamine	melhoria	täiustamine	N;FEM;SG	N;NOM;SG
melhoria	paranemine	melhoria	paranemine	N;FEM;SG	N;NOM;SG
melhoria	parandamine	melhoria	parandamine	N;FEM;SG	N;NOM;SG
carmen	carmen	carmen	carmen	N;FEM;SG	N;NOM;SG
hab	hab	hab	hab	N;FEM;SG	N;NOM;SG
resolve	lahendada	resolver	lahendama	V;IND;SG;3;PRS;FIN	V;NFIN
resolve	lahendab	resolver	lahendama	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
vilas	linnad	vila	linn	N;FEM;PL	N;NOM;PL
vilas	külad	vila	küla	N;FEM;PL	N;NOM;PL
vilas	külasid	vila	küla	N;FEM;PL	N;PRT;PL
censura	tsensuur	censura	tsensuur	N;FEM;SG	N;NOM;SG
assembléia	assamblee	assembléia	assamblee	N;FEM;SG	N;NOM;SG
movido	liigutatud	mover	liigutama	V;MASC;SG;V.PTCP	V;PST;V.PTCP;PASS
movido	liigutas	mover	liigutama	V;MASC;SG;V.PTCP	V;IND;SG;3;IPFV;FIN;ACT
movido	kolis	mover	kolima	V;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
agir	tegutsema	agir	tegutsema	V;NFIN	V;IN+ALL;V.CVB;ACT
jersey	jersey	jersey	jersey	N;MASC;SG	N;NOM;SG
atlântica	atlandi	atlântico	atland	N;FEM;SG	N;PRT;SG
atlântica	atlantic	atlântico	atlantic	N;FEM;SG	N;NOM;SG
hell	põrgu	hell	põrgu	N;MASC;SG	N;NOM;SG
chineses	hiinlased	chinês	hiinlane	N;MASC;PL	N;NOM;PL
supervisor	ülevaataja	supervisor	üle_vaataja	N;MASC;SG	N;NOM;SG
renascimento	renessanss	renascimento	renessanss	N;MASC;SG	N;NOM;SG
renascimento	elustamine	renascimento	elustamine	N;MASC;SG	N;NOM;SG
renascimento	taassündi	renascimento	taas_sünd	N;MASC;SG	N;PRT;SG
colonos	kolonistid	colono	kolonist	N;MASC;PL	N;NOM;PL
colonos	asunikud	colono	asunik	N;MASC;PL	N;NOM;PL
campbell	campbell	campbell	campbell	N;MASC;SG	N;NOM;SG
cultivo	kasvatamine	cultivo	kasvatamine	N;MASC;SG	N;NOM;SG
galo	kukk	galo	kukk	N;MASC;SG	N;NOM;SG
galo	riist	galo	riist	N;MASC;SG	N;NOM;SG
galo	kukk	galo	kukk	N;MASC;SG	N;NOM;SG
reuniões	koosolekud	reunião	koos_olek	N;FEM;PL	N;NOM;PL
reuniões	kohtumised	reunião	kohtumine	N;FEM;PL	N;NOM;PL
reuniões	istungid	reunião	istung	N;FEM;PL	N;NOM;PL
gerações	põlvkondade	geração	põlvkond	N;FEM;PL	N;GEN;PL
sabendo	teades	saber	teadma	V;V.MSDR	V;V.CVB
capitais	pealinnades	capital	pea_linn	N;MASC;PL	N;IN+ESS;PL
piso	korrus	piso	korrus	N;MASC;SG	N;NOM;SG
piso	põrand	piso	põrand	N;MASC;SG	N;NOM;SG
minnesota	minnesota	minnesota	minnesoma	N;FEM;SG	N;NOM;SG
pagina	leht	pagina	leht	N;FEM;SG	N;NOM;SG
pagina	lehekülg	pagina	lehe_külg	N;FEM;SG	N;NOM;SG
pagina	page	pagina	page	N;FEM;SG	N;NOM;SG
pagina	lehekülje	pagina	lehe_külg	N;FEM;SG	N;GEN;SG
leme	tüüri	leme	tüür	N;MASC;SG	N;NOM;SG
leme	tüür	leme	tüür	N;MASC;SG	N;NOM;SG
liberais	liberaalide	liberal	liberaal	N;MASC;PL	N;GEN;PL
formatos	vormid	formato	vorm	N;MASC;PL	N;NOM;PL
aceitação	heakskiitmine	aceitação	heaks_kiitmine	N;FEM;SG	N;NOM;SG
aceitação	vastuvõtmine	aceitação	vastu_võtmine	N;FEM;SG	N;NOM;SG
sítios	alade	sítio	ala	N;MASC;PL	N;GEN;PL
sítios	kohad	sítio	koht	N;MASC;PL	N;NOM;PL
evans	evans	evans	evans	N;MASC;SG	N;NOM;SG
bandeiras	lipud	bandeira	lipp	N;FEM;PL	N;NOM;PL
túmulo	haud	túmulo	haud	N;MASC;SG	N;NOM;SG
túmulo	haua	túmulo	haud	N;MASC;SG	N;GEN;SG
túmulo	haud	túmulo	haud	N;MASC;SG	N;NOM;SG
túmulo	hauda	túmulo	haud	N;MASC;SG	N;IN+ALL;LGSPEC1;SG
túmulo	haua	túmulo	haud	N;MASC;SG	N;GEN;SG
leonor	eleanor	leonor	eleanor	N;FEM;SG	N;NOM;SG
causada	põhjustas	causar	põhjustama	V;FEM;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
causada	põhjustatud	causar	põhjustama	V;FEM;SG;V.PTCP	V;PST;V.PTCP;PASS
acampamento	laagri	acampamento	laager	N;MASC;SG	N;NOM;SG
acampamento	laager	acampamento	laager	N;MASC;SG	N;NOM;SG
acampamento	laagris	acampamento	laager	N;MASC;SG	N;IN+ESS;SG
graham	graham	grahar	graham	N;MASC;SG	N;NOM;SG
publicar	avalda	publicar	avaldama	V;NFIN	V;IMP;SG;2;PRS;FIN;ACT
publicar	avaldab	publicar	avaldama	V;NFIN	V;IND;SG;3;PRS;FIN;ACT
vencido	peksti	vencer	peksma	V;MASC;SG;V.PTCP	V;IND;PST;FIN;PASS
gera	tekitab	gerar	tekitama	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
gera	tekitada	gerar	tekitama	V;IND;SG;3;PRS;FIN	V;NFIN
atribuída	omistatud	atribuir	omistama	V;FEM;SG;V.PTCP	V;PST;V.PTCP;PASS
atribuída	määratud	atribuir	määrama	V;FEM;SG;V.PTCP	V;PST;V.PTCP;PASS
atribuída	omistatud	atribuir	omistama	V;FEM;SG;V.PTCP	V;PST;V.PTCP;PASS
imigração	sisseränne	imigração	sisse_ränne	N;FEM;SG	N;NOM;SG
imigração	immigratsiooni	imigração	immigratsioon	N;FEM;SG	N;PRT;SG
imigração	sisserände	imigração	sisse_ränd	N;FEM;SG	N;NOM;SG
celso	celso	celso	celso	N;MASC;SG	N;NOM;SG
maurice	maurice	maurice	maurice	N;MASC;SG	N;NOM;SG
controvérsia	vaidlus	controvérsia	vaidlus	N;FEM;SG	N;NOM;SG
roman	roman	roman	roman	N;MASC;SG	N;NOM;SG
aumentando	suureneb	aumentar	suurenema	V;V.MSDR	V;IND;SG;3;PRS;FIN;ACT
coloração	värvus	coloração	värvus	N;FEM;SG	N;NOM;SG
semelhança	sarnasust	semelhança	sarnasus	N;FEM;SG	N;PRT;SG
semelhança	sarnasus	semelhança	sarnasus	N;FEM;SG	N;NOM;SG
semelhança	sarnasus	semelhança	sarnasus	N;FEM;SG	N;NOM;SG
expressa	väljendab	esprimir	väljendama	V;FEM;SG;V.PTCP	V;IND;SG;3;PRS;FIN;ACT
expressa	väljendada	esprimir	väljendama	V;FEM;SG;V.PTCP	V;NFIN
expressa	väljendatud	esprimir	väljendama	V;FEM;SG;V.PTCP	V;PST;V.PTCP;PASS
mars	mars	mar	mars	N;MASC;SG	N;NOM;SG
mars	marss	mar	marss	N;MASC;SG	N;NOM;SG
proprietários	omanikud	proprietário	omanik	N;MASC;PL	N;NOM;PL
proprietários	majaomanike	proprietário	maja_omanik	N;MASC;PL	N;GEN;PL
proprietários	maaomanikud	proprietário	maa_omanik	N;MASC;PL	N;NOM;PL
actividades	tegevused	actividade	tegevus	N;FEM;PL	N;NOM;PL
actividades	tegevusalad	actividade	tegevus_ala	N;FEM;PL	N;NOM;PL
rapaz	poiss	rapaz	poiss	N;MASC;SG	N;NOM;SG
irlandês	iirlane	irlandês	iirlane	N;MASC;SG	N;NOM;SG
combates	võitlused	combate	võitlus	N;MASC;PL	N;NOM;PL
enviados	saadetud	enviar	saatma	V;MASC;PL;V.PTCP	V;PST;V.PTCP;PASS
divisa	valuuta	divisa	valuuta	N;FEM;SG	N;NOM;SG
divisa	rahaühik	divisa	raha_ühik	N;FEM;SG	N;NOM;SG
divisa	vääring	divisa	vääring	N;FEM;SG	N;NOM;SG
reunir	koguneda	reunir	kogunema	V;NFIN	V;NFIN
sonda	sond	sondar	sond	N;FEM;SG	N;NOM;SG
guatemala	guatemala	guatemala	guatemala	N;FEM;SG	N;NOM;SG
kent	kenti	kent	kent	N;MASC;SG	N;NOM;SG
kent	kent	kent	kent	N;MASC;SG	N;NOM;SG
pleno	täielik	pleno	täielik	ADJ;MASC;SG	ADJ;NOM;SG
mancha	plekk	mancha	plekk	N;FEM;SG	N;NOM;SG
mancha	plekk	mancha	plekk	N;FEM;SG	N;NOM;SG
tokyo	tokyo	tokyo	tokyo	N;MASC;SG	N;NOM;SG
mamíferos	imetajad	mamífero	imetaja	N;MASC;PL	N;NOM;PL
mamíferos	imetajate	mamífero	imetaja	N;MASC;PL	N;GEN;PL
fracasso	ebaõnnestumine	fracasso	eba_õnnestumine	N;MASC;SG	N;NOM;SG
fracasso	rike	fracasso	rike	N;MASC;SG	N;NOM;SG
fracasso	tõrge	fracasso	tõrge	N;MASC;SG	N;NOM;SG
fracasso	läbikukkumine	fracasso	läbi_kukkumine	N;MASC;SG	N;NOM;SG
armazenamento	hoidla	armazenamento	hoidla	N;MASC;SG	N;NOM;SG
armazenamento	ladustamise	armazenamento	ladustamine	N;MASC;SG	N;GEN;SG
armazenamento	säilitamine	armazenamento	säilitamine	N;MASC;SG	N;NOM;SG
armazenamento	ladustamine	armazenamento	ladustamine	N;MASC;SG	N;NOM;SG
códigos	koodid	código	kood	N;MASC;PL	N;NOM;PL
thompson	thompson	thompson	thompson	N;MASC;SG	N;NOM;SG
cidadania	kodakondsus	cidadania	kodakondsus	N;FEM;SG	N;NOM;SG
plena	täielik	pleno	täielik	ADJ;FEM;SG	ADJ;NOM;SG
citados	viidatud	citar	viitama	V;MASC;PL;V.PTCP	V;PST;V.PTCP;PASS
citados	tsiteeritud	citar	tsiteerima	V;MASC;PL;V.PTCP	V;PST;V.PTCP;PASS
distribuído	jaotatud	distribuir	jaotama	V;MASC;SG;V.PTCP	V;PST;V.PTCP;PASS
wolf	hunt	wolf	hunt	N;MASC;SG	N;NOM;SG
wolf	wolf	wolf	wolf	N;MASC;SG	N;NOM;SG
tópicos	teemad	tópico	teema	N;MASC;PL	N;NOM;PL
rotação	rotatsiooni	rotação	rotatsioon	N;FEM;SG	N;PRT;SG
rotação	pööramine	rotação	pööramine	N;FEM;SG	N;NOM;SG
catolicismo	katoliiklane	catolicismo	katoliiklane	N;MASC;SG	N;NOM;SG
catolicismo	katoliku	catolicismo	katoliku	N;MASC;SG	N;NOM;SG
catolicismo	katoliiklus	catolicismo	katoliiklus	N;MASC;SG	N;NOM;SG
perfeitamente	perfektselt	perfeitamente	perfektselt	ADV	ADV
perfeitamente	täiuslikult	perfeitamente	täiuslikult	ADV	ADV
destruída	hävinenud	destruir	hävinema	V;FEM;SG;V.PTCP	V;PST;V.PTCP;ACT
destruída	hävitatud	destruir	hävitama	V;FEM;SG;V.PTCP	V;PST;V.PTCP;PASS
destruída	hävinud	destruir	hävima	V;FEM;SG;V.PTCP	V;PST;V.PTCP;ACT
ciclone	tsüklon	ciclone	tsüklon	N;MASC;SG	N;NOM;SG
magno	magnus	magno	magnus	N;MASC;SG	N;NOM;SG
exclusiva	eksklusiivne	exclusivo	eks_klusiivne	ADJ;FEM;SG	ADJ;NOM;SG
júri	vandekohus	júri	vande_kohus	N;MASC;SG	N;NOM;SG
júri	žürii	júri	žürii	N;MASC;SG	N;NOM;SG
caribe	kariibi	caribe	kariip	N;MASC;SG	N;NOM;SG
roque	roque	roque	roque	N;MASC;SG	N;NOM;SG
giuseppe	giuseppe	giuseppe	giu_sepe	N;MASC;SG	N;NOM;SG
palestina	palestiina	palestina	palestiina	N;FEM;SG	N;NOM;SG
palestina	palestiina	palestina	palestiina	N;FEM;SG	N;NOM;SG
taiwan	taiwan	taiwan	taiwan	N;MASC;SG	N;NOM;SG
taiwan	taiwanis	taiwan	taiwan	N;MASC;SG	N;IN+ESS;SG
sara	sarah	sara	sarah	N;FEM;SG	N;NOM;SG
sara	sara	sara	sara	N;FEM;SG	N;NOM;SG
aldeias	külad	aldeia	küla	N;FEM;PL	N;NOM;PL
aldeias	külasid	aldeia	küla	N;FEM;PL	N;PRT;PL
choque	šokk	choque	šokk	N;MASC;SG	N;NOM;SG
restrições	piirangud	restrição	piirang	N;FEM;PL	N;NOM;PL
restrições	piirangud	restrição	piirang	N;FEM;PL	N;NOM;PL
desfile	paraadi	desfilar	paraat	N;MASC;SG	N;PRT;SG
desfile	paraad	desfilar	paras	N;MASC;SG	N;NOM;SG
noronha	noronha	noronhar	noronha	N;FEM;SG	N;NOM;SG
regularmente	korrapäraselt	regularmente	korra_päraselt	ADV	ADV
regularmente	regulaarselt	regularmente	regulaarselt	ADV	ADV
pesos	kaalud	peso	kaal	N;MASC;PL	N;NOM;PL
douro	douro	douro	douro	N;MASC;SG	N;NOM;SG
diminuir	vähenda	diminuir	vähendama	V;NFIN	V;IMP;SG;2;PRS;FIN;ACT
fischer	fischer	fischer	fischer	N;MASC;SG	N;NOM;SG
atingindo	jõuda	atingir	jõudma	V;V.MSDR	V;NFIN
evil	kurjus	evil	kurjuma	N;MASC;SG	N;NOM;SG
evil	kurja	evil	kuri	N;MASC;SG	N;NOM;SG
igualdade	võrdõiguslikkus	igualdade	võrd_õiguslikkus	N;FEM;SG	N;NOM;SG
igualdade	võrdsus	igualdade	võrdsus	N;FEM;SG	N;NOM;SG
aonde	kus	aonde	kus	ADV	ADV
aonde	kuhu	aonde	kuhu	ADV	ADV
coleópteros	mardikad	coleóptero	mardikas	N;MASC;PL	N;NOM;PL
reações	reaktsioonid	reação	reaktsioon	N;FEM;PL	N;NOM;PL
rubens	rubens	rubem	rubens	N;MASC;SG	N;NOM;SG
run	jooks	run	jooks	N;MASC;SG	N;NOM;SG
capturado	püütud	capturar	püüdma	V;MASC;SG;V.PTCP	V;PST;V.PTCP;PASS
reno	rein	reno	rein	N;MASC;SG	N;NOM;SG
reno	reini	reno	rein	N;MASC;SG	N;NOM;SG
reno	reno	reno	reno	N;MASC;SG	N;NOM;SG
oposto	vastupidine	oposto	vastu_pidine	ADJ;MASC;SG	ADJ;NOM;SG
edit	edit	edit	edit	N;MASC;SG	N;NOM;SG
edit	redigeerimine	edit	redigeerimine	N;MASC;SG	N;NOM;SG
primário	krunt	primário	krunt	N;MASC;SG	N;NOM;SG
coberta	hõlmatud	cobrir	hõlmatud	V;FEM;SG;V.PTCP	V;PST;V.PTCP;PASS
coberta	kattis	cobrir	katma	V;FEM;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
coberta	kaetud	cobrir	katma	V;FEM;SG;V.PTCP	V;PST;V.PTCP;PASS
valley	org	valley	org	N;MASC;SG	N;NOM;SG
valley	oru	valley	oru	N;MASC;SG	N;NOM;SG
valley	valley	valley	valley	N;MASC;SG	N;NOM;SG
traduções	tõlked	tradução	tõlge	N;FEM;PL	N;NOM;PL
neo	neo	neo	neo	N;MASC;SG	N;NOM;SG
defensores	kaitsjate	defensor	kaitsja	N;MASC;PL	N;GEN;PL
defensores	kaitsjad	defensor	kaitsja	N;MASC;PL	N;NOM;PL
lar	kodu	lar	kodu	N;MASC;SG	N;NOM;SG
lar	koju	lar	kodu	N;MASC;SG	N;IN+ALL;LGSPEC1;SG
lar	kodus	lar	kodu	N;MASC;SG	N;IN+ESS;SG
lar	lar	lar	lar	N;MASC;SG	N;NOM;SG
heitor	hector	heitor	hector	N;MASC;SG	N;NOM;SG
facilidade	rajatis	facilidade	rajatis	N;FEM;SG	N;NOM;SG
parabéns	õnnitlused	parabéns	õnnitlus	N;MASC;PL	N;NOM;PL
parabéns	õnnitlused	parabéns	õnnitlus	N;MASC;PL	N;NOM;PL
gases	gaasid	gase	gaas	N;MASC;PL	N;NOM;PL
mecanismos	mehhanismid	mecanismo	mehhanism	N;MASC;PL	N;NOM;PL
acreditar	uskuma	acreditar	uskuma	V;NFIN	V;IN+ALL;V.CVB;ACT
acreditar	usu	acreditar	uskuma	V;NFIN	V;IMP;SG;2;PRS;FIN;ACT
acreditar	usud	acreditar	uskuma	V;NFIN	V;IND;SG;2;PRS;FIN;ACT
acreditar	uskudes	acreditar	usk	V;NFIN	V;V.CVB
eleitores	valijad	eleitor	valija	N;MASC;PL	N;NOM;PL
australiana	austraalia	australiano	austraalia	N;FEM;SG	N;NOM;SG
august	august	august	auk	N;MASC;SG	N;IN+ABL;SG
qualificação	kvalifikatsioon	qualificação	kvalifikatsioon	N;FEM;SG	N;NOM;SG
qualificação	kvalifikatsiooni	qualificação	kvalifikatsioon	N;FEM;SG	N;PRT;SG
luke	luke	luke	luke	N;MASC;SG	N;NOM;SG
deep	deep	deep	deep	N;MASC;SG	N;NOM;SG
robinson	robinson	robinson	robinson	N;MASC;SG	N;NOM;SG
pátio	õu	pátio	õu	N;MASC;SG	N;NOM;SG
pátio	hoovis	pátio	hoov	N;MASC;SG	N;IN+ESS;SG
pátio	õu	pátio	õu	N;MASC;SG	N;NOM;SG
pátio	õue	pátio	õu	N;MASC;SG	N;IN+ALL;LGSPEC1;SG
pátio	terrassi	pátio	terrass	N;MASC;SG	N;PRT;SG
western	läänemaa	western	lääne_maa	N;MASC;SG	N;NOM;SG
western	lääne	western	lääs	N;MASC;SG	N;NOM;SG
western	western	western	western	N;MASC;SG	N;NOM;SG
culpa	süü	culpa	süü	N;FEM;SG	N;NOM;SG
culpa	süüd	culpa	süü	N;FEM;SG	N;PRT;SG
culpa	süütunne	culpa	süütune	N;FEM;SG	N;NOM;SG
holmes	holmes	holme	holm	N;MASC;SG	N;NOM;SG
falado	räägitud	falar	rääkima	V;MASC;SG;V.PTCP	V;PST;V.PTCP;PASS
falado	rääkinud	falar	rääkima	V;MASC;SG;V.PTCP	V;PST;V.PTCP;ACT
emancipação	emantsipatsiooni	emancipação	emantsipatsioon	N;FEM;SG	N;PRT;SG
pietro	pietro	pietro	pietro	N;MASC;SG	N;NOM;SG
circunstâncias	asjaolud	circunstância	asja_olu	N;FEM;PL	N;NOM;PL
circunstâncias	asjaolud	circunstância	asja_olu	N;FEM;PL	N;NOM;PL
orange	orange	orange	orang	N;MASC;SG	N;NOM;SG
orange	apelsin	orange	apelsin	N;MASC;SG	N;NOM;SG
orange	oranž	orange	oranž	N;MASC;SG	N;NOM;SG
xxi	xxi	xxi	xx	N;MASC;SG	N;NOM;SG
abastecimento	varustamine	abastecimento	varustamine	N;MASC;SG	N;NOM;SG
abastecimento	tarne	abastecimento	tarne	N;MASC;SG	N;NOM;SG
residentes	elanikud	residente	elanik	N;MASC;PL	N;NOM;PL
residentes	residendid	residente	resident	N;MASC;PL	N;NOM;PL
mundialmente	ülemaailmselt	mundialmente	üle_maa_ilmselt	ADV	ADV
tanque	mahuti	tanque	mahtuma	N;MASC;SG	N;NOM;SG
tanque	paak	tanque	paak	N;MASC;SG	N;NOM;SG
tanque	tanki	tanque	tank	N;MASC;SG	N;PRT;SG
tanque	tank	tanque	tank	N;MASC;SG	N;NOM;SG
tito	tito	tito	tito	N;MASC;SG	N;NOM;SG
dallas	dallas	dalla	dallas	N;MASC;SG	N;NOM;SG
plástico	plastikust	plástico	plastik	N;MASC;SG	N;IN+ABL;SG
plástico	plast	plástico	plast	N;MASC;SG	N;NOM;SG
plástico	plastik	plástico	plastik	N;MASC;SG	N;NOM;SG
malásia	malaisia	malásia	malaisia	N;FEM;SG	N;NOM;SG
malásia	malaisias	malásia	malaisia	N;FEM;SG	N;IN+ESS;SG
card	kaardiga	card	kaart	N;MASC;SG	N;COM;SG
card	kaart	card	kaart	N;MASC;SG	N;NOM;SG
card	kaardi	card	kaart	N;MASC;SG	N;GEN;SG
positivas	positiivsed	positivo	positiivne	ADJ;FEM;PL	ADJ;NOM;PL
cartão	papist	cartão	papp	N;MASC;SG	N;IN+ABL;SG
cartão	papp	cartão	papp	N;MASC;SG	N;NOM;SG
cartão	kaardiga	cartão	kaart	N;MASC;SG	N;COM;SG
cartão	kaart	cartão	kaart	N;MASC;SG	N;NOM;SG
cartão	kaardi	cartão	kaart	N;MASC;SG	N;GEN;SG
violação	rikkumine	violação	rikkumine	N;FEM;SG	N;NOM;SG
violação	vägistamine	violação	vägistamine	N;FEM;SG	N;NOM;SG
fort	kindlus	fort	kindlus	N;MASC;SG	N;NOM;SG
fort	fort	fort	fort	N;MASC;SG	N;NOM;SG
cargas	koormused	carga	koormus	N;FEM;PL	N;NOM;PL
diretores	direktorite	diretor	direktor	N;MASC;PL	N;GEN;PL
susan	susan	susan	susan	N;FEM;SG	N;NOM;SG
sex	fri	sexta-feira	fri	N;MASC;SG	N;NOM;SG
sex	sugu	sexta-feira	sugu	N;MASC;SG	N;NOM;SG
sex	seks	sexta-feira	seks	N;MASC;SG	N;NOM;SG
sex	sex	sexta-feira	sex	N;MASC;SG	N;NOM;SG
alcançando	jõuda	alcançar	jõudma	V;V.MSDR	V;NFIN
