die	το	die	ο	DET;DEF	DET;NOM;DEF;NEUT;SG
sportsoorte	αθλήματα	sportsoort	άθλημα	N;PL	N;NOM;NEUT;PL
sportsoorte	σπορ	sportsoort	σπορ	N;PL	N
swangerskap	κύηση	swangerskap	κύηση	N;SG	N;NOM;FEM;SG
swangerskap	εγκυμοσύνη	swangerskap	εγκυμοσύνη	N;SG	N;NOM;FEM;SG
swangerskap	μητρότητας	swangerskap	μητρότητα	N;SG	N;GEN;FEM;SG
swangerskap	μητρότητα	swangerskap	μητρότητα	N;SG	N;ACC;FEM;SG
vonnis	κριση	vonnis	κριση	N;SG	N;NOM;FEM;SG
vonnis	κρίση	vonnis	κρίση	N;SG	N;NOM;FEM;SG
breuk	ρήγμα	breuk	ρήγμα	N;SG	N;NOM;NEUT;SG
breuk	κλάσμα	breuk	κλάσμα	N;SG	N;NOM;NEUT;SG
besighede	επιχειρήσεις	besigheid	επιχείρηση	N;PL	N;NOM;FEM;PL
afgehandel	τελειώσει	afhandel	τελειώνω	V;PST;V.PTCP	V;PFV;NFIN;ACT
afgehandel	τελείωσα	afhandel	τελειώνω	V;PST;V.PTCP	V;PFV;IND;SG;1;PST;FIN;ACT
afgehandel	ολοκληρώθηκαν	afhandel	ολοκληρώνω	V;PST;V.PTCP	V;PFV;IND;PL;3;PST;FIN;PASS
afgehandel	ολοκληρωθεί	afhandel	ολοκληρώνω	V;PST;V.PTCP	V;PFV;NFIN;PASS
afgehandel	ολοκληρώθηκε	afhandel	ολοκληρώνω	V;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
afgehandel	ολοκληρωμένα	afhandel	ολοκληρώνω	V;PST;V.PTCP	V;PFV;NOM;NEUT;PL;V.PTCP;PASS
afgehandel	ολοκληρώθηκε	afhandel	ολοκληρώνω	V;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
blaaie	σελίδες	blaaie	σελίδα	N;PL	N;NOM;FEM;PL
instruksies	οδηγίες	instruksie	οδηγία	N;PL	N;NOM;FEM;PL
kosmiese	κοσμικές	kosmies	κοσμικός	ADJ;NOM	ADJ;NOM;FEM;PL
kosmiese	κοσμικό	kosmies	κοσμικός	ADJ;NOM	ADJ;NOM;NEUT;SG
kosmiese	κοσμική	kosmies	κοσμικός	ADJ;NOM	ADJ;NOM;FEM;SG
beeldhouwerk	γλυπτό	beeldhouwerk	γλυπτό	N;SG	N;NOM;NEUT;SG
trofee	τρόπαιο	trofee	τρόπαιο	N;SG	N;NOM;NEUT;SG
breedtegraad	πλάτος	breedtegraad	πλάτος	N;SG	N;ACC;NEUT;SG
strategie	στρατηγική	strategie	στρατηγική	N;SG	N;NOM;FEM;SG
lippe	χείλη	lip	χείλω	N;PL	N;NOM;NEUT;PL
lippe	χείλια	lip	χείλιο	N;PL	N;NOM;NEUT;PL
lippe	λίπι	lip	λίπι	N;PL	N
draak	δράκο	draak	δράκο	N;SG	N;NOM;NEUT;SG
draak	δράκος	draak	δράκος	N;SG	N;NOM;MASC;SG
reëlings	σχέδια	reëling	σχέδιο	N;PL	N;NOM;NEUT;PL
hellenistiese	ελληνιστική	hellenisties	ελληνιστικός	ADJ;NOM	ADJ;NOM;FEM;SG
presidente	πρόεδροι	president	πρόεδρος	N;PL	N;NOM;MASC;PL
presidente	προέδρων	president	πρόεδρος	N;PL	N;GEN;MASC;PL
presidente	προέδρους	president	πρόεδρος	N;PL	N;NOM;MASC;PL
pleeg	διαπράττει	pleeg	διαπράττω	V;PRS	V;IPFV;IND;SG;3;PRS;FIN;ACT
pleeg	δεσμεύεται	pleeg	δεσμεύω	V;PRS	V;IPFV;IND;SG;3;PRS;FIN;PASS
pleeg	συμβουλευτείτε	pleeg	συμβουλεύω	V;PRS	V;IPFV;IND;PL;2;PRS;FIN;ACT
pleeg	συμβουλεύεται	pleeg	συμβουλεύω	V;PRS	V;IPFV;IND;SG;3;PRS;FIN;PASS
bid	προσεύχεται	bid	προσεύχομαι	V;PRS	V;IPFV;IND;SG;3;PRS;FIN;PASS
ongewerweldes	ασπονδύλων	ongewerwelde	ασπονδύλος	N;PL	N;GEN;MASC;PL
kliënte	πελάτες	kliënt	πελάτης	N;PL	N;NOM;MASC;PL
maagd	παρθένα	maagd	παρθένα	N;SG	N;NOM;FEM;SG
dames	κυρίες	dame	κυρία	N;PL	N;VOC;FEM;PL
moordenaar	φονιά	moordenaar	φονιά	N;SG	N;NOM;MASC;SG
moordenaar	φονιάς	moordenaar	φονύς	N;SG	N;NOM;MASC;SG
sangers	τραγουδιστές	sangers	τραγουδιστής	N;PL	N;NOM;MASC;PL
onsekerheid	αβεβαιότητα	onsekerheid	αβεβαιότητα	N;SG	N;ACC;FEM;SG
sekerheid	εμπιστοσύνη	sekerheid	εμπιστοσύνη	N;SG	N;ACC;FEM;SG
sekerheid	αυτοπεποίθηση	sekerheid	αυτοπεποίθηση	N;SG	N;ACC;FEM;SG
druiwe	σταφύλι	druif	σταφύλι	N;SG	N;NOM;NEUT;SG
metgesel	συνεργάτης	metgesel	συνεργάτης	N;SG	N;NOM;MASC;SG
metgesel	σύντροφος	metgesel	σύντροφος	N;SG	N;NOM;MASC;SG
metgesel	συνεργάτη	metgesel	συνεργάτης	N;SG	N;NOM;NEUT;SG
metgesel	εταίρος	metgesel	εταίρος	N;SG	N;NOM;MASC;SG
metgesel	συνέταιρος	metgesel	συνέταιρος	N;SG	N;NOM;MASC;SG
poste	δουλειές	pos	δουλειή	N;PL	N;NOM;FEM;PL
poste	εργασίες	pos	εργασία	N;PL	N;NOM;FEM;PL
kubaanse	κουβανός	kubaans	κουβανός	ADJ;NOM	ADJ;NOM;MASC;SG
verbranding	καύση	verbranding	καύση	N;SG	N;NOM;FEM;SG
verbranding	καύσης	verbranding	καύση	N;SG	N;GEN;FEM;SG
middag	απόγευμα	middag	απόγευμα	N;SG	N;NOM;NEUT;SG
maklike	εύκολη	maklik	εύκολος	ADJ;NOM	ADJ;NOM;FEM;SG
maklike	εύκολο	maklik	εύκολος	ADJ;NOM	ADJ;NOM;NEUT;SG
verrigtinge	διαδικασίες	verrigting	διαδικασία	N;PL	N;NOM;FEM;PL
penis	πέος	penis	πέος	N;SG	N;NOM;NEUT;SG
gaste	επισκέπτες	gas	επισκέπτης	N;PL	N;NOM;MASC;PL
kombinasies	συνδυασμοί	kombinasie	συνδυασμός	N;PL	N;NOM;MASC;PL
kombinasies	συνδυασμούς	kombinasie	συνδυασμός	N;PL	N;ACC;MASC;PL
mineraal	ορυκτό	mineraal	ορυκτός	N;SG	N;NOM;NEUT;SG
akkurate	ακριβείς	akkuraat	ακριβής	N;PL	N;NOM;FEM;PL
gevangene	κρατούμενος	gevang	κρατούμενος	N;SG	N;NOM;MASC;SG
gevangene	κρατούμενο	gevang	κρατούμενος	N;SG	N;NOM;NEUT;SG
migreer	μεταναστεύουν	migreer	μεταναστεύω	V;PRS	V;IPFV;IND;PL;3;PRS;FIN;ACT
verslaggewer	δημοσιογράφος	verslaggewer	δημοσιογράφος	N;SG	N;NOM;MASC;SG
verslaggewer	ρεπόρτερ	verslaggewer	ρεπόρτερ	N;SG	N;NOM;FEM;SG
aanbeveling	σύσταση	aanbeveling	σύσταση	N;SG	N;NOM;FEM;SG
uitslae	αποτελέσματα	uitslag	αποτέλεσμα	N;PL	N;NOM;NEUT;PL
tone	δάχτυλα	tone	δάχτυλα	N;PL	N;NOM;NEUT;PL
swaard	σπαθί	swaard	σπαθί	N;SG	N;NOM;NEUT;SG
swaard	ξίφος	swaard	ξίφος	N;SG	N;NOM;NEUT;SG
behuising	στέγαση	behuising	στέγαση	N;SG	N;ACC;FEM;SG
behuising	στέγασης	behuising	στέγαση	N;SG	N;GEN;FEM;SG
gediagnoseer	διαγνώστηκε	diagnoseer	διαγνώνω	V;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
hospitale	νοσοκομείων	hospitaal	νοσοκομείο	N;PL	N;GEN;NEUT;PL
hospitale	νοσοκομεία	hospitaal	νοσοκομείο	N;PL	N;NOM;NEUT;PL
stabiel	σταθερά	stabiel	σταθερά	ADV	ADV
lane	λωρίδα	lane	λωρίδα	N;SG	N;NOM;FEM;SG
beserings	τραυματισμούς	besering	τραυματισμός	N;PL	N;ACC;MASC;PL
beserings	κακώσεις	besering	κάκωση	N;PL	N;NOM;FEM;PL
beserings	τραυματισμοί	besering	τραυματισμός	N;PL	N;NOM;MASC;PL
beserings	τραύματα	besering	τραύμα	N;PL	N;NOM;NEUT;PL
gesink	βούλιαξε	gesink	βουλιάζω	V;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
gesink	βυθίστηκε	gesink	βυθίζω	V;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
kodes	κώδικες	kode	κώδικας	N;PL	N;NOM;MASC;PL
skok	σοκ	skok	σοκ	N;SG	N
gedek	καλυμμένη	dek	καλύμμενος	V;PST;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
prosedure	διαδικασία	prosedure	διαδικασία	N;SG	N;NOM;FEM;SG
aanpassing	προσαρμογή	aanpassing	προσαρμογή	N;SG	N;NOM;FEM;SG
pyp	πίπα	pyp	πίπα	N;SG	N;NOM;FEM;SG
pyp	σωλήνας	pyp	σωλήνα	N;SG	N;NOM;MASC;SG
pyp	σωλήνα	pyp	σωλήνα	N;SG	N;NOM;MASC;SG
gerapporteer	αναφέρθηκε	rapporteer	αναφέρω	V;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
gerapporteer	αναφέρθηκαν	rapporteer	αναφέρω	V;PST;V.PTCP	V;PFV;IND;PL;3;PST;FIN;PASS
gewag	περιμένοντας	gewag	περιμένω	V;PST;V.PTCP	V;IPFV;V.CVB;ACT
wildernis	αγρια	wildernis	αγρια	N;SG	N
koppie	κύπελλο	koppie	κύπελλος	N;SG	N;NOM;NEUT;SG
koppie	κούπα	koppie	κούπα	N;SG	N;NOM;FEM;SG
koppie	φλιτζάνι	koppie	φλιτζάνι	N;SG	N;NOM;NEUT;SG
vlam	φλόγα	vlam	φλόγα	N;SG	N;NOM;FEM;SG
judaïsme	ιουδαϊσμό	judaïsme	ιουδαϊσμός	N;SG	N;ACC;MASC;SG
gewaarsku	προειδοποίησε	gewaarsku	προειδοποιώ	V;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
katoen	βαμβάκι	katoen	βαμβάκι	N;SG	N;NOM;NEUT;SG
ministerie	υπουργείο	ministerie	υπουργείο	N;SG	N;NOM;NEUT;SG
ontwikkelings	εξελίξεις	ontwikkeling	εξέλιξη	N;PL	N;NOM;FEM;PL
webwerwe	τοποθεσίες	webwerwe	τοποθεσία	N;PL	N;NOM;FEM;PL
webwerwe	χώροι	webwerwe	χώρος	N;PL	N;NOM;MASC;PL
webwerwe	ιστοσελίδες	webwerwe	ιστοσελίδα	N;PL	N;NOM;FEM;PL
webwerwe	ιστότοπους	webwerwe	ιστότοπος	N;PL	N;VOC;MASC;PL
bedoeling	πρόθεσή	bedoeling	πρόθεση	N;SG	N;ACC;FEM;SG
bedoeling	πρόθεση	bedoeling	πρόθεση	N;SG	N;ACC;FEM;SG
transformasie	μεταμόρφωση	transformasie	μεταμόρφωση	N;SG	N;NOM;FEM;SG
assosiasie	σύνδεσης	assosiasie	σύνδεση	N;SG	N;GEN;FEM;SG
assosiasie	ένωση	assosiasie	ένωση	N;SG	N;NOM;FEM;SG
infanterie	πεζικό	infanterie	πεζικό	N;SG	N;NOM;NEUT;SG
opgeknap	ανακαινισμένο	opknap	ανακαινίζω	V;PST;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
grafiek	γράφημα	grafiek	γράφημα	N;SG	N;NOM;NEUT;SG
grafiek	διάγραμμα	grafiek	διάγραμμα	N;SG	N;NOM;NEUT;SG
restourasie	αποκατάσταση	restourasie	αποκατάσταση	N;SG	N;ACC;FEM;SG
oekraïners	ουκρανοί	oekrainer	ουκρανός	N;PL	N;NOM;MASC;PL
ruiter	ιππότης	ruiter	ιππότης	N;SG	N;NOM;MASC;SG
ruiter	ιππότη	ruiter	ιππότης	N;SG	N;NOM;MASC;SG
uitgestel	αναβληθεί	uitstel	αναβάλλω	V;PST;V.PTCP	V;PFV;NFIN;PASS
uitgestel	αναβλήθηκε	uitstel	αναβάλλω	V;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
kruie	χερμπ	kruie	χερμπ	N;SG	N
kruie	βότανο	kruie	βότανο	N;SG	N;NOM;NEUT;SG
voorreg	προνόμιο	voorreg	προνόμιο	N;SG	N;NOM;NEUT;SG
bewussyn	συνείδηση	bewussyn	συνείδηση	N;SG	N;ACC;FEM;SG
bewussyn	συνείδηση	bewussyn	συνείδηση	N;SG	N;ACC;FEM;SG
beligting	φωτισμός	beligting	φωτισμός	N;SG	N;NOM;MASC;SG
beligting	φωτισμού	beligting	φωτισμός	N;SG	N;GEN;MASC;SG
beligting	φωτισμό	beligting	φωτισμός	N;SG	N;ACC;MASC;SG
werkwoorde	ρήματα	werkwoord	ρήμα	N;PL	N;NOM;NEUT;PL
israeliese	ισραηλινή	israelies	ισραηλινός	ADJ;NOM	ADJ;NOM;FEM;SG
joernaliste	δημοσιογράφοι	joernalis	δημοσιογράφος	N;PL	N;NOM;MASC;PL
joernaliste	δημοσιογράφους	joernalis	δημοσιογράφος	N;PL	N;ACC;MASC;PL
duiwel	διάβολος	duiwel	διάβολος	N;SG	N;NOM;MASC;SG
oplos	διαλύεται	oplos	διαλύω	V;PRS	V;IPFV;IND;SG;3;PRS;FIN;PASS
oplos	διαλύονται	oplos	διαλύω	V;PRS	V;IPFV;IND;PL;3;PRS;FIN;PASS
voorgrond	προσκήνιο	voorgrond	προσκήνιο	N;SG	N;NOM;NEUT;SG
hantering	χειρισμός	hantering	χειρισμός	N;SG	N;NOM;MASC;SG
hantering	χειρισμό	hantering	χειρισμός	N;SG	N;ACC;MASC;SG
regverdig	δικαιολογήσει	regverdig	δικαιολογώ	V;PRS	V;PFV;IND;SG;3;FIN;ACT
vrouens	γυναίκες	vrou	γυναίκα	N;PL	N;NOM;FEM;PL
vrouens	γυναικες	vrou	γυναίκα	N;PL	N;NOM;FEM;PL
metaan	μεθάνιο	metaan	μεθάνιο	N;SG	N;NOM;NEUT;SG
alreeds	ήδη	alreeds	ήδη	ADV	ADV
alreeds	ηδη	alreeds	ηδη	ADV	ADV
openbaring	καταναλωτή	openbaring	καταναλωτής	N;SG	N;VOC;MASC;SG
openbaring	καταναλωτής	openbaring	καταναλωτής	N;SG	N;NOM;MASC;SG
maandelikse	ετήσια	maandeliks	ετήσιος	ADJ;NOM	ADJ;NOM;FEM;SG
maandelikse	μηνιαία	maandeliks	μηνιαία	ADJ;NOM	ADJ;NOM;FEM;SG
maandelikse	μηνιαίες	maandeliks	μηνιαίος	ADJ;NOM	ADJ;NOM;FEM;PL
palestynse	παλαιστινιακό	palestyns	παλαιστινιακός	ADJ;NOM	ADJ;NOM;NEUT;SG
palestynse	παλαιστινιακή	palestyns	παλαιστινιακός	ADJ;NOM	ADJ;NOM;FEM;SG
reisigers	ταξιδιωτών	reisiger	ταξιδιώτης	N;PL	N;GEN;MASC;PL
reisigers	ταξιδιώτες	reisiger	ταξιδιώτης	N;PL	N;NOM;MASC;PL
regulasies	κανονισμοί	regulasie	κανονισμός	N;PL	N;NOM;MASC;PL
regulasies	κανονισμούς	regulasie	κανονισμός	N;PL	N;ACC;MASC;PL
handelaar	έμπορος	handelaar	έμπορος	N;SG	N;NOM;MASC;SG
deskundiges	εμπειρογνώμονες	deskundige	εμπειρογνώμονας	N;PL	N;NOM;MASC;PL
rotte	ποντίκια	rot	ποντίκι	N;PL	N;NOM;NEUT;PL
kook	μαγείρεμα	kook	μαγείρεμα	N;SG	N;NOM;NEUT;SG
agtereenvolgende	συνεχόμενες	agtereenvolgend	συνεχόμενος	ADJ;NOM	ADJ;NOM;FEM;PL
kreatiwiteit	δημιουργικότητα	kreatiwiteit	δημιουργικότητα	N;SG	N;ACC;FEM;SG
moontlikhede	πιθανότητες	moontlikheid	πιθανότητα	N;PL	N;NOM;FEM;PL
moontlikhede	δυνατότητες	moontlikheid	δυνατότητα	N;PL	N;NOM;FEM;PL
wrywing	τριβή	wrywing	τριβή	N;SG	N;NOM;FEM;SG
wrywing	τριβής	wrywing	τριβός	N;SG	N;GEN;FEM;SG
vrywillige	εθελοντική	vrywillig	εθελοντικός	ADJ;NOM	ADJ;NOM;FEM;SG
vrywillige	εκούσια	vrywillig	εκούσιος	ADJ;NOM	ADJ;NOM;FEM;SG
volhoubare	αειφόρος	volhoubaar	αειφόρος	ADJ;NOM	ADJ;NOM;FEM;SG
volhoubare	βιώσιμη	volhoubaar	βιώσιμος	ADJ;NOM	ADJ;NOM;FEM;SG
volhoubare	αειφόρο	volhoubaar	αειφόρο	ADJ;NOM	ADJ;NOM;FEM;SG
volhoubare	βιώσιμο	volhoubaar	βιώσιμος	ADJ;NOM	ADJ;NOM;NEUT;SG
avonture	περιπέτειες	avonture	περιπέτεια	N;PL	N;NOM;FEM;PL
nikkel	νικελίου	nikkel	νικέλιο	N;SG	N;GEN;NEUT;SG
betaling	καταβολή	betaling	καταβολή	N;SG	N;NOM;FEM;SG
betaling	πληρωμής	betaling	πληρωμή	N;SG	N;GEN;FEM;SG
betaling	πληρωμή	betaling	πληρωμή	N;SG	N;NOM;FEM;SG
uitdrukkings	εκφράσεις	uitdrukking	έκφραση	N;PL	N;NOM;FEM;PL
hoofgebou	υπουργείο	hoofbou	υπουργείο	N;SG	N;NOM;NEUT;SG
sjokolade	σοκολάτα	sjokolade	σοκολάτα	N;SG	N;NOM;FEM;SG
bind	δεσμεύουν	bind	δεσμεύω	V;PRS	V;IPFV;IND;PL;3;PRS;FIN;ACT
duikboot	υποβρύχιο	duikboot	υποβρύχιο	N;SG	N;NOM;NEUT;SG
skuiling	καταφύγιο	skuiling	καταφύγιο	N;SG	N;NOM;NEUT;SG
dokters	γιατροί	dokter	γιατρός	N;PL	N;NOM;MASC;PL
dokters	γιατρούς	dokter	γιατρός	N;PL	N;ACC;MASC;PL
dokters	ιατροί	dokter	ιατρός	N;PL	N;NOM;MASC;PL
koepel	κρατήρα	koepel	κρατήρα	N;SG	N;ACC;MASC;SG
helde	ήρωες	held	ήρωο	N;PL	N;NOM;MASC;PL
helde	ηρώων	held	ηρώ	N;PL	N;GEN;MASC;PL
volumes	όγκοι	volume	όγκος	N;PL	N;NOM;MASC;PL
fossiel	απολίθωμα	fossiel	απολίθωμα	N;SG	N;NOM;NEUT;SG
houer	δεξαμενή	houer	δεξαμενή	N;SG	N;NOM;FEM;SG
houer	δοχείο	houer	δοχείο	N;SG	N;NOM;NEUT;SG
kontemporêre	σύγχρονος	kontemporêre	σύγχρονος	ADJ;NOM	ADJ;NOM;MASC;SG
kontemporêre	σύγχρονο	kontemporêre	σύγχρονο	ADJ;NOM	ADJ;NOM;NEUT;SG
kontemporêre	σύγχρονη	kontemporêre	σύγχρονος	ADJ;NOM	ADJ;NOM;FEM;SG
muntstukke	νομίσματα	muntstuk	νόμισμα	N;PL	N;NOM;NEUT;PL
muntstukke	κέρματα	muntstuk	κέρμα	N;PL	N;NOM;NEUT;PL
misdade	εγκλήματα	misdade	έγκλημα	N;PL	N;NOM;NEUT;PL
staking	στράικ	staking	στράικ	N;SG	N
staking	απεργία	staking	απεργία	N;SG	N;NOM;FEM;SG
ideologie	ιδεολογία	ideologie	ιδεολογία	N;SG	N;NOM;FEM;SG
emigrasie	μετανάστευση	emigrasie	μετανάστευση	N;SG	N;NOM;FEM;SG
basisse	βάσεις	basis	βάση	N;PL	N;NOM;FEM;PL
uitnodiging	πρόσκληση	uitnodiging	πρόσκληση	N;SG	N;ACC;FEM;SG
bepalings	όρους	bepaling	όρος	N;PL	N;ACC;MASC;PL
bepalings	όροι	bepaling	όρος	N;PL	N;NOM;MASC;PL
cap	καπάκι	cap	καπάκι	N;SG	N;NOM;NEUT;SG
oefening	επιμόρφωση	oefening	επιμόρφωση	N;SG	N;ACC;FEM;SG
oefening	εκπαίδευση	oefening	εκπαίδευση	N;SG	N;ACC;FEM;SG
oefening	κατάρτισης	oefening	κατάρτιση	N;SG	N;GEN;FEM;SG
oefening	κατάρτιση	oefening	κατάρτιση	N;SG	N;ACC;FEM;SG
oefening	προπόνηση	oefening	προπόνηση	N;SG	N;ACC;FEM;SG
vlek	σποτ	vlek	σποτ	N;SG	N;NOM;NEUT;SG
spasie	κράτος	spasie	κράτος	N;SG	N;NOM;NEUT;SG
spasie	πολιτεία	spasie	πολιτεία	N;SG	N;ACC;FEM;SG
spasie	αντικατάσταση	spasie	αντικατάσταση	N;SG	N;ACC;FEM;SG
spasie	χώρος	spasie	χώρος	N;SG	N;NOM;MASC;SG
spasie	χώρο	spasie	χώρος	N;SG	N;ACC;MASC;SG
spasie	διαστημα	spasie	διαστημα	N;SG	N;NOM;NEUT;SG
spasie	διάστημα	spasie	διάστημα	N;SG	N;NOM;NEUT;SG
skywe	δίσκους	skyfe	δίσκος	N;PL	N;ACC;MASC;PL
skywe	δίσκοι	skyfe	δίσκος	N;PL	N;NOM;MASC;PL
kliënt	πελάτης	kliënt	πελάτης	N;SG	N;NOM;MASC;SG
kliënt	πελάτη	kliënt	πελάτης	N;SG	N;VOC;MASC;SG
korps	σώμα	korp	σώμα	N;SG	N;NOM;NEUT;SG
kwark	κουάρκ	kwark	κουάρκ	N;SG	N;NOM;NEUT;SG
opgedateer	ενημερώθηκε	opdateer	ενημερώνω	V;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
opgedateer	ενημερώθηκαν	opdateer	ενημερώνω	V;PST;V.PTCP	V;PFV;IND;PL;3;PST;FIN;PASS
opgedateer	ενημερωμένος	opdateer	ενημερωμένος	V;PST;V.PTCP	V;PFV;NOM;MASC;SG;V.PTCP;PASS
tin	τιν	tin	ο	N;SG	N
onttrekking	ανάκτηση	onttrekking	ανάκτηση	N;SG	N;ACC;FEM;SG
longe	πνεύμονες	lonk	πνεύμονας	N;PL	N;NOM;MASC;PL
longe	πνευμόνια	lonk	πνευμόνιος	N;PL	N;NOM;NEUT;PL
opdragte	εντολές	opdrag	εντολή	N;PL	N;NOM;FEM;PL
uitnemendheid	αριστείας	uitnemendheid	αριστεία	N;SG	N;GEN;FEM;SG
prototipe	πρωτότυπο	prototip	πρωτότυπο	N;SG	N;NOM;NEUT;SG
administrateurs	διαχειριστές	administrateur	διαχειριστής	N;PL	N;NOM;MASC;PL
uitgenooi	προσκληθεί	uitnooi	προσκλώ	V;PST;V.PTCP	V;PFV;NFIN;PASS
uitgenooi	προσκεκλημένος	uitnooi	προσκεκλημένος	V;PST;V.PTCP	V;PFV;NOM;MASC;SG;V.PTCP;PASS
geskrap	διαγραφεί	geskrap	διαγραφώ	V;PST;V.PTCP	V;PFV;NFIN;PASS
geskrap	διαγράφηκε	geskrap	διαγράφω	V;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
verskriklike	φρικτό	verskriklik	φρικτός	N;SG	N;NOM;NEUT;SG
verskriklike	τρομερό	verskriklik	τρομερός	N;SG	N;NOM;NEUT;SG
poorte	λιμένες	poort	λιμένος	N;PL	N;NOM;MASC;PL
poorte	θύρες	poort	θύρα	N;PL	N;NOM;FEM;PL
poorte	λιμάνια	poort	λιμάνια	N;PL	N;NOM;NEUT;PL
beskikking	απόρριψη	beskikking	απόρριψη	N;SG	N;ACC;FEM;SG
entiteit	οντότητα	entiteit	οντότητα	N;SG	N;NOM;FEM;SG
lag	γέλιο	lag	γέλιο	N;SG	N;NOM;NEUT;SG
lag	γέλιο	lag	γέλιο	N;SG	N;NOM;NEUT;SG
beskikbaarheid	διαθεσιμότητα	beskikbaarheid	διαθεσιμότητα	N;SG	N;ACC;FEM;SG
gewoonte	συνήθεια	gewoonte	συνήθεια	N;SG	N;NOM;FEM;SG
gewoonte	συνήθειο	gewoonte	συνήθειο	N;SG	N;NOM;NEUT;SG
amptenaar	αξιωματούχος	amptenaar	αξιωματούχος	N;SG	N;NOM;MASC;SG
geeste	αποστάγματα	s	απόσταγμα	N;PL	N;NOM;NEUT;PL
geeste	πνεύματα	s	πνεύμα	N;PL	N;NOM;NEUT;PL
geeste	οινοπνευματώδη	s	οινοπνευματώδης	N;PL	N;NOM;NEUT;PL
beperking	περιορισμός	beperking	περιορισμός	N;SG	N;NOM;MASC;SG
beperking	περιορισμό	beperking	περιορισμός	N;SG	N;ACC;MASC;SG
beperking	περιορισμός	beperking	περιορισμός	N;SG	N;NOM;MASC;SG
omgang	συνουσία	omgang	συνουσία	N;SG	N;NOM;FEM;SG
mededingers	ανταγωνιστές	mededinger	ανταγωνιστής	N;PL	N;NOM;MASC;PL
meting	μέτρηση	meting	μέτρηση	N;SG	N;NOM;FEM;SG
tragedie	τραγωδία	tragedie	τραγωδία	N;SG	N;ACC;FEM;SG
draad	νήμα	draad	νήμα	N;SG	N;NOM;NEUT;SG
draad	κλωστή	draad	κλωστός	N;SG	N;NOM;FEM;SG
netwerke	δίκτυα	netwerk	δίκτυο	N;PL	N;NOM;NEUT;PL
venster	παράθυρο	venster	παράθυρος	N;SG	N;NOM;NEUT;SG
gesteel	κλεμμένη	steel	κλαμμένω	V;PST;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
gesteel	εκλάπη	steel	εκλάπη	V;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
daargestel	εγκατεστημένος	daarstel	εγκατεστημένος	V;PST;V.PTCP	V;PFV;NOM;MASC;SG;V.PTCP;PASS
versierings	στολίδια	versiering	στολίδιο	N;PL	N;NOM;NEUT;PL
versierings	διακοσμητικά	versiering	διακοσμητικός	N;PL	N;NOM;NEUT;PL
ketting	αλυσίδα	ketting	αλυσίδα	N;SG	N;NOM;FEM;SG
huishouding	νοικοκυριό	huishouding	νοικοκυριό	N;SG	N;NOM;NEUT;SG
huishouding	νοικοκυριού	huishouding	νοικοκυριό	N;SG	N;GEN;NEUT;SG
komposisie	σύνθεση	komposisie	σύνθεση	N;SG	N;ACC;FEM;SG
skoot	βολή	skoot	βολή	N;SG	N;ACC;FEM;SG
skoot	πυροβολισμός	skoot	πυροβολισμός	N;SG	N;NOM;MASC;SG
kriminele	εγκληματική	krimineel	εγκληματικός	ADJ;NOM	ADJ;NOM;FEM;SG
kriminele	ποινικό	krimineel	ποινικός	ADJ;NOM	ADJ;NOM;NEUT;SG
adjunk	αναπληρωτής	adjunk	αναπληρωτής	N;SG	N;NOM;MASC;SG
