som	像	som	像	ADP	ADP
håndverk	手藝	håndverk	手藝	N;INDF;NEUT;SG	N
håndverk	工藝	håndverk	工藝	N;INDF;NEUT;SG	N
håndverk	手工	håndverk	手工	N;INDF;NEUT;SG	N
håndverk	工藝	håndverk	工藝	N;INDF;NEUT;SG	N
håndverk	手工	håndverk	手工	N;INDF;NEUT;SG	N
heaven	天國	heav	天國	N;DEF;MASC;SG	N
heaven	天堂	heav	天堂	N;DEF;MASC;SG	N
øyeblikk	瞬間	øyeblikk	瞬間	N;INDF;MASC;SG	N
øyeblikk	時刻	øyeblikk	時刻	N;INDF;MASC;SG	N
øyeblikk	時刻	øyeblikk	時刻	N;INDF;MASC;SG	N
øyeblikk	瞬間	øyeblikk	瞬間	N;INDF;MASC;SG	N
ordinær	普通	ordinær	普通	ADJ;INDF;SG	ADJ
samtaler	對話	samtale	對話	N;INDF;FEM;PL	N
arrangere	安排	arrangere	安排	V;NFIN	V
elite	精英	elite	精英	N;INDF;MASC;SG	N
tegneserier	漫畫	tegneserie	漫畫	N;INDF;NEUT;SG	N
woods	樹林	woods	樹林	N;INDF;NEUT;SG	N
cat	貓咪	cat	貓咪	N;INDF;SG	N
cat	貓	cat	貓	N;INDF;SG	N
coast	沿海	co	沿海	N	N
coast	沿岸	co	沿岸	N	N
coast	海岸	co	海岸	N	N
coast	海岸	co	海岸	N	N
fyller	填充	fylle	填充	V;IND;PRS;FIN	V
fyller	填補	fylle	填補	V;IND;PRS;FIN	V
before	以前	brfor	以前	N;INDF;NEUT;SG	N
before	前	brfor	前	N;INDF;NEUT;SG	N
before	之前	brfor	之前	N;INDF;NEUT;SG	N
markedsføring	行銷	markedsføring	行銷	N;INDF;FEM;SG	N
maur	蟻	maur	蟻	N;INDF;NEUT;PL	N
maur	螞蟻	maur	螞蟻	N;INDF;NEUT;PL	N
maur	蟻	maur	蟻	N;INDF;NEUT;PL	N
maur	螞蟻	maur	螞蟻	N;INDF;NEUT;PL	N
boks	箱	boks	箱	N;INDF;MASC;SG	N
boks	框	boks	框	N;INDF;MASC;SG	N
boks	盒	boks	盒	N;INDF;MASC;SG	N
boks	盒子	boks	盒子	N;INDF;MASC;SG	N
boks	方	boks	方	N;INDF;MASC;SG	N
segl	密封	segl	密封	N;INDF;NEUT;SG	N
segl	印章	segl	印章	N;INDF;NEUT;SG	N
fisker	魚類	fiske	魚類	N;INDF;MASC;SG	N
fisker	魚	fiske	魚	N;INDF;MASC;SG	N
fisker	魚兒	fiske	魚兒	N;INDF;MASC;SG	N
fisker	漁民	fiske	漁民	N;INDF;MASC;SG	N
frø	種子	frø	種子	N;INDF;NEUT;SG	N
frø	種子	frø	種子	N;INDF;NEUT;SG	N
frø	籽	frø	籽	N;INDF;NEUT;SG	N
mercury	水星	mercury	水星	N;INDF;MASC;SG	N
mercury	水銀	mercury	水銀	N;INDF;MASC;SG	N
mercury	汞	mercury	汞	N;INDF;MASC;SG	N
policy	政策	policy	政策	N;INDF;NEUT;SG	N
maksimalt	最大	maksimal	最大	ADJ;INDF;NEUT;SG	ADJ
maksimalt	最大	maksimal	最大	ADJ;INDF;NEUT;SG	ADJ
forsvarer	捍衛	forsvare	捍衛	V;IND;PRS;FIN	V
regime	政權	regime	政權	N;INDF;NEUT;SG	N
regime	制度	regime	制度	N;INDF;NEUT;SG	N
overrasket	驚訝	overraske	驚訝	N;DEF;NEUT;SG	N
overrasket	驚	overraske	驚	N;DEF;NEUT;SG	N
overrasket	驚奇	overraske	驚奇	N;DEF;NEUT;SG	N
opplevelser	經驗	opplevelser	經驗	N;INDF;NEUT;SG	N
opplevelser	體驗	opplevelser	體驗	N;INDF;NEUT;SG	N
tiger	虎	tiger	虎	N;INDF;MASC;SG	N
ost	乳酪	vit	乳酪	N;INDF;MASC;SG	N
ost	乾酪	vit	乾酪	N;INDF;MASC;SG	N
brygge	碼頭	brygge	碼頭	N;INDF;FEM;SG	N
ambassaden	大使	ambassad	大使	N;DEF;MASC;SG	N
ambassaden	使館	ambassad	使館	N;DEF;MASC;SG	N
intervjuer	面試	intervjue	面試	N;INDF;FEM;PL	N
village	村	village	村	N;INDF;MASC;SG	N
village	鄉村	village	鄉村	N;INDF;MASC;SG	N
village	村	village	村	N;INDF;MASC;SG	N
village	村落	village	村落	N;INDF;MASC;SG	N
village	村子	village	村子	N;INDF;MASC;SG	N
elektrisitet	電力	elektrisitet	電力	N;INDF;MASC;SG	N
elektrisitet	電	elektrisitet	電	N;INDF;MASC;SG	N
bue	弓	bue	弓	N;INDF;MASC;SG	N
bokstavelig	字面	bokstavelig	字面	N;INDF;MASC;SG	N
bokstavelig	字面	bokstavelig	字面	N;INDF;MASC;SG	N
systems	系統	systems	系統	N;INDF;SG	N
fond	基金	fond	基金	N;INDF;NEUT;SG	N
kjemper	巨人	kjempe	巨人	N;INDF;MASC;SG	N
slank	瘦	slank	瘦	N;INDF;MASC;SG	N
påstand	債權	påstand	債權	N;INDF;MASC;SG	N
hektar	英畝	hekt	英畝	N;INDF;MASC;PL	N
seile	航行	seil	航行	N;INDF;FEM;SG	N
konservativ	保守	konservativ	保守	ADJ;INDF;SG	ADJ
konservativ	保守	konservativ	保守	ADJ;INDF;SG	ADJ
falsk	虛假	falsk	虛假	N;INDF;MASC;SG	N
falsk	假	falsk	假	N;INDF;MASC;SG	N
falsk	假	falsk	假	N;INDF;MASC;SG	N
falsk	虛假	falsk	虛假	N;INDF;MASC;SG	N
falsk	假	falsk	假	N;INDF;MASC;SG	N
munk	僧侶	munk	僧侶	N;INDF;MASC;SG	N
munk	僧	munk	僧	N;INDF;MASC;SG	N
hals	喉	hals	喉	N;INDF;MASC;SG	N
hals	喉嚨	hals	喉嚨	N;INDF;MASC;SG	N
hals	嗓子	hals	嗓子	N;INDF;MASC;SG	N
hals	咽喉	hals	咽喉	N;INDF;MASC;SG	N
hals	脖子	hals	脖子	N;INDF;MASC;SG	N
hals	頸	hals	頸	N;INDF;MASC;SG	N
hals	頸部	hals	頸部	N;INDF;MASC;SG	N
formue	財富	formue	財富	N;INDF;MASC;SG	N
fet	大膽	fet	大膽	N;INDF;MASC;SG	N
fet	肥	fet	肥	N;INDF;MASC;SG	N
fet	脂	fet	脂	N;INDF;MASC;SG	N
fet	胖	fet	胖	N;INDF;MASC;SG	N
hjembyen	家鄉	hjemby	家鄉	N;DEF;MASC;SG	N
hjembyen	故鄉	hjemby	故鄉	N;DEF;MASC;SG	N
summen	總和	sum	總和	N;DEF;MASC;SG	N
spinner	紡	spinner	紡	N;INDF;FEM;PL	N
waters	水域	waters	水域	N;INDF;MASC;SG	N
hydrogen	氫氣	hydrog	氫氣	N;DEF;MASC;SG	N
hydrogen	氫	hydrog	氫	N;DEF;MASC;SG	N
tester	測試	tester	測試	N;INDF;FEM;PL	N
tester	測驗	tester	測驗	N;INDF;FEM;PL	N
tester	測試	tester	測試	N;INDF;FEM;PL	N
tester	測驗	tester	測驗	N;INDF;FEM;PL	N
tester	檢驗	tester	檢驗	N;INDF;FEM;PL	N
tester	試驗	tester	試驗	N;INDF;FEM;PL	N
himmel	天國	himmel	天國	N;INDF;MASC;SG	N
himmel	天堂	himmel	天堂	N;INDF;MASC;SG	N
himmel	天空	himmel	天空	N;INDF;MASC;SG	N
plasserer	放置	plassere	放置	V;IND;PRS;FIN	V
gudinne	女神	gudinne	女神	N;INDF;FEM;SG	N
arms	軍	arm	軍	N	N
urter	藥草	urter	藥草	N;INDF;NEUT;SG	N
urter	草藥	urter	草藥	N;INDF;NEUT;SG	N
velkjent	熟悉	velkjent	熟悉	ADJ;INDF;NEUT;SG	ADJ
skarp	尖	skarp	尖	ADJ;INDF;SG	ADJ
slåss	格鬥	slåss	格鬥	N;INDF;MASC;SG	N
slåss	打架	slåss	打架	N;INDF;MASC;SG	N
slåss	戰鬥	slåss	戰鬥	N;INDF;MASC;SG	N
overgrep	濫用	overgrep	濫用	N;INDF;NEUT;PL	N
gaver	禮物	gaver	禮物	N;INDF;FEM;PL	N
gaver	禮品	gaver	禮品	N;INDF;FEM;PL	N
player	球員	play	球員	N;INDF;FEM;PL	N
player	玩家	play	玩家	N;INDF;FEM;PL	N
mel	麵	mel	麵	N;INDF;MASC;SG	N
drøm	夢	drøm	夢	N;INDF;MASC;SG	N
drøm	夢境	drøm	夢境	N;INDF;MASC;SG	N
drøm	夢想	drøm	夢想	N;INDF;MASC;SG	N
auto	自動	auto	自動	N;INDF;MASC;SG	N
tilbudet	優惠	tilbud	優惠	N;DEF;NEUT;SG	N
ferdigheter	技能	ferdighet	技能	N;INDF;FEM;PL	N
fremmed	陌生	fremmed	陌生	N;INDF;MASC;SG	N
stjernene	星星	stjerne	星星	N;DEF;FEM;PL	N
stjernene	明星	stjerne	明星	N;DEF;FEM;PL	N
stjernene	星空	stjerne	星空	N;DEF;FEM;PL	N
stjernene	星	stjerne	星	N;DEF;FEM;PL	N
stjernene	恆星	stjerne	恆星	N;DEF;FEM;PL	N
signal	訊號	signal	訊號	N;INDF;NEUT;SG	N
oppdage	偵測	oppdage	偵測	V;NFIN	V
oppdage	發現	oppdage	發現	V;NFIN	V
oppdage	探索	oppdage	探索	V;NFIN	V
board	董事	board	董事	N;INDF;NEUT;SG	N
busser	公車	busse	公車	N;INDF;MASC;SG	N
busser	巴士	busse	巴士	N;INDF;MASC;SG	N
verb	動詞	verb	動詞	N;INDF;NEUT;SG	N
verb	動詞	verb	動詞	N;INDF;NEUT;SG	N
satse	打賭	satse	打賭	V;NFIN	V
løve	獅	løve	獅	N;INDF;FEM;SG	N
løve	獅子	løve	獅子	N;INDF;FEM;SG	N
setninger	句子	setning	句子	N;INDF;FEM;PL	N
setninger	刑期	setning	刑期	N;INDF;FEM;PL	N
margin	比值	margin	比值	N;INDF;MASC;SG	N
dødelig	致命	dødelig	致命	N;INDF;MASC;SG	N
dødelig	致命	dødelig	致命	N;INDF;MASC;SG	N
dødelig	致命	dødelig	致命	N;INDF;MASC;SG	N
krise	危機	krise	危機	N;INDF;FEM;SG	N
vurderte	評分	vurdere	評分	V;IND;PST;FIN	V
vinduer	窗	vindu	窗	N;INDF;MASC;SG	N
dong	東	dong	東	N;INDF;MASC;SG	N
innsikt	洞察	innsikt	洞察	N;INDF;FEM;SG	N
salme	聖歌	salme	聖歌	N;INDF;FEM;SG	N
salme	詩篇	salme	詩篇	N;INDF;FEM;SG	N
temple	神廟	temple	神廟	N;INDF;MASC;SG	N
temple	寺	temple	寺	N;INDF;MASC;SG	N
temple	寺廟	temple	寺廟	N;INDF;MASC;SG	N
temple	廟	temple	廟	N;INDF;MASC;SG	N
temple	聖殿	temple	聖殿	N;INDF;MASC;SG	N
vellykkede	成功	vellykkede	成功	N;INDF;MASC;SG	N
due	鴿	due	鴿	N;INDF;FEM;SG	N
due	鴿子	due	鴿子	N;INDF;FEM;SG	N
due	鴿	due	鴿	N;INDF;FEM;SG	N
due	鴿子	due	鴿子	N;INDF;FEM;SG	N
innlandet	腹地	innland	腹地	N;DEF;NEUT;SG	N
innlandet	內地	innland	內地	N;DEF;NEUT;SG	N
krigene	戰爭	krig	戰爭	N;DEF;FEM;PL	N
tunneler	地道	tunnele	地道	N;INDF;FEM;PL	N
tunneler	隧道	tunnele	隧道	N;INDF;FEM;PL	N
kid	小孩	kid	小孩	N;INDF;MASC;SG	N
gun	槍支	gun	槍支	N	N
gun	槍	gun	槍	N	N
gun	炮	gun	炮	N	N
brød	麵	brød	麵	N;INDF;NEUT;SG	N
aluminium	鋁	aluminium	鋁	N;INDF;MASC;SG	N
aluminium	鋁	aluminium	鋁	N;INDF;MASC;SG	N
skoger	樹林	skoge	樹林	N;INDF;FEM;PL	N
skoger	森林	skoge	森林	N;INDF;FEM;PL	N
sirkel	圓形	sirkel	圓形	N;INDF;MASC;SG	N
sirkel	圓圈	sirkel	圓圈	N;INDF;MASC;SG	N
sirkel	迴圈	sirkel	迴圈	N;INDF;MASC;SG	N
sirkel	圈	sirkel	圈	N;INDF;MASC;SG	N
bensin	汽油	bensin	汽油	N;INDF;MASC;SG	N
bensin	氣	bensin	氣	N;INDF;MASC;SG	N
bensin	汽油	bensin	汽油	N;INDF;MASC;SG	N
bensin	氣體	bensin	氣體	N;INDF;MASC;SG	N
bensin	汽油	bensin	汽油	N;INDF;MASC;SG	N
trenge	需要	trenge	需要	V;IMP;NFIN	V
stol	椅	stol	椅	N;INDF;MASC;SG	N
stol	椅子	stol	椅子	N;INDF;MASC;SG	N
mhz	兆赫	mhz	兆赫	N	N
bryllup	婚禮	bryllup	婚禮	N;INDF;MASC;SG	N
bryllup	婚禮	bryllup	婚禮	N;INDF;MASC;SG	N
korrupsjon	腐敗	korrupsjon	腐敗	N;INDF;MASC;SG	N
munnspill	口琴	munnspill	口琴	N;INDF;MASC;SG	N
størrelser	大小	størrelser	大小	N;INDF;NEUT;SG	N
størrelser	尺碼	størrelser	尺碼	N;INDF;NEUT;SG	N
størrelser	尺寸	størrelser	尺寸	N;INDF;NEUT;SG	N
aviation	航空	aviation	航空	N;INDF;NEUT;SG	N
ulykke	意外	ulykke	意外	N;INDF;FEM;SG	N
ulykke	事故	ulykke	事故	N;INDF;FEM;SG	N
limited	限量	limited	限量	N;INDF;MASC;SG	N
limited	限	limited	限	N;INDF;MASC;SG	N
initiativet	倡議	initiativ	倡議	N;DEF;NEUT;SG	N
legeme	屍體	legeme	屍體	N;INDF;NEUT;SG	N
legeme	體	legeme	體	N;INDF;NEUT;SG	N
legeme	身體	legeme	身體	N;INDF;NEUT;SG	N
nature	自然	nature	自然	N;INDF;MASC;SG	N
nature	性質	nature	性質	N;INDF;MASC;SG	N
lilla	紫色	lille	紫色	N;DEF;FEM;SG	N
lilla	紫	lille	紫	N;DEF;FEM;SG	N
utlendinger	外國	utlendinger	外國	N;INDF;MASC;SG	N
utlendinger	外籍	utlendinger	外籍	N;INDF;MASC;SG	N
hytte	山寨	hytte	山寨	N;INDF;FEM;SG	N
hytte	船艙	hytte	船艙	N;INDF;FEM;SG	N
hytte	客艙	hytte	客艙	N;INDF;FEM;SG	N
hytte	機艙	hytte	機艙	N;INDF;FEM;SG	N
kaffe	咖啡	kaffe	咖啡	N;INDF;MASC;SG	N
dam	池	dam	池	N;INDF;MASC;SG	N
dam	池塘	dam	池塘	N;INDF;MASC;SG	N
dam	跳棋	dam	跳棋	N;INDF;MASC;SG	N
dam	壩	dam	壩	N;INDF;MASC;SG	N
dam	水電	dam	水電	N;INDF;MASC;SG	N
dam	水庫	dam	水庫	N;INDF;MASC;SG	N
dam	大壩	dam	大壩	N;INDF;MASC;SG	N
dam	水壩	dam	水壩	N;INDF;MASC;SG	N
operation	手術	operation	手術	N;INDF;MASC;SG	N
operation	行動	operation	行動	N;INDF;MASC;SG	N
keramikk	陶瓷	keramikk	陶瓷	N;INDF;NEUT;SG	N
keramikk	陶瓷	keramikk	陶瓷	N;INDF;NEUT;SG	N
slektning	親戚	slektning	親戚	N;INDF;MASC;SG	N
fogderi	轄區	fogderi	轄區	N;INDF;MASC;SG	N
volvo	富豪	volvo	富豪	N;INDF;MASC;SG	N
guitar	吉他	guit	吉他	N;INDF;MASC;SG	N
sinn	頭腦	sinn	頭腦	N;INDF;NEUT;SG	N
sinn	心靈	sinn	心靈	N;INDF;NEUT;SG	N
vogner	戰車	vogn	戰車	N;INDF;FEM;PL	N
registrere	註冊	registrere	註冊	V;NFIN	V
registrere	登記	registrere	登記	V;NFIN	V
need	需求	need	需求	N	N
satset	賭	sats	賭	N;INDF;NEUT;SG	N
satset	賭注	sats	賭注	N;INDF;NEUT;SG	N
lam	羊肉	lam	羊肉	N;INDF;NEUT;SG	N
daily	每日	daily	每日	N;INDF;MASC;SG	N
fenomener	現象	fenomen	現象	N;INDF;MASC;PL	N
lesning	閱讀	lesning	閱讀	N;INDF;FEM;SG	N
lesning	讀書	lesning	讀書	N;INDF;FEM;SG	N
drivstoff	燃料	drivstoff	燃料	N;INDF;NEUT;SG	N
drivstoff	燃油	drivstoff	燃油	N;INDF;NEUT;SG	N
plast	塑料	plast	塑料	N;INDF;MASC;SG	N
plast	塑膠	plast	塑膠	N;INDF;MASC;SG	N
plast	塑料	plast	塑料	N;INDF;MASC;SG	N
plast	塑膠	plast	塑膠	N;INDF;MASC;SG	N
følelse	感覺	følelse	感覺	N;INDF;MASC;SG	N
tonnasje	噸	tonnasje	噸	N;INDF;MASC;SG	N
visa	簽證	vise	簽證	N;INDF;FEM;SG	N
oppgjør	決戰	oppgjør	決戰	N;INDF;MASC;SG	N
medium	介質	medium	介質	N;INDF;NEUT;SG	N
medium	中型	medium	中型	N;INDF;NEUT;SG	N
medium	中	medium	中	N;INDF;NEUT;SG	N
medium	媒介	medium	媒介	N;INDF;NEUT;SG	N
instruktør	教員	instruktør	教員	N;INDF;MASC;SG	N
jubileum	週年	jubileum	週年	N;INDF;NEUT;SG	N
hovedkvarteret	總部	hovedkvarter	總部	N;DEF;NEUT;SG	N
batteri	電池	batteri	電池	N;INDF;NEUT;SG	N
batteri	電量	batteri	電量	N;INDF;NEUT;SG	N
monumentet	碑	monument	碑	N;DEF;NEUT;SG	N
bønn	禱告	bønn	禱告	N;INDF;MASC;SG	N
holdninger	態度	holdninger	態度	N;INDF;FEM;PL	N
trust	信任	trust	信任	N;INDF;MASC;SG	N
trust	信託	trust	信託	N;INDF;MASC;SG	N
høyder	高地	høyde	高地	N;INDF;MASC;PL	N
tomt	空白	tomt	空白	N;INDF;FEM;SG	N
tomt	空	tomt	空	N;INDF;FEM;SG	N
tomt	空白	tomt	空白	N;INDF;FEM;SG	N
pax	大同	pax	大同	N	N
col	山口	col	山口	N;INDF;NEUT;SG	N
anmeldelser	審查	anmeldelse	審查	N;INDF;NEUT;SG	N
prisene	物價	prise	物價	N;DEF;FEM;PL	N
prisene	價格	prise	價格	N;DEF;FEM;PL	N
restauranter	飯店	restaurant	飯店	N;INDF;NEUT;PL	N
restauranter	餐廳	restaurant	餐廳	N;INDF;NEUT;PL	N
restauranter	餐館	restaurant	餐館	N;INDF;NEUT;PL	N
depresjon	抑鬱	depresjon	抑鬱	N;INDF;MASC;SG	N
depresjon	沮喪	depresjon	沮喪	N;INDF;MASC;SG	N
mus	鼠	mus	鼠	N;INDF;FEM;SG	N
mus	滑鼠	mus	滑鼠	N;INDF;FEM;SG	N
mus	鼠	mus	鼠	N;INDF;FEM;SG	N
prestasjoner	成績	prestasjon	成績	N;INDF;MASC;SG	N
scandinavian	北	scandinavian	北	N;INDF;MASC;SG	N
prosjektene	項目	prosjekt	項目	N;DEF;FEM;PL	N
komponenter	元件	komponenter	元件	N;INDF;NEUT;SG	N
born	天生	barn	天生	N;INDF;NEUT;PL	N
reservoaret	水庫	reservoar	水庫	N;DEF;NEUT;SG	N
reservoaret	水塘	reservoar	水塘	N;DEF;NEUT;SG	N
tretti	三十	tretti	三十	NUM;PL	NUM
måne	月球	måne	月球	N;INDF;MASC;SG	N
måne	月亮	måne	月亮	N;INDF;MASC;SG	N
måne	月	måne	月	N;INDF;MASC;SG	N
fat	肥	fat	肥	N;INDF;NEUT;SG	N
fat	脂	fat	脂	N;INDF;NEUT;SG	N
fat	胖	fat	胖	N;INDF;NEUT;SG	N
kirka	教會	kirk	教會	N;INDF;FEM;SG	N
kirka	教堂	kirk	教堂	N;INDF;FEM;SG	N
ris	大米	ris	大米	N;INDF;MASC;SG	N
ris	米	ris	米	N;INDF;MASC;SG	N
ris	米飯	ris	米飯	N;INDF;MASC;SG	N
ris	飯	ris	飯	N;INDF;MASC;SG	N
meldinger	訊息	melding	訊息	N;INDF;FEM;PL	N
meldinger	信件	melding	信件	N;INDF;FEM;PL	N
forårsaker	起因	forårsak	起因	N;INDF;FEM;PL	N
halvkule	半球	halvkule	半球	N;INDF;MASC;SG	N
signatur	簽名	signatur	簽名	N;INDF;MASC;SG	N
akter	船尾	akter	船尾	N;INDF;MASC;SG	N
myten	神話	myte	神話	N;DEF;MASC;SG	N
datamaskin	電腦	datamaskin	電腦	N;INDF;FEM;SG	N
mother	母后	mothe	母后	N;INDF;NEUT;SG	N
mother	母親	mothe	母親	N;INDF;NEUT;SG	N
lagring	儲蓄	lagring	儲蓄	N;INDF;FEM;SG	N
fremtid	今後	fremtid	今後	N;INDF;FEM;SG	N
fremtid	將來	fremtid	將來	N;INDF;FEM;SG	N
fremtid	未來	fremtid	未來	N;INDF;FEM;SG	N
fremtid	期	fremtid	期	N;INDF;FEM;SG	N
fattigdom	貧窮	fattigdom	貧窮	N;INDF;MASC;SG	N
fattigdom	貧困	fattigdom	貧困	N;INDF;MASC;SG	N
hekker	築	hekker	築	N;INDF;FEM;PL	N
utsiden	外部	utside	外部	N;DEF;MASC;SG	N
utsiden	室外	utside	室外	N;DEF;MASC;SG	N
utsiden	外面	utside	外面	N;DEF;MASC;SG	N
utsiden	外	utside	外	N;DEF;MASC;SG	N
belønning	獎勵	belønning	獎勵	N;INDF;FEM;SG	N
belønning	獎賞	belønning	獎賞	N;INDF;FEM;SG	N
belønning	賞金	belønning	賞金	N;INDF;FEM;SG	N
belønning	賞	belønning	賞	N;INDF;FEM;SG	N
intel	情報	intel	情報	N;INDF;MASC;SG	N
borger	市民	borg	市民	N;INDF;MASC;SG	N
borger	公民	borg	公民	N;INDF;MASC;SG	N
dragon	龍	dragon	龍	N;INDF;MASC;SG	N
dragon	神龍	dragon	神龍	N;INDF;MASC;SG	N
propaganda	宣傳	propaganda	宣傳	N;INDF;MASC;SG	N
captain	機長	captain	機長	N;INDF;MASC;SG	N
captain	隊長	captain	隊長	N;INDF;MASC;SG	N
magic	魔神	magic	魔神	N	N
magic	魔法	magic	魔法	N	N
magic	魔術	magic	魔術	N	N
magic	魔力	magic	魔力	N	N
fossil	化石	fossil	化石	N;INDF;MASC;SG	N
fossil	化石	fossil	化石	N;INDF;MASC;SG	N
selvbiografi	自傳	selvbiografi	自傳	N;INDF;MASC;SG	N
perfekt	完美	perfekt	完美	ADJ;INDF;NEUT;SG	ADJ
måner	衛星	måne	衛星	N;INDF;MASC;PL	N
atmosfære	氣氛	atmosfære	氣氛	N;INDF;MASC;SG	N
atmosfære	大氣	atmosfære	大氣	N;INDF;MASC;SG	N
atmosfære	大氣	atmosfære	大氣	N;INDF;MASC;SG	N
atmosfære	氛圍	atmosfære	氛圍	N;INDF;MASC;SG	N
besatt	痴迷	besatt	痴迷	N;INDF;MASC;SG	N
besatt	迷戀	besatt	迷戀	N;INDF;MASC;SG	N
utkast	草稿	utkast	草稿	N;INDF;NEUT;SG	N
utkast	草稿	utkast	草稿	N;INDF;NEUT;SG	N
sjekk	檢查	sjekk	檢查	V;IMP;FIN	V
frue	夫人	fru	夫人	N;INDF;FEM;SG	N
edit	編輯	edit	編輯	N;INDF;NEUT;SG	N
konsulent	顧問	konsulent	顧問	N;INDF;MASC;SG	N
konsulent	咨詢	konsulent	咨詢	N;INDF;MASC;SG	N
læring	學	læring	學	N;INDF;FEM;SG	N
jong	鐘	jong	鐘	N;INDF;MASC;SG	N
centimeter	釐米	centimeter	釐米	N;INDF;MASC;PL	N
centimeter	釐米	centimeter	釐米	N;INDF;MASC;PL	N
foreninger	社團	foreninger	社團	N;INDF;FEM;PL	N
mineraler	礦	mineral	礦	N;INDF;FEM;PL	N
mineraler	礦物	mineral	礦物	N;INDF;FEM;PL	N
mineraler	礦	mineral	礦	N;INDF;FEM;PL	N
tørr	乾燥	tørr	乾燥	ADJ;INDF;SG	ADJ
rykter	流言	rykte	流言	N;INDF;NEUT;PL	N
rykter	謠言	rykte	謠言	N;INDF;NEUT;PL	N
rykter	謠言	rykte	謠言	N;INDF;NEUT;PL	N
tilhørighet	從屬	tilhørighet	從屬	N;INDF;FEM;SG	N
tilhørighet	親	tilhørighet	親	N;INDF;FEM;SG	N
standarder	標準	standard	標準	N;INDF;FEM;PL	N
mulighetene	可能	mulighet	可能	N;DEF;FEM;PL	N
grafikk	圖形	grafikk	圖形	N;INDF;MASC;SG	N
grafikk	繪圖	grafikk	繪圖	N;INDF;MASC;SG	N
grafikk	藝術	grafikk	藝術	N;INDF;MASC;SG	N
aksjon	動作	aksjon	動作	N;INDF;MASC;SG	N
aksjon	行動	aksjon	行動	N;INDF;MASC;SG	N
finans	財務	finans	財務	N;INDF;MASC;SG	N
reality	現實	reality	現實	N;INDF;MASC;SG	N
ferge	渡口	ferge	渡口	N;INDF;SG	N
ferge	渡輪	ferge	渡輪	N;INDF;SG	N
kriminalitet	犯罪	kriminalitet	犯罪	N;INDF;MASC;SG	N
hengende	懸	hengende	懸	N;INDF;NEUT;SG	N
motors	馬達	motors	馬達	N;INDF;MASC;SG	N
folketinget	國會	folketing	國會	N;DEF;NEUT;SG	N
folketinget	議會	folketing	議會	N;DEF;NEUT;SG	N
tante	姑姑	tant	姑姑	N;INDF;FEM;SG	N
tante	姨媽	tant	姨媽	N;INDF;FEM;SG	N
tante	姑姑	tant	姑姑	N;INDF;FEM;SG	N
tante	姨媽	tant	姨媽	N;INDF;FEM;SG	N
høylandet	高地	høyland	高地	N;DEF;NEUT;SG	N
rikdom	財富	rikdom	財富	N;INDF;MASC;SG	N
moral	道德	moral	道德	N;INDF;MASC;SG	N
verft	船廠	verft	船廠	N;INDF;NEUT;SG	N
plattformen	站台	plattform	站台	N;DEF;MASC;SG	N
plattformen	平台	plattform	平台	N;DEF;MASC;SG	N
hunt	獵	hunt	獵	N;INDF;MASC;SG	N
dawn	天亮	dawn	天亮	N;INDF;MASC;SG	N
langsomt	慢慢	langsom	慢慢	ADJ;INDF;NEUT;SG	ADJ
budskap	留言	budskap	留言	N;INDF;MASC;SG	N
budskap	訊息	budskap	訊息	N;INDF;MASC;SG	N
budskap	信件	budskap	信件	N;INDF;MASC;SG	N
canal	運河	canal	運河	N;INDF;MASC;SG	N
bart	鬍子	bart	鬍子	N;INDF;NEUT;SG	N
bart	鬍	bart	鬍	N;INDF;NEUT;SG	N
gjennomgang	審查	gjennomgang	審查	N;INDF;MASC;SG	N
kinoer	電影	kino	電影	N;INDF;MASC;SG	N
terror	恐	terror	恐	N;INDF;MASC;SG	N
terror	恐怖	terror	恐怖	N;INDF;MASC;SG	N
monster	妖怪	monster	妖怪	N;INDF;NEUT;SG	N
monster	怪物	monster	怪物	N;INDF;NEUT;SG	N
hentes	檢索	hente	檢索	N;INDF;MASC;SG	N
oppvarming	暖氣	oppvarming	暖氣	N;INDF;FEM;SG	N
pels	皮草	pelse	皮草	N;INDF;MASC;SG	N
pels	皮毛	pelse	皮毛	N;INDF;MASC;SG	N
framgang	進步	framgang	進步	N;INDF;MASC;SG	N
framgang	進度	framgang	進度	N;INDF;MASC;SG	N
overskrift	頭條	overskrift	頭條	N;INDF;FEM;SG	N
overskrift	標題	overskrift	標題	N;INDF;FEM;SG	N
tilpasse	定制	tilpasse	定制	V;NFIN	V
tilpasse	適應	tilpasse	適應	V;NFIN	V
kolonne	柱	kolonne	柱	N;INDF;MASC;SG	N
kolonne	專欄	kolonne	專欄	N;INDF;MASC;SG	N
kolonne	欄	kolonne	欄	N;INDF;MASC;SG	N
kryss	路口	kryss	路口	N;INDF;NEUT;SG	N
kryss	十字	kryss	十字	N;INDF;NEUT;SG	N
kryss	十字	kryss	十字	N;INDF;NEUT;SG	N
kryss	交叉	kryss	交叉	N;INDF;NEUT;SG	N
bureau	主席	bureau	主席	N;INDF;NEUT;SG	N
word	詞	word	詞	N;INDF;NEUT;SG	N
word	單詞	word	單詞	N;INDF;NEUT;SG	N
word	字	word	字	N;INDF;NEUT;SG	N
word	單字	word	單字	N;INDF;NEUT;SG	N
tau	繩	tau	繩	N;INDF;NEUT;SG	N
tau	繩子	tau	繩子	N;INDF;NEUT;SG	N
tau	繩索	tau	繩索	N;INDF;NEUT;SG	N
