dari	سے	dari	سے	ADP	ADP
wafatnya	موت	wafat	موت	N;SG	N;NOM;FEM;SG;3
kecap	گستاخی	kecap	گستاخی	N	N;NOM;MASC;SG;3
kecap	اچار	kecap	اچار	N	N;NOM;MASC;SG;3
kecap	ٹماٹر	kecap	ٹماٹر	N	N;NOM;MASC;SG;3
upeti	نذر	upeti	نذر	N	N;NOM;MASC;SG;3
chip	ٹکڑا	chip	ٹکڑا	N;SG	N;NOM;MASC;SG;3
chip	ترکھان	chip	ترکھان	N;SG	N;NOM;FEM;SG;3
pembersihan	تزکیے	penbersihan	تزکیہ	N;SG	N;NOM;MASC;SG;3
intensitas	چمک	intensitas	چمک	N;SG	N;NOM;MASC;SG;3
intensitas	شدّت	intensitas	شدّت	N;SG	N;NOM;MASC;SG;3
resor	مدد	resor	مدد	N	N;NOM;MASC;SG;3
napas	دم	napas	دم	N	N;NOM;MASC;SG;3
ranking	ترتیب	ranking	ترتیب	N	N;NOM;FEM;SG;3
murung	افسردہ	murung	افسردہ	ADJ;SG	ADJ
murung	مایوسی	murung	مایوسی	ADJ;SG	ADJ
murung	رنجیدہ	murung	رنجیدہ	ADJ;SG	ADJ
konsekuensi	اہمیت	konsekuensi	اہمیت	N;SG	N;NOM;MASC;SG;3
kebanggaan	غرور	kebanggaan	غرور	N;SG	N;NOM;MASC;SG;3
kebanggaan	سبب	kebanggaan	سبب	N;SG	N;ACC;MASC;SG;3
kebanggaan	غرور	kebanggaan	غرور	N;SG	N;NOM;MASC;SG;3
kebanggaan	سبب	kebanggaan	سبب	N;SG	N;ACC;MASC;SG;3
interpretasi	تشریح	interpretasi	تشریح	N;SG	N;NOM;MASC;SG;3
interpretasi	تعبیر	interpretasi	تعبیر	N;SG	N;NOM;FEM;SG;3
pendamping	لازمہ	pendamping	لازمہ	N;SG	N;NOM;MASC;SG;3
pendamping	کتاب	pendamping	کتاب	N;SG	N;NOM;MASC;SG;3
pendamping	لازمہ	pendamping	لازمہ	N;SG	N;NOM;MASC;SG;3
pendamping	کتاب	pendamping	کتاب	N;SG	N;NOM;MASC;SG;3
bodoh	احمقانہ	bodoh	احمقانہ	ADJ;SG	ADJ
bodoh	احمقانہ	bodoh	احمقانہ	ADJ;SG	ADJ
bodoh	احمقانہ	bodoh	احمقانہ	ADJ;SG	ADJ
bodoh	احمقانہ	bodoh	احمقانہ	ADJ;SG	ADJ
durasi	اثنا	durasi	اثنا	N;SG	N;NOM;MASC;SG;3
durasi	دور	durasi	دور	N;SG	N;NOM;MASC;SG;3
mengharuskan	چاہنا	menharuskan	چاہ	V;SG;ACT	V;MASC;SG;NFIN;ACT
berevolusi	کھولنا	berevolusi	کھول	V;SG;ACT	V;NFIN
harmoni	آہنگ	harmoni	آہنگ	N;SG	N;NOM;MASC;SG;3
alasannya	ہوش	alasan	ہوش	N;SG	N;NOM;MASC;SG;3
alasannya	وجدان	alasan	وجدان	N;SG	N;NOM;MASC;SG;3
alasannya	مقصد	alasan	مقصد	N;SG	N;NOM;MASC;SG;3
alasannya	منطق	alasan	منطق	N;SG	N;NOM;MASC;SG;3
alasannya	دلیل	alasan	دلیل	N;SG	N;NOM;MASC;SG;3
alasannya	فہم	alasan	فہم	N;SG	N;NOM;MASC;SG;3
alasannya	ہوش	alasan	ہوش	N;SG	N;NOM;MASC;SG;3
alasannya	عقل	alasan	عقل	N;SG	N;NOM;MASC;SG;3
alasannya	وجدان	alasan	وجدان	N;SG	N;NOM;MASC;SG;3
alasannya	مقصد	alasan	مقصد	N;SG	N;NOM;MASC;SG;3
alasannya	منطق	alasan	منطق	N;SG	N;NOM;MASC;SG;3
alasannya	دلیل	alasan	دلیل	N;SG	N;NOM;MASC;SG;3
alasannya	فہم	alasan	فہم	N;SG	N;NOM;MASC;SG;3
menggulingkan	ڈھانا	mengulingkan	ڈھانا	V;SG;ACT	V;SG;ACT
menggulingkan	گرانا	mengulingkan	گرانا	V;SG;ACT	V;MASC;SG;NFIN;ACT
gelas	پیالی	gelas	پیالی	N;SG	N;NOM;FEM;SG;3
kaliber	مرتبہ	kaliber	مرتبہ	N	N;NOM;MASC;SG;3
telanjang	تبصرے	telanjang	تبصرا	N;SG;ACT	N;NOM;MASC;SG;3
telanjang	تبصرے	telanjang	تبصرا	N;SG;ACT	N;NOM;MASC;SG;3
telanjang	ننگا	telanjang	ننگا	N;SG;ACT	N;NOM;MASC;SG;3
telanjang	ننگا	telanjang	ننگا	N;SG;ACT	N;NOM;MASC;SG;3
telanjang	سطح	telanjang	سطح	N;SG;ACT	N;NOM;MASC;SG;3
penginapan	اعتراض	penginapan	اعتراض	N	N;NOM;MASC;SG;3
kuantitas	ضخامت	kuantitas	ضخامت	N;SG	N;NOM;MASC;SG;3
kuantitas	کمیت	kuantitas	کمیت	N;SG	N;NOM;MASC;SG;3
kuantitas	وسعت	kuantitas	وسعت	N;SG	N;NOM;MASC;SG;3
kuantitas	بہتات	kuantitas	بہتات	N;SG	N;NOM;MASC;SG;3
saturnus	زحل	saturnus	زحل	N;SG	N;NOM;MASC;SG;3
melestarikan	گلنے	melestarikan	گل	V;SG;ACT	V;ACC;NFIN
katakan	بتانا	katakan	بتا	V;SG;ACT	V;MASC;SG;NFIN;ACT
katakan	بولنا	katakan	بول	V;SG;ACT	V;MASC;SG;NFIN;ACT
katakan	کہنا	katakan	کہہ	V;SG;ACT	V;MASC;NFIN
sopan	پُرتپاک	sopan	پُرتپاک	ADJ;SG	ADJ
sopan	پُرتپاک.	sopan	پُرتپاک.	ADJ;SG	ADJ
sopan	پُرتپاک.	sopan	پُرتپاک.	ADJ;SG	ADJ
gerhana	گرہن	gerhana	گرہن	N	N;NOM;MASC;SG;3
predikat	فعل	predikat	فعل	N	N;NOM;MASC;SG;3
modus	طور	modus	طور	N;SG	N;NOM;MASC;SG;3
modus	انداز	modus	انداز	N;SG	N;NOM;MASC;SG;3
modus	طور	modus	طور	N;SG	N;NOM;MASC;SG;3
modus	شان	modus	شان	N;SG	N;NOM;MASC;SG;3
modus	انداز	modus	انداز	N;SG	N;NOM;MASC;SG;3
atribut	امتیاز	atribut	امتیاز	N	N;NOM;MASC;SG;3
atribut	خصوصیت	atribut	خصوصیت	N	N;NOM;MASC;SG;3
atribut	صفت	atribut	صفت	N	N;NOM;MASC;SG;3
pemakai	تمتع	penpakai	تمتع	N;SG	N;NOM;MASC;SG;3
sosialisme	اشتراکیت	sosialisme	اشتراکیت	N;SG	N;NOM;MASC;SG;3
ikat	تعلق	ikat	تعلق	N;SG;ACT	N;NOM;MASC;SG;3
ikat	علّت	ikat	علّت	N;SG;ACT	N;NOM;MASC;SG;3
kemitraan	شراکت	kemitraan	شراکت	N;SG	N;NOM;MASC;SG;3
kemitraan	شراکت	kemitraan	شراکت	N;SG	N;NOM;MASC;SG;3
getah	توانائی	getah	توانائی	N;SG	N;NOM;FEM;SG;3
getah	سنٹی	getah	سنٹی	N;SG	N;NOM;MASC;SG;3
keajaiban	معجزہ	keajaiban	معجزہ	N;SG	N;NOM;MASC;SG;3
petak	بجلی	petak	بجلی	N;SG	N;NOM;FEM;SG;3
tambahkan	ملانا	tambahkan	ملا	V;SG;ACT	V;MASC;SG;NFIN;ACT
tambahkan	بڑھانا	tambahkan	بڑھا	V;SG;ACT	V;MASC;SG;NFIN;ACT
tambahkan	جوڑنا	tambahkan	جوڑ	V;SG;ACT	V;MASC;SG;NFIN;ACT
tambahkan	ملانا	tambahkan	ملا	V;SG;ACT	V;MASC;SG;NFIN;ACT
agresi	دھونس	agresi	دھونس	N;SG	N;NOM;MASC;SG;3
agresi	جارحیت	agresi	جارحیت	N;SG	N;NOM;MASC;SG;3
keberangkatan	آزمائش	keberangkatan	آزمائش	N;SG	N;NOM;MASC;SG;3
keberangkatan	روانگی	keberangkatan	روانگی	N;SG	N;NOM;FEM;SG;3
keberangkatan	آزمائش	keberangkatan	آزمائش	N;SG	N;NOM;MASC;SG;3
pemasangan	تنصیب	penpasangan	تنصیب	N;SG	N;NOM;MASC;SG;3
kosakata	لفظیات	kosakata	لفظیات	N	N;NOM;MASC;PL;3
menyeluruh	مکمل	menyeluruh	مکمل	ADJ;SG	ADJ
menyeluruh	قطعی	menyeluruh	قطعی	ADJ;SG	ADJ
chamber	خانہ	chamber	خانہ	N	N;NOM;MASC;SG;3
ekstrem	اختتامی.	ekstrem	اختتامی.	N;SG	N;NOM;MASC;SG;3
kekebalan	استحکام	kekebalan	استحکام	N;SG	N;NOM;MASC;SG;3
kekebalan	استثنیٰ.	kekebalan	استثنیٰ.	N;SG	N;NOM;MASC;SG;3
tabrakan	تصادم	tabrakan	تصادم	N;SG	N;NOM;MASC;SG;3
tabrakan	تصادم	tabrakan	تصادم	N;SG	N;NOM;MASC;SG;3
pasif	سست	pasif	سست	ADJ;SG	ADJ
keberuntungan	اتفاق	keberuntungan	اتفاق	N	N;NOM;MASC;SG;3
pelarut	محلل	penlarut	محلل	N;SG	N;NOM;MASC;SG;3
takdir	مقدر	takdir	مقدر	N;SG	N;NOM;MASC;SG;3
takdir	تقدیر	takdir	تقدیر	N;SG	N;NOM;FEM;SG;3
takdir	مقدر	takdir	مقدر	N;SG	N;NOM;MASC;SG;3
takdir	تباہی	takdir	تباہی	N;SG	N;NOM;MASC;SG;3
takdir	موت	takdir	موت	N;SG	N;NOM;FEM;SG;3
kelabu	گمنام	kelabu	گمنام	N	N;NOM;MASC;SG;3
kelabu	گمنام	kelabu	گمنام	N	N;NOM;MASC;SG;3
ukur	مقدار	ukur	مقدار	N;SG;ACT	N;NOM;MASC;SG;3
ukur	حجم	ukur	حجم	N;SG;ACT	N;NOM;MASC;SG;3
ukur	مقدار	ukur	مقدار	N;SG;ACT	N;NOM;MASC;SG;3
ukur	حجم	ukur	حجم	N;SG;ACT	N;NOM;MASC;SG;3
penegak	نفاذ	pentegak	نفاذ	N;SG	N;NOM;MASC;SG;3
kebajikan	اچھائی	kebajikan	اچھائی	N;SG	N;NOM;FEM;SG;3
kebajikan	صفت	kebajikan	صفت	N;SG	N;NOM;MASC;SG;3
kebajikan	خوبی	kebajikan	خوبی	N;SG	N;NOM;MASC;SG;3
kebajikan	وصف	kebajikan	وصف	N;SG	N;NOM;MASC;SG;3
kebajikan	اچھائی	kebajikan	اچھائی	N;SG	N;NOM;FEM;SG;3
kebajikan	صفت	kebajikan	صفت	N;SG	N;NOM;MASC;SG;3
kebajikan	خوبی	kebajikan	خوبی	N;SG	N;NOM;MASC;SG;3
sentuhan	امتیاز	sentuhan	امتیاز	N;SG	N;NOM;MASC;SG;3
sentuhan	جانچ	sentuhan	جانچ	N;SG	N;NOM;MASC;SG;3
sentuhan	مشق	sentuhan	مشق	N;SG	N;NOM;MASC;SG;3
sentuhan	امتحان	sentuhan	امتحان	N;SG	N;NOM;MASC;SG;3
sentuhan	امتیاز	sentuhan	امتیاز	N;SG	N;NOM;MASC;SG;3
sentuhan	لمس	sentuhan	لمس	N;SG	N;NOM;MASC;SG;3
sentuhan	جانچ	sentuhan	جانچ	N;SG	N;NOM;MASC;SG;3
sentuhan	مشق	sentuhan	مشق	N;SG	N;NOM;MASC;SG;3
sentuhan	امتحان	sentuhan	امتحان	N;SG	N;NOM;MASC;SG;3
pendengar	سامع	pendengar	سامع	N;SG	N;NOM;MASC;SG;3
lawannya	ہمسر	lawan	ہمسر	N;SG	N;NOM;MASC;SG;3
ruu	پوسٹر	ruu	پوسٹر	N;SG	N;NOM;MASC;SG;3
kemerahan	سرخی	kemerahan	سرخی	N;SG	N;NOM;MASC;SG;3
kemerahan	سرخی	kemerahan	سرخی	N;SG	N;NOM;MASC;SG;3
kubur	انجام	kubur	انجام	N;SG	N;NOM;MASC;SG;3
kubur	انجام	kubur	انجام	N;SG	N;NOM;MASC;SG;3
bubur	رقت	bubur	رقت	N;SG	N;NOM;FEM;SG;3
kemiringan	رجحان	kemiringan	رجحان	N;SG	N;NOM;MASC;SG;3
menelan	نگلنے	mentelan	نگل	V;SG;ACT	V;ACC;NFIN
menelan	نگلنے	mentelan	نگل	V;SG;ACT	V;ACC;NFIN
biksu	راہب	biksu	راہب	N	N;NOM;MASC;SG;3
mencolok	منفرد	mencolok	منفرد	ADJ;SG;ACT	ADJ
mencolok	واضح	mencolok	واضح	ADJ;SG;ACT	ADJ
mencolok	ممتاز	mencolok	ممتاز	ADJ;SG;ACT	ADJ
kontras	موازنہ	kontras	موازنہ	N;SG	N;NOM;MASC;SG;3
kuah	سالن	kuah	سالن	N	N;NOM;MASC;SG;3
mutasi	تبدیلی	mutasi	تبدیلی	N;SG	N;NOM;FEM;SG;3
pingsan	غشی	pingsan	غشی	N	N;NOM;MASC;SG;3
pingsan	لاشعور	pingsan	لاشعور	N	N;NOM;MASC;SG;3
rival	ہمسر	rival	ہمسر	N	N;NOM;MASC;SG;3
narasi	روایت	narasi	روایت	N;SG	N;NOM;FEM;SG;3
narasi	بیان	narasi	بیان	N;SG	N;NOM;MASC;SG;3
narasi	روایت	narasi	روایت	N;SG	N;NOM;FEM;SG;3
narasi	حکایت	narasi	حکایت	N;SG	N;NOM;MASC;SG;3
getaran	ارتعاش	getaran	ارتعاش	N;SG	N;NOM;MASC;SG;3
getaran	ارتعاش	getaran	ارتعاش	N;SG	N;NOM;MASC;SG;3
terburuk	بدترین	terburuk	بدترین	ADJ;RL;SG	ADJ
guard	نگرانی	guard	نگرانی	N;SG	N;NOM;MASC;SG;3
guard	چوکسی	guard	چوکسی	N;SG	N;NOM;MASC;SG;3
guard	محافظ	guard	محافظ	N;SG	N;NOM;MASC;SG;3
pembela	حمایت	penbela	حمایت	N;SG	N;NOM;MASC;SG;3
pembela	مدافعت	penbela	مدافعت	N;SG	N;NOM;MASC;SG;3
pembela	تائید	penbela	تائید	N;SG	N;NOM;MASC;SG;3
perantara	زمانہ	perantara	زمانہ	N;SG	N;NOM;MASC;SG;3
mukjizat	معجزہ	mukjizat	معجزہ	N;SG	N;NOM;MASC;SG;3
rumor	افواہ	rumor	افواہ	N;SG	N;NOM;MASC;SG;3
akut	مرحلہ	akut	مرحلہ	N;SG	N;NOM;MASC;SG;3
akut	دقیق	akut	دقیق	N;SG	N;NOM;MASC;SG;3
komoditi	شے	komoditi	شے	N;SG	N;NOM;FEM;SG;3
instan	فوری	instan	فوری	ADJ;SG	ADJ
pornografi	فحش	pornografi	فحش	N	N;NOM;MASC;SG;3
pornografi	عریاں	pornografi	عریاں	N	N;NOM;MASC;PL;3
jurang	وقفہ	jurang	وقفہ	N;SG	N;NOM;MASC;SG;3
jurang	سکتہ	jurang	سکتہ	N;SG	N;NOM;MASC;SG;3
jurang	غار	jurang	غار	N;SG	N;NOM;MASC;SG;3
jurang	دعوت	jurang	دعوت	N;SG	N;NOM;FEM;SG;3
jurang	گھاٹی	jurang	گھاٹی	N;SG	N;NOM;FEM;SG;3
representasi	شبیہہ	representasi	شبیہہ	N;SG	N;NOM;MASC;SG;3
representasi	نمائندگی	representasi	نمائندگی	N;SG	N;NOM;MASC;SG;3
analis	محلل	analis	محلل	N;SG	N;NOM;MASC;SG;3
toleransi	برداشت	toleransi	برداشت	N;SG	N;NOM;FEM;SG;3
toleransi	رواداری	toleransi	رواداری	N;SG	N;NOM;MASC;SG;3
konduktor	استقبال	konduktor	استقبال	N;SG	N;NOM;MASC;SG;3
kesal	پریشانی	kesal	پریشانی	ADJ;SG	ADJ
kesal	خرابی	kesal	خرابی	ADJ;SG	ADJ
kesal	خراب	kesal	خراب	ADJ;SG	ADJ
kokoh	قوی	kokoh	قوی	ADJ;SG	ADJ
kokoh	مضبوط	kokoh	مضبوط	ADJ;SG	ADJ
jahe	جوش	jahe	جوش	N;SG	N;NOM;MASC;SG;3
anniversary	برسی	anniversary	برسی	N	N;NOM;FEM;SG;3
anniversary	سالگرہ	anniversary	سالگرہ	N	N;NOM;FEM;SG;3
pembaharuan	اعادہ	penbaharuan	اعادہ	N;SG	N;NOM;MASC;SG;3
pembaharuan	تجدید	penbaharuan	تجدید	N;SG	N;NOM;MASC;SG;3
pembaharuan	اعادہ	penbaharuan	اعادہ	N;SG	N;NOM;MASC;SG;3
eksistensi	موجودات	eksistensi	موجودات	N	N;NOM;MASC;PL;3
eksistensi	طور	eksistensi	طور	N	N;NOM;MASC;SG;3
eksistensi	وجود	eksistensi	وجود	N	N;NOM;MASC;SG;3
penindasan	جبر	pentindasan	جبر	N;SG	N;NOM;MASC;SG;3
maskot	شخص	maskot	شخص	N	N;NOM;MASC;SG;3
penyebutan	ذکر	pensebutan	ذکر	N;SG	N;NOM;MASC;SG;3
tumbang	ٹوٹنا	tumbang	ٹوٹنا	V;SG;ACT	V;NFIN;ACT
tumbang	گرانا	tumbang	گرانا	V;SG;ACT	V;MASC;SG;NFIN;ACT
tumbang	توڑنا	tumbang	توڑ	V;SG;ACT	V;MASC;SG;NFIN;ACT
variant	قسم	variant	قسم	N;SG	N;NOM;MASC;SG;3
cek	تھامنا	cek	تھامنا	V;SG;ACT	V;SG;NFIN;ACT
cek	ڈانٹنا	cek	ڈانٹ	V;SG;ACT	V;NFIN
cek	تھامنا	cek	تھامنا	V;SG;ACT	V;SG;NFIN;ACT
cek	ڈانٹنا	cek	ڈانٹ	V;SG;ACT	V;NFIN
twilight	انحطاط	twilight	انحطاط	N	N;NOM;MASC;SG;3
twilight	زوال	twilight	زوال	N	N;NOM;MASC;SG;3
duel	مقابلہ	duel	مقابلہ	N	N;NOM;MASC;SG;3
duel	مناظرہ	duel	مناظرہ	N	N;NOM;MASC;SG;3
melayang	منڈلانے	menlayang	منڈلا	V;SG;ACT	V;ACC;NFIN
melayang	ڈھیر	menlayang	ڈھیر	V;SG;ACT	V;ACT
pengangkutan	سواری	penangkutan	سواری	N;SG	N;NOM;FEM;SG;3
pengangkutan	ترسیل	penangkutan	ترسیل	N;SG	N;NOM;MASC;SG;3
transparan	نمایاں	transparan	نمایاں	ADJ;SG	ADJ
transparan	نمایاں	transparan	نمایاں	ADJ;SG	ADJ
instruktur	استاد	instruktur	استاد	N;SG	N;NOM;MASC;SG;3
portrait	خاکہ	portrait	خاکہ	N	N;NOM;MASC;SG;3
berbulu	ڈراؤنا	berbulu	ڈراوا	V;SG;ACT	V;MASC;SG;NFIN;ACT
radioaktif	تابکاری	radioaktif	تابکاری	N	N;NOM;MASC;SG;3
diskriminasi	تفریق	diskriminasi	تفریق	N;SG	N;NOM;MASC;SG;3
diskriminasi	شناخت	diskriminasi	شناخت	N;SG	N;NOM;MASC;SG;3
diskriminasi	تمیز	diskriminasi	تمیز	N;SG	N;NOM;MASC;SG;3
scene	فساد	scene	فساد	N	N;NOM;MASC;SG;3
scene	حلقہ	scene	حلقہ	N	N;NOM;MASC;SG;3
scene	جذبات	scene	جذبہ	N	N;NOM;MASC;PL;3
scene	فساد	scene	فساد	N	N;NOM;MASC;SG;3
scene	نظارہ	scene	نظارہ	N	N;NOM;MASC;SG;3
scene	منظر	scene	منظر	N	N;NOM;MASC;SG;3
scene	حلقہ	scene	حلقہ	N	N;NOM;MASC;SG;3
scene	جذبات	scene	جذبہ	N	N;NOM;MASC;PL;3
konsultasi	مشاورت	konsultasi	مشاورت	N;SG	N;NOM;MASC;SG;3
konsultasi	مشیر	konsultasi	مشیر	N;SG	N;NOM;MASC;SG;3
konsultasi	کتاب	konsultasi	کتاب	N;SG	N;NOM;MASC;SG;3
kreasi	ایجاد	kreasi	ایجاد	N;SG;ACT	N;NOM;MASC;SG;3
kreasi	ایجاد	kreasi	ایجاد	N;SG;ACT	N;NOM;MASC;SG;3
kreasi	تخلیق	kreasi	تخلیق	N;SG;ACT	N;NOM;MASC;SG;3
cowok	آدمی	cowok	آدمی	N	N;NOM;MASC;SG;3
cowok	شخص	cowok	شخص	N	N;NOM;MASC;SG;3
kompetitif	مسابقتی	kompetitif	مسابقتی	ADJ;SG	ADJ
putar	عمل	putar	عمل	N;SG	N;NOM;MASC;SG;3
putar	سرگرمی	putar	سرگرم	N;SG	N;NOM;MASC;SG;3
putar	کھیل	putar	کھیل	N;SG	N;NOM;MASC;SG;3
putar	عمل	putar	عمل	N;SG	N;NOM;MASC;SG;3
putar	سرگرمی	putar	سرگرم	N;SG	N;NOM;MASC;SG;3
putar	گردش	putar	گردش	N;SG	N;NOM;MASC;SG;3
putar	چکر	putar	چکر	N;SG	N;NOM;MASC;SG;3
generator	موجد	generator	موجد	N	N;NOM;MASC;SG;3
generator	جنریٹر	generator	جنریٹر	N	N;NOM;MASC;SG;3
generator	گیس	generator	گیس	N	N;NOM;MASC;SG;3
kesenangan	تفریح	kesenangan	تفریح	N;SG	N;NOM;MASC;SG;3
kesenangan	تفریح	kesenangan	تفریح	N;SG	N;NOM;MASC;SG;3
kesenangan	اطمینان	kesenangan	اطمینان	N;SG	N;NOM;MASC;SG;3
kesenangan	ارادہ	kesenangan	ارادہ	N;SG	N;NOM;MASC;SG;3
kesenangan	تفریح	kesenangan	تفریح	N;SG	N;NOM;MASC;SG;3
kesenangan	اطمینان	kesenangan	اطمینان	N;SG	N;NOM;MASC;SG;3
kesenangan	مرضی	kesenangan	مرضی	N;SG	N;NOM;MASC;SG;3
kesenangan	ارادہ	kesenangan	ارادہ	N;SG	N;NOM;MASC;SG;3
payudara	گود	payudara	گود	N;SG	N;NOM;MASC;SG;3
payudara	گود	payudara	گود	N;SG	N;NOM;MASC;SG;3
payudara	چھاتی	payudara	چھا	N;SG	N;NOM;FEM;SG;3
payudara	چھاتی	payudara	چھا	N;SG	N;NOM;FEM;SG;3
nominal	قیمت	nominal	قیمت	N;SG	N;NOM;FEM;SG;3
militan	لڑاکا	militan	لڑاکا	N;SG	N;NOM;MASC;SG;3
militan	جنگجو	militan	جنگجو	N;SG	N;NOM;MASC;SG;3
kebencian	بیزاری	kebencian	بیزاری	N;SG	N;NOM;MASC;SG;3
kebencian	نفرت	kebencian	نفرت	N;SG	N;NOM;MASC;SG;3
kebencian	بیزاری	kebencian	بیزاری	N;SG	N;NOM;MASC;SG;3
kebencian	نفرت	kebencian	نفرت	N;SG	N;NOM;MASC;SG;3
mantel	غلاف	mantel	غلاف	N	N;NOM;MASC;SG;3
mantel	چادر	mantel	چادر	N	N;NOM;MASC;SG;3
nyamuk	مچھر	nyamuk	مچھر	N	N;NOM;MASC;SG;3
dinamo	توانا	dinamo	توانا	N	N;NOM;MASC;SG;3
berteriak	ّچلانا	berteriak	لچلا	V;SG;ACT	V;MASC;SG;NFIN;ACT
berteriak	چیخنا	berteriak	چیخنا	V;SG;ACT	V;MASC;SG;V.PTCP;ACT
berteriak	چیخ	berteriak	چیخ	V;SG;ACT	V;ACT
berteriak	پکار	berteriak	پکار	V;SG;ACT	V;SG;ACT
berteriak	چلّانا	berteriak	چلّانا	V;SG;ACT	V;MASC;SG;NFIN;ACT
berteriak	چیخنا	berteriak	چیخنا	V;SG;ACT	V;MASC;SG;V.PTCP;ACT
aktual	موجود	aktual	موجود	ADJ;SG	ADJ
aktual	اصلی	aktual	اصلی	ADJ;SG	ADJ
aktual	حاضر	aktual	حاضر	ADJ;SG	ADJ
aktual	موجود	aktual	موجود	ADJ;SG	ADJ
aktual	حقیقی	aktual	حقیقی	ADJ;SG	ADJ
aktual	اصلی	aktual	اصلی	ADJ;SG	ADJ
aktual	حاضر	aktual	حاضر	ADJ;SG	ADJ
dapatkan	سیکھنا	dapatkan	سیکھ	V;SG;ACT	V;SG;NFIN;ACT
dapatkan	سمجھنا	dapatkan	سمجھ	V;SG;ACT	V;MASC;SG;NFIN;ACT
dapatkan	کمانا	dapatkan	کمانا	V;SG;ACT	V;MASC;SG;NFIN;ACT
dapatkan	پانا	dapatkan	پانا	V;SG;ACT	V;SG;NFIN;ACT
dapatkan	سیکھنا	dapatkan	سیکھ	V;SG;ACT	V;SG;NFIN;ACT
dapatkan	سمجھنا	dapatkan	سمجھ	V;SG;ACT	V;MASC;SG;NFIN;ACT
dapatkan	کمانا	dapatkan	کمانا	V;SG;ACT	V;MASC;SG;NFIN;ACT
rajin	محنتی	rajin	محنتی	ADJ;SG	ADJ
rajin	محتاط	rajin	محتاط	ADJ;SG	ADJ
rajin	محنتی	rajin	محنتی	ADJ;SG	ADJ
rajin	مستعد	rajin	مستعد	ADJ;SG	ADJ
rajin	کوشاں	rajin	کوشاں	ADJ;SG	ADJ
rajin	محتاط	rajin	محتاط	ADJ;SG	ADJ
rajin	سرگرم	rajin	سرگرم	ADJ;SG	ADJ
rajin	محنتی	rajin	محنتی	ADJ;SG	ADJ
rajin	مستعد	rajin	مستعد	ADJ;SG	ADJ
rajin	کوشاں	rajin	کوشاں	ADJ;SG	ADJ
morfologi	صرفیات	morfologi	صرفیات	N	N;NOM;MASC;PL;3
morfologi	صرفیات	morfologi	صرفیات	N	N;NOM;MASC;PL;3
morfologi	شکلیات	morfologi	شکلیات	N	N;NOM;MASC;PL;3
memperpanjang	بڑھانا	menperpanjang	بڑھا	V;SG;ACT	V;MASC;SG;NFIN;ACT
duka	رنج	duka	رنج	N;SG	N;NOM;MASC;SG;3
duka	عزاداری.	duka	عزاداریؤ	N;SG	N;NOM;MASC;SG;3
penculikan	اغوا	penculikan	اغوا	N;SG	N;NOM;MASC;SG;3
keistimewaan	مفاد	keistimewaan	مفاد	N;SG	N;NOM;MASC;SG;3
keistimewaan	استثنا	keistimewaan	استثنا	N;SG	N;NOM;MASC;SG;3
fundamental	تحتی	fundamental	تحتی	N;SG	N;NOM;MASC;SG;3
fundamental	تحتی	fundamental	تحتی	N;SG	N;NOM;MASC;SG;3
khotbah	تلقین	khotbah	تلقین	N;SG	N;NOM;FEM;SG;3
khotbah	ہدایت	khotbah	ہدایت	N;SG	N;NOM;FEM;SG;3
khotbah	وعظ	khotbah	وعظ	N;SG	N;NOM;MASC;SG;3
khotbah	تلقین	khotbah	تلقین	N;SG	N;NOM;FEM;SG;3
khotbah	ہدایت	khotbah	ہدایت	N;SG	N;NOM;FEM;SG;3
kelengkapan	اتمام	kelengkapan	اتمام	N;SG	N;NOM;MASC;SG;3
labu	ہجوم	labu	ہجوم	N;SG	N;NOM;MASC;SG;3
labu	مجمع	labu	مجمع	N;SG	N;NOM;MASC;SG;3
labu	گول	labu	گول	N;SG	N;NOM;MASC;SG;3
pelarian	فراری	penlarian	فراری	N;SG	N;NOM;MASC;SG;3
pelarian	فراری	penlarian	فراری	N;SG	N;NOM;MASC;SG;3
kekhawatiran	فکر	kekhawatiran	فکر	N;SG	N;NOM;MASC;SG;3
kekhawatiran	تشویش	kekhawatiran	تشویش	N;SG	N;NOM;MASC;SG;3
kekhawatiran	فکر	kekhawatiran	فکر	N;SG	N;NOM;MASC;SG;3
kekhawatiran	کاروبار	kekhawatiran	کاروبار	N;SG	N;NOM;MASC;SG;3
kekhawatiran	فکر	kekhawatiran	فکر	N;SG	N;NOM;MASC;SG;3
kekhawatiran	اندیشہ	kekhawatiran	اندیشہ	N;SG	N;NOM;MASC;SG;3
kekhawatiran	کاروبار	kekhawatiran	کاروبار	N;SG	N;NOM;MASC;SG;3
kekhawatiran	تشویش	kekhawatiran	تشویش	N;SG	N;NOM;MASC;SG;3
kekhawatiran	فکر	kekhawatiran	فکر	N;SG	N;NOM;MASC;SG;3
dosis	سزا	dosis	سزا	N	N;NOM;MASC;SG;3
kendala	تحدید	kendala	تحدید	N;SG	N;NOM;MASC;SG;3
kendala	رکاوٹ	kendala	رکاوٹ	N;SG	N;NOM;MASC;SG;3
kendala	رکاوٹ.	kendala	رکاوٹ	N;SG	N;NOM;MASC;SG;3
nah	up	nah	up		
nah	(	nah	(		
nah	(	nah	(		
pastoral	ریوڑوں	pastoral	ریوڑ	N	N;ACC;MASC;PL;3
telapak	ہتھیلی	telapak	ہتھیلی	N;SG	N;NOM;FEM;SG;3
