que	bahwa	que	bahwa	CONJ	CONJ
muralla	tembok	muralla	tembok	N;FEM;SG	N;SG
muralla	dinding	muralla	dinding	N;FEM;SG	N;SG
edition	edition	edition	edition	N;MASC;SG	N
edition	edisi	edition	edisi	N;MASC;SG	N;SG
cura	imam	cura	imam	N;MASC;SG	N;SG
cura	pendeta	cura	pendeta	N;MASC;SG	N;SG
cura	penyembuh	cura	pensembuh	N;MASC;SG	N;SG
disolución	pembubaran	disolución	penbubaran	N;FEM;SG	N;SG
disolución	larutan	disolución	larutan	N;FEM;SG	N;SG
disolución	solusi	disolución	solusi	N;FEM;SG	N;SG
hispano	hispanik	hispano	hispanik	N;MASC;SG	N
señorío	ketuhanan	señorío	ketuhanan	N;MASC;SG	N;SG
interpretando	menafsirkan	interpretar	menafsirkan	V;V.MSDR	V;SG;ACT
milenio	milenium	milenio	milenium	N;MASC;SG	N;SG
ligero	terang	ligero	terang	ADJ;MASC;SG	ADJ;SG
ligero	ringan	ligero	ringan	ADJ;MASC;SG	ADJ;SG
ligero	ringan	ligero	ringan	ADJ;MASC;SG	ADJ;SG
sagrado	suci	sagrado	suci	ADJ;MASC;SG	ADJ;SG
matriz	array	matriz	array	N;FEM;SG	N
matriz	larik	matriz	larik	N;FEM;SG	N
matriz	matriks	matriz	matriks	N;FEM;SG	N;SG
pase	lulus	pasar	lulus	V;SBJV;SG;3;PRS;FIN	V;SG
coordinación	koordinasi	coordinación	koordinasi	N;FEM;SG	N;SG
coordinación	koordinasi	coordinación	koordinasi	N;FEM;SG	N;SG
caliente	panas	caliente	panas	ADJ;SG	ADJ;SG
represión	penindasan	represión	pentindasan	N;FEM;SG	N;SG
represión	penumpasan	represión	pentumpasan	N;FEM;SG	N;SG
represión	penekanan	represión	pentekanan	N;FEM;SG	N;SG
corredor	pelari	corredor	pelari	N;MASC;SG	N;SG
corredor	pelari	corredor	pelari	N;MASC;SG	N;SG
corredor	pialang	corredor	pialang	N;MASC;SG	N;SG
corredor	broker	corredor	broker	N;MASC;SG	N;SG
radiación	radiasi	radiación	radiasi	N;FEM;SG	N;SG
rostro	muka	rostro	muka	N;MASC;SG	N;SG
rostro	wajah	rostro	wajah	N;MASC;SG	N;SG
point	poin	point	poin	N	N;SG
point	titik	point	titik	N	N;SG
point	point	point	point	N	N
corporation	perusahaan	corporation	perusahaan	N;FEM;SG	N;SG
corporation	korporasi	corporation	korporasi	N;FEM;SG	N;SG
estética	estetika	estética	estetika	N;FEM;SG	N
estética	alus	estética	alus	N;FEM;SG	N;SG
estética	kosmetik	estética	kosmetik	N;FEM;SG	N
estética	estetika	estética	estetika	N;FEM;SG	N
configuración	pengaturan	configuración	penaturan	N;FEM;SG	N;SG
configuración	penyiapan	configuración	penyiapan	N;FEM;SG	N;SG
configuración	pengaturan	configuración	penaturan	N;FEM;SG	N;SG
configuración	konfigurasi	configuración	konfigurasi	N;FEM;SG	N;SG
boda	pernikahan	boda	pernikahan	N;FEM;SG	N;SG
gen	jeni	gen	jeni	N;MASC;SG	N;SG
gen	gen	gen	gen	N;MASC;SG	N;SG
lleno	ramai	lleno	ramai	ADJ;MASC;SG	ADJ;SG
lleno	kenyang	lleno	kenyang	ADJ;MASC;SG	ADJ;SG
lleno	penuh	lleno	penuh	ADJ;MASC;SG	ADJ;SG
colaborador	kolaborator	colaborador	kolaborator	N;MASC;SG	N;SG
colaborador	penyumbang	colaborador	pensumbang	N;MASC;SG	N;SG
colaborador	kontributor	colaborador	kontributor	N;MASC;SG	N;SG
sentencia	penghakiman	sentencia	penhakiman	N;FEM;SG	N;SG
sentencia	penghakiman	sentencia	penhakiman	N;FEM;SG	N;SG
sentencia	hukuman	sentencia	hukuman	N;FEM;SG	N;SG
sentencia	kalimat	sentencia	kalimat	N;FEM;SG	N;SG
congregación	jemaat	congregación	jemaat	N;FEM;SG	N;SG
abandono	kelalaian	abandono	kelalaian	N;MASC;SG	N;SG
subsp	subsp	subsp	subsp	N	N
financiero	finansial	financiero	finansial	ADJ;MASC;SG	ADJ;SG
comentó	mengomentari	comentar	menomentari	V;IND;SG;3;PST;FIN	V;SG;ACT
comentó	berkomentar	comentar	berkomentar	V;IND;SG;3;PST;FIN	V;SG;ACT
comentó	dikomentari	comentar	dikomentari	V;IND;SG;3;PST;FIN	V;SG;PASS
bóveda	kubah	bóveda	kubah	N;FEM;SG	N
lector	pembaca	lector	penbaca	N;MASC;SG	N;SG
puntuación	skor	puntuación	skor	N;FEM;SG	N;SG
puntuación	skor	puntuación	skor	N;FEM;SG	N;SG
puntuación	skor	puntuación	skor	N;FEM;SG	N;SG
conducta	perilaku	conducta	perilaku	N;FEM;SG	N;SG
conducta	kelakuan	conducta	kelakuan	N;FEM;SG	N;SG
conducta	tingkah	conducta	tingkah	N;FEM;SG	N;SG
conducta	perilaku	conducta	perilaku	N;FEM;SG	N;SG
conducta	kelakuan	conducta	kelakuan	N;FEM;SG	N;SG
conducta	prilaku	conducta	prilaku	N;FEM;SG	N;SG
conducta	perilaku	conducta	perilaku	N;FEM;SG	N;SG
ángulo	angle	ángulo	angle	N;MASC;SG	N
ángulo	sudut	ángulo	sudut	N;MASC;SG	N;SG
básico	dasar	básico	dasar	ADJ;MASC;SG	ADJ;SG
básico	dasar	básico	dasar	ADJ;MASC;SG	ADJ;SG
precisión	ketepatan	precisión	ketepatan	N;FEM;SG	N;SG
precisión	presisi	precisión	presisi	N;FEM;SG	N;SG
precisión	ketelitian	precisión	ketelitian	N;FEM;SG	N;SG
precisión	keakuratan	precisión	keakuratan	N;FEM;SG	N;SG
precisión	ketepatan	precisión	ketepatan	N;FEM;SG	N;SG
precisión	akurasi	precisión	akurasi	N;FEM;SG	N;SG
precisión	ahir	precisión	ahir	N;FEM;SG	N;SG
recomienda	menganjurkan	recomendar	menanjurkan	V;IND;SG;3;PRS;FIN	V;SG;ACT
recomienda	merekomendasikan	recomendar	menrekomendasikan	V;IND;SG;3;PRS;FIN	V;SG;ACT
recomienda	dianjurkan	recomendar	dianjurkan	V;IND;SG;3;PRS;FIN	V;SG;PASS
recomienda	menyarankan	recomendar	mensarankan	V;IND;SG;3;PRS;FIN	V;SG;ACT
recomienda	disarankan	recomendar	disarankan	V;IND;SG;3;PRS;FIN	V;SG;PASS
recomienda	merekomendasikan	recomendar	menrekomendasikan	V;IND;SG;3;PRS;FIN	V;SG;ACT
recomienda	menyarankan	recomendar	mensarankan	V;IND;SG;3;PRS;FIN	V;SG;ACT
recomienda	disarankan	recomendar	disarankan	V;IND;SG;3;PRS;FIN	V;SG;PASS
recomienda	dianjurkan	recomendar	dianjurkan	V;IND;SG;3;PRS;FIN	V;SG;PASS
recomienda	direkomendasikan	recomendar	direkomendasikan	V;IND;SG;3;PRS;FIN	V;SG;PASS
representando	mewakili	representar	menwakili	V;V.MSDR	V;SG;ACT
postura	postur	postura	postur	N;FEM;SG	N;SG
provoca	memprovokasi	provocar	menprovokasi	V;IND;SG;3;PRS;FIN	V;SG;ACT
oración	shalat	oración	shalat	N;FEM;SG	N
oración	sembahyang	oración	sembahyang	N;FEM;SG	N;SG
arteria	arteri	arteria	arteri	N;FEM;SG	N;SG
visible	tampak	visible	tampak	ADJ;SG	ADJ;SG
establecida	mapan	establecido	mapan	ADJ;FEM;SG;V.PTCP	ADJ;SG
studios	studios	studio	studios	N;MASC;PL	N
apodo	julukan	apodo	julukan	N;MASC;SG	N;SG
emergencia	darurat	emergencia	darurat	N;FEM;SG	N;SG
emergencia	darurat	emergencia	darurat	N;FEM;SG	N;SG
intérprete	penerjemah	intérprete	penterjemah	N;SG	N;SG
intérprete	penampil	intérprete	pentampil	N;SG	N;SG
intérprete	penghibur	intérprete	penhibur	N;SG	N;SG
canta	bernyanyi	cantar	bernyanyi	V;IND;SG;3;PRS;FIN	V;SG;ACT
enviar	kirim	enviar	kirim	V;NFIN	V;SG;ACT
enviar	kirimkan	enviar	kirimkan	V;NFIN	V;SG;ACT
enviar	kirim	enviar	kirim	V;NFIN	V;SG;ACT
enviar	kirimkan	enviar	kirimkan	V;NFIN	V;SG;ACT
soul	jiwa	soul	jiwa	N;SG	N;SG
oscura	gelap	oscuro	gelap	ADJ;FEM;SG	ADJ;SG
vigilancia	kewaspadaan	vigilancia	kewaspadaan	N;FEM;SG	N;SG
vigilancia	pemantauan	vigilancia	penpantauan	N;FEM;SG	N;SG
vigilancia	monitoring	vigilancia	monitoring	N;FEM;SG	N;SG
vigilancia	surveilans	vigilancia	surveilans	N;FEM;SG	N
vigilancia	pengawasan	vigilancia	penkawasan	N;FEM;SG	N;SG
planificación	perencanaan	planificación	penrencanaan	N;FEM;SG	N;SG
bibliotecarios	pustakawan	bibliotecario	pustakawan	N;MASC;PL	N
bibliotecarios	pustakawan	bibliotecario	pustakawan	N;MASC;PL	N
barrera	pembatas	barrera	penbatas	N;FEM;SG	N;SG
barrera	penghalang	barrera	penhalang	N;FEM;SG	N;SG
permitiendo	mengijinkan	permitir	menijinkan	V;V.MSDR	V;SG;ACT
permitiendo	mengizinkan	permitir	menizinkan	V;V.MSDR	V;SG;ACT
aprender	belajar	aprender	belajar	V;NFIN	V;SG
aprender	pelajari	aprender	pelajari	V;NFIN	V;SG;ACT
aprender	belajar	aprender	belajar	V;NFIN	V;SG
actualización	pembaruan	actualización	penbaruan	N;FEM;SG	N;SG
actualización	pemutakhiran	actualización	penputakhiran	N;FEM;SG	N;SG
catalunya	catalunya	catalunya	catalu	N;FEM;SG	N
catalunya	catalunya	catalunya	catalu	N;FEM;SG	N
baby	sayang	baby	sayang	N	N;SG
baby	bayi	baby	bayi	N	N;SG
imprenta	percetakan	imprenta	percetakan	N;FEM;SG	N;SG
imprenta	pencetakan	imprenta	pencetakan	N;FEM;SG	N;SG
tesoro	harta	tesoro	harta	N;MASC;SG	N;SG
tesoro	perbendaharaan	tesoro	perbendaharaan	N;MASC;SG	N;SG
pianista	pianis	pianista	pianis	N;SG	N
facilitar	memfasilitasi	facilitar	menfasilitasi	V;NFIN	V;SG;ACT
facilitar	memfasilitasi	facilitar	menfasilitasi	V;NFIN	V;SG;ACT
patrona	pelindung	patrona	penlindung	N;FEM;SG	N;SG
maestra	guru	maestro	guru	N;FEM;SG	N;SG
vecino	tetangga	vecino	tetangga	N;MASC;SG	N;SG
vecino	tetangga	vecino	tetangga	N;MASC;SG	N;SG
exploración	kepanduan	exploración	kepanduan	N;FEM;SG	N;SG
exploración	penjelajahan	exploración	penjelajahan	N;FEM;SG	N;SG
exploración	eksplorasi	exploración	eksplorasi	N;FEM;SG	N;SG
legado	pewaris	legado	penwaris	N;MASC;SG	N;SG
legado	warisan	legado	warisan	N;MASC;SG	N;SG
componente	komponen	componente	komponen	N;MASC;SG	N;SG
corrupción	koruptor	corrupción	koruptor	N;FEM;SG	N;SG
corrupción	korupsi	corrupción	korupsi	N;FEM;SG	N;SG
dragon	naga	dragon	naga	N;MASC;SG	N
signo	tanda	signo	tanda	N;MASC;SG	N;SG
signo	tandatangani	signo	tandatangani	N;MASC;SG	N;SG
espejo	cermin	espejo	cermin	N;MASC;SG	N;SG
finalidad	tujuan	finalidad	tujuan	N;FEM;SG	N;SG
sinfonía	simfoni	sinfonía	simfoni	N;FEM;SG	N;SG
sinfonía	symphony	sinfonía	symphony	N;FEM;SG	N
feliz	senang	feliz	senang	ADJ;SG	ADJ;SG
feliz	bahagia	feliz	bahagia	ADJ;SG	ADJ;SG
recoge	mengoleksi	recoger	menkoleksi	V;IND;SG;3;PRS;FIN	V;SG;ACT
recoge	mengumpulkan	recoger	menkumpulkan	V;IND;SG;3;PRS;FIN	V;SG;ACT
cúpula	kubah	cúpula	kubah	N;FEM;SG	N
ciudadano	warga	ciudadano	warga	N;MASC;SG	N;SG
concretamente	khususnya	concretamente	khususnya	ADV	ADV
protocolo	protokol	protocolo	protokol	N;MASC;SG	N;SG
batman	batman	batmar	batman	N;MASC;SG	N;SG
continuidad	kontinuitas	continuidad	kontinuitas	N;FEM;SG	N
hablando	berbicara	hablar	berbicara	V;V.MSDR	V;SG;ACT
hablando	berbicara	hablar	berbicara	V;V.MSDR	V;SG;ACT
asesor	penasihat	asesor	penasihat	N;MASC;SG	N;SG
asesor	konsultan	asesor	konsultan	N;MASC;SG	N;SG
asesor	penasihat	asesor	penasihat	N;MASC;SG	N;SG
asesor	penasehat	asesor	pennasehat	N;MASC;SG	N;SG
restaurante	restoran	restaurante	restoran	N;SG	N;SG
tanques	tank	tanque	tank	N;MASC;PL	N
tanques	tank	tanque	tank	N;MASC;PL	N
misterio	misteri	misterio	misteri	N;MASC;SG	N;SG
division	divisi	division	divisi	N;FEM;SG	N;SG
division	pembagian	division	penbagian	N;FEM;SG	N;SG
expresa	mengungkapkan	expresar	menungkapkan	V;IND;SG;3;PRS;FIN	V;SG;ACT
expresa	mengekspresikan	expresar	menekspresikan	V;IND;SG;3;PRS;FIN	V;SG;ACT
expresa	ungkapkan	expresar	ungkapkan	V;IND;SG;3;PRS;FIN	V;SG;ACT
expresa	mengungkapkan	expresar	menungkapkan	V;IND;SG;3;PRS;FIN	V;SG;ACT
proteína	protein	proteína	protein	N;FEM;SG	N;SG
espalda	balik	espalda	balik	N;FEM;SG	N;SG;ACT
espalda	belakang	espalda	belakang	N;FEM;SG	N;SG
espalda	punggung	espalda	punggung	N;FEM;SG	N;SG
postal	pos	postal	pos	N;MASC;SG	N;SG;ACT
administrador	pengurus	administrador	penurus	N;MASC;SG	N;SG
administrador	administrator	administrador	administrator	N;MASC;SG	N;SG
administrador	manajer	administrador	manajer	N;MASC;SG	N;SG
administrador	pengelola	administrador	penkelola	N;MASC;SG	N;SG
estrecha	sempit	estrecho	sempit	ADJ;FEM;SG	ADJ;SG
extraño	aneh	extraño	aneh	ADJ;MASC;SG	ADJ;SG
extraño	aneh	extraño	aneh	ADJ;MASC;SG	ADJ;SG
extraño	aneh	extraño	aneh	ADJ;MASC;SG	ADJ;SG
extraño	asing	extraño	asing	ADJ;MASC;SG	ADJ;SG
tratando	berusaha	tratar	berusaha	V;V.MSDR	V;SG;ACT
tratando	mencoba	tratar	mencoba	V;V.MSDR	V;SG;ACT
cirugía	operasi	cirugía	operasi	N;FEM;SG	N;SG
cirugía	pembedahan	cirugía	penbedahan	N;FEM;SG	N;SG
cirugía	pembedahan	cirugía	penbedahan	N;FEM;SG	N;SG
chinos	tionghoa	chino	tionghoa	N;MASC;PL	N
segmento	segmen	segmento	segmen	N;MASC;SG	N;SG
destruido	hancur	destruido	hancur	ADJ;MASC;SG;V.PTCP	ADJ;SG
ayudante	pembantu	ayudante	penbantu	N;SG	N;SG
ayudante	asisten	ayudante	asisten	N;SG	N;SG
ayudante	ajudan	ayudante	ajudan	N;SG	N;SG
ayudante	pembantu	ayudante	penbantu	N;SG	N;SG
ayudante	penolong	ayudante	pentolong	N;SG	N;SG
ayudante	deputi	ayudante	deputi	N;SG	N;SG
servidor	server	servidor	server	N;MASC;SG	N;SG
portero	kiper	portero	kiper	N;MASC;SG	N;SG
portero	jajal	portero	jajal	N;MASC;SG	N;SG;ACT
portero	pesuruh	portero	pesuruh	N;MASC;SG	N;SG
portero	kiper	portero	kiper	N;MASC;SG	N;SG
latin	latin	latin	latin	N	N
aplicar	terapkan	aplicar	terapkan	V;NFIN	V;SG;PASS
repertorio	repertoar	repertorio	repertoar	N;MASC;SG	N
transferencia	transfer	transferencia	transfer	N;FEM;SG	N;SG
transferencia	pemindahan	transferencia	penpindahan	N;FEM;SG	N;SG
reconocer	mengakui	reconocer	menakui	V;NFIN	V;SG;ACT
reconocer	akui	reconocer	akui	V;NFIN	V;SG;ACT
reconocer	kenali	reconocer	kenali	V;NFIN	V;SG;ACT
reconocer	mengenali	reconocer	menkenali	V;NFIN	V;SG;ACT
reconocer	mengenali	reconocer	menkenali	V;NFIN	V;SG;ACT
reconocer	kenali	reconocer	kenali	V;NFIN	V;SG;ACT
reconocer	mengenali	reconocer	menkenali	V;NFIN	V;SG;ACT
llena	kenyang	lleno	kenyang	ADJ;FEM;SG	ADJ;SG
llena	penuh	lleno	penuh	ADJ;FEM;SG	ADJ;SG
alcohol	alkohol	alcohol	alkohol	N;MASC;SG	N;SG
alcohol	beralkohol	alcohol	beralkohol	N;MASC;SG	N
alcohol	alkohol	alcohol	alkohol	N;MASC;SG	N;SG
estable	stabil	estable	stabil	ADJ;SG	ADJ;SG
entera	utuh	entero	utuh	ADJ;FEM;SG	ADJ;SG
subir	unggah	subir	unggah	V;NFIN	V;SG;ACT
subir	mendaki	subir	mendaki	V;NFIN	V;SG;ACT
subir	memanjat	subir	menpanjat	V;NFIN	V;SG;ACT
concesión	konsesi	concesión	konsesi	N;FEM;SG	N;SG
concesión	pemberian	concesión	penberian	N;FEM;SG	N;SG
arqueología	arkeologi	arqueología	arkeologi	N;FEM;SG	N;SG
arqueología	arkeologi	arqueología	arkeologi	N;FEM;SG	N;SG
alimento	makanan	alimento	makanan	N;MASC;SG	N;SG
alimento	pangan	alimento	pangan	N;MASC;SG	N;SG
alimento	pakan	alimento	pakan	N;MASC;SG	N;SG
alimento	kabar	alimento	kabar	N;MASC;SG	N;SG
alimento	umpan	alimento	umpan	N;MASC;SG	N;SG
corre	menjalankan	correr	menjalankan	V;IND;SG;3;PRS;FIN	V;SG;ACT
corre	jalankan	correr	jalankan	V;IND;SG;3;PRS;FIN	V;SG;ACT
tigre	harimau	tigre	harimau	N;MASC;SG	N
linux	linux	linux	linux	N;MASC;SG	N
light	cahaya	light	cahaya	N	N;SG
light	lampu	light	lampu	N	N;SG
protesta	protes	protesta	protes	N;FEM;SG	N;SG
detener	berhenti	detener	berhenti	V;NFIN	V;SG;ACT
responde	tanggapi	responder	tanggapi	V;IND;SG;3;PRS;FIN	V;SG;ACT
responde	menanggapi	responder	mentanggapi	V;IND;SG;3;PRS;FIN	V;SG;ACT
palo	tongkat	palo	tongkat	N;MASC;SG	N;SG
varía	bervariasi	variar	bervariasi	V;IND;SG;3;PRS;FIN	V;SG;ACT
varía	bervariasi	variar	bervariasi	V;IND;SG;3;PRS;FIN	V;SG;ACT
varía	beragam	variar	berragam	V;IND;SG;3;PRS;FIN	V;SG;ACT
cat	kucing	cat	kucing	N	N;SG
manteniendo	menjaga	mantener	menjaga	V;V.MSDR	V;SG;ACT
manteniendo	mempertahankan	mantener	menpertahankan	V;V.MSDR	V;SG;ACT
conservatorio	konservatori	conservatorio	konservatori	N;MASC;SG	N;SG
correcta	betulkan	correcto	betulkan	ADJ;FEM;SG	ADJ;SG
colonización	kolonisasi	colonización	kolonisasi	N;FEM;SG	N;SG
controversia	sengketa	controversia	sengketa	N;FEM;SG	N;SG
controversia	persengketaan	controversia	persengketaan	N;FEM;SG	N;SG
controversia	perselisihan	controversia	perselisihan	N;FEM;SG	N;SG
controversia	kontroversi	controversia	kontroversi	N;FEM;SG	N;SG
diseñador	perancang	diseñador	penrancang	N;MASC;SG	N;SG
diseñador	designer	diseñador	designer	N;MASC;SG	N
diseñador	desainer	diseñador	desainer	N;MASC;SG	N;SG
tarjeta	kartu	tarjeta	kartu	N;FEM;SG	N;SG
contribución	kontribusi	contribución	kontribusi	N;FEM;SG	N;SG
contribución	kontribusi	contribución	kontribusi	N;FEM;SG	N;SG
indicar	mengindikasikan	indicar	menindikasikan	V;NFIN	V;SG;ACT
indicar	menunjukkan	indicar	mentunjukkan	V;NFIN	V;SG;ACT
compró	dibeli	comprar	dibeli	V;IND;SG;3;PST;FIN	V;SG;PASS
compró	membeli	comprar	menbeli	V;IND;SG;3;PST;FIN	V;SG;ACT
sustitución	pergantian	sustitución	pergantian	N;FEM;SG	N;SG
sustitución	penggantian	sustitución	pengantian	N;FEM;SG	N;SG
sustitución	substitusi	sustitución	substitusi	N;FEM;SG	N;SG
sustitución	pengganti	sustitución	penganti	N;FEM;SG	N;SG
sustitución	penggantian	sustitución	pengantian	N;FEM;SG	N;SG
gráfica	sadis	gráfico	sadis	ADJ;FEM;SG	ADJ;SG
western	barat	western	barat	N;MASC;SG	N;SG
challenger	penantang	challenger	pentantang	N;MASC;SG	N;SG
queso	keju	queso	keju	N;MASC;SG	N;SG
identificar	mengidentifikasi	identificar	menidentifikasi	V;NFIN	V;SG;ACT
identificar	mengidentifikasi	identificar	menidentifikasi	V;NFIN	V;SG;ACT
narra	menceritakan	narrar	menceritakan	V;IND;SG;3;PRS;FIN	V;SG;ACT
hip	pinggul	hip	pinggul	N;MASC;SG	N
concilio	majelis	concilio	majelis	N;MASC;SG	N;SG
concilio	dewan	concilio	dewan	N;MASC;SG	N;SG
escuchar	mendengar	escuchar	mendengar	V;NFIN	V;SG;ACT
escuchar	dengarlah	escuchar	dengar	V;NFIN	V;SG;ACT
escuchar	mendengarkan	escuchar	mendengarkan	V;NFIN	V;SG;ACT
escuchar	menyimak	escuchar	mensimak	V;NFIN	V;SG;ACT
escuchar	mendengarkan	escuchar	mendengarkan	V;NFIN	V;SG;ACT
escuchar	dengarkanlah	escuchar	dengarkan	V;NFIN	V;SG;ACT
escuchar	dengarkan	escuchar	dengarkan	V;NFIN	V;SG;ACT
escuchar	dengarlah	escuchar	dengar	V;NFIN	V;SG;ACT
pelota	bola	pelota	bola	N;FEM;SG	N;SG
gráficos	grafik	gráfico	grafik	N;MASC;PL	N
gráficos	grafis	gráfico	grafis	N;MASC;PL	N
gráficos	grafik	gráfico	grafik	N;MASC;PL	N
gráficos	grafis	gráfico	grafis	N;MASC;PL	N
natación	renang	natación	renang	N;FEM;SG	N;SG
natación	renang	natación	renang	N;FEM;SG	N;SG
frases	frase	frase	frase	N;FEM;PL	N
frases	frasa	frase	frasa	N;FEM;PL	N
entregó	dikirimkan	entregar	dikirimkan	V;IND;SG;3;PST;FIN	V;SG;PASS
entregó	dikirim	entregar	dikirim	V;IND;SG;3;PST;FIN	V;SG;PASS
entregó	terkirim	entregar	terkirim	V;IND;SG;3;PST;FIN	V;SG;PASS
entregó	disampaikan	entregar	disampaikan	V;IND;SG;3;PST;FIN	V;SG;PASS
anuncio	pengumuman	anuncio	penumuman	N;MASC;SG	N;SG
anuncio	komersil	anuncio	komersil	N;MASC;SG	N;SG
anuncio	iklan	anuncio	iklan	N;MASC;SG	N;SG
tubo	pipa	tubo	pipa	N;MASC;SG	N;SG
tubo	tabung	tubo	tabung	N;MASC;SG	N;SG
flamenco	flamenco	flamenco	flamenco	N;MASC;SG	N
cálculo	kalkulus	cálculo	kalkulus	N;MASC;SG	N;SG
cálculo	kalkulasi	cálculo	kalkulasi	N;MASC;SG	N;SG
cálculo	perhitungan	cálculo	perhitungan	N;MASC;SG	N;SG
cálculo	penghitungan	cálculo	penhitungan	N;MASC;SG	N;SG
orange	jeruk	orange	jeruk	N;SG	N;SG
orange	oranye	orange	oranye	N;SG	N
conduce	mengemudi	conducir	menkemudi	V;IND;SG;3;PRS;FIN	V;SG;ACT
bibliotecas	pustaka	biblioteca	pustaka	N;FEM;PL	N
bibliotecas	pustaka	biblioteca	pustaka	N;FEM;PL	N
hierba	herbal	hierba	herbal	N;FEM;SG	N;SG
hierba	ramuan	hierba	ramuan	N;FEM;SG	N;SG
hierba	rumput	hierba	rumput	N;FEM;SG	N;SG
hierba	rerumputan	hierba	rerumputan	N;FEM;SG	N;SG
hierba	ganja	hierba	ganja	N;FEM;SG	N
hierba	gulma	hierba	gulma	N;FEM;SG	N;SG
extremadamente	sangat	extremadamente	sangat	ADV	ADV
rechazó	ditolak	rechazar	ditolak	V;IND;SG;3;PST;FIN	V;SG;PASS
manifiesto	manifesto	manifiesto	manifesto	N;MASC;SG	N
manifiesto	manifest	manifiesto	manifest	N;MASC;SG	N
fantasma	hantu	fantasma	hantu	N;SG	N;SG
revuelta	pemberontakan	revuelta	penberontakan	N;FEM;SG	N;SG
revuelta	pemberontakan	revuelta	penberontakan	N;FEM;SG	N;SG
revuelta	kerusuhan	revuelta	kerusuhan	N;FEM;SG	N;SG
especialidad	spesialisasi	especialidad	spesialisasi	N;FEM;SG	N
especialidad	spesialisasi	especialidad	spesialisasi	N;FEM;SG	N
contraste	kontras	contraste	kontras	N;MASC;SG	N;SG
esencial	penting	esencial	penting	ADJ;SG	ADJ;SG
nombramiento	nominasi	nombramiento	nominasi	N;MASC;SG	N;SG
nombramiento	janji	nombramiento	janji	N;MASC;SG	N;SG
esquema	skema	esquema	skema	N;MASC;SG	N;SG
esquema	skema	esquema	skema	N;MASC;SG	N;SG
piratas	perompak	pirata	penrompak	N;PL	N
ecuación	persamaan	ecuación	persamaan	N;FEM;SG	N;SG
recibiendo	menerima	recibir	menterima	V;V.MSDR	V;SG;ACT
recibiendo	mendapatkan	recibir	mendapatkan	V;V.MSDR	V;SG;ACT
dato	data	dato	data	N;MASC;SG	N;SG
faro	mercusuar	faro	mercusuar	N;MASC;SG	N
almacenamiento	penyimpanan	almacenamiento	pensimpanan	N;MASC;SG	N;SG
especializado	spesialis	especializado	spesialis	ADJ;MASC;SG;V.PTCP	ADJ;SG
especializado	spesialis	especializado	spesialis	ADJ;MASC;SG;V.PTCP	ADJ;SG
neutral	netral	neutral	netral	ADJ;SG	ADJ;SG
eurocopa	uefa	eurocopa	uefa	N;FEM;SG	N
eurocopa	euro	eurocopa	euro	N;FEM;SG	N
conversión	konversi	conversión	konversi	N;FEM;SG	N;SG
descanso	istirahat	descanso	istirahat	N;MASC;SG	N;SG
descanso	istirahat	descanso	istirahat	N;MASC;SG	N;SG
violación	pelanggaran	violación	penlanggaran	N;FEM;SG	N;SG
violación	pemerkosaan	violación	penperkosaan	N;FEM;SG	N;SG
violación	perkosaan	violación	perkosaan	N;FEM;SG	N;SG
presidenta	ketua	presidenta	ketua	N;FEM;SG	N;SG
presidenta	presiden	presidenta	presiden	N;FEM;SG	N;SG
desempeño	kinerja	desempeño	kinerja	N;MASC;SG	N;SG
desempeño	performa	desempeño	performa	N;MASC;SG	N;SG
desempeño	suntuk	desempeño	suntuk	N;MASC;SG	N
presentador	presenter	presentador	presenter	N;MASC;SG	N
platos	plat	plato	plat	N;MASC;PL	N
débil	lemah	débil	lemah	ADJ;SG	ADJ;SG
vidrio	gelas	vidrio	gelas	N;MASC;SG	N;SG
vidrio	kaca	vidrio	kaca	N;MASC;SG	N;SG
vidrio	glass	vidrio	glass	N;MASC;SG	N
reseña	ulasan	reseñar	ulasan	N;FEM;SG	N;SG
reseña	resensi	reseñar	resensi	N;FEM;SG	N;SG
reseña	tinjauan	reseñar	tinjauan	N;FEM;SG	N;SG
reseña	tinjauan	reseñar	tinjauan	N;FEM;SG	N;SG
reseña	ulasan	reseñar	ulasan	N;FEM;SG	N;SG
free	gratis	freer	gratis	N	N;SG
vila	vila	vila	vila	N;MASC;SG	N;SG
chihuahua	chihuahua	chihuahua	chihuahua	N;FEM;SG	N
asteroide	asteroid	asteroide	asteroid	N;MASC;SG	N
dimensión	dimensi	dimensión	dimensi	N;FEM;SG	N;SG
atentado	serangan	atentado	serangan	N;MASC;SG	N;SG
atentado	penyerangan	atentado	penserangan	N;MASC;SG	N;SG
atentado	pemboman	atentado	penboman	N;MASC;SG	N;SG
atentado	pengeboman	atentado	pengeboman	N;MASC;SG	N
creía	diyakini	creer	diyakini	V;IND;SG;3;IPFV;FIN	V;SG;PASS
creía	dipercaya	creer	dipercaya	V;IND;SG;3;IPFV;FIN	V;SG;PASS
afganistán	afganistan	afganistán	afganistan	N;MASC;SG	N;SG
afganistán	afghanistan	afganistán	afghanistan	N;MASC;SG	N;SG
afganistán	afganistan	afganistán	afganistan	N;MASC;SG	N;SG
afganistán	afghan	afganistán	afghan	N;MASC;SG	N
comer	makanlah	comer	makan	V;NFIN	V;SG;ACT
diagnóstico	diagnosa	diagnóstico	diagnosa	N;MASC;SG	N;SG
