din	od	din	od	ADP;ACC	ADP
spiritual	duchowe	spiritual	duchowy	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
automobile	samochody	automobil	samochód	N;INDF;FEM;PL	N;NOM;MASC;PL
viu	żywa	viu	żywy	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
ramase	pozostało	ramas	pozostać	V;IND;SG;3;PST;FIN	V;PFV;NEUT;IND;SG;PST;FIN;ACT
ramase	pozostała	ramas	pozostać	V;IND;SG;3;PST;FIN	V;PFV;FEM;IND;SG;PST;FIN;ACT
caine	psie	caină	pić	N;INDF;MASC;SG	N;NOM;MASC;SG
caine	pies	caină	pies	N;INDF;MASC;SG	N;NOM;MASC;SG
caine	piesek	caină	piesek	N;INDF;MASC;SG	N;NOM;MASC;SG
caine	psie	caină	pić	N;INDF;MASC;SG	N;NOM;MASC;SG
caine	pies	caină	pies	N;INDF;MASC;SG	N;NOM;MASC;SG
caine	piesek	caină	piesek	N;INDF;MASC;SG	N;NOM;MASC;SG
extinde	przedłużyć	extinde	przedłużyć	V;IND;SG;3;PRS;FIN	V;PFV;NFIN;ACT
extinde	rozszerzyć	extinde	rozszerzyć	V;IND;SG;3;PRS;FIN	V;PFV;NFIN;ACT
extinde	rozwinąć	extinde	rozwinąć	V;IND;SG;3;PRS;FIN	V;PFV;NFIN;ACT
interese	zainteresowania	interes	zainteresowanie	N;INDF;FEM;PL	N;NOM;NEUT;PL
interese	zainteresowań	interes	zainteresowanie	N;INDF;FEM;PL	N;GEN;NEUT;PL
interese	odsetki	interes	odsetka	N;INDF;FEM;PL	N;NOM;FEM;PL
interese	zainteresowania	interes	zainteresowanie	N;INDF;FEM;PL	N;NOM;NEUT;PL
interesant	ciekawie	interesant	ciekawie	ADV	ADV
traduce	tłumaczyć	traduce	tłumaczyć	V;IND;SG;3;PRS;FIN	V;IPFV;NFIN;ACT
traduce	przetłumaczyć	traduce	przetłumaczyć	V;IND;SG;3;PRS;FIN	V;PFV;NFIN;ACT
succesor	następcą	succesor	następca	N;INDF;MASC;SG	N;INS;MASC;SG
succesor	następcę	succesor	następca	N;INDF;MASC;SG	N;ACC;MASC;SG
succesor	następca	succesor	następca	N;INDF;MASC;SG	N;NOM;MASC;SG
succesor	następcy	succesor	następca	N;INDF;MASC;SG	N;NOM;MASC;SG
figuri	figury	figură	figura	N;INDF;FEM;PL	N;ACC;FEM;PL
sound	dźwięk	sound	dźwięk	N;INDF;MASC;SG	N;ACC;MASC;SG
distribuit	udostępnione	distribui	udostępnić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
distribuit	wspólny	distribui	wspólny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
distribuit	udostępniony	distribui	udostępnić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
distribuit	wspólne	distribui	wspólny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
salvat	zapisane	salva	zapisać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
salvat	zapisany	salva	zapisać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
salvat	zapisana	salva	zapisać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
anunta	ogłosić	anunta	ogłosić	V;IND;SG;3;IPFV;FIN	V;PFV;NFIN;ACT
anunta	ogłosić	anunta	ogłosić	V;IND;SG;3;IPFV;FIN	V;PFV;NFIN;ACT
suprafete	powierzchnie	suprafet	powierzchnie	N;INDF;FEM;PL	N;NOM;FEM;PL
suprafete	powierzchnie	suprafet	powierzchnie	N;INDF;FEM;PL	N;NOM;FEM;PL
construi	zbudować	construi	zbudować	V;IND;SG;3;PRS;FIN	V;PFV;NFIN;ACT
construi	budować	construi	budować	V;IND;SG;3;PRS;FIN	V;IPFV;NFIN;ACT
cimitir	cmentarzu	cimitir	cmentarz	N;INDF;MASC;SG	N;DAT;MASC;SG
cimitir	cmentarz	cimitir	cmentarz	N;INDF;MASC;SG	N;NOM;MASC;SG
cimitir	cmentarzu	cimitir	cmentarz	N;INDF;MASC;SG	N;DAT;MASC;SG
cimitir	cmentarz	cimitir	cmentarz	N;INDF;MASC;SG	N;NOM;MASC;SG
situri	witryny	situr	witryna	N;INDF;FEM;PL	N;GEN;FEM;PL
situri	witryn	situr	witryna	N;INDF;FEM;PL	N;GEN;FEM;PL
republican	republikanie	republican	republikanie	N;INDF;MASC;SG	N;NOM;MASC;SG
interval	zasięg	interval	zasięg	N;INDF;MASC;SG	N;NOM;MASC;SG
interval	zakres	interval	zakres	N;INDF;MASC;SG	N;NOM;MASC;SG
interval	zasięgu	interval	zasiąg	N;INDF;MASC;SG	N;GEN;MASC;SG
interval	przedział	interval	przedział	N;INDF;MASC;SG	N;NOM;MASC;SG
interval	odległość	interval	odległość	N;INDF;MASC;SG	N;ACC;FEM;SG
interval	odstęp	interval	odstęp	N;INDF;MASC;SG	N;NOM;MASC;SG
interval	przedział	interval	przedział	N;INDF;MASC;SG	N;NOM;MASC;SG
picior	stopę	picior	stopa	N;INDF;MASC;SG	N;ACC;FEM;SG
picior	stopa	picior	stopa	N;INDF;MASC;SG	N;NOM;FEM;SG
picior	stopie	picior	stopied	N;INDF;MASC;SG	N;DAT;FEM;SG
picior	nogę	picior	noga	N;INDF;MASC;SG	N;ACC;FEM;SG
picior	noga	picior	noga	N;INDF;MASC;SG	N;NOM;FEM;SG
explicit	wyraźnie	explicit	wyraźnie	ADV	ADV
regulat	regularnie	regulat	regularnie	ADV	ADV
regulat	regularnie	regulat	regularnie	ADV	ADV
prevazut	przewidziana	prevaze	przewidziany	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
prevazut	przewidziane	prevaze	przewidziać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
prevazut	przewidywane	prevaze	przewidywać	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
prevazut	przewidziana	prevaze	przewidziany	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
prevazut	przewidziane	prevaze	przewidziać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
prevazut	przewidywane	prevaze	przewidywać	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
ghost	duchu	ghost	duch	N;INDF;MASC;SG	N;ACC;MASC;SG
ghost	duch	ghost	duch	N;INDF;MASC;SG	N;NOM;MASC;SG
colorado	colorado	colorado	colorado	N;INDF;MASC;SG	N;NOM;MASC;SG
dori	dori	dor	dora		
profit	zysku	profit	zysk	N;INDF;MASC;SG	N;GEN;MASC;SG
profit	zysk	profit	zysk	N;INDF;MASC;SG	N;NOM;MASC;SG
triburi	szczepy	trib	szczepy	N;INDF;FEM;PL	N;NOM;MASC;PL
republici	republikach	republică	republik	N;INDF;FEM;PL	N;ESS;MASC;PL
respect	szacunek	respect	szacunek	N;INDF;MASC;SG	N;ACC;MASC;SG
respect	szacunku	respect	szacunek	N;INDF;MASC;SG	N;GEN;MASC;SG
respect	poszanowanie	respect	poszanowanie	N;INDF;MASC;SG	N;NOM;NEUT;SG
respect	szacunkiem	respect	szacunek	N;INDF;MASC;SG	N;INS;MASC;SG
summer	summer	summer	summer		
summer	lato	summer	lato		
alese	wybrani	ales	wybrany	ADJ;INDF;FEM;PL	ADJ;PFV;NOM;MASC;PL;POS;V.PTCP;PASS
proteja	chronić	proteja	chronić	V;IND;SG;3;IPFV;FIN	V;IPFV;NFIN;ACT
gregorian	gregoriański	gregorian	gregoriański	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
descrise	opisał	descrie	opisać	V;IND;SG;3;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN;ACT
marcu	marka	marcu	marka		
robot	robocie	robot	robota	N;INDF;MASC;SG	N;DAT;FEM;SG
consens	konsensus	consens	konsensus	N;INDF;MASC;SG	N;NOM;MASC;SG
consens	konsensusu	consens	konsensus	N;INDF;MASC;SG	N;GEN;MASC;SG
statii	stacje	stat	stacja	N;INDF;FEM;PL	N;NOM;FEM;PL
statii	stanowiska	stat	stanowisko	N;INDF;FEM;PL	N;NOM;NEUT;PL
statii	stacje	stat	stacja	N;INDF;FEM;PL	N;NOM;FEM;PL
statii	stanowiska	stat	stanowisko	N;INDF;FEM;PL	N;NOM;NEUT;PL
reactii	reakcje	reactie	reakcja	N;INDF;FEM;PL	N;NOM;FEM;PL
reactii	reakcje	reactie	reakcja	N;INDF;FEM;PL	N;NOM;FEM;PL
discurs	przemowa	discurs	przemować	N;INDF;MASC;SG	N;NOM;FEM;SG
discurs	przemówienie	discurs	przemówienie	N;INDF;MASC;SG	N;NOM;NEUT;SG
discurs	wystąpienie	discurs	wystąpienie	N;INDF;MASC;SG	N;NOM;NEUT;SG
calugari	mnichów	calugar	mnich	N;INDF;MASC;PL	N;ACC;MASC;PL
calugari	mnisi	calugar	małić	N;INDF;MASC;PL	N;NOM;MASC;PL
echilibru	równowagi	echilibru	równowag	N;INDF;MASC;SG	N;GEN;FEM;SG
echilibru	bilans	echilibru	bilans	N;INDF;MASC;SG	N;NOM;MASC;SG
echilibru	saldo	echilibru	saldo	N;INDF;MASC;SG	N;NOM;NEUT;SG
echilibru	równowaga	echilibru	równowaga	N;INDF;MASC;SG	N;NOM;FEM;SG
arbori	drzewa	arbor	drzewo	N;INDF;MASC;PL	N;NOM;NEUT;PL
magnetic	magnetyczne	magnetic	magnetyczny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
magnetic	magnetyczny	magnetic	magnetyczny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
tablou	obraz	tablou	obraz	N;INDF;MASC;SG	N;NOM;MASC;SG
tablou	malarstwo	tablou	malarstwo	N;INDF;MASC;SG	N;NOM;NEUT;SG
tablou	malowanie	tablou	malować	N;INDF;MASC;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
aruncat	rzucony	arunca	rzucić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
aruncat	wyrzucona	arunca	wyrzucić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
aruncat	porzucone	arunca	porzucić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
aruncat	odrzucone	arunca	odrzucić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
aruncat	odrzucony	arunca	odrzucić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
tehnologii	technologie	tehnologie	technologia	N;INDF;FEM;PL	N;NOM;FEM;PL
tehnologii	technologie	tehnologie	technologia	N;INDF;FEM;PL	N;NOM;FEM;PL
juridic	prawny	juridic	prawny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
juridic	prawne	juridic	prawny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
juridic	legalne	juridic	legalny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
eagle	orła	eaglă	orzeł		
eagle	eagle	eaglă	eagle		
diferente	różnice	diferent	różnica	N;INDF;FEM;PL	N;NOM;FEM;PL
diferente	różnice	diferent	różnica	N;INDF;FEM;PL	N;NOM;FEM;PL
contemporan	nowoczesny	contemporan	nowoczesny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
navy	marynarka	navy	marynarka	N;INDF;MASC;SG	N;NOM;FEM;SG
navy	marynarki	navy	marynarka	N;INDF;MASC;SG	N;GEN;FEM;SG
deceniu	dekadę	deceniu	dekada	N;INDF;MASC;SG	N;ACC;FEM;SG
lant	łańcuch	lant	łańcuch	N;INDF;MASC;SG	N;NOM;MASC;SG
lant	łańcucha	lant	łańcuch	N;INDF;MASC;SG	N;GEN;MASC;SG
lant	łańcuszek	lant	łańcuszek	N;INDF;MASC;SG	N;ACC;MASC;SG
lant	łańcuch	lant	łańcuch	N;INDF;MASC;SG	N;NOM;MASC;SG
lant	łańcucha	lant	łańcuch	N;INDF;MASC;SG	N;GEN;MASC;SG
lant	łańcuszek	lant	łańcuszek	N;INDF;MASC;SG	N;ACC;MASC;SG
poem	wiersz	poem	wiersz	N;INDF;MASC;SG	N;NOM;MASC;SG
introduceti	enter	introduce	enter		
transfer	przenoszenie	transfer	przenosić	N;INDF;MASC;SG	N;NOM;NEUT;SG;POS;V.MSDR
transfer	transfer	transfer	transfer	N;INDF;MASC;SG	N;NOM;MASC;SG
transfer	przeniesienie	transfer	przeniesienie	N;INDF;MASC;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
transfer	przelew	transfer	przelew	N;INDF;MASC;SG	N;ACC;MASC;SG
transfer	przekazanie	transfer	przekazać	N;INDF;MASC;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
transfer	transferu	transfer	transfer	N;INDF;MASC;SG	N;GEN;MASC;SG
intalnite	napotkanych	intalnit	napotkać	ADJ;INDF;FEM;PL	ADJ;PFV;ACC;MASC;PL;POS;V.PTCP;PASS
muzicieni	muzyków	muzician	muzyk	N;INDF;MASC;PL	N;ACC;MASC;PL
muzicieni	muzycy	muzician	muzyk	N;INDF;MASC;PL	N;NOM;MASC;PL
asociatii	stowarzyszeń	asociat	stowarzyszenie	N;INDF;FEM;PL	N;GEN;NEUT;PL
asociatii	skojarzenia	asociat	skojarzenie	N;INDF;FEM;PL	N;NOM;NEUT;PL
asociatii	stowarzyszeń	asociat	stowarzyszenie	N;INDF;FEM;PL	N;GEN;NEUT;PL
asociatii	skojarzenia	asociat	skojarzenie	N;INDF;FEM;PL	N;NOM;NEUT;PL
asociatii	współpracowników	asociat	współpracownik	N;INDF;FEM;PL	N;ACC;MASC;PL
asociatii	współpracownicy	asociat	współpracownik	N;INDF;FEM;PL	N;NOM;MASC;PL
asociatii	wspólnicy	asociat	wspólnik	N;INDF;FEM;PL	N;NOM;MASC;PL
propuneri	propozycje	propunere	propozycja	N;INDF;FEM;PL	N;NOM;FEM;PL
efectueaza	wykonać	efectuaza	wykonać	V;IND;SG;3;IPFV;FIN	V;PFV;NFIN;ACT
util	użyteczny	util	użyteczny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG;POS;V.PTCP;PASS
util	przydatne	util	przydatny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
util	użyteczne	util	użyteczny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
util	przydatny	util	przydatny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
util	przydatna	util	przydatny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
util	przydatna	util	przydatny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
util	pomocny	util	pomocny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
util	pomocna	util	pomocny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
util	pomocne	util	pomocny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
etaj	piętrze	etaj	piętro	N;INDF;MASC;SG	N;ACC;NEUT;SG
etaj	piętro	etaj	piętro	N;INDF;MASC;SG	N;NOM;NEUT;SG
etaj	podłoga	etaj	podłoga	N;INDF;MASC;SG	N;NOM;FEM;SG
gene	rzęsy	geană	rząs	N;INDF;FEM;PL	N;NOM;MASC;PL
gene	geny	geană	gena	N;INDF;FEM;PL	N;NOM;MASC;PL
calculatoare	komputery	calculator	komputer	N;INDF;FEM;PL	N;NOM;MASC;PL
calculatoare	komputerów	calculator	komputer	N;INDF;FEM;PL	N;GEN;MASC;PL
blood	krew	blood	krew	N;INDF;MASC;SG	N;NOM;FEM;SG
legislative	legislacyjnych	legislativ	legislacyjny	ADJ;INDF;FEM;PL	ADJ;GEN;MASC;PL
pat	łoże	pat	łoże	N;INDF;MASC;SG	N;NOM;NEUT;SG
pat	łóżka	pat	łóżko	N;INDF;MASC;SG	N;NOM;NEUT;SG
pat	łóżko	pat	łóżko	N;INDF;MASC;SG	N;NOM;NEUT;SG
pat	łóżku	pat	łóżko	N;INDF;MASC;SG	N;DAT;NEUT;SG
paralele	równoległych	paralel	równoległy	ADJ;INDF;FEM;PL	ADJ;GEN;MASC;PL
mar	mar	mar	mar		
mar	apple	mar	appo		
mar	apple	mar	appo		
elev	ucznia	elev	uczeń	N;INDF;MASC;SG	N;ACC;MASC;SG
elev	uczeń	elev	uczenić	N;INDF;MASC;SG	N;NOM;MASC;SG
elev	studentka	elev	studentka	N;INDF;MASC;SG	N;NOM;FEM;SG
elev	uczeń	elev	uczenić	N;INDF;MASC;SG	N;NOM;MASC;SG
elev	uczennica	elev	uczennica	N;INDF;MASC;SG	N;NOM;FEM;SG
elev	student	elev	student	N;INDF;MASC;SG	N;NOM;MASC;SG
bridge	bridge	bridge	bridgy		
poseda	posiadać	poseda	posiadać	V;IND;SG;3;IPFV;FIN	V;IPFV;NFIN;ACT
poseda	posiadać	poseda	posiadać	V;IND;SG;3;IPFV;FIN	V;IPFV;NFIN;ACT
nervos	nerwowy	nervos	nerwowy	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
nervos	zdenerwowana	nervos	zdenerwować	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
nervos	zdenerwowany	nervos	zdenerwowany	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
campanii	kampanie	campanie	kampan	N;INDF;FEM;PL	N;NOM;MASC;PL
campanii	kampaniach	campanie	kampanium	N;INDF;FEM;PL	N;DAT;FEM;PL
serveste	służy	servesta	służyć	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
serveste	serwuje	servesta	serwować	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
serveste	służyć	servesta	służyć	V;IND;SG;3;PRS;FIN	V;IPFV;NFIN;ACT
serveste	służy	servesta	służyć	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
serveste	serwuje	servesta	serwować	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
finante	finansowania	finante	finansowanie	N;INDF;FEM;SG	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
finante	finansowanie	finante	finansować	N;INDF;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
finante	finansowania	finante	finansowanie	N;INDF;FEM;SG	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
finante	finansowanie	finante	finansować	N;INDF;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
finante	finansowania	finante	finansowanie	N;INDF;FEM;SG	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
finante	finansowanie	finante	finansować	N;INDF;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
ban	zakazu	ban	zakaz	N;INDF;MASC;SG	N;GEN;MASC;SG
ban	zakaz	ban	zakaz	N;INDF;MASC;SG	N;NOM;MASC;SG
venituri	przychody	venit	przychody	N;INDF;FEM;PL	N;NOM;MASC;PL
venituri	dochody	venit	dochód	N;INDF;FEM;PL	N;NOM;MASC;PL
venituri	przychody	venit	przychody	N;INDF;FEM;PL	N;NOM;MASC;PL
venituri	dochodów	venit	dochód	N;INDF;FEM;PL	N;GEN;MASC;PL
venituri	dochody	venit	dochód	N;INDF;FEM;PL	N;NOM;MASC;PL
planete	planety	planetă	planet	N;INDF;FEM;PL	N;NOM;FEM;PL
blog	blog	blog	blog	N;INDF;MASC;SG	N;NOM;MASC;SG
blog	bloga	blog	bloga	N;INDF;MASC;SG	N;ACC;MASC;SG
blog	blogu	blog	blóg	N;INDF;MASC;SG	N;DAT;MASC;SG
continent	ląd	continent	ląd	N;INDF;MASC;SG	N;NOM;MASC;SG
continent	kontynent	continent	kontynent	N;INDF;MASC;SG	N;NOM;MASC;SG
continent	kontynent	continent	kontynent	N;INDF;MASC;SG	N;NOM;MASC;SG
muzee	muzea	muzeu	muzea	N;INDF;FEM;PL	N;NOM;NEUT;PL
fragment	fragment	fragment	fragment	N;INDF;MASC;SG	N;ACC;MASC;SG
fragment	fragment	fragment	fragment	N;INDF;MASC;SG	N;ACC;MASC;SG
botez	chrzest	botez	chrzest	N;INDF;MASC;SG	N;NOM;MASC;SG
botez	chrzest	botez	chrzest	N;INDF;MASC;SG	N;NOM;MASC;SG
mentinut	utrzymane	mentinut	utrzymać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
mentinut	utrzymywane	mentinut	utrzymywać	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
mentinut	utrzymana	mentinut	utrzymać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
mentinut	zachowane	mentinut	zachować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
soul	duszę	sou	dusza	N;INDF;MASC;SG	N;ACC;FEM;SG
soul	dusza	sou	dusza	N;INDF;MASC;SG	N;NOM;FEM;SG
soul	dusze	sou	dusza	N;INDF;MASC;SG	N;NOM;FEM;SG
soul	duszy	sou	dusza	N;INDF;MASC;SG	N;GEN;FEM;SG
coarde	sznurki	coardă	sznurek	N;INDF;FEM;PL	N;NOM;MASC;PL
coarde	struny	coardă	struna	N;INDF;FEM;PL	N;NOM;FEM;PL
coarde	akordy	coardă	akorda	N;INDF;FEM;PL	N;NOM;MASC;PL
imi	imi	imi	on		
sir	strun	sir	struna		
incoronat	koronowany	incoronat	koronować	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS
atribuit	nadany	atribui	nadać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
atribuit	przypisane	atribui	przypisać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
atribuit	przypisany	atribui	przypisać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
atribuit	przypisana	atribui	przypisać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
atribuit	przypisana	atribui	przypisać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
atribuit	przydzielony	atribui	przydzielić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
atribuit	przypisany	atribui	przypisać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
atribuit	przypisane	atribui	przypisać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
calatorit	podróżował	calatori	podróżować	V;MASC;SG;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN;ACT
calatorit	podróżował	calatori	podróżować	V;MASC;SG;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN;ACT
calatorit	podróżował	calatori	podróżować	V;MASC;SG;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN;ACT
cifre	figury	cifră	figura	N;INDF;FEM;PL	N;ACC;FEM;PL
construieste	zbudować	construi	zbudować	V;IND;SG;3;PRS;FIN	V;PFV;NFIN;ACT
construieste	budować	construi	budować	V;IND;SG;3;PRS;FIN	V;IPFV;NFIN;ACT
que	que	que	que		
field	dziedzina	field	dziedzina	N;INDF;MASC;SG	N;NOM;FEM;SG
field	pole	field	pole	N;INDF;MASC;SG	N;NOM;NEUT;SG
field	boisko	field	boisko	N;INDF;MASC;SG	N;NOM;NEUT;SG
accent	akcent	accent	akcent	N;INDF;MASC;SG	N;NOM;MASC;SG
implicit	domyślnie	implicit	domyślnie	ADV	ADV
alcool	alkoholu	alcool	alkohol	N;INDF;MASC;SG	N;GEN;MASC;SG
alcool	alkohol	alcool	alkohol	N;INDF;MASC;SG	N;NOM;MASC;SG
promova	promować	promova	promować	V;IND;SG;3;IPFV;FIN	V;IPFV;NFIN;ACT
moduri	sposoby	mod	sposób	N;INDF;FEM;PL	N;NOM;MASC;PL
moduri	tryby	mod	tryb	N;INDF;FEM;PL	N;NOM;MASC;PL
academic	akademickie	academic	akademicki	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
nobil	szlachetne	nobil	szlachetny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
nobil	szlachetna	nobil	szlachetny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
nobil	szlachetny	nobil	szlachetny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
platit	płatny	platit	płatny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
platit	płatne	platit	płatny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
platit	płatny	platit	płatny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
platit	płatne	platit	płatny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
fundal	kontekst	fundal	kontekst	N;INDF;MASC;SG	N;NOM;MASC;SG
full	full	full	full		
full	pełne	full	pełny		
trateaza	traktować	tratează	traktować	V;IND;SG;3;IPFV;FIN	V;IPFV;NFIN;ACT
trateaza	leczyć	tratează	leczyć	V;IND;SG;3;IPFV;FIN	V;IPFV;NFIN;ACT
trateaza	traktować	tratează	traktować	V;IND;SG;3;IPFV;FIN	V;IPFV;NFIN;ACT
trateaza	leczyć	tratează	leczyć	V;IND;SG;3;IPFV;FIN	V;IPFV;NFIN;ACT
popoare	narodów	popor	naród	N;INDF;FEM;PL	N;GEN;MASC;PL
popoare	narody	popor	naród	N;INDF;FEM;PL	N;NOM;MASC;PL
fisiere	pliki	fisier	plik	N;INDF;FEM;PL	N;NOM;MASC;PL
fisiere	plików	fisier	plik	N;INDF;FEM;PL	N;GEN;MASC;PL
fisiere	pliki	fisier	plik	N;INDF;FEM;PL	N;NOM;MASC;PL
fisiere	plików	fisier	plik	N;INDF;FEM;PL	N;GEN;MASC;PL
greseli	błędy	greseală	błąd	N;INDF;FEM;PL	N;NOM;MASC;PL
greseli	błędów	greseală	błąd	N;INDF;FEM;PL	N;GEN;MASC;PL
greseli	błędy	greseală	błąd	N;INDF;FEM;PL	N;NOM;MASC;PL
greseli	błędów	greseală	błąd	N;INDF;FEM;PL	N;GEN;MASC;PL
caini	psy	cain	pies	N;INDF;MASC;PL	N;NOM;MASC;PL
caini	psów	cain	pies	N;INDF;MASC;PL	N;GEN;MASC;PL
caini	pieski	cain	piesek	N;INDF;MASC;PL	N;NOM;MASC;PL
caini	psy	cain	pies	N;INDF;MASC;PL	N;NOM;MASC;PL
caini	psów	cain	pies	N;INDF;MASC;PL	N;GEN;MASC;PL
caini	pieski	cain	piesek	N;INDF;MASC;PL	N;NOM;MASC;PL
reluat	wznowione	relua	wznowić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
administratori	administratorów	administrator	administrator	N;INDF;MASC;PL	N;ACC;MASC;PL
administratori	administratorzy	administrator	administrator	N;INDF;MASC;PL	N;NOM;MASC;PL
administratori	administratorów	administrator	administrator	N;INDF;MASC;PL	N;ACC;MASC;PL
administratori	administratorzy	administrator	administrator	N;INDF;MASC;PL	N;NOM;MASC;PL
