もの	saker	もの	sak	N	N;NOM;INDF;MASC+FEM;PL
決闘	duellen	決闘	duell	N	N;NOM;DEF;MASC+FEM;SG
バグ	bugg	バグ	bugg	N	N;NOM;INDF;MASC+FEM;SG
バグ	bug	バグ	bug	N	N;NOM;INDF;NEUT;SG
バグ	insekter	バグ	insekt	N	N;NOM;INDF;MASC+FEM;PL
バグ	buggar	バグ	bugga	N	N;NOM;INDF;MASC+FEM;PL
分ける	dela	分ける	dela	V	V;IMP;FIN;ACT
分ける	dela	分ける	dela	V	V;IMP;FIN;ACT
徴収	samla	徴収	samla	V	V;IMP;FIN;ACT
スケジュール	scheman	スケジュール	scheman	N	N;NOM;INDF;NEUT;PL
スケジュール	tidtabeller	スケジュール	tidtabell	N	N;NOM;INDF;MASC+FEM;PL
スケジュール	tidsplan	スケジュール	tidsplan	N	N;NOM;INDF;MASC+FEM;SG
スケジュール	tidtabell	スケジュール	tidtabell	N	N;NOM;INDF;MASC+FEM;SG
スケジュール	schema	スケジュール	schema	N	N;NOM;INDF;NEUT;SG
フレーズ	fras	フレーズ	fra	N	N;NOM;INDF;MASC+FEM;SG
フレーズ	meningar	フレーズ	mening	N	N;NOM;INDF;MASC+FEM;PL
フレーズ	fraser	フレーズ	fras	N	N;NOM;INDF;MASC+FEM;PL
集まる	montera	集まる	montera	V	V;IMP;FIN;ACT
集まる	samlas	集まる	samla	V	V;IND;NFIN;PASS
弱点	brister	弱点	brist	N	N;NOM;INDF;MASC+FEM;PL
弱点	svagheter	弱点	svaghet	N	N;NOM;INDF;MASC+FEM;PL
メガネ	glasögon	メガネ	glasögon	N	N;NOM;INDF;NEUT;PL
呼吸	andas	呼吸	anda	V	V;IMP;FIN;ACT
呼吸	andas	呼吸	anda	V	V;IMP;FIN;ACT
貸切	stadga	貸切	stadga	N	N;NOM;INDF;MASC+FEM;SG
貸切	charter	貸切	chart	N	N;NOM;INDF;MASC+FEM;PL
貸切	stadgan	貸切	stadga	N	N;NOM;DEF;MASC+FEM;SG
斜面	lutning	斜面	lutning	N	N;NOM;INDF;MASC+FEM;SG
慢性	kronisk	慢性	kronisk	N	N;NOM;INDF;MASC+FEM;SG
愛人	härskarinna	愛人	härskarinna	N	N;NOM;INDF;MASC+FEM;SG
愛人	husmor	愛人	husmor	N	N;NOM;INDF;MASC+FEM;SG
愛人	älskarinna	愛人	älskarinna	N	N;NOM;INDF;MASC+FEM;SG
インパクト	impact	インパクト	impact	N	N;NOM;INDF;MASC+FEM;SG
インパクト	effekter	インパクト	effekt	N	N;NOM;INDF;MASC+FEM;PL
インパクト	inverkan	インパクト	inverkan	N	N;NOM;INDF;MASC+FEM;SG
インパクト	påverkan	インパクト	påverkan	N	N;NOM;INDF;MASC+FEM;SG
先祖	förfader	先祖	förfad	N	N;NOM;INDF;MASC+FEM;SG
先祖	förfäder	先祖	förfäder	N	N;NOM;INDF;MASC+FEM;PL
収穫	skörda	収穫	skörd	V	V;FIN;ACT
収穫	skörda	収穫	skörd	V	V;FIN;ACT
量子	quantum	量子	quantum	N	N;NOM;INDF;NEUT;SG
トリプル	triple	トリプル	triple	N	N;NOM;INDF;MASC+FEM;SG
トリプル	trippel	トリプル	trippel	N	N;NOM;INDF;MASC+FEM;SG
ヒューマン	människa	ヒューマン	människa	N	N;NOM;INDF;MASC+FEM;SG
レスラー	brottare	レスラー	brott	N	N;NOM;INDF;MASC+FEM;SG
レスラー	brottare	レスラー	brott	N	N;NOM;INDF;MASC+FEM;SG
オーダー	ordningsföljd	オーダー	ordningsföljd	N	N;NOM;INDF;MASC+FEM;SG
オーダー	beställning	オーダー	beställning	N	N;NOM;INDF;MASC+FEM;SG
オーダー	ordning	オーダー	ordning	N	N;NOM;INDF;MASC+FEM;SG
オーダー	beställningar	オーダー	beställning	N	N;NOM;INDF;MASC+FEM;PL
オーダー	order	オーダー	ord	N	N;NOM;INDF;MASC+FEM;SG
ツリー	träd	ツリー	träd	N	N;NOM;INDF;NEUT;SG
ツリー	trädet	ツリー	träde	N	N;NOM;DEF;NEUT;SG
使徒	sändebud	使徒	sändebud	N	N;NOM;INDF;NEUT;SG
小銃	gevär	小銃	gevär	N	N;NOM;INDF;NEUT;SG
小銃	gevär	小銃	gevär	N	N;NOM;INDF;NEUT;SG
虐待	missbruka	虐待	missbruka	V	V;IMP;FIN;ACT
ブース	monter	ブース	monter	N	N;NOM;INDF;MASC+FEM;SG
ブース	bås	ブース	bås	N	N;NOM;INDF;NEUT;SG
長老	äldste	長老	gammal	N	N;SG
長老	äldste	長老	gammal	N	N;SG
貯金	sparande	貯金	sparande	N	N;NOM;INDF;NEUT;SG
貯金	besparingar	貯金	besparing	N	N;NOM;INDF;MASC+FEM;PL
プロトコル	protokollet	プロトコル	protokoll	N	N;NOM;DEF;NEUT;SG
プロトコル	protokoll	プロトコル	protokoll	N	N;NOM;INDF;NEUT;SG
プロトコル	protokoll	プロトコル	protokoll	N	N;NOM;INDF;NEUT;SG
プロトコル	protokollen	プロトコル	protokoll	N	N;NOM;DEF;MASC+FEM;SG
家畜	boskap	家畜	boskap	N	N;NOM;INDF;NEUT;SG
応答	svara	応答	svara	V	V;IMP;FIN;ACT
洗礼	dop	洗礼	dop	N	N;NOM;INDF;NEUT;SG
洗礼	dopet	洗礼	dop	N	N;NOM;DEF;NEUT;SG
振る	skaka	振る	skaka	V	V;IMP;FIN;ACT
固体	solid	固体	solid	N	N;NOM;INDF;MASC+FEM;SG
ホース	slangen	ホース	slang	N	N;NOM;DEF;MASC+FEM;SG
ホース	slang	ホース	slang	N	N;NOM;INDF;MASC+FEM;SG
パーカー	parker	パーカー	park	N	N;NOM;INDF;MASC+FEM;PL
コンサルタント	konsulten	コンサルタント	konsult	N	N;NOM;DEF;MASC+FEM;SG
コンサルタント	konsult	コンサルタント	konsult	N	N;NOM;INDF;MASC+FEM;SG
コンサルタント	rådgivning	コンサルタント	rådgivning	N	N;NOM;INDF;MASC+FEM;SG
コンサルタント	konsulttjänster	コンサルタント	konsulttjänst	N	N;NOM;INDF;MASC+FEM;PL
コンサルタント	konsulter	コンサルタント	konsult	N	N;NOM;INDF;MASC+FEM;PL
シャッター	fönsterluckor	シャッター	fönsterlucka	N	N;NOM;INDF;MASC+FEM;PL
シャッター	luckor	シャッター	lucka	N	N;NOM;INDF;MASC+FEM;PL
財閥	zaibatsu	財閥	zaibatsu	N	N;NOM;INDF;MASC+FEM;SG
美容	skönheten	美容	skönhet	N	N;NOM;DEF;MASC+FEM;SG
美容	skönhet	美容	skönhet	N	N;NOM;INDF;MASC+FEM;SG
美容	beauty	美容	beauty	N	N;NOM;INDF;MASC+FEM;SG
ベーシスト	basist	ベーシスト	basist	N	N;NOM;INDF;MASC+FEM;SG
カレンダー	almanacka	カレンダー	almanacka	N	N;NOM;INDF;MASC+FEM;SG
カレンダー	kalendern	カレンダー	kalender	N	N;NOM;DEF;NEUT;SG
カレンダー	kalender	カレンダー	kalender	N	N;NOM;INDF;NEUT;PL
カレンダー	kalendrar	カレンダー	kalendra	N	N;NOM;INDF;MASC+FEM;PL
傭兵	legosoldater	傭兵	legosoldat	N	N;NOM;INDF;MASC+FEM;PL
補正	rättelser	補正	rättelse	V	V;IND;PRS;FIN;ACT
補正	kompenserar	補正	kompensera	V	V;IND;PRS;FIN;ACT
補正	kompensera	補正	kompensera	V	V;IMP;FIN;ACT
補正	rättelser	補正	rättelse	V	V;IND;PRS;FIN;ACT
遅い	sena	遅い	sen	ADJ	ADJ;NOM;PL
遅い	försenat	遅い	försena	ADJ	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
遅い	försenade	遅い	försena	ADJ	ADJ;NOM;PL;PST;V.PTCP
遅い	försenad	遅い	försenad	ADJ	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
遅い	långsam	遅い	långsam	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
遅い	långsamma	遅い	långsam	ADJ	ADJ;NOM;PL
テクニック	teknik	テクニック	teknik	N	N;NOM;INDF;MASC+FEM;SG
テクニック	tekniken	テクニック	teknik	N	N;NOM;DEF;MASC+FEM;SG
テクニック	tekniker	テクニック	teknik	N	N;NOM;INDF;MASC+FEM;PL
テクニック	teknik	テクニック	teknik	N	N;NOM;INDF;MASC+FEM;SG
拒絶	avslag	拒絶	avslag	V	V;IMP;FIN;ACT
拒絶	avslag	拒絶	avslag	V	V;IMP;FIN;ACT
土器	lergods	土器	lergod	N	N;NOM;INDF;MASC+FEM;SG
続行	fortsätter	続行	fortsätta	V	V;IND;PRS;FIN;ACT
続行	fortsätta	続行	fortsätta	V	V;IMP;FIN;ACT
勝つ	vinna	勝つ	vinna	V	V;IMP;FIN;ACT
勝つ	vinn	勝つ	vinna	V	V;IMP;FIN;ACT
ボイラー	pannan	ボイラー	pannan	N	N;NOM;DEF;MASC+FEM;SG
ボイラー	panna	ボイラー	panna	N	N;NOM;INDF;MASC+FEM;SG
ボイラー	pannor	ボイラー	pannor	N	N;NOM;INDF;MASC+FEM;PL
メリット	meriter	メリット	merit	N	N;NOM;INDF;MASC+FEM;PL
メリット	förtjänster	メリット	förtjänst	N	N;NOM;INDF;MASC+FEM;PL
メリット	merit	メリット	merit	N	N;NOM;INDF;MASC+FEM;SG
ハット	hutt	ハット	hutt	N	N;NOM;INDF;MASC+FEM;SG
ハット	hatten	ハット	hatt	N	N;NOM;DEF;MASC+FEM;SG
ハット	keps	ハット	keps	N	N;NOM;INDF;MASC+FEM;SG
ハット	mössa	ハット	möss	N	N;NOM;INDF;MASC+FEM;SG
ハット	hatt	ハット	hatt	N	N;NOM;INDF;MASC+FEM;SG
尊重	respekterar	尊重	respektera	V	V;IND;PRS;FIN;ACT
尊重	respektera	尊重	respektera	V	V;IMP;FIN;ACT
エンジニアリング	engineering	エンジニアリング	engineering	N	N;NOM;INDF;MASC+FEM;SG
エンジニアリング	maskin	エンジニアリング	maskin	N	N;NOM;INDF;MASC+FEM;SG
カメラマン	kameraman	カメラマン	kameraman	N	N;NOM;INDF;MASC+FEM;SG
カメラマン	fotografer	カメラマン	fotograf	N	N;NOM;INDF;MASC+FEM;PL
半導体	halvledare	半導体	halvledare	N	N;NOM;INDF;MASC+FEM;PL
体格	kroppsbyggnad	体格	kroppsbyggnad	N	N;NOM;INDF;MASC+FEM;SG
絶対	absolut	絶対	absolut	ADV	ADV
ライス	rice	ライス	rice	N	N;NOM;INDF;NEUT;SG
ライス	ris	ライス	ris	N	N;NOM;INDF;NEUT;SG
互換性	kompatibilitet	互換性	kompatibilitet	N	N;NOM;INDF;MASC+FEM;SG
プラグ	plug	プラグ	plug	N	N;NOM;INDF;MASC+FEM;SG
プラグ	plugg	プラグ	plugg	N	N;NOM;INDF;MASC+FEM;SG
拡散	spridning	拡散	spridning	N	N;NOM;INDF;MASC+FEM;SG
拡散	spridning	拡散	spridning	N	N;NOM;INDF;MASC+FEM;SG
メモ	not	メモ	not	N	N;NOM;INDF;MASC+FEM;SG
メモ	obs	メモ	obs	N	N;NOM;INDF;MASC+FEM;SG
メモ	anteckning	メモ	anteckning	N	N;NOM;INDF;MASC+FEM;SG
メモ	anmärkning	メモ	anmärkning	N	N;NOM;INDF;MASC+FEM;SG
メモ	sedlar	メモ	sedel	N	N;NOM;INDF;MASC+FEM;PL
メモ	anteckningar	メモ	anteckning	N	N;NOM;INDF;MASC+FEM;PL
メモ	anmärkningar	メモ	anmärkning	N	N;NOM;INDF;MASC+FEM;PL
メモ	noter	メモ	nota	N	N;NOM;INDF;MASC+FEM;PL
メモ	pm	メモ	pm	N	N;NOM;INDF;NEUT;SG
モダン	modern	モダン	mor	N	N;NOM;DEF;MASC+FEM;SG
お	anmälningar	お	anmälning	N	N;NOM;INDF;MASC+FEM;PL
お	meddelanden	お	meddelande	N	N;NOM;INDF;NEUT;PL
お	underrättelser	お	underrättelse	N	N;NOM;INDF;MASC+FEM;PL
お	påminnelse	お	påminnelse	N	N;NOM;INDF;MASC+FEM;SG
お	kungörelse	お	kungörelse	N	N;NOM;INDF;MASC+FEM;SG
お	tillkännagivandet	お	tillkännagivande	N	N;NOM;DEF;NEUT;SG
お	meddelande	お	meddelande	N	N;NOM;INDF;NEUT;SG
お	anmälan	お	anmälan	N	N;NOM;INDF;MASC+FEM;SG
お	underrättelse	お	underrättelse	N	N;NOM;INDF;MASC+FEM;SG
木星	jupiter	木星	jupit	N	N;NOM;INDF;MASC+FEM;PL
椅子	stolar	椅子	stol	N	N;NOM;INDF;MASC+FEM;PL
椅子	stol	椅子	stol	N	N;NOM;INDF;MASC+FEM;SG
車	konduktören	車	konduktör	N	N;NOM;DEF;MASC+FEM;SG
車	dirigent	車	dirigent	N	N;NOM;INDF;MASC+FEM;SG
リール	rulle	リール	rulle	N	N;NOM;INDF;MASC+FEM;SG
逸話	anekdoter	逸話	anekdota	N	N;NOM;INDF;MASC+FEM;PL
逸話	anekdot	逸話	anekdo	N	N;NOM;INDF;MASC+FEM;SG
宰相	kanslern	宰相	kanslern	N	N;NOM;DEF;MASC+FEM;SG
宰相	förbundskansler	宰相	förbundskansl	N	N;NOM;INDF;MASC+FEM;PL
宰相	kansler	宰相	kansla	N	N;NOM;INDF;MASC+FEM;SG
ダスト	stoft	ダスト	stofta	N	N;NOM;INDF;NEUT;SG
ダスト	damm	ダスト	damm	N	N;NOM;INDF;MASC+FEM;SG
スライド	bilder	スライド	bild	N	N;NOM;INDF;MASC+FEM;PL
スライド	glid	スライド	glid	N	N;NOM;INDF;NEUT;SG
歌曲	låten	歌曲	låt	N	N;NOM;DEF;MASC+FEM;SG
歌曲	sång	歌曲	sång	N	N;NOM;INDF;MASC+FEM;SG
摂政	regency	摂政	regency	N	N;NOM;INDF;NEUT;SG
摂政	regent	摂政	regent	N	N;NOM;INDF;MASC+FEM;SG
ストレス	stress	ストレス	stress	N	N;NOM;INDF;MASC+FEM;SG
カクテル	cocktail	カクテル	cocktail	N	N;NOM;INDF;MASC+FEM;SG
講堂	aulan	講堂	aulan	N	N;NOM;INDF;MASC+FEM;SG
褐色	brun	褐色	brun	N	N;NOM;INDF;MASC+FEM;SG
店長	chef	店長	chef	N	N;NOM;INDF;MASC+FEM;SG
店長	föreståndare	店長	föreståndare	N	N;NOM;INDF;MASC+FEM;PL
店長	manager	店長	manager	N	N;NOM;INDF;MASC+FEM;SG
スープ	soppan	スープ	soppa	N	N;NOM;DEF;MASC+FEM;SG
スープ	soppa	スープ	soppa	N	N;NOM;INDF;MASC+FEM;SG
スープ	soppor	スープ	soppa	N	N;NOM;INDF;MASC+FEM;PL
便利	bekvämt	便利	bekvämt	ADJ	ADJ;NOM;INDF;NEUT;SG
便利	bekväm	便利	bekväm	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
ポップス	pops	ポップス	pops	N	N;NOM;INDF;NEUT;SG
創始	grundaren	創始	grundare	N	N;NOM;DEF;MASC+FEM;SG
創始	grundare	創始	grund	N	N;NOM;INDF;MASC+FEM;PL
ティッシュ	vävnader	ティッシュ	vävnad	N	N;NOM;INDF;MASC+FEM;PL
ティッシュ	vävnad	ティッシュ	vävna	N	N;NOM;INDF;MASC+FEM;SG
ティッシュ	vävnad	ティッシュ	vävna	N	N;NOM;INDF;MASC+FEM;SG
泥棒	tjuv	泥棒	tjuv	N	N;NOM;INDF;MASC+FEM;SG
カセット	kassett	カセット	kassett	N	N;NOM;INDF;MASC+FEM;SG
ブドウ	druvor	ブドウ	druva	N	N;NOM;INDF;MASC+FEM;PL
ブドウ	vindruvor	ブドウ	vindruva	N	N;NOM;INDF;MASC+FEM;PL
ブドウ	druvor	ブドウ	druva	N	N;NOM;INDF;MASC+FEM;PL
マスコット	maskotar	マスコット	maskota	N	N;NOM;INDF;MASC+FEM;PL
マスコット	maskot	マスコット	maskot	N	N;NOM;INDF;MASC+FEM;SG
放浪	vandra	放浪	vandra	V	V;IMP;FIN;ACT
支払う	betalar	支払う	betala	V	V;IND;PRS;FIN;ACT
支払う	betala	支払う	betala	V	V;IMP;FIN;ACT
支払う	återbetala	支払う	återbetal	V	V;IMP;FIN;ACT
相互	samspel	相互	samspel	N	N;NOM;INDF;NEUT;SG
相互	interaktion	相互	interaktion	N	N;NOM;INDF;MASC+FEM;SG
相互	växelverkan	相互	växelverkan	N	N;NOM;INDF;MASC+FEM;SG
相互	samverkan	相互	samverkan	N	N;NOM;INDF;MASC+FEM;SG
相互	interaktioner	相互	interaktion	N	N;NOM;INDF;MASC+FEM;PL
相互	interaktion	相互	interaktion	N	N;NOM;INDF;MASC+FEM;SG
ペーパー	paper	ペーパー	paper	N	N;NOM;INDF;MASC+FEM;SG
ペーパー	pappers	ペーパー	pappers	N	N;NOM;INDF;MASC+FEM;SG
ペーパー	papper	ペーパー	papper	N	N;NOM;INDF;NEUT;SG
カニ	krabbor	カニ	krabba	N	N;NOM;INDF;MASC+FEM;PL
カニ	krabba	カニ	krabb	N	N;NOM;INDF;MASC+FEM;SG
カニ	krabbor	カニ	krabba	N	N;NOM;INDF;MASC+FEM;PL
カニ	crab	カニ	crab	N	N;NOM;INDF;NEUT;SG
狩猟	jakt	狩猟	jakt	N	N;NOM;INDF;MASC+FEM;SG
いたずら	busiga	いたずら	busig	ADJ	ADJ;NOM;PL
家具	inventarier	家具	inventarium	N	N;NOM;INDF;MASC+FEM;PL
家具	möbler	家具	möbel	N	N;NOM;INDF;MASC+FEM;PL
ジャム	konserver	ジャム	konserv	N	N;NOM;INDF;MASC+FEM;PL
ジャム	marmelad	ジャム	marmela	N	N;NOM;INDF;MASC+FEM;SG
ジャム	jam	ジャム	jam	N	N;NOM;INDF;NEUT;SG
ジャム	sylt	ジャム	sylt	N	N;NOM;INDF;MASC+FEM;SG
ジャム	sylt	ジャム	sylt	N	N;NOM;INDF;MASC+FEM;SG
フレッシュ	färskt	フレッシュ	färsk	N	N;NOM;INDF;NEUT;SG
フレッシュ	färsk	フレッシュ	färsk	N	N;NOM;INDF;MASC+FEM;SG
フレッシュ	färska	フレッシュ	färsk	N	N;NOM;INDF;MASC+FEM;SG
自由主義	liberalism	自由主義	liberalism	N	N;NOM;INDF;MASC+FEM;SG
完璧	perfekt	完璧	perfekt	ADJ	ADJ;NOM;INDF;NEUT;SG
完璧	perfekta	完璧	perfekta	ADJ	ADJ;NOM;PL
アイス	ishockey	アイス	ishockey	N	N;NOM;INDF;MASC+FEM;SG
アイス	hockey	アイス	hockey	N	N;NOM;INDF;MASC+FEM;SG
五月	may	五月	may	N	N;NOM;INDF;NEUT;SG
五月	maj	五月	maj	N	N;NOM;INDF;MASC+FEM;SG
セメント	cement	セメント	cement	N	N;NOM;INDF;MASC+FEM;SG
クラスメイト	klasskamrat	クラスメイト	klasskamrad	N	N;NOM;INDF;MASC+FEM;SG
ウサギ	kaniner	ウサギ	kanin	N	N;NOM;INDF;MASC+FEM;PL
ウサギ	kanin	ウサギ	kanin	N	N;NOM;INDF;MASC+FEM;SG
ウサギ	hare	ウサギ	hare	N	N;NOM;INDF;MASC+FEM;SG
クリップ	klipp	クリップ	klipp	N	N;NOM;INDF;NEUT;SG
クリップ	klipp	クリップ	klipp	N	N;NOM;INDF;NEUT;SG
クリップ	klippet	クリップ	klipp	N	N;NOM;DEF;NEUT;SG
レディース	ladies	レディース	ladium	N	N;NOM;INDF;MASC+FEM;SG
レディース	damerna	レディース	dam	N	N;NOM;DEF;MASC+FEM;PL
レディース	damer	レディース	dam	N	N;NOM;INDF;MASC+FEM;PL
素晴らしい	otroligt	素晴らしい	otrolig	ADJ	ADJ;NOM;INDF;NEUT;SG
素晴らしい	fantastiskt	素晴らしい	fantastisk	ADJ	ADJ;NOM;INDF;NEUT;SG
素晴らしい	fantastiska	素晴らしい	fantastisk	ADJ	ADJ;NOM;PL
素晴らしい	fantastisk	素晴らしい	fantastisk	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
素晴らしい	underbart	素晴らしい	underbar	ADJ	ADJ;NOM;INDF;NEUT;SG
素晴らしい	underbar	素晴らしい	underbar	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
素晴らしい	underbara	素晴らしい	underbara	ADJ	ADJ;NOM;PL
砂糖	socker	砂糖	socker	N	N;NOM;INDF;NEUT;SG
舗装	trottoaren	舗装	trottoar	N	N;NOM;DEF;MASC+FEM;SG
ケーキ	tårta	ケーキ	tå	N	N;NOM;INDF;MASC+FEM;SG
ケーキ	kaka	ケーキ	kaka	N	N;NOM;INDF;MASC+FEM;SG
ケーキ	tårtor	ケーキ	tårta	N	N;NOM;INDF;MASC+FEM;PL
ケーキ	kakor	ケーキ	kako	N	N;NOM;INDF;MASC+FEM;PL
ベール	slöjan	ベール	slöja	N	N;NOM;DEF;MASC+FEM;SG
ベール	slöja	ベール	slöja	N	N;NOM;INDF;MASC+FEM;SG
ベール	slöjor	ベール	slöja	N	N;NOM;INDF;MASC+FEM;PL
センス	förnuft	センス	förnuft	N	N;NOM;INDF;NEUT;SG
センス	vett	センス	vett	N	N;NOM;INDF;MASC+FEM;SG
チェリー	körsbär	チェリー	körsbär	N	N;NOM;INDF;MASC+FEM;SG
魚類	fisk	魚類	fisk	N	N;NOM;INDF;MASC+FEM;SG
魚類	fiskar	魚類	fisk	N	N;NOM;INDF;MASC+FEM;PL
知恵	visdom	知恵	visdom	N	N;NOM;INDF;MASC+FEM;SG
知恵	klokhet	知恵	klokhet	N	N;NOM;INDF;MASC+FEM;SG
知恵	vishet	知恵	vishet	N	N;NOM;INDF;MASC+FEM;SG
プリン	pudding	プリン	pudding	N	N;NOM;INDF;MASC+FEM;SG
ロビー	lobbyn	ロビー	lobbyn	N	N;NOM;INDF;MASC+FEM;SG
ロビー	lobby	ロビー	lobby	N	N;NOM;INDF;MASC+FEM;SG
フォース	kraft	フォース	kraft	N	N;NOM;INDF;MASC+FEM;SG
フォース	force	フォース	force	N	N;NOM;INDF;MASC+FEM;SG
知能	intelligens	知能	intelligens	N	N;NOM;INDF;MASC+FEM;SG
知能	underrättelser	知能	underrättelse	N	N;NOM;INDF;MASC+FEM;PL
知能	underrättelse	知能	underrättelse	N	N;NOM;INDF;MASC+FEM;SG
知能	underrättelsetjänst	知能	underrättelsetjänst	N	N;NOM;INDF;MASC+FEM;SG
知能	intellekt	知能	intellekt	N	N;NOM;INDF;NEUT;SG
弾丸	kulor	弾丸	kula	N	N;NOM;INDF;MASC+FEM;PL
弾丸	kulan	弾丸	kula	N	N;NOM;DEF;MASC+FEM;SG
弾丸	kula	弾丸	kula	N	N;NOM;INDF;MASC+FEM;SG
クロック	klocka	クロック	klocka	N	N;NOM;INDF;MASC+FEM;SG
クロック	klockan	クロック	klocka	N	N;NOM;DEF;MASC+FEM;SG
ドロップ	drop	ドロップ	drop	N	N;NOM;INDF;MASC+FEM;SG
ドロップ	droppe	ドロップ	droppe	N	N;NOM;INDF;MASC+FEM;SG
ドロップ	droppar	ドロップ	dropp	N	N;NOM;INDF;MASC+FEM;PL
サンプル	prov	サンプル	prov	N	N;NOM;INDF;NEUT;SG
サンプル	stickprov	サンプル	stickprov	N	N;NOM;INDF;NEUT;SG
サンプル	urval	サンプル	urval	N	N;NOM;INDF;NEUT;SG
サンプル	prov	サンプル	prov	N	N;NOM;INDF;NEUT;SG
サンプル	prover	サンプル	prov	N	N;NOM;INDF;MASC+FEM;PL
樹木	träd	樹木	träd	N	N;NOM;INDF;NEUT;SG
コードネーム	kodnamn	コードネーム	kodnamn	N	N;NOM;INDF;NEUT;SG
シカ	fawn	シカ	faln	N	N;NOM;INDF;MASC+FEM;SG
シカ	stag	シカ	stag	N	N;NOM;INDF;NEUT;SG
シカ	hjortar	シカ	hjort	N	N;NOM;INDF;MASC+FEM;PL
シカ	rådjur	シカ	rådjur	N	N;NOM;INDF;NEUT;PL
シカ	hjort	シカ	hjort	N	N;NOM;INDF;MASC+FEM;SG
サブタイトル	underrubrik	サブタイトル	underrubrik	N	N;NOM;INDF;MASC+FEM;SG
サブタイトル	undertexter	サブタイトル	undertext	N	N;NOM;INDF;MASC+FEM;PL
サブタイトル	textning	サブタイトル	textning	N	N;NOM;INDF;MASC+FEM;SG
弁当	bento	弁当	bento	N	N;NOM;INDF;NEUT;SG
特権	privilegium	特権	privilegium	N	N;NOM;INDF;NEUT;SG
特権	privilegier	特権	privilegium	N	N;NOM;INDF;NEUT;PL
特権	befogenheter	特権	befogenhet	N	N;NOM;INDF;MASC+FEM;PL
特権	privilegier	特権	privilegium	N	N;NOM;INDF;NEUT;PL
脅迫	hotar	脅迫	hota	V	V;IND;PRS;FIN;ACT
オファー	erbjudandet	オファー	erbjudande	N	N;NOM;DEF;NEUT;SG
トランス	transformatorer	トランス	transformator	N	N;NOM;INDF;MASC+FEM;PL
線形	linjär	線形	linjär	N	N;NOM;INDF;MASC+FEM;SG
釈放	släpp	釈放	släpp	V	V;IMP;FIN;ACT
釈放	släppa	釈放	släppa	V	V;IMP;FIN;ACT
エッジ	kant	エッジ	kunna	N	N;NOM;INDF;MASC+FEM;SG
エッジ	edge	エッジ	edge	N	N;NOM;INDF;MASC+FEM;SG
エッジ	kanten	エッジ	kant	N	N;NOM;DEF;MASC+FEM;SG
エッジ	kanterna	エッジ	kant	N	N;NOM;DEF;MASC+FEM;PL
エッジ	kanter	エッジ	kant	N	N;NOM;INDF;MASC+FEM;PL
高額	dyra	高額	dyr	ADJ	ADJ;NOM;PL
高額	dyr	高額	dy	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
高額	dyrt	高額	dyr	ADJ	ADJ;NOM;INDF;NEUT;SG
骨格	skelettet	骨格	skelett	N	N;NOM;DEF;NEUT;SG
骨格	skelett	骨格	skelett	N	N;NOM;INDF;NEUT;SG
骨格	skelett	骨格	skelett	N	N;NOM;INDF;NEUT;SG
王族	royalty	王族	royalty	N	N;NOM;INDF;MASC+FEM;SG
王族	kungligheter	王族	kunglighet	N	N;NOM;INDF;MASC+FEM;PL
不当	orättvisa	不当	orättvisa	ADJ	ADJ;NOM;INDF;NEUT;SG
不当	orättvist	不当	orättvist	ADJ	ADJ;NOM;INDF;NEUT;SG
非	basse	非	basse	N	N;NOM;INDF;MASC+FEM;SG
埠頭	wharf	埠頭	wharf	N	N;NOM;INDF;NEUT;SG
ロスト	lost	ロスト	lost	N	N;NOM;INDF;MASC+FEM;SG
執事	steward	執事	steward	N	N;NOM;INDF;MASC+FEM;SG
大通り	boulevard	大通り	boulevard	N	N;NOM;INDF;MASC+FEM;SG
フライング	flygning	フライング	flygning	N	N;NOM;INDF;MASC+FEM;SG
ブラウザ	webbläsaren	ブラウザ	pebbläsare	N	N;NOM;DEF;MASC+FEM;SG
ブラウザ	webbläsare	ブラウザ	webbläsare	N	N;NOM;INDF;MASC+FEM;SG
うさぎ	usagi	うさぎ	usagi	N	N;NOM;DEF;MASC+FEM;SG
うさぎ	bunny	うさぎ	bunny	N	N;NOM;INDF;MASC+FEM;SG
うさぎ	kanin	うさぎ	kanin	N	N;NOM;INDF;MASC+FEM;SG
うさぎ	hare	うさぎ	hare	N	N;NOM;INDF;MASC+FEM;SG
仕上げ	avslutar	仕上げる	avsluta	V	V;IND;PRS;FIN;ACT
ガイドブック	guidebok	ガイドブック	guidebok	N	N;NOM;INDF;MASC+FEM;SG
特色	karakteristika	特色	karakteristik	N	N;NOM;INDF;MASC+FEM;PL
特色	särdrag	特色	särdrag	N	N;NOM;INDF;NEUT;PL
特色	kännetecken	特色	kännetecken	N	N;NOM;INDF;NEUT;PL
特色	egenskaper	特色	egenskap	N	N;NOM;INDF;MASC+FEM;PL
牛乳	mjölk	牛乳	mjölk	N	N;NOM;INDF;MASC+FEM;SG
ロータリー	rotary	ロータリー	rotary	N	N;NOM
御殿	goten	御殿	got	N	N;NOM;DEF;MASC+FEM;SG
