categoría	kategori	categoría	kategori	N;FEM;SG	N;INDF;MASC+FEM;SG
giro	drejning	giro	drejning	N;MASC;SG	N;INDF;MASC+FEM;SG
giro	giro	giro	giro	N;MASC;SG	N;INDF;MASC+FEM;SG
men	mændene	men	mand	N	N;DEF;MASC+FEM;PL
men	mænd	men	mand	N	N;INDF;MASC+FEM;PL
medallistas	medaljevindere	medallista	medaljevinder	N;PL	N;INDF;MASC+FEM;PL
trece	tretten	trece	tret	NUM;PL	NUM
crimen	kriminalitet	crimen	kriminalitet	N;MASC;SG	N;INDF;MASC+FEM;SG
crimen	forbrydelse	crimen	forbrydelse	N;MASC;SG	N;INDF;MASC+FEM;SG
correcto	højre	correcto	højre	ADJ;MASC;SG	ADJ
correcto	korrekt	correcto	korrekt	ADJ;MASC;SG	ADJ;INDF;SG
esclavos	slaverne	esclavo	slaver	N;MASC;PL	N;DEF;MASC+FEM;PL
esclavos	slaver	esclavo	slave	N;MASC;PL	N;INDF;MASC+FEM;PL
comics	tegneserier	comics	tegneseri	N;MASC;PL	N;INDF;NEUT;PL
vuelos	flyrejser	vuelo	flyrejse	N;MASC;PL	N;INDF;MASC+FEM;PL
vuelos	afgange	vuelo	afgange	N;MASC;PL	N;INDF;MASC+FEM;PL
vuelos	flyvninger	vuelo	flyvning	N;MASC;PL	N;INDF;MASC+FEM;PL
ayudó	hjulpet	ayudar	hjælpe	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
ayudó	hjalp	ayudar	hjælpe	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;ACT
abrir	åbn	abrir	åbn	V;NFIN	V;IMP
abrir	åbner	abrir	åbne	V;NFIN	V;IND;PRS;FIN;ACT
largos	lange	largo	lang	ADJ;MASC;PL	ADJ;PL
valparaíso	valparaíso	valparaíso	valparaíso	N;MASC;SG	N;INDF;MASC+FEM;SG
inmediato	omgående	inmediato	omgående	ADJ;MASC;SG	ADJ
inmediato	umiddelbar	inmediato	umiddelbar	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
inmediato	øjeblikkelig	inmediato	øjeblikkelig	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
interpreta	fortolker	interpretar	fortolker	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
interpreta	fortolker	interpretar	fortolker	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
interpreta	fortolke	interpretar	fortolke	V;IND;SG;3;PRS;FIN	V;NFIN;ACT
aparentemente	tilsyneladende	aparentemente	tilsyneladende	ADV	ADV
aparentemente	åbenbart	aparentemente	åbenbart	ADV	ADV
aparentemente	tilsyneladende	aparentemente	tilsyneladende	ADV	ADV
trujillo	trujillo	trujillo	trujillo	N;MASC;SG	N;INDF;MASC+FEM;SG
band	band	band	band	N;SG	N;INDF;NEUT;SG
band	bandet	band	band	N;SG	N;DEF;NEUT;SG
band	orkester	band	orkester	N;SG	N;INDF;NEUT;SG
procedimiento	proceduren	procedimiento	procedur	N;MASC;SG	N;DEF;MASC+FEM;SG
procedimiento	fremgangsmåde	procedimiento	fremgangsmåde	N;MASC;SG	N;INDF;MASC+FEM;SG
procedimiento	procedure	procedimiento	procedur	N;MASC;SG	N;INDF;MASC+FEM;SG
album	album	album	album	N;MASC;SG	N;INDF;NEUT;SG
album	plade	album	plade	N;MASC;SG	N;INDF;MASC+FEM;SG
album	albummet	album	album	N;MASC;SG	N;DEF;NEUT;SG
automóviles	biler	automóvil	bil	N;MASC;PL	N;INDF;MASC+FEM;PL
automóviles	biler	automóvil	bil	N;MASC;PL	N;INDF;MASC+FEM;PL
periodismo	journalistik	periodismo	journalistik	N;MASC;SG	N;INDF;MASC+FEM;SG
sábado	lørdag	sábado	lørdag	N	N;INDF;MASC+FEM;SG
cuartel	hovedkontor	cuartel	hovedkontor	N;MASC;SG	N;INDF;NEUT;SG
cuartel	hovedkvarteret	cuartel	hovedkvarter	N;MASC;SG	N;DEF;NEUT;SG
cuartel	hovedkvarter	cuartel	hovedkvarter	N;MASC;SG	N;INDF;NEUT;SG
cuartel	hovedsædet	cuartel	hovedsæde	N;MASC;SG	N;DEF;NEUT;SG
cuartel	hovedsæde	cuartel	hovedsæde	N;MASC;SG	N;INDF;NEUT;SG
héroes	helte	héroe	helt	N;MASC;PL	N;INDF;MASC+FEM;PL
network	nettet	network	net	N;SG	N;DEF;NEUT;SG
network	net	network	ne	N;SG	N;INDF;NEUT;SG
network	netværket	network	netværk	N;SG	N;DEF;NEUT;SG
network	netværk	network	netværk	N;SG	N;INDF;NEUT;SG
elizabeth	elizabeth	elizabeth	elizabeth	N;FEM;SG	N;DEF;NEUT;SG
elizabeth	elisabeth	elizabeth	elisabeth	N;FEM;SG	N;INDF;MASC+FEM;SG
perspectiva	overslag	perspectiva	overslag	N;FEM;SG	N;INDF;NEUT;SG
perspectiva	perspektivet	perspectiva	perspektiv	N;FEM;SG	N;DEF;NEUT;SG
perspectiva	perspektiv	perspectiva	perspektiv	N;FEM;SG	N;INDF;NEUT;SG
cuevas	huler	cueva	huler	N;FEM;PL	N;INDF;MASC+FEM;PL
cuevas	hulerne	cueva	hule	N;FEM;PL	N;DEF;MASC+FEM;PL
correspondientes	modsvarende	correspondiente	modsvarende	ADJ;PL	ADJ
correspondientes	tilsvarende	correspondiente	tilsvarende	ADJ;PL	ADJ
decoración	dekoration	decoración	dekoration	N;FEM;SG	N;INDF;MASC+FEM;SG
decoración	udsmykning	decoración	udsmykning	N;FEM;SG	N;INDF;MASC+FEM;SG
decoración	indretning	decoración	indretning	N;FEM;SG	N;INDF;MASC+FEM;SG
decoración	interiør	decoración	interiør	N;FEM;SG	N;INDF;NEUT;SG
decoración	udsmykning	decoración	udsmykning	N;FEM;SG	N;INDF;MASC+FEM;SG
decoración	udsmykning	decoración	udsmykning	N;FEM;SG	N;INDF;MASC+FEM;SG
decoración	pynt	decoración	pynt	N;FEM;SG	N;INDF;NEUT;SG
hijas	døtre	hija	døn	N;FEM;PL	N;INDF;MASC+FEM;PL
gama	rækkevidde	gama	rækkevidde	N;FEM;SG	N;INDF;MASC+FEM;SG
gama	afstand	gama	afstand	N;FEM;SG	N;INDF;MASC+FEM;SG
gama	sortiment	gama	sortiment	N;FEM;SG	N;INDF;NEUT;SG
gama	interval	gama	interval	N;FEM;SG	N;INDF;NEUT;SG
foro	forum	foro	forum	N;MASC;SG	N;INDF;NEUT;SG
foro	forummet	foro	forum	N;MASC;SG	N;DEF;NEUT;SG
copia	kopiering	copia	kopiering	N;FEM;SG	N;INDF;MASC+FEM;SG
copia	kopi	copia	kopi	N;FEM;SG	N;INDF;MASC+FEM;SG
copia	kopiering	copia	kopiering	N;FEM;SG	N;INDF;MASC+FEM;SG
muros	vægge	muro	vægge	N;MASC;PL	N;INDF;MASC+FEM;PL
muros	væggene	muro	væg	N;MASC;PL	N;DEF;MASC+FEM;PL
muros	mure	muro	mur	N;MASC;PL	N;INDF;MASC+FEM;PL
retorno	retur	retorno	retur	N;MASC;SG	N;INDF;MASC+FEM;SG
retorno	afkast	retorno	afkast	N;MASC;SG	N;INDF;NEUT;SG
sands	sand	sands	sand	N;MASC	N;INDF;MASC+FEM;SG
sands	sands	sands	sand	N;MASC	N;INDF;MASC+FEM;SG
europeas	europæiske	europeo	europæisk	ADJ;FEM;PL	ADJ;PL
lógica	logisk	lógico	logisk	ADJ;FEM;SG	ADJ;INDF;SG
lógica	logisk	lógico	logisk	ADJ;FEM;SG	ADJ;INDF;SG
segura	tryg	seguro	tryg	ADJ;FEM;SG	ADJ;INDF;MASC+FEM;SG
segura	sikker	seguro	sikker	ADJ;FEM;SG	ADJ;INDF;MASC+FEM;SG
segura	sikker	seguro	sikker	ADJ;FEM;SG	ADJ;INDF;MASC+FEM;SG
cuarenta	fyrrene	cuarenta	fyrre	N;FEM;PL	N;DEF;MASC+FEM;PL
costo	pris	costo	pris	N;MASC;SG	N;INDF;MASC+FEM;SG
costo	udgift	costo	udgift	N;MASC;SG	N;INDF;MASC+FEM;SG
costo	omkostning	costo	omkostning	N;MASC;SG	N;INDF;MASC+FEM;SG
extinción	udryddelse	extinción	udryddelse	N;FEM;SG	N;INDF;MASC+FEM;SG
extinción	tilintetgørelse	extinción	tilintetgørelse	N;FEM;SG	N;INDF;MASC+FEM;SG
extinción	udslettelse	extinción	udslettelse	N;FEM;SG	N;INDF;MASC+FEM;SG
conferencias	forelæsninger	conferencia	forelæsning	N;FEM;PL	N;INDF;MASC+FEM;PL
conferencias	konferencerne	conferencia	konference	N;FEM;PL	N;DEF;MASC+FEM;PL
conferencias	konferencer	conferencia	konference	N;FEM;PL	N;INDF;MASC+FEM;PL
ajedrez	skak	ajedrez	skak	N;MASC;SG	N;INDF;MASC+FEM;SG
habitación	værelse	habitación	værelse	N;FEM;SG	N;INDF;NEUT;SG
habitación	stue	habitación	stue	N;FEM;SG	N;INDF;MASC+FEM;SG
habitación	værelset	habitación	værelse	N;FEM;SG	N;DEF;NEUT;SG
habitación	rum	habitación	rum	N;FEM;SG	N;INDF;NEUT;SG
habitación	rum	habitación	rum	N;FEM;SG	N;INDF;NEUT;SG
señales	signalerne	señal	signal	N;FEM;PL	N;DEF;NEUT;PL
señales	signaler	señal	signal	N;FEM;PL	N;INDF;NEUT;PL
señales	skilte	señal	skille	N;FEM;PL	N;INDF;MASC+FEM;PL
tensión	spænding	tensión	spænding	N;FEM;SG	N;INDF;MASC+FEM;SG
tensión	spændingen	tensión	spænding	N;FEM;SG	N;DEF;MASC+FEM;SG
tensión	spænding	tensión	spænding	N;FEM;SG	N;INDF;MASC+FEM;SG
conciencia	samvittighed	conciencia	samvittighed	N;FEM;SG	N;INDF;MASC+FEM;SG
conciencia	bevidstheden	conciencia	bevidsthed	N;FEM;SG	N;DEF;MASC+FEM;SG
conciencia	bevidsthed	conciencia	bevidsthed	N;FEM;SG	N;INDF;MASC+FEM;SG
conciencia	kendskab	conciencia	kendskab	N;FEM;SG	N;INDF;NEUT;SG
conciencia	bevidsthed	conciencia	bevidsthed	N;FEM;SG	N;INDF;MASC+FEM;SG
conciencia	bevidstgørelse	conciencia	bevidstgørelse	N;FEM;SG	N;INDF;MASC+FEM;SG
seminario	seminarium	seminario	seminarium	N;MASC;SG	N;INDF;NEUT;SG
seminario	seminar	seminario	seminar	N;MASC;SG	N;INDF;NEUT;SG
seminario	seminaret	seminario	seminar	N;MASC;SG	N;DEF;NEUT;SG
técnicos	teknikere	técnico	tekniker	N;MASC;PL	N;INDF;MASC+FEM;PL
palmas	håndflader	palma	håndflader	N;FEM;PL	N;INDF;MASC+FEM;PL
órganos	organerne	órgano	organ	N;MASC;PL	N;DEF;MASC+FEM;PL
órganos	organer	órgano	organ	N;MASC;PL	N;INDF;MASC+FEM;PL
órganos	karrosserier	órgano	karrosseri	N;MASC;PL	N;INDF;NEUT;PL
órganos	kroppe	órgano	kroppe	N;MASC;PL	N;INDF;MASC+FEM;PL
órganos	organer	órgano	organ	N;MASC;PL	N;INDF;MASC+FEM;PL
cobertura	dækning	cobertura	dækning	N;FEM;SG	N;INDF;MASC+FEM;SG
cobertura	dækningsområde	cobertura	dækningsområde	N;FEM;SG	N;INDF;NEUT;SG
jefes	høvdinge	jefe	høvding	N;MASC;PL	N;INDF;MASC+FEM;PL
jefes	cheferne	jefe	chef	N;MASC;PL	N;DEF;MASC+FEM;PL
jefes	chefer	jefe	chef	N;MASC;PL	N;INDF;MASC+FEM;PL
entradas	billetter	entrada	billet	N;FEM;PL	N;INDF;MASC+FEM;PL
entradas	billetterne	entrada	billet	N;FEM;PL	N;DEF;MASC+FEM;PL
entradas	indgange	entrada	indgange	N;FEM;PL	N;INDF;MASC+FEM;PL
entradas	angivelser	entrada	angivelse	N;FEM;PL	N;INDF;MASC+FEM;PL
pelo	hair	pelo	hair	N;MASC;SG	N;INDF;MASC+FEM;SG
pelo	hår	pelo	hår	N;MASC;SG	N;INDF;NEUT;SG
pelo	håret	pelo	hår	N;MASC;SG	N;DEF;NEUT;SG
estatus	status	estatus	status	N;MASC	N;INDF;MASC+FEM;SG
estatus	statussen	estatus	statusse	N;MASC	N;DEF;MASC+FEM;SG
monterrey	monterey	monterrey	monter	N;MASC;SG	N;INDF;MASC+FEM;SG
creció	vokset	crecer	vokse	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
creció	voksede	crecer	vokse	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;ACT
contemporáneo	moderne	contemporáneo	moderne	ADJ;MASC;SG	ADJ
seco	tørt	seco	tør	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
huracán	orkanen	huracán	orkan	N;MASC;SG	N;DEF;MASC+FEM;SG
huracán	orkan	huracán	orkan	N;MASC;SG	N;INDF;MASC+FEM;SG
cumbre	topmøde	cumbre	topmøde	N;FEM;SG	N;INDF;NEUT;SG
cumbre	topmødet	cumbre	topmød	N;FEM;SG	N;DEF;NEUT;SG
mexicanos	mexicanerne	mexicano	mexicaner	N;MASC;PL	N;DEF;MASC+FEM;PL
mexicanos	mexicanere	mexicano	mexicaner	N;MASC;PL	N;INDF;MASC+FEM;PL
residentes	residenter	residente	resident	N;PL	N;INDF;MASC+FEM;PL
residentes	indbyggere	residente	indbygger	N;PL	N;INDF;MASC+FEM;PL
residentes	beboere	residente	beboer	N;PL	N;INDF;MASC+FEM;PL
ofreció	tilbudte	ofrecer	tilbudt	V;IND;SG;3;PST;FIN	V;SG;PST;V.PTCP
ofreció	tilbudt	ofrecer	tilbudt	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
ofreció	udbudt	ofrecer	udbudt	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
patrick	patrick	patrick	patrick	N;MASC;SG	N;INDF;MASC+FEM;SG
conservador	konservativ	conservador	konservativ	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
conservador	borgerlig	conservador	borgerlig	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
rueda	hjulet	rueda	hjæle	N;FEM;SG	N;DEF;NEUT;SG
completar	udfyldes	completar	udfylde	V;NFIN	V;IND;PRS;NFIN;PASS
completar	fuldført	completar	fuldføre	V;NFIN	V;INDF;SG;PST;V.PTCP
pacto	pagt	pacto	pagt	N;MASC;SG	N;INDF;MASC+FEM;SG
pacto	pagten	pacto	pagt	N;MASC;SG	N;DEF;MASC+FEM;SG
pacto	pagt	pacto	pagt	N;MASC;SG	N;INDF;MASC+FEM;SG
pacto	pagten	pacto	pagt	N;MASC;SG	N;DEF;MASC+FEM;SG
llamar	ring	llamar	ring	V;NFIN	V;IMP
llamar	ringe	llamar	ringe	V;NFIN	V;NFIN;ACT
llamar	kalder	llamar	kalde	V;NFIN	V;IND;PRS;FIN;ACT
llamar	ringer	llamar	ringe	V;NFIN	V;IND;PRS;FIN;ACT
opiniones	anmeldelser	opinión	anmeldelse	N;FEM;PL	N;INDF;MASC+FEM;PL
opiniones	meninger	opinión	mening	N;FEM;PL	N;INDF;MASC+FEM;PL
opiniones	udtalelser	opinión	udtalelse	N;FEM;PL	N;INDF;MASC+FEM;PL
brazos	armene	brazo	arm	N;MASC;PL	N;DEF;MASC+FEM;PL
brazos	arme	brazo	arm	N;MASC;PL	N;INDF;MASC+FEM;PL
brazos	våben	brazo	våben	N;MASC;PL	N;INDF;NEUT;PL
consejero	konsulent	consejero	konsulent	N;MASC;SG	N;INDF;MASC+FEM;SG
consejero	rådgiver	consejero	rådgive	N;MASC;SG	N;INDF;MASC+FEM;SG
consejero	rådgiver	consejero	rådgive	N;MASC;SG	N;INDF;MASC+FEM;SG
consejero	rådgiver	consejero	rådgive	N;MASC;SG	N;INDF;MASC+FEM;SG
consejero	rådgiver	consejero	rådgive	N;MASC;SG	N;INDF;MASC+FEM;SG
consejero	holdleder	consejero	holdlede	N;MASC;SG	N;INDF;MASC+FEM;SG
cámaras	kameraerne	cámara	kamera	N;FEM;PL	N;DEF;NEUT;PL
cámaras	kameraer	cámara	kamera	N;FEM;PL	N;INDF;NEUT;PL
cámaras	afdelingerne	cámara	afdeling	N;FEM;PL	N;DEF;MASC+FEM;PL
cámaras	kamre	cámara	kammel	N;FEM;PL	N;INDF;MASC+FEM;PL
cámaras	afdelinger	cámara	afdeling	N;FEM;PL	N;INDF;MASC+FEM;PL
website	website	website	website	N;MASC;SG	N;INDF;NEUT;SG
website	hjemmeside	website	hjemmeside	N;MASC;SG	N;INDF;MASC+FEM;SG
website	webside	website	webside	N;MASC;SG	N;INDF;MASC+FEM;SG
website	hjemmesiden	website	hjemmeside	N;MASC;SG	N;DEF;MASC+FEM;SG
website	websted	website	websted	N;MASC;SG	N;INDF;MASC+FEM;SG
interpretar	fortolker	interpretar	fortolker	V;NFIN	V;IND;PRS;FIN;ACT
interpretar	fortolke	interpretar	fortolke	V;NFIN	V;NFIN;ACT
off	slukket	off	slikke	N	N;DEF;NEUT;SG
documentación	dokumentation	documentación	dokumentation	N;FEM;SG	N;INDF;MASC+FEM;SG
autopista	motorvej	autopista	motorvej	N;FEM;SG	N;INDF;MASC+FEM;SG
autopista	motorvejen	autopista	motorvej	N;FEM;SG	N;DEF;MASC+FEM;SG
autopista	motortrafikvej	autopista	motortrafikvej	N;FEM;SG	N;INDF;MASC+FEM;SG
autopista	motorvej	autopista	motorvej	N;FEM;SG	N;INDF;MASC+FEM;SG
autopista	motorvejen	autopista	motorvej	N;FEM;SG	N;DEF;MASC+FEM;SG
autopista	motorvej	autopista	motorvej	N;FEM;SG	N;INDF;MASC+FEM;SG
autopista	hovedvej	autopista	hovedvej	N;FEM;SG	N;INDF;MASC+FEM;SG
autopista	motorvejen	autopista	motorvej	N;FEM;SG	N;DEF;MASC+FEM;SG
autopista	highway	autopista	highway	N;FEM;SG	N;INDF;NEUT;SG
autopista	landevej	autopista	landevej	N;FEM;SG	N;INDF;MASC+FEM;SG
arts	kunst	arts	kunst	N	N;INDF;MASC+FEM;SG
circunstancias	omstændigheder	circunstancia	omstændighed	N;FEM;PL	N;INDF;MASC+FEM;PL
circunstancias	omstændighederne	circunstancia	omstændighed	N;FEM;PL	N;DEF;MASC+FEM;PL
circunstancias	omstændigheder	circunstancia	omstændighed	N;FEM;PL	N;INDF;MASC+FEM;PL
parcial	forudindtaget	parcial	forudindtage	ADJ;SG	ADJ;INDF;SG
parcial	partisk	parcial	partisk	ADJ;SG	ADJ;INDF;SG
parcial	partiel	parcial	partiel	ADJ;SG	ADJ;INDF;MASC+FEM;SG
clan	klan	clan	klan	N;MASC;SG	N;INDF;MASC+FEM;SG
clan	klanen	clan	klan	N;MASC;SG	N;DEF;MASC+FEM;SG
séptimo	syvende	séptimo	syvende	ADJ;MASC;SG	ADJ
historial	historik	historial	historik	N;MASC;SG	N;INDF;MASC+FEM;SG
historial	historie	historial	historie	N;MASC;SG	N;INDF;MASC+FEM;SG
impuestos	skatte	impuesto	skatte	N;MASC;PL	N;INDF;NEUT;PL
reloj	uret	reloj	uret	N;MASC;SG	N;DEF;NEUT;SG
reloj	ur	reloj	ur	N;MASC;SG	N;INDF;NEUT;SG
singles	singler	single	singel	N;MASC;PL	N;INDF;MASC+FEM;PL
intensidad	intensitet	intensidad	intensitet	N;FEM;SG	N;INDF;MASC+FEM;SG
definir	definere	definir	definere	V;NFIN	V;NFIN;ACT
definir	definerer	definir	definere	V;NFIN	V;IND;PRS;FIN;ACT
definir	definere	definir	definere	V;NFIN	V;NFIN;ACT
definir	definer	definir	defin	V;NFIN	V;IND;PRS;FIN;ACT
definir	definerer	definir	definere	V;NFIN	V;IND;PRS;FIN;ACT
gabinete	skab	gabinete	skab	N;MASC;SG	N;INDF;NEUT;SG
gabinete	kabinettet	gabinete	kabinet	N;MASC;SG	N;DEF;NEUT;SG
gabinete	kabinet	gabinete	kabinet	N;MASC;SG	N;INDF;NEUT;SG
villas	villaer	villa	villaum	N;FEM;PL	N;INDF;NEUT;PL
equilibrio	saldo	equilibrio	saldo	N;MASC;SG	N;INDF;MASC+FEM;SG
equilibrio	balance	equilibrio	balance	N;MASC;SG	N;INDF;MASC+FEM;SG
equilibrio	ligevægt	equilibrio	ligevægt	N;MASC;SG	N;INDF;MASC+FEM;SG
equilibrio	balancen	equilibrio	balance	N;MASC;SG	N;DEF;MASC+FEM;SG
equilibrio	afvejning	equilibrio	afvejning	N;MASC;SG	N;INDF;MASC+FEM;SG
equilibrio	afbalancering	equilibrio	afbalancering	N;MASC;SG	N;INDF;MASC+FEM;SG
equilibrio	balancegang	equilibrio	balancegang	N;MASC;SG	N;INDF;MASC+FEM;SG
equilibrio	ligevægt	equilibrio	ligevægt	N;MASC;SG	N;INDF;MASC+FEM;SG
esquina	hjørne	esquina	hjørne	N;FEM;SG	N;INDF;NEUT;SG
esquina	hjørnet	esquina	hjørne	N;FEM;SG	N;DEF;NEUT;SG
japoneses	japanerne	japonés	japaner	N;MASC;PL	N;DEF;MASC+FEM;PL
japoneses	japanere	japonés	japanere	N;MASC;PL	N;INDF;MASC+FEM;PL
inmigrantes	migranter	inmigrante	migrant	N;PL	N;INDF;MASC+FEM;PL
inmigrantes	indvandrere	inmigrante	indvandrer	N;PL	N;INDF;MASC+FEM;PL
inmigrantes	immigranter	inmigrante	immigrant	N;PL	N;INDF;MASC+FEM;PL
inmigrantes	indvandrere	inmigrante	indvandrer	N;PL	N;INDF;MASC+FEM;PL
inmigrantes	indvandrerne	inmigrante	indvandrer	N;PL	N;DEF;MASC+FEM;PL
inmigrantes	indvandrere	inmigrante	indvandrer	N;PL	N;INDF;MASC+FEM;PL
pared	væg	pared	væg	N;FEM;SG	N;INDF;MASC+FEM;SG
pared	væggen	pared	væg	N;FEM;SG	N;DEF;MASC+FEM;SG
pared	mur	pared	mur	N;FEM;SG	N;INDF;MASC+FEM;SG
órbita	kredsløb	órbita	kredsløb	N;FEM;SG	N;INDF;NEUT;SG
tropicales	tropiske	tropical	tropisk	ADJ;PL	ADJ;PL
gótico	gotisk	gótico	gotisk	ADJ;MASC;SG	ADJ;INDF;SG
asistió	deltog	asistir	deltage	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;ACT
asistió	deltaget	asistir	deltage	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
cima	top	cima	top	N;FEM;SG	N;INDF;MASC+FEM;SG
cima	toppen	cima	top	N;FEM;SG	N;DEF;MASC+FEM;SG
cima	topmøde	cima	topmøde	N;FEM;SG	N;INDF;NEUT;SG
cima	topmødet	cima	topmød	N;FEM;SG	N;DEF;NEUT;SG
airlines	flyselskaber	airlín	flyselskab	N;MASC;PL	N;INDF;NEUT;PL
airlines	luftfartsselskaber	airlín	luftfartsselskab	N;MASC;PL	N;INDF;NEUT;PL
perdiendo	mister	perder	miste	V;V.MSDR	V;IND;PRS;FIN;ACT
perdiendo	tabe	perder	tabe	V;V.MSDR	V;NFIN;ACT
goleador	målscorer	goleador	målscore	N;MASC;SG	N;INDF;MASC+FEM;SG
atletismo	spor	atletismo	spor	N;MASC;SG	N;INDF;NEUT;SG
atletismo	sporets	atletismo	spor	N;MASC;SG	N;GEN;DEF;NEUT;SG
atletismo	sporet	atletismo	spor	N;MASC;SG	N;DEF;NEUT;SG
atletismo	atletik	atletismo	atletik	N;MASC;SG	N;INDF;NEUT;SG
heavy	heavy	heavy	heavy	N;MASC;SG	N;INDF;NEUT;SG
silencio	stilhed	silencio	stilhed	N;MASC;SG	N;INDF;MASC+FEM;SG
silencio	tavshed	silencio	tavshed	N;MASC;SG	N;INDF;MASC+FEM;SG
trofeo	trofæ	trofeo	trofæ	N;MASC;SG	N;INDF;NEUT;SG
trofeo	pokal	trofeo	pokal	N;MASC;SG	N;INDF;MASC+FEM;SG
ocupado	travl	ocupado	travl	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC+FEM;SG
reconstrucción	genopbygning	reconstrucción	genopbygning	N;FEM;SG	N;INDF;MASC+FEM;SG
reconstrucción	genopbygning	reconstrucción	genopbygning	N;FEM;SG	N;INDF;MASC+FEM;SG
reconstrucción	rekonstruktion	reconstrucción	rekonstruktion	N;FEM;SG	N;INDF;MASC+FEM;SG
óperas	operaer	ópera	opera	N;FEM;PL	N;INDF;MASC+FEM;PL
presa	dæmningen	presa	dæmning	N;FEM;SG	N;DEF;MASC+FEM;SG
presa	dæmning	presa	dæmning	N;FEM;SG	N;INDF;MASC+FEM;SG
presa	dige	presa	dige	N;FEM;SG	N;INDF;NEUT;SG
presa	bytte	presa	bytte	N;FEM;SG	N;INDF;MASC+FEM;SG
oportunidades	muligheder	oportunidad	mulighed	N;FEM;PL	N;INDF;MASC+FEM;PL
nevada	snefald	nevada	snefald	N;FEM;SG	N;INDF;NEUT;SG
calderón	calderón	calderón	calderón	N;MASC;SG	N;INDF;MASC+FEM;SG
calderón	calderon	calderón	calderon	N;MASC;SG	N;INDF;MASC+FEM;SG
monarquía	monarki	monarquía	monarki	N;FEM;SG	N;INDF;NEUT;SG
percusión	percussion	percusión	percussion	N;FEM;SG	N;INDF;MASC+FEM;SG
lobo	ulven	lobo	ulv	N;MASC;SG	N;DEF;NEUT;SG
lobo	ulv	lobo	ulv	N;MASC;SG	N;INDF;MASC+FEM;SG
biología	biologi	biología	biologi	N;FEM;SG	N;INDF;MASC+FEM;SG
móvil	mobilt	móvil	mobilt	N;SG	N;INDF;NEUT;SG
móvil	mobilen	móvil	mobil	N;SG	N;DEF;MASC+FEM;SG
móvil	mobil	móvil	mobil	N;SG	N;INDF;MASC+FEM;SG
víctima	offeret	víctima	offer	N;FEM;SG	N;DEF;NEUT;SG
víctima	skadelidte	víctima	skadelidt	N;FEM;SG	N;INDF;MASC+FEM;SG
víctima	offer	víctima	offer	N;FEM;SG	N;INDF;NEUT;SG
incremento	forhøjelse	incremento	forhøjelse	N;MASC;SG	N;INDF;MASC+FEM;SG
incremento	forøgelse	incremento	forøgelse	N;MASC;SG	N;INDF;MASC+FEM;SG
incremento	stigning	incremento	stigning	N;MASC;SG	N;INDF;MASC+FEM;SG
incremento	forøgelse	incremento	forøgelse	N;MASC;SG	N;INDF;MASC+FEM;SG
incremento	tilvækst	incremento	tilvækst	N;MASC;SG	N;INDF;MASC+FEM;SG
teología	teologi	teología	teologi	N;FEM;SG	N;INDF;MASC+FEM;SG
ambiental	miljømæssig	ambiental	miljømæssig	ADJ;SG	ADJ;INDF;MASC+FEM;SG
ambiental	miljømæssigt	ambiental	miljømæssigt	ADJ;SG	ADJ;INDF;NEUT;SG
ambiental	omgivende	ambiental	omgive	ADJ;SG	ADJ
nobleza	adel	nobleza	adel	N;FEM;SG	N;INDF;MASC+FEM;SG
cultivos	kulturer	cultivo	kultur	N;MASC;PL	N;INDF;MASC+FEM;PL
cultivos	afgrøder	cultivo	afgrøde	N;MASC;PL	N;INDF;MASC+FEM;PL
cultivos	kulturer	cultivo	kultur	N;MASC;PL	N;INDF;MASC+FEM;PL
cultivos	afgrøder	cultivo	afgrøde	N;MASC;PL	N;INDF;MASC+FEM;PL
escultores	billedhuggere	escultor	billedhugger	N;MASC;PL	N;INDF;MASC+FEM;PL
gusto	smagsprøve	gusto	smagsprøve	N;MASC;SG	N;INDF;MASC+FEM;SG
gusto	smag	gusto	smag	N;MASC;SG	N;INDF;MASC+FEM;SG
corporación	corporation	corporación	corporation	N;FEM;SG	N;INDF;MASC+FEM;SG
gimnasia	gym	gimnasia	gym	N;FEM;SG	N;INDF;NEUT;SG
gimnasia	gymnastik	gimnasia	gymnastik	N;FEM;SG	N;INDF;MASC+FEM;SG
gimnasia	gymnastik	gimnasia	gymnastik	N;FEM;SG	N;INDF;MASC+FEM;SG
refugio	ly	refugio	ly	N;MASC;SG	N;INDF;MASC+FEM;SG
