dan	och	dan	och	CONJ	CONJ
ninja	ninja	ninja	ninja	N	N;NOM;INDF;MASC+FEM;SG
ninja	ninjor	ninja	ninja	N	N;NOM;INDF;MASC+FEM;SG
sarang	näste	sarang	näste	N;SG	N;NOM;INDF;MASC+FEM;SG
sarang	kupa	sarang	kupa	N;SG	N;NOM;INDF;MASC+FEM;SG
sarang	kupan	sarang	kupa	N;SG	N;NOM;DEF;MASC+FEM;SG
personal	personlig	personal	personlig	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
personal	personligt	personal	personlig	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
terowongan	tunnel	terowongan	tunnel	N;SG	N;NOM;INDF;MASC+FEM;SG
terowongan	tunneln	terowongan	tunnel	N;SG	N;NOM;DEF;MASC+FEM;SG
subur	bördig	subur	bördig	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
konsonan	konsonant	konsonan	konsonant	N	N;NOM;INDF;MASC+FEM;SG
waktunya	tid	waktu	tid	N;SG	N;NOM;INDF;MASC+FEM;SG
waktunya	tidpunkt	waktu	tidpunkt	N;SG	N;NOM;INDF;MASC+FEM;SG
waktunya	dags	waktu	dags	N;SG	N;MASC+FEM
waktunya	klockslag	waktu	klockslag	N;SG	N;NOM;INDF;NEUT;SG
waktunya	tiden	waktu	tid	N;SG	N;NOM;DEF;MASC+FEM;SG
kehutanan	skogsbruk	kehutanan	skogsbruk	N;SG	N;NOM;INDF;NEUT;SG
leher	hals	leher	hals	N;SG	N;NOM;INDF;MASC+FEM;SG
leher	nacken	leher	nacken	N;SG	N;NOM;DEF;MASC+FEM;SG
leher	nacke	leher	nacke	N;SG	N;NOM;INDF;MASC+FEM;SG
kedaulatan	överhöghet	kedaulatan	överhöghet	N;SG	N;NOM;INDF;MASC+FEM;SG
kedaulatan	suveräniteten	kedaulatan	suveränitet	N;SG	N;NOM;DEF;MASC+FEM;SG
kedaulatan	suveränitet	kedaulatan	suveränitet	N;SG	N;NOM;INDF;MASC+FEM;SG
konservatif	konservativt	konservatif	konservativ	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
konservatif	konservativ	konservatif	konservativ	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
konservatif	konservativt	konservatif	konservativ	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
terasa	känns	terrasa	kännas	V;SG;PASS	V;IND;PRS;FIN
kenapa	varför	kenapa	varför	ADV	ADV
ekspresi	uttryck	ekspresi	uttryck	N;SG	N;NOM;INDF;NEUT;SG
ekspresi	uttryck	ekspresi	uttryck	N;SG	N;NOM;INDF;NEUT;SG
sejahtera	blomstrande	sejahtera	blomstra	ADJ;SG	ADJ;NOM;PRS;V.PTCP
rumit	knepig	rumit	knepig	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
rumit	knepigt	rumit	knepig	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
rumit	komplext	rumit	komplext	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
rumit	komplicerad	rumit	komplicerad	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
rumit	komplex	rumit	komplex	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
rumit	komplicerat	rumit	komplicerad	ADJ;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
rumit	krångligt	rumit	krånglig	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
rumit	komplicerad	rumit	komplicerad	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
rumit	komplicerat	rumit	komplicerad	ADJ;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
penerapan	genomförande	penterapan	genomförande	N;SG	N;NOM;INDF;NEUT;SG
penerapan	implementering	penterapan	implementering	N;SG	N;NOM;INDF;MASC+FEM;SG
penerapan	genomförandet	penterapan	genomförande	N;SG	N;NOM;DEF;NEUT;SG
praktis	praktiskt	praktis	praktisk	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
praktis	praktisk	praktis	praktisk	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
praktis	praktiskt	praktis	praktisk	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
mal	köpcentrum	mal	köpcentrum	N	N;NOM;INDF;NEUT;SG
mal	galleria	mal	galleri	N	N;NOM;INDF;MASC+FEM;SG
mal	gallerian	mal	gallerian	N	N;NOM;DEF;MASC+FEM;SG
mal	gallerior	mal	galleriom	N	N;NOM;INDF;MASC+FEM;PL
tawar	fynd	tawar	fynd	N;SG	N;NOM;INDF;NEUT;SG
pertukaran	växling	pertukaran	växling	N;SG	N;NOM;INDF;MASC+FEM;SG
pertukaran	utväxling	pertukaran	utväxling	N;SG	N;NOM;INDF;MASC+FEM;SG
pertukaran	exchange	pertukaran	exchange	N;SG	N;NOM;INDF;MASC+FEM;SG
pertukaran	utbyte	pertukaran	utbyte	N;SG	N;NOM;INDF;NEUT;SG
pemakaian	användning	penpakaian	användning	N;SG	N;NOM;INDF;MASC+FEM;SG
penangkapan	gripande	pentangkapan	gripande	N;SG	N;NOM;INDF;NEUT;SG
penangkapan	arrest	pentangkapan	arrest	N;SG	N;NOM;INDF;MASC+FEM;SG
penangkapan	grip	pentangkapan	grip	N;SG	N;NOM;INDF;MASC+FEM;SG
penangkapan	arrestering	pentangkapan	arrestering	N;SG	N;NOM;INDF;MASC+FEM;SG
poster	affisch	poster	affisch	N;SG	N;NOM;INDF;MASC+FEM;SG
poster	affischen	poster	affischen	N;SG	N;NOM;DEF;MASC+FEM;SG
intelektual	intellektuell	intelektual	intellektuell	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
sekretariat	sekretariat	sekretariat	sekretariat	N;SG	N;NOM;INDF;NEUT;SG
sekretariat	sekretariatet	sekretariat	sekretariat	N;SG	N;NOM;DEF;NEUT;SG
abjad	alfabetet	abjad	alfabete	N;SG	N;NOM;DEF;NEUT;SG
unggul	överordnad	unggul	överordnad	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
oposisi	motstånd	oposisi	motstånd	N;SG	N;NOM;INDF;NEUT;SG
oposisi	oppositionen	oposisi	opposition	N;SG	N;NOM;DEF;MASC+FEM;SG
oposisi	invändning	oposisi	invändning	N;SG	N;NOM;INDF;MASC+FEM;SG
oposisi	opposition	oposisi	opposition	N;SG	N;NOM;INDF;MASC+FEM;SG
norma	norm	norma	norm	N;SG	N;NOM;INDF;MASC+FEM;SG
seks	kön	seks	kön	N;SG	N;NOM;INDF;NEUT;SG
pentingnya	betydelse	penting	betydelse	N;SG	N;NOM;INDF;MASC+FEM;SG
pipa	rör	pipa	röra	N;SG	N;NOM;INDF;NEUT;SG
pipa	pipe	pipa	pipe	N;SG	N;NOM;INDF;MASC+FEM;SG
pipa	rör	pipa	röra	N;SG	N;NOM;INDF;NEUT;SG
pipa	pipa	pipa	pipa	N;SG	N;NOM;INDF;NEUT;SG
pipa	rörsystem	pipa	rörsystem	N;SG	N;NOM;INDF;NEUT;SG
kubu	kubu	kubu	kubu	N;SG	N;NOM;INDF;NEUT;SG
gravitasi	gravitation	gravitasi	gravitation	N	N;NOM;INDF;MASC+FEM;SG
genetik	genetik	genetik	genetik	N;SG	N;NOM;INDF;MASC+FEM;SG
rumus	formula	rumus	formul	N;SG	N;NOM;INDF;MASC+FEM;SG
rumus	formel	rumus	formel	N;SG	N;NOM;INDF;MASC+FEM;SG
akrab	bekant	akrab	bekant	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
akrab	familjär	akrab	familjär	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
akrab	välbekant	akrab	välbekant	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
feat	bedrift	feat	bedrift	N	N;NOM;INDF;MASC+FEM;SG
kepribadian	personlighet	kepribadian	personlighet	N;SG	N;NOM;INDF;MASC+FEM;SG
kepribadian	personligheten	kepribadian	personlighet	N;SG	N;NOM;DEF;MASC+FEM;SG
aspal	trottoaren	aspal	trottoar	N;SG	N;NOM;DEF;MASC+FEM;SG
aspal	asfalt	aspal	asfalt	N;SG	N;NOM;INDF;MASC+FEM;SG
asalnya	härkomst	asal	härkomst	N;SG	N;NOM;INDF;MASC+FEM;SG
grafis	grafik	grafis	grafik	N	N;NOM;INDF;MASC+FEM;SG
grafis	grafisk	grafis	grafisk	N	N;NOM;INDF;MASC+FEM;SG
grafis	grafik	grafis	grafik	N	N;NOM;INDF;MASC+FEM;SG
bahagia	lycklig	bahagia	lycklig	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
bahagia	glad	bahagia	glad	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
pemeliharaan	underhåll	penpeliharaan	underhåll	N;SG	N;NOM;INDF;NEUT;SG
afganistan	afghanistan	afganistan	afghanistan	N;SG	N;NOM;DEF;MASC+FEM;SG
misterius	mystisk	misterius	mystisk	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
misterius	mystiskt	misterius	mystisk	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
pembuangan	omhändertagande	penbuangan	omhändertagande	N;SG	N;NOM;INDF;NEUT;SG
pembuangan	förvisning	penbuangan	förvisning	N;SG	N;NOM;INDF;MASC+FEM;SG
pintar	smart	pintar	smar	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
pintar	smart	pintar	smar	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
artileri	artilleri	artileri	artilleri	N;SG	N;NOM;INDF;NEUT;SG
artileri	artilleriet	artileri	artillerium	N;SG	N;NOM;DEF;NEUT;SG
lempeng	registreringsskylt	lempeng	registreringsskylt	N	N;NOM;INDF;MASC+FEM;SG
lempeng	plåt	lempeng	plåt	N	N;NOM;INDF;MASC+FEM;SG
lempeng	tallrik	lempeng	tallrik	N	N;NOM;INDF;MASC+FEM;SG
persaingan	rivalitet	persaingan	rivalitet	N;SG	N;NOM;INDF;MASC+FEM;SG
persaingan	rivalitet	persaingan	rivalitet	N;SG	N;NOM;INDF;MASC+FEM;SG
persaingan	tävling	persaingan	tävling	N;SG	N;NOM;INDF;MASC+FEM;SG
persaingan	konkurrens	persaingan	konkurrens	N;SG	N;NOM;INDF;MASC+FEM;SG
menekan	pressar	mentekan	pressa	V;SG;ACT	V;IND;PRS;FIN;ACT
menekan	undertrycka	mentekan	undertrycka	V;SG;ACT	V;IMP;NFIN;ACT
silang	silang	silang	silang	N;SG;ACT	N;NOM;INDF;MASC+FEM;SG
mengangkut	transporterar	menangkut	transportera	V;SG;ACT	V;IND;PRS;FIN;ACT
mengangkut	transportera	menangkut	transportera	V;SG;ACT	V;IMP;FIN;ACT
tawaran	bud	tawaran	bud	N;SG	N;NOM;INDF;NEUT;SG
tawaran	erbjudandet	tawaran	erbjudande	N;SG	N;NOM;DEF;NEUT;SG
bertempat	ligger	bertempat	ligga	V;SG;ACT	V;IND;PRS;FIN;ACT
brothers	bröderna	brothers	bröd	N	N;NOM;DEF;MASC+FEM;PL
brothers	bröder	brothers	bröda	N	N;NOM;INDF;MASC+FEM;PL
brothers	brothers	brothers	broth	N	N;GEN;INDF;MASC+FEM;SG
mencuri	stal	mencuri	stal	V;SG;ACT	V;IMP;FIN;ACT
mencuri	stulit	mencuri	stulit	V;SG;ACT	V;V.CVB;ACT
mencuri	stjäla	mencuri	stjäla	V;SG;ACT	V;IMP;FIN;ACT
mencuri	stjäl	mencuri	stjäl	V;SG;ACT	V;IMP;FIN;ACT
mencuri	sno	mencuri	sno	V;SG;ACT	V;IMP;FIN;ACT
mencuri	stjäla	mencuri	stjäla	V;SG;ACT	V;IMP;FIN;ACT
mencuri	stjäl	mencuri	stjäl	V;SG;ACT	V;IMP;FIN;ACT
membran	membran	membran	membran	N;SG	N;NOM;INDF;NEUT;SG
membran	membran	membran	membran	N;SG	N;NOM;INDF;NEUT;SG
mewah	lyx	mewah	lyx	N;SG	N;NOM;INDF;MASC+FEM;SG
kekasih	älskarinna	kekasih	älskarinna	N;SG	N;NOM;INDF;MASC+FEM;SG
berkomunikasi	kommunicera	berkomunikasi	kommunicera	V;SG;ACT	V;IMP;FIN;ACT
berkomunikasi	kommunicera	berkomunikasi	kommunicera	V;SG;ACT	V;IMP;FIN;ACT
berkomunikasi	kommunicerar	berkomunikasi	kommunicera	V;SG;ACT	V;IND;PRS;FIN;ACT
intelijen	intelligens	intelijen	intelligens	N;SG	N;NOM;INDF;MASC+FEM;SG
intelijen	underrättelse	intelijen	underrättelse	N;SG	N;NOM;INDF;MASC+FEM;SG
intelijen	underrättelsetjänst	intelijen	underrättelsetjänst	N;SG	N;NOM;INDF;MASC+FEM;SG
diinginkan	önskas	diinginkan	önska	V;SG;PASS	V;NFIN;PASS
diinginkan	sökes	diinginkan	söka	V;SG;PASS	V;IND;PRS;FIN;PASS
penghuni	boende	penhuni	boende	N;SG	N;NOM;INDF;NEUT;SG
membatasi	begränsa	menbatasi	begränsa	V;SG;ACT	V;NFIN;ACT
membatasi	inskränka	menbatasi	inskränka	V;SG;ACT	V;IMP;FIN;ACT
membatasi	begränsa	menbatasi	begränsa	V;SG;ACT	V;NFIN;ACT
membatasi	begränsa	menbatasi	begränsa	V;SG;ACT	V;NFIN;ACT
bernyanyi	sjunga	bernyanyi	sjung	V;SG;ACT	V;IMP;FIN;ACT
bernyanyi	sjungit	bernyanyi	sjunga	V;SG;ACT	V;V.CVB;ACT
bernyanyi	sjunger	bernyanyi	sjunga	V;SG;ACT	V;IND;PRS;FIN;ACT
bernyanyi	sjunger	bernyanyi	sjunga	V;SG;ACT	V;IND;PRS;FIN;ACT
pembunuh	killer	penbunuh	kill	N;SG	N;NOM;INDF;MASC+FEM;SG
pembunuh	mördaren	penbunuh	mördare	N;SG	N;NOM;DEF;MASC+FEM;SG
pembunuh	yrkesmördare	penbunuh	yrkesmördare	N;SG	N;NOM;INDF;MASC+FEM;SG
pakai	använda	pakai	använda	V;SG;ACT	V;IMP;FIN;ACT
pakai	använd	pakai	använda	V;SG;ACT	V;IMP;FIN;ACT
pakai	bära	pakai	bära	V;SG;ACT	V;IMP;FIN;ACT
pakai	bär	pakai	bära	V;SG;ACT	V;IMP;FIN;ACT
basah	blöt	basah	blyta	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
basah	våt	basah	vita	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
basah	blött	basah	blö	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
tegangan	spänning	tegangan	spänning	N;SG	N;NOM;INDF;MASC+FEM;SG
resimen	regemente	resimen	regemente	N	N;NOM;INDF;NEUT;SG
resimen	regementet	resimen	regemente	N	N;NOM;DEF;NEUT;SG
resimen	regementen	resimen	regemente	N	N;NOM;INDF;NEUT;PL
mengusir	avvärja	menusir	avvärja	V;SG;ACT	V;IMP;NFIN;ACT
mengusir	förvisa	menusir	förvis	V;SG;ACT	V;IMP;FIN;ACT
pupuk	gödsel	pupuk	gödsel	N	N;NOM;INDF;MASC+FEM;SG
pupuk	gödningsmedel	pupuk	gödningsmedel	N	N;NOM;INDF;NEUT;SG
pupuk	gödsel	pupuk	gödsel	N	N;NOM;INDF;MASC+FEM;SG
pupuk	gödningsmedel	pupuk	gödningsmedel	N	N;NOM;INDF;NEUT;SG
pupuk	gödningsmedel	pupuk	gödningsmedel	N	N;NOM;INDF;NEUT;SG
chapter	kapitel	chapter	kapitel	N	N;NOM;INDF;NEUT;SG
chapter	kapitlet	chapter	kapitel	N	N;NOM;DEF;NEUT;SG
penciptaan	skapelsen	penciptaan	skapelse	N;SG	N;NOM;DEF;MASC+FEM;SG
penciptaan	skapelse	penciptaan	skapelse	N;SG	N;NOM;INDF;MASC+FEM;SG
penciptaan	skapandet	penciptaan	skapande	N;SG	N;NOM;DEF;NEUT;SG
duri	thorn	duri	thorn	N;SG	N;NOM;DEF;MASC+FEM;SG
duri	duri	duri	duri	N;SG	N;NOM;INDF;MASC+FEM;SG
permata	juvel	permata	juvel	N;SG	N;NOM;INDF;MASC+FEM;SG
permata	jewel	permata	jewel	N;SG	N;NOM;INDF;MASC+FEM;SG
penyelidikan	undersökningen	penselidikan	undersökning	N;SG	N;NOM;DEF;MASC+FEM;SG
penyelidikan	utredning	penselidikan	utredning	N;SG	N;NOM;INDF;MASC+FEM;SG
penyelidikan	undersökning	penselidikan	undersökning	N;SG	N;NOM;INDF;MASC+FEM;SG
penyelidikan	förfrågan	penselidikan	förfrågan	N;SG	N;NOM;INDF;MASC+FEM;SG
penyelidikan	utredning	penselidikan	utredning	N;SG	N;NOM;INDF;MASC+FEM;SG
penyelidikan	undersökning	penselidikan	undersökning	N;SG	N;NOM;INDF;MASC+FEM;SG
transisi	övergång	transisi	övergång	N;SG	N;NOM;INDF;MASC+FEM;SG
transisi	övergången	transisi	övergång	N;SG	N;NOM;DEF;MASC+FEM;SG
gram	gram	gram	gram	N;SG	N
gram	gram	gram	gram	N;SG	N
sutra	sutra	sutra	sutra	N	N;NOM;INDF;NEUT;SG
sutra	siden	sutra	sid	N	N;NOM;DEF;MASC+FEM;SG
sutra	silk	sutra	silk	N	N;NOM;INDF;MASC+FEM;SG
sutra	silke	sutra	silka	N	N;NOM;INDF;NEUT;SG
pidana	brottsling	pidana	brottsling	N	N;NOM;INDF;MASC+FEM;SG
pidana	brottmål	pidana	brottmål	N	N;NOM;INDF;NEUT;SG
pidana	kriminalitet	pidana	kriminalitet	N	N;NOM;INDF;MASC+FEM;SG
pidana	brottslighet	pidana	brottslighet	N	N;NOM;INDF;MASC+FEM;SG
pidana	brott	pidana	brott	N	N;NOM;INDF;NEUT;SG
pidana	crime	pidana	crime	N	N;NOM;INDF;MASC+FEM;SG
penjual	säljaren	penjual	säljare	N;SG	N;NOM;DEF;MASC+FEM;SG
pedalaman	inlandet	pedalaman	inland	N	N;NOM;DEF;NEUT;SG
pedalaman	outback	pedalaman	outback	N	N;NOM;INDF;MASC+FEM;SG
letusan	utbrott	letusan	utbrott	N;SG	N;NOM;INDF;NEUT;SG
bendungan	dam	bendungan	dam	N;SG	N;NOM;INDF;MASC+FEM;SG
bendungan	dammen	bendungan	damm	N;SG	N;NOM;DEF;MASC+FEM;SG
bendungan	damm	bendungan	damm	N;SG	N;NOM;INDF;MASC+FEM;SG
berputar	roterar	berputar	rotera	V;SG;ACT	V;IND;PRS;FIN;ACT
berputar	snurra	berputar	snurr	V;SG;ACT	V;IMP;FIN;ACT
berputar	snurrar	berputar	snurra	V;SG;ACT	V;IND;PRS;FIN;ACT
berputar	snurra	berputar	snurr	V;SG;ACT	V;IMP;FIN;ACT
menguntungkan	lönsamt	menguntungkan	lönsamt	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
menguntungkan	lönsam	menguntungkan	lönsam	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
menguntungkan	vinstgivande	menguntungkan	vinstgivande	ADJ;SG	ADJ;NOM;PRS;V.PTCP
menguntungkan	välgörande	menguntungkan	välgörande	ADJ;SG	ADJ;NOM;PRS;V.PTCP
menguntungkan	fördelaktig	menguntungkan	fördelaktig	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
menguntungkan	fördelaktigt	menguntungkan	fördelaktig	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
menguntungkan	gynnsam	menguntungkan	gynnsam	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
menguntungkan	gynnsamt	menguntungkan	gynnsam	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
menguntungkan	fördelaktig	menguntungkan	fördelaktig	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
tembaga	koppar	tembaga	koppa	N;SG	N;NOM;INDF;MASC+FEM;SG
pengeboman	bombningar	pengeboman	bombning	N	N;NOM;INDF;MASC+FEM;PL
pengeboman	bombardemang	pengeboman	bombardemang	N	N;NOM;INDF;NEUT;SG
pengeboman	bombningarna	pengeboman	bombning	N	N;NOM;DEF;MASC+FEM;PL
pengeboman	bombningen	pengeboman	bombning	N	N;NOM;DEF;MASC+FEM;SG
pengeboman	bombningar	pengeboman	bombning	N	N;NOM;INDF;MASC+FEM;PL
mengadopsi	adoptera	menadopsi	adoptera	V;SG;ACT	V;IMP;FIN;ACT
mengadopsi	anta	menadopsi	anta	V;SG;ACT	V;IMP;FIN;ACT
mengadopsi	adoptera	menadopsi	adoptera	V;SG;ACT	V;IMP;FIN;ACT
mengadopsi	adopterar	menadopsi	adoptera	V;SG;ACT	V;IND;PRS;FIN;ACT
kastil	slott	kastil	slott	N	N;NOM;INDF;NEUT;SG
kastil	castle	kastil	castle	N	N;NOM;INDF;NEUT;SG
kastil	borgen	kastil	borgen	N	N;NOM;DEF;MASC+FEM;SG
kastil	slottet	kastil	slott	N	N;NOM;DEF;NEUT;SG
kastil	slott	kastil	slott	N	N;NOM;INDF;NEUT;SG
sinema	bio	sinema	bio	N;SG	N;NOM;INDF;MASC+FEM;SG
sinema	biograf	sinema	biograf	N;SG	N;NOM;INDF;MASC+FEM;SG
gulungan	rolls	gulungan	rolls	N;SG	N;NOM;INDF;MASC+FEM;SG
diizinkan	tillåts	diizinkan	tillåta	V;SG;PASS	V;IND;PRS;FIN;PASS
disukai	föredras	disukai	föredra	V;SG;PASS	V;IND;PRS;FIN;PASS
pelayaran	segling	penlayaran	segling	N;SG	N;NOM;INDF;MASC+FEM;SG
pelayaran	kryssning	penlayaran	kryssning	N;SG	N;NOM;INDF;MASC+FEM;SG
multimedia	multimedia	multimedia	multimedium	N;SG	N;NOM;INDF;MASC+FEM;SG
fashion	fashion	fashion	fashion	N	N;NOM;INDF;MASC+FEM;SG
fashion	mode	fashion	mode	N	N;NOM;INDF;NEUT;SG
matang	moget	matang	mogen	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
matang	mogen	matang	mogen	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
matang	mogen	matang	mogen	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
permulaan	början	permulaan	början	N;SG	N;NOM;DEF;MASC+FEM;SG
mencintai	älska	mencintai	älsk	V;SG;ACT	V;IMP;FIN;ACT
panah	pilen	panah	pil	N;SG	N;NOM;DEF;MASC+FEM;SG
panah	pil	panah	pil	N;SG	N;NOM;INDF;MASC+FEM;SG
panah	arrow	panah	arrow	N;SG	N;NOM;INDF;MASC+FEM;SG
ditunjukkan	visas	ditunjukkan	visa	V;SG;PASS	V;IND;PRS;FIN;PASS
menyajikan	presenterar	mensajikan	presentera	V;SG;ACT	V;IND;PRS;FIN;ACT
menyajikan	presenterar	mensajikan	presentera	V;SG;ACT	V;IND;PRS;FIN;ACT
arsenal	arsenal	arsenal	arsenal	N	N;NOM;DEF;MASC+FEM;SG
menghitung	antal	menhitung	antal	N;SG;ACT	N;NOM;INDF;NEUT;SG
menghitung	beräkning	menhitung	beräkning	N;SG;ACT	N;NOM;INDF;MASC+FEM;SG
perolehan	anskaffning	perolehan	anskaffning	N;SG	N;NOM;INDF;MASC+FEM;SG
perolehan	förvärv	perolehan	förvärv	N;SG	N;NOM;INDF;NEUT;SG
kawah	krater	kawah	krata	N;SG	N;NOM;INDF;MASC+FEM;SG
keterampilan	kompetens	keterampilan	kompet	N;SG	N;NOM;INDF;MASC+FEM;SG
keterampilan	färdighet	keterampilan	färdighet	N;SG	N;NOM;INDF;MASC+FEM;SG
keterampilan	skicklighet	keterampilan	skicklighet	N;SG	N;NOM;INDF;MASC+FEM;SG
patah	brutet	patah	brut	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
patah	trasig	patah	trasig	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
beredar	cirkulera	beredar	cirkulera	V;SG;ACT	V;IMP;FIN;ACT
koordinasi	samordning	koordinasi	samordning	N;SG	N;NOM;INDF;MASC+FEM;SG
koordinasi	koordination	koordinasi	koordination	N;SG	N;NOM;INDF;MASC+FEM;SG
koordinasi	samordning	koordinasi	samordning	N;SG	N;NOM;INDF;MASC+FEM;SG
dimuat	laddas	dimuat	ladda	V;SG;PASS	V;NFIN;PASS
nyaman	bekvämt	nyaman	bekvämt	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
nyaman	bekväm	nyaman	bekväm	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
nyaman	bekvämt	nyaman	bekvämt	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
nyaman	bekväm	nyaman	bekväm	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
nyaman	bekvämt	nyaman	bekvämt	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
nyaman	behagligt	nyaman	behaglig	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
nyaman	bekväm	nyaman	bekväm	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
ramah	vänskaplig	ramah	vänskaplig	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
ramah	vänlig	ramah	vänlig	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
ramah	vänligt	ramah	vänlig	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
efisien	effektiv	efisien	effektiv	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
efisien	effektivt	efisien	effektiv	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
efisien	effektivt	efisien	effektiv	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
pagar	staket	pagar	stak	N;SG	N;NOM;INDF;NEUT;SG
pagar	stängsel	pagar	stängsel	N;SG	N;NOM;INDF;MASC+FEM;SG
memadai	tillräcklig	memadai	tillräcklig	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
dibatalkan	återkallas	dibatalkan	återkalla	V;SG;PASS	V;IND;PRS;FIN;PASS
terikat	bindas	terikat	binda	V;SG;PASS	V;NFIN;PASS
menembus	penetrera	mentembus	penetrera	V;SG;ACT	V;IMP;FIN;ACT
pemisahan	separering	penpisahan	separering	N;SG	N;NOM;INDF;MASC+FEM;SG
pemisahan	separation	penpisahan	separation	N;SG	N;NOM;INDF;MASC+FEM;SG
renault	renault	renault	renaul	N	N;NOM;INDF;MASC+FEM;SG
perluasan	utökning	perluasan	utökning	N;SG	N;NOM;INDF;MASC+FEM;SG
perluasan	utbyggnad	perluasan	utbyggnad	N;SG	N;NOM;INDF;MASC+FEM;SG
perluasan	expansion	perluasan	expansion	N;SG	N;NOM;INDF;MASC+FEM;SG
perluasan	utvidgning	perluasan	utvidgning	N;SG	N;NOM;INDF;MASC+FEM;SG
jajaran	leden	jajaran	led	N;SG	N;NOM;DEF;MASC+FEM;SG
memotong	klipper	menpotong	klippa	V;SG;ACT	V;IND;PRS;FIN;ACT
memotong	skär	menpotong	skära	V;SG;ACT	V;IMP;FIN;ACT
memotong	beskära	menpotong	beskära	V;SG;ACT	V;IMP;FIN;ACT
meyakinkan	övertyga	menyakinkan	övertyga	V;SG;ACT	V;IMP;NFIN;ACT
meyakinkan	övertygar	menyakinkan	övertyga	V;SG;ACT	V;IND;PRS;FIN;ACT
meyakinkan	försäkrar	menyakinkan	försäkra	V;SG;ACT	V;IND;PRS;FIN;ACT
lingkup	sfären	lingkup	sfär	N;SG	N;NOM;DEF;MASC+FEM;SG
lingkup	klot	lingkup	klo	N;SG	N;NOM;INDF;NEUT;SG
lingkup	sfär	lingkup	sfär	N;SG	N;NOM;INDF;MASC+FEM;SG
lingkup	omfång	lingkup	omfång	N;SG	N;NOM;INDF;NEUT;SG
lingkup	omfattning	lingkup	omfattning	N;SG	N;NOM;INDF;MASC+FEM;SG
lingkup	tillämpningsområde	lingkup	tillämpningsområde	N;SG	N;NOM;INDF;NEUT;SG
lingkup	räckvidd	lingkup	räckvidd	N;SG	N;NOM;INDF;MASC+FEM;SG
