dan	そして	dan	そして	CONJ	CONJ
memukul	ヒット	menpukul	ヒット	V;SG;ACT	V
pemirsa	ビューア	penpirsa	ビューア	N;SG	N
pemirsa	観客	penpirsa	観客	N;SG	N
pemirsa	オーディエンス	penpirsa	オーディエンス	N;SG	N
pemirsa	観客	penpirsa	観客	N;SG	N
pemirsa	オーディエンス	penpirsa	オーディエンス	N;SG	N
sate	サテ	sate	サテ	N	N
item	アイテム	item	アイテム	N	N
item	品物	item	品物	N	N
item	アイテム	item	アイテム	N	N
item	品物	item	品物	N	N
radius	半径	radius	半径	N	N
menerjemahkan	翻訳	menterjemahkan	翻訳	V;SG;ACT	V
menerjemahkan	翻訳	menterjemahkan	翻訳	V;SG;ACT	V
taktik	戦術	taktik	戦術	N;SG	N
taktik	戦術	taktik	戦術	N;SG	N
emosi	感情	emosi	感情	N;SG	N
emosi	感情	emosi	感情	N;SG	N
debu	ダスト	debu	ダスト	N;SG	N
debu	砂塵	debu	砂塵	N;SG	N
drummer	ドラマー	drummer	ドラマー	N	N
drummer	ドラマー	drummer	ドラマー	N	N
penalti	ペナルティ	penalti	ペナルティ	N;SG	N
percakapan	スレッド	percakapan	スレッド	N;SG	N
percakapan	スレッド	percakapan	スレッド	N;SG	N
parasit	寄生	parasit	寄生	N	N
kelaparan	空腹	kelaparan	空腹	N;SG	N
filosofi	哲学	filosofi	哲学	N;SG	N
gamelan	ガムラン	gamelan	ガムラン	N	N
mainan	おもちゃ	mainan	おもちゃ	N;SG	N
mainan	おもちゃ	mainan	おもちゃ	N;SG	N
ungkapan	語録	ungkapan	語録	N;SG	N
kewarganegaraan	市民	kewarganegaraan	市民	N;SG	N
kewarganegaraan	国籍	kewarganegaraan	国籍	N;SG	N
kewarganegaraan	国籍	kewarganegaraan	国籍	N;SG	N
kecenderungan	トレンド	kecenderungan	トレンド	N;SG	N
kecenderungan	傾向	kecenderungan	傾向	N;SG	N
diduduki	占領	diduduki	占領	V;SG;PASS	V
topi	帽子	topi	帽子	N;SG	N
topi	ハット	topi	ハット	N;SG	N
topi	帽子	topi	帽子	N;SG	N
topi	トピ	topi	トピ	N;SG	N
buddhisme	仏教	buddhisme	仏教	N	N
buddhisme	仏教	buddhisme	仏教	N	N
buddhisme	仏教	buddhisme	仏教	N	N
mengontrol	コントロール	menkontrol	コントロール	V;SG;ACT	V
mengontrol	コントロール	menkontrol	コントロール	V;SG;ACT	V
platinum	プラチナ	platinum	プラチナ	N	N
platinum	白金	platinum	白金	N	N
pemburu	狩人	penburu	狩人	N;SG	N
pemburu	密猟	penburu	密猟	N;SG	N
ilustrasi	イラスト	ilustrasi	イラスト	N;SG	N
cap	切手	cap	切手	N	N
cap	スタンプ	cap	スタンプ	N	N
cap	キャップ	cap	キャップ	N	N
ekspres	エクスプレス	ekspres	エクスプレス	N;SG	N
ekspres	急行	ekspres	急行	N;SG	N
bros	ブローチ	bros	ブローチ	N	N
rekreasi	レクリエーション	rekreasi	レクリエーション	N;SG	N
terkesan	感動	terkesan	感動	V;SG;PASS	V
terkesan	感心	terkesan	感心	V;SG;PASS	V
hiasan	デコレーション	hiasan	デコレーション	N;SG	N
hiasan	デコレーション	hiasan	デコレーション	N;SG	N
hiasan	付け合せ	hiasan	付け合せ	N;SG	N
demokratis	民主主義	demokratis	民主主義	N;SG	N
poros	シャフト	poros	シャフト	N;SG	N
ekologi	生態学	ekologi	生態学	N;SG	N
ekologi	エコロジー	ekologi	エコロジー	N;SG	N
ekologi	生態学	ekologi	生態学	N;SG	N
menyentuh	感動	mensentuh	感動	V;SG;ACT	V
diukur	測定	diukur	測定	V;SG;PASS	V
melampaui	上回る	menlampaui	上回る	V;SG;ACT	V
skema	スキーマ	skema	スキーマ	N;SG	N
skema	スキーム	skema	スキーム	N;SG	N
skema	スキーム	skema	スキーム	N;SG	N
skema	スキーマ	skema	スキーマ	N;SG	N
mendefinisikan	定義	mendefinisikan	定義	V;SG;ACT	V
mendefinisikan	定義	mendefinisikan	定義	V;SG;ACT	V
sup	スープ	sup	スープ	N;SG	N
sup	スープ	sup	スープ	N;SG	N
dicabut	破棄	dicabut	破棄	V;SG;PASS	V
pengujian	テスト	penujian	テスト	N;SG	N
pengujian	テスト	penujian	テスト	N;SG	N
pengujian	テスト	penujian	テスト	N;SG	N
email	メール	email	メール	N	N
email	メール	email	メール	N	N
email	メール	email	メール	N	N
sertifikat	証明	sertifikat	証明	N;SG	N
sertifikat	証明	sertifikat	証明	N;SG	N
sertifikat	証書	sertifikat	証書	N;SG	N
athletic	アスレチック	athletic	アスレチック	N	N
paralel	パラレル	paralel	パラレル	N	N
paralel	並列	paralel	並列	N	N
kuburan	墓地	kuburan	墓地	N;SG	N
kuburan	墓所	kuburan	墓所	N;SG	N
kuburan	墓場	kuburan	墓場	N;SG	N
kuburan	墓地	kuburan	墓地	N;SG	N
kuburan	墓地	kuburan	墓地	N;SG	N
kuburan	墓所	kuburan	墓所	N;SG	N
benih	種子	benih	種子	N;SG	N
benih	シード	benih	シード	N;SG	N
benih	種子	benih	種子	N;SG	N
benih	シード	benih	シード	N;SG	N
interior	内部	interior	内部	N;SG	N
interior	内装	interior	内装	N;SG	N
interior	内面	interior	内面	N;SG	N
interior	インテリア	interior	インテリア	N;SG	N
enterprise	企業	enterprise	企業	N	N
berpengalaman	経験	berpengalaman	経験	V;SG;ACT	V
integrasi	インテグレーション	integrasi	インテグレーション	N;SG	N
staff	スタッフ	staff	スタッフ	N	N
output	出力	output	出力	N	N
output	出力	output	出力	N	N
fisiologi	生理学	fisiologi	生理学	N	N
dinamis	ダイナミック	dinamis	ダイナミック	ADJ;SG	ADJ
animation	アニメーション	animation	アニメーション	N	N
cacing	ミミズ	cacing	ミミズ	N;SG	N
highland	高地	highland	高地	N	N
pembuluh	静脈	pembuluh	静脈	N;SG	N
orangtua	両親	orangtua	両親	N;SG	N
orangtua	保護者	orangtua	保護者	N;SG	N
gandum	穀物	gandum	穀物	N;SG	N
gandum	小麦	gandum	小麦	N;SG	N
gandum	コムギ	gandum	コムギ	N;SG	N
krim	クリーム	krim	クリーム	N;SG	N
cerah	明るい	cerah	明るい	ADJ;SG	ADJ
rupanya	どうやら	rupa	どうやら	ADV;SG	ADV
berikan	与える	berrikan	与える	V;SG;ACT	V
kekacauan	伏魔殿	kekacauan	伏魔殿	N;SG	N
pilih	選択	pilih	選択	V;SG;ACT	V
pilih	選択	pilih	選択	V;SG;ACT	V
kesan	インプレッション	kesan	インプレッション	N;SG	N
marsekal	元帥	marsekal	元帥	N	N
acak	ランダム	acak	ランダム	ADJ;SG	ADJ
botol	ボトル	botol	ボトル	N;SG	N
botol	ボトル	botol	ボトル	N;SG	N
kehancuran	廃墟	kehancuran	廃墟	N;SG	N
kenangan	メモリ	kenangan	メモリ	N;SG	N
kenangan	メモリー	kenangan	メモリー	N;SG	N
pukulan	パンチ	pukulan	パンチ	N;SG	N
romantis	ロマンス	romantis	ロマンス	N;SG	N
beri	与える	beri	与える	V;SG;ACT	V
membatalkan	キャンセル	menbatalkan	キャンセル	V;SG;ACT	V
membatalkan	キャンセル	menbatalkan	キャンセル	V;SG;ACT	V
perlombaan	人種	perlombaan	人種	N;SG	N
perlombaan	競走	perlombaan	競走	N;SG	N
perlombaan	レース	perlombaan	レース	N;SG	N
ruas	フィールド	ruas	フィールド	N;SG	N
taksi	タクシー	taksi	タクシー	N;SG	N
taksi	タクシー	taksi	タクシー	N;SG	N
wabah	疫病	wabah	疫病	N;SG	N
wabah	伝染病	wabah	伝染病	N;SG	N
lilin	ろうそく	lilin	ろうそく	N;SG	N
lilin	キャンドル	lilin	キャンドル	N;SG	N
lilin	ろうそく	lilin	ろうそく	N;SG	N
lilin	キャンドル	lilin	キャンドル	N;SG	N
laras	バレル	laras	バレル	N	N
akademisi	アカデミック	akademisi	アカデミック	N;SG	N
patroli	斥候	patroli	斥候	N;SG	N
patroli	パトロール	patroli	パトロール	N;SG	N
mendaftar	登録	mendaftar	登録	V;SG;ACT	V
plasma	プラズマ	plasma	プラズマ	N	N
bandingkan	比較	bandingkan	比較	V;SG;ACT	V
pelaut	船員	penlaut	船員	N;SG	N
perkantoran	事務局	perkantoran	事務局	N;SG	N
perkantoran	事務所	perkantoran	事務所	N;SG	N
perkantoran	オフィス	perkantoran	オフィス	N;SG	N
utang	債務	utang	債務	N;SG	N
pecinta	恋人	pecinta	恋人	N;SG	N
pecinta	恋人	pecinta	恋人	N;SG	N
tayangan	インプレッション	tayangan	インプレッション	N;SG	N
tayangan	インプレッション	tayangan	インプレッション	N;SG	N
orientasi	方向	orientasi	方向	N;SG	N
orientasi	向き	orientasi	向き	N;SG	N
orientasi	オリエンテーション	orientasi	オリエンテーション	N;SG	N
mangga	マンゴー	mangga	マンゴー	N	N
mangga	マンゴー	mangga	マンゴー	N	N
bir	ビール	bir	ビール	N;SG	N
bir	ビール	bir	ビール	N;SG	N
rusa	シカ	rusa	シカ	N	N
rusa	シカ	rusa	シカ	N	N
berlari	走る	berlari	走る	V;SG;ACT	V
residen	住民	residen	住民	N	N
arwah	スピリッツ	arwah	スピリッツ	N;SG	N
seminari	神学校	seminari	神学校	N	N
sindrom	症候	sindrom	症候	N	N
elit	エリート	elit	エリート	N;SG	N
instalasi	インストール	instalasi	インストール	N;SG	N
instalasi	インストール	instalasi	インストール	N;SG	N
instalasi	インストール	instalasi	インストール	N;SG	N
instalasi	インストール	instalasi	インストール	N;SG	N
lencana	バッジ	lencana	バッジ	N;SG	N
lencana	バナー	lencana	バナー	N;SG	N
lencana	バッジ	lencana	バッジ	N;SG	N
lembar	シート	lembar	シート	N;SG	N
lembar	シート	lembar	シート	N;SG	N
lembar	シーツ	lembar	シーツ	N;SG	N
faksi	派閥	faksi	派閥	N;SG	N
kelautan	マリン	kelautan	マリン	N;SG	N
bayangan	シャドー	bayangan	シャドー	N;SG	N
torpedo	魚雷	torpedo	魚雷	N	N
torpedo	魚雷	torpedo	魚雷	N	N
busur	ボウ	busur	ボウ	N;SG	N
busur	お	busur	お	N;SG	N
busur	船首	busur	船首	N;SG	N
kantong	ポケット	kantong	ポケット	N;SG	N
kantong	バッグ	kantong	バッグ	N;SG	N
kantong	かばん	kantong	かばん	N;SG	N
kantong	ポーチ	kantong	ポーチ	N;SG	N
kantong	ポケット	kantong	ポケット	N;SG	N
kantong	バッグ	kantong	バッグ	N;SG	N
depresi	うつ	depresi	うつ	N;SG	N
pembaruan	リニューアル	penbaruan	リニューアル	N;SG	N
pengecualian	例外	pengecualian	例外	N;SG	N
pengecualian	例外	pengecualian	例外	N;SG	N
keterlibatan	婚約	keterlibatan	婚約	N;SG	N
keterlibatan	共犯	keterlibatan	共犯	N;SG	N
tendangan	キック	tendangan	キック	N;SG	N
enak	おいしい	enak	おいしい	ADJ;SG	ADJ
kesimpulan	結論	kesimpulan	結論	N;SG	N
kesimpulan	結論	kesimpulan	結論	N;SG	N
kesimpulan	エンディング	kesimpulan	エンディング	N;SG	N
menyembuhkan	治る	mensembuhkan	治る	V;SG;ACT	V
menyembuhkan	治す	mensembuhkan	治す	V;SG;ACT	V
menyembuhkan	硬化	mensembuhkan	硬化	V;SG;ACT	V
kebijaksanaan	知恵	kebijaksanaan	知恵	N;SG	N
runtuh	たたむ	runtuh	たたむ	;SG	
striker	ストライカー	striker	ストライカー	N;SG	N
ringkasan	概略	ringkasan	概略	N;SG	N
ringkasan	概要	ringkasan	概要	N;SG	N
perkemahan	キャンプ	perkemahan	キャンプ	N	N
maritim	海事	maritim	海事	N	N
biologis	生物	biologis	生物	N;SG	N
pemujaan	カルト	penpujaan	カルト	N;SG	N
survey	アンケート	survey	アンケート	N	N
diperluas	拡張	diperluas	拡張	V;SG;PASS	V
diperluas	延長	diperluas	延長	V;SG;PASS	V
pentas	舞台	pentas	舞台	N	N
pentas	ステージ	pentas	ステージ	N	N
antarmuka	インターフェース	antarmuka	インターフェース	N;SG	N
antarmuka	インタフェース	antarmuka	インタフェース	N;SG	N
antarmuka	インターフェース	antarmuka	インターフェース	N;SG	N
antarmuka	インタフェース	antarmuka	インタフェース	N;SG	N
petang	夕方	petang	夕方	N;SG	N
diagram	ダイアグラム	diagram	ダイアグラム	N;SG	N
diagram	チャート	diagram	チャート	N;SG	N
diagram	ダイアグラム	diagram	ダイアグラム	N;SG	N
elektro	エレクトロ	elektro	エレクトロ	N;SG	N
sandi	パスワード	sandi	パスワード	N;SG	N
sandi	暗号	sandi	暗号	N;SG	N
sandi	パスワード	sandi	パスワード	N;SG	N
administrator	管理	administrator	管理	N;SG	N
administrator	管理人	administrator	管理人	N;SG	N
administrator	管理	administrator	管理	N;SG	N
administrator	管理人	administrator	管理人	N;SG	N
susah	難しい	susah	難しい	ADJ;SG	ADJ
susah	難しい	susah	難しい	ADJ;SG	ADJ
adventure	アドベンチャー	adventure	アドベンチャー	N	N
ketegangan	テンション	ketegangan	テンション	N;SG	N
ketegangan	サスペンス	ketegangan	サスペンス	N;SG	N
petir	サンダー	petir	サンダー	N;SG	N
petir	ライトニング	petir	ライトニング	N;SG	N
menantang	チャレンジ	mentantang	チャレンジ	V;SG;ACT	V
menantang	挑戦	mentantang	挑戦	V;SG;ACT	V
desainer	デザイナー	desainer	デザイナー	N;SG	N
desainer	デザイナー	desainer	デザイナー	N;SG	N
kecerdasan	知能	kecerdasan	知能	N;SG	N
kecerdasan	知能	kecerdasan	知能	N;SG	N
kecerdasan	インテリジェント	kecerdasan	インテリジェント	N;SG	N
kecerdasan	知能	kecerdasan	知能	N;SG	N
modul	モジュール	modul	モジュール	N;SG	N
modul	モジュール	modul	モジュール	N;SG	N
tinju	ボクシング	tinju	ボクシング	N;SG	N
tinju	こぶし	tinju	こぶしむ	N;SG	N
manufaktur	製造	manufaktur	製造	N	N
manufaktur	製造	manufaktur	製造	N	N
manufaktur	製造	manufaktur	製造	N	N
manufaktur	メーカー	manufaktur	メーカー	N	N
potret	肖像	potret	肖像	N;SG	N
potret	ポートレート	potret	ポートレート	N;SG	N
propaganda	プロパガンダ	propaganda	プロパガンダ	N;SG	N
geng	ギャング	geng	ギャング	N;SG	N
geng	ギャング	geng	ギャング	N;SG	N
suster	姉妹	suster	姉妹	N	N
suster	姉妹	suster	姉妹	N	N
suster	ナース	suster	ナース	N	N
memutar	回転	menputar	回転	V;SG;ACT	V
memutar	再生	menputar	再生	V;SG;ACT	V
memutar	回転	menputar	回転	V;SG;ACT	V
fighter	ファイター	fighter	ファイター	N	N
geometri	ジオメトリ	geometri	ジオメトリ	N	N
geometri	図形	geometri	図形	N	N
kelainan	奇形	kelainan	奇形	N;SG	N
gaji	給料	gaji	給料	N;SG	N
gaji	俸給	gaji	俸給	N;SG	N
gaji	給与	gaji	給与	N;SG	N
lada	ペッパー	lada	ペッパー	N;SG	N
lada	胡椒	lada	胡椒	N;SG	N
lada	コショウ	lada	コショウ	N;SG	N
anggun	エレガント	anggun	エレガント	ADJ;SG	ADJ
inspektur	検査官	inspektur	検査官	N	N
inspektur	警視	inspektur	警視	N	N
genetika	遺伝	genetika	遺伝	N;SG	N
globalisasi	グローバリゼーション	globalisasi	グローバリゼーション	N	N
sedan	セダン	sedan	セダン	N;SG	N
sedan	サルーン	sedan	サルーン	N;SG	N
kebahagiaan	ブリス	kebahagiaan	ブリス	N;SG	N
kebahagiaan	幸福	kebahagiaan	幸福	N;SG	N
terintegrasi	統合	terintegrasi	統合	V;SG;PASS	V
script	スクリプト	script	スクリプト	N	N
script	脚本	script	脚本	N	N
script	スクリプト	script	スクリプト	N	N
komitmen	コミットメント	komitmen	コミットメント	N;SG	N
komitmen	収容	komitmen	収容	N;SG	N
kentang	ポテト	kentang	ポテト	N;SG	N
kentang	ジャガイモ	kentang	ジャガイモ	N;SG	N
kentang	じゃがい	kentang	じゃがい	N;SG	N
kentang	じゃがい	kentang	じゃがい	N;SG	N
kentang	ジャガイモ	kentang	ジャガイモ	N;SG	N
kentang	ポテト	kentang	ポテト	N;SG	N
nutrisi	栄養	nutrisi	栄養	N;SG	N
nutrisi	栄養	nutrisi	栄養	N;SG	N
canggih	上級	canggih	上級	N;SG	N
fantasi	ファンタジー	fantasi	ファンタジー	N	N
manuskrip	写本	manuskrip	写本	N	N
manuskrip	原稿	manuskrip	原稿	N	N
manuskrip	写本	manuskrip	写本	N	N
negosiasi	ネゴシエーション	negosiasi	ネゴシエーション	N	N
traktat	条約	traktat	条約	N	N
ragu	疑わしい	ragu	疑わしい	ADJ;SG	ADJ
orkestra	オーケストラ	orkestra	オーケストラ	N;SG	N
kapel	チャペル	kapel	チャペル	N	N
hias	デコレーション	hias	デコレーション	N;SG;ACT	N
kotor	汚い	kotor	汚い	ADJ;SG	ADJ
kotor	汚い	kotor	汚い	ADJ;SG	ADJ
kotor	不潔	kotor	不潔	ADJ;SG	ADJ
komet	彗星	komet	彗星	N	N
komet	彗星	komet	彗星	N	N
impian	ドリーム	impian	ドリーム	N;SG	N
semester	学期	semester	学期	N	N
terorisme	テロリズム	terorisme	テロリズム	N;SG	N
terorisme	テロ	terorisme	テロ	N;SG	N
filter	フィルタ	filter	フィルタ	N;SG	N
filter	フィルター	filter	フィルター	N;SG	N
filter	フィルタ	filter	フィルタ	N;SG	N
filter	フィルター	filter	フィルター	N;SG	N
menghambat	阻害	menhambat	阻害	V;SG;ACT	V
apel	リンゴ	apel	リンゴ	N;SG	N
apel	林	apel	林	N;SG	N
apel	リンゴ	apel	リンゴ	N;SG	N
narkoba	薬物	narkoba	薬物	N;SG	N
narkoba	薬物	narkoba	薬物	N;SG	N
narkoba	麻薬	narkoba	麻薬	N;SG	N
pencegahan	予防	pencegahan	予防	N;SG	N
pencegahan	防止	pencegahan	防止	N;SG	N
mie	ヌードル	mie	ヌードル	N	N
mie	麺	mie	麺	N	N
mie	麺	mie	麺	N	N
mie	ヌードル	mie	ヌードル	N	N
obyek	オブジェクト	obyek	オブジェクト	N;SG	N
obyek	オブジェクト	obyek	オブジェクト	N;SG	N
opini	意見	opini	意見	N;SG	N
opini	意見	opini	意見	N;SG	N
karate	空手	karate	空手	N	N
pegulat	レスラー	pegulat	レスラー	N;SG	N
pegulat	レスラー	pegulat	レスラー	N;SG	N
pengucapan	発音	penucapan	発音	N;SG	N
ranting	小枝	ranting	小枝	N;SG	N
ranting	支店	ranting	支店	N;SG	N
ranting	支社	ranting	支社	N;SG	N
ranting	ブランチ	ranting	ブランチ	N;SG	N
ranting	支部	ranting	支部	N;SG	N
istirahat	ブレーク	istirahat	ブレーク	N;SG	N
menyamar	変装	mensamar	変装	V;SG;ACT	V
menuduh	告発	mentuduh	告発	V;SG;ACT	V
browser	ブラウザー	browser	ブラウザー	N	N
browser	ブラウザー	browser	ブラウザー	N	N
browser	ブラウザ	browser	ブラウザ	N	N
parade	パレード	parade	パレード	N	N
terlaris	ベストセラー	terlaris	ベストセラー	N	N
demo	デモ	demo	デモ	N;SG	N
demo	デモ	demo	デモ	N;SG	N
panorama	パノラマ	panorama	パノラマ	N;SG	N
panorama	パノラマ	panorama	パノラマ	N;SG	N
siluman	悪魔	siluman	悪魔	N;SG	N
siluman	悪霊	siluman	悪霊	N;SG	N
siluman	悪霊	siluman	悪霊	N;SG	N
hormat	リスペクト	hormat	リスペクト	N;SG	N
horizontal	水平	horizontal	水平	N	N
fotografer	カメラマン	fotografer	カメラマン	N;SG	N
skandal	スキャンダル	skandal	スキャンダル	N;SG	N
skandal	不祥事	skandal	不祥事	N;SG	N
skandal	不祥事	skandal	不祥事	N;SG	N
pengabdian	献身	penabdian	献身	N;SG	N
diperpanjang	拡張	diperpanjang	拡張	V;SG;PASS	V
diperpanjang	延長	diperpanjang	延長	V;SG;PASS	V
lebah	ミツバチ	lebah	ミツバチ	N;SG	N
lebah	ビー	lebah	ビー	N;SG	N
penyatuan	統一	pensatuan	統一	N;SG	N
menyesuaikan	調整	mensesuaikan	調整	V;SG;ACT	V
buddhis	仏教	buddhis	仏教	N	N
buddhis	仏教	buddhis	仏教	N	N
buddhis	仏教	buddhis	仏教	N	N
berlalu	経過	berlalu	経過	V;SG;ACT	V
berlalu	合格	berlalu	合格	V;SG;ACT	V
pemandian	風呂	penmandian	風呂	N;SG	N
penasehat	カウンセラー	pennasehat	カウンセラー	N;SG	N
bulanan	毎月	bulanan	毎月	N;SG	N
bulanan	月間	bulanan	月間	N;SG	N
bulanan	月刊	bulanan	月刊	N;SG	N
ekosistem	生態	ekosistem	生態	N	N
ekosistem	生態	ekosistem	生態	N	N
diamati	観測	diamati	観測	V;SG;PASS	V
lucu	面白い	lucu	面白い	ADJ;SG	ADJ
lucu	キュート	lucu	キュート	ADJ;SG	ADJ
lucu	かわいい	lucu	かわいい	ADJ;SG	ADJ
lucu	可愛い	lucu	可愛い	ADJ;SG	ADJ
pendahulunya	前身	pendahulunya	前身	N;SG	N
pendahulunya	前身	pendahulunya	前身	N;SG	N
kultur	文化	kultur	文化	N	N
kultur	カルチャー	kultur	カルチャー	N	N
reproduksi	生殖	reproduksi	生殖	N;SG	N
reproduksi	生殖	reproduksi	生殖	N;SG	N
reruntuhan	廃墟	reruntuhan	廃墟	N	N
reruntuhan	遺跡	reruntuhan	遺跡	N	N
nafsu	性欲	nafsu	性欲	N;SG	N
etanol	エタノール	etanol	エタノール	N	N
esai	随筆	esai	随筆	N;SG;ACT	N
esai	エッセイ	esai	エッセイ	N;SG;ACT	N
esai	随筆	esai	随筆	N;SG;ACT	N
esai	エッセイ	esai	エッセイ	N;SG;ACT	N
integral	積分	integral	積分	N	N
manik	ビーズ	manik	ビーズ	N	N
kapas	コットン	kapas	コットン	N;SG	N
elektrik	エレクトリック	elektrik	エレクトリック	N;SG	N
elektrik	電気	elektrik	電気	N;SG	N
dorongan	衝動	dorongan	衝動	N;SG	N
dorongan	推力	dorongan	推力	N;SG	N
dorongan	衝動	dorongan	衝動	N;SG	N
penayangan	デリバリー	pentayangan	デリバリー	N;SG	N
penayangan	インプレッション	pentayangan	インプレッション	N;SG	N
batin	内側	batin	内側	N;SG	N
batin	インナー	batin	インナー	N;SG	N
batin	内面	batin	内面	N;SG	N
perbudakan	緊縛	perbudakan	緊縛	N;SG	N
pembicara	スピーカー	penbicara	スピーカー	N;SG	N
pembicara	スピーカー	penbicara	スピーカー	N;SG	N
pembicara	議長	penbicara	議長	N;SG	N
pembicara	話者	penbicara	話者	N;SG	N
kemarau	旱魃	kemarau	旱魃	N;SG	N
