mai	もっと	mai	もっと	ADV	ADV
manuscris	写本	manuscris	写本	N;INDF;MASC;SG	N
tanc	戦車	tanc	戦車	N;INDF;MASC;SG	N
tanc	タンク	tanc	タンク	N;INDF;MASC;SG	N
gust	味覚	gust	味覚	N;INDF;MASC;SG	N
geografia	地理	geografie	地理	N;DEF;FEM;SG	N
bugetul	予算	buget	予算	N;DEF;MASC;SG	N
intervalul	範囲	interval	範囲	N;DEF;MASC;SG	N
intervalul	レンジ	interval	レンジ	N;DEF;MASC;SG	N
intervalul	間隔	interval	間隔	N;DEF;MASC;SG	N
intervalul	音程	interval	音程	N;DEF;MASC;SG	N
intervalul	インターバル	interval	インターバル	N;DEF;MASC;SG	N
intervalul	区間	interval	区間	N;DEF;MASC;SG	N
strazile	ストリート	stradilă	ストリート	N;DEF;FEM;PL	N
sunete	サウンド	sunet	サウンド	N;INDF;FEM;PL	N
cablu	電線	cablu	電線	N;INDF;MASC;SG	N
cablu	ケーブル	cablu	ケーブル	N;INDF;MASC;SG	N
barajul	ダム	baraj	ダム	N;DEF;MASC;SG	N
astea	これら	acesta	これら	PRO;FEM;PL;3	PRO
astea	これら	acesta	これら	PRO;FEM;PL;3	PRO
procedura	プロシージャ	procedură	プロシージャ	N;DEF;FEM;SG	N
procedura	手順	procedură	手順	N;DEF;FEM;SG	N
procedura	プロシージャ	procedură	プロシージャ	N;DEF;FEM;SG	N
procedura	手順	procedură	手順	N;DEF;FEM;SG	N
lector	講師	lector	講師	N;INDF;MASC;SG	N
gandirea	思考	gandire	思考	N;DEF;FEM;SG	N
carnivore	肉食動物	carnivor	肉食動物	N;INDF;FEM;PL	N
repere	ハイライト	repere	ハイライト	N;INDF;FEM;PL	N
acoperire	コーティング	acoperire	コーティング	N;INDF;FEM;SG	N
acoperire	表紙	acoperire	表紙	N;INDF;FEM;SG	N
acoperire	被覆	acoperire	被覆	N;INDF;FEM;SG	N
acoperire	カバー	acoperire	カバー	N;INDF;FEM;SG	N
pasare	鳥類	pasar	鳥類	N;INDF;FEM;SG	N
pasare	バード	pasar	バード	N;INDF;FEM;SG	N
pasare	鳥類	pasar	鳥類	N;INDF;FEM;SG	N
pasare	バード	pasar	バード	N;INDF;FEM;SG	N
ocazional	たま	ocazional	たま	ADV	ADV
stadiul	舞台	stadiu	舞台	N;DEF;MASC;SG	N
stadiul	ステージ	stadiu	ステージ	N;DEF;MASC;SG	N
scaune	椅子	scaun	椅子	N;INDF;FEM;PL	N
scaune	座席	scaun	座席	N;INDF;FEM;PL	N
efectuarea	メイキング	efectuare	メイキング	N;DEF;FEM;SG	N
organe	臓器	organ	臓器	N;INDF;FEM;PL	N
organe	機関	organ	機関	N;INDF;FEM;PL	N
organe	臓器	organ	臓器	N;INDF;FEM;PL	N
organe	オルガン	organ	オルガン	N;INDF;FEM;PL	N
surori	姉妹	soră	姉妹	N;INDF;FEM;PL	N
ring	リング	ring	リング	N;INDF;MASC;SG	N
ring	指輪	ring	指輪	N;INDF;MASC;SG	N
pielea	スキン	piele	スキン	N;DEF;FEM;SG	N
pielea	皮膚	piele	皮膚	N;DEF;FEM;SG	N
abordare	参道	abordare	参道	N;INDF;FEM;SG	N
mina	ハンド	mină	ハンド	N;DEF;FEM;SG	N
revistele	雑誌	revistă	雑誌	N;DEF;FEM;PL	N
tinta	ターゲット	tinta	ターゲット	N;DEF;FEM;SG	N
tinta	ターゲット	tinta	ターゲット	N;DEF;FEM;SG	N
comunitatile	コミュニティ	comunitate	コミュニティ	N;DEF;FEM;PL	N
vanzare	セール	vanzare	セール	N;INDF;FEM;SG	N
vanzare	セール	vanzare	セール	N;INDF;FEM;SG	N
cunostinta	知り合い	cunostinta	知り合い	N;DEF;FEM;SG	N
cunostinta	知人	cunostinta	知人	N;DEF;FEM;SG	N
cunostinta	知り合い	cunostinta	知り合い	N;DEF;FEM;SG	N
cunostinta	知人	cunostinta	知人	N;DEF;FEM;SG	N
varul	従姉妹	var	従姉妹	N;DEF;MASC;SG	N
varul	従兄弟	var	従兄弟	N;DEF;MASC;SG	N
varul	いとこ	var	いとこ	N;DEF;MASC;SG	N
automata	自動	automată	自動	N;DEF;FEM;SG	N
automata	オートマチック	automată	オートマチック	N;DEF;FEM;SG	N
fereastra	ウィンドウ	fereastră	ウィンドウ	N;DEF;FEM;SG	N
fereastra	ウィンドウ	fereastră	ウィンドウ	N;DEF;FEM;SG	N
rector	総長	rector	総長	N;INDF;MASC;SG	N
propaganda	プロパガンダ	propagandă	プロパガンダ	N;DEF;FEM;SG	N
propaganda	プロパガンダ	propagandă	プロパガンダ	N;DEF;FEM;SG	N
lantul	チェーン	lant	チェーン	N;DEF;MASC;SG	N
judecator	ジャッジ	judecator	ジャッジ	N;INDF;MASC;SG	N
judecator	裁判官	judecator	裁判官	N;INDF;MASC;SG	N
judecator	ジャッジ	judecator	ジャッジ	N;INDF;MASC;SG	N
judecator	裁判官	judecator	裁判官	N;INDF;MASC;SG	N
semneaza	署名	semneaza	署名	V;IND;SG;3;IPFV;FIN	V
semneaza	署名	semneaza	署名	V;IND;SG;3;IPFV;FIN	V
argumentele	論証	argument	論証	N;DEF;FEM;PL	N
argumentele	引数	argument	引数	N;DEF;FEM;PL	N
fir	ワイヤ	fir	ワイヤ	N;INDF;MASC;SG	N
fir	針金	fir	針金	N;INDF;MASC;SG	N
fir	ワイヤー	fir	ワイヤー	N;INDF;MASC;SG	N
fir	スレッド	fir	スレッド	N;INDF;MASC;SG	N
chip	チップ	chip	チップ	N;INDF;MASC;SG	N
platoul	台地	platou	台地	N;DEF;MASC;SG	N
pasarile	鳥類	pasarilă	鳥類	N;DEF;FEM;PL	N
pasarile	鳥類	pasarilă	鳥類	N;DEF;FEM;PL	N
arcul	ボウ	arc	ボウ	N;DEF;MASC;SG	N
arcul	お	arc	お	N;DEF;MASC;SG	N
arcul	船首	arc	船首	N;DEF;MASC;SG	N
square	正方	square	正方	N;INDF;MASC;SG	N
square	広場	square	広場	N;INDF;MASC;SG	N
call	コール	call	コール	N;INDF;MASC;SG	N
cerul	スカイ	cer	スカイ	N;DEF;MASC;SG	N
creatorul	クリエーター	creator	クリエーター	N;DEF;MASC;SG	N
companiile	会社	companie	会社	N;DEF;FEM;PL	N
nivele	レベル	nivel	レベル	N;INDF;FEM;PL	N
coordonatele	座標	coordonată	座標	N;DEF;FEM;PL	N
armament	軍需	armament	軍需	N;INDF;MASC;SG	N
armament	軍備	armament	軍備	N;INDF;MASC;SG	N
credit	クレジット	credit	クレジット	N;INDF;MASC;SG	N
simfonia	交響曲	simfonie	交響曲	N;DEF;FEM;SG	N
simfonia	シンフォニー	simfonie	シンフォニー	N;DEF;FEM;SG	N
visul	ドリーム	vis	ドリーム	N;DEF;MASC;SG	N
entitati	エンティティ	entitati	エンティティ	N;INDF;FEM;PL	N
pescuit	漁業	pescuit	漁業	N;INDF;MASC;SG	N
pescuit	釣り	pescuit	釣り	N;INDF;MASC;SG	N
pescuit	魚釣り	pescuit	魚釣り	N;INDF;MASC;SG	N
proportie	比率	proportie	比率	N;INDF;FEM;SG	N
proportie	割合	proportie	割合	N;INDF;FEM;SG	N
opozitia	野党	opozitie	野党	N;DEF;FEM;SG	N
bursa	フェローシップ	bursă	フェローシップ	N;DEF;FEM;SG	N
trenuri	電車	tren	電車	N;INDF;FEM;PL	N
trenuri	列車	tren	列車	N;INDF;FEM;PL	N
antena	ディッシュ	antena	ディッシュ	N;DEF;FEM;SG	N
antena	アンテナ	antena	アンテナ	N;DEF;FEM;SG	N
antena	アンテナ	antena	アンテナ	N;DEF;FEM;SG	N
umbra	シャドー	umbră	シャドー	N;DEF;FEM;SG	N
umbra	日陰	umbră	日陰	N;DEF;FEM;SG	N
umbra	シェード	umbră	シェード	N;DEF;FEM;SG	N
umbra	シャドー	umbră	シャドー	N;DEF;FEM;SG	N
umbra	日陰	umbră	日陰	N;DEF;FEM;SG	N
umbra	シェード	umbră	シェード	N;DEF;FEM;SG	N
vocala	母音	vocală	母音	N;DEF;FEM;SG	N
vocala	母音	vocală	母音	N;DEF;FEM;SG	N
academica	アカデミック	academică	アカデミック	N;DEF;FEM;SG	N
promoveaza	宣伝	promoveaza	宣伝	V;IND;SG;3;IPFV;FIN	V
promoveaza	宣伝	promoveaza	宣伝	V;IND;SG;3;IPFV;FIN	V
digitale	デジタル	digital	デジタル	ADJ;INDF;FEM;PL	ADJ
antrenori	コーチ	antrenor	コーチ	N;INDF;MASC;PL	N
contul	口座	cont	口座	N;DEF;MASC;SG	N
contul	アカウント	cont	アカウント	N;DEF;MASC;SG	N
pedeapsa	ペナルティ	pedeapsă	ペナルティ	N;DEF;FEM;SG	N
pedeapsa	ペナルティ	pedeapsă	ペナルティ	N;DEF;FEM;SG	N
domnule	サー	domn	サー	N;VOC;DEF;MASC;SG	N
pauza	ブレーク	pauză	ブレーク	N;DEF;FEM;SG	N
pauza	ブレーク	pauză	ブレーク	N;DEF;FEM;SG	N
seminarul	セミナー	seminar	セミナー	N;DEF;MASC;SG	N
globala	グローバル	globală	グローバル	ADJ;DEF;FEM;SG	ADJ
sarcini	タスク	sarcină	タスク	N;INDF;FEM;PL	N
circuitul	サーキット	circuit	サーキット	N;DEF;MASC;SG	N
circuitul	回路	circuit	回路	N;DEF;MASC;SG	N
pianist	ピアニスト	pianist	ピアニスト	N;INDF;MASC;SG	N
reclama	コマーシャル	reclama	コマーシャル	N;DEF;FEM;SG	N
reclama	商業	reclama	商業	N;DEF;FEM;SG	N
reclama	広告	reclama	広告	N;DEF;FEM;SG	N
merite	長所	merit	長所	N;INDF;FEM;PL	N
merite	メリット	merit	メリット	N;INDF;FEM;PL	N
marketing	マーケティング	marketing	マーケティング	N;INDF;MASC;SG	N
scade	減らす	scădea	減らす	V;IND;SG;3;PRS;FIN	V
ton	マグロ	ton	マグロ	N;INDF;MASC;SG	N
ton	ツナ	ton	ツナ	N;INDF;MASC;SG	N
ton	トーン	ton	トーン	N;INDF;MASC;SG	N
cheia	キー	cheie	キー	N;DEF;FEM;SG	N
ascunde	隠す	ascunde	隠す	V;IND;SG;3;PRS;FIN	V
schi	スキー	schi	スキー	N;INDF;MASC;SG	N
schi	スキー	schi	スキー	N;INDF;MASC;SG	N
depozite	倉庫	depozit	倉庫	N;INDF;FEM;PL	N
depozite	預金	depozit	預金	N;INDF;FEM;PL	N
aeroport	空港	aeroport	空港	N;INDF;MASC;SG	N
talentul	タレント	talent	タレント	N;DEF;MASC;SG	N
terestra	地上	terestră	地上	N;DEF;FEM;SG	N
oua	エッグ	ou	エッグ	N;DEF;FEM;PL	N
oua	エッグ	ou	エッグ	N;DEF;FEM;PL	N
legislatia	立法	legislatie	立法	N;DEF;FEM;SG	N
ritm	リズム	ritm	リズム	N;INDF;MASC;SG	N
intelectuali	知識人	intelectual	知識人	N;INDF;MASC;PL	N
intelectuali	知識人	intelectual	知識人	N;INDF;MASC;PL	N
proprietari	オーナー	proprietar	オーナー	N;INDF;MASC;PL	N
proprietari	所有者	proprietar	所有者	N;INDF;MASC;PL	N
popularitate	人気	popularitate	人気	N;INDF;FEM;SG	N
homo	ホモ	homo	ホモ	N;INDF;MASC;SG	N
homo	ゲイ	homo	ゲイ	N;INDF;MASC;SG	N
castle	キャッスル	castle	キャッスル	N;INDF;MASC;SG	N
droguri	薬物	drog	薬物	N;INDF;FEM;PL	N
droguri	薬物	drog	薬物	N;INDF;FEM;PL	N
succese	サクセス	succes	サクセス	N;INDF;FEM;PL	N
nuvela	小説	nuvelă	小説	N;DEF;FEM;SG	N
card	カード	card	カード	N;INDF;MASC;SG	N
reformei	リフォーム	reformă	リフォーム	N;DEF;FEM;SG	N
necunoscute	不明	necunoscut	不明	ADJ;INDF;FEM;PL	ADJ
gandire	思考	gandire	思考	N;INDF;FEM;SG	N
farmacie	ドラッグストア	farmacie	ドラッグストア	N;INDF;FEM;SG	N
farmacie	薬局	farmacie	薬局	N;INDF;FEM;SG	N
farmacie	薬学	farmacie	薬学	N;INDF;FEM;SG	N
farmacie	薬局	farmacie	薬局	N;INDF;FEM;SG	N
five	ファイブ	fiv	ファイブ	N;INDF;MASC;SG	N
parcuri	公園	parc	公園	N;INDF;FEM;PL	N
pozitiva	ポジティブ	pozitivă	ポジティブ	ADJ;DEF;FEM;SG	ADJ
sangele	血液	sange	血液	N;DEF;MASC;SG	N
stiluri	スタイル	stil	スタイル	N;INDF;FEM;PL	N
salbatica	野生	salbatică	野生	N;DEF;FEM;SG	N
teama	恐怖	teamă	恐怖	N;DEF;FEM;SG	N
teama	恐怖	teamă	恐怖	N;DEF;FEM;SG	N
statui	彫像	statui	彫像	N;INDF;FEM;PL	N
sambata	土曜日	sambata	土曜日	N;DEF;FEM;SG	N
sambata	土曜日	sambata	土曜日	N;DEF;FEM;SG	N
sambata	土曜	sambata	土曜	N;DEF;FEM;SG	N
sambata	土曜日	sambata	土曜日	N;DEF;FEM;SG	N
sambata	土曜日	sambata	土曜日	N;DEF;FEM;SG	N
sambata	土曜日	sambata	土曜日	N;DEF;FEM;SG	N
consilieri	カウンセラー	consilier	カウンセラー	N;INDF;MASC;PL	N
bunica	おば	bunică	おば	N;DEF;FEM;SG	N
bunica	祖母	bunică	祖母	N;DEF;FEM;SG	N
bunica	おば	bunică	おば	N;DEF;FEM;SG	N
bunica	おば	bunică	おば	N;DEF;FEM;SG	N
bunica	祖母	bunică	祖母	N;DEF;FEM;SG	N
rugaciune	礼拝	rugaciune	礼拝	N;INDF;FEM;SG	N
rugaciune	祈祷	rugaciune	祈祷	N;INDF;FEM;SG	N
rugaciune	礼拝	rugaciune	礼拝	N;INDF;FEM;SG	N
rugaciune	祈祷	rugaciune	祈祷	N;INDF;FEM;SG	N
personalitatea	個性	personalitate	個性	N;DEF;FEM;SG	N
personalitatea	人柄	personalitate	人柄	N;DEF;FEM;SG	N
personalitatea	性格	personalitate	性格	N;DEF;FEM;SG	N
personalitatea	人格	personalitate	人格	N;DEF;FEM;SG	N
personalitatea	パーソナリティ	personalitate	パーソナリティ	N;DEF;FEM;SG	N
atelierul	ワークショップ	atelier	ワークショップ	N;DEF;MASC;SG	N
atelierul	作業	atelier	作業	N;DEF;MASC;SG	N
abur	スチーム	abur	スチーム	N;INDF;MASC;SG	N
abur	蒸気	abur	蒸気	N;INDF;MASC;SG	N
respectarea	コンプライアンス	respectare	コンプライアンス	N;DEF;FEM;SG	N
vama	風習	vamă	風習	N;DEF;FEM;SG	N
vama	風習	vamă	風習	N;DEF;FEM;SG	N
adult	成人	adult	成人	N;INDF;MASC;SG	N
adult	大人	adult	大人	N;INDF;MASC;SG	N
imparte	分ける	imparte	分ける	V;IND;SG;3;PRS;FIN	V
imparte	分割	imparte	分割	V;IND;SG;3;PRS;FIN	V
studiourile	スタジオ	studio	スタジオ	N;DEF;FEM;PL	N
mintea	マインド	minte	マインド	N;DEF;FEM;SG	N
documentul	ドキュメント	document	ドキュメント	N;DEF;MASC;SG	N
documentul	書類	document	書類	N;DEF;MASC;SG	N
documentul	文書	document	文書	N;DEF;MASC;SG	N
baba	ババ	babă	ババ	N;DEF;FEM;SG	N
baba	馬場	babă	馬場	N;DEF;FEM;SG	N
baba	ババ	babă	ババ	N;DEF;FEM;SG	N
baba	馬場	babă	馬場	N;DEF;FEM;SG	N
brusc	突然	brusc	突然	ADV	ADV
japonezi	日本人	japonez	日本人	N;INDF;MASC;PL	N
japonezi	ジャパニーズ	japonez	ジャパニーズ	N;INDF;MASC;PL	N
japonezi	日本語	japonez	日本語	N;INDF;MASC;PL	N
precizeaza	指定	precizează	指定	V;IND;SG;3;IPFV;FIN	V
evaluare	格付	evaluare	格付	N;INDF;FEM;SG	N
evaluare	評定	evaluare	評定	N;INDF;FEM;SG	N
evaluare	評定	evaluare	評定	N;INDF;FEM;SG	N
taxe	税金	taxă	税金	N;INDF;FEM;PL	N
taxe	手数	taxă	手数	N;INDF;FEM;PL	N
vehicul	車両	vehicul	車両	N;INDF;MASC;SG	N
vehicul	乗り物	vehicul	乗り物	N;INDF;MASC;SG	N
diferentele	差分	diferent	差分	N;DEF;FEM;PL	N
hanul	宿屋	han	宿屋	N;DEF;MASC;SG	N
hanul	旅館	han	旅館	N;DEF;MASC;SG	N
cafenea	カフェ	cafene	カフェ	N;DEF;FEM;SG	N
cafenea	カフェ	cafene	カフェ	N;DEF;FEM;SG	N
asociatie	社団	asociatie	社団	N;INDF;FEM;SG	N
asociatie	協会	asociatie	協会	N;INDF;FEM;SG	N
asociatie	アソシエーション	asociatie	アソシエーション	N;INDF;FEM;SG	N
obisnuita	普通	obisnuit	普通	ADJ;DEF;FEM;SG	ADJ
trofee	トロフィー	trofeu	トロフィー	N;INDF;FEM;PL	N
asigurari	保険	asigurar	保険	N;INDF;MASC;PL	N
asigurari	保険	asigurar	保険	N;INDF;MASC;PL	N
dispute	紛争	dispută	紛争	N;INDF;FEM;PL	N
functionar	事務員	functionar	事務員	N;INDF;MASC;SG	N
functionar	書記官	functionar	書記官	N;INDF;MASC;SG	N
functionar	事務職	functionar	事務職	N;INDF;MASC;SG	N
functionar	事務員	functionar	事務員	N;INDF;MASC;SG	N
functionar	書記官	functionar	書記官	N;INDF;MASC;SG	N
functionar	事務職	functionar	事務職	N;INDF;MASC;SG	N
sindromul	症候	sindrom	症候	N;DEF;MASC;SG	N
locatie	所在	locatie	所在	N;INDF;FEM;SG	N
locatie	ロケーション	locatie	ロケーション	N;INDF;FEM;SG	N
locatie	場所	locatie	場所	N;INDF;FEM;SG	N
candva	いつか	candva	いつか		
candva	いつか	candva	いつか		
traseu	トレイル	traseu	トレイル	N;INDF;MASC;SG	N
traseu	経路	traseu	経路	N;INDF;MASC;SG	N
vinde	売る	vinde	売る	V;IND;SG;3;PRS;FIN	V
precizie	精度	precizie	精度	N;INDF;FEM;SG	N
precizie	正確	precizie	正確	N;INDF;FEM;SG	N
precizie	精度	precizie	精度	N;INDF;FEM;SG	N
dom	ドーム	dom	ドーム	N;INDF;MASC;SG	N
fame	名声	famă	名声	N;INDF;MASC;SG	N
coleg	同僚	coleg	同僚	N;INDF;MASC;SG	N
coleg	同僚	coleg	同僚	N;INDF;MASC;SG	N
express	エクスプレス	express	エクスプレス	N;INDF;MASC;SG	N
express	急行	express	急行	N;INDF;MASC;SG	N
cost	費用	cost	費用	N;INDF;MASC;SG	N
cost	原価	cost	原価	N;INDF;MASC;SG	N
cost	コスト	cost	コスト	N;INDF;MASC;SG	N
modifica	編集	modifica	編集	V;IND;SG;3;IPFV;FIN	V
modifica	変更	modifica	変更	V;IND;SG;3;IPFV;FIN	V
intoarcere	リターン	intoarcere	リターン	N;INDF;FEM;SG	N
cercetatorii	研究者	cercetatoriu	研究者	N;DEF;MASC;PL	N
pestera	洞窟	pestera	洞窟	N;DEF;FEM;SG	N
pestera	洞窟	pestera	洞窟	N;DEF;FEM;SG	N
pestera	洞窟	pestera	洞窟	N;DEF;FEM;SG	N
pestera	洞窟	pestera	洞窟	N;DEF;FEM;SG	N
gay	ゲイ	gay	ゲイ	N;INDF;MASC;SG	N
creta	チョーク	creta	チョーク	N;DEF;FEM;SG	N
creta	チョーク	creta	チョーク	N;DEF;FEM;SG	N
variabile	変数	variabilă	変数	N;INDF;FEM;PL	N
variabile	可変	variabilă	可変	N;INDF;FEM;PL	N
variabile	変数	variabilă	変数	N;INDF;FEM;PL	N
metale	メタル	metal	メタル	N;INDF;FEM;PL	N
metale	金属	metal	金属	N;INDF;FEM;PL	N
metale	金属	metal	金属	N;INDF;FEM;PL	N
standardele	基準	standard	基準	N;DEF;FEM;PL	N
standardele	規格	standard	規格	N;DEF;FEM;PL	N
renunta	取り消し	renunta	取り消し	V;IND;SG;3;IPFV;FIN	V
renunta	キャンセル	renunta	キャンセル	V;IND;SG;3;IPFV;FIN	V
renunta	取り消す	renunta	取り消す	V;IND;SG;3;IPFV;FIN	V
niveluri	レベル	nivel	レベル	N;INDF;FEM;PL	N
aurora	オーロラ	aurora	オーロラ	N;DEF;FEM;SG	N
restaurant	レストラン	restaurant	レストラン	N;INDF;MASC;SG	N
restaurant	飲食店	restaurant	飲食店	N;INDF;MASC;SG	N
structurile	構造	structură	構造	N;DEF;FEM;PL	N
urias	巨大	urias	巨大	ADJ;INDF;MASC;SG	ADJ
atribuie	割り当て	atribui	割り当てる	V;IND;3;PRS;FIN	V
atribuie	割り当て	atribui	割り当てる	V;IND;3;PRS;FIN	V
marfuri	貨物	marfă	貨物	N;INDF;FEM;PL	N
marfuri	商品	marfă	商品	N;INDF;FEM;PL	N
marfuri	貨物	marfă	貨物	N;INDF;FEM;PL	N
marfuri	物品	marfă	物品	N;INDF;FEM;PL	N
marfuri	商品	marfă	商品	N;INDF;FEM;PL	N
marfuri	貨物	marfă	貨物	N;INDF;FEM;PL	N
marfuri	物品	marfă	物品	N;INDF;FEM;PL	N
belle	ベル	belle	ベル	N;INDF;MASC;SG	N
cuantica	量子	cuantică	量子	N;DEF;FEM;SG	N
festivaluri	祭事	festival	祭事	N;INDF;FEM;PL	N
festivaluri	祭り	festival	祭り	N;INDF;FEM;PL	N
concepte	概念	concept	概念	N;INDF;FEM;PL	N
concepte	コンセプト	concept	コンセプト	N;INDF;FEM;PL	N
fani	ファン	fan	ファン	N;INDF;MASC;PL	N
colegi	同僚	coleg	同僚	N;INDF;MASC;PL	N
colegi	同僚	coleg	同僚	N;INDF;MASC;PL	N
potentialul	ポテンシャル	potential	ポテンシャル	N;DEF;MASC;SG	N
horror	ホラー	horror	ホラー	N;INDF;MASC;SG	N
flash	フラッシュ	flash	フラッシュ	N;INDF;MASC;SG	N
materia	物質	materie	物質	N;DEF;FEM;SG	N
materia	事柄	materie	事柄	N;DEF;FEM;SG	N
protocol	議定	protocol	議定	N;INDF;MASC;SG	N
protocol	プロトコル	protocol	プロトコル	N;INDF;MASC;SG	N
executa	実行	executa	実行	V;IND;SG;3;IPFV;FIN	V
locatii	所在	locat	所在	N;INDF;FEM;PL	N
locatii	所在	locat	所在	N;INDF;FEM;PL	N
biblie	聖書	biblie	聖書	N;INDF;FEM;SG	N
durere	痛み	durere	痛み	N;INDF;FEM;SG	N
intalniri	ミーティング	intalnire	ミーティング	N;INDF;FEM;PL	N
intalniri	会議	intalnire	会議	N;INDF;FEM;PL	N
intalniri	ミーティング	intalnire	ミーティング	N;INDF;FEM;PL	N
intalniri	会議	intalnire	会議	N;INDF;FEM;PL	N
lucrand	作業	lucrand	作業	N;INDF;MASC;SG	N
dramatica	ドラマチック	dramatică	ドラマチック	ADJ;DEF;FEM;SG	ADJ
semifinale	準決勝	semifinal	準決勝	N;INDF;FEM;PL	N
compusi	化合物	compune	化合物	N;INDF;MASC;PL	N
praf	ダスト	praf	ダスト	N;INDF;MASC;SG	N
praf	砂塵	praf	砂塵	N;INDF;MASC;SG	N
praf	粉末	praf	粉末	N;INDF;MASC;SG	N
praf	パウダー	praf	パウダー	N;INDF;MASC;SG	N
zeus	ゼウス	zeu	ゼウス	N;INDF;MASC;SG	N
semnal	シグナル	semnal	シグナル	N;INDF;MASC;SG	N
semnal	信号	semnal	信号	N;INDF;MASC;SG	N
ceas	時計	ceas	時計	N;INDF;MASC;SG	N
ceas	腕時	ceas	腕時	N;INDF;MASC;SG	N
ceas	クロック	ceas	クロック	N;INDF;MASC;SG	N
ceas	時計	ceas	時計	N;INDF;MASC;SG	N
democratie	民主主義	democratie	民主主義	N;INDF;FEM;SG	N
democratie	民主主義	democratie	民主主義	N;INDF;FEM;SG	N
alfa	アルファ	alfa	アルファ	N;INDF;MASC	N
partener	パートナー	partener	パートナー	N;INDF;MASC;SG	N
cerintele	要件	cerint	要件	N;DEF;FEM;PL	N
amenintare	脅威	amenintare	脅威	N;INDF;FEM;SG	N
amenintare	脅威	amenintare	脅威	N;INDF;FEM;SG	N
viziteaza	訪問	vizitează	訪問	V;IND;SG;3;IPFV;FIN	V
sporturi	スポーツ	sport	スポーツ	N;INDF;FEM;PL	N
dur	乱暴	dur	乱暴	ADJ;INDF;MASC;SG	ADJ
dur	タフ	dur	タフ	ADJ;INDF;MASC;SG	ADJ
dur	厳しい	dur	厳しい	ADJ;INDF;MASC;SG	ADJ
etajul	フロア	etaj	フロア	N;DEF;MASC;SG	N
strategie	戦略	strategie	戦略	N;INDF;FEM;SG	N
peisaj	横長	peisaj	横長	N;INDF;MASC;SG	N
peisaj	風景	peisaj	風景	N;INDF;MASC;SG	N
peisaj	横向き	peisaj	横向き	N;INDF;MASC;SG	N
experiment	実験	experiment	実験	N;INDF;MASC;SG	N
reptile	爬虫	reptă	爬虫	N;INDF;FEM;PL	N
reptile	爬虫	reptă	爬虫	N;INDF;FEM;PL	N
convinge	説得	convinge	説得	V;IND;SG;3;PRS;FIN	V
sportul	スポーツ	sport	スポーツ	N;DEF;MASC;SG	N
leul	ライオン	leu	ライオン	N;DEF;MASC;SG	N
leul	獅子	leu	獅子	N;DEF;MASC;SG	N
personalul	人材	personal	人材	N;DEF;MASC;SG	N
personalul	職員	personal	職員	N;DEF;MASC;SG	N
personalul	スタッフ	personal	スタッフ	N;DEF;MASC;SG	N
prize	ソケット	priză	ソケット	N;INDF;FEM;PL	N
integrarea	インテグレーション	integrare	インテグレーション	N;DEF;FEM;SG	N
reci	冷たい	rece	冷たい	ADJ;INDF;PL	ADJ
reci	寒い	rece	寒い	ADJ;INDF;PL	ADJ
aviatie	航空	aviatie	航空	N;INDF;FEM;SG	N
petit	プチ	petit	プチ	N;INDF;MASC;SG	N
monarh	君主	monarh	君主	N;INDF;MASC;SG	N
islamului	イスラム	islam	イスラム	N;DEF;MASC;SG	N
strategia	戦略	strategie	戦略	N;DEF;FEM;SG	N
culmea	尾根	culme	尾根	N;DEF;FEM;SG	N
identice	同	identic	同	ADJ;INDF;FEM;PL	ADJ
fotografia	フォト	fotografie	フォト	N;DEF;FEM;SG	N
fotografia	写真	fotografie	写真	N;DEF;FEM;SG	N
fotografia	写真	fotografie	写真	N;DEF;FEM;SG	N
datoria	義務	datorie	義務	N;DEF;FEM;SG	N
scrisoarea	手紙	scrisoare	手紙	N;DEF;FEM;SG	N
scrisoarea	レター	scrisoare	レター	N;DEF;FEM;SG	N
eroul	ヒーロー	erou	ヒーロー	N;DEF;MASC;SG	N
aviatiei	航空	aviatie	航空	N;DEF;FEM;SG	N
comisie	手数	comisie	手数	N;INDF;FEM;SG	N
comisie	コミッション	comisie	コミッション	N;INDF;FEM;SG	N
aripa	ウイング	aripă	ウイング	N;DEF;FEM;SG	N
aripa	ウイング	aripă	ウイング	N;DEF;FEM;SG	N
veniturile	収入	venit	収入	N;DEF;FEM;PL	N
veniturile	歳入	venit	歳入	N;DEF;FEM;PL	N
veniturile	収入	venit	収入	N;DEF;FEM;PL	N
veniturile	所得	venit	所得	N;DEF;FEM;PL	N
imparateasa	女帝	imparatesa	女帝	N;DEF;FEM;SG	N
imparateasa	女帝	imparatesa	女帝	N;DEF;FEM;SG	N
integrare	インテグレーション	integrare	インテグレーション	N;INDF;FEM;SG	N
miercurea	水曜	miercure	水曜	N;DEF;FEM;SG	N
miercurea	水曜日	miercure	水曜日	N;DEF;FEM;SG	N
miercurea	水曜	miercure	水曜	N;DEF;FEM;SG	N
scenele	シーン	scenă	シーン	N;DEF;FEM;PL	N
scenele	場面	scenă	場面	N;DEF;FEM;PL	N
dramatice	ドラマチック	dramatic	ドラマチック	ADJ;INDF;FEM;PL	ADJ
