din	od	din	od	ADP;ACC	ADP
aplicat	zastosowana	aplicat	zastosować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
aplicat	zastosowany	aplicat	zastosować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
abandonat	opuszczony	abandona	opuszczony	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
abandonat	porzucona	abandona	porzucić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
abandonat	porzucony	abandona	porzucić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
abandonat	porzucone	abandona	porzucić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
abandonat	opuszczona	abandona	opuścić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
undeva	gdzieś	undeva	gdzieś	ADV	ADV
înlocuibil	wymienne	înlocuibil	wymienny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
jupiter	jowisza	jupiter	jowiszo	N;INDF;MASC;SG	N;ACC;MASC;SG
kleť	kleť	kleť	kleť		
scaun	krzesło	scaun	krzesło	N;INDF;MASC;SG	N;NOM;NEUT;SG
scaun	fotel	scaun	fotel	N;INDF;MASC;SG	N;NOM;MASC;SG
scaun	siedzenie	scaun	siedzenie	N;INDF;MASC;SG	N;NOM;NEUT;SG
scaun	siedziba	scaun	siedziba	N;INDF;MASC;SG	N;NOM;FEM;SG
scaun	siedzenia	scaun	siedzenie	N;INDF;MASC;SG	N;NOM;NEUT;SG
luând	biorąc	lua	brać	V;V.MSDR	V;IPFV;PRS;V.CVB;ACT
portal	portalu	portal	portal	N;INDF;MASC;SG	N;GEN;MASC;SG
portal	portal	portal	portal	N;INDF;MASC;SG	N;NOM;MASC;SG
pietre	kamienie	piatră	kamień	N;INDF;FEM;PL	N;NOM;MASC;PL
pietre	skały	piatră	skała	N;INDF;FEM;PL	N;ACC;FEM;PL
pietre	kamienie	piatră	kamień	N;INDF;FEM;PL	N;NOM;MASC;PL
leonard	leonard	leonard	leonard	N;INDF;MASC;SG	N;NOM;MASC;SG
definit	zdefiniowane	definit	zdefiniować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
definit	zdefiniowana	definit	zdefiniować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
definit	zdefiniowany	definit	zdefiniować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
aliați	sojuszników	aliat	sojusznik	N;INDF;MASC;PL	N;ACC;MASC;PL
aliați	sojusznikami	aliat	sojusznik	N;INDF;MASC;PL	N;INS;MASC;PL
trage	strzelać	trage	strzelać	V;IND;SG;3;PRS;FIN	V;IPFV;NFIN;ACT
soț	małżonek	soț	małżonek	N;INDF;MASC;SG	N;NOM;MASC;SG
soț	mąż	soț	mąż	N;INDF;MASC;SG	N;NOM;MASC;SG
divizii	dywizje	divizie	dywizja	N;INDF;FEM;PL	N;NOM;FEM;PL
divizii	podziały	divizie	podział	N;INDF;FEM;PL	N;NOM;MASC;PL
consiliu	rady	consiliu	rada	N;INDF;MASC;SG	N;GEN;FEM;SG
consiliu	rada	consiliu	rada	N;INDF;MASC;SG	N;NOM;FEM;SG
consiliu	radzie	consiliu	rada	N;INDF;MASC;SG	N;DAT;FEM;SG
magic	magiczne	magic	magiczny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
magic	magiczna	magic	magiczny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
magic	magiczne	magic	magiczny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
magic	magiczny	magic	magiczny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
celebru	sławne	celebru	sławny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
celebru	sławny	celebru	sławny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
celebru	sławna	celebru	sławna	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
turnee	turnieje	turnee	turnieć	N;INDF;FEM;PL	N;NOM;MASC;PL
pictat	malowane	picta	malować	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
row	rząd	row	rząd	N;INDF;MASC;SG	N;NOM;MASC;SG
row	wiersz	row	wiersz	N;INDF;MASC;SG	N;NOM;MASC;SG
temple	świątynie	templu	świątynia	N;INDF;FEM;PL	N;NOM;FEM;PL
cal	konia	cal	koń	N;INDF;MASC;SG	N;ACC;MASC;SG
cal	koń	cal	koń	N;INDF;MASC;SG	N;NOM;MASC;SG
cal	koniu	cal	koń	N;INDF;MASC;SG	N;ACC;MASC;SG
pregătit	gotowy	pregăti	gotowy	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
pregătit	gotowe	pregăti	gotowy	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
pregătit	przygotowane	pregăti	przygotować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
pregătit	przygotowany	pregăti	przygotować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
pregătit	przygotowana	pregăti	przygotować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
icoane	ikony	icon	ikona	N;INDF;FEM;PL	N;NOM;FEM;PL
wild	dziki	wild	dzik	N;INDF;MASC;SG	N;NOM;MASC;SG
zice	mowi	zice	mówić	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;PRS;FIN;ACT
zice	mówi	zice	mówić	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
colectiv	zbiorowego	colectiv	zbiorowy	ADJ;INDF;MASC;SG	ADJ;ACC;MASC;SG
colectiv	zbiorowe	colectiv	zbiorowy	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
vehicule	pojazdy	vehicul	pojazd	N;INDF;FEM;PL	N;NOM;MASC;PL
geografic	geograficznego	geografic	geograficzny	ADJ;INDF;MASC;SG	ADJ;ACC;MASC;SG
geografic	geograficzne	geografic	geograficzny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
geografic	geograficzna	geografic	geograficzny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
geografic	geograficzny	geografic	geograficzny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
geografic	geograficzne	geografic	geograficzny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
geografic	geograficzna	geografic	geograficzny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
geografic	geograficzny	geografic	geograficzny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
timpuriu	wcześnie	timpuriu	wcześnie	ADV	ADV
cancer	rak	cancer	rak	N;INDF;MASC;SG	N;NOM;MASC;SG
cancer	nowotwór	cancer	nowotwór	N;INDF;MASC;SG	N;NOM;MASC;SG
pește	ryba	pește	ryba	N;INDF;MASC;SG	N;NOM;FEM;SG
pește	rybka	pește	rybka	N;INDF;MASC;SG	N;NOM;FEM;SG
info	info	info	info		
benjamin	benjamin	benjamin	benjamin	N;INDF;MASC;SG	N;NOM;MASC;SG
benjamin	benjamina	benjamin	benjamina	N;INDF;MASC;SG	N;NOM;FEM;SG
palat	pałac	palat	pałac	N;INDF;MASC;SG	N;NOM;MASC;SG
palat	pałacu	palat	pałac	N;INDF;MASC;SG	N;GEN;MASC;SG
palat	palace	palat	palak	N;INDF;MASC;SG	N;NOM;MASC;SG
law	prawo	law	prawo	N;INDF;MASC;SG	N;NOM;NEUT;SG
oxigen	tlenu	oxigen	tlen	N;INDF;MASC;SG	N;GEN;MASC;SG
vice	wice	vice	wica		
vice	vice	vice	vice		
izvoare	sprężyny	izvor	sprężyna	N;INDF;FEM;PL	N;ACC;FEM;PL
stockholm	sztokholmu	stockholm	sztokholm	N;INDF;MASC;SG	N;GEN;MASC;SG
stockholm	sztokholmie	stockholm	sztokholm	N;INDF;MASC;SG	N;ACC;MASC;SG
tenis	tenis	tenis	tenis	N;INDF;MASC;SG	N;NOM;MASC;SG
regi	królowie	rege	król	N;INDF;MASC;PL	N;NOM;MASC;PL
regi	królów	rege	król	N;INDF;MASC;PL	N;ACC;MASC;PL
specializat	wyspecjalizowane	specializat	wyspecjalizować	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
specializat	specjalistyczne	specializat	specjalistyczny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
specializat	wyspecjalizowane	specializat	wyspecjalizować	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
specializat	specjalistyczne	specializat	specjalistyczny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
aprobat	zatwierdzony	aproba	zatwierdzić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
aprobat	zatwierdzona	aproba	zatwierdzić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
aprobat	zatwierdzone	aproba	zatwierdzić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
evreiesc	żydowskie	evreiesc	żydowski	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
evreiesc	żydowska	evreiesc	żydowski	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
evreiesc	żydowski	evreiesc	żydowski	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
cinema	kino	cinema	kino	N;INDF;MASC;SG	N;NOM;NEUT;SG
cinema	kina	cinema	kino	N;INDF;MASC;SG	N;GEN;NEUT;SG
linux	linuksa	linux	linuks	N;INDF;MASC;SG	N;GEN;MASC;SG
linux	linux	linux	linux	N;INDF;MASC;SG	N;NOM;MASC;SG
congres	kongres	congres	kongres	N;INDF;MASC;SG	N;NOM;MASC;SG
congres	kongresie	congres	kongres	N;INDF;MASC;SG	N;DAT;MASC;SG
congres	kongresu	congres	kongres	N;INDF;MASC;SG	N;GEN;MASC;SG
baze	podstawy	bază	podstawa	N;INDF;FEM;PL	N;ACC;FEM;PL
diplomat	dyplomata	diplomat	dyplomata	N;INDF;MASC;SG	N;NOM;MASC;SG
decret	dekret	decret	dekret	N;INDF;MASC;SG	N;NOM;MASC;SG
băiat	chłopak	băiat	chłopak	N;INDF;MASC;SG	N;NOM;MASC;SG
băiat	chłopiec	băiat	chłopiec	N;INDF;MASC;SG	N;NOM;MASC;SG
folclor	folklor	folclor	folklor	N;INDF;MASC;SG	N;NOM;MASC;SG
operații	operacje	operație	operacja	N;INDF;FEM;PL	N;NOM;FEM;PL
xxi	xxi	xxi	xxi		
observații	komentarzy	observație	komentarz	N;INDF;FEM;PL	N;GEN;MASC;PL
observații	komentarze	observație	komentarz	N;INDF;FEM;PL	N;NOM;MASC;PL
observații	spostrzeżenia	observație	spostrzeżenie	N;INDF;FEM;PL	N;NOM;NEUT;PL
observații	obserwacje	observație	obserwacja	N;INDF;FEM;PL	N;NOM;FEM;PL
fair	jarmark	fair	jarmark	N;INDF;MASC;SG	N;NOM;MASC;SG
incendiu	ogień	incendiu	ogień	N;INDF;MASC;SG	N;NOM;MASC;SG
incendiu	pożar	incendiu	pożar	N;INDF;MASC;SG	N;ACC;MASC;SG
canale	kanałów	canal	kanał	N;INDF;FEM;PL	N;GEN;MASC;PL
canale	kanały	canal	kanał	N;INDF;FEM;PL	N;NOM;MASC;PL
occident	zachodni	occident	zachodni	N;INDF;MASC;SG	N;NOM;MASC;SG
occident	zachód	occident	zachód	N;INDF;MASC;SG	N;NOM;MASC;SG
ecran	ekran	ecran	ekran	N;INDF;MASC;SG	N;NOM;MASC;SG
ecran	ekranu	ecran	ekran	N;INDF;MASC;SG	N;GEN;MASC;SG
ecran	ekranie	ecran	ekran	N;INDF;MASC;SG	N;INS;MASC;SG
astronom	astronom	astronom	astrona	N;INDF;MASC;SG	N;NOM;MASC;SG
filmat	nakręcony	filmat	nakręcić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
dovedește	udowadnia	dovedi	udowadniać	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
dovedește	dowodzi	dovedi	dowódź	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
voluntari	chętnych	voluntar	chętny	N;INDF;MASC;PL	N;GEN;MASC;PL
voluntari	ochotnicy	voluntar	ochotnik	N;INDF;MASC;PL	N;NOM;MASC;PL
voluntari	wolontariuszy	voluntar	wolontariusz	N;INDF;MASC;PL	N;GEN;MASC;PL
voluntari	ochotników	voluntar	ochotnik	N;INDF;MASC;PL	N;ACC;MASC;PL
beton	betonu	beton	beton	N;INDF;MASC;SG	N;GEN;MASC;SG
beton	beton	beton	beton	N;INDF;MASC;SG	N;NOM;MASC;SG
mănăstiri	klasztory	mănăstire	klasztor	N;INDF;FEM;PL	N;NOM;MASC;PL
scoate	usunąć	scoate	usunąć	V;IND;SG;3;PRS;FIN	V;PFV;NFIN;ACT
sudic	południowa	sudic	południowy	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
sudic	południowej	sudic	południowy	ADJ;INDF;MASC;SG	ADJ;GEN;FEM;SG
sudic	południowe	sudic	południowy	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
auzit	słyszał	auzi	słyszeć	V;MASC;SG;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN;ACT
prince	książę	prince	książę	N;INDF;MASC;SG	N;NOM;MASC;SG
strat	warstwa	strat	warstwa	N;INDF;MASC;SG	N;NOM;FEM;SG
interesat	zainteresowane	interesat	zainteresować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
interesat	zainteresowana	interesat	zainteresować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
interesat	zainteresowany	interesat	zainteresować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
interpretează	interpretować	interpreta	interpretować	V;IND;3;PRS;FIN	V;IPFV;NFIN;ACT
plastic	plastiku	plastic	plastik	N;INDF;MASC;SG	N;GEN;MASC;SG
plastic	plastik	plastic	plastik	N;INDF;MASC;SG	N;NOM;MASC;SG
eseist	eseista	eseist	eseistać	N;INDF;MASC;SG	N;NOM;MASC;SG
dispus	chętna	dispus	chętny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
dispus	chętny	dispus	chętny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
probe	próbek	probă	próbek	N;INDF;FEM;PL	N;GEN;FEM;PL
probe	dowody	probă	dowód	N;INDF;FEM;PL	N;NOM;MASC;PL
limitat	ograniczona	limita	ograniczony	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
limitat	ograniczony	limita	ograniczyć	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
limitat	ograniczone	limita	ograniczyć	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
expus	wystawione	expune	wystawić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
expus	wystawiony	expune	wystawić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
operațiuni	operacje	operațiune	operacja	N;INDF;FEM;PL	N;NOM;FEM;PL
operațiuni	transakcje	operațiune	transakcja	N;INDF;FEM;PL	N;NOM;FEM;PL
mile	mile	milă	mile		
mile	mila	milă	mila		
mile	miles	milă	miles		
mile	mile	milă	mile		
mile	mil	milă	milć		
soții	mężowie	soție	męż	N;INDF;FEM;PL	N;NOM;MASC;PL
soții	mężów	soție	mąż	N;INDF;FEM;PL	N;ACC;MASC;PL
soții	małżonkowie	soție	małżonek	N;INDF;FEM;PL	N;NOM;MASC;PL
soții	małżonków	soție	małżonek	N;INDF;FEM;PL	N;ACC;MASC;PL
declanșat	wywołało	declanșa	wywołać	V;MASC;SG;V.PTCP	V;PFV;NEUT;IND;SG;PST;FIN;ACT
grupe	grupach	grupă	grupa	N;INDF;FEM;PL	N;GEN;MASC;PL
institut	instytutu	institut	instytut	N;INDF;MASC;SG	N;GEN;MASC;SG
institut	instytut	institut	instytut	N;INDF;MASC;SG	N;NOM;MASC;SG
fructe	owoce	fruct	owoc	N;INDF;FEM;PL	N;NOM;MASC;PL
fructe	owoców	fruct	owóc	N;INDF;FEM;PL	N;GEN;MASC;PL
fructe	owoce	fruct	owoc	N;INDF;FEM;PL	N;NOM;MASC;PL
fructe	owoców	fruct	owóc	N;INDF;FEM;PL	N;GEN;MASC;PL
rezolvat	rozwiązany	rezolva	rozwiązać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
rezolvat	rozwiązana	rezolva	rozwiązać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
rezolvat	rozwiązane	rezolva	rozwiązać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
rezolvat	rozwiązany	rezolva	rozwiązać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
rezolvat	rozwiązana	rezolva	rozwiązać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
rezolvat	rozwiązane	rezolva	rozwiązać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
conferințe	konferencje	conferință	konferencja	N;INDF;FEM;PL	N;NOM;FEM;PL
rachete	pociski	rachet	pocisk	N;INDF;FEM;PL	N;NOM;MASC;PL
rachete	rakiety	rachet	rakieta	N;INDF;FEM;PL	N;ACC;FEM;PL
rachete	rakiety	rachet	rakieta	N;INDF;FEM;PL	N;ACC;FEM;PL
distruge	zniszczyć	distruge	zniszczyć	V;IND;SG;3;PRS;FIN	V;PFV;NFIN;ACT
dos	dos	dos	dosyć		
chimic	chemiczne	chimic	chemiczny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
înaintat	przekazany	înainta	przekazać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
înaintat	przekazana	înainta	przekazać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
înaintat	przekazane	înainta	przekazać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
particule	cząsteczki	particulă	cząsteczka	N;INDF;FEM;PL	N;NOM;FEM;PL
particule	cząstek	particulă	cząstka	N;INDF;FEM;PL	N;GEN;FEM;PL
particule	cząstki	particulă	cząstka	N;INDF;FEM;PL	N;NOM;FEM;PL
particule	cząsteczki	particulă	cząsteczka	N;INDF;FEM;PL	N;NOM;FEM;PL
particule	cząsteczki	particulă	cząsteczka	N;INDF;FEM;PL	N;NOM;FEM;PL
particule	cząstki	particulă	cząstka	N;INDF;FEM;PL	N;NOM;FEM;PL
particule	cząstek	particulă	cząstka	N;INDF;FEM;PL	N;GEN;FEM;PL
dif	diff	dif	diff		
înconjurat	otoczony	înconjura	otoczyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
înconjurat	otoczone	înconjura	otoczyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
înconjurat	otoczona	înconjura	otoczyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
marcus	marcusa	marcus	marcus	N;INDF;MASC;SG	N;ACC;MASC;SG
durează	trwa	dura	trwać	V;IND;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
vânzări	sale	vânzare	sala	N;INDF;FEM;PL	N;NOM;FEM;PL
combustibil	paliwo	combustibil	paliwo	N;INDF;MASC;SG	N;NOM;NEUT;SG
sin	sin	sin	sin		
copyright	autorskie	copyright	autorski	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
distins	wybitny	distins	wybitny	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
unelte	narzędzia	unealtă	narzędzie	N;INDF;FEM;PL	N;NOM;NEUT;PL
conservator	konserwatywny	conservator	konserwatywny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
dispozitiv	wyrób	dispozitiv	wyrób	N;INDF;MASC;SG	N;NOM;MASC;SG
dispozitiv	urządzenie	dispozitiv	urządzenie	N;INDF;MASC;SG	N;NOM;NEUT;SG
zei	bogowie	zeu	bogowie	N;INDF;MASC;PL	N;NOM;MASC;PL
zei	bogów	zeu	bóg	N;INDF;MASC;PL	N;ACC;MASC;PL
cade	spada	cădea	spadać	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
cade	opada	cădea	opadać	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
dulce	słodki	dulce	słodki		
dulce	słodko	dulce	słodko		
dulce	sweet	dulce	sweet		
luterani	luteranie	luteran	luterać	N;INDF;MASC;PL	N;NOM;MASC;PL
chinez	chińska	chinez	chiński	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
chinez	chiński	chinez	chiński	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
chinez	chińskie	chinez	chiński	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
côtes	côtes	côtes	côtes		
mini	mini	min	minia		
angel	anioł	angel	anioł	N;INDF;MASC;SG	N;NOM;MASC;SG
angel	aniołek	angel	aniołek	N;INDF;MASC;SG	N;NOM;MASC;SG
mixt	mieszane	mixt	mieszany	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
mixt	mieszana	mixt	mieszać	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
mixt	mieszanej	mixt	mieszany	ADJ;INDF;MASC;SG	ADJ;GEN;FEM;SG
corporation	korporacji	corporation	korporacja	N;INDF;MASC;SG	N;GEN;FEM;SG
corporation	korporacja	corporation	korporacja	N;INDF;MASC;SG	N;NOM;FEM;SG
serios	poważnie	serios	poważnie	ADV	ADV
determina	określić	determina	określić	V;IND;SG;3;IPFV;FIN	V;PFV;NFIN;ACT
dramatic	dramatyczne	dramatic	dramatyczny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
dramatic	dramatyczny	dramatic	dramatyczny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
corespunzător	odpowiednia	corespunzător	odpowiedni	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
corespunzător	odpowiedni	corespunzător	odpowiedni	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
corespunzător	stosowne	corespunzător	stosowny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
corespunzător	właściwe	corespunzător	właściwy	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
corespunzător	odpowiadający	corespunzător	odpowiadać	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;ACT
corespunzător	odpowiadające	corespunzător	odpowiadać	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;ACT
corespunzător	odpowiadająca	corespunzător	odpowiadać	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;FEM;SG;POS;V.PTCP;ACT
african	afrykańskie	african	afrykański	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
african	afrykański	african	afrykański	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
african	afrykańska	african	afrykański	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
turnuri	wież	turn	wież	N;INDF;FEM;PL	N;GEN;FEM;PL
turnuri	wieże	turn	wieża	N;INDF;FEM;PL	N;NOM;MASC;PL
desert	deser	desert	deser	N;INDF;MASC;SG	N;NOM;MASC;SG
desert	deseru	desert	deser	N;INDF;MASC;SG	N;GEN;MASC;SG
afectat	dotknięty	afecta	dotknięty	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
afectat	dotknięte	afecta	dotknąć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
prime	składki	primă	składka	N;INDF;FEM;PL	N;NOM;FEM;PL
efectiv	skutecznie	efectiv	skutecznie	ADV	ADV
efectiv	efektywnie	efectiv	efektywnie	ADV	ADV
harvard	harvardu	harvard	harvard	N;INDF;MASC;SG	N;NOM;MASC;SG
harvard	harvardzie	harvard	harvard	N;INDF;MASC;SG	N;ACC;MASC;SG
roci	skały	rocă	skała	N;INDF;FEM;PL	N;ACC;FEM;PL
roci	kamienie	rocă	kamień	N;INDF;FEM;PL	N;NOM;MASC;PL
plasat	umieszczone	plasa	umieścić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
plasat	umieszczona	plasa	umieścić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
plasat	umieszczony	plasa	umieścić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
albi	biel	alb	biel		
albi	white	alb	whita		
albi	biały	alb	biały		
chemat	wezwana	chema	wezwać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
chemat	wezwany	chema	wezwać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
filozof	filozof	filozof	filozof	N;INDF;MASC;SG	N;NOM;MASC;SG
definește	określić	defini	określić	V;IND;SG;3;PRS;FIN	V;PFV;NFIN;ACT
definește	definiuje	defini	definiować	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
definește	określa	defini	określać	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
intens	intensywnie	intens	intensywnie	ADV	ADV
încercări	procesy	încercare	proces	N;INDF;FEM;PL	N;NOM;MASC;PL
încercări	badania	încercare	badanie	N;INDF;FEM;PL	N;NOM;NEUT;PL
încercări	testy	încercare	test	N;INDF;FEM;PL	N;NOM;MASC;PL
încercări	egzaminy	încercare	egzamin	N;INDF;FEM;PL	N;NOM;MASC;PL
sexual	seksualna	sexual	seksualny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
sexual	seksualny	sexual	seksualny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
sexual	seksualne	sexual	seksualny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
april	kwietnia	april	kwiecia		
april	april	april	april		
diplomatice	dyplomatycznych	diplomatic	dyplomatyczny	ADJ;INDF;FEM;PL	ADJ;GEN;MASC;PL
decizii	decyzje	decizie	decyzja	N;INDF;FEM;PL	N;NOM;FEM;PL
chimist	chemik	chimist	chemik	N;INDF;MASC;SG	N;NOM;MASC;SG
sky	niebo	sky	niebo	N;INDF;MASC;SG	N;NOM;NEUT;SG
sky	niebie	sky	niebo	N;INDF;MASC;SG	N;DAT;NEUT;SG
