oli	tuvo	olema	tener	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
ada	ada	ada	ada	N;NOM;SG	N;FEM;SG
tennessee	tennessee	tennessee	tennesse	N;NOM;SG	N;MASC;SG
utah	utah	utah	utah	N;NOM;SG	N;MASC;SG
lahtine	suelto	lahtine	suelto	ADJ;NOM;SG	ADJ;MASC;SG
lahtine	flojo	lahtine	flojo	ADJ;NOM;SG	ADJ;MASC;SG
mitmekesisus	diversidad	mitme_kesisus	diversidad	N;NOM;SG	N;FEM;SG
tõlkida	traducir	tõlkima	traducir	V;NFIN	V;NFIN
tõlkida	traduzca	tõlkima	traducir	V;NFIN	V;SBJV;SG;3;PRS;FIN
tõlkida	traduce	tõlkima	traducir	V;NFIN	V;IND;SG;3;PRS;FIN
parameetrid	parámetros	parameeter	parámetro	N;NOM;PL	N;MASC;PL
liitlased	aliados	liitlane	aliado	N;NOM;PL	N;MASC;PL
galeriis	galería	galeriis	galería	N;IN+ESS;SG	N;FEM;SG
galeriis	galeria	galeriis	galeria	N;IN+ESS;SG	N;FEM;SG
doris	doris	doris	dori	N;NOM;SG	N;FEM;SG
mainib	menciona	mainima	mencionar	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
lahustunud	disuelta	lahustu=nud	disuelto	ADJ;PST;V.PTCP;ACT	ADJ;FEM;SG;V.PTCP
lahustunud	disuelto	lahustu=nud	disuelto	ADJ;PST;V.PTCP;ACT	ADJ;MASC;SG;V.PTCP
ruut	cuadrado	ruut	cuadrado	N;NOM;SG	N;MASC;SG
ruut	square	ruut	square	N;NOM;SG	N;MASC;SG
ruut	plaza	ruut	plaza	N;NOM;SG	N;FEM;SG
puhtalt	puramente	puhtalt	puramente	ADV	ADV
prototüüp	prototipo	prototüüp	prototipo	N;NOM;SG	N;MASC;SG
rünnakud	atentados	rünnak	atentado	N;NOM;PL	N;MASC;PL
rünnakud	ataques	rünnak	ataque	N;NOM;PL	N;MASC;PL
galina	galina	galina	galina	N;NOM;SG	N;FEM;SG
geenid	genes	geen	gen	N;NOM;PL	N;MASC;PL
xbox	xbox	xbox	xbox	N;NOM;SG	N
cruz	cruz	cruz	cruz	N;NOM;SG	N;FEM;SG
administraator	administrador	administraator	administrador	N;NOM;SG	N;MASC;SG
administraator	administración	administraator	administración	N;NOM;SG	N;FEM;SG
administraator	administrador	administraator	administrador	N;NOM;SG	N;MASC;SG
administraator	recepcionista	administraator	recepcionista	N;NOM;SG	N;SG
lagunemine	desintegración	lagunemine	desintegración	N;NOM;SG	N;FEM;SG
lagunemine	decadencia	lagunemine	decadencia	N;NOM;SG	N;FEM;SG
lagunemine	descomposición	lagunemine	descomposición	N;NOM;SG	N;FEM;SG
lagunemine	descomposición	lagunemine	descomposición	N;NOM;SG	N;FEM;SG
lagunemine	degradación	lagunemine	degradación	N;NOM;SG	N;FEM;SG
helga	helga	helg	helga	N;NOM;SG	N;FEM;SG
natalie	natalie	natali	natalie	N;NOM;SG	N;SG
natalie	natalia	natali	natalia	N;NOM;SG	N;FEM;SG
rakendused	aplicaciones	rakendus	aplicación	N;NOM;PL	N;FEM;PL
rakendused	solicitudes	rakendus	solicitud	N;NOM;PL	N;FEM;PL
rakendused	aplicaciones	rakendus	aplicación	N;NOM;PL	N;FEM;PL
ahel	cadena	ahel	cadena	N;NOM;SG	N;FEM;SG
varre	tallo	vars	tallo	N;NOM;SG	N;MASC;SG
katalaani	catalán	katalaan	catalán	N;NOM;SG	N;MASC;SG
tõendid	pruebas	tõend	prueba	N;NOM;PL	N;FEM;PL
tõendid	evidencias	tõend	evidencia	N;NOM;PL	N;FEM;PL
tõendid	pruebas	tõend	prueba	N;NOM;PL	N;FEM;PL
weber	weber	weber	weber	N;NOM;SG	N;SG
talv	invierno	talv	invierno	N;NOM;SG	N;MASC;SG
loire	loira	loire	loira	N;NOM;SG	N;MASC;SG
loire	loire	loire	loirar	N;NOM;SG	N;MASC;SG
täiendada	reponer	täiendama	reponer	V;NFIN	V;NFIN
soola	sal	sool	sal	N;PRT;SG	N;FEM;SG
skeem	diagrama	skeem	diagrama	N;NOM;SG	N;MASC;SG
skeem	esquema	skeem	esquema	N;NOM;SG	N;MASC;SG
skeem	régimen	skeem	régimen	N;NOM;SG	N;MASC;SG
skeem	esquema	skeem	esquema	N;NOM;SG	N;MASC;SG
hugh	hugo	hugh	hugo	N;NOM;SG	N;MASC;SG
vähenemine	decadencia	vähenemine	decadencia	N;NOM;SG	N;FEM;SG
vähenemine	declinación	vähenemine	declinación	N;NOM;SG	N;FEM;SG
vähenemine	descenso	vähenemine	descenso	N;NOM;SG	N;MASC;SG
vähenemine	declive	vähenemine	declive	N;NOM;SG	N;MASC;SG
vähenemine	disminución	vähenemine	disminución	N;NOM;SG	N;FEM;SG
vähenemine	descenso	vähenemine	descenso	N;NOM;SG	N;MASC;SG
vähenemine	disminución	vähenemine	disminución	N;NOM;SG	N;FEM;SG
ricardo	ricardo	ricardo	ricardo	N;NOM;SG	N;MASC;SG
joão	joão	joão	joão	N;NOM;SG	N;MASC;SG
andersson	andersson	andersson	andersson	N;NOM;SG	N;MASC;SG
anno	anno	anno	anno	N;NOM;SG	N
ptolemaios	ptolomeo	ptolemaios	ptolomeo	N;NOM;SG	N;MASC;SG
tunde	horario	tund	horario	N;PRT;SG	N;MASC;SG
sooritada	cometer	sooritama	cometer	V;NFIN	V;NFIN
sooritada	comprometerse	sooritama	comprometer	V;NFIN	V;SBJV;SG;3;PRS;FIN
viik	tie	viik	tie	N;NOM;SG	N
viik	empate	viik	empate	N;NOM;SG	N;MASC;SG
viik	corbata	viik	corbata	N;NOM;SG	N;FEM;SG
viik	empate	viik	empate	N;NOM;SG	N;MASC;SG
viik	sorteo	viik	sorteo	N;NOM;SG	N;MASC;SG
saatuse	destino	saatus	destino	N;GEN;SG	N;MASC;SG
saatuse	destiny	saatus	destiny	N;GEN;SG	N
saatuse	destino	saatus	destino	N;GEN;SG	N;MASC;SG
baker	panadero	baker	panadero	N;NOM;SG	N;MASC;SG
maadeavastaja	exploradora	maade_avastaja	explorador	N;NOM;SG	N;FEM;SG
maadeavastaja	explorer	maade_avastaja	explorer	N;NOM;SG	N;MASC;SG
maadeavastaja	explorador	maade_avastaja	explorador	N;NOM;SG	N;MASC;SG
budapesti	budapest	budapesti	budapest	N;NOM;SG	N;MASC;SG
vulkaaniline	volcánica	vulka_aniline	volcánico	ADJ;NOM;SG	ADJ;FEM;SG
vulkaaniline	volcánico	vulka_aniline	volcánico	ADJ;NOM;SG	ADJ;MASC;SG
kirill	kirill	kirill	kirill	N;NOM;SG	N;MASC;SG
ime	milagro	ime	milagro	N;NOM;SG	N;MASC;SG
ime	maravilla	ime	maravilla	N;NOM;SG	N;FEM;SG
ime	marvel	ime	marvel	N;NOM;SG	N;MASC;SG
graafiline	gráfico	graafiline	gráfico	ADJ;NOM;SG	ADJ;MASC;SG
graafiline	gráfica	graafiline	gráfico	ADJ;NOM;SG	ADJ;FEM;SG
viidatud	citó	viitama	citar	V;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN
köök	cocina	köök	cocina	N;NOM;SG	N;FEM;SG
harvey	harvey	harvey	harvey	N;NOM;SG	N;MASC;SG
sõlmida	concluir	sõlmima	concluir	V;NFIN	V;NFIN
vaheldumisi	alternativamente	vaheldumisi	alternativamente	ADV	ADV
prohvet	profeta	prohvet	profeta	N;NOM;SG	N;MASC;SG
provintsid	provincias	provints	provincia	N;NOM;PL	N;FEM;PL
monika	monika	monika	monika	N;NOM;SG	N;FEM;SG
käsikirja	manuscrito	käsi_kiri	manuscrito	N;PRT;SG	N;MASC;SG
hanna	hanna	hand	hanna	N;NOM;SG	N;FEM;SG
than	than	than	than	N;NOM;SG	N
collins	collins	collins	collin	N;NOM;SG	N;MASC;SG
arheoloogia	arqueología	arheoloogia	arqueología	N;NOM;SG	N;FEM;SG
arheoloogia	arqueología	arheoloogia	arqueología	N;NOM;SG	N;FEM;SG
indeks	index	indeks	index	N;NOM;SG	N
indeks	indice	indeks	indicir	N;NOM;SG	N;MASC;SG
indeks	índice	indeks	índice	N;NOM;SG	N;MASC;SG
kambodža	camboya	kambodža	camboya	N;NOM;SG	N;FEM;SG
kambodža	camboyano	kambodža	camboyano	N;NOM;SG	N;MASC;SG
kambodža	camboya	kambodža	camboya	N;NOM;SG	N;FEM;SG
pegasus	pegaso	pegasus	pegaso	N;NOM;SG	N;MASC;SG
pegasus	pegasus	pegasus	pegasus	N;NOM;SG	N
kütt	cazador	kütt	cazador	N;NOM;SG	N;MASC;SG
kütt	cazador	kütt	cazador	N;NOM;SG	N;MASC;SG
kütt	cazadora	kütt	cazadora	N;NOM;SG	N;FEM;SG
kütt	hunter	kütt	hunter	N;NOM;SG	N
hotel	hotel	hotel	hotel	N;NOM;SG	N;MASC;SG
filippo	filippo	filip_po	filippo	N;NOM;SG	N;MASC;SG
sanskriti	sánscrito	sanskriti	sánscrito	ADJ	ADJ;MASC;SG;V.PTCP
mehaaniline	mecánico	mehaaniline	mecánico	ADJ;NOM;SG	ADJ;MASC;SG
mehaaniline	mecánica	mehaaniline	mecánico	ADJ;NOM;SG	ADJ;FEM;SG
vastuolu	incoherencia	vastu_olu	incoherencia	N;NOM;SG	N;FEM;SG
vastuolu	incompatibilidad	vastu_olu	incompatibilidad	N;NOM;SG	N;FEM;SG
vastuolu	contradicción	vastu_olu	contradicción	N;NOM;SG	N;FEM;SG
võidab	gana	võitma	ganar	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
kaupmehed	comerciantes	kaup_mees	comerciante	N;NOM;PL	N;PL
kaupmehed	comerciantes	kaup_mees	comerciante	N;NOM;PL	N;PL
kaupmehed	mercaderes	kaup_mees	mercader	N;NOM;PL	N;MASC;PL
asulate	asentamientos	asula	asentamiento	N;GEN;PL	N;MASC;PL
asulate	liquidaciones	asula	liquidación	N;GEN;PL	N;FEM;PL
väites	discutiendo	väitma	discutir	V;V.CVB	V;V.MSDR
väites	reclamando	väitma	reclamar	V;V.CVB	V;V.MSDR
väites	alegando	väitma	alegar	V;V.CVB	V;V.MSDR
bari	bari	bari	bari	N;NOM;SG	N;MASC;SG
vabastatud	liberada	vabastatud	liberado	ADJ;PST;V.PTCP;PASS	ADJ;FEM;SG;V.PTCP
vabastatud	liberados	vabastatud	liberado	ADJ;PST;V.PTCP;PASS	ADJ;MASC;PL;V.PTCP
vabastatud	liberadas	vabastatud	liberar	ADJ;PST;V.PTCP;PASS	ADJ;FEM;PL;V.PTCP
vabastatud	liberado	vabastatud	liberado	ADJ;PST;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
vabastatud	liberados	vabastatud	liberado	ADJ;PST;V.PTCP;PASS	ADJ;MASC;PL;V.PTCP
vabastatud	liberada	vabastatud	liberado	ADJ;PST;V.PTCP;PASS	ADJ;FEM;SG;V.PTCP
vabastatud	lanzado	vabastatud	lanzado	ADJ;PST;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
vabastatud	liberado	vabastatud	liberado	ADJ;PST;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
vabastatud	exentos	vabastatud	exento	ADJ;PST;V.PTCP;PASS	ADJ;MASC;PL
vabastatud	exento	vabastatud	exento	ADJ;PST;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
vabastatud	exentas	vabastatud	exenta	ADJ;PST;V.PTCP;PASS	ADJ;FEM;PL
vabastatud	exentos	vabastatud	exento	ADJ;PST;V.PTCP;PASS	ADJ;MASC;PL
vabastatud	exento	vabastatud	exento	ADJ;PST;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
vabastatud	exenta	vabastatud	exento	ADJ;PST;V.PTCP;PASS	ADJ;FEM;SG;V.PTCP
vabastatud	liberados	vabastatud	liberado	ADJ;PST;V.PTCP;PASS	ADJ;MASC;PL;V.PTCP
vabastatud	liberada	vabastatud	liberado	ADJ;PST;V.PTCP;PASS	ADJ;FEM;SG;V.PTCP
vabastatud	liberado	vabastatud	liberado	ADJ;PST;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
vandenõu	conspiración	vande_nõu	conspiración	N;NOM;SG	N;FEM;SG
põhjustades	causando	põhjustama	causar	V;V.CVB	V;V.MSDR
põhjustades	causar	põhjustama	causar	V;V.CVB	V;NFIN
põhjustades	provocando	põhjustama	provocar	V;V.CVB	V;V.MSDR
powell	powell	powell	powell	N;NOM;SG	N;MASC;SG
rasked	pesadas	raske	pesado	ADJ;NOM;PL	ADJ;FEM;PL;V.PTCP
rasked	pesados	raske	pesado	ADJ;NOM;PL	ADJ;MASC;PL;V.PTCP
komissar	comisaria	komissar	comisaria	N;NOM;SG	N;FEM;SG
komissar	comisionada	komissar	comisionado	N;NOM;SG	N;FEM;SG
komissar	comisario	komissar	comisario	N;NOM;SG	N;MASC;SG
komissar	comisario	komissar	comisario	N;NOM;SG	N;MASC;SG
komissar	superintendente	komissar	superintendente	N;NOM;SG	N;SG
patsient	paciente	patsient	paciente	N;NOM;SG	N;SG
püksid	pantalones	püks	pantalón	N;NOM;PL	N;MASC;PL
püksid	pantalones	püks	pantalón	N;NOM;PL	N;MASC;PL
point	punta	point	punta	N;NOM;SG	N;FEM;SG
point	point	point	point	N;NOM;SG	N
point	punto	point	punto	N;NOM;SG	N;MASC;SG
schneider	schneider	schneider	schneider	N;NOM;SG	N;FEM;SG
geograafiline	geográfico	geo_graafiline	geográfico	ADJ;NOM;SG	ADJ;MASC;SG
geograafiline	geográfica	geo_graafiline	geográfico	ADJ;NOM;SG	ADJ;FEM;SG
geograafiline	geográfico	geo_graafiline	geográfico	ADJ;NOM;SG	ADJ;MASC;SG
geograafiline	geográfica	geo_graafiline	geográfico	ADJ;NOM;SG	ADJ;FEM;SG
soojuse	heat	soojus	heat	N;GEN;SG	N;MASC
soojuse	calor	soojus	calor	N;GEN;SG	N;MASC;SG
asutamine	establecimiento	asutamine	establecimiento	N;NOM;SG	N;MASC;SG
katus	azotea	katus	azotea	N;NOM;SG	N;FEM;SG
katus	azotea	katus	azotea	N;NOM;SG	N;FEM;SG
katus	techo	katus	techo	N;NOM;SG	N;MASC;SG
vead	errores	viga	error	N;NOM;PL	N;MASC;PL
vead	errores	viga	error	N;NOM;PL	N;MASC;PL
triloogia	trilogía	triloogia	trilogía	N;NOM;SG	N;FEM;SG
hardy	hardy	hardy	hardy	N;NOM;SG	N
abc	abc	abc	abc	N;NOM;SG	N;SG
kehtiv	valido	kehtiv	valer	ADJ;NOM;SG	ADJ;MASC;SG;V.PTCP
kehtiv	válida	kehtiv	válido	ADJ;NOM;SG	ADJ;FEM;SG
kehtiv	válido	kehtiv	válido	ADJ;NOM;SG	ADJ;MASC;SG
kehtiv	valida	kehtiv	valida	ADJ;NOM;SG	ADJ;FEM;SG;V.PTCP
erm	erm	erm	erm	N;NOM;SG	N;MASC;SG
erm	mtc	erm	mtcto	N;NOM;SG	N;SG
butler	butler	butler	butler	N;NOM;SG	N;MASC;SG
butler	mayordomo	butler	mayordomo	N;NOM;SG	N;MASC;SG
guatemala	guatemala	guatemala	guatemala	N;NOM;SG	N;FEM;SG
guatemala	guatemalteco	guatemala	guatemalteco	N;NOM;SG	N;MASC;SG
guatemala	guatemala	guatemala	guatemala	N;NOM;SG	N;FEM;SG
sajandeid	siglos	sajand	siglo	N;PRT;PL	N;MASC;PL
teenused	servicios	teenus	servicio	N;NOM;PL	N;MASC;PL
õhtu	noche	õhtu	noche	N;NOM;SG	N;FEM;SG
õhtu	velada	õhtu	velado	N;NOM;SG	N;FEM;SG
õhtu	noche	õhtu	noche	N;NOM;SG	N;FEM;SG
õhtu	night	õhtu	night	N;NOM;SG	N
tüüpilised	típicas	tüüpiline	típico	ADJ;NOM;PL	ADJ;FEM;PL
tüüpilised	típicos	tüüpiline	típico	ADJ;NOM;PL	ADJ;MASC;PL
kogenud	experimentado	kogenud	experimentado	ADJ;PST;V.PTCP;ACT	ADJ;MASC;SG;V.PTCP
kogenud	experimentada	kogenud	experimentado	ADJ;PST;V.PTCP;ACT	ADJ;FEM;SG;V.PTCP
kogenud	experimentados	kogenud	experimentado	ADJ;PST;V.PTCP;ACT	ADJ;MASC;PL;V.PTCP
viiul	violín	viid	violín	N;NOM;SG	N;MASC;SG
viiul	violín	viid	violín	N;NOM;SG	N;MASC;SG
walker	walker	walker	walker	N;NOM;SG	N
walker	caminante	walker	caminante	N;NOM;SG	N;SG
antti	antti	andma	antti	N;NOM;SG	N;MASC;SG
nadežda	nadezhda	nadežda	nadezhda	N;NOM;SG	N;FEM;SG
luke	luke	luke	luke	N;NOM;SG	N
margarita	margarita	margar	margarita	N;NOM;SG	N;FEM;SG
saladus	secret	saladus	secret	N;NOM;SG	N
saladus	secreto	saladus	secreto	N;NOM;SG	N;MASC;SG
tankid	tanques	tank	tanque	N;NOM;PL	N;MASC;PL
tankid	cisternas	tank	cisterna	N;NOM;PL	N;FEM;PL
ivanovitš	ivanovich	ivanovitš	ivanovich	N;NOM;SG	N;MASC;SG
angel	angelito	angel	angelito	N;NOM;SG	N;MASC;SG
angel	angel	angel	angel	N;NOM;SG	N;MASC;SG
angel	ángel	angel	ángel	N;NOM;SG	N;MASC;SG
kestev	perdurable	kestev	perdurable	ADJ;NOM;SG;PRS;V.PTCP;ACT	ADJ;SG
kestev	duradera	kestev	duradero	ADJ;NOM;SG;PRS;V.PTCP;ACT	ADJ;FEM;SG
kestev	duradero	kestev	duradero	ADJ;NOM;SG;PRS;V.PTCP;ACT	ADJ;MASC;SG
eddie	eddie	eddie	eddie	N;NOM;SG	N;MASC;SG
fleming	fleming	fleming	fleming	N;NOM;SG	N;MASC;SG
õpetamise	docencia	õpetamine	docencia	N;GEN;SG	N;FEM;SG
õpetamise	enseñanza	õpetamine	enseñanza	N;GEN;SG	N;FEM;SG
makse	pagos	maks	pago	N;PRT;PL	N;MASC;PL
apr	apr	apr	apr		
mig	mig	mig	mig	N;NOM;SG	N;MASC
warren	madriguera	warren	madriguera	N;NOM;SG	N;FEM;SG
kiil	libélula	kiil	libélula	N;NOM;SG	N;FEM;SG
kiil	cuña	kiil	cuña	N;NOM;SG	N;FEM;SG
kenti	kent	kent	kent	N;NOM;SG	N;MASC;SG
fakte	hechos	fakt	hecho	N;PRT;PL	N;MASC;PL
yale	yale	yale	yale	N;NOM;SG	N;MASC;SG
aatom	átomo	aatom	átomo	N;NOM;SG	N;MASC;SG
aatom	atom	aatom	atom	N;NOM;SG	N;MASC
münt	moneda	münema	moneda	N;NOM;SG	N;FEM;SG
atlanta	atlanta	atlantama	atlantar	N;NOM;SG	N;FEM;SG
välismaale	extranjero	välis_maa	extranjero	N;AT+ALL;SG	N;MASC;SG
kataloonia	catalunya	kataloonia	catalunya	N;NOM;SG	N;FEM;SG
kataloonia	cataluña	kataloonia	cataluña	N;NOM;SG	N;FEM;SG
rollis	rol	roll	rol	N;IN+ESS;SG	N;MASC;SG
bioloogiline	biológica	bioloogiline	biológico	ADJ;NOM;SG	ADJ;FEM;SG
bioloogiline	biológico	bioloogiline	biológico	ADJ;NOM;SG	ADJ;MASC;SG
sky	cielo	sky	cielo	N;NOM;SG	N;MASC;SG
sky	sky	sky	sky	N;NOM;SG	N
marshall	marshall	marshall	marshall	N;NOM;SG	N;SG
marshall	mariscal	marshall	mariscal	N;NOM;SG	N;MASC;SG
esemed	ítems	ese	ítems	N;NOM;PL	N;MASC;PL
esemed	articulos	ese	articulo	N;NOM;PL	N;MASC;PL
esemed	artículos	ese	artículo	N;NOM;PL	N;MASC;PL
kõrvaldada	eliminar	kõrvaldama	eliminar	V;NFIN	V;NFIN
torre	torre	torn	torre	N;NOM;SG	N;FEM;SG
liisi	arrendamiento	liis	arrendamiento	N;NOM;SG	N;MASC;SG
domenico	domenico	domenico	domenico	N;NOM;SG	N;MASC;SG
ontario	ontario	ontario	ontario	N;NOM;SG	N;MASC;SG
fantaasia	fantasy	fantaasia	fantasy	N;NOM;SG	N;MASC
fantaasia	fantasia	fantaasia	fantasia	N;NOM;SG	N;FEM;SG
fantaasia	fantasía	fantaasia	fantasía	N;NOM;SG	N;FEM;SG
fantaasia	fantasia	fantaasia	fantasia	N;NOM;SG	N;FEM;SG
fantaasia	fantasía	fantaasia	fantasía	N;NOM;SG	N;FEM;SG
kuulutada	declarar	kuulutama	declarar	V;NFIN	V;NFIN
kuulutada	declara	kuulutama	declarar	V;NFIN	V;IND;SG;3;PRS;FIN
kuulutada	declaran	kuulutama	declarar	V;NFIN	V;IND;PL;3;PRS;FIN
kuulutada	declare	kuulutama	declarar	V;NFIN	V;IMP;SG;3;FIN
kuulutada	declaro	kuulutama	declarar	V;NFIN	V;IND;SG;1;PRS;FIN
fotograafia	fotografía	fotograafia	fotografía	N;NOM;SG	N;FEM;SG
fotograafia	fotografia	fotograafia	fotografia	N;NOM;SG	N;FEM;SG
tähestik	alfabeto	tähestik	alfabeto	N;NOM;SG	N;MASC;SG
testament	testamento	testament	testamento	N;NOM;SG	N;MASC;SG
vägivalla	violencia	vägi_vald	violencia	N;PRT;SG	N;FEM;SG
remix	remix	remix	remix	N;NOM;SG	N
party	parte	party	parte	N;NOM;SG	N;FEM;SG
party	partido	party	partido	N;NOM;SG	N;MASC;SG
party	fiesta	party	fiesta	N;NOM;SG	N;FEM;SG
party	party	party	party	N;NOM;SG	N
tõlgendada	interpreta	tõlgendama	interpretar	V;NFIN	V;IND;SG;3;PRS;FIN
tõlgendada	interpretar	tõlgendama	interpretar	V;NFIN	V;NFIN
rong	train	rong	train	N;NOM;SG	N
rong	entreno	rong	entreno	N;NOM;SG	N;MASC;SG
rong	tren	rong	tren	N;NOM;SG	N;MASC;SG
näitlejad	actores	näitleja	actor	N;NOM;PL	N;MASC;PL
taust	contexto	taust	contexto	N;NOM;SG	N;MASC;SG
taust	trasfondo	taust	trasfondo	N;NOM;SG	N;MASC;SG
taust	fondo	taust	fondo	N;NOM;SG	N;MASC;SG
ketas	disco	ketas	disco	N;NOM;SG	N;MASC;SG
ketas	disco	ketas	disco	N;NOM;SG	N;MASC;SG
iris	iris	iris	iris	N;NOM;SG	N;MASC;SG
niccolò	niccolò	niccolò	niccolò	N;NOM;SG	N;MASC;SG
suhelda	comunicarse	suhtlema	comunicarse	V;NFIN	V;SBJV;SG;3;IPFV;FIN
suhelda	comunicar	suhtlema	comunicar	V;NFIN	V;NFIN
isendid	especímenes	isend	especimen	N;NOM;PL	N;MASC;PL
isendid	ejemplares	isend	ejemplar	N;NOM;PL	N;MASC;PL
oskusi	habilidades	oskus	habilidad	N;PRT;PL	N;FEM;PL
oskusi	destrezas	oskus	destreza	N;PRT;PL	N;FEM;PL
oskusi	competencias	oskus	competencia	N;PRT;PL	N;FEM;PL
malawi	malaui	malaw	malaui	N;NOM;SG	N;FEM;SG
malawi	malawi	malaw	malawi	N;NOM;SG	N;MASC;SG
osalejad	participantes	osaleja	participante	N;NOM;PL	N;PL
osalejad	asistentes	osaleja	asistente	N;NOM;PL	N;PL
ekspeditsioon	expedición	ekspeditsioon	expedición	N;NOM;SG	N;FEM;SG
elektrienergia	electricidad	elektri_energia	electricidad	N;NOM;SG	N;FEM;SG
loomaaed	zoológico	loomaa	zoológico	N;NOM;SG	N;MASC;SG
loomaaed	zoo	loomaa	zoo	N;NOM;SG	N;MASC;SG
oleku	status	olek	status	N;GEN;SG	N
oleku	estatus	olek	estatus	N;GEN;SG	N;MASC
oleku	estado	olek	estado	N;GEN;SG	N;MASC;SG
oleku	situación	olek	situación	N;GEN;SG	N;FEM;SG
ensüümi	enzima	ensüüm	enzima	N;PRT;SG	N;FEM;SG
gerd	gerd	gerd	gerd	N;NOM;SG	N;MASC;SG
antropoloog	antropólogo	antropoloog	antropólogo	N;NOM;SG	N;MASC;SG
ostetud	adquiridos	oste=tud	adquirido	ADJ;PST;V.PTCP;PASS	ADJ;MASC;PL;V.PTCP
ostetud	comprados	oste=tud	comprado	ADJ;PST;V.PTCP;PASS	ADJ;MASC;PL;V.PTCP
ostetud	adquiridas	oste=tud	adquirido	ADJ;PST;V.PTCP;PASS	ADJ;FEM;PL;V.PTCP
ostetud	comprada	oste=tud	comprado	ADJ;PST;V.PTCP;PASS	ADJ;FEM;SG;V.PTCP
ostetud	adquirido	oste=tud	adquirido	ADJ;PST;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
ostetud	comprado	oste=tud	comprar	ADJ;PST;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
ostetud	comprado	oste=tud	comprar	ADJ;PST;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
ostetud	comprados	oste=tud	comprado	ADJ;PST;V.PTCP;PASS	ADJ;MASC;PL;V.PTCP
kronoloogia	cronología	kronoloogia	cronología	N;NOM;SG	N;FEM;SG
populaarsus	popularidad	populaarsus	popularidad	N;NOM;SG	N;FEM;SG
jookseb	ejecutando	jooksma	ejecutar	V;IND;SG;3;PRS;FIN;ACT	V;V.MSDR
jookseb	corriendo	jooksma	correr	V;IND;SG;3;PRS;FIN;ACT	V;V.MSDR
jookseb	correr	jooksma	correr	V;IND;SG;3;PRS;FIN;ACT	V;NFIN
jookseb	corre	jooksma	correr	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
kaia	kaia	kaia	kaia	N;NOM;SG	N;FEM;SG
islam	islamismo	islam	islamismo	N;NOM;SG	N;MASC;SG
islam	islam	islam	islam	N;NOM;SG	N;MASC;SG
ana	ana	ana	ana	N;NOM;SG	N;FEM;SG
liberaalne	liberal	liberaalne	liberal	ADJ;NOM;SG	ADJ;SG
hello	hello	hello	hello	N;NOM;SG	N;MASC;SG
rõhutab	subraya	rõhutama	subrayar	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
rõhutab	destaca	rõhutama	destacar	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
rõhutab	enfatiza	rõhutama	enfatizar	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
rõhutab	enfatiza	rõhutama	enfatizar	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
mont	mont	mont	mont	N;NOM;SG	N;MASC;SG
identiteedi	identidad	identiteet	identidad	N;GEN;SG	N;FEM;SG
fraktsioon	fracción	fraktsioon	fracción	N;NOM;SG	N;FEM;SG
bit	bit	bit	bit	N;NOM;SG	N;MASC;SG
lenin	lenin	lenin	lenin	N;NOM;SG	N;MASC;SG
tormi	tormenta	torm	tormenta	N;NOM;SG	N;FEM;SG
tormi	tempestad	torm	tempestad	N;NOM;SG	N;FEM;SG
tormi	storm	torm	storm	N;NOM;SG	N
tšehhov	chéjov	tšehhov	chéjov	N;NOM;SG	N;MASC;SG
komandant	comandante	komandant	comandante	N;NOM;SG	N;SG
aastakümneid	decenios	aasta_kümme	decenio	N;PRT;PL	N;MASC;PL
aastakümneid	décadas	aasta_kümme	década	N;PRT;PL	N;FEM;PL
rõõmu	alegria	rõõm	alegria	N;PRT;SG	N;FEM;SG
rõõmu	alegría	rõõm	alegría	N;PRT;SG	N;FEM;SG
rõõmu	gozo	rõõm	gozo	N;PRT;SG	N;MASC;SG
avamine	abertura	avamine	abertura	N;NOM;SG	N;FEM;SG
avamine	inauguración	avamine	inauguración	N;NOM;SG	N;FEM;SG
avamine	apertura	avamine	apertura	N;NOM;SG	N;FEM;SG
talk	talco	talk	talco	N;NOM;SG	N;MASC;SG
koolibri	colibrí	kooliber	colibrí	N;NOM;SG	N;MASC;SG
toode	producto	toode	producto	N;NOM;SG	N;MASC;SG
eelised	ventajas	eelis	ventaja	N;NOM;PL	N;FEM;PL
äkki	quizás	äkki	quizás	ADV	ADV
