اِبتدائی	initial	اِبتدائی	initial	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بھرا	fullständig	بھرا	fullständig	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
بھرا	full	بھرا	full	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
بھرا	ifylld	بھرا	fylla_i	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
بھرا	fyllt	بھرا	fylla	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
بھرا	fylld	بھرا	fylld	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
بھرا	fyllig	بھرا	fyllig	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
بھرائی	fylla	بھرائی	fylla	V;PFV;FEM;SG;V.PTCP;ACT	V;IMP;FIN;ACT
بھرتی	laddar	بھر	ladda	V;IPFV;FEM;SG;V.PTCP;ACT	V;IND;PRS;FIN;ACT
بھرتی	lagra	بھر	lag	V;IPFV;FEM;SG;V.PTCP;ACT	V;IMP;FIN;ACT
بھرتی	laddar	بھر	ladda	V;IPFV;FEM;SG;V.PTCP;ACT	V;IND;PRS;FIN;ACT
بھرتی	lagra	بھر	lag	V;IPFV;FEM;SG;V.PTCP;ACT	V;IMP;FIN;ACT
بُھرکی	knäcka	بُھرکی	knäcka	V;PFV;FEM;SG;V.PTCP;ACT	V;IMP;FIN;ACT
بُھرکی	hyr	بُھرکی	hyr	V;PFV;FEM;SG;V.PTCP;ACT	V;IMP;FIN;ACT
بُھرکی	hyra	بُھرکی	hyra	V;PFV;FEM;SG;V.PTCP;ACT	V;IMP;FIN;ACT
بھرم	pålitlighet	بھرم	pålitlighet	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بھرم	tvekan	بھرم	tvekan	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بھرم	tvivel	بھرم	tvivel	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بھرم	hemlighet	بھرم	hemlighet	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بھرم	secret	بھرم	sec	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بھرم	misstänksamhet	بھرم	misstänksamhet	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بھرم	misstanke	بھرم	misstanke	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بھرم	kredit	بھرم	kredit	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بھرم	credit	بھرم	credit	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بھرم	förvirring	بھرم	förvirring	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بھرم	fel	بھرم	fel	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بھرنا	lider	بھر	lida	V;SG;NFIN;ACT	V;IND;PRS;FIN;ACT
بھرنا	lida	بھر	lida	V;SG;NFIN;ACT	V;IMP;FIN;ACT
بھرنا	bear	بھر	bear	V;SG;NFIN;ACT	V;IMP;FIN;ACT
بھرنا	häll	بھر	häll	V;SG;NFIN;ACT	V;IMP;FIN;ACT
بھرنا	hälla	بھر	hälla	V;SG;NFIN;ACT	V;IMP;FIN;ACT
بھرنا	gjuta	بھر	gjuta	V;SG;NFIN;ACT	V;IMP;FIN;ACT
بھرنا	häller	بھر	hälla	V;SG;NFIN;ACT	V;IND;PRS;FIN;ACT
بھرنا	lider	بھر	lida	V;SG;NFIN;ACT	V;IND;PRS;FIN;ACT
بھرنا	lida	بھر	lida	V;SG;NFIN;ACT	V;IMP;FIN;ACT
بھرنا	fylla	بھر	fylla	V;SG;NFIN;ACT	V;IMP;FIN;ACT
بھرنا	fyll	بھر	fyll	V;SG;NFIN;ACT	V;IMP;FIN;ACT
بھرنا	bear	بھر	bear	V;SG;NFIN;ACT	V;IMP;FIN;ACT
بھرنا	häll	بھر	häll	V;SG;NFIN;ACT	V;IMP;FIN;ACT
بھرنا	hälla	بھر	hälla	V;SG;NFIN;ACT	V;IMP;FIN;ACT
بھرنا	gjuta	بھر	gjuta	V;SG;NFIN;ACT	V;IMP;FIN;ACT
بھرنا	häller	بھر	hälla	V;SG;NFIN;ACT	V;IND;PRS;FIN;ACT
بھرنی	returnerar	بھرنی	returnera	V;PFV;FEM;SG;V.PTCP;ACT	V;IND;PRS;FIN;ACT
بھرنی	återvänder	بھرنی	återvänd	V;PFV;FEM;SG;V.PTCP;ACT	V;IND;PRS;FIN;ACT
بھری	fulla	بھر	fulla	ADJ;FEM	ADJ;NOM;PL
بھری	fullständig	بھر	fullständig	ADJ;FEM	ADJ;NOM;INDF;MASC+FEM;SG
بھری	full	بھر	full	ADJ;FEM	ADJ;NOM;INDF;MASC+FEM;SG
بھری	fyllda	بھر	fylld	ADJ;FEM	ADJ;NOM;PL;PST;V.PTCP
بھری	ifylld	بھر	fylla_i	ADJ;FEM	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
بھری	fyllt	بھر	fylla	ADJ;FEM	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
بھری	fylld	بھر	fylld	ADJ;FEM	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
بِھڑا	vidröra	بِھڑا	vidröra	V;PFV;MASC;SG;V.PTCP;ACT	V;IMP;FIN;ACT
بِھڑائی	kämpa	بِھڑائی	kämpa	V;PFV;FEM;SG;V.PTCP;ACT	V;IMP;FIN;ACT
بِھڑائی	kämpar	بِھڑائی	kämp	V;PFV;FEM;SG;V.PTCP;ACT	V;IND;PRS;FIN;ACT
بھڑک	visa	بھڑک	visa	V;ACT	V;IMP;FIN;ACT
بھڑکانا	skrämma	بھڑکانا	skrämma	V;MASC;SG;NFIN;ACT	V;IMP;NFIN;ACT
بھڑکانا	skrämma	بھڑکانا	skrämma	V;MASC;SG;NFIN;ACT	V;IMP;NFIN;ACT
بِھڑنا	vidröra	بِھڑ	vidröra	V;NFIN	V;IMP;FIN;ACT
بھسکنا	förbruka	بھسک	förbruka	V;NFIN;ACT	V;IMP;FIN;ACT
بھسکنا	konsumera	بھسک	konsumera	V;NFIN;ACT	V;IMP;FIN;ACT
بھسکنا	konsumerar	بھسک	konsumera	V;NFIN;ACT	V;IND;PRS;FIN;ACT
بھسکنا	faller	بھسک	falla	V;NFIN;ACT	V;IND;PRS;FIN;ACT
بھسکنا	ramla	بھسک	ramla	V;NFIN;ACT	V;IMP;FIN;ACT
بھسکنا	falla	بھسک	falla	V;NFIN;ACT	V;IMP;FIN;ACT
بھسکنا	sluka	بھسک	sluk	V;NFIN;ACT	V;IMP;FIN;ACT
بھسکنا	slukar	بھسک	sluka	V;NFIN;ACT	V;IND;PRS;FIN;ACT
بھکتی	dyrka	بھک	dyrka	V;IPFV;FEM;SG;V.PTCP;ACT	V;IMP;NFIN;ACT
بھکتی	tillbe	بھک	tillbe	V;IPFV;FEM;SG;V.PTCP;ACT	V;IMP;FIN;ACT
بھگانا	besegra	بھگا	besegra	V;MASC;SG;NFIN;ACT	V;IMP;FIN;ACT
بھگدڑ	förvirring	بھگدڑ	förvirring	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بھگدڑ	panik	بھگدڑ	panik	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بھگدڑ	oordning	بھگدڑ	oordning	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بھگدڑ	störning	بھگدڑ	störning	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بُھلانا	glömmer	بُھلانا	glömma	V;SG;NFIN;ACT	V;IND;PRS;FIN;ACT
بُھلانا	glömma	بُھلانا	glömma	V;SG;NFIN;ACT	V;IMP;FIN;ACT
بُھلانا	glöm	بُھلانا	glöm	V;SG;NFIN;ACT	V;IMP;FIN;ACT
بُھلانا	vilseleda	بُھلانا	vilseleda	V;SG;NFIN;ACT	V;IMP;FIN;ACT
بھلائی	välvilja	بھلائی	välvilja	N;NOM;FEM;SG;3	N;NOM;INDF;MASC+FEM;SG
بھلائی	dygd	بھلائی	dygd	N;NOM;FEM;SG;3	N;NOM;INDF;MASC+FEM;SG
بھلائی	socialbidrag	بھلائی	socialbidrag	N;NOM;FEM;SG;3	N;NOM;INDF;NEUT;SG
بھلائی	välfärd	بھلائی	välfärd	N;NOM;FEM;SG;3	N;NOM;INDF;MASC+FEM;SG
بھلائی	välfärden	بھلائی	välfärd	N;NOM;FEM;SG;3	N;NOM;DEF;MASC+FEM;SG
بھلائی	nytta	بھلائی	nytta	N;NOM;FEM;SG;3	N;NOM;INDF;MASC+FEM;SG
بھلائی	vänlighet	بھلائی	vänlighet	N;NOM;FEM;SG;3	N;NOM;INDF;MASC+FEM;SG
بھلائی	välvilja	بھلائی	välvilja	N;NOM;FEM;SG;3	N;NOM;INDF;MASC+FEM;SG
بھلائی	godhet	بھلائی	godhet	N;NOM;FEM;SG;3	N;NOM;INDF;MASC+FEM;SG
بھلائی	dygd	بھلائی	dygd	N;NOM;FEM;SG;3	N;NOM;INDF;MASC+FEM;SG
بھلائی	socialbidrag	بھلائی	socialbidrag	N;NOM;FEM;SG;3	N;NOM;INDF;NEUT;SG
بھلائی	välfärd	بھلائی	välfärd	N;NOM;FEM;SG;3	N;NOM;INDF;MASC+FEM;SG
بھلائی	välfärden	بھلائی	välfärd	N;NOM;FEM;SG;3	N;NOM;DEF;MASC+FEM;SG
بھلائی	nytta	بھلائی	nytta	N;NOM;FEM;SG;3	N;NOM;INDF;MASC+FEM;SG
بھلائی	vänlighet	بھلائی	vänlighet	N;NOM;FEM;SG;3	N;NOM;INDF;MASC+FEM;SG
بھنک	ekar	بھنک	eka	V;SG;ACT	V;IND;PRS;FIN;ACT
بھنک	ring	بھنک	ring	V;SG;ACT	V;IMP;FIN;ACT
بھوکنا	hugga	بھوک	hugga	V;SG;NFIN;ACT	V;IMP;FIN;ACT
بھوکنا	hugg	بھوک	hugg	V;SG;NFIN;ACT	V;IMP;FIN;ACT
بھُولنا	saknar	بھہول	sakna	V;NFIN;ACT	V;IND;PRS;FIN;ACT
بھُولنا	glömmer	بھہول	glömma	V;NFIN;ACT	V;IND;PRS;FIN;ACT
بھُولنا	glömma	بھہول	glömma	V;NFIN;ACT	V;IMP;FIN;ACT
بھُولنا	glöm	بھہول	glöm	V;NFIN;ACT	V;IMP;FIN;ACT
بھُولنا	utelämna	بھہول	utelämen	V;NFIN;ACT	V;NFIN;ACT
بھونکنا	peta	بھونک	peta	V;SG;NFIN;ACT	V;IMP;FIN;ACT
بھونکنا	hugga	بھونک	hugga	V;SG;NFIN;ACT	V;IMP;FIN;ACT
بھونکنا	hugg	بھونک	hugg	V;SG;NFIN;ACT	V;IMP;FIN;ACT
بھُوننا	stek	بھہوننا	stek	V;NFIN;ACT	V;IMP;FIN;ACT
بھُوننا	plåga	بھہوننا	plåga	V;NFIN;ACT	V;IMP;FIN;ACT
بھُوننا	bränn	بھہوننا	bränn	V;NFIN;ACT	V;IMP;FIN;ACT
بھُوننا	bränna	بھہوننا	bränna	V;NFIN;ACT	V;IMP;FIN;ACT
بھُوننا	bränner	بھہوننا	bränna	V;NFIN;ACT	V;IND;PRS;FIN;ACT
بھیانک	hemsk	بھیانک	hemsk	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
بھیانک	fruktansvärt	بھیانک	fruktansvärd	ADJ	ADJ;NOM;INDF;NEUT;SG
بھیانک	fruktansvärd	بھیانک	fruktansvärd	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
بھیانک	hemskt	بھیانک	hemskt	ADJ	ADJ;NOM;INDF;NEUT;SG
بھیانک	fruktansvärda	بھیانک	fruktansvärda	ADJ	ADJ;NOM;PL
بھیانک	förskräckligt	بھیانک	förskräcklig	ADJ	ADJ;NOM;INDF;NEUT;SG
بھیانک	förfärligt	بھیانک	förfärlig	ADJ	ADJ;NOM;INDF;NEUT;SG
بھیانک	fruktansvärt	بھیانک	fruktansvärd	ADJ	ADJ;NOM;INDF;NEUT;SG
بھیانک	skrämmande	بھیانک	skrämmande	ADJ	ADJ;NOM;PRS;V.PTCP
بھیانک	skräckinjagande	بھیانک	skräckinjagande	ADJ	ADJ;NOM;PRS;V.PTCP
بِھیتر	interiör	بِھیتر	interiö	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بِھیتری	invärtes	بِھیتری	invärte	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بِھیتری	internt	بِھیتری	intern	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بِھیتریا	fånge	بِھیتریا	fånge	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بِھیتریا	inrikes	بِھیتریا	inrikes	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بھیجنا	sända	بھیج	sända	V;SG;NFIN;ACT	V;IMP;FIN;ACT
بھیجنا	sänd	بھیج	sänd	V;SG;NFIN;ACT	V;IMP;FIN;ACT
بھیجنا	skicka	بھیج	skicka	V;SG;NFIN;ACT	V;IMP;FIN;ACT
بھیجنا	sänd	بھیج	sänd	V;SG;NFIN;ACT	V;IMP;FIN;ACT
بِھیچنا	krossa	بِھی	kross	V;SG;NFIN;ACT	V;IMP;FIN;ACT
بِھیچنا	kläm	بِھی	kläm	V;SG;NFIN;ACT	V;IMP;FIN;ACT
بِھیچنا	krama	بِھی	krama	V;SG;NFIN;ACT	V;IMP;FIN;ACT
بِھیچنا	klämma	بِھی	klämma	V;SG;NFIN;ACT	V;IMP;FIN;ACT
بھیس	air	بھیس	air	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بھیس	luft	بھیس	luft	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بھیس	kamouflage	بھیس	kamouflage	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بھیس	klänning	بھیس	klänning	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بھیس	air	بھیس	air	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بھیس	luft	بھیس	luft	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بھیس	kamouflage	بھیس	kamouflage	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بھیس	likhet	بھیس	likhet	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بھیس	klänning	بھیس	klänning	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بھینٹ	intervjun	بھینٹ	intervjun	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
بھینٹ	intervju	بھینٹ	intervju	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بھینٹ	introduktion	بھینٹ	introduktion	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بھینٹ	inledning	بھینٹ	inledning	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بھینٹ	införande	بھینٹ	införande	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بھینٹ	införsel	بھینٹ	införsel	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بھینٹ	uppoffring	بھینٹ	uppoffring	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بھینٹ	offer	بھینٹ	offer	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بھینٹ	besök	بھینٹ	besök	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بِھینچنا	krossa	بِھینچ	kross	V;SG;NFIN;ACT	V;IMP;FIN;ACT
بِھینچنا	kläm	بِھینچ	kläm	V;SG;NFIN;ACT	V;IMP;FIN;ACT
بِھینچنا	krama	بِھینچ	krama	V;SG;NFIN;ACT	V;IMP;FIN;ACT
بِھینچنا	klämma	بِھینچ	klämma	V;SG;NFIN;ACT	V;IMP;FIN;ACT
پا	hejda	پا	hejda	V;ACT	V;IMP;FIN;ACT
پا	fortsätter	پا	fortsätta	V;ACT	V;IND;PRS;FIN;ACT
پا	står	پا	stå	V;ACT	V;IND;PRS;FIN;ACT
پابند	engagerad	پابند	engagera	ADJ	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
پابند	begått	پابند	begå	ADJ	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
پابند	engagerade	پابند	engagera	ADJ	ADJ;NOM;PL;PST;V.PTCP
پابند	engagerat	پابند	engagera	ADJ	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
پابند	återhållsamma	پابند	återhållsam	ADJ	ADJ;NOM;PL
پابند	återhållsam	پابند	återhållsam	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
پابند	bundna	پابند	bunden	ADJ	ADJ;NOM;PL;PST;V.PTCP
پابند	bundet	پابند	bunden	ADJ	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
پابند	bunden	پابند	bunden	ADJ	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
پابند	styrd	پابند	styrd	ADJ	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
پابند	kontrollerad	پابند	kontrollerad	ADJ	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
پابند	kontrollerade	پابند	kontrollera	ADJ	ADJ;NOM;PL;PST;V.PTCP
پابند	kontrollerat	پابند	kontrollera	ADJ	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
پابندی	fängelsestraff	پابندی	fängelsestraff	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
پابندی	fängslande	پابندی	fängslande	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
پابندی	fängelse	پابندی	fängelse	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
پابندی	fängslande	پابندی	fängslande	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
پابندی	control	پابندی	control	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پابندی	kontroll	پابندی	kontroll	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پابندی	återhållsamhet	پابندی	återhållsamhet	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پابندی	ban	پابندی	bu	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
پابندی	förbud	پابندی	förbud	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
پابندی	check	پابندی	check	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پابندی	fängelsestraff	پابندی	fängelsestraff	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
پابندی	fängslande	پابندی	fängslande	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
پابندی	fängelse	پابندی	fängelse	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
پابندی	fängslande	پابندی	fängslande	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
پابندی	control	پابندی	control	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پابندی	kontroll	پابندی	kontroll	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پابندی	återhållsamhet	پابندی	återhållsamhet	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پابندی	ban	پابندی	bu	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
پابندی	förbud	پابندی	förbud	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
پابندی	inskränkning	پابندی	inskränkning	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پابندی	begränsning	پابندی	begränsning	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پابندی	check	پابندی	check	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پاخانہ	avföring	پاخانہ	avföring	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پاخانہ	smuts	پاخانہ	smuts	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پاخانہ	snusk	پاخانہ	snusk	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
پاخانہ	latrin	پاخانہ	latrin	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پاخانہ	avföring	پاخانہ	avföring	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پاخانہ	pallen	پاخانہ	pall	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
پاخانہ	avföring	پاخانہ	avföring	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پاخانہ	pall	پاخانہ	pall	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پامردی	kurage	پامردی	kurage	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
پامردی	modet	پامردی	modet	N;NOM;MASC;SG;3	N;NOM;DEF;NEUT;SG
پامردی	mod	پامردی	mod	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
پامردی	tapperhet	پامردی	tapperhet	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پامردی	mod	پامردی	mod	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
پامردی	tapperhet	پامردی	tapperhet	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پامردی	resolution	پامردی	resolution	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پامردی	upplösning	پامردی	upplösning	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
دیرپا	bestående	دیرپا	bestående	ADJ	ADJ;NOM;PRS;V.PTCP
دیرپا	varaktigt	دیرپا	varaktig	ADJ	ADJ;NOM;INDF;NEUT;SG
دیرپا	varaktig	دیرپا	varaktig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
دیرپا	bestående	دیرپا	bestående	ADJ	ADJ;NOM;PRS;V.PTCP
دیرپا	permanent	دیرپا	permanent	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
دیرپا	permanenta	دیرپا	permanent	ADJ	ADJ;NOM;PL
دیرپا	varaktigt	دیرپا	varaktig	ADJ	ADJ;NOM;INDF;NEUT;SG
دیرپا	hållbart	دیرپا	hållbart	ADJ	ADJ;NOM;INDF;NEUT;SG
دیرپا	varaktig	دیرپا	varaktig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
دیرپا	varaktiga	دیرپا	varaktig	ADJ	ADJ;NOM;PL
دیرپا	bestående	دیرپا	bestående	ADJ	ADJ;NOM;PRS;V.PTCP
دیرپا	varaktigt	دیرپا	varaktig	ADJ	ADJ;NOM;INDF;NEUT;SG
دیرپا	varaktig	دیرپا	varaktig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
دیرپا	bestående	دیرپا	bestående	ADJ	ADJ;NOM;PRS;V.PTCP
دیرپا	permanent	دیرپا	permanent	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
دیرپا	permanenta	دیرپا	permanent	ADJ	ADJ;NOM;PL
پات	löv	پات	löv	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
پاتی	observera	پا	observera	V;IPFV;FEM;SG;V.PTCP;ACT	V;IMP;FIN;ACT
پاٹنا	berika	پاٹ	berika	V;MASC;SG;ACT	V;IMP;FIN;ACT
پاٹنا	täcka	پاٹ	täcka	V;MASC;SG;ACT	V;IMP;FIN;ACT
پاداش	vedergällning	پاداش	vedergällning	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پاداش	bestraffning	پاداش	bestraffning	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پاداش	straff	پاداش	straff	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
پاداش	vedergällning	پاداش	vedergällning	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پاداش	bestraffning	پاداش	bestraffning	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پاداش	straff	پاداش	straff	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
پادشاہی	imperiet	پادشاہی	imperi	N;NOM;MASC;SG;3	N;NOM;DEF;NEUT;SG
پادشاہی	imperium	پادشاہی	imperium	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
پادشاہی	rike	پادشاہی	rike	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
پادشاہی	empire	پادشاہی	empire	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
پادشاہی	monarki	پادشاہی	monarki	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پادشاہی	monarkin	پادشاہی	monarki	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
پادشاہی	imperial	پادشاہی	imperial	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پادشاہی	royal	پادشاہی	royal	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پادشاہی	kungarike	پادشاہی	kungarike	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
پادشاہی	rike	پادشاہی	rike	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
پادشاہی	kungariket	پادشاہی	kungarik	N;NOM;MASC;SG;3	N;NOM;DEF;NEUT;SG
پارچہ	duk	پارچہ	duk	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پارچہ	trasa	پارچہ	trasa	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پارچہ	tyg	پارچہ	tyg	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
پارچہ	fisk	پارچہ	fisk	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پارچہ	textil	پارچہ	textil	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پارچہ	bit	پارچہ	bit	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پارچہ	stycke	پارچہ	stycke	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
پارسائی	renhet	پارسائی	renhet	N;NOM;FEM;SG;3	N;NOM;INDF;MASC+FEM;SG
پارسائی	kyskhet	پارسائی	kyskhet	N;NOM;FEM;SG;3	N;NOM;INDF;MASC+FEM;SG
پارلیمان	parlamentet	پارلیمان	parlamente	N;NOM;MASC;SG;3	N;NOM;DEF;NEUT;SG
پارلیمان	riksdagen	پارلیمان	riksdag	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
پارلیمان	riksdag	پارلیمان	riksdag	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پارلیمان	parlament	پارلیمان	parlament	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
پارہ	portion	پارہ	portion	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پارہ	bit	پارہ	bit	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پارہ	stycke	پارہ	stycke	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
پارہ	patch	پارہ	patch	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پارہ	mercury	پارہ	mercury	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پارہ	kvicksilver	پارہ	kvicksilver	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
پارہ	portion	پارہ	portion	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
