και	och	και	och	CONJ	CONJ
κοσμήματα	juveler	κόσμημα	juvel	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
κοσμήματα	smycken	κόσμημα	smyck	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
κοσμήματα	smycken	κόσμημα	smyck	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
συντριπτική	överväldigande	συντριπτικός	överväldigande	ADJ;NOM;FEM;SG	ADJ;NOM;PRS;V.PTCP
δεκτή	kvarstående	δεκτός	kvarstående	ADJ;NOM;FEM;SG	ADJ;NOM
δεκτή	godkänt	δεκτός	godkänna	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
δεκτή	accepterat	δεκτός	acceptera	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
δεκτή	accepterad	δεκτός	acceptera	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
δεκτή	godkänd	δεκτός	godkänd	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
στολή	dräkt	στολή	dräkt	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
στολή	kostym	στολή	kostym	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
στολή	klädsel	στολή	klädsel	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
στολή	outfit	στολή	outfa	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
στολή	uniform	στολή	uniform	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
έντυπα	blanketter	έντυπο	blankett	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
έντυπα	former	έντυπο	form	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
υποστηρίζοντας	argumentera	υποστηρίζω	argumentera	V;IPFV;V.CVB;ACT	V;IMP;FIN;ACT
υποστηρίζοντας	argumenterar	υποστηρίζω	argumentera	V;IPFV;V.CVB;ACT	V;IND;PRS;FIN;ACT
υποστηρίζοντας	grälade	υποστηρίζω	gräla	V;IPFV;V.CVB;ACT	V;IND;PST;FIN;ACT
υποστηρίζοντας	bråkar	υποστηρίζω	bråka	V;IPFV;V.CVB;ACT	V;IND;PRS;FIN;ACT
αποθέματα	lager	απόθεμα	lag	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
αποθέματα	stockar	απόθεμα	stocka	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
αποθέματα	reserver	απόθεμα	reserv	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
οξείδωση	oxidation	οξείδωση	oxidation	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
πεποιθήσεις	domar	πεποίθηση	dom	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
πεποιθήσεις	övertygelser	πεποίθηση	övertygelse	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
πεποιθήσεις	övertygelser	πεποίθηση	övertygelse	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
όποτε	närhelst	όποτε	närhelst	ADV	ADV
μορφολογία	morfologi	μορφολογία	morfologi	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
περιθώριο	marginal	περιθώριο	marginal	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
κατασκευάζονται	tillverkas	κατασκευάζω	tillverka	V;IPFV;IND;PL;3;PRS;FIN;PASS	V;IND;PRS;FIN;PASS
αξιόπιστη	trovärdig	αξιόπιστος	trovärdig	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
αξιόπιστη	pålitligt	αξιόπιστος	pålitlig	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;NEUT;SG
αξιόπιστη	pålitlig	αξιόπιστος	pålitlig	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
αξιόπιστη	tillförlitligt	αξιόπιστος	tillförlitlig	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;NEUT;SG
αξιόπιστη	trovärdig	αξιόπιστος	trovärdig	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
αξιόπιστη	trovärdigt	αξιόπιστος	trovärdig	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;NEUT;SG
αξιόπιστη	pålitligt	αξιόπιστος	pålitlig	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;NEUT;SG
αξιόπιστη	pålitlig	αξιόπιστος	pålitlig	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
αξιόπιστη	tillförlitligt	αξιόπιστος	tillförlitlig	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;NEUT;SG
αξιόπιστη	tillförlitlig	αξιόπιστος	tillförlitlig	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
σήμανση	märkning	σήμανση	märkning	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
σήμανση	märkning	σήμανση	märkning	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
γειτονιά	grannskap	γειτονιά	grannskap	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
γειτονιά	stadsdel	γειτονιά	stadsdel	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
γειτονιά	grannskap	γειτονιά	grannskap	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
γειτονιά	grannskapet	γειτονιά	grannskap	N;NOM;FEM;SG	N;NOM;DEF;NEUT;SG
φοιτητής	studenten	φοιτητής	student	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
φοιτητής	elev	φοιτητής	elev	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
φοιτητής	student	φοιτητής	student	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
περιστέρι	duva	περιστέρι	duva	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
περιστέρι	duva	περιστέρι	duva	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
ξένα	utländska	ξένος	utländsk	ADJ;NOM;NEUT;PL	ADJ;NOM;PL
ξένα	främmande	ξένος	främmande	ADJ;NOM;NEUT;PL	ADJ;NOM
σαφής	klart	σαφής	klar	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;NEUT;SG
σαφής	tydlig	σαφής	tydlig	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
γκρι	grå	γκρι	grå	N;NOM;SG	N;NOM;INDF;MASC+FEM;SG
γκρι	grå	γκρι	grå	N;NOM;SG	N;NOM;INDF;MASC+FEM;SG
συναισθήματα	känslor	συναίσθημα	känsla	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
συναισθήματα	känslor	συναίσθημα	känsla	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
παραμένοντας	återstår	παραμένω	återstå	V;IPFV;V.CVB;ACT	V;IND;PRS;FIN;ACT
πρέσβης	ambassadören	πρέσβης	ambassadör	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
πρέσβης	ambassadör	πρέσβης	ambassadör	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
λίστες	spellistor	λίστας	spellista	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
λίστες	listor	λίστας	listor	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
λίστες	förteckningar	λίστας	förteckning	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
διαιτητής	ref	διαιτητής	ref	N;NOM;MASC;SG	N
προσθέτει	tillfogar	προσθέτω	tillfoga	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
αϊνστάιν	einstein	αϊνστάιν	einstein	N	N;NOM;INDF;MASC+FEM;SG
παραμέτρους	parametrarna	παράμετρος	parametrare	N;NOM;FEM;PL	N;NOM;DEF;MASC+FEM;PL
παραμέτρους	parametrar	παράμετρος	parametra	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
κύτταρο	cell	κύτταρο	cell	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
κύτταρο	cellen	κύτταρο	cell	N;NOM;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
άστρα	stjärnor	άστρα	stjärna	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
απόγονος	avkomman	απόγονος	avkomma	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
απόγονος	avkomma	απόγονος	avkomma	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
απόγονος	ättling	απόγονος	ättling	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
αεροδρόμια	flygplatser	αεροδρόμιο	flygplats	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
ξένο	konstigare	ξένος	konstig	ADJ;NOM;NEUT;SG	ADJ;NOM;CMPR
ξένο	utländsk	ξένος	utländsk	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC+FEM;SG
ξένο	utländskt	ξένος	utländsk	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;NEUT;SG
ξένο	främmande	ξένος	främmande	ADJ;NOM;NEUT;SG	ADJ;NOM
ιδιοκτήτες	ägare	ιδιοκτήτης	gg	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
ιδιοκτήτες	ägarna	ιδιοκτήτης	ägare	N;NOM;MASC;PL	N;NOM;DEF;MASC+FEM;PL
μαγνητικό	magnetiskt	μαγνητικός	magnetisk	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;NEUT;SG
μαγνητικό	magnetisk	μαγνητικός	magnetisk	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC+FEM;SG
συνεντεύξεις	intervjuer	σύνεντευξη	intervju	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
συνεντεύξεις	intervjuerna	σύνεντευξη	intervju	N;NOM;FEM;PL	N;NOM;DEF;MASC+FEM;PL
δωρεά	donation	δωραός	donation	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
δωρεά	gåva	δωραός	gåva	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
δωρεά	skänk	δωραός	skänk	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
αλυσίδες	kedjor	αλυσίδα	kedja	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
πιστός	lojal	πιστός	lojal	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
πιστός	trogen	πιστός	trog	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
πιστός	troende	πιστός	troende	ADJ;NOM;MASC;SG	ADJ;NOM;PRS;V.PTCP
πυρήνες	kärnor	πυρήνας	kärna	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
έξοδος	output	έξοδος	output	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
έξοδος	produktion	έξοδος	produktion	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
έξοδος	utdata	έξοδος	utdata	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
έξοδος	utgång	έξοδος	utgång	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
έξοδος	utförsel	έξοδος	utförsel	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
έξοδος	utträde	έξοδος	utträde	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
έξοδος	exodus	έξοδος	exodus	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
δούκισσα	hertiginnan	δούκισσα	hertiginna	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
βρήκα	hittade	βρήκα	hitta	V;PFV;IND;SG;1;PST;FIN;ACT	V;IND;PST;FIN;ACT
αναπτύσσει	utvecklar	αναπτύσσω	utveckla	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
εξοπλισμός	utrustning	εξοπλισμός	utrustning	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
λιγότερα	mindre	λίγο	lite	ADV;CMPR	ADV;CMPR
ναυτιλία	frakt	ναυτιλία	frakt	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
ναυτιλία	sjöfart	ναυτιλία	sjöfart	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ναυτιλία	sjöfarten	ναυτιλία	sjöfart	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
ερωτική	erotisk	ερωτικός	erotisk	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
ερωτική	erotiskt	ερωτικός	erotisk	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;NEUT;SG
δείκτες	indikatorer	δείκτης	indikator	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
χαρτονομίσματα	sedlar	χαρτονόμισμα	sedel	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
χαρτονομίσματα	räkningar	χαρτονόμισμα	räkning	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
προδιαγραφές	specifikationer	προδιαγραφή	specifikation	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
φιλαδέλφεια	philadelphia	φιλαδέλφεια	philadelphia	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
τζιν	jin	τζεν	jin	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
τζιν	gin	τζεν	gin	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
τζιν	gen	τζεν	gen	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
τζιν	genen	τζεν	gen	N;NOM;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
συμβάσεις	konventioner	σύμβαση	konvention	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
συμβάσεις	konventionerna	σύμβαση	konvention	N;NOM;FEM;PL	N;NOM;DEF;MASC+FEM;PL
απόφοιτοι	akademiker	απόφοιτος	akademik	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
διαζύγιο	skilsmässa	διαζύγιο	skilsmässa	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
διαζύγιο	frånskild	διαζύγιο	frånskild	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
ταιριάζει	passar	ταιριάζω	passa	V;IPFV;IND;SG;1;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
ταιριάζει	passar	ταιριάζω	passa	V;IPFV;IND;SG;1;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
έχτισε	byggde	χτίζω	bygga	V;PFV;IND;SG;3;PST;FIN;ACT	V;IND;PST;FIN;ACT
πυραμίδα	pyramid	πυραμίδα	pyramid	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
φωτογράφος	fotograf	φωτογράφος	fotograf	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
δεξαμενή	stridsvagn	δεξαμενή	stridsvagn	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
δεξαμενή	tank	δεξαμενή	tank	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
δεξαμενή	reservoar	δεξαμενή	reservoar	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
καιρός	väder	καιρός	väder	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
καιρός	vädret	καιρός	vädre	N;NOM;MASC;SG	N;NOM;DEF;NEUT;SG
βόμβα	bomb	βόμβα	bomb	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
νεολαία	ungdom	νεολαία	ungdom	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
οντότητα	väsen	οντότητα	väs	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
οντότητα	enhet	οντότητα	enhet	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ξεπερνά	överträffar	ξεπερνώ	överträffa	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
πλαγιά	lutning	πλαγιά	lutning	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
νεφέλωμα	nebulosan	νεφέλωμα	nebulosa	N;NOM;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
εξαιρέσεις	undantagen	εξαίρεση	undantag	N;NOM;FEM;PL	N;NOM;DEF;NEUT;PL
ανώτερος	överordnad	άνω	överordnad	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
επικίνδυνη	farlig	επικίνδυνος	farlig	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
επικίνδυνη	farligt	επικίνδυνος	farlig	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;NEUT;SG
υπο	sub	υπο	sub	N	N;NOM;INDF;MASC+FEM;SG
τερματίσει	avsluta	τερματίζω	avsluta	V;PFV;NFIN;ACT	V;IMP;FIN;ACT
ράμφος	näbb	ράμφος	näbb	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
πολυάριθμα	talrika	πολυάριθμος	talrik	ADJ;NOM;NEUT;PL	ADJ;NOM;PL
παράνομη	illegal	παράνομος	illegal	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
παράνομη	olaglig	παράνομος	olaglig	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
παράνομη	olagligt	παράνομος	olaglig	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;NEUT;SG
παράνομη	olaglig	παράνομος	olaglig	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
παράνομη	olagligt	παράνομος	olaglig	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;NEUT;SG
παράνομη	olaglig	παράνομος	olaglig	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
σωλήνα	pipe	σωλήνα	pipe	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
σωλήνα	rör	σωλήνα	röra	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
σωλήνα	pipa	σωλήνα	pipa	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
σωλήνα	rör	σωλήνα	röra	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
σωλήνα	tub	σωλήνα	tub	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
ανακαλύψεις	upptäckter	ανακάλυψη	upptäckt	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
έμπνευση	inspirationskälla	έμπνευση	inspirationskälla	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
έμπνευση	inspiration	έμπνευση	inspiration	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
δηλώνοντας	förklarar	δηλώνω	förklara	V;IPFV;V.CVB;ACT	V;IND;PRS;FIN;ACT
δηλώνοντας	deklarera	δηλώνω	deklarera	V;IPFV;V.CVB;ACT	V;IMP;FIN;ACT
συμμετρία	symmetri	συμμετρία	symmetri	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
εμπόδιο	hindrande	εμπόδιο	hindrande	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
εμπόδιο	hindret	εμπόδιο	hindret	N;NOM;NEUT;SG	N;NOM;DEF;NEUT;SG
εμφανής	uppenbart	εμφανής	uppenbar	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;NEUT;SG
εμφανής	uppenbar	εμφανής	uppenbar	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
δούλεψε	fungerade	δουλεύω	fungera	V;IPFV;IND;SG;3;PST;FIN;ACT	V;PST;V.PTCP;ACT
δούλεψε	arbetade	δουλεύω	arbeta	V;IPFV;IND;SG;3;PST;FIN;ACT	V;IND;PST;FIN;ACT
δούλεψε	jobbat	δουλεύω	jobba	V;IPFV;IND;SG;3;PST;FIN;ACT	V;V.CVB;ACT
δούλεψε	jobbade	δουλεύω	jobba	V;IPFV;IND;SG;3;PST;FIN;ACT	V;IND;PST;FIN;ACT
δούλεψε	funkade	δουλεύω	funka	V;IPFV;IND;SG;3;PST;FIN;ACT	V;IND;PST;V.PTCP;ACT
δούλεψε	arbetat	δουλεύω	arbeta	V;IPFV;IND;SG;3;PST;FIN;ACT	V;V.CVB;ACT
γειτονικό	angränsande	γειτονικός	angränsande	ADJ;NOM;NEUT;SG	ADJ;NOM;PRS;V.PTCP
υποκριτική	skådespeleri	υποκριτικός	skådespeleri	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
αυτο	denna	αυτός	denna	PRO;NOM;NEUT;SG;3	PRO;DEF;MASC+FEM;SG
αυτο	detta	αυτός	denna	PRO;NOM;NEUT;SG;3	PRO;DEF;NEUT;SG
σπηλιά	grotta	σπηλία	grott	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
μουράτ	murat	μουράτ	mura	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
απεργία	strike	απεργία	strike	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
απεργία	strejk	απεργία	strejk	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
σκεπτικό	motivering	σκεπτικός	motivering	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
ανεβαίνει	stiger	ανεβαίνω	stiga	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
άνεμος	vinden	άνεμος	vind	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
άνεμος	vindkraft	άνεμος	vindkraft	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
άνεμος	vind	άνεμος	vinda	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
υποβρύχια	ubåtar	υποβρύχιο	ubåt	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
υποβρύχια	ubåtar	υποβρύχιο	ubåt	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
επαναστατικό	revolutionär	επαναστατικό	revolutionär	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC+FEM;SG
επαναστατικό	revolutionerande	επαναστατικό	revolutionerande	ADJ;NOM;NEUT;SG	ADJ;NOM;PRS;V.PTCP
πιστοί	troende	πιστός	troende	ADJ;NOM;MASC;PL	ADJ;NOM;PRS;V.PTCP
πιστοί	lojala	πιστός	lojal	ADJ;NOM;MASC;PL	ADJ;NOM;PL
πιστοί	trogna	πιστός	trogen	ADJ;NOM;MASC;PL	ADJ;NOM;PL
πόνος	smärta	πόνος	smärta	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
πόνος	pain	πόνος	pain	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
πόνος	värk	πόνος	värk	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
ρολόι	klocka	ρολός	klocka	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
ρολόι	klocka	ρολός	klocka	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
ρολόι	klockan	ρολός	klocka	N;NOM;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
τεχνολογίες	teknologier	τεχνολογία	teknologium	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
τεχνολογίες	tekniker	τεχνολογία	teknik	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
κύκλωμα	krets	κύκλωμα	kreta	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
μαγνητική	magnetiskt	μαγνητικός	magnetisk	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;NEUT;SG
μαγνητική	magnetisk	μαγνητικός	magnetisk	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
ελαφρύ	light	ελαφρύ	ligga	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
ελαφρύ	ljus	ελαφρύ	ljus	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
πράσινη	grön	πράσινος	grön	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
πράσινη	grönt	πράσινος	grön	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;NEUT;SG
γιαγιά	farmor	γιαγιά	farma	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
γιαγιά	mormor	γιαγιά	morma	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
γιαγιά	farmor	γιαγιά	farma	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
γιαγιά	mormor	γιαγιά	morma	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
γιαγιά	farmor	γιαγιά	farma	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
γιαγιά	mormor	γιαγιά	morma	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
πτυχές	aspekter	πτυχή	aspekt	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
ευκολία	lätthet	ευκολία	lätthet	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ευκολία	bekvämlighet	ευκολία	bekvämlighet	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
συνέδρια	kongresser	συνέδριο	kongress	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
συνέδρια	konferenserna	συνέδριο	konferens	N;NOM;NEUT;PL	N;NOM;DEF;MASC+FEM;PL
συνέδρια	konferenser	συνέδριο	konferens	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
συνέδρια	konventioner	συνέδριο	konvention	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
συνέδρια	konventionerna	συνέδριο	konvention	N;NOM;NEUT;PL	N;NOM;DEF;MASC+FEM;PL
γλυπτό	skulptur	γλυπτό	skulptur	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
γλυπτό	staty	γλυπτό	staty	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
ερευνητής	forskaren	ερευνητής	forskare	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
ερευνητής	sökaren	ερευνητής	sökare	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
τουρισμός	turism	τουρισμός	turism	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
προστατεύει	skyddar	προστατεύω	skydda	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
προστατεύει	beskyddar	προστατεύω	beskydda	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
αίσθημα	feeling	αίσθημα	feeling	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
αίσθημα	känsla	αίσθημα	känsla	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
αίσθημα	känslan	αίσθημα	känslan	N;NOM;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
ασκείται	utövas	ασκώ	utöva	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;IND;PRS;FIN;PASS
κατασκευασμένο	tillverkas	κατασκευασμένος	tillverka	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	V;IND;PRS;FIN;PASS
