まで	inntil	まで	inntil	ADP	ADP
真夏	midtsommer	真夏	midtsom	N	N;INDF;FEM;PL
ウェブ	web	ウェブ	web	N	N
寸法	dimensjon	寸法	dimensjon	N	N;INDF;MASC;SG
寸法	dimensjoner	寸法	dimensjon	N	N;INDF;MASC;SG
寸法	dimensjonene	寸法	dimensjon	N	N;DEF;FEM;PL
テナント	tennant	テナント	tennant	N	N;INDF;MASC;SG
テナント	leietaker	テナント	leietake	N	N;INDF;FEM;PL
テナント	leieboeren	テナント	leieboer	N	N;DEF;MASC;SG
テナント	leieboer	テナント	leieboe	N	N;INDF;FEM;PL
申し出	tilby	申し出る	tilby	V	V;IMP;NFIN
リットル	liters	リットル	liters	N	N;INDF;MASC;SG
お	money	お	money	N	N;INDF;NEUT;SG
お	penger	お	penge	N	N;INDF;MASC;SG
農地	jordbruksland	農地	jordbruksland	N	N;INDF;NEUT;SG
条項	klausulen	条項	klausul	N	N;DEF;MASC;SG
条項	klausuler	条項	klausule	N	N;INDF;FEM;PL
条項	underhold	条項	underhold	N	N;INDF;NEUT;SG
条項	utdeling	条項	utdeling	N	N;INDF;FEM;SG
食べ物	mat	食べ物	mat	N	N;INDF;MASC;SG
凍結	fryser	凍結	fryse	N	N;INDF;MASC;SG
ログイン	pålogging	ログイン	pålogging	N	N;INDF;FEM;SG
ログイン	innlogging	ログイン	innlogging	N	N;INDF;FEM;SG
習慣	vaner	習慣	vane	N	N;INDF;FEM;PL
習慣	vane	習慣	van	N	N;INDF;MASC;SG
ズーム	zoome	ズーム	zoome	N	N;INDF;MASC;SG
ズーム	zoom	ズーム	zoom	N	N;INDF;MASC;SG
プラント	plante	プラント	plant	N	N;INDF;FEM;SG
プラント	planter	プラント	plante	N	N;INDF;FEM;PL
書物	bøker	書物	bok	N	N;INDF;FEM;PL
書物	bok	書物	bok	N	N;INDF;FEM;SG
甘い	søte	甘い	søt	ADJ	ADJ;PL
甘い	søtt	甘い	søt	ADJ	ADJ;INDF;NEUT;SG
煙突	skorstein	煙突	skorstein	N	N;INDF;MASC;SG
サミット	summit	サミット	summit	N	N;INDF;NEUT;SG
サミット	toppmøte	サミット	toppmøte	N	N;INDF;NEUT;SG
レシピ	oppskrifter	レシピ	oppskrift	N	N;INDF;FEM;PL
レシピ	oppskrift	レシピ	oppskrift	N	N;INDF;FEM;SG
決闘	duell	決闘	duell	N	N;INDF;MASC;SG
バグ	insekt	バグ	insekt	N	N;INDF;NEUT;PL
バグ	bug	バグ	bug	N	N;INDF;MASC;SG
バグ	insekter	バグ	insekt	N	N;INDF;NEUT;SG
徴収	samler	徴収	samle	V	V;IND;PRS;FIN
徴収	samle	徴収	samle	V	V;NFIN
スケジュール	planlegging	スケジュール	planlegging	N	N;INDF;FEM;SG
スケジュール	timeplan	スケジュール	timeplan	N	N;INDF;MASC;SG
スケジュール	tidsplan	スケジュール	tidsplan	N	N;INDF;MASC;SG
フレーズ	frase	フレーズ	frase	N	N;INDF;MASC;SG
フレーズ	fraser	フレーズ	frase	N	N;INDF;NEUT;SG
集まる	montere	集まる	montere	V	V;NFIN
弱点	svakhetene	弱点	svakhet	N	N;DEF;FEM;PL
弱点	svakheter	弱点	svakheter	N	N;INDF;FEM;PL
メガネ	briller	メガネ	brille	N	N;INDF;FEM;PL
呼吸	puste	呼吸	puste	V	V;IMP;NFIN
貸切	charter	貸切	charter	N	N;INDF;NEUT;SG
大国	okuni	大国	okuni	N	N;INDF;MASC;SG
斜面	skråning	斜面	skråning	N	N;INDF;FEM;SG
愛人	elskerinne	愛人	elskerinne	N	N;INDF;FEM;SG
愛人	herskerinne	愛人	herskerinne	N	N;INDF;FEM;SG
愛人	elskerinnen	愛人	elskerinn	N	N;DEF;MASC;SG
インパクト	sammenstøt	インパクト	sammenstøt	N	N;INDF;MASC;SG
インパクト	innvirkning	インパクト	innvirkning	N	N;INDF;FEM;SG
インパクト	nedslag	インパクト	nedslag	N	N;INDF;NEUT;SG
先祖	stamfar	先祖	stamfar	N	N;INDF;MASC;SG
先祖	forfedrene	先祖	forfedre	N	N;DEF;MASC;PL
先祖	forfedre	先祖	forfedre	N	N;INDF;MASC;SG
量子	quantum	量子	quantum	N	N
トリプル	triple	トリプル	triple	N	N;INDF;MASC;SG
トリプル	trippel	トリプル	trippel	N	N;INDF;NEUT;SG
レスラー	bryter	レスラー	bryte	N	N;INDF;NEUT;SG
レスラー	bryting	レスラー	bryting	N	N;INDF;FEM;SG
オーダー	orden	オーダー	orden	N	N;INDF;MASC;SG
オーダー	bestilling	オーダー	bestilling	N	N;INDF;FEM;SG
オーダー	order	オーダー	ord	N	N;INDF
オーダー	rekkefølge	オーダー	rekkefølg	N	N;INDF;MASC;SG
オーダー	ordre	オーダー	ordre	N	N;INDF;MASC;SG
オーダー	bestillinger	オーダー	bestilling	N	N;INDF;FEM;PL
オーダー	ordrer	オーダー	ordre	N	N;INDF;MASC;SG
ツリー	tree	ツリー	tre	N	N
ツリー	treet	ツリー	tre	N	N;DEF;NEUT;SG
使徒	apostelen	使徒	apostel	N	N;DEF;MASC;SG
使徒	sendebud	使徒	sendebud	N	N;INDF;MASC;SG
使徒	apostlenes	使徒	apostlene	N	N;DEF;MASC;PL
小銃	geværer	小銃	gevære	N	N;INDF;FEM;PL
小銃	rifler	小銃	rifle	N	N;INDF;FEM;PL
小銃	gevær	小銃	gevær	N	N;INDF;NEUT;SG
小銃	riflene	小銃	rifle	N	N;DEF;FEM;PL
小銃	gevær	小銃	gevær	N	N;INDF;NEUT;SG
小銃	rifle	小銃	rifle	N	N;INDF;FEM;SG
ブース	avlukke	ブース	avlukke	N	N;INDF;NEUT;SG
ブース	bås	ブース	bås	N	N;INDF;MASC;SG
ブース	booth	ブース	booth	N	N;INDF;NEUT;SG
長老	elder	長老	eld	N	N;INDF;FEM;PL
貯金	sparepenger	貯金	sparepenge	N	N;INDF;NEUT;SG
プロトコル	protokoll	プロトコル	protokoll	N	N;INDF;MASC;SG
プロトコル	protokoller	プロトコル	protokoller	N	N;INDF;MASC;SG
家畜	buskap	家畜	buskap	N	N;INDF;NEUT;SG
応答	svare	応答	svare	V	V;IMP;NFIN
洗礼	dåp	洗礼	dåp	N	N;INDF;MASC;SG
パーカー	parker	パーカー	parker	N	N;INDF;NEUT;SG
コンサルタント	konsulent	コンサルタント	konsulent	N	N;INDF;MASC;SG
コンサルタント	konsulenter	コンサルタント	konsulenter	N	N;INDF;MASC;SG
美容	skjønnheten	美容	skjønnhete	N	N;DEF;MASC;SG
美容	skjønnhet	美容	skjønnh	N	N;INDF;NEUT;SG
美容	beauty	美容	beauty	N	N;INDF;MASC;SG
ベーシスト	bassist	ベーシスト	bassist	N	N;INDF;MASC;SG
カレンダー	kalenderen	カレンダー	kalender	N	N;DEF;MASC;SG
カレンダー	kalender	カレンダー	kalende	N	N;INDF;FEM;PL
傭兵	leiesoldat	傭兵	leiesoldat	N	N;INDF;MASC;SG
傭兵	leiesoldater	傭兵	leiesoldat	N	N;INDF;NEUT;SG
補正	kompensere	補正	kompensere	V	V;NFIN
遅い	seint	遅い	sein	ADJ	ADJ;INDF;NEUT;SG
遅い	tregt	遅い	treg	ADJ	ADJ;INDF;NEUT;SG
テクニック	teknikk	テクニック	teknikk	N	N;INDF;MASC;SG
テクニック	teknikker	テクニック	teknikker	N	N;INDF;NEUT;PL
勝つ	vinne	勝つ	vinne	V	V;NFIN
勝つ	vinn	勝つ	vinne	V	V;IND;PRS;FIN
ボイラー	kjeler	ボイラー	kjele	N	N;INDF;FEM;PL
遺言	will	遺言	will	N	N;INDF;SG
メリット	merritt	メリット	merritt	N	N;INDF;MASC;SG
メリット	merit	メリット	merit	N	N;INDF;SG
ハット	hutt	ハット	hutt	N	N;INDF;NEUT;SG
ハット	lue	ハット	lue	N	N;INDF;FEM;SG
エンジニアリング	engineering	エンジニアリング	engineering	N	N;INDF;FEM;SG
カメラマン	kameramannen	カメラマン	kameramann	N	N;DEF;MASC;SG
カメラマン	kameramann	カメラマン	kameramann	N	N;INDF;MASC;SG
カメラマン	fotografene	カメラマン	fotograf	N	N;DEF;FEM;PL
カメラマン	fotografer	カメラマン	fotograf	N	N;INDF;FEM;PL
半導体	semiconductor	半導体	semiconductor	N	N;INDF
体格	physique	体格	physique	N	N;INDF;NEUT;SG
ライス	rice	ライス	rice	N	N
ライス	ris	ライス	ris	N	N;INDF;MASC;SG
互換性	kompatibilitet	互換性	kompatibilitet	N	N;INDF;MASC;SG
プラグ	plugg	プラグ	plugg	N	N;INDF;MASC;SG
拡散	diffus	拡散	diffus	N	N;INDF;MASC;SG
メモ	notat	メモ	notat	N	N;INDF;NEUT;SG
メモ	merknad	メモ	merknad	N	N;INDF;MASC;SG
メモ	notatet	メモ	notat	N	N;DEF;NEUT;SG
メモ	note	メモ	note	N	N;INDF;MASC;SG
メモ	merknader	メモ	merknad	N	N;INDF;MASC;PL
メモ	notat	メモ	notat	N	N;INDF;NEUT;SG
メモ	notater	メモ	notat	N	N;INDF;MASC;SG
メモ	notatet	メモ	notat	N	N;DEF;NEUT;SG
メモ	notat	メモ	notat	N	N;INDF;NEUT;SG
メモ	memo	メモ	memo	N	N;INDF;MASC;SG
モダン	modern	モダン	modern	N	N;INDF;MASC;SG
お	varsler	お	varsle	N	N;INDF;FEM;PL
お	varsling	お	varsling	N	N;INDF;FEM;SG
お	påminnelse	お	påminnelse	N	N;INDF;MASC;SG
お	kunngjøring	お	kunngjøring	N	N;INDF;FEM;SG
お	kunngjøringen	お	kunngjøring	N	N;DEF;MASC;SG
お	varsel	お	varsel	N	N;INDF;NEUT;SG
お	varsling	お	varsling	N	N;INDF;FEM;SG
木星	jupiter	木星	jupiter	N	N;INDF;MASC;SG
椅子	stoler	椅子	stol	N	N;INDF;MASC;PL
椅子	stol	椅子	stol	N	N;INDF;MASC;SG
椅子	chair	椅子	chai	N	N
椅子	stolen	椅子	stol	N	N;DEF;MASC;SG
車	dirigent	車	dirigent	N	N;INDF;MASC;SG
リール	rull	リール	rull	N	N;INDF;MASC;SG
逸話	anekdoter	逸話	anekdoter	N	N;INDF;MASC;SG
逸話	anekdote	逸話	anekdote	N	N;INDF;MASC;SG
宰相	kansler	宰相	kansle	N	N;INDF;FEM;PL
ダスト	støv	ダスト	støv	N	N;INDF;NEUT;SG
スライド	lysbilder	スライド	lysbilder	N	N;INDF;MASC;SG
スライド	slide	スライド	slid	N	N;INDF;MASC;SG
スライド	skli	スライド	skli	N	N;INDF;MASC;SG
歌曲	sang	歌曲	sang	N	N;INDF;MASC;SG
歌曲	låt	歌曲	låt	N	N;INDF;MASC;SG
歌曲	sangen	歌曲	sang	N	N;DEF;MASC;SG
歌曲	song	歌曲	song	N	N;INDF;MASC;SG
摂政	regency	摂政	regency	N	N
摂政	regent	摂政	regent	N	N;INDF;MASC;SG
ストレス	stress	ストレス	stress	N	N;INDF;NEUT;SG
ストレス	stresset	ストレス	stress	N	N;DEF;NEUT;SG
カクテル	cocktail	カクテル	cocktail	N	N
講堂	auditorium	講堂	auditorium	N	N;INDF;NEUT;SG
褐色	brown	褐色	brown	N	N;INDF;MASC;SG
モザイク	mosaikk	モザイク	mosaikk	N	N;INDF;MASC;SG
店長	manager	店長	manager	N	N;INDF;MASC;SG
店長	bestyrer	店長	bestyre	N	N;INDF;MASC;SG
スープ	suppa	スープ	suppe	N	N;INDF;MASC;SG
スープ	suppe	スープ	suppe	N	N;INDF;MASC;SG
スープ	supper	スープ	supper	N	N;INDF;MASC;SG
便利	beleilig	便利	beleilig	ADJ	ADJ;INDF;SG
便利	praktisk	便利	praktisk	ADJ	ADJ;INDF;NEUT;SG
大作	daisaku	大作	daisaku	N	N;INDF;FEM;SG
創始	grunnlegger	創始	grunnlegg	N	N;INDF;MASC;SG
創始	grunnleggeren	創始	grunnlegger	N	N;DEF;MASC;SG
ティッシュ	vevet	ティッシュ	vev	N	N;DEF;NEUT;SG
泥棒	tyv	泥棒	tyv	N	N;INDF;MASC;SG
泥棒	tjuv	泥棒	tjuv	N	N;INDF;MASC;SG
ブドウ	drue	ブドウ	dru	N	N;INDF;FEM;SG
ブドウ	druer	ブドウ	dru	N	N;INDF;FEM;PL
マスコット	maskoter	マスコット	maskoter	N	N;INDF;FEM;SG
マスコット	maskot	マスコット	maskot	N	N;INDF;MASC;SG
無償	umotivert	無償	umotivere	ADJ	ADJ;INDF;SG;V.PTCP
支払う	betale	支払う	betale	V	V;NFIN
相互	samhandling	相互	samhandling	N	N;INDF;FEM;SG
相互	interaksjon	相互	interaksjon	N	N;INDF;MASC;SG
相互	samhandling	相互	samhandling	N	N;INDF;FEM;SG
相互	interaksjon	相互	interaksjon	N	N;INDF;MASC;SG
ペーパー	paper	ペーパー	paper	N	N;INDF;MASC;SG
ペーパー	papir	ペーパー	papir	N	N;INDF;NEUT;SG
カニ	flatlus	カニ	flatlus	N	N;INDF;MASC;SG
カニ	krabber	カニ	krabbe	N	N;INDF;FEM;PL
カニ	crab	カニ	crab	N	N;INDF;MASC;SG
カニ	krabbe	カニ	krabbe	N	N;INDF;FEM;SG
狩猟	jakt	狩猟	jakt	N	N;INDF;FEM;SG
家具	møbel	家具	møbel	N	N;INDF;NEUT;SG
家具	møbler	家具	møble	N	N;INDF;NEUT;SG
ジャム	syltetøy	ジャム	syltetøy	N	N;INDF;NEUT;SG
ジャム	jam	ジャム	jam	N	N;INDF;MASC;SG
チャック	chuck	チャック	chuck	N	N;INDF;MASC;SG
フレッシュ	fresh	フレッシュ	fresh	N	N
フレッシュ	fersk	フレッシュ	fersk	N	N;INDF;MASC;SG
自由主義	liberalisme	自由主義	liberalisme	N	N;INDF;MASC;SG
完璧	perfekt	完璧	perfekt	ADJ	ADJ;INDF;NEUT;SG
完璧	fullkommen	完璧	fullkommen	ADJ	ADJ;INDF;SG
完璧	perfekte	完璧	perfekt	ADJ	ADJ;PL
アイス	hockey	アイス	hockey	N	N
五月	mai	五月	mai	N	N;INDF;MASC;SG
五月	may	五月	may	N	N;INDF;MASC;SG
クラスメイト	klassekamerat	クラスメイト	klassekamerat	N	N;INDF;MASC;SG
ウサギ	kaninene	ウサギ	kanine	N	N;DEF;FEM;PL
ウサギ	kaniner	ウサギ	kaninere	N	N;INDF;FEM;PL
ウサギ	kaninen	ウサギ	kanin	N	N;DEF;MASC;SG
ウサギ	kanin	ウサギ	kanin	N	N;INDF;MASC;SG
ウサギ	hare	ウサギ	hare	N	N;INDF;MASC;SG
ウサギ	rabbit	ウサギ	rabbit	N	N;INDF;MASC;SG
クリップ	klipp	クリップ	klipp	N	N;INDF;MASC;SG
クリップ	klipp	クリップ	klipp	N	N;INDF;MASC;SG
レディース	ladies	レディース	ladias	N	N;INDF;MASC;SG
レディース	damer	レディース	dame	N	N;INDF;FEM;PL
素晴らしい	utrolig	素晴らしい	utrolig	ADJ	ADJ;INDF;NEUT;SG
素晴らしい	herlig	素晴らしい	herlig	ADJ	ADJ;INDF;NEUT;SG
エラ	ella	エラ	ell	N	N;INDF;MASC;SG
砂糖	sukker	砂糖	sukker	N	N;INDF;NEUT;SG
砂糖	sugar	砂糖	sugar	N	N;INDF;MASC;SG
舗装	fortau	舗装	fortau	N	N;INDF;NEUT;SG
ケーキ	kake	ケーキ	kake	N	N;INDF;FEM;SG
ケーキ	kaker	ケーキ	kake	N	N;INDF;FEM;PL
ベール	bale	ベール	bale	N	N;INDF;MASC;SG
ベール	forheng	ベール	forheng	N	N;INDF;NEUT;SG
ベール	slør	ベール	slø	N	N;INDF;NEUT;SG
ベール	veil	ベール	vilje	N	N
センス	forstand	センス	forstand	N	N;INDF;MASC;SG
センス	vett	センス	vete	N	N;INDF;MASC;SG
センス	fornuft	センス	fornuft	N	N;INDF;FEM;SG
チェリー	cherry	チェリー	cherry	N	N;INDF;MASC;SG
魚類	fisk	魚類	fisk	N	N;INDF;MASC;SG
魚類	fisker	魚類	fiske	N	N;INDF;MASC;SG
魚類	fish	魚類	fish	N	N;INDF;MASC;SG
魚類	fisken	魚類	fisk	N	N;DEF;MASC;SG
知恵	visdom	知恵	visdom	N	N;INDF;MASC;SG
うどん	udon	うどん	udon	N	N;INDF;MASC;SG
プリン	pudding	プリン	pudding	N	N;INDF;FEM;SG
ロビー	robby	ロビー	robby	N	N;INDF;MASC;SG
ロビー	robbie	ロビー	robbie	N	N;INDF;MASC;SG
ロビー	lobby	ロビー	lobby	N	N;INDF;MASC;SG
ロビー	lobbyen	ロビー	lobby	N	N;DEF;MASC;SG
フォース	kraft	フォース	kraft	N	N;INDF;FEM;SG
フォース	force	フォース	force	N	N;INDF
フォース	kraften	フォース	kraft	N	N;DEF;MASC;SG
知能	intelligence	知能	intelligence	N	N
知能	intelligens	知能	intelligens	N	N;INDF;MASC;SG
知能	etterretning	知能	etterretning	N	N;INDF;FEM;SG
知能	intellektet	知能	intellekt	N	N;DEF;NEUT;SG
知能	intellekt	知能	intellekt	N	N;INDF;NEUT;SG
弾丸	kuler	弾丸	kule	N	N;INDF;MASC;PL
弾丸	kule	弾丸	kul	N	N;INDF;MASC;SG
クロック	klokke	クロック	klokke	N	N;INDF;FEM;SG
ドロップ	dropper	ドロップ	droppe	N	N;INDF;FEM;PL
ドロップ	drop	ドロップ	drope	N	N;INDF;MASC;SG
ドロップ	slipp	ドロップ	slipp	N	N;INDF;MASC;SG
ドロップ	dråpe	ドロップ	dråpe	N	N;INDF;MASC;SG
ドロップ	dråper	ドロップ	dråpe	N	N;INDF;FEM;PL
ドロップ	drops	ドロップ	drops	N	N;INDF;NEUT;SG
サンプル	utvalg	サンプル	utvalg	N	N;INDF;NEUT;SG
サンプル	eksempel	サンプル	eksempel	N	N;INDF;NEUT;SG
樹木	trær	樹木	træ	N	N;INDF;MASC;SG
シカ	fawn	シカ	fiwne	N	N;INDF;MASC;SG
シカ	hjortedyr	シカ	hjortedyr	N	N;INDF;NEUT;SG
シカ	hjort	シカ	hjort	N	N;INDF;MASC;SG
シカ	hjortedyr	シカ	hjortedyr	N	N;INDF;NEUT;SG
シカ	rådyr	シカ	rådyr	N	N;INDF;NEUT;SG
旅客	passasjerfly	旅客	passasjerfly	N	N;INDF;NEUT;SG
サブタイトル	undertekst	サブタイトル	undertekst	N	N;INDF;FEM;SG
サブタイトル	teksting	サブタイトル	teksting	N	N;INDF;FEM;SG
弁当	bento	弁当	bente	N	N;INDF;MASC;SG
特権	privilegium	特権	privilegium	N	N;INDF;NEUT;SG
特権	privilegiet	特権	privilegi	N	N;DEF;NEUT;SG
特権	privilegier	特権	privilegi	N	N;INDF;FEM;PL
特権	privilegier	特権	privilegi	N	N;INDF;FEM;PL
オファー	tilbudet	オファー	tilbud	N	N;DEF;NEUT;SG
オファー	tilbud	オファー	tilbud	N	N;INDF;NEUT;SG
トランス	transformers	トランス	transformers	N	N;INDF;NEUT;SG
次官	statssekretær	次官	statssekretær	N	N;INDF;MASC;SG
線形	lineær	線形	lineær	N	N;INDF;MASC;SG
エッジ	kant	エッジ	kant	N	N;INDF;MASC;SG
エッジ	edge	エッジ	edge	N	N
エッジ	kanten	エッジ	kant	N	N;DEF;MASC;SG
エッジ	kanter	エッジ	kante	N	N;INDF;NEUT;SG
高額	kostbart	高額	kostbar	ADJ	ADJ;INDF;NEUT;SG
高額	dyre	高額	dyr	ADJ	ADJ;PL
高額	dyrt	高額	dyr	ADJ	ADJ;INDF;NEUT;SG
骨格	skjelett	骨格	skjelett	N	N;INDF;NEUT;SG
骨格	skeleton	骨格	skeleton	N	N;INDF;MASC;SG
骨格	skjelett	骨格	skjelett	N	N;INDF;NEUT;SG
骨格	skjeletter	骨格	skjeletter	N	N;INDF;MASC;SG
王族	kongelig	王族	kongelig	N	N;INDF;MASC;SG
不当	urettferdig	不当	urettferdig	ADJ	ADJ;INDF;NEUT;SG
非	menig	非	menig	N	N;INDF;MASC;SG
非	enerom	非	enerom	N	N;INDF;MASC;SG
ロスト	lost	ロスト	lost	N	N;INDF;NEUT;SG
執事	riksforstander	執事	riksforstand	N	N;INDF;MASC;SG
執事	forvalter	執事	forvalter	N	N;INDF;FEM;PL
執事	steward	執事	steward	N	N;INDF;MASC;SG
大通り	boulevard	大通り	boulevard	N	N;INDF;MASC;SG
フライング	flying	フライング	flying	N	N;INDF;FEM;SG
フライング	flyging	フライング	flyging	N	N;INDF;FEM;SG
ブラウザ	nettleser	ブラウザ	nettlese	N	N;INDF;FEM;SG
ブラウザ	nettleseren	ブラウザ	nettleser	N	N;DEF;MASC;SG
うさぎ	usagi	うさぎ	usagi	N	N;INDF;MASC;SG
うさぎ	bunny	うさぎ	bunny	N	N;INDF;MASC;SG
うさぎ	kaninen	うさぎ	kanin	N	N;DEF;MASC;SG
うさぎ	kanin	うさぎ	kanin	N	N;INDF;MASC;SG
うさぎ	hare	うさぎ	hare	N	N;INDF;MASC;SG
うさぎ	rabbit	うさぎ	rabbit	N	N;INDF;MASC;SG
仕上げ	fullfører	仕上げる	fullføre	V	V;IND;PRS;FIN
仕上げ	avslutter	仕上げる	avslutte	V	V;IND;PRS;FIN
特色	kjennetegn	特色	kjennetegn	N	N;INDF;NEUT;SG
特色	egenskaper	特色	egenskap	N	N;INDF;NEUT;SG
牛乳	melk	牛乳	melk	N	N;INDF;NEUT;SG
ロータリー	roterende	ロータリー	roterende	N	N;INDF;NEUT;SG
プラズマ	plasma	プラズマ	plasme	N	N;INDF;NEUT;SG
長寿	livslengde	長寿	livslengd	N	N;INDF;FEM;SG
ルーツ	røtter	ルーツ	røtte	N	N;INDF;FEM;PL
ルーツ	roots	ルーツ	roots	N	N;INDF;NEUT;SG
ダイジェスト	sammendrag	ダイジェスト	sammendrag	N	N;INDF;NEUT;SG
ダイジェスト	fordøye	ダイジェスト	fordøye	N	N;INDF;NEUT;SG
十字軍	korstog	十字軍	korstog	N	N;INDF;NEUT;SG
十字軍	korstog	十字軍	korstog	N	N;INDF;NEUT;SG
去る	drar	去る	dra	V	V;IND;PRS;FIN
独身	single	独身	single	N	N;INDF;MASC;SG
独身	singel	独身	singel	N	N;INDF;MASC;SG
独身	ungkar	独身	ungke	N	N;INDF;MASC;SG
独身	bachelor	独身	bachelor	N	N;INDF;MASC;SG
ラベル	etiketter	ラベル	etiketter	N	N;INDF;MASC;SG
ラベル	etikettene	ラベル	etikett	N	N;DEF;MASC;PL
ラベル	merkelapper	ラベル	merkelappe	N	N;INDF;FEM;SG
ラベル	etikett	ラベル	etikett	N	N;INDF;MASC;SG
ファンド	fund	ファンド	fund	N	N
ファンド	fond	ファンド	fond	N	N;INDF;NEUT;SG
スピーカー	høyttaler	スピーカー	høyttale	N	N;INDF;NEUT;SG
スピーカー	talere	スピーカー	talere	N	N;INDF;FEM;SG
スピーカー	høyttalere	スピーカー	høyttalere	N	N;INDF;NEUT;SG
スピーカー	høyttaler	スピーカー	høyttale	N	N;INDF;NEUT;SG
ディフェンス	forsvar	ディフェンス	forsvar	N	N;INDF;NEUT;SG
ディフェンス	defense	ディフェンス	defense	N	N;INDF;MASC;SG
診療所	klinikker	診療所	klinikker	N	N;INDF;MASC;SG
診療所	klinikk	診療所	klinikk	N	N;INDF;MASC;SG
診療所	clinic	診療所	clinic	N	N
ピック	hakke	ピック	hakke	N	N;INDF;NEUT;SG
ピック	plukk	ピック	plukk	N	N;INDF;MASC;SG
軍	sersjant	軍	sersjant	N	N;INDF;MASC;SG
ハブ	senter	ハブ	senter	N	N;INDF;NEUT;SG
ハブ	hub	ハブ	hub	N	N;INDF;SG
ドラッグ	dra	ドラッグ	dra	V	V;IMP;FIN
カウント	nedtelling	カウント	nedtelling	N	N;INDF;FEM;SG
欲望	begjær	欲望	begjær	N	N;INDF;MASC;SG
ホルモン	hormon	ホルモン	hormon	N	N;INDF;NEUT;SG
ホルモン	hormonene	ホルモン	hormon	N	N;DEF;MASC;PL
ホルモン	hormoner	ホルモン	hormon	N	N;INDF;NEUT;SG
ゾンビ	zombie	ゾンビ	zombie	N	N;INDF;MASC;SG
ゾンビ	zombier	ゾンビ	zombier	N	N;INDF;MASC;SG
マクロ	macro	マクロ	macro	N	N;INDF;MASC;SG
マクロ	makroer	マクロ	makro	N	N;INDF;MASC;SG
敗者	tapere	敗者	tapere	N	N;INDF;FEM;SG
休憩	bryt	休憩	bryte	V	V;IMP;PRS;FIN
ノイズ	støy	ノイズ	støy	N	N;INDF;MASC;SG
ノイズ	bråk	ノイズ	bråk	N	N;INDF;NEUT;SG
生理学	fysiologi	生理学	fysiologi	N	N;INDF;MASC;SG
スケッチ	skisser	スケッチ	skisse	N	N;INDF;FEM;PL
スケッチ	skisse	スケッチ	skisse	N	N;INDF;FEM;SG
スケッチ	tegner	スケッチ	tegn	N	N;INDF;FEM;PL
自慢	skryt	自慢	skryte	N	N;INDF;MASC;SG
自慢	skryter	自慢	skryte	N	N;INDF;MASC;PL
自慢	skryt	自慢	skryte	N	N;INDF;MASC;SG
自慢	proud	自慢	proud	N	N
自慢	kappestrid	自慢	kappestrid	N	N;INDF;FEM;SG
屋内	innendørs	屋内	innendørs	N	N;INDF;MASC;SG
屋内	innendørs	屋内	innendørs	N	N;INDF;MASC;SG
コマーシャル	reklamer	コマーシャル	reklame	N	N;INDF;MASC;SG
コマーシャル	reklamene	コマーシャル	reklam	N	N;INDF;MASC;SG
コマーシャル	reklamefilm	コマーシャル	reklamefilm	N	N;INDF;MASC;SG
匿名	anonymitet	匿名	anonymitet	N	N;INDF;MASC;SG
匿名	anonym	匿名	anonym	N	N;INDF;MASC;SG
速い	raskt	速い	rask	ADJ	ADJ;INDF;NEUT;SG
速い	rask	速い	rask	ADJ	ADJ;INDF;SG
速い	hurtig	速い	hurtig	ADJ	ADJ;INDF;NEUT;SG
速い	raske	速い	rask	ADJ	ADJ;PL
速い	fort	速い	fort	ADJ	ADJ;INDF;NEUT;SG
メドレー	medley	メドレー	medley	N	N;INDF;MASC;SG
明日	asuka	明日	asuke	N	N;INDF;NEUT;SG
行進	prosesjon	行進	prosesjon	N	N;INDF;MASC;SG
落ちる	fall	落ちる	falle	V	V;IND;PST;FIN
ワルツ	vals	ワルツ	vals	N	N;INDF;MASC;SG
ワルツ	waltz	ワルツ	waltz	N	N;INDF;NEUT;SG
ワルツ	valse	ワルツ	valse	N	N;INDF;MASC;SG
コンソール	spillkonsoller	コンソール	spillkonsoller	N	N;INDF;FEM;PL
コンソール	konsoll	コンソール	konsoll	N	N;INDF;MASC;SG
反	forræderi	反	forræderi	N	N;INDF;FEM;SG
裏切り	forræderi	裏切り	forræderi	N	N;INDF;FEM;SG
裏切り	svik	裏切り	svik	N	N;INDF;NEUT;SG
裏切り	forræderi	裏切り	forræderi	N	N;INDF;FEM;SG
部数	eksemplarer	部数	eksemplare	N	N;INDF;FEM;PL
トーン	tone	トーン	tone	N	N;INDF;MASC;SG
部署	avdeling	部署	avdeling	N	N;INDF;FEM;SG
部署	department	部署	department	N	N;INDF;NEUT;SG
部署	departement	部署	departement	N	N;INDF;NEUT;SG
ライム	lime	ライム	lime	N	N;INDF;MASC;SG
家庭	veileder	家庭	veiled	N	N;INDF;MASC;SG
同性	homofili	同性	homofili	N	N;INDF;NEUT;SG
同性	homoseksualitet	同性	homoseksualitet	N	N;INDF;MASC;SG
中身	fylling	中身	fylling	N	N;INDF;FEM;SG
アクティブ	active	アクティブ	activ	N	N;INDF;MASC;SG
怖い	skummel	怖い	skummel	ADJ	ADJ;INDF;SG
怖い	skummelt	怖い	skummel	ADJ	ADJ;INDF;NEUT;SG
怖い	skremte	怖い	skremme	ADJ	ADJ;PL;V.PTCP
