категория	категория	категория	категория	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
прямая	директна	прямой	директен	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
прямая	директен	прямой	директен	ADJ;NOM;FEM;SG	ADJ;INDF;MASC;SG
эксперимент	експеримент	эксперимент	експеримент	N;INAN;NOM;MASC;SG	N;INDF;MASC;SG
эксперимент	експериментът	эксперимент	експеримент	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
деревянные	дървени	деревянный	дървен	ADJ;NOM;PL	ADJ;INDF;PL
двенадцать	дванадесет	двенадцать	дванадесет	NUM;NOM	NUM;INDF;PL
двенадцать	дванайсет	двенадцать	дванайсет	NUM;NOM	NUM;INDF;PL
урала	урал	урал	урал	N;INAN;GEN;MASC;SG	N;INDF;MASC;SG
люк	люк	люк	люк	N;INAN;NOM;MASC;SG	N;INDF;MASC;SG
люк	хач	люк	хач	N;INAN;NOM;MASC;SG	N;INDF;MASC;SG
единства	съединението	единство	съединение	N;INAN;GEN;NEUT;SG	N;DEF;NEUT;SG
единства	обединение	единство	обединение	N;INAN;GEN;NEUT;SG	N;INDF;NEUT;SG
единства	единство	единство	единство	N;INAN;GEN;NEUT;SG	N;INDF;NEUT;SG
цифр	цифри	цифра	цифра	N;INAN;GEN;FEM;PL	N;INDF;FEM;PL
наполеон	наполеон	наполеон	наполеон	N;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
кале	зеле	кала	зеле	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
кале	кале	кала	кале	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
кале	кале	кала	кале	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
договоры	договори	договор	договор	N;INAN;NOM;MASC;PL	N;INDF;MASC;PL
договоры	поръчки	договор	поръчка	N;INAN;NOM;MASC;PL	N;INDF;FEM;PL
епископов	епископи	епископ	епископ	N;ANIM;GEN;MASC;PL	N;INDF;MASC;PL
дальний	далечен	дальний	далечен	ADJ;NOM;MASC;SG	ADJ;INDF;MASC;SG
дальний	далечна	дальний	далечен	ADJ;NOM;MASC;SG	ADJ;INDF;FEM;SG
лео	лъв	лео	лъв	N;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
лео	лео	лео	лео	N;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
томск	томск	томск	томск	N;INAN;NOM;MASC;SG	N;INDF;MASC;SG
тридцать	тридесет	тридцать	тридесет	NUM;NOM	NUM;INDF;PL
посещения	посещенията	посещение	посещение	N;INAN;NOM;NEUT;PL	N;DEF;NEUT;PL
посещения	посещения	посещение	посещение	N;INAN;NOM;NEUT;PL	N;INDF;NEUT;PL
алфавит	азбука	алфавит	азбукам	N;INAN;NOM;MASC;SG	N;INDF;FEM;SG
алфавит	азбуката	алфавит	азбука	N;INAN;NOM;MASC;SG	N;DEF;FEM;SG
смешанных	смесени	смешанный	смесен	ADJ;GEN;PL	ADJ;INDF;PL
меди	мед	медь	мед	N;INAN;GEN;FEM;SG	N;INDF;MASC;SG
компоненты	компоненти	компонент	компонент	N;INAN;NOM;MASC;PL	N;INDF;MASC;PL
газов	газове	газ	газ	N;INAN;GEN;MASC;PL	N;INDF;MASC;PL
преступление	престъпление	преступление	престъпление	N;INAN;NOM;NEUT;SG	N;INDF;NEUT;SG
преступление	престъпност	преступление	престъпност	N;INAN;NOM;NEUT;SG	N;INDF;FEM;SG
преступление	престъпността	преступление	престъпност	N;INAN;NOM;NEUT;SG	N;DEF;FEM;SG
пленных	пленници	пленный	пленник	N;ANIM;GEN;MASC;PL	N;INDF;MASC;PL
склонах	склонове	склон	склон	N;INAN;ESS;MASC;PL	N;INDF;MASC;PL
палата	камара	палата	камара	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
популярные	популярни	популярный	популярен	ADJ;NOM;PL	ADJ;INDF;PL
популярные	актуални	популярный	актуален	ADJ;NOM;PL	ADJ;INDF;PL
реестр	регистър	реестр	регистър	N;INAN;NOM;MASC;SG	N;INDF;MASC;SG
реестр	регистър	реестр	регистър	N;INAN;NOM;MASC;SG	N;INDF;MASC;SG
печени	дроб	печень	дроб	N;INAN;GEN;FEM;SG	N;INDF;MASC;SG
инструкции	инструкции	инструкция	инструкция	N;INAN;NOM;FEM;PL	N;INDF;FEM;PL
инструкции	указания	инструкция	указание	N;INAN;NOM;FEM;PL	N;INDF;NEUT;PL
кпк	pda	кпк	pda	N;INAN;NOM;MASC;SG	N;INDF;MASC;SG
кпк	цк	кпк	цк	N;INAN;NOM;MASC;SG	N;INDF;MASC;SG
фан	фан	фан	фан	N;INAN;NOM;MASC;SG	N;INDF;MASC;SG
фан	вентилатор	фан	вентилатор	N;INAN;NOM;MASC;SG	N;INDF;MASC;SG
фан	фен	фан	фен	N;INAN;NOM;MASC;SG	N;INDF;MASC;SG
фан	почитател	фан	почитател	N;INAN;NOM;MASC;SG	N;INDF;MASC;SG
фан	фенка	фан	фенк	N;INAN;NOM;MASC;SG	N;INDF;FEM;SG
фан	фанг	фан	фанг	N;INAN;NOM;MASC;SG	N;INDF;MASC;SG
фан	фенг	фан	фенг	N;INAN;NOM;MASC;SG	N;INDF;MASC;SG
фан	зъб	фан	зъб	N;INAN;NOM;MASC;SG	N;INDF;MASC;SG
вокалист	вокалист	вокалист	вокалист	N;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
вызов	предизвикателство	вызов	предизвикателство	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
вызов	предизвикателството	вызов	предизвикателство	N;INAN;NOM;MASC;SG	N;DEF;NEUT;SG
вызов	предизвикателство	вызов	предизвикателство	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
стена	стена	стена	стена	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
стена	стената	стена	стена	N;INAN;NOM;FEM;SG	N;DEF;FEM;SG
стена	уол	стена	уол	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
лицензия	лиценз	лицензия	лиценз	N;INAN;NOM;FEM;SG	N;INDF;MASC;SG
лицензия	лицензия	лицензия	лицензия	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
лицензия	лиценз	лицензия	лиценз	N;INAN;NOM;FEM;SG	N;INDF;MASC;SG
лицензия	книжка	лицензия	книжка	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
лицензия	книжката	лицензия	книжка	N;INAN;NOM;FEM;SG	N;DEF;FEM;SG
маркиз	маркиза	маркиз	маркиз	N;ANIM;NOM;MASC;SG	N;INDF;FEM;SG
маркиз	маркиз	маркиз	маркиз	N;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
подвиг	подвиг	подвиг	подвиг	N;INAN;NOM;MASC;SG	N;INDF;MASC;SG
плохой	лоша	плохой	лош	ADJ;NOM;MASC;SG	ADJ;INDF;FEM;SG
плохой	лош	плохой	лош	ADJ;NOM;MASC;SG	ADJ;INDF;MASC;SG
гражданский	граждански	гражданский	граждански	ADJ;NOM;MASC;SG	ADJ;INDF;MASC;SG
гражданский	гражданска	гражданский	граждански	ADJ;NOM;MASC;SG	ADJ;INDF;FEM;SG
гражданский	граждански	гражданский	граждански	ADJ;NOM;MASC;SG	ADJ;INDF;MASC;SG
гражданский	гражданска	гражданский	граждански	ADJ;NOM;MASC;SG	ADJ;INDF;FEM;SG
гражданский	цивилен	гражданский	цивилен	ADJ;NOM;MASC;SG	ADJ;INDF;MASC;SG
гражданский	цивилна	гражданский	цивилен	ADJ;NOM;MASC;SG	ADJ;INDF;FEM;SG
передано	предадена	передать	предам-(се)	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
передано	предадено	передать	предам-(се)	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
передано	предавана	передать	предавам-(се)	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
пришел	дойде	прийти	дойда	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
мирного	спокойна	мирный	спокоен	ADJ;GEN;MASC;SG	ADJ;INDF;FEM;SG
мирного	спокоен	мирный	спокоен	ADJ;GEN;MASC;SG	ADJ;INDF;MASC;SG
выполнена	изпълнена	выполнить	изпълня-(се)	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
батальонов	батальони	батальон	батальон	N;INAN;GEN;MASC;PL	N;INDF;MASC;PL
датский	датски	датский	датски	ADJ;NOM;MASC;SG	ADJ;INDF;MASC;SG
томов	обеми	том	обем	N;INAN;GEN;MASC;PL	N;INDF;MASC;PL
монте	монти	монт	монта	N;INAN;NOM;MASC;SG	N;INDF;MASC;SG
севастополь	севастопол	севастополь	севастопол	N;INAN;NOM;MASC;SG	N;INDF;MASC;SG
тени	сенки	тень	сянка	N;INAN;NOM;FEM;PL	N;INDF;FEM;PL
тени	сенките	тень	сенка	N;INAN;NOM;FEM;PL	N;DEF;FEM;PL
тени	сенки	тень	сянка	N;INAN;NOM;FEM;PL	N;INDF;FEM;PL
построенные	построени	строить	построя-(се)	V;PFV;NOM;PL;PST;V.PTCP;PASS	V;PFV;INDF;PL;V.PTCP;PASS
построенные	построени	строить	построя-(се)	V;PFV;NOM;PL;PST;V.PTCP;PASS	V;PFV;INDF;PL;V.PTCP;PASS
построенные	конструирани	строить	конструирам	V;PFV;NOM;PL;PST;V.PTCP;PASS	V;PFV;INDF;PL;V.PTCP;PASS
бета	бета	бета	бет	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
артём	артьом	артема	артьом	N;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
заслуживает	заслужава	заслуживать	заслужавам	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
направлены	насочени	направить	насоча-(се)	V;PFV;PL;PST;V.PTCP;PASS	V;PFV;INDF;PL;V.PTCP;PASS
орбиту	орбита	орбита	орбита	N;INAN;ACC;FEM;SG	N;INDF;FEM;SG
орбиту	орбитата	орбита	орбита	N;INAN;ACC;FEM;SG	N;DEF;FEM;SG
региональные	регионални	региональный	регионален	ADJ;NOM;PL	ADJ;INDF;PL
теоретической	теоретична	теоретический	теоретичен	ADJ;INS;FEM;SG	ADJ;INDF;FEM;SG
существа	твари	существо	твар	N;INAN;NOM;NEUT;PL	N;INDF;MASC;PL
существа	създания	существо	създане	N;INAN;NOM;NEUT;PL	N;INDF;NEUT;PL
существа	същества	существо	същество	N;INAN;NOM;NEUT;PL	N;INDF;NEUT;PL
кремля	кремъл	кремль	кремъл	N;INAN;GEN;MASC;SG	N;INDF;MASC;SG
широкие	широки	широкий	широк	ADJ;NOM;PL	ADJ;INDF;PL
широкие	широки	широкий	широк	ADJ;NOM;PL	ADJ;INDF;PL
воспитание	възпитание	воспитание	възпитание	N;INAN;NOM;NEUT;SG	N;INDF;NEUT;SG
заметки	забележки	заметка	забележка	N;INAN;NOM;FEM;PL	N;INDF;FEM;PL
заметки	записки	заметка	записка	N;INAN;NOM;FEM;PL	N;INDF;FEM;PL
заметки	бележки	заметка	бележка	N;INAN;NOM;FEM;PL	N;INDF;FEM;PL
заметки	ноти	заметка	нот	N;INAN;NOM;FEM;PL	N;INDF;FEM;PL
обсерватория	обсерватория	обсерватория	обсерватор	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
обсерватория	обсерваторията	обсерватория	обсерватория	N;INAN;NOM;FEM;SG	N;DEF;FEM;SG
получено	получено	получить	получа	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
получено	получена	получить	получа	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
получено	получен	получить	получа	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
получено	получено	получить	получа	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
получено	получена	получить	получа	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
получено	получен	получить	получа	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
стандарты	стандартите	стандарт	стандарт	N;INAN;NOM;MASC;PL	N;DEF;MASC;PL
стандарты	стандарти	стандарт	стандарт	N;INAN;NOM;MASC;PL	N;INDF;MASC;PL
климата	климатът	климат	климат	N;INAN;GEN;MASC;SG	N;DEF;MASC;SG
климата	климат	климат	климат	N;INAN;GEN;MASC;SG	N;INDF;MASC;SG
стрелки	стрели	стрелка	стрея-се	N;INAN;NOM;FEM;PL	N;INDF;MASC;PL
стрелки	стрелци	стрелка	стрелец	N;INAN;NOM;FEM;PL	N;INDF;MASC;PL
стрелки	стрелците	стрелка	стрелец	N;INAN;NOM;FEM;PL	N;DEF;MASC;PL
особенность	особеност	особенность	особеност	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
особенность	характеристика	особенность	характеристика	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
эгидой	егидата	эгида	егида	N;INAN;INS;FEM;SG	N;DEF;FEM;SG
пауль	пол	пауль	пол	N;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
одежду	облекло	одежда	облекло	N;INAN;ACC;FEM;SG	N;INDF;NEUT;SG
ветеран	ветеран	ветеран	ветеран	N;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
ветеран	ветеринар	ветеран	ветеринар	N;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
эффективно	ефикасно	эффективно	ефикасно	ADV	ADV
эффективно	ефективно	эффективно	ефективно	ADV	ADV
эффективно	ефикасно	эффективно	ефикасно	ADV	ADV
эффективно	ефективно	эффективно	ефективно	ADV	ADV
эффективно	ефикасно	эффективно	ефикасно	ADV	ADV
веру	вяра	вера	вяра	N;INAN;ACC;FEM;SG	N;INDF;FEM;SG
боксёр	боксьор	боксёр	боксьор	N;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
охрана	сигурност	охрана	сигурност	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
охрана	охрана	охрана	охрана	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
охрана	защита	охрана	защита	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
охрана	закрила	охрана	закрила	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
охрана	гард	охрана	гард	N;INAN;NOM;FEM;SG	N;INDF;MASC;SG
охрана	пазач	охрана	пазач	N;INAN;NOM;FEM;SG	N;INDF;MASC;SG
императрица	императрицата	императрица	императрица	N;ANIM;NOM;FEM;SG	N;DEF;FEM;SG
императрица	императрица	императрица	императрица	N;ANIM;NOM;FEM;SG	N;INDF;FEM;SG
огромные	огромни	огромный	огромен	ADJ;NOM;PL	ADJ;INDF;PL
огромные	огромни	огромный	огромен	ADJ;NOM;PL	ADJ;INDF;PL
либретто	либрето	либретто	либре	N;INAN;NOM;MASC;SG	N;DEF;NEUT;SG
парламентских	парламентарни	парламентский	парламентарен	ADJ;GEN;PL	ADJ;INDF;PL
оби	оби	оба	обия	N;INAN;NOM;MASC;SG	N;INDF;MASC;SG
нормальный	нормален	нормальный	нормален	ADJ;NOM;MASC;SG	ADJ;INDF;MASC;SG
нормальный	нормална	нормальный	нормален	ADJ;NOM;MASC;SG	ADJ;INDF;FEM;SG
факторы	фактори	фактор	фактор	N;INAN;NOM;MASC;PL	N;INDF;MASC;PL
факторы	коефициенти	фактор	коефициент	N;INAN;NOM;MASC;PL	N;INDF;MASC;PL
ходить	вървя	ходить	вървя	V;IPFV;NFIN;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
уничтожены	унищожени	уничтожить	унищожа	V;PFV;PL;PST;V.PTCP;PASS	V;PFV;INDF;PL;V.PTCP;PASS
уничтожены	разрушени	уничтожить	разруша-(се)	V;PFV;PL;PST;V.PTCP;PASS	V;PFV;INDF;PL;V.PTCP;PASS
детектив	детектив	детектив	детектив	N;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
волк	вълк	волк	вълк	N;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
волк	вълчо	волк	вълчо	N;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
короли	царе	король	царе	N;ANIM;NOM;MASC;PL	N;INDF;MASC;PL
короли	кралете	король	крал	N;ANIM;NOM;MASC;PL	N;DEF;MASC;PL
короли	крале	король	крал	N;ANIM;NOM;MASC;PL	N;INDF;MASC;PL
талант	талант	талант	талант	N;INAN;NOM;MASC;SG	N;INDF;MASC;SG
утро	утро	утро	утро	N;INAN;NOM;NEUT;SG	N;INDF;NEUT;SG
утро	сутрин	утро	сутрин	N;INAN;NOM;NEUT;SG	N;INDF;FEM;SG
боль	болката	боль	болка	N;INAN;NOM;FEM;SG	N;DEF;FEM;SG
боль	болка	боль	болка	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
отель	hotel	отель	hotel	N;INAN;NOM;MASC;SG	N;INDF;MASC;SG
отель	хотел	отель	хотел	N;INAN;NOM;MASC;SG	N;INDF;MASC;SG
