اِبتدائیات	fonaments	اِبتدائیات	fonament	N;NOM;MASC;PL;3	N;MASC;PL
پاڑنا	destruir	پاڑ	destruir	V;SG;NFIN;ACT	V;NFIN
پاسبان	guia	پاسبان	guia	N;NOM;MASC;SG;3	N;FEM;SG
پاسبان	guàrdia	پاسبان	guàrdia	N;NOM;MASC;SG;3	N;SG
پاشیدنی	divisible	پاشیدنی	divisible	ADJ;NOM	ADJ;SG
پاک	fearless	پاک	fearlès		
پاک	fearless	پاک	fearlès		
پاکی	razor	پاکی	razor		
پاکیزگی	castedat	پاکیزگی	castedat	N;NOM;MASC;SG;3	N;FEM;SG
پاکیزگی	elegància	پاکیزگی	elegància	N;NOM;MASC;SG;3	N;FEM;SG
پاکیزگی	perfeccionament	پاکیزگی	perfeccionament	N;NOM;MASC;SG;3	N;MASC;SG
پاکیزگی	castedat	پاکیزگی	castedat	N;NOM;MASC;SG;3	N;FEM;SG
پاکیزگی	elegància	پاکیزگی	elegància	N;NOM;MASC;SG;3	N;FEM;SG
پاکیزگی	puresa	پاکیزگی	puresa	N;NOM;MASC;SG;3	N;FEM;SG
پاکیزگی	perfeccionament	پاکیزگی	perfeccionament	N;NOM;MASC;SG;3	N;MASC;SG
پاگ	pas	پاگ	pas		
پاگ	mel	پاگ	mel		
پاگ	peu	پاگ	peu		
پالا	canvia	پالا	canviar	V;PFV;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
پامالی	destrucció	پامالی	destrucció	N;NOM;MASC;SG;3	N;FEM;SG
پامالی	devastació	پامالی	devastació	N;NOM;MASC;SG;3	N;FEM;SG
پان	five	پان	five	N;NOM;MASC;SG;3	N;SG
پان	beguda	پان	beguda	N;NOM;MASC;SG;3	N;FEM;SG
پان	obediència	پان	obediència	N;NOM;MASC;SG;3	N;FEM;SG
پان	aigua	پان	aigua	N;NOM;MASC;SG;3	N;FEM;SG
پان	beguda	پان	beguda	N;NOM;MASC;SG;3	N;FEM;SG
پانا	embargar	پانا	embargar	V;SG;NFIN;ACT	V;NFIN
پانا	rebre	پانا	rebre	V;SG;NFIN;ACT	V;NFIN
پانا	troba	پانا	trobar	V;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
پانا	trobi	پانا	trobar	V;SG;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
پانا	adquirir	پانا	adquirir	V;SG;NFIN;ACT	V;NFIN
پانا	descobreix	پانا	descobrir	V;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
پانا	embargar	پانا	embargar	V;SG;NFIN;ACT	V;NFIN
پانا	rebre	پانا	rebre	V;SG;NFIN;ACT	V;NFIN
پانا	aconsegueix	پانا	aconseguir	V;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
پانا	assolir	پانا	assolir	V;SG;NFIN;ACT	V;NFIN
پانا	troba	پانا	trobar	V;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
پانا	trobi	پانا	trobar	V;SG;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
پانا	adquirir	پانا	adquirir	V;SG;NFIN;ACT	V;NFIN
پانا	descobreix	پانا	descobrir	V;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
پانت	tribu	پانت	tribu		
پانت	línia	پانت	línia		
پانت	familia	پانت	familia		
پانت	fila	پانت	fila		
پانت	filera	پانت	filera		
پانت	clan	پانت	clan		
پانجنا	soldar	پانجنا	soldar	V;MASC;SG;NFIN;ACT	V;NFIN
پانچ	cinc	پانچ	cinc	NUM	NUM;PL
پانڈ	icterícia	پانڈ	icterícia	N;NOM;MASC;SG;3	N;FEM;SG
پانسہ	daus	پانسہ	dau		
پانو	peu	پانو	peu		
پانی	pluja	پانی	pluja	N;NOM;MASC;SG;3	N;FEM;SG
پانی	aigua	پانی	aigua	N;NOM;MASC;SG;3	N;FEM;SG
پانی	coratge	پانی	coratge	N;NOM;MASC;SG;3	N;MASC;SG
پانی	valentia	پانی	valentia	N;NOM;MASC;SG;3	N;FEM;SG
پانی	esperit	پانی	esperit	N;NOM;MASC;SG;3	N;MASC;SG
پانی	castedat	پانی	castedat	N;NOM;MASC;SG;3	N;FEM;SG
پانی	modèstia	پانی	modèstia	N;NOM;MASC;SG;3	N;FEM;SG
پانی	raça	پانی	raça	N;NOM;MASC;SG;3	N;FEM;SG
پاو	pota	پاو	pota		
پائداری	durabilitat	پائداری	durabilitat	N;NOM;MASC;SG;3	N;FEM;SG
پائداری	estabilitat	پائداری	estabilitat	N;NOM;MASC;SG;3	N;FEM;SG
پائداری	fermesa	پائداری	fermesa	N;NOM;MASC;SG;3	N;FEM;SG
پائز	tardor	پائز	tardor		
پائگاہ	rang	پائگاہ	rang		
پائِیں	fons	پا	fon	N;NOM;MASC;PL;3	N;MASC;PL
پتری	rècord	پتری	rècord	N;NOM;MASC;SG;3	N;MASC;SG
پتری	carta	پتری	carta	N;NOM;MASC;SG;3	N;FEM;SG
پتلا	multa	پتلا	multa	N;NOM;MASC;SG;3	N;FEM;SG
پتلا	multa	پتلا	multa	N;NOM;MASC;SG;3	N;FEM;SG
پتلا	estret	پتلا	estret	N;NOM;MASC;SG;3	N;MASC;SG
پتلائی	delicadesa	پتلائی	delicadesa	N;NOM;MASC;SG;3	N;FEM;SG
پتّوں	fulls	پتل	full	N;ACC;MASC;PL;3	N;MASC;PL
پتّوں	fulles	پتل	fulla	N;ACC;MASC;PL;3	N;FEM;PL
پتھری	graves	پتھری	grau	ADJ	ADJ;FEM;PL
پٹری	escala	پٹری	escala	N;NOM;FEM;SG;3	N;FEM;SG
پٹری	pista	پٹری	pista	N;NOM;FEM;SG;3	N;FEM;SG
پٹری	peça	پٹری	peça	N;NOM;FEM;SG;3	N;SG
پٹری	regle	پٹری	regle	N;NOM;FEM;SG;3	N;MASC;SG
پٹری	avinguda	پٹری	avinguda	N;NOM;FEM;SG;3	N;FEM;SG
پٹّوں	músculs	پٹّ	múscul	N;ACC;MASC;PL;3	N;MASC;PL
پجر	primavera	پجر	primavera		
پچ	prejudici	پچ	prejudici	N;NOM;MASC;SG;3	N;MASC;SG
پچ	five	پچ	five	N;NOM;MASC;SG;3	N;SG
پچ	protecció	پچ	protecció	N;NOM;MASC;SG;3	N;FEM;SG
پچ	consideració	پچ	consideració	N;NOM;MASC;SG;3	N;FEM;SG
پچ	contraprestació	پچ	contraprestació	N;NOM;MASC;SG;3	N;FEM;SG
پچانا	assimilar	پچا	assimilar	V;MASC;SG;NFIN;ACT	V;NFIN
پِچپچاہٹ	suavitat	پِچپچاہٹ	suavitat	N;NOM;MASC;SG;3	N;FEM;SG
پچر	falca	پچر	falca		
پچر	cunya	پچر	cunya		
پِچکاری	ènema	پِچکاری	ènema	N;NOM;MASC;SG;3	N;MASC;SG
پچن	foc	پچن	foc		
پچھاڑنا	superar	پچھاڑ	superar	V;SG;NFIN;ACT	V;NFIN
پچھاڑنا	sotmetre	پچھاڑ	sotmetre	V;SG;NFIN;ACT	V;NFIN
پِچھاڑی	esquena	پِچھاڑی	esquena	N;NOM;MASC;SG;3	N;FEM;SG
پخ	litigi	پخ	litigi		
پخ	soroll	پخ	soroll		
پُختہ	ferm	پُختہ	ferm	ADJ	ADJ;MASC;SG
پُختہ	cuinats	پُختہ	cuinat	ADJ	ADJ;MASC;PL;V.PTCP
پُختہ	cuinat	پُختہ	cuinat	ADJ	ADJ;MASC;SG;V.PTCP
پُختہ	forts	پُختہ	fort	ADJ	ADJ;MASC;PL
پُختہ	forta	پُختہ	fort	ADJ	ADJ;FEM;SG
پُختہ	fort	پُختہ	fort	ADJ	ADJ;MASC;SG
پُختہ	madurs	پُختہ	madur	ADJ	ADJ;MASC;PL
پُختہ	madurat	پُختہ	madurat	ADJ	ADJ;MASC;SG;V.PTCP
پخش	premut	پخش	premut		
پخش	tendra	پخش	tendra		
پد	pas	پد	pas		
پد	traça	پد	traça		
پد	peu	پد	peu		
پد	office	پد	office		
پد	vers	پد	vers		
پدک	pas	پدک	pas		
پدک	office	پدک	office		
پذیرائی	acceptació	پذیرائی	acceptació	N;NOM;FEM;SG;3	N;FEM;SG
پذیرائی	ovació	پذیرائی	ovació	N;NOM;FEM;SG;3	N;FEM;SG
پذیرائی	benvinguda	پذیرائی	benvinguda	N;NOM;FEM;SG;3	N;FEM;SG
پذیرائی	acceptació	پذیرائی	acceptació	N;NOM;FEM;SG;3	N;FEM;SG
پذیرائی	recepció	پذیرائی	recepció	N;NOM;FEM;SG;3	N;FEM;SG
پذیرائی	ovació	پذیرائی	ovació	N;NOM;FEM;SG;3	N;FEM;SG
پذیرائی	benvinguda	پذیرائی	benvinguda	N;NOM;FEM;SG;3	N;FEM;SG
پُر	plens	پُر	ple	ADJ	ADJ;MASC;PL
پُر	ple	پُر	ple	ADJ	ADJ;MASC;SG
پُر	plena	پُر	ple	ADJ	ADJ;FEM;SG
پُر	completa	پُر	complet	ADJ	ADJ;FEM;SG
پُر	complet	پُر	complet	ADJ	ADJ;MASC;SG
پراثر	impressionants	پراثر	impressionant	ADJ	ADJ;PL
پراسرار	misteriós	پراسرار	misteriós	ADJ	ADJ;MASC;SG
پراسرار	misteriosa	پراسرار	misteriós	ADJ	ADJ;FEM;SG
پرامن	pacífica	پرامن	pacífic	ADJ	ADJ;FEM;SG
پرتکلف	elaborades	پرتکلف	elaborat	ADJ	ADJ;FEM;PL;V.PTCP
پرتکلف	elaborada	پرتکلف	elaborat	ADJ	ADJ;FEM;SG;V.PTCP
پرجوش	entusiasta	پرجوش	entusiasta	ADJ	ADJ;SG
پرخم	bent	پرخم	bent		
پرزور	poderós	پرزور	poderós	ADJ	ADJ;MASC;SG
پرزور	poderosos	پرزور	poderós	ADJ	ADJ;MASC;PL
پرزور	potent	پرزور	potent	ADJ	ADJ;SG
پرزور	poderosa	پرزور	poderós	ADJ	ADJ;FEM;SG
پرزور	poderoses	پرزور	poderós	ADJ	ADJ;FEM;PL
پرسکون	satisfet	پرسکون	satisfet	ADJ	ADJ;MASC;SG;V.PTCP
پرسکون	satisfets	پرسکون	satisfet	ADJ	ADJ;MASC;PL;V.PTCP
پرسکون	pacífica	پرسکون	pacífic	ADJ	ADJ;FEM;SG
پراچین	paret	پراچین	paret		
پراچین	mur	پراچین	mur		
پراگندہ	dispersos	پراگندہ	dispers	ADJ	ADJ;MASC;PL
پراگندہ	distret	پراگندہ	distret	ADJ	ADJ;MASC;SG;V.PTCP
پران	poder	پران	poder		
پران	força	پران	força		
پران	life	پران	life		
پُرانا	ranci	پُرانا	rancar	ADJ	ADJ;MASC;SG
پُرانا	experimentat	پُرانا	experimentat	ADJ	ADJ;MASC;SG;V.PTCP
پُرانا	completa	پُرانا	complet	ADJ	ADJ;FEM;SG
پُرانا	complet	پُرانا	complet	ADJ	ADJ;MASC;SG
پُرانا	antic	پُرانا	antic	ADJ	ADJ;MASC;SG
پُرانا	podrit	پُرانا	podrit	ADJ	ADJ;MASC;SG;V.PTCP
پُرانا	obsoletes	پُرانا	obsolet	ADJ	ADJ;FEM;PL
پُرانا	obsolet	پُرانا	obsolet	ADJ	ADJ;MASC;SG
پرائشچت	expiació	پرائشچت	expiació	N;NOM;MASC;SG;3	N;FEM;SG
پرائشچت	penitència	پرائشچت	penitència	N;NOM;MASC;SG;3	N;FEM;SG
پرب	gem	پرب	gem		
پرب	nus	پرب	nus		
پربت	turó	پربت	turó	N;NOM;MASC;SG;3	N;MASC;SG
پربت	muntanya	پربت	muntanya	N;NOM;MASC;SG;3	N;FEM;SG
پربت	turó	پربت	turó	N;NOM;MASC;SG;3	N;MASC;SG
پرپنچ	frau	پرپنچ	frau		
پرت	estrat	پرت	estrar	N;NOM;MASC;SG;3	N;MASC;SG
پرت	plegat	پرت	plegat	N;NOM;MASC;SG;3	N
پرت	capa	پرت	capa	N;NOM;MASC;SG;3	N;FEM;SG
پُرتگالی	portuguès	پُرتگالی	portuguès	ADJ	ADJ;MASC;SG
پُرتگیز	portuguès	پُرتگیز	portuguès	ADJ	ADJ;MASC;SG
پُرتگیزی	portuguès	پُرتگیزی	portuguès	ADJ	ADJ;MASC;SG
پرتھا	renom	پرتھا	renom		
پرتھا	custom	پرتھا	custom		
پرچار	difusió	پرچار	difusió	N;NOM;MASC;SG;3	N;FEM;SG
پرچار	moneda	پرچار	moneda	N;NOM;MASC;SG;3	N;FEM;SG
پرچار	propagació	پرچار	propagació	N;NOM;MASC;SG;3	N;FEM;SG
پرچار	difusió	پرچار	difusió	N;NOM;MASC;SG;3	N;FEM;SG
پرچار	moneda	پرچار	moneda	N;NOM;MASC;SG;3	N;FEM;SG
پرچار	propaganda	پرچار	propaganda	N;NOM;MASC;SG;3	N;FEM;SG
پرچار	propagació	پرچار	propagació	N;NOM;MASC;SG;3	N;FEM;SG
پرچارک	predicador	پرچارک	predicador	N;NOM;MASC;SG;3	N;MASC;SG
پرچم	bandera	پرچم	bandera	N;NOM;MASC;SG;3	N;FEM;SG
پرچہ	carta	پرچہ	carta	N;NOM;MASC;SG;3	N;FEM;SG
پرچہ	revista	پرچہ	revista	N;NOM;MASC;SG;3	N;FEM;SG
پرچہ	missatge	پرچہ	missatge	N;NOM;MASC;SG;3	N;MASC;SG
پرچہ	diari	پرچہ	diari	N;NOM;MASC;SG;3	N;MASC;SG
پرچی	permís	پرچی	permís	N;NOM;MASC;SG;3	N;MASC;SG
پرچی	carta	پرچی	carta	N;NOM;MASC;SG;3	N;FEM;SG
پرچی	relliscada	پرچی	relliscat	N;NOM;MASC;SG;3	N;FEM;SG
پرچی	votació	پرچی	votació	N;NOM;MASC;SG;3	N;FEM;SG
پرچی	vot	پرچی	vot	N;NOM;MASC;SG;3	N;MASC;SG
پرداخت	finalització	پرداخت	finalització	N;NOM;MASC;SG;3	N;FEM;SG
پرداخت	compleció	پرداخت	compleció	N;NOM;MASC;SG;3	N;FEM;SG
پرداخت	assistència	پرداخت	assistència	N;NOM;MASC;SG;3	N;FEM;SG
پرداخت	perfecció	پرداخت	perfecció	N;NOM;MASC;SG;3	N;FEM;SG
پرداخت	correcció	پرداخت	correcció	N;NOM;MASC;SG;3	N;FEM;SG
پردازی	elegància	پردازی	elegància	N;NOM;MASC;SG;3	N;FEM;SG
پردازی	perfecció	پردازی	perfecció	N;NOM;MASC;SG;3	N;FEM;SG
پردازی	decoració	پردازی	decoració	N;NOM;MASC;SG;3	N;FEM;SG
پردہ	excusa	پردہ	excusa	N;NOM;MASC;SG;3	N;FEM;SG
پردہ	privadesa	پردہ	privadesa	N;NOM;MASC;SG;3	N;FEM;SG
پردہ	privacitat	پردہ	privacitat	N;NOM;MASC;SG;3	N;FEM;SG
پردہ	modèstia	پردہ	modèstia	N;NOM;MASC;SG;3	N;FEM;SG
پردہ	portada	پردہ	portada	N;NOM;MASC;SG;3	N;FEM;SG
پردہ	caràtula	پردہ	caràtula	N;NOM;MASC;SG;3	N;FEM;SG
پردہ	ocultació	پردہ	ocultació	N;NOM;MASC;SG;3	N;FEM;SG
پردہ	pantalla	پردہ	pantalla	N;NOM;MASC;SG;3	N;FEM;SG
پردہ	excusa	پردہ	excusa	N;NOM;MASC;SG;3	N;FEM;SG
پردہ	privadesa	پردہ	privadesa	N;NOM;MASC;SG;3	N;FEM;SG
پردہ	privacitat	پردہ	privacitat	N;NOM;MASC;SG;3	N;FEM;SG
پردہ	modèstia	پردہ	modèstia	N;NOM;MASC;SG;3	N;FEM;SG
پردہ	portada	پردہ	portada	N;NOM;MASC;SG;3	N;FEM;SG
پردہ	caràtula	پردہ	caràtula	N;NOM;MASC;SG;3	N;FEM;SG
پردہ	ocultació	پردہ	ocultació	N;NOM;MASC;SG;3	N;FEM;SG
پردہ	pantalla	پردہ	pantalla	N;NOM;MASC;SG;3	N;FEM;SG
پردہ	cortina	پردہ	cortina	N;NOM;MASC;SG;3	N;FEM;SG
پُرزہ	malvat	پُرزہ	malvar	ADJ	ADJ;MASC;SG
پُرزہ	sostingut	پُرزہ	sostingut	ADJ	ADJ;MASC;SG;V.PTCP
پرَس	touchstone	پرَس	touchstone		
پرستش	devoció	پرستش	devoció	N;NOM;MASC;SG;3	N;FEM;SG
پرستش	adoració	پرستش	adoració	N;NOM;MASC;SG;3	N;FEM;SG
پرستی	adoració	پرستی	adoració	N;NOM;MASC;SG;3	N;FEM;SG
پرش	destral	پرش	destral		
پرش	atxa	پرش	atxa		
پرکھ	prova	پرکھ	prova	V;ACT	V;IND;SG;3;PRS;FIN
پرکھنا	prova	پرکھ	prova	V;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
پرکھنا	avaluar	پرکھ	avaluar	V;SG;NFIN;ACT	V;NFIN
پرکھنا	avalua	پرکھ	avaluar	V;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
پرندہ	ocell	پرندہ	ocell	N;NOM;MASC;SG;3	N;MASC;SG
پرواز	prepotència	پرواز	prepotència	N;NOM;MASC;SG;3	N;FEM;SG
پرواز	arrogància	پرواز	arrogància	N;NOM;MASC;SG;3	N;FEM;SG
پرواز	accés	پرواز	accés	N;NOM;MASC;SG;3	N;MASC;SG
پروانجات	llicències	پروانجات	llicència	N;NOM;MASC;PL;3	N;FEM;PL
پروانجات	llicencies	پروانجات	llicencia	N;NOM;MASC;PL;3	N;FEM;PL
پروانجات	subvencions	پروانجات	subvenció	N;NOM;MASC;PL;3	N;FEM;PL
پروانجات	permisos	پروانجات	permís	N;NOM;MASC;PL;3	N;MASC;PL
پرواہ	desguàs	پرواہ	desguàs	N;NOM;MASC;SG;3	N;MASC;SG
پُرولتاری	proletària	پُرولتاری	proletària	ADJ;NOM	ADJ;FEM;SG
پرہیزگاری	sobrietat	پرہیزگاری	sobrietat	N;NOM;MASC;SG;3	N;FEM;SG
پرہیزگاری	abstinència	پرہیزگاری	abstinència	N;NOM;MASC;SG;3	N;FEM;SG
پُری	rebliment	پُری	rebliment	ADJ	ADJ;MASC;SG
پریڈ	desfilada	پریڈ	desfilada	N;NOM;MASC;SG;3	N;FEM;SG
پریڈ	rua	پریڈ	rua	N;NOM;MASC;SG;3	N;FEM;SG
پریشان	dispersos	پریشان	dispers	ADJ	ADJ;MASC;PL
پریشان	perplex	پریشان	perplex	ADJ	ADJ;MASC;SG
پریشان	arruïnat	پریشان	arruïnat	ADJ	ADJ;MASC;SG;V.PTCP
پریشان	fastiguejat	پریشان	fastiguejar	ADJ	ADJ;MASC;SG;V.PTCP
پڑتا	compartir	پڑ	compartir	V;IPFV;MASC;SG;V.PTCP;ACT	V;NFIN
پڑتا	comparteix	پڑ	compartir	V;IPFV;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
پڑتال	revisió	پڑتال	revisió	N;NOM;MASC;SG;3	N;FEM;SG
پڑتال	inspecció	پڑتال	inspecció	N;NOM;MASC;SG;3	N;FEM;SG
پڑتال	revisió	پڑتال	revisió	N;NOM;MASC;SG;3	N;FEM;SG
پڑتال	comparació	پڑتال	comparació	N;NOM;MASC;SG;3	N;FEM;SG
پڑتال	comprovació	پڑتال	comprovació	N;NOM;MASC;SG;3	N;FEM;SG
پڑتال	auditoria	پڑتال	auditoria	N;NOM;MASC;SG;3	N;FEM;SG
پڑنا	aturi	پڑ	aturar	V;MASC;SG;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
پڑنا	participar	پڑ	participar	V;MASC;SG;NFIN;ACT	V;NFIN
پِڑوانا	esclafar	پِڑوانا	esclafar	V;MASC;SG;NFIN;ACT	V;NFIN
پِڑوانا	estreny	پِڑوانا	estreny	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
پڑھا	llegir	پڑھ	llegir	V;PFV;MASC;SG;V.PTCP;ACT	V;NFIN
پڑھانا	instruir	پڑھا	instruir	V;MASC;SG;V.PTCP;ACT	V;NFIN
پڑھانا	temptar	پڑھا	temptar	V;MASC;SG;V.PTCP;ACT	V;NFIN
پڑھائی	lectura	پڑھا	lectura	V;PFV;FEM;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
پڑھائی	lectura	پڑھا	lectura	V;PFV;FEM;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
پڑھنا	llegir	پڑھ	llegir	V;MASC;SG;NFIN;ACT	V;NFIN
پڑھنا	desxifrar	پڑھ	desxifrar	V;MASC;SG;NFIN;ACT	V;NFIN
پڑھنا	aprèn	پڑھ	aprendre	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
پڑھنا	aprendre	پڑھ	aprendre	V;MASC;SG;NFIN;ACT	V;NFIN
پژمُردگی	tristesa	پژمُردگی	tristesa	N;NOM;MASC;SG;3	N;FEM;SG
پژمُردہ	trista	پژمُردہ	trist	ADJ	ADJ;FEM;SG
پژمُردہ	trist	پژمُردہ	trist	ADJ	ADJ;MASC;SG
پژمُردہ	paralitzada	پژمُردہ	paralitzat	ADJ	ADJ;FEM;SG;V.PTCP
پس	esquena	پس_وپیش	esquena	N;NOM;MASC;SG;3	N;FEM;SG
پسپا	derrotat	پسپا	derrotat	ADJ	ADJ;MASC;SG;V.PTCP
پسپا	vençut	پسپا	vèncer	ADJ	ADJ;MASC;SG;V.PTCP
پسپا	vençuts	پسپا	vençut	ADJ	ADJ;MASC;PL;V.PTCP
پسپائی	retirada	پسپائی	retirada	N;NOM;FEM;SG;3	N;FEM;SG
پسپائی	derrota	پسپائی	derrota	N;NOM;FEM;SG;3	N;FEM;SG
پست	cansada	پست	cansat	ADJ	ADJ;FEM;SG;V.PTCP
پست	cansats	پست	cansat	ADJ	ADJ;MASC;PL;V.PTCP
پست	cansat	پست	cansat	ADJ	ADJ;MASC;SG;V.PTCP
پست	inactiva	پست	inactiu	ADJ	ADJ;FEM;SG
پست	cansada	پست	cansat	ADJ	ADJ;FEM;SG;V.PTCP
پست	cansats	پست	cansat	ADJ	ADJ;MASC;PL;V.PTCP
پست	cansat	پست	cansat	ADJ	ADJ;MASC;SG;V.PTCP
پست	mitjana	پست	mitjà	ADJ	ADJ;FEM;SG
پست	inactiva	پست	inactiu	ADJ	ADJ;FEM;SG
پسندیدگی	aprovació	پسندیدگی	aprovació	N;NOM;MASC;SG;3	N;FEM;SG
پسندیدہ	agradat	پسندیدہ	agradar	ADJ	ADJ;MASC;SG;V.PTCP
پسندیدہ	admirat	پسندیدہ	admirar	ADJ	ADJ;MASC;SG;V.PTCP
پسندیدہ	aprovades	پسندیدہ	aprovat	ADJ	ADJ;FEM;PL;V.PTCP
پسندیدہ	aprovat	پسندیدہ	aprovat	ADJ	ADJ;MASC;SG;V.PTCP
پسندیدہ	aprovada	پسندیدہ	aprovat	ADJ	ADJ;FEM;SG;V.PTCP
پسندیدہ	aprovats	پسندیدہ	aprovat	ADJ	ADJ;MASC;PL;V.PTCP
پسندیدہ	seleccionat	پسندیدہ	seleccionar	ADJ	ADJ;MASC;SG;V.PTCP
پسندیدہ	seleccionats	پسندیدہ	seleccionat	ADJ	ADJ;MASC;PL;V.PTCP
پسندیدہ	triats	پسندیدہ	triat	ADJ	ADJ;MASC;PL;V.PTCP
پسندیدہ	elegit	پسندیدہ	elegit	ADJ	ADJ;MASC;SG;V.PTCP
پسندیدہ	escollida	پسندیدہ	escollida	ADJ	ADJ;FEM;SG;V.PTCP
پسندیدہ	agradat	پسندیدہ	agradar	ADJ	ADJ;MASC;SG;V.PTCP
پسندیدہ	admirat	پسندیدہ	admirar	ADJ	ADJ;MASC;SG;V.PTCP
پسندیدہ	aprovades	پسندیدہ	aprovat	ADJ	ADJ;FEM;PL;V.PTCP
پسندیدہ	aprovat	پسندیدہ	aprovat	ADJ	ADJ;MASC;SG;V.PTCP
پسندیدہ	aprovada	پسندیدہ	aprovat	ADJ	ADJ;FEM;SG;V.PTCP
پسندیدہ	aprovats	پسندیدہ	aprovat	ADJ	ADJ;MASC;PL;V.PTCP
پسندیدہ	seleccionat	پسندیدہ	seleccionar	ADJ	ADJ;MASC;SG;V.PTCP
پسندیدہ	seleccionats	پسندیدہ	seleccionat	ADJ	ADJ;MASC;PL;V.PTCP
پسندیدہ	triats	پسندیدہ	triat	ADJ	ADJ;MASC;PL;V.PTCP
پسندیدہ	elegit	پسندیدہ	elegit	ADJ	ADJ;MASC;SG;V.PTCP
پسندیدہ	escollida	پسندیدہ	escollida	ADJ	ADJ;FEM;SG;V.PTCP
پُشت	baixada	پُشت	baixada	N;NOM;MASC;SG;3	N;FEM;SG
پُشت	esquena	پُشت	esquena	N;NOM;MASC;SG;3	N;FEM;SG
پُشت	assistència	پُشت	assistència	N;NOM;MASC;SG;3	N;FEM;SG
پُشت	generació	پُشت	generació	N;NOM;MASC;SG;3	N;FEM;SG
پُشتہ	bank	پُشتہ	bank	ADJ	ADJ;MASC;SG
پُشتَین	avantpassats	پُشتَین	avantpassat	ADJ	ADJ;MASC;PL;V.PTCP
پُشتَینی	hereditari	پُشتَینی	hereditari	ADJ	ADJ;MASC;SG
پُشتَینی	ancestral	پُشتَینی	ancestral	ADJ	ADJ;SG
پُکارنا	suplicar	پُکار	suplicar	V;NFIN;ACT	V;NFIN
پُکارنا	invocar	پُکار	invocar	V;NFIN;ACT	V;NFIN
پُکارنا	invoca	پُکار	invocar	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
پُکارنا	resa	پُکار	resa	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
پکائی	cuinar	پکا	cuinar	V;PFV;FEM;SG;V.PTCP;ACT	V;NFIN
پکڑ	captura	پکڑ	captura	V;ACT	V;IND;SG;3;PRS;FIN
پکڑ	captura	پکڑ	captura	V;ACT	V;IND;SG;3;PRS;FIN
پکڑانا	encomanar	پکڑانا	encomanar	V;MASC;SG;NFIN;ACT	V;NFIN
پکڑائی	captura	پکڑائی	captura	V;PFV;FEM;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
پکڑنا	rebre	پکڑ	rebre	V;MASC;SG;NFIN;ACT	V;NFIN
پکڑنا	aconsegueix	پکڑ	aconseguir	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
پکڑنا	detecta	پکڑ	detectar	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
پکڑنا	descobreix	پکڑ	descobrir	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
پکڑنا	captura	پکڑ	captura	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
پکش	ploma	پکش	ploma		
پکش	side	پکش	side		
پگ	turbant	پگ	turbar	N;NOM;MASC;SG;3	N;SG
پگا	familia	پگا	familia		
پگڑی	individu	پگڑی	individu	N;NOM;FEM;SG;3	N;MASC;SG
پگڑی	persona	پگڑی	persona	N;NOM;FEM;SG;3	N;FEM;SG
پگڑی	individu	پگڑی	individu	N;NOM;FEM;SG;3	N;MASC;SG
پگڑی	persona	پگڑی	persona	N;NOM;FEM;SG;3	N;FEM;SG
پگڑی	turbant	پگڑی	turbar	N;NOM;FEM;SG;3	N;SG
پگّل	boig	پگّل	boig		
پلٹانا	retornar	پلٹانا	retornar	V;MASC;SG;NFIN;ACT	V;NFIN
پلٹن	multitud	پلٹن	multitud		
پلٹن	mob	پلٹن	mob		
پلٹنا	retornar	پلٹ	retornar	V;MASC;SG;NFIN;ACT	V;NFIN
پِن	pin	پِن	pin		
پُن	virtut	پُن	virtut		
پُن	man	پُن	man		
پُن	mascle	پُن	mascle		
پناہ	asil	پناہ	asil	N;NOM;MASC;SG;3	N;MASC;SG
پناہ	refugi	پناہ	refugi	N;NOM;MASC;SG;3	N;MASC;SG
پناہ	protecció	پناہ	protecció	N;NOM;MASC;SG;3	N;FEM;SG
پناہ	asil	پناہ	asil	N;NOM;MASC;SG;3	N;MASC;SG
پناہ	refugi	پناہ	refugi	N;NOM;MASC;SG;3	N;MASC;SG
