van	de	van	de	ADP	ADP
beëindigd	terminada	beëindigen	terminar	V;V.PTCP	V;FEM;SG;V.PTCP
beëindigd	terminou	beëindigen	terminar	V;V.PTCP	V;IND;SG;3;PST;FIN
beëindigd	acabou	beëindigen	acabar	V;V.PTCP	V;IND;SG;3;PST;FIN
stille	silencioso	stil	silencioso	ADJ	ADJ;MASC;SG
situaties	situações	situatie	situação	N;PL	N;FEM;PL
fenomeen	fenômeno	fenomeen	fenômeno	N;NEUT;SG	N;MASC;SG
fenomeen	fenómeno	fenomeen	fenómeno	N;NEUT;SG	N;MASC;SG
fenomeen	fenômeno	fenomeen	fenômeno	N;NEUT;SG	N;MASC;SG
class	turma	class	turma	N;MASC+FEM;SG	N;FEM;SG
class	classe	class	classe	N;MASC+FEM;SG	N;FEM;SG
class	aula	class	aula	N;MASC+FEM;SG	N;FEM;SG
alfabet	alfabeto	alfabet	alfabeto	N;NEUT;SG	N;MASC;SG
blake	blake	blaak	blake	N;MASC+FEM;SG	N;MASC;SG
erwin	erwin	erwin	erwin	N;MASC+FEM;SG	N;MASC;SG
geschilderd	pintado	schilderen	pintar	V;V.PTCP	V;MASC;SG;V.PTCP
geschilderd	pintada	schilderen	pintar	V;V.PTCP	V;FEM;SG;V.PTCP
geschilderd	pintadas	schilderen	pintar	V;V.PTCP	V;FEM;PL;V.PTCP
geschilderd	pintados	schilderen	pintar	V;V.PTCP	V;MASC;PL;V.PTCP
geschilderd	pintou	schilderen	pintar	V;V.PTCP	V;IND;SG;3;PST;FIN
revolutionaire	revolucionária	revolutionair	revolucionário	ADJ	ADJ;FEM;SG
revolutionaire	revolucionário	revolutionair	revolucionário	ADJ	ADJ;MASC;SG
roos	rose	roos	rose	N;MASC+FEM;SG	N;FEM;SG
roos	rosa	roos	rosa	N;MASC+FEM;SG	N;FEM;SG
roos	roos	roos	roo	N;MASC+FEM;SG	N;MASC;SG
pacific	pacífico	pacific	pacífico	N;MASC+FEM;SG	N;MASC;SG
pacific	pacifico	pacific	pacifico	N;MASC+FEM;SG	N;MASC;SG
pacific	pacific	pacific	pacific	N;MASC+FEM;SG	N;MASC;SG
wetenschapper	cientista	wetenschapper	cientista	N;MASC+FEM;SG	N;MASC;SG
belast	tributados	belasten	tributar	V;V.PTCP	V;MASC;PL;V.PTCP
auguste	auguste	august	auguste	N;MASC+FEM;SG	N;MASC;SG
geschonken	doou	schenken	doar	V;V.PTCP	V;IND;SG;3;PST;FIN
geschonken	doados	schenken	doar	V;V.PTCP	V;MASC;PL;V.PTCP
geschonken	doado	schenken	doar	V;V.PTCP	V;MASC;SG;V.PTCP
prout	prout	prout	prout	N;MASC+FEM;SG	N;MASC;SG
behandelen	tratando	behandelen	tratar	V;NFIN	V;V.MSDR
behandelen	tratem	behandelen	tratar	V;NFIN	V;SBJV;PL;3;PRS;FIN
behandelen	tratar	behandelen	tratar	V;NFIN	V;NFIN
behandelen	trate	behandelen	tratar	V;NFIN	V;SBJV;SG;3;PRS;FIN
snelweg	autoestrada	snelweg	autoestrada	N;MASC+FEM;SG	N;FEM;SG
snelweg	highway	snelweg	highway	N;MASC+FEM;SG	N;MASC;SG
snelweg	rodovia	snelweg	rodovia	N;MASC+FEM;SG	N;FEM;SG
snelweg	autoestrada	snelweg	autoestrada	N;MASC+FEM;SG	N;FEM;SG
snelweg	estrada	snelweg	estrada	N;MASC+FEM;SG	N;FEM;SG
magic	mágica	magic	mágico	N;MASC+FEM;SG	N;FEM;SG
magic	mágico	magic	mágico	N;MASC+FEM;SG	N;MASC;SG
magic	magic	magic	magic	N;MASC+FEM;SG	N;MASC;SG
magic	magia	magic	magia	N;MASC+FEM;SG	N;FEM;SG
apple	maçã	apple	maçã	N;MASC+FEM;SG	N;FEM;SG
apple	maça	apple	maça	N;MASC+FEM;SG	N;FEM;SG
apple	apple	apple	applar	N;MASC+FEM;SG	N;FEM;SG
maleisië	malásia	maleisië	malásia	N;MASC+FEM;SG	N;FEM;SG
franklin	franklin	franklin	franklin	N;MASC+FEM;SG	N;MASC;SG
broadway	broadway	broadway	broadway	N;NEUT;SG	N;FEM;SG
fabrikant	fabricante	fabrikant	fabricante	N;MASC+FEM;SG	N;MASC;SG
edgar	edgar	edgar	edgar	N;MASC+FEM;SG	N;MASC;SG
bevorderen	promover	bevorderen	promover	V;NFIN	V;NFIN
bevorderen	promove	bevorderen	promover	V;NFIN	V;IND;SG;3;PRS;FIN
bevorderen	promova	bevorderen	promover	V;NFIN	V;SBJV;SG;3;PRS;FIN
bevorderen	promover	bevorderen	promover	V;NFIN	V;NFIN
bevorderen	promovendo	bevorderen	promover	V;NFIN	V;V.MSDR
ruime	espaçosas	ruim	espaçoso	ADJ	ADJ;FEM;PL
ruime	espaçosa	ruim	espaçoso	ADJ	ADJ;FEM;SG
ruime	amplo	ruim	amplo	ADJ	ADJ;MASC;SG
ruime	espaçoso	ruim	espaçoso	ADJ	ADJ;MASC;SG
ruime	espaçosos	ruim	espaçoso	ADJ	ADJ;MASC;PL
girls	miúdas	girls	miúda	N;PL	N;FEM;PL
girls	garotas	girls	garota	N;PL	N;FEM;PL
girls	raparigas	girls	rapariga	N;PL	N;FEM;PL
girls	meninas	girls	menina	N;PL	N;FEM;PL
aanwijzingen	pistas	aanwijzing	pista	N;PL	N;FEM;PL
empire	empire	empire	empire	N;MASC+FEM;SG	N;MASC;SG
empire	império	empire	império	N;MASC+FEM;SG	N;MASC;SG
susan	susana	susan	susano	N;MASC+FEM;SG	N;FEM;SG
susan	susan	susan	susan	N;MASC+FEM;SG	N;FEM;SG
rafael	rafael	rafael	rafael	N;MASC+FEM;SG	N;MASC;SG
blind	cega	blind	cego	ADJ	ADJ;FEM;SG
blind	cego	blind	cego	ADJ	ADJ;MASC;SG
powell	powell	powell	powell	N;MASC+FEM;SG	N;MASC;SG
protest	protesto	protest	protesto	N;NEUT;SG	N;MASC;SG
khm	khm	khm	khm	N;MASC+FEM;SG	N;MASC;SG
computers	computadores	computer	computador	N;PL	N;MASC;PL
opdrachten	atribuições	opdracht	atribuição	N;PL	N;FEM;PL
opdrachten	comandos	opdracht	comando	N;PL	N;MASC;PL
broek	calça	broek	calça	N;MASC+FEM;SG	N;FEM;SG
broek	calça	broek	calça	N;MASC+FEM;SG	N;FEM;SG
sporting	sporting	sporting	sporting	N;MASC+FEM;SG	N;MASC;SG
attractie	atracção	attractie	atracção	N;MASC+FEM;SG	N;FEM;SG
attractie	atração	attractie	atração	N;MASC+FEM;SG	N;FEM;SG
greg	greg	greg	greg	N;MASC+FEM;SG	N;MASC;SG
artillerie	artilharia	artillerie	artilharia	N;MASC+FEM;SG	N;FEM;SG
haas	haas	haas	haver	N;MASC+FEM;SG	N;MASC;SG
haas	hare	haas	hare	N;MASC+FEM;SG	N;MASC;SG
haas	lebre	haas	lebre	N;MASC+FEM;SG	N;FEM;SG
locomotieven	locomotivas	locomotief	locomotiva	N;PL	N;FEM;PL
vak	box	vak	box	N;NEUT;SG	N;MASC;SG
vak	caixa	vak	caixa	N;NEUT;SG	N;FEM;SG
overleven	sobreviver	overleven	sobreviver	V;NFIN	V;NFIN
overleven	sobrevive	overleven	sobreviver	V;NFIN	V;IND;SG;3;PRS;FIN
overleven	sobrevivem	overleven	sobreviver	V;NFIN	V;IND;PL;3;PRS;FIN
overleven	sobreviva	overleven	sobrevivo	V;NFIN	V;SBJV;SG;3;PRS;FIN
overleven	sobrevivendo	overleven	sobreviver	V;NFIN	V;V.MSDR
overleven	sobreviver	overleven	sobreviver	V;NFIN	V;NFIN
musici	músicos	musicus	músico	N;PL	N;MASC;PL
nad	nad	nad	nad	N;MASC+FEM;SG	N;MASC;SG
edities	edições	editie	edição	N;PL	N;FEM;PL
maten	tamanhos	maten	tamanho	N;PL	N;MASC;PL
gustav	gustav	gustav	gustav	N;MASC+FEM;SG	N;MASC;SG
gustav	gustavo	gustav	gustavo	N;MASC+FEM;SG	N;MASC;SG
afdelingen	divisões	afdeling	divisão	N;PL	N;FEM;PL
afdelingen	secções	afdeling	secção	N;PL	N;FEM;PL
afdelingen	seções	afdeling	seção	N;PL	N;FEM;PL
afdelingen	departamentos	afdeling	departamento	N;PL	N;MASC;PL
inspiratie	inspiração	inspiratie	inspiração	N;MASC+FEM;SG	N;FEM;SG
betrouwbare	fiáveis	betrouwbaar	fiável	ADJ	ADJ;MASC;PL
betrouwbare	confiável	betrouwbaar	confiável	ADJ	ADJ;MASC;SG
betrouwbare	confiáveis	betrouwbaar	confiável	ADJ	ADJ;MASC;PL
betrouwbare	fiável	betrouwbaar	fiável	ADJ	ADJ;MASC;SG
shanghai	shanghai	shanghai	shanghai	N;MASC+FEM;SG	N;MASC;SG
shanghai	xangai	shanghai	xangai	N;MASC+FEM;SG	N;MASC;SG
constantijn	constantine	constantijn	constantine	N;MASC+FEM;SG	N;MASC;SG
constantijn	constantino	constantijn	constantino	N;MASC+FEM;SG	N;MASC;SG
frame	moldura	frame	moldura	N;MASC+FEM;SG	N;FEM;SG
frame	frame	frame	frame	N;MASC+FEM;SG	N;MASC;SG
frame	armação	frame	armação	N;MASC+FEM;SG	N;FEM;SG
vriendschap	amizade	vriendschap	amizade	N;MASC+FEM;SG	N;FEM;SG
halle	halle	halle	halle	N;MASC+FEM;SG	N;FEM;SG
gelopen	andei	lopen	andei	V;V.PTCP	V;IND;SG;1;PST;FIN
gelopen	andou	lopen	andar	V;V.PTCP	V;IND;SG;3;PST;FIN
gelopen	caminhou	lopen	caminhar	V;V.PTCP	V;IND;SG;3;PST;FIN
cavalerie	cavalaria	cavalerie	cavalaria	N;MASC+FEM;SG	N;FEM;SG
cavalerie	calvário	cavalerie	calvário	N;MASC+FEM;SG	N;MASC;SG
drinken	beber	drinken	beber	V;NFIN	V;NFIN
drinken	bebendo	drinken	beber	V;NFIN	V;V.MSDR
drinken	beber	drinken	beber	V;NFIN	V;NFIN
drinken	beba	drinken	bebar	V;NFIN	V;SBJV;SG;3;PRS;FIN
korps	corps	korps	corps	N;NEUT;SG	N;MASC;SG
sedert	desde	sedert	desde	ADP	ADP
ridders	cavaleiros	ridders	cavaleiro	N;PL	N;MASC;PL
voetballers	futebolistas	voetballer	futebolista	N;PL	N;MASC;PL
progressieve	progressista	progressief	progressista	ADJ	ADJ;MASC;SG
progressieve	progressivo	progressief	progressivo	ADJ	ADJ;MASC;SG
geconsulteerd	consultado	consulteren	consultar	V;V.PTCP	V;MASC;SG;V.PTCP
geconsulteerd	consultada	consulteren	consultar	V;V.PTCP	V;FEM;SG;V.PTCP
geconsulteerd	consultados	consulteren	consultar	V;V.PTCP	V;MASC;PL;V.PTCP
geconsulteerd	consultou	consulteren	consultar	V;V.PTCP	V;IND;SG;3;PST;FIN
metaal	metal	metaal	metal	N;NEUT;SG	N;MASC;SG
telefoon	fone	telefoon	fone	N;MASC+FEM;SG	N;MASC;SG
telefoon	telemóvel	telefoon	telemóvel	N;MASC+FEM;SG	N;MASC;SG
telefoon	telefone	telefoon	telefone	N;MASC+FEM;SG	N;MASC;SG
telefoon	telefone	telefoon	telefone	N;MASC+FEM;SG	N;MASC;SG
constantinopel	constantinopla	constantinopel	constantinopla	N;MASC+FEM;SG	N;FEM;SG
voice	voice	voic	voice	N;MASC+FEM;SG	N;MASC;SG
voice	voz	voic	voz	N;MASC+FEM;SG	N;FEM;SG
afwezigheid	ausência	afwezigheid	ausência	N;MASC+FEM;SG	N;FEM;SG
aleksandr	aleksandr	aleksandr	aleksandr	N;MASC+FEM;SG	N;MASC;SG
aleksandr	alexandre	aleksandr	alexandre	N;MASC+FEM;SG	N;MASC;SG
getuigen	testemunhas	getuige	testemunha	N;PL	N;FEM;PL
beatrix	beatriz	beatrix	beatriz	N;MASC+FEM;SG	N;FEM;SG
beatrix	beatriz	beatrix	beatriz	N;MASC+FEM;SG	N;FEM;SG
beatrix	beatrix	beatrix	beatrix	N;MASC+FEM;SG	N;FEM;SG
voorzijde	front	voorzijde	front	N;MASC+FEM;SG	N;MASC;SG
voorzijde	fachada	voorzijde	fachada	N;MASC+FEM;SG	N;FEM;SG
verzamelde	recolhido	verzamelen	recolhido	V;SG;PST;FIN	V;MASC;SG;V.PTCP
verzamelde	recolhida	verzamelen	recolher	V;SG;PST;FIN	V;FEM;SG;V.PTCP
goedgekeurd	aprovada	goedkeuren	aprovar	V;V.PTCP	V;FEM;SG;V.PTCP
goedgekeurd	aprovados	goedkeuren	aprovar	V;V.PTCP	V;MASC;PL;V.PTCP
goedgekeurd	aprovadas	goedkeuren	aprovar	V;V.PTCP	V;FEM;PL;V.PTCP
goedgekeurd	aprovado	goedkeuren	aprovar	V;V.PTCP	V;MASC;SG;V.PTCP
goedgekeurd	adoptado	goedkeuren	adoptar	V;V.PTCP	V;MASC;SG;V.PTCP
goedgekeurd	adotou	goedkeuren	adotar	V;V.PTCP	V;IND;SG;3;PST;FIN
goedgekeurd	adotado	goedkeuren	adotar	V;V.PTCP	V;MASC;SG;V.PTCP
goedgekeurd	aprovado	goedkeuren	aprovar	V;V.PTCP	V;MASC;SG;V.PTCP
goedgekeurd	adotada	goedkeuren	adotar	V;V.PTCP	V;FEM;SG;V.PTCP
server	servidor	server	servidor	N;MASC+FEM;SG	N;MASC;SG
server	server	server	server	N;MASC+FEM;SG	N;MASC;SG
sub	sub	sub	sub	N;MASC+FEM;SG	N;MASC;SG
schilderkunst	pintura	schilderkunst	pintura	N;MASC+FEM;SG	N;FEM;SG
biologie	biologia	biologie	biologia	N;MASC+FEM;SG	N;FEM;SG
isaac	isaac	isaac	isaac	N;MASC+FEM;SG	N;MASC;SG
fluit	assobio	fluit	assobio	N;MASC+FEM;SG	N;MASC;SG
fluit	apito	fluit	apito	N;MASC+FEM;SG	N;MASC;SG
fluit	flauta	fluit	flauta	N;MASC+FEM;SG	N;FEM;SG
maximum	máximo	maximum	máximo	N;NEUT;SG	N;MASC;SG
maximum	máxima	maximum	grande	N;NEUT;SG	N;FEM;SG
effectief	efectivo	effectief	efectivo	ADJ	ADJ;MASC;SG
effectief	eficazes	effectief	eficaz	ADJ	ADJ;FEM;PL
effectief	efetivo	effectief	efetivo	ADJ	ADJ;MASC;SG
effectief	eficaz	effectief	eficaz	ADJ	ADJ;FEM;SG
boeing	boeing	boeing	boeing	N;MASC+FEM;SG	N;MASC;SG
gegeten	comeu	eten	começar	V;V.PTCP	V;IND;SG;3;PST;FIN
gegeten	comi	eten	comi	V;V.PTCP	V;IND;SG;1;PST;FIN
gegeten	comeram	eten	comer	V;V.PTCP	V;IND;PL;3;FIN
gegeten	comia	eten	comia	V;V.PTCP	V;IND;SG;3;IPFV;FIN
gegeten	comido	eten	comer	V;V.PTCP	V;MASC;SG;V.PTCP
maker	criador	maker	criador	N;MASC+FEM;SG	N;MASC;SG
maker	maker	maker	maker	N;MASC+FEM;SG	N;MASC;SG
maker	criador	maker	criador	N;MASC+FEM;SG	N;MASC;SG
landing	desembarque	landing	desembarque	N;MASC+FEM;SG	N;MASC;SG
landing	aterragem	landing	aterragem	N;MASC+FEM;SG	N;FEM;SG
landing	pouso	landing	pouso	N;MASC+FEM;SG	N;MASC;SG
onderschrift	legenda	onderschrift	legenda	N;NEUT;SG	N;FEM;SG
lidmaatschap	filiação	lidmaatschap	filiação	N;NEUT;SG	N;FEM;SG
lidmaatschap	adesão	lidmaatschap	adesão	N;NEUT;SG	N;FEM;SG
gras	capim	gras	capim	N;NEUT;SG	N;MASC;SG
gras	grama	gras	grama	N;NEUT;SG	N;FEM;SG
gras	erva	gras	ervar	N;NEUT;SG	N;FEM;SG
gras	relva	gras	relva	N;NEUT;SG	N;FEM;SG
resulteerde	resultou	resulteren	resultar	V;SG;PST;FIN	V;IND;SG;3;PST;FIN
aus	aus	aus	aus	N;MASC+FEM;SG	N;MASC;SG
boog	boog	boog	boog	N;MASC+FEM;SG	N;MASC;SG
boog	arco	boog	arco	N;MASC+FEM;SG	N;MASC;SG
boog	arc	boog	arc	N;MASC+FEM;SG	N;MASC;SG
boog	arch	boog	arch	N;MASC+FEM;SG	N;MASC;SG
boog	arco	boog	arco	N;MASC+FEM;SG	N;MASC;SG
boog	proa	boog	proa	N;MASC+FEM;SG	N;FEM;SG
boog	bow	boog	bow	N;MASC+FEM;SG	N;MASC;SG
ardennen	ardenas	arden	ardena	N;PL	N;FEM;PL
brandstof	combustível	brandstof	combustível	N;MASC+FEM;SG	N;MASC;SG
brandstof	fuel	brandstof	fuel	N;MASC+FEM;SG	N;MASC;SG
shakespeare	shakespeare	shakespeaar	shakespeare	N;MASC+FEM;SG	N;MASC;SG
keel	garganta	keel	garganta	N;MASC+FEM;SG	N;FEM;SG
keel	quilha	keel	quilha	N;MASC+FEM;SG	N;FEM;SG
geroepen	convocado	roepen	convocar	V;V.PTCP	V;MASC;SG;V.PTCP
geroepen	convocados	roepen	convocar	V;V.PTCP	V;MASC;PL;V.PTCP
geroepen	convocada	roepen	convocar	V;V.PTCP	V;FEM;SG;V.PTCP
zur	zur	zur	zur	N;MASC+FEM;SG	N;MASC;SG
zwakke	fracos	zwak	fraco	ADJ	ADJ;MASC;PL
zwakke	fraco	zwak	fraco	ADJ	ADJ;MASC;SG
zwakke	fraca	zwak	fraco	ADJ	ADJ;FEM;SG
zwakke	fracas	zwak	fraco	ADJ	ADJ;FEM;PL
alcohol	álcool	alcohol	álcool	N;MASC+FEM;SG	N;MASC;SG
alcohol	alcool	alcohol	alcool	N;MASC+FEM;SG	N;MASC;SG
sevilla	sevilla	sevilla	sevilla	N;MASC+FEM;SG	N;MASC;SG
glazen	vidros	glas	vidro	N;PL	N;MASC;PL
glazen	óculos	glas	óculos	N;PL	N;MASC;PL
glazen	copos	glas	copo	N;PL	N;MASC;PL
kwart	quarter	kwart	quarter	N;NEUT;SG	N;MASC;SG
kwart	trimestre	kwart	trimestre	N;NEUT;SG	N;MASC;SG
oppositie	oposição	oppositie	oposição	N;MASC+FEM;SG	N;FEM;SG
frequentie	periodicidade	frequentie	periodicidade	N;MASC+FEM;SG	N;FEM;SG
frequentie	freqüência	frequentie	freqüência	N;MASC+FEM;SG	N;FEM;SG
frequentie	frequência	frequentie	frequência	N;MASC+FEM;SG	N;FEM;SG
frequentie	periodicidade	frequentie	periodicidade	N;MASC+FEM;SG	N;FEM;SG
tellen	conte	tellen	conte	V;NFIN	V;SBJV;SG;3;PRS;FIN
tellen	contando	tellen	contar	V;NFIN	V;V.MSDR
tellen	contar	tellen	contar	V;NFIN	V;NFIN
forster	forster	forster	forster	N;MASC+FEM;SG	N;MASC;SG
warme	quentes	warm	quente	ADJ	ADJ;MASC;PL
warme	morno	warm	morno	ADJ	ADJ;MASC;SG
leert	aprende	leren	aprender	V;SG;PRS;FIN	V;IND;SG;3;PRS;FIN
introduceerde	introduzida	introduceren	introduzir	V;SG;PST;FIN	V;FEM;SG;V.PTCP
introduceerde	introduziu	introduceren	introduzir	V;SG;PST;FIN	V;IND;SG;3;PST;FIN
introduceerde	introduzido	introduceren	introduzir	V;SG;PST;FIN	V;MASC;SG;V.PTCP
jay	jay	jay	jay	N;MASC+FEM;SG	N;MASC;SG
produceert	produz	produceren	produzir	V;SG;PRS;FIN	V;IND;SG;3;PRS;FIN
burger	burger	burger	burger	N;MASC+FEM;SG	N;MASC;SG
burger	hambúrguer	burger	hambúrguer	N;MASC+FEM;SG	N;MASC;SG
burger	hamburguer	burger	hamburguer	N;MASC+FEM;SG	N;MASC;SG
burger	cidadã	burger	cidadã	N;MASC+FEM;SG	N;FEM;SG
burger	cidadão	burger	cidadão	N;MASC+FEM;SG	N;MASC;SG
wateren	águas	wateren	água	N;PL	N;FEM;PL
wateren	aguas	wateren	agua	N;PL	N;FEM;PL
schilderen	pintar	schilderen	pintar	V;NFIN	V;NFIN
schilderen	pintar	schilderen	pintar	V;NFIN	V;NFIN
schilderen	pintando	schilderen	pintar	V;NFIN	V;V.MSDR
toronto	toronto	toronto	toronto	N;NEUT;SG	N;MASC;SG
beperken	limitando	beperken	limitar	V;NFIN	V;V.MSDR
beperken	limitar	beperken	limitar	V;NFIN	V;NFIN
beperken	restringir	beperken	restringir	V;NFIN	V;NFIN
beperken	limitar	beperken	limitar	V;NFIN	V;NFIN
vluchtelingen	refugiados	vluchteling	refugiado	N;PL	N;MASC;PL
vluchtelingen	refugiados	vluchteling	refugiado	N;PL	N;MASC;PL
getuige	testemunha	getuige	testemunha	N;MASC+FEM;SG	N;FEM;SG
zoogdier	mamífero	zoogdier	mamífero	N;NEUT;SG	N;MASC;SG
rijen	filas	rij	fila	N;PL	N;FEM;PL
rijen	linhas	rij	linha	N;PL	N;FEM;PL
rijen	fileiras	rij	fileira	N;PL	N;FEM;PL
vrees	temer	vrezen	temer	V;SG;PRS;FIN	V;NFIN
heerser	governante	heerser	governante	N;MASC+FEM;SG	N;MASC;SG
heerser	régua	heerser	régua	N;MASC+FEM;SG	N;FEM;SG
regen	chuva	regen	chuva	N;MASC+FEM;SG	N;FEM;SG
regen	rain	regen	rain	N;MASC+FEM;SG	N;MASC;SG
mecklenburg	mecklemburgo	mecklenburg	mecklemburgo	N;MASC+FEM;SG	N;MASC;SG
klas	turma	klas	turma	N;MASC+FEM;SG	N;FEM;SG
klas	classe	klas	classe	N;MASC+FEM;SG	N;FEM;SG
klas	aula	klas	aula	N;MASC+FEM;SG	N;FEM;SG
tevreden	feliz	tevreden	feliz	ADJ	ADJ;MASC;SG
tevreden	felizes	tevreden	feliz	ADJ	ADJ;MASC;PL
fair	justo	fair	justo	ADJ	ADJ;MASC;SG
rit	ride	rit	ride	N;MASC+FEM;SG	N;MASC;SG
rit	cavalgada	rit	cavalgar	N;MASC+FEM;SG	N;FEM;SG
rit	rolê	rit	rolê	N;MASC+FEM;SG	N;MASC;SG
rit	boleia	rit	boleia	N;MASC+FEM;SG	N;FEM;SG
rit	passeio	rit	passeio	N;MASC+FEM;SG	N;MASC;SG
industrieel	industrial	industrieel	industrial	ADJ	ADJ;MASC;SG
olga	olga	olga	olga	N;MASC+FEM;SG	N;FEM;SG
versterken	reforçar	versterken	reforçar	V;NFIN	V;NFIN
versterken	fortalece	versterken	fortalecer	V;NFIN	V;IND;SG;3;PRS;FIN
versterken	fortalecer	versterken	fortalecer	V;NFIN	V;NFIN
versterken	aprimorar	versterken	aprimorar	V;NFIN	V;NFIN
versterken	realçar	versterken	realçar	V;NFIN	V;NFIN
versterken	reforçar	versterken	reforçar	V;NFIN	V;NFIN
versterken	reforçando	versterken	reforçar	V;NFIN	V;V.MSDR
versterken	reforçar	versterken	reforçar	V;NFIN	V;NFIN
versterken	reforçando	versterken	reforçar	V;NFIN	V;V.MSDR
aangedreven	alimentado	aandrijven	alimentar	V;V.PTCP	V;MASC;SG;V.PTCP
organismen	organismos	organisme	organismo	N;PL	N;MASC;PL
orkaan	furacão	orkaan	furacão	N;MASC+FEM;SG	N;MASC;SG
leconte	leconte	lecont	leconte	N;MASC+FEM;SG	N;MASC;SG
thorell	thorell	thorell	thorell	N;MASC+FEM;SG	N;MASC;SG
nico	nico	nico	nico	N;MASC+FEM;SG	N;MASC;SG
praktisch	práticos	praktisch	prático	ADJ	ADJ;MASC;PL
praktisch	prático	praktisch	prático	ADJ	ADJ;MASC;SG
buren	vizinhos	buur	vizinho	N;PL	N;MASC;PL
buren	vizinhos	buur	vizinho	N;PL	N;MASC;PL
onzeker	insegura	onzeker	insegurar	ADJ	ADJ;FEM;SG
onzeker	incerta	onzeker	incerto	ADJ	ADJ;FEM;SG
onzeker	inseguro	onzeker	inseguro	ADJ	ADJ;MASC;SG
onzeker	incerto	onzeker	incerto	ADJ	ADJ;MASC;SG
onzeker	insegura	onzeker	insegurar	ADJ	ADJ;FEM;SG
onzeker	inseguro	onzeker	inseguro	ADJ	ADJ;MASC;SG
onzeker	inseguros	onzeker	inseguro	ADJ	ADJ;MASC;PL
onzeker	incerta	onzeker	incerto	ADJ	ADJ;FEM;SG
onzeker	incerto	onzeker	incerto	ADJ	ADJ;MASC;SG
onzeker	incertas	onzeker	incerto	ADJ	ADJ;FEM;PL
verbannen	proibida	verbannen	proibir	V;V.PTCP	V;FEM;SG;V.PTCP
verbannen	proibidos	verbannen	proibir	V;V.PTCP	V;MASC;PL;V.PTCP
verbannen	banida	verbannen	banir	V;V.PTCP	V;FEM;SG;V.PTCP
verbannen	banido	verbannen	banir	V;V.PTCP	V;MASC;SG;V.PTCP
verbannen	proibido	verbannen	proibir	V;V.PTCP	V;MASC;SG;V.PTCP
verbannen	exilado	verbannen	exilar	V;V.PTCP	V;MASC;SG;V.PTCP
verbannen	exilados	verbannen	exilar	V;V.PTCP	V;MASC;PL;V.PTCP
verbannen	banida	verbannen	banir	V;V.PTCP	V;FEM;SG;V.PTCP
verbannen	banido	verbannen	banir	V;V.PTCP	V;MASC;SG;V.PTCP
verbannen	banidos	verbannen	banir	V;V.PTCP	V;MASC;PL;V.PTCP
larry	larry	larry	larry	N;MASC+FEM;SG	N;MASC;SG
ram	ram	ram	ram	N;MASC+FEM;SG	N;MASC;SG
ram	carneiro	ram	carneiro	N;MASC+FEM;SG	N;MASC;SG
oren	orelhas	oor	orelha	N;PL	N;FEM;PL
lès	lès	lès	eles	N;MASC+FEM;SG	N;MASC;SG
functioneren	funcionando	functioneren	funcionar	V;NFIN	V;V.MSDR
aardbeving	terremoto	aardbeving	terremoto	N;MASC+FEM;SG	N;MASC;SG
aardbeving	terramoto	aardbeving	terramoto	N;MASC+FEM;SG	N;MASC;SG
aardbeving	sismo	aardbeving	sismo	N;MASC+FEM;SG	N;MASC;SG
edwin	edwin	edwin	edwin	N;MASC+FEM;SG	N;MASC;SG
klokken	relógios	klok	relógio	N;PL	N;MASC;PL
klokken	sinos	klok	sino	N;PL	N;MASC;PL
klokken	campainhas	klok	campainha	N;PL	N;FEM;PL
holes	furos	holes	furo	N;PL	N;MASC;PL
holes	orifícios	holes	orifício	N;PL	N;MASC;PL
holes	buracos	holes	buraco	N;PL	N;MASC;PL
jef	jef	jef	jef	N;MASC+FEM;SG	N;MASC;SG
jef	jeff	jef	jeff	N;MASC+FEM;SG	N;MASC;SG
geïnstalleerd	instalada	installeren	instalar	V;V.PTCP	V;FEM;SG;V.PTCP
geïnstalleerd	instalados	installeren	instalar	V;V.PTCP	V;MASC;PL;V.PTCP
geïnstalleerd	instalado	installeren	instalar	V;V.PTCP	V;MASC;SG;V.PTCP
montreal	montreal	montreal	montreal	N;NEUT;SG	N;MASC;SG
jennifer	jennifer	jennifer	jennifer	N;MASC+FEM;SG	N;FEM;SG
giuseppe	giuseppe	giuseppe	giuseppe	N;MASC+FEM;SG	N;MASC;SG
tower	torre	tower	torre	N;MASC+FEM;SG	N;FEM;SG
tower	tower	tower	tower	N;MASC+FEM;SG	N;MASC;SG
gevoelens	sensações	gevoel	sensação	N;PL	N;FEM;PL
gevoelens	sentimentos	gevoel	sentimento	N;PL	N;MASC;PL
platwormen	platelmintos	platworm	platelminto	N;PL	N;MASC;PL
ziel	alma	ziel	alma	N;MASC+FEM;SG	N;FEM;SG
ziel	soul	ziel	soul	N;MASC+FEM;SG	N;MASC;SG
nasa	nasa	nasa	nasa	N;MASC+FEM;SG	N;FEM;SG
joachim	joaquim	joachim	joaquim	N;MASC+FEM;SG	N;MASC;SG
joachim	joachim	joachim	joachim	N;MASC+FEM;SG	N;MASC;SG
morris	morris	morris	morrer	N;MASC+FEM;SG	N;MASC;SG
fan	ventilador	fan	ventilador	N;MASC+FEM;SG	N;MASC;SG
fan	torcedor	fan	torcedor	N;MASC+FEM;SG	N;MASC;SG
fan	fã	fan	fã	N;MASC+FEM;SG	N;MASC;SG
fan	ventoinha	fan	ventoinha	N;MASC+FEM;SG	N;FEM;SG
rijtuigen	carruagens	rijtuig	carruagem	N;PL	N;FEM;PL
