категория	categoria	категория	categoria	N;INAN;NOM;FEM;SG	N;FEM;SG
включать	inclui	включать	incluir	V;IPFV;NFIN;ACT	V;IND;SG;3;PRS;FIN
включать	incluem	включать	incluir	V;IPFV;NFIN;ACT	V;IND;PL;3;PRS;FIN
включать	incluir	включать	incluir	V;IPFV;NFIN;ACT	V;NFIN
производители	produtores	производитель	produtor	N;ANIM;NOM;MASC;PL	N;MASC;PL
производители	fabricantes	производитель	fabricante	N;ANIM;NOM;MASC;PL	N;MASC;PL
ступень	palco	ступень	palco	N;INAN;NOM;FEM;SG	N;MASC;SG
ступень	etapa	ступень	etapa	N;INAN;NOM;FEM;SG	N;FEM;SG
обычных	convencionais	обычный	convencional	ADJ;GEN;PL	ADJ;MASC;PL
водохранилище	reservatório	водохранилище	reservatório	N;INAN;NOM;NEUT;SG	N;MASC;SG
распространено	distribuída	распространить	distribuir	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;FEM;SG;V.PTCP
распространено	distribuiu	распространить	distribuir	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN
распространено	distribuído	распространить	distribuir	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;MASC;SG;V.PTCP
детство	infância	детство	infância	N;INAN;NOM;NEUT;SG	N;FEM;SG
набрал	marcou	набрать	marcar	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;IND;SG;3;PST;FIN
набрал	marquei	набрать	marquei	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;IND;SG;1;PST;FIN
заключение	conclusão	заключение	conclusão	N;INAN;NOM;NEUT;SG	N;FEM;SG
рейс	voo	рейс	voo	N;INAN;NOM;MASC;SG	N;MASC;SG
рейс	vôo	рейс	vôo	N;INAN;NOM;MASC;SG	N;MASC;SG
кабинет	estância	кабинет	estância	N;INAN;NOM;MASC;SG	N;FEM;SG
кабинет	gabinete	кабинет	gabinete	N;INAN;NOM;MASC;SG	N;MASC;SG
кабинет	escritório	кабинет	escritório	N;INAN;NOM;MASC;SG	N;MASC;SG
кабинет	armário	кабинет	armário	N;INAN;NOM;MASC;SG	N;MASC;SG
кабинет	gabinete	кабинет	gabinete	N;INAN;NOM;MASC;SG	N;MASC;SG
петер	pedro	петер	pedro	N;ANIM;NOM;MASC;SG	N;MASC;SG
петер	peter	петер	peter	N;ANIM;NOM;MASC;SG	N;MASC;SG
петер	péter	петер	péter	N;ANIM;NOM;MASC;SG	N;MASC;SG
юридический	jurídico	юридический	jurídico	ADJ;NOM;MASC;SG	ADJ;MASC;SG
юридический	legal	юридический	legal	ADJ;NOM;MASC;SG	ADJ;MASC;SG
маунт	monte	маунт	monte	N;INAN;NOM;MASC;SG	N;MASC;SG
маунт	mount	маунт	mount	N;INAN;NOM;MASC;SG	N;MASC;SG
туристов	turistas	турист	turista	N;ANIM;GEN;MASC;PL	N;MASC;PL
пояса	correias	пояс	correia	N;INAN;NOM;MASC;PL	N;FEM;PL
пояса	cintos	пояс	cinto	N;INAN;NOM;MASC;PL	N;MASC;PL
ивановича	ivanović	иванович	ivanović	N;ANIM;ACC;MASC;SG	N;MASC;SG
рига	riga	риг	riga	N;INAN;NOM;FEM;SG	N;MASC;SG
абзац	parágrafo	абзац	parágrafo	N;INAN;NOM;MASC;SG	N;MASC;SG
больнице	hospital	больница	hospital	N;INAN;DAT;FEM;SG	N;MASC;SG
уничтожения	aniquilação	уничтожение	aniquilação	N;INAN;GEN;NEUT;SG	N;FEM;SG
уничтожения	destruição	уничтожение	destruição	N;INAN;GEN;NEUT;SG	N;FEM;SG
устав	estatuto	устав	estatuto	N;INAN;NOM;MASC;SG	N;MASC;SG
устав	charter	устав	charter	N;INAN;NOM;MASC;SG	N;MASC;SG
вызвал	convocado	вызвать	convocar	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;MASC;SG;V.PTCP
вызвал	convocada	вызвать	convocar	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;FEM;SG;V.PTCP
медленно	devagar	медленно	devagar	ADV	ADV
медленно	devagarinho	медленно	devagarinho	ADV	ADV
медленно	lentamente	медленно	lentamente	ADV	ADV
медленно	devagar	медленно	devagar	ADV	ADV
продаж	vendas	продажа	venda	N;INAN;GEN;FEM;PL	N;FEM;PL
повреждения	danos	повреждение	dano	N;INAN;NOM;NEUT;PL	N;MASC;PL
людовик	luis	людовик	lui	N;ANIM;NOM;MASC;SG	N;MASC;SG
людовик	luís	людовик	luís	N;ANIM;NOM;MASC;SG	N;MASC;SG
людовик	louis	людовик	loul	N;ANIM;NOM;MASC;SG	N;MASC;SG
людовик	ludovic	людовик	ludovic	N;ANIM;NOM;MASC;SG	N;MASC;SG
билли	billy	билль	billy	N;ANIM;NOM;MASC;SG	N;MASC;SG
билли	billie	билль	billie	N;ANIM;NOM;MASC;SG	N;MASC;SG
ущерб	dano	ущерб	dano	N;INAN;NOM;MASC;SG	N;MASC;SG
ущерб	estrago	ущерб	estrago	N;INAN;NOM;MASC;SG	N;MASC;SG
ущерб	dano	ущерб	dano	N;INAN;NOM;MASC;SG	N;MASC;SG
ущерб	indemnização	ущерб	indemnização	N;INAN;NOM;MASC;SG	N;FEM;SG
рис	rice	рис	rice	N;INAN;NOM;MASC;SG	N;MASC;SG
рис	arroz	рис	arroz	N;INAN;NOM;MASC;SG	N;MASC;SG
рис	ris	рис	ris	N;INAN;NOM;MASC;SG	N;MASC;SG
рис	rhys	рис	rhy	N;INAN;NOM;MASC;SG	N;MASC;SG
юниоров	juniores	юниор	júnior	N;ANIM;GEN;MASC;PL	N;MASC;PL
клип	clip	клип	clip	N;INAN;NOM;MASC;SG	N;MASC;SG
клип	clipe	клип	clipe	N;INAN;NOM;MASC;SG	N;MASC;SG
легенды	lendas	легенда	lenda	N;INAN;NOM;FEM;PL	N;FEM;PL
внимательно	cuidadosamente	внимательно	cuidadosamente	ADV	ADV
способы	maneiras	способ	maneira	N;INAN;NOM;MASC;PL	N;FEM;PL
ветеранов	veteranos	ветеран	veterano	N;ANIM;GEN;MASC;PL	N;MASC;PL
сборники	compilações	сборник	compilação	N;INAN;NOM;MASC;PL	N;FEM;PL
угля	carvão	уголь	carvão	N;INAN;GEN;MASC;SG	N;MASC;SG
угля	hulha	уголь	holha	N;INAN;GEN;MASC;SG	N;FEM;SG
ска	ska	ска	ska	N;INAN;NOM;MASC;SG	N;MASC;SG
знамя	bandeira	знамя	bandeira	N;INAN;NOM;NEUT;SG	N;FEM;SG
знамя	banner	знамя	banner	N;INAN;NOM;NEUT;SG	N;MASC;SG
знамя	faixa	знамя	faixa	N;INAN;NOM;NEUT;SG	N;FEM;SG
знамя	estandarte	знамя	estandarte	N;INAN;NOM;NEUT;SG	N;MASC;SG
собрать	cobrar	собрать	cobrar	V;PFV;NFIN;ACT	V;NFIN
собрать	recolher	собрать	recolher	V;PFV;NFIN;ACT	V;NFIN
собрать	coletar	собрать	coletar	V;PFV;NFIN;ACT	V;NFIN
собрать	reunir	собрать	reunir	V;PFV;NFIN;ACT	V;NFIN
железа	glândulas	железо	glândula	N;INAN;NOM;NEUT;PL	N;FEM;PL
административная	administrativo	административный	administrativo	ADJ;NOM;FEM;SG	ADJ;MASC;SG
культурно	culturalmente	культурно	culturalmente	ADV	ADV
знание	conhecimento	знание	conhecimento	N;INAN;NOM;NEUT;SG	N;MASC;SG
студенты	alunos	студент	aluno	N;ANIM;NOM;MASC;PL	N;MASC;PL
студенты	estudantes	студент	estudante	N;ANIM;NOM;MASC;PL	N;MASC;PL
инженеров	engenheiros	инженер	engenheiro	N;ANIM;GEN;MASC;PL	N;MASC;PL
указанных	especificadas	указать	especificar	V;PFV;GEN;PL;PST;V.PTCP;PASS	V;FEM;PL;V.PTCP
указанных	especificados	указать	especificar	V;PFV;GEN;PL;PST;V.PTCP;PASS	V;MASC;PL;V.PTCP
сильное	forte	сильный	forte	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
поэтов	poetas	поэт	poeta	N;ANIM;GEN;MASC;PL	N;MASC;PL
трамвай	eléctrico	трамвай	eléctrico	N;INAN;NOM;MASC;SG	N;MASC;SG
трамвай	bonde	трамвай	bonde	N;INAN;NOM;MASC;SG	N;MASC;SG
трамвай	bonde	трамвай	bonde	N;INAN;NOM;MASC;SG	N;MASC;SG
отдал	dei	отдать	dar	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;IND;SG;1;PST;FIN
отдал	deu	отдать	dar	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;IND;SG;3;PST;FIN
жертвы	sacrifícios	жертва	sacrifício	N;ANIM;NOM;FEM;PL	N;MASC;PL
жертвы	baixas	жертва	baixa	N;ANIM;NOM;FEM;PL	N;FEM;PL
жертвы	vitimas	жертва	vitima	N;ANIM;NOM;FEM;PL	N;FEM;PL
жертвы	vítimas	жертва	vítima	N;ANIM;NOM;FEM;PL	N;FEM;PL
соль	sal	соль	sal	N;INAN;NOM;FEM;SG	N;MASC;SG
соль	sol	соль	sol	N;INAN;NOM;FEM;SG	N;MASC;SG
сотрудничал	colaborou	сотрудничать	colaborar	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;IND;SG;3;PST;FIN
сотрудничал	cooperou	сотрудничать	cooperar	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;IND;SG;3;PST;FIN
сотрудничал	colaborou	сотрудничать	colaborar	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;IND;SG;3;PST;FIN
сотрудничал	colaborado	сотрудничать	colaborar	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;MASC;SG;V.PTCP
узнал	aprendi	узнать	aprender	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;IND;SG;1;PST;FIN
узнал	aprendeu	узнать	aprender	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;IND;SG;3;PST;FIN
узнал	aprendido	узнать	aprender	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;MASC;SG;V.PTCP
увеличить	aumente	увеличить	aumente	V;PFV;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
увеличить	aumentem	увеличить	aumentar	V;PFV;NFIN;ACT	V;SBJV;PL;3;PRS;FIN
увеличить	aumentar	увеличить	aumentar	V;PFV;NFIN;ACT	V;NFIN
увеличить	aumenta	увеличить	aumentar	V;PFV;NFIN;ACT	V;IND;SG;3;PRS;FIN
увеличить	ampliar	увеличить	ampliar	V;PFV;NFIN;ACT	V;NFIN
увеличить	ampliar	увеличить	ampliar	V;PFV;NFIN;ACT	V;NFIN
увеличить	alargar	увеличить	alargar	V;PFV;NFIN;ACT	V;NFIN
предположение	suposição	предположение	suposição	N;INAN;NOM;NEUT;SG	N;FEM;SG
предположение	pressuposto	предположение	pressuposto	N;INAN;NOM;NEUT;SG	N;MASC;SG
предположение	assunção	предположение	assunção	N;INAN;NOM;NEUT;SG	N;FEM;SG
предположение	suposição	предположение	suposição	N;INAN;NOM;NEUT;SG	N;FEM;SG
кит	baleia	кит	baleia	N;ANIM;NOM;MASC;SG	N;FEM;SG
кит	keith	кит	keith	N;ANIM;NOM;MASC;SG	N;MASC;SG
кит	estojo	кит	estojo	N;ANIM;NOM;MASC;SG	N;MASC;SG
кит	kit	кит	kit	N;ANIM;NOM;MASC;SG	N;MASC;SG
надежды	esperanças	надежда	esperança	N;INAN;NOM;FEM;PL	N;FEM;PL
лаборатория	laboratório	лаборатория	laboratório	N;INAN;NOM;FEM;SG	N;MASC;SG
лаборатория	laboratório	лаборатория	laboratório	N;INAN;NOM;FEM;SG	N;MASC;SG
лаборатория	lab	лаборатория	lab	N;INAN;NOM;FEM;SG	N;MASC;SG
запуск	lançamento	запуск	lançamento	N;INAN;NOM;MASC;SG	N;MASC;SG
запуск	lançamento	запуск	lançamento	N;INAN;NOM;MASC;SG	N;MASC;SG
современников	contemporâneos	современник	contemporâneo	N;ANIM;GEN;MASC;PL	N;MASC;PL
нил	neale	ниллима	neale	N;ANIM;NOM;MASC;SG	N;MASC;SG
нил	neal	ниллима	neal	N;ANIM;NOM;MASC;SG	N;MASC;SG
нил	neil	ниллима	neil	N;ANIM;NOM;MASC;SG	N;MASC;SG
нил	nilo	ниллима	nilo	N;ANIM;NOM;MASC;SG	N;MASC;SG
лидеры	lideres	лидер	lider	N;ANIM;NOM;MASC;PL	N;MASC;PL
лидеры	dirigentes	лидер	dirigente	N;ANIM;NOM;MASC;PL	N;MASC;PL
лидеры	líderes	лидер	líder	N;ANIM;NOM;MASC;PL	N;MASC;PL
структур	estruturas	структура	estrutura	N;INAN;GEN;FEM;PL	N;FEM;PL
меняется	mudando	меняться	mudar	V;IPFV;IND;SG;3;PRS;FIN;MID	V;V.MSDR
млекопитающих	mamíferos	млекопитающее	mamífero	N;ANIM;ACC;MASC;PL	N;MASC;PL
млекопитающих	mamíferos	млекопитающее	mamífero	N;ANIM;ACC;MASC;PL	N;MASC;PL
издатель	editor	издатель	editor	N;ANIM;NOM;MASC;SG	N;MASC;SG
издатель	editora	издатель	editora	N;ANIM;NOM;MASC;SG	N;FEM;SG
альфред	alfredo	альфред	alfredo	N;ANIM;NOM;MASC;SG	N;MASC;SG
альфред	alfred	альфред	alfred	N;ANIM;NOM;MASC;SG	N;MASC;SG
трон	trono	трон	trono	N;ANIM;NOM;MASC;SG	N;MASC;SG
трон	tron	трон	tron	N;ANIM;NOM;MASC;SG	N;MASC;SG
категорически	categoricamente	категорически	categoricamente	ADV	ADV
шах	shah	шах	shah	N;INAN;NOM;MASC;SG	N;MASC;SG
шах	xá	шах	xá	N;INAN;NOM;MASC;SG	N;MASC;SG
коалиции	coligações	коалиция	coligação	N;INAN;NOM;FEM;PL	N;FEM;PL
эволюции	evolution	эволюция	evolution	N;INAN;NOM;FEM;SG	N;MASC;SG
эволюции	evolução	эволюция	evolução	N;INAN;NOM;FEM;SG	N;FEM;SG
николаев	nikolaev	николай	nikolaev	N;ANIM;NOM;MASC;SG	N;FEM;SG
библии	bíblias	библия	bíblia	N;INAN;NOM;FEM;PL	N;FEM;PL
убиты	assassinadas	убить	assassinar	V;PFV;PL;PST;V.PTCP;PASS	V;FEM;PL;V.PTCP
убиты	assassinados	убить	assassinar	V;PFV;PL;PST;V.PTCP;PASS	V;MASC;PL;V.PTCP
выводы	conclusões	вывод	conclusão	N;INAN;NOM;MASC;PL	N;FEM;PL
выводы	constatações	вывод	constatação	N;INAN;NOM;MASC;PL	N;FEM;PL
выводы	achados	вывод	achado	N;INAN;NOM;MASC;PL	N;MASC;PL
выводы	conclusões	вывод	conclusão	N;INAN;NOM;MASC;PL	N;FEM;PL
встречает	reúne	встречать	reunir	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
слияния	concentrações	слияние	concentração	N;INAN;NOM;NEUT;PL	N;FEM;PL
слияния	fusões	слияние	fusão	N;INAN;NOM;NEUT;PL	N;FEM;PL
сложные	complexas	сложный	complexo	ADJ;NOM;PL	ADJ;FEM;PL
сложные	complexos	сложный	complexo	ADJ;NOM;PL	ADJ;MASC;PL
плато	planalto	плато	planalto	N;INAN;NOM;NEUT;SG	N;MASC;SG
плоскости	aviões	плоскость	avião	N;INAN;NOM;FEM;PL	N;MASC;PL
почетный	honorário	почетный	honorário	ADJ;NOM;MASC;SG	ADJ;MASC;SG
диалект	dialeto	диалект	dialeto	N;INAN;NOM;MASC;SG	N;MASC;SG
диалект	dialecto	диалект	dialecto	N;INAN;NOM;MASC;SG	N;MASC;SG
рудольф	rodolfo	рудольф	rodolfo	N;ANIM;NOM;MASC;SG	N;MASC;SG
рудольф	rudolph	рудольф	rudolph	N;ANIM;NOM;MASC;SG	N;MASC;SG
рудольф	rodolfo	рудольф	rodolfo	N;ANIM;NOM;MASC;SG	N;MASC;SG
рудольф	rudolf	рудольф	rudolf	N;ANIM;NOM;MASC;SG	N;MASC;SG
фредерик	frederik	фредерик	frederik	N;ANIM;NOM;MASC;SG	N;MASC;SG
фредерик	frederico	фредерик	frederico	N;ANIM;NOM;MASC;SG	N;MASC;SG
фредерик	frederick	фредерик	frederick	N;ANIM;NOM;MASC;SG	N;MASC;SG
фредерик	frederic	фредерик	frederic	N;ANIM;NOM;MASC;SG	N;MASC;SG
фредерик	frédéric	фредерик	frédéric	N;ANIM;NOM;MASC;SG	N;MASC;SG
скульптура	escultura	скульптура	escultura	N;INAN;NOM;FEM;SG	N;FEM;SG
деревья	árvores	дерево	árvore	N;INAN;NOM;NEUT;PL	N;FEM;PL
деревья	arvores	дерево	arvor	N;INAN;NOM;NEUT;PL	N;FEM;PL
мемориал	memorial	мемориал	memorial	N;INAN;NOM;MASC;SG	N;MASC;SG
классы	classes	класс	classe	N;INAN;NOM;MASC;PL	N;FEM;PL
классы	turmas	класс	turma	N;INAN;NOM;MASC;PL	N;FEM;PL
классы	aulas	класс	aula	N;INAN;NOM;MASC;PL	N;FEM;PL
угрозой	ameaça	угроза	ameaça	N;INAN;INS;FEM;SG	N;FEM;SG
альпы	alpes	альпы	alpes	N;INAN;NOM;MASC;PL	N;MASC;PL
использован	utilizada	использовать	utilizar	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;FEM;SG;V.PTCP
использован	usada	использовать	usar	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;FEM;SG;V.PTCP
использован	usado	использовать	usar	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;MASC;SG;V.PTCP
использован	utilizado	использовать	utilizar	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;MASC;SG;V.PTCP
сопрано	soprano	сопрать	soprano	N;INAN;NOM;NEUT;SG	N;MASC;SG
улан	ulan	улан	ulan	N;INAN;NOM;MASC;SG	N;MASC;SG
марио	mário	марио	mário	N;INAN;NOM;MASC;SG	N;MASC;SG
марио	mario	марио	mario	N;INAN;NOM;MASC;SG	N;MASC;SG
добавлены	adicionados	добавить	adicionar	V;PFV;PL;PST;V.PTCP;PASS	V;MASC;PL;V.PTCP
добавлены	adicionadas	добавить	adicionar	V;PFV;PL;PST;V.PTCP;PASS	V;FEM;PL;V.PTCP
десятилетия	décadas	десятилетие	década	N;INAN;NOM;NEUT;PL	N;FEM;PL
выступая	falando	выступать	falar	V;IPFV;PRS;V.CVB;ACT	V;V.MSDR
квт	kwh	квт	kwh	N;INAN;NOM;MASC;SG	N;MASC;SG
квт	itc	квт	itc	N;INAN;NOM;MASC;SG	N;MASC;SG
коэффициент	coeficiente	коэффициент	coeficiente	N;INAN;NOM;MASC;SG	N;MASC;SG
коэффициент	quociente	коэффициент	quociente	N;INAN;NOM;MASC;SG	N;MASC;SG
коэффициент	factor	коэффициент	factor	N;INAN;NOM;MASC;SG	N;MASC;SG
коэффициент	fator	коэффициент	fator	N;INAN;NOM;MASC;SG	N;MASC;SG
протеста	protesto	протест	protesto	N;INAN;GEN;MASC;SG	N;MASC;SG
достижение	conquista	достижение	conquista	N;INAN;NOM;NEUT;SG	N;FEM;SG
условно	condicionalmente	условно	condicionalmente	ADV	ADV
италию	itália	италия	itália	N;INAN;ACC;FEM;SG	N;FEM;SG
сбора	recolha	сбор	recolha	N;INAN;GEN;MASC;SG	N;FEM;SG
сбора	recolha	сбор	recolha	N;INAN;GEN;MASC;SG	N;FEM;SG
юнайтед	united	юнайтед	united	N;INAN;NOM;MASC;SG	N;MASC;SG
атака	attack	атака	attack	N;INAN;NOM;FEM;SG	N;MASC;SG
атака	ataque	атака	ataque	N;INAN;NOM;FEM;SG	N;MASC;SG
атака	assalto	атака	assalto	N;INAN;NOM;FEM;SG	N;MASC;SG
атака	agressão	атака	agressão	N;INAN;NOM;FEM;SG	N;FEM;SG
феликс	felix	феликс	felix	N;ANIM;NOM;MASC;SG	N;MASC;SG
феликс	félix	феликс	félix	N;ANIM;NOM;MASC;SG	N;MASC;SG
феликс	félix	феликс	félix	N;ANIM;NOM;MASC;SG	N;MASC;SG
врачей	médicos	врач	médico	N;ANIM;GEN;MASC;PL	N;MASC;PL
врачей	medicos	врач	medico	N;ANIM;GEN;MASC;PL	N;MASC;PL
врачей	doutores	врач	doutor	N;ANIM;GEN;MASC;PL	N;MASC;PL
врачей	médicos	врач	médico	N;ANIM;GEN;MASC;PL	N;MASC;PL
милан	milão	милан	milão	N;INAN;NOM;MASC;SG	N;MASC;SG
милан	milan	милан	milan	N;INAN;NOM;MASC;SG	N;MASC;SG
крестьяне	camponeses	крестьянин	camponês	N;ANIM;NOM;MASC;PL	N;MASC;PL
ритм	ritmo	ритм	ritmo	N;INAN;NOM;MASC;SG	N;MASC;SG
ритм	rhythm	ритм	rhythm	N;INAN;NOM;MASC;SG	N;MASC;SG
сокращение	abreviação	сокращение	abreviação	N;INAN;NOM;NEUT;SG	N;FEM;SG
сокращение	sigla	сокращение	sigla	N;INAN;NOM;NEUT;SG	N;FEM;SG
сокращение	abreviatura	сокращение	abreviatura	N;INAN;NOM;NEUT;SG	N;FEM;SG
сокращение	redução	сокращение	redução	N;INAN;NOM;NEUT;SG	N;FEM;SG
сокращение	diminuição	сокращение	diminuição	N;INAN;NOM;NEUT;SG	N;FEM;SG
геометрия	geometria	геометрия	geometria	N;INAN;NOM;FEM;SG	N;FEM;SG
заводы	fábricas	завод	fábrica	N;INAN;NOM;MASC;PL	N;FEM;PL
предел	limite	предел	limite	N;INAN;NOM;MASC;SG	N;MASC;SG
последовательности	sequências	последовательность	sequência	N;INAN;NOM;FEM;PL	N;FEM;PL
последовательности	seqüências	последовательность	sequência	N;INAN;NOM;FEM;PL	N;FEM;PL
корпорации	corporações	корпорация	corporação	N;INAN;NOM;FEM;PL	N;FEM;PL
критику	crítica	критика	crítico	N;INAN;ACC;FEM;SG	N;FEM;SG
учебник	tutorial	учебник	tutorial	N;INAN;NOM;MASC;SG	N;MASC;SG
интервал	intervalo	интервал	intervalo	N;INAN;NOM;MASC;SG	N;MASC;SG
интервал	espaçamento	интервал	espaçamento	N;INAN;NOM;MASC;SG	N;MASC;SG
консул	cônsul	консул	cônsul	N;ANIM;NOM;MASC;SG	N;MASC;SG
конституция	constituição	конституция	constituição	N;INAN;NOM;FEM;SG	N;FEM;SG
провинций	províncias	провинция	província	N;INAN;GEN;FEM;PL	N;FEM;PL
разговор	conversação	разговор	conversação	N;INAN;NOM;MASC;SG	N;FEM;SG
разговор	conversa	разговор	conversa	N;INAN;NOM;MASC;SG	N;FEM;SG
