med	com	med	com	ADP	ADP
stranden	praia	strand	praia	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
försvara	defender	försvara	defender	V;IMP;NFIN;ACT	V;NFIN
försvara	defender	försvara	defender	V;IMP;NFIN;ACT	V;NFIN
försvara	defendendo	försvara	defender	V;IMP;NFIN;ACT	V;V.MSDR
räknar	contando	räkna	contar	V;IND;PRS;FIN;ACT	V;V.MSDR
räknar	contar	räkna	contar	V;IND;PRS;FIN;ACT	V;NFIN
ställe	lugar	ställe	lugar	N;NOM;INDF;NEUT;SG	N;MASC;SG
ställe	place	ställe	place	N;NOM;INDF;NEUT;SG	N;MASC;SG
ställe	local	ställe	local	N;NOM;INDF;NEUT;SG	N;MASC;SG
ställe	sítio	ställe	sítio	N;NOM;INDF;NEUT;SG	N;MASC;SG
libreville	libreville	librevill	libreville	N;NOM;INDF;NEUT;SG	N;MASC;SG
avsked	resignação	avsked	resignação	N;NOM;INDF;NEUT;SG	N;FEM;SG
avsked	demissão	avsked	demissão	N;NOM;INDF;NEUT;SG	N;FEM;SG
avsked	renúncia	avsked	renúncia	N;NOM;INDF;NEUT;SG	N;FEM;SG
regerande	reinante	regerande	reinante	ADJ;NOM;PRS;V.PTCP	ADJ;MASC;SG
play	play	play	play	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
majoriteten	maioria	majoritet	maioria	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
ichneumon	ichneumon	ichneumon	ichneumon	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
styre	governação	styre	governação	N;NOM;INDF;NEUT;SG	N;FEM;SG
styre	governança	styre	governança	N;NOM;INDF;NEUT;SG	N;FEM;SG
off	off	off	off	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
konsten	art	konst	art	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
konsten	arte	konst	arte	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
ber	orar	be	orar	V;IMP;FIN;ACT	V;NFIN
ber	rezar	be	rezar	V;IMP;FIN;ACT	V;NFIN
ber	rezar	be	rezar	V;IMP;FIN;ACT	V;NFIN
ber	rezando	be	rezar	V;IMP;FIN;ACT	V;V.MSDR
ber	orando	be	orando	V;IMP;FIN;ACT	V;V.MSDR
djupt	profundamente	djup	profundamente	ADV	ADV
villkor	termos	villkor	termos	N;NOM;INDF;NEUT;PL	N;MASC;PL
villkor	condições	villkor	condição	N;NOM;INDF;NEUT;PL	N;FEM;PL
ändamål	finalidade	ändamål	finalidade	N;NOM;INDF;NEUT;SG	N;FEM;SG
ändamål	objetivo	ändamål	objetivo	N;NOM;INDF;NEUT;SG	N;MASC;SG
ändamål	objectivo	ändamål	objectivo	N;NOM;INDF;NEUT;SG	N;MASC;SG
ändamål	propósito	ändamål	propósito	N;NOM;INDF;NEUT;SG	N;MASC;SG
flotta	navy	flotta	navy	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
flotta	marinha	flotta	marinho	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
flotta	frota	flotta	frota	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
homs	homs	homs	homs	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
nigra	nigra	nigrn	nigra	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
skärgård	arquipélago	skärgård	arquipélago	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
arbetare	trabalhadores	arbetare	trabalhador	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
arbetare	operários	arbetare	operário	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
arbetare	trabalhadoras	arbetare	trabalhador	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
somerset	somerset	somerset	somerset	N;NOM;DEF;NEUT;SG	N;MASC;SG
ipomoea	ipomoea	ipomoe	ipomoear	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
störst	maiores	stor	grande	ADJ;NOM;INDF;RL	ADJ;MASC;PL
störst	maior	stor	grande	ADJ;NOM;INDF;RL	ADJ;MASC;SG
störst	maiores	stor	grande	ADJ;NOM;INDF;RL	ADJ;MASC;PL
störst	maior	stor	grande	ADJ;NOM;INDF;RL	ADJ;MASC;SG
anknytning	filiação	anknytning	filiação	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
anknytning	afiliação	anknytning	afiliação	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
anknytning	ligação	anknytning	ligação	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
anknytning	conexão	anknytning	conexão	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
processen	processo	process	processo	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
motorer	motores	motor	motor	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
motorer	motores	motor	motor	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
meadow	campina	meadol	campina	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
meadow	prado	meadol	prado	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
meadow	meadow	meadol	meadow	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
senaten	senado	senat	senado	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
starr	starr	starr	starr	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
garonne	garonne	garonne	garonne	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
någonting	algo	någonting	algo	PRO;INDF;NEUT;SG	PRO;MASC;SG
anställning	emprego	anställning	emprego	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
rummet	sala	rum	sala	N;NOM;DEF;NEUT;SG	N;FEM;SG
rummet	quarto	rum	quarto	N;NOM;DEF;NEUT;SG	N;MASC;SG
eucalyptus	eucalipto	eucalyptus	eucalipto	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
myndigheterna	autoridades	myndighet	autoridade	N;NOM;DEF;MASC+FEM;PL	N;FEM;PL
selaginella	selaginella	selaginell	selaginella	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
kördes	correu	köra	correr	V;IND;PST;FIN;PASS	V;IND;SG;3;PST;FIN
kördes	correram	köra	correr	V;IND;PST;FIN;PASS	V;IND;PL;3;FIN
kördes	corri	köra	correr	V;IND;PST;FIN;PASS	V;IND;SG;1;PST;FIN
cear	ceará	cear	cear	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
sjukhuset	hospital	sjukhus	hospital	N;NOM;DEF;NEUT;SG	N;MASC;SG
legend	legend	legend	legend	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
legend	lenda	legend	lenda	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
legend	legenda	legend	legenda	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
scener	cenas	scen	cena	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
tillgänglig	disponível	tillgänglig	disponível	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;MASC;SG
tillgänglig	disponivel	tillgänglig	disponivel	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;MASC;SG
community	comunidade	community	comunidade	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
målvakt	goleiro	målvakt	goleiro	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
målvakt	goleiro	målvakt	goleiro	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
robusta	robustos	robust	robusto	ADJ;NOM;PL	ADJ;MASC;PL
atlanten	atlântica	atlant	atlântico	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
atlanten	atlântico	atlant	atlântico	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
woman	mulher	woman	mulher	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
conrad	conrad	conrad	conrad	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
pol	pol	pol	pol	N;NOM;INDF;NEUT;SG	N;MASC;SG
målning	pintura	målning	pintura	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
religiös	religiosa	religiös	religioso	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;FEM;SG
religiös	religioso	religiös	religioso	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;MASC;SG
noter	notes	nota	note	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
noter	anotações	nota	anotação	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
noter	notas	nota	nota	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
classic	clássica	classic	clássico	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
classic	classic	classic	classic	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
classic	clássico	classic	clássico	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
geografiskt	geograficamente	geografisk	geograficamente	ADV	ADV
upptäcker	descobrindo	upptäcka	descobrir	V;IND;PRS;FIN;ACT	V;V.MSDR
upptäcker	descobrir	upptäcka	descobrir	V;IND;PRS;FIN;ACT	V;NFIN
upptäcker	detecta	upptäcka	detectar	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
upptäcker	descobre	upptäcka	descobrir	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
upptäcker	descobrir	upptäcka	descobrir	V;IND;PRS;FIN;ACT	V;NFIN
upptäcker	descobre	upptäcka	descobrir	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
stödde	apoiado	stödje	apoiar	V;IND;PST;FIN;ACT	V;MASC;SG;V.PTCP
stödde	suportados	stödje	suportar	V;IND;PST;FIN;ACT	V;MASC;PL;V.PTCP
stödde	suportadas	stödje	suportar	V;IND;PST;FIN;ACT	V;FEM;PL;V.PTCP
stödde	suportada	stödje	suportar	V;IND;PST;FIN;ACT	V;FEM;SG;V.PTCP
stödde	suportado	stödje	suportar	V;IND;PST;FIN;ACT	V;MASC;SG;V.PTCP
ritade	desenhou	rita	desenhar	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN
påverkan	impact	påverkan	impact	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
påverkan	impacte	påverkan	impacte	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
påverkan	impacto	påverkan	impacto	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
påverkan	influência	påverkan	influência	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
skulptur	escultura	skulptur	escultura	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
herat	herat	hera	herat	N;NOM;DEF;NEUT;SG	N;MASC;SG
guerrero	guerrero	guerrero	guerrero	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
utgivare	editoras	utgivare	editora	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
utgivare	editores	utgivare	editor	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
talade	falados	tala	falar	V;PST;V.PTCP;ACT	V;MASC;PL;V.PTCP
talade	falou	tala	falar	V;PST;V.PTCP;ACT	V;IND;SG;3;PST;FIN
talade	falado	tala	falar	V;PST;V.PTCP;ACT	V;MASC;SG;V.PTCP
talade	falada	tala	falar	V;PST;V.PTCP;ACT	V;FEM;SG;V.PTCP
talade	faladas	tala	falar	V;PST;V.PTCP;ACT	V;FEM;PL;V.PTCP
talade	falou	tala	falar	V;PST;V.PTCP;ACT	V;IND;SG;3;PST;FIN
talade	falaram	tala	falar	V;PST;V.PTCP;ACT	V;IND;PL;3;FIN
kol	carvão	kol	carvão	N;NOM;INDF;NEUT;SG	N;MASC;SG
kol	hulha	kol	holha	N;NOM;INDF;NEUT;SG	N;FEM;SG
kol	kol	kol	kol	N;NOM;INDF;NEUT;SG	N;MASC;SG
kol	carvão	kol	carvão	N;NOM;INDF;NEUT;SG	N;MASC;SG
kol	carbono	kol	carbono	N;NOM;INDF;NEUT;SG	N;MASC;SG
pianist	pianista	pianist	pianista	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
offer	sacrificio	offer	sacrificio	N;NOM;INDF;NEUT;SG	N;MASC;SG
offer	sacrifício	offer	sacrifício	N;NOM;INDF;NEUT;SG	N;MASC;SG
offer	vitima	offer	vitima	N;NOM;INDF;NEUT;SG	N;FEM;SG
offer	vítima	offer	vítima	N;NOM;INDF;NEUT;SG	N;FEM;SG
förteckning	index	förteckning	index	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
förteckning	indice	förteckning	indice	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
förteckning	índice	förteckning	índice	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
förteckning	lista	förteckning	lista	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
skildrar	retrata	skildra	retratar	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
rika	ricas	rik	rico	ADJ;NOM;PL	ADJ;FEM;PL
avslutas	termina	avsluta	terminar	V;IND;PRS;FIN;PASS	V;IND;SG;3;PRS;FIN
kapacitet	capacidade	kapacitet	capacidade	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
kapacitet	capacidade	kapacitet	capacidade	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
nutida	contemporâneo	nutida	contemporâneo	ADJ;NOM	ADJ;MASC;SG
nutida	contemporâneas	nutida	contemporâneo	ADJ;NOM	ADJ;FEM;PL
insats	funcionamento	insats	funcionamento	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
insats	operação	insats	operação	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
insats	esforço	insats	esforço	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
gran	spruce	gran	spruce	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
gran	gran	gran	gran	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
skicka	enviando	skicka	enviar	V;IMP;FIN;ACT	V;V.MSDR
skicka	enviar	skicka	enviar	V;IMP;FIN;ACT	V;NFIN
skicka	mandando	skicka	mandar	V;IMP;FIN;ACT	V;V.MSDR
skicka	submeter	skicka	submeter	V;IMP;FIN;ACT	V;NFIN
skicka	enviar	skicka	enviar	V;IMP;FIN;ACT	V;NFIN
skicka	enviar	skicka	enviar	V;IMP;FIN;ACT	V;NFIN
utställningen	exibição	utställning	exibição	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
utställningen	exibição	utställning	exibição	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
utställningen	exposição	utställning	exposição	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
länken	link	länk	link	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
länken	ligação	länk	ligação	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
orsak	razão	orsak	razão	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
orsak	motivo	orsak	motivo	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
orsak	causa	orsak	causa	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
kyrkogård	cemitério	kyrkogård	cemitério	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
kyrkogård	cemitério	kyrkogård	cemitério	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
trafiken	trânsito	trafik	trânsito	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
trafiken	tráfego	trafik	tráfego	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
konkurs	insolvência	konkurs	insolvência	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
konkurs	falência	konkurs	falência	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
konkurs	bancarrota	konkurs	bancarrota	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
läser	lidos	läsa	ler	V;IND;PRS;FIN;ACT	V;MASC;PL;V.PTCP
läser	ler	läsa	ler	V;IND;PRS;FIN;ACT	V;NFIN
läser	lê	läsa	ler	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
läser	ler	läsa	ler	V;IND;PRS;FIN;ACT	V;NFIN
läser	lendo	läsa	ler	V;IND;PRS;FIN;ACT	V;V.MSDR
tempel	temple	tempel	temple	N;NOM;INDF;NEUT;SG	N;MASC;SG
tempel	templo	tempel	templo	N;NOM;INDF;NEUT;SG	N;MASC;SG
mötet	encontro	möte	encontro	N;NOM;DEF;NEUT;SG	N;MASC;SG
mötet	reunião	möte	reunião	N;NOM;DEF;NEUT;SG	N;FEM;SG
eds	eds	eds	eds	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
litteraturen	literatura	litteratur	literatura	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
erfarenhet	experiência	erfarenhet	experiência	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
erfarenhet	experiencia	erfarenhet	experienciar	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
erfarenhet	vivência	erfarenhet	vivência	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
euro	eur	euro	eur	N;NOM;INDF;NEUT;SG	N;MASC;SG
euro	euro	euro	euro	N;NOM;INDF;NEUT;SG	N;MASC;SG
karolinska	karolinska	karolinsk	karolinska	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
trinidad	trindade	trinidad	trindade	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
trinidad	trinidad	trinidad	trinidar	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
china	porcelana	chin	porcelano	N;NOM;INDF;NEUT;SG	N;FEM;SG
china	china	chin	china	N;NOM;INDF;NEUT;SG	N;FEM;SG
eure	eure	eure	eure	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
cayo	cayo	cayo	cayo	N;NOM;INDF;NEUT;SG	N;MASC;SG
flytande	flutuante	flyta	flutuante	ADJ;NOM;PRS;V.PTCP	ADJ;MASC;SG
flytande	líquido	flyta	líquido	ADJ;NOM;PRS;V.PTCP	ADJ;MASC;SG
flytande	líquida	flyta	líquido	ADJ;NOM;PRS;V.PTCP	ADJ;FEM;SG
institutioner	instituições	institution	instituição	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
hell	hell	hell	hell	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
hell	inferno	hell	inferno	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
hell	granizo	hell	granizo	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
hell	salve	hell	salve	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
landkreis	landkreis	landkreis	landkrel	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
kön	género	kön	género	N;NOM;INDF;NEUT;SG	N;MASC;SG
kön	gênero	kön	gênero	N;NOM;INDF;NEUT;SG	N;MASC;SG
kön	sexo	kön	sexo	N;NOM;INDF;NEUT;SG	N;MASC;SG
kön	sex	kön	sexta-feira	N;NOM;INDF;NEUT;SG	N;MASC;SG
kön	sexo	kön	sexo	N;NOM;INDF;NEUT;SG	N;MASC;SG
capensis	capensis	capensis	capensis	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
after	after	after	after	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
tänkte	pensei	tänka	pensar	V;IND;PST;FIN;ACT	V;IND;SG;1;PST;FIN
tänkte	pensado	tänka	pensar	V;IND;PST;FIN;ACT	V;MASC;SG;V.PTCP
tänkte	pensou	tänka	pensar	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN
tänkte	pensando	tänka	pensar	V;IND;PST;FIN;ACT	V;V.MSDR
tänkte	pensar	tänka	pensar	V;IND;PST;FIN;ACT	V;NFIN
revolution	revolution	revolution	revolution	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
revolution	revolução	revolution	revolução	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
playa	playa	playa	playa	N;NOM;INDF;NEUT;SG	N;FEM;SG
båtar	barcos	båta	barco	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
byggnaderna	edifícios	byggnad	edifício	N;NOM;DEF;MASC+FEM;PL	N;MASC;PL
byggnaderna	imóveis	byggnad	imóvel	N;NOM;DEF;MASC+FEM;PL	N;MASC;PL
byggnaderna	prédios	byggnad	prédio	N;NOM;DEF;MASC+FEM;PL	N;MASC;PL
hav	mar	hav	mar	N;NOM;INDF;NEUT;SG	N;MASC;SG
hav	oceano	hav	oceano	N;NOM;INDF;NEUT;SG	N;MASC;SG
string	string	string	string	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
string	tanga	string	tanga	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
andersen	andersen	anders	andersen	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
svenskar	suecos	svensk	sueco	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
utgåvan	edição	utgåva	edição	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
styrelseordförande	presidente	styrelseordförande	presidente	N;NOM;INDF;NEUT;SG	N;MASC;SG
varor	mercadorias	vara	mercadoria	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
varor	bens	vara	bem	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
varor	mercadorias	vara	mercadoria	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
varor	mercadorias	vara	mercadoria	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
kyrkogården	cemitério	kyrkogård	cemitério	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
extremt	extremamente	extrem	extremamente	ADV	ADV
personligen	pessoalmente	personligen	pessoalmente	ADV	ADV
tillägg	complemento	tillägg	complemento	N;NOM;INDF;NEUT;SG	N;MASC;SG
tillägg	suplemento	tillägg	suplemento	N;NOM;INDF;NEUT;SG	N;MASC;SG
tillägg	adição	tillägg	adição	N;NOM;INDF;NEUT;SG	N;FEM;SG
tillägg	apêndice	tillägg	apêndice	N;NOM;INDF;NEUT;SG	N;MASC;SG
tillägg	adenda	tillägg	adenda	N;NOM;INDF;NEUT;SG	N;FEM;SG
sjunga	cantar	sjung	cantar	V;IMP;FIN;ACT	V;NFIN
sjunga	cantando	sjung	cantar	V;IMP;FIN;ACT	V;V.MSDR
sjunga	cantar	sjung	cantar	V;IMP;FIN;ACT	V;NFIN
luer	luer	luer	luer	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
set	conjunto	se	conjunto	N;NOM;INDF;NEUT;SG	N;MASC;SG
set	set	se	set	N;NOM;INDF;NEUT;SG	N;MASC;SG
hej	alô	hej	alô	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
hej	hello	hej	hello	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
hej	ei	hej	ei	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
hej	hey	hej	hey	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
experiment	experiências	experiment	experiência	N;NOM;INDF;NEUT;PL	N;FEM;PL
experiment	experimentos	experiment	experimento	N;NOM;INDF;NEUT;PL	N;MASC;PL
experiment	experiências	experiment	experiência	N;NOM;INDF;NEUT;PL	N;FEM;PL
instämmer	concordar	instämma	concordar	V;IND;PRS;FIN;ACT	V;NFIN
instämmer	concorda	instämma	concordar	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
instämmer	concordam	instämma	concordar	V;IND;PRS;FIN;ACT	V;IND;PL;3;PRS;FIN
instämmer	concordo	instämma	concordo	V;IND;PRS;FIN;ACT	V;IND;SG;1;PRS;FIN
instämmer	concorda	instämma	concordar	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
winter	inverno	winter	inverno	N;NOM;INDF;NEUT;SG	N;MASC;SG
vin	vin	vin	vin	N;NOM;INDF;NEUT;SG	N;MASC;SG
vin	vinho	vin	vinho	N;NOM;INDF;NEUT;SG	N;MASC;SG
minuta	minuta	minuta	minuta	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
facebook	facebook	facebook	facebook	N;NOM;INDF;NEUT;SG	N;MASC;SG
spridning	difusão	spridning	difusão	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
spridning	difusão	spridning	difusão	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
spridning	divulgação	spridning	divulgação	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
spridning	disseminação	spridning	disseminação	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
spridning	dispersão	spridning	dispersão	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
spridning	propagação	spridning	propagação	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
melodin	melodia	melodin	melodia	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
melodin	melody	melodin	melody	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
teologi	teologia	teologi	teologia	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
loew	loew	loew	loew	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
husen	casas	hus	casa	N;NOM;DEF;NEUT;PL	N;FEM;PL
grandis	grandis	grandis	grandi	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
rang	patente	rang	patente	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
rang	rank	rang	rank	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
rang	posto	rang	posto	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
drogs	puxado	dra	puxado	V;IND;PST;FIN;PASS	V;MASC;SG;V.PTCP
drogs	puxados	dra	puxar	V;IND;PST;FIN;PASS	V;MASC;PL;V.PTCP
drogs	puxou	dra	puxar	V;IND;PST;FIN;PASS	V;IND;SG;3;PST;FIN
drogs	puxada	dra	puxado	V;IND;PST;FIN;PASS	V;FEM;SG;V.PTCP
nivåer	níveis	nivå	nível	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
nivåer	níveis	nivå	nível	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
mod	coragem	mod	coragem	N;NOM;INDF;NEUT;SG	N;FEM;SG
mod	coragem	mod	coragem	N;NOM;INDF;NEUT;SG	N;FEM;SG
mod	valentia	mod	valentia	N;NOM;INDF;NEUT;SG	N;FEM;SG
mod	bravura	mod	bravura	N;NOM;INDF;NEUT;SG	N;FEM;SG
mod	mod	mod	mod	N;NOM;INDF;NEUT;SG	N;MASC;SG
motorväg	autoestrada	motorväg	autoestrada	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
motorväg	highway	motorväg	highway	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
motorväg	rodovia	motorväg	rodovia	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
motorväg	autoestrada	motorväg	autoestrada	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
motorväg	estrada	motorväg	estrada	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
pool	piscina	pool	piscina	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
pool	pool	pool	pool	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
teolog	teólogo	teolog	teólogo	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
klarar	lidar	klara	lidar	V;IND;PRS;FIN;ACT	V;NFIN
tillverkare	fabricantes	tillverkare	fabricante	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
highland	highland	highland	highland	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
popularitet	popularidade	popularitet	popularidade	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
helen	helena	hel	heleno	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
helen	helen	hel	helen	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
camponotus	camponotus	camponotus	camponotu	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
graf	gráfico	graf	gráfico	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
graf	grafo	graf	grafo	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
graf	graf	graf	grafo	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
