nie	не	nie	не	PART;NEG	PART;NEG
typowy	типова	typowy	типовий	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
typowy	типовий	typowy	типовий	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
posiadanie	зберігання	posiadać	зберігання	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	N;INAN;NOM;NEUT;SG
posiadanie	одержимість	posiadać	одержимість	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	N;INAN;NOM;FEM;SG
posiadanie	володіння	posiadać	володіння	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	N;INAN;NOM;NEUT;SG
zachowane	збережена	zachować	збережений	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
wiatr	вітер	wiatr	вітер	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
silny	сильний	silny	сильний	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
silny	сильна	silny	сильний	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
dyskusje	дискусії	dyskusja	дискусія	N;NOM;FEM;PL	N;INAN;NOM;FEM;PL
dyskusje	дискусії	dyskusja	дискусія	N;NOM;FEM;PL	N;INAN;NOM;FEM;PL
aktorów	акторів	aktor	актор	N;ACC;MASC;PL	N;ANIM;ACC;MASC;PL
kot	кіт	kot	кіт	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
kot	кішка	kot	кішка	N;NOM;MASC;SG	N;ANIM;NOM;FEM;SG
zauważyć	зауважимо	zauważyć	зауважити	V;PFV;NFIN;ACT	V;PFV;IND;PL;1;FUT;FIN
zauważyć	зауважити	zauważyć	зауважити	V;PFV;NFIN;ACT	V;PFV;NFIN
policja	поліція	policja	поліція	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
morski	морська	morski	морський	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
morski	морський	morski	морський	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
rumuński	румунська	rumuński	румунський	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
współpracuje	співпрацює	współpracować	співпрацювати	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
prawne	юридична	prawny	юридичний	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
prawne	юридичний	prawny	юридичний	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
twoje	твій	twój	твій	DET;NOM;MASC;SG;2	DET;NOM;MASC;SG;2
twoje	твоя	twój	твій	DET;NOM;MASC;SG;2	DET;NOM;FEM;SG;2
twoje	ваша	twój	ваш	DET;NOM;MASC;SG;2	DET;NOM;FEM;SG;2
twoje	твій	twój	твій	DET;NOM;MASC;SG;2	DET;NOM;MASC;SG;2
twoje	твоя	twój	твій	DET;NOM;MASC;SG;2	DET;NOM;FEM;SG;2
ćwiczenia	вправи	ćwiczenie	вправа	N;NOM;NEUT;PL	N;INAN;NOM;FEM;PL
ćwiczenia	вправи	ćwiczenie	вправа	N;NOM;NEUT;PL	N;INAN;NOM;FEM;PL
ćwiczenia	вправи	ćwiczenie	вправа	N;NOM;NEUT;PL	N;INAN;NOM;FEM;PL
zabytkowy	історичний	zabytkowy	історичний	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
sojusz	альянс	sojusz	альянс	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
obowiązek	вимога	obowiązek	вимога	N;NOM;MASC;SG	N;INAN;NOM;FEM;SG
hymn	гімн	hymn	гімн	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
hymn	гімн	hymn	гімн	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
osiągnięcie	досягнення	osiągnięcie	досягнення	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
statusu	стану	status	стан	N;GEN;MASC;SG	N;INAN;GEN;MASC;SG
piramida	піраміда	piramida	піраміда	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
zdał	пройшов	zdać	пройти	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;MASC;IND;SG;PST;FIN
zdał	пройдено	zdać	пройти	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;IND;0;FIN
zdał	передано	zdać	передати	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;IND;0;FIN
zdał	перейшов	zdać	перейти	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;MASC;IND;SG;PST;FIN
obsługa	служба	obsługa	служба	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
obsługa	послуга	obsługa	послуга	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
obsługa	сервіс	obsługa	сервес	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
alkoholu	алкоголю	alkohol	алкоголь	N;GEN;MASC;SG	N;INAN;GEN;MASC;SG
młoda	молода	młody	молодий	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
młoda	молодий	młody	молодий	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
filozofia	філософія	filozofia	філософія	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
orkiestra	оркестр	orkiestra	оркестр	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
duet	дует	duet	дует	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
gaz	газ	gaz	газ	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
gaz	газ	gaz	газ	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
vegas	вегасі	vegas	вегас	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
śmiertelna	смертельна	śmiertelny	смертельний	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
śmiertelna	критична	śmiertelny	критичний	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
śmiertelna	смертний	śmiertelny	смертний	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
doświadczenie	досвід	doświadczenie	досвід	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
polak	поле	polak	поле	N;NOM;MASC;SG	N;INAN;NOM;NEUT;SG
polak	полюс	polak	полюс	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
dowód	виставку	dowód	виставка	N;ACC;MASC;SG	N;INAN;ACC;FEM;SG
zamknięte	закрита	zamknąć	закрита	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
uciekł	втік	uciec	втекти	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;MASC;IND;SG;PST;FIN
uciekł	утік	uciec	утік	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;MASC;IND;SG;PST;FIN
uciekł	втекла	uciec	втекти	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;FEM;IND;SG;PST;FIN
fizyczne	фізична	fizyczny	фізичний	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
fizyczne	фізичне	fizyczny	фізичний	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
kara	штраф	kara	штраф	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
kara	кара	kara	кара	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
kara	покарання	kara	покарання	N;NOM;FEM;SG	N;INAN;NOM;NEUT;SG
powód	позивач	powód	позивач	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
powód	причина	powód	причина	N;NOM;MASC;SG	N;INAN;NOM;FEM;SG
powód	привід	powód	привід	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
starożytności	низки	starożytność	низка	N;GEN;FEM;SG	N;INAN;GEN;FEM;SG
lek	наркотик	lek	наркотик	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
apostolski	апостольська	apostolski	апостольський	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
ogólna	загальна	ogólny	загальний	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
ogólna	звичайний	ogólny	звичайний	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
ogólna	загальний	ogólny	загальний	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
ogólna	загальне	ogólny	загальний	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
ogólna	загальний	ogólny	загальний	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
ogólna	загальне	ogólny	загальний	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
dziennie	щоденно	dziennie	щоденно	ADV	ADV
dziennie	щодня	dziennie	щодня	ADV	ADV
dziewczyny	дівчатка	dziewczyna	дівчатко	N;NOM;FEM;PL	N;ANIM;NOM;FEM;PL
dziewczyny	дівчата	dziewczyna	дівчина	N;NOM;FEM;PL	N;ANIM;NOM;FEM;PL
mniejszy	менший	mały	менший	ADJ;NOM;CMPR;MASC;SG	ADJ;NOM;CMPR;MASC;SG
klad	клада	klad	клад	N;NOM;MASC;SG	N;ANIM;NOM;FEM;SG
wybrał	вибрав	wybrać	вибрати	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;MASC;IND;SG;PST;FIN
wybrał	обрав	wybrać	обрати	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;MASC;IND;SG;PST;FIN
wybrał	вибрала	wybrać	вибрати	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;FEM;IND;SG;PST;FIN
wybrał	обрав	wybrać	обрати	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;MASC;IND;SG;PST;FIN
wybrał	зірвав	wybrać	зірвати	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;MASC;IND;SG;PST;FIN
katastrofa	аварія	katastrofa	аварія	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
katastrofa	крах	katastrofa	крах	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
katastrofa	катастрофа	katastrofa	катастрофа	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
katastrofa	катастрофа	katastrofa	катастрофа	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
suma	сума	suma	сума	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
miał	мав	mieć	мати	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;IPFV;MASC;IND;SG;PST;FIN
rajd	ралі	rajd	ралі	N;NOM;MASC;SG	N;INAN;NOM;NEUT;SG
rajd	мітинг	rajd	мітинг	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
wyjścia	виведення	wyjście	виведення	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
wyjścia	вихід	wyjście	вихід	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
przywódców	лідерів	przywódca	лідер	N;ACC;MASC;PL	N;ANIM;ACC;MASC;PL
skutecznie	ефективно	skutecznie	ефективно	ADV	ADV
skutecznie	успішно	skutecznie	успішно	ADV	ADV
zamieszkują	населяють	zamieszkiwać	населяти	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;IPFV;IND;PL;3;PRS;FIN
artyści	художники	artysta	художник	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
artyści	виконавці	artysta	виконавець	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
artyści	митці	artysta	митка	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
oznaczało	означала	oznaczać	означати	V;IPFV;NEUT;IND;SG;PST;FIN;ACT	V;IPFV;FEM;IND;SG;PST;FIN
kolarstwo	велоспорт	kolarstwo	велоспорт	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
muhammad	мухаммед	muhammad	мухаммед	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
muhammad	мухаммад	muhammad	мухаммад	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
muhammad	мухаммед	muhammad	мухаммед	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
muhammad	мохаммед	muhammad	мохаммед	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
muhammad	мохамед	muhammad	мохамед	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
zapewnić	надати	zapewnić	надати	V;PFV;NFIN;ACT	V;PFV;NFIN
podzielony	розділена	podzielić	розділений	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
opracowany	розроблений	opracować	розроблений	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
bułgarski	болгарський	bułgarski	болгарський	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
bułgarski	болгарська	bułgarski	болгарський	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
reakcja	реакція	reakcja	реакція	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
reakcja	відповідь	reakcja	відповідь	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
dziennikarka	журналіст	dziennikarka	журналіст	N;NOM;FEM;SG	N;ANIM;NOM;MASC;SG
dziennikarka	репортер	dziennikarka	репортер	N;NOM;FEM;SG	N;ANIM;NOM;MASC;SG
nieruchomości	майна	nieruchomość	майна	N;GEN;FEM;SG	N;INAN;GEN;MASC;SG
krater	кратер	krater	кратер	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
lekarzy	лікарів	lekarz	лікар	N;ACC;MASC;PL	N;ANIM;ACC;MASC;PL
boisko	поле	boisko	поле	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
określić	визначити	określić	визначити	V;PFV;NFIN;ACT	V;PFV;NFIN
określić	вказати	określić	вказати	V;PFV;NFIN;ACT	V;PFV;NFIN
określić	вкажіть	określić	вказати	V;PFV;NFIN;ACT	V;PFV;IMP;PL;2;FIN
określić	вказати	określić	вказати	V;PFV;NFIN;ACT	V;PFV;NFIN
określić	визначити	określić	визначити	V;PFV;NFIN;ACT	V;PFV;NFIN
spowodowała	призвела	spowodować	призвести	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;PFV;FEM;IND;SG;PST;FIN
spowodowała	викликала	spowodować	викликати	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;PFV;FEM;IND;SG;PST;FIN
zdarzenie	історія	zdarzenie	історія	N;NOM;NEUT;SG	N;INAN;NOM;FEM;SG
zdarzenie	сюжет	zdarzenie	сюжет	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
zdarzenie	розповідь	zdarzenie	розповідь	N;NOM;NEUT;SG	N;INAN;NOM;FEM;SG
zdarzenie	публікація	zdarzenie	публікація	N;NOM;NEUT;SG	N;INAN;NOM;FEM;SG
zdarzenie	подія	zdarzenie	подія	N;NOM;NEUT;SG	N;INAN;NOM;FEM;SG
skrzyżowania	перетин	skrzyżowanie	перетина	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
skrzyżowania	перехрестя	skrzyżowanie	перехрестя	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
willa	воля	willa	воля	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
willa	вілла	willa	вілла	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
rezultat	результат	rezultat	результат	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
tymczasowe	тимчасове	tymczasowy	тимчасовий	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
tymczasowe	тимчасова	tymczasowy	тимчасовий	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
tymczasowe	тимчасовий	tymczasowy	тимчасовий	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
tymczasowe	тимчасовий	tymczasowy	тимчасовий	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
ceremonia	церемонія	ceremonia	церемонія	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
strumień	потік	strumień	потік	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
strumień	струмок	strumień	струмок	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
kwestie	проблеми	kwest	проблема	N;NOM;FEM;PL	N;INAN;NOM;FEM;PL
przyniósł	приніс	przynieść	приніс	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;MASC;IND;SG;PST;FIN
tradycje	традиції	tradycja	традиція	N;NOM;FEM;PL	N;INAN;NOM;FEM;PL
tradycje	традиції	tradycja	традиція	N;NOM;FEM;PL	N;INAN;NOM;FEM;PL
pierścień	кільце	pierścienie	кільце	N;NOM;MASC;SG	N;INAN;NOM;NEUT;SG
pierścień	перстень	pierścienie	перстень	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
pierścień	каблучка	pierścienie	каблучка	N;NOM;MASC;SG	N;INAN;NOM;FEM;SG
sędziów	суддів	sędzia	суддя	N;ACC;MASC;PL	N;ANIM;ACC;MASC;PL
przywódcy	лідерство	przywódca	лідерство	N;NOM;MASC;SG	N;INAN;NOM;NEUT;SG
przywódcy	лідерства	przywódca	лідерство	N;NOM;MASC;SG	N;INAN;NOM;NEUT;SG
sklep	крамниця	sklep	крамниця	N;NOM;MASC;SG	N;INAN;NOM;FEM;SG
sklep	магазин	sklep	магазин	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
sklep	магазин	sklep	магазин	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
marsz	березень	marsz	березень	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
przygotowanie	приготування	przygotowanie	приготування	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
przygotowanie	підготовка	przygotowanie	підготовка	N;NOM;NEUT;SG	N;INAN;NOM;FEM;SG
organizacyjne	організаційна	organizacyjny	організаційний	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
organizacyjne	організаційний	organizacyjny	організаційний	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
sposoby	шляхи	sposób	шлях	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
sposoby	способи	sposób	спосіб	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
sposoby	способи	sposób	спосіб	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
sposoby	методи	sposób	метод	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
nasz	наше	nasz	наш	DET;NOM;MASC;SG;1	DET;NOM;NEUT;SG;1
nasz	наша	nasz	наш	DET;NOM;MASC;SG;1	DET;NOM;FEM;SG;1
nasz	наш	nasz	наш	DET;NOM;MASC;SG;1	DET;NOM;MASC;SG;1
lewy	лівий	lewy	лівий	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
wycofania	зняття	wycofanie	зняття	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
znacząco	значно	znacząco	значно	ADV	ADV
czynniki	фактори	czynnik	фактор	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
przeznaczona	призначений	przeznaczyć	призначений	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
dzieciństwo	дитинство	dzieciństwo	дитинство	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
dzieciństwo	дитинства	dzieciństwo	дитинство	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
twarz	обличчя	twarz	обличчя	N;NOM;FEM;SG	N;INAN;NOM;NEUT;SG
kieruje	направляє	kierować	направляти	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
formuła	формула	formuła	формула	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
opublikowane	опублікований	opublikować	опублікований	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
segment	сегмент	segment	сегмент	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
segment	відрізок	segment	відрізок	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
dąbrowski	домбровський	dąbrowski	домбровський	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
istniało	існував	istnieć	існувати	V;IPFV;NEUT;IND;SG;PST;FIN;ACT	V;IPFV;MASC;IND;SG;PST;FIN
istniało	існувало	istnieć	існувати	V;IPFV;NEUT;IND;SG;PST;FIN;ACT	V;IPFV;NEUT;IND;SG;PST;FIN
przepraszam	перепрошую	przepraszać	перепрошувати	V;IPFV;IND;SG;1;PRS;FIN;ACT	V;IPFV;IND;SG;1;PRS;FIN
nasze	наше	nasz	наш	DET;NOM;NEUT;SG;1	DET;NOM;NEUT;SG;1
nasze	наша	nasz	наш	DET;NOM;NEUT;SG;1	DET;NOM;FEM;SG;1
nasze	наш	nasz	наш	DET;NOM;NEUT;SG;1	DET;NOM;MASC;SG;1
ekonomiczna	економічне	ekonomiczny	економічний	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
ekonomiczna	економічна	ekonomiczny	економічний	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
ekonomiczna	економічний	ekonomiczny	економічний	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
ekonomiczna	економічне	ekonomiczny	економічний	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
kadra	факультет	kadra	факультет	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
kadra	персонал	kadra	персонал	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
kadra	штаб	kadra	штаб	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
olej	олія	olej	олія	N;NOM;MASC;SG	N;INAN;NOM;FEM;SG
olej	нафта	olej	нафта	N;NOM;MASC;SG	N;INAN;NOM;FEM;SG
postępowanie	поводження	postępowanie	поводження	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
postępowanie	обробка	postępowanie	обробка	N;NOM;NEUT;SG	N;INAN;NOM;FEM;SG
postępowanie	процедура	postępowanie	процедура	N;NOM;NEUT;SG	N;INAN;NOM;FEM;SG
długa	довгий	długi	довгий	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
długa	довга	długi	довга	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
decyduje	вирішує	decydować	вирішувати	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
władza	авторитет	władza	авторитет	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
władza	влада	władza	влада	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
władza	живлення	władza	живлення	N;NOM;FEM;SG	N;INAN;NOM;NEUT;SG
władza	сила	władza	сила	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
duch	примара	duch	примар	N;NOM;MASC;SG	N;INAN;NOM;FEM;SG
duch	привид	duch	привид	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
duch	колорит	duch	колорит	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
duch	дух	duch	дух	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
użyte	використана	użyć	використаний	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
szkolenie	тренування	szkolenie	тренування	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	N;INAN;NOM;NEUT;SG
szkolenie	тренінг	szkolenie	тренінг	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	N;INAN;NOM;MASC;SG
bezpieczeństwo	безпека	bezpieczeństwo	безпека	N;NOM;NEUT;SG	N;INAN;NOM;FEM;SG
bezpieczeństwo	безпека	bezpieczeństwo	безпека	N;NOM;NEUT;SG	N;INAN;NOM;FEM;SG
przewodniczył	головував	przewodniczyć	головувати	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;IPFV;MASC;IND;SG;PST;FIN
lokalny	локальна	lokalny	локальний	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
lokalny	локальний	lokalny	локальний	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
lokalny	місцевий	lokalny	місцевий	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
objętość	гучність	objętość	гучність	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
dodatkowy	додатковий	dodatkowy	додатковий	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
dodatkowy	додаткова	dodatkowy	додатковий	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
szwajcaria	швейцарія	szwajcariać	швейцарія	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
pula	пула	pula	пути	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
pula	басейн	pula	басейн	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
łacińskiej	латинської	łaciński	латинський	ADJ;GEN;FEM;SG	ADJ;GEN;FEM;SG
piękna	красивий	piękny	красивий	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
piękna	красива	piękny	красиво	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
niedawno	недавно	niedawno	недавно	ADV	ADV
niedawno	нещодавно	niedawno	нещодавно	ADV	ADV
chłopiec	хлопчик	chłopiec	хлопчик	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
karabiny	гвинтівки	karabina	гвинтівка	N;NOM;MASC;PL	N;INAN;NOM;FEM;PL
hydrograficzne	гідрографічна	hydrograficzny	гідрографічний	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
przyspieszenie	прискорення	przyspieszenie	прискорення	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
przyspieszenie	прискорення	przyspieszenie	прискорення	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
przyspieszenie	перевищення	przyspieszenie	перевищення	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
oblężenie	облога	oblężenie	облогий	N;NOM;NEUT;SG	N;INAN;NOM;FEM;SG
edukacja	освіта	edukacja	освіта	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
monety	монети	monet	монети	N;NOM;MASC;PL	N;INAN;NOM;FEM;PL
przybyli	прибули	przybyć	прибути	V;PFV;MASC;IND;PL;PST;FIN;ACT	V;PFV;IND;PL;PST;FIN
przybyli	приїхали	przybyć	приїхати	V;PFV;MASC;IND;PL;PST;FIN;ACT	V;PFV;IND;PL;PST;FIN
grecja	грецька	grecja	грецький	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
grecja	грек	grecja	грек	N;NOM;FEM;SG	N;ANIM;NOM;MASC;SG
grecja	греція	grecja	греція	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
urzędników	чиновників	urzędnik	чиновник	N;ACC;MASC;PL	N;ANIM;ACC;MASC;PL
opublikowany	опублікований	opublikować	опублікований	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
nasza	наше	nasz	наш	DET;NOM;FEM;SG;1	DET;NOM;NEUT;SG;1
nasza	наша	nasz	наш	DET;NOM;FEM;SG;1	DET;NOM;FEM;SG;1
