les	de	le	de	DET;DEF;PL	DET;DEF
sculptures	sculpturen	sculpture	sculptuur	N;FEM;PL	N;PL
investissement	investering	investissement	investering	N;MASC;SG	N;MASC+FEM;SG
investissement	investering	investissement	investering	N;MASC;SG	N;MASC+FEM;SG
incident	voorval	incident	voorval	N;MASC;SG	N;NEUT;SG
incident	incident	incident	incident	N;MASC;SG	N;NEUT;SG
chêne	eik	chêne	eik	N;MASC;SG	N;MASC+FEM;SG
chêne	oak	chêne	oak	N;MASC;SG	N;MASC+FEM;SG
transformé	omgetoverd	transformer	omtoveren	V;MASC;SG;PST;V.PTCP	V;V.PTCP
transformé	getransformeerd	transformer	transformeren	V;MASC;SG;PST;V.PTCP	V;V.PTCP
concerto	concerto	concerto	concerto	N;MASC;SG	N;MASC+FEM;SG
adversaires	tegenstanders	adversaire	tegenstander	N;MASC;PL	N;PL
adversaires	tegenstanders	adversaire	tegenstander	N;MASC;PL	N;PL
compagnon	metgezel	compagnon	metgezel	N;MASC;SG	N;MASC+FEM;SG
compagnon	journeyman	compagnon	journeyman	N;MASC;SG	N;NEUT;SG
chroniques	chroniques	chronique	chronique	N;FEM;PL	N;PL
chroniques	kronieken	chronique	kroniek	N;FEM;PL	N;PL
tue	doodt	tuer	doden	V;IND;SG;3;PRS;FIN	V;SG;PRS;FIN
radical	radicaal	radical	radicaal	ADJ;MASC;SG	ADJ
radical	radicale	radical	radicaal	ADJ;MASC;SG	ADJ
partenariat	partnership	partenariat	partnership	N;MASC;SG	N;NEUT;SG
partenariat	partnerschap	partenariat	partnerschap	N;MASC;SG	N;NEUT;SG
stratégique	strategisch	stratégique	strategisch	ADJ;MASC;SG	ADJ
réfugiés	vluchtelingen	réfugié	vluchteling	N;MASC;PL	N;PL
réfugiés	vluchtelingen	réfugié	vluchteling	N;MASC;PL	N;PL
berger	berger	berger	berger	N;MASC;SG	N;MASC+FEM;SG
berger	herder	berger	herder	N;MASC;SG	N;MASC+FEM;SG
berger	shepherd	berger	shepherd	N;MASC;SG	N;MASC+FEM;SG
cache	verstoppen	cacher	verstoppen	V;IND;SG;3;PRS;FIN	V;NFIN
cache	verbergen	cacher	verbergen	V;IND;SG;3;PRS;FIN	V;NFIN
cache	verberg	cacher	verberg	V;IND;SG;3;PRS;FIN	V;SG;PRS;FIN
cache	verbergt	cacher	verbergen	V;IND;SG;3;PRS;FIN	V;SG;PRS;FIN
égale	gelijk	égal	gelijk	ADJ;FEM;SG	ADJ
égale	gelijke	égal	gelijk	ADJ;FEM;SG	ADJ
œufs	eieren	œuf	ei	N;MASC;PL	N;PL
œufs	eitjes	œuf	eit	N;MASC;PL	N;PL
œufs	eieren	œuf	ei	N;MASC;PL	N;PL
tentatives	pogingen	tentative	poging	N;FEM;PL	N;PL
emma	emma	emma	emma	N;FEM;SG	N;MASC+FEM;SG
blanches	wit	blanc	wit	ADJ;FEM;PL	ADJ
blanches	witte	blanc	wit	ADJ;FEM;PL	ADJ
miles	miles	mile	mil	N;MASC;PL	N;PL
miles	mijlen	mile	mijlen	N;MASC;PL	N;PL
miles	kilometers	mile	kilometer	N;MASC;PL	N;PL
demandes	toepassingen	demande	toepassing	N;FEM;PL	N;PL
demandes	applicaties	demande	applicatie	N;FEM;PL	N;PL
demandes	verzoeken	demande	verzoek	N;FEM;PL	N;PL
doublé	verdubbeld	doubler	verdubbelen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
doublé	verdubbelde	doubler	verdubbelen	V;MASC;SG;PST;V.PTCP	V;SG;PST;FIN
boxe	boks	boxe	boks	N;FEM;SG	N;MASC+FEM;SG
pair	peer	pair	peer	N;MASC;SG	N;MASC+FEM;SG
pair	paar	pair	paar	N;MASC;SG	N;NEUT;SG
pair	pair	pair	pair	N;MASC;SG	N;MASC+FEM;SG
industriels	industrieel	industriel	industrieel	ADJ;MASC;PL	ADJ
industriels	industriële	industriel	industreel	ADJ;MASC;PL	ADJ
tarn	tarn	tarn	tarn	N;MASC;SG	N;MASC+FEM;SG
compagnons	metgezellen	compagnon	metgezel	N;MASC;PL	N;PL
challenge	challenge	challenge	challeng	N;MASC;SG	N;MASC+FEM;SG
challenge	uitdaging	challenge	uitdaging	N;MASC;SG	N;MASC+FEM;SG
adolphe	adolph	adolphe	adolph	N;MASC;SG	N;MASC+FEM;SG
adolphe	adolphe	adolphe	adolphe	N;MASC;SG	N;MASC+FEM;SG
adolphe	adolf	adolphe	adolf	N;MASC;SG	N;MASC+FEM;SG
serpent	slang	serpent	slang	N;MASC;SG	N;MASC+FEM;SG
serpent	snake	serpent	snake	N;MASC;SG	N;MASC+FEM;SG
serpent	serpent	serpent	serpent	N;MASC;SG	N;NEUT;SG
serpent	slang	serpent	slang	N;MASC;SG	N;MASC+FEM;SG
chimiques	chemisch	chimique	chemisch	ADJ;MASC;PL	ADJ
livret	boekje	livret	boek	N;MASC;SG	N;NEUT;SG
livret	libretto	livret	libretto	N;MASC;SG	N;NEUT;SG
noires	zwarte	noir	zwart	ADJ;FEM;PL	ADJ
noires	zwart	noir	zwart	ADJ;FEM;PL	ADJ
amont	stroomopwaarts	amont	stroomopwaarts	N;MASC;SG	N;MASC+FEM;SG
individuelle	individueel	individuel	individueel	ADJ;FEM;SG	ADJ
individuelle	vrijstaand	individuel	vrijstaand	ADJ;FEM;SG	ADJ
individuelle	individueel	individuel	individueel	ADJ;FEM;SG	ADJ
foyer	foyer	foyer	foyer	N;MASC;SG	N;MASC+FEM;SG
foyer	haard	foyer	haard	N;MASC;SG	N;MASC+FEM;SG
invite	uitnodiging	invite	uitnodiging	N;FEM;SG	N;MASC+FEM;SG
anges	engeltjes	ange	engel	N;MASC;PL	N;PL
anges	engelen	ange	engel	N;MASC;PL	N;PL
anges	angels	ange	angel	N;MASC;PL	N;PL
rencontrer	ontmoet	rencontrer	ontmoeten	V;NFIN	V;V.PTCP
rencontrer	ontmoeten	rencontrer	ontmoeten	V;NFIN	V;NFIN
étang	vijver	étang	vijver	N;MASC;SG	N;MASC+FEM;SG
étang	étang	étang	étang	N;MASC;SG	N;MASC+FEM;SG
restant	overgebleven	rester	overblijven	V;PRS;V.PTCP	V;V.PTCP
restant	resterend	rester	resteren	V;PRS;V.PTCP	V;V.PTCP
restant	resterende	rester	resteren	V;PRS;V.PTCP	V;V.PTCP
rassemble	verzamelt	rassembler	verzamelen	V;IND;SG;3;PRS;FIN	V;SG;PRS;FIN
symboles	symbolen	symbole	symbol	N;MASC;PL	N;PL
vols	vluchten	vol	vlucht	N;MASC;PL	N;PL
voûte	kluis	voûte	kluis	N;FEM;SG	N;MASC+FEM;SG
voûte	arch	voûte	arch	N;FEM;SG	N;MASC+FEM;SG
voûte	boog	voûte	boog	N;FEM;SG	N;MASC+FEM;SG
méridionale	zuidelijk	méridional	zuidelijk	ADJ;FEM;SG	ADJ
racines	wortels	racine	wortel	N;FEM;PL	N;PL
accueilli	toegejuicht	accueillir	toejuichen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
accueilli	verwelkomd	accueillir	verwelkomen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
accueilli	verwelkomde	accueillir	verwelkomen	V;MASC;SG;PST;V.PTCP	V;SG;PST;FIN
accueilli	gehost	accueillir	hosten	V;MASC;SG;PST;V.PTCP	V;V.PTCP
accueilli	georganiseerd	accueillir	organiseren	V;MASC;SG;PST;V.PTCP	V;V.PTCP
fréquente	veelvuldig	fréquent	veelvuldig	ADJ;FEM;SG	ADJ
fréquente	frequente	fréquent	frequente	ADJ;FEM;SG	ADJ
fréquente	frequent	fréquent	frequent	ADJ;FEM;SG	ADJ
équipé	gemonteerd	équiper	monteren	V;MASC;SG;PST;V.PTCP	V;V.PTCP
équipé	uitgerust	équiper	uitrusten	V;MASC;SG;PST;V.PTCP	V;V.PTCP
équipé	uitgerust	équiper	uitrusten	V;MASC;SG;PST;V.PTCP	V;V.PTCP
feux	lampen	feu	lamp	N;MASC;PL	N;PL
parfait	perfect	parfait	perfect	ADJ;MASC;SG	ADJ
parfait	perfecte	parfait	perfect	ADJ;MASC;SG	ADJ
roumain	roemeens	roumain	roemeens	ADJ;MASC;SG	ADJ
roumain	roemeense	roumain	roemeens	ADJ;MASC;SG	ADJ
affluents	zijrivieren	affluent	zijrivier	N;MASC;PL	N;PL
mali	mali	mali	mali	N;MASC;SG	N;MASC+FEM;SG
gardes	wachters	garde	wachter	N;MASC;PL	N;PL
gardes	bewakers	garde	bewaker	N;MASC;PL	N;PL
évolué	geëvolueerd	évoluer	volueren	V;MASC;SG;PST;V.PTCP	V;V.PTCP
vents	winden	vent	wind	N;MASC;PL	N;PL
circulaire	cirkelvormige	circulaire	cirkelvormig	ADJ;MASC;SG	ADJ
circulaire	circulaire	circulaire	circulair	ADJ;MASC;SG	ADJ
décennies	decennia	décennie	decennia	N;FEM;PL	N;PL
assistance	assistentie	assistance	assistentie	N;FEM;SG	N;MASC+FEM;SG
assistance	bijstand	assistance	bijstand	N;FEM;SG	N;MASC+FEM;SG
assistance	ondersteuning	assistance	ondersteuning	N;FEM;SG	N;MASC+FEM;SG
assistance	steun	assistance	steun	N;FEM;SG	N;MASC+FEM;SG
assistance	support	assistance	support	N;FEM;SG	N;MASC+FEM;SG
esthétique	esthetische	esthétique	esthetisch	ADJ;MASC;SG	ADJ
esthétique	esthetisch	esthétique	esthetisch	ADJ;MASC;SG	ADJ
suzanne	suzanne	suzanne	suzanne	N;FEM;SG	N;MASC+FEM;SG
coloniale	koloniaal	colonial	koloniaal	ADJ;FEM;SG	ADJ
coloniale	koloniale	colonial	koloniaal	ADJ;FEM;SG	ADJ
permanente	permanente	permanent	permanent	ADJ;FEM;SG	ADJ
permanente	permanent	permanent	permanent	ADJ;FEM;SG	ADJ
spéciaux	speciaal	spécial	speciaal	ADJ;MASC;PL	ADJ
spéciaux	bijzonder	spécial	bijzonder	ADJ;MASC;PL	ADJ
spéciaux	speciale	spécial	speciaal	ADJ;MASC;PL	ADJ
citation	quote	citation	quot	N;FEM;SG	N;MASC+FEM;SG
citation	citaat	citation	citaat	N;FEM;SG	N;NEUT;SG
citation	aanhaling	citation	aanhaling	N;FEM;SG	N;MASC+FEM;SG
citation	citaat	citation	citaat	N;FEM;SG	N;NEUT;SG
citation	notering	citation	notering	N;FEM;SG	N;MASC+FEM;SG
citation	offerte	citation	offert	N;FEM;SG	N;MASC+FEM;SG
loiret	loiret	loiret	loiret	N;MASC;SG	N;MASC+FEM;SG
républicains	republikeinse	républicain	republikeins	ADJ;MASC;PL	ADJ
indiens	indisch	indien	indisch	ADJ;MASC;PL	ADJ
indiens	indiaas	indien	indiaas	ADJ;MASC;PL	ADJ
indiens	indiase	indien	indiase	ADJ;MASC;PL	ADJ
indiens	indische	indien	indisch	ADJ;MASC;PL	ADJ
appliquer	solliciteren	appliquer	solliciteren	V;NFIN	V;NFIN
appliquer	toepassen	appliquer	toepassen	V;NFIN	V;NFIN
appliquer	afdwingen	appliquer	afdwingen	V;NFIN	V;NFIN
tournant	roteren	tourner	roteren	V;PRS;V.PTCP	V;NFIN
tournant	draaiend	tourner	draaien	V;PRS;V.PTCP	V;V.PTCP
tournant	draaien	tourner	draaien	V;PRS;V.PTCP	V;NFIN
tournant	roterende	tourner	roteren	V;PRS;V.PTCP	V;V.PTCP
âges	leeftijden	âge	leeftijd	N;MASC;PL	N;PL
offrir	bieden	offrir	bieden	V;NFIN	V;NFIN
offrir	aanbieden	offrir	aanbieden	V;NFIN	V;NFIN
offrir	bieden	offrir	bieden	V;NFIN	V;NFIN
offrir	aanbieden	offrir	aanbieden	V;NFIN	V;NFIN
crédité	bijgeschreven	créditer	bijschrijven	V;MASC;SG;PST;V.PTCP	V;V.PTCP
crédité	gecrediteerd	créditer	crediteren	V;MASC;SG;PST;V.PTCP	V;V.PTCP
tests	tests	test	tests	N;MASC;PL	N;PL
tests	tests	test	tests	N;MASC;PL	N;PL
neutralité	neutraliteit	neutralité	neutraliteit	N;FEM;SG	N;MASC+FEM;SG
sépare	scheidt	séparer	scheiden	V;IND;SG;3;PRS;FIN	V;SG;PRS;FIN
suisses	zwitsers	suisse	zwitser	N;MASC;PL	N;PL
bière	biertje	bière	biertje	N;FEM;SG	N;NEUT;SG
bière	bier	bière	bier	N;FEM;SG	N;NEUT;SG
bière	beers	bière	beers	N;FEM;SG	N;MASC+FEM;SG
faibles	zwak	faible	zwak	ADJ;MASC;PL	ADJ
faibles	slap	faible	slap	ADJ;MASC;PL	ADJ
faibles	zwakke	faible	zwak	ADJ;MASC;PL	ADJ
faibles	laag	faible	laag	ADJ;MASC;PL	ADJ
faibles	lage	faible	laag	ADJ;MASC;PL	ADJ
élue	verkozen	élire	verkiezen	V;FEM;SG;PST;V.PTCP	V;V.PTCP
élue	gekozen	élire	kiezen	V;FEM;SG;PST;V.PTCP	V;V.PTCP
industries	industrieën	industrie	industrief	N;FEM;PL	N;PL
industries	bedrijfstakken	industrie	bedrijfstak	N;FEM;PL	N;PL
destin	noodlot	destin	noodlot	N;MASC;SG	N;NEUT;SG
destin	lotsbestemming	destin	lotsbestemming	N;MASC;SG	N;MASC+FEM;SG
destin	lot	destin	lot	N;MASC;SG	N;NEUT;SG
destin	destiny	destin	destiny	N;MASC;SG	N;MASC+FEM;SG
destin	noodlot	destin	noodlot	N;MASC;SG	N;NEUT;SG
destin	lot	destin	lot	N;MASC;SG	N;NEUT;SG
destin	destin	destin	destin	N;MASC;SG	N;MASC+FEM;SG
précédentes	vorig	précédent	vorig	ADJ;FEM;PL	ADJ
précédentes	vorige	précédent	vorig	ADJ;FEM;PL	ADJ
archéologiques	archeologisch	archéologique	archeologisch	ADJ;MASC;PL	ADJ
archéologiques	archeologische	archéologique	archeologisch	ADJ;MASC;PL	ADJ
archéologiques	archeologisch	archéologique	archeologisch	ADJ;MASC;PL	ADJ
archéologiques	archeologische	archéologique	archeologisch	ADJ;MASC;PL	ADJ
invention	uitvinding	invention	uitvinding	N;FEM;SG	N;MASC+FEM;SG
podium	podium	podium	podium	N;MASC;SG	N;NEUT;SG
professeurs	professoren	professeur	professor	N;MASC;PL	N;PL
professeurs	hoogleraren	professeur	hoogleraar	N;MASC;PL	N;PL
professeurs	onderwijzers	professeur	onderwijzer	N;MASC;PL	N;PL
professeurs	leraren	professeur	leraar	N;MASC;PL	N;PL
professeurs	docenten	professeur	docent	N;MASC;PL	N;PL
professeurs	leerkrachten	professeur	leerkracht	N;MASC;PL	N;PL
professeurs	leraars	professeur	leraar	N;MASC;PL	N;PL
emplois	jobs	emploi	job	N;MASC;PL	N;PL
emplois	vacatures	emploi	vacature	N;MASC;PL	N;PL
emplois	banen	emploi	baan	N;MASC;PL	N;PL
occupée	bezet	occuper	bezetten	V;FEM;SG;PST;V.PTCP	V;V.PTCP
occupée	bezet	occuper	bezetten	V;FEM;SG;PST;V.PTCP	V;V.PTCP
occupée	bezette	occuper	bezetten	V;FEM;SG;PST;V.PTCP	V;SG;PST;FIN
confusion	verwardheid	confusion	verwardheid	N;FEM;SG	N;MASC+FEM;SG
confusion	verwarring	confusion	verwarring	N;FEM;SG	N;MASC+FEM;SG
paroisses	parishes	paroisse	parishe	N;FEM;PL	N;PL
spécialement	vooral	spécialement	vooral	ADV	ADV
mosquée	moskee	mosquée	moskee	N;FEM;SG	N;MASC+FEM;SG
étrange	raar	étrange	raar	ADJ;MASC;SG	ADJ
étrange	vreemd	étrange	vreemd	ADJ;MASC;SG	ADJ
étrange	vreemde	étrange	vreemd	ADJ;MASC;SG	ADJ
étrange	raar	étrange	raar	ADJ;MASC;SG	ADJ
étrange	vreemd	étrange	vreemd	ADJ;MASC;SG	ADJ
étrange	oneven	étrange	oneven	ADJ;MASC;SG	ADJ
étrange	vreemd	étrange	vreemd	ADJ;MASC;SG	ADJ
étrange	bizarre	étrange	bizar	ADJ;MASC;SG	ADJ
étrange	bizar	étrange	bizar	ADJ;MASC;SG	ADJ
crimes	misdaden	crime	misdaad	N;MASC;PL	N;PL
crimes	misdrijven	crime	misdrijven	N;MASC;PL	N;PL
éteint	uitgestorven	éteindre	uitsterven	V;MASC;SG;PST;V.PTCP	V;V.PTCP
éteint	geblust	éteindre	blussen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
éteint	gedoofd	éteindre	doven	V;MASC;SG;PST;V.PTCP	V;V.PTCP
autrichienne	oostenrijks	autrichien	oostenrijks	ADJ;FEM;SG	ADJ
autrichienne	oostenrijkse	autrichien	oostenrijks	ADJ;FEM;SG	ADJ
nobles	edele	noble	edeel	ADJ;MASC;PL	ADJ
nobles	edel	noble	edel	ADJ;MASC;PL	ADJ
nobles	nobele	noble	nobel	ADJ;MASC;PL	ADJ
nobles	nobel	noble	nobel	ADJ;MASC;PL	ADJ
exprimer	uitdrukken	exprimer	uitdrukken	V;NFIN	V;NFIN
exprimer	uiten	exprimer	uiten	V;NFIN	V;NFIN
vendre	verkopen	vendre	verkopen	V;NFIN	V;NFIN
vendre	verkopen	vendre	verkopen	V;NFIN	V;NFIN
maintenance	onderhoud	maintenance	onderhoud	N;FEM;SG	N;NEUT;SG
vicomte	vicomte	vicomte	vicomt	N;MASC;SG	N;MASC+FEM;SG
vicomte	burggraaf	vicomte	burggraaf	N;MASC;SG	N;MASC+FEM;SG
vicomte	burggraaf	vicomte	burggraaf	N;MASC;SG	N;MASC+FEM;SG
session	sessie	session	sessie	N;FEM;SG	N;MASC+FEM;SG
session	zitting	session	zitting	N;FEM;SG	N;MASC+FEM;SG
sorbonne	sorbonne	sorbonne	sorbonne	N;FEM;SG	N;MASC+FEM;SG
vallées	valleien	vallée	valleien	N;FEM;PL	N;PL
indienne	indisch	indien	indisch	ADJ;FEM;SG	ADJ
indienne	indiaas	indien	indiaas	ADJ;FEM;SG	ADJ
indienne	indiase	indien	indiase	ADJ;FEM;SG	ADJ
indienne	indische	indien	indisch	ADJ;FEM;SG	ADJ
inauguration	inauguratie	inauguration	inauguratie	N;FEM;SG	N;MASC+FEM;SG
colons	kolonisten	colon	kolonist	N;MASC;PL	N;PL
colons	kolonisten	colon	kolonist	N;MASC;PL	N;PL
brésilienne	braziliaanse	brésilien	braziliaans	ADJ;FEM;SG	ADJ
brésilienne	braziliaans	brésilien	braziliaans	ADJ;FEM;SG	ADJ
arsenal	arsenaal	arsenal	arsenaal	N;MASC;SG	N;NEUT;SG
arsenal	arsenal	arsenal	arsenal	N;MASC;SG	N;NEUT;SG
spéciales	speciaal	spécial	speciaal	ADJ;FEM;PL	ADJ
spéciales	bijzonder	spécial	bijzonder	ADJ;FEM;PL	ADJ
spéciales	speciale	spécial	speciaal	ADJ;FEM;PL	ADJ
récentes	recente	récent	recent	ADJ;FEM;PL	ADJ
récentes	recent	récent	recent	ADJ;FEM;PL	ADJ
policiers	politieagenten	policier	politieagent	N;MASC;PL	N;PL
armement	bewapening	armement	bewapening	N;MASC;SG	N;MASC+FEM;SG
armement	bewapening	armement	bewapening	N;MASC;SG	N;MASC+FEM;SG
exprime	uitdrukt	exprimer	uitdrukken	V;IND;SG;3;PRS;FIN	V;SG;PRS;FIN
ailier	vleugel	ailier	vleugel	N;MASC;SG	N;MASC+FEM;SG
ailier	wing	ailier	wingen	N;MASC;SG	N;MASC+FEM;SG
ailier	winger	ailier	winger	N;MASC;SG	N;MASC+FEM;SG
robe	jurk	robe	jurk	N;FEM;SG	N;MASC+FEM;SG
robe	jurkje	robe	jurkje	N;FEM;SG	N;NEUT;SG
normalement	normaliter	normalement	normaliter	ADV	ADV
mystère	mysterie	mystère	mysterie	N;MASC;SG	N;NEUT;SG
mystère	mystery	mystère	mystery	N;MASC;SG	N;MASC+FEM;SG
mystère	mystère	mystère	mystère	N;MASC;SG	N;MASC+FEM;SG
phénomènes	fenomenen	phénomène	fenomenen	N;MASC;PL	N;PL
phénomènes	verschijnselen	phénomène	verschijnselen	N;MASC;PL	N;PL
similaires	vergelijkbaar	similaire	vergelijkbaar	ADJ;MASC;PL	ADJ
similaires	vergelijkbare	similaire	vergelijkbaar	ADJ;MASC;PL	ADJ
similaires	soortgelijk	similaire	soortgelijk	ADJ;MASC;PL	ADJ
similaires	soortgelijke	similaire	soortgelijk	ADJ;MASC;PL	ADJ
similaires	gelijkaardig	similaire	gelijkaardig	ADJ;MASC;PL	ADJ
sage	verstandig	sage	verstandig	ADJ;MASC;SG	ADJ
sage	wijs	sage	wijs	ADJ;MASC;SG	ADJ
vaisseaux	schepen	vaisseau	schip	N;MASC;PL	N;PL
vaisseaux	vaartuigen	vaisseau	vaartuig	N;MASC;PL	N;PL
béton	beton	béton	beton	N;MASC;SG	N;NEUT;SG
lions	leeuwen	lion	leeuw	N;MASC;PL	N;PL
lions	lions	lion	lion	N;MASC;PL	N;PL
idéal	ideaal	idéal	ideaal	ADJ;MASC;SG	ADJ
particules	deeltjes	particule	deel	N;FEM;PL	N;PL
particules	deeltjes	particule	deel	N;FEM;PL	N;PL
particules	partikels	particule	partikel	N;FEM;PL	N;PL
particules	deeltjes	particule	deel	N;FEM;PL	N;PL
baby	baby	baby	baby	N;MASC;SG	N;MASC+FEM;SG
baby	schat	baby	schat	N;MASC;SG	N;MASC+FEM;SG
baby	schatje	baby	schat	N;MASC;SG	N;NEUT;SG
soprano	soprano	soprano	soprano	N;MASC;SG	N;MASC+FEM;SG
soprano	sopraan	soprano	sopraan	N;MASC;SG	N;MASC+FEM;SG
shakespeare	shakespeare	shakespear	shakespeaar	N;MASC;SG	N;MASC+FEM;SG
masters	meesters	master	meester	N;MASC;PL	N;PL
masters	masters	master	master	N;MASC;PL	N;PL
refusé	afgewezen	refuser	afwijzen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
refusé	ontkend	refuser	ontkenden	V;MASC;SG;PST;V.PTCP	V;V.PTCP
refusé	geweigerd	refuser	weigeren	V;MASC;SG;PST;V.PTCP	V;V.PTCP
refusé	afgewezen	refuser	afwijzen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
refusé	verworpen	refuser	verwerpen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
refusé	afgekeurd	refuser	afkeuren	V;MASC;SG;PST;V.PTCP	V;V.PTCP
refusé	geweigerd	refuser	weigeren	V;MASC;SG;PST;V.PTCP	V;V.PTCP
refusé	afgewezen	refuser	afwijzen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
refusé	geweigerd	refuser	weigeren	V;MASC;SG;PST;V.PTCP	V;V.PTCP
refusé	weigerde	refuser	weigeren	V;MASC;SG;PST;V.PTCP	V;SG;PST;FIN
refusé	geweigerd	refuser	weigeren	V;MASC;SG;PST;V.PTCP	V;V.PTCP
coureurs	racers	coureur	racer	N;MASC;PL	N;PL
coureurs	rijders	coureur	rijder	N;MASC;PL	N;PL
coureurs	renners	coureur	renner	N;MASC;PL	N;PL
coureurs	ruiters	coureur	ruiter	N;MASC;PL	N;PL
coureurs	lopers	coureur	loper	N;MASC;PL	N;PL
coureurs	renners	coureur	renner	N;MASC;PL	N;PL
rencontré	ontmoet	rencontrer	ontmoeten	V;MASC;SG;PST;V.PTCP	V;V.PTCP
rencontré	ontmoette	rencontrer	ontmoeten	V;MASC;SG;PST;V.PTCP	V;SG;PST;FIN
rencontré	ondervonden	rencontrer	ondervinden	V;MASC;SG;PST;V.PTCP	V;V.PTCP
rencontré	tegengekomen	rencontrer	tegenkomen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
cadet	kadet	cadet	kadet	N;MASC;SG	N;MASC+FEM;SG
cadet	cadet	cadet	cadet	N;MASC;SG	N;MASC+FEM;SG
triomphe	triomf	triomphe	triomf	N;MASC;SG	N;MASC+FEM;SG
tribune	tribune	tribune	tribune	N;FEM;SG	N;MASC+FEM;SG
tribune	rostrum	tribune	rostrum	N;FEM;SG	N;NEUT;SG
reconnaît	herkent	reconnaître	herkennen	V;IND;SG;3;PRS;FIN	V;SG;PRS;FIN
reconnaît	erkent	reconnaître	erkennen	V;IND;SG;3;PRS;FIN	V;SG;PRS;FIN
reconnaît	onderkent	reconnaître	onderkent	V;IND;SG;3;PRS;FIN	V;SG;PRS;FIN
reconnaît	onderkent	reconnaître	onderkent	V;IND;SG;3;PRS;FIN	V;SG;PRS;FIN
reconnaît	herkent	reconnaître	herkennen	V;IND;SG;3;PRS;FIN	V;SG;PRS;FIN
reconnaît	erkent	reconnaître	erkennen	V;IND;SG;3;PRS;FIN	V;SG;PRS;FIN
hip	heup	hip	heup	N;MASC;SG	N;MASC+FEM;SG
hip	hiep	hip	hoep	N;MASC;SG	N;MASC+FEM;SG
mineurs	mijnwerkers	mineur	mijnwerker	N;MASC;PL	N;PL
commis	bediende	commettre	bedienen	V;MASC;SG;PST;V.PTCP	V;SG;PST;FIN
commis	geëngageerde	commettre	geëngageren	V;MASC;SG;PST;V.PTCP	V;SG;PST;FIN
commis	begaan	commettre	begaan	V;MASC;SG;PST;V.PTCP	V;V.PTCP
commis	vastgelegde	commettre	vastleggen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
commis	gepleegd	commettre	plegen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
faciliter	faciliteren	faciliter	faciliteren	V;NFIN	V;NFIN
faciliter	vergemakkelijken	faciliter	vergemakkelijken	V;NFIN	V;NFIN
faciliter	faciliteren	faciliter	faciliteren	V;NFIN	V;NFIN
faciliter	vergemakkelijken	faciliter	vergemakkelijken	V;NFIN	V;NFIN
aval	aval	aval	aval	N;MASC;SG	N;MASC+FEM;SG
aval	stroomafwaarts	aval	stroomafwaarts	N;MASC;SG	N;MASC+FEM;SG
physicien	arts	physicien	arts	N;MASC;SG	N;MASC+FEM;SG
physicien	geneesheer	physicien	geneesheer	N;MASC;SG	N;MASC+FEM;SG
physicien	fysicus	physicien	fysicus	N;MASC;SG	N;MASC+FEM;SG
immense	immense	immense	immens	ADJ;MASC;SG	ADJ
immense	reusachtig	immense	reusachtig	ADJ;MASC;SG	ADJ
immense	enorm	immense	enorm	ADJ;MASC;SG	ADJ
immense	enorme	immense	enorm	ADJ;MASC;SG	ADJ
immense	gigantisch	immense	gigantisch	ADJ;MASC;SG	ADJ
dangereux	gevaarlijke	dangereux	gevaarlijk	ADJ;MASC;SG	ADJ
dangereux	gevaarlijk	dangereux	gevaarlijk	ADJ;MASC;SG	ADJ
dangereux	gevaarlijke	dangereux	gevaarlijk	ADJ;MASC;SG	ADJ
dangereux	gevaarlijk	dangereux	gevaarlijk	ADJ;MASC;SG	ADJ
dangereux	onveilig	dangereux	onveilig	ADJ;MASC;SG	ADJ
dangereux	onveilige	dangereux	onveilig	ADJ;MASC;SG	ADJ
modes	modi	mode	modi	N;MASC;PL	N;PL
utilité	bruikbaarheid	utilité	bruikbaarheid	N;FEM;SG	N;MASC+FEM;SG
utilité	nut	utilité	nut	N;FEM;SG	N;NEUT;SG
utilité	bruikbaarheid	utilité	bruikbaarheid	N;FEM;SG	N;MASC+FEM;SG
utilité	nut	utilité	nut	N;FEM;SG	N;NEUT;SG
utilité	hulpprogramma	utilité	hulpprogramma	N;FEM;SG	N;NEUT;SG
fief	leengoed	fief	leengoed	N;MASC;SG	N;NEUT;SG
adoption	adoptie	adoption	adoptie	N;FEM;SG	N;MASC+FEM;SG
lignée	afstamming	lignée	afstamming	N;FEM;SG	N;MASC+FEM;SG
lignée	afkomst	lignée	afkomst	N;FEM;SG	N;MASC+FEM;SG
lignée	bloedlijn	lignée	bloedlijn	N;FEM;SG	N;MASC+FEM;SG
usines	fabrieken	usine	fabriek	N;FEM;PL	N;PL
panneau	billboard	panneau	billboard	N;MASC;SG	N;MASC+FEM;SG
panneau	reclamebord	panneau	reclamebord	N;MASC;SG	N;NEUT;SG
panneau	teken	panneau	teken	N;MASC;SG	N;NEUT;SG
panneau	paneel	panneau	paneel	N;MASC;SG	N;NEUT;SG
