категория	kategoria	категория	kategoria	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
окно	okienko	окно	okienko	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG
окно	okno	окно	okno	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG
изменил	zmieniono	изменить	zmienić	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;IND;0;PST;FIN;ACT
изменил	zmienił	изменить	zmienić	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
сокращения	skróty	сокращение	skrót	N;INAN;NOM;NEUT;PL	N;NOM;MASC;PL
умирает	umiera	умирать	umierać	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
умирает	umiera	умирать	umierać	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
американцы	amerykanie	американец	amerykanin	N;ANIM;NOM;MASC;PL	N;NOM;MASC;PL
бригадир	brygadier	бригадир	brygadier	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
след	ślad	след	ślad	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
след	szlak	след	szlak	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
след	ślad	след	ślad	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
филолог	filolog	филолог	filolog	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
подтверждает	potwierdza	подтверждать	potwierdzać	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
рука	ramię	рука	ramię	N;INAN;NOM;FEM;SG	N;NOM;NEUT;SG
рука	dłoń	рука	dłoń	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
парад	parada	парад	parada	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
парад	pochód	парад	pochód	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
показ	pokaz	показ	pokaz	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
показ	wyświetlanie	показ	wyświetlać	N;INAN;NOM;MASC;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
показ	pokazanie	показ	pokazać	N;INAN;NOM;MASC;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
показ	pokazywanie	показ	pokazywać	N;INAN;NOM;MASC;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
показ	wyświetlacz	показ	wyświetlacz	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
показ	wyświetlanie	показ	wyświetlać	N;INAN;NOM;MASC;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
ривер	rzeki	ривер	rzeka		
ривер	river	ривер	river		
ереван	erywań	ереван	erywanie	N;INAN;NOM;MASC;SG	N;NOM;NEUT;SG
вещание	transmisja	вещание	transmisja	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG
вещание	nadawanie	вещание	nadawać	N;INAN;NOM;NEUT;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
вещание	nadawanie	вещание	nadawać	N;INAN;NOM;NEUT;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
каналы	kanały	канал	kanał	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
каналы	kanały	канал	kanał	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
каналы	kanały	канал	kanał	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
камни	kamienie	камень	kamień	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
камни	kamienie	камень	kamień	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
зависимость	zależność	зависимость	zależność	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
зависимость	uzależnienie	зависимость	uzależnienie	N;INAN;NOM;FEM;SG	N;NOM;NEUT;SG
зависимость	zależność	зависимость	zależność	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
зависимость	uzależnienie	зависимость	uzależnienie	N;INAN;NOM;FEM;SG	N;NOM;NEUT;SG
зависимость	uzależnienie	зависимость	uzależnienie	N;INAN;NOM;FEM;SG	N;NOM;NEUT;SG
зависимость	nałóg	зависимость	nałóg	N;INAN;NOM;FEM;SG	N;NOM;MASC;SG
танцы	tańce	танец	tańka	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
справка	zaświadczenie	справка	zaświadczenie	N;INAN;NOM;FEM;SG	N;NOM;NEUT;SG
справка	świadectwo	справка	świadectwo	N;INAN;NOM;FEM;SG	N;NOM;NEUT;SG
звуки	dźwięki	звук	dźwięk	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
звуки	dźwięki	звук	dźwięk	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
бульвар	boulevard	бульвар	boulevard	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
обвинение	oskarżenie	обвинение	oskarżyć	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG
обвинение	opłata	обвинение	opłatać	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG
обвинение	oskarżenie	обвинение	oskarżyć	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG
обвинение	oskarżyciel	обвинение	oskarżyciel	N;INAN;NOM;NEUT;SG	N;NOM;MASC;SG
обвинение	oskarżenie	обвинение	oskarżyć	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG
обвинение	ściganie	обвинение	ścigać	N;INAN;NOM;NEUT;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
завершить	skończyć	завершить	skończyć	V;PFV;NFIN;ACT	V;PFV;NFIN;ACT
лиза	liza	лиз	liza	N;ANIM;NOM;FEM;SG	N;NOM;FEM;SG
обнаруживает	odkrywa	обнаруживать	odkrywać	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
обнаруживает	wykrywa	обнаруживать	wykrywać	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
контакты	kontakty	контакт	kontakt	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
контакты	kontakty	контакт	kontakt	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
сочетание	kombinacja	сочетание	kombinacja	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG
копии	egzemplarze	копия	egzemplarz	N;INAN;NOM;FEM;PL	N;NOM;MASC;PL
зная	wiedząc	знать	wiedzieć	V;IPFV;PRS;V.CVB;ACT	V;IPFV;PRS;V.CVB;ACT
вальтер	walter	вальтер	walter	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
реализация	realizacja	реализация	realizacja	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
реализация	wdrożenie	реализация	wdrożyć	N;INAN;NOM;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
реализация	wykonanie	реализация	wykonać	N;INAN;NOM;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
реализация	wdrażanie	реализация	wdrażać	N;INAN;NOM;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
реализация	realizacja	реализация	realizacja	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
реализация	realizacja	реализация	realizacja	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
реализация	wykonanie	реализация	wykonać	N;INAN;NOM;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
фрэнсис	franciszek	фрэнсис	franciszek	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
технологический	technologiczny	технологический	technologiczny	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
технологический	technologiczne	технологический	technologiczny	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
ощущение	uczucie	ощущение	uczucie	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG
ощущение	sensacja	ощущение	sensacja	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG
ощущение	uczucie	ощущение	uczucie	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG
частота	częstotliwość	частота	częstotliwość	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
частота	częstość	частота	częstość	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
теряет	traci	терять	tracić	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
теряет	przegrywa	терять	przegrywać	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
наследство	dziedzictwo	наследство	dziedzictwo	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG
наследство	dziedzictwo	наследство	dziedzictwo	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG
наследство	spadek	наследство	spadka	N;INAN;NOM;NEUT;SG	N;NOM;MASC;SG
близости	bliskość	близость	bliskość	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
близости	bliskość	близость	bliskość	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
набережная	nasyp	набережная	nasyp	N;INAN;NOM;FEM;SG	N;NOM;MASC;SG
пишите	piszcie	писать	pisać	V;IPFV;IMP;PL;2;FIN;ACT	V;IPFV;IMP;PL;2;FIN;ACT
пишите	pisać	писать	pisać	V;IPFV;IMP;PL;2;FIN;ACT	V;IPFV;NFIN;ACT
режиссер	dyrektor	режиссер	dyrektor	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
режиссер	reżyser	режиссер	reżyser	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
режиссер	filmowiec	режиссер	filmowiec	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
преследование	oskarżyciel	преследование	oskarżyciel	N;INAN;NOM;NEUT;SG	N;NOM;MASC;SG
преследование	oskarżenie	преследование	oskarżyć	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG
преследование	ściganie	преследование	ścigać	N;INAN;NOM;NEUT;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
преследование	prześladowanie	преследование	prześladowanie	N;INAN;NOM;NEUT;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
преследование	pościg	преследование	pościg	N;INAN;NOM;NEUT;SG	N;NOM;MASC;SG
преследование	prześladowanie	преследование	prześladowanie	N;INAN;NOM;NEUT;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
преследование	nękanie	преследование	nękać	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG
преследование	prześladowanie	преследование	prześladowanie	N;INAN;NOM;NEUT;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
преследование	molestowanie	преследование	molestować	N;INAN;NOM;NEUT;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
венеция	wenecja	венеция	wenecja	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
напряжение	napięcie	напряжение	napięcie	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG
напряжение	napięcie	напряжение	napięcie	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG
лейк	jezioro	лейк	jezioro	N;INAN;NOM;MASC;SG	N;NOM;NEUT;SG
строк	wierszy	строка	wierszyć	N;INAN;GEN;FEM;PL	N;GEN;MASC;PL
временное	tymczasowy	временный	tymczasowy	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
временное	tymczasowa	временный	tymczasowy	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
временное	tymczasowe	временный	tymczasowy	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
временное	czasowe	временный	czasowy	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
преимущества	zalety	преимущество	zaleta	N;INAN;NOM;NEUT;PL	N;NOM;MASC;PL
следствием	konsekwencją	следствие	konsekwencja	N;INAN;INS;NEUT;SG	N;INS;FEM;SG
активные	aktywni	активный	aktywny	ADJ;NOM;PL	ADJ;NOM;MASC;PL
луна	księżyc	луна	księżyc	N;INAN;NOM;FEM;SG	N;NOM;MASC;SG
вагон	wagon	вагон	wagon	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
вагон	wóz	вагон	wóz	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
вагон	auto	вагон	auto	N;INAN;NOM;MASC;SG	N;NOM;NEUT;SG
вагон	samochód	вагон	samochód	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
известное	znane	известный	znać	ADJ;NOM;NEUT;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
рубеж	granica	рубеж	granica	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
пакистана	pakistanu	пакистан	pakistan	N;INAN;GEN;MASC;SG	N;GEN;MASC;SG
пакистана	pakistanu	пакистан	pakistan	N;INAN;GEN;MASC;SG	N;GEN;MASC;SG
воины	wojownicy	воин	wojownik	N;ANIM;NOM;MASC;PL	N;NOM;MASC;PL
объясняет	wyjaśnia	объяснять	wyjaśniać	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
объясняет	tłumaczy	объяснять	tłumaczyć	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
выбрал	wybrała	выбрать	wybrać	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;FEM;IND;SG;PST;FIN;ACT
выбрал	wybrał	выбрать	wybrać	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
выбрал	wybrał	выбрать	wybrać	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
камера	komnata	камера	komnata	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
камера	komora	камера	komora	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
камера	izba	камера	izba	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
камера	kamera	камера	kamera	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
камера	aparat	камера	aparat	N;INAN;NOM;FEM;SG	N;NOM;MASC;SG
ботаник	botanik	ботаник	botanik	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
собака	psie	собака	pić	N;ANIM;NOM;FEM;SG	N;NOM;MASC;SG
собака	pies	собака	pies	N;ANIM;NOM;FEM;SG	N;NOM;MASC;SG
собака	piesek	собака	piesek	N;ANIM;NOM;FEM;SG	N;NOM;MASC;SG
индийский	indyjskie	индийский	indyjski	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
индийский	indyjska	индийский	indyjski	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
индийский	indyjski	индийский	indyjski	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
ассистент	asystent	ассистент	asystent	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
ассистент	pomocnik	ассистент	pomocnik	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
ассистент	asystentka	ассистент	asystentka	N;ANIM;NOM;MASC;SG	N;NOM;FEM;SG
подводная	podwodny	подводный	podwodny	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
подводная	podwodne	подводный	podwodny	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
диалог	dialog	диалог	dialog	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
инспектор	inspektor	инспектор	inspektor	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
лошади	konie	лошадь	koń	N;ANIM;NOM;FEM;PL	N;NOM;MASC;PL
саундтрек	soundtrack	саундтрек	soundtrack	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
бад	pączek	бад	pączek	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
бад	buda	бад	budy	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
мухаммед	mohammad	мухаммед	mohammad	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
мухаммед	muhammad	мухаммед	muhammad	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
мухаммед	muhammad	мухаммед	muhammad	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
мухаммед	muhammad	мухаммед	muhammad	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
мухаммед	mohamed	мухаммед	mohamed	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
классический	klasyczna	классический	klasyczny	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
классический	klasyczny	классический	klasyczny	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
классический	klasyczne	классический	klasyczny	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
классический	klasyczny	классический	klasyczny	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
классический	klasyczne	классический	klasyczny	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
вред	uraz	вред	uraz	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
вред	uszkodzenie	вред	uszkodzić	N;INAN;NOM;MASC;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
вред	zniszczenia	вред	zniszczyć	N;INAN;NOM;MASC;SG	N;NOM;NEUT;SG
вред	uszkodzenie	вред	uszkodzić	N;INAN;NOM;MASC;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
вред	uszkodzenia	вред	uszkodzenie	N;INAN;NOM;MASC;SG	N;NOM;NEUT;SG
голосовать	głosujemy	голосовать	głosować	V;IPFV;NFIN;ACT	V;IPFV;IND;PL;1;PRS;FIN;ACT
голосовать	głosuj	голосовать	głosować	V;IPFV;NFIN;ACT	V;IPFV;IMP;SG;2;FIN;ACT
деревянный	drewniany	деревянный	drewniany	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
деревянный	drewniana	деревянный	drewniany	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
деревянный	drewniane	деревянный	drewniany	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
гитлера	hitlera	гитлер	hitler	N;ANIM;ACC;MASC;SG	N;ACC;MASC;SG
добавляет	dodaje	добавлять	dodawać	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
включение	włączenie	включение	włączyć	N;INAN;NOM;NEUT;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
включение	integracja	включение	integracja	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG
кейт	kasia	кейт	kasia	N;ANIM;NOM;FEM;SG	N;NOM;FEM;SG
архимандрит	archimandryta	архимандрит	archimandryt	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
мотивы	motywacje	мотив	motywacja	N;INAN;NOM;MASC;PL	N;NOM;FEM;PL
мотивы	motywy	мотив	motyw	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
уравнение	równanie	уравнение	równać	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG
экран	ekran	экран	ekran	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
дно	dół	дно	dół	N;INAN;NOM;NEUT;SG	N;NOM;MASC;SG
кривой	krzywa	кривой	krzywać	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
турки	turcy	турок	turca	N;ANIM;NOM;MASC;PL	N;NOM;MASC;PL
турецкая	turecka	турецкий	turecka	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
турецкая	tureckie	турецкий	turecki	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
турецкая	turecki	турецкий	turecka	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
коммерческий	komercyjny	коммерческий	komercyjny	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
коммерческий	komercyjne	коммерческий	komercyjny	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
железы	gruczoły	железа	gruczyć	N;INAN;NOM;FEM;PL	N;NOM;MASC;PL
телефон	telefon	телефон	telefon	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
телефон	telefon	телефон	telefon	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
создает	tworzy	создавать	tworzyć	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
создает	stwarza	создавать	stwarz	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
квартал	kwartał	квартал	kwartał	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
семена	nasiona	семя	nasiono	N;INAN;NOM;NEUT;PL	N;NOM;NEUT;PL
семена	nasiona	семя	nasiono	N;INAN;NOM;NEUT;PL	N;NOM;NEUT;PL
демонстрации	demonstracje	демонстрация	demonstracja	N;INAN;NOM;FEM;PL	N;NOM;FEM;PL
демонстрации	demonstracje	демонстрация	demonstracja	N;INAN;NOM;FEM;PL	N;NOM;FEM;PL
гранд	grand	гранд	grand		
синтез	fuzja	синтез	fuzja	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
товары	towary	товар	towar	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
товары	wyroby	товар	wyrób	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
товары	produkty	товар	produkt	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
товары	towary	товар	towar	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
приглашение	zaproszenie	приглашение	zaprosić	N;INAN;NOM;NEUT;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
приглашение	zaproszenie	приглашение	zaprosić	N;INAN;NOM;NEUT;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
приглашение	zaproszenia	приглашение	zaprosić	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG
тайны	tajemnice	тайна	tajemnica	N;INAN;NOM;FEM;PL	N;NOM;FEM;PL
тайны	tajemnice	тайна	tajemnica	N;INAN;NOM;FEM;PL	N;NOM;FEM;PL
тайны	tajemnice	тайна	tajemnica	N;INAN;NOM;FEM;PL	N;NOM;FEM;PL
посмотрел	obejrzał	смотреть	obejrzeć	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
медицина	lekarstwo	медицина	lekarstwo	N;INAN;NOM;FEM;SG	N;NOM;NEUT;SG
жорж	georges	жоржа	georges	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
добавление	uzupełnienie	добавление	uzupełnić	N;INAN;NOM;NEUT;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
добавление	dodatek	добавление	dodatek	N;INAN;NOM;NEUT;SG	N;NOM;MASC;SG
добавление	wyrostek	добавление	wyrostek	N;INAN;NOM;NEUT;SG	N;NOM;MASC;SG
продукта	produktu	продукт	produkt	N;INAN;GEN;MASC;SG	N;GEN;MASC;SG
европейская	europejska	европейский	europejski	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
европейская	europejski	европейский	europejski	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
европейская	europejskie	европейский	europejski	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
цезарь	caesar	цезарь	caesar	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
ангел	anioł	ангел	anioł	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
ангел	aniołek	ангел	aniołek	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
вагоны	wozy	вагон	wóz	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
вагоны	wagony	вагон	wagon	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
рос	rósł	расти	rosnąć	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;IPFV;MASC;IND;SG;PST;FIN;ACT
потенциально	potencjalnie	потенциально	potencjalnie	ADV	ADV
теоретически	teoretycznie	теоретически	teoretycznie	ADV	ADV
парки	parki	парк	park	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
себастьян	sebastian	себастьянин	sebastianin	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
себастьян	sébastien	себастьянин	sébastien	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
доли	akcje	доля	akcja	N;INAN;NOM;FEM;PL	N;NOM;FEM;PL
доли	udziały	доля	udział	N;INAN;NOM;FEM;PL	N;NOM;MASC;PL
сходство	podobieństwo	сходство	podobieństwo	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG
сходство	podobieństwo	сходство	podobieństwo	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG
пусто	pusta	пустой	pusty	ADJ;NEUT;SG	ADJ;NOM;FEM;SG
пусто	pusty	пустой	pusty	ADJ;NEUT;SG	ADJ;NOM;MASC;SG
пусто	pusta	пустой	pusty	ADJ;NEUT;SG	ADJ;NOM;FEM;SG
пусто	pusty	пустой	pusty	ADJ;NEUT;SG	ADJ;NOM;MASC;SG
товарищ	towarzysz	товарищ	towarzysz	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
ага	nom	ага	nom		
статистически	statystycznie	статистически	statystycznie	ADV	ADV
гипотеза	przypuszczenie	гипотеза	przypuścić	N;INAN;NOM;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
гипотеза	hipoteza	гипотеза	hipoteza	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
крик	krzyk	крик	krzyk	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
крик	krzyk	крик	krzyk	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
крик	creek	крик	creek	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
монета	moneta	монета	moneta	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
осада	oblężenie	осада	oblężenie	N;INAN;NOM;FEM;SG	N;NOM;NEUT;SG
сенатор	senator	сенатор	senator	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
пролив	cieśnina	пролить	cieśniny	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
