kväll	noc	kväll	noc	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
smärta	bolesť	smärta	bolesť	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
föreläsningar	prednášky	föreläsning	prednáška	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;PL
bott	žili	bott	žiť	V;V.CVB;ACT	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP
bott	žilo	bott	žiť	V;V.CVB;ACT	V;IPFV;NEUT;SG;POS;PST;V.PTCP
bott	žila	bott	žiť	V;V.CVB;ACT	V;IPFV;FEM;SG;POS;PST;V.PTCP
bott	žil	bott	žiť	V;V.CVB;ACT	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
broder	braček	brod	braček	N;NOM;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
broder	brat	brod	brat	N;NOM;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
talang	talent	talang	talent	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
talang	nadanie	talang	nadanie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
presenterar	predkladá	presentera	predkladať	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
presenterar	prezentuje	presentera	prezentovať	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
presenterar	prezentovať	presentera	prezentovať	V;IND;PRS;FIN;ACT	V;IPFV;POS;NFIN
halsen	hrdlo	hals	hrdlo	N;NOM;DEF;MASC+FEM;SG	N;NOM;NEUT;SG
echo	echo	echo	echo	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
flight	let	flight	let	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
