een	egy	een	egy	DET;INDF	DET;INDF
ingetrokken	visszavonják	intrekken	visszavon	V;V.PTCP	V;DEF;IND;PL;3;PRS;FIN;ACT
ingetrokken	visszavonták	intrekken	visszavon	V;V.PTCP	V;DEF;IND;PL;3;PST;FIN;ACT
incident	incidens	incident	incidens	N;NEUT;SG	N;NOM;SG
dortmund	dortmund	dortmund	dortmund	N;MASC+FEM;SG	N;NOM;SG
stelsel	rendszer	stelsel	rendszer	N;NEUT;SG	N;NOM;SG
munt	írás	munt	írás	N;MASC+FEM;SG	N;NOM;SG
munt	pénznem	munt	pénz	N;MASC+FEM;SG	N;NOM;SG
munt	valuta	munt	valuta	N;MASC+FEM;SG	N;NOM;SG
munt	fizetőeszköz	munt	fizetőeszköz	N;MASC+FEM;SG	N;NOM;SG
munt	érme	munt	érer	N;MASC+FEM;SG	N;NOM;SG
munt	menta	munt	menta	N;MASC+FEM;SG	N;NOM;SG
meningen	vélemények	mening	vélemény	N;PL	N;NOM;PL
inwoner	lakos	inwoner	lakos	N;MASC+FEM;SG	N;NOM;SG
inwoner	lakos	inwoner	lakos	N;MASC+FEM;SG	N;NOM;SG
kanonnen	ágyúk	kanon	ágyúk	N;PL	N;NOM;PL
kanonnen	fegyvereket	kanon	fegyver	N;PL	N;ACC;PL
kanonnen	ágyúk	kanon	ágyúk	N;PL	N;NOM;PL
kanonnen	fegyverek	kanon	fegyver	N;PL	N;NOM;PL
homo	buzi	homo	buzi	N;MASC+FEM;SG	N;NOM;SG
homo	homokos	homo	homokos	N;MASC+FEM;SG	N;NOM;SG
homo	buzi	homo	buzi	N;MASC+FEM;SG	N;NOM;SG
strikt	szigorúan	strikt	szigorú	ADJ	ADJ;FRML;SG
strikt	szigorúan	strikt	szigorú	ADJ	ADJ;FRML;SG
klassement	ranglista	klassement	ranglista	N;NEUT;SG	N;NOM;SG
zitting	ülés	zitting	ülés	N;MASC+FEM;SG	N;NOM;SG
afgewezen	elutasított	afwijzen	elutasított	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
afgewezen	elutasított	afwijzen	elutasított	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
afgewezen	elutasította	afwijzen	el+utasít	V;V.PTCP	V;DEF;IND;SG;3;PST;FIN;ACT
zuurstof	oxigén	zuurstof	orige	N;MASC+FEM;SG	N;NOM;SG
zuurstof	oxigént	zuurstof	oxigént	N;MASC+FEM;SG	N;ACC;SG
renners	versenyzők	renner	versenyző	N;PL	N;NOM;PL
renners	lovasok	renner	lovas	N;PL	N;NOM;PL
renners	futók	renner	futó	N;PL	N;NOM;PL
grot	barlang	grot	barlang	N;MASC+FEM;SG	N;NOM;SG
grot	barlangot	grot	barlangot	N;MASC+FEM;SG	N;ACC;SG
zingt	dalol	zingen	dalol	V;SG;PRS;FIN	V;INDF;IND;SG;3;PRS;FIN;ACT
zingt	énekel	zingen	én	V;SG;PRS;FIN	V;INDF;IND;SG;3;PRS;FIN;ACT
zingt	énekli	zingen	énekel	V;SG;PRS;FIN	V;DEF;IND;SG;3;PRS;FIN;ACT
teruggevonden	felépült	terugvinden	fel+épül	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
bestemming	cél	bestemming	cél	N;MASC+FEM;SG	N;NOM;SG
rodríguez	rodríguez	rodríguez	rodríguez	N;MASC+FEM;SG	N;NOM;SG
weergave	kijelző	weergave	kijelző	N;MASC+FEM;SG	N;NOM;SG
weergave	megjelenítés	weergave	megjelenítés	N;MASC+FEM;SG	N;NOM;SG
weergave	megjelenítési	weergave	megjelenítési	N;MASC+FEM;SG	N;NOM;SG
weergave	megtekintés	weergave	megtekintés	N;MASC+FEM;SG	N;NOM;SG
weergave	kilátás	weergave	kilátás	N;MASC+FEM;SG	N;NOM;SG
weergave	nézet	weergave	néz	N;MASC+FEM;SG	N;NOM;SG
sprong	leugrott	springen	le+ugrik	V;SG;PST;FIN	V;DEF;IND;SG;3;PST;FIN;ACT
sprong	ugrott	springen	ugrott	V;SG;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
nicht	unokahúga	nicht	unokahúga	N;MASC+FEM;SG	N;NOM;SG
bedreiging	fenyegetés	bedreiging	fenyegetés	N;MASC+FEM;SG	N;NOM;SG
bedreiging	fenyegetés	bedreiging	fenyegetés	N;MASC+FEM;SG	N;NOM;SG
gids	kalauz	gids	kalauz	N;MASC+FEM;SG	N;NOM;SG
gids	útmutató	gids	útmutató	N;MASC+FEM;SG	N;NOM;SG
con	átverés	con	átverés	N;MASC+FEM;SG	N;NOM;SG
warmte	hőség	warmte	hőség	N;MASC+FEM;SG	N;NOM;SG
warmte	hő	warmte	hő	N;MASC+FEM;SG	N;NOM;SG
warmte	fűtés	warmte	fűtés	N;MASC+FEM;SG	N;NOM;SG
gasten	vendégek	gast	vendég	N;PL	N;NOM;PL
herhaald	ismételte	herhalen	ismétel	V;V.PTCP	V;DEF;IND;SG;3;PST;FIN;ACT
herhaald	ismételt	herhalen	ismételt	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
experiment	kísérlet	experiment	kísérlet	N;NEUT;SG	N;NOM;SG
kanker	rák	kanker	rák	N;MASC+FEM;SG	N;NOM;SG
toegenomen	emelkedett	toenemen	emelkedik	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
toegenomen	megnövelt	toenemen	megnövel	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
toegenomen	megnőtt	toenemen	megnőtt	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
toegenomen	megnövekedett	toenemen	megnövekedik	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
toegenomen	nőtt	toenemen	nő	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
territorium	terület	territorium	terület	N;NEUT;SG	N;NOM;SG
territorium	területe	territorium	terület	N;NEUT;SG	N;NOM;SG
verspreiden	terjed	verspreiden	terjed	V;NFIN	V;INDF;IND;SG;3;PRS;FIN;ACT
verspreiden	terjed	verspreiden	terjed	V;NFIN	V;INDF;IND;SG;3;PRS;FIN;ACT
missen	hiányzik	missen	hiányzik	V;NFIN	V;INDF;IND;SG;3;PRS;FIN;ACT
missen	eltűnt	missen	el+tűnik	V;NFIN	V;INDF;IND;SG;3;PST;FIN;ACT
theoloog	teológus	theoloog	teológus	N;MASC+FEM;SG	N;NOM;SG
vliegt	legyek	vliegen	lesz	V;SG;PRS;FIN	V;INDF;IND;SG;1;PRS;FIN;ACT
passage	átjáró	passage	átjáró	N;MASC+FEM;SG	N;NOM;SG
habitat	élőhely	habitat	élőhely	N;MASC+FEM;SG	N;NOM;SG
duidelijker	világosabb	duidelijk	világos	ADJ;CMPR	ADJ;NOM;CMPR;SG
beoordeling	elbírálás	beoordeling	elbírálás	N;MASC+FEM;SG	N;NOM;SG
beoordeling	értékelés	beoordeling	értékelés	N;MASC+FEM;SG	N;NOM;SG
beoordeling	felülvizsgálat	beoordeling	felülvizsgálat	N;MASC+FEM;SG	N;NOM;SG
beoordeling	kritika	beoordeling	kritika	N;MASC+FEM;SG	N;NOM;SG
beoordeling	értékelés	beoordeling	értékelés	N;MASC+FEM;SG	N;NOM;SG
beoordeling	besorolás	beoordeling	besorolás	N;MASC+FEM;SG	N;NOM;SG
beoordeling	minősítés	beoordeling	minősítés	N;MASC+FEM;SG	N;NOM;SG
regeerde	uralkodott	regeren	uralkodik	V;SG;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
legioen	légió	legioen	légió	N;NEUT;SG	N;NOM;SG
motorfiets	motorkerékpár	motorfiets	motorkerékpár	N;MASC+FEM;SG	N;NOM;SG
motorfiets	motoros	motorfiets	motoros	N;MASC+FEM;SG	N;NOM;SG
motorfiets	motor	motorfiets	motor	N;MASC+FEM;SG	N;NOM;SG
motorfiets	motorkerékpár	motorfiets	motorkerékpár	N;MASC+FEM;SG	N;NOM;SG
tentoonstellingen	kiállítások	tentoonstelling	kiállítás	N;PL	N;NOM;PL
kiest	választja	kiezen	választ	V;SG;PRS;FIN	V;DEF;IND;SG;3;PRS;FIN;ACT
kiest	kiválasztja	kiezen	ki+választ	V;SG;PRS;FIN	V;DEF;IND;SG;3;PRS;FIN;ACT
vlaggen	zászlók	vlaggen	zászló	N;PL	N;NOM;PL
wimbledon	wimbledon	wimbledon	wimbled	N;NEUT;SG	N;NOM;SG
herschreven	átírni	herschreven	átír	V;V.PTCP	V;NFIN;ACT
gravin	grófnő	gravin	grófnő	N;MASC+FEM;SG	N;NOM;SG
gravin	grófné	gravin	gróf	N;MASC+FEM;SG	N;NOM;SG
kloosters	kolostorok	klooster	kolostorok	N;PL	N;NOM;PL
kamers	helyiségek	kamer	helyiség	N;PL	N;NOM;PL
kamers	szobákban	kamer	szoba	N;PL	N;IN+ESS;PL
kamers	szobák	kamer	szoba	N;PL	N;NOM;PL
rijksmuseum	rijksmuseum	rijksmuseum	rijksmuseum	N;NEUT;SG	N;NOM;SG
willekeurige	véletlenszerű	willekeurig	véletlenszerű	ADJ	ADJ;NOM;SG
willekeurige	tetszőleges	willekeurig	tetszőleges	ADJ	ADJ;NOM;SG
gevangenisstraf	börtönbüntetés	gevangenisstraf	börtönbüntetés	N;MASC+FEM;SG	N;NOM;SG
leeuwen	oroszlánok	leeuw	oroszla	N;PL	N;NOM;PL
belgen	belgák	belgen	belga	N;PL	N;NOM;PL
stoel	széket	stoel	szék	N;MASC+FEM;SG	N;ACC;SG
stoel	szék	stoel	szék	N;MASC+FEM;SG	N;NOM;SG
stoel	ülést	stoel	ülés	N;MASC+FEM;SG	N;ACC;SG
stoel	ülés	stoel	ülés	N;MASC+FEM;SG	N;NOM;SG
zaden	magvak	zaad	magv	N;PL	N;NOM;PL
zaden	magok	zaad	magok	N;PL	N;NOM;PL
aanpassing	kiigazítás	aanpassing	kiigazítás	N;MASC+FEM;SG	N;NOM;SG
aanpassing	kiigazítás	aanpassing	kiigazítás	N;MASC+FEM;SG	N;NOM;SG
aanpassing	alkalmazkodás	aanpassing	alkalmazkodás	N;MASC+FEM;SG	N;NOM;SG
gestoken	leszúrta	steken	leszúr	V;V.PTCP	V;DEF;IND;SG;3;PST;FIN;ACT
infrastructuur	infrastruktúra	infrastructuur	infrastruktúra	N;MASC+FEM;SG	N;NOM;SG
magische	varázslatos	magisch	varázslatos	ADJ	ADJ;NOM;SG
neerslag	csapadék	neerslag	csapadék	N;MASC+FEM;SG	N;NOM;SG
neerslag	csapadék	neerslag	csapadék	N;MASC+FEM;SG	N;NOM;SG
neerslag	fallout	neerslag	fall	N;MASC+FEM;SG	N;NOM;SG
neerslag	csapadék	neerslag	csapadék	N;MASC+FEM;SG	N;NOM;SG
bull	bika	bull	bika	N;MASC+FEM;SG	N;NOM;SG
streken	régiók	streek	régió	N;PL	N;NOM;PL
verlichting	megvilágítás	verlichting	megvilágítás	N;MASC+FEM;SG	N;NOM;SG
verlichting	megvilágosodás	verlichting	megvilágosodás	N;MASC+FEM;SG	N;NOM;SG
verlichting	megvilágosodás	verlichting	megvilágosodás	N;MASC+FEM;SG	N;NOM;SG
verlichting	világítás	verlichting	világítás	N;MASC+FEM;SG	N;NOM;SG
verlichting	világítás	verlichting	világítás	N;MASC+FEM;SG	N;NOM;SG
step	lépés	step	lépés	N;MASC+FEM;SG	N;NOM;SG
step	lépcső	step	lépcső	N;MASC+FEM;SG	N;NOM;SG
engel	angyal	engel	angyal	N;MASC+FEM;SG	N;NOM;SG
engel	angyalka	engel	angyalk	N;MASC+FEM;SG	N;NOM;SG
germain	germain	rmainen	germain	N;MASC+FEM;SG	N;NOM;SG
suzuki	suzuki	suzuki	suzuki	N;MASC+FEM;SG	N;NOM;SG
glasgow	glasgow	glasgow	glasgow	N;NEUT;SG	N;NOM;SG
levend	él	leven	él	V;V.PTCP	V;INDF;IND;SG;3;PRS;FIN;ACT
stopt	megáll	stoppen	megáll	V;SG;PRS;FIN	V;INDF;IND;SG;3;PRS;FIN;ACT
criterium	kritérium	criterium	kritérium	N;NEUT;SG	N;NOM;SG
sets	készletek	set	készlet	N;PL	N;NOM;PL
vesting	erőd	vesting	erőd	N;MASC+FEM;SG	N;NOM;SG
wezens	lények	wezen	lény	N;PL	N;NOM;PL
wezens	teremtmények	wezen	teremtmény	N;PL	N;NOM;PL
wezens	lények	wezen	lény	N;PL	N;NOM;PL
hms	hms	hms	hms	N;MASC+FEM;SG	N;NOM;SG
inspecteur	felügyelő	inspecteur	felügyelő	N;MASC+FEM;SG	N;NOM;SG
inspecteur	ellenőr	inspecteur	ellenőr	N;MASC+FEM;SG	N;NOM;SG
geholpen	segített	helpen	segít	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
geholpen	segítettek	helpen	segít	V;V.PTCP	V;INDF;IND;PL;3;PST;FIN;ACT
gelijkspel	nyakkendő	gelijkspel	nyakkendő	N;NEUT;SG	N;NOM;SG
gelijkspel	döntetlen	gelijkspel	döntetlen	N;NEUT;SG	N;NOM;SG
laboratorium	laboratórium	laboratorium	laboratórium	N;NEUT;SG	N;NOM;SG
unit	egység	unit	egység	N;MASC+FEM;SG	N;NOM;SG
spiegel	tükör	spiegel	tükör	N;MASC+FEM;SG	N;NOM;SG
rapper	rapper	rapper	rapper	N;MASC+FEM;SG	N;NOM;SG
dansen	táncolj	dansen	táncol	V;NFIN	V;DEF;IND;SG;3;PRS;FIN;ACT
dansen	táncolni	dansen	táncol	V;NFIN	V;NFIN;ACT
dansen	táncolni	dansen	táncol	V;NFIN	V;NFIN;ACT
dansen	táncol	dansen	táncol	V;NFIN	V;INDF;IND;SG;3;PRS;FIN;ACT
spectrum	spektrum	spectrum	spektrum	N;NEUT;SG	N;NOM;SG
inrichting	dekoráció	inrichting	dekoráció	N;MASC+FEM;SG	N;NOM;SG
omstreden	vitatta	omstreden	vitat	V;V.PTCP	V;DEF;IND;SG;3;PST;FIN;ACT
omstreden	vitatott	omstreden	vitat	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
omstreden	vitatott	omstreden	vitat	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
laan	sáv	laan	sáv	N;MASC+FEM;SG	N;NOM;SG
laan	sugárút	laan	sugárú	N;MASC+FEM;SG	N;NOM;SG
doorgaan	folytasd	doorgaan	folytasd	V;NFIN	V;DEF;IMP;SG;1;PRS;FIN;ACT
staatsgreep	puccs	staatsgreep	puccs	N;MASC+FEM;SG	N;NOM;SG
resoluties	határozatok	resolutie	határozat	N;PL	N;NOM;PL
resoluties	állásfoglalások	resolutie	állásfoglalás	N;PL	N;NOM;PL
bestanden	akták	bestand	ak	N;PL	N;NOM;PL
bestanden	fájlok	bestand	fájl	N;PL	N;NOM;PL
stabiel	stabil	stabiel	stabil	ADJ	ADJ;NOM;SG
ieper	ypres	ieper	ypres	N;NEUT;SG	N;NOM;SG
minnesota	minnesota	minnesota	minnesota	N;MASC+FEM;SG	N;NOM;SG
gekleurd	színezett	kleuren	színezett	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
perspectief	nézőpont	perspectief	nézőpont	N;NEUT;SG	N;NOM;SG
bereik	tartomány	bereik	tartomány	N;NEUT;SG	N;NOM;SG
bereik	távolság	bereik	távolság	N;NEUT;SG	N;NOM;SG
bereik	elérés	bereik	elérés	N;NEUT;SG	N;NOM;SG
bereik	elérése	bereik	elérés	N;NEUT;SG	N;NOM;SG
tenor	tenor	tenor	tenor	N;MASC+FEM;SG	N;NOM;SG
praktische	gyakorlati	praktisch	gyakorlati	ADJ	ADJ;NOM;SG
praktische	praktikus	praktisch	praktikus	ADJ	ADJ;NOM;SG
voorstellingen	előadások	voorstelling	előadás	N;PL	N;NOM;PL
circus	cirkusz	circus	cirkusz	N;NEUT;SG	N;NOM;SG
circus	cirkuszban	circus	cirkusz	N;NEUT;SG	N;IN+ESS;SG
syndroom	szindróma	syndroom	szindróma	N;NEUT;SG	N;NOM;SG
deeltjes	részecskék	deel	részecskék	N;PL	N;NOM;PL
deeltjes	részecskék	deel	részecskék	N;PL	N;NOM;PL
begeleiding	iránymutatás	begeleiding	iránymutatás	N;MASC+FEM;SG	N;NOM;SG
begeleiding	útmutatást	begeleiding	útmutatás	N;MASC+FEM;SG	N;ACC;SG
begeleiding	útmutató	begeleiding	útmutató	N;MASC+FEM;SG	N;NOM;SG
begeleiding	útmutatás	begeleiding	útmutatás	N;MASC+FEM;SG	N;NOM;SG
begeleiding	tanácsadás	begeleiding	tanácsadás	N;MASC+FEM;SG	N;NOM;SG
alexandre	alexandre	alexandr	alexand	N;MASC+FEM;SG	N;ON+ALL;SG
ding	dolog	ding	dolog	N;NEUT;SG	N;NOM;SG
indianen	indiánok	indiaan	indián	N;PL	N;NOM;PL
indianen	indiaiak	indiaan	indiai	N;PL	N;NOM;PL
deelnemer	versenyző	deelnemer	versenyző	N;MASC+FEM;SG	N;NOM;SG
zoom	zoom	zoom	zoom	N;MASC+FEM;SG	N;NOM;SG
plaatsing	elhelyezés	plaatsing	elhelyezés	N;MASC+FEM;SG	N;NOM;SG
comedy	vígjáték	comedy	víg	N;MASC+FEM;SG	N;NOM;SG
comedy	humor	comedy	humor	N;MASC+FEM;SG	N;NOM;SG
comedy	komédia	comedy	komédia	N;MASC+FEM;SG	N;NOM;SG
statistiek	statisztika	statistiek	statisztika	N;MASC+FEM;SG	N;NOM;SG
concentratie	koncentrációja	concentratie	koncentráció	N;MASC+FEM;SG	N;NOM;SG
concentratie	koncentráció	concentratie	koncentráció	N;MASC+FEM;SG	N;NOM;SG
concentratie	összefonódás	concentratie	összefonódás	N;MASC+FEM;SG	N;NOM;SG
concentratie	koncentrációt	concentratie	koncentráció	N;MASC+FEM;SG	N;ACC;SG
partners	társak	partner	társ	N;PL	N;NOM;PL
partners	partnerek	partner	partner	N;PL	N;NOM;PL
paren	párok	paar	párok	N;PL	N;NOM;PL
paren	párokat	paar	pár	N;PL	N;ACC;PL
paren	párok	paar	párok	N;PL	N;NOM;PL
tekens	karakterek	teken	karakter	N;PL	N;NOM;PL
tekens	szereplők	teken	szereplő	N;PL	N;NOM;PL
tekens	jelek	teken	jelek	N;PL	N;NOM;PL
tekens	jelzések	teken	jelzés	N;PL	N;NOM;PL
tekens	táblák	teken	táblák	N;PL	N;NOM;PL
voelen	érezd	voelen	érez	V;NFIN	V;DEF;IMP;SG;1;PRS;FIN;ACT
voelen	érzem	voelen	érez	V;NFIN	V;DEF;IND;SG;1;PRS;FIN;ACT
voelen	érzem	voelen	érez	V;NFIN	V;DEF;IND;SG;1;PRS;FIN;ACT
voelen	érezni	voelen	érez	V;NFIN	V;NFIN;ACT
opgeleid	tanult	opleiden	tanult	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
opgeleid	művelt	opleiden	művelt	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
opgeleid	edzett	opleiden	edzett	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
opgeleid	képzett	opleiden	képzett	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
opgeleid	kiképzett	opleiden	kiképzett	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
legend	legendája	legend	legenda	N;MASC+FEM;SG	N;NOM;SG
vloer	padló	vloer	padló	N;MASC+FEM;SG	N;NOM;SG
vloer	emelet	vloer	emelet	N;MASC+FEM;SG	N;NOM;SG
vloer	padló	vloer	padló	N;MASC+FEM;SG	N;NOM;SG
eindpunt	végpont	eindpunt	végpont	N;NEUT;SG	N;NOM;SG
atlético	atlético	atlético	atlético	N;MASC+FEM;SG	N;NOM;SG
coureurs	sofőrök	coureur	sofőr	N;PL	N;NOM;PL
coureurs	vezetők	coureur	vezető	N;PL	N;NOM;PL
coureurs	versenyzők	coureur	versenyző	N;PL	N;NOM;PL
verward	zavarodott	verwarden	zavarodott	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
gestolen	ellopták	stelen	el+lop	V;V.PTCP	V;DEF;IND;PL;3;PST;FIN;ACT
gestolen	ellopta	stelen	ellop	V;V.PTCP	V;DEF;IND;SG;3;PST;FIN;ACT
oplossen	megoldani	oplossen	meg+old	V;NFIN	V;NFIN;ACT
oplossen	megoldani	oplossen	meg+old	V;NFIN	V;NFIN;ACT
oplossen	feloldani	oplossen	felold	V;NFIN	V;NFIN;ACT
klachten	panaszokat	klacht	panasz	N;PL	N;ACC;PL
klachten	panaszok	klacht	panasz	N;PL	N;NOM;PL
omgebouwd	átalakított	ombouwen	átalakított	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
helling	lejtő	helling	lejtő	N;MASC+FEM;SG	N;NOM;SG
helling	gradiens	helling	gradiens	N;MASC+FEM;SG	N;NOM;SG
birmingham	birmingham	birmingham	birmingham	N;NEUT;SG	N;NOM;SG
sneeuw	hó	sneeuw	hó	N;MASC+FEM;SG	N;NOM;SG
sneeuw	hófehérke	sneeuw	hófehérk	N;MASC+FEM;SG	N;NOM;SG
sneeuw	havazás	sneeuw	havazás	N;MASC+FEM;SG	N;NOM;SG
spoorlijnen	vasutak	spoorlijn	vasú	N;PL	N;NOM;PL
wenselijk	kívánatos	wenselijk	kívánatos	ADJ	ADJ;NOM;SG
gevoelig	kényes	gevoelig	kényes	ADJ	ADJ;NOM;SG
romantische	romantikus	romantisch	romantikus	ADJ	ADJ;NOM;SG
lege	üresek	leeg	üres	ADJ	ADJ;NOM;PL
lege	üresen	leeg	üres	ADJ	ADJ;FRML;SG
debat	vita	debat	vita	N;NEUT;SG	N;NOM;SG
veroorzaakte	előidézett	veroorzaken	előidézett	V;SG;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
veroorzaakte	okozta	veroorzaken	okoz	V;SG;PST;FIN	V;DEF;IND;SG;3;PST;FIN;ACT
veroorzaakte	okozott	veroorzaken	okoz	V;SG;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
presentatie	megjelenítés	presentatie	megjelenítés	N;MASC+FEM;SG	N;NOM;SG
presentatie	bemutatása	presentatie	bemutatás	N;MASC+FEM;SG	N;NOM;SG
breder	szélesebb	breed	széles	ADJ;CMPR	ADJ;NOM;CMPR;SG
breder	tágabb	breed	tág	ADJ;CMPR	ADJ;NOM;CMPR;SG
breder	átfogóbb	breed	átfogó	ADJ;CMPR	ADJ;NOM;CMPR;SG
breder	szélesebb	breed	széles	ADJ;CMPR	ADJ;NOM;CMPR;SG
breder	tágabb	breed	tág	ADJ;CMPR	ADJ;NOM;CMPR;SG
uitkomst	végeredmény	uitkomst	végeredmény	N;MASC+FEM;SG	N;NOM;SG
grace	kegyelem	grace	kegyél	N;MASC+FEM;SG	N;NOM;SG
provinciaal	tartományi	provinciaal	tartományi	ADJ	ADJ;NOM;SG
aangetrokken	vonzott	aantrekken	vonzott	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
aangetrokken	vonzódik	aantrekken	vonzódik	V;V.PTCP	V;INDF;IND;SG;3;PRS;FIN;ACT
stekels	tüskék	stekel	tűskék	N;PL	N;NOM;PL
voordelen	előnyök	voordeel	előnyök	N;PL	N;NOM;PL
voordelen	előnyei	voordeel	előnyei	N;PL	N;NOM;PL
voordelen	juttatások	voordeel	juttatás	N;PL	N;NOM;PL
voordelen	előnyök	voordeel	előnyök	N;PL	N;NOM;PL
voordelen	ellátások	voordeel	ellátás	N;PL	N;NOM;PL
benen	lábak	been	láb	N;PL	N;NOM;PL
benen	lábai	been	láb	N;PL	N;NOM;PL
benen	lábakat	been	láb	N;PL	N;ACC;PL
opgravingen	ásatások	opgraving	ásatás	N;PL	N;NOM;PL
vorsten	uralkodók	vorsten	uralkodó	N;PL	N;NOM;PL
afstammelingen	leszármazottai	afstammeling	le+származott	N;PL	N;NOM;PL
grondig	alaposan	grondig	alapos	ADJ	ADJ;FRML;SG
christine	krisztina	christine	krisztina	N;MASC+FEM;SG	N;NOM;SG
verbeteringen	javítások	verbetering	javítás	N;PL	N;NOM;PL
verbeteringen	fejlesztések	verbetering	fejlesztés	N;PL	N;NOM;PL
verbeteringen	fejlesztések	verbetering	fejlesztés	N;PL	N;NOM;PL
bewaren	megőrizni	bewaren	megőriz	V;NFIN	V;NFIN;ACT
bewaren	megmenteni	bewaren	megment	V;NFIN	V;NFIN;ACT
silezië	szilézia	silezië	szilézia	N;NEUT;SG	N;NOM;SG
stuurt	küld	sturen	küld	V;SG;PRS;FIN	V;INDF;IND;SG;3;PRS;FIN;ACT
stuurt	küldi	sturen	küld	V;SG;PRS;FIN	V;DEF;IND;SG;3;PRS;FIN;ACT
komedie	vígjáték	komedie	víg	N;MASC+FEM;SG	N;NOM;SG
komedie	humor	komedie	humor	N;MASC+FEM;SG	N;NOM;SG
komedie	komédia	komedie	komédia	N;MASC+FEM;SG	N;NOM;SG
inval	razzia	inval	razzia	N;MASC+FEM;SG	N;NOM;SG
inval	rajtaütés	inval	rajtaütés	N;MASC+FEM;SG	N;NOM;SG
pen	tollat	pen	tollat	N;MASC+FEM;SG	N;ACC;SG
pen	toll	pen	toll	N;MASC+FEM;SG	N;NOM;SG
verzoeken	kérelmek	verzoek	kérelem	N;PL	N;NOM;PL
verzoeken	kérések	verzoek	kérés	N;PL	N;NOM;PL
omgekeerd	fordított	omkeren	fordított	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
omgekeerd	fordított	omkeren	fordított	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
omgekeerd	fordított	omkeren	fordított	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
dragon	sárkány	dragon	sárkány	N;MASC+FEM;SG	N;NOM;SG
vegas	vegasban	vegas	vegas	N;MASC+FEM;SG	N;IN+ESS;SG
vakantie	vakáció	vakantie	vakáció	N;MASC+FEM;SG	N;NOM;SG
vakantie	ünnep	vakantie	ünnep	N;MASC+FEM;SG	N;NOM;SG
vakantie	ünnepi	vakantie	ünnepi	N;MASC+FEM;SG	N;NOM;SG
vakantie	nyaralás	vakantie	nyaralás	N;MASC+FEM;SG	N;NOM;SG
vakantie	vakáció	vakantie	vakáció	N;MASC+FEM;SG	N;NOM;SG
vakantie	nyaralás	vakantie	nyaralás	N;MASC+FEM;SG	N;NOM;SG
tekort	hiányosság	tekort	hiányosság	N;NEUT;SG	N;NOM;SG
bestandsnaam	fájlnév	bestandsnaam	fájlnév	N;MASC+FEM;SG	N;NOM;SG
vecht	harcolni	vechten	harcol	V;SG;PRS;FIN	V;NFIN;ACT
honden	kutyák	hond	kutya	N;PL	N;NOM;PL
honden	kutyáknak	hond	kutya	N;PL	N;DAT;PL
curaçao	curaçao	curaçao	curat	N;MASC+FEM;SG	N;NOM;SG
opgegeven	bejelentett	opgeven	bejelent	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
opgegeven	megadott	opgeven	megadott	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
opgegeven	meghatározott	opgeven	meghatározott	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
aanslagen	támadások	aanslaan	támadás	N;PL	N;NOM;PL
aanslagen	támadásokat	aanslaan	támadás	N;PL	N;ACC;PL
schiet	lőni	schieten	lő	V;SG;PRS;FIN	V;NFIN;ACT
schiet	lő	schieten	lő	V;SG;PRS;FIN	V;INDF;IND;SG;3;PRS;FIN;ACT
noot	megjegyzés	noot	megjegyzés	N;MASC+FEM;SG	N;NOM;SG
noot	jegyzet	noot	jegyzet	N;MASC+FEM;SG	N;NOM;SG
noot	dió	noot	dió	N;MASC+FEM;SG	N;NOM;SG
happy	boldogság	happy	boldogság	N;MASC+FEM;SG	N;NOM;SG
navo	nato	navo	nato	N;MASC+FEM;SG	N;NOM;SG
