رده	класс	رده	класс	N;SG	N;INAN;NOM;MASC;SG
یاران	товарищи	یار	товарищ	N;PL	N;ANIM;NOM;MASC;PL
یاران	стипендиатов	یار	стипендиат	N;PL	N;ANIM;GEN;MASC;PL
رنسانس	возрождение	رنسانس	возрождение	N;SG	N;INAN;NOM;NEUT;SG
پتاسیم	калия	None	калий	N;SG	N;INAN;GEN;MASC;SG
محرک	стимулирование	محرک	стимулирование	N;SG	N;INAN;NOM;NEUT;SG
محرک	стимул	محرک	стимул	N;SG	N;INAN;NOM;MASC;SG
جبر	алгебра	جبر	алгебр	N;SG	N;INAN;NOM;FEM;SG
پودر	порошок	پودر	порошок	N;SG	N;INAN;NOM;MASC;SG
پودر	порох	پودر	порох	N;SG	N;INAN;NOM;MASC;SG
بحرانی	кризис	بحرانی	кризис	N;SG	N;INAN;NOM;MASC;SG
بحرانی	кризиса	بحرانی	кризис	N;SG	N;INAN;GEN;MASC;SG
حمزه	хамза	None	хамза	N;SG	N;ANIM;NOM;MASC;SG
ایدز	спидом	ایدز	спид	N;SG	N;INAN;INS;MASC;SG
ایدز	спид	ایدز	спид	N;SG	N;INAN;NOM;MASC;SG
ایدز	спида	ایدز	спид	N;SG	N;INAN;GEN;MASC;SG
ایدز	вич	ایدز	вич	N;SG	N;INAN;NOM;FEM;SG
سنا	сенат	سنا	сенат	N;SG	N;INAN;NOM;MASC;SG
سنا	сенате	سنا	сенат	N;SG	N;INAN;ESS;MASC;SG
سنا	сена	سنا	сено	N;SG	N;INAN;NOM;NEUT;SG
پراگ	праге	پراگ	прага	N;SG	N;INAN;NOM;MASC;SG
پراگ	прага	پراگ	праг	N;SG	N;INAN;NOM;FEM;SG
خوراک	питание	خوراک	питание	N;SG	N;INAN;NOM;NEUT;SG
خوراک	пища	خوراک	пища	N;SG	N;INAN;NOM;FEM;SG
خوراک	еды	خوراک	еда	N;SG	N;INAN;GEN;FEM;SG
خوراک	продовольствие	خوراک	продовольствие	N;SG	N;INAN;NOM;NEUT;SG
خوراک	еда	خوراک	еда	N;SG	N;INAN;NOM;FEM;SG
خوراک	блюдо	خوراک	блюдо	N;SG	N;INAN;NOM;NEUT;SG
جامائیکا	ямайка	جامائیکا	ямайка	N;SG	N;INAN;NOM;FEM;SG
بانو	дама	بانو	дама	N;SG	N;ANIM;NOM;FEM;SG
بانو	леди	بانو	леди	N;SG	N;ANIM;NOM;FEM;SG
بانو	мисс	بانو	мисс	N;SG	N;ANIM;NOM;FEM;SG
والت	уолт	والت	уолт	N;SG	N;ANIM;NOM;MASC;SG
فیزیکدان	физик	فیزیکا	физик	N;SG	N;ANIM;NOM;MASC;SG
چهارشنبه	среды	چهارشنبه	среда	N;SG	N;INAN;GEN;FEM;SG
چهارشنبه	среда	چهارشنبه	среда	N;SG	N;INAN;NOM;FEM;SG
چهارشنبه	среду	چهارشنبه	среда	N;SG	N;INAN;ACC;FEM;SG
اندی	энди	None	энди	N;SG	N;ANIM;NOM;MASC;SG
سنجاب	белка	سنجاب	белок	N;SG	N;INAN;GEN;MASC;SG
نمایان	видна	نمایان	видный	ADJ	ADJ;FEM;SG
نمایان	виден	نمایان	видный	ADJ	ADJ;MASC;SG
نمایان	видны	نمایان	видный	ADJ	ADJ;PL
کنستانتین	константин	کنستانتین	константин	N;SG	N;ANIM;NOM;MASC;SG
لوگو	логотип	لوگو	логотип	N;SG	N;INAN;NOM;MASC;SG
لوگو	луго	لوگو	луго	N;SG	N;INAN;NOM;MASC;SG
کشیش	священника	کشیش	священник	N;SG	N;ANIM;ACC;MASC;SG
کشیش	священник	کشیش	священник	N;SG	N;ANIM;NOM;MASC;SG
آرایش	грим	None	грим	N;SG	N;INAN;NOM;MASC;SG
آرایش	макияж	None	макияж	N;SG	N;INAN;NOM;MASC;SG
آرایش	косметика	None	косметика	N;SG	N;INAN;NOM;FEM;SG
پانک	панк	پانک	панк	N;SG	N;INAN;NOM;MASC;SG
لودویگ	людвиг	لودویگ	людвига	N;SG	N;ANIM;NOM;MASC;SG
تای	таиланда	None	таиланд	N;SG	N;INAN;GEN;MASC;SG
تعطیلات	каникулы	تعطیل	каникулы	N;PL	N;INAN;NOM;FEM;PL
تعطیلات	праздники	تعطیل	праздник	N;PL	N;INAN;NOM;MASC;PL
مخفف	сокращение	مخفف	сокращение	N;SG	N;INAN;NOM;NEUT;SG
سلامتی	здоровье	سلامتی	здоровье	N;SG	N;INAN;NOM;NEUT;SG
سلامتی	здравоохранения	سلامتی	здравоохранение	N;SG	N;INAN;NOM;NEUT;SG
سلامتی	здравоохранение	سلامتی	здравоохранение	N;SG	N;INAN;NOM;NEUT;SG
مالت	мальте	مالت	малота	N;SG	N;INAN;NOM;MASC;SG
مالت	мальта	مالت	мальта	N;SG	N;INAN;NOM;FEM;SG
خیانت	предательство	None	предательство	N;SG	N;INAN;NOM;NEUT;SG
خیانت	измена	None	измена	N;SG	N;INAN;NOM;FEM;SG
خیانت	измену	None	измена	N;SG	N;INAN;ACC;FEM;SG
خیانت	измена	None	измена	N;SG	N;INAN;NOM;FEM;SG
خیانت	измене	None	измена	N;SG	N;INAN;DAT;FEM;SG
کر	керр	کر	керр	N;SG	N;ANIM;NOM;FEM;SG
کر	кар	کر	кар	N;SG	N;INAN;NOM;MASC;SG
لبه	край	لبه	край	N;SG	N;INAN;NOM;MASC;SG
لبه	краю	لبه	край	N;SG	N;INAN;DAT;MASC;SG
لبه	граница	لبه	граница	N;SG	N;INAN;NOM;FEM;SG
لبه	границу	لبه	граница	N;SG	N;INAN;ACC;FEM;SG
کوسه	акула	کوسه	акул	N;SG	N;ANIM;NOM;FEM;SG
اقلیت	меньшинство	اقلیت	меньшинство	N;SG	N;INAN;NOM;NEUT;SG
تلخ	горький	تلخ	горький	ADJ	ADJ;NOM;MASC;SG
رنو	рено	رنو	рено	N;SG	N;INAN;NOM;MASC;SG
رنو	рено	رنو	рено	N;SG	N;INAN;NOM;MASC;SG
سیل	наводнение	سیل	наводнение	N;SG	N;INAN;NOM;NEUT;SG
سیل	потоп	سیل	потоп	N;SG	N;INAN;NOM;MASC;SG
سیل	потоп	سیل	потоп	N;SG	N;INAN;NOM;MASC;SG
آموخت	научил	آموخت	научить	V;SG;3;PST	V;PFV;MASC;IND;SG;PST;FIN;ACT
آموخت	преподавал	آموخت	преподавать	V;SG;3;PST	V;IPFV;MASC;IND;SG;PST;FIN;ACT
بان	запрет	بان	запрет	N;SG	N;INAN;NOM;MASC;SG
بان	бан	بان	бан	N;SG	N;INAN;NOM;MASC;SG
آزمایشگاهی	лаборатория	آزمایشگاهی	лаборатория	N;SG	N;INAN;NOM;FEM;SG
استکهلم	стокгольм	استکهلم	стокгольмый	N;SG	N;INAN;NOM;MASC;SG
پله	лестнице	پله	лестница	N;SG	N;INAN;DAT;FEM;SG
پله	лестница	پله	лестница	N;SG	N;INAN;NOM;FEM;SG
جلوه	эффект	جلوه	эффект	N;SG	N;INAN;NOM;MASC;SG
سکس	секс	سکس	секс	N;SG	N;INAN;NOM;MASC;SG
وورتمبرگ	вюртемберг	وورتمبرگ	вюртемберг	N;SG	N;INAN;NOM;MASC;SG
پاشا	паша	پاشا	паша	N;SG	N;ANIM;NOM;MASC;SG
نوزاد	младенец	نوزاد	младенец	N;SG	N;ANIM;NOM;MASC;SG
ولف	вульф	ولف	вульф	N;SG	N;ANIM;NOM;FEM;SG
ولف	вулф	ولف	вулф	N;SG	N;INAN;NOM;FEM;SG
ولف	волка	ولف	волк	N;SG	N;ANIM;ACC;MASC;SG
ولف	вольф	ولف	вольфа	N;SG	N;ANIM;NOM;MASC;SG
ولف	волк	ولف	волк	N;SG	N;ANIM;NOM;MASC;SG
شفافیت	прозрачность	شفافیت	прозрачность	N;SG	N;INAN;NOM;FEM;SG
انار	гранат	None	граната	N;SG	N;INAN;NOM;MASC;SG
گابریل	габриэль	گابریل	габриэль	N;SG	N;ANIM;NOM;MASC;SG
گابریل	габриэль	گابریل	габриэль	N;SG	N;ANIM;NOM;MASC;SG
کلر	клэр	کلر	клэр	N;SG	N;ANIM;NOM;FEM;SG
کلر	клер	کلر	клер	N;SG	N;INAN;NOM;FEM;SG
کلر	клэр	کلر	клэр	N;SG	N;ANIM;NOM;FEM;SG
کلر	клер	کلر	клер	N;SG	N;INAN;NOM;FEM;SG
امری	эмери	امر	эмерь	N;SG	N;ANIM;NOM;MASC;SG
مذاهب	религии	مذاهب	религия	N;PL	N;INAN;NOM;FEM;PL
مذاهب	религий	مذاهب	религия	N;PL	N;INAN;GEN;FEM;PL
مذاهب	конфессий	مذاهب	конфессия	N;PL	N;INAN;GEN;FEM;PL
شکوه	славу	شکوه	слава	N;SG	N;INAN;ACC;FEM;SG
شکوه	слава	شکوه	слава	N;SG	N;INAN;NOM;FEM;SG
رسوم	традиции	رسم	традиция	N;PL	N;INAN;NOM;FEM;PL
رسوم	традиций	رسم	традиция	N;PL	N;INAN;GEN;FEM;PL
بز	коза	بز	коза	N;SG	N;ANIM;NOM;FEM;SG
بز	козёл	بز	козело	N;SG	N;ANIM;NOM;MASC;SG
بز	козел	بز	козлы	N;SG	N;ANIM;NOM;MASC;SG
عایق	изоляция	عایق	изоляция	N;SG	N;INAN;NOM;FEM;SG
مشاوره	консультация	مشاوره	консультация	N;SG	N;INAN;NOM;FEM;SG
مشاوره	консультирование	مشاوره	консультирование	N;SG	N;INAN;NOM;NEUT;SG
مشاوره	консультирование	مشاوره	консультирование	N;SG	N;INAN;NOM;NEUT;SG
مشاوره	консультация	مشاوره	консультация	N;SG	N;INAN;NOM;FEM;SG
مشاوره	консультация	مشاوره	консультация	N;SG	N;INAN;NOM;FEM;SG
منحنی	кривой	منحنی	кривой	N;SG	N;INAN;NOM;MASC;SG
منحنی	кривая	منحنی	кривая	N;SG	N;INAN;NOM;FEM;SG
تئودور	теодор	تئودور	теодор	N;SG	N;ANIM;NOM;MASC;SG
اولویت	приоритет	اولویت	приоритет	N;SG	N;INAN;NOM;MASC;SG
کفش	обувь	None	обувь	N;SG	N;INAN;NOM;FEM;SG
کفش	обуви	None	обувь	N;SG	N;INAN;NOM;FEM;SG
کفش	обуви	None	обувь	N;SG	N;INAN;NOM;FEM;SG
کفش	обувь	None	обувь	N;SG	N;INAN;NOM;FEM;SG
کفش	ботинок	None	ботинок	N;SG	N;INAN;NOM;MASC;SG
زاکسن	саксония	زاکسن	саксоние	N;SG	N;INAN;NOM;FEM;SG
استنلی	стенли	استنلی	стенеть	N;SG	N;ANIM;NOM;MASC;SG
استنلی	стэнли	استنلی	стэнить	N;SG	N;INAN;NOM;MASC;SG
بیشینه	максимум	بیشینه	максимум	N;SG	N;INAN;NOM;MASC;SG
قارچ	грибок	قارچ	грибок	N;SG	N;INAN;NOM;MASC;SG
قارچ	гриб	قارچ	гриб	N;SG	N;INAN;NOM;MASC;SG
متفقین	союзников	متفقین	союзник	N;PL	N;ANIM;GEN;MASC;PL
متفقین	союзники	متفقین	союзник	N;PL	N;ANIM;NOM;MASC;PL
متفقین	союзников	متفقین	союзник	N;PL	N;ANIM;GEN;MASC;PL
لینکلن	линкольн	لینکلن	линкольн	N;SG	N;ANIM;NOM;MASC;SG
ضخامت	толщина	ضخامت	толщина	N;SG	N;INAN;NOM;FEM;SG
پشته	стек	پشته	стек	N;SG	N;INAN;NOM;MASC;SG
زخم	шрам	زخم	шрам	N;SG	N;INAN;NOM;MASC;SG
زخم	ранение	زخم	ранение	N;SG	N;INAN;NOM;NEUT;SG
زخم	травма	زخم	травма	N;SG	N;INAN;NOM;FEM;SG
زخم	вред	زخم	вред	N;SG	N;INAN;NOM;MASC;SG
زخم	ранение	زخم	ранение	N;SG	N;INAN;NOM;NEUT;SG
زخم	рана	زخم	рана	N;SG	N;INAN;NOM;FEM;SG
زخم	рану	زخم	рана	N;SG	N;INAN;ACC;FEM;SG
کیپ	плащ	کیپ	плащ	N;SG	N;INAN;NOM;MASC;SG
کیپ	мыс	کیپ	мы	N;SG	N;INAN;NOM;MASC;SG
برت	бретт	برت	бретт	N;SG	N;ANIM;NOM;MASC;SG
بمبئی	бомбей	بمبئی	бомбя	N;SG	N;INAN;NOM;MASC;SG
بمبئی	мумбаи	بمبئی	мумбай	N;SG	N;INAN;NOM;MASC;SG
جف	джеф	جف	джеф	N;SG	N;ANIM;NOM;MASC;SG
جف	джефф	جف	джефф	N;SG	N;ANIM;NOM;MASC;SG
سلیم	салем	None	салем	N;SG	N;INAN;NOM;MASC;SG
سلیم	селим	None	сель	N;SG	N;ANIM;NOM;MASC;SG
سلیم	салим	None	сальм	N;SG	N;ANIM;NOM;MASC;SG
اسارت	плен	None	плен	N;SG	N;INAN;NOM;MASC;SG
اسارت	плену	None	плен	N;SG	N;INAN;DAT;MASC;SG
صومعه	монастырь	صومعه	монастырь	N;SG	N;INAN;NOM;MASC;SG
اقتباس	адаптация	اقتباس	адаптация	N;SG	N;INAN;NOM;FEM;SG
جیسون	джейсон	جیسون	джейсон	N;SG	N;ANIM;NOM;MASC;SG
کمیاب	редкость	کمیاب	редкость	N;SG	N;INAN;NOM;FEM;SG
بلور	кристал	None	кристал	N;SG	N;INAN;NOM;MASC;SG
بلور	кристалл	None	кристалл	N;SG	N;INAN;NOM;MASC;SG
نهنگ	кит	نهنگ	кит	N;SG	N;ANIM;NOM;MASC;SG
نهنگ	кита	نهنگ	кит	N;SG	N;ANIM;ACC;MASC;SG
روزها	дни	روز	день	N;PL	N;INAN;NOM;MASC;PL
روزها	дней	روز	день	N;PL	N;INAN;GEN;MASC;PL
ضرورت	нужда	ضرورت	нужда	N;SG	N;INAN;NOM;FEM;SG
ضرورت	необходимость	ضرورت	необходимость	N;SG	N;INAN;NOM;FEM;SG
بلوغ	зрелость	بلوغ	зрелость	N;SG	N;INAN;NOM;FEM;SG
انگیزه	мотив	انگیزه	мотив	N;SG	N;INAN;NOM;MASC;SG
انگیزه	мотивация	انگیزه	мотивация	N;SG	N;INAN;NOM;FEM;SG
یورش	штурм	یورش	штурм	N;SG	N;INAN;NOM;MASC;SG
یورش	нападение	یورش	нападение	N;SG	N;INAN;NOM;NEUT;SG
یورش	атака	یورش	атака	N;SG	N;INAN;NOM;FEM;SG
بارسلون	барселона	بارسلون	барселон	N;SG	N;INAN;NOM;FEM;SG
کانتون	кантон	کانتون	кантон	N;SG	N;INAN;NOM;MASC;SG
بگویید	сказать	None	сказать	V;SBJV;PL;2;PRS	V;PFV;NFIN;ACT
گوردون	гордон	گوردون	гордон	N;SG	N;ANIM;NOM;MASC;SG
گوردون	гордона	گوردون	гордон	N;SG	N;ANIM;ACC;MASC;SG
هندبال	гандбол	هندبال	гандбол	N;SG	N;INAN;NOM;MASC;SG
مختار	мухтар	مختار	мухтар	N;SG	N;ANIM;NOM;MASC;SG
آرسنال	арсенал	آرسنال	арсенал	N;SG	N;INAN;NOM;MASC;SG
انداخت	бросил	None	бросить	V;SG;3;PST	V;PFV;MASC;IND;SG;PST;FIN;ACT
سخنگوی	спикер	سخنگو	спикер	N;SG	N;ANIM;NOM;MASC;SG
سخنگوی	оратор	سخنگو	оратор	N;SG	N;ANIM;NOM;MASC;SG
یادآوری	напоминание	یادآوری	напоминание	N;SG	N;INAN;NOM;NEUT;SG
ژنو	женева	ژنو	женев	N;SG	N;INAN;NOM;MASC;SG
دزدان	воров	دزد	вор	N;PL	N;ANIM;GEN;MASC;PL
دزدان	воры	دزد	вор	N;PL	N;ANIM;NOM;MASC;PL
دزدان	бандиты	دزد	бандит	N;PL	N;ANIM;NOM;MASC;PL
دینامو	динамо	None	динамо	N;SG	N;INAN;NOM;NEUT;SG
دینامو	динамо	None	динамо	N;SG	N;INAN;NOM;NEUT;SG
ژوزف	джозеф	ژوزف	джозеф	N;SG	N;ANIM;NOM;MASC;SG
ژوزف	иосиф	ژوزف	иосиф	N;SG	N;ANIM;NOM;MASC;SG
ژوزف	жозеф	ژوزف	жозеф	N;SG	N;ANIM;NOM;MASC;SG
عضلات	мускулы	عضله	мускул	N;PL	N;INAN;NOM;MASC;PL
عضلات	мышцы	عضله	мышца	N;PL	N;INAN;NOM;FEM;PL
عضلات	мускулы	عضله	мускул	N;PL	N;INAN;NOM;MASC;PL
عضلات	мышцы	عضله	мышца	N;PL	N;INAN;NOM;FEM;PL
استخر	пул	استخر	пуля	N;SG	N;INAN;NOM;MASC;SG
استخر	бассейн	استخر	бассейн	N;SG	N;INAN;NOM;MASC;SG
استخر	бильярд	استخر	бильярд	N;SG	N;INAN;NOM;NEUT;SG
سیسیل	сесиль	سیسیل	сесиль	N;SG	N;ANIM;NOM;FEM;SG
سیلوا	силва	سیلوا	силв	N;SG	N;INAN;NOM;FEM;SG
سیلوا	сильва	سیلوا	сильв	N;SG	N;INAN;NOM;FEM;SG
شکستن	перерыв	شکستن	перерыв	N;SG	N;INAN;NOM;MASC;SG
شکستن	взлом	شکستن	взлом	N;SG	N;INAN;NOM;MASC;SG
یکای	подразделение	یکا	подразделение	N;SG	N;INAN;NOM;NEUT;SG
یکای	единица	یکا	единица	N;SG	N;INAN;NOM;FEM;SG
تحقق	реализация	تحقق	реализация	N;SG	N;INAN;NOM;FEM;SG
تحقق	реализации	تحقق	реализация	N;SG	N;INAN;NOM;FEM;SG
سنتر	центр	سنتر	центр	N;SG	N;INAN;NOM;MASC;SG
سنتر	центр	سنتر	центр	N;SG	N;INAN;NOM;MASC;SG
لاک	локк	None	локка	N;SG	N;ANIM;NOM;MASC;SG
ادیب	учёный	ادیب	учёный	N;SG	N;ANIM;NOM;MASC;SG
ادیب	ученый	ادیب	ученый	N;SG	N;ANIM;NOM;MASC;SG
اکس	топор	اکس	топор	N;SG	N;INAN;NOM;MASC;SG
هربرت	герберт	None	герберт	N;SG	N;ANIM;NOM;MASC;SG
مورگان	морган	موره	морган	N;SG	N;ANIM;NOM;MASC;SG
مورگان	моргана	موره	морган	N;SG	N;ANIM;ACC;MASC;SG
هواپیماها	самолёты	هواپیما	самолет	N;PL	N;INAN;NOM;MASC;PL
هواپیماها	самолеты	هواپیما	самолет	N;PL	N;INAN;NOM;MASC;PL
هواپیماها	плоскости	هواپیما	плоскость	N;PL	N;INAN;NOM;FEM;PL
زوریخ	цюрих	زوریخ	цюрий	N;SG	N;INAN;NOM;MASC;SG
زوریخ	цюрихе	زوریخ	цюрих	N;SG	N;INAN;DAT;MASC;SG
شاتل	шаттл	شاتل	шаттл	N;SG	N;INAN;NOM;MASC;SG
خوانندگی	пение	خوانندگی	пение	N;SG	N;INAN;NOM;NEUT;SG
مبدأ	происхождение	None	происхождение	N;SG	N;INAN;NOM;NEUT;SG
مبدأ	происхождения	None	происхождение	N;SG	N;INAN;NOM;NEUT;SG
مبدأ	источник	None	источник	N;SG	N;INAN;NOM;MASC;SG
غلظت	концентрация	None	концентрация	N;SG	N;INAN;NOM;FEM;SG
غلظت	сосредоточение	None	сосредоточение	N;SG	N;INAN;NOM;NEUT;SG
ژیمناست	гимнаст	ژیمناست	гимнаст	N;SG	N;ANIM;NOM;MASC;SG
تنفس	вдох	تنفس	вдох	N;SG	N;INAN;NOM;MASC;SG
تنفس	дыхание	تنفس	дыхание	N;SG	N;INAN;NOM;NEUT;SG
تنفس	вдох	تنفس	вдох	N;SG	N;INAN;NOM;MASC;SG
تنفس	дыхание	تنفس	дыхание	N;SG	N;INAN;NOM;NEUT;SG
تنفس	дыхание	تنفس	дыхание	N;SG	N;INAN;NOM;NEUT;SG
جهانگیر	джахангир	جهانگیر	джахангир	N;SG	N;INAN;NOM;MASC;SG
گواتمالا	гватемале	گواتمالا	гватемаль	N;SG	N;INAN;DAT;MASC;SG
گواتمالا	гватемала	گواتمالا	гватемал	N;SG	N;INAN;NOM;FEM;SG
سامی	сэмми	سامی	сэм	N;SG	N;ANIM;NOM;MASC;SG
محتویات	материалы	محتویه	материал	N;PL	N;INAN;NOM;MASC;PL
گوشی	телефон	گوش	телефон	N;SG	N;INAN;NOM;MASC;SG
انگور	виноград	انگور	виноград	N;SG	N;INAN;NOM;MASC;SG
انگور	виноград	انگور	виноград	N;SG	N;INAN;NOM;MASC;SG
سحر	волшебство	سحر	волшебство	N;SG	N;INAN;NOM;NEUT;SG
سحر	магия	سحر	магия	N;SG	N;INAN;NOM;FEM;SG
دلاویر	делавэр	دلاویر	делавэр	N;SG	N;INAN;NOM;FEM;SG
ریک	рик	ریک	рик	N;SG	N;ANIM;NOM;MASC;SG
ریک	рика	ریک	рик	N;SG	N;ANIM;NOM;FEM;SG
بودایی	буддизм	بودا	буддизм	N;SG	N;INAN;NOM;MASC;SG
تالاب	пруд	تالاب	пруд	N;SG	N;INAN;NOM;MASC;SG
تالاب	лагуна	تالاب	лагуна	N;SG	N;INAN;NOM;FEM;SG
عکاسان	фотографов	عکاس	фотограф	N;PL	N;ANIM;GEN;MASC;PL
کمپین	кампания	کمپین	кампания	N;SG	N;INAN;NOM;FEM;SG
تعویض	переключатель	None	переключатель	N;SG	N;INAN;NOM;MASC;SG
تعویض	переключение	None	переключение	N;SG	N;INAN;NOM;NEUT;SG
ریور	река	ریور	река	N;SG	N;INAN;NOM;FEM;SG
شمارش	граф	شمارش	граф	N;SG	N;ANIM;NOM;MASC;SG
شمارش	подсчет	شمارش	подсчет	N;SG	N;INAN;NOM;MASC;SG
بروکلین	бруклине	بروکلین	бруклина	N;SG	N;INAN;DAT;FEM;SG
بروکلین	бруклин	بروکلین	бруклина	N;SG	N;INAN;NOM;MASC;SG
شعرهای	стихи	None	стихи	N;PL	N;INAN;NOM;MASC;PL
