גם	egyben	גם	egyben	ADV	ADV
הכפרים	falvak	הכפר	falu	N;MASC;PL	N;NOM;PL
הצדקה	indokolás	הצדקה	indokolás	N;FEM;SG	N;NOM;SG
הדתות	vallások	הדתה	vallás	N;FEM;PL	N;NOM;PL
הכחדה	kihalás	הכחדה	kihalás	N;FEM;SG	N;NOM;SG
הרפתקאות	kaland	הרפתקאות	kaland	N;FEM;SG	N;NOM;SG
הרפתקאות	kaland	הרפתקאות	kaland	N;FEM;SG	N;NOM;SG
מדידה	mérés	מדידה	mérés	N;FEM;SG	N;NOM;SG
מדידה	mérés	מדידה	mérés	N;FEM;SG	N;NOM;SG
מדידה	intézkedés	מדידה	intézkedés	N;FEM;SG	N;NOM;SG
הפגנות	tüntetések	הפגנה	tüntetés	N;FEM;PL	N;NOM;PL
חפירות	ásatások	חפירות	ásatás	N;FEM;PL	N;NOM;PL
ציונות	cionizmus	ציונות	cionizmus	N;FEM;SG	N;NOM;SG
ציונות	cionista	ציונות	cionista	N;FEM;SG	N;NOM;SG
תביעה	vádemelés	תביעה	vádemelés	N;FEM;SG	N;NOM;SG
תביעה	ügyészség	תביעה	ügyészség	N;FEM;SG	N;NOM;SG
תביעה	büntetőeljárás	תביעה	büntetőeljárás	N;FEM;SG	N;NOM;SG
מגבלות	korlátok	מגבלה	korlát	N;FEM;PL	N;NOM;PL
מגבלות	korlátozások	מגבלה	korlátozás	N;FEM;PL	N;NOM;PL
מגבלות	korlátozások	מגבלה	korlátozás	N;FEM;PL	N;NOM;PL
מגבלות	megszorítások	מגבלה	megszorítás	N;FEM;PL	N;NOM;PL
מגבלות	korlátok	מגבלה	korlát	N;FEM;PL	N;NOM;PL
מגבלות	korlátozások	מגבלה	korlátozás	N;FEM;PL	N;NOM;PL
מגבלות	határok	מגבלה	határ	N;FEM;PL	N;NOM;PL
מגבלות	határértékek	מגבלה	határérték	N;FEM;PL	N;NOM;PL
כפתור	gombot	כפתור	gomb	N;MASC;SG	N;ACC;SG
כפתור	gomb	כפתור	gomb	N;MASC;SG	N;NOM;SG
שומן	zsíros	שומן	zsíros	N;MASC;SG	N;NOM;SG
שומן	dagi	שומן	dagi	N;MASC;SG	N;NOM;SG
שומן	zsír	שומן	zsír	N;MASC;SG	N;NOM;SG
מעצר	letartóztatás	מעצר	letartóztatás	N;MASC;SG	N;NOM;SG
מעצר	rajtaütés	מעצר	rajtaütés	N;MASC;SG	N;NOM;SG
הוכיח	bebizonyosodott	הוכיח	be+bizonyosodik	V;MASC;SG;3;PST;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
הוכיח	bizonyított	הוכיח	bizonyított	V;MASC;SG;3;PST;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
הוכיח	bizonyult	הוכיח	bizonyul	V;MASC;SG;3;PST;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
דיבור	beszéde	דיבור	beszéd	N;MASC;SG	N;NOM;SG
דיבור	beszéd	דיבור	beszéd	N;MASC;SG	N;NOM;SG
הרץ	hertz	הרץ	hertz		
קדוש	saint	קדוש	saint		
קדוש	szent	קדוש	szent		
קדוש	szent	קדוש	szent		
קדוש	szent	קדוש	szent		
מקדם	előmozdítása	מקדם	előmozdítás	N;MASC;SG	N;NOM;SG
ההסתברות	valószínűsége	ההסתברות	valószínűség	N;FEM;SG	N;NOM;SG
להדגיש	kiemelni	הדגיש	ki+emel	V;NFIN;ACT	V;NFIN;ACT
להדגיש	hangsúlyozni	הדגיש	hangsúlyoz	V;NFIN;ACT	V;NFIN;ACT
התחלה	kezdés	התחלה	kezdés	N;FEM;SG	N;NOM;SG
התחלה	kezdete	התחלה	kezdet	N;FEM;SG	N;NOM;SG
התחלה	eleje	התחלה	eleje	N;FEM;SG	N;NOM;SG
התחלה	kezdet	התחלה	kezd	N;FEM;SG	N;NOM;SG
אלופים	bajnokok	אלוף	bajnok	N;MASC;PL	N;NOM;PL
ועדות	bizottságok	ועדה	bizottság	N;FEM;PL	N;NOM;PL
הנצחה	megemlékezés	הנצחה	megemlékezés	N;FEM;SG	N;NOM;SG
הנצחה	memorial	הנצחה	memorial	N;FEM;SG	N;NOM;SG
הנצחה	emlékmű	הנצחה	emlékmű	N;FEM;SG	N;NOM;SG
הנצחה	megemlékezés	הנצחה	megemlékezés	N;FEM;SG	N;NOM;SG
השלמת	befejezés	השלמה	befejezés	N;PSSD;FEM;SG	N;NOM;SG
השלמת	befejezése	השלמה	befejezés	N;PSSD;FEM;SG	N;NOM;SG
המוחלט	abszolút	המוחלט	abszolú		
ההבדלים	különbségek	ההבדל	különbség	N;MASC;PL	N;NOM;PL
ההבדלים	eltérések	ההבדל	eltérés	N;MASC;PL	N;NOM;PL
מט	matt	מט	matt		
התקווה	remény	התקווה	remény	N	N;NOM;SG
תעשיות	ágazatok	תעשייה	ágazat	N;FEM;PL	N;NOM;PL
תעשיות	iparágak	תעשייה	iparág	N;FEM;PL	N;NOM;PL
מינור	kiskorú	מינור	kiskorú	N;MASC;SG	N;NOM;SG
ייצג	képviselte	ייצג	képvisel	V;MASC;SG;3;PST;ACT	V;DEF;IND;SG;3;PST;FIN;ACT
כימיה	kémia	כימיה	kémia	N;FEM;SG	N;NOM;SG
התפשטות	terjeszkedés	התפשטות	terjeszkedés	N;FEM;SG	N;NOM;SG
התפשטות	bővítés	התפשטות	bővítés	N;FEM;SG	N;NOM;SG
בקשות	kérelmek	בקשה	kérelem	N;FEM;PL	N;NOM;PL
בקשות	kérések	בקשה	kérés	N;FEM;PL	N;NOM;PL
השטן	ördög	השטן	ördög		
פיפ	pip	פיפ	pip		
פיפ	peep	פיפ	peep		
בקרוב	hamarosan	בקרוב	hamarosan	ADV	ADV
הגדרות	beállítások	הגדרה	beállítás	N;FEM;PL	N;NOM;PL
תלות	függőség	תלות	függőség	N;FEM;SG	N;NOM;SG
תלות	függőség	תלות	függőség	N;FEM;SG	N;NOM;SG
ראיה	bizonyíték	ראייה	bizonyíték	N;FEM;SG	N;NOM;SG
עופרת	ólom	עפר	ólom	N;FEM;SG	N;NOM;SG
תווים	megjegyzések	תווים	megjegyzés	N;MASC;PL	N;NOM;PL
תווים	feljegyzések	תווים	feljegyzés	N;MASC;PL	N;NOM;PL
תווים	jegyzetek	תווים	jegyzet	N;MASC;PL	N;NOM;PL
תווים	karakterek	תווים	karakter	N;MASC;PL	N;NOM;PL
תווים	szereplők	תווים	szereplő	N;MASC;PL	N;NOM;PL
אלקטרונים	elektronok	אלקטרון	elektronok	N;MASC;PL	N;NOM;PL
יבש	szárazon	יבש	száraz		
יבש	száraz	יבש	száraz		
רעב	éhínség	רעב	éhínség	N;MASC;SG	N;NOM;SG
רעב	éhezés	רעב	éhezés	N;MASC;SG	N;NOM;SG
רעב	éhség	רעב	éhség	N;MASC;SG	N;NOM;SG
לחשוף	felfedje	חשף	felfed	V;NFIN;ACT	V;DEF;IMP;SG;3;PRS;FIN;ACT
לחשוף	felfedni	חשף	felfed	V;NFIN;ACT	V;NFIN;ACT
מוח	agyat	מוח	agyat		
מוח	agyam	מוח	agyam		
מוח	agy	מוח	agy		
מוח	agy	מוח	agy		
נחש	snake	נחש	snake		
שווי	cap	שווי	cap		
שווי	megéri	שווי	megéri		
שווי	worth	שווי	worth		
מסוכן	kockázatos	מסוכן	kockázatos	ADJ;MASC;SG	ADJ;NOM;SG
אדריכל	építész	אדריכל	építész	N;MASC;SG	N;NOM;SG
להשקיע	befektetni	השקיע	befektet	V;NFIN;ACT	V;NFIN;ACT
לקוח	vendég	לקוח	vendég	N;MASC;SG	N;NOM;SG
לקוח	kliens	לקוח	kliens	N;MASC;SG	N;NOM;SG
המסה	tömege	המסה	tömeg	N;FEM;SG	N;NOM;SG
המסה	mise	המסה	mise	N;FEM;SG	N;NOM;SG
המסה	tömeg	המסה	tömeg	N;FEM;SG	N;NOM;SG
להעריך	értékelje	העריך	értékel	V;NFIN;ACT	V;DEF;IND;SG;3;PRS;FIN;ACT
להעריך	értékeli	העריך	értékeli	V;NFIN;ACT	V;DEF;IND;SG;3;PRS;FIN;ACT
עז	kecske	עז	kecske		
טיעון	érvelés	טיעון	érvelés	N;MASC;SG	N;NOM;SG
טיעון	érv	טיעון	érv	N;MASC;SG	N;NOM;SG
פיצוץ	robbanás	פיצוץ	robbanás	N;MASC;SG	N;NOM;SG
פיצוץ	robbantás	פיצוץ	robbantás	N;MASC;SG	N;NOM;SG
טמפרטורה	hőmérséklet	טמפרטורה	hőmérséklet	N;FEM;SG	N;NOM;SG
טמפרטורה	hőmérséklet	טמפרטורה	hőmérséklet	N;FEM;SG	N;NOM;SG
עכבר	egér	עכבר	egér	N;MASC;SG	N;NOM;SG
חזיר	sertés	חזיר	sertés		
חזיר	disznó	חזיר	disznó		
חזיר	sertés	חזיר	sertés		
חזיר	ham	חזיר	ham		
חזיר	disznó	חזיר	disznó		
חזיר	sertés	חזיר	sertés		
חזיר	malac	חזיר	malac		
זית	olive	זית	olive		
פיו	fú	פיו	fú		
פיזיקאי	fizikus	פיזיקאי	fizikus	N;MASC;SG	N;NOM;SG
מעשית	gyakorlati	מעשי	gyakorlati	ADJ;FEM;SG	ADJ;NOM;SG
מעשית	praktikus	מעשי	praktikus	ADJ;FEM;SG	ADJ;NOM;SG
לשרוד	túlélni	שרד	túlél	V;NFIN;ACT	V;NFIN;ACT
פריצת	áttörés	פריצה	áttörés	N;PSSD;FEM;SG	N;NOM;SG
טיוטה	vázlat	טיוטה	vázlat	N;FEM;SG	N;NOM;SG
טיוטה	tervezetét	טיוטה	tervezet	N;FEM;SG	N;ACC;SG
טיוטה	huzat	טיוטה	huz	N;FEM;SG	N;NOM;SG
דיג	halászat	דיג	halász	N;MASC;SG	N;NOM;SG
דיג	horgászat	דיג	horgász	N;MASC;SG	N;NOM;SG
להשמיד	elpusztítani	השמיד	elpusztít	V;NFIN;ACT	V;NFIN;ACT
להשמיד	megsemmisíteni	השמיד	meg+semmisít	V;NFIN;ACT	V;NFIN;ACT
שותפים	társak	שותף	társ	N;MASC;PL	N;NOM;PL
שותפים	partnerek	שותף	partner	N;MASC;PL	N;NOM;PL
הליכה	séta	הליכה	séta	N;FEM;SG	N;NOM;SG
הליכה	túrázás	הליכה	túrázás	N;FEM;SG	N;NOM;SG
הליכה	kirándulás	הליכה	kirándulás	N;FEM;SG	N;NOM;SG
הליכה	túra	הליכה	túra	N;FEM;SG	N;NOM;SG
הליכה	séta	הליכה	séta	N;FEM;SG	N;NOM;SG
ממד	dimenzió	ממד	dimenzió	N;MASC;SG	N;NOM;SG
איטי	lassan	איטי	lassú	ADJ;MASC;SG	ADJ;FRML;SG
תלבושת	jelmezt	תלבושת	jelmez	N;FEM;SG	N;ACC;SG
תלבושת	jelmez	תלבושת	jelmez	N;FEM;SG	N;NOM;SG
תלבושת	jelmezes	תלבושת	jelmezes	N;FEM;SG	N;NOM;SG
תלבושת	szerelés	תלבושת	szerelés	N;FEM;SG	N;NOM;SG
תלבושת	ruha	תלבושת	ruha	N;FEM;SG	N;NOM;SG
מתמטיקאי	matematikus	מתמטיקני	matematikus	N;MASC;SG	N;NOM;SG
בקרה	kontroll	בקרה	kontroll	N;FEM;SG	N;NOM;SG
בקרה	irányítás	בקרה	irányítás	N;FEM;SG	N;NOM;SG
בקרה	ellenőrzés	בקרה	ellenőrzés	N;FEM;SG	N;NOM;SG
נפשות	lelkek	נפש	lelk	N;FEM;PL	N;NOM;PL
נפשות	lelkeket	נפש	lelk	N;FEM;PL	N;ACC;PL
אלכוהול	alkoholos	אלכוהול	alkoholos	N;MASC;SG	N;NOM;SG
אלכוהול	alkoholt	אלכוהול	alkoholt	N;MASC;SG	N;ACC;SG
אלכוהול	alkohol	אלכוהול	alkohol	N;MASC;SG	N;NOM;SG
ענן	cloud	ענן	cloud		
סידור	megállapodás	סידור	megállapodás	N;MASC;SG	N;NOM;SG
סידור	elrendezés	סידור	elrendezés	N;MASC;SG	N;NOM;SG
סידור	elrendezése	סידור	elrendezés	N;MASC;SG	N;NOM;SG
תיירים	turisták	תייר	turista	N;MASC;PL	N;NOM;PL
תיירים	turistákat	תייר	turista	N;MASC;PL	N;ACC;PL
תיירים	turisták	תייר	turista	N;MASC;PL	N;NOM;PL
בטיחות	biztonság	בטיחות	biztonság	N;FEM;SG	N;NOM;SG
עיקרון	alapelv	עיקרון	alapelv	N;MASC;SG	N;NOM;SG
כבישים	utakon	כביש	út	N;MASC;PL	N;ON+ESS;PL
כבישים	utak	כביש	út	N;MASC;PL	N;NOM;PL
ביטויים	mondatok	ביטוי	mondat	N;MASC;PL	N;NOM;PL
ביטויים	kifejezéseket	ביטוי	kifejezés	N;MASC;PL	N;ACC;PL
ביטויים	kifejezések	ביטוי	kifejezés	N;MASC;PL	N;NOM;PL
ביטויים	kifejezéseket	ביטוי	kifejezés	N;MASC;PL	N;ACC;PL
ביטויים	kifejezések	ביטוי	kifejezés	N;MASC;PL	N;NOM;PL
בניינים	épületek	בניין	épület	N;MASC;PL	N;NOM;PL
חנוכה	hanuka	חנוכה	hanuka	N;FEM;SG	N;NOM;SG
תחתית	alja	תחתית	al	N;FEM;SG	N;NOM;SG
תחתית	fenék	תחתית	fene	N;FEM;SG	N;NOM;SG
עדיפות	prioritás	עדיפות	prioritás	N;FEM;SG	N;NOM;SG
עדיפות	elsőbbséget	עדיפות	elsőbbség	N;FEM;SG	N;ACC;SG
עדיפות	előnyben	עדיפות	előny	N;FEM;SG	N;IN+ESS;SG
גליל	henger	גליל	henger	N;MASC;SG	N;NOM;SG
גליל	tekercs	גליל	tekercs	N;MASC;SG	N;NOM;SG
התפלגות	terjesztés	התפלגות	terjesztés	N;FEM;SG	N;NOM;SG
התפלגות	eloszlás	התפלגות	eloszlás	N;FEM;SG	N;NOM;SG
התפלגות	elosztás	התפלגות	elosztás	N;FEM;SG	N;NOM;SG
התפלגות	elosztása	התפלגות	elosztás	N;FEM;SG	N;NOM;SG
התפלגות	forgalmazás	התפלגות	forgalmazás	N;FEM;SG	N;NOM;SG
עשור	évtized	עשור	évtized	N;MASC;SG	N;NOM;SG
עשור	évtizedben	עשור	évtized	N;MASC;SG	N;IN+ESS;SG
עשור	évtizede	עשור	évtized	N;MASC;SG	N;NOM;SG
לעורר	provokálni	עורר	provokál	V;NFIN;ACT	V;NFIN;ACT
רצועות	nyomok	רצועה	nyom	N;FEM;PL	N;NOM;PL
רצועות	nyomokat	רצועה	nyom	N;FEM;PL	N;ACC;PL
רצועות	sínek	רצועה	sín	N;FEM;PL	N;NOM;PL
רצועות	szalagok	רצועה	szalag	N;FEM;PL	N;NOM;PL
מתמטית	matematika	מתמטי	matematika	N;FEM;SG	N;NOM;SG
מתמטית	matematikai	מתמטי	matematikai	N;FEM;SG	N;NOM;SG
תאגיד	corporation	תאגיד	corporation	N;MASC;SG	N;NOM;SG
קלוד	claude	קלוד	claud		
בניה	építkezés	בניה	építkezés	N;FEM;SG	N;NOM;SG
בניה	építés	בניה	építés	N;FEM;SG	N;NOM;SG
כיתות	órák	כיתות	óra	N;FEM;PL	N;NOM;PL
כיתות	osztályok	כיתות	osztály	N;FEM;PL	N;NOM;PL
בגדים	ruhák	בגד	ru	N;MASC;PL	N;NOM;PL
בגדים	ruhák	בגד	ru	N;MASC;PL	N;NOM;PL
חגיגות	ünnepségek	חגיגה	ünnepség	N;FEM;PL	N;NOM;PL
ויק	vic	ויק	vic		
זמין	elérhető	זמין	elérhető	ADJ;MASC;SG	ADJ;NOM;SG
זמין	rendelhető	זמין	rendelhető	ADJ;MASC;SG	ADJ;NOM;SG
סול	sol	סול	sol		
חלבון	protein	חלבון	protein	N;MASC;SG	N;NOM;SG
חלבון	fehérje	חלבון	fehér	N;MASC;SG	N;NOM;SG
יתרונות	juttatások	יתרון	juttatás	N;MASC;PL	N;NOM;PL
יתרונות	előnyök	יתרון	előnyök	N;MASC;PL	N;NOM;PL
יתרונות	ellátások	יתרון	ellátás	N;MASC;PL	N;NOM;PL
יתרונות	profik	יתרון	profik	N;MASC;PL	N;NOM;PL
יתרונות	előnyök	יתרון	előnyök	N;MASC;PL	N;NOM;PL
יתרונות	előnyei	יתרון	előnyei	N;MASC;PL	N;NOM;PL
חומצות	savak	חומץ	savak	N;FEM;PL	N;NOM;PL
השערה	találgatás	השערה	találgatás	N;FEM;SG	N;NOM;SG
השערה	sejtés	השערה	sejtés	N;FEM;SG	N;NOM;SG
היציאה	kijárat	היציא	kijárat	N;FEM;SG	N;NOM;SG
פלדה	acél	פלד	acél	N;FEM;SG	N;NOM;SG
אמני	előadók	אמן	előadó	N;PSSD;MASC;PL	N;NOM;PL
אמני	művészek	אמן	művész	N;PSSD;MASC;PL	N;NOM;PL
ספג	felszívódott	ספג	fel+szívódik	V;MASC;SG;3;PST;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
תעודות	tanúsítványok	תעודה	tanúsítvány	N;FEM;PL	N;NOM;PL
תעודות	igazolások	תעודה	igazolás	N;FEM;PL	N;NOM;PL
תעודות	bizonyítványok	תעודה	bizonyítvány	N;FEM;PL	N;NOM;PL
ספריה	könyvtári	ספריה	könyvtári	N;FEM;SG	N;NOM;SG
ספריה	könyvtár	ספריה	Könyvtár	N;FEM;SG	N;NOM;SG
ספריה	könyvtárban	ספריה	könyvtár	N;FEM;SG	N;IN+ESS;SG
עצמים	tárgyak	עצם	tárgy	N;MASC;PL	N;NOM;PL
עצמים	objektumok	עצם	ob	N;MASC;PL	N;NOM;PL
חסימה	blokk	חסימה	blokk	N;FEM;SG	N;NOM;SG
דיור	elhelyezés	דיור	elhelyezés	N;MASC;SG	N;NOM;SG
דיור	lakás	דיור	lakás	N;MASC;SG	N;NOM;SG
דיור	lakhatás	דיור	lakhatás	N;MASC;SG	N;NOM;SG
רו	roe	None	roe		
רו	rho	None	rho		
רו	roo	None	roo		
רעש	zaj	רעש	zaj	N;MASC;SG	N;NOM;SG
זכרונות	emlékek	זכרון	emlék	N;MASC;PL	N;NOM;PL
המיקום	helyszín	המיקום	helyszín	N;MASC;SG	N;NOM;SG
המיקום	hely	המיקום	hely	N;MASC;SG	N;NOM;SG
המיקום	elhelyezkedés	המיקום	elhelyezkedés	N;MASC;SG	N;NOM;SG
פריטים	tárgyak	פריט	tárgy	N;MASC;PL	N;NOM;PL
פריטים	tételek	פריט	tétel	N;MASC;PL	N;NOM;PL
פריטים	elemek	פריט	elem	N;MASC;PL	N;NOM;PL
תרבויות	kultúrák	תרבות	kultúra	N;FEM;PL	N;NOM;PL
תרבויות	civilizációk	תרבות	civilizáció	N;FEM;PL	N;NOM;PL
פרלמנט	parlament	פרלמנט	parlament	N;MASC;SG	N;NOM;SG
לאשר	megerősíteni	אישר	meg+erősít	V;NFIN;ACT	V;NFIN;ACT
לאשר	jóváhagyja	אישר	jóváhagy	V;NFIN;ACT	V;DEF;IND;SG;3;PRS;FIN;ACT
לאשר	jóváhagyni	אישר	jóváhagy	V;NFIN;ACT	V;NFIN;ACT
אווירי	antenna	אווירי	ant	N;MASC;SG	N;NOM;SG
סגירת	záró	סגירה	záró	N;PSSD;FEM;SG	N;NOM;SG
סגירת	zárás	סגירה	zárás	N;PSSD;FEM;SG	N;NOM;SG
הרבייה	reprodukciós	הרבייה	reprodukciós	N;FEM;SG	N;NOM;SG
הרבייה	reproduktív	הרבייה	reproduktív	N;FEM;SG	N;ACC;SG
הרבייה	reprodukciós	הרבייה	reprodukciós	N;FEM;SG	N;NOM;SG
מערות	barlangok	מערה	barlangok	N;FEM;PL	N;NOM;PL
מערות	barlangok	מערה	barlangok	N;FEM;PL	N;NOM;PL
בור	tudatlan	בור	tudatlan		
ריח	illata	ריח	illat	N;MASC;SG	N;NOM;SG
ריח	szag	ריח	szag	N;MASC;SG	N;NOM;SG
ריח	illat	ריח	illat	N;MASC;SG	N;NOM;SG
ריח	szag	ריח	szag	N;MASC;SG	N;NOM;SG
ריח	szag	ריח	szag	N;MASC;SG	N;NOM;SG
ריח	illat	ריח	illat	N;MASC;SG	N;NOM;SG
חשב	gondolat	חשב	gondolat	N;MASC;SG	N;NOM;SG
מאט	matt	האט	matt		
לח	nedves	לח	nedves		
לח	nyirkos	לח	nyirkos		
לח	nyirkos	לח	nyirkos		
לח	párás	לח	párás		
מוזיאונים	múzeumok	מוזיאון	múzeum	N;MASC;PL	N;NOM;PL
אקו	echo	אקו	echo		
מכוונת	szándékosan	מכוון	szándékos	ADJ;FEM;SG	ADJ;FRML;SG
כבשה	juh	כבש	juh	N;FEM;SG	N;NOM;SG
לבסס	megállapítani	ביסס	megállapít	V;NFIN;ACT	V;NFIN;ACT
שרד	túlélte	שרד	túlél	V;MASC;SG;3;PST;ACT	V;DEF;IND;SG;3;PST;FIN;ACT
פרסומים	bejegyzések	פרסום	bejegyzés	N;MASC;PL	N;NOM;PL
פרסומים	hozzászólások	פרסום	hozzászólás	N;MASC;PL	N;NOM;PL
פרסומים	kiadványok	פרסום	kiadvány	N;MASC;PL	N;NOM;PL
שורשים	gyökerek	שורש	gyöker	N;MASC;PL	N;NOM;PL
חוב	tartozás	חוב	tartozás	N;MASC;SG	N;NOM;SG
חוב	adósság	חוב	adósság	N;MASC;SG	N;NOM;SG
חוב	adóssága	חוב	adósság	N;MASC;SG	N;NOM;SG
מפעלים	üzemek	מפעל	üz	N;MASC;PL	N;NOM;PL
מפעלים	gyárak	מפעל	gyárak	N;MASC;PL	N;NOM;PL
המוכרים	eladók	המוכר	eladó	N;MASC;PL	N;NOM;PL
ההכרזה	bejelentés	ההכרזה	bejelentés	N;FEM;SG	N;NOM;SG
ההכרזה	közlemény	ההכרזה	közlemény	N;FEM;SG	N;NOM;SG
פציעה	sérülés	פציעה	sérülés	N;FEM;SG	N;NOM;SG
פציעה	károkozás	פציעה	károkozás	N;FEM;SG	N;NOM;SG
צירוף	kombináció	צירוף	kombináció	N;MASC;SG	N;NOM;SG
סיסמה	jelszót	סיסמה	jelszó	N;FEM;SG	N;ACC;SG
סיסמה	jelszó	סיסמה	jelszó	N;FEM;SG	N;NOM;SG
לצייר	rajzolni	צייר	rajzol	V;NFIN;ACT	V;NFIN;ACT
לצייר	rajzol	צייר	rajzol	V;NFIN;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
ישב	ült	ישב	ül	V;MASC;SG;3;PST	V;INDF;IND;SG;3;PST;FIN;ACT
תג	címke	תג	cím		
תג	megjelölés	תג	megjelölés		
פשרה	kompromisszum	פשרה	kompromisszum	N;FEM;SG	N;NOM;SG
פשרה	kompromisszumot	פשרה	kompromisszum	N;FEM;SG	N;ACC;SG
הזמין	rendelt	הזמין	rendelt	V;MASC;SG;3;PST;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
הזמין	elrendelt	הזמין	elrendelt	V;MASC;SG;3;PST;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
עדה	ada	עדה	ada		
אחידה	egységes	אחיד	egységes	ADJ;FEM;SG	ADJ;NOM;SG
בידור	szórakozás	בידור	szórakozás	N;MASC;SG	N;NOM;SG
בידור	entertainment	בידור	entert	N;MASC;SG	N;ABS;SG
בידור	szórakoztató	בידור	szórakoztató	N;MASC;SG	N;NOM;SG
בידור	szórakoztatás	בידור	szórakoztatás	N;MASC;SG	N;NOM;SG
תיקו	nyakkendő	תיקו	nyakkendő	N;MASC;SG	N;NOM;SG
תיקו	döntetlen	תיקו	döntetlen	N;MASC;SG	N;NOM;SG
תיקו	sorsolás	תיקו	sorsolás	N;MASC;SG	N;NOM;SG
תיקו	döntetlen	תיקו	döntetlen	N;MASC;SG	N;NOM;SG
הספק	árus	הספק	árus	N;MASC;SG	N;NOM;SG
עלילה	cselekmény	עלילה	cselekmény	N;FEM;SG	N;NOM;SG
עלילה	elbeszélés	עלילה	elbeszélés	N;FEM;SG	N;NOM;SG
טס	tess	טס	tess	N;MASC;SG	N;NOM;SG
אדון	miszter	אדון	miszter		
תצלום	fénykép	תצלום	fénykép	N;MASC;SG	N;NOM;SG
התגלתה	felfedezte	התגלה	felfedez	V;FEM;SG;3;PST	V;DEF;IND;SG;3;PST;FIN;ACT
התגלתה	felfedezett	התגלה	felfedezett	V;FEM;SG;3;PST	V;INDF;IND;SG;3;PST;FIN;ACT
הודה	vallott	הודה	vallott	V;MASC;SG;3;PST;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
הודה	bevallotta	הודה	be+vall	V;MASC;SG;3;PST;ACT	V;DEF;IND;SG;3;PST;FIN;ACT
הודה	elismerte	הודה	elismer	V;MASC;SG;3;PST;ACT	V;DEF;IND;SG;3;PST;FIN;ACT
הודה	beismerte	הודה	beismer	V;MASC;SG;3;PST;ACT	V;DEF;IND;SG;3;PST;FIN;ACT
שליח	futár	שליח	futár	N;MASC;SG	N;NOM;SG
שליח	hírnök	שליח	hírnök	N;MASC;SG	N;NOM;SG
שליח	messenger	שליח	messenger	N;MASC;SG	N;NOM;SG
כפרים	falvak	כפר	falu	N;MASC;PL	N;NOM;PL
ניסוח	megfogalmazás	ניסוח	megfogalmazás	N;MASC;SG	N;NOM;SG
מידות	mérések	מידה	mérés	N;FEM;PL	N;NOM;PL
מידות	méretek	מידה	méret	N;FEM;PL	N;NOM;PL
מידות	méretei	מידה	méretei	N;FEM;PL	N;NOM;PL
מידות	méretek	מידה	méret	N;FEM;PL	N;NOM;PL
הקצה	edge	הקצה	edge		
חבלה	szabotázs	חבלה	szabotázs	N;FEM;SG	N;NOM;SG
שוטר	zsaru	שוטר	zsaru	N;MASC;SG	N;NOM;SG
שוטר	rendőr	שוטר	rendőr	N;MASC;SG	N;NOM;SG
שוטר	rendőr	שוטר	rendőr	N;MASC;SG	N;NOM;SG
נתנה	adta	נתן	ad	V;FEM;SG;3;PST	V;DEF;IND;SG;3;PST;FIN;ACT
נתנה	adott	נתן	ad	V;FEM;SG;3;PST	V;INDF;IND;SG;3;PST;FIN;ACT
להתחרות	versenyezni	התחרה	versenyez	V;NFIN	V;NFIN;ACT
פרישה	nyugdíjba	פרישה	nyugdíj	N;FEM;SG	N;IN+ALL;SG
פרישה	nyugdíj	פרישה	nyugdíj	N;FEM;SG	N;NOM;SG
קלפים	kártyák	קלף	kártya	N;MASC;PL	N;NOM;PL
קלפים	lapok	קלף	lap	N;MASC;PL	N;NOM;PL
מניעה	megelőzés	מניעה	megelőzés	N;FEM;SG	N;NOM;SG
מניעה	megelőzése	מניעה	megelőzés	N;FEM;SG	N;NOM;SG
סוחרים	kereskedők	סוחר	kereskedő	N;MASC;PL	N;NOM;PL
סוחרים	kereskedők	סוחר	kereskedő	N;MASC;PL	N;NOM;PL
סוחרים	kereskedők	סוחר	kereskedő	N;MASC;PL	N;NOM;PL
גלגלים	kerekek	גלגל	kerek	N;MASC;PL	N;NOM;PL
ובר	weber	ובר	weber		
הבונים	hódok	הבון	hód	N;MASC;PL	N;NOM;PL
אפליה	diszkrimináció	אפליה	diszkrimináció	N;FEM;SG	N;NOM;SG
אפליה	megkülönböztetés	אפליה	megkülönböztetés	N;FEM;SG	N;NOM;SG
הבטיח	megígérte	הבטיח	meg+ígér	V;MASC;SG;3;PST;ACT	V;DEF;IND;SG;3;PST;FIN;ACT
הבטיח	ígért	הבטיח	ígér	V;MASC;SG;3;PST;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
זרע	mag	זרע	mag		
בנט	bennett	בנט	bennett		
פקודה	parancsnokság	פקודה	parancsnokság	N;FEM;SG	N;NOM;SG
פקודה	parancs	פקודה	parancs	N;FEM;SG	N;NOM;SG
פקודה	megrendelés	פקודה	megrendelés	N;FEM;SG	N;NOM;SG
פקודה	rendelés	פקודה	rendelés	N;FEM;SG	N;NOM;SG
פקודה	rend	פקודה	rend	N;FEM;SG	N;NOM;SG
פקודה	parancs	פקודה	parancs	N;FEM;SG	N;NOM;SG
