kategória	catégorie	kategória	catégorie	N;NOM;FEM;SG	N;FEM;SG
kombinácia	combinaison	kombinácia	combinaison	N;NOM;FEM;SG	N;FEM;SG
hity	hits	hity	hit	N;INAN;NOM;MASC;PL	N;MASC;PL
strach	peur	strach	peur	N;INAN;NOM;MASC;SG	N;FEM;SG
strach	crainte	strach	crainte	N;INAN;NOM;MASC;SG	N;FEM;SG
strach	peur	strach	peur	N;INAN;NOM;MASC;SG	N;FEM;SG
strach	trouille	strach	trouille	N;INAN;NOM;MASC;SG	N;FEM;SG
pozorovanie	observation	pozorovanie	observation	N;NOM;NEUT;SG	N;FEM;SG
paláci	palais	palác	palais	N;INAN;ESS;MASC;SG	N;MASC;SG
paláci	palace	palác	palace	N;INAN;ESS;MASC;SG	N;MASC;SG
biblie	bibles	biblia	bible	N;NOM;FEM;PL	N;FEM;PL
rudy	minerais	ruda	minerai	N;NOM;FEM;PL	N;MASC;PL
výchova	enseignement	výchova	enseignement	N;NOM;FEM;SG	N;MASC;SG
výchova	éducation	výchova	éducation	N;NOM;FEM;SG	N;FEM;SG
zásady	principes	zásada	principe	N;NOM;FEM;PL	N;MASC;PL
deviatich	neuf	devať	neuf	NUM;GEN;MASC;PL	NUM
klasický	classique	klasický	classique	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
klasický	classique	klasický	classique	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
československá	tchécoslovaque	československý	tchécoslovaque	ADJ;NOM;FEM;SG	ADJ;MASC;SG
spoločenstiev	communautés	spoločenstvo	communauté	N;GEN;NEUT;PL	N;FEM;PL
spoločenstiev	collectivités	spoločenstvo	collectivité	N;GEN;NEUT;PL	N;FEM;PL
ano	ouais	ano	ouair	INTJ	INTJ
snímka	capture	snímka	capture	N;NOM;FEM;SG	N;FEM;SG
preklady	traductions	preklad	traduction	N;INAN;NOM;MASC;PL	N;FEM;PL
preklady	traductions	preklad	traduction	N;INAN;NOM;MASC;PL	N;FEM;PL
vytváranie	création	vytváranie	création	N;NOM;NEUT;SG	N;FEM;SG
pôdu	terre	pôda	terre	N;ACC;FEM;SG	N;FEM;SG
pôdu	sol	pôda	sol	N;ACC;FEM;SG	N;MASC;SG
rovnica	équation	rovnica	équation	N;NOM;FEM;SG	N;FEM;SG
potrebný	nécessaire	potrebný	nécessaire	ADJ;INAN;NOM;MASC;SG	ADJ;MASC;SG
spotreba	consommation	spotreb	consommation	N;NOM;FEM;SG	N;FEM;SG
sex	sexe	sex	sexe	N;INAN;NOM;MASC;SG	N;MASC;SG
vystúpenie	performance	vystúpenie	performance	N;NOM;NEUT;SG	N;FEM;SG
vystúpenie	rendement	vystúpenie	rendement	N;NOM;NEUT;SG	N;MASC;SG
vystúpenie	discours	vystúpenie	discours	N;NOM;NEUT;SG	N;MASC;SG
vystúpenie	allocution	vystúpenie	allocution	N;NOM;NEUT;SG	N;FEM;SG
výnimočne	exceptionnellement	výnimočne	exceptionnellement	ADV	ADV
turistika	tourisme	turistika	tourisme	N;NOM;FEM;SG	N;MASC;SG
turistika	faune	turistika	faune	N;NOM;FEM;SG	N;FEM;SG
vetra	vent	vetra	vent	N;INAN;NOM;MASC;SG	N;MASC;SG
vetra	éolien	vetra	éolien	N;INAN;NOM;MASC;SG	N;MASC;SG
médií	médias	médieť	média	N;GEN;FEM;PL	N;MASC;PL
elizabeth	élisabeth	elizabet	élisabeth	N;NOM;FEM;SG	N;FEM;SG
dôchodku	retraite	dôchodok	retraite	N;INAN;GEN;MASC;SG	N;FEM;SG
dôchodku	retraite	dôchodok	retraite	N;INAN;GEN;MASC;SG	N;FEM;SG
akcia	action	akcia	action	N;NOM;FEM;SG	N;FEM;SG
ruchu	tourisme	rucho	tourisme	N;NOM;NEUT;SG	N;MASC;SG
všade	partout	všade	partout	ADV	ADV
nasledovalo	suivit	nasledovať	suivre	V;IPFV;NEUT;SG;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
nasledovalo	suivie	nasledovať	suivre	V;IPFV;NEUT;SG;POS;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
menovanie	nomination	menovanie	nomination	N;NOM;NEUT;SG	N;FEM;SG
neznámy	inconnue	neznámy	inconnu	ADJ;ANIM;NOM;MASC;SG	ADJ;FEM;SG
neznámy	inconnu	neznámy	inconnu	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
študovala	étudié	študovať	étudier	V;IPFV;FEM;SG;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
študovala	étudiée	študovať	étudier	V;IPFV;FEM;SG;POS;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
soli	sels	soli	sel	N;NOM;FEM;PL	N;MASC;PL
križovatka	croisement	križovatko	croisement	N;NOM;FEM;SG	N;MASC;SG
križovatka	franchissement	križovatko	franchissement	N;NOM;FEM;SG	N;MASC;SG
križovatka	croisement	križovatko	croisement	N;NOM;FEM;SG	N;MASC;SG
križovatka	intersection	križovatko	intersection	N;NOM;FEM;SG	N;FEM;SG
križovatka	carrefour	križovatko	carrefour	N;NOM;FEM;SG	N;MASC;SG
križovatka	junction	križovatko	junction	N;NOM;FEM;SG	N;FEM;SG
križovatka	jonction	križovatko	jonction	N;NOM;FEM;SG	N;FEM;SG
križovatka	carrefour	križovatko	carrefour	N;NOM;FEM;SG	N;MASC;SG
spôsobiť	infliger	spôsobiť	infliger	V;PFV;POS;NFIN	V;NFIN
grant	subvention	grant	subvention	N;ANIM;NOM;MASC;SG	N;FEM;SG
výmena	échangeur	výmena	échangeur	N;NOM;FEM;SG	N;MASC;SG
výmena	échange	výmena	échange	N;NOM;FEM;SG	N;MASC;SG
výmena	echange	výmena	echanger	N;NOM;FEM;SG	N;MASC;SG
výmena	échange	výmena	échange	N;NOM;FEM;SG	N;MASC;SG
výmena	swap	výmena	swap	N;NOM;FEM;SG	N;MASC;SG
výmena	remplacement	výmena	remplacement	N;NOM;FEM;SG	N;MASC;SG
vstupe	crique	vstup	crique	N;INAN;NOM;MASC;SG	N;FEM;SG
zachovanie	préservation	zachovanie	préservation	N;NOM;NEUT;SG	N;FEM;SG
zachovanie	conservation	zachovanie	conservation	N;NOM;NEUT;SG	N;FEM;SG
zachovanie	préservation	zachovanie	préservation	N;NOM;NEUT;SG	N;FEM;SG
zachovanie	conservation	zachovanie	conservation	N;NOM;NEUT;SG	N;FEM;SG
zachovanie	entretien	zachovanie	entretien	N;NOM;NEUT;SG	N;MASC;SG
zachovanie	maintenance	zachovanie	maintenance	N;NOM;NEUT;SG	N;FEM;SG
zachovanie	rétention	zachovanie	rétention	N;NOM;NEUT;SG	N;FEM;SG
zachovanie	maintien	zachovanie	maintien	N;NOM;NEUT;SG	N;MASC;SG
hudobníkov	musiciens	hudobník	musicien	N;ANIM;ACC;MASC;PL	N;MASC;PL
domáca	intérieure	domáci	intérieur	ADJ;NOM;FEM;SG	ADJ;FEM;SG
domáca	domestique	domáci	domestique	ADJ;NOM;FEM;SG	ADJ;MASC;SG
oka	oeil	oko	oeil	N;GEN;NEUT;SG	N;MASC;SG
oka	œil	oko	œil	N;GEN;NEUT;SG	N;MASC;SG
explorer	explorateur	explorer	explorateur	N;NOM;MASC;SG	N;MASC;SG
chelsea	chelsea	chelsea	chelsea	N;ANIM;NOM;MASC;SG	N;MASC;SG
študent	étudiant	študent	étudiant	N;ANIM;NOM;MASC;SG	N;MASC;SG
študent	etudiant	študent	etudiant	N;ANIM;NOM;MASC;SG	N;MASC;SG
duch	ghost	duch	ghost	N;ANIM;NOM;MASC;SG	N;MASC;SG
duch	fantôme	duch	fantôme	N;ANIM;NOM;MASC;SG	N;MASC;SG
duch	esprit	duch	esprit	N;ANIM;NOM;MASC;SG	N;MASC;SG
čestný	honorable	čestný	honorable	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
čestný	honoraire	čestný	honoraire	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
čestný	honorifique	čestný	honorifique	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
pľúc	poumons	pľúca	poumon	N;GEN;NEUT;PL	N;MASC;PL
pľúc	poumons	pľúca	poumon	N;GEN;NEUT;PL	N;MASC;PL
ulicu	rue	ulica	rue	N;ACC;FEM;SG	N;FEM;SG
stupne	grades	stupeň	grade	N;INAN;NOM;MASC;PL	N;MASC;PL
stupne	degrés	stupeň	degré	N;INAN;NOM;MASC;PL	N;MASC;PL
stupne	diplômes	stupeň	diplôme	N;INAN;NOM;MASC;PL	N;MASC;PL
prepravu	calèche	preprav	calèche	N;ACC;FEM;SG	N;FEM;SG
prepravu	attelage	preprav	attelage	N;ACC;FEM;SG	N;MASC;SG
lokálne	locale	lokálny	local	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
lokálne	local	lokálny	local	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
zobraziť	afficher	zobraziť	afficher	V;PFV;POS;NFIN	V;NFIN
zobraziť	vue	zobraziť	voir	V;PFV;POS;NFIN	V;FEM;SG;PST;V.PTCP
zobraziť	voir	zobraziť	voir	V;PFV;POS;NFIN	V;NFIN
zobraziť	visualiser	zobraziť	visualiser	V;PFV;POS;NFIN	V;NFIN
zobraziť	afficher	zobraziť	afficher	V;PFV;POS;NFIN	V;NFIN
zobraziť	afficher	zobraziť	afficher	V;PFV;POS;NFIN	V;NFIN
zobraziť	montre	zobraziť	montrer	V;PFV;POS;NFIN	V;IND;SG;3;PRS;FIN
zobraziť	montrer	zobraziť	montrer	V;PFV;POS;NFIN	V;NFIN
belgický	belge	belgický	belge	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
juniorov	juniors	junior	junior	N;INAN;GEN;MASC;PL	N;MASC;PL
moderná	moderne	moderný	moderne	ADJ;NOM;FEM;SG	ADJ;MASC;SG
vietor	vent	vietor	vent	N;INAN;NOM;MASC;SG	N;MASC;SG
vietor	éolien	vietor	éolien	N;INAN;NOM;MASC;SG	N;MASC;SG
obyčajná	ordinaire	obyčajný	ordinaire	ADJ;NOM;FEM;SG	ADJ;MASC;SG
dosiahlo	atteint	dosiahnuť	atteindre	V;PFV;NEUT;SG;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
ekonomický	économique	ekonomický	économique	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
ekonomický	economique	ekonomický	economique	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
trvanie	duree	trvanie	duree	N;NOM;NEUT;SG	N;FEM;SG
trvanie	durée	trvanie	durée	N;NOM;NEUT;SG	N;FEM;SG
zlom	break	zlom	break	N;INS;NEUT;SG	N;MASC;SG
zlom	pause	zlom	pause	N;INS;NEUT;SG	N;FEM;SG
zlom	rupture	zlom	rupture	N;INS;NEUT;SG	N;FEM;SG
odstránenie	déménagement	odstránenie	déménagement	N;NOM;NEUT;SG	N;MASC;SG
odstránenie	enlèvement	odstránenie	enlèvement	N;NOM;NEUT;SG	N;MASC;SG
odstránenie	suppression	odstránenie	suppression	N;NOM;NEUT;SG	N;FEM;SG
odstránenie	effacement	odstránenie	effacement	N;NOM;NEUT;SG	N;MASC;SG
odstránenie	suppression	odstránenie	suppression	N;NOM;NEUT;SG	N;FEM;SG
odstránenie	elimination	odstránenie	elimination	N;NOM;NEUT;SG	N;FEM;SG
odstránenie	élimination	odstránenie	élimination	N;NOM;NEUT;SG	N;FEM;SG
spôsobila	causée	spôsobiť	causer	V;PFV;FEM;SG;POS;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
spôsobila	causé	spôsobiť	causer	V;PFV;FEM;SG;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
trance	trance	trianec	trance	N;INAN;NOM;MASC;SG	N;FEM;SG
trance	transe	trianec	transe	N;INAN;NOM;MASC;SG	N;FEM;SG
nórsky	norvégien	nórsk	norvégien	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
nórsky	norvégienne	nórsk	norvégien	ADJ;ANIM;NOM;MASC;SG	ADJ;FEM;SG
relácie	séances	relácia	séance	N;NOM;FEM;PL	N;FEM;PL
relácie	sessions	relácia	session	N;NOM;FEM;PL	N;FEM;PL
relácie	spectacles	relácia	spectacle	N;NOM;FEM;PL	N;MASC;PL
vzal	pris	vziať	prendre	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
vzal	prit	vziať	prendre	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
sezón	saisons	sezón	saison	N;GEN;FEM;PL	N;FEM;PL
sekundy	secondes	sekunda	seconde	N;NOM;FEM;PL	N;FEM;PL
duchovný	spirituelle	duchovný	spirituel	ADJ;ANIM;NOM;MASC;SG	ADJ;FEM;SG
duchovný	spirituel	duchovný	spirituel	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
výhra	victoire	výhra	victoire	N;NOM;FEM;SG	N;FEM;SG
odchádza	quitter	odchádzať	quitter	V;IPFV;IND;SG;3;POS;PRS;FIN	V;NFIN
odchádza	quittant	odchádzať	quitter	V;IPFV;IND;SG;3;POS;PRS;FIN	V;PRS;V.PTCP
skutočný	réelle	skutočný	réel	ADJ;ANIM;NOM;MASC;SG	ADJ;FEM;SG
koncepcia	concept	koncepcia	concept	N;NOM;FEM;SG	N;MASC;SG
koncepcia	conception	koncepcia	conception	N;NOM;FEM;SG	N;FEM;SG
nasledovala	suivit	nasledovať	suivre	V;IPFV;FEM;SG;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
nasledovala	suivie	nasledovať	suivre	V;IPFV;FEM;SG;POS;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
značné	considérable	značný	considérable	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
plánov	plans	plán	plan	N;INAN;GEN;MASC;PL	N;MASC;PL
kapitoly	chapitres	kapitola	chapitre	N;NOM;FEM;PL	N;MASC;PL
konečná	définitif	konečný	définitif	ADJ;NOM;FEM;SG	ADJ;MASC;SG
konečná	final	konečný	final	ADJ;NOM;FEM;SG	ADJ;MASC;SG
konečná	définitive	konečný	définitif	ADJ;NOM;FEM;SG	ADJ;FEM;SG
funkčné	fonctionnelle	funkčný	fonctionnel	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
funkčné	fonctionnel	funkčný	fonctionnel	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
získa	acquière	získa	acquérir	V;PFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
získa	acquiert	získa	acquérir	V;PFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
prijať	reçois	prijať	recevoir	V;PFV;POS;NFIN	V;IND;SG;1;PRS;FIN
prijať	reçoivent	prijať	recevoir	V;PFV;POS;NFIN	V;IND;PL;3;PRS;FIN
prijať	recevez	prijať	recevoir	V;PFV;POS;NFIN	V;IMP;PL;2;PRS;FIN
prijať	recevoir	prijať	recevoir	V;PFV;POS;NFIN	V;NFIN
prijať	adopter	prijať	adopter	V;PFV;POS;NFIN	V;NFIN
prijať	adoptez	prijať	adopter	V;PFV;POS;NFIN	V;IMP;PL;2;PRS;FIN
prijať	adoptent	prijať	adopter	V;PFV;POS;NFIN	V;IND;PL;3;PRS;FIN
prijať	accepte	prijať	accepter	V;PFV;POS;NFIN	V;IND;SG;3;PRS;FIN
prijať	accepter	prijať	accepter	V;PFV;POS;NFIN	V;NFIN
prijať	acceptent	prijať	accepter	V;PFV;POS;NFIN	V;IND;PL;3;PRS;FIN
prijať	acceptez	prijať	accepter	V;PFV;POS;NFIN	V;IMP;PL;2;PRS;FIN
sólo	soliste	sólo	soliste	N;NOM;NEUT;SG	N;MASC;SG
právomoci	pouvoirs	právomoc	pouvoir	N;NOM;FEM;PL	N;MASC;PL
právomoci	compétences	právomoc	compétence	N;NOM;FEM;PL	N;FEM;PL
papier	papier	papier	papier	N;INAN;NOM;MASC;SG	N;MASC;SG
pôda	terre	pôda	terre	N;NOM;FEM;SG	N;FEM;SG
pôda	sol	pôda	sol	N;NOM;FEM;SG	N;MASC;SG
pôda	terre	pôda	terre	N;NOM;FEM;SG	N;FEM;SG
pôda	terrain	pôda	terrain	N;NOM;FEM;SG	N;MASC;SG
zuby	dents	zub	dent	N;INAN;NOM;MASC;PL	N;FEM;PL
zrušenie	abrogation	zrušenie	abrogation	N;NOM;NEUT;SG	N;FEM;SG
zrušenie	annulation	zrušenie	annulation	N;NOM;NEUT;SG	N;FEM;SG
zrušenie	résiliation	zrušenie	résiliation	N;NOM;NEUT;SG	N;FEM;SG
zrušenie	révocation	zrušenie	révocation	N;NOM;NEUT;SG	N;FEM;SG
zrušenie	sevrage	zrušenie	sevrage	N;NOM;NEUT;SG	N;MASC;SG
zrušenie	retrait	zrušenie	retrait	N;NOM;NEUT;SG	N;MASC;SG
zrušenie	rétractation	zrušenie	rétractation	N;NOM;NEUT;SG	N;FEM;SG
zrušenie	désistement	zrušenie	désistement	N;NOM;NEUT;SG	N;MASC;SG
nebo	paradis	nebo	paradis	N;NOM;NEUT;SG	N;MASC;SG
nebo	ciel	nebo	ciel	N;NOM;NEUT;SG	N;MASC;SG
nebo	ciel	nebo	ciel	N;NOM;NEUT;SG	N;MASC;SG
experiment	expérience	experiment	expérience	N;INAN;NOM;MASC;SG	N;FEM;SG
experiment	expérimentation	experiment	expérimentation	N;INAN;NOM;MASC;SG	N;FEM;SG
spoločenstvá	communautés	spoločenstvo	communauté	N;NOM;NEUT;PL	N;FEM;PL
spoločenstvá	collectivités	spoločenstvo	collectivité	N;NOM;NEUT;PL	N;FEM;PL
učiteľa	professeur	učiteľ	professeur	N;ANIM;ACC;MASC;SG	N;MASC;SG
učiteľa	enseignant	učiteľ	enseignant	N;ANIM;ACC;MASC;SG	N;MASC;SG
učiteľa	institutrice	učiteľ	instituteur	N;ANIM;ACC;MASC;SG	N;FEM;SG
šancu	hasard	šanca	hasard	N;ACC;FEM;SG	N;MASC;SG
šancu	chance	šanca	chance	N;ACC;FEM;SG	N;FEM;SG
kamene	pierres	kameň	pierre	N;INAN;NOM;MASC;PL	N;FEM;PL
kamene	roches	kameň	roche	N;INAN;NOM;MASC;PL	N;FEM;PL
kamene	rochers	kameň	rocher	N;INAN;NOM;MASC;PL	N;MASC;PL
kamene	cailloux	kameň	caillou	N;INAN;NOM;MASC;PL	N;MASC;PL
kamene	pierres	kameň	pierre	N;INAN;NOM;MASC;PL	N;FEM;PL
kontrola	contrôle	kontrola	contrôle	N;NOM;FEM;SG	N;MASC;SG
kontrola	inspection	kontrola	inspection	N;NOM;FEM;SG	N;FEM;SG
kontrola	chèque	kontrola	chèque	N;NOM;FEM;SG	N;MASC;SG
tradíciu	tradition	tradícia	tradition	N;ACC;FEM;SG	N;FEM;SG
testy	essais	test	essai	N;INAN;NOM;MASC;PL	N;MASC;PL
testy	tests	test	test	N;INAN;NOM;MASC;PL	N;MASC;PL
testy	épreuves	test	épreuve	N;INAN;NOM;MASC;PL	N;FEM;PL
šťastie	veinard	šťastie	veinard	N;NOM;NEUT;SG	N;MASC;SG
šťastie	bonheur	šťastie	bonheur	N;NOM;NEUT;SG	N;MASC;SG
šťastie	chance	šťastie	chance	N;NOM;NEUT;SG	N;FEM;SG
továreň	usine	továreň	usine	N;NOM;FEM;SG	N;FEM;SG
oznámila	annoncé	oznámiť	annoncer	V;PFV;FEM;SG;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
oznámila	annoncée	oznámiť	annoncer	V;PFV;FEM;SG;POS;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
caesar	césar	caesar	césar	N;ANIM;NOM;MASC;SG	N;MASC;SG
biskupov	évêques	biskup	évêque	N;ANIM;ACC;MASC;PL	N;MASC;PL
ruku	bras	ruka	bras	N;ACC;FEM;SG	N;MASC;SG
ruku	arm	ruka	arm	N;ACC;FEM;SG	N;MASC;SG
ruku	main	ruka	main	N;ACC;FEM;SG	N;FEM;SG
vyrábajú	produire	vyrábať	produire	V;IPFV;IND;PL;3;POS;PRS;FIN	V;NFIN
vyrábajú	produisent	vyrábať	produire	V;IPFV;IND;PL;3;POS;PRS;FIN	V;IND;PL;3;PRS;FIN
had	vipère	had	vipère	N;ANIM;NOM;MASC;SG	N;FEM;SG
had	snake	had	snake	N;ANIM;NOM;MASC;SG	N;MASC;SG
had	serpent	had	serpent	N;ANIM;NOM;MASC;SG	N;MASC;SG
had	serpent	had	serpent	N;ANIM;NOM;MASC;SG	N;MASC;SG
podstatné	substantielle	podstatný	substantiel	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
podstatné	substantiel	podstatný	substantiel	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
argentínsky	argentin	argentínsky	argentin	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
mechanika	mécano	mechanika	mécano	N;NOM;FEM;SG	N;MASC;SG
mechanika	mécanicien	mechanika	mécanicien	N;NOM;FEM;SG	N;MASC;SG
mechanika	mécano	mechanika	mécano	N;NOM;FEM;SG	N;MASC;SG
mechanika	mécanicien	mechanika	mécanicien	N;NOM;FEM;SG	N;MASC;SG
rozpadu	désintégration	rozpad	désintégration	N;INAN;GEN;MASC;SG	N;FEM;SG
rozpadu	désagrégation	rozpad	désagrégation	N;INAN;GEN;MASC;SG	N;FEM;SG
prachu	poussière	prach	poussier	N;INAN;GEN;MASC;SG	N;FEM;SG
oddelení	compartiments	oddelenie	compartiment	N;NOM;NEUT;PL	N;MASC;PL
norman	normand	norman	normand	N;NOM;FEM;SG	N;MASC;SG
tvorca	créatrice	tvorca	créateur	N;ANIM;NOM;MASC;SG	N;FEM;SG
tvorca	créateur	tvorca	créateur	N;ANIM;NOM;MASC;SG	N;MASC;SG
vlákna	fibres	vlákno	fibre	N;NOM;NEUT;PL	N;FEM;PL
vlákna	fibres	vlákno	fibre	N;NOM;NEUT;PL	N;FEM;PL
vlákna	fibres	vlákno	fibre	N;NOM;NEUT;PL	N;FEM;PL
predchádzajúce	précédente	predchádzajúci	précédent	ADJ;NOM;NEUT;SG;POS;V.PTCP;ACT	ADJ;FEM;SG
predchádzajúce	précédent	predchádzajúci	précédent	ADJ;NOM;NEUT;SG;POS;V.PTCP;ACT	ADJ;MASC;SG
umožnilo	activée	umožniť	activer	V;PFV;NEUT;SG;POS;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
umožnilo	activé	umožniť	activer	V;PFV;NEUT;SG;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
držiteľ	titulaire	držiteľ	titulaire	N;ANIM;NOM;MASC;SG	N;MASC;SG
držiteľ	détenteur	držiteľ	détenteur	N;ANIM;NOM;MASC;SG	N;MASC;SG
existovať	existent	existovať	exister	V;IPFV;POS;NFIN	V;IND;PL;3;PRS;FIN
existovať	existe	existovať	exister	V;IPFV;POS;NFIN	V;IND;SG;3;PRS;FIN
existovať	exister	existovať	exister	V;IPFV;POS;NFIN	V;NFIN
znalosti	connaissances	znalosť	connaissance	N;NOM;FEM;PL	N;FEM;PL
znalosti	savoirs	znalosť	savoir	N;NOM;FEM;PL	N;MASC;PL
vysvetliť	expliquez	vysvetliť	expliquer	V;PFV;POS;NFIN	V;IMP;PL;2;PRS;FIN
vysvetliť	expliquer	vysvetliť	expliquer	V;PFV;POS;NFIN	V;NFIN
vysvetliť	explique	vysvetliť	expliquer	V;PFV;POS;NFIN	V;IND;SG;3;PRS;FIN
vysvetliť	expliqués	vysvetliť	expliquer	V;PFV;POS;NFIN	V;MASC;PL;PST;V.PTCP
vysvetliť	expliqué	vysvetliť	expliquer	V;PFV;POS;NFIN	V;MASC;SG;PST;V.PTCP
vysvetliť	expliquée	vysvetliť	expliquer	V;PFV;POS;NFIN	V;FEM;SG;PST;V.PTCP
hardcore	hardcore	hardcore	hardcore	N;INAN;NOM;MASC;SG	N;MASC;SG
hardcore	hard	hardcore	hard	N;INAN;NOM;MASC;SG	N;MASC;SG
vína	vins	víno	vin	N;NOM;NEUT;PL	N;MASC;PL
vína	vins	víno	vin	N;NOM;NEUT;PL	N;MASC;PL
židovské	juif	židovský	juif	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
židovské	juive	židovský	juif	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
zápal	inflammation	zápal	inflammation	N;INAN;NOM;MASC;SG	N;FEM;SG
nedostatku	pénurie	nedostatok	pénurie	N;INAN;GEN;MASC;SG	N;FEM;SG
hodinu	heure	hodina	heure	N;ACC;FEM;SG	N;FEM;SG
ústie	estuaire	ústie	estuaire	N;NOM;NEUT;SG	N;MASC;SG
teoretik	théoricien	teoretik	théoricien	N;ANIM;NOM;MASC;SG	N;MASC;SG
arabských	arabes	arabský	arabe	ADJ;GEN;MASC;PL	ADJ;MASC;PL
úsilie	effort	úsilie	effort	N;NOM;NEUT;SG	N;MASC;SG
kontrakt	contrat	kontrakt	contrat	N;INAN;NOM;MASC;SG	N;MASC;SG
demokracie	démocraties	demokracia	démocratie	N;NOM;FEM;PL	N;FEM;PL
trojuholník	triangle	trojuholník	triangle	N;INAN;NOM;MASC;SG	N;MASC;SG
vedomie	conscience	vedomie	conscience	N;NOM;NEUT;SG	N;FEM;SG
korún	couronnes	korún	couronne	N;GEN;FEM;PL	N;FEM;PL
nariadil	ordonné	nariadiť	ordonner	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
nariadil	commandé	nariadiť	commander	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
nariadil	commandée	nariadiť	commander	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
nariadil	ordonnée	nariadiť	ordonner	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
mierou	modération	miera	modération	N;INS;FEM;SG	N;FEM;SG
spolupracuje	collabore	spolupracovať	collaborer	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
spolupracuje	collaborer	spolupracovať	collaborer	V;IPFV;IND;SG;3;POS;PRS;FIN	V;NFIN
spolupracuje	coopère	spolupracovať	coopère	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
spolupracuje	coopère	spolupracovať	coopère	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
spolupracuje	coopérer	spolupracovať	coopérer	V;IPFV;IND;SG;3;POS;PRS;FIN	V;NFIN
zvýšiť	augmenter	zvýšiť	augmenter	V;PFV;POS;NFIN	V;NFIN
zvýšiť	accroître	zvýšiť	accroître	V;PFV;POS;NFIN	V;NFIN
zvýšiť	élever	zvýšiť	élever	V;PFV;POS;NFIN	V;NFIN
autobusy	autocars	autobus	autocars	N;INAN;NOM;MASC;PL	N;MASC;PL
vieru	foi	viera	foi	N;ACC;FEM;SG	N;FEM;SG
geologické	géologique	geologický	géologique	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
geologické	géologique	geologický	géologique	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
detail	détail	detail	détail	N;INAN;NOM;MASC;SG	N;MASC;SG
podmienkou	état	podmienka	état	N;INS;FEM;SG	N;MASC;SG
podmienkou	condition	podmienka	condition	N;INS;FEM;SG	N;FEM;SG
účet	compte	účet	compte	N;INAN;NOM;MASC;SG	N;MASC;SG
pripravuje	prépare	pripravovať	préparer	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
maľba	peinture	maľba	peinture	N;NOM;FEM;SG	N;FEM;SG
záležitosti	airs	záležitosť	air	N;NOM;FEM;PL	N;MASC;PL
záležitosti	problèmes	záležitosť	problème	N;NOM;FEM;PL	N;MASC;PL
