dan	그리고	dan	그리고	CONJ	CONJ
celah	간격	celah	간격	N;SG	N
peradilan	사법	peradilan	사법	N;SG	N
peradilan	사법	peradilan	사법	N;SG	N
tegak	세로	tegak	세+로		
mesjid	모스크	mesjid	모스크	N;SG	N
mesjid	사원	mesjid	사원	N;SG	N
penemu	발명가	pentemu	발명+가	N;SG	N
penemu	발명	pentemu	발명	N;SG	N
belanja	상점	belanja	상점	N;SG	N
belanja	쇼핑	belanja	쇼핑	N;SG	N
belanja	쇼핑	belanja	쇼핑	N;SG	N
tanam	농작물이	tanam	농작물+이	N;SG;ACT	N
tanam	농작물	tanam	농작물	N;SG;ACT	N
tanam	곡물	tanam	곡물	N;SG;ACT	N
partisipasi	참가	partisipasi	참가	N;SG	N
partisipasi	참여	partisipasi	참여	N;SG	N
mematikan	치명적이다	menmatikan	치명+적+이+다	V;SG;ACT	V
keping	조각	keping	조각	N;SG	N
hama	해충	hama	해충	N	N
hama	해충	hama	해충	N	N
demonstrasi	시위	demonstrasi	시위	N;SG	N
demonstrasi	시연	demonstrasi	시연	N;SG	N
demonstrasi	시위	demonstrasi	시위	N;SG	N
lipat	포장	lipat	포장	N;SG;ACT	N
ara	ara	ara	ara		
ara	아라	ara	아라		
rekayasa	공학	rekayasa	공학	N;SG	N
benang	스레드	benang	스레드	N;SG	N
benang	대화	benang	대화	N;SG	N
benang	스레드	benang	스레드	N;SG	N
benang	대화	benang	대화	N;SG	N
batasan	제한	batasan	제한	N;SG	N
batasan	제약	batasan	제약	N;SG	N
pascasarjana	졸업	pascasarjana	졸업	N	N
horor	공포	horor	공포	N	N
menanggapi	응답하라	mentanggapi	응답+하+라	V;SG;ACT	V
memasang	설치하기	menpasang	설치+하+기	V;SG;ACT	V
mekanik	역학	mekanik	역학	N;SG	N
mekanik	기계	mekanik	기계	N;SG	N
penyedia	공급자	pensedia	공급자	N;SG	N
penyedia	제공자	pensedia	제공자	N;SG	N
penyedia	공급자	pensedia	공급자	N;SG	N
stack	스택	stack	스택	N	N
dipotong	깎은	dipotong	깎+ㄴ	V;SG;PASS	V
alfabet	알파벳	alfabet	알파벳	N;SG	N
alfabet	문자	alfabet	문자	N;SG	N
efisiensi	효율성	efisiensi	효율성	N;SG	N
efisiensi	효율	efisiensi	효율	N;SG	N
efisiensi	효율성	efisiensi	효율성	N;SG	N
bujur	경도	bujur	경도	N;SG	N
ginjal	신장	ginjal	신장	N;SG	N
ginjal	신장	ginjal	신장	N;SG	N
variabel	변광성	variabel	변광성	N;SG	N
variabel	변수	variabel	변수	N;SG	N
variabel	변수	variabel	변수	N;SG	N
konsultan	컨설턴트	konsultan	컨설턴트	N;SG	N
konsultan	컨설팅	konsultan	컨설팅	N;SG	N
konsultan	상담	konsultan	상담	N;SG	N
konsultan	컨설턴트	konsultan	컨설턴트	N;SG	N
jarum	바늘	jarum	바늘	N;SG	N
jarum	바늘	jarum	바늘	N;SG	N
migrasi	이전	migrasi	이전	N;SG	N
camera	사진기	camera	사진기	N	N
penanganan	처리	pentanganan	처리	N;SG	N
penanganan	취급	pentanganan	취급	N;SG	N
penanganan	핸들	pentanganan	핸들	N;SG	N
medal	메달	medal	메달	N	N
hormon	호르몬	hormon	호르몬	N;SG	N
hormon	호르몬	hormon	호르몬	N;SG	N
keramik	도자기	keramik	도자기	N;SG	N
keramik	도자기	keramik	도자기	N;SG	N
keramik	도자기	keramik	도자기	N;SG	N
keramik	도자기	keramik	도자기	N;SG	N
kewenangan	권위	kewenangan	권위	N;SG	N
transformers	트랜스포머	transformers	트랜스포머	N	N
senator	상원	senator	상원	N	N
senator	상원의원	senator	상원의원	N	N
dihormati	존경하는	dihormati	존경+하+는	V;SG;PASS	V
destinasi	목적지는	destinasi	목적지+는	N;SG	N
destinasi	목적지	destinasi	목적지	N;SG	N
destinasi	목적지	destinasi	목적지	N;SG	N
mendeteksi	발견됨	mendeteksi	발견+되+ㄴ	V;SG;ACT	V
komoditas	물품	komoditas	물품	N;SG	N
usus	창자	usus	창자	N;SG	N
usus	대장	usus	대장	N;SG	N
argumen	논증	argumen	논증	N;SG	N
argumen	논쟁	argumen	논쟁	N;SG	N
argumen	인자	argumen	인자	N;SG	N
berpisah	분리됨	berpisah	분리+되+ㄴ	V;SG;ACT	V
fragmen	단편	fragmen	단편	N;SG	N
popularitas	인기	popularitas	인기	N;SG	N
frasa	구문	frasa	구문	N	N
frasa	문구	frasa	문구	N	N
teroris	테러리스트	teroris	테러리스트	N;SG	N
teroris	테러리스트	teroris	테러리스트	N;SG	N
pikir	생각	pikir	생각		
pikir	생각	pikir	생각		
mikro	마이크로소프트	mikro	마이크로소프트	N;SG	N
professor	교수	professor	교수	N	N
professor	교수님	professor	교수+님	N	N
cakram	디스크	cakram	디스크	N;SG	N
cakram	디스크	cakram	디스크	N;SG	N
cakram	디스크	cakram	디스크	N;SG	N
penjahat	범죄자	penjahat	범죄자	N;SG	N
penjahat	범죄자	penjahat	범죄자	N;SG	N
rincian	분석	rincian	분석	N;SG	N
rincian	세부사항	rincian	세부+사항	N;SG	N
rincian	상세	rincian	상세	N;SG	N
rincian	세부사항	rincian	세부+사항	N;SG	N
kegunaan	사용법	kegunaan	사용법	N;SG	N
kegunaan	사용량	kegunaan	사용량	N;SG	N
kegunaan	사용	kegunaan	사용	N;SG	N
kegunaan	사용	kegunaan	사용	N;SG	N
miring	틸트	miring	틸트	N;SG	N
pemirsa	시청자	penpirsa	시청자	N;SG	N
pemirsa	타겟	penpirsa	타산	N;SG	N
pemirsa	관객	penpirsa	관객	N;SG	N
pemirsa	타겟	penpirsa	타산	N;SG	N
pemirsa	시청자	penpirsa	시청자	N;SG	N
nasihat	경보	nasihat	경보	N;SG	N
nasihat	자문	nasihat	자문	N;SG	N
nasihat	조언	nasihat	조언	N;SG	N
item	항목	item	항목	N	N
item	품목	item	품목	N	N
item	아이템	item	아이템	N	N
item	상품	item	상품	N	N
item	항목	item	항목	N	N
item	품목	item	품목	N	N
item	아이템	item	아이템	N	N
radius	반지름	radius	반지름	N	N
menerjemahkan	번역하기	menterjemahkan	번역+하+기	V;SG;ACT	V
taktik	전략	taktik	전략	N;SG	N
taktik	전술	taktik	전술	N;SG	N
taktik	전술	taktik	전술	N;SG	N
emosi	정서	emosi	정서	N;SG	N
emosi	감정	emosi	감정	N;SG	N
emosi	감정	emosi	감정	N;SG	N
emosi	감정	emosi	감정	N;SG	N
debu	먼지	debu	먼지	N;SG	N
drummer	드러머	drummer	드러데	N	N
penalti	페널티	penalti	페널티	N;SG	N
penalti	처벌	penalti	처벌	N;SG	N
percakapan	대화	percakapan	대화	N;SG	N
percakapan	대화	percakapan	대화	N;SG	N
filosofi	철학	filosofi	철학	N;SG	N
mandat	위임통치령	mandat	위임통치령	N;SG	N
mainan	장난감	mainan	장난감	N;SG	N
mainan	장난감이	mainan	장난감+이	N;SG	N
mainan	장난감	mainan	장난감	N;SG	N
kewarganegaraan	시민	kewarganegaraan	시민	N;SG	N
kewarganegaraan	시민권	kewarganegaraan	시민권	N;SG	N
kewarganegaraan	시민	kewarganegaraan	시민	N;SG	N
kewarganegaraan	국적	kewarganegaraan	국적	N;SG	N
kewarganegaraan	국적은	kewarganegaraan	국적+은	N;SG	N
kewarganegaraan	국적	kewarganegaraan	국적	N;SG	N
kecenderungan	경향	kecenderungan	경향	N;SG	N
kecenderungan	경향	kecenderungan	경향	N;SG	N
topi	모자	topi	모자	N;SG	N
topi	모자	topi	모자	N;SG	N
kesetiaan	멤버십	kesetiaan	멤버십	N;SG	N
buddhisme	불교	buddhisme	불교	N	N
buddhisme	불교	buddhisme	불교	N	N
mengontrol	제어하기	menkontrol	제어+하+기	V;SG;ACT	V
linguistik	언어학	linguistik	언어학	N	N
proton	양성자	proton	양성자	N;SG	N
proton	양성자	proton	양성자	N;SG	N
platinum	백금	platinum	백금	N	N
pemburu	사냥꾼	penburu	사냥꾼	N;SG	N
pemburu	사냥꾼	penburu	사냥꾼	N;SG	N
ilustrasi	삽화	ilustrasi	삽화	N;SG	N
ilustrasi	삽화가	ilustrasi	삽화+가	N;SG	N
ilustrasi	삽화	ilustrasi	삽화	N;SG	N
cap	우표	cap	우표	N	N
bangku	대변	bangku	대변		
nyawa	생명	nyawa	생명	N;SG	N
hiasan	장식	hiasan	장식	N;SG	N
hiasan	장식	hiasan	장식	N;SG	N
hiasan	장식	hiasan	장식	N;SG	N
demokratis	민주당	demokratis	민주당	N;SG	N
poros	샤프트	poros	샤프트	N;SG	N
ekologi	생태	ekologi	생태	N;SG	N
ekologi	생태학	ekologi	생태학	N;SG	N
ekologi	생태학	ekologi	생태학	N;SG	N
skema	배열	skema	배열	N;SG	N
mendefinisikan	정의하기	mendefinisikan	정의+하+기	V;SG;ACT	V
demam	열이	demam	열+이	N;SG	N
dicabut	취소됨	dicabut	취소+되+ㄴ	V;SG;PASS	V
pengujian	테스트	penujian	테스트	N;SG	N
pengujian	시험	penujian	시험	N;SG	N
pengujian	테스트	penujian	테스트	N;SG	N
pengujian	테스트	penujian	테스트	N;SG	N
pengujian	검사	penujian	검사	N;SG	N
pengujian	시험	penujian	시험	N;SG	N
hilangnya	소실	hilang	소실	N;SG	N
hilangnya	실종	hilang	실종	N;SG	N
sertifikat	인증서	sertifikat	인증서	N;SG	N
sertifikat	인증서	sertifikat	인증서	N;SG	N
sertifikat	증명서	sertifikat	증명서	N;SG	N
paralel	평행	paralel	평행	N	N
paralel	병렬	paralel	병렬	N	N
kuburan	무덤	kuburan	무덤	N;SG	N
kuburan	묘지	kuburan	묘지	N;SG	N
kuburan	묘지	kuburan	묘지	N;SG	N
kuburan	묘지	kuburan	묘지	N;SG	N
kuburan	무덤	kuburan	무덤	N;SG	N
penolakan	거부	pentolakan	거부	N;SG	N
interior	내부	interior	내부	N;SG	N
enterprise	기업	enterprise	기업	N	N
integrasi	통합	integrasi	통합	N;SG	N
integrasi	통합	integrasi	통합	N;SG	N
staff	직원	staff	직원	N	N
staff	직원들	staff	직원+들	N	N
output	출력	output	출력	N	N
output	출력	output	출력	N	N
fisiologi	생리학	fisiologi	생리학	N	N
orangtua	부모님	orangtua	부모님	N;SG	N
orangtua	부모님	orangtua	부모님	N;SG	N
gandum	곡식	gandum	곡식	N;SG	N
digit	숫자	digit	숫자	N;SG	N
digit	숫자	digit	숫자	N;SG	N
transformasi	변신	transformasi	변신	N;SG	N
transformasi	변환	transformasi	변환	N;SG	N
transformasi	변신	transformasi	변신	N;SG	N
transformasi	변형	transformasi	변형	N;SG	N
transformasi	변신	transformasi	변신	N;SG	N
transformasi	변환	transformasi	변환	N;SG	N
transformasi	변형	transformasi	변형	N;SG	N
transformasi	변환	transformasi	변환	N;SG	N
kekacauan	혼란	kekacauan	혼란	N;SG	N
kekacauan	혼돈	kekacauan	혼돈	N;SG	N
pilih	선택하기	pilih	선택+하+기	V;SG;ACT	V
pilih	선택하기	pilih	선택+하+기	V;SG;ACT	V
impor	수입	impor	수입	N;SG;ACT	N
impor	수입	impor	수입	N;SG;ACT	N
impor	수입	impor	수입	N;SG;ACT	N
kesan	노출	kesan	노출	N;SG	N
kehancuran	파괴	kehancuran	파괴	N;SG	N
kenangan	추억	kenangan	추억	N;SG	N
kenangan	추억	kenangan	추억	N;SG	N
kenangan	기억력	kenangan	기억력	N;SG	N
kenangan	메모리	kenangan	메모리	N;SG	N
kenangan	기억	kenangan	기억	N;SG	N
mendesak	긴급한	mendesak	긴급+하+ㄴ	V;SG;ACT	V
romantis	연애	romantis	연애	N;SG	N
romantis	로맨스	romantis	로맨스	N;SG	N
romantis	낭만주의	romantis	낭만주의	N;SG	N
romantis	낭만적	romantis	낭만+적	N;SG	N
membatalkan	취소됨	menbatalkan	취소+되+ㄴ	V;SG;ACT	V
membatalkan	취소됨	menbatalkan	취소+되+ㄴ	V;SG;ACT	V
perlombaan	인종	perlombaan	인종	N;SG	N
perlombaan	경쟁	perlombaan	경쟁	N;SG	N
serigala	늑대	serigala	늑대	N	N
serigala	늑대들	serigala	특대+들	N	N
serigala	늑대	serigala	늑대	N	N
taksi	택시	taksi	택시	N;SG	N
taksi	택시	taksi	택시	N;SG	N
taksi	택시	taksi	택시	N;SG	N
taksi	택시	taksi	택시	N;SG	N
wabah	확산	wabah	확산	N;SG	N
wabah	전염병	wabah	전염병	N;SG	N
financial	재무	financial	재무	N	N
financial	금융	financial	금융	N	N
lilin	양초	lilin	양초	N;SG	N
lilin	양초	lilin	양초	N;SG	N
akademisi	학문	akademisi	학문	N;SG	N
akademisi	학업	akademisi	학업	N;SG	N
akademisi	학술	akademisi	학술	N;SG	N
patroli	순찰	patroli	순찰	N;SG	N
patroli	순찰	patroli	순찰	N;SG	N
plasma	플라스마	plasma	플라스마	N	N
bandingkan	비교하기	bandingkan	비교+하+기	V;SG;ACT	V
pelaut	선원	penlaut	선원	N;SG	N
perkantoran	사무소	perkantoran	사무소	N;SG	N
perkantoran	사무실	perkantoran	사무실	N;SG	N
utang	채무	utang	채무	N;SG	N
utang	채무	utang	채무	N;SG	N
pecinta	연인	pecinta	연인	N;SG	N
pecinta	연인들	pecinta	연인+들	N;SG	N
pecinta	연인	pecinta	연인	N;SG	N
pecinta	애인	pecinta	애인	N;SG	N
tayangan	노출	tayangan	노출	N;SG	N
tayangan	노출	tayangan	노출	N;SG	N
orientasi	방향	orientasi	방향	N;SG	N
orientasi	지향	orientasi	지향	N;SG	N
bir	맥주	bir	맥주	N;SG	N
bir	맥주	bir	맥주	N;SG	N
rusa	사슴	rusa	사슴	N	N
residen	주민	residen	주민	N	N
referendum	국민투표	referendum	국민투표	N	N
seminari	신학교	seminari	신학교	N	N
sindrom	증후군	sindrom	증후군	N	N
instalasi	설치	instalasi	설치	N;SG	N
instalasi	설치	instalasi	설치	N;SG	N
instalasi	설치	instalasi	설치	N;SG	N
lencana	위젯	lencana	위젯	N;SG	N
lencana	명함	lencana	명함	N;SG	N
lencana	위젯	lencana	위젯	N;SG	N
lembar	시트	lembar	시트	N;SG	N
lembar	시트	lembar	시트	N;SG	N
kelautan	해병대	kelautan	해병대	N;SG	N
bayangan	그림자	bayangan	그림자	N;SG	N
bayangan	그림자	bayangan	그림자	N;SG	N
keberadaannya	존재	keberadaan	존재	N;SG	N
waris	상속	waris	상속	N;SG	N
keterbatasan	제한	keterbatasan	제한	N;SG	N
keterbatasan	한계	keterbatasan	한계	N;SG	N
mitsubishi	미쓰비시	mitsubishi	미쓰비시	N	N
torpedo	어뢰	torpedo	어뢰	N	N
torpedo	어뢰	torpedo	어뢰	N	N
ilegal	불법	ilegal	불법	N;SG	N
persenjataan	무기	persenjataan	무기	N;SG	N
kantong	가방	kantong	가방	N;SG	N
kantong	가방	kantong	가방	N;SG	N
kelayakan	타당성	kelayakan	타당성	N;SG	N
fisikawan	물리학자	fisikawan	물리학자	N;MASC;SG	N
fisikawan	물리학자	fisikawan	물리학자	N;MASC;SG	N
depresi	우울	depresi	우울	N;SG	N
depresi	우울증	depresi	우울증	N;SG	N
pembaruan	업데이트	penbaruan	업데이트	N;SG	N
pembaruan	업데이트	penbaruan	업데이트	N;SG	N
pengecualian	배제	pengecualian	배제	N;SG	N
sintesis	합성	sintesis	합성	N;SG	N
keterlibatan	약혼	keterlibatan	약혼	N;SG	N
keterlibatan	참여	keterlibatan	참여	N;SG	N
keterlibatan	개입	keterlibatan	개입	N;SG	N
tendangan	발차기	tendangan	발차기	N;SG	N
penggambaran	묘사	pengambaran	묘사	N;SG	N
ringkasan	요약	ringkasan	요약	N;SG	N
biologis	생물학	biologis	생물학	N;SG	N
persemakmuran	연방	persemakmuran	연방	N	N
antariksa	동문	antariksa	동문	N;SG	N
pemujaan	숭배	penpujaan	숭배	N;SG	N
survey	설문조사	survey	설문조사	N	N
terganggu	중단됨	terganggu	중단+되+ㄴ	V;SG;PASS	V
kutukan	저주	kutukan	저주	N;SG	N
perundingan	회담	penrundingan	회담	N;SG	N
perundingan	협상	penrundingan	협상	N;SG	N
temuan	발견	temuan	발견	N;SG	N
pentas	무대	pentas	무대	N	N
petang	저녁	petang	저녁	N;SG	N
diagram	도표	diagram	도표	N;SG	N
diagram	차트	diagram	차트	N;SG	N
elektro	전기	elektro	전기	N;SG	N
sandi	비밀번호	sandi	비밀+번호	N;SG	N
sandi	암호	sandi	암호	N;SG	N
sandi	암호	sandi	암호	N;SG	N
sandi	비밀번호	sandi	비밀+번호	N;SG	N
sandi	암호	sandi	암호	N;SG	N
administrator	관리자	administrator	관리자	N;SG	N
administrator	관리자	administrator	관리자	N;SG	N
susah	어려운	susah	어렵+ㄴ	ADJ;SG	ADJ
adventure	어드벤처	adventure	어드벤처	N	N
adventure	모험	adventure	모험	N	N
ketegangan	긴장감	ketegangan	긴장감	N;SG	N
ketegangan	긴장	ketegangan	긴장	N;SG	N
petir	라이트닝	petir	라이트닝	N;SG	N
petir	번개	petir	번개	N;SG	N
desainer	디자이너는	desainer	디자+이너+는	N;SG	N
desainer	설계자	desainer	설계자	N;SG	N
kecerdasan	지능	kecerdasan	지능	N;SG	N
kecerdasan	지능형	kecerdasan	지능형	N;SG	N
modul	모듈	modul	모듈	N;SG	N
modul	모듈	modul	모듈	N;SG	N
vandalisme	파손	vandalisme	파손	N;SG	N
tinju	주먹	tinju	주먹	N;SG	N
tinju	복싱	tinju	복싱	N;SG	N
tinju	주먹	tinju	주먹	N;SG	N
saudari	시스터스	saudari	시스터스		
saudari	자매	saudari	자매		
saudari	언니	saudari	언니		
saudari	누나	saudari	누나+아		
manufaktur	제조업체	manufaktur	제조업체	N	N
manufaktur	제조업	manufaktur	제조업	N	N
manufaktur	제조	manufaktur	제조	N	N
manufaktur	제조업체	manufaktur	제조업체	N	N
manufaktur	제조사	manufaktur	제조사	N	N
potret	초상화	potret	초상화	N;SG	N
potret	인물	potret	인물	N;SG	N
potret	초상화	potret	초상화	N;SG	N
suster	자매들	suster	자매+들	N	N
suster	여동생	suster	여동생	N	N
suster	간호사	suster	간호사	N	N
suster	간호	suster	간호	N	N
fighter	전투기	fighter	전투기	N	N
geometri	기하학	geometri	기하학	N	N
kelainan	장애	kelainan	장애	N;SG	N
kelainan	기형	kelainan	기형	N;SG	N
gaji	급여	gaji	급+여	N;SG	N
gaji	월급	gaji	월급	N;SG	N
inspektur	경감	inspektur	경감	N	N
inspektur	조사관	inspektur	조사관	N	N
genetika	유전자	genetika	유전자	N;SG	N
globalisasi	세계화	globalisasi	세계화	N	N
sedan	세단	sedan	세단	N;SG	N
identifikasi	식별	identifikasi	식별	N;SG	N
identifikasi	증명	identifikasi	증명	N;SG	N
identifikasi	식별	identifikasi	식별	N;SG	N
identifikasi	신분증	identifikasi	신분증	N;SG	N
kebahagiaan	행복	kebahagiaan	행복	N;SG	N
script	스크립트	script	스크립트	N	N
script	문자	script	문자	N	N
script	스크립트	script	스크립트	N	N
komitmen	헌신	komitmen	헌신	N;SG	N
nutrisi	영양	nutrisi	영양	N;SG	N
nutrisi	영양소	nutrisi	영양소	N;SG	N
jual	판매	jual	판매	N;SG;ACT	N
jual	판매	jual	판매	N;SG;ACT	N
canggih	정교	canggih	정교	N;SG	N
haiti	아이티	haiti	아이티	N	N
haiti	아이티	haiti	아이티	N	N
manuskrip	사본	manuskrip	사본	N	N
negosiasi	협상	negosiasi	협상	N	N
negosiasi	협상	negosiasi	협상	N	N
negosiasi	협상	negosiasi	협상	N	N
traktat	조약	traktat	조약	N	N
syukur	추수감사절	syukur	추수+감사절	N;SG	N
orkestra	교향악단	orkestra	교향+생단	N;SG	N
kapel	예배당	kapel	예배당	N	N
penyuntingan	편집	penyuntingan	편집	N	N
penyuntingan	수정	penyuntingan	수정	N	N
penyuntingan	편집	penyuntingan	편집	N	N
penyuntingan	수정	penyuntingan	수정	N	N
komet	혜성	komet	혜성	N	N
komet	혜성	komet	혜성	N	N
semester	학기	semester	학기	N	N
terorisme	테러리즘	terorisme	테러리즘	N;SG	N
terorisme	테러	terorisme	테러	N;SG	N
filter	필터링	filter	필터링	N;SG	N
filter	필터	filter	필터	N;SG	N
filter	필터	filter	필터	N;SG	N
narkoba	약물	narkoba	약물	N;SG	N
narkoba	의약품	narkoba	의약품	N;SG	N
narkoba	약품	narkoba	약품	N;SG	N
narkoba	마약	narkoba	마약	N;SG	N
narkoba	마약	narkoba	마약	N;SG	N
narkoba	약물	narkoba	약물	N;SG	N
narkoba	의약품	narkoba	의약품	N;SG	N
pencegahan	방지	pencegahan	방지	N;SG	N
pencegahan	예방	pencegahan	예방	N;SG	N
tumor	종양	tumor	종양	N;SG	N
tumor	종양	tumor	종양	N;SG	N
tumor	종양	tumor	종양	N;SG	N
obyek	객체	obyek	객체	N;SG	N
obyek	개체	obyek	개체	N;SG	N
obyek	대상	obyek	대상	N;SG	N
obyek	천체	obyek	천체	N;SG	N
obyek	객체	obyek	객체	N;SG	N
obyek	개체	obyek	개체	N;SG	N
obyek	물체	obyek	물체	N;SG	N
obyek	천체	obyek	천체	N;SG	N
opini	의견	opini	의견	N;SG	N
opini	의견	opini	의견	N;SG	N
pegulat	레슬링	pegulat	레슬링	N;SG	N
istirahat	휴식	istirahat	휴식	N;SG	N
istirahat	휴식	istirahat	휴식	N;SG	N
alternative	대안	alternative	대안	N;SG	N
alternative	대안	alternative	대안	N;SG	N
bijaksana	지혜로운	bijaksana	지혜+롭+ㄴ	ADJ;SG	ADJ
ekonom	경제학자	ekonom	경제학자	N;SG	N
ekonom	경제학자	ekonom	경제학자	N;SG	N
parade	행진	parade	행진	N	N
demo	데모	demo	데모	N;SG	N
demo	데모	demo	데모	N;SG	N
siluman	스텔스	siluman	스텔스	N;SG	N
siluman	악마	siluman	악마	N;SG	N
siluman	악마	siluman	악마	N;SG	N
hormat	존경	hormat	존경	N;SG	N
hormat	존중	hormat	존중	N;SG	N
horizontal	수평	horizontal	수평	N	N
horizontal	수평	horizontal	수평	N	N
layer	계층	layer	계층	N;SG	N
fotografer	사진관	fotografer	사진관	N;SG	N
fotografer	포토그래퍼	fotografer	포토그래퍼	N;SG	N
fotografer	사진작가	fotografer	사진작가	N;SG	N
fotografer	사진관	fotografer	사진관	N;SG	N
fotografer	사진작가	fotografer	사진작가	N;SG	N
skandal	스캔들	skandal	스캔들	N;SG	N
pengabdian	헌신	penabdian	헌신	N;SG	N
lebah	꿀벌	lebah	꿀벌	N;SG	N
penyatuan	통일	pensatuan	통일	N;SG	N
buddhis	불교	buddhis	불교	N	N
buddhis	불교	buddhis	불교	N	N
pemandian	목욕	penmandian	목욕	N;SG	N
pemandian	목욕탕	penmandian	목욕탕	N;SG	N
penasehat	경보	pennasehat	경보	N;SG	N
penasehat	자문	pennasehat	자문	N;SG	N
ekosistem	생태계	ekosistem	생태계	N	N
ekosistem	생태계	ekosistem	생태계	N	N
dikutip	인용된	dikutip	인용+되+ㄴ	V;SG;PASS	V
kultur	문화	kultur	문화	N	N
kultur	문화	kultur	문화	N	N
reruntuhan	잔해	reruntuhan	잔+하+어	N	N
reruntuhan	폐허	reruntuhan	폐허	N	N
fungsional	함수형	fungsional	함수형	N	N
nafsu	성욕	nafsu	성욕	N;SG	N
nafsu	식욕	nafsu	식욕	N;SG	N
integral	적분	integral	적분	N	N
paten	특허	paten	특허	N;SG	N
paten	특허	paten	특허	N;SG	N
elektrik	전기	elektrik	전기	N;SG	N
dorongan	격려	dorongan	격려	N;SG	N
penayangan	게재	pentayangan	게재	N;SG	N
penayangan	배송	pentayangan	배송	N;SG	N
penayangan	배달	pentayangan	배달	N;SG	N
penayangan	노출	pentayangan	노출	N;SG	N
batin	내부	batin	내부	N;SG	N
perbudakan	속박	perbudakan	속박	N;SG	N
perbudakan	노예제도	perbudakan	노예제+도	N;SG	N
perbudakan	노예제	perbudakan	노예제	N;SG	N
konversi	전환	konversi	전환	N;SG	N
konversi	변환	konversi	변환	N;SG	N
konversi	전환	konversi	전환	N;SG	N
konversi	변환	konversi	변환	N;SG	N
konversi	전환	konversi	전환	N;SG	N
sakramen	성사	sakramen	성사	N;SG	N
pembicara	스피커	penbicara	스피커	N;SG	N
pembicara	스피커	penbicara	스피커	N;SG	N
