van	від	van	від	ADP	ADP;GEN
vluchtte	втік	vluchten	втекти	V;SG;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN
vluchtte	утік	vluchten	утік	V;SG;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN
vluchtte	втекла	vluchten	втекти	V;SG;PST;FIN	V;PFV;FEM;IND;SG;PST;FIN
vasteland	материка	vasteland	материка	N;NEUT;SG	N;INAN;NOM;FEM;SG
conferentie	конференція	conferentie	конференція	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
ramen	вікон	raam	вікно	N;PL	N;INAN;GEN;NEUT;PL
ramen	вікна	raam	вікно	N;PL	N;INAN;NOM;NEUT;PL
uitvinder	винахідник	uitvinder	винахідник	N;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
sterven	загине	sterven	загинути	V;NFIN	V;PFV;IND;SG;3;FUT;FIN
sterven	померти	sterven	померти	V;NFIN	V;PFV;NFIN
sterven	помирають	sterven	помирати	V;NFIN	V;IPFV;IND;PL;3;PRS;FIN
sterven	вмирають	sterven	вмирати	V;NFIN	V;IPFV;IND;PL;3;PRS;FIN
boodschap	повідомлення	boodschap	повідомлення	N;MASC+FEM;SG	N;INAN;NOM;NEUT;SG
kring	коло	kring	коло	N;MASC+FEM;SG	N;INAN;NOM;NEUT;SG
kring	гурток	kring	гурток	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
oproep	дзвінок	oproep	дзвінка	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
oproep	виклик	oproep	виклик	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
cirkel	коло	cirkel	коло	N;MASC+FEM;SG	N;INAN;NOM;NEUT;SG
cirkel	гурток	cirkel	гурток	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
altaar	вівтар	altaar	вівтар	N;NEUT;SG	N;INAN;NOM;MASC;SG
altaar	храм	altaar	храм	N;NEUT;SG	N;INAN;NOM;MASC;SG
organiseert	впорядковано	organiseren	впорядковано	V;SG;PRS;FIN	V;PFV;IND;0;FIN
exact	точне	exact	точний	ADJ	ADJ;NOM;NEUT;SG
exact	точні	exact	точний	ADJ	ADJ;NOM;PL
exact	точна	exact	точний	ADJ	ADJ;NOM;FEM;SG
exact	точний	exact	точний	ADJ	ADJ;NOM;MASC;SG
bisschoppen	єпископи	bisschop	єпископ	N;PL	N;ANIM;NOM;MASC;PL
bisschoppen	єпископів	bisschop	єпископ	N;PL	N;ANIM;ACC;MASC;PL
fiets	велосипед	fiets	велосипед	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
fiets	велосипедом	fiets	велосипед	N;MASC+FEM;SG	N;INAN;INS;MASC;SG
handelingen	акти	handeling	акт	N;PL	N;INAN;NOM;MASC;PL
materieel	обладнання	materieel	обладнання	N;NEUT;SG	N;INAN;NOM;NEUT;SG
materieel	інвентар	materieel	інвентар	N;NEUT;SG	N;INAN;NOM;MASC;SG
hoofdredacteur	редактор	hoofdredacteur	редактор	N;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
kenmerk	характеристика	kenmerk	характеристика	N;NEUT;SG	N;INAN;NOM;FEM;SG
kenmerk	можливість	kenmerk	можливість	N;NEUT;SG	N;INAN;NOM;FEM;SG
geselecteerd	вибрано	selecteren	вибрати	V;V.PTCP	V;PFV;IND;0;FIN
gekopieerd	скопійовано	kopiëren	скопійовано	V;V.PTCP	V;PFV;IND;0;FIN
vice	віце	vice	віце	N;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
vice	заступник	vice	заступник	N;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
herfst	осінь	herfst	осінь	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
herfst	осінь	herfst	осінь	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
herfst	падіння	herfst	падіння	N;MASC+FEM;SG	N;INAN;NOM;NEUT;SG
vloeistof	рідина	vloeistof	рідина	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
vloeistof	рідина	vloeistof	рідина	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
toeristen	туристів	toerist	турист	N;PL	N;ANIM;ACC;MASC;PL
toeristen	туристи	toerist	туристи	N;PL	N;ANIM;NOM;MASC;PL
adviseur	консультант	adviseur	консультант	N;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
adviseur	консультантом	adviseur	консультант	N;MASC+FEM;SG	N;ANIM;INS;MASC;SG
adviseur	радник	adviseur	радник	N;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
adviseur	радника	adviseur	радник	N;MASC+FEM;SG	N;ANIM;ACC;MASC;SG
adviseur	радник	adviseur	радник	N;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
signaal	сигнал	signaal	сигнал	N;NEUT;SG	N;INAN;NOM;MASC;SG
brood	хліба	brood	хліб	N;NEUT;SG	N;INAN;GEN;MASC;SG
brood	хліб	brood	хліб	N;NEUT;SG	N;INAN;NOM;MASC;SG
horn	ріг	horn	ріг	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
ruil	обмін	ruil	обмін	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
permanent	постійний	permanent	постійний	ADJ	ADJ;NOM;MASC;SG
verlenging	суфікс	verlenging	суфікс	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
verlenging	розширення	verlenging	розширення	N;MASC+FEM;SG	N;INAN;NOM;NEUT;SG
barnard	барнард	barnard	барнард	N;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
exacte	точне	exact	точний	ADJ	ADJ;NOM;NEUT;SG
exacte	точні	exact	точний	ADJ	ADJ;NOM;PL
exacte	точна	exact	точний	ADJ	ADJ;NOM;FEM;SG
exacte	точний	exact	точний	ADJ	ADJ;NOM;MASC;SG
permanente	постійний	permanent	постійний	ADJ	ADJ;NOM;MASC;SG
critici	критиків	criticus	критик	N;PL	N;ANIM;ACC;MASC;PL
hals	шия	hals	шия	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
hals	шию	hals	шия	N;MASC+FEM;SG	N;INAN;ACC;FEM;SG
gedrukt	надруковано	drukken	надруковано	V;V.PTCP	V;PFV;IND;0;FIN
vertelde	розповіла	vertellen	розповісти	V;SG;PST;FIN	V;PFV;FEM;IND;SG;PST;FIN
vertelde	казав	vertellen	казати	V;SG;PST;FIN	V;IPFV;MASC;IND;SG;PST;FIN
trompet	труба	trompet	труб	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
zoet	солодка	zoet	солодкий	ADJ	ADJ;NOM;FEM;SG
zoet	солодкі	zoet	солодкий	ADJ	ADJ;NOM;PL
zoet	солодкий	zoet	солодкий	ADJ	ADJ;NOM;MASC;SG
banks	береги	banks	берег	N;PL	N;INAN;NOM;MASC;PL
banks	банків	banks	банк	N;PL	N;INAN;GEN;MASC;PL
banks	банки	banks	банк	N;PL	N;INAN;NOM;MASC;PL
tuinen	сади	tuin	сад	N;PL	N;INAN;NOM;MASC;PL
tuinen	садів	tuin	сад	N;PL	N;INAN;GEN;MASC;PL
singapore	сінгапурі	singapore	сінгапур	N;MASC+FEM;SG	N;INAN;DAT;MASC;SG
singer	співак	singer	співак	N;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
singer	співачка	singer	співачка	N;MASC+FEM;SG	N;ANIM;NOM;FEM;SG
singer	співака	singer	співак	N;MASC+FEM;SG	N;ANIM;ACC;MASC;SG
eerlijk	справедлива	eerlijk	справедливий	ADJ	ADJ;NOM;FEM;SG
eerlijk	справедливий	eerlijk	справедливий	ADJ	ADJ;NOM;MASC;SG
eerlijk	відвертий	eerlijk	відвертий	ADJ	ADJ;NOM;MASC;SG
eerlijk	чесне	eerlijk	чесний	ADJ	ADJ;NOM;NEUT;SG
eerlijk	чесна	eerlijk	чесний	ADJ	ADJ;NOM;FEM;SG
eerlijk	чесний	eerlijk	чесний	ADJ	ADJ;NOM;MASC;SG
eerlijk	щире	eerlijk	щирий	ADJ	ADJ;NOM;NEUT;SG
greep	зчеплення	greep	зчеплення	N;MASC+FEM;SG	N;INAN;NOM;NEUT;SG
ervaringen	обставинах	ervaring	обставина	N;PL	N;INAN;ESS;FEM;PL
begrippen	концепції	begrip	концепція	N;PL	N;INAN;NOM;FEM;PL
begrippen	принципи	begrip	принцип	N;PL	N;INAN;NOM;MASC;PL
reserve	резерв	reserve	резерв	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
reserve	заповідник	reserve	заповідник	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
verwijzingen	посилання	verwijzing	посилання	N;PL	N;INAN;NOM;NEUT;PL
scheidsrechter	арбітр	scheidsrechter	арбітр	N;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
scheidsrechter	рефері	scheidsrechter	рефер	N;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
scheidsrechter	суддя	scheidsrechter	суддя	N;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
lente	весна	lente	весна	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
piloot	пілот	piloot	пілота	N;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
gesteund	підтримали	steunen	підтримати	V;V.PTCP	V;PFV;IND;PL;PST;FIN
gesteund	підтримується	steunen	підтримуватися	V;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN
beurs	стипендію	beurs	стипендія	N;MASC+FEM;SG	N;INAN;ACC;FEM;SG
vermijden	ховався	vermijden	ховатися	V;NFIN	V;IPFV;MASC;IND;SG;PST;FIN
vermijden	уникнути	vermijden	уникнути	V;NFIN	V;PFV;NFIN
vermijden	уникайте	vermijden	уникати	V;NFIN	V;IPFV;IMP;PL;2;FIN
vermijden	уникати	vermijden	уникати	V;NFIN	V;IPFV;NFIN
monniken	монахи	monniken	монаха	N;PL	N;ANIM;NOM;FEM;PL
overeenkomsten	угод	overeenkomsten	угода	N;PL	N;INAN;GEN;FEM;PL
spider	павук	spider	павук	N;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
stichter	засновник	stichter	засновник	N;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
acteren	діяти	acteren	діяти	V;NFIN	V;IPFV;NFIN
logisch	логічна	logisch	логічний	ADJ	ADJ;NOM;FEM;SG
logisch	логічний	logisch	логічний	ADJ	ADJ;NOM;MASC;SG
logisch	логічне	logisch	логічний	ADJ	ADJ;NOM;NEUT;SG
logisch	логічна	logisch	логічний	ADJ	ADJ;NOM;FEM;SG
logisch	логічні	logisch	логічний	ADJ	ADJ;NOM;PL
bescheiden	скромним	bescheiden	скромний	ADJ	ADJ;INS;NEUT;SG
bescheiden	скромний	bescheiden	скромний	ADJ	ADJ;NOM;MASC;SG
achterkant	строю	achterkant	строя	N;MASC+FEM;SG	N;INAN;GEN;MASC;SG
gedachten	думки	gedacht	думка	N;PL	N;INAN;NOM;FEM;PL
ochtend	ранку	ochtend	ранок	N;MASC+FEM;SG	N;INAN;GEN;MASC;SG
ochtend	ранок	ochtend	ранок	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
aanvulling	доповнення	aanvulling	доповнення	N;MASC+FEM;SG	N;INAN;NOM;NEUT;SG
sterft	вмирає	sterven	вмирати	V;SG;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN
sterft	гине	sterven	гинати	V;SG;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN
sterft	помирає	sterven	помирати	V;SG;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN
keuken	кухня	keuken	кухня	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
herinnering	нагадування	herinnering	нагадування	N;MASC+FEM;SG	N;INAN;NOM;NEUT;SG
herinnering	спогад	herinnering	спогад	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
bachelor	холостяк	bachelor	холостяк	N;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
bachelor	бакалавр	bachelor	бакалавра	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
luke	люк	luk	люк	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
puur	чисте	puur	чистий	ADJ	ADJ;NOM;NEUT;SG
puur	чисті	puur	чистий	ADJ	ADJ;NOM;PL
puur	чиста	puur	чистий	ADJ	ADJ;NOM;FEM;SG
puur	чистих	puur	чистий	ADJ	ADJ;GEN;PL
verwachten	очікується	verwachten	очікуватися	V;NFIN	V;IPFV;IND;SG;3;PRS;FIN
verwachten	очікую	verwachten	очікувати	V;NFIN	V;IPFV;IND;SG;1;PRS;FIN
verwachten	очікувати	verwachten	очікувати	V;NFIN	V;IPFV;NFIN
verwachten	очікуємо	verwachten	очікувати	V;NFIN	V;IPFV;IND;PL;1;PRS;FIN
gelanceerd	запустили	lanceren	запустити	V;V.PTCP	V;PFV;IND;PL;PST;FIN
gelanceerd	розпочали	lanceren	розпочати	V;V.PTCP	V;PFV;IND;PL;PST;FIN
reputatie	репутацію	reputatie	репутація	N;MASC+FEM;SG	N;INAN;ACC;FEM;SG
reputatie	репутація	reputatie	репутація	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
hielp	допоміг	helpen	допомігти	V;SG;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN
hielp	допомогла	helpen	допомогти	V;SG;PST;FIN	V;PFV;FEM;IND;SG;PST;FIN
hielp	допомагав	helpen	допомагати	V;SG;PST;FIN	V;IPFV;MASC;IND;SG;PST;FIN
vernietigen	знищить	vernietigen	знищити	V;NFIN	V;PFV;IND;SG;3;FUT;FIN
vernietigen	знищити	vernietigen	знищити	V;NFIN	V;PFV;NFIN
freguesia	парафія	freguesia	парафія	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
verovering	завоювання	verovering	завоювання	N;MASC+FEM;SG	N;INAN;NOM;NEUT;SG
verovering	підкорення	verovering	підкорення	N;MASC+FEM;SG	N;INAN;NOM;NEUT;SG
archipel	архіпелаг	archipel	архіпелаг	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
posities	позиції	positie	позиція	N;PL	N;INAN;NOM;FEM;PL
posities	позицій	positie	позиція	N;PL	N;INAN;GEN;FEM;PL
opgemerkt	зауважимо	opmerken	зауважити	V;V.PTCP	V;PFV;IND;PL;1;FUT;FIN
opgemerkt	зауважити	opmerken	зауважити	V;V.PTCP	V;PFV;NFIN
opgemerkt	помітив	opmerken	помітив	V;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN
opgemerkt	помітила	opmerken	помітити	V;V.PTCP	V;PFV;FEM;IND;SG;PST;FIN
opgemerkt	помітили	opmerken	помітити	V;V.PTCP	V;PFV;IND;PL;PST;FIN
alliantie	альянс	alliantie	альянс	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
hoofdkantoor	штаб	hoofdkantoor	штаб	N;NEUT;SG	N;INAN;NOM;MASC;SG
wraak	розплата	wraak	розплата	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
wraak	помста	wraak	помстий	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
wraak	помста	wraak	помстий	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
corps	корпус	corps	корпус	N;NEUT;SG	N;INAN;NOM;MASC;SG
isabella	ізабелла	isabella	ізабелт	N;MASC+FEM;SG	N;ANIM;NOM;FEM;SG
vlinders	метелики	vlinder	метелик	N;PL	N;ANIM;NOM;MASC;PL
websites	сайти	website	сайт	N;PL	N;INAN;NOM;MASC;PL
herkomst	джерело	herkomst	джерело	N;MASC+FEM;SG	N;INAN;NOM;NEUT;SG
herkomst	походження	herkomst	походження	N;MASC+FEM;SG	N;INAN;NOM;NEUT;SG
gevuld	забили	vullen	забити	V;V.PTCP	V;PFV;IND;PL;PST;FIN
gevuld	поклала	vullen	покласти	V;V.PTCP	V;PFV;FEM;IND;SG;PST;FIN
verdwijnt	зникає	verdwijnen	зникати	V;SG;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN
stuks	шматочки	stuk	шматочок	N;PL	N;INAN;NOM;MASC;PL
patroon	взірець	patroon	взірець	N;NEUT;SG	N;INAN;NOM;MASC;SG
patroon	взірцем	patroon	взірець	N;NEUT;SG	N;INAN;INS;MASC;SG
patroon	візерунок	patroon	візерунок	N;NEUT;SG	N;INAN;NOM;MASC;SG
patroon	шаблон	patroon	шаблон	N;NEUT;SG	N;INAN;NOM;MASC;SG
patroon	картридж	patroon	картридж	N;NEUT;SG	N;INAN;NOM;MASC;SG
conservatieve	консервативна	conservatief	консервативний	ADJ	ADJ;NOM;FEM;SG
buik	живіт	buik	живіт	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
buik	шлунок	buik	шлунок	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
buik	живота	buik	живота	N;MASC+FEM;SG	N;INAN;GEN;MASC;SG
buik	животі	buik	живіт	N;MASC+FEM;SG	N;INAN;DAT;MASC;SG
buik	живіт	buik	живіт	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
gepleegd	вчинив	plegen	вчинити	V;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN
gepleegd	скоїв	plegen	скоїти	V;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN
plotseling	зненацька	plotseling	зненацький	ADJ	ADJ;NOM;FEM;SG
plotseling	несподівана	plotseling	несподіваний	ADJ	ADJ;NOM;FEM;SG
omgeven	оточують	omgeven	оточувати	V;V.PTCP	V;IPFV;IND;PL;3;PRS;FIN
omgeven	оточили	omgeven	оточити	V;V.PTCP	V;PFV;IND;PL;PST;FIN
battle	битва	battle	битво	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
battle	бій	battle	бій	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
rustig	легка	rustig	легка	ADJ	ADJ;NOM;FEM;SG
rustig	легкі	rustig	легкий	ADJ	ADJ;NOM;PL
rustig	легке	rustig	легке	ADJ	ADJ;NOM;NEUT;SG
rustig	спокійний	rustig	спокійний	ADJ	ADJ;NOM;MASC;SG
rustig	спокійні	rustig	спокійний	ADJ	ADJ;NOM;PL
lijden	страждати	lijden	страждати	V;NFIN	V;IPFV;NFIN
volkeren	народи	volk	народ	N;PL	N;INAN;NOM;MASC;PL
biologische	біологічних	biologisch	біологічний	ADJ	ADJ;ACC;PL
biologische	біологічна	biologisch	біологічний	ADJ	ADJ;NOM;FEM;SG
ball	кулька	ball	кулька	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
ball	бал	ball	бал	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
landschappen	пейзажів	landschap	пейзаж	N;PL	N;INAN;GEN;MASC;PL
landschappen	пейзажі	landschap	пейзаж	N;PL	N;INAN;NOM;MASC;PL
archeologische	археологічний	archeologisch	археологічний	ADJ	ADJ;NOM;MASC;SG
munten	монет	munt	монет	N;PL	N;INAN;GEN;FEM;PL
munten	монети	munt	монети	N;PL	N;INAN;NOM;FEM;PL
schots	шотландська	schots	шотландський	ADJ	ADJ;NOM;FEM;SG
schots	шотландська	schots	шотландський	ADJ	ADJ;NOM;FEM;SG
boerderijen	господарствах	boerderij	господарство	N;PL	N;INAN;ESS;NEUT;PL
estafette	естафета	estafette	естафета	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
klanten	клієнти	klant	клієнт	N;PL	N;ANIM;NOM;MASC;PL
klanten	клієнтів	klant	клієнт	N;PL	N;ANIM;ACC;MASC;PL
klanten	клієнтами	klant	клієнт	N;PL	N;ANIM;INS;MASC;PL
klanten	клієнти	klant	клієнт	N;PL	N;ANIM;NOM;MASC;PL
klanten	клієнтів	klant	клієнт	N;PL	N;ANIM;ACC;MASC;PL
klanten	клієнтами	klant	клієнт	N;PL	N;ANIM;INS;MASC;PL
klanten	клієнтам	klant	клієнт	N;PL	N;ANIM;DAT;MASC;PL
grijs	сірий	grijs	сірий	ADJ	ADJ;NOM;MASC;SG
grijs	сірі	grijs	сіра	ADJ	ADJ;NOM;PL
grijs	сірий	grijs	сірий	ADJ	ADJ;NOM;MASC;SG
ontdekken	дослідити	ontdekken	дослідити	V;NFIN	V;PFV;NFIN
ontdekken	знайдіть	ontdekken	знайти	V;NFIN	V;PFV;IMP;PL;2;FIN
fall	осінь	fall	осінь	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
fall	падіння	fall	падіння	N;MASC+FEM;SG	N;INAN;NOM;NEUT;SG
besproken	обговорено	bespreken	обговорити	V;V.PTCP	V;PFV;IND;0;FIN
besproken	обговорили	bespreken	обговорити	V;V.PTCP	V;PFV;IND;PL;PST;FIN
besproken	обговорюється	bespreken	обговорюватися	V;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN
besproken	обговорювали	bespreken	обговорювати	V;V.PTCP	V;IPFV;IND;PL;PST;FIN
hoeveelheden	величин	hoeveelheid	величина	N;PL	N;INAN;GEN;FEM;PL
skelet	основу	skelet	основа	N;NEUT;SG	N;INAN;ACC;FEM;SG
overtuigen	переконати	overtuigen	переконати	V;NFIN	V;PFV;NFIN
voltooide	завершено	voltooien	завершити	V;SG;PST;FIN	V;PFV;IND;0;FIN
voltooide	виконано	voltooien	виконати	V;SG;PST;FIN	V;PFV;IND;0;FIN
serieuze	серйозне	serieus	серйозний	ADJ	ADJ;NOM;NEUT;SG
serieuze	серйозні	serieus	серйозний	ADJ	ADJ;NOM;PL
serieuze	серйозна	serieus	серйозний	ADJ	ADJ;NOM;FEM;SG
serieuze	серйозний	serieus	серйозний	ADJ	ADJ;NOM;MASC;SG
christina	крістіна	christina	крістін	N;MASC+FEM;SG	N;ANIM;NOM;FEM;SG
christina	христина	christina	христина	N;MASC+FEM;SG	N;ANIM;NOM;FEM;SG
muzikanten	музикантів	muzikant	музикант	N;PL	N;ANIM;ACC;MASC;PL
muzikanten	музиканти	muzikant	музикант	N;PL	N;ANIM;NOM;MASC;PL
eigenschap	властивість	eigenschap	властивість	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
eigenschap	майна	eigenschap	майна	N;MASC+FEM;SG	N;INAN;GEN;MASC;SG
eigenschap	власність	eigenschap	власність	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
eigenschap	майно	eigenschap	майно	N;MASC+FEM;SG	N;INAN;NOM;NEUT;SG
gebroeders	браття	gebroeder	браття	N;PL	N;ANIM;NOM;NEUT;PL
gebroeders	брати	gebroeder	брат	N;PL	N;ANIM;NOM;MASC;PL
verticale	вертикальна	verticaal	вертикальний	ADJ	ADJ;NOM;FEM;SG
verticale	вертикальне	verticaal	вертикальний	ADJ	ADJ;NOM;NEUT;SG
verticale	вертикальні	verticaal	вертикальний	ADJ	ADJ;NOM;PL
verticale	вертикальний	verticaal	вертикальний	ADJ	ADJ;NOM;MASC;SG
droog	сухий	droog	сухий	ADJ	ADJ;NOM;MASC;SG
droog	суха	droog	сухий	ADJ	ADJ;NOM;FEM;SG
droog	сухе	droog	сухе	ADJ	ADJ;NOM;NEUT;SG
droog	сухі	droog	сухий	ADJ	ADJ;NOM;PL
reageert	реагує	reageren	реагувати	V;SG;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN
amateurs	аматори	amateur	аматор	N;PL	N;ANIM;NOM;MASC;PL
amateurs	аматорів	amateur	аматор	N;PL	N;ANIM;ACC;MASC;PL
vereist	потребує	vereisen	потребувати	V;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN
vereist	вимагає	vereisen	вимагати	V;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN
soortgelijke	схожі	soortgelijk	схожий	ADJ	ADJ;NOM;PL
soortgelijke	подібні	soortgelijk	подібний	ADJ	ADJ;NOM;PL
soortgelijke	подібна	soortgelijk	подібний	ADJ	ADJ;NOM;FEM;SG
soortgelijke	подібний	soortgelijk	подібний	ADJ	ADJ;NOM;MASC;SG
prooi	здобич	prooi	здобич	N;MASC+FEM;SG	N;ANIM;NOM;FEM;SG
vertalingen	переклади	vertaling	переклад	N;PL	N;INAN;NOM;MASC;PL
geregistreerd	зареєстровано	registreren	зареєстровано	V;V.PTCP	V;PFV;IND;0;FIN
geregistreerd	записано	registreren	записати	V;V.PTCP	V;PFV;IND;0;FIN
geregistreerd	записав	registreren	записати	V;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN
torens	вежі	torens	вежа	N;PL	N;INAN;NOM;FEM;PL
