une	eine	un	ein	DET;INDF;FEM;SG	DET;NOM;INDF;FEM;SG
voter	abstimmen	voter	abstimmen	V;NFIN	V;NFIN
voter	stimmen	voter	stimmen	V;NFIN	V;NFIN
décède	sterben	décéder	sterben	V;IND;SG;3;PRS;FIN	V;NFIN
décède	stirbt	décéder	sterben	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
décède	gestorben	décéder	sterben	V;IND;SG;3;PRS;FIN	V;V.PTCP
relatif	relativ	relatif	relativ	ADJ;MASC;SG	ADJ
relatif	relativer	relatif	relativ	ADJ;MASC;SG	ADJ
journées	tage	journée	tagen	N;FEM;PL	N;NOM;MASC;PL
urbaines	urbane	urbain	urban	ADJ;FEM;PL	ADJ;NOM;FEM;PL
urbaines	städtischen	urbain	städtisch	ADJ;FEM;PL	ADJ;NOM;PL
écologique	ökologisches	écologique	ökologisch	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
écologique	ökologisch	écologique	ökologisch	ADJ;MASC;SG	ADJ
écologique	ökologischen	écologique	ökologisch	ADJ;MASC;SG	ADJ;ACC;SG
collaborateur	beitrag	collaborateur	beitregen	N;MASC;SG	N;SG
réside	wohnt	résider	wohnen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
profondément	zutiefst	profondément	zutiefst	ADV	ADV
profondément	zutiefst	profondément	zutiefst	ADV	ADV
sentiment	gefühl	sentiment	Gefühl	N;MASC;SG	N;NOM;NEUT;SG
sentiment	empfindung	sentiment	empfindung	N;MASC;SG	N;SG
transformer	verwandeln	transformer	verwandeln	V;NFIN	V;NFIN
transformer	wandeln	transformer	wandeln	V;NFIN	V;NFIN
transformer	umwandeln	transformer	umwandeln	V;NFIN	V;NFIN
médical	medizinisch	médical	medizinisch	ADJ;MASC;SG	ADJ
médical	medizintechnik	médical	medizintechnik	ADJ;MASC;SG	ADJ
publiées	publiziert	publier	publizieren	V;FEM;PL;PST;V.PTCP	V;V.PTCP
publiées	erschienen	publier	erscheinen	V;FEM;PL;PST;V.PTCP	V;V.PTCP
publiées	veröffentlicht	publier	veröffentlichen	V;FEM;PL;PST;V.PTCP	V;V.PTCP
modeste	bescheiden	modeste	bescheiden	ADJ;MASC;SG	ADJ
modeste	demütig	modeste	demütig	ADJ;MASC;SG	ADJ
modeste	bescheidenen	modeste	bescheiden	ADJ;MASC;SG	ADJ
modeste	bescheidener	modeste	bescheiden	ADJ;MASC;SG	ADJ
modeste	bescheiden	modeste	bescheiden	ADJ;MASC;SG	ADJ
modeste	bescheidenen	modeste	bescheiden	ADJ;MASC;SG	ADJ
modeste	modeste	modeste	modest	ADJ;MASC;SG	ADJ;NOM;FEM;SG
animé	belebte	animer	belebt	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
animé	beleben	animer	beleben	V;MASC;SG;PST;V.PTCP	V;NFIN
animé	animieren	animer	animieren	V;MASC;SG;PST;V.PTCP	V;NFIN
animé	animiert	animer	animieren	V;MASC;SG;PST;V.PTCP	V;V.PTCP
animé	animiert	animer	animieren	V;MASC;SG;PST;V.PTCP	V;V.PTCP
dérivé	abgeleitet	dériver	ableiten	V;MASC;SG;PST;V.PTCP	V;V.PTCP
conservée	konserviert	conserver	konservieren	V;FEM;SG;PST;V.PTCP	V;V.PTCP
imaginaire	fantasie	imaginaire	fantasie	ADJ;MASC;SG	ADJ
interventions	eingriffe	intervention	eingriff	N;FEM;PL	N
témoignage	zeugnis	témoignage	zeugnis	N;MASC;SG	N;NOM;NEUT;SG
témoignage	zeugnis	témoignage	zeugnis	N;MASC;SG	N;NOM;NEUT;SG
décrite	beschrieb	décrire	beschreiben	V;FEM;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
décrite	beschrieben	décrire	beschreiben	V;FEM;SG;PST;V.PTCP	V;V.PTCP
mâles	männer	mâle	männer	N;MASC;PL	N;NOM;MASC;PL
mâles	männchen	mâle	männchen	N;MASC;PL	N;NOM;PL
commerciales	kommerziellen	commercial	kommerziell	ADJ;FEM;PL	ADJ
commerciales	kommerzielle	commercial	kommerziell	ADJ;FEM;PL	ADJ;NOM;FEM;PL
commerciales	gewerbliche	commercial	gewerblich	ADJ;FEM;PL	ADJ;NOM;FEM;PL
commerciales	kommerziell	commercial	kommerziell	ADJ;FEM;PL	ADJ
resta	verblieben	rester	verbleiben	V;IND;SG;3;PST;FIN	V;V.PTCP
resta	verblieb	rester	verbleiben	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
resta	geblieben	rester	bleiben	V;IND;SG;3;PST;FIN	V;V.PTCP
resta	blieb	rester	bleiben	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
circonstances	umstände	circonstance	umstehen	N;FEM;PL	N
circonstances	umstände	circonstance	umstehen	N;FEM;PL	N
chants	gesänge	chant	gesäng	N;MASC;PL	N;NOM;PL
déclin	abnahme	déclin	abnehmen	N;MASC;SG	N;SG
déclin	niedergang	déclin	niedergang	N;MASC;SG	N
thermique	thermischer	thermique	thermisch	ADJ;MASC;SG	ADJ
thermique	thermischen	thermique	thermisch	ADJ;MASC;SG	ADJ
énorme	gewaltig	énorme	gewaltig	ADJ;MASC;SG	ADJ
énorme	riesig	énorme	riesig	ADJ;MASC;SG	ADJ
énorme	riesigen	énorme	riesig	ADJ;MASC;SG	ADJ
énorme	gewaltig	énorme	gewaltig	ADJ;MASC;SG	ADJ
énorme	riesig	énorme	riesig	ADJ;MASC;SG	ADJ
énorme	enorm	énorme	enorm	ADJ;MASC;SG	ADJ
énorme	enormen	énorme	enorm	ADJ;MASC;SG	ADJ
pôles	masten	pôle	masten	N;MASC;PL	N;NOM;PL
tombeau	mausoleum	tombeau	mausoleum	N;MASC;SG	N;NOM;NEUT;SG
tombeau	grab	tombeau	grab	N;MASC;SG	N;NOM;NEUT;SG
tombeau	grabmal	tombeau	grabmal	N;MASC;SG	N;NOM;SG
devise	währung	devise	währung	N;FEM;SG	N;NOM;SG
universel	universell	universel	universell	ADJ;MASC;SG	ADJ
universel	universellen	universel	universellen	ADJ;MASC;SG	ADJ
universel	universal	universel	universal	ADJ;MASC;SG	ADJ
universel	allgemein	universel	allgemein	ADJ;MASC;SG	ADJ
universel	universalität	universel	universalität	ADJ;MASC;SG	ADJ
finir	beenden	finir	beenden	V;NFIN	V;NFIN
finir	fertigstellen	finir	fertigstellen	V;NFIN	V;NFIN
limiter	einschränken	limiter	einschränken	V;NFIN	V;NFIN
limiter	begrenzen	limiter	begrenzen	V;NFIN	V;NFIN
limiter	beschränken	limiter	beschränken	V;NFIN	V;NFIN
limiter	begrenzen	limiter	begrenzen	V;NFIN	V;NFIN
limiter	begrenzen	limiter	begrenzen	V;NFIN	V;NFIN
sons	töne	son	tönen	N;MASC;PL	N;NOM;PL
circuits	schaltungen	circuit	schaltung	N;MASC;PL	N;NOM;FEM;PL
clinique	klinik	clinique	klinik	ADJ;FEM;SG	ADJ
clinique	krankenhaus	clinique	krankenhaus	ADJ;FEM;SG	ADJ
clinique	klinischen	clinique	klinisch	ADJ;FEM;SG	ADJ;ACC;MASC;SG
clinique	klinisch	clinique	klinisch	ADJ;FEM;SG	ADJ
clinique	klinischer	clinique	klinisch	ADJ;FEM;SG	ADJ
équation	gleichung	équation	gleichung	N;FEM;SG	N;SG
tenté	versuchte	tenter	versuchen	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
tenté	versucht	tenter	versuchen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
tenté	verführt	tenter	verführen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
tenté	verleitet	tenter	verleiten	V;MASC;SG;PST;V.PTCP	V;V.PTCP
tenté	versuchte	tenter	versuchen	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
tenté	versucht	tenter	versuchen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
tenté	ausprobiert	tenter	ausprobieren	V;MASC;SG;PST;V.PTCP	V;V.PTCP
gouvernements	staat	gouvernement	staaen	N;MASC;PL	N
intégrée	integriert	intégrer	integrieren	V;FEM;SG;PST;V.PTCP	V;V.PTCP
intégrée	integrierte	intégrer	integrieren	V;FEM;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
intégrée	eingebettet	intégrer	einbetten	V;FEM;SG;PST;V.PTCP	V;V.PTCP
remplaçant	ersetzen	remplacer	ersetzen	V;PRS;V.PTCP	V;NFIN
remplaçant	ersetzen	remplacer	ersetzen	V;PRS;V.PTCP	V;NFIN
remplaçant	ersetzen	remplacer	ersetzen	V;PRS;V.PTCP	V;NFIN
électeurs	kurfürsten	électeur	kurfürst	N;MASC;PL	N;PL
aéronautique	luftfahrtindustrie	aéronautique	luftfahrtindustrie	ADJ;MASC;SG	ADJ
aéronautique	luftfahrtindustrie	aéronautique	luftfahrtindustrie	ADJ;MASC;SG	ADJ
aéronautique	luftfahrtindustrie	aéronautique	luftfahrtindustrie	ADJ;MASC;SG	ADJ
aéronautique	flugverkehr	aéronautique	flugverkehr	ADJ;MASC;SG	ADJ
aéronautique	luftfahrtindustrie	aéronautique	luftfahrtindustrie	ADJ;MASC;SG	ADJ
gravure	verbrennung	gravure	verbrennung	N;FEM;SG	N;NOM;FEM;SG
corriger	korrigieren	corriger	korrigieren	V;NFIN	V;NFIN
corriger	berichtigen	corriger	berichtigen	V;NFIN	V;NFIN
corriger	korrigieren	corriger	korrigieren	V;NFIN	V;NFIN
rangs	ränge	rang	rängen	N;MASC;PL	N;NOM;PL
rangs	datensätze	rang	datensatz	N;MASC;PL	N;NOM;FEM;PL
rangs	zeilen	rang	zeilen	N;MASC;PL	N;PL
comprends	verstehen	comprendre	verstehen	V;IMP;SG;1;PRS;FIN	V;NFIN
comprends	begreifen	comprendre	begreifen	V;IMP;SG;1;PRS;FIN	V;NFIN
comprends	verstanden	comprendre	verstehen	V;IMP;SG;1;PRS;FIN	V;V.PTCP
nationalités	nationalitäten	nationalité	nationalität	N;FEM;PL	N;NOM;PL
colonisation	kolonisierung	colonisation	kolonisierung	N;FEM;SG	N;NOM;FEM;SG
colonisation	besiedlung	colonisation	Besiedlung	N;FEM;SG	N;NOM;FEM;SG
appeler	anrufen	appeler	anrufen	V;NFIN	V;NFIN
appeler	rufen	appeler	rufen	V;NFIN	V;NFIN
appeler	nennen	appeler	nennen	V;NFIN	V;NFIN
appeler	anrufen	appeler	anrufen	V;NFIN	V;NFIN
appeler	nennen	appeler	nennen	V;NFIN	V;NFIN
appeler	ruft	appeler	rufen	V;NFIN	V;IND;SG;3;PRS;FIN
fameux	berühmter	fameux	berühmt	ADJ;MASC;SG	ADJ
fameux	berühmt	fameux	berühmt	ADJ;MASC;SG	ADJ
religions	religionen	religion	religion	N;FEM;PL	N;NOM;PL
officielles	beamter	officiel	beamt	ADJ;FEM;PL	ADJ
officielles	offizielle	officiel	offiziell	ADJ;FEM;PL	ADJ;NOM;FEM;PL
officielles	offizieller	officiel	offiziell	ADJ;FEM;PL	ADJ
officielles	offiziellen	officiel	offiziell	ADJ;FEM;PL	ADJ
volontaire	freiwilligkeit	volontaire	freiwilligkeit	ADJ;MASC;SG	ADJ
volontaire	freiwillig	volontaire	freiwillig	ADJ;MASC;SG	ADJ
volontaire	freiwilliger	volontaire	freiwillig	ADJ;MASC;SG	ADJ
volontaire	ehrenamtlich	volontaire	ehrenamtlich	ADJ;MASC;SG	ADJ
volontaire	freiwillig	volontaire	freiwillig	ADJ;MASC;SG	ADJ
volontaire	freiwilliger	volontaire	freiwillig	ADJ;MASC;SG	ADJ
volontaire	freiwilligen	volontaire	freiwillig	ADJ;MASC;SG	ADJ
chaud	heiß	chaud	heiß	ADJ;MASC;SG	ADJ
chaud	warm	chaud	warm	ADJ;MASC;SG	ADJ
chaud	heiss	chaud	heiß	ADJ;MASC;SG	ADJ
chaud	warm	chaud	warm	ADJ;MASC;SG	ADJ
fans	ventilatoren	fan	ventilator	N;MASC;PL	N;NOM;PL
attraction	sehenswürdigkeit	attraction	sehenswürdigkeit	N;FEM;SG	N;NOM;FEM;SG
poètes	poeten	poète	poeten	N;MASC;PL	N;PL
tri	sortierung	tri	sortierung	N;MASC;SG	N;NOM;FEM;SG
tri	sortierung	tri	sortierung	N;MASC;SG	N;NOM;FEM;SG
abandonner	entsorgen	abandonner	entsorgen	V;NFIN	V;NFIN
abandonner	ablegen	abandonner	ablegen	V;NFIN	V;NFIN
abandonner	verwerfen	abandonner	verwerfen	V;NFIN	V;NFIN
abandonner	abbrechen	abandonner	abbrechen	V;NFIN	V;NFIN
abandonner	beenden	abandonner	beenden	V;NFIN	V;NFIN
abandonner	aufhören	abandonner	aufhören	V;NFIN	V;NFIN
dépasse	überschreitet	dépasser	überschreiten	V;IND;SG;3;PRS;FIN	V;V.PTCP
dépasse	übersteigt	dépasser	übersteigen	V;IND;SG;3;PRS;FIN	V;SG;3;FIN
symbolique	symbolischer	symbolique	symbolisch	ADJ;MASC;SG	ADJ
symbolique	symbolischen	symbolique	symbolisch	ADJ;MASC;SG	ADJ
symbolique	symbolisch	symbolique	symbolisch	ADJ;MASC;SG	ADJ
attendant	warte	attendre	wart	V;PRS;V.PTCP	V;IND;SG;3;PRS;FIN
attendant	gewartet	attendre	warten	V;PRS;V.PTCP	V;V.PTCP
attendant	abwarten	attendre	abwarten	V;PRS;V.PTCP	V;NFIN
attendant	warten	attendre	warten	V;PRS;V.PTCP	V;NFIN
attendant	wartet	attendre	warten	V;PRS;V.PTCP	V;IND;SG;3;PRS;FIN
transforme	verwandeln	transformer	verwandeln	V;IND;SG;3;PRS;FIN	V;NFIN
transforme	wandeln	transformer	wandeln	V;IND;SG;3;PRS;FIN	V;NFIN
transforme	umwandeln	transformer	umwandeln	V;IND;SG;3;PRS;FIN	V;NFIN
transforme	verwandelt	transformer	verwandeln	V;IND;SG;3;PRS;FIN	V;V.PTCP
transforme	wandelt	transformer	wandeln	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
races	rassen	race	rassen	N;FEM;PL	N;NOM;PL
digital	digitalen	digital	digital	ADJ;MASC;SG	ADJ;ACC;MASC;SG
digital	digitales	digital	digital	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
digital	digital	digital	digital	ADJ;MASC;SG	ADJ
sensible	empfindlich	sensible	empfindlich	ADJ;MASC;SG	ADJ
sensible	sensibel	sensible	sensibel	ADJ;MASC;SG	ADJ
artistiques	künstlerische	artistique	künstlerisch	ADJ;MASC;PL	ADJ;NOM;FEM;PL
artistiques	künstlerisch	artistique	künstlerisch	ADJ;MASC;PL	ADJ
compositions	kompositionen	composition	komposition	N;FEM;PL	N;NOM;FEM;PL
divisée	aufgeteilt	diviser	aufteilen	V;FEM;SG;PST;V.PTCP	V;V.PTCP
divisée	geteilt	diviser	teilen	V;FEM;SG;PST;V.PTCP	V;V.PTCP
divisée	gespalten	diviser	spalten	V;FEM;SG;PST;V.PTCP	V;V.PTCP
rassemblement	versammlung	rassemblement	versammlung	N;MASC;SG	N;NOM;FEM;SG
rassemblement	kundgebung	rassemblement	kundgebung	N;MASC;SG	N;SG
jugé	gerichtet	juger	richten	V;MASC;SG;PST;V.PTCP	V;V.PTCP
jugé	beurteilt	juger	beurteilen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
abri	schutz	abri	schutz	N;MASC;SG	N
considérable	beträchtlich	considérable	beträchtlich	ADJ;MASC;SG	ADJ
croit	glaubt	croire	glauben	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
collabore	zusammenarbeiten	collaborer	zusammenarbeiten	V;IND;SG;3;PRS;FIN	V;NFIN
collabore	mitarbeiten	collaborer	mitarbeiten	V;IND;SG;3;PRS;FIN	V;NFIN
collabore	kooperieren	collaborer	kooperieren	V;IND;SG;3;PRS;FIN	V;NFIN
rédigé	eingezogen	rédiger	einziehen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
foule	menge	foule	mengen	N;FEM;SG	N;NOM;FEM;SG
foule	menge	foule	mengen	N;FEM;SG	N;NOM;FEM;SG
suppose	raten	supposer	raten	V;IND;SG;3;PRS;FIN	V;NFIN
suppose	erraten	supposer	erraten	V;IND;SG;3;PRS;FIN	V;V.PTCP
suppose	nimmt	supposer	nehmen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
suppose	übernimmt	supposer	übernehmen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
impliquant	implizieren	impliquer	implizieren	V;PRS;V.PTCP	V;NFIN
registre	geschäftsstelle	registre	geschäftsstelle	N;MASC;SG	N;NOM;FEM;SG
confie	betrauen	confier	betrauen	V;IND;SG;3;PRS;FIN	V;NFIN
confie	beauftragen	confier	beauftragen	V;IND;SG;3;PRS;FIN	V;NFIN
confie	anvertrauen	confier	anvertrauen	V;IND;SG;3;PRS;FIN	V;NFIN
froide	kalt	froid	kalt	ADJ;FEM;SG	ADJ
préciser	spezifizieren	préciser	spezifizieren	V;NFIN	V;NFIN
préciser	angeben	préciser	angeben	V;NFIN	V;V.PTCP
ensembles	kombinationen	ensemble	kombination	N;MASC;PL	N;NOM;FEM;PL
ensembles	zusammenstellungen	ensemble	zusammenstellingen	N;MASC;PL	N;NOM;FEM;PL
mentionne	erwähnt	mentionner	erwähnen	V;IND;SG;3;PRS;FIN	V;V.PTCP
bulgare	bulgaren	bulgare	bulgar	ADJ;MASC;SG	ADJ
bulgare	bulgarisch	bulgare	bulgarisch	ADJ;MASC;SG	ADJ
engager	interagieren	engager	interagieren	V;NFIN	V;NFIN
engager	interagieren	engager	interagieren	V;NFIN	V;NFIN
ordonnance	verordnung	ordonnance	verordnung	N;FEM;SG	N;NOM;SG
ordonnance	verjährung	ordonnance	verjährung	N;FEM;SG	N;SG
avancée	vorauszahlung	avancé	vorauszahlung	ADJ;FEM;SG	ADJ
abus	misshandlung	abus	mißbandlung	N;MASC;SG	N;NOM;FEM;SG
acheter	kaufen	acheter	kaufen	V;NFIN	V;NFIN
acheter	kaufen	acheter	kaufen	V;NFIN	V;NFIN
lumières	lampen	lumière	lampen	N;FEM;PL	N;PL
observer	beobachte	observer	beobachte	V;NFIN	V;IND;SG;3;PRS;FIN
observer	beachten	observer	beichen	V;NFIN	V;NFIN
observer	beobachten	observer	beobachten	V;NFIN	V;NFIN
primaires	primäre	primaire	primär	ADJ;MASC;PL	ADJ;NOM;FEM;PL
primaires	primär	primaire	primär	ADJ;MASC;PL	ADJ
primaires	primären	primaire	primär	ADJ;MASC;PL	ADJ
hongroise	ungarisch	hongrois	ungarisch	ADJ;FEM;SG	ADJ
hongroise	ungarischer	hongrois	ungarisch	ADJ;FEM;SG	ADJ
descendant	nachkommen	descendre	nachkommen	V;PRS;V.PTCP	V;NFIN
exécuté	hinrichten	exécuter	hinrichten	V;MASC;SG;PST;V.PTCP	V;NFIN
exécuté	ausgeführt	exécuter	ausführen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
exécuté	hingerichtet	exécuter	hinrichten	V;MASC;SG;PST;V.PTCP	V;V.PTCP
estimé	geschätzte	estimer	geschätzt	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
estimé	geschätzt	estimer	schätzen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
estimé	schätzungen	estimer	schätzen	V;MASC;SG;PST;V.PTCP	V;NFIN
conjoint	ehefrau	conjoint	ehefrau	N;MASC;SG	N;NOM;FEM;SG
turque	türkisch	turc	türkisch	ADJ;FEM;SG	ADJ
turque	türkisches	turc	türkisch	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
lie	bindet	lier	binden	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
aussitôt	sofort	aussitôt	sofort	ADV	ADV
traduire	übersetzen	traduire	übersetzen	V;NFIN	V;NFIN
traduire	übersetzt	traduire	übersetzen	V;NFIN	V;V.PTCP
traduire	übersetzen	traduire	übersetzen	V;NFIN	V;NFIN
traduire	übersetzten	traduire	übersetzen	V;NFIN	V;IND;PL;3;PST;FIN
identifier	identifizieren	identifier	identifizieren	V;NFIN	V;NFIN
identifier	ermitteln	identifier	ermitteln	V;NFIN	V;NFIN
identifier	identifizieren	identifier	identifizieren	V;NFIN	V;NFIN
éditeurs	redakteure	éditeur	redakteur	N;MASC;PL	N;NOM;PL
éditeurs	editoren	éditeur	editor	N;MASC;PL	N;NOM;PL
tirage	verlosung	tirage	verlosung	N;MASC;SG	N;SG
tirage	zeichnung	tirage	zeichnung	N;MASC;SG	N;NOM;FEM;SG
galaxie	milchstraße	galaxie	milchstraße	N;FEM;SG	N;NOM;FEM;SG
blessures	wunden	blessure	wehden	N;FEM;PL	N;NOM;PL
pauvre	schlecht	pauvre	schlecht	ADJ;MASC;SG	ADJ
pauvre	arme	pauvre	arm	ADJ;MASC;SG	ADJ;NOM
pauvre	arm	pauvre	arm	ADJ;MASC;SG	ADJ
pauvre	armen	pauvre	arm	ADJ;MASC;SG	ADJ
pauvre	armer	pauvre	armer	ADJ;MASC;SG	ADJ
confirmé	bestätigte	confirmer	bestätigen	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
confirmé	bestätigt	confirmer	bestätigen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
enseignants	lehrerinnen	enseignant	lehrerinnen	N;MASC;PL	N;NOM;PL
enseignants	dozenten	enseignant	dozent	N;MASC;PL	N;NOM;PL
émis	herausgegeben	émettre	herausgeben	V;MASC;SG;PST;V.PTCP	V;V.PTCP
émis	erteilt	émettre	erteilen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
émis	ausgestellt	émettre	ausstellen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
émis	ausgegeben	émettre	ausgeben	V;MASC;SG;PST;V.PTCP	V;V.PTCP
émis	ausgestoßen	émettre	ausstoßen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
émis	emittiert	émettre	emittieren	V;MASC;SG;PST;V.PTCP	V;V.PTCP
ordinaire	regulär	ordinaire	regulär	ADJ;MASC;SG	ADJ
ordinaire	regelmäßiger	ordinaire	regelmäßig	ADJ;MASC;SG	ADJ
ordinaire	regelmäßig	ordinaire	regelmäßig	ADJ;MASC;SG	ADJ
ordinaire	gewöhnlichen	ordinaire	gewöhnlich	ADJ;MASC;SG	ADJ
ordinaire	normalen	ordinaire	normal	ADJ;MASC;SG	ADJ
suédoise	schwedisch	suédois	schwedisch	ADJ;FEM;SG	ADJ
suédoise	schwedischen	suédois	schwedisch	ADJ;FEM;SG	ADJ;NOM
biologique	biologischer	biologique	biologisch	ADJ;MASC;SG	ADJ
biologique	biologischen	biologique	biologisch	ADJ;MASC;SG	ADJ;ACC;SG
biologique	biologisch	biologique	biologisch	ADJ;MASC;SG	ADJ
biologique	organischen	biologique	organisch	ADJ;MASC;SG	ADJ
biologique	ökologisch	biologique	ökologisch	ADJ;MASC;SG	ADJ
biologique	organisch	biologique	organisch	ADJ;MASC;SG	ADJ
renforcer	stärken	renforcer	stärken	V;NFIN	V;NFIN
renforcer	verstärken	renforcer	verstärken	V;NFIN	V;NFIN
renforcer	verstärken	renforcer	verstärken	V;NFIN	V;NFIN
manches	hülsen	manche	hülsen	N;FEM;PL	N
profonde	tief	profond	tief	ADJ;FEM;SG	ADJ
profonde	tiefgreifend	profond	tiefgreifend	ADJ;FEM;SG	ADJ
profonde	tief	profond	tief	ADJ;FEM;SG	ADJ
conventions	tagungen	convention	tagung	N;FEM;PL	N;NOM;FEM;PL
rénovation	restaurierung	rénovation	restaurierung	N;FEM;SG	N;NOM;FEM;SG
rénovation	sanierung	rénovation	sanierung	N;FEM;SG	N;NOM;FEM;SG
rénovation	renovierung	rénovation	renovierung	N;FEM;SG	N;NOM;FEM;SG
rénovation	renovierung	rénovation	renovierung	N;FEM;SG	N;NOM;FEM;SG
identification	kennzeichnung	identification	kennzeichnung	N;FEM;SG	N;NOM;FEM;SG
trouble	ärger	trouble	ärger	ADJ;MASC;SG	ADJ
typique	typisches	typique	typisch	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
typique	typischer	typique	typisch	ADJ;MASC;SG	ADJ
typique	typisch	typique	typisch	ADJ;MASC;SG	ADJ
typique	typischen	typique	typisch	ADJ;MASC;SG	ADJ
élaboration	ausarbeitung	élaboration	ausarbeitung	N;FEM;SG	N;NOM;FEM;SG
élaboration	erarbeitung	élaboration	Erarbeitung	N;FEM;SG	N;NOM;FEM;SG
élaboration	erstellung	élaboration	Erstellung	N;FEM;SG	N;NOM;FEM;SG
molière	molière	molière	molière	N;MASC;SG	N;NOM;FEM;SG
collective	kollektives	collectif	kollektiv	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
collective	kollektiven	collectif	kollektiv	ADJ;FEM;SG	ADJ
collective	kollektiv	collectif	kollektiv	ADJ;FEM;SG	ADJ
bloquer	blockiert	bloquer	blockieren	V;NFIN	V;V.PTCP
bloquer	blockieren	bloquer	blockieren	V;NFIN	V;NFIN
bloquer	sperren	bloquer	sperren	V;NFIN	V;NFIN
bloquer	blockieren	bloquer	blockieren	V;NFIN	V;NFIN
socialistes	sozialdemokraten	socialiste	sozialdemokraten	ADJ;MASC;PL	ADJ;NOM;PL
socialistes	sozialistische	socialiste	sozialistisch	ADJ;MASC;PL	ADJ;NOM;FEM;PL
socialistes	sozialistischen	socialiste	sozialistisch	ADJ;MASC;PL	ADJ;NOM;MASC;PL
socialistes	sozialistischer	socialiste	sozialistisch	ADJ;MASC;PL	ADJ
socialistes	sozialistische	socialiste	sozialistisch	ADJ;MASC;PL	ADJ;NOM;FEM;PL
nordique	nordeuropa	nordique	nordeuropa	ADJ;MASC;SG	ADJ
nordique	nordischen	nordique	nordisch	ADJ;MASC;SG	ADJ
nordique	nordeuropa	nordique	nordeuropa	ADJ;MASC;SG	ADJ
nordique	nördlichen	nordique	nördlich	ADJ;MASC;SG	ADJ;NOM;MASC;SG
preuves	nachweis	preuve	nachweis	N;FEM;PL	N
preuves	beweise	preuve	Beweis	N;FEM;PL	N;NOM;PL
preuves	beweise	preuve	Beweis	N;FEM;PL	N;NOM;PL
preuves	hinweise	preuve	hinweisen	N;FEM;PL	N;NOM;FEM;PL
preuves	nachweis	preuve	nachweis	N;FEM;PL	N
preuves	beweise	preuve	Beweis	N;FEM;PL	N;NOM;PL
arrêts	haltestellen	arrêt	haltestellen	N;MASC;PL	N;NOM;FEM;PL
aimé	lieben	aimer	lieben	V;MASC;SG;PST;V.PTCP	V;FIN
aimé	liebte	aimer	lieben	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
aimé	geliebt	aimer	lieben	V;MASC;SG;PST;V.PTCP	V;V.PTCP
aimé	gemocht	aimer	mochen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
aimé	gefallen	aimer	fallen|gefallen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
aimé	gefiel	aimer	gefallen	V;MASC;SG;PST;V.PTCP	V;IND;SG;FIN
aimé	mochte	aimer	mögen	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
projection	vorführung	projection	vorführung	N;FEM;SG	N;FEM;SG
organisées	organisierten	organiser	organisieren	V;FEM;PL;PST;V.PTCP	V;IND;PL;3;PST;FIN
organisées	veranstaltet	organiser	veranstalten	V;FEM;PL;PST;V.PTCP	V;V.PTCP
organisées	organisierten	organiser	organisieren	V;FEM;PL;PST;V.PTCP	V;IND;PL;3;PST;FIN
organisées	veranstaltet	organiser	veranstalten	V;FEM;PL;PST;V.PTCP	V;V.PTCP
pan	pfanne	pan	pfannen	N;MASC;SG	N;SG
domine	dominiert	dominer	dominieren	V;IND;SG;3;PRS;FIN	V;V.PTCP
domine	dominieren	dominer	dominieren	V;IND;SG;3;PRS;FIN	V;NFIN
