til	varten	til	varten	ADV	ADV
aspekter	näkökohdat	aspekt	näkö#kohta	N;INDF;NEUT;PL	N;NOM;PL
aspekter	näkökohtia	aspekt	näkö#kohta	N;INDF;NEUT;PL	N;PRT;PL
teolog	teologi	teolog	teologi	N;INDF;MASC+FEM;SG	N;NOM;SG
fastlandet	mantereella	fastland	manner	N;DEF;NEUT;SG	N;AT+ESS
;SG
fastlandet	manner	fastland	manner	N;DEF;NEUT;SG	N;NOM;SG
statue	patsaan	statue	patsas	N;INDF;MASC+FEM;SG	N;GEN;SG
statue	patsas	statue	patsas	N;INDF;MASC+FEM;SG	N;NOM;SG
erobring	valloitus	erobring	valloitus	N;INDF;MASC+FEM;SG	N;NOM;SG
søgt	etsinyt	søge	etsiä	V;INDF;SG;PST;V.PTCP	V;NOM;SG;V.PTCP;ACT
færdige	valmiit	færdig	valmis	ADJ;PL	ADJ;NOM;PL
digtet	runon	digte	runo	N;DEF;NEUT;SG	N;GEN;SG
digtet	runo	digte	runo	N;DEF;NEUT;SG	N;NOM;SG
palace	palatsi	palace	palatsi	N;INDF;MASC+FEM;SG	N;NOM;SG
frugt	hedelmä	frugt	hedelmä	N;INDF;MASC+FEM;SG	N;NOM;SG
platform	alusta	platform	alku	N;INDF;MASC+FEM;SG	N;IN+ABL;SG
platform	foorumi	platform	foorumi	N;INDF;MASC+FEM;SG	N;NOM;SG
platform	alustan	platform	alusta	N;INDF;MASC+FEM;SG	N;GEN;SG
platform	laituri	platform	laituri	N;INDF;MASC+FEM;SG	N;NOM;SG
lyde	kuulostaa	lyde	kuulostaa	V;NFIN;ACT	V;IND;SG;3;PRS;FIN;ACT
udformet	suunniteltiin	udforme	suunnitella	V;INDF;SG;PST;V.PTCP	V;IND;PST;FIN;PASS
udformet	suunniteltu	udforme	suunnitella	V;INDF;SG;PST;V.PTCP	V;NOM;SG;V.PTCP;PASS
brandt	brandt	brandt	brandt	N;INDF;NEUT;SG	N;NOM;SG
schultz	schulz	schultz	schulz	N;INDF;NEUT;SG	N;NOM;SG
schultz	schulzin	schultz	schulz	N;INDF;NEUT;SG	N;GEN;SG
schultz	schulz	schultz	schulz	N;INDF;NEUT;SG	N;NOM;SG
kommerciel	kaupallista	kommerciel	kaupallinen	ADJ;INDF;MASC+FEM;SG	ADJ;PRT;SG
kommerciel	kaupallinen	kommerciel	kaupallinen	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;SG
amerikanere	amerikkalaisia	amerikaner	amerikkalainen	N;INDF;MASC+FEM;PL	N;PRT;PL
amerikanere	amerikkalaiset	amerikaner	amerikkalainen	N;INDF;MASC+FEM;PL	N;NOM;PL
amerikanere	yhdysvaltalaiset	amerikaner	yhdys#valtalainen	N;INDF;MASC+FEM;PL	N;NOM;PL
jævnligt	säännöllisesti	jævnligt	säännöllisesti	ADV	ADV
voldsom	hurja	voldsom	hurja	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;SG
voldsom	väkivaltaista	voldsom	väki#valtainen	ADJ;INDF;MASC+FEM;SG	ADJ;PRT;SG
voldsom	väkivaltainen	voldsom	väki#valtainen	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;SG
hyppigt	usein	hyppigt	usein	ADV	ADV
revolutionen	vallankumousta	revolution	vallan#kumous	N;DEF;MASC+FEM;SG	N;PRT;SG
revolutionen	vallankumous	revolution	vallan#kumous	N;DEF;MASC+FEM;SG	N;NOM;SG
revolutionen	vallankumouksen	revolution	vallan#kumous	N;DEF;MASC+FEM;SG	N;GEN;SG
ernest	ernest	ernest	ernest	N;INDF;MASC+FEM;SG	N;NOM;SG
temaer	teemoja	tema	teemo	N;INDF;MASC+FEM;PL	N;PRT;PL
temaer	aiheet	tema	aihe	N;INDF;MASC+FEM;PL	N;NOM;PL
forsker	tutkijan	forsker	tutkija	N;INDF;MASC+FEM;SG	N;GEN;SG
forsker	tutkija	forsker	tutkija	N;INDF;MASC+FEM;SG	N;NOM;SG
forsker	tiedemies	forsker	tiede#mies	N;INDF;MASC+FEM;SG	N;NOM;SG
forsker	tutkija	forsker	tutkija	N;INDF;MASC+FEM;SG	N;NOM;SG
libyen	libyan	liby	libya	N;DEF;MASC+FEM;SG	N;GEN;SG
libyen	libyassa	liby	libya	N;DEF;MASC+FEM;SG	N;IN+ESS;SG
libyen	libya	liby	libya	N;DEF;MASC+FEM;SG	N;NOM;SG
bange	pelokas	bange	pelokas	ADJ	ADJ;NOM;SG
bange	pelokas	bange	pelokas	ADJ	ADJ;NOM;SG
læsning	lukema	læsning	lukema	N;INDF;MASC+FEM;SG	N;NOM;SG
læsning	käsittelyssä	læsning	käsittely	N;INDF;MASC+FEM;SG	N;IN+ESS;SG
læsning	lukeminen	læsning	lukeminen	N;INDF;MASC+FEM;SG	N;NOM;SG
læsning	lukemista	læsning	lukema	N;INDF;MASC+FEM;SG	N;PRT;SG
holdninger	asemat	holdning	asema	N;INDF;MASC+FEM;PL	N;NOM;PL
holdninger	asenteet	holdning	asenne	N;INDF;MASC+FEM;PL	N;NOM;PL
holdninger	asenteita	holdning	asenne	N;INDF;MASC+FEM;PL	N;PRT;PL
arkitekter	arkkitehdit	arkitekt	arkkitehti	N;INDF;MASC+FEM;PL	N;NOM;PL
fødte	syntynyt	føde	syntyä	V;IND;PST;FIN;ACT	V;NOM;SG;V.PTCP;ACT
fødte	syntyneet	føde	syntyä	V;IND;PST;FIN;ACT	V;NOM;PL;V.PTCP;ACT
fødte	syntyi	føde	syntyä	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN;ACT
pigen	likka	pige	likka	N;DEF;MASC+FEM;SG	N;NOM;SG
pigen	tyttö	pige	tyttö	N;DEF;MASC+FEM;SG	N;NOM;SG
portal	portaalin	portal	portaali	N;INDF;MASC+FEM;SG	N;GEN;SG
portal	portaali	portal	portaali	N;INDF;MASC+FEM;SG	N;NOM;SG
portal	portti	portal	portti	N;INDF;MASC+FEM;SG	N;NOM;SG
betalte	maksanut	betale	maksaa	V;IND;PST;FIN;ACT	V;NOM;SG;V.PTCP;ACT
betalte	maksoi	betale	maksaa	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN;ACT
natura	natura	natura	natura	N;INDF;MASC+FEM;SG	N;NOM;SG
svage	heikot	svag	heikko	ADJ;PL	ADJ;NOM;PL
sundhed	terveyttä	sundhed	terveys	N;INDF;MASC+FEM;SG	N;PRT;SG
sundhed	terveys	sundhed	terveys	N;INDF;MASC+FEM;SG	N;NOM;SG
act	näytös	act	näytös	N;INDF;MASC+FEM;SG	N;NOM;SG
act	säädös	act	säädös	N;INDF;MASC+FEM;SG	N;NOM;SG
act	act	act	act	N;INDF;MASC+FEM;SG	N;NOM;SG
nemmere	helpompaa	nem	helppo	ADJ;CMPR	ADJ;PRT;CMPR;SG
nemmere	helpompi	nem	helppo	ADJ;CMPR	ADJ;NOM;CMPR;SG
kvarter	naapurusto	kvarter	naapurusto	N;INDF;NEUT;SG	N;NOM;SG
kvarter	naapuruston	kvarter	naapurusto	N;INDF;NEUT;SG	N;GEN;SG
kvarter	naapurusto	kvarter	naapurusto	N;INDF;NEUT;SG	N;NOM;SG
url	url	url	url	N;INDF;MASC+FEM;SG	N;NOM;SG
afstemningen	äänestä	afstemning	ääni	N;DEF;MASC+FEM;SG	N;IN+ABL;SG
afstemningen	äänestys	afstemning	äänestys	N;DEF;MASC+FEM;SG	N;NOM;SG
afstemningen	äänioikeus	afstemning	ääni#oikeus	N;DEF;MASC+FEM;SG	N;NOM;SG
landsdækkende	kansallinen	landsdækkende	kansallinen	ADJ	ADJ;NOM;SG
landsdækkende	kansalliset	landsdækkende	kansallinen	ADJ	ADJ;NOM;PL
landsdækkende	kansallisten	landsdækkende	kansallinen	ADJ	ADJ;GEN;PL
landsdækkende	valtakunnallinen	landsdækkende	valta#kunnallinen	ADJ	ADJ;NOM;SG
normandiet	normandian	normandium	normandi	N;DEF;NEUT;SG	N;GEN;SG
logo	logo	logo	logo	N;INDF;NEUT;SG	N;NOM;SG
minimum	minimi	minimum	minimi	N;INDF;NEUT;SG	N;NOM;SG
kongres	kongressi	kongre	kongressi	N;INDF;MASC+FEM;SG	N;NOM;SG
kongres	kongressin	kongre	kongressi	N;INDF;MASC+FEM;SG	N;GEN;SG
kongres	kongressiin	kongre	kongressi	N;INDF;MASC+FEM;SG	N;IN+ALL;SG
broer	sillat	bro	silla	N;INDF;MASC+FEM;PL	N;NOM;PL
broer	siltoja	bro	silta	N;INDF;MASC+FEM;PL	N;PRT;PL
broer	siltojen	bro	silta	N;INDF;MASC+FEM;PL	N;GEN;PL
huske	muistaa	huske	muistaa	V;NFIN;ACT	V;IND;SG;3;PRS;FIN;ACT
hop	hypätä	hop	hypätä	V;IMP	V;SG;NFIN;ACT
hop	hyppää	hop	hypätä	V;IMP	V;IMP;SG;2;FIN;ACT
call	kutsu	call	kutsu	N;INDF;NEUT;SG	N;NOM;SG
call	puhelu	call	puhelu	N;INDF;NEUT;SG	N;NOM;SG
kvinderne	naisten	kvinde	nainen	N;DEF;MASC+FEM;PL	N;GEN;PL
kvinderne	naiset	kvinde	nainen	N;DEF;MASC+FEM;PL	N;NOM;PL
kvinderne	naisia	kvinde	nainen	N;DEF;MASC+FEM;PL	N;PRT;PL
argumenter	perustelut	argument	perustelu	N;INDF;NEUT;PL	N;NOM;PL
argumenter	väitteet	argument	väite	N;INDF;NEUT;PL	N;NOM;PL
oplever	kokee	opleve	kokea	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN;ACT
tyskere	saksalaiset	tysker	saksalainen	N;INDF;MASC+FEM;PL	N;NOM;PL
tyskere	saksalaisia	tysker	saksalainen	N;INDF;MASC+FEM;PL	N;PRT;PL
negativ	kielteinen	negativ	kielteinen	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;SG
negativ	negatiivinen	negativ	negatiivinen	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;SG
forsvinder	katoaa	forsvinde	kadota	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN;ACT
forsvinder	katoavan	forsvinde	kadota	V;IND;PRS;FIN;ACT	V;GEN;SG;V.PTCP;ACT
forsvinder	katoavat	forsvinde	kadota	V;IND;PRS;FIN;ACT	V;IND;PL;3;PRS;FIN;ACT
forsvinder	katoaa	forsvinde	kadota	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN;ACT
forsvinder	kadota	forsvinde	kadota	V;IND;PRS;FIN;ACT	V;SG;NFIN;ACT
susanne	susanne	susan	susanne	N;INDF;MASC+FEM;SG	N;NOM;SG
symptomer	oireet	symptom	oire	N;INDF;NEUT;PL	N;NOM;PL
symptomer	oireita	symptom	oire	N;INDF;NEUT;PL	N;PRT;PL
integreret	integroitu	integrere	integroida	V;INDF;SG;PST;V.PTCP	V;NOM;SG;V.PTCP;PASS
ansættelse	nimittäminen	ansættelse	nimittäminen	N;INDF;MASC+FEM;SG	N;NOM;SG
ansættelse	tapaaminen	ansættelse	tapaaminen	N;INDF;MASC+FEM;SG	N;NOM;SG
ansættelse	nimeäminen	ansættelse	nimeäminen	N;INDF;MASC+FEM;SG	N;NOM;SG
ansættelse	nimitys	ansættelse	nimitys	N;INDF;MASC+FEM;SG	N;NOM;SG
ansættelse	rekrytointi	ansættelse	rekrytointi	N;INDF;MASC+FEM;SG	N;NOM;SG
ansættelse	työllisyys	ansættelse	työllisyys	N;INDF;MASC+FEM;SG	N;NOM;SG
ansættelse	työllisyyden	ansættelse	työllisyys	N;INDF;MASC+FEM;SG	N;GEN;SG
drikke	juo	drikke	juoda	V;NFIN;ACT	V;IMP;SG;2;FIN;ACT
drikke	juoda	drikke	juoda	V;NFIN;ACT	V;SG;NFIN;ACT
drikke	juo	drikke	juoda	V;NFIN;ACT	V;IMP;SG;2;FIN;ACT
drikke	juoda	drikke	juoda	V;NFIN;ACT	V;SG;NFIN;ACT
trafikken	ruuhka	trafik	ruuhka	N;DEF;MASC+FEM;SG	N;NOM;SG
trafikken	liikenteen	trafik	liikenne	N;DEF;MASC+FEM;SG	N;GEN;SG
trafikken	liikenne	trafik	liikenne	N;DEF;MASC+FEM;SG	N;NOM;SG
trafikken	ruuhkaa	trafik	ruuhka	N;DEF;MASC+FEM;SG	N;PRT;SG
trafikken	liikennettä	trafik	liikenne	N;DEF;MASC+FEM;SG	N;PRT;SG
presset	paine	pres	paine	N;DEF;NEUT;SG	N;NOM;SG
presset	painetta	pres	paine	N;DEF;NEUT;SG	N;PRT;SG
presset	paineen	pres	paine	N;DEF;NEUT;SG	N;GEN;SG
nutiden	lahja	nutid	lahja	N;DEF;MASC+FEM;SG	N;NOM;SG
nutiden	paikalla	nutid	paikka	N;DEF;MASC+FEM;SG	N;AT+ESS
;SG
arabien	arabia	arabi	arabi	N;DEF;MASC+FEM;SG	N;NOM;SG
arabien	arabian	arabi	arabia	N;DEF;MASC+FEM;SG	N;GEN;SG
yde	myöntää	yde	myöntää	V;NFIN;ACT	V;SG;NFIN;ACT
metoden	menetelmä	metod	menetelmä	N;DEF;MASC+FEM;SG	N;NOM;SG
metoden	menetelmän	metod	menetelmä	N;DEF;MASC+FEM;SG	N;GEN;SG
kristi	kristi	kristi	kristi	N;INDF;MASC+FEM;SG	N;NOM;SG
melbourne	melbourne	melbourn	melbourn	N;INDF;MASC+FEM;SG	N;NOM;SG
sandsynligt	todennäköinen	sandsynlig	toden#näköinen	ADJ;INDF;NEUT;SG	ADJ;NOM;SG
sandsynligt	todennäköistä	sandsynlig	toden#näköinen	ADJ;INDF;NEUT;SG	ADJ;PRT;SG
sandsynligt	todennäköinen	sandsynlig	toden#näköinen	ADJ;INDF;NEUT;SG	ADJ;NOM;SG
sandsynligt	todennäköistä	sandsynlig	toden#näköinen	ADJ;INDF;NEUT;SG	ADJ;PRT;SG
artist	taiteilija	artist	taiteilija	N;INDF;MASC+FEM;SG	N;NOM;SG
artist	taiteilijan	artist	taiteilija	N;INDF;MASC+FEM;SG	N;GEN;SG
artist	artisti	artist	artisti	N;INDF;MASC+FEM;SG	N;NOM;SG
artist	esittäjä	artist	esittäjä	N;INDF;MASC+FEM;SG	N;NOM;SG
vogne	vaunut	vogn	vaunu	N;INDF;MASC+FEM;PL	N;NOM;PL
vogne	vaunuja	vogn	vaunu	N;INDF;MASC+FEM;PL	N;PRT;PL
vogne	vaunut	vogn	vaunu	N;INDF;MASC+FEM;PL	N;NOM;PL
makedonien	makedonian	makedonie	makedonia	N;DEF;MASC+FEM;SG	N;GEN;SG
makedonien	makedonia	makedonie	makedon	N;DEF;MASC+FEM;SG	N;NOM;SG
heat	lämpöä	heat	lämpö	N;INDF;NEUT;SG	N;PRT;SG
heat	kuumuus	heat	kuumuus	N;INDF;NEUT;SG	N;NOM;SG
heat	lämpö	heat	lämpö	N;INDF;NEUT;SG	N;NOM;SG
heat	helle	heat	hälle	N;INDF;NEUT;SG	N;NOM;SG
spillerne	toimijoiden	spiller	toimija	N;DEF;MASC+FEM;PL	N;GEN;PL
spillerne	pelaajien	spiller	pelaaja	N;DEF;MASC+FEM;PL	N;GEN;PL
spillerne	pelaajia	spiller	pelaaja	N;DEF;MASC+FEM;PL	N;PRT;PL
spillerne	pelaajat	spiller	pelaaja	N;DEF;MASC+FEM;PL	N;NOM;PL
platin	platinaa	platin	platina	N;INDF;NEUT;SG	N;PRT;SG
længden	pituus	længde	pituus	N;DEF;MASC+FEM;SG	N;NOM;SG
anbragt	laitettu	anbragt	laittaa	V;INDF;SG;PST;V.PTCP	V;NOM;SG;V.PTCP;PASS
anbragt	sijoitettu	anbragt	sijoittaa	V;INDF;SG;PST;V.PTCP	V;NOM;SG;V.PTCP;PASS
kongressen	kongressi	kongres	kongressi	N;DEF;MASC+FEM;SG	N;NOM;SG
kongressen	kongressin	kongres	kongressi	N;DEF;MASC+FEM;SG	N;GEN;SG
kongressen	kongressiin	kongres	kongressi	N;DEF;MASC+FEM;SG	N;IN+ALL;SG
instruktion	ohjeen	instruktion	ohje	N;INDF;MASC+FEM;SG	N;GEN;SG
instruktion	ohje	instruktion	ohje	N;INDF;MASC+FEM;SG	N;NOM;SG
betaling	maksu	betaling	maksu	N;INDF;MASC+FEM;SG	N;NOM;SG
betaling	maksaminen	betaling	maksaminen	N;INDF;MASC+FEM;SG	N;NOM;SG
atmosfære	ilmakehä	atmosfære	ilma#kehä	N;INDF;MASC+FEM;SG	N;NOM;SG
atmosfære	ilmapiiri	atmosfære	ilma#piiri	N;INDF;MASC+FEM;SG	N;NOM;SG
atmosfære	tunnelma	atmosfære	tunnelma	N;INDF;MASC+FEM;SG	N;NOM;SG
atmosfære	tunnelmaa	atmosfære	tunnelma	N;INDF;MASC+FEM;SG	N;PRT;SG
rapper	räppäri	rappe	räppäri	N;INDF;MASC+FEM;SG	N;NOM;SG
hagen	chin	hag	chin	N;DEF;MASC+FEM;SG	N;NOM;SG
hagen	leuka	hag	leuka	N;DEF;MASC+FEM;SG	N;NOM;SG
konkurrencer	kilpailut	konkurrence	kilpailu	N;INDF;MASC+FEM;PL	N;NOM;PL
konkurrencer	kilpailuihin	konkurrence	kilpailu	N;INDF;MASC+FEM;PL	N;IN+ALL;PL
konkurrencer	kilpailuja	konkurrence	kilpailu	N;INDF;MASC+FEM;PL	N;PRT;PL
konkurrencer	kilpailut	konkurrence	kilpailu	N;INDF;MASC+FEM;PL	N;NOM;PL
konkurrencer	kilpailujen	konkurrence	kilpailu	N;INDF;MASC+FEM;PL	N;GEN;PL
konkurrencer	kilpailuja	konkurrence	kilpailu	N;INDF;MASC+FEM;PL	N;PRT;PL
regent	hallitsija	regent	hallitsija	N;INDF;MASC+FEM;SG	N;NOM;SG
regent	regent	regent	regent	N;INDF;MASC+FEM;SG	N;NOM;SG
åbenbart	nähtävästi	åbenbart	nähtävästi	ADV	ADV
åbenbart	ilmeisesti	åbenbart	ilmeisesti	ADV	ADV
planeten	planeetta	plan	planeetta	N;DEF;MASC+FEM;SG	N;NOM;SG
planeten	planeetan	plan	planeetta	N;DEF;MASC+FEM;SG	N;GEN;SG
greb	ote	gribe	ote	N;INDF;NEUT;SG	N;NOM;SG
vurdere	arvioi	vurdere	arvioida	V;NFIN;ACT	V;IND;SG;3;PRS;FIN;ACT
vurdere	arvioida	vurdere	arvioida	V;NFIN;ACT	V;SG;NFIN;ACT
vurdere	arvioi	vurdere	arvioida	V;NFIN;ACT	V;IND;SG;3;PRS;FIN;ACT
vurdere	arvioida	vurdere	arvioida	V;NFIN;ACT	V;SG;NFIN;ACT
mandag	maanantaina	mandag	maanantai	N;INDF;MASC+FEM;SG	N;FRML;SG
mandag	maanantai	mandag	maanantai	N;INDF;MASC+FEM;SG	N;NOM;SG
strenge	tiukat	streng	tiukka	ADJ;PL	ADJ;NOM;PL
konservativ	konservatiivinen	konservativ	konservatiivinen	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;SG
græs	ruohoa	græs	ruoho	N;INDF;NEUT;SG	N;PRT;SG
græs	ruoho	græs	ruoho	N;INDF;NEUT;SG	N;NOM;SG
græs	ruoho	græs	ruoho	N;INDF;NEUT;SG	N;NOM;SG
græs	ruohoa	græs	ruoho	N;INDF;NEUT;SG	N;PRT;SG
græs	pilveä	græs	pilveä	N;INDF;NEUT;SG	N;PRT;SG
basketball	korista	basketball	kori	N;INDF;MASC+FEM;SG	N;IN+ABL;SG
basketball	koripalloa	basketball	kori#pallo	N;INDF;MASC+FEM;SG	N;PRT;SG
basketball	koripallo	basketball	kori#pallo	N;INDF;MASC+FEM;SG	N;NOM;SG
price	hinta	price	hinta	N;INDF;NEUT;SG	N;NOM;SG
price	hinnan	price	hinta	N;INDF;NEUT;SG	N;GEN;SG
price	hintaa	price	hinta	N;INDF;NEUT;SG	N;PRT;SG
værktøj	työkalun	værktøj	työ#kalu	N;INDF;NEUT;SG	N;GEN;SG
værktøj	väline	værktøj	väline	N;INDF;NEUT;SG	N;NOM;SG
værktøj	työkalu	værktøj	työ#kalu	N;INDF;NEUT;SG	N;NOM;SG
løs	löysä	løs	löysä	ADJ;INDF;SG	ADJ;NOM;SG
løs	vapaana	løs	vapaa	ADJ;INDF;SG	ADJ;FRML;SG
spids	kärki	spids	kärki	N;INDF;MASC+FEM;SG	N;NOM;SG
spids	vihje	spids	vihje	N;INDF;MASC+FEM;SG	N;NOM;SG
spids	vinkki	spids	vinkki	N;INDF;MASC+FEM;SG	N;NOM;SG
fokuserer	keskittyy	fokusere	keskittyä	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN;ACT
færdigt	valmis	færdig	valmis	ADJ;INDF;NEUT;SG	ADJ;NOM;SG
udfører	suorittaa	udføre	suorittaa	V;IND;PRS;FIN;ACT	V;SG;NFIN;ACT
udfører	suorittaa	udføre	suorittaa	V;IND;PRS;FIN;ACT	V;SG;NFIN;ACT
mindretal	vähemmistö	mindretal	vähemmistö	N;INDF;NEUT;SG	N;NOM;SG
motiv	motiivi	motiv	motiivi	N;INDF;NEUT;SG	N;NOM;SG
motiv	motiivia	motiv	motiivi	N;INDF;NEUT;SG	N;PRT;SG
mønster	kaava	mønster	kaava	N;INDF;NEUT;SG	N;NOM;SG
mønster	kuvio	mønster	kuvio	N;INDF;NEUT;SG	N;NOM;SG
galleri	galleriassa	galleri	galleria	N;INDF;NEUT;SG	N;IN+ESS;SG
galleri	gallerian	galleri	galleria	N;INDF;NEUT;SG	N;GEN;SG
galleri	galleria	galleri	galleri	N;INDF;NEUT;SG	N;PRT;SG
overgav	antautui	overgive	antautua	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN;ACT
mathilde	mathilde	mathilde	mathilde	N;INDF;MASC+FEM;SG	N;NOM;SG
køkken	keittiö	køkke	keittiö	N;INDF;NEUT;SG	N;NOM;SG
køkken	keittiöön	køkke	keittiö	N;INDF;NEUT;SG	N;IN+ALL;SG
køkken	keittiö	køkke	keittiö	N;INDF;NEUT;SG	N;NOM;SG
udnævnte	nimitti	udnævne	nimittää	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN;ACT
bekæmpe	torjua	bekæmpe	torjua	V;NFIN;ACT	V;SG;NFIN;ACT
underviser	opettaa	undervise	opettaa	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN;ACT
underviser	opettaa	undervise	opettaa	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN;ACT
kulturen	kulttuuria	kultur	kulttuuri	N;DEF;MASC+FEM;SG	N;PRT;SG
kulturen	kulttuuri	kultur	kulttuuri	N;DEF;MASC+FEM;SG	N;NOM;SG
uafgjort	tasapeli	uafgjort	tasa#peli	N;INDF;MASC+FEM;SG	N;NOM;SG
uafgjort	solmio	uafgjort	solmio	N;INDF;MASC+FEM;SG	N;NOM;SG
uafgjort	tasapeli	uafgjort	tasa#peli	N;INDF;MASC+FEM;SG	N;NOM;SG
smuk	kaunista	smuk	kaunis	ADJ;INDF;MASC+FEM;SG	ADJ;PRT;SG
smuk	kaunis	smuk	kaunis	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;SG
smuk	nätti	smuk	nätti	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;SG
hensigt	aikomus	hensigt	aikomus	N;INDF;MASC+FEM;SG	N;NOM;SG
hensigt	aikomus	hensigt	aikomus	N;INDF;MASC+FEM;SG	N;NOM;SG
hensigt	aikomuksena	hensigt	aikomus	N;INDF;MASC+FEM;SG	N;FRML;SG
eleverne	opiskelijat	elev	opiskelija	N;DEF;MASC+FEM;PL	N;NOM;PL
eleverne	opiskelijoille	elev	opiskelija	N;DEF;MASC+FEM;PL	N;AT+ALL;PL
eleverne	oppilaat	elev	oppilas	N;DEF;MASC+FEM;PL	N;NOM;PL
eleverne	oppilaita	elev	oppilas	N;DEF;MASC+FEM;PL	N;PRT;PL
eleverne	opiskelijoita	elev	opiskelija	N;DEF;MASC+FEM;PL	N;PRT;PL
eleverne	oppilaat	elev	oppilas	N;DEF;MASC+FEM;PL	N;NOM;PL
eleverne	oppilaiden	elev	oppilas	N;DEF;MASC+FEM;PL	N;GEN;PL
eleverne	oppilaita	elev	oppilas	N;DEF;MASC+FEM;PL	N;PRT;PL
beatles	beatles	beatel	beatles	N;INDF;MASC+FEM;SG	N;NOM;SG
baker	bakerin	bakke	bakeri	N;INDF;MASC+FEM;SG	N;GEN;SG
materiel	materiaali	materiel	materiaali	N;INDF;NEUT;SG	N;NOM;SG
materiel	aineisto	materiel	aineisto	N;INDF;NEUT;SG	N;NOM;SG
materiel	materiaalia	materiel	materiaali	N;INDF;NEUT;SG	N;PRT;SG
materiel	materiaalin	materiel	materiaali	N;INDF;NEUT;SG	N;GEN;SG
fjendtlige	vihamielisiä	fjendtlig	viha#mielinen	ADJ;PL	ADJ;PRT;PL
dal	laaksoon	dal	laakso	N;INDF;MASC+FEM;SG	N;IN+ALL;SG
dal	laakso	dal	laakso	N;INDF;MASC+FEM;SG	N;NOM;SG
centret	keskus	center	keskus	N;DEF;NEUT;SG	N;NOM;SG
centret	keskusta	center	keskusta	N;DEF;NEUT;SG	N;NOM;SG
hære	armeijat	hære	armeija	N;INDF;MASC+FEM;PL	N;NOM;PL
gæld	velka	gæld	velka	N;INDF;MASC+FEM;SG	N;NOM;SG
gæld	velan	gæld	velka	N;INDF;MASC+FEM;SG	N;GEN;SG
ledige	työttömiä	ledig	työtön	ADJ;PL	ADJ;PRT;PL
ledige	työttömät	ledig	työtön	ADJ;PL	ADJ;NOM;PL
erhvervede	hankkinut	erhvervet	hankkia	V;IND;PST;FIN;ACT	V;NOM;SG;V.PTCP;ACT
fremstillede	tuottanut	fremstille	tuottaa	V;IND;PST;FIN;ACT	V;NOM;SG;V.PTCP;ACT
folkeslag	kansoja	folkeslag	kansa	N;INDF;NEUT;PL	N;PRT;PL
folkeslag	kansojen	folkeslag	kansa	N;INDF;NEUT;PL	N;GEN;PL
folkeslag	kansat	folkeslag	kansa	N;INDF;NEUT;PL	N;NOM;PL
observationer	huomioita	observation	huomio	N;INDF;MASC+FEM;PL	N;PRT;PL
observationer	havainnot	observation	havainto	N;INDF;MASC+FEM;PL	N;NOM;PL
observationer	huomiot	observation	huomio	N;INDF;MASC+FEM;PL	N;NOM;PL
observationer	huomautuksia	observation	huomautus	N;INDF;MASC+FEM;PL	N;PRT;PL
observationer	huomautukset	observation	huomautus	N;INDF;MASC+FEM;PL	N;NOM;PL
observationer	havaintoja	observation	havainto	N;INDF;MASC+FEM;PL	N;PRT;PL
observationer	havainnot	observation	havainto	N;INDF;MASC+FEM;PL	N;NOM;PL
odin	odin	odin	oda	N;INDF;MASC+FEM;SG	N;NOM;SG
niveauer	tasot	niveaue	taso	N;INDF;NEUT;PL	N;NOM;PL
niveauer	tasoja	niveaue	taso	N;INDF;NEUT;PL	N;PRT;PL
smidt	heitetty	smidt	heittää	V;INDF;SG;PST;V.PTCP	V;NOM;SG;V.PTCP;PASS
smidt	heitti	smidt	heittää	V;INDF;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN;ACT
relaterede	liittyvät	relatere	liittyä	V;PL;PST;V.PTCP	V;NOM;PL;V.PTCP;ACT
stars	tähteä	stars	tähteä	N;INDF;NEUT;SG	N;PRT;SG
kastet	heitetty	kaste	heittää	V;INDF;SG;PST;V.PTCP	V;NOM;SG;V.PTCP;PASS
kerne	ytimen	kerne	ydin	N;INDF;MASC+FEM;SG	N;GEN;SG
kerne	ytimessä	kerne	ydin	N;INDF;MASC+FEM;SG	N;IN+ESS;SG
kerne	ydin	kerne	ydin	N;INDF;MASC+FEM;SG	N;NOM;SG
kerne	ytimen	kerne	ydin	N;INDF;MASC+FEM;SG	N;GEN;SG
kerne	ydintä	kerne	ydin	N;INDF;MASC+FEM;SG	N;PRT;SG
